,Angular_R,Thal_AV_R,Cerebellum_9_R,Parietal_Sup_R,Raphe_M,Occipital_Mid_R,Lingual_L,Thal_LP_L,Cuneus_L,Temporal_Pole_Sup_L,Thal_LGN_L,Thal_MDl_L,VTA_L,Parietal_Inf_R,Red_N_R,Heschl_L,Vermis_10,Precuneus_R,Frontal_Sup_2_L,Thal_VL_R,SupraMarginal_R,Frontal_Mid_2_R,OFCmed_R,SupraMarginal_L,Occipital_Inf_R,Occipital_Inf_L,Vermis_7,ACC_sub_R,Putamen_L,Insula_R,Cerebellum_9_L,ACC_sup_R,Thal_MDl_R,N_Acc_R,Frontal_Inf_Oper_R,Vermis_6,Temporal_Mid_L,Cerebellum_Crus1_R,Rolandic_Oper_R,Hippocampus_R,Temporal_Inf_R,Cingulate_Post_R,Thal_PuI_R,Supp_Motor_Area_R,SN_pc_L,ParaHippocampal_L,Fusiform_L,N_Acc_L,Frontal_Inf_Tri_L,Thal_LGN_R,Vermis_1_2,Thal_Re_R,Olfactory_L,Cerebellum_8_L,SN_pc_R,Thal_PuA_L,Raphe_D,Thal_VA_R,SN_pr_L,OFCmed_L,Amygdala_R,Cingulate_Post_L,Insula_L,Pallidum_R,Thal_IL_L,Rolandic_Oper_L,Cingulate_Mid_L,Vermis_9,Frontal_Inf_Tri_R,Thal_AV_L,OFCant_L,Frontal_Inf_Orb_2_L,Thal_VPL_R,Cerebellum_3_L,Precuneus_L,Vermis_4_5,Frontal_Med_Orb_L,Thal_VL_L,OFClat_L,Cerebellum_3_R,Thal_MGN_R,Thal_PuM_R,Olfactory_R,Thal_LP_R,Cerebellum_4_5_L,Temporal_Sup_R,Heschl_R,Vermis_8,Occipital_Mid_L,Paracentral_Lobule_R,Caudate_L,Putamen_R,LC_L,Temporal_Sup_L,Calcarine_L,Thal_Re_L,Frontal_Mid_2_L,Parietal_Inf_L,OFClat_R,Cerebellum_6_R,Cerebellum_10_L,Cerebellum_8_R,Temporal_Pole_Sup_R,Cuneus_R,Temporal_Pole_Mid_L,Thal_PuI_L,Frontal_Inf_Oper_L,LC_R,Postcentral_R,Cerebellum_7b_L,Thal_PuM_L,Precentral_R,VTA_R,Temporal_Pole_Mid_R,Caudate_R
SupraMarginal_L,0.3654272843691887,0.3752456686712794,-0.026277292820047295,0.6577565794041823,0.317458828508297,0.5257190503870031,0.798055053348538,0.017964412153522447,0.8839881881638689,-0.6790739817316742,-0.11244299321085663,0.016257407243396926,-0.33076057223773103,0.8707464791078992,-0.4443405477869881,-0.0008239701320920606,-0.3636911751300688,0.8374771345475233,0.09628290777525186,-0.22813795737455755,0.8773213655999683,0.08561805543457807,-0.3890957344787226,1.0,0.5036149358283613,0.393848701984316,-0.22514737225263506,0.05856440430970783,-0.10942201512577057,-0.18861137049830495,-0.16740913006094502,0.08240225245086573,0.13941166720288795,-0.3607746152214657,0.4336634595848434,0.8247903855383468,0.09729965934928238,0.30959500467617695,0.16379880063232052,-0.005126584614539308,0.011813528116891073,0.19146334002458093,-0.2005532974538633,-0.04862572031926224,-0.04421419483675491,-0.19117250383243878,0.5432227650543096,-0.3457354188240165,0.3604675624669122,0.19831470607260981,0.682867024725593,-0.19314181774317532,-0.09362500084839705,0.41527801884852816,0.327082752802284,-0.2687294197540654,-0.5481938352328298,0.17410382835278881,0.2318895048735716,-0.07983568327029275,0.05791833733563397,0.2574013131840803,-0.3422287284372483,-0.07357180901855563,0.05657559584893391,0.09513754552670334,-0.0051546134965842405,0.78291412751425,0.3909332459352292,0.32616423580156967,0.26520230963584607,0.8063790415602329,0.09099198284982776,0.7813056912832179,0.8276729874805706,0.6140880612094334,-0.4142775535956318,-0.12379817748576082,0.7613566954822405,0.5525854019888303,-0.6050782615319965,-0.07491371672955748,-0.1393692170255685,-0.12036181425907473,0.754236320265951,0.5040115682614,-0.03552129366630755,-0.5259085917032891,0.7021884704547428,0.444734527577498,-0.49373437421673444,-0.29635526831456793,0.7760907148419248,0.2819057404850287,0.8485485944204649,0.18978573025183096,0.17897181677561114,0.9169291448535233,0.6239296910547468,0.5976165189748526,-0.43636549637317734,0.17095836613814677,0.1658219057588624,0.7186626190284275,-0.11725478875921773,0.30670361998643947,0.2905795644025055,0.6631324751227613,0.7835679152256962,0.3586439148834136,-0.13049878090723666,0.3246708354044026,0.43774285449324374,0.3133358132076966,-0.26290570178554334
Occipital_Inf_R,0.46951656913068585,0.4273962150183958,-0.4957733342001302,0.4757888598363567,0.040483624583233714,0.657814589456635,0.5315656606375301,0.025894911824752728,0.5405887816293159,-0.6297389901061518,-0.3462787026178256,-0.19960070139457822,-0.37612747805128144,0.5017518299258725,-0.41143334272972365,-0.12594317599955746,-0.4544256864436063,0.51607812751775,0.11589527997291865,-0.15877244912584848,0.6893098540119497,0.07708245944752096,-0.3324808851495822,0.5036149358283613,1.0,0.27585702329846296,0.10172434605677451,-0.028149941610710365,-0.06598009427224018,-0.1545644469389175,-0.35061192481086406,-0.0867872190140207,0.06276866288153364,-0.5319925714111631,0.24348262269467003,0.625276082740546,-0.24186056254507535,0.16920801497971855,0.18430840503126927,-0.3930245659776369,0.4541645709935644,-0.11649578784048771,-0.49467862557775205,-0.07649151409097805,-0.28083729141385605,-0.4287319715018372,0.1487027162616396,-0.3749661750452481,0.25493692105814875,-0.08527664239830601,0.30903361888188224,-0.21143621209057198,-0.08995986388576742,-0.2233195120546425,0.1929027560134192,-0.21876569674974425,-0.5487120394303757,0.18488706936749924,-0.06282100133890235,-0.2243682189144692,-0.1864033198096483,0.0172991005168187,-0.5186092477576908,0.05665914693237459,-0.3476723027034885,-0.12846409371651363,0.06655239248751851,0.23354972636530977,0.2511550704466255,0.12168664169236357,0.4354289590451971,0.4119223734177495,-0.016096362848066276,0.5678244991568864,0.528070943822536,0.40073339626849236,-0.3511092503828124,-0.10691903303449814,0.32129631854795476,0.11495096119510578,-0.612588072715304,-0.23843984070906143,-0.28562972166116113,-0.00475440385561788,0.46684869357539327,0.5860130381844854,-0.06666700005162832,-0.7142417777078214,0.4009705896087252,0.12252963921163491,-0.26577342466048326,-0.15868745458907615,0.4414347956944095,-0.01616684642522519,0.5569302061978806,-0.10878579517589985,0.18364787094330662,0.49597736422033295,0.1559906567272957,0.37818699988511584,-0.574857809983045,-0.3252385994618212,0.1720349824566556,0.4869769657893744,-0.2115401334800562,-0.06418777031572523,0.1428538910374058,0.3222931289912515,0.4020449514258275,-0.13638721726613234,-0.3056631511499371,0.07691071514213273,0.41393573558195496,0.24351546338721172,-0.32069673041571983
Occipital_Inf_L,0.4473445362310904,0.217046077639517,-0.06033029403934382,0.41512471223499153,0.3637178993590228,0.39993111966902334,0.4263508668254113,0.1291272794529028,0.5400739473547297,-0.39024791369795053,-0.13277487285885667,-0.005824739255156818,-0.07513929420077771,0.5408150324391608,-0.5240272144786007,-0.014003326837873867,-0.14201015950798915,0.5454948911432707,0.4006199944266785,0.0472570159193994,0.4448442752740229,0.31522979351141134,-0.2631813382528484,0.393848701984316,0.27585702329846296,1.0,-0.010540188253354251,-0.037848159464764705,0.12732077525119023,0.07622808082698825,-0.012941011791827038,0.18304603190135624,0.12423976934114953,-0.24450591581223372,0.1590805359754369,0.5302299532865663,0.3419500843616081,0.4587182167192586,0.023000136125909836,-0.1352890405618438,0.11481063247967777,-0.10904637748636563,-0.1973598444730772,0.047115901165250475,0.025125529288102293,-0.14669275719985203,0.4349776762727513,-0.3326655642969884,0.15383727357523658,0.2237271128504194,0.36481722673431854,-0.19528995181149153,-0.08652376878038139,0.1972492474282493,0.23057889314311955,-0.06406981886159874,-0.21059099272554577,0.32350906532651696,0.126851245294755,-0.45366091350507926,-0.18217312645040803,0.09863792100292641,-0.196536277755998,0.3983938833101636,-0.07565830647103976,-0.12443266093931771,0.32803349006432303,0.40020679312536767,0.2667279095072618,0.19258419880624542,0.22554272401760236,0.41588053013813386,0.11976305599700567,0.2307611634638198,0.5885660252002827,0.3754479086807365,-0.1658761657520533,0.00621309053578638,0.4245350619179619,0.4480632018751522,-0.31826656619293303,-0.04980992190716609,-0.29520370827989956,0.06728188021740189,0.49163802208891527,0.3772683472298453,-0.1503994398880409,-0.4375794792646548,0.38531270055040623,0.2907101589326029,0.11496861763217879,0.20746128940320138,0.4811942441657284,0.39876897076968865,0.5520089124756581,-0.06059276876753437,0.31066465546075905,0.4686148693739424,0.3615411482280061,0.5240804096741959,-0.2704738700901657,0.06744457145830939,0.1276662967811329,0.5290391584173362,0.02845593006405447,0.2414717313623975,0.02758441612966041,0.42212772078194244,0.3039562315753957,0.20451595075937337,-0.12714989525169137,-0.032647537355693805,0.5391682506472176,0.260047955610698,0.022558620757526186
Vermis_7,0.11094178519251542,-0.013289542392790038,0.013164417492661673,0.0505201057292499,-0.33618028535559996,0.10394685356469986,-0.2619468956667094,-0.10786155141917932,-0.11244519161965452,0.07649282513747811,-0.16930661602124628,-0.0558829463848886,0.3366556214353055,-0.05923675421959211,-0.1626858532080558,-0.06153513178326525,0.09299810392721398,-0.08999450763384309,-0.1478594042452745,0.05404214750218154,-0.10632028565233652,-0.07438532315819082,-0.03382923126955207,-0.22514737225263506,0.10172434605677451,-0.010540188253354251,1.0,-0.05648831786793783,-0.02213598690310665,-0.015126886622862545,0.18844804900755424,-0.16329147701927038,-0.059128678213474825,0.020201811437939452,-0.0475544524209046,-0.16683375027742708,-0.21343783244450892,-0.04450824977654552,0.0029425548582987515,-0.041619095048909545,0.10688084851405012,-0.2441532254379791,0.06888138227899747,-0.09484813536812092,0.12787366120800858,0.01055178921668234,-0.2714244649223206,-0.03432628047857481,-0.1418220276484381,-0.034580480473875096,-0.41191161478088767,-0.14968352340324978,0.072181824442264,-0.22098443893525269,0.1430085262069662,0.10886592522682571,-0.010741544667737203,0.11312727921143842,-0.16607879473331655,-0.18670967229458685,-0.11615520397725854,-0.11034555114698008,-0.16174332305933112,0.09062648176407138,-0.021767408150410502,-0.2519294345136067,-0.034746929509576384,-0.22527015044891563,-0.026550211147589264,-0.213286665919247,-0.08598641355200383,-0.27738919219316976,-0.06754723323811838,-0.256972812165915,-0.022479482995533515,-0.20319941038348838,0.05115785682331536,-0.006404495811826651,-0.2497091677310881,-0.29490531977546347,0.17820421689381005,-0.029975928223562057,0.004666193071480234,-0.007252920886531261,-0.31798084528502174,-0.042007391475632684,0.005573619149423903,-0.013594589751275192,-0.019537645628430026,-0.057860411950024754,0.1538821099260153,0.04688901158509098,-0.3436636503124919,-0.1676958475174483,-0.20484377372251136,-0.08656941514941956,-0.16331913908434523,-0.11376051905988137,-0.24350109826630204,-0.1101539206609219,0.2514893124285307,-0.010855497840489774,-0.12452891644094148,-0.055338836996117566,-0.09267978777816689,-0.11821773700055335,-0.16680587431257501,-0.1411419988669527,-0.08631289075757875,-0.08934876780114427,0.011158867192854692,-0.04538111616782739,0.12282384040256158,0.019157669501499993,0.08731763097596232
ACC_sub_R,0.10682687733640524,-0.2472781087696993,0.1347547117116137,-0.03761949833543246,-0.032261226915048694,0.00806688392386944,-0.10712728414368461,-0.33295635058685474,0.0942587835658167,0.12938623620516262,-0.15194563913902703,-0.3500519244239179,-0.11795162430813351,0.03713955011785129,-0.09025299001571496,-0.16730809392811005,0.13446927780126514,-0.019692004749843145,-0.11383436440060439,-0.47515045515110055,-0.0631721883301455,0.09561907536448788,0.12376204251544644,0.05856440430970783,-0.028149941610710365,-0.037848159464764705,-0.05648831786793783,1.0,-0.39855823676767077,0.06450586769985209,0.1901579035200584,-0.019541115348436354,-0.4131872661267434,-0.04386473766070512,-0.20623720888037503,0.13412683292268407,-0.12858070747713315,-0.05987274909312796,-0.35049141114760757,0.0338356892060483,-0.024208334246697882,0.021686834728806538,-0.03945779346961239,-0.4586927175820158,0.022081658644227387,-0.0002255203352866137,-0.05702206405359398,-0.2737150732504267,-0.16286512922980906,-0.0010580468981557871,-0.09773646463304517,-0.20220222852089084,-0.1692530936362538,0.19406396931531775,-0.10036783014449455,-0.2935812400304048,-0.10304935086517182,-0.3295171760943921,-0.006425377790053275,0.328670208504171,0.06385890521126512,-0.11177091925957994,-0.09358126510614767,-0.08667174702408362,-0.1979122786538583,-0.2020507943877822,-0.15692297810767367,0.18729966194084188,-0.05226949412592372,-0.2635663173360354,-0.27557486043395496,-0.051623067806758474,-0.3149797666630992,-0.01080324760557816,0.04870625635848687,-0.23852189405309585,0.15186626090986,-0.4934534167337524,0.044203176212697454,0.16553404205938718,-0.026160969309294242,-0.15830896960633062,0.17544617020032333,-0.13233243970227845,-0.04108363925509288,-0.242246360925701,-0.3255826711053614,0.0515999768166694,0.08232238925129431,-0.25146030474806846,-0.13818036862689792,-0.13039184748499363,-0.05535634823508609,-0.1741117776793864,0.0453181553550444,-0.23655150141173564,-0.15467666413668055,-0.039376266157495565,0.2767454393885244,0.03782095142282122,0.04157915409432498,0.14451420330141623,-0.20281441525610905,0.15319731490015537,-0.05321568347675217,-0.11867141276277314,-0.3336982836084837,-0.09733938514157656,-0.17739911295011826,0.11734483308310392,-0.2549890809348679,-0.26799541998570675,-0.22699480141790765,-0.3782341458415888,-0.28961635964993876
Putamen_L,-0.10807202809658102,0.35419483775882604,-0.153206768598321,-0.033293096452469244,0.42937811048745045,-0.13818972280944333,0.1321012679663971,0.603358594962247,-0.12240910769562445,0.07796898356864909,0.5214030017401448,0.7024465893720045,0.20241809840627853,-0.047829081278432266,0.22452211355955456,0.4055464939875839,-0.021466187365444984,0.05491098318998998,0.5575414283548771,0.7464369712640411,-0.029960575636745534,0.24802598381773305,0.03987426060146628,-0.10942201512577057,-0.06598009427224018,0.12732077525119023,-0.02213598690310665,-0.39855823676767077,1.0,0.17438692208656875,-0.14905580214414754,0.45419595531151896,0.6692008291137597,0.4253723138366737,0.2772179269053383,-0.13168396508600952,0.3674923471451257,0.08620292433371357,0.31243298448507023,0.18089769675465245,0.051403315775586,0.2010019308854444,0.20434118230980503,0.645923616157871,0.262544203184502,0.37598225043072514,0.38834965674213784,0.5744328832723595,0.26470033541466365,0.3354344682315441,0.206072858350955,0.544606003191828,0.6567482210960883,-0.14688465189305644,0.2033116759165288,0.5389441269884604,0.3461673092881329,0.5272179030691365,0.31478343251198937,-0.2534412498765914,0.3207550729663348,0.3200077720748907,0.4798532849810959,0.6517580641717108,0.5603248381426126,0.42683693500100717,0.5659695129148031,-0.2447514097361926,0.17923330817458272,0.5131889534015392,0.37762762089153756,0.15389285218075213,0.6342854770621725,-0.055370035408790014,-0.04360436479873642,0.14252595399645257,-0.17935478114204517,0.8253891799669537,-0.024558231938400794,0.06741739198421799,0.20394116102464105,0.517298874811733,0.22827938306084278,0.3604202431710587,0.1764506695981734,0.2793555052158102,0.38254570080635647,-0.054405463496508,-0.2017548865412553,0.4050260085420297,0.59796313489158,0.6278350723804775,0.06120204971863821,0.40272056935882067,-0.04907779062880023,0.38640332582398035,0.6051065863638954,0.006910778320526957,-0.11644352014842942,0.028366143875735227,-0.0010395028438197585,-0.16555728062542385,0.20083937101855345,-0.14574338962483602,0.265221278269044,0.39909986268947373,0.37031408009052974,0.1627442944775653,0.18570558658554734,-0.053819914408310396,0.4756970103242534,0.33547906099586516,0.3071236633201297,0.23368659314836251,0.644589382609132
Insula_R,-0.20871545485977167,0.030499058996345994,0.35430800178419974,-0.24256418082465048,0.07104203534060315,-0.2583959905742603,-0.12867370691650792,0.30713867387291194,-0.15281314697718354,0.4666980051045947,0.42393125341733845,0.09515229795524748,0.09140643332943235,-0.14974261945249676,0.36450818393202244,0.5512667707240847,0.37984480944979787,-0.15347669819506563,0.3458368216290135,0.390740240324705,-0.1836083609896354,0.5888587747207614,0.40576500050823666,-0.18861137049830495,-0.1545644469389175,0.07622808082698825,-0.015126886622862545,0.06450586769985209,0.17438692208656875,1.0,0.4041546591378301,0.23452553604141796,0.173535796588636,0.2052277070577201,0.44377768125558575,-0.22932569871501884,0.2542988391019948,0.10217722537236702,0.2646264603406407,0.514696028152022,0.18013234218210936,0.1016176317563958,0.49241847683632856,0.19911573017840378,0.24118828291412642,0.5219767384131132,0.21754189709421595,0.09496879717590366,0.34711734753830287,0.43552228895784467,-0.14077953305684282,-0.016419085517757802,-0.01415120054678368,0.2879562187634889,-0.1372521317165407,0.48704433967840416,0.4695846835559695,0.2768200785965706,0.12220782565088685,0.1880340902962504,0.35452698344151184,0.3397579836251491,0.6523655554617219,0.2696578291160279,0.16907485981585915,0.41123387922970855,0.14851494929845055,-0.014660233118871598,0.5148344993833485,0.01912329881332662,-0.12840288188028667,-0.17740629595935675,0.38507204216324514,-0.11541125978240445,-0.1011942388602817,-0.10797515724867911,0.621129220688272,0.2725472249203824,-0.045395150277229915,0.3196217274114122,0.48718152452113805,0.46976416822288886,0.06965916960802968,0.12656587013215917,-0.01903971727909001,0.19260719772464788,0.2392626166853901,0.29186993230222497,-0.19197669114831847,0.09438623200847854,0.2823367111024572,0.563473536375942,-0.25603998227489755,0.37466244843384494,-0.1657592900927929,-0.03089771040211245,0.40169288806175624,-0.15988429468298052,0.24816868399423533,-0.04645853901516667,0.292179679245799,0.35281814871756184,0.3677712576223698,-0.17581336305722042,0.043346883143446244,0.374682463262655,0.36247725465561803,-0.1134377246821556,-0.03954832325497694,0.07965303844197968,0.4998412252996481,0.21725331841541673,-0.24841511018954016,-0.20136850161032277,0.5335820840885579
Cerebellum_9_L,-0.0636757267110949,-0.2929837536368313,0.7574846326057498,-0.10136364600146236,-0.08732062424074405,-0.23269562722591267,-0.3745438975069919,-0.2003383031179667,-0.06027347530184574,0.47641857515124036,0.22505551004039298,-0.00950355073105158,0.29179231143626866,-0.037380386813179255,0.19718782444354002,0.08352931081845126,0.540338659699414,-0.12767897568874434,-0.09263206314861831,-0.02694208457608622,-0.25620461666502836,0.04118758841105454,0.3046159357256733,-0.16740913006094502,-0.35061192481086406,-0.012941011791827038,0.18844804900755424,0.1901579035200584,-0.14905580214414754,0.4041546591378301,1.0,0.10343608024065698,-0.022064528770188406,0.3791851250628202,-0.045463706103806005,-0.2301372537307922,-0.0018406515504899427,0.1009002219515104,-0.33635252924725495,0.44312079339839583,-0.03370115119853435,0.03638189671599104,0.4431932187241677,-0.24264763484499816,0.30087325283868216,0.40782694218966914,-0.06277719872591918,0.0864589080035695,-0.22919449861958588,0.2608661094415628,-0.4463051135769728,-0.11034513175899881,-0.11452006207341076,0.5202281211077844,-0.023505521287858325,0.15365335708547767,0.40081436037135637,-0.0535546622964415,0.007386754716592864,0.12535400674433533,0.25991498512274586,0.004782166342640741,0.2772287593609523,-0.07030516102380702,0.2276819079775308,-0.12553622201075246,-0.22089022055586252,0.16523700966588054,0.01810398767559506,-0.2584257320447761,-0.5579496030718168,-0.31640191897472125,-0.03370000820482861,-0.3266892762760718,-0.02920534919228024,-0.3842085710302397,0.3052206116360763,-0.06848964539872313,-0.09339999342725122,0.193789269676598,0.4696500385095555,0.1627395324254416,0.29274081500527416,-0.07473197686534519,-0.3292973269450753,-0.32919334854450544,-0.2709312670734592,0.4615898996526279,-0.0031214021781267812,-0.08016887769154891,0.014866165673074418,0.02602238886926545,-0.43690294597502655,-0.09670111023510328,-0.27276230725072,0.16208673205962604,-0.14120184325011328,-0.10915845748104556,0.16768602327911272,-0.11190967152445078,0.6115981889681366,0.7464841974708234,-0.12101949339160852,-0.061806983155629075,0.03947286446315307,0.22303838304064227,-0.15421920004951675,-0.1959519419381312,-0.1541713716239839,0.3470296131710228,0.23301948830960456,-0.02651207976046213,-0.21591504692732486,-0.2916967251098114,0.2627146454448914
ACC_sup_R,0.16578470142462515,0.231260017339706,0.10265328371667586,0.236515263093342,0.7029563977645928,-0.04088652007670973,0.22589774915773556,0.21835846838397868,0.18699548824248077,0.017755312426887836,0.4159936555390655,0.49316543265277696,0.02754608352039909,0.22694551181149042,0.057543720938985486,0.13102083669491948,0.11098096206124668,0.33747885054083976,0.6029912278227415,0.3333454498810924,0.0653478261891787,0.2102436436278163,0.2586801823735119,0.08240225245086573,-0.0867872190140207,0.18304603190135624,-0.16329147701927038,-0.019541115348436354,0.45419595531151896,0.23452553604141796,0.10343608024065698,1.0,0.502031318974942,0.22765616680556897,0.0533106448713209,0.13035436258305672,0.5171358913917624,0.0941923399274829,-0.11214381120525974,0.25855041339669943,0.10878788226632417,0.488067054190458,0.0998542567653114,0.3515126041775426,0.24254416592138672,0.39809886968200336,0.5479339797523963,0.3223313244901046,-0.08076055775974277,0.4607995700623468,0.3656133590108554,0.3739426966518989,0.338037981128428,0.24635410272850158,0.0922182603449616,0.13827467161287876,0.2976258232981474,0.17553204487924703,0.4569617429830409,-0.12522995020825273,0.44460777303268567,0.22927494287451253,0.3495066422818281,0.2658048386409709,0.4592570616470275,0.17763715683845085,0.4674048436321357,0.11392370329352886,-0.008154110763966044,0.5777386714370385,0.15693834438257315,0.2917162185032719,0.44203596061604467,-0.07519047102846532,0.24362293950685715,0.1512150061281978,-0.13785248487479204,0.38109422437874607,0.2172906194604996,0.3455049674784744,0.03221445608282054,0.3079550838280601,0.30322677635135464,0.14823221736990821,0.39454049740387226,0.16916176094920538,-0.0036816270428068703,-0.003621571476207232,0.011927136503043475,0.480995698913057,0.47879168844136555,0.24331717829504904,0.25645148430613013,0.4151747546373174,0.19142752330300208,0.38951725447446744,0.4003729046669118,0.17938354802739703,0.16937984150974789,0.11176450553829295,0.048067647085922434,0.12506497833795677,0.31587818196880446,0.19841813567600208,0.3965302244652275,0.505804445591324,0.057668337499787184,0.32604114103427917,0.24703004778723425,0.32707286137886304,0.21727650945459698,0.16304324662440026,0.20390337535001427,0.2445904697890615,0.5021673321069307
Thal_MDl_R,-0.06527809799307603,0.5346717842381652,-0.02715449684605064,0.11932451044037036,0.46499630264533276,-0.036820185046921514,0.34350392350213815,0.6193906211938454,0.15576464506778967,-0.07631859259618214,0.5365724249735498,0.7435309036898359,0.13983980382351785,0.21401515209913527,0.18618474572402294,0.3926740434606173,-0.028134629756320976,0.3128841702765066,0.46891348704854685,0.7610011278737805,0.21070784209208038,0.14579011992190852,0.1101428607587771,0.13941166720288795,0.06276866288153364,0.12423976934114953,-0.059128678213474825,-0.4131872661267434,0.6692008291137597,0.173535796588636,-0.022064528770188406,0.502031318974942,1.0,0.27494346768542127,0.3927067836151305,0.08549001558199394,0.23407793219154888,-0.04637368777800314,0.3378186779133159,0.2784978903280794,0.16061052855054841,0.4453720625074009,0.27526647522312614,0.6457005253639573,0.22836857397872506,0.3946955792490719,0.5088028746683905,0.4718053402195365,0.20851715740124302,0.43380618430441575,0.315017325278607,0.4720129278819485,0.48987436213317836,0.06368131433338564,0.1937354662392394,0.5492211596413134,0.21864863953156843,0.5415024229191181,0.3999244993634829,-0.08109401625628775,0.4618141407193391,0.5177885695876924,0.32858700923813294,0.3215699948596346,0.5846655240608954,0.41857759595533345,0.44596676868061824,0.029974799104759815,0.20368877148452116,0.647430745849749,0.30519922527770865,0.3072641265913802,0.7895314456837532,0.18254431160183668,0.20661656302611145,0.19164078409243626,-0.23063633172877096,0.7965675937665774,0.1748817560609317,0.14009086306902804,0.05212690555661095,0.5749881648614767,0.33216942426910273,0.24281903235510324,0.37446996968994933,0.39625937792490096,0.3403366590493933,-0.10856245547005608,0.04819345046003368,0.6134972172758067,0.29940155018416265,0.2976023157120033,0.22495996612189564,0.3280777219333998,0.1357485589341391,0.5395393459703348,0.49550493450621197,0.2601015491247863,0.0027428358635674267,0.06154001263379847,-0.0172051437016938,0.011178627517515605,0.2575546448162551,0.08579727966725025,0.2204546671742893,0.5541878887544889,0.4255819578582205,0.3005184090773015,0.41856300334372654,0.1719904064067049,0.5223600260052829,0.5189437069303746,0.23937099767350958,0.2707667112593723,0.5975094391621694
N_Acc_R,-0.3872481291162098,-0.17830651668544115,0.45653653257369187,-0.34532925862336983,0.12664117330025224,-0.546887781655702,-0.37789981739583206,0.1322876524681675,-0.4112096903343652,0.6396246432820811,0.494620198131403,0.50176457429516,0.3995677010435155,-0.3284761223097871,0.4542929185257606,0.24508889058687006,0.38136095696315403,-0.3096220815486708,0.08529622360713163,0.3954008364663306,-0.5084993347526041,-0.09012551211077835,0.31701888137815165,-0.3607746152214657,-0.5319925714111631,-0.24450591581223372,0.020201811437939452,-0.04386473766070512,0.4253723138366737,0.2052277070577201,0.3791851250628202,0.22765616680556897,0.27494346768542127,1.0,-0.08565893803519384,-0.4898946427877055,0.23595620273840348,-0.039314193574217934,-0.19080386873899777,0.43111087050685487,-0.31303107416466974,0.21739999809146626,0.47240979455064597,0.21623811199639223,0.3734409891784265,0.5638368339707104,0.010874035810932737,0.7207940032193725,-0.22297658009899404,0.10101565779291984,-0.28024694117032856,0.41798536037302886,0.4621876220846646,0.21048990936986525,-0.036416324694732966,0.3690748137015008,0.5309295585611375,0.02170806251181491,0.11985771240801985,0.10730516482533474,0.37591341542616996,0.0925675843085756,0.5702298567922034,0.14129823966924993,0.5617021836921982,0.204790541390014,0.05328225253828695,-0.17999773081759507,-0.17419500877799743,0.012613358745190538,-0.41358359003383016,-0.3715843220708571,0.2436522986376394,-0.46705969332346237,-0.38173694399465025,-0.31137250552418244,0.10120875172579712,0.3946219568745569,-0.35844435412769143,-0.0422441322850079,0.593508875186228,0.3466251920213296,0.607489882239203,0.09793224199902979,-0.37698302982378545,-0.43356926789693234,0.07874962422334215,0.5548822896754413,-0.32152811671113585,0.06153755039829484,0.37514370812030406,0.25213471374927937,-0.40930331839871414,0.025351352292700077,-0.47587625863493377,0.34294161170062354,0.04590051331117589,-0.28180308566120305,-0.05989157252417488,-0.2666067874221117,0.4942576300137376,0.34389087006989877,-0.14299341739052387,-0.42503237284896905,0.2573693535487086,0.16505633501629655,-0.0177921708282348,-0.22907990841128956,-0.19341235878483518,0.1557499730973512,0.38746995602088424,0.12598775601128223,-0.23324496107320597,-0.2373156328315856,0.5934317561254239
