,Cerebellum_4_5_L,Thal_VA_R,Pallidum_R,OFClat_R,Pallidum_L,SN_pc_L,N_Acc_L,Vermis_1_2,OFCmed_R,Cerebellum_9_R,Cingulate_Post_L,OFCant_L,Occipital_Mid_R,Heschl_R,Cerebellum_3_L,Cerebellum_6_L,Frontal_Mid_2_R,Thal_PuM_R,Thal_PuL_R,OFClat_L,Rectus_R,Cuneus_R,Frontal_Sup_Medial_L,Amygdala_L,Frontal_Med_Orb_R,Frontal_Sup_2_L,SN_pr_R,Red_N_L,Cerebellum_3_R,SN_pr_L,Thal_PuL_L,Thal_PuA_R,Thal_Re_R,Frontal_Inf_Tri_L,Cuneus_L,OFCant_R,Thal_MGN_R,Cingulate_Post_R,ACC_sup_L,Thal_VL_L,Temporal_Sup_L,Postcentral_R,Cingulate_Mid_L,Cerebellum_Crus1_L,Cerebellum_8_L,OFCmed_L,Occipital_Inf_R,SupraMarginal_L,Thal_MDl_R,Precuneus_R,Occipital_Sup_L,Amygdala_R,Parietal_Inf_R,Hippocampus_R,Cerebellum_Crus1_R,Thal_MGN_L,Thal_MDm_R,Temporal_Mid_L,Precentral_L,N_Acc_R,Frontal_Inf_Oper_R,Heschl_L,Insula_R,Caudate_L,Lingual_R,Cerebellum_4_5_R,Calcarine_R,Fusiform_R,Cerebellum_Crus2_R,Vermis_9,Insula_L,Olfactory_L,Paracentral_Lobule_L,Raphe_M,Temporal_Pole_Sup_L,Parietal_Sup_R,ParaHippocampal_R,Rectus_L,Angular_L,SupraMarginal_R
Cingulate_Post_L,0.39933691839970276,0.47121507762604636,0.1388932767514394,0.14973083926544414,0.2903855333077226,0.226687001891392,0.15722842102141799,0.30536679696393493,0.09752233798914672,0.2018024047535331,1.0,0.20338120084242975,-0.12179145663982476,0.6046063079355165,0.3978951296126667,0.1362169216077894,0.3940773634221149,0.7710232013089462,0.36442844084173803,0.21229781471109868,0.0843968557483971,0.09279473997214238,-0.04358461177830786,0.3308254718163255,0.10379646609783322,0.370911418567629,0.1697510456572619,0.22775272241462485,0.25811424251096254,0.322643780980097,0.5037093940816528,0.6568484681935907,0.18612083630757933,0.5134686956591945,0.16785964004478035,0.21284799697480034,0.20311212984436264,0.665334238882781,0.02178655978748654,0.48150162248218564,0.4667950093062988,0.5607328534527081,0.4414856875663892,0.12140575152947994,0.2583574152570847,0.2389986466548163,0.0172991005168187,0.2574013131840803,0.5177885695876924,0.32896703478656114,0.08946020001677107,0.5501493482148699,0.21710683790982313,0.6028496812726389,-0.1131592146995344,0.6309550064844243,0.3875843064544793,0.19410565871293334,0.7199462454536614,0.0925675843085756,0.6563397302569954,0.6495627263249046,0.3397579836251491,0.028225196915146772,0.3944791547443598,0.10809935504023056,0.1240609770701342,0.20891879630118487,-0.05002915508547763,0.1734659898957907,0.36337493073896404,0.3001779072902253,0.7033625845811398,0.26852027685915514,0.016112066445419675,0.14251137120250437,0.3219929367311964,0.0021204428856421327,-0.22102813467840954,0.2196585574870113
OFCant_L,0.509548917771236,0.29519114044979144,0.23106449281989747,-0.06455162491355236,0.1910798725333286,-0.1200940040853764,0.010600411827667881,0.471414585201341,-0.17897480479104005,-0.6581005619818147,0.20338120084242975,1.0,0.3976237985723076,0.2831634884278144,0.4452119759052799,0.17794440053457108,0.16579408747022203,0.0027461825065477714,-0.28039397396368365,0.39120476212319893,-0.5171153542378264,0.2591218576886722,-0.2927486618171515,0.43545825993177434,-0.33849309115361853,0.3613274323184749,-0.25841159271818875,-0.06234503560809895,-0.02849466771793477,0.3027190441196161,0.01905093378201665,0.20790955524179439,0.2163640561107799,0.41048062462437823,0.22020752080190412,-0.44636809051380816,-0.46898880891507283,0.06925379703573341,0.14784237583886878,0.2851663309859114,0.19691158237186712,0.34878044068579406,0.3840031990347194,-0.2658488045248811,-0.4163088153252047,-0.047631099654093186,0.4354289590451971,0.26520230963584607,0.30519922527770865,0.3044789464187088,-0.03216294771525708,-0.05844193381443682,0.21395803902766358,-0.26222244384664833,-0.1038819538531599,0.23656319197984005,0.14252616188013578,-0.06878099120806315,0.36965492973280845,-0.41358359003383016,0.2600126028195862,0.12990532239419758,-0.12840288188028667,0.048465065314851834,0.5679541442939708,0.4568064884747123,0.44572761736775174,0.16665562089746513,-0.01582219448697757,-0.0903568893309311,-0.1490555590214747,0.2570122079511821,0.32964998760582914,0.23155364429020323,-0.5715259934284261,0.18028540859167858,-0.5275409826762136,-0.5567651928173336,0.04858833157412327,0.4539070829815449
Occipital_Mid_R,0.4598875738218218,0.06765467322473688,0.03702612966738726,0.1808031052673811,-0.09638979065395495,-0.24899761925678568,-0.38837927489639956,0.2806718052175103,-0.338374223036841,-0.40495109301956367,-0.12179145663982476,0.3976237985723076,1.0,-0.20271439036019212,0.5157739406819617,0.5301167688899704,-0.07217418896455885,-0.35482397643538577,-0.36548419883612193,0.4013567431942215,-0.33608141895879123,0.5830175399625865,-0.09790808938357493,0.02923627544271835,-0.3408717609590126,0.02196066316600034,-0.24229642223661957,-0.5217991553394656,0.13582646509639257,-0.04182143453069807,-0.4358024894002425,-0.3068125813429902,-0.23983124373321726,0.06977909065268706,0.5824152331309852,-0.5262479258232694,-0.6532355817244092,-0.1571274462952559,-0.06975977221275648,-0.24812824331576544,-0.050827082198873844,0.3340254792037932,-0.07064133425461436,0.040037809216094775,-0.12488038084135178,-0.25760762909423635,0.657814589456635,0.5257190503870031,-0.036820185046921514,0.5465458921162246,0.27435083354146467,-0.27131937951884405,0.5718629946665225,-0.4468632030781986,0.2693325918859106,-0.09649649947602336,-0.3783612825452235,-0.24183312131847728,0.032374589383463534,-0.546887781655702,0.08652828002242915,-0.28396694738397815,-0.2583959905742603,-0.27224461600946637,0.40852960132541943,0.6549671490868604,0.689360915030985,0.4613770822475394,0.5306619761306745,0.3141771482840688,-0.5621446862926727,-0.15808842976985665,0.0982416147954643,0.03387452662900866,-0.6419060476142373,0.4912470648448081,-0.34536165875188,-0.33571592816718154,0.17095020752522785,0.688374282094038
Heschl_R,0.11603186667403863,0.3386796423569189,0.21053362161070024,-0.2079593172990717,0.28199237907566316,0.09621696285408206,0.22192120316880382,0.17055335756425238,0.01866368124062268,-0.002707008727496324,0.6046063079355165,0.2831634884278144,-0.20271439036019212,1.0,0.21181050968207543,-0.20592674583334308,0.2573243862456202,0.5979514203267394,0.3559619957906838,-0.12244143207613883,0.04980892755370882,-0.2835759865639125,-0.3330598106863098,0.5103854832639074,0.08918532555449217,0.14419244533591152,0.14408639930130537,0.259644242396314,-0.08413448386438817,0.1031733570534584,0.48532421569464496,0.46546522386123307,0.1344923098756767,0.4704404622666013,-0.2311943627418891,0.21253241929351294,0.2884715086989893,0.3399778578461852,-0.12460126073436548,0.4695146605386959,0.44197660575266073,0.34318006065798773,0.3292679013702944,-0.09054147311805603,-0.09256923575026534,0.16641032427029948,-0.06666700005162832,-0.03552129366630755,0.3403366590493933,-0.06322692814122614,-0.23187490067970845,0.33609572073830046,-0.11953807640396243,0.41181033361254044,-0.22233350810827202,0.30548109619982067,0.43786099642168047,0.16885915385395125,0.6194954205504282,0.07874962422334215,0.5091425643820224,0.7340786717385043,0.2392626166853901,0.21481840250988796,0.19738013523050588,-0.13669627606031973,-0.17235670983286075,-0.15682236655266005,-0.3320260867807262,-0.19386076745862604,0.40617187791225984,0.3768447824787472,0.47179267291605365,-0.042928165237526565,0.08593591328721664,-0.1357093567733774,0.02265016427878791,-0.011307383849264701,-0.29674719416071305,-0.023446428629507975
Cerebellum_3_L,0.7294464728392529,0.18086013521139532,-0.08414036442548328,0.30639032326925447,-0.11894297397290775,-0.20745942381894283,-0.2622975597322267,0.5984392136300662,-0.3294784051550106,-0.25633625924232034,0.3978951296126667,0.4452119759052799,0.5157739406819617,0.21181050968207543,1.0,0.5456150576971008,0.1199926023450422,0.08733867233979031,-0.23869263080406763,0.553257145574101,-0.4258783983239105,0.5080682747358238,-0.3592472425288713,0.2865539632265365,-0.25292948802815896,0.013862270865962029,-0.17318058898523064,-0.28622693016461587,0.3106715295213519,0.13644916154898296,-0.022198427070470466,0.16565681783109398,-0.1775499298637353,0.5539801215419179,0.638639626471066,-0.38269491203937817,-0.5816196377827102,0.2076448578790931,-0.273256046048646,-0.02711702369241703,0.19159293237074865,0.681245519561936,-0.035651319659693065,0.11371798386816215,0.13063900936220055,0.07474543678546068,0.5678244991568864,0.7813056912832179,0.18254431160183668,0.6004054249904898,0.33032298085798606,0.12187818206244375,0.613410535159937,-0.04385143508905805,0.102356327574778,0.33835200293127154,-0.1919017816647095,-0.1526734302115898,0.553889911349955,-0.46705969332346237,0.5468795522623422,0.13372092693016047,-0.11541125978240445,-0.49731874450218727,0.6782587410522019,0.6721925198987277,0.7031501682268817,0.37209448124822697,0.2659107069141349,0.47966409112691216,-0.28973390568252483,0.016846050012277645,0.3942594299798271,0.0698916379081406,-0.6729277326083657,0.4089141785856159,-0.2652419368731547,-0.3840482286766171,0.11245153393367247,0.8206771063868142
Cerebellum_6_L,0.7448505464158237,0.24629159914823262,0.14454974096778522,0.6499066406884848,-0.0012460538954153209,-0.024460682418950067,-0.4775576387900125,0.5650682383116852,-0.2541859859670073,0.04304660481542034,0.1362169216077894,0.17794440053457108,0.5301167688899704,-0.20592674583334308,0.5456150576971008,1.0,0.2936002020387309,-0.1160907709680617,-0.17870736654577757,0.7296068169876883,-0.10522877069309781,0.7530653780681907,0.184009887929187,-0.23084972549379645,-0.21662420131085178,0.2707370783770327,-0.12312156338861596,-0.4729832678098801,0.6974972015826059,0.152275201831721,-0.3853643497246078,-0.04393212768107712,-0.31786709239377675,0.2702169133902693,0.8510290896418917,-0.2566468375707891,-0.48229033259914705,0.006250240188837383,0.09216507904827774,-0.1335304317982698,0.38817152177926834,0.5767277360572899,0.09289389719258234,0.5829892389062812,0.4941522365609485,-0.30650815855564373,0.4590996278970711,0.7858874719899882,0.08784649915869505,0.7792631610496098,0.5064243598213912,-0.14544455593455824,0.8132220196024332,-0.10961065996481772,0.5952729223755032,0.26203978204565204,-0.33050144850350166,0.2859234331125542,0.13805890378231375,-0.3571253798476954,0.3238836010961397,-0.08527048304942872,0.005953501605240291,-0.2086809423311109,0.5365270813308788,0.7955033201339192,0.8165953179601749,0.5037069548744622,0.595113287870192,0.7800021956816592,-0.29416629219936885,-0.2627256122209602,0.3359291058637624,0.36064518837754816,-0.6002709337737098,0.6288432432720636,0.01853492377884044,-0.10517334980707777,0.15365201542006615,0.7350976291633083
Frontal_Mid_2_R,0.29444716721232367,0.3544697573549002,0.5278566017706219,0.3761177924482979,0.18815941070107284,0.11652719066423918,-0.22986269340992507,0.21077083476994263,0.03663600192144726,0.11106632421496532,0.3940773634221149,0.16579408747022203,-0.07217418896455885,0.2573243862456202,0.1199926023450422,0.2936002020387309,1.0,0.32422405208646893,0.05285141545246842,0.22908662224018864,0.24885458356598578,0.044109119931045805,0.1999708467424389,-0.10268993245677124,0.30923190629018876,0.587527871418019,-0.015318372612117395,-0.02683053638015281,0.3809657534255877,0.1623746390945558,0.43646236307101055,0.2853654240227811,-0.1395238029218327,0.6063525263766473,0.07885166767408867,0.1590209578450655,0.17221038758926105,0.017015127686794626,0.1285605851756925,0.2506479100222879,0.6281258024739832,0.19238454445226902,0.4555135626433172,0.16254265653100974,0.1920647743006217,-0.06259583669362717,0.07708245944752096,0.08561805543457807,0.14579011992190852,0.06213444589953727,0.023230945850571755,0.09588048675510812,0.06160539415800992,0.28585798173615556,0.2563436590525184,0.3983658681724157,0.23525337859796885,0.4517791604338103,0.2678442645283001,-0.09012551211077835,0.5684482966046455,0.4682893098893603,0.5888587747207614,0.3419325220093587,0.20097723286464023,0.13546280202786182,0.08700021773688607,0.305141034833175,0.11997780964666922,0.12143560157357979,0.3971505332155306,-0.055039280812853086,0.2163166016129882,0.19100451113961936,0.09457875792415354,0.05252474342614356,0.2233082917553142,0.13743824624968287,-0.113672418815996,0.059057091972969815
Thal_PuM_R,0.13432667135653825,0.481011133592966,0.2582034623287722,-0.061002753146371866,0.4941451323502208,0.36198171448690386,0.37981713810075396,0.05914411191241852,0.27312971744116543,0.289266701225874,0.7710232013089462,0.0027461825065477714,-0.35482397643538577,0.5979514203267394,0.08733867233979031,-0.1160907709680617,0.32422405208646893,1.0,0.6129003025997082,-0.07279593938299697,0.3065720455834142,-0.20266544213426876,-0.0268214853686728,0.3068164445578333,0.18540391161221187,0.29851858988135427,0.33600249764661355,0.44982164741766,0.1448583451675352,0.2605403980911,0.6363504108773239,0.6865245488283476,0.28252357568451886,0.34187922261037007,-0.11557604548494561,0.4033374215465261,0.5028708896152886,0.5878042540843402,0.08622115648961216,0.6548048052465689,0.4160962834191066,0.28283447110830684,0.3868528962148766,0.09242623996254952,0.2029897951920605,0.17531695085765445,-0.23843984070906143,-0.07491371672955748,0.5749881648614767,0.028385832372024834,-0.035539143984192514,0.6243216882887614,-0.05985910510250255,0.6566698605115387,-0.15679202880776866,0.5807194976730312,0.6888836218481341,0.2633741356008362,0.5689189500125317,0.3466251920213296,0.5274444913099324,0.6667280192692323,0.46976416822288886,0.31901623910987353,0.14355516472005206,-0.14467654398038116,-0.17174518006009665,0.12148030308891171,-0.16175052133338066,-0.06930481821632185,0.596736268992462,0.3904693278744342,0.5225850272053666,0.20005198222754417,0.2900158725395524,-0.11362701182588794,0.4322622608827318,0.20659153166500702,-0.17100625681644274,-0.10451283175554887
Thal_PuL_R,-0.12665818147484023,0.18957556732076808,0.14195457434886086,-0.1415659595167385,0.3968146208525726,0.27635022511472046,0.43168678051628945,-0.1202645417933922,0.24696392366744682,0.41330407563830446,0.36442844084173803,-0.28039397396368365,-0.36548419883612193,0.3559619957906838,-0.23869263080406763,-0.17870736654577757,0.05285141545246842,0.6129003025997082,1.0,-0.2621274265226817,0.33949908515330773,-0.2369953862450636,0.1277745670820599,0.23708424920402288,0.05910242153579815,0.1557619328805777,0.31651385842286817,0.382038587201305,-0.002358804177474627,0.07552233528777416,0.2215779442017001,0.4058460814391586,0.23085058891599305,-0.0875774007982048,-0.19185661561496356,0.3882272212128324,0.5195276871934574,0.39939095896685856,0.23765387139457744,0.47982433079206727,0.23551740825004003,0.07756235393180312,0.23848567780724284,0.21639778954208705,0.24983352862953787,-0.0026879639428347333,-0.347804793666855,-0.18530728230143007,0.3744701398348937,-0.028670592063123817,-0.10096277171346718,0.37178685800835193,-0.09209364400843502,0.4802612412569128,-0.06489546473972828,0.24675182327837533,0.4954462561924647,0.297211072787027,0.28906283903053037,0.4969608202308388,0.1692652264437377,0.43797786736317834,0.23100738158919382,0.3854868096754275,-0.13187116112814454,-0.27406990270278225,-0.28198549220396524,-0.13591691926806157,-0.125841621955313,-0.06518517829830155,0.43266798951608887,0.38664912592086675,0.3426677821132553,0.10959588704383008,0.3697483823261984,-0.10606895377536957,0.388147341315981,0.24870630946988181,-0.1479384475622674,-0.25932144154185666
OFClat_L,0.700535095626918,0.2277154486848128,0.06119731909960646,0.6573765846006258,-0.03326709649900975,0.022269875985119012,-0.30004780242898327,0.5984281320355099,-0.3178643837959287,-0.03881674090470949,0.21229781471109868,0.39120476212319893,0.4013567431942215,-0.12244143207613883,0.553257145574101,0.7296068169876883,0.22908662224018864,-0.07279593938299697,-0.2621274265226817,1.0,-0.35371492168072505,0.6274687937835597,-0.014117780910077184,-0.07001998141766973,-0.3151924629163443,0.24862211151410224,-0.14900005873032954,-0.32528990276781006,0.5982224266620817,0.3271907130635847,-0.2809868409740278,0.12523448854850827,-0.12285018942660987,0.33108972335564524,0.7283880458369207,-0.3343896200874285,-0.4911769613311233,0.11262269128449767,0.10414976876655131,-0.05339053579174118,0.34791689865957187,0.5850348089452616,0.12520509976790026,0.34969792404828876,0.359933719255372,-0.15295585347905744,0.32129631854795476,0.7613566954822405,0.1748817560609317,0.6809210174085092,0.4263776912633841,-0.00683488651006789,0.7080491087590384,0.022654433036092818,0.3158738886146023,0.3935256426739314,-0.21975484670414921,0.22669456937775323,0.2840806602942926,-0.35844435412769143,0.3023725962933636,-0.019485808665248027,-0.045395150277229915,-0.2742533250131623,0.572213366700257,0.6757158348388681,0.7197295695554212,0.375040651628932,0.40119827657277995,0.6307873965376316,-0.20945199877603657,-0.1402327155579641,0.3636715701010258,0.40855745807934213,-0.5713005991102801,0.5070748819739447,-0.027140122625702312,-0.3308289468958389,0.0927949507962921,0.6837723027759354
Rectus_R,-0.32515951634460705,0.0644833381471819,0.16392729170059778,0.013398367483571245,0.1523226821388534,0.2879889513715536,0.12093432930367312,-0.42458965563965895,0.5538796124263412,0.5421597140155426,0.0843968557483971,-0.5171153542378264,-0.33608141895879123,0.04980892755370882,-0.4258783983239105,-0.10522877069309781,0.24885458356598578,0.3065720455834142,0.33949908515330773,-0.35371492168072505,1.0,-0.27908859014363685,0.24935739978272167,-0.3895710780961821,0.5841104058075913,0.0056954986643774665,0.34797077272612975,0.23223394490043067,0.15660712353426742,-0.1577430820309349,0.33527288314737835,-0.014868727476441315,-0.08380391702325866,-0.07496591938161876,-0.33744304533451625,0.7162852174856843,0.7042486044966587,-0.04305395196724329,-0.05259285956586374,0.07906228360494626,0.20438267010129782,-0.26777318533228217,-0.09889076495231028,0.223521431258387,0.3013997062131746,0.14851681535824995,-0.3850276142088438,-0.3969450091496477,-0.05110940675339791,-0.35548061451843704,-0.11038514342589358,0.1539939097788472,-0.30430868058104193,0.4528520901698931,0.23059388322126048,0.06244037787550534,0.31488413719542047,0.24655683069874518,-0.13599558629242037,0.44383591564645253,0.02647786919478753,0.29880345519951196,0.5694869962139855,0.3656230188859548,-0.43682017453423605,-0.43028335955674035,-0.45149239006307895,0.1510495310285575,0.036933456481898864,-0.12568702390628053,0.5765875789065775,-0.12243467679424802,-0.16574261034841703,-0.15723177596512547,0.6874990306103638,-0.3266026575693951,0.6913717752611319,0.9301245719118736,-0.10637405589075936,-0.45487976437224253
Cuneus_R,0.6496024449976278,0.13222648486603447,0.00048051766781321984,0.4583541777238825,-0.10274551307429791,-0.0693601786290886,-0.35756132938850244,0.46454905376799716,-0.22069432240264644,-0.1214704353912905,0.09279473997214238,0.2591218576886722,0.5830175399625865,-0.2835759865639125,0.5080682747358238,0.7530653780681907,0.044109119931045805,-0.20266544213426876,-0.2369953862450636,0.6274687937835597,-0.27908859014363685,1.0,0.13724712117980922,-0.07495375485145855,-0.2831795147310953,0.23257852337730905,-0.23925104325919785,-0.4291704996604781,0.44393649748187863,0.16827669461660402,-0.4953242375396705,-0.08303025682845537,-0.1826739281968291,0.07995092600969361,0.8590767899712765,-0.36620436058138617,-0.5897394783244364,0.0855948786119362,0.15266057334270294,-0.2142130561438608,0.09725528903776759,0.5274709739971153,0.0813163713730645,0.3217752288507032,0.2820806958850608,-0.14943653357867084,0.4869769657893744,0.7186626190284275,0.08579727966725025,0.7864011796958073,0.4555839810449068,-0.09547840158885323,0.7922808115595653,-0.19058323295803292,0.2761817412503348,0.16693806613769455,-0.3808916705368458,0.02136589129838914,0.14052295980332138,-0.42503237284896905,0.1453286876394106,-0.20412992275325906,-0.17581336305722042,-0.3055211249945362,0.5040898361666808,0.7472992114635928,0.7958876712852976,0.4876201671967887,0.5896384883381681,0.6240651773915984,-0.45047211633301193,-0.13945377468715445,0.3328853319038126,0.3190708366135644,-0.630885522760154,0.6346877309695178,-0.08870647624242485,-0.27358707377441754,0.1908625208124087,0.7461887880321515
Frontal_Sup_Medial_L,-0.010942525110225247,-0.08404848301478825,0.17062644412814754,0.22531626628713358,0.0791549145588971,0.0229953240849739,-0.0444528689170585,-0.06593282792494942,0.2109576453078731,0.24153151419307217,-0.04358461177830786,-0.2927486618171515,-0.09790808938357493,-0.3330598106863098,-0.3592472425288713,0.184009887929187,0.1999708467424389,-0.0268214853686728,0.1277745670820599,-0.014117780910077184,0.24935739978272167,0.13724712117980922,1.0,-0.38266186511311284,0.09763885289291115,0.5408866827200872,0.05903931527374429,0.07069951993480993,0.25829718873603486,0.02358870569193623,-0.17105637894522707,-0.022163168529907205,-0.01578853301442966,-0.22585452227217076,0.10739179088256898,0.10959177866033831,0.07177599186317728,0.08786536831424191,0.5851907658033549,-0.00576810834621675,0.09067853491768371,-0.11000870478649187,0.35437734234432716,0.300470979877393,0.2610367543032676,-0.21537221669555376,-0.0598784482341048,-0.10619117456598018,0.04844036257016647,0.17617734915165265,0.17881622940318173,0.053919794927042915,0.10725490298428804,0.04560991298909052,0.3561018828644017,-0.011978769416069603,-0.04594109495211977,0.3189598224399318,-0.227936414983059,0.19491215179159344,-0.2328385896611623,-0.08249210333416954,0.24065065663573368,0.27905386772323376,-0.07061507335443035,0.06326315039986423,0.022902742642726782,0.2471830494641469,0.2023920045159595,0.12335063526832078,0.12281479013177574,-0.06035302896317615,0.06362426428146696,0.3484745903111582,0.21765380892262517,0.21915130758092768,0.3067279471866583,0.11713127913739392,-0.05570532008826579,-0.1432218893741728
Amygdala_L,0.1331971967560201,0.20983675072417027,0.038364191106071144,-0.37714271027129237,0.2761276974729176,0.08613086436895549,0.3678023719595372,0.1999456943346112,-0.11615877643611582,-0.2690637483165216,0.3308254718163255,0.43545825993177434,0.02923627544271835,0.5103854832639074,0.2865539632265365,-0.23084972549379645,-0.10268993245677124,0.3068164445578333,0.23708424920402288,-0.07001998141766973,-0.3895710780961821,-0.07495375485145855,-0.38266186511311284,1.0,-0.2540484722191471,0.06049132261782024,-0.10791661091987775,0.24241921404145322,-0.26364090516869554,0.1954502332570932,0.17298926532177478,0.3189036903120412,0.3056965913539593,0.1975009696197364,-0.07932167537290943,-0.19884205919516487,-0.09007162599367138,0.3057856358398348,0.023881413953344668,0.40803143340870285,0.014791994782080707,0.3280907803868336,0.25866149212574846,-0.2667568773693981,-0.27189974839706743,0.0770771045818026,0.10567750665707197,0.07952908114990904,0.35991260757172827,0.09825041593384659,-0.2422570598568059,0.34500710830463477,0.028921938958597865,0.1160822648873114,-0.3977476640211432,0.18673039794479188,0.30841281931193293,-0.166725475156534,0.5183212804244591,0.019205422806518508,0.23508800650753855,0.3066844701485097,-0.22747480502630407,0.018843372497370038,0.29231859966236945,0.06932782654344612,0.04791363681579919,-0.17925914200971343,-0.20341984076826833,-0.1915580115760886,-0.014963251756062654,0.6477701493068763,0.3850526537602494,-0.0029161751452512004,-0.18707833154434897,0.007601277200922549,-0.2646175087103532,-0.456013051814401,-0.006645814109076251,0.14952784812959452
Frontal_Med_Orb_R,-0.33175074944845584,-0.23818577110443123,-0.17162137574587913,-0.0820833213425032,-0.29354736948542365,0.1360946047798807,-0.07946244288657005,-0.34841425917851776,0.5456435256688,0.3735045186463096,0.10379646609783322,-0.33849309115361853,-0.3408717609590126,0.08918532555449217,-0.25292948802815896,-0.21662420131085178,0.30923190629018876,0.18540391161221187,0.05910242153579815,-0.3151924629163443,0.5841104058075913,-0.2831795147310953,0.09763885289291115,-0.2540484722191471,1.0,-0.06758185082132669,0.1545932632883589,0.20210510615176705,0.02725296459077304,-0.09501311159645248,0.43034344339639796,0.017470344850384227,-0.23272280150432947,0.09140564693234435,-0.34150111001582617,0.7570460077084319,0.470046528445171,-0.0007300051900856797,-0.16065001788653785,-0.18235963994163645,-0.008216346994128952,-0.3403639224817806,-0.1471066765329182,-0.1617633939710163,0.22561240395607735,0.5764714728550941,-0.32758770591651937,-0.3593134750425432,-0.3068409458364461,-0.44958844155436534,-0.11672046029603031,0.18922264154202667,-0.3965624108339531,0.35296954917001716,-0.256431361972032,0.055717956359704335,0.012176304873112786,-0.0811516152785173,-0.16247896501756026,0.05738191514313722,0.06221384344964151,0.27033966290806116,0.5438534832741336,0.02207379548788081,-0.38478199053651974,-0.4500731299956241,-0.44146667066752737,0.08167436407270637,-0.06591294775517265,-0.12029269056029505,0.46452506787213527,-0.3046830608961236,-0.33549433856484145,-0.27285589196090637,0.5151691194075111,-0.4370338063582385,0.3918819262020531,0.6225228848405346,-0.1595541577844871,-0.4573557725843511
Frontal_Sup_2_L,0.4212271284817309,0.3525046858777011,0.4983774946062888,0.2084214297308286,0.42481105297986294,0.08036132840396742,0.12268242787415694,0.38074004697300823,0.11916719666902717,-0.08502059823948271,0.370911418567629,0.3613274323184749,0.02196066316600034,0.14419244533591152,0.013862270865962029,0.2707370783770327,0.587527871418019,0.29851858988135427,0.1557619328805777,0.24862211151410224,0.0056954986643774665,0.23257852337730905,0.5408866827200872,0.06049132261782024,-0.06758185082132669,1.0,-0.036186293737624844,0.21733483721089944,0.32156324646138695,0.3529211247994219,0.11155678712938284,0.40331055170283975,0.24588309844094905,0.33763366300498876,0.2114004027878486,-0.0494235675758871,-0.06496954208598224,0.23884649271481745,0.6351037329926132,0.49521295154042894,0.503611119367141,0.24767648667292916,0.7702137184189025,0.19251456123474828,0.10344506705955402,-0.20904465247549775,0.11589527997291865,0.09628290777525186,0.46891348704854685,0.3509168474905491,0.1216564537304283,0.17489785879741168,0.20863257902147125,0.09363269859442819,0.20078434591503475,0.4421237070876265,0.2941060232912771,0.47980841442693745,0.28511474962032696,0.08529622360713163,0.3057451831803437,0.3177121691007804,0.3458368216290135,0.43982200967089025,0.38992514469657785,0.32887058235670413,0.25813604472844165,0.33291675519416425,0.12024118218522745,0.05896611115851007,0.309558536205665,0.290460770051505,0.4721913243710766,0.5833193658544429,-0.04143137763813709,0.25130621241697426,0.07192922970701103,-0.17815203265853166,-0.07032547935500491,0.14559855540049607
SN_pr_R,-0.16111678038987254,0.1584487914987014,0.12097508935345697,-0.016103003172461855,0.33542159392738924,0.24443664159757045,0.22565993906218254,-0.25911421246217997,0.09800015446640815,0.30351736631240545,0.1697510456572619,-0.25841159271818875,-0.24229642223661957,0.14408639930130537,-0.17318058898523064,-0.12312156338861596,-0.015318372612117395,0.33600249764661355,0.31651385842286817,-0.14900005873032954,0.34797077272612975,-0.23925104325919785,0.05903931527374429,-0.10791661091987775,0.1545932632883589,-0.036186293737624844,1.0,0.2778977329920032,0.11425413371166174,-0.1478063197944445,0.24328807112587097,0.07642221095657789,0.03717855500676913,0.03068263877137905,-0.19192247102430188,0.29818997130660957,0.42380031945428864,0.06995038475307429,-0.06303953044826174,0.23824568429640536,0.07927285650173858,-0.027048068457904265,-0.006271810266531928,0.05375510635737579,0.1644932333904626,0.06677416727840463,-0.2586631322655277,-0.17117890487168622,0.14915978471224658,-0.1311636637639506,0.01596055167300799,0.21898578471373556,-0.10553068801555877,0.32077964167472,-0.0007667075206444218,0.18214656115051733,0.37483740384804803,0.04850991537621992,0.11059910506036415,0.3711255498831262,0.08918027604481932,0.2460939372039374,0.2101231097995295,0.1340236910092129,-0.20667079770471378,-0.2563047313899861,-0.2500941104829617,-0.027749836207185023,-0.08037126404098771,-0.07303118389541786,0.37166051418443724,0.10711452728637648,0.10328583459236026,-0.04279996591245941,0.2775433542398869,-0.14315737775891363,0.3432098695931705,0.3597912110240523,0.023716877479866453,-0.19851001734423782
