,Supp_Motor_Area_L,Putamen_R,Fusiform_L,Paracentral_Lobule_R,Occipital_Inf_R,Occipital_Inf_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_L,N_Acc_R,Parietal_Sup_L,Rectus_L,Occipital_Mid_L,Fusiform_R,N_Acc_L,Vermis_10,Occipital_Mid_R,Cerebellum_Crus2_R,Thal_VA_L,Thal_PuL_L,Thal_LP_L,Parietal_Sup_R,LC_L,Cuneus_L,Cuneus_R,Thal_MGN_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Angular_L,Thal_MGN_L,Frontal_Med_Orb_L,ParaHippocampal_R,Cingulate_Post_L,Frontal_Inf_Orb_2_R,OFClat_L,Cerebellum_4_5_R,Red_N_R,SN_pc_L,Frontal_Mid_2_L,Lingual_L,Pallidum_R,SN_pr_L,Temporal_Mid_L,Thal_MDm_L,Thal_LP_R,OFCmed_L,VTA_L,Pallidum_L,Cingulate_Post_R,Thal_IL_L,Postcentral_L,Cerebellum_9_L,Frontal_Sup_2_R,Frontal_Sup_Medial_R,Cerebellum_3_L,Heschl_R,Thal_LGN_L,Thal_AV_L,SupraMarginal_R,Amygdala_L,Frontal_Med_Orb_R,Frontal_Inf_Oper_R,Cerebellum_8_R,ACC_sup_R,Rolandic_Oper_R,Hippocampus_R
Parietal_Sup_R,0.08089221784054407,-0.18066029748131582,0.4245363116453859,0.4494659726497112,0.4757888598363567,0.41512471223499153,0.5611885791349469,0.35747171667066735,-0.34532925862336983,0.7694528319935809,-0.36770518707245764,0.5742122854949698,0.3027134254201385,-0.4071715435499939,-0.3181873940243702,0.4912470648448081,0.38943260899916843,-0.08802218547530474,-0.46755017054560327,-0.023769246065915583,1.0,0.5596441105738618,0.7528750995457624,0.6346877309695178,-0.4625025559043114,0.519564197580132,0.03605441452192981,0.14614270952470673,0.054438099157109295,-0.4341063849852971,-0.1371750839511356,0.14251137120250437,0.34532650844756185,0.5070748819739447,0.6618376356047073,-0.5663479001531896,-0.061916551094573696,0.1285064753649522,0.5999434968404664,0.10806979010604911,0.09983133981616746,0.1451562521424615,-0.139198235585113,-0.08935812952176785,-0.39543409531744694,-0.12908358510091622,0.02458380113231285,0.09771042113824387,0.001010120412526008,0.6164202765437089,-0.10136364600146236,0.22216643581455245,-0.04929619319518028,0.4089141785856159,-0.1357093567733774,-0.21631787283381085,0.2571408752875615,0.6633080476943679,0.007601277200922549,-0.4370338063582385,0.18842779570650556,0.067210513021066,0.236515263093342,-0.008515387682516052,-0.1373202632041302
LC_L,0.09673927260114039,-0.10914776997536664,0.6260818505419731,0.4212724255500408,0.4414347956944095,0.4811942441657284,0.8329796355818846,0.3965581123376122,-0.40930331839871414,0.7117738457152883,-0.48665973809596424,0.517892773049272,0.22261504843229826,-0.32091888744808017,-0.470170989716568,0.44967363092951457,0.23660143396320693,-0.0820198867550745,-0.37370057740262036,0.17261452393017493,0.5596441105738618,1.0,0.7505244952121477,0.6071686766995165,-0.656591433618211,0.4368500764874111,0.018197503731587013,0.06040007124716923,0.30321508542258757,-0.43950680401329956,-0.33440400712303225,0.17644179915483074,0.4168819368848068,0.7098180950881614,0.8303416493277042,-0.468159152428178,-0.13626914956429312,0.2767482805116474,0.8148444871228256,0.10869096106685737,0.29452947742744284,0.3238874525211691,-0.1584008206951011,0.0439128523032747,-0.290086045430482,-0.3962066149774951,-0.0037908500987658056,0.13848999805853573,-0.05857842223610625,0.5897744312545112,-0.43690294597502655,0.1349758992362066,0.05295964783101126,0.6720874208755174,-0.005576639491167178,-0.1430807944549162,0.4774996511490302,0.7415167865370252,0.1156318248177065,-0.4336224761534644,0.2810605871306209,-0.10044622073328555,0.25645148430613013,0.15731974776466437,-0.2248212998284613
Cuneus_L,-0.09813629851592756,-0.2789233305428422,0.5200823950913297,0.4214457623462645,0.5405887816293159,0.5400739473547297,0.7341580598486077,0.47339336718569847,-0.4112096903343652,0.7454538144213941,-0.32155689721273595,0.7637508264659961,0.4982625761951164,-0.4231960439690582,-0.29724464284029123,0.5824152331309852,0.6083035255067962,-0.16290590837018937,-0.4811358865803539,-0.06816848742410488,0.7528750995457624,0.7505244952121477,1.0,0.8590767899712765,-0.6193526966683407,0.4429827189080565,-0.07661368527154679,0.25902980088367317,0.2593945088626709,-0.41571714143080724,-0.06989453567936638,0.16785964004478035,0.4480922880707547,0.7283880458369207,0.8403189203617843,-0.5721117997353345,-0.02075095305328983,0.1643861741059645,0.7239988159002733,-0.0033204080960991277,0.2060554951834482,0.10561806291493435,-0.22916318801493085,-0.14018651505275428,-0.2400217183296575,-0.2580678216526266,-0.07090520069001381,0.12344325023261575,-0.00960771269733032,0.7105850460972626,-0.06027347530184574,0.040631758337224586,0.016348412893235367,0.638639626471066,-0.2311943627418891,-0.18578477819944147,0.27118698100131916,0.8683658789257868,-0.07932167537290943,-0.34150111001582617,0.2845895949415952,0.20297580645036004,0.18699548824248077,-0.02116412163883467,-0.13321414889936967
Cuneus_R,-0.1028435354285657,-0.27482786461105607,0.3706267393158311,0.32410515672370566,0.4869769657893744,0.5290391584173362,0.6094503168177476,0.3217752288507032,-0.42503237284896905,0.5703454266170347,-0.27358707377441754,0.6661501856519109,0.4876201671967887,-0.35756132938850244,-0.2181439295132893,0.5830175399625865,0.5896384883381681,-0.17858671807125467,-0.4953242375396705,-0.11118980419386307,0.6346877309695178,0.6071686766995165,0.8590767899712765,1.0,-0.5897394783244364,0.3328853319038126,-0.08506430333684764,0.1908625208124087,0.16693806613769455,-0.37534589858337825,-0.08870647624242485,0.09279473997214238,0.3848546733085893,0.6274687937835597,0.7472992114635928,-0.563555731866067,-0.0693601786290886,0.156468260120459,0.5781871793329787,0.00048051766781321984,0.16827669461660402,0.02136589129838914,-0.2877309384432122,-0.11082905661177497,-0.14943653357867084,-0.20770869262724842,-0.10274551307429791,0.0855948786119362,-0.0817475526122714,0.5521275880489729,-0.061806983155629075,0.05044782681315717,-0.026558050478128026,0.5080682747358238,-0.2835759865639125,-0.192983501938205,0.2142551085989989,0.7461887880321515,-0.07495375485145855,-0.2831795147310953,0.1453286876394106,0.09523973577762447,0.19841813567600208,-0.07596660105187499,-0.19058323295803292
Thal_MGN_R,0.10353846446841283,0.4709344992204291,-0.0982778865992669,0.014284347655029903,-0.612588072715304,-0.31826656619293303,-0.6187747339852396,0.03020252474062007,0.593508875186228,-0.4754650143942517,0.6620914815918384,-0.5492998607846517,-0.20116462670371424,0.36060179819071436,0.5432700338515503,-0.6532355817244092,-0.2938187341875614,0.2798993710784124,0.4954415973603875,0.11849454228152825,-0.4625025559043114,-0.656591433618211,-0.6193526966683407,-0.5897394783244364,1.0,-0.07505493587952439,0.20302475379044832,-0.2341400601868628,0.10523551552165941,0.5695062270785298,0.6176117705477234,0.20311212984436264,-0.20538143167811643,-0.4911769613311233,-0.7069012439930137,0.49310895592680093,0.4276789750723332,-0.014163390303087567,-0.5681387884262978,0.18381403519585152,-0.045130172883594576,0.22701560080954,0.44699898336273036,0.05697940785117596,0.18896501771313848,0.5520695682232079,0.2638402978568478,0.13481859550910028,0.4486328921778829,-0.33135082716437186,0.4696500385095555,0.10866311286010982,0.2086551646098353,-0.5816196377827102,0.2884715086989893,0.49464928360180643,-0.1933255397064128,-0.6913791310729875,-0.09007162599367138,0.470046528445171,0.035077734195168575,0.3904105762606451,0.03221445608282054,0.02639036196609729,0.606643479163256
Paracentral_Lobule_L,0.5794517009256135,0.18331216430075437,0.6910736107266992,0.9466993417925675,0.21890452909086908,0.29155334643431147,0.5246581885194115,0.2894122334091565,0.027166167092170207,0.5468088786031704,-0.2738266756472753,0.28575580414825835,0.1956360934297103,0.1165847642136005,-0.12982761502194134,0.0982416147954643,0.07656031393067252,0.4087255588057311,0.011166330413568687,0.5084699738279882,0.519564197580132,0.4368500764874111,0.4429827189080565,0.3328853319038126,-0.07505493587952439,1.0,0.36120615553888075,-0.07705833080053673,0.49715544631449676,-0.2815660105286343,0.09334202257295715,0.7033625845811398,0.1297044087913059,0.3636715701010258,0.41518734763677184,-0.1249100117571424,0.17579097456489146,0.4715666781898259,0.6369602742280991,0.24452230515878384,0.31355036879211595,0.33178485317156836,0.43751367523643586,0.057324459098307114,-0.1817779980049432,0.14973073772925605,0.4390759594307785,0.5308146973687371,0.46736516592805616,0.7492771752523818,-0.1420442406258277,0.4959149076077065,0.32743368536604484,0.3942594299798271,0.47179267291605365,0.4542764501447988,0.5485879819505116,0.4855179616682052,0.3850526537602494,-0.33549433856484145,0.5220427773533466,0.10125364589531528,0.4251487165144472,0.454819942805385,0.36148875090682053
Temporal_Pole_Mid_L,0.419757627446371,0.1475002969441135,0.35746759901211195,0.43028139369063356,-0.2115401334800562,0.02845593006405447,-0.027227545827593673,0.1385070203405927,0.2573693535487086,0.0148025386591988,-0.07799448819819838,-0.1353970316207322,-0.1287792450849845,0.22135690638577832,0.15854360502135692,-0.24639368329326558,-0.18470479893719663,0.24041728763458567,-0.04630586834959407,0.21116250028385167,0.03605441452192981,0.018197503731587013,-0.07661368527154679,-0.08506430333684764,0.20302475379044832,0.36120615553888075,1.0,-0.22469952358923911,0.15578318192067364,-0.0841964684138205,0.24390595948444244,0.2275023478150767,-0.041393426335857415,-0.08248188274176145,-0.0586893803587497,0.08316421986954085,0.2079176041536239,0.19967253807880692,0.03542284921231872,0.09427676145118671,0.2350097981134834,0.425893104273494,0.3148201660154917,-0.0033972405790092548,-0.08608959643079521,0.20614170128653475,0.23599938815167348,0.31741749362218397,0.31068267138198136,-0.005376329337816765,0.03947286446315307,0.2906631509364916,0.03053658023399708,-0.2943620690236876,0.21989848214836408,0.31910192443373453,0.24756331148932026,-0.2046152476603904,0.17470135072915305,0.0012423324418177361,-0.01758213135171821,0.08130239010936173,0.3965302244652275,-0.014636411676201853,0.31256832320340805
Angular_L,-0.0978186808218519,-0.16258469371190887,-0.07009145558034344,-0.1408891969890753,0.19286125847602598,0.09374437080845019,0.08805331107760746,-0.03130828837854432,-0.08270139029623408,0.07990339245951567,-0.09557981567626844,0.3358419329210299,0.1455727234167756,-0.08868940235786779,-0.10937045132094063,0.17095020752522785,0.282830489083359,-0.11109917903632817,-0.1274200422318999,-0.20633394859147278,0.14614270952470673,0.06040007124716923,0.25902980088367317,0.1908625208124087,-0.2341400601868628,-0.07705833080053673,-0.22469952358923911,1.0,-0.08062973447167052,-0.16077258371362024,-0.0954699428964788,-0.22102813467840954,0.078515433758485,0.0927949507962921,0.20150516962216358,-0.18764125021722283,-0.08626057189791843,-0.0957301046173221,0.08098986476426827,-0.03909167170560088,-0.1127304322044867,-0.19324362268643266,-0.08883118598344321,-0.08553422227989685,-0.13047166438810412,-0.02380827506304616,-0.03389359726816321,-0.1952122151359876,-0.0859137526044436,0.05576531439974299,0.038934339535130195,-0.21375146838444528,-0.2775382897583419,0.11245153393367247,-0.29674719416071305,-0.1928504487164517,-0.0984201688884044,0.23647379479184596,-0.006645814109076251,-0.1595541577844871,-0.009773805225965916,0.004911700118550356,-0.16856840594296568,-0.08338299445908143,-0.21172349551204017
Thal_MGN_L,0.36287745381758607,0.3529213604308123,0.6268325210006319,0.5403919403198537,-0.07337210546313014,0.15702079300528266,0.4452546592196962,0.20952624353277557,0.1544627148274768,0.2124713836156622,0.022737296210453582,0.061326378160686756,0.30681782793400786,0.28251131851365285,0.10240425376374719,-0.09649649947602336,0.08757959743590911,0.3623721618160345,0.35021390296171645,0.4825572180597358,0.054438099157109295,0.30321508542258757,0.2593945088626709,0.16693806613769455,0.10523551552165941,0.49715544631449676,0.15578318192067364,-0.08062973447167052,1.0,0.04630924382556348,0.3376806283462131,0.6309550064844243,0.2482430519043927,0.3935256426739314,0.2404008074940729,0.3128052971978027,0.31654866652332453,0.5588013873577276,0.41061799356548956,0.23558710567861996,0.5051553703040783,0.34544023794161366,0.47020464678509605,0.156183091984564,0.16459346916065415,-0.03522944196250518,0.37999281556191444,0.5108900425897399,0.5434828502723568,0.4635762365895739,0.07743659847000088,0.31678276910824343,0.49560570890580297,0.33835200293127154,0.30548109619982067,0.7069114154222985,0.5183800899090969,0.241068890895602,0.18673039794479188,0.055717956359704335,0.5406789726529024,0.25619676692205057,0.45829078504234255,0.34012521407890106,0.5257980173644692
Frontal_Med_Orb_L,-0.1555827786904328,0.3791404991006277,-0.1129957100965031,-0.19992560361880524,-0.3511092503828124,-0.1658761657520533,-0.45369714758543694,-0.032958864973669684,0.10120875172579712,-0.38657120292556063,0.703126482056831,-0.3376715943373045,0.056301981056251414,-0.08269727837814561,0.40829764753692976,-0.3738786016714823,-0.11784360435906695,-0.16513516971744624,0.5143370132918195,0.026991962568772114,-0.4341063849852971,-0.43950680401329956,-0.41571714143080724,-0.37534589858337825,0.5695062270785298,-0.2815660105286343,-0.0841964684138205,-0.16077258371362024,0.04630924382556348,1.0,0.393197532267998,0.11941877939067176,0.07774029961610268,-0.35542561243379667,-0.46548502377093315,0.3548636758246875,0.08797673104801211,-0.01890599013417778,-0.414858720416155,-0.009289157774723836,-0.20105640111217368,0.12922664786044738,-0.02597356676681,0.02808127045454124,0.3735392069529381,0.20926812613317358,-0.180382601293806,-0.0863802379889047,-0.020090230528375774,-0.31144658975696593,0.3052206116360763,0.12363127312366216,0.43060477329070695,-0.28452403137609256,0.20761457143317785,0.20950790141595513,-0.320739960679457,-0.47832688763127423,-0.27591418565825837,0.8740762092119058,0.13805364461418998,0.3170398882923268,-0.13785248487479204,0.09731431788076168,0.35547862328996244
ParaHippocampal_R,-0.06601161381393135,0.26822610729232654,0.28765929040213006,0.22758523467914962,-0.3821906332778344,-0.032679479004099406,-0.2665980726254426,0.3654879077471441,0.5236635341919164,-0.12972274162931058,0.6703504392465723,-0.08861404168916089,0.27838649782382835,0.1856901082529593,0.5439611822202148,-0.34536165875188,0.2095719352522944,0.1740847065001178,0.2632270853555046,0.03348554590378998,-0.1371750839511356,-0.33440400712303225,-0.06989453567936638,-0.08870647624242485,0.6176117705477234,0.09334202257295715,0.24390595948444244,-0.0954699428964788,0.3376806283462131,0.393197532267998,1.0,0.3219929367311964,0.13378562202517136,-0.027140122625702312,-0.24951896459083195,0.3059185819584032,0.4755327030674404,0.06269772890796071,-0.16693033781472102,0.0897809627678224,0.1415759604753221,0.3258424623341473,0.2654262805708723,-0.06945071545112042,0.19850406508756807,0.34405989154558,0.17519142017603379,0.3140158592662652,0.4833133891460889,0.08517134380878982,0.6999751191615681,0.1699067076461202,0.38096412224960796,-0.2652419368731547,0.02265016427878791,0.5363658723535714,-0.09037155699982148,-0.24609583523309314,-0.2646175087103532,0.3918819262020531,0.15697031146780874,0.7109130481572571,0.24538594470804123,-0.1059378629900561,0.806812298594967
Cingulate_Post_L,0.4401740293977955,0.2900557762642498,0.5863382580084788,0.7306617508209733,0.0172991005168187,0.09863792100292641,0.30476558893757827,0.12140575152947994,0.0925675843085756,0.293955015916801,0.0021204428856421327,0.027293932252583177,0.20891879630118487,0.15722842102141799,0.08038098761885629,-0.12179145663982476,-0.05002915508547763,0.274691979891033,0.5037093940816528,0.6535720278107973,0.14251137120250437,0.17644179915483074,0.16785964004478035,0.09279473997214238,0.20311212984436264,0.7033625845811398,0.2275023478150767,-0.22102813467840954,0.6309550064844243,0.11941877939067176,0.3219929367311964,1.0,0.11242487111353636,0.21229781471109868,0.10809935504023056,0.21075338150921788,0.226687001891392,0.5047395412347822,0.47273631762121593,0.1388932767514394,0.322643780980097,0.19410565871293334,0.36188070099445774,0.09019421495274711,0.2389986466548163,0.16890814102537896,0.2903855333077226,0.665334238882781,0.42302776901436734,0.5410473405837319,0.004782166342640741,0.45695946499943535,0.6126666134008268,0.3978951296126667,0.6046063079355165,0.6396447917457615,0.4025584482539257,0.2196585574870113,0.3308254718163255,0.10379646609783322,0.6563397302569954,0.18760371190768946,0.22927494287451253,0.6227777633016696,0.6028496812726389
Frontal_Inf_Orb_2_R,0.02876614703650839,0.4124023015285643,0.4437529817663575,0.1375791472479197,0.30757796703299783,0.5234491640890528,0.445003666754904,0.3647410875201126,-0.2441789243385523,0.34986311693933286,-0.054775671186544556,0.31387643807343885,0.4772262528609984,-0.4349546298400023,-0.09175799352492817,0.2402408190098012,0.38946784891010006,-0.25835398977368723,-0.03280326510036386,0.22580717791127694,0.34532650844756185,0.4168819368848068,0.4480922880707547,0.3848546733085893,-0.20538143167811643,0.1297044087913059,-0.041393426335857415,0.078515433758485,0.2482430519043927,0.07774029961610268,0.13378562202517136,0.11242487111353636,1.0,0.47804004804433675,0.5096883503880264,-0.39841238254706735,-0.02434241192814425,0.48444967799535976,0.3885460207130041,0.4822817304329413,0.1338009956217569,0.44975206861482636,-0.23931550676519842,0.25660318936847665,-0.32979080718962134,-0.21055735134019352,-0.00046313358812242577,-0.10703138674677178,-0.19191084441647352,0.20980647273485387,0.029632201671775493,0.3345894311488177,0.33916488468742706,0.20451160686845,-0.14716352054481738,-0.08320823440074006,0.23385170903193656,0.3436548088720586,-0.3596655707913598,0.02467182100728296,0.29901081289165593,0.13118653161147234,0.22353318620270818,0.09103933885190689,-0.027631839715589628
OFClat_L,-0.013593363710025985,-0.0810522521624053,0.5151425825230731,0.35284071510951565,0.32129631854795476,0.4245350619179619,0.7794808412305968,0.34969792404828876,-0.35844435412769143,0.6084470242689042,-0.3308289468958389,0.5936773428281434,0.375040651628932,-0.30004780242898327,-0.2044677285590589,0.4013567431942215,0.40119827657277995,-0.1304944722797274,-0.2809868409740278,0.08705058363893176,0.5070748819739447,0.7098180950881614,0.7283880458369207,0.6274687937835597,-0.4911769613311233,0.3636715701010258,-0.08248188274176145,0.0927949507962921,0.3935256426739314,-0.35542561243379667,-0.027140122625702312,0.21229781471109868,0.47804004804433675,1.0,0.6757158348388681,-0.4238969086664596,0.022269875985119012,0.29789119729637686,0.6527534269478712,0.06119731909960646,0.3271907130635847,0.22669456937775323,-0.15313996072331815,-0.0645321790908237,-0.15295585347905744,-0.34920580219712083,-0.03326709649900975,0.11262269128449767,0.01853754382208958,0.6277536650428759,-0.09339999342725122,0.07783746897372745,0.15684969445738503,0.553257145574101,-0.12244143207613883,-0.03299148831088419,0.3699483992424069,0.6837723027759354,-0.07001998141766973,-0.3151924629163443,0.3023725962933636,0.13822733840969845,0.2172906194604996,0.12950994566923274,0.022654433036092818
Cerebellum_4_5_R,0.026806786546483125,-0.12558581995074009,0.5911159011254452,0.37916564326013585,0.6320010099697662,0.5691858742708961,0.7522958886682545,0.35318084647027376,-0.4955792724400685,0.6877474289278948,-0.4553468915034864,0.6164785439408952,0.5673201524257372,-0.38443985152298493,-0.5244120307015724,0.6549671490868604,0.556236922281267,-0.11789073202067951,-0.3948551805312303,0.06928066064957121,0.6618376356047073,0.8303416493277042,0.8403189203617843,0.7472992114635928,-0.7069012439930137,0.41518734763677184,-0.0586893803587497,0.20150516962216358,0.2404008074940729,-0.46548502377093315,-0.24951896459083195,0.10809935504023056,0.5096883503880264,0.6757158348388681,1.0,-0.544123373055201,-0.17960900253982054,0.26726357574760323,0.8201302585157759,0.18194744562287365,0.16280952104369717,0.17250670432236553,-0.21976512572027512,-0.004894613613028893,-0.3982864176918873,-0.38087247677196234,0.04049314111839798,0.07428159970539276,-0.12391071833028346,0.6106022848925536,-0.3342845185498865,0.09114290029501428,-0.02553647568065517,0.6721925198987277,-0.13669627606031973,-0.20500429407220316,0.3552403178180183,0.8744856054385549,0.06932782654344612,-0.4500731299956241,0.2665782001057703,-0.11959205703899656,0.2547249748114021,0.1069821653173284,-0.2762013440316703
Red_N_R,0.192558607556964,0.1333500665944018,-0.11481987368512551,-0.1031493607431994,-0.41143334272972365,-0.5240272144786007,-0.3637721769405743,-0.2874802271102586,0.4542929185257606,-0.462298131887529,0.29654310008936513,-0.500062506151989,-0.08953057682589338,0.5856291546823489,0.25077710584703944,-0.5263343535674854,-0.38458472003788696,0.35793408177957803,0.580109439291706,0.19611847646372352,-0.5663479001531896,-0.468159152428178,-0.5721117997353345,-0.563555731866067,0.49310895592680093,-0.1249100117571424,0.08316421986954085,-0.18764125021722283,0.3128052971978027,0.3548636758246875,0.3059185819584032,0.21075338150921788,-0.39841238254706735,-0.4238969086664596,-0.544123373055201,1.0,0.1140171487569189,0.03899899202262782,-0.343273097218184,-0.16024269477399375,0.08769106489089765,-0.13592622143831698,0.4177455384141325,0.039628404697141593,0.5250494863489702,0.1375175764738093,0.14541113610939183,0.29430962848815356,0.32872372244941,-0.24077464898303647,0.19718782444354002,0.12256610699221357,0.29043733398841387,-0.19738576041182335,0.2853350206704434,0.5810197470181471,-0.01889348798962392,-0.48230729211365925,0.17511218461910547,0.3857743748955258,0.06273972398828868,0.07635257072141462,0.057543720938985486,0.13073595051864945,0.44823772266939416
SN_pc_L,0.13937874380269522,0.2947519572577822,0.20796730331999627,0.2631753192077389,-0.28083729141385605,0.025125529288102293,-0.1084982974942478,0.18223930987509981,0.3734409891784265,-0.0742554994484375,0.28266806743780254,-0.07836417973357271,0.0031258561829587447,0.2148594706316857,0.3550748616115046,-0.24899761925678568,0.06749207848214259,0.3048079674914294,0.12895165291936642,0.07413383706628306,-0.061916551094573696,-0.13626914956429312,-0.02075095305328983,-0.0693601786290886,0.4276789750723332,0.17579097456489146,0.2079176041536239,-0.08626057189791843,0.31654866652332453,0.08797673104801211,0.4755327030674404,0.226687001891392,-0.02434241192814425,0.022269875985119012,-0.17960900253982054,0.1140171487569189,1.0,0.16215821986247364,-0.13226230539555067,0.21094507911869803,0.44234105230761456,0.22207773073471512,0.4281414198105828,-0.11733387182928669,0.02966051953948774,0.4241355816529753,0.3691700407399366,0.1614995319829939,0.544384888025312,0.05061419333134365,0.30087325283868216,0.05016244337255075,0.06688323047782509,-0.20745942381894283,0.09621696285408206,0.41117581103144973,0.06516721249256353,-0.17105912700994697,0.08613086436895549,0.1360946047798807,0.13395055874211811,0.35781008749513,0.24254416592138672,0.010984211698340305,0.4667904332973907
Frontal_Mid_2_L,0.6220272895858916,0.6061704851386929,0.5252572204344684,0.4310932721416111,0.18364787094330662,0.31066465546075905,0.40657899693374006,0.10156989739312389,0.04590051331117589,0.21429868897982393,-0.1615810291560084,0.01933450381328598,0.2787214445444823,0.13267699902377286,-0.024403523932473126,0.03258586001218464,0.04812607401064128,0.309588073757541,0.33506911215510143,0.6723976962160965,0.1285064753649522,0.2767482805116474,0.1643861741059645,0.156468260120459,-0.014163390303087567,0.4715666781898259,0.19967253807880692,-0.0957301046173221,0.5588013873577276,-0.01890599013417778,0.06269772890796071,0.5047395412347822,0.48444967799535976,0.29789119729637686,0.26726357574760323,0.03899899202262782,0.16215821986247364,1.0,0.38192843586212855,0.5234232988501217,0.3706228652936952,0.33223560241836564,0.3100629110325693,0.3574153012225233,-0.0651718617584461,0.0066412761443340055,0.482349176283318,0.22008687471208388,0.2259069745962843,0.28942815159767094,-0.14120184325011328,0.5255132097434486,0.4973199944739196,0.22336867515759726,0.35070978546735815,0.41959067085488727,0.5207624410404216,0.19967485930132944,0.19886222708933662,-0.030674937886526595,0.5957174621566231,-0.03890230868303495,0.4003729046669118,0.48123915985571813,0.20272046938143887
Lingual_L,0.21065662279553035,-0.05550101353889737,0.7193904545806665,0.6241244947536183,0.5315656606375301,0.4263508668254113,0.828064696860183,0.3073099068680136,-0.37789981739583206,0.7404724960711938,-0.4849307853844788,0.5118419358136462,0.3711757051117967,-0.24447656770329168,-0.4708364032530964,0.44801535642215745,0.24710187129075561,-0.005086038361365188,-0.13848151147066312,0.3609035167613506,0.5999434968404664,0.8148444871228256,0.7239988159002733,0.5781871793329787,-0.5681387884262978,0.6369602742280991,0.03542284921231872,0.08098986476426827,0.41061799356548956,-0.414858720416155,-0.16693033781472102,0.47273631762121593,0.3885460207130041,0.6527534269478712,0.8201302585157759,-0.343273097218184,-0.13226230539555067,0.38192843586212855,1.0,0.11127540914964174,0.26677253814479207,0.21436855104295774,-0.07630511536673666,0.033309503018371774,-0.19132372571420644,-0.3464101004332734,0.060842149973252546,0.36705352921590956,0.0029971165139748607,0.7640848771362285,-0.3745438975069919,0.21507184146968897,0.24571543088357473,0.7994379762525877,0.20729514898233967,0.07775835970131367,0.530868516574234,0.8220709821384908,0.2767738503469395,-0.42656355130962637,0.5176333004801537,-0.11303372920610048,0.22589774915773556,0.4353585229418636,0.006182190677472795
Pallidum_R,0.3208702202437623,0.8059651200558653,0.35038969589564045,0.23842581596204318,0.05665914693237459,0.3983938833101636,0.10665920760387643,0.14821350790217402,0.14129823966924993,0.06655722094905155,0.020598164125655682,-0.12948867049859164,0.17086818799181996,0.041896953807661744,-0.02919868879604858,0.03702612966738726,0.07844485560091781,0.22433321744917167,0.15954695365202762,0.4747605733215664,0.10806979010604911,0.10869096106685737,-0.0033204080960991277,0.00048051766781321984,0.18381403519585152,0.24452230515878384,0.09427676145118671,-0.03909167170560088,0.23558710567861996,-0.009289157774723836,0.0897809627678224,0.1388932767514394,0.4822817304329413,0.06119731909960646,0.18194744562287365,-0.16024269477399375,0.21094507911869803,0.5234232988501217,0.11127540914964174,1.0,0.176290184487905,0.4775823807091315,0.2844502758914596,0.45812337716264745,-0.469953822847692,0.1773007922745576,0.6043461048552514,-0.11424499439664476,0.205355411516165,-0.012996216508879149,-0.07030516102380702,0.24427869042846037,0.07502427374957707,-0.08414036442548328,0.21053362161070024,0.16284114484804843,0.3020933157433251,0.01196170418635542,0.038364191106071144,-0.17162137574587913,0.21819309915233256,-0.10293998881109992,0.2658048386409709,0.19554025742961917,0.04464821483409394
SN_pr_L,0.3221937597839117,0.16287113962418173,0.41744682276450396,0.3652690668236928,-0.06282100133890235,0.126851245294755,0.3631711513173426,0.10744664050910409,0.11985771240801985,0.14528981696470378,-0.14203902102259625,0.05298803807037068,0.0951075744230259,0.27570921704729373,0.12452644336339933,-0.04182143453069807,0.06444633451449872,0.30238853708976693,0.009705964271875119,0.3374064566147415,0.09983133981616746,0.29452947742744284,0.2060554951834482,0.16827669461660402,-0.045130172883594576,0.31355036879211595,0.2350097981134834,-0.1127304322044867,0.5051553703040783,-0.20105640111217368,0.1415759604753221,0.322643780980097,0.1338009956217569,0.3271907130635847,0.16280952104369717,0.08769106489089765,0.44234105230761456,0.3706228652936952,0.26677253814479207,0.176290184487905,1.0,0.26472305544836333,0.3347473901073126,0.09872941429485405,0.10925275450467098,-0.09684173749218904,0.2695051322861018,0.3533849864788291,0.3853391025934383,0.22048464742463933,0.007386754716592864,0.29006467834094307,0.19322707683540696,0.13644916154898296,0.1031733570534584,0.3479053168044069,0.5726676053054318,0.11818902171102648,0.1954502332570932,-0.09501311159645248,0.20251780843820988,0.08244659901943212,0.4569617429830409,0.12752278165626327,0.2580172027709792
