,Angular_R,Frontal_Inf_Oper_L,Vermis_6,Cuneus_L,Vermis_1_2,LC_L,Temporal_Mid_R,Thal_VPL_L,Temporal_Pole_Sup_L,OFCmed_R,Thal_PuA_L,Cerebellum_6_L,Thal_Re_L,Frontal_Inf_Tri_R,Thal_PuL_R,Heschl_R,Calcarine_L,ParaHippocampal_L,Paracentral_Lobule_R,ParaHippocampal_R,Heschl_L,Angular_L,Cerebellum_10_R,Frontal_Med_Orb_L,Thal_LP_L,Cerebellum_Crus1_R,Thal_Re_R,Parietal_Inf_L,Olfactory_R,Raphe_D,Occipital_Mid_R,Parietal_Sup_L,ACC_sub_L,Precuneus_R,LC_R,Thal_VL_L,Vermis_3,Cerebellum_4_5_L,Precuneus_L,Amygdala_R,OFCpost_L,Frontal_Mid_2_R,Paracentral_Lobule_L,Frontal_Mid_2_L,Cerebellum_Crus1_L,Thal_MGN_R,Rectus_R,Supp_Motor_Area_L,SN_pr_R,OFCpost_R,Thal_PuA_R,Insula_R,Vermis_7,Supp_Motor_Area_R,Thal_PuI_L,Thal_IL_L,OFClat_L,Cerebellum_9_R,Thal_VPL_R,Putamen_L,Thal_MDl_L,Thal_AV_R,N_Acc_L,SN_pc_L,Red_N_R,Raphe_M,Cerebellum_8_R,ACC_sup_R,Cerebellum_9_L,Cerebellum_7b_R,Lingual_R,Lingual_L,Thal_AV_L,Thal_MDm_R,VTA_R,Thal_PuL_L,ACC_pre_L,Fusiform_L,Temporal_Mid_L,Thal_PuM_L,Cerebellum_4_5_R,Cerebellum_3_L,Cingulate_Post_L,Occipital_Sup_L,Temporal_Pole_Mid_R,Frontal_Med_Orb_R,SupraMarginal_R,Thal_VA_R,Frontal_Sup_Medial_R,OFCmed_L
Thal_PuA_L,-0.4396268451297359,0.5455167035068684,-0.3835512135003712,-0.28313332256331003,-0.11261022565417472,-0.24070734878108582,0.13612872425163072,0.892419288800821,0.3718184304759106,0.22206019052723405,1.0,-0.22553216368162074,0.2797718913099469,0.4137578577364546,0.5015079147203249,0.5614422468896119,-0.2534601475909045,0.6225683015990104,0.3980623108643015,0.3137253023767491,0.6261727064551558,-0.16471558679518244,-0.2138567246199378,0.3243661483219664,0.6771540778439863,-0.1472884192919211,0.27045693476170724,-0.1566441548663955,0.2519211316757323,0.49740444670099054,-0.37753875939020237,-0.13578160134578718,-0.238459406502307,-0.16536492585346363,-0.043929848259081875,0.7439237348524953,-0.29035286563611556,-0.06187534896163119,-0.16264760140326542,0.43730999471091997,-0.04351059502568776,0.39769817813234787,0.41404034258283623,0.4584499701824495,-0.0038347161610075274,0.5423048236837412,0.3454158423555764,0.5517446166099222,0.32414636464052965,-0.14075342195765483,0.5563364930473098,0.48704433967840416,0.10886592522682571,0.6457404664137051,0.5407516321328995,0.5046677040143175,-0.19586743126817804,0.2396603988050451,0.7298867797584031,0.5389441269884604,0.5369305128139967,0.19202430381760413,0.3820360270119893,0.31071720591012447,0.42336768664844715,0.057860684085762434,0.15837838289966572,0.13827467161287876,0.15365335708547767,0.030867914814606955,-0.03560278023151681,-0.04897347462432693,0.20783285486987438,0.7231630063040648,-0.06917149598866584,0.7347259022547166,0.33195392214772096,0.2486575232746786,0.18678230794795117,0.8641024175727698,-0.2957696928677833,-0.06850768750953193,0.663195621262132,-0.13613289460940908,0.007908642421384452,0.1960619618106546,-0.24483854266635702,0.4925421244529521,0.47125417344906795,0.10505746696789615
Cerebellum_6_L,0.4876378230670473,0.12003976524413795,0.8397272216165999,0.8510290896418917,0.5650682383116852,0.7310114072185263,0.3897180693184535,0.016513937140825368,-0.6002709337737098,-0.2541859859670073,-0.22553216368162074,1.0,0.09786813591784263,0.4160155236938625,-0.17870736654577757,-0.20592674583334308,0.80689481951509,-0.23587084265636962,0.3410310589856119,0.01853492377884044,-0.08527048304942872,0.15365201542006615,0.5969621858084552,-0.21396382234881045,0.011141152548485862,0.5952729223755032,-0.31786709239377675,0.7614798151616274,-0.3618599889216171,-0.4287886804919689,0.5301167688899704,0.6896334707374238,0.29206685698018847,0.7792631610496098,0.6199694744497201,-0.1335304317982698,0.8007545210038483,0.7448505464158237,0.8382211175402708,-0.14544455593455824,0.35937542841112874,0.2936002020387309,0.3359291058637624,0.2529773606557271,0.5829892389062812,-0.48229033259914705,-0.10522877069309781,-0.1077759575827703,-0.12312156338861596,0.6466897909706196,-0.04393212768107712,0.005953501605240291,-0.15904202942100598,-0.1188855013756538,0.3010506519431823,-0.0356891245048209,0.7296068169876883,0.04304660481542034,0.035577117300199135,-0.09026023585512963,-0.05324371833082535,0.2793964334754749,-0.4775576387900125,-0.024460682418950067,-0.5802030606390778,0.36064518837754816,0.25247791943634806,0.19267636511091205,-0.03468856809817457,0.27948762892419543,0.5365270813308788,0.6458676110778951,0.2219657878161431,-0.33050144850350166,0.5565993869549677,-0.3853643497246078,0.05143064294465505,0.5452991242196896,0.2859234331125542,-0.20351676771593422,0.7955033201339192,0.5456150576971008,0.1362169216077894,0.5064243598213912,0.24691656879471943,-0.21662420131085178,0.7350976291633083,0.24629159914823262,0.13509657439520656,-0.30650815855564373
Thal_Re_L,-0.09018900616723181,0.18219806445025305,0.04287441012283228,0.14601598245846767,0.1855325864259888,0.07389052180620828,0.02869299998822805,0.4125070468660953,-0.030737985310028068,0.08019430920614026,0.2797718913099469,0.09786813591784263,1.0,-0.0036084903046278032,0.36826500932361317,0.13214878059099222,0.04482793321122273,0.3569207465014756,0.466965493657721,0.23068623773270544,0.19457216925422083,-0.03127343859391604,0.06474601227430626,-0.30661672466830925,0.2458786783713082,-0.08888972300573363,0.49421545275367207,0.24942270966474964,0.4410749533826761,0.20777647395776563,-0.05344179313855278,0.14675862484177046,-0.2617709847158028,0.25424307050825234,0.23915778132674817,0.4531287720658952,0.16194976469327735,0.1734529775251226,0.16530334436390023,0.4546121110943615,0.14207459495749297,-0.09368336331518425,0.47376029212382365,0.22295343948726862,0.11638785945608736,0.08538820605264993,-0.0578113758160542,0.388586083926414,0.15372496094572188,0.03319859745067225,0.44614889407303604,-0.03089771040211245,-0.08656941514941956,0.37889208481602676,0.46104154677692905,0.610110454028336,0.17551028429222237,0.19768571050822764,0.43730276885195507,0.38640332582398035,0.5727644720873981,0.1176905113945174,0.43717046979692403,0.2654020361782745,0.2060869560440387,0.36930670088698314,0.22190888260202424,0.38951725447446744,0.16208673205962604,0.09001279695156991,0.06961952440156718,0.15842122859779736,0.3927391775271755,0.3466374493627305,0.10597282047607053,0.0010369836060878672,-0.19765629916844715,0.3073853286007264,0.09268676190306009,0.38828864032447336,0.07330092044352525,0.08120773230956388,0.3526093327238911,0.05510379788249598,0.10385240398535171,-0.2659814220886217,0.10947147319260776,0.18376052265503523,0.12517201704411243,0.06338393916737269
Frontal_Inf_Tri_R,-0.055690626558219346,0.7483190447360878,0.2583955359286726,0.2992964334119895,0.273851222280389,0.24919894499748707,0.3896196507809374,0.5470175661659471,-0.12286222233584017,-0.12266516994331175,0.4137578577364546,0.4160155236938625,-0.0036084903046278032,1.0,0.0041107052853581435,0.3639544725859491,0.33555137860374823,0.28254765204126675,0.35883728291199357,0.212124564025158,0.4770044339995978,0.021503164289922494,0.14385665959760385,0.2679354424321226,0.4887187137407991,0.21447943083265134,-0.2057216682862684,0.3416231712724833,-0.24604208651082105,0.029803115057495867,0.10781619804732706,0.34611893110143593,0.025292196772871398,0.27214838934537355,0.3149019856176623,0.2748823305165878,0.16461971894982566,0.4293547491485976,0.37038181314225177,0.18320084329663555,0.249860455151916,0.7273018843663722,0.3561427948669778,0.6149345266360404,0.21287627510210455,0.048122070337434764,0.13722891387328562,0.16666960751882898,0.06000669520604995,0.40526409941755226,0.25575429294400964,0.5148344993833485,-0.026550211147589264,0.2947976053919981,0.4509434162679121,0.11921014396603777,0.34783406465403366,0.11919094353998885,0.40083576572895147,0.17923330817458272,0.051868041867087294,0.3652662567128701,-0.29342958015600623,0.15767482046136116,-0.0776773232685823,0.0779683749030045,0.19694258851168606,-0.008154110763966044,0.01810398767559506,0.20061603199526792,0.38571291905546046,0.4325754708130454,0.2161818753484264,0.18055181062720418,0.20306632746133296,0.4637526066729991,0.46532571173938886,0.48034907608525734,0.2437011879041886,0.40678147853358976,0.27500609429893524,0.4623769482391059,0.5318336784660483,0.18465732424047238,0.08437758983819817,0.16913420336914456,0.3634052589727103,0.5521688153474782,0.619088676400377,-0.005616361499568712
Thal_PuL_R,-0.2912673560848432,0.13636094337885724,-0.26691663039979485,-0.19185661561496356,-0.1202645417933922,-0.21652212003691176,-0.055326405989326116,0.4670833570491213,0.3697483823261984,0.24696392366744682,0.5015079147203249,-0.17870736654577757,0.36826500932361317,0.0041107052853581435,1.0,0.3559619957906838,-0.22767303051410653,0.5615404374505192,0.37749611029165314,0.388147341315981,0.43797786736317834,-0.1479384475622674,-0.23400862816600118,0.14852102829781239,0.26605291923375757,-0.06489546473972828,0.23085058891599305,-0.056926907588276475,0.39471288504715785,0.39158879831905796,-0.36548419883612193,-0.09744886316496491,-0.15017573871297998,-0.028670592063123817,0.03096034677673762,0.47982433079206727,-0.13173914321173538,-0.12665818147484023,-0.08817969546104268,0.37178685800835193,-0.1456128491115369,0.05285141545246842,0.3426677821132553,0.1141887941527977,0.21639778954208705,0.5195276871934574,0.33949908515330773,0.34702996991263824,0.31651385842286817,-0.21062652064220083,0.4058460814391586,0.23100738158919382,0.07703794101997233,0.3663398063041074,0.3934138488422988,0.5970149052475087,-0.2621274265226817,0.41330407563830446,0.4876668965701972,0.36057970329753225,0.48862529547319167,0.024621468816603816,0.43168678051628945,0.27635022511472046,0.2805886003590716,0.10959588704383008,0.32329776311411895,0.31559145341330086,0.2665179503261556,0.10926647349410076,-0.13187116112814454,-0.11939499495976254,0.15374691057776857,0.4954462561924647,0.019221611438589564,0.2215779442017001,0.1483580748415151,0.23038844352044374,0.297211072787027,0.5527757455527406,-0.27406990270278225,-0.23869263080406763,0.36442844084173803,-0.10096277171346718,0.14709431713435153,0.05910242153579815,-0.25932144154185666,0.18957556732076808,0.11918761815841122,-0.0026879639428347333
Heschl_R,-0.3867344539290118,0.6221595366529633,-0.22964151454517556,-0.2311943627418891,0.17055335756425238,-0.005576639491167178,0.25063145506524864,0.5722478499475308,0.08593591328721664,0.01866368124062268,0.5614422468896119,-0.20592674583334308,0.13214878059099222,0.3639544725859491,0.3559619957906838,1.0,-0.10060132542703386,0.4214700036495313,0.47730791052823046,0.02265016427878791,0.7340786717385043,-0.29674719416071305,-0.10575038113110898,0.20761457143317785,0.578132271677157,-0.22233350810827202,0.1344923098756767,0.0036716552929176647,0.07586449923347276,0.22115403814348053,-0.20271439036019212,0.0058055811252724085,-0.34047266352884265,-0.06322692814122614,0.13472760406691708,0.4695146605386959,-0.16516306895891925,0.11603186667403863,-0.10746043882371246,0.33609572073830046,0.13736860552762503,0.2573243862456202,0.47179267291605365,0.35070978546735815,-0.09054147311805603,0.2884715086989893,0.04980892755370882,0.38855535724368234,0.14408639930130537,0.047222332138183234,0.46546522386123307,0.2392626166853901,0.005573619149423903,0.5771900337179047,0.2946635531612083,0.29503468475766476,-0.12244143207613883,-0.002707008727496324,0.5979242365956764,0.38254570080635647,0.30795728286521523,0.26228102237993356,0.22192120316880382,0.09621696285408206,0.2853350206704434,-0.042928165237526565,-0.10665065257310284,-0.0036816270428068703,-0.2709312670734592,-0.2224280175189927,0.19738013523050588,0.20729514898233967,0.24932794823009322,0.43786099642168047,0.030629261074210393,0.48532421569464496,0.27011583039969217,0.30905415414835447,0.16885915385395125,0.5649697526715052,-0.13669627606031973,0.21181050968207543,0.6046063079355165,-0.23187490067970845,0.24597008004530732,0.08918532555449217,-0.023446428629507975,0.3386796423569189,0.4078279147606476,0.16641032427029948
Calcarine_L,0.5174089666995582,0.20707376974515634,0.8659042947095592,0.8615831056790261,0.6918369804579262,0.8214052259928086,0.5367907797773936,0.0015862945598390874,-0.7655309217914216,-0.35956020492415736,-0.2534601475909045,0.80689481951509,0.04482793321122273,0.33555137860374823,-0.22767303051410653,-0.10060132542703386,1.0,-0.31101468746728445,0.43781465335625674,-0.22649175781625114,-0.10126865805550012,0.1389310348709606,0.7564925395171681,-0.39205144368973727,0.08991388869662957,0.3572167318997901,-0.2034548182788132,0.8448758265583514,-0.26998470495232024,-0.6188990838040052,0.5667767230907719,0.7603523188102059,0.1737448623766986,0.8708565397059428,0.640954186612436,-0.08587753622543759,0.8318179849062084,0.851977317892085,0.8617946800305817,-0.11106088878659871,0.5551897971358073,0.14528646813330712,0.4654986227601374,0.2525078633843619,0.38215248201195556,-0.6722099615541595,-0.4163728074050196,0.010716263098675925,-0.2358187069238627,0.7456343727559731,0.02785947808992301,-0.1657592900927929,-0.20484377372251136,0.026702590348455593,0.27179671441488507,-0.15269474998894972,0.7176546604554457,-0.21896321129707622,0.1234155420010693,-0.04907779062880023,-0.06370156826601507,0.4667233157532453,-0.4231318485133688,-0.16322627760225222,-0.542687508121277,0.3758047163751347,-0.0247708831649544,0.19142752330300208,-0.27276230725072,0.04483791995094936,0.7806781701255597,0.8486791465280712,0.3424275122501753,-0.3564061998589298,0.5529801692088727,-0.3751070902262411,-0.08639026633458108,0.5839468138819542,0.17605404053879176,-0.2070649299218636,0.8816166798985126,0.7267789611751733,0.21890110626301318,0.4663995801020316,0.4017945385884597,-0.37677747489973284,0.8631568901249723,0.23205075491669314,0.06099703196399893,-0.24845613606216146
ParaHippocampal_L,-0.38474915559744677,0.3664033812457725,-0.4000233981833855,-0.266023387649682,-0.07766870518999897,-0.3238593960079696,0.003945669778974188,0.5956936420971467,0.6189514378923285,0.3983757134407067,0.6225683015990104,-0.23587084265636962,0.3569207465014756,0.28254765204126675,0.5615404374505192,0.4214700036495313,-0.31101468746728445,1.0,0.47754381687393266,0.7559068892788346,0.609943173613559,-0.20732280785738694,-0.3684391083861458,0.34771658818369816,0.3829168685247031,-0.19761474208004998,0.31999712624495724,-0.13752256958701783,0.5172796973442392,0.7084280233983024,-0.4803273893387945,-0.16599137204810163,-0.12133872455541023,-0.12048206717772054,0.06993147884905919,0.4766429068540211,-0.23736555122039624,-0.07745534368008067,-0.1582173979516785,0.7205370718783394,-0.09929416788197495,0.2939027564125576,0.36528957975723403,0.3010176261397136,0.11013445534366835,0.6837454734078109,0.49671847264335517,0.33005365311697626,0.3293585510583865,-0.29421156539144405,0.5427210940634948,0.5219767384131132,0.01055178921668234,0.43311674291081925,0.5659002784737003,0.6937825575464535,-0.12646579099837127,0.5569155900829558,0.6029326742867048,0.37598225043072514,0.49277042781174624,-0.028915579358502468,0.44719965114935994,0.5297787920622616,0.4856782959819174,0.2562681163864439,0.44299742843941586,0.39809886968200336,0.40782694218966914,0.18851769225939613,-0.09537656158562413,-0.09930487011844473,0.21800982655844045,0.553059073783234,-0.21833566200758478,0.5155906795101644,0.3190897854990702,0.3913501381859938,0.3823312237174046,0.7167588639397794,-0.35320993943994344,-0.22494601326555036,0.56650877428234,-0.09888134513146617,-0.061242701311508725,0.319050974357258,-0.3131795526980105,0.31285671070909604,0.4637835341887908,0.2874819809817873
Paracentral_Lobule_R,0.05486400606767254,0.45845422594511526,0.2924771646091272,0.4214457623462645,0.5064565897451564,0.4212724255500408,0.483871946600908,0.5646484798660446,-0.23141686474577433,-0.05260722127880551,0.3980623108643015,0.3410310589856119,0.466965493657721,0.35883728291199357,0.37749611029165314,0.47730791052823046,0.43781465335625674,0.47754381687393266,1.0,0.22758523467914962,0.4715472847075845,-0.1408891969890753,0.3374411616118288,-0.19992560361880524,0.48638352800465734,0.01636377843710716,0.20836821601656777,0.5792427468813053,0.18795687666196756,0.066312976144785,0.04744077037766364,0.4820292311097009,-0.1036352047374935,0.6437224011473842,0.6135891738380598,0.47878515772875013,0.48922258330831625,0.6004784824738025,0.5594941230538717,0.47388744603915833,0.3122353248879557,0.2199369574267553,0.9466993417925675,0.4310932721416111,0.3536012071162418,0.014284347655029903,-0.08188149920719137,0.48958067049492743,0.09927561775158714,0.3845458941827216,0.5413881965084382,0.09438623200847854,-0.057860411950024754,0.5928716425033479,0.6913939266185207,0.5254401944956268,0.35284071510951565,0.1636604368854746,0.7419151040238237,0.4050260085420297,0.5069201210512172,0.41948081817792005,0.11146038669505318,0.2631753192077389,-0.1031493607431994,0.5289583462010697,0.17785999287933393,0.480995698913057,-0.08016887769154891,0.03438568153548436,0.5602807378422884,0.6241244947536183,0.5727988120137507,0.2521420998965808,0.40213945286990116,0.024602172022558887,0.06575753298602499,0.7568275567491457,0.43021447091247816,0.45881103593565814,0.37916564326013585,0.3549724457835988,0.7306617508209733,0.22044043580040387,0.5032234196650972,-0.24996398468005535,0.4167374651295216,0.5235458759263313,0.3713383332730154,-0.13893786872363437
ParaHippocampal_R,-0.1617903722108586,0.10586120717124585,-0.23227059158864768,-0.06989453567936638,-0.21365115763955952,-0.33440400712303225,-0.10067783260749606,0.29410751713232847,0.6424934546007312,0.37446327694985665,0.3137253023767491,0.01853492377884044,0.23068623773270544,0.212124564025158,0.388147341315981,0.02265016427878791,-0.22649175781625114,0.7559068892788346,0.22758523467914962,1.0,0.3711169728673118,-0.0954699428964788,-0.39567734554898526,0.393197532267998,0.03348554590378998,0.15670853094563283,0.05859500965629134,-0.04685117079005656,0.3976299881321172,0.5638084532577595,-0.34536165875188,-0.12972274162931058,0.07071390177314615,-0.03909149466250172,0.08241114656996894,0.0817659081344181,-0.16966854636484768,-0.133689851990843,-0.011196640336668824,0.5280242067547032,-0.2787502574916648,0.2233082917553142,0.09334202257295715,0.06269772890796071,0.3654879077471441,0.6176117705477234,0.6913717752611319,-0.06601161381393135,0.3432098695931705,-0.30087441883775345,0.23111482377925396,0.5620420582464969,0.01663072878250784,-0.01757433281617692,0.4335143524498257,0.4833133891460889,-0.027140122625702312,0.7520373157496486,0.26017595337085325,0.040982032584737565,0.20898335143649996,-0.2238429937466086,0.1856901082529593,0.4755327030674404,0.3059185819584032,0.15345981579816498,0.7109130481572571,0.24538594470804123,0.6999751191615681,0.4869516265304311,-0.1853531893112695,-0.16693033781472102,-0.09037155699982148,0.23766631733248428,-0.19361967408231184,0.2632270853555046,0.3922986082967137,0.28765929040213006,0.3258424623341473,0.4322173651353603,-0.24951896459083195,-0.2652419368731547,0.3219929367311964,0.11356185004010426,-0.22729406587435053,0.3918819262020531,-0.24609583523309314,0.12258818476312205,0.38096412224960796,0.19850406508756807
Heschl_L,-0.3565435558298455,0.6324065026302106,-0.20080013546198858,-0.14808983242217452,0.10450323070630665,-0.07376100865004417,0.23916985229921756,0.6518893355530606,0.27404141831791423,0.2021297112023856,0.6261727064551558,-0.08527048304942872,0.19457216925422083,0.4770044339995978,0.43797786736317834,0.7340786717385043,-0.10126865805550012,0.609943173613559,0.4715472847075845,0.3711169728673118,1.0,-0.20255023486886908,-0.14987050951992778,0.35588136461618847,0.5463734524767278,-0.1132782629514908,0.14305020596542126,0.05495927715709458,0.17623226027053823,0.38579341260402605,-0.28396694738397815,-0.03876976098746907,-0.23821598863232596,-0.016394781111983336,0.102861237926114,0.49181374738579037,-0.16068886824528394,0.13636815930167492,-0.04114911519001031,0.47104907188994705,0.13615659235227914,0.4682893098893603,0.44094070813756747,0.50699661289318,0.043785969686234084,0.4463694316636899,0.29880345519951196,0.3560593210868104,0.2460939372039374,0.014081721324873349,0.5198679435634401,0.5512667707240847,-0.06153513178326525,0.5350925029891574,0.4970869281645072,0.4155760360080007,-0.019485808665248027,0.261533742150883,0.620529508774782,0.4055464939875839,0.37936929877539094,0.19579732626025836,0.25717500936171306,0.24995874692976386,0.3661493319405481,0.049644587128299625,0.20367017070144885,0.13102083669491948,0.08352931081845126,0.047130472869949584,0.11822501373366744,0.1385143387360475,0.22946897564137347,0.5184978461878356,-0.03137059235552787,0.5468563291223383,0.39054081019009335,0.3949553645149845,0.24129587272757738,0.7103476804290015,-0.1423682929282702,0.13372092693016047,0.6495627263249046,-0.09992509867485472,0.0657342855902542,0.27033966290806116,-0.043550609478267055,0.296337768835891,0.5652457713961184,0.23542539340160787
Angular_L,0.19252293390333003,-0.14654796960198943,0.19838953743223098,0.25902980088367317,-0.0500060244431773,0.06040007124716923,0.0749325866621821,-0.13956041827910207,-0.18789463821866384,-0.09642207048382903,-0.16471558679518244,0.15365201542006615,-0.03127343859391604,0.021503164289922494,-0.1479384475622674,-0.29674719416071305,0.1389310348709606,-0.20732280785738694,-0.1408891969890753,-0.0954699428964788,-0.20255023486886908,1.0,0.15894039151090406,-0.16077258371362024,-0.20633394859147278,0.13844408847902798,-0.17451417438654035,0.1638907249116633,-0.05606299823156229,-0.2610821391492683,0.17095020752522785,0.07990339245951567,0.07991614447659558,0.16799409202904442,0.03379856834301912,-0.10848958995141532,0.1397108313725305,0.04534144111494646,0.17700221919824413,-0.16024077625092775,0.039239867236907845,-0.113672418815996,-0.07705833080053673,-0.0957301046173221,-0.03130828837854432,-0.2341400601868628,-0.10637405589075936,-0.0978186808218519,0.023716877479866453,0.108506525038462,-0.21017481369772079,-0.11630506585529966,0.12886217529314622,-0.17447794172895376,-0.09570739100708336,-0.0859137526044436,0.0927949507962921,-0.09074115715425182,-0.18705390053943102,-0.04292510994909426,-0.11765363469668848,-0.03451632301521888,-0.08868940235786779,-0.08626057189791843,-0.18764125021722283,-0.14864335383737864,0.004911700118550356,-0.16856840594296568,0.038934339535130195,0.14530593931800662,0.09474831350020224,0.08098986476426827,-0.0984201688884044,-0.09499448196194757,0.12138263473588357,-0.1274200422318999,-0.053990262461109356,-0.07009145558034344,-0.19324362268643266,-0.15295136207249974,0.20150516962216358,0.11245153393367247,-0.22102813467840954,0.2584004756014127,0.0959242193159883,-0.1595541577844871,0.23647379479184596,0.02058708214339484,-0.2775382897583419,-0.13047166438810412
Cerebellum_10_R,0.5231950243870495,0.0859257979084706,0.7211729796037409,0.6535818842261616,0.6370291092294544,0.7577260251036826,0.6706389531037881,-0.005505522693858117,-0.7066613281179842,-0.29369953946525057,-0.2138567246199378,0.5969621858084552,0.06474601227430626,0.14385665959760385,-0.23400862816600118,-0.10575038113110898,0.7564925395171681,-0.3684391083861458,0.3374411616118288,-0.39567734554898526,-0.14987050951992778,0.15894039151090406,1.0,-0.4799968990489283,0.1341552015595062,0.30725533832472274,0.021194226029516403,0.5916448458388616,-0.23330127103608844,-0.4941647049495824,0.542802139564426,0.5305521473901029,0.201818607041375,0.7117781524748247,0.54268447618938,0.12178919514994377,0.8012007546053082,0.7414276774353018,0.6428234055634573,-0.09103495922831449,0.5273541422639897,0.06336430422313832,0.38838553958152017,0.32098085978077806,0.23582936707964555,-0.6648649678034406,-0.4726625459740075,0.21244121010324715,-0.2306835184151094,0.7416837504581617,0.03516402537032056,-0.1701945895783561,-0.24592485010226134,0.13374426596075012,0.17927839473866697,-0.11610866659179114,0.5189710002184214,-0.5095620386087903,0.18571346240441813,0.24780515815076837,0.05698810380768849,0.44689325050910095,-0.18469242069234332,-0.2200643034721338,-0.39703706382876325,0.5210933374929287,-0.30964942338358464,0.3618772506361496,-0.4421398904353736,-0.03974117584500411,0.776054469126308,0.710912895315967,0.41196579860630766,-0.162004314239577,0.5715795906739513,-0.3480221601476959,-0.2923915599579319,0.5106259544857399,0.16685464625641228,-0.24210685484460723,0.8875634622396703,0.5348276532252302,0.051446105351046226,0.3278963304369018,0.5040719196115511,-0.47826739014497544,0.7168132291123502,0.2721810984962938,-0.08804403458753117,-0.39810622828093634
Frontal_Med_Orb_L,-0.38230734589264703,0.13504937924104873,-0.40736168484804425,-0.41571714143080724,-0.3492327909549608,-0.43950680401329956,-0.1370739696574803,0.1265683615644355,0.5661592455117324,0.5448772616757493,0.3243661483219664,-0.21396382234881045,-0.30661672466830925,0.2679354424321226,0.14852102829781239,0.20761457143317785,-0.39205144368973727,0.34771658818369816,-0.19992560361880524,0.393197532267998,0.35588136461618847,-0.16077258371362024,-0.4799968990489283,1.0,0.026991962568772114,-0.06729275548278531,-0.24795957861079526,-0.44793625898586786,-0.15808705424621633,0.4495457148498814,-0.3738786016714823,-0.38657120292556063,0.016590619920414117,-0.4797789834656543,-0.3196014663615994,-0.04802931150299384,-0.5004013804729849,-0.30699698825078786,-0.3586122254878052,0.07279248902001582,-0.29316736040374153,0.4139259416695678,-0.2815660105286343,-0.01890599013417778,-0.032958864973669684,0.5695062270785298,0.7190910293759348,-0.1555827786904328,0.18756921012433708,-0.4027648774404006,0.004714579594071194,0.621129220688272,0.05115785682331536,-0.04740546218921201,0.017715120794301386,-0.020090230528375774,-0.35542561243379667,0.37736812305397216,0.007807942619817938,-0.17935478114204517,-0.1742349785614299,-0.29636932265072086,-0.08269727837814561,0.08797673104801211,0.3548636758246875,-0.3213869231472909,0.3170398882923268,-0.13785248487479204,0.3052206116360763,0.22249588109234708,-0.34998052524276385,-0.414858720416155,-0.320739960679457,0.15895840605628203,-0.3815498537615816,0.5143370132918195,0.6004671826034071,-0.1129957100965031,0.12922664786044738,0.3121072785234571,-0.46548502377093315,-0.28452403137609256,0.11941877939067176,-0.23283422825747901,-0.284772029539935,0.8740762092119058,-0.47832688763127423,-0.09548814946678047,0.43060477329070695,0.3735392069529381
Thal_LP_L,-0.2454392698907511,0.6576028942308108,-0.045182564580509885,-0.06816848742410488,0.3221195598671063,0.17261452393017493,0.35902007366940747,0.7857860497363082,0.012567797930473409,0.013916139357935127,0.6771540778439863,0.011141152548485862,0.2458786783713082,0.4887187137407991,0.26605291923375757,0.578132271677157,0.08991388869662957,0.3829168685247031,0.48638352800465734,0.03348554590378998,0.5463734524767278,-0.20633394859147278,0.1341552015595062,0.026991962568772114,1.0,-0.02813912802015395,0.36725318896205633,0.08657114453753334,0.11228948566686853,0.24705538494481988,-0.13619544371777295,0.11864384114263198,-0.1669835557479,0.08604317830451265,0.2362916471178227,0.7405903138855999,0.0374284682683262,0.3165880914289832,0.03323063470116303,0.2983048344208533,0.3399633241683916,0.4818868374314593,0.5084699738279882,0.6723976962160965,0.010239194731441931,0.11849454228152825,-0.021171054043990094,0.6652085097292255,0.04058718511351139,0.2667698387032563,0.6911731396275415,0.30713867387291194,-0.10786155141917932,0.7734235873668273,0.4671254701151009,0.299645226514736,0.08705058363893176,-0.08328067960493542,0.7564975602169647,0.603358594962247,0.5447494139329249,0.48855736401724875,0.23822907464935822,0.07413383706628306,0.19611847646372352,0.3066987117782472,-0.14236853381741824,0.21835846838397868,-0.2003383031179667,-0.24178540283557098,0.34710680502959207,0.3609035167613506,0.5984782540685175,0.518668548576575,0.1557236328788488,0.5607411171596499,0.16334439987741192,0.4821691315376831,0.2990895675731836,0.5883017253535223,0.06928066064957121,0.2146908022659294,0.6535720278107973,-0.10704979344319147,0.1343599048059953,-0.07013154151838992,0.0460930333067025,0.5396938336258759,0.4847196420332503,-0.011434120161896665
