,Vermis_9,Cingulate_Mid_R,Thal_PuM_R,Cerebellum_6_R,Thal_PuL_R,Frontal_Mid_2_R,OFClat_L,Olfactory_R,Thal_LP_R,Vermis_4_5,ParaHippocampal_L,OFCant_L,Temporal_Pole_Mid_L,OFCmed_R,SN_pc_L,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Cerebellum_7b_L,Vermis_3,Insula_L,Hippocampus_R,Frontal_Inf_Oper_R,Cerebellum_6_L,OFCpost_L,Paracentral_Lobule_L,Red_N_L,Vermis_7,Temporal_Pole_Sup_R,Lingual_L,OFCant_R,Fusiform_R,Frontal_Sup_Medial_R,ACC_pre_L,Cuneus_L,Parietal_Sup_L,Olfactory_L,ACC_sup_L,SupraMarginal_R,OFCpost_R,Cerebellum_4_5_L,Amygdala_R,Temporal_Sup_R,LC_R,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Precuneus_R,Caudate_L,Precentral_L,Thal_VA_L,Thal_VPL_L,Rectus_R,Calcarine_L,Parietal_Sup_R,Occipital_Mid_R,Amygdala_L,Cerebellum_7b_R,Lingual_R,Raphe_D,Rectus_L,Fusiform_L,Thal_LGN_R,Thal_VPL_R,Occipital_Inf_R,N_Acc_L,Occipital_Sup_L,ParaHippocampal_R,Calcarine_R,Angular_L
ParaHippocampal_L,-0.0671056162176414,0.4148895761678469,0.7122568537809602,-0.20655829884152072,0.5615404374505192,0.2939027564125576,-0.12646579099837127,0.5172796973442392,0.009315308288615251,-0.21014278687456162,1.0,-0.2118376250153938,0.41063394604824327,0.3983757134407067,0.5297787920622616,0.34771658818369816,0.28254765204126675,0.3010176261397136,0.3664033812457725,0.245047566820681,-0.23736555122039624,0.7371603549984602,0.8698675372103992,0.34051374866589806,-0.23587084265636962,-0.09929416788197495,0.36528957975723403,0.5661752618859968,0.01055178921668234,0.06465893931693388,-0.09930487011844473,0.5128522669699592,0.05014172313216098,0.4637835341887908,0.3190897854990702,-0.266023387649682,-0.16599137204810163,0.3781976187431173,0.1549168001867706,-0.3131795526980105,-0.29421156539144405,-0.07745534368008067,0.7205370718783394,-0.031098421887906003,0.06993147884905919,-0.3684391083861458,-0.06967427080343412,-0.12048206717772054,0.35958030216030307,0.381538631339046,0.4596187152569188,0.5956936420971467,0.49671847264335517,-0.31101468746728445,-0.20804767169443955,-0.4803273893387945,0.1911102246669564,0.18851769225939613,-0.09537656158562413,0.7084280233983024,0.4251309627746907,0.3913501381859938,0.66168671918316,0.6029326742867048,-0.4287319715018372,0.44719965114935994,-0.09888134513146617,0.7559068892788346,-0.3832447988202178,-0.20732280785738694
OFCant_L,-0.0903568893309311,0.2461533970010147,0.0027461825065477714,0.12079219141118756,-0.28039397396368365,0.16579408747022203,0.39120476212319893,-0.19796504265541923,0.25018997596038434,0.3539386375021822,-0.2118376250153938,1.0,-0.01992194639578022,-0.17897480479104005,-0.1200940040853764,-0.34941904600855617,0.21613732649711279,0.4827852327445978,0.3691767491749734,-0.16544982661973234,0.3448067909109512,-0.1490555590214747,-0.26222244384664833,0.2600126028195862,0.17794440053457108,0.5406300377718045,0.32964998760582914,-0.06234503560809895,-0.08598641355200383,0.2578564917451534,0.5045785103077934,-0.44636809051380816,0.16665562089746513,0.043628442900121564,-0.2734814739328814,0.22020752080190412,0.24303038778578898,0.2570122079511821,0.14784237583886878,0.4539070829815449,0.4875310030472538,0.509548917771236,-0.05844193381443682,0.6251190642150779,0.244814506079234,0.553076256275069,0.17090468573242776,0.3044789464187088,0.048465065314851834,0.36965492973280845,0.07023036901400477,0.1573957058847578,-0.5171153542378264,0.395888587088079,0.18028540859167858,0.3976237985723076,0.43545825993177434,-0.3669730694445379,0.5679541442939708,-0.2464089457218505,-0.5567651928173336,0.23525894369801423,0.05903648240709294,0.2847719273253084,0.4354289590451971,0.010600411827667881,-0.03216294771525708,-0.5275409826762136,0.44572761736775174,0.04858833157412327
Temporal_Pole_Mid_L,-0.02361062846969862,0.37235462924887314,0.2526368679290024,-0.19460972123701892,0.31526645422172184,0.012303252603688627,-0.08248188274176145,0.36175066575624765,-0.0033972405790092548,-0.11978520224273036,0.41063394604824327,-0.01992194639578022,1.0,0.04384089740800505,0.2079176041536239,-0.0841964684138205,-0.0966912345700961,0.19967253807880692,-0.013788138488264459,0.23214930571922338,0.163388033099822,0.21028203788561994,0.31256832320340805,-0.01758213135171821,-0.1452189068093832,-0.024085342220244024,0.36120615553888075,0.3016891509711486,-0.09267978777816689,-0.08233488620136009,0.03542284921231872,0.17179627239768108,-0.1287792450849845,0.03053658023399708,-0.16339022224420288,-0.07661368527154679,0.0148025386591988,0.26168324791692965,0.3792580505469128,-0.2046152476603904,-0.13652633112575557,-0.039904748556719216,0.3108615575813922,-0.056825764342266764,0.20835247417367217,0.020758723144778883,-0.041393426335857415,0.0905492920818571,0.30023052260672745,0.06754890063809972,0.24041728763458567,0.1504258349407437,-0.042553933768530686,-0.09234117683414526,0.03605441452192981,-0.24639368329326558,0.17470135072915305,-0.07651880787377485,0.09107012082472232,0.28067891695682146,-0.07799448819819838,0.35746759901211195,0.21895009023509762,0.33308376077927515,-0.2115401334800562,0.22135690638577832,0.04731368880424065,0.24390595948444244,-0.11488412334566561,-0.22469952358923911
OFCmed_R,-0.2304869986979026,0.13993033886493378,0.27312971744116543,-0.37692538425145233,0.24696392366744682,0.03663600192144726,-0.3178643837959287,0.31053798732879945,-0.0036102470506890216,-0.3666797784275297,0.3983757134407067,-0.17897480479104005,0.04384089740800505,1.0,0.15280830588127,0.5448772616757493,-0.12266516994331175,-0.0012137235547929617,-0.05734249398291447,0.18382506357304682,-0.35321944499521063,0.5364278425434198,0.28513088939421655,-0.11462406838339007,-0.2541859859670073,-0.026252757081530822,-0.1421409456860509,0.4595724433254418,-0.03382923126955207,0.1956901254828512,-0.3470084092044524,0.6693741499363716,0.10693012457159923,0.21492828356949495,0.1602477969058251,-0.33569638349793773,-0.43560607638117943,0.02523808748862088,0.2447977773625208,-0.4141688487003901,-0.3980993690136106,-0.19598437518254785,0.33340254464935765,-0.18820161507939004,-0.28272212829878024,-0.29369953946525057,-0.1462341512709712,-0.31254351217418236,0.20814424227174216,-0.06809031129459735,0.24614350784425057,0.09980793664759098,0.5538796124263412,-0.35956020492415736,-0.4212553468207154,-0.338374223036841,-0.11615877643611582,0.09643132865611669,-0.25556365501777095,0.4809205426861691,0.5278561216308422,-0.04089646494390788,0.14052209825521855,0.15090040090004195,-0.3324808851495822,0.35997163827996875,-0.16548572185967822,0.37446327694985665,-0.3885588542277516,-0.09642207048382903
SN_pc_L,0.029400632148134966,0.23936066733640063,0.36198171448690386,-0.06786365253825653,0.27635022511472046,0.11652719066423918,0.022269875985119012,0.2571171104111094,-0.11733387182928669,-0.18488698309447793,0.5297787920622616,-0.1200940040853764,0.2079176041536239,0.15280830588127,1.0,0.08797673104801211,0.15767482046136116,0.16215821986247364,0.09065472084983886,0.3708275443243416,-0.05411943897562537,0.3530422298129555,0.4667904332973907,0.13395055874211811,-0.024460682418950067,-0.20907394244254612,0.17579097456489146,0.24764998022066614,0.12787366120800858,-0.1336774641818994,-0.13226230539555067,0.30087859411979645,0.0031258561829587447,0.06688323047782509,0.06549562565237906,-0.02075095305328983,-0.0742554994484375,0.2250640969771904,0.11725631062768269,-0.17105912700994697,-0.2312821991736143,-0.0815986935580225,0.3897657120435254,-0.10686495589224271,0.07673413493228996,-0.2200643034721338,-0.02434241192814425,0.005056563572744832,0.22135292981867105,0.11914769285550814,0.3048079674914294,0.3154333086586,0.2879889513715536,-0.16322627760225222,-0.061916551094573696,-0.24899761925678568,0.08613086436895549,0.2252095440466394,-0.16839750609441723,0.42561786431330256,0.28266806743780254,0.20796730331999627,0.5041913194478149,0.29601452111386817,-0.28083729141385605,0.2148594706316857,0.12617461605171837,0.4755327030674404,-0.1636426268888484,-0.08626057189791843
Frontal_Med_Orb_L,-0.20763061735502017,0.0779194724164608,0.25208462870544,-0.1419088575644909,0.14852102829781239,0.4139259416695678,-0.35542561243379667,-0.15808705424621633,0.02808127045454124,-0.24698093607550187,0.34771658818369816,-0.34941904600855617,-0.0841964684138205,0.5448772616757493,0.08797673104801211,1.0,0.2679354424321226,-0.01890599013417778,0.13504937924104873,-0.014197805175679385,-0.5004013804729849,0.5580515515051344,0.35547862328996244,0.13805364461418998,-0.21396382234881045,-0.29316736040374153,-0.2815660105286343,0.18523904600328647,0.05115785682331536,0.17588199516213446,-0.414858720416155,0.7920835489664441,0.056301981056251414,0.43060477329070695,0.6004671826034071,-0.41571714143080724,-0.38657120292556063,-0.30549148831126394,-0.1845682165974644,-0.47832688763127423,-0.4027648774404006,-0.30699698825078786,0.07279248902001582,-0.15934606196070839,-0.3196014663615994,-0.4799968990489283,0.07774029961610268,-0.4797789834656543,0.2148371598437465,-0.1317823600377653,-0.16513516971744624,0.1265683615644355,0.7190910293759348,-0.39205144368973727,-0.4341063849852971,-0.3738786016714823,-0.27591418565825837,0.22249588109234708,-0.34998052524276385,0.4495457148498814,0.703126482056831,-0.1129957100965031,0.21722154365267832,0.007807942619817938,-0.3511092503828124,-0.08269727837814561,-0.23283422825747901,0.393197532267998,-0.4766837327698076,-0.16077258371362024
Frontal_Inf_Tri_R,0.29474445537669397,0.2259485096560646,0.4056903410152067,0.3830341756636111,0.0041107052853581435,0.7273018843663722,0.34783406465403366,-0.24604208651082105,0.12301011647890518,0.37928782408941053,0.28254765204126675,0.21613732649711279,-0.0966912345700961,-0.12266516994331175,0.15767482046136116,0.2679354424321226,1.0,0.6149345266360404,0.7483190447360878,0.01817145094376934,0.16461971894982566,0.2524103708480488,0.3499273934533179,0.8878571748243317,0.4160155236938625,0.249860455151916,0.3561427948669778,-0.12012979185140077,-0.026550211147589264,0.313570908703964,0.4325754708130454,0.07403178490229896,0.3843519575017029,0.619088676400377,0.46532571173938886,0.2992964334119895,0.34611893110143593,-0.06337356790732991,-0.2870252337726119,0.3634052589727103,0.40526409941755226,0.4293547491485976,0.18320084329663555,0.5332726307561493,0.3149019856176623,0.14385665959760385,0.5253034517645496,0.27214838934537355,-0.03173804871679066,0.47832420858705066,-0.04857959037170217,0.5470175661659471,0.13722891387328562,0.33555137860374823,0.19771142751073956,0.10781619804732706,0.020879925038038816,0.20061603199526792,0.38571291905546046,0.029803115057495867,0.07692898490270257,0.48034907608525734,0.49565578180439357,0.40083576572895147,0.2511550704466255,-0.29342958015600623,0.18465732424047238,0.212124564025158,0.2833568095485016,0.021503164289922494
Frontal_Mid_2_L,0.0806445617107237,0.628362430619449,0.41749635483821157,0.18912769579482858,0.1141887941527977,0.6995987055544851,0.29789119729637686,0.05700318282458564,0.3574153012225233,0.19847679479578362,0.3010176261397136,0.4827852327445978,0.19967253807880692,-0.0012137235547929617,0.16215821986247364,-0.01890599013417778,0.6149345266360404,1.0,0.6095770815587269,0.014271488397776342,0.25686735680820566,0.3910645288267676,0.20272046938143887,0.5957174621566231,0.2529773606557271,0.4329500606665812,0.4715666781898259,0.1863620023634072,-0.16331913908434523,0.31601327290934106,0.38192843586212855,-0.06362015863827901,0.2787214445444823,0.4973199944739196,0.08506795411370502,0.1643861741059645,0.21429868897982393,0.33538784892836626,0.32196454210468944,0.19967485930132944,0.3812955880242544,0.43548906004419347,0.25666883460425205,0.4738076110139063,0.23802677873584124,0.32098085978077806,0.48444967799535976,0.2504041129041226,0.2995359129286041,0.5028579672212432,0.309588073757541,0.6003970549418473,-0.03814272608490218,0.2525078633843619,0.1285064753649522,0.03258586001218464,0.19886222708933662,-0.04073622824424513,0.3797911581390364,0.18686444771002791,-0.1615810291560084,0.5252572204344684,0.4029973422366929,0.5585092699041491,0.18364787094330662,0.13267699902377286,0.06953214138907174,0.06269772890796071,0.2178759223324951,-0.0957301046173221
Frontal_Inf_Oper_L,0.07268236311591057,0.2473800050164459,0.555528050385083,0.14828772946991592,0.13636094337885724,0.4701448340563893,0.25920248369812166,-0.007482927293367233,0.17727639834257988,0.334670279307891,0.3664033812457725,0.3691767491749734,-0.013788138488264459,-0.05734249398291447,0.09065472084983886,0.13504937924104873,0.7483190447360878,0.6095770815587269,1.0,-0.0993357189336691,-0.017329794704719164,0.4078935802693316,0.43990293051317086,0.8486918403056208,0.12003976524413795,0.31796670826404105,0.4808246070192015,0.18440098472535185,-0.16680587431257501,0.32414212822863064,0.45893086159569596,0.09759991552248663,0.16233194139534435,0.6687391375640325,0.2646585973911311,0.06887693677991952,0.2453394617990051,0.2136774547327677,-0.22641154217066786,0.2588129149565542,0.27931573896960316,0.40278411396986796,0.35285277722464475,0.5387719430245834,0.22519631903175535,0.0859257979084706,0.1605421811025372,0.1438463501558063,-0.02036163341216886,0.752412620198489,0.21231806531275438,0.6883865803079083,0.013607083085504724,0.20707376974515634,0.022450313365351807,-0.051999854305613616,0.3083204977016422,-0.10103165842103479,0.4047298881226432,0.1272078581119048,-0.03361204699878835,0.44778980279275876,0.4281152792632278,0.5983960706839063,0.1428538910374058,0.1173585431646033,-0.01610391960223802,0.10586120717124585,0.11596694366006763,-0.14654796960198943
Cerebellum_7b_L,0.5621198847514182,0.06680018560759982,0.09347295081151322,0.1615926673485147,0.20502491462627181,0.012910931703071688,0.3821474974684146,0.16271767313820648,-0.12456292278938343,0.10485014288866723,0.245047566820681,-0.16544982661973234,0.23214930571922338,0.18382506357304682,0.3708275443243416,-0.014197805175679385,0.01817145094376934,0.014271488397776342,-0.0993357189336691,1.0,0.34385641025544006,0.08576425420019573,0.30342261400522313,0.03982525245477655,0.4273002489052891,0.06211264685744997,0.2628841257805526,0.06237522152177743,-0.08934876780114427,0.06012185798061464,0.19139898882705816,0.2713014557309801,0.18943130455691823,0.11260463662354808,0.018629405351775,0.4468242997254597,0.26500729784129906,-0.09075754329947346,0.2701994446814411,0.18625027081990128,0.061329598714318284,0.22758912020169603,0.23864322346776715,-0.05045468440286105,0.3343753424759936,0.06489179969983093,0.18321854032620805,0.4276363218737813,-0.0669612772290417,0.05910002556415045,0.09558407234276757,0.06397232875973975,0.15385683371558176,0.24810868361493477,0.24495778227513143,0.02502777194708063,-0.14776343044077286,0.41634638596881507,0.08268829021658368,0.08982253289210647,0.17719783331952657,0.3962925870254088,0.32574343315553067,0.12608029974695797,-0.13638721726613234,-0.005478610846252932,0.38837300155181514,0.41991059996259467,0.23861963117854232,-0.015682464543910736
Vermis_3,0.6287404805908761,0.16653261285244988,-0.1288216384217444,0.6391379964753517,-0.13173914321173538,0.11490919850199963,0.6636245955325664,-0.22335061275247528,-0.029899592512297506,0.6442366562639802,-0.23736555122039624,0.3448067909109512,0.163388033099822,-0.35321944499521063,-0.05411943897562537,-0.5004013804729849,0.16461971894982566,0.25686735680820566,-0.017329794704719164,0.34385641025544006,1.0,-0.38692577017525753,-0.22137637376778382,0.1543124443857096,0.8007545210038483,0.47814509363525803,0.49094832433079033,-0.3711438525901042,-0.16989066333591862,0.1726131587176213,0.738208380844454,-0.48528193447737517,0.3675422164606285,-0.11443866981024028,-0.20453424914434384,0.8283347549647326,0.6980750454932309,-0.009395965603884246,0.37035926766937177,0.7415381082966386,0.7075966464531434,0.7909473426174576,-0.10514295496199297,0.4745592243666085,0.7511438083747903,0.8012007546053082,0.4733993099540427,0.8725805817189277,-0.03125144421477239,0.15822249741613037,-0.017134110030167453,-0.051072681965990935,-0.4023375712979386,0.8318179849062084,0.7013314055843999,0.525877855481163,0.04015518973486288,0.07386219005867618,0.716270842772583,-0.47922787438181536,-0.42355881150720626,0.6388199736664166,0.20225688518776594,0.12275735779215693,0.47426525870517966,-0.32206385765744966,0.46145501675692946,-0.16966854636484768,0.8647279685643502,0.1397108313725305
Insula_L,-0.20296099284642488,0.36208876491742814,0.596736268992462,-0.21110911464379714,0.43266798951608887,0.3971505332155306,-0.20945199877603657,0.29884549714636877,0.19779975684166887,-0.17742464946128597,0.7371603549984602,-0.1490555590214747,0.21028203788561994,0.5364278425434198,0.3530422298129555,0.5580515515051344,0.2524103708480488,0.3910645288267676,0.4078935802693316,0.08576425420019573,-0.38692577017525753,1.0,0.653048581364476,0.2701201250677189,-0.29416629219936885,0.007396882363911589,0.08062262778053059,0.6702788969036333,-0.16174332305933112,0.25166984472822945,-0.2522266031143866,0.6511831997967272,-0.009304018669803644,0.5242396361788592,0.30557452154652465,-0.4411642361854494,-0.35085474113667786,0.2426063773805405,0.2155951370302182,-0.47550496360072364,-0.2858836270674183,-0.135197159499066,0.5235589549806057,-0.09941097620607206,-0.15122474578906656,-0.343471573888832,0.015958324888864138,-0.37355750924807385,0.4537845892950531,0.2509808838117628,0.4457235828472785,0.5356117737598828,0.5765875789065775,-0.4149528117398793,-0.4615633721229242,-0.5621446862926727,-0.014963251756062654,0.040799130192678765,-0.21766414009555585,0.7242825100381518,0.5228412483426793,0.24989859631331174,0.45464015681825193,0.47907838019116156,-0.5186092477576908,0.5221349340803569,-0.1963210065874694,0.5720708233286685,-0.5048823810783162,-0.25455589170640563
Hippocampus_R,0.10905559936492393,0.26991060363791297,0.6566698605115387,-0.10405920284021589,0.4802612412569128,0.28585798173615556,0.022654433036092818,0.43620259800678585,-0.061994136353862375,-0.142975085020267,0.8698675372103992,-0.26222244384664833,0.31256832320340805,0.28513088939421655,0.4667904332973907,0.35547862328996244,0.3499273934533179,0.20272046938143887,0.43990293051317086,0.30342261400522313,-0.22137637376778382,0.653048581364476,1.0,0.39616047980711755,-0.10961065996481772,-0.1004856526788287,0.36148875090682053,0.4456513895131331,-0.041619095048909545,0.054677895234742084,0.006182190677472795,0.5442786726612687,0.11140383957713368,0.5601659334900799,0.40233242764504584,-0.13321414889936967,-0.052023817566662085,0.22262716676924782,-0.01711465682004616,-0.17652861437399758,-0.22857982163740526,-0.01896844966004868,0.7331244602545404,0.03349350921506817,0.1583691597164191,-0.3731518144446493,-0.027631839715589628,-0.0379185054375442,0.11758597434064041,0.4497582674412894,0.26693105092656216,0.5316723144078377,0.4528520901698931,-0.20323270721810244,-0.1373202632041302,-0.4468632030781986,0.1160822648873114,0.2572103392662508,-0.023154181630614643,0.5882493013084905,0.42249029077610606,0.39047408972192993,0.6998719884117821,0.511614717063089,-0.3930245659776369,0.2879315976173107,0.0023161343172889127,0.806812298594967,-0.281515952759072,-0.21172349551204017
Frontal_Inf_Oper_R,0.265569889627377,0.24641444475451962,0.5274444913099324,0.24665223608165157,0.1692652264437377,0.5684482966046455,0.3023725962933636,-0.051444624296402744,0.1185883642686236,0.39772623796612416,0.34051374866589806,0.2600126028195862,-0.01758213135171821,-0.11462406838339007,0.13395055874211811,0.13805364461418998,0.8878571748243317,0.5957174621566231,0.8486918403056208,0.03982525245477655,0.1543124443857096,0.2701201250677189,0.39616047980711755,1.0,0.3238836010961397,0.2882859398594012,0.5220427773533466,0.05019272911372475,-0.0475544524209046,0.38293924794263795,0.5176333004801537,0.0818025974707512,0.3207565571473966,0.617837658519515,0.3558817575943065,0.2845895949415952,0.382830246790493,0.11015022734287691,-0.23702516304691199,0.41097025611269694,0.3749742246245844,0.45478726448543333,0.3060435780811467,0.6028289730553829,0.3428492048888029,0.17093581612221742,0.29901081289165593,0.3249029695562979,-0.07866238895822429,0.6839499307763571,0.16026997363271284,0.6742598094058236,0.02647786919478753,0.3493046524725005,0.18842779570650556,0.08652828002242915,0.23508800650753855,0.11611063695580422,0.4492672863299413,0.019909044668409953,-0.025510293556429503,0.5278613251322151,0.47527324780479857,0.5679423582379782,0.24348262269467003,-0.07152706609176994,0.14683405693382173,0.15697031146780874,0.2864773831805559,-0.009773805225965916
Cerebellum_6_L,0.7800021956816592,0.012007777440186178,-0.1160907709680617,0.7653557303582975,-0.17870736654577757,0.2936002020387309,0.7296068169876883,-0.3618599889216171,0.0021969800479950553,0.6126363301979233,-0.23587084265636962,0.17794440053457108,-0.1452189068093832,-0.2541859859670073,-0.024460682418950067,-0.21396382234881045,0.4160155236938625,0.2529773606557271,0.12003976524413795,0.4273002489052891,0.8007545210038483,-0.29416629219936885,-0.10961065996481772,0.3238836010961397,1.0,0.35937542841112874,0.3359291058637624,-0.4729832678098801,-0.15904202942100598,0.1769271375887362,0.6458676110778951,-0.2566468375707891,0.5037069548744622,0.13509657439520656,0.05143064294465505,0.8510290896418917,0.6896334707374238,-0.2627256122209602,0.09216507904827774,0.7350976291633083,0.6466897909706196,0.7448505464158237,-0.14544455593455824,0.44209058297754233,0.6199694744497201,0.5969621858084552,0.6009923967225217,0.7792631610496098,-0.2086809423311109,0.13805890378231375,-0.16938029522226172,0.016513937140825368,-0.10522877069309781,0.80689481951509,0.6288432432720636,0.5301167688899704,-0.23084972549379645,0.27948762892419543,0.5365270813308788,-0.4287886804919689,-0.10517334980707777,0.5452991242196896,0.2658632138036924,0.035577117300199135,0.4590996278970711,-0.4775576387900125,0.5064243598213912,0.01853492377884044,0.8165953179601749,0.15365201542006615
OFCpost_L,0.24931527954857097,0.18428515117005365,0.051235188493483096,0.2731353838207207,-0.1456128491115369,0.22955045352146844,0.5221398893698547,-0.03936057739612458,0.11369950692166393,0.48655669847609284,-0.09929416788197495,0.5406300377718045,-0.024085342220244024,-0.026252757081530822,-0.20907394244254612,-0.29316736040374153,0.249860455151916,0.4329500606665812,0.31796670826404105,0.06211264685744997,0.47814509363525803,0.007396882363911589,-0.1004856526788287,0.2882859398594012,0.35937542841112874,1.0,0.34577534284801636,-0.04304691991067669,-0.30205091536122886,0.5523700252419841,0.5977313458791025,-0.3400866547100558,0.2241979106927526,0.248424965300361,-0.06310840563018427,0.4117762115681054,0.40196552421970494,0.18801926695055365,0.3174487683554191,0.48208610671402236,0.6608392665086403,0.6514847140056957,0.10910953112723286,0.4654724980670783,0.3472433016734787,0.5273541422639897,0.35065376857985325,0.46205079500204976,-0.07722158877543173,0.3469774004481974,0.09864170673898079,0.17006789431947747,-0.4869385695228309,0.5551897971358073,0.2909379400299108,0.21968645028914074,0.2308063969298446,-0.20482607893112068,0.6338888658621445,-0.29086954784578956,-0.5262754524406886,0.5380560820628368,0.04338794651109443,0.24863125183521537,0.270557421326138,0.012562692277867542,0.1951638544180663,-0.2787502574916648,0.5097814079085377,0.039239867236907845
Paracentral_Lobule_L,0.28786113655762097,0.4994119566667129,0.5225850272053666,0.3037543762605156,0.3426677821132553,0.2163166016129882,0.3636715701010258,0.1687451642123903,0.057324459098307114,0.3761148739428315,0.36528957975723403,0.32964998760582914,0.36120615553888075,-0.1421409456860509,0.17579097456489146,-0.2815660105286343,0.3561427948669778,0.4715666781898259,0.4808246070192015,0.2628841257805526,0.49094832433079033,0.08062262778053059,0.36148875090682053,0.5220427773533466,0.3359291058637624,0.34577534284801636,1.0,0.08585927015396742,-0.017149967224924255,0.23830965329543627,0.6369602742280991,-0.09125250390332733,0.1956360934297103,0.32743368536604484,0.029375086184208195,0.4429827189080565,0.5468088786031704,0.3996127886616417,0.27485308764818234,0.4855179616682052,0.4354324212483684,0.5760421727418008,0.4136356194701414,0.5857513175067283,0.5701166117272956,0.38838553958152017,0.1297044087913059,0.6688480101816636,0.11168154618855446,0.7395218373851127,0.4087255588057311,0.5820469126630755,-0.16574261034841703,0.4654986227601374,0.519564197580132,0.0982416147954643,0.3850526537602494,0.010645620198974535,0.5718256662534961,-0.012621572230927056,-0.2738266756472753,0.6910736107266992,0.5157181550717364,0.7014751104895092,0.21890452909086908,0.1165847642136005,0.24599893237213552,0.09334202257295715,0.4175329381176858,-0.07705833080053673
Red_N_L,-0.28818548459219234,0.26285402524048856,0.44982164741766,-0.5113007338967137,0.382038587201305,-0.02683053638015281,-0.32528990276781006,0.5488311124463976,0.061093334243201465,-0.3355478585289848,0.5661752618859968,-0.06234503560809895,0.3016891509711486,0.4595724433254418,0.24764998022066614,0.18523904600328647,-0.12012979185140077,0.1863620023634072,0.18440098472535185,0.06237522152177743,-0.3711438525901042,0.6702788969036333,0.4456513895131331,0.05019272911372475,-0.4729832678098801,-0.04304691991067669,0.08585927015396742,1.0,-0.15871680719753614,0.167946313746201,-0.2322315330600593,0.429716550172899,-0.12885614539580792,0.19917127096829096,-0.060540546983175215,-0.4451488799514478,-0.3422784406305151,0.42302645653911103,0.2812432339122304,-0.4321063589412589,-0.3118044490202663,-0.25395043500824943,0.618720443287591,-0.17914727901184235,-0.11621136531863849,-0.22146791632078708,-0.2822141281439794,-0.3411638688899255,0.24377984328332925,0.21324145882824425,0.5418294003269419,0.4068534534302269,0.23223394490043067,-0.4405033625405283,-0.40580312981058275,-0.5217991553394656,0.24241921404145322,-0.13772771209815135,-0.19855231327565373,0.6208436889041637,0.20215000927934962,0.10115033466798701,0.1620358037397536,0.4024840068819718,-0.41638573124831857,0.6970183291180334,-0.20308365151402044,0.3150784711009937,-0.4753283912785477,-0.12107527694019093
Vermis_7,-0.22527015044891563,-0.01881365522123091,-0.029975928223562057,-0.1101539206609219,0.07703794101997233,-0.07438532315819082,-0.2497091677310881,0.004666193071480234,-0.007252920886531261,-0.20319941038348838,0.01055178921668234,-0.08598641355200383,-0.09267978777816689,-0.03382923126955207,0.12787366120800858,0.05115785682331536,-0.026550211147589264,-0.16331913908434523,-0.16680587431257501,-0.08934876780114427,-0.16989066333591862,-0.16174332305933112,-0.041619095048909545,-0.0475544524209046,-0.15904202942100598,-0.30205091536122886,-0.017149967224924255,-0.15871680719753614,1.0,-0.12452891644094148,-0.2619468956667094,0.03265457113788667,-0.021626399178313414,-0.19378501838308582,0.18727476408948007,-0.11244519161965452,-0.18040391342094217,0.072181824442264,-0.12518637154080597,-0.10632028565233652,-0.15162503820481835,-0.31798084528502174,-0.11615520397725854,-0.042007391475632684,-0.1411419988669527,-0.24592485010226134,-0.05042982667412262,-0.08999450763384309,0.1538821099260153,-0.11875124609243214,-0.005954502802508842,-0.03154173521103915,0.1495894717090635,-0.20484377372251136,0.0505201057292499,0.10394685356469986,0.06570865681667847,0.15886437747747806,-0.23430764055958256,-0.010741544667737203,0.08662179942914919,-0.2714244649223206,-0.034580480473875096,-0.06754723323811838,0.10172434605677451,-0.03432628047857481,-0.07657114501473472,0.01663072878250784,-0.15659758181508418,0.12886217529314622
Temporal_Pole_Sup_R,0.0531054023827201,0.19053169090330754,0.2157815588755778,0.09239639037701375,-0.002643111750750029,0.2852015216998236,0.17094036327154682,-0.0788172315436649,0.08221043343165571,0.33991226247186296,0.06465893931693388,0.2578564917451534,-0.08233488620136009,0.1956901254828512,-0.1336774641818994,0.17588199516213446,0.313570908703964,0.31601327290934106,0.32414212822863064,0.06012185798061464,0.1726131587176213,0.25166984472822945,0.054677895234742084,0.38293924794263795,0.1769271375887362,0.5523700252419841,0.23830965329543627,0.167946313746201,-0.12452891644094148,1.0,0.3325374946980391,0.07940041491484987,0.422033869115204,0.37737597583353105,0.22563565162942326,0.1676227428023358,0.1708388546440528,0.07011199320507375,0.21671164199569834,0.27476267056256226,0.4609002673083502,0.3638236588378787,0.2351603739849461,0.5065082072687415,0.1869676797370018,0.3883317745887049,0.30446344509915513,0.2245409302686687,0.05516283880035603,0.2819676598408293,0.1202685414234777,0.2717504765405946,-0.04642183436252514,0.27719088252628166,0.06936936373982633,0.08009527667743457,0.09038976535738852,0.08542037756980848,0.4623534954121828,-0.050718265259782985,-0.14678713059167164,0.4032599355547621,0.12896972620664265,0.30231805270859546,0.1720349824566556,0.048506421942695464,0.12697886398961114,-0.04801913441437309,0.26373666714150074,0.06273190026718545
