,Rolandic_Oper_R,Olfactory_R,ParaHippocampal_L,Thal_MGN_L,Thal_MDm_R,Thal_AV_R,Cingulate_Post_L,Angular_R,Vermis_3,Thal_VPL_R,Thal_MDl_R,Parietal_Sup_L,Cerebellum_6_L,Vermis_9,Parietal_Inf_R,Temporal_Inf_R,Thal_LP_R,Precentral_R,N_Acc_R,Insula_L,N_Acc_L,Frontal_Sup_2_L,Cingulate_Mid_L,Temporal_Mid_L,Thal_LGN_L,Lingual_R,Thal_VA_L,ACC_sub_R,Cerebellum_10_L,Cerebellum_9_R,Thal_VL_L,Frontal_Inf_Orb_2_L,Temporal_Sup_L,Occipital_Sup_L,Frontal_Mid_2_L,Vermis_8,LC_R,Precentral_L,Thal_MDl_L,Vermis_1_2
Cerebellum_6_L,-0.0011672540409627774,-0.3618599889216171,-0.23587084265636962,0.26203978204565204,-0.33050144850350166,0.2793964334754749,0.1362169216077894,0.4876378230670473,0.8007545210038483,0.035577117300199135,0.08784649915869505,0.6896334707374238,1.0,0.7800021956816592,0.8132220196024332,0.07128947055470529,0.0021969800479950553,0.059859042648307915,-0.3571253798476954,-0.29416629219936885,-0.4775576387900125,0.2707370783770327,0.09289389719258234,0.2859234331125542,-0.18667227398123767,0.5365270813308788,-0.16938029522226172,0.10307784227691728,-0.3755326394926516,0.04304660481542034,-0.1335304317982698,0.6562675951387653,0.38817152177926834,0.5064243598213912,0.2529773606557271,-0.504203338428502,0.6199694744497201,0.13805890378231375,-0.05324371833082535,0.5650682383116852
Vermis_9,-0.09728669686554248,-0.0884866390316052,-0.0671056162176414,0.29713160596691757,-0.3965485999587918,0.1568486855979418,0.1734659898957907,0.30625364079435885,0.6287404805908761,0.000797614995590977,0.029974799104759815,0.651404758093195,0.7800021956816592,1.0,0.7394257718246963,-0.18866632038237677,-0.11195304835772783,0.16340721286058574,-0.17999773081759507,-0.20296099284642488,-0.3570258359526626,0.05896611115851007,-0.11027554602868966,0.22203795161701648,-0.0775258346377108,0.3327813059745409,-0.17128381169868945,0.18729966194084188,-0.17826103306999014,0.3383003207803568,-0.2118806624580012,0.5719024796195445,0.2579851153830202,0.5624696633896772,0.0806445617107237,-0.26643807949804,0.5701970675983733,0.16655200391438704,-0.019263648040221994,0.5192555912030771
Parietal_Inf_R,0.04201215131917817,-0.13175454774409687,-0.14518922138199747,0.2480440873196194,-0.33282534374420336,0.3571658301733054,0.21710683790982313,0.557319651025044,0.8244796150167476,0.11340966402649585,0.21401515209913527,0.7694662214375864,0.8132220196024332,0.7394257718246963,1.0,0.15398290708719586,-0.1532163978478715,0.20627790729927015,-0.3284761223097871,-0.4011894045372356,-0.36385408414020276,0.20863257902147125,0.12509146874205354,0.15911295894660155,-0.12092295971120315,0.6130029388481799,-0.0810322261732421,0.03713955011785129,-0.31704267748617543,0.038455377041888325,-0.08261933298887682,0.711266746794069,0.29565250974705576,0.5917565090659814,0.14847960004032315,-0.533019071727335,0.673749894331142,0.3213150418191294,0.006394396460936452,0.5609969134555861
Temporal_Inf_R,0.11683006917492077,-0.014722015584165948,-0.1839200265027569,-0.028056489646322277,0.07793498774459644,0.26670078016066834,0.008492743245345248,0.30989795908063494,0.08652398961729041,0.07527840063995551,0.16061052855054841,0.00231516715189421,0.07128947055470529,-0.18866632038237677,0.15398290708719586,1.0,-0.041836363747465494,-0.045958405968631176,-0.31303107416466974,-0.18137323735461847,-0.03831523977731839,0.14250242834772375,0.07379278098192127,-0.39691502839566767,-0.06180417117001791,0.32188705452484523,-0.0020301896841911173,-0.024208334246697882,-0.2606795181582118,-0.3943981619823181,0.03724950929601633,0.0377620971349832,-0.184079032551839,0.10096890720759034,0.07105723668072896,-0.36533389460583154,-0.005867672121179368,0.07987914291235892,-0.17480933756706032,-0.1214795092834409
Thal_LP_R,0.1582592505359083,-0.043334981775820285,0.009315308288615251,0.156183091984564,0.26567180474184476,0.2403776100992856,0.09019421495274711,-0.03149605459109355,-0.029899592512297506,0.2098804728810929,0.24281903235510324,-0.0631864432938938,0.0021969800479950553,-0.11195304835772783,-0.1532163978478715,-0.041836363747465494,1.0,0.1694129738184861,0.09793224199902979,0.19779975684166887,0.08698765361466985,0.28002277053150176,0.29985473603748586,0.1579115669843179,0.10174243487699239,0.013133336673109808,0.18605339424472056,-0.13233243970227845,-0.08434448895283991,-0.0864554784064871,0.3148404151663694,0.09638585736798547,0.24334346022445583,-0.2077738738584767,0.3574153012225233,-0.013413347117828036,0.05760615576676804,0.11169222860781722,0.3194835807542549,0.13243469249398818
Precentral_R,0.5609553726414362,0.2843674192430242,0.4620532052703174,0.533632539152745,0.3838067400840065,0.4076028160700709,0.7305553975386224,-0.22841402095992847,0.028980593255061835,0.6179208155662786,0.5189437069303746,0.2623488460142672,0.059859042648307915,0.16340721286058574,0.20627790729927015,-0.045958405968631176,0.1694129738184861,1.0,0.12598775601128223,0.30921879488515647,0.23815034256915488,0.24722664829956936,0.29517478219213933,0.0878101808164112,0.5245674322242165,0.2391258412789149,0.34595749095531164,-0.26799541998570675,0.03711409823320652,0.16093324184785507,0.46592598350787784,0.32714191090540257,0.34586926142496494,0.051320875606336996,0.449180320793016,-0.03437642854298524,0.2888836109589117,0.8806861087188628,0.49297706764990923,0.31363049642287977
N_Acc_R,-0.19080386873899777,0.607489882239203,0.5638368339707104,0.1544627148274768,0.4994283834581498,-0.17830651668544115,0.0925675843085756,-0.3872481291162098,-0.3394280030597631,0.2436522986376394,0.27494346768542127,-0.34345635508748046,-0.3571253798476954,-0.17999773081759507,-0.3284761223097871,-0.31303107416466974,0.09793224199902979,0.12598775601128223,1.0,0.5702298567922034,0.7207940032193725,0.08529622360713163,0.05328225253828695,0.23595620273840348,0.494620198131403,-0.41657216698745025,0.5612803220250878,-0.04386473766070512,0.4942576300137376,0.45653653257369187,0.3946219568745569,-0.3715843220708571,0.025351352292700077,-0.1827314151330079,0.04590051331117589,0.5548822896754413,-0.22907990841128956,0.031503389458569876,0.50176457429516,-0.28024694117032856
Insula_L,0.2217797637110621,0.29884549714636877,0.7371603549984602,0.5162442537139855,0.6189513099123967,-0.054902312601504195,0.36337493073896404,-0.48289779527345034,-0.38692577017525753,0.47907838019116156,0.32858700923813294,-0.35085474113667786,-0.29416629219936885,-0.20296099284642488,-0.4011894045372356,-0.18137323735461847,0.19779975684166887,0.30921879488515647,0.5702298567922034,1.0,0.5221349340803569,0.309558536205665,0.18070086486503356,0.4275813045997377,0.7159121275977491,-0.21766414009555585,0.4457235828472785,-0.09358126510614767,0.4428744682293198,0.40799630984515556,0.5036567832907696,-0.2066106745594414,0.42940387094233806,-0.1963210065874694,0.3910645288267676,0.5724838494999612,-0.15122474578906656,0.2509808838117628,0.46283529739229434,-0.060865159936059676
N_Acc_L,0.006394136502851646,0.6620266658977434,0.44719965114935994,0.28251131851365285,0.6452836008982568,0.006528012335419582,0.15722842102141799,-0.42375284192210844,-0.32206385765744966,0.391307536158614,0.4718053402195365,-0.398035955509718,-0.4775576387900125,-0.3570258359526626,-0.36385408414020276,-0.03831523977731839,0.08698765361466985,0.23815034256915488,0.7207940032193725,0.5221349340803569,1.0,0.12268242787415694,0.11287653975335962,0.006465963593015632,0.5544806129227724,-0.21383174452323309,0.6998048195388415,-0.2737150732504267,0.253663233090648,0.0710811789719281,0.5506384859268251,-0.19066430315679306,-0.10346001251722363,-0.29252280447525886,0.13267699902377286,0.3320260810974735,-0.2627858254105119,0.2174360733978955,0.616239306579152,-0.14017179980420116
Frontal_Sup_2_L,0.21262089074121251,0.07564282240801586,0.2367459602486531,0.4421237070876265,0.2941060232912771,0.3981122404035525,0.370911418567629,0.19491219842464053,0.3928406164953364,0.4686757476219345,0.46891348704854685,0.22745536547963613,0.2707370783770327,0.05896611115851007,0.20863257902147125,0.14250242834772375,0.28002277053150176,0.24722664829956936,0.08529622360713163,0.309558536205665,0.12268242787415694,1.0,0.7702137184189025,0.47980841442693745,0.34384419684109063,0.38992514469657785,0.3089218472655923,-0.11383436440060439,-0.17985921114233058,-0.08502059823948271,0.49521295154042894,0.3724969739262723,0.503611119367141,0.1216564537304283,0.8113983078486975,-0.20126600107356057,0.28442997705540324,0.28511474962032696,0.3897105899106248,0.38074004697300823
Cingulate_Mid_L,0.3466156533443186,0.08840594843818876,0.24377881805166954,0.33646500308405947,0.32498434903114226,0.3655208556976713,0.4414856875663892,0.13752756838308658,0.31988143502516087,0.5372499765518967,0.44596676868061824,0.2036907642887859,0.09289389719258234,-0.11027554602868966,0.12509146874205354,0.07379278098192127,0.29985473603748586,0.29517478219213933,0.05328225253828695,0.18070086486503356,0.11287653975335962,0.7702137184189025,1.0,0.40483480527624605,0.3106023504240098,0.3945340853702795,0.3015428566746646,-0.15692297810767367,-0.12356282908673924,-0.1582227026475255,0.5236619205601266,0.29305480470178685,0.4512938733543331,-0.03550504814495317,0.6404617194177551,-0.18683649404335606,0.3159411843108523,0.3308529009985714,0.4020444047887153,0.3305480551684375
Temporal_Mid_L,0.030442219043986706,-0.1650620372449457,0.3823312237174046,0.34544023794161366,0.1427698678516023,0.11483072158214566,0.19410565871293334,0.044490869856311836,0.3699490555663164,0.331685874605647,0.23407793219154888,0.2168755903064138,0.2859234331125542,0.22203795161701648,0.15911295894660155,-0.39691502839566767,0.1579115669843179,0.0878101808164112,0.23595620273840348,0.4275813045997377,0.006465963593015632,0.47980841442693745,0.40483480527624605,1.0,0.2787750971152891,0.23646937731844006,0.19718813650675107,-0.12858070747713315,0.0993296736111016,0.29683314063149974,0.27566123554878935,0.23421471997954296,0.823678791859712,0.07815315306291311,0.33223560241836564,0.15422350197458723,0.4527698070897836,0.061058149192191234,0.36954406184937283,0.43177554915610117
Thal_LGN_L,0.3103968228393824,0.4848852288862831,0.7595872346743515,0.7069114154222985,0.6504814721331837,0.11420320782461246,0.6396447917457615,-0.4242359566993091,-0.17591212536099665,0.704525022112746,0.5365724249735498,-0.11398154272794622,-0.18667227398123767,-0.0775258346377108,-0.12092295971120315,-0.06180417117001791,0.10174243487699239,0.5245674322242165,0.494620198131403,0.7159121275977491,0.5544806129227724,0.34384419684109063,0.3106023504240098,0.2787750971152891,1.0,0.08668659340063026,0.5623748242445475,-0.15194563913902703,0.3666540103165873,0.34166567982746227,0.5951983100614712,0.010467668154018056,0.36309640669637566,-0.093254948024338,0.41959067085488727,0.3592348369600589,0.05611671542174523,0.517372875574354,0.5882787913775529,0.09823916652153376
Lingual_R,0.4484140236340282,-0.16016922415818516,-0.09537656158562413,0.3516491968795526,-0.09585673832499633,0.5464780459343379,0.3944791547443598,0.3497908664333528,0.716270842772583,0.3788800712911738,0.32472589227370274,0.5997868493054762,0.5365270813308788,0.3327813059745409,0.6130029388481799,0.32188705452484523,0.013133336673109808,0.2391258412789149,-0.41657216698745025,-0.21766414009555585,-0.21383174452323309,0.38992514469657785,0.3945340853702795,0.23646937731844006,0.08668659340063026,1.0,0.00604205964205178,-0.10273179712484981,-0.5323217315663115,-0.3646763159087621,0.15742177483824737,0.7362779833619642,0.46356947329537246,0.26696088317910094,0.3797911581390364,-0.5836298364618437,0.69254383955052,0.42872508664061165,0.08734225922581638,0.6957269703627607
Thal_VA_L,0.07768871821732462,0.46303788322340445,0.4596187152569188,0.3623721618160345,0.7033617400608123,0.27124827162584114,0.274691979891033,-0.2642778872896748,-0.017134110030167453,0.603428330491265,0.7372951251091376,-0.09371547525998328,-0.16938029522226172,-0.17128381169868945,-0.0810322261732421,-0.0020301896841911173,0.18605339424472056,0.34595749095531164,0.5612803220250878,0.4457235828472785,0.6998048195388415,0.3089218472655923,0.3015428566746646,0.19718813650675107,0.5623748242445475,0.00604205964205178,1.0,-0.3504211020520668,0.19733947909187025,0.07096302770327415,0.8165115341305524,-0.0067231765935461315,0.13205992114897278,-0.1302089526333142,0.309588073757541,0.17315694245219673,0.023613118735780723,0.36787711895061204,0.8024899821216958,0.051774804186819616
ACC_sub_R,-0.35049141114760757,0.17544617020032333,-0.0002255203352866137,-0.07859635065663202,-0.3759372656038756,-0.2472781087696993,-0.11177091925957994,0.10682687733640524,0.04214713034960323,-0.3149797666630992,-0.4131872661267434,-0.05280484235610216,0.10307784227691728,0.18729966194084188,0.03713955011785129,-0.024208334246697882,-0.13233243970227845,-0.26799541998570675,-0.04386473766070512,-0.09358126510614767,-0.2737150732504267,-0.11383436440060439,-0.15692297810767367,-0.12858070747713315,-0.15194563913902703,-0.10273179712484981,-0.3504211020520668,1.0,0.04157915409432498,0.1347547117116137,-0.4934534167337524,-0.051623067806758474,-0.1741117776793864,0.10943630386984676,-0.15467666413668055,0.0515999768166694,-0.09733938514157656,-0.32013256046633964,-0.3500519244239179,-0.09773646463304517
Cerebellum_10_L,-0.13923285351947687,0.29704408204536825,0.5650447790829267,0.050373818237417385,0.30744197331153955,-0.40325382835317064,0.06448371850261007,-0.3690153815305323,-0.4895867568569398,0.05993437832849915,-0.0172051437016938,-0.391521160700153,-0.3755326394926516,-0.17826103306999014,-0.31704267748617543,-0.2606795181582118,-0.08434448895283991,0.03711409823320652,0.4942576300137376,0.4428744682293198,0.253663233090648,-0.17985921114233058,-0.12356282908673924,0.0993296736111016,0.3666540103165873,-0.5323217315663115,0.19733947909187025,0.04157915409432498,1.0,0.6997018773324595,0.1211545987596771,-0.485477122754983,-0.018549544868187846,-0.19408522489817712,-0.17263831577859,0.6992222029110545,-0.32554961109375197,-0.07478442605819956,0.15227734631917766,-0.5179205860389454
Cerebellum_9_R,-0.21477611751568895,0.258748199057346,0.5569155900829558,0.2056624011575585,0.05700771708052453,-0.3338447870292123,0.2018024047535331,-0.2498048014710707,-0.20364030528881719,0.07162726536518421,-0.02715449684605064,-0.025953213155758156,0.04304660481542034,0.3383003207803568,0.038455377041888325,-0.3943981619823181,-0.0864554784064871,0.16093324184785507,0.45653653257369187,0.40799630984515556,0.0710811789719281,-0.08502059823948271,-0.1582227026475255,0.29683314063149974,0.34166567982746227,-0.3646763159087621,0.07096302770327415,0.1347547117116137,0.6997018773324595,1.0,-0.021889144585964065,-0.18966608050614236,0.17646787946733405,0.11980716077399776,-0.09806141574551551,0.6436147352823238,0.0069269075590547135,0.013593423009746908,0.10735920505288908,-0.2082045222584323
Thal_VL_L,0.41746153929632224,0.2674868977153898,0.4766429068540211,0.4857157343925781,0.7979053477253554,0.4129644827079495,0.48150162248218564,-0.2792387481010966,-0.009826166543574441,0.7743713301178795,0.7965675937665774,-0.01352305954789668,-0.1335304317982698,-0.2118806624580012,-0.08261933298887682,0.03724950929601633,0.3148404151663694,0.46592598350787784,0.3946219568745569,0.5036567832907696,0.5506384859268251,0.49521295154042894,0.5236619205601266,0.27566123554878935,0.5951983100614712,0.15742177483824737,0.8165115341305524,-0.4934534167337524,0.1211545987596771,-0.021889144585964065,1.0,0.0910201642376229,0.3481079299244801,-0.10961279761197187,0.5762901308479712,0.0750953930950868,0.10989693865877581,0.5081056465633362,0.781794336673651,0.14589695609006495
Frontal_Inf_Orb_2_L,0.29034992361636064,-0.13124837565154995,-0.1906439511316529,0.4452546592196962,-0.19539198992099974,0.5163364492758411,0.30476558893757827,0.33955369465864615,0.7250420444937422,0.24927983146435334,0.3072641265913802,0.682903609207747,0.6562675951387653,0.5719024796195445,0.711266746794069,0.0377620971349832,0.09638585736798547,0.32714191090540257,-0.3715843220708571,-0.2066106745594414,-0.19066430315679306,0.3724969739262723,0.29305480470178685,0.23421471997954296,0.010467668154018056,0.7362779833619642,-0.0067231765935461315,-0.051623067806758474,-0.485477122754983,-0.18966608050614236,0.0910201642376229,1.0,0.38826276755426287,0.35895477857247915,0.40657899693374006,-0.539887998654887,0.6067164252218532,0.4452816127217739,0.1520757128709331,0.7914337322237287
Temporal_Sup_L,0.4265459844013933,-0.2667336056228505,0.40753460324886903,0.49846649962400014,0.2206535553827819,0.3281066877449325,0.4667950093062988,0.03860453895672292,0.3989142997202681,0.5171294784958522,0.3280777219333998,0.36073698292055545,0.38817152177926834,0.2579851153830202,0.29565250974705576,-0.184079032551839,0.24334346022445583,0.34586926142496494,0.025351352292700077,0.42940387094233806,-0.10346001251722363,0.503611119367141,0.4512938733543331,0.823678791859712,0.36309640669637566,0.46356947329537246,0.13205992114897278,-0.1741117776793864,-0.018549544868187846,0.17646787946733405,0.3481079299244801,0.38826276755426287,1.0,0.10536804240578232,0.5054911377675476,-0.03359361026473214,0.5591070432680578,0.36598683040724017,0.3453861733448132,0.5183267374079257
Occipital_Sup_L,-0.12033118668850849,-0.04407733906996656,-0.09888134513146617,0.1712208006267876,-0.24624246100622263,0.14226523815592942,0.08946020001677107,0.3116027508169824,0.46145501675692946,0.032543887001459354,0.09664272811718444,0.47200214803996027,0.5064243598213912,0.5624696633896772,0.5917565090659814,0.10096890720759034,-0.2077738738584767,0.051320875606336996,-0.1827314151330079,-0.1963210065874694,-0.29252280447525886,0.1216564537304283,-0.03550504814495317,0.07815315306291311,-0.093254948024338,0.26696088317910094,-0.1302089526333142,0.10943630386984676,-0.19408522489817712,0.11980716077399776,-0.10961279761197187,0.35895477857247915,0.10536804240578232,1.0,0.06953214138907174,-0.28421198635672174,0.37657794287585683,0.06609617211799919,-0.09514169335042288,0.29535298161220364
Frontal_Mid_2_L,0.48123915985571813,0.05700318282458564,0.3010176261397136,0.5588013873577276,0.41865708499675813,0.46680888252729374,0.5047395412347822,0.00025159207571790626,0.25686735680820566,0.5585092699041491,0.49550493450621197,0.21429868897982393,0.2529773606557271,0.0806445617107237,0.14847960004032315,0.07105723668072896,0.3574153012225233,0.449180320793016,0.04590051331117589,0.3910645288267676,0.13267699902377286,0.8113983078486975,0.6404617194177551,0.33223560241836564,0.41959067085488727,0.3797911581390364,0.309588073757541,-0.15467666413668055,-0.17263831577859,-0.09806141574551551,0.5762901308479712,0.40657899693374006,0.5054911377675476,0.06953214138907174,1.0,-0.24036646511693818,0.23802677873584124,0.5028579672212432,0.3907720261166322,0.38892044594148256
