,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pc_R,1.0,-0.14395244669186655,-0.04368399526143476,0.3406432755482929,0.07535575181926062,0.1549917565185351,-0.04696789379410301,-0.3277426039668464,0.07838926177362565,-0.30392832352043264,0.017252077574017356,0.3196200808849697,0.252032776696822,-0.02995205348951175,0.24867532755130684
Thal_MDl_L,-0.14395244669186655,1.0,0.2374216891862838,0.021126838648804335,0.24140592845662837,0.1889316192957708,-0.29965299300829257,0.09064037413778933,-0.14271453665343412,-0.14809955826129556,0.7380066241716308,0.0328890740067991,0.3575156446144408,0.12344088170973695,0.31951902438932883
OFCpost_R,-0.04368399526143476,0.2374216891862838,1.0,-0.3067056393914664,0.5055721836600577,0.20559978279256633,0.1747492152178845,0.10276289818655256,0.042945242879516315,0.11498375683952457,0.33920608894095633,0.3587018029202038,0.26610137663387023,0.3845283199323709,0.27851820939691674
Temporal_Sup_R,0.3406432755482929,0.021126838648804335,-0.3067056393914664,1.0,-0.3710796730045443,0.21598624014942552,-0.10664598098175733,-0.35186523519867013,0.23454210923229799,-0.17280742461137555,0.038188224892082394,0.26980921003418884,0.31848328075441684,-0.06396175118856572,0.40015882281681925
OFClat_L,0.07535575181926062,0.24140592845662837,0.5055721836600577,-0.3710796730045443,1.0,0.10492258046039911,-0.2046211133038023,-0.21551261074733483,-0.516514179284462,-0.08803852354513964,0.1846275291524307,0.32308788826627177,0.15949829608047192,-0.024579533490972964,-0.1356937664533822
Heschl_R,0.1549917565185351,0.1889316192957708,0.20559978279256633,0.21598624014942552,0.10492258046039911,1.0,0.07029307018326494,-0.485385253369962,-0.2636172176100822,-0.0552739132997326,0.08591792731287096,0.3635771730908515,0.3992040849108462,0.024442181767786984,-0.016059438114701938
Cuneus_L,-0.04696789379410301,-0.29965299300829257,0.1747492152178845,-0.10664598098175733,-0.2046211133038023,0.07029307018326494,1.0,0.3269477006070897,0.49428104447861926,0.46017887269437535,-0.07038330698085198,0.23765718128192118,-0.038461894920165406,0.5650633584802633,0.05094722470272931
Occipital_Inf_R,-0.3277426039668464,0.09064037413778933,0.10276289818655256,-0.35186523519867013,-0.21551261074733483,-0.485385253369962,0.3269477006070897,1.0,0.5174245599435459,0.3705869097922002,0.1884268992606117,-0.3343218662528983,-0.10666117174978824,0.3560756197369649,0.17430796195506723
Temporal_Inf_R,0.07838926177362565,-0.14271453665343412,0.042945242879516315,0.23454210923229799,-0.516514179284462,-0.2636172176100822,0.49428104447861926,0.5174245599435459,1.0,0.22835476297471527,0.1396807790301332,0.08683477398607344,0.024144839833389522,0.5866116675534169,0.5225362608887341
Vermis_8,-0.30392832352043264,-0.14809955826129556,0.11498375683952457,-0.17280742461137555,-0.08803852354513964,-0.0552739132997326,0.46017887269437535,0.3705869097922002,0.22835476297471527,1.0,-0.2682152193286399,-0.011200806047019778,0.09258277824180257,0.5079263880641728,-0.14996393337218
Thal_AV_L,0.017252077574017356,0.7380066241716308,0.33920608894095633,0.038188224892082394,0.1846275291524307,0.08591792731287096,-0.07038330698085198,0.1884268992606117,0.1396807790301332,-0.2682152193286399,1.0,0.1622030554169183,0.23352912805205348,0.26572690522365905,0.45630542881593994
Thal_LGN_R,0.3196200808849697,0.0328890740067991,0.3587018029202038,0.26980921003418884,0.32308788826627177,0.3635771730908515,0.23765718128192118,-0.3343218662528983,0.08683477398607344,-0.011200806047019778,0.1622030554169183,1.0,0.2980806708522444,0.3338022487200468,0.2824309438164985
Paracentral_Lobule_R,0.252032776696822,0.3575156446144408,0.26610137663387023,0.31848328075441684,0.15949829608047192,0.3992040849108462,-0.038461894920165406,-0.10666117174978824,0.024144839833389522,0.09258277824180257,0.23352912805205348,0.2980806708522444,1.0,0.19963053657680013,0.36900694151846436
Vermis_9,-0.02995205348951175,0.12344088170973695,0.3845283199323709,-0.06396175118856572,-0.024579533490972964,0.024442181767786984,0.5650633584802633,0.3560756197369649,0.5866116675534169,0.5079263880641728,0.26572690522365905,0.3338022487200468,0.19963053657680013,1.0,0.2993523950311252
Amygdala_R,0.24867532755130684,0.31951902438932883,0.27851820939691674,0.40015882281681925,-0.1356937664533822,-0.016059438114701938,0.05094722470272931,0.17430796195506723,0.5225362608887341,-0.14996393337218,0.45630542881593994,0.2824309438164985,0.36900694151846436,0.2993523950311252,1.0
