,VTA_R,Cerebellum_Crus2_L,Precuneus_L,Frontal_Inf_Tri_L,Lingual_R,Parietal_Inf_R,Raphe_D,Calcarine_R,OFCmed_L,Thal_VPL_R,Postcentral_L,Thal_PuM_R,Thal_MGN_R,Cuneus_L,Vermis_8,Cingulate_Post_L,Thal_PuL_R,Temporal_Sup_R,ACC_sub_L,Putamen_L,Angular_R,Cerebellum_Crus1_L,Caudate_L,ParaHippocampal_L,Cerebellum_4_5_L,Temporal_Inf_R,Temporal_Pole_Mid_L,Thal_VL_L,Cerebellum_9_L,Cingulate_Mid_L,Frontal_Med_Orb_L,Vermis_1_2,Cerebellum_9_R,Cingulate_Post_R,Precentral_L
Postcentral_L,-0.105474244455427,0.39272000946619157,0.4281927907957006,0.6250948701842153,0.16286559502347922,-0.23812778913058139,0.015442274476361572,0.16325389237212334,-0.5678678147815895,-0.1958057381616687,1.0,0.5039030123125606,-0.3050536030219405,0.3628342989576104,0.269828647726427,-0.1877918521186612,0.5107970440167527,-0.7288787675851325,-0.4605436952898302,0.12733912392027422,-0.3682127946356794,0.21919167237045034,0.1370571455758161,-0.042715829757295834,0.33899702535930515,-0.15431732768695341,0.5368375733566191,-0.19698642456847454,0.01410663949311295,0.4779858365316927,-0.5135498534481227,0.003978150544426193,0.027893614409109,-0.23953850002234453,0.8777160636533272
Thal_PuM_R,-0.06912291741084713,0.3257802401139959,0.6324126085519313,0.3312707221510319,0.640818266723158,0.11857232675215493,0.25979545567232887,0.602566300463172,-0.354392626924674,-0.1916060103800096,0.5039030123125606,1.0,-0.14367007821142116,0.7615688768211833,0.3937556719640089,-0.13426366125791692,0.6576486021759554,-0.28176578172110145,-0.45324153437080406,-0.06363669625455007,0.17953543728368898,0.5221266586666474,-0.04920185016529778,-0.42709929164581806,0.5721537886976709,0.17216462057132312,0.3465130472004894,-0.24821478121751817,0.43857506559952664,0.3649983277215079,-0.41206763444367234,-0.2602142922629673,0.4635473805852109,-0.1886891011070224,0.15325909076624925
Thal_MGN_R,0.15533877327794704,-0.1455134485197101,-0.011005843967239349,-0.16155171061330031,0.12164423994893216,0.25809645301745754,0.1381690974888928,0.19837061195280142,0.3012566289673427,0.12239426980974949,-0.3050536030219405,-0.14367007821142116,1.0,-0.011956717082454913,-0.18347083631484834,-0.141097896300433,-0.30341970056103873,0.5287143298333742,0.26712973408277846,-0.028848924646993426,0.2629363977718755,-0.055136814016641306,0.07547425046776957,0.19424148122717055,0.11780061410874133,0.14836629274764945,-0.19899796490029384,0.2604184296209284,-0.09528560248678124,-0.00012642053350768042,0.25286880729499905,0.26028494216092124,-0.2549582977698499,0.055644704448168526,-0.2339306149558535
Cuneus_L,0.2115287001011396,0.3848914938675471,0.44091950753043335,0.23643459146309415,0.7015354765131575,0.1697396658385296,0.25948345537158496,0.7951912990080227,-0.37664819323594245,-0.39834168290909805,0.3628342989576104,0.7615688768211833,-0.011956717082454913,1.0,0.46017887269437535,-0.24165978449744108,0.5529248321444672,-0.10664598098175733,-0.45186087217004395,-0.14140056249623548,0.41530107356302404,0.5888528838503203,-0.389919250829546,-0.4339251073664897,0.5387303780970727,0.49428104447861926,0.3460122669470053,-0.48771201606796616,0.4048083497814693,0.10189559399522329,-0.38357960018009013,-0.20924182060628324,0.43113084420590647,-0.25780797891517837,0.07983264802989089
Vermis_8,0.33530892369887877,0.4036492895787303,0.11619899432100128,0.11824576521216465,0.42786067125293886,-0.008002399414383634,0.09042746027713816,0.47522991090609157,-0.4738134352675247,-0.4272338601614754,0.269828647726427,0.3937556719640089,-0.18347083631484834,0.46017887269437535,1.0,-0.21538467627196403,0.49147425580851295,-0.17280742461137555,-0.47804988783019714,-0.21358985082186607,0.04287723230657686,0.6717562075091007,-0.35115915815350707,-0.4364365743749014,0.23907158243232943,0.22835476297471527,0.49906317062810035,-0.31393324288688973,0.5512141838467358,0.09859459603667325,-0.4252975649663588,-0.14425148967353457,0.5493024451014678,-0.3196097974890126,0.05872502132077478
Cingulate_Post_L,-0.060455052637453995,-0.31595005656060005,0.21129935601132555,0.026674317054004453,-0.21031428071314584,-0.14214448811042152,0.07520718805856032,-0.1932526965479259,0.08923910054722244,0.24676014380427738,-0.1877918521186612,-0.13426366125791692,-0.141097896300433,-0.24165978449744108,-0.21538467627196403,1.0,-0.12428396427860298,0.06505551551864329,0.34447151050020824,0.057261072176144054,0.01200496429787933,-0.19983512056269287,0.21171653447291414,0.291007755944936,0.04476442846385087,-0.14734005315472024,-0.24080078191972326,0.03150413899848851,-0.22457837805734635,0.0484410571341234,0.21821301345407895,0.1438132609591895,-0.12046357697599702,0.6965694983994758,-0.0194097505959003
Thal_PuL_R,0.14118213694314943,0.24955193980235976,0.28555600567340617,0.3851183974586401,0.2544518600987055,-0.10671329508553896,0.036637712667591166,0.352244786143167,-0.4745826264005154,-0.15950507538382466,0.5107970440167527,0.6576486021759554,-0.30341970056103873,0.5529248321444672,0.49147425580851295,-0.12428396427860298,1.0,-0.3934202429759937,-0.46452107203556586,-0.06468980871705464,-0.055229178117555684,0.339048932876323,-0.015202145934174476,-0.2538269506530731,0.20635848022341943,-0.05295244328178483,0.22344053265562258,-0.3294473125307653,0.2198433485386231,0.1199442612790065,-0.4251940504621491,-0.18774673329367622,0.3445868526759794,-0.21648258192993683,0.28619397752477416
Temporal_Sup_R,0.2559256166111157,-0.29120128080680435,-0.10593525593327585,-0.5869934808931727,0.06872839608850968,0.49277709250952295,0.0232687290911934,0.1724508636965558,0.6083734664507285,0.10732240509978726,-0.7288787675851325,-0.28176578172110145,0.5287143298333742,-0.10664598098175733,-0.17280742461137555,0.06505551551864329,-0.3934202429759937,1.0,0.4003042999559006,0.054082118085259395,0.5577610442721608,-0.027780037351306075,-0.0751571755027909,0.20390682908613572,-0.07658818501166033,0.23454210923229799,-0.44952022611474174,0.3563082359501476,-0.14187730636641885,-0.23501794287078362,0.4076920938330313,0.27239634664185736,-0.24486376646450916,0.3309549661246166,-0.6525832993070433
ACC_sub_L,-0.26513794101490623,-0.4573197025358102,-0.13150281397086483,-0.1545133924961401,-0.4300389689479166,0.12909912097966758,0.062242446260542615,-0.37814902448657317,0.6370468033347663,0.400177751019385,-0.4605436952898302,-0.45324153437080406,0.26712973408277846,-0.45186087217004395,-0.47804988783019714,0.34447151050020824,-0.46452107203556586,0.4003042999559006,1.0,-0.02706784625918269,-0.009895006156497398,-0.5345866888471199,0.28607524059675093,0.5378525599179985,-0.17810122559902938,-0.1626134718626629,-0.45074867530249946,0.3907701793151318,-0.46878720284239533,-0.023306623340586936,0.7985964190987616,0.298446095971875,-0.5025278429532161,0.3829822815124067,-0.3015674230699941
Putamen_L,-0.0872765318552732,0.23125103454441956,0.13547152809611612,-0.3837841460324817,0.0661503190500977,0.03045781582134556,-0.3181506289696549,-0.10781847805379781,0.04129829374175924,-0.031146812990229273,0.12733912392027422,-0.06363669625455007,-0.028848924646993426,-0.14140056249623548,-0.21358985082186607,0.057261072176144054,-0.06468980871705464,0.054082118085259395,-0.02706784625918269,1.0,0.1752109514109395,-0.01169128711864057,0.18274325494012714,-0.047766347835425486,-0.17536493668401604,-0.08141088678067426,-0.07266978547414185,0.24584066138702454,-0.0722753888204135,-0.24808024420573846,-0.2931311061078822,-0.10375107476191131,-0.07511066534023611,0.20307729724043977,0.23927226058026976
Angular_R,0.2399873696130462,0.020867942317941392,0.27864195455488366,-0.5897667846496805,0.5285004940232558,0.7312581202995959,-0.01869399909269831,0.4633498712752943,0.04446681213306009,-0.45087660040784605,-0.3682127946356794,0.17953543728368898,0.2629363977718755,0.41530107356302404,0.04287723230657686,0.01200496429787933,-0.055229178117555684,0.5577610442721608,-0.009895006156497398,0.1752109514109395,1.0,0.1687046549016755,-0.3777182133458865,-0.3724777342622824,0.1891918099771368,0.38425524561878305,-0.2687876811959995,-0.3268575079925346,0.28955490293459035,-0.4578224992868235,-0.08486104765008963,-0.35769464634848047,0.2670372032815327,0.2313244383872519,-0.5220358280150273
Cerebellum_Crus1_L,0.3435559130741946,0.5603698819469629,0.11352137871995088,0.04459186434312376,0.6795842062138967,-0.1528259629368518,0.2987291413592988,0.7301893103557877,-0.33810624701796793,-0.25861054094874697,0.21919167237045034,0.5221266586666474,-0.055136814016641306,0.5888528838503203,0.6717562075091007,-0.19983512056269287,0.339048932876323,-0.027780037351306075,-0.5345866888471199,-0.01169128711864057,0.1687046549016755,1.0,-0.4141667515008736,-0.5506455087917771,0.37525654656624036,0.6111964512868984,0.6160542248964677,-0.147843170124143,0.6754094584522897,0.13180068420882737,-0.4690397990744722,-0.019051170436603967,0.609178702470277,-0.36760952051539164,0.06231971000481107
Caudate_L,-0.18634654040935994,-0.28011764941311834,0.20226000065967437,0.2631539284287189,-0.39098423402338883,-0.11038276899194573,0.0622420675977233,-0.3156559863107102,0.34237833289137254,0.5542164251577194,0.1370571455758161,-0.04920185016529778,0.07547425046776957,-0.389919250829546,-0.35115915815350707,0.21171653447291414,-0.015202145934174476,-0.0751571755027909,0.28607524059675093,0.18274325494012714,-0.3777182133458865,-0.4141667515008736,1.0,0.5506530512649092,0.07089297461579948,-0.6983783966847388,-0.4191052608137156,0.5116555291356443,-0.3142479743448483,0.4147727341387916,0.240514070670622,0.21137825004805125,-0.3607282348793862,0.19665936379342278,0.2080364341129422
ParaHippocampal_L,0.05296300213394546,-0.4843836456304964,-0.12427482503015125,0.2339302590806548,-0.6665998476866309,-0.14660434745445408,0.03823324412701506,-0.39928788185703545,0.4938400064039858,0.5063567207396524,-0.042715829757295834,-0.42709929164581806,0.19424148122717055,-0.4339251073664897,-0.4364365743749014,0.291007755944936,-0.2538269506530731,0.20390682908613572,0.5378525599179985,-0.047766347835425486,-0.3724777342622824,-0.5506455087917771,0.5506530512649092,1.0,-0.14823568350381366,-0.4122262295817685,-0.4019655893980343,0.47317661940868466,-0.8238958616724212,0.3181573414919834,0.5020966509868591,0.6764758591820186,-0.8576866188258809,0.35116467325610207,0.2026562909892548
Cerebellum_4_5_L,0.08138636561774427,0.24854441789670767,0.6727732325849337,0.3705675788603087,0.636617289596624,0.21503178396265848,0.564624195420977,0.6375590674842145,-0.10982363897348475,-0.05142597075739137,0.33899702535930515,0.5721537886976709,0.11780061410874133,0.5387303780970727,0.23907158243232943,0.04476442846385087,0.20635848022341943,-0.07658818501166033,-0.17810122559902938,-0.17536493668401604,0.1891918099771368,0.37525654656624036,0.07089297461579948,-0.14823568350381366,1.0,0.2375660546237205,0.33890056583869654,-0.13686217747281318,0.38270034539985665,0.5270394356918914,-0.10862151425287099,-0.007335080414278477,0.3107789196428929,-0.05058397836931065,0.10931830710685965
Temporal_Inf_R,0.3004759762892633,0.35595814589057845,-0.12220808888357931,-0.18297222933167107,0.5308230923707273,-0.027362313707133316,0.32823127073926145,0.5893038409846406,-0.05910575242228059,-0.2518393734364561,-0.15431732768695341,0.17216462057132312,0.14836629274764945,0.49428104447861926,0.22835476297471527,-0.14734005315472024,-0.05295244328178483,0.23454210923229799,-0.1626134718626629,-0.08141088678067426,0.38425524561878305,0.6111964512868984,-0.6983783966847388,-0.4122262295817685,0.2375660546237205,1.0,0.44392903240432857,-0.23938358852331934,0.36189411345581957,-0.18519389455097407,-0.0735217951468688,0.04544954773001501,0.32752032813447113,-0.21113644852287594,-0.2086219812339076
Temporal_Pole_Mid_L,-0.004287029830615033,0.5961564624968846,0.10652768247224577,0.3460564201710439,0.4235937274329049,-0.32564494421806284,0.22338429201755544,0.34093737457940404,-0.4550549624814784,-0.2011489039609815,0.5368375733566191,0.3465130472004894,-0.19899796490029384,0.3460122669470053,0.49906317062810035,-0.24080078191972326,0.22344053265562258,-0.44952022611474174,-0.45074867530249946,-0.07266978547414185,-0.2687876811959995,0.6160542248964677,-0.4191052608137156,-0.4019655893980343,0.33890056583869654,0.44392903240432857,1.0,-0.15627591448655098,0.40905711814333817,0.32772856265748684,-0.3755381667492422,0.02927198640365224,0.3705134304218911,-0.4150705627274496,0.421935015651002
Thal_VL_L,-0.1675701048988576,-0.16030015138925688,-0.0995273096100855,-0.1263200181766251,-0.31880926998612596,-0.1548888850731003,0.10411669841810563,-0.22696068805639233,0.6909444253295586,0.6979045441904821,-0.19698642456847454,-0.24821478121751817,0.2604184296209284,-0.48771201606796616,-0.31393324288688973,0.03150413899848851,-0.3294473125307653,0.3563082359501476,0.3907701793151318,0.24584066138702454,-0.3268575079925346,-0.147843170124143,0.5116555291356443,0.47317661940868466,-0.13686217747281318,-0.23938358852331934,-0.15627591448655098,1.0,-0.26950942606664113,0.30821014736692515,0.4373334754259131,0.49818649400721915,-0.3930726058698881,0.08307553689956608,-0.06365849374552016
Cerebellum_9_L,0.08932119637607304,0.49153219887577354,0.19144582795476264,-0.124520306302417,0.699080070417118,0.10983495723193319,0.28383590338434006,0.519992551175657,-0.3098314330936003,-0.28442988064194324,0.01410663949311295,0.43857506559952664,-0.09528560248678124,0.4048083497814693,0.5512141838467358,-0.22457837805734635,0.2198433485386231,-0.14187730636641885,-0.46878720284239533,-0.0722753888204135,0.28955490293459035,0.6754094584522897,-0.3142479743448483,-0.8238958616724212,0.38270034539985665,0.36189411345581957,0.40905711814333817,-0.26950942606664113,1.0,-0.013409316066635608,-0.37715950140704546,-0.49075213166306986,0.9332418901641414,-0.4254980811994783,-0.26262579316826545
Cingulate_Mid_L,-0.17680041023887152,0.08294707487221747,0.44086611165879763,0.6142025201061508,0.10364383959052648,-0.12567410164011047,0.4594022121058823,0.13631329778235976,0.05503499679592458,0.3192813830572393,0.4779858365316927,0.3649983277215079,-0.00012642053350768042,0.10189559399522329,0.09859459603667325,0.0484410571341234,0.1199442612790065,-0.23501794287078362,-0.023306623340586936,-0.24808024420573846,-0.4578224992868235,0.13180068420882737,0.4147727341387916,0.3181573414919834,0.5270394356918914,-0.18519389455097407,0.32772856265748684,0.30821014736692515,-0.013409316066635608,1.0,0.06218662943431753,0.3883414115686755,-0.11702990375525292,-0.09129749498408701,0.3775807135662014
Frontal_Med_Orb_L,-0.224968585309571,-0.49009955784997467,-0.19416417041105727,-0.0699888187511788,-0.4417656579360686,0.09770268099569533,0.18909166240360276,-0.3182137388547887,0.7334936346873396,0.5293806954668587,-0.5135498534481227,-0.41206763444367234,0.25286880729499905,-0.38357960018009013,-0.4252975649663588,0.21821301345407895,-0.4251940504621491,0.4076920938330313,0.7985964190987616,-0.2931311061078822,-0.08486104765008963,-0.4690397990744722,0.240514070670622,0.5020966509868591,-0.10862151425287099,-0.0735217951468688,-0.3755381667492422,0.4373334754259131,-0.37715950140704546,0.06218662943431753,1.0,0.32465331632663663,-0.40967632028379564,0.19178712132971257,-0.40462161168238936
Vermis_1_2,0.18545098010375266,-0.09672154770472485,-0.21386428566261795,0.21130634256578493,-0.3017199823367436,-0.30294321286787257,0.2758153066334055,-0.030450517477187137,0.36642674153397387,0.47595897926707226,0.003978150544426193,-0.2602142922629673,0.26028494216092124,-0.20924182060628324,-0.14425148967353457,0.1438132609591895,-0.18774673329367622,0.27239634664185736,0.298446095971875,-0.10375107476191131,-0.35769464634848047,-0.019051170436603967,0.21137825004805125,0.6764758591820186,-0.007335080414278477,0.04544954773001501,0.02927198640365224,0.49818649400721915,-0.49075213166306986,0.3883414115686755,0.32465331632663663,1.0,-0.584397609815463,0.06096314037232462,0.19920917215637213
Cerebellum_9_R,0.05514186743549713,0.4663309505455594,0.21480654727213355,-0.08136631204600558,0.6226294140364405,0.036016159447049216,0.19800496905343284,0.43783292076061936,-0.3800346203768044,-0.3090118132437895,0.027893614409109,0.4635473805852109,-0.2549582977698499,0.43113084420590647,0.5493024451014678,-0.12046357697599702,0.3445868526759794,-0.24486376646450916,-0.5025278429532161,-0.07511066534023611,0.2670372032815327,0.609178702470277,-0.3607282348793862,-0.8576866188258809,0.3107789196428929,0.32752032813447113,0.3705134304218911,-0.3930726058698881,0.9332418901641414,-0.11702990375525292,-0.40967632028379564,-0.584397609815463,1.0,-0.3546699161823763,-0.23115869920377285
Cingulate_Post_R,-0.03765986817176322,-0.4312769696702163,0.2383453051985496,-0.16821359517982012,-0.24526416671682105,0.17371208632817337,-0.1774417454565696,-0.23641524884915413,0.17604643548812646,0.11738759057013472,-0.23953850002234453,-0.1886891011070224,0.055644704448168526,-0.25780797891517837,-0.3196097974890126,0.6965694983994758,-0.21648258192993683,0.3309549661246166,0.3829822815124067,0.20307729724043977,0.2313244383872519,-0.36760952051539164,0.19665936379342278,0.35116467325610207,-0.05058397836931065,-0.21113644852287594,-0.4150705627274496,0.08307553689956608,-0.4254980811994783,-0.09129749498408701,0.19178712132971257,0.06096314037232462,-0.3546699161823763,1.0,-0.05761659153158385
Precentral_L,-0.07887485100933035,0.2553426675218757,0.19923414841877857,0.6046376509910896,-0.13782271118568956,-0.4497400256456508,-0.11211536042463383,-0.08054332562793326,-0.4761004267630669,-0.050919437313084466,0.8777160636533272,0.15325909076624925,-0.2339306149558535,0.07983264802989089,0.05872502132077478,-0.0194097505959003,0.28619397752477416,-0.6525832993070433,-0.3015674230699941,0.23927226058026976,-0.5220358280150273,0.06231971000481107,0.2080364341129422,0.2026562909892548,0.10931830710685965,-0.2086219812339076,0.421935015651002,-0.06365849374552016,-0.26262579316826545,0.3775807135662014,-0.40462161168238936,0.19920917215637213,-0.23115869920377285,-0.05761659153158385,1.0
