,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
SN_pc_R,1.0,-0.14395244669186655,-0.04368399526143476,0.3406432755482929,0.07535575181926062,0.1549917565185351,-0.04696789379410301,-0.3277426039668464,0.07838926177362565,-0.30392832352043264,0.017252077574017356,0.3196200808849697,0.252032776696822,-0.02995205348951175,0.24867532755130684,0.024661458129106393,-0.2269844531467491,-0.008875269371605208,-0.18039289235784137,0.24287855411801332
Thal_MDl_L,-0.14395244669186655,1.0,0.2374216891862838,0.021126838648804335,0.24140592845662837,0.1889316192957708,-0.29965299300829257,0.09064037413778933,-0.14271453665343412,-0.14809955826129556,0.7380066241716308,0.0328890740067991,0.3575156446144408,0.12344088170973695,0.31951902438932883,0.2835255420301185,0.3884634802214313,0.07332701463847528,0.10300170808440029,0.4955063673006876
OFCpost_R,-0.04368399526143476,0.2374216891862838,1.0,-0.3067056393914664,0.5055721836600577,0.20559978279256633,0.1747492152178845,0.10276289818655256,0.042945242879516315,0.11498375683952457,0.33920608894095633,0.3587018029202038,0.26610137663387023,0.3845283199323709,0.27851820939691674,0.3532836457065855,-0.0972206179705564,0.3567033155729959,0.23588347989028588,0.1676843863539628
Temporal_Sup_R,0.3406432755482929,0.021126838648804335,-0.3067056393914664,1.0,-0.3710796730045443,0.21598624014942552,-0.10664598098175733,-0.35186523519867013,0.23454210923229799,-0.17280742461137555,0.038188224892082394,0.26980921003418884,0.31848328075441684,-0.06396175118856572,0.40015882281681925,-0.4273788356257687,-0.06350925263609837,-0.500967938650121,-0.6525832993070433,0.3136919845324951
OFClat_L,0.07535575181926062,0.24140592845662837,0.5055721836600577,-0.3710796730045443,1.0,0.10492258046039911,-0.2046211133038023,-0.21551261074733483,-0.516514179284462,-0.08803852354513964,0.1846275291524307,0.32308788826627177,0.15949829608047192,-0.024579533490972964,-0.1356937664533822,0.5529969788943705,0.015037395553463036,0.1491996411082632,0.0870611342510213,0.38962492930043274
Heschl_R,0.1549917565185351,0.1889316192957708,0.20559978279256633,0.21598624014942552,0.10492258046039911,1.0,0.07029307018326494,-0.485385253369962,-0.2636172176100822,-0.0552739132997326,0.08591792731287096,0.3635771730908515,0.3992040849108462,0.024442181767786984,-0.016059438114701938,0.056158660974443525,0.36421808751400053,-0.057610673983706624,0.13866937095175183,0.21758646568074375
Cuneus_L,-0.04696789379410301,-0.29965299300829257,0.1747492152178845,-0.10664598098175733,-0.2046211133038023,0.07029307018326494,1.0,0.3269477006070897,0.49428104447861926,0.46017887269437535,-0.07038330698085198,0.23765718128192118,-0.038461894920165406,0.5650633584802633,0.05094722470272931,0.19169488269221957,-0.1448805404275577,0.2567420877839183,0.07983264802989089,-0.6530936439370469
Occipital_Inf_R,-0.3277426039668464,0.09064037413778933,0.10276289818655256,-0.35186523519867013,-0.21551261074733483,-0.485385253369962,0.3269477006070897,1.0,0.5174245599435459,0.3705869097922002,0.1884268992606117,-0.3343218662528983,-0.10666117174978824,0.3560756197369649,0.17430796195506723,0.23015853402605566,-0.06123888420316066,0.20024106075821688,0.2990654915066254,-0.3366887635712203
Temporal_Inf_R,0.07838926177362565,-0.14271453665343412,0.042945242879516315,0.23454210923229799,-0.516514179284462,-0.2636172176100822,0.49428104447861926,0.5174245599435459,1.0,0.22835476297471527,0.1396807790301332,0.08683477398607344,0.024144839833389522,0.5866116675534169,0.5225362608887341,-0.1176537083905705,-0.34547472129761353,0.14238929150890695,-0.2086219812339076,-0.37004374091422504
Vermis_8,-0.30392832352043264,-0.14809955826129556,0.11498375683952457,-0.17280742461137555,-0.08803852354513964,-0.0552739132997326,0.46017887269437535,0.3705869097922002,0.22835476297471527,1.0,-0.2682152193286399,-0.011200806047019778,0.09258277824180257,0.5079263880641728,-0.14996393337218,0.2556974335728296,0.23207581688699003,-0.22670965825898737,0.05872502132077478,-0.5266000598681012
Thal_AV_L,0.017252077574017356,0.7380066241716308,0.33920608894095633,0.038188224892082394,0.1846275291524307,0.08591792731287096,-0.07038330698085198,0.1884268992606117,0.1396807790301332,-0.2682152193286399,1.0,0.1622030554169183,0.23352912805205348,0.26572690522365905,0.45630542881593994,0.18379044808764913,0.011238167039769159,0.3121101723550527,-0.0020130441050157316,0.3702107550325712
Thal_LGN_R,0.3196200808849697,0.0328890740067991,0.3587018029202038,0.26980921003418884,0.32308788826627177,0.3635771730908515,0.23765718128192118,-0.3343218662528983,0.08683477398607344,-0.011200806047019778,0.1622030554169183,1.0,0.2980806708522444,0.3338022487200468,0.2824309438164985,0.2177167645841997,-0.2275980147552871,0.18278328357260828,-0.35367084236566515,0.12272584642191876
Paracentral_Lobule_R,0.252032776696822,0.3575156446144408,0.26610137663387023,0.31848328075441684,0.15949829608047192,0.3992040849108462,-0.038461894920165406,-0.10666117174978824,0.024144839833389522,0.09258277824180257,0.23352912805205348,0.2980806708522444,1.0,0.19963053657680013,0.36900694151846436,0.3169332756915625,0.251834274715483,-0.26053009566165886,0.03448209984413106,0.3522142367060682
Vermis_9,-0.02995205348951175,0.12344088170973695,0.3845283199323709,-0.06396175118856572,-0.024579533490972964,0.024442181767786984,0.5650633584802633,0.3560756197369649,0.5866116675534169,0.5079263880641728,0.26572690522365905,0.3338022487200468,0.19963053657680013,1.0,0.2993523950311252,0.20873004422576028,-0.20422665426126638,0.3256243042984903,-0.16705708935108288,-0.3859418870206265
Amygdala_R,0.24867532755130684,0.31951902438932883,0.27851820939691674,0.40015882281681925,-0.1356937664533822,-0.016059438114701938,0.05094722470272931,0.17430796195506723,0.5225362608887341,-0.14996393337218,0.45630542881593994,0.2824309438164985,0.36900694151846436,0.2993523950311252,1.0,0.06386680260646732,-0.15914805770929671,0.013496255136324234,-0.17211349431478049,0.34095525455806397
Temporal_Sup_L,0.024661458129106393,0.2835255420301185,0.3532836457065855,-0.4273788356257687,0.5529969788943705,0.056158660974443525,0.19169488269221957,0.23015853402605566,-0.1176537083905705,0.2556974335728296,0.18379044808764913,0.2177167645841997,0.3169332756915625,0.20873004422576028,0.06386680260646732,1.0,0.28290064015150185,0.11132892269498888,0.4577429322121169,0.0392181500712177
Thal_Re_L,-0.2269844531467491,0.3884634802214313,-0.0972206179705564,-0.06350925263609837,0.015037395553463036,0.36421808751400053,-0.1448805404275577,-0.06123888420316066,-0.34547472129761353,0.23207581688699003,0.011238167039769159,-0.2275980147552871,0.251834274715483,-0.20422665426126638,-0.15914805770929671,0.28290064015150185,1.0,-0.43074006033860546,0.40846729124078873,0.08426057390311831
Red_N_L,-0.008875269371605208,0.07332701463847528,0.3567033155729959,-0.500967938650121,0.1491996411082632,-0.057610673983706624,0.2567420877839183,0.20024106075821688,0.14238929150890695,-0.22670965825898737,0.3121101723550527,0.18278328357260828,-0.26053009566165886,0.3256243042984903,0.013496255136324234,0.11132892269498888,-0.43074006033860546,1.0,0.18234420178600402,-0.18413971576939403
Precentral_L,-0.18039289235784137,0.10300170808440029,0.23588347989028588,-0.6525832993070433,0.0870611342510213,0.13866937095175183,0.07983264802989089,0.2990654915066254,-0.2086219812339076,0.05872502132077478,-0.0020130441050157316,-0.35367084236566515,0.03448209984413106,-0.16705708935108288,-0.17211349431478049,0.4577429322121169,0.40846729124078873,0.18234420178600402,1.0,-0.06314974784695318
