,Thal_LGN_L,Cerebellum_10_R,Occipital_Sup_R,Frontal_Sup_2_L,Pallidum_R,Cuneus_R,Supp_Motor_Area_L,Amygdala_R,Raphe_D,Frontal_Inf_Orb_2_R,Precuneus_L,Parietal_Inf_L,Cingulate_Post_R,Frontal_Sup_Medial_R,Angular_R,ParaHippocampal_L,Thal_PuA_R,Putamen_R,ACC_sub_R,Thal_PuL_R,Temporal_Sup_L,LC_R,Thal_VPL_L,Temporal_Mid_R,ACC_pre_R,Frontal_Mid_2_L,Occipital_Inf_R,OFClat_R,Cerebellum_9_R,Vermis_7,Cingulate_Mid_R,Rectus_R,Thal_MDm_R,Thal_VPL_R,Caudate_L,Occipital_Inf_L,Parietal_Sup_L,Thal_IL_R,Thal_VL_R,ACC_sup_L,Cerebellum_8_L,Paracentral_Lobule_R,Temporal_Pole_Sup_R,Red_N_R,Heschl_L,OFClat_L,Olfactory_R,Temporal_Mid_L,OFCpost_R,Vermis_3,N_Acc_R,Vermis_1_2,Thal_VA_R,Frontal_Sup_2_R,Parietal_Sup_R,Cerebellum_6_L,ParaHippocampal_R,Frontal_Inf_Oper_L,Cerebellum_4_5_R,Thal_MDm_L,SupraMarginal_R,ACC_pre_L,Precentral_R,Parietal_Inf_R,Thal_LP_R,Thal_PuM_R,Cerebellum_7b_L,Thal_PuA_L,Cerebellum_4_5_L,N_Acc_L,Postcentral_R,Rectus_L,Cerebellum_7b_R,Amygdala_L,Cerebellum_10_L,SN_pc_L,Frontal_Inf_Oper_R,ACC_sub_L,Calcarine_L,Supp_Motor_Area_R,OFCant_R,Paracentral_Lobule_L,Fusiform_L,Thal_PuI_R,Thal_MDl_L,Thal_MGN_L,Thal_Re_L,Frontal_Inf_Tri_L,Cerebellum_9_L,Thal_MDl_R,Hippocampus_L,Temporal_Pole_Mid_R,Thal_VL_L,Cerebellum_8_R,LC_L,Lingual_L,Rolandic_Oper_L,Angular_L,Fusiform_R,Rolandic_Oper_R,Putamen_L,Olfactory_L,Cerebellum_6_R,Temporal_Inf_L,Cerebellum_Crus2_R,Frontal_Mid_2_R,SN_pc_R,Insula_R,Occipital_Sup_L,Red_N_L
Cingulate_Mid_R,0.23373758734594913,0.25585466142455215,0.19050734787049378,0.5103264608234916,0.47897681035720824,-0.0902266191103308,-0.07069547111602398,0.4666881481712762,0.018358740271331938,0.47941642553510183,-0.027358327680580847,-0.5563937246996871,0.27519257751280596,0.11078626817570753,0.35457591201631317,0.275254718265807,-0.34303267552469385,0.1621877241348439,0.37456545164298516,-0.4770403910096605,-0.34262820781793224,0.275176445702621,0.5978421296535245,0.46306328866805624,0.42421416259936723,-0.25123296768460796,-0.3130648543292409,0.5366381118032375,-0.31559446024366195,-0.16235929847025407,1.0,0.3766192824824213,-0.16535029966099946,0.2622188131410799,0.08635168669947257,-0.21334470196677746,-0.4144893228344012,0.33868033083573307,0.6124390297088607,-0.36228439013368474,-0.3412551025709758,0.4762542538879774,0.497917104240627,0.11511906482891077,0.011964118144873736,-0.2305678823969537,0.33890825416904524,-0.4413298355023386,-0.1477608588179045,-0.06738797123534765,-0.025951539147264103,0.31904890465783586,0.2598276539786512,0.6408533500570964,0.038992366236186925,-0.10400050876908233,0.5800743089334924,-0.5073834652371572,0.2104756746670191,0.11783127692166309,0.6803530258721857,0.48496332603928827,0.7185175722072428,0.3884118996120316,-0.045461353147088726,-0.24549130189697518,-0.11938728567367972,0.2794297616231402,-0.024583843904828394,-0.006909930903974669,0.5269033403344319,0.5600251370178457,0.1793003950647015,0.045286616587893354,-0.2969781590512591,-0.15881054185173044,0.7346430953968985,0.41835885032189307,-0.11223700826197992,0.7010002827192523,-0.18191359303504362,0.3937759984392356,-0.10800940966286701,0.3211122322116382,0.24155315621791854,0.0153188940060071,0.003311074636649483,-0.39894368792058926,-0.1742562823519895,0.2659363062536363,0.19602755933674632,0.5934244715638858,0.5239252917350312,-0.05288548587048662,0.3758758997522007,0.1349735923344887,-0.1708245328898647,-0.605581184552853,0.6356910640863195,0.5632585135669149,0.09257822539460588,-0.17795097417669026,0.2190644559280451,-0.3494142746930301,0.2463329757682053,0.3135682621036029,0.2651038640718078,0.0003353268778194347,-0.2975497703308873,-0.3723284855947097
Rectus_R,-0.06538569873603751,0.07577606524821498,-0.4855909559743243,0.38459918286014194,0.45899897185110955,-0.5059779986490335,0.18145357140716406,0.33670456856325925,-0.006390825754792359,0.7103464977722337,-0.15466488923289376,-0.3073059183224183,0.10885351361637359,0.22564968241241593,-0.3997663879534891,0.626982150384815,-0.3701466569077704,0.2256295938369199,0.6640820906087382,-0.2507269601009426,0.21624418912487928,0.4726659641408827,0.3437834085175168,-0.28511002722738854,0.6566854784926692,0.17483061183831047,-0.31769030919275565,0.6384780875228525,-0.4849787278408901,-0.0671850768177729,0.3766192824824213,1.0,-0.37742250922889536,0.5710915589899196,0.45021488664137876,-0.31114600582580476,-0.46394755350775096,0.284700832697087,0.4160012185158975,-0.13798913236462376,-0.4058850201373345,0.4295750093819754,0.16941728264594164,0.006044937278510622,0.40750248233955555,0.3962625105456311,0.44486698765088567,-0.10857009749140635,0.1919717225633813,-0.5207863601667923,-0.5193134227546249,0.5473264706363202,0.48692909510824123,0.4201611438239357,-0.39004155058301804,-0.3018764418230091,0.6784049307035925,-0.18811541085599645,0.16465408661465405,-0.15736957883326058,-0.10465555644534429,0.6694474549698107,0.11437420182476808,-0.20396666810985692,-0.061910638510144646,-0.3129809064936476,-0.3026748037870392,-0.37774163784601106,-0.16148913065006792,-0.11242498465185188,-0.09932905097049437,0.8140844044090451,-0.0685247867104213,0.4565708370747807,-0.4545925492825024,0.17290274098879868,0.3525617912756079,0.23132751116996622,-0.3864122052055488,0.19393347899987531,0.4123159574165728,0.304179624912346,0.04296462727783092,0.2920282814791979,0.3897267037035958,-0.06028033545189388,0.23911034980055454,0.1068750943519148,-0.43463697028302445,0.16453408339532324,0.5633923149272372,0.4658193649945784,0.6606113653064206,-0.43178739156607554,0.46321229733921265,-0.2735185862389318,0.2629593071948418,-0.4441039015771122,0.009318938480365389,0.26721455099381786,0.027475647698412587,0.04153962721757747,-0.10383576999496824,0.03793510266576404,-0.1243258645940488,0.3944708962006436,0.4097894228673899,0.10452210131799214,-0.6023805712579849,-0.3056733083955464
Thal_MDm_R,0.5120611538470561,0.02249172274602919,0.4022064662564377,-0.05015648749319141,-0.17899626183564624,0.46075142830513705,0.08376086524233212,-0.1591834939188674,0.19907325982815202,-0.24402283449204332,0.6079534609932967,0.48980008517921314,0.03878527629924642,0.1577254257695492,0.2618818434557764,-0.40861604823730263,0.511993231458718,0.23075281229983996,-0.061886550047904075,0.17624404210366187,0.0926153731818888,-0.11779290294266621,-0.04766993120561388,0.25946965028695346,-0.3156798869777474,0.12292766473476018,0.19091987723458817,-0.3026524997332705,0.3915400605175834,-0.08068980552376692,-0.16535029966099946,-0.37742250922889536,1.0,-0.08059794712939528,0.014839031583289199,0.36728271292615655,0.45479370526067253,0.3148639795809741,0.037341173012605235,-0.1321095888558277,0.3560956490367688,-0.16827546576894195,0.0559130169681278,0.555899069785411,-0.3037080720164647,0.09167224835486408,-0.4292417088541344,0.30514084104300526,0.23445945664741302,0.38656086444198756,0.4783555788373841,-0.3859630831697049,-0.09972571739875344,0.010591645910701957,0.22205555300357166,0.3312864630506078,-0.4574707678692961,0.2712905988231808,-0.04438150936495409,0.7488299021332256,0.02539280588788446,-0.46866645842170424,-0.2820893257143183,0.2326193611512259,0.3501690120231189,0.6071287877551678,0.24433792031196463,0.37529680284157024,0.4372204691698984,0.42665629463671206,-0.10285912899776736,-0.4601224067201071,0.029311181848722397,-0.05562940999506241,0.43326466604332925,-0.15260896319462613,-0.13196523972866803,-0.2200473762784358,0.3184369292839397,-0.10746577943712783,-0.09435178086804334,-0.18439089622754218,0.33581338269845,0.03286497933730844,0.1321664052185547,0.2904334423298353,-0.3024836369561002,0.07158801485180258,0.36860724740255896,0.6260831787706103,-0.1658974519598811,-0.25129749365903464,-0.19407562285962962,0.25098211401485876,-0.04042017517333011,0.5938582698230598,-0.09295627995022639,0.5610361422518877,0.08262133566833205,-0.2923725773714223,0.2586273585832938,-0.44022842944730844,0.12641536048858762,0.2111060768750802,-0.04683445333314383,0.045788354356107286,-0.236438650408484,0.09030370911160922,0.5394178117494919,0.5305250076502581
Thal_VPL_R,0.06371306678088284,0.1466619727421949,-0.4943905498238212,0.2758802090344759,0.48518702779627615,-0.4553555209766896,0.23628559401118343,0.34601205605873325,0.29770182217243185,0.6535267589558227,-0.14664319777032467,-0.3226943891757997,0.11738759057013472,0.2624751184308317,-0.45087660040784605,0.5063567207396524,-0.257801043941283,0.35459843498531884,0.6393987783702473,-0.15950507538382466,0.24563696137916174,0.4215759003510573,0.5432728522215315,-0.4360365201670033,0.5090076450544903,0.22493176287765482,-0.36483858882356196,0.5272380409507071,-0.3090118132437895,0.17610733414149532,0.2622188131410799,0.5710915589899196,-0.08059794712939528,1.0,0.5542164251577194,-0.2107836339024713,-0.46373380191049135,0.34627067295933467,0.5683188702604769,-0.08056170611818385,-0.3319575513262677,0.36828518641874575,0.13349396128516347,0.3185232782245293,0.2524664786423552,0.5088498119693737,0.545317669981899,-0.0611978974467218,0.3823457311395596,-0.38719952274611624,-0.036801603168000505,0.47595897926707226,0.6017616598814618,0.3545818609298983,-0.5473552896267863,-0.1858996852897031,0.44765824149394723,-0.041506578454666855,0.10736913991246196,-0.07079743253422226,-0.19768814681004113,0.5740176570944839,-0.07469035442768175,-0.38727879588330894,-0.05629432577085496,-0.1916060103800096,-0.31566693461721695,-0.36211584947004827,-0.05142597075739137,0.2920085225667136,-0.27450054986649536,0.44930513550670387,0.12431507069224702,0.5306715700124498,-0.3169220517179965,-0.009546227162136333,0.3189452213587605,0.400177751019385,-0.5515528992425236,0.22252279172853145,0.45620758270904865,0.23103391765320802,0.21040099083120958,0.5543891507848099,0.4942491131251981,0.1565043145228221,-0.06741602997956432,0.1939888705004175,-0.28442988064194324,0.41985143691702465,0.5704933957784359,0.2996979535993981,0.6979045441904821,-0.36126910460151623,0.4514077667500315,-0.1930705111882463,0.26358362924542406,-0.3085865578407012,0.026597856881380166,0.16275144218283016,-0.031146812990229273,-0.030472152285018473,-0.1790635808030326,0.09579887237680151,-0.006791064557323427,0.2846263059170098,0.41044033999719154,0.1974160099124566,-0.5387949357586564,0.2005768180789741
Caudate_L,0.04766946633238995,-0.08242210042807943,-0.41800730350219256,0.2305466617715994,0.6298461163480359,-0.43582565122187367,0.0740380926680328,-0.14684498336771806,0.0622420675977233,0.5583905614811545,0.20226000065967437,0.05253530004213869,0.19665936379342278,0.3797183123700906,-0.3777182133458865,0.5506530512649092,-0.23401499070144283,0.6399642897615766,0.40313514906958514,-0.015202145934174476,0.20098152644343692,0.42328010816401335,0.3047426479078541,-0.4518328423954169,0.4220538595858178,0.5824093678973928,-0.5545126588856855,0.444323923469505,-0.3607282348793862,-0.09821693936423953,0.08635168669947257,0.45021488664137876,0.014839031583289199,0.5542164251577194,1.0,-0.10457690853176929,-0.039997904554988535,0.36904970268779863,0.0904884476348752,0.21315545522869556,-0.17392237738500885,0.2874762899900713,-0.1920848801330297,0.12950575315981266,0.14075555505002288,0.5490076343769662,0.21165906129799095,0.03411410769483334,0.2762838489524935,-0.27594511718778053,-0.1514187716345721,0.21137825004805125,0.3691748598110819,0.2945756399704727,-0.08836554208406906,-0.33671172239941444,0.3089707181624533,-0.16899607405007808,0.105168299746381,-0.03800876872098784,-0.21706935331537092,0.4926997467051507,-0.10484248886763634,-0.11038276899194573,0.02263029784881321,-0.04920185016529778,-0.3406842375836648,-0.6167905138816604,0.07089297461579948,0.2808791774105715,-0.10903440224698209,0.3788356421677752,0.20077888100380897,0.49869779486144034,-0.28427124011058724,0.0034477344823200646,0.1417158276254132,0.28607524059675093,-0.29486704337231057,-0.05990539287718706,0.45785741176148537,0.1348379664009516,0.21842191960338522,0.18070813844884076,0.2607513911595083,0.017421211335811995,0.22071076214306284,0.2631539284287189,-0.3142479743448483,0.29748536045100515,0.5064380043349408,0.061263752348546974,0.5116555291356443,-0.42396087245152875,0.20683988778825593,-0.2357675176169761,0.044172427143326934,-0.09946382298910639,-0.279580943825811,-0.0688073460825979,0.18274325494012714,-0.04423992543732248,-0.4092139056705621,0.051415294183452,-0.31386906662861386,0.40574487584866237,0.17285894642241098,-0.051981799008643345,-0.4075040291952552,0.08088896155345503
Occipital_Inf_L,0.1369822892353686,0.18216582565833445,0.3078665071534058,-0.34746164222437453,-0.4763251552405141,0.7372542976321371,0.2570963632012862,0.03118729286689815,0.43847008712578284,-0.4712176071202272,0.4243235328903201,0.4928701804749678,-0.35448146158743704,-0.2418947192619851,0.18380326678182143,-0.48363219231955745,0.8091562911706545,0.01686171845022969,-0.4507113333368986,0.5040671331590783,0.25861393445272424,-0.2269301858876559,-0.11282611651717243,0.19853147092007886,-0.489440120039339,-0.05283709854951191,0.22290445539656564,-0.7037231853298958,0.5863399289795065,0.40930440715318583,-0.21334470196677746,-0.31114600582580476,0.36728271292615655,-0.2107836339024713,-0.10457690853176929,1.0,0.4215035666743754,0.07655231598758774,-0.4149769990074647,-0.3277443878707125,0.6954537333470804,0.11122659932838386,0.24832995117529633,-0.00460236827902602,-0.20983151780990197,0.01942788780589379,-0.21078485088809631,0.7700984144236088,0.44530959482344024,0.5329495373517809,0.037588370357205345,-0.21476664172547494,-0.335984270981792,-0.06599172801939848,0.08889836691374084,0.7796183947408947,-0.5530688011608629,0.3993384290379171,0.06874422546922883,0.12711830874358773,-0.16991196463966327,-0.5858633228889846,-0.48176567538617304,0.05044327778843105,0.35149138469398655,0.7793700176690783,0.5931286197585328,0.12569665652808462,0.6686521760152603,-0.0615684518135751,-0.4088814664516421,-0.4434938135453382,-0.10293728267726177,0.1893179401283746,0.6000698987176246,0.28353169610604717,-0.10491506905268896,-0.5526971011180827,0.7063871776894272,-0.06721074542340714,-0.22057925670763096,-0.4423328699438615,0.7394327907140738,0.3112023552280568,-0.04638701191908302,0.10044851502888406,-0.021220648596156702,0.2973120128848906,0.6505728261148893,0.010396691542680189,-0.25412260294837924,0.014670120631840991,-0.2323952060302391,0.2776931436496568,-0.14789149986878766,0.6513252812503623,0.17226817238102243,0.6072955218970391,0.09120006852760915,-0.17510292539334016,-0.20382044564133767,0.05156423288075935,0.4885885985584162,0.6074305796067432,0.07203393605074346,0.30400071280638596,-0.08348944738324338,0.5902184552898795,0.6739607103198874,0.3291297742004906
Parietal_Sup_L,-0.039854967954561504,-0.3178217345749687,0.45320248171973987,-0.09843450344930656,-0.29736956815575416,0.54497665028556,0.21165854474132623,-0.39060244508760156,0.057409037657779965,-0.5382042766873973,0.6957917246289216,0.8325985172464243,-0.023985679848252613,0.1197526458767802,0.27486683299274584,-0.22259509386038506,0.5260737814400348,-0.06055961881169574,-0.42571410393746145,0.508272523727543,0.24283538907259303,-0.23315795888631843,-0.30013239156489,0.05321486823189973,-0.32789809182891033,0.3168008929172713,0.16848338928121814,-0.5217955847709514,0.23025407865238412,-0.1363493346801101,-0.4144893228344012,-0.46394755350775096,0.45479370526067253,-0.46373380191049135,-0.039997904554988535,0.4215035666743754,1.0,0.06969611223552657,-0.4979378401687992,0.19166905473951917,0.3226518795477704,-0.24938676233131157,-0.131761261561237,-0.16962335859772104,-0.23144989091206977,0.09791484661683818,-0.4278171660685277,0.4125884473996575,0.04924643550461337,0.42222100442664623,0.07923349324840898,-0.386543390234183,-0.36154073401010467,-0.15575515141280083,0.7098970133754386,0.12917638199593243,-0.45009240953572427,0.4288557060006215,-0.10616229505498095,0.24338369586322972,-0.05092355149770985,-0.5040957243737276,-0.3282687918088274,0.4536605202838737,0.4026451358112382,0.6165506684946729,0.17325203632773506,0.20402886652981186,0.45551751507689237,0.06631812779684784,0.02664717240888823,-0.42783101644624105,0.09322710485691035,-0.09237942663941846,0.2900060845774514,0.12176195618359172,-0.16911800093827148,-0.2282470862999886,0.5936159158325875,-0.3278529588069364,-0.10564302575662705,-0.3206943185236238,0.2442556649539374,-0.24260593882213247,-0.3149908243670503,0.10932666954885951,0.0044326173047780585,0.2513352861074261,0.18050579703668815,0.0039510962108979105,-0.11959800406775753,-0.22773247211509748,-0.5258007089076038,0.20470787959726397,-0.41656318862587066,0.2645628700591043,-0.019090409268589594,0.8101175013036367,-0.3062816736883093,-0.3374690500890942,-0.10119052145940728,0.07604063663238324,-0.03872791920405314,0.23561251959636043,-0.21682939696248552,0.14272423686534563,-0.2670361878192808,0.15592442400382778,0.7772988307954859,0.14297009144872375
Thal_IL_R,0.24113221730992948,0.04965402893073346,0.15595224329614657,0.20284680699125238,0.3359599766215463,0.01480223703460851,0.0334938517331575,0.060870685190244626,0.08166026965520967,0.23371379926712638,0.31098957897467283,0.011989390093831901,0.22074357847434048,0.2592179064043892,0.11341618170636944,0.16720824508728874,0.09523448089381781,0.16669163854554356,0.34758883730273565,0.06313639277703048,0.13221415779824888,0.15658203207369534,0.25056211025569536,0.14060177453583225,0.2574077950705643,0.18686638624382146,-0.4831336434707393,0.24002233675821474,-0.13479721178313064,-0.18901737318647682,0.33868033083573307,0.284700832697087,0.3148639795809741,0.34627067295933467,0.36904970268779863,0.07655231598758774,0.06969611223552657,1.0,0.3088719303289938,-0.220537176951958,-0.12089641132756195,0.21776332688361505,0.19248014962798518,0.2394232022705973,-0.08195019402931428,0.238150490112713,-0.051264875331894715,-0.020357904334771266,0.07309649707046123,-0.03007604575415978,0.04728120269158135,0.12336420727367756,0.2683402544507445,0.3054134275226273,0.04041771596713305,-0.04803529198754684,0.17974971077646235,-0.01084116431027554,-0.14506948318521448,0.4340703094468346,0.13907473362654313,0.11039994975648522,0.0462199732184615,0.23734534719110292,0.27235297855503937,0.3272762636525481,-0.07060403576555445,0.11491727606945208,0.14134831858714642,0.3982624358938022,0.06440153254800676,0.20594382836448205,0.13233740926236173,0.28369238056559926,-0.12047223361708553,-0.03388647774063022,0.34957586512863686,0.16458262780026933,0.10326128093364022,0.12807960831803658,0.12936688217740536,0.12909716372978872,0.22746350385932113,0.25886771501618544,0.2892688929382272,0.09079464092406962,0.04169264169504799,0.019082032943101363,-0.10027479685812718,0.49465540053597923,0.24238147866405824,0.22677763003738194,0.3233929395055006,-0.007180939720731175,0.31744805672807935,0.2615569194608076,-0.12067262914036253,0.03810540516233459,0.10485508402141674,-0.07758835016105542,-0.054011976035987765,-0.29079549678938776,0.09563025838891853,0.0013216893570387974,0.024389099159685672,0.20491727612388488,0.15761717850320836,0.13368434474804058,-0.01864822451784966,-0.046585759144106856
Thal_VL_R,0.3232965085228909,0.09436120901102256,-0.1449377094730464,0.43969659773275777,0.40819541417092986,-0.35961086259248215,0.09062564862596163,0.5688190605617827,0.19606064716585034,0.6502072497385263,-0.11855071687993488,-0.5248238283917259,0.23395435363237022,0.11844766884787691,-0.04537343233145994,0.29264681067395665,-0.34330977704179616,0.15345147048130903,0.7376539136423617,-0.5868923446394212,-0.0565572607881457,0.3117452456020957,0.609268057253559,0.1176496045153144,0.5182904097039104,-0.24398001094186245,-0.09232277814869998,0.6251688982531945,-0.3104806997004315,-0.20962705891134492,0.6124390297088607,0.4160012185158975,0.037341173012605235,0.5683188702604769,0.0904884476348752,-0.4149769990074647,-0.4979378401687992,0.3088719303289938,1.0,-0.3201210110680662,-0.39831164089967824,0.25317518260714483,0.4940208603300092,0.4143742599672775,0.22917874046358305,0.08687821104017826,0.4258486025561159,-0.40919880458359986,0.032942236412952755,-0.33041940654975194,0.0676397405974108,0.3715618003066526,0.6785963552110796,0.4946598077131394,-0.2917493893867965,-0.20799311388857855,0.5655146783418198,-0.2985335195085557,0.09754675864124387,0.27309147878910617,0.35101207280106916,0.5272252683229589,0.32688792219127993,0.08198069218347856,-0.10319744608190991,-0.33147615384430956,-0.19041982738313554,0.2610283615523883,-0.11563077921914068,0.18886576682851883,0.182707659767339,0.46031961570876545,0.12493286666941698,0.19397418929945934,-0.27192416583729445,-0.1921458872366999,0.5666921837638648,0.5137493134513799,-0.47574105071866424,0.336940244295834,0.07425839980685461,0.3184440649020369,-0.12509325165467766,0.3281192041035901,0.5548858813072574,0.17769633845283764,-0.1486088880431462,-0.30184926161993914,-0.24206417066902353,0.6167402658092606,0.35830624412210976,0.5296641036629739,0.6595963989852771,-0.10574684350408917,0.4616235409310689,-0.059922524213720976,0.07701582674268907,-0.5172778748526979,0.4325472637696936,0.3786593450456035,0.05420191936987152,-0.3138685714041671,0.02768146277930699,-0.20522008147766976,0.12307908898924827,0.13858057432802118,0.19326501155922524,0.10666648961647407,-0.4361933018073628,-0.0794848084470437
ACC_sup_L,-0.1514999871171191,-0.4666764882098852,-0.3456041204796978,-0.2413664386239312,0.10221212135223999,-0.3454847075434754,-0.018664334333678936,-0.3865190222372037,-0.2699489003406427,-0.018253963015791044,-0.011619671207697429,0.23707632503020853,0.30451716455490646,0.4055258553095983,-0.3340667323791074,0.3689943711216401,-0.3076418474223123,0.06616811735837913,-0.10407141764641292,0.041708510427386256,0.18268876128001904,0.11640421716459569,-0.28379101461222483,-0.5455482650735778,0.060905422628706685,0.5303171526488998,-0.04435026163153192,0.009909869370977875,-0.4058987244575017,-0.06142998522697988,-0.36228439013368474,-0.13798913236462376,-0.1321095888558277,-0.08056170611818385,0.21315545522869556,-0.3277443878707125,0.19166905473951917,-0.220537176951958,-0.3201210110680662,1.0,-0.2830551640981202,-0.07878880865808346,-0.6422984097112463,-0.2514611136293777,0.2719365773348367,0.0916917757674688,-0.15858740169554889,-0.08498390756160042,-0.20119854714002272,-0.21683814951483016,-0.056825377236572876,0.10466507000514193,0.03491245435056195,-0.3518469578049153,0.07029346694991219,-0.44460776107378247,0.11325127271057117,0.22948664621967646,0.06828156913085702,-0.19684590851717898,-0.3739184891832257,0.04599527524665684,-0.0264402228744068,-0.24368178872592133,-0.1364698739705594,-0.2179079833759282,-0.3381237869997118,-0.37787033907889817,-0.16027468129765354,-0.07394653230157257,0.017336296819893023,-0.03867166763541539,-0.04009844055072181,0.029424651001105775,-0.3556731943453031,0.057256831347538256,-0.3334503257083261,0.12186962046720452,-0.22943889605780124,-0.39035838549118995,0.3977457857282226,0.09668232470445445,-0.20703010446253872,-0.30491891410380334,-0.12756908916679352,0.05137052562683857,0.3018408031831302,0.3274292837161815,-0.4483620630724314,-0.26140406568915603,0.27352873446591247,-0.5433069673182567,-0.21656487282517026,-0.35617392368769496,-0.23032760926070164,-0.4470928094495114,0.16488611547020815,0.13672909124659371,-0.5059609551334218,-0.061817516326199445,0.014792940488001904,0.15713685220772497,-0.49509483221469575,-0.029438468431753576,-0.4080707576225299,-0.15502721818298776,-0.09959889906451647,-0.2708200651673014,-0.11406946283623912,-0.05958863525282334
Cerebellum_8_L,0.2200052841243673,0.17576354030023178,0.2148008448804987,-0.3444903880122359,-0.5782374333919315,0.42858720129347283,0.07972388828023141,-0.21036488855802837,0.181621327173628,-0.42138136701873374,0.29954136268466863,0.3626152366956833,-0.41104833818220476,-0.3659618808205415,0.09310667697739392,-0.7728451613229386,0.638335128447495,-0.05865183272763909,-0.35965222329228674,0.3462126173553009,0.027706726019028648,-0.493349922120339,-0.2523928433486526,0.17475194482571413,-0.414401073159103,-0.1898665802530189,0.32985691766519587,-0.6446224032814498,0.8760611555158663,0.1618244713077975,-0.3412551025709758,-0.4058850201373345,0.3560956490367688,-0.3319575513262677,-0.17392237738500885,0.6954537333470804,0.3226518795477704,-0.12089641132756195,-0.39831164089967824,-0.2830551640981202,1.0,-0.0911315654124799,0.06170695773122015,0.08208618912376182,-0.3461298284315669,0.05211076989194328,-0.4590957853118156,0.5119577604555773,0.34025985288231547,0.4436035508908085,0.02872938339224756,-0.5396216572140811,-0.39645597615223294,-0.2696289867498736,0.10077604842975023,0.6831956424433974,-0.7707750860124445,0.2177291745203794,-0.19199643149600548,0.17962873456960762,-0.1778300307635385,-0.5541315119947232,-0.48945013917363556,0.059793445767303104,0.35792679367007224,0.5064101252233725,0.8165245875549285,0.15144437042234485,0.41461424533079266,-0.07751211507909851,-0.3372596175672172,-0.5779861980285261,-0.0748045752371804,-0.15873610746656097,0.8645270294487354,0.1503226726329866,-0.41114219580103184,-0.5948174674336715,0.5387711142694057,-0.3219658313534345,-0.1541882107366232,-0.3310251151904954,0.3235712818009188,-0.128044459198025,-0.03998596734900607,-0.0360949746122663,-0.12044948627880755,0.07658117408150375,0.9047987866002931,-0.009721919850776539,-0.5649553163227269,-0.21082358092760528,-0.2994814142930246,0.6359800395898696,-0.3973904182086155,0.5023441074056701,-0.06941682960990386,0.4305352941053203,-0.0626476146970585,-0.44918756187300496,-0.08566546324057965,-0.16889187676809944,0.3931259764679796,0.33633033681168006,0.018973172363077006,0.07201217436204074,-0.4034535060419529,0.21205887461006231,0.4820798177990455,0.25806710142612704
Paracentral_Lobule_R,0.0827451730968858,0.34338676002511365,-0.21421170262979336,0.34968989688511753,0.2825507861314765,-0.021718142446552586,0.42525737434970773,0.36900694151846436,0.27753970847123044,0.3522142367060682,0.13380547426406628,-0.15454211199479856,0.1369500478964189,0.2528942250270641,-0.12584699349082565,0.39155057173665203,-0.02802246986702309,0.23455897363824912,0.2510724210780752,-0.06809792653986199,0.3169332756915625,0.361569078484298,0.3925980703978181,-0.09125377598246487,0.43785948901964444,0.13508035445124622,-0.10666117174978824,0.24990105012142177,-0.1351139266168509,0.21665781783663646,0.4762542538879774,0.4295750093819754,-0.16827546576894195,0.36828518641874575,0.2874762899900713,0.11122659932838386,-0.24938676233131157,0.21776332688361505,0.25317518260714483,-0.07878880865808346,-0.0911315654124799,1.0,0.3772162664291555,-0.16433810203300042,0.33587691741535847,0.15949829608047192,0.3752843708189727,0.1936287238635216,0.26610137663387023,-0.07858987822268626,-0.3282755294196962,0.5264002470791735,0.27604518714253173,0.5205870659045314,-0.30676800411280675,0.23115404660155053,0.4515855757078956,-0.06806482552350693,0.4268751219550697,-0.0632159271000428,-0.022706000689179655,0.4095675654337189,0.2028211781392712,-0.13763669148230212,0.15415051650842448,0.01538309720006036,0.09870819671177565,-0.1252502866491118,0.26356705180757417,-0.19756503264109884,-0.07444310341778362,0.5164714484339227,-0.04304360171221612,0.48487919985849837,-0.07609104507546684,0.31415227067606,0.4353864586620147,0.2016545630028773,0.0467582606859507,0.43022148145696054,0.0835425013391746,0.48501206121042234,0.393025923358914,0.5059435519606296,0.3575156446144408,0.17634612939056987,0.251834274715483,0.14154976630978786,-0.040946987794301,0.19110488627407524,0.5146649890462415,0.41640057822382825,0.4699581991668191,-0.11886025276938258,0.43686833400817815,0.17103460144218174,0.38482586647509015,-0.19350269235837236,0.2949678799428625,0.4011978104825298,-0.027109352041878535,0.12841672921402653,0.3984504771234736,0.3436845174761405,0.06973631970618718,0.5063516970378364,0.252032776696822,0.39862457906041765,-0.18713629237638726,-0.26053009566165886
