,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L
Raphe_D,0.3199238121078373,0.14955671384050107,0.39677236781415215,0.0232687290911934,0.24120610206181306,0.007729157463413315,0.25948345537158496,0.19872342380074123,0.32823127073926145,0.11713125310389445,0.09042746027713816,0.2750169866759348,0.5300637360513694,0.27753970847123044,0.5072147557931784,0.4107034985365142,0.36977032864136733,0.10306920129844116,-0.24722731518787058,-0.11211536042463383,1.0,0.04615404992481547,0.41027544601625243,0.015442274476361572,0.46999323967952095,0.2490049988885142,0.3105545792666035,0.057409037657779965,0.17317705650052484,-0.04684762164979331,0.5868438628609528,0.062242446260542615,0.0072509376321412845,0.03823324412701506,0.5297909286793041,0.16565865147002645,-0.05196836679215166,0.35877894380252784,0.167182472448329,0.5529414421287697,0.4953755539583193,0.2758153066334055,0.10411669841810563,0.07334229578057735,0.1412942422677321,0.25758526501060264,0.39703321709995937,0.0622420675977233,-0.06524736138815769,-0.021056497985007704,0.21451962476775013,0.08414436206584733,-0.06414058919576124,-0.21382301914608476,-0.12384494238331226,-0.004467934338958497,0.2893990459151927,-0.06506024692802594,-0.31015373279210745,0.2551013898767317
Frontal_Inf_Orb_2_R,0.24287855411801332,0.4955063673006876,0.1676843863539628,0.3136919845324951,0.38962492930043274,0.21758646568074375,-0.6530936439370469,-0.3366887635712203,-0.37004374091422504,0.2412097894303716,-0.5266000598681012,0.3702107550325712,0.12272584642191876,0.3522142367060682,-0.3859418870206265,0.34095525455806397,0.0392181500712177,0.06541020675949721,0.08426057390311831,-0.06314974784695318,0.04615404992481547,1.0,0.2843333934557949,-0.2978625465507525,-0.23289122286578906,0.652559731137063,-0.029302237140632795,-0.5382042766873973,-0.15956289471395851,0.0866263887533415,-0.2042647942763235,0.5385527472909105,-0.5062130292385891,0.6147447133386466,0.0794849934580348,-0.08032498357049579,-0.25230304872822773,-0.06638201130691439,0.41235325922403027,0.2120620289199792,-0.17586555097535927,0.4524971037741335,0.7841930954025511,-0.19885475612183753,0.3204211388992294,-0.7004647366187967,0.5788311412986367,0.5583905614811545,-0.10658953196991805,-0.2237311588845426,0.6724403656996346,0.32842802281956207,0.5067740469303494,0.6250729454934881,0.5217072584372363,0.7187845616436043,-0.27759825202500105,-0.06911005866291298,0.09920218531092785,-0.4497622666107735
Insula_L,0.38322643879927293,0.1554630779149077,0.5187351578498827,0.3071928135337076,0.14900923514833567,0.5084251403191276,0.19115806476520578,-0.04570347617820182,0.2626536096659554,0.02012037774962958,0.018726945976726823,0.3040969154453032,0.519547843730151,0.49513459029138157,0.35121727311062817,0.485174827901026,0.12032298643175961,-0.10160624240356943,-0.0414823609943116,-0.010498314396290459,0.41027544601625243,0.2843333934557949,1.0,-0.02738815394741759,0.3583988599897242,0.3813207593855192,0.48056279930681783,-0.25057939402437546,-0.007682849155928013,0.056927547634504264,0.30429957370894234,0.06721839990517826,-0.055192090768506806,0.2504671401615348,0.2834778007451679,0.20574130565806936,0.0778324096910964,0.34247128613891775,0.392349980054671,0.1288323161733486,0.28404434751023183,0.42723591506106623,0.4662321946041165,0.06292594672923622,0.49434434436975383,-0.06698247858004706,0.47468921688766363,0.22415955479304264,-0.14974983840075157,0.19465214089904448,0.12529690985017433,0.3317413363737616,0.2247172910392086,0.27836198477813473,-0.11656759776338894,0.43291943852177034,0.3492330309541842,-0.12367616723084215,-0.17757659261730793,-0.06364939447433521
Postcentral_L,-0.299548304701121,0.07718110058249189,0.3290350886809665,-0.7288787675851325,0.12864828176116075,0.11245638329700527,0.3628342989576104,0.4071081916358336,-0.15431732768695341,-0.07078218422172242,0.269828647726427,0.021017073100641468,-0.22137528738330878,-0.06666736465161201,0.06425731082542972,-0.22428544547871537,0.5185881535482147,-0.23965288549006464,0.36035718596794053,0.8777160636533272,0.015442274476361572,-0.2978625465507525,-0.02738815394741759,1.0,0.06431021803710854,-0.28065024031285224,-0.3909178301684333,0.5383953677135104,0.4281927907957006,-0.6334201943513008,0.27061920071229323,-0.4605436952898302,-0.24406459287340482,-0.042715829757295834,0.28328620462119064,0.16169420612577806,-0.38570667662515323,0.19961768132969787,-0.49846162844108,-0.10071544948805157,0.6099308867562178,0.003978150544426193,-0.19698642456847454,0.2629057503907914,-0.1586885827247952,0.41953146116549184,-0.4297607641312139,0.1370571455758161,-0.23812778913058139,0.059866179440351365,-0.12385411872978366,-0.5340480250135118,0.08885437170372322,-0.4454194835586152,0.063113303015868,-0.3166918947753928,-0.09626322033683492,0.09106874164928298,-0.5331721710951979,0.13142902802342454
Vermis_7,0.4775088873751846,-0.1742482528208442,0.23801399811964769,-0.09901835927546793,-0.012654506911245795,0.04159643085959273,0.29971452231216855,0.12775528022155988,0.3745340786669996,-0.14873967248729603,0.2531586765350787,-0.010599874557649366,0.2842857413375077,0.21665781783663646,0.4570971265500623,0.19667861192524308,0.16359518602541848,-0.05818657671519445,-0.1700026448243763,0.06673822775693893,0.46999323967952095,-0.23289122286578906,0.3583988599897242,0.06431021803710854,1.0,-7.357007175407114e-05,0.3507537829457857,-0.1363493346801101,-0.14229270496802093,-0.23955264391301329,0.39284928137160496,-0.2599851079426969,-0.0330170583469395,-0.02005623879833522,0.20973953226625722,0.40273834649552265,-0.15182435287452103,0.11886747378310714,-0.1443471760304754,0.243622890398022,0.397603493386466,0.21595515416496852,-0.14139329237450057,-0.17680221065083238,0.20077529929707602,0.14642869872454467,0.09466787280491595,-0.09821693936423953,-0.41238649159816493,0.07276026819990329,-0.07667652332009951,-0.19406729173417342,-0.013172271134922343,-0.3129856568480274,-0.41561572206426806,-0.08482060950804798,0.28091983077775834,-0.41088181122342243,-0.3777156919366963,0.22836657646446953
Hippocampus_R,0.34847462293356335,0.45870608208636116,0.05331185238692353,0.4461033319066446,0.09385162001213884,0.012563566622337435,-0.3280980908498071,0.0305771150116671,0.15141070415428973,0.07439380415583392,-0.3846007697306435,0.45271685411755086,0.20311676706201506,0.43926821185304477,-0.1609093287425004,0.6970640018003667,0.18732098086638113,-0.10055017746951878,0.05454708147290672,-0.09355726723830601,0.2490049988885142,0.652559731137063,0.3813207593855192,-0.28065024031285224,-7.357007175407114e-05,1.0,0.008085746582489022,-0.44988112490774546,-0.20507517197955558,0.15280303162683093,0.004129489195426221,0.5091153328987,-0.370102181308966,0.6345299038050686,0.33132997451197727,0.12546000848599412,-0.1347671001428671,-0.17794072104616804,0.3999170073517967,0.4707700672801604,0.03342294691929875,0.7339144774000208,0.6103947171651741,-0.22738566256989476,0.6298248040064015,-0.42013311359895933,0.565689251433821,0.1182421177497056,-0.12681277536809302,-0.33863191132722953,0.7193409217353387,0.24147193621613683,0.5477927980769284,0.36116811918989133,0.40582060047753377,0.689540720684194,-0.002952068491193243,-0.1049335043966067,0.07814250993583037,-0.5313505444052244
Cerebellum_10_R,0.23547165622526436,0.01100978577675089,0.11077872197266647,0.3660402776204979,-0.0689531919124089,0.251275391434019,0.1653986985632957,-0.06863707349625973,0.3564573580799826,0.018550023664041012,0.19812498544775808,0.10842420206843717,0.3339664497726729,0.34338676002511365,0.5261111736444775,0.2168040159700649,-0.15163645404609855,0.030927599297016176,-0.2386893034869,-0.37629905401690716,0.3105545792666035,-0.029302237140632795,0.48056279930681783,-0.3909178301684333,0.3507537829457857,0.008085746582489022,1.0,-0.3178217345749687,-0.0733837936197146,0.19408274223335234,0.23511873568261404,-0.05238721361919542,0.2517938396943971,-0.19549105994137628,-0.003808370099578373,0.015474594359000376,0.32653309074835835,0.2524234079604771,0.3594121573735304,0.0013203963895415296,0.09110627944369618,0.08773020813266512,0.13496076182420666,0.08535927598476047,0.07010702573415213,-0.05638358176534365,0.2846593879705642,-0.08242210042807943,-0.03054846444785443,0.4161042746829202,-0.18854936727187596,0.3844613903306081,-0.07812224219900492,0.11931032467165173,-0.3577639752837787,0.11909571813868658,0.6343379260838493,0.02743200125919949,-0.0023979562237648293,0.31472174211992276
Parietal_Sup_L,-0.2670361878192808,-0.3149908243670503,0.04924643550461337,-0.36112920420510813,0.09791484661683818,-0.09081379347662841,0.537425367884009,0.16848338928121814,-0.13723599025392072,-0.16962335859772104,0.3038538847363318,-0.26725631161050883,0.022833434911821156,-0.24938676233131157,0.011837718340797053,-0.39060244508760156,0.24283538907259303,0.06631812779684784,0.0044326173047780585,0.2077425108496052,0.057409037657779965,-0.5382042766873973,-0.25057939402437546,0.5383953677135104,-0.1363493346801101,-0.44988112490774546,-0.3178217345749687,1.0,0.6957917246289216,-0.05092355149770985,0.101396262925673,-0.2282470862999886,0.45320248171973987,-0.22259509386038506,0.21165854474132623,0.00794073598762298,0.05321486823189973,0.14343227340797726,-0.09843450344930656,-0.018812807494802217,0.23561251959636043,-0.386543390234183,-0.5258007089076038,0.4026451358112382,-0.3374690500890942,0.7772988307954859,-0.30013239156489,-0.039997904554988535,0.4536605202838737,-0.04139433128126883,-0.36154073401010467,-0.015162598087150519,-0.3199545122097549,-0.4459253148768033,-0.06495917101477745,-0.42783101644624105,-0.03872791920405314,0.24338369586322972,0.02664717240888823,0.2900060845774514
Precuneus_L,-0.15068036639238694,0.017727811791514458,0.2678894032230467,-0.10593525593327585,0.12765872619225624,0.13948792284059544,0.44091950753043335,0.060846373617688014,-0.12220808888357931,0.10005527951780836,0.11619899432100128,0.0663907338894411,0.11577074886663942,0.13380547426406628,0.09940221470907802,-0.10410406675167364,0.28358039116674255,0.18650209102387508,-0.008207007639431477,0.19923414841877857,0.17317705650052484,-0.15956289471395851,-0.007682849155928013,0.4281927907957006,-0.14229270496802093,-0.20507517197955558,-0.0733837936197146,0.6957917246289216,1.0,0.021749218307714965,0.30384559412997203,-0.13150281397086483,0.3934677070040553,-0.12427482503015125,0.21984714970640856,-0.17869515962401872,0.14959425676731275,0.3448442836188833,0.07525845310531323,0.15996075056294998,0.3593134390764515,-0.21386428566261795,-0.0995273096100855,0.3622150136120559,-0.12516437877454648,0.5518292857647833,-0.056001244937156316,0.20226000065967437,0.4391702541850671,0.16492640701624872,-0.0777357333770722,0.12833621672763812,-0.11399915524912668,-0.22093966487151137,0.14897424256303946,-0.1671786933297151,0.17748583994399966,0.46706203983664035,-0.014344904645259346,0.3008987444397409
SupraMarginal_R,0.11865364351638069,-0.21090855678755202,-0.3901240571785102,0.799248502747929,-0.47206420982260583,-0.043814269381615166,0.011679808869622636,-0.18678083113423233,0.23816273294375653,0.10078607393251189,-0.2066211531112542,-0.08121419684669334,0.10512927542665944,-0.022706000689179655,-0.12348506910416869,0.20536755838855436,-0.6680760363035733,0.07503063117427386,-0.32213212121918977,-0.678588102828042,-0.04684762164979331,0.0866263887533415,0.056927547634504264,-0.6334201943513008,-0.23955264391301329,0.15280303162683093,0.19408274223335234,-0.05092355149770985,0.021749218307714965,1.0,-0.18797844855092372,0.32388950947964895,0.6469274961393374,-0.08249973461903472,-0.2763522650963563,-0.22632341765697406,0.7901973222930532,-0.17329687918559974,0.48197142331341,0.09394011037409512,-0.6338525142471675,-0.1309734382127055,0.03904276297151772,-0.10820805502740607,0.40668339696456296,0.050410268372116436,0.4421033840570254,-0.21706935331537092,0.7762362738302131,0.22003714607800073,-0.11554227773689153,0.4955620951773918,-0.1093720248931294,0.26099970204041884,-0.08412036406191091,0.1878013557934462,0.1405869847600864,0.1486727551809414,0.8514835295911432,-0.06743833131739486
Vermis_6,-0.014608087502145557,0.20216595294772166,0.49997399816017124,-0.2150922526963654,0.029975803721001424,0.0607516729844684,0.47933988419766416,0.34732694414266424,0.483269298145882,0.4007709496567501,0.061901340875854596,0.4405725200539392,0.3909099869988461,0.1176156762852159,0.6656084848305882,0.3777834151571543,0.29988023904021677,0.32279552412002727,-0.3249081608969689,0.08850683811469601,0.5868438628609528,-0.2042647942763235,0.30429957370894234,0.27061920071229323,0.39284928137160496,0.004129489195426221,0.23511873568261404,0.101396262925673,0.30384559412997203,-0.18797844855092372,1.0,-0.11964479747633039,0.08628307772689166,-0.31387772160926086,0.3376255129058523,-0.3050478368733698,0.04319983173601808,0.5338558058625009,-0.21807953983611522,0.5457517849661409,0.6252241451139957,0.025914366279157997,0.004583623378850049,0.06653577678765787,-0.001042305406171339,0.4150963270694494,0.059271102293998075,-0.046130411515133286,-0.20548527927042143,0.3124449566564521,0.10502769477723557,-0.3059637634350716,-0.17502357387533993,-0.35103622284521036,-0.06084345044851138,-0.37645609670004676,0.36230863619996534,0.19341178480032195,-0.5179037622920961,0.3888225267120498
ACC_sub_L,0.14779121783560728,0.09693081750520853,-0.08094825077746966,0.4003042999559006,0.17782650797302518,0.006667157766251554,-0.45186087217004395,-0.3191283024715687,-0.1626134718626629,0.0836948507528894,-0.47804988783019714,0.10123402075063777,0.22542725497977026,0.2016545630028773,-0.42651864251955224,0.24752112286564443,-0.052532264134737335,0.3207668372259856,-0.1277543504018222,-0.3015674230699941,0.062242446260542615,0.5385527472909105,0.06721839990517826,-0.4605436952898302,-0.2599851079426969,0.5091153328987,-0.05238721361919542,-0.2282470862999886,-0.13150281397086483,0.32388950947964895,-0.11964479747633039,1.0,-0.11370938228044271,0.5378525599179985,0.06412995787172203,-0.12041125874235539,-0.11020919718591284,-0.411893086608597,0.4966115264350977,0.26950646834830644,-0.33800719085784975,0.298446095971875,0.3907701793151318,-0.2461372499012479,0.2912023047750058,-0.391971533402547,0.48466215130194906,0.28607524059675093,0.12909912097966758,-0.37889268991251296,0.40622745991437853,0.4401947244468128,0.24631151235082532,0.4871155510084271,0.4209990602494191,0.44460104368554587,-0.26047046972782634,-0.12031930750157403,0.36470129931522993,-0.5128126265630636
Occipital_Sup_R,-0.013522921022635139,-0.4672642770026577,-0.2203044751335308,0.38644887076403855,-0.4138280537591604,-0.05715139225151372,0.5771118797568836,-0.04107745523068664,0.36630774595245463,0.024856726224532534,0.13555484573725574,-0.22743156454578453,0.12416507544776825,-0.21421170262979336,0.21852018345250893,-0.08732726181887164,-0.4405332225137046,0.22669085014642681,-0.37635543577991143,-0.47956765936187995,0.0072509376321412845,-0.5062130292385891,-0.055192090768506806,-0.24406459287340482,-0.0330170583469395,-0.370102181308966,0.2517938396943971,0.45320248171973987,0.3934677070040553,0.6469274961393374,0.08628307772689166,-0.11370938228044271,1.0,-0.4865017922095913,-0.2748519620232997,-0.24936788596235016,0.797916688134508,0.15196370938155768,0.13326198705673814,0.025203551958007234,-0.26261117938610523,-0.48253368645827666,-0.4608568288231199,0.12592963429502566,-0.02364364166601714,0.6267903033654519,-0.03270667959717853,-0.41800730350219256,0.7142763664926077,0.3638393654438922,-0.5176741426775626,0.2720744823925226,-0.434082428083451,-0.22460053516239015,-0.34928047430665676,-0.3439939676914252,0.3594495065536479,0.322128320628613,0.5213723690516617,0.31787494474317496
ParaHippocampal_L,0.43470847587131534,0.20103071949026285,-0.04751406834645286,0.20390682908613572,0.3056106606434755,0.27260842276199376,-0.4339251073664897,-0.3962389740261433,-0.4122262295817685,-0.21869838021970886,-0.4364365743749014,0.07501417446807182,0.16866566800166366,0.39155057173665203,-0.537006508603166,0.18449464315257913,0.2918027212434924,-0.04907706806866375,0.3363140362223446,0.2026562909892548,0.03823324412701506,0.6147447133386466,0.2504671401615348,-0.042715829757295834,-0.02005623879833522,0.6345299038050686,-0.19549105994137628,-0.22259509386038506,-0.12427482503015125,-0.08249973461903472,-0.31387772160926086,0.5378525599179985,-0.4865017922095913,1.0,0.22716112683850861,0.41647187610213104,-0.4979514612423554,-0.52889687946925,0.3933096166117691,0.09660915838016912,-0.029235636372603048,0.6764758591820186,0.47317661940868466,-0.20027921284236838,0.4018099223605197,-0.5157458664260207,0.3474178772284127,0.5506530512649092,-0.14660434745445408,-0.6097920227444685,0.5205843639964528,0.2841405265874441,0.6001851511128928,0.4291272030682814,0.42189909497155886,0.755181868000245,-0.4042236806076839,-0.31622948701803083,0.08599595735569339,-0.7625022058699902
Supp_Motor_Area_L,0.08994627555538136,0.19037602406611243,0.37954955299562815,-0.217082750013755,0.4617664301093358,-0.13984935879739474,0.1703739435820256,0.35757764370040984,0.058907835015133234,-0.11320492917601511,0.20601468356433664,0.23648772536793108,0.28248038347671317,0.42525737434970773,0.2551814550943941,0.24424664601988383,0.690730877235187,-0.1524373251988135,-0.01898064777717049,0.18484867709098948,0.5297909286793041,0.0794849934580348,0.2834778007451679,0.28328620462119064,0.20973953226625722,0.33132997451197727,-0.003808370099578373,0.21165854474132623,0.21984714970640856,-0.2763522650963563,0.3376255129058523,0.06412995787172203,-0.2748519620232997,0.22716112683850861,1.0,0.29601232445090087,-0.36099070133149946,0.23911902880845645,0.2999466251485085,0.3736139799087744,0.6148208013446813,0.33380754891898345,0.07989945445498846,0.2768253058952888,0.09154282290797666,0.21503229395518733,0.20286461784764398,0.0740380926680328,-0.13898680038876884,-0.35676087923920574,0.29170472050130125,0.08361745616033732,0.0609387234869425,-0.22314495698074813,0.0866726637269188,0.2085635250450752,0.16541161285221118,-0.11310449172747251,-0.3914902113916624,0.1635937101171124
SN_pr_L,0.32966680514678137,-0.18726859317224698,-0.05926815458241988,0.0148248172720915,0.02901106277428575,0.060869096692823164,0.02198786393334132,0.04930536532306561,-0.00022725876965359044,-0.7518872048436058,0.4119497154701396,-0.3152519636322547,-0.005863242946563605,0.3169118896551696,0.00408315997779931,-0.019549452766864962,0.33209835882855615,-0.6020142957002228,0.4494476561181973,0.22999688727933884,0.16565865147002645,-0.08032498357049579,0.20574130565806936,0.16169420612577806,0.40273834649552265,0.12546000848599412,0.015474594359000376,0.00794073598762298,-0.17869515962401872,-0.22632341765697406,-0.3050478368733698,-0.12041125874235539,-0.24936788596235016,0.41647187610213104,0.29601232445090087,1.0,-0.3023879137866166,-0.36790186421952564,0.06489987009023522,-0.25180989559024747,0.26330640519287385,0.42674990520796774,-0.07723902628544388,-0.030781212388178762,0.24637105226213904,-0.039236981613710184,-0.012243841152665556,0.012996792926884508,-0.16262648883563713,-0.35241025025157185,-0.10883416213906932,-0.006525281997956825,0.2705535832444116,-0.12540197010101267,-0.3902355772218068,0.3224223240573447,0.12109167862548922,-0.5973850782698709,-0.1177351804266213,-0.16770478903418515
Temporal_Mid_R,-0.057470203601513045,-0.1898476032585068,-0.2616563490736969,0.6178787496110228,-0.5963321234592254,0.02276654169292297,0.386108988483361,0.05883201861096241,0.48254276402492297,0.16029446663357297,0.11132005445214992,-0.02572686551974502,0.007962566805264392,-0.09125377598246487,0.261419825677226,0.15974362476238801,-0.5844138428723373,0.008349752005965827,-0.25992403365753297,-0.5359878177248781,-0.05196836679215166,-0.25230304872822773,0.0778324096910964,-0.38570667662515323,-0.15182435287452103,-0.1347671001428671,0.32653309074835835,0.05321486823189973,0.14959425676731275,0.7901973222930532,0.04319983173601808,-0.11020919718591284,0.797916688134508,-0.4979514612423554,-0.36099070133149946,-0.3023879137866166,1.0,0.19077952031707165,0.13240023845537327,-0.000680220661870701,-0.3603490132175849,-0.2962527191802482,-0.15751138044544122,0.07347446053114229,0.23048666378682273,0.36124392162429536,0.15771918850576616,-0.4518328423954169,0.6706234697111125,0.5619399782338486,-0.3870847898453088,0.21219305413001746,-0.27447443410322797,-0.06546406163482298,-0.2910607114296634,-0.14315089493720912,0.4807213482281971,0.38806646193523336,0.5724773011906701,0.2584393962992159
Frontal_Inf_Orb_2_L,-0.11858469460724988,0.24261688764338085,0.6360530355141867,-0.21878093341217736,0.3199589793481917,0.07244573506129524,0.3787787874663869,0.2538475321761188,0.21780234200426268,0.43801347821429526,0.22746093065717907,0.36810135011136075,0.23161174223196293,0.03384065882071454,0.6317809952340306,0.1665975766054918,0.20060855441461678,0.1667895103580626,-0.2736792873136206,-0.03054991053850983,0.35877894380252784,-0.06638201130691439,0.34247128613891775,0.19961768132969787,0.11886747378310714,-0.17794072104616804,0.2524234079604771,0.14343227340797726,0.3448442836188833,-0.17329687918559974,0.5338558058625009,-0.411893086608597,0.15196370938155768,-0.52889687946925,0.23911902880845645,-0.36790186421952564,0.19077952031707165,1.0,-0.09544731366237437,0.25196113882644705,0.4328510039588431,-0.2704841928699894,0.05660357914968454,0.395573547917367,-0.2442506062737679,0.38605590338340107,0.026438563663954834,-0.05149088515839756,-0.04895711593445447,0.4476288501737806,-0.05048890021544288,-0.021532587071504707,-0.29518487364820517,-0.23558703227713493,-0.09213008579334657,-0.28463694549403684,0.38283667062798116,0.4144150376304361,-0.43922907898732066,0.60266168417676
Frontal_Sup_2_L,0.3045674618565591,-0.014299763966862715,-0.062393930642254625,0.5315412687026165,0.24750967511712005,0.08359330639102505,-0.22750694149343778,-0.2650407317218458,-0.13428290840610008,-0.04381533628833568,-0.2315200413314745,0.08993718911459277,0.34575222599838734,0.34968989688511753,-0.16004261070551612,0.16856542240152525,-0.05530085934752305,0.06276985948444298,-0.21381948761331215,-0.442640345787754,0.167182472448329,0.41235325922403027,0.392349980054671,-0.49846162844108,-0.1443471760304754,0.3999170073517967,0.3594121573735304,-0.09843450344930656,0.07525845310531323,0.48197142331341,-0.21807953983611522,0.4966115264350977,0.13326198705673814,0.3933096166117691,0.2999466251485085,0.06489987009023522,0.13240023845537327,-0.09544731366237437,1.0,0.1035333542696587,-0.251347623294536,0.1918567502346557,0.32067354111329044,0.08717583559615423,0.23758682457130975,-0.24213346265100816,0.5696244121407776,0.2305466617715994,0.37865045003539216,-0.17939517218160003,0.15622560334547964,0.8791194514850612,0.1022757641348884,0.519170945249886,0.20781020394531788,0.6370079403853028,0.04369631547434955,-0.01057915015730706,0.4353463388287035,-0.15726934482676994
Thal_IL_L,0.26032212764079776,0.20388537214951494,0.22373562325338028,0.058474432749201964,0.15711413142591968,-0.2316185589951949,0.15011409729459455,0.20256215129864788,0.3183293462366902,0.429118777987511,-0.31049169882951677,0.42797717706812743,0.3283115534564823,0.09598279866376475,0.22043038167925016,0.5535071856605941,0.21981339223954716,0.38088276461849774,-0.43892836125240475,-0.15558323748891242,0.5529414421287697,0.2120620289199792,0.1288323161733486,-0.10071544948805157,0.243622890398022,0.4707700672801604,0.0013203963895415296,-0.018812807494802217,0.15996075056294998,0.09394011037409512,0.5457517849661409,0.26950646834830644,0.025203551958007234,0.09660915838016912,0.3736139799087744,-0.25180989559024747,-0.000680220661870701,0.25196113882644705,0.1035333542696587,1.0,0.25931457310447614,0.22689711725831938,0.12522434866487242,-0.19797662530816978,0.25206484360082754,0.1683936763200798,0.4059883812096022,-0.010025404936162845,-0.028763247468449497,-0.12501023918848028,0.4938864588940861,-0.01978371512927816,0.08499537947567484,-0.19977119369361102,0.2952273439699597,0.03291305740926234,0.0007269873483171426,0.0628302859006382,-0.11920588073364397,0.009384730134958665
Temporal_Inf_L,-0.03180420375120569,0.23550777471399056,0.5430893656580379,-0.45742632517164433,0.31997836140208913,0.1181574407209,0.4750703848955611,0.4353160006901808,0.21354785776012483,-0.09857678160690889,0.42586387439798,0.25362207226623956,0.23354112463867877,0.3436845174761405,0.5556625505436481,0.1983266723605979,0.8063614566804486,-0.1393857736999411,0.1624821899994571,0.46972250915288855,0.4953755539583193,-0.17586555097535927,0.28404434751023183,0.6099308867562178,0.397603493386466,0.03342294691929875,0.09110627944369618,0.23561251959636043,0.3593134390764515,-0.6338525142471675,0.6252241451139957,-0.33800719085784975,-0.26261117938610523,-0.029235636372603048,0.6148208013446813,0.26330640519287385,-0.3603490132175849,0.4328510039588431,-0.251347623294536,0.25931457310447614,1.0,0.2413348072517776,-0.022553428966091346,0.2685715178848718,-0.06545651088974293,0.37552285796216983,-0.16013110043680742,0.051415294183452,-0.4271174419719284,-0.03230124339265778,0.11393725203547748,-0.3608509994143037,0.05872012727371514,-0.46841262803270295,-0.1228058036349652,-0.13369464550645926,0.3916717811244717,0.0011757837609836115,-0.7858702128049363,0.33936318784806707
Vermis_1_2,0.43538926675845757,0.3892977140831795,0.06002733144901813,0.27239634664185736,0.041452708104866724,0.21464735911523622,-0.20924182060628324,-0.009448554818140284,0.04544954773001501,-0.1658982434149162,-0.14425148967353457,0.27278666026850773,0.21794461702719392,0.5264002470791735,-0.06561271595785921,0.49028736384762817,0.36263930953628887,-0.23195398388401445,0.3189257293086948,0.19920917215637213,0.2758153066334055,0.4524971037741335,0.42723591506106623,0.003978150544426193,0.21595515416496852,0.7339144774000208,0.08773020813266512,-0.386543390234183,-0.21386428566261795,-0.1309734382127055,0.025914366279157997,0.298446095971875,-0.48253368645827666,0.6764758591820186,0.33380754891898345,0.42674990520796774,-0.2962527191802482,-0.2704841928699894,0.1918567502346557,0.22689711725831938,0.2413348072517776,1.0,0.49818649400721915,-0.17749752261396184,0.5769308317103369,-0.3836612943264871,0.4209808350027829,0.21137825004805125,-0.30294321286787257,-0.3108808516447133,0.5141470299882931,0.0553022803456975,0.5795102973376299,0.18788751427276634,0.2047506781485592,0.6173987332100678,0.073513096287068,-0.23014490108229277,-0.14895187191434173,-0.4900907939579416
Thal_VL_L,0.14878641735993875,0.7414236800641878,0.26487191699401463,0.3563082359501476,0.24528768586910085,0.4279103406247154,-0.48771201606796616,-0.28608720211661964,-0.23938358852331934,0.268140815872181,-0.31393324288688973,0.5802482478420518,0.23204310326199706,0.4699581991668191,-0.10170676829607513,0.43088422454480035,0.061397210173636765,-0.04783093115519764,0.2916179832916882,-0.06365849374552016,0.10411669841810563,0.7841930954025511,0.4662321946041165,-0.19698642456847454,-0.14139329237450057,0.6103947171651741,0.13496076182420666,-0.5258007089076038,-0.0995273096100855,0.03904276297151772,0.004583623378850049,0.3907701793151318,-0.4608568288231199,0.47317661940868466,0.07989945445498846,-0.07723902628544388,-0.15751138044544122,0.05660357914968454,0.32067354111329044,0.12522434866487242,-0.022553428966091346,0.49818649400721915,1.0,0.06363920664369294,0.31469738460951474,-0.6099608031092831,0.6300616586220802,0.5116555291356443,-0.1548888850731003,0.042877002687806975,0.6145614332522372,0.2891494325541556,0.40947831386420114,0.6720979931281533,0.36815458569617676,0.6270867458086941,0.01746911436511278,0.1316490883757447,-0.058410487127068006,-0.34933456359242937
