,Frontal_Inf_Oper_R,Red_N_R,Thal_LP_L,Caudate_R,Pallidum_R,Vermis_6,Occipital_Sup_L,ACC_sub_L,Frontal_Sup_Medial_L,Cerebellum_Crus1_R,Parietal_Inf_R,Cerebellum_6_L,Heschl_R,VTA_L,Putamen_L,Temporal_Inf_R,Frontal_Mid_2_L,Angular_R,Temporal_Pole_Mid_L,Amygdala_L,Temporal_Pole_Sup_R,OFClat_R,Thal_MDm_L,Cerebellum_3_L,Thal_PuL_L,Calcarine_R,Lingual_L,Cerebellum_9_R,Cerebellum_Crus2_R,Thal_IL_R,Olfactory_R,Frontal_Med_Orb_R,SupraMarginal_L,Occipital_Inf_R,Fusiform_L,OFCmed_L,Cerebellum_6_R,N_Acc_L,Cerebellum_3_R,Calcarine_L,Thal_MGN_L,Precuneus_R,Cingulate_Post_R,OFCmed_R,Thal_VL_L,Supp_Motor_Area_L,Raphe_M,Thal_PuM_L,SupraMarginal_R,Temporal_Pole_Mid_R,Parietal_Sup_R,Frontal_Inf_Tri_L,Thal_LP_R,Parietal_Inf_L,Thal_VPL_L,Precentral_L,Postcentral_L,Thal_PuA_L,Frontal_Inf_Orb_2_R,Parietal_Sup_L,Cerebellum_Crus1_L,Supp_Motor_Area_R,Temporal_Inf_L,ParaHippocampal_R,Temporal_Mid_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Thal_VPL_R,Cingulate_Mid_L,Thal_Re_L,Amygdala_R,Frontal_Mid_2_R,ACC_sub_R,Thal_LGN_L,Rolandic_Oper_L,Frontal_Sup_2_R,Heschl_L,Cuneus_R,Thal_AV_L,OFClat_L,Thal_IL_L,Occipital_Mid_L,Temporal_Sup_R,N_Acc_R,Thal_PuI_L,OFCant_R,Thal_MDl_L,Frontal_Inf_Orb_2_L,Vermis_10,Cerebellum_8_R,Occipital_Inf_L,Temporal_Sup_L,Thal_LGN_R,SN_pc_L,Thal_PuA_R
Thal_PuL_L,-0.07076149969349757,-0.09444399375670234,0.578116000329675,-0.20276626453288712,-0.35334960500950524,0.05344699194356182,0.6627308690072242,-0.3261750268376996,0.05526309630248319,0.4527916852009037,0.5248188310386022,0.4064777499864141,-0.05651485784687828,0.5444486332222374,0.11517494051839562,0.45278265126283634,-0.4062407904414084,0.8005811869409876,0.05147850286341882,-0.5345920626042383,0.1732821054884608,-0.49766669340857245,0.23345572320516483,-0.5276553317853194,1.0,0.5857721152712415,0.5617651653049364,0.4605334118860936,0.3641982736650336,-0.08307155120048403,-0.370912280286066,-0.35933873411397804,-0.01586466394737242,0.20453795518804851,-0.0527376142093997,-0.3238311917532845,0.3972092021197991,-0.05767805240923669,0.2516555786256675,0.6569860858559,-0.17575803138014887,0.29074649890408893,-0.07583649599982373,-0.6253674915025956,-0.5759033406812115,-0.2623983867411156,-0.4698519728717861,0.6557077970306449,0.49037681938696703,-0.07746963967004579,0.5883489980274402,-0.35828421332051213,0.1895536947324743,0.18068004532595253,-0.1511785435983741,-0.2929815061349449,-0.05996967010550585,0.6323527119576448,-0.6931111193823247,0.43353063571309514,0.3951697677774482,0.15592699992104886,-0.1931309501255337,-0.4605723054531813,0.027855860877196503,0.28231353298767525,-0.29507284358908753,-0.6751378769411194,-0.4396293472617506,-0.21624354684371674,-0.20950350569100912,-0.23001372278290338,-0.6422784504528566,0.02320500522660027,-0.44220127736306236,-0.10176817644337563,-0.4835914246977684,0.7353471557840737,-0.3212210486786797,-0.5368628460333809,-0.1771121284630504,0.41010031771225325,0.21599479356663323,0.2844932252259005,0.37201334734855895,-0.6542861398270794,-0.4997792594785549,0.13657747966919842,0.5266089618573202,0.5076816285297762,0.37289730980842545,-0.4149401230763034,-0.047272503486458395,-0.06751680025766088,0.4105662757922024
Calcarine_R,0.19148699196028268,-0.10263522290349715,0.17198832238554965,-0.20329086796020285,-0.3108839101179358,0.5160102021337843,0.6450430214277109,-0.37814902448657317,-0.10882205417130428,0.4371150068033099,0.16962156492625333,0.7938201262485108,0.22884824214471464,0.45530310684180286,-0.10781847805379781,0.5893038409846406,-0.20899096726164826,0.4633498712752943,0.34093737457940404,0.07920901876501338,0.451240086088949,-0.567287758344225,0.11647569627854641,-0.028074572001885515,0.5857721152712415,1.0,0.7344883219312474,0.43783292076061936,0.30335068026856393,0.06047225453350434,-0.0586491836146964,-0.48495013775572743,0.24756642706742202,0.30420768018268585,0.6273365595569945,-0.19668171607614837,0.721145773421589,-0.15321285803269705,0.3184051497384689,0.7582432773772138,0.117189531822894,0.42660796827394315,-0.23641524884915413,-0.3468809808747158,-0.22696068805639233,0.18019225657616605,-0.22531731245948522,0.387338102154865,0.15453385189009375,0.20781726415665802,0.13326125275266365,0.06089245395253,0.23112137365389118,0.2632099332092458,0.0458105103928659,-0.08054332562793326,0.16325389237212334,0.38538491551183635,-0.47798271737382914,0.27185387972108377,0.7301893103557877,0.26238473827924647,0.45187828639896827,-0.272119685712967,0.551924838258983,0.42654530733106055,0.24347492074966948,-0.2940672642223402,0.13631329778235976,-0.03838750816233745,0.2474576772686265,0.22027574784151047,-0.4996249610560949,0.09138732885011099,0.09723881033832898,0.10785731506316815,-0.13883251345166212,0.8544924214366896,0.027039543985254596,-0.2877693480811621,0.15363877990249702,0.7455509604141686,0.1724508636965558,0.06476645218050082,0.28156714932010474,-0.4897543732472827,-0.1167338820369857,0.3965881435020606,0.652116025024273,0.2581334722922343,0.7547942764993731,0.06998883389537269,0.28083059231856217,0.264672068178191,0.6431523620761618
Lingual_L,0.10276239605880588,0.19328021237226112,0.1582561866662276,-0.13619718542607842,-0.32012669857601633,0.4528584938057137,0.5979966278554824,-0.372892173326019,0.05539018034085199,0.5133032683141369,0.2936141876491994,0.7504390599086219,0.11987456542995115,0.3848097558900816,0.04155739121918861,0.38705572189373877,-0.16649635568369545,0.4749246368927197,0.2566435082878546,-0.06751278536016893,0.402251934424905,-0.4841157627896329,0.48055296995677493,-0.18556780327532352,0.5617651653049364,0.7344883219312474,1.0,0.5584477769747043,0.2770545284208751,0.2615569194608076,-0.3101690825787653,-0.400890007803228,0.1714980328106077,0.24034985859560445,0.5066135478941666,-0.2140209075880146,0.6736262578738669,0.05902463645922437,0.2630258456974048,0.7051950935308304,0.21088561768149564,0.4537354051184589,-0.12355259967740673,-0.47428601966654654,-0.18360723254371908,0.11083993012058,-0.3537746204572701,0.5545540241888657,0.2098853876361955,0.07642493887121017,0.15476631390614468,-0.001526739751295796,0.3871672860719725,0.24999525271818332,0.11054344224759903,-0.1876886185849573,0.05557261480091472,0.4945482729066213,-0.3834827053314746,0.2645628700591043,0.6353772481057691,0.21223770195651134,0.29592522000767035,-0.3791660984765186,0.39575212524099873,0.36236828265078275,0.17103460144218174,-0.1930705111882463,0.16132600877191083,-0.14883828822609949,0.06503371156623888,0.18179514488153317,-0.2836056281456516,0.3964418919909218,-0.04355580453081373,0.13561971827207975,-0.3156270856702424,0.7121858224681805,0.134433737650291,-0.18021794047128495,0.17091936726573767,0.6051701768598748,0.15219155591784633,0.16574808481252679,0.5023608627798228,-0.35932401155349347,0.026202602798839906,0.5851993649058991,0.6836373516769009,0.44517137194713124,0.6513252812503623,0.014671765484885864,0.22650978338480696,0.20181092571722034,0.6199600920661724
Cerebellum_9_R,-0.3728157742962968,0.1074505190930606,0.2116243626203808,-0.37440448843380986,-0.6027701640909958,0.40187024458757853,0.48606844532462484,-0.5025278429532161,-0.11604898425229815,0.5122676773797842,0.036016159447049216,0.7444500802802276,-0.19195843961941406,0.2979505058840852,-0.07511066534023611,0.32752032813447113,-0.34364139418759543,0.2670372032815327,0.3705134304218911,-0.32032489745764026,0.18254570802696327,-0.6047002692763653,0.18830818849977915,-0.5708412665640645,0.4605334118860936,0.43783292076061936,0.5584477769747043,1.0,0.2714211400428165,-0.13479721178313064,-0.3885314695062639,-0.3777673748646887,0.22654404728452468,0.3199085150392213,0.2503946574119977,-0.3800346203768044,0.5117520111567486,0.08141469852531842,-0.027642183423279693,0.4967858597209493,-0.01624341157428604,0.06333816015264533,-0.3546699161823763,-0.5911902391315658,-0.3930726058698881,0.018495673208913533,-0.5933368980099183,0.22679377650976518,-0.059484652094430615,-0.1697848988770289,0.040649601855024864,-0.08136631204600558,0.28852829912344263,0.2072036902380632,-0.22128680917073967,-0.23115869920377285,0.027893614409109,0.32215635165070067,-0.5371583774378943,0.23025407865238412,0.609178702470277,-0.14562194634220527,0.25146496933722745,-0.790579635862657,0.3831725005176156,0.4663309505455594,-0.1351139266168509,-0.3090118132437895,-0.11702990375525292,-0.36688724865568956,-0.17934836192599862,-0.16941096534718092,-0.424306894218962,0.1398705749252995,-0.1863909017889122,-0.23476255282139122,-0.45313949176216367,0.5226454213746267,-0.05252315860600905,-0.025608143568191626,-0.04141427902545241,0.4992525273447136,-0.24486376646450916,0.21214535926544087,0.18874323743724047,-0.3325388970468186,-0.1737358958941625,0.6088913313521068,0.9084145299263063,0.7781667587678635,0.5863399289795065,-0.0663201931532989,0.06307332866686335,0.028058488876324214,0.5957241182454704
Cerebellum_Crus2_R,0.15079940445698975,0.025940993213258597,0.15114694142998122,0.23202847994532771,-0.029056433221070134,0.0931942885619718,0.055978423791027895,-0.06340547147190205,0.13928696160187318,0.15334986879846546,0.07069254023567892,0.2758903807237955,-0.029401214463064176,0.16160354492246257,-0.047539727581257664,0.43360972839366285,-0.43642670788864,0.4352191403463467,-0.1205740142949499,-0.2487990609127793,0.309323991746931,-0.047310694341722574,-0.061934084463156173,-0.2395622248226196,0.3641982736650336,0.30335068026856393,0.2770545284208751,0.2714211400428165,1.0,0.024389099159685672,0.1138664491977989,-0.009487552218528839,-0.288056163164924,-0.07934130795301679,-0.027020525458375688,0.10859937455575702,0.33233608919871654,0.12133455775306431,0.008321809699079903,0.043657112072614,-0.08495551972528674,-0.003399803587897274,0.0010343491506355088,-0.24008090321595144,-0.12185989004410759,-0.18401296809138926,-0.2938547384887089,0.36990300178120383,0.3452568668258579,0.18006272179829105,-0.05098680913407638,-0.3533050562072745,-0.16612572682051238,-0.35324850106702543,0.08839967305281358,-0.4544555071594689,-0.4570369569842602,0.305491325757603,-0.222034988733818,-0.21682939696248552,0.23509295090370394,0.40181552856689257,-0.19192516882865324,-0.08622940154959681,-0.18844538780607914,0.07694813454160081,0.06973631970618718,-0.006791064557323427,-0.3748573685295082,-0.34652040312648513,0.1831889943119437,-0.3081372987338243,-0.1834369300660752,-0.07236589762382328,-0.25578487258889643,0.0481888997270361,-0.3008424806825127,0.28441907233307134,0.02317820696722557,-0.3316833287298843,0.020260965745571666,-0.010152265307184927,0.38025795006159147,0.19447161093708124,0.2455417658222657,-0.3813606186152855,-0.2294071920639953,0.05628280659163251,0.23916556233938324,0.3258641531833779,0.07203393605074346,-0.35700262622495316,0.14649544451041707,-0.09082029331901087,-0.0013955867491646757
Thal_IL_R,0.34957586512863686,0.2394232022705973,0.04609302997916079,0.2768626466448617,0.3359599766215463,0.07158037894048226,-0.01864822451784966,0.16458262780026933,0.3063238125272225,-0.10444751949445231,0.23734534719110292,-0.04803529198754684,0.38990676666410395,-0.26207158248984636,-0.054011976035987765,-0.2610962028698574,0.18686638624382146,0.11341618170636944,-0.32533300301413304,0.28369238056559926,0.19248014962798518,0.24002233675821474,0.4340703094468346,0.13238674035061557,-0.08307155120048403,0.06047225453350434,0.2615569194608076,-0.13479721178313064,0.024389099159685672,1.0,-0.051264875331894715,0.17502515454367476,-0.10700547753085067,-0.4831336434707393,0.22746350385932113,0.3109739418705507,0.09563025838891853,0.3982624358938022,-0.10748699425019127,0.10326128093364022,0.09079464092406962,0.37939605987760516,0.22074357847434048,0.16590160790432443,0.3233929395055006,0.0334938517331575,0.014464411006161982,0.2868145188384166,0.13907473362654313,0.22677763003738194,0.04041771596713305,0.019082032943101363,0.27235297855503937,0.011989390093831901,0.25056211025569536,-0.2641598120380784,-0.1730500193965778,0.11491727606945208,0.23371379926712638,0.06969611223552657,-0.09995200742869363,0.12807960831803658,0.0013216893570387974,0.17974971077646235,-0.020357904334771266,-0.3327772801457423,0.21776332688361505,0.34627067295933467,0.2377493529041048,0.04169264169504799,0.060870685190244626,0.20491727612388488,0.34758883730273565,0.24113221730992948,-0.12067262914036253,0.3054134275226273,-0.08195019402931428,0.01480223703460851,0.2527919625161573,0.238150490112713,0.1593195086127854,0.050686539075866316,0.32921026995112507,0.04728120269158135,0.12420620349833325,0.12936688217740536,0.2892688929382272,0.210842046496267,-0.1604338350432107,-0.007180939720731175,0.07655231598758774,0.13221415779824888,0.43360363271731067,-0.03388647774063022,0.09523448089381781
Olfactory_R,0.44458969789265046,-0.09338260202585037,-0.26697236956982606,0.5166325873408613,0.43213281261036507,0.1377293036362842,-0.3965753028494422,0.478620051697875,0.2843310135458288,-0.26533976778294277,-0.23693261378862143,-0.10684502407461444,0.1566683727297306,0.0385521507657826,-0.0949292518189871,0.17804705709205593,-0.09536071300623203,-0.15929383483254816,-0.12252947913438506,0.4068127231300788,0.40969696093905195,0.4485322432016834,-0.4586968310479498,0.4981373456365017,-0.370912280286066,-0.0586491836146964,-0.3101690825787653,-0.3885314695062639,0.1138664491977989,-0.051264875331894715,1.0,0.39800977946581817,-0.2329348852810266,-0.1731935711372378,0.1256795415731714,0.6942298080977245,-0.05243191977940058,0.023498373253250826,0.1485906323021499,-0.43262687724769106,-0.00318123799874807,-0.03256823192282892,0.09517951869978862,0.6106681022924755,0.4796272687041624,0.25246683038362605,0.3291889684016762,-0.2488923774648124,0.060920912967018355,0.6062346679915,-0.33861266839591314,-0.007871974075734008,-0.33120752108570994,-0.4052259254213034,0.46453092545245045,-0.12284535239899984,-0.2794188508257534,-0.19916917739925813,0.48767505775737185,-0.4278171660685277,-0.16452305932186684,0.43586188940883047,0.06261925716907354,0.6026134408241488,-0.09467752463259305,-0.18889497556492868,0.3752843708189727,0.545317669981899,0.12150023625124892,-0.07330624102055533,0.575872330870186,0.2863479159812304,0.30347079067045296,-0.2868974438500248,0.2666447535506939,0.4979845603690352,0.3572274686885681,-0.2203948612623253,0.2559445241680135,0.18524335296443054,0.3015320494035964,-0.22858806835910817,0.3118781884258404,-0.11753708580637437,-0.19383640233444735,0.061206407626040966,0.1362209187146507,-0.13765556515399416,-0.3416477861959311,-0.3890157844561971,-0.21078485088809631,0.11368051852982251,0.40854748347067593,-0.021330463690458067,-0.31667054375023107
Frontal_Med_Orb_R,0.30678208076747926,0.1262270731240813,-0.15617441600574045,0.6276367543075683,0.5987386666503207,-0.35103622284521036,-0.6579484817680236,0.4871155510084271,0.5463100780221242,-0.046058369588064356,0.029791503896051643,-0.516851346682578,0.2526882079866751,-0.20350203475867065,0.37400394290644057,-0.35059303773836037,-0.1104718273357289,-0.07063201358990182,-0.5179057625345656,0.1133425414151389,0.12176852713869342,0.7970657206405166,-0.0043098443136772744,0.22817883220034815,-0.35933873411397804,-0.48495013775572743,-0.400890007803228,-0.3777673748646887,-0.009487552218528839,0.17502515454367476,0.39800977946581817,1.0,-0.5967989141187575,-0.4922474033342012,-0.39550330292941327,0.6988944489443064,-0.24250255089736877,0.06771998362726943,-0.24564627515638976,-0.5269070375137066,-0.31011465905479035,-0.045869826549840426,0.2630499276959458,0.5664526620849147,0.6720979931281533,-0.22314495698074813,0.2553580549531154,-0.15041432895453388,0.26099970204041884,0.3547290622765797,-0.10897936985676392,-0.43229700728188397,-0.0960785389193461,-0.5137841620617093,0.44748598953684776,-0.2649003305604773,-0.4454194835586152,-0.19146008482286922,0.6250729454934881,-0.4459253148768033,-0.44346322916437736,0.29092656451646304,-0.46841262803270295,0.5365407799612492,-0.5538941796868506,-0.37954695542162015,0.16955456266356045,0.47857976024156273,-0.19336561619799056,0.09687239484566862,0.11982900201374656,0.030928702026786197,0.5897459931213285,-0.015430544567439594,-0.27387225373996493,0.42350014389857127,0.053203015952835074,-0.5345138910254607,0.2151291017360687,0.12835160022526534,-0.19977119369361102,-0.609557238852487,0.4295286914835467,-0.10909118140130301,-0.024191203620687142,0.0876011464683182,0.2619063313777745,-0.23558703227713493,-0.522514445159008,-0.21907544850713376,-0.5435713121465927,-0.3052141570992631,0.1454731407505459,-0.3255597275862764,-0.5375421716338038
SupraMarginal_L,-0.4501153209921631,-0.04874089094675525,-0.13631494871447328,-0.8100005078732267,-0.4676292137433945,0.4588237062795017,0.5327032565759243,-0.47863779223990865,-0.5102342527751235,-0.03755673318061596,-0.3353176553029323,0.349143215906391,0.014246934125276105,-0.03302872659014493,-0.07831596103881526,0.014665071060585467,0.4797312779693828,-0.32326297168920126,0.5321842259669185,0.31317011253646093,-0.26709902626204013,-0.6439553796044042,0.08815642104607184,0.09607688699321584,-0.01586466394737242,0.24756642706742202,0.1714980328106077,0.22654404728452468,-0.288056163164924,-0.10700547753085067,-0.2329348852810266,-0.5967989141187575,1.0,0.39375178940964906,0.5869754394420855,-0.5825243122925365,0.014020036263802028,-0.03821363267683518,0.0064840565679053705,0.3559821984669693,0.25258779736999076,0.09544101155268381,-0.21268629754324003,-0.3127143222981601,-0.3718962088273638,0.3735256954259263,-0.08825183073359516,-0.29765739017665394,-0.7149541806210192,-0.41568419458609335,-0.09870460869404078,0.7029394300215391,0.2664631592253277,0.8545595438883821,-0.5218650694781334,0.7194385707588482,0.8645731805900335,-0.2661292963795343,-0.45028291989320096,0.5361404625015157,0.33323475595600754,-0.3991459432433568,0.7484766150733209,-0.468382752187051,0.8318637257902715,0.3681275508381065,-0.06631829306262613,-0.14503864984121048,0.46821129909954534,0.1391962432502206,-0.18762737429801485,0.11466316319034285,-0.364187533697869,-0.04603092948745105,0.5251653469150659,-0.38512154330640325,0.13323882571502668,0.41038404411029783,0.022952210127560137,0.22137595827078627,0.058860662661258153,0.6865273256347814,-0.7669925689688596,-0.013845754656577901,-0.09476206267560658,0.1747293106136632,-0.022824237425963803,0.32091066083521347,0.33570622108605797,-0.13731194350891404,0.5160323241412642,0.6711757358602043,-0.02842041545198515,0.30165391044031714,0.6503475271335688
Occipital_Inf_R,-0.1681375037087459,0.04872414761582651,0.07477839741817764,-0.3957012679911485,-0.5186238961127962,0.34732694414266424,0.42355510577251865,-0.3191283024715687,-0.4184827956528032,0.2151781608262147,-0.14955273412633097,0.451996798686839,-0.485385253369962,0.3740081978017634,0.025403665701579946,0.5174245599435459,-0.183794945998464,-0.11244437938772193,0.79051912826799,-0.10627692290294384,0.1342358395185126,-0.5142899829697495,0.10691100708009264,-0.11184175861000879,0.20453795518804851,0.30420768018268585,0.24034985859560445,0.3199085150392213,-0.07934130795301679,-0.4831336434707393,-0.1731935711372378,-0.4922474033342012,0.39375178940964906,1.0,0.16791686068613537,-0.4080309085252087,0.3248417994881108,-0.38334888937203293,0.23764771336840218,0.24086658983518164,0.2953719331151392,-0.22604834887073297,-0.4291988716230464,-0.42089312649509203,-0.28608720211661964,0.35757764370040984,-0.047761326928106994,-0.013744745647772802,-0.18678083113423233,-0.12353392757295212,-0.09833390146737218,0.14191050218902004,0.09231195485816837,0.32082958454630606,-0.1605593250759228,0.2990654915066254,0.4071081916358336,0.27257643918273744,-0.3366887635712203,0.16848338928121814,0.4718739789869857,-0.21734147909285553,0.4353160006901808,-0.31022635224055367,0.4252298157622833,0.643098937152829,-0.10666117174978824,-0.36483858882356196,0.16784890237412145,-0.06123888420316066,0.17430796195506723,0.014380656033923125,-0.24554562114129824,0.1769717745392226,0.47675307688591306,-0.26099430984424793,0.19782358863915975,0.34914709437749397,0.1884268992606117,-0.21551261074733483,0.20256215129864788,0.3302220217328553,-0.35186523519867013,0.032241487241876844,0.21190485435734369,-0.20452177870211652,0.09064037413778933,0.2538475321761188,0.478000856293557,0.16690386325754536,0.22290445539656564,0.23015853402605566,-0.3343218662528983,0.25264186195558813,0.4378324604722179
Fusiform_L,0.1579876675684401,0.0576488154126675,-0.27791074280725003,-0.258182301175635,-0.17026723031459415,0.7268849447952155,0.4243154139926784,-0.24419316004386385,-0.18373418604224498,0.09052342258788844,-0.18294160232602125,0.6480042959513432,0.33560798785175483,0.08851876283050882,-0.24627395608125013,0.1952847703800931,0.2588034755820477,-0.133133076015837,0.3558047933396041,0.548166346052934,0.33117649441278574,-0.3960142655358442,0.06593815996614041,0.3814092992146854,-0.0527376142093997,0.6273365595569945,0.5066135478941666,0.2503946574119977,-0.027020525458375688,0.22746350385932113,0.1256795415731714,-0.39550330292941327,0.5869754394420855,0.16791686068613537,1.0,-0.050151738001351545,0.4015001267082753,0.08573662794200872,0.235407944288673,0.4431734952679498,0.3520497294927421,0.4087358005473202,-0.2084521911481309,-0.010918314551916494,0.04678971995984197,0.5283494842424242,-0.04120701129923761,-0.13334155275977697,-0.34685604642955165,0.18007962544047126,-0.2217484820537646,0.565952651993229,0.24658175720053918,0.45516424474343065,0.08104926561185428,0.24741390368644178,0.4407414089171971,-0.10877186457466317,-0.11280112029040658,0.2442556649539374,0.4970295066720026,0.037906395862290984,0.8433065270456087,-0.16207093726935082,0.8271774397149113,0.30117754234637756,0.393025923358914,0.21040099083120958,0.6687018743478516,0.01125753407178213,0.2575304493273279,0.5001669880001954,-0.15563250939083886,0.09457587270454926,0.5054385194026269,0.17211344189210806,0.12671024858753197,0.5109134416229345,0.26425202709741036,0.29327570415239484,0.378868922630508,0.7300371102195929,-0.2076592685479749,-0.02490611077023056,-0.059573373423925116,0.013080940699037855,0.17593169536324896,0.5089668335231669,0.44183712631217553,-0.0857027283946779,0.7394327907140738,0.6135601632539033,0.49114573277210444,0.37448902726467204,0.6192268049779338
OFCmed_L,0.6649114440190399,0.18212082407924712,-0.16883953222041653,0.8412275696790619,0.631596327935814,-0.003256821059063903,-0.4753062421069094,0.6370468033347663,0.615046496485755,-0.15220753594317976,0.15671641174274445,-0.28122315727489056,0.24814832536991374,-0.0186645830690974,0.04129829374175924,-0.05910575242228059,-0.18343147626717618,0.04446681213306009,-0.4550549624814784,0.2076228039104958,0.5427692764344475,0.7534540890884172,-0.09377261804652415,0.3574316267938941,-0.3238311917532845,-0.19668171607614837,-0.2140209075880146,-0.3800346203768044,0.10859937455575702,0.3109739418705507,0.6942298080977245,0.6988944489443064,-0.5825243122925365,-0.4080309085252087,-0.050151738001351545,1.0,-0.07517657799085709,0.20171943009771778,0.07503863694579695,-0.44098940449893503,-0.03328328914798327,0.11358920057779442,0.17604643548812646,0.6274082914706604,0.6909444253295586,0.08737665005565907,0.2461528215545685,-0.025904992804400707,0.4284471262523987,0.7624325214223776,-0.11078878639498575,-0.3466253917887082,-0.14573223671000246,-0.543048941645739,0.6774542722727428,-0.4761004267630669,-0.5678678147815895,0.007686963209810126,0.6842386579741669,-0.4125448741748964,-0.33810624701796793,0.4732079558576783,-0.251519262143479,0.6544377595694126,-0.38988071252316614,-0.36648090451572285,0.30877850313322536,0.5830269995459959,0.05503499679592458,-0.1639956721057234,0.5284599882296708,0.3068575092033161,0.6097317644722751,-0.03251751060015878,-0.0980334956966154,0.7051580433368584,0.14857642154641115,-0.31509114602990534,0.3572646826164134,0.18259285650997886,0.30221695948167354,-0.4163267354668447,0.6083734664507285,-0.022959920108218526,-0.09633797996848932,-0.030776141277516513,0.28054389549024533,-0.07157149152724517,-0.40702231239089837,-0.21408144759486408,-0.34650172175701105,-0.13607695149501225,0.48889472977886766,-0.2385831885161249,-0.41628291163403514
Cerebellum_6_R,0.1633480427303603,-0.13085714101732432,0.29165758514377776,-0.013391359711245205,-0.33192670078981357,0.36230863619996534,0.343497348768219,-0.26047046972782634,0.055006974932267215,0.46283426239685743,0.09247255267954316,0.8084157725625737,0.09987420544582926,0.4062292691323282,-0.074836907641342,0.582029359463713,-0.3315455998108493,0.3409227657317195,0.37944545426300597,0.03604080393644676,0.5421706734413179,-0.3341482953559137,0.2405461255591077,-0.05760517052948081,0.3972092021197991,0.721145773421589,0.6736262578738669,0.5117520111567486,0.33233608919871654,0.09563025838891853,-0.05243191977940058,-0.24250255089736877,0.014020036263802028,0.3248417994881108,0.4015001267082753,-0.07517657799085709,1.0,-0.24262717384605723,0.10016557378649639,0.5836020814899101,0.0668606571210745,0.20776940641516567,-0.20798007875466104,-0.21174114537890035,0.01746911436511278,0.16541161285221118,-0.13276645200896672,0.43948486125435915,0.1405869847600864,0.2986442912786274,-0.12100031263068196,-0.11585855618985008,0.318242512170162,-7.574970905791776e-06,0.10773745425063093,-0.24333319043518403,-0.09626322033683492,0.4263608300189381,-0.27759825202500105,-0.03872791920405314,0.8098606382663719,0.2652040788438882,0.3916717811244717,-0.12320943098651545,0.3604511862093168,0.37575095042324974,0.3984504771234736,-0.1790635808030326,0.08182172555028686,0.025393954786028752,0.27921802364360593,0.11655523015220766,-0.22155591138595776,0.16853416959596204,0.10725213242225468,0.18855173262194005,-0.06385207237406305,0.5788825062853531,0.13178571662374955,-0.24415205502140802,0.0007269873483171426,0.45279717073147735,0.3232482884855373,-0.10475184113499789,0.3938832926017302,-0.41012568558765716,0.14230643997676587,0.38283667062798116,0.6420273214577618,0.46840680383812044,0.4885885985584162,0.09210417182273731,0.16898646478311247,0.32096570875423497,0.4947503402682078
N_Acc_L,0.028362019826337743,0.5056482418110012,-0.24451217191975572,0.17810388869324242,0.23604743621268015,0.32279552412002727,0.010646970506821053,0.3207668372259856,0.1316547356704481,-0.05012561826620791,0.06347318189201473,-0.09044647404703778,0.03344459828865027,-0.11511678131072785,-0.025249822097159542,-0.08385969517357537,0.16171510551805315,0.15286707128767515,-0.3879292445600214,0.006427924344296977,-0.05361219439449485,0.12892849284047966,0.21962342001061153,-0.16769677174062317,-0.05767805240923669,-0.15321285803269705,0.05902463645922437,0.08141469852531842,0.12133455775306431,0.3982624358938022,0.023498373253250826,0.06771998362726943,-0.03821363267683518,-0.38334888937203293,0.08573662794200872,0.20171943009771778,-0.24262717384605723,1.0,0.1968276782180337,-0.21815642456143314,0.07620606124237995,0.1614583080970513,0.187093235421535,-0.10168182882186343,-0.04783093115519764,-0.1524373251988135,-0.20660106974003853,0.11118405781264336,0.07503063117427386,-0.10029892262895225,0.03319226537213182,0.0396074117679843,-0.1785238542746117,-0.023185786344459964,0.06249946908869509,-0.29715518837854143,-0.23965288549006464,0.02546624385668023,0.06541020675949721,0.06631812779684784,-0.3148266849682709,0.03275751292318221,-0.1393857736999411,-0.1390604700905133,-0.15627538979866876,-0.275016555925262,-0.19756503264109884,0.2920085225667136,-0.10616957270969749,-0.4971079933728837,-0.05237736110887312,-0.233882989873152,0.08081186609147173,0.14324677081267845,-0.3223302020250113,0.009785147678865133,-0.3596099412990596,-0.012885376078017654,0.13611908230054906,0.2661530489098299,0.38088276461849774,-0.05460183096168395,-0.022325490276098692,0.637477589511949,0.017087995987762554,0.11562060717621159,-0.0668851689769876,0.1667895103580626,-0.051898444822724724,0.038192733384008574,-0.0615684518135751,-0.10914366810079829,0.3489085859779258,-0.47564028151095616,-0.07956008970630292
