,LC_R,Calcarine_R,Putamen_R,Fusiform_L,Occipital_Inf_R,Cerebellum_8_L,Thal_PuI_R,ACC_sub_L,Parietal_Sup_L,Thal_MGN_R,Cingulate_Post_R,Calcarine_L,Cerebellum_Crus1_R,Putamen_L,Caudate_R,Supp_Motor_Area_L,Cerebellum_10_R,Temporal_Mid_R,Thal_AV_L,LC_L,Frontal_Med_Orb_R,Pallidum_L,N_Acc_R,Precuneus_R,Hippocampus_L,Frontal_Inf_Oper_L,Insula_L,Thal_VPL_R,Temporal_Pole_Sup_L,Supp_Motor_Area_R,Rolandic_Oper_R,Thal_VPL_L,Frontal_Mid_2_L,Vermis_6,Raphe_D,OFCmed_R,Occipital_Mid_R,Frontal_Sup_2_L,Paracentral_Lobule_R,Postcentral_L,Parietal_Inf_R,Cerebellum_4_5_R,Frontal_Inf_Orb_2_R,Vermis_9,Cerebellum_6_L,Thal_PuI_L,Olfactory_L,Parietal_Sup_R,ACC_sup_L,Thal_MDm_L,Temporal_Inf_R,Thal_MGN_L,Frontal_Inf_Tri_R,Amygdala_L,Thal_PuM_R,Thal_VA_R,Cingulate_Mid_L,Temporal_Inf_L,Frontal_Sup_Medial_R,Insula_R,Vermis_10,Cerebellum_Crus1_L,Vermis_4_5,Cerebellum_Crus2_L,Lingual_L,Thal_IL_L,Frontal_Sup_2_R,Vermis_8,Precentral_R,Precentral_L,Cerebellum_9_R,Cerebellum_9_L,ACC_pre_L,VTA_R,Rolandic_Oper_L,Raphe_M,ACC_sub_R,SN_pr_L,Thal_IL_R,Cerebellum_7b_R,Temporal_Sup_L,OFCmed_L,OFClat_L,Angular_L,Occipital_Sup_R,Angular_R,OFClat_R,Red_N_R,Thal_LGN_R,Thal_PuA_R,Precuneus_L,Temporal_Pole_Mid_R,Cuneus_R,Vermis_7,Frontal_Inf_Orb_2_L,OFCant_R,Cerebellum_3_L,Rectus_L,Cuneus_L,SupraMarginal_L
Precuneus_R,-0.09965372328344962,0.21225982337249935,0.47802963337519927,0.16172149749155337,-0.32275874878193234,-0.32789234764747693,0.1438117565774062,-0.09206817497068326,0.7423680636667507,0.07815109681478218,-0.028502326193986637,0.15734441087494147,-0.3357425452857847,0.1530775987926865,0.23292083013090706,0.39433391072966517,0.04749025778477893,-0.11123262823863236,0.032286034078807466,-0.07892796278877097,0.05500828518714351,0.04830261528913977,0.10005124858756932,1.0,0.24095350694856446,0.21943281566439984,0.39490019733542453,-0.02118851050109951,0.21414755956659837,0.3740071356370355,0.48795553188533475,-0.06285252494756001,0.2827278888845825,0.01566634097756275,0.0434077511882953,0.11848010407782794,0.3542882932773533,0.2890306517867198,0.8144400673501636,0.46486972512769187,0.7319992704325239,0.3026424950061749,0.011194657632428077,-0.31203669772224113,0.11915644422581838,0.14026065373266175,0.07090542062927227,0.9088536923788817,-0.01491951404229628,-0.12154001654516808,-0.26077840052012363,0.19646331843674716,0.14136529190118133,0.2166988555697304,-0.2659828130474839,-0.03784966894589801,0.5328842206456691,0.1526312725476558,0.15275221568053152,0.061445390999510484,-0.16300399326761,-0.1765154808766389,0.2200427583227005,-0.4458332098249678,0.20855352617378184,0.10144933270926061,0.24965577069617617,-0.5341042057114381,0.5652825342518508,0.2543011740152868,-0.14115894563694203,-0.18417411679539047,0.21910200271450855,0.0640633547048303,0.3304975534323246,0.05081595455841948,-0.15271400408850913,0.03222848889135322,-0.0122184078180599,-0.3093738455336744,0.3590806073941089,0.19921064782562306,0.33629044054922347,0.4911383283855434,0.6359739196552222,0.7155754811529735,-0.07519453195215801,0.09553163124598492,0.29114562666723093,0.15975714304893146,0.7276588170240491,-0.31549358056094373,0.457093794337756,-0.3133650404061242,0.31369565221007095,0.0514214065025767,0.10306822220811193,0.0737776322151396,0.3798223466982801,0.49669004318461296
Hippocampus_L,0.18283488753211247,-0.03758939119116974,0.6713275378647441,0.6681558726555801,-0.6093253689673194,-0.3571038200408171,0.5968149689822064,0.032297938057719036,-0.16995597508010613,0.2845940562514462,0.2775797471511336,0.05978223239326037,-0.44969337990358144,-0.10904424792404441,0.19246991086345044,0.16869436516206357,0.4244685598755896,-0.6844787801270372,0.16096633426300694,0.513637217004627,0.1072752561960025,0.2222116259208367,0.33462147167241196,0.24095350694856446,1.0,0.757493114416033,0.4774822123606979,0.04393123676369176,0.44296558752564325,0.36735572806145295,0.36700602074213196,0.16919375956917243,0.5203114151191506,0.15064781749058914,0.4174889054777258,0.026669781434574345,-0.3469306411998517,0.2790668287803187,0.1942978804515885,-0.27958556842221566,0.4177330869723938,0.2174736298627031,-0.23616188954421355,-0.15299539391250572,0.5305368931089776,0.4852852362006756,0.5732503228609691,0.19291566526269732,0.4388912676127964,0.022851387100734658,-0.6599036729740143,0.18410398115684923,0.14062007610391972,0.8018320299609313,0.35150621895355955,0.18301991624041394,0.3017433487330708,0.6911536657234005,0.10817579210689214,-0.2632740747446021,-0.12144138768068338,0.060525960942943,0.031055419206048086,-0.4229143966659519,0.07123089001848966,0.4577971393449492,0.586714579379452,-0.3100568062804456,0.3755656940745343,-0.2749930407106311,-0.03766814899667313,-0.6212586556096179,0.22242342173673194,0.4821636586352687,0.06441281612237865,-0.3082379308414968,0.03990383040363602,0.40343155208048914,-0.04402744416615985,-0.5485274285388781,0.7478862360083773,0.1984544590866791,0.8236304097473339,-0.25240170342086254,-0.09180711812776843,0.061313677465762266,-0.3787284505912021,0.5215976893931049,0.7058904212740451,-0.15156730838828192,0.1743537122713278,-0.17699188890989936,-0.15084674432517892,-0.3369121539234867,0.6905562385191024,0.25969392913770223,0.6306045289573613,0.08517348932937639,-0.10517946051144018,-0.13085364102360716
Frontal_Inf_Oper_L,0.1992284923879993,-0.003437901106272756,0.607047892017697,0.6922811852308371,-0.4847366269526233,-0.29930193834075525,0.3866904213418969,-0.05332491427264853,-0.19936549221340974,0.21002492698190178,0.2922452545851134,-0.010802399191883215,-0.36103463903165556,-0.13590593826640832,0.12604501916867955,0.2730118965248006,0.27332179979637977,-0.6532429549807736,0.08808878450950239,0.5414241854673331,-0.1297837293719965,0.17838125461576962,0.15393889340968647,0.21943281566439984,0.757493114416033,1.0,0.5489510460752965,-0.028421382571566088,0.47030234295519585,0.3948208440577581,0.48277839028237407,0.21613714375292095,0.5711397703006349,0.1294866857606127,0.40922313300173374,-0.10973390648065383,-0.3862923384955284,0.276289528798301,0.25577388276589746,-0.20731702288221338,0.41557204253297225,0.17140649838924826,-0.33207320390723283,-0.05834406526743896,0.5782732178273075,0.2777374235784844,0.5133923153095792,0.17785967947721693,0.47329690771859595,-0.12549164177920896,-0.574127800577929,0.09289006886454677,0.057135753219463625,0.68288706716569,0.3033178781379094,0.1406809279107316,0.5332665236243356,0.7424676063459369,0.0797088256945092,-0.30068256022114487,-0.043254014886940494,0.14550234284549549,0.02848593535658234,-0.3520677709221952,-0.013162452695174572,0.5465951846103296,0.6108157459342811,-0.2549239209028497,0.43869098116504146,-0.19909253567267546,0.012808148083693958,-0.6033284938021515,0.09938697167638558,0.24691732726204976,0.17090259404120445,-0.15895689866537147,0.02310728616349177,0.3006578191536093,-0.022450559530151022,-0.5448233943201903,0.8324730426846704,0.34905152399151507,0.732788603519622,-0.27594050225935157,-0.12369232694554365,0.07118544100063055,-0.3602393714427778,0.5694692864612596,0.5556255635952427,-0.035944538943031686,0.13144956914235842,-0.297336847145962,-0.12237513194795077,-0.3123431814472888,0.5131309461756337,0.16599902436832684,0.5352290554561127,0.15952410431711678,-0.16313255906229715,0.020087496740914652
Insula_L,-0.2005458530085529,0.4880085033780959,0.6817829481200437,0.6184274247291074,0.013948321078127919,0.12004842530273561,0.04279312592513977,-0.11616556564250594,0.16452129082480701,-0.2285014755119863,-0.03921638669813873,0.3824770684517812,0.13227399654990574,0.007815131804031534,0.29229559012892525,0.14090973260932643,-0.14800741198010567,-0.10421170398075592,0.13039651426754112,-0.03538248920330264,0.060905698481219676,0.08707410067738706,-0.21122650208907684,0.39490019733542453,0.4774822123606979,0.5489510460752965,1.0,-0.12029364448664025,0.7015940740662402,0.2443276148130841,0.36831627699309144,0.1172566768328648,0.23847489705364402,0.1845439392554868,-0.14051600085472873,-0.1513307359256004,0.27717618417589923,0.15352975018803774,0.33698020438188664,-0.008285839436048869,0.48642707872642843,0.10741990353061895,-0.3010953127759992,0.1875272478110734,0.45698196328204943,-0.006554920331619259,0.1376219544295411,0.3953388036764738,-0.03279594735722789,-0.19835204291078898,-0.19631317875053053,0.054259227537954396,-0.07857726125467533,0.5321200239171126,-0.21474199997304566,-0.1951234632853186,0.4261702637595911,0.5984413886327187,0.12967254900175296,0.13221588996769204,0.2856313963040095,0.4595741150752093,0.2353559218400926,0.08875726958128244,0.46517651350635375,0.33168700303579174,0.3342372716300297,-0.0018470016587763547,0.3928736438523882,-0.1511756445665275,0.3281558220919931,-0.12086845466901792,0.23057839221673318,-0.06000938123191265,0.283001910674195,0.3346877407135007,-0.21247031628736657,-0.09030571422705574,-0.004928358289720418,-0.15990430187294033,0.6606348691544444,0.21140826505960553,0.31523544931881187,0.09909494373130147,0.4755663692905538,0.4335662042324119,-0.16750005608522567,-0.07192805468215842,0.13476509586328655,0.1329737671604257,0.2763674030116113,-0.04427447440408074,0.37863927274289133,0.06785836877044724,0.35425384612851385,-0.25870983641281275,0.3158854649379891,0.06062132547467148,0.15271060875195344,0.32123873071954684
Thal_VPL_R,0.5180700895913466,0.025703749982754362,0.1755406822147657,-0.29608923786133473,-0.019321197885722674,-0.048238031057294996,0.4282289454804374,0.2124375432668752,0.08485862950237706,0.2598048874465134,0.5793391164170687,0.13279104550516513,-0.020112193802749898,0.5678464666488509,0.5322033379983618,0.31710918527749715,0.3398111523884876,0.21534237801521613,0.29582887756806137,0.2193094402107716,0.08418886493066308,0.5913813846934348,0.3711212144831398,-0.02118851050109951,0.04393123676369176,-0.028421382571566088,-0.12029364448664025,1.0,-0.352455633723505,0.20236563794533577,0.047550340035229066,0.5707106247242568,0.3781306584063409,0.21457840416295046,0.15898080799227463,0.5246577811266775,-0.12696028396553583,0.4978353741862743,0.14011707991079783,0.11379129391243487,-0.3256417343335241,0.48574564830939804,0.5944136229364693,0.1005938144446801,0.08840935265496024,0.5649895095043209,0.1660448268839861,-0.17267106649594421,0.34510166792894303,0.4975656083405467,0.27466156136634545,0.2543107641179001,0.13440314270987164,-0.10000942159658611,0.5243446765366316,0.707246240163177,0.1276209082049614,-0.40759315628183024,0.5216915806385696,0.46359542074891946,0.2887718322402844,-0.3424442910220067,0.40499305867155383,-0.2870004489534495,0.08574883515823985,0.27567425259290307,0.11257827321876841,0.17751010200764486,-0.24941673070868864,0.340282540240577,-0.09501554941239791,0.23044006716993515,0.43811031877514983,0.19779833252419818,0.3036593685978157,-0.0899970204557728,0.29986111270289756,0.397893242289014,0.6955471984395316,0.08240442031556756,-0.21575921731133788,0.025240380435475048,-0.0004479492192882779,0.1598724848222356,-0.15155481561219797,-0.12473625120941514,-0.05056133727429236,0.18746331056537613,0.2645945392585263,0.5330890413681585,0.22226507496604617,-0.010585991579250354,-0.08134097016958257,0.20562663385000782,0.15733864725147398,0.40826238741369275,0.30956789351917313,0.27879243606904786,0.2283979759709025,-0.13980216275389012
Temporal_Pole_Sup_L,-0.3966714805424722,0.47527347020515454,0.38791598679672845,0.6868777296338152,0.07299027466836258,0.2723162824179047,-0.14261585319236117,-0.31571059605061874,-0.027889523435923266,-0.3820792740284984,-0.31881104659425424,0.46082569397840417,0.1960091393776699,-0.3580768574049348,-0.12832855927265252,-0.011184897181410443,-0.169602117240066,-0.26116488155251644,0.008275059461781106,0.013862537825372091,0.00720759950687095,-0.1698044779037636,-0.3830952089220786,0.21414755956659837,0.44296558752564325,0.47030234295519585,0.7015940740662402,-0.352455633723505,1.0,0.17474942959912282,-0.00025550088861536063,0.021357783460240504,0.1031346365071606,0.0953997820275527,-0.3802790327032515,-0.22274316935372174,0.34269943920366197,-0.03443155079852362,0.12373894889085704,-0.1901218004230308,0.4964082806226331,-0.19216271943794183,-0.6500137374494694,0.21193990597776877,0.5084733625522481,-0.24746691144458255,0.042243024023310295,0.2695621412521616,-0.22699069839502375,-0.25949909536693355,-0.3041481681522778,-0.08056790143854117,-0.3005387983637191,0.6408715993965299,-0.3865875913218405,-0.4402118037967024,0.19183544658333881,0.7495294005359479,-0.026544026751731647,-0.31266332967186533,0.23688150078130943,0.7007268232336569,0.17778900690240607,0.18468765136532383,0.4365240992263234,0.13643635483087999,0.34590768704067587,0.034513334772173124,0.37853099462244405,-0.29072874034378104,0.4938865802261965,-0.2354267499842734,0.07166974293548908,-0.24594437243221665,-0.149477616645456,0.4651496438496422,-0.30983223470125554,-0.3114989098355973,-0.17908729212386135,-0.11490707343216923,0.5385190848131391,0.38013471137373656,0.331826447682153,0.04625928145478455,0.48496568682447466,0.35809267151524654,-0.4154230042845476,-0.16894949479653013,-0.031064413323658738,-0.09608536761004735,0.11177239158405483,0.06153539863478153,0.4114673576980416,0.1476397209678973,0.03305415778373842,-0.43109869150581553,0.2995794607036799,-0.05291618857466861,0.19645059628731998,0.12405543541406659
Supp_Motor_Area_R,0.16381127539300525,0.25078779226725756,0.5103850098428084,0.3224880099820672,-0.14940882458657748,-0.14171460612335224,0.34801891082439895,0.07734880372818975,0.14231429342008142,0.2875099721377799,0.2634241215439223,0.27468466180363,-0.02021475234926892,0.18530785817055717,0.31334893683189013,0.8203290349573569,0.155760728658049,-0.1486364361753604,0.10910117424503506,0.21599696768001742,-0.14567605862971236,0.37059555396014404,0.14322841753262194,0.3740071356370355,0.36735572806145295,0.3948208440577581,0.2443276148130841,0.20236563794533577,0.17474942959912282,1.0,0.4562846719807693,0.1967419377099858,0.6496093001482138,0.1530439839275344,0.18888265458742082,0.005809136103710506,-0.10902142642827725,0.6128024038583667,0.4653713752849064,0.3280651932905245,0.18709136259854514,0.33601869249861704,0.05718712924035261,-0.015588036012212142,0.3668126907243687,0.3781967572440936,0.1492465257277552,0.17345145431284387,0.38311259022661037,0.02080797015148543,-0.10532496504040412,0.24864395230533692,0.03984065476484647,0.3089285706006955,0.15168293168474667,0.17576144728601403,0.5030339982343371,0.18672009633603437,0.397947205010748,0.004026684578164768,0.08432137275393371,-0.00035180650971906066,0.3217685654131596,-0.25213914481106836,0.18646138487827418,0.30935113406865805,0.6121781138985097,-0.15461813603990568,0.3159535216269119,0.45194910852647935,0.010842290172615099,-0.26910535397710367,0.1654937796277122,0.0974973316237097,0.4310115354668064,-0.06925490203227523,-0.06963920658449098,0.22735132337254338,0.28744350148776,-0.1644819256327138,0.3001033183349899,0.19460837923860877,0.3157100305703955,0.13519389748759372,0.0699727811176888,0.1026902391755238,-0.2097296166655652,0.24540009325294423,0.48708563629678353,0.1809966667474536,0.45968160012693615,-0.05004446725290151,0.16672913705046402,-0.05897707503237733,0.37063953489818846,0.18939497781619286,0.30629889346779354,-0.022180568669066394,0.21079543637476097,0.17979000421022903
Rolandic_Oper_R,0.21550482042935637,-0.02443315152067862,0.5065176408102005,0.27046643692536654,-0.33166145079279913,-0.40064696784345993,0.355136042503642,0.165767345346461,0.23292391286952618,0.3475478621152724,0.24764821931302827,-0.09890325939191344,-0.28035603164344725,0.22461768598404352,0.2112355098024493,0.40583323837498814,0.14356837641861978,-0.18568483279645603,-0.05690893893789191,0.1870624517103352,-0.17303767133421336,0.1518991768047014,0.18398476890712787,0.48795553188533475,0.36700602074213196,0.48277839028237407,0.36831627699309144,0.047550340035229066,-0.00025550088861536063,0.4562846719807693,1.0,-0.009517827626692626,0.41046795333899067,0.052138656016328465,0.5101364476612347,-0.10865801267845904,-0.25579892953213323,0.35393642182922946,0.517420074296549,0.26898295189060567,0.36609425517927097,0.40596610912279185,0.17577107393283992,-0.2694256683642026,0.1464173899982872,0.35546634621678885,0.2877144431291767,0.41638054126536217,0.3890622746786283,-0.223944347857126,-0.20504225180039745,0.1907770820339259,0.3037950178804888,0.24522916208327236,0.16342105574725022,0.1527603119618947,0.5657413950372809,0.22150605793346645,0.1731509507868678,0.11541133331114861,-0.07696244763489025,-0.2349428297194072,0.0362730362660304,-0.35325214117529624,-0.07590776682868604,0.39426311061141767,0.375449872542444,-0.4407289129697334,0.4556378549685288,0.1393417523253868,-0.265630806857171,-0.3331921989921569,0.131285213646487,0.21317096148754927,0.5116897476152017,-0.2761964855332462,0.04330066378347475,0.3085147277988678,0.06795780017452674,-0.36605429439016224,0.4798916527824755,0.13655088782990818,0.3995778235654864,-0.115695343293284,-0.025238399710798394,0.16341496156400792,0.051783612636920724,0.3804221794543103,0.5224527551240092,0.09351137503825603,0.38158352060976947,-0.3346197737188809,-0.03622442490479381,-0.4418273508696054,0.5603338045497617,0.27811145116984337,0.23860483520673959,0.1829731544064231,-0.16865163142855447,0.2970162402900529
Thal_VPL_L,0.2246779780994055,0.22818400650787626,0.20933614288998434,0.10820008843095874,0.02450824771557189,0.1965477891271563,0.304867987526665,-0.07209410600369508,-0.1296236487453586,0.10239349009835283,0.42790156905877125,0.32765375678424313,0.07054195972425965,0.22555902200775643,0.3150493695051173,0.20171539728152368,0.22636298963233703,-0.01982722701622045,0.4789201651512653,0.23674179893505118,0.11073050764389554,0.5157230610657941,0.08621043776348027,-0.06285252494756001,0.16919375956917243,0.21613714375292095,0.1172566768328648,0.5707106247242568,0.021357783460240504,0.1967419377099858,-0.009517827626692626,1.0,0.2652858200234369,0.202687156126737,-0.05718508855672231,0.13577219956278674,-0.018549531909651785,0.19176556675234044,0.04582937796373428,-0.08592493991851054,-0.08352746602084991,0.2954519359995515,0.07894915326609632,0.24924966096329002,0.3510119371201208,0.37521333689860525,0.03430149413429032,-0.12258379049836858,0.2809859719933843,0.5218342981671141,-0.002052362531966599,0.18171938601483262,-0.026362861435915843,0.022341446478801204,0.3643100902334884,0.39746879116099665,0.08747038560893358,0.035598156961119364,0.14704674730879708,0.1412995929847267,0.2673786345316551,0.15846091425435632,0.45785282199162153,0.02847116216168851,0.3143557460585792,0.48167607011771524,0.2649847154777973,0.30125349175406446,-0.015763677263785254,0.07069243712471981,0.21276563769796242,0.08834527081096248,0.059437788745170056,0.033402248212069136,0.2610695823087434,0.1131831071168718,0.07853516078541498,0.2430470880334861,0.4759599928183901,0.06803799002797024,0.08064878467136224,0.14293308869894245,0.04259368626755308,0.0514449574467981,-0.04700625325913452,-0.05454346423505507,-0.20362578564079403,0.14938234750693813,0.15362208559066362,0.5045917949691509,0.06333580330517363,0.2114921933680354,0.024016970549762384,0.278844139622876,0.08846562735585725,0.02283686495524086,0.34609242755104336,0.09516808756920596,0.20527869980473087,-0.13907852221478215
Frontal_Mid_2_L,0.41126618679508176,0.05690916405976417,0.4623498829306113,0.25248504398183835,-0.3386860560378821,-0.2560574297817052,0.47112986692018305,0.21326023076139988,0.05768348065152004,0.4061745697033084,0.4805943490912189,0.13442407325124311,-0.23311735278661735,0.1945373848784997,0.39026445862411224,0.68865811511012,0.442761746747402,-0.23363266312647596,0.25594009517822736,0.45029393942555096,0.003467684319262895,0.5072158137278907,0.34050766071316524,0.2827278888845825,0.5203114151191506,0.5711397703006349,0.23847489705364402,0.3781306584063409,0.1031346365071606,0.6496093001482138,0.41046795333899067,0.2652858200234369,1.0,0.22140514535059325,0.37279940807267814,0.3150777583288973,-0.26433387878880826,0.7801569459816735,0.35244074150271465,0.040467462858407056,0.12913392224574377,0.4390214435180181,0.21303951862500264,-0.01829979879665393,0.41242064826971847,0.5281896437567003,0.4474329894999823,0.08682703580650207,0.415100352590299,0.21284918862182942,-0.17242498413905438,0.3164745672021164,0.15212561987084955,0.4235990537531833,0.36930885462967544,0.4724234810660242,0.4725103019285514,0.19475461088231463,0.4836853769083688,0.07274414081875798,0.08955300954004927,-0.173101349960257,0.32550117595684336,-0.4375464833476005,0.05382508349281454,0.4280182992626433,0.6439639209860547,-0.1260157289489927,0.21235925791252147,0.3080856219299875,-0.052775820341684605,-0.26852329656720125,0.35606819296661296,0.2610880512100676,0.3101673122718019,-0.22840074969597773,0.17619423184094998,0.4671110282239484,0.41922283524525855,-0.2882146238613013,0.3357959150632017,0.2592341437514037,0.5480848642474933,0.10298643567588127,-0.08547994272930848,0.06905932676792043,-0.1663351740698401,0.46457976196626694,0.5714696855512726,0.2709026636878353,0.42960016500440823,-0.07451026322868862,-0.06316998882150686,-0.06656643147470254,0.5274526947946272,0.4746998606420717,0.469465126839232,0.26206506263057194,0.23081550743009174,0.022348716658318685
Vermis_6,0.16959343263996696,0.3719212218434527,0.17518594964398176,0.3437852759406088,0.003426491690613441,0.0661057286664001,0.19756350795177452,0.12436470119777711,0.10461558658561321,0.04717761220912818,0.25552022160280713,0.3194704056944824,0.20170402678701346,0.24796681557505185,0.3060473513226463,0.2708559820399127,0.021086182341050568,0.06432392419457007,0.10948253146089978,0.11128399478753345,0.14613006442825568,0.2613557875669408,0.038565822119295254,0.01566634097756275,0.15064781749058914,0.1294866857606127,0.1845439392554868,0.21457840416295046,0.0953997820275527,0.1530439839275344,0.052138656016328465,0.202687156126737,0.22140514535059325,1.0,-0.02393331321531053,0.17220967209058954,-0.016563475822108775,0.3266582384706084,0.18102021674053798,0.012993895571270326,-0.05131858620979928,0.6484870970477415,0.07636898417473563,0.48396297751510037,0.6581928959298361,0.28944217096002284,-0.025296102110101592,-0.0008516189830301762,-0.0009450086348346959,0.18725697050032566,0.1695119937231294,0.15020954026996294,-0.07940571393378255,0.1524307505282012,0.07008430448475386,0.1302570447731594,0.15953387481266246,0.09326133841780276,0.2897037171681851,0.14514112171290244,0.3943406300439257,0.1261205142174548,0.497936260905934,0.04203101234767899,0.5033322742682264,0.19476855617883357,0.04201071445376934,0.39135270812057565,-0.11013122238530945,0.1357371539718758,0.049218145674010456,0.14292239464887163,0.2099404897912754,0.15553983758024267,0.2892925279713848,-0.0013651564853425135,0.05179903896595729,0.10440318560993612,0.2843933335450696,0.13647872551563126,0.1368808200954356,-0.07275108068989607,0.07666149761175008,0.04242167432354048,0.05545748791196478,-0.07757443831340291,-0.24256460787204964,-0.03667808929794739,0.09789765139842625,0.1888754504837748,0.32678125413198383,0.05628559186820254,0.27472107536753615,0.5360306641721532,0.2141225558131394,0.06613966054597516,0.35511308682726384,0.04859613712757309,0.38547939772874024,0.11942924374821072
Raphe_D,0.5735241427651072,-0.524681171877204,0.22401639078709643,0.009816032429946421,-0.5504868454360734,-0.6255629154756662,0.5082852463522406,0.31282847125243035,-0.10002836721205989,0.601255592052273,0.3812641640606112,-0.4896393678827342,-0.5462515144513008,0.16490328719832417,0.09781261646707815,0.17601367476982874,0.38275619223701757,-0.3623378352410609,-0.07958906686408461,0.5069632432624362,-0.1708254664441483,0.14472059173503032,0.5405822380757517,0.0434077511882953,0.4174889054777258,0.40922313300173374,-0.14051600085472873,0.15898080799227463,-0.3802790327032515,0.18888265458742082,0.5101364476612347,-0.05718508855672231,0.37279940807267814,-0.02393331321531053,1.0,0.17162959573186068,-0.708836061346021,0.3133042713554318,0.13629563889104598,0.009530995087395962,-0.10273115199914801,0.2685794661391256,0.3720448886304917,-0.38982411244741855,-0.0666318957953642,0.4883173516068323,0.5593161846332727,-0.050855844609234195,0.5862165014454789,-0.10364577179027969,-0.23389298122907054,0.16174655453881395,0.49820384578203863,0.18442448886420557,0.6380628019833444,0.45250463889917086,0.32685974978963483,0.00010365892360842226,0.1694880389297514,0.002283143973115657,-0.31331767096335117,-0.6087966747545581,-0.26869308737387504,-0.5553627347034376,-0.5242974924614484,0.3975228745440589,0.16106881000683373,-0.46990972868427544,-0.04756576529973725,0.04052055027224142,-0.5552160002897104,-0.4341535179619698,0.17434509012150393,0.49266868318772367,0.19046220488430848,-0.6751000872228294,0.4048618981422199,0.5865694235482178,0.10144366458600684,-0.40714843736706524,0.30581434512755734,-0.05525124847163884,0.47327045083167674,-0.3429317805227863,-0.5848911641501094,-0.34460461134064285,0.033972033249937396,0.7076854691629118,0.6288697237631301,-0.18592236873379395,0.06076877533781048,-0.4193207412136651,-0.5145391016748229,-0.5786083537171861,0.5769846973541716,0.7098879856563114,0.2752494278619134,0.2648745170953267,-0.4461793841682505,-0.0731499690697091
OFCmed_R,0.42484482723777306,-0.14987334244636819,0.02543112675754687,-0.42899124218877865,-0.15975567871959986,-0.23096255168188157,0.19144710089737357,0.39775626356211596,0.4060707179094622,0.24359811978255738,0.13654376190314965,0.04495068068857842,-0.1713514833021788,0.32260917975578646,0.3425954887610742,0.25389656314935993,0.17724329084484078,0.18346070456358857,0.09254844098018714,0.12928870548019997,0.20643910587819433,0.29558961117346294,0.3876982361326829,0.11848010407782794,0.026669781434574345,-0.10973390648065383,-0.1513307359256004,0.5246577811266775,-0.22274316935372174,0.005809136103710506,-0.10865801267845904,0.13577219956278674,0.3150777583288973,0.17220967209058954,0.17162959573186068,1.0,0.03593261955785251,0.5510092569324933,0.3201872650800242,0.20493990424197336,-0.21940645064917966,0.3137792686456314,0.5836684207175525,-0.12004314521934475,-0.12409339224615272,0.34349660953580896,0.3732216596539305,0.07865116850945429,-0.041818635481992134,0.20152466193785287,0.21659891138609344,0.196367076860197,0.17056629434777287,0.08973038363982117,0.2502184709626793,0.45291850106316844,0.07819985598949081,-0.41945882720092986,0.5967601006961711,0.4705160943593708,0.12228936042242962,-0.5077154497818791,0.24425053152024767,-0.4358258137531101,-0.08196863219043905,0.05511901351691915,-0.08741830565807951,-0.09005726832421296,-0.4104686663597218,0.357975791735433,-0.2927905373683278,0.1916340766675706,0.6724383049889655,0.21542612501853767,0.06009090215446604,-0.17332938530101746,0.38966098883429073,0.2725240582245126,0.49948986093260517,0.08375078534545898,-0.15644890820897575,-0.04307871068326659,0.18702576373023003,0.3820191890613264,0.019543582900868127,-0.025944379673263955,-0.16423168970337104,0.10859496845504435,0.1222659715414588,0.28811749850958057,0.4719005643864486,-0.15758563833609024,0.030071011393539786,0.08600522917522678,0.218195350686808,0.6444337263621527,0.17107632991266686,0.4415056509123851,0.3922596721480938,0.08998710720958787
