,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_R,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R
Vermis_8,-0.2426555304347097,0.07874715477228575,-0.10213297234396439,-0.008715691145791135,-0.49762087965171936,0.34413151316234203,0.2060773804719836,0.6156216600521432,0.46654153319284414,-0.4204814028842347,1.0,0.2655588930981427,-0.44079070391909875,-0.4166197336768518,0.8419621811232758,0.35150060514100445,-0.3271892930653042,0.07411042650413492,-0.015208339618232248,-0.0184329812166153,-0.46990972868427544,-0.029234630045355137,-0.0018470016587763547,-0.21647552683860635,0.8774150824038582,-0.07751635217357537,-0.22515704630795655,-0.3211402576598984,-0.3056347176221849,-0.44663666522544093,0.39135270812057565,-0.10218351267970856,-0.02608253415374875,-0.3726027607125168,-0.1200388399797307,-0.2123703027325516,0.42652285177558863,-0.3949493962491265,-0.08239403304487009,0.0273491149324597,-0.1175458778071977,-0.008879482167747072,0.2735456193114518,0.3736004734620343,-0.4407289129697334,-0.011212508875165192,0.30125349175406446,0.02418773294123044,-0.4691155113008154,0.7034204448414997,-0.02141088173800075,-0.12104365910765488,0.4124959265604035,0.03327639005299164,0.13156961416742483,-0.0348135312108243,0.7634826392362425,0.3642738747499303,-0.4637649786262253,-0.16200524571750502,0.4913815688682449,-0.39057482745130506,0.06147842038232827,-0.11557127662377863,-0.15203594905431722,-0.26733643502343984,0.035613340385468456,-0.2476277306274364,-0.3332274661185297,-0.13750545378909157,-0.03217910735132856,-0.08125736212488602,-0.1160548428071806,-0.11829944579414614,0.17751010200764486
Thal_AV_L,0.12368768299232161,0.4272695035803409,0.01770675480608997,-0.016278709175151878,0.05028652640767147,0.10935821997798259,0.195716081397436,-0.013717008802782267,-0.0696024644945845,0.09261062356162723,0.2655588930981427,1.0,0.08641335034382454,-0.03175379391640435,0.21038774412111313,0.01605022752396542,-0.00232678502418341,0.04152571557290609,0.18352777019137806,-0.0017080046491392527,-0.07958906686408461,0.060580935500023796,0.13039651426754112,-0.12513738988341283,0.2047947358767535,0.10411355507681029,0.2543239332116501,-0.07957190827558301,0.0013271821069280939,0.0132574133748821,0.10948253146089978,-0.06540501551007809,0.055534473575110675,0.13603343150802097,0.11721841286114965,0.27556112256783305,0.003578736263647919,0.04265213672250118,0.10760782111670544,0.21941446958986932,0.040150121415581934,0.09452407760145308,0.5311862832790174,0.4624177528685575,-0.05690893893789191,0.050421682289376615,0.4789201651512653,0.3226513171560275,0.05503497577120193,-0.010838837411595992,0.4039039764032609,0.08052780912975643,0.019543510527600932,0.16833236548701383,0.3376403412533858,0.10764432893724356,0.07983132781743421,0.5439327297030965,0.06544416570855853,-0.029350583898213826,0.29646617201449754,0.10516430764706552,0.47470135741545727,0.061550197004608904,0.16223577999655278,-0.04931506532951096,0.1051332517762634,0.10095149926471794,0.03733770774754233,0.1804768901906285,-0.01192158862232316,0.029686787230773146,0.1628218904496221,0.022894248092957488,0.29582887756806137
Thal_LGN_R,0.24298228109148004,0.4157081236890488,0.07398559985884214,-0.011298723333753573,0.6968387659154741,-0.22070898542916373,-0.15281607018076632,-0.6717368512191865,-0.4910630511622464,0.689049105891699,-0.44079070391909875,0.08641335034382454,1.0,0.26344766854155993,-0.33531179210461665,-0.34910941098616266,0.4822361582982965,0.001694883967571548,0.1789372398999288,0.047375074541210246,0.6288697237631301,0.09234304790688411,0.13476509586328655,-0.0023725336563098685,-0.4748067602384549,0.2429126485339493,0.561926031301571,-0.03185100374709789,0.2426956239048033,0.25364478426481574,0.09789765139842625,0.20733751781759732,-0.30405557971626496,0.7247086116915739,0.3926326821428518,0.6361959305036191,-0.6022285874571977,0.7255403616899194,0.4369411733108658,0.3649257277112916,0.2635984814235447,0.4426893043761732,0.33382142412105537,0.12712605041622177,0.5224527551240092,-0.2606309635422034,0.15362208559066362,0.40914937334356827,0.2572049959026986,-0.5729584390961755,0.4407874860000185,0.3257772587541907,-0.5384018413252223,0.047995735888058576,0.4085762710068253,0.13218911009940054,-0.4625544734405419,0.10987169533355833,0.2714371496164183,0.49580087079238744,-0.14106712047518366,0.7257508295991626,0.41906989571079095,0.38480364931835187,0.2463897630319795,0.2525647061272188,0.29264375803000614,0.5669219018688646,0.4866089565692892,0.6787419547790162,0.22694714522125997,0.16067388758082934,0.5197065881180288,0.1527838353322831,0.2645945392585263
Paracentral_Lobule_R,0.07358386441250399,-0.01025979795279083,0.26569386650535104,0.24247474197553198,0.29187306396966173,0.04239628252003645,0.4411053341084446,-0.257682842708906,-0.08597597281227251,0.07882994980077858,-0.4166197336768518,-0.03175379391640435,0.26344766854155993,1.0,-0.21708677893439596,-0.0077016555327931455,0.3429649555871747,0.053443712001431186,0.13800321256177311,0.4426902007048923,0.13629563889104598,0.19252787583640812,0.33698020438188664,0.5616504619813781,-0.14986082337658962,0.11124558431526466,-0.04466852209536978,0.7684696617025961,0.8626193615778562,0.36866990204610867,0.18102021674053798,0.04854889374848454,0.5169215490086372,0.16335828938692737,0.6015346666928592,0.04184535657939451,0.014724112769705998,0.3646440188210829,0.5052124987818616,0.23923460562602167,0.033987413027892724,0.07704547024156905,0.03167333533181691,-0.010022699888664393,0.517420074296549,0.5344249665221319,0.04582937796373428,0.18908568574054033,0.4918657817558711,-0.22679419999071979,0.03705575975035665,0.4816762497530235,0.019907535715480963,-0.035329334926074346,0.1493308961882972,0.2017673290652285,-0.12443035013594692,-0.1607266123899898,0.3733229748133796,-0.06091108358115848,0.19286271598862448,0.1368066066192489,0.09042797547233616,0.0632584583116706,-0.04270932101937651,0.4982301109319245,0.08861244912882374,0.025745161796509795,0.15412149751519966,0.26669086609420467,0.40504876862511735,0.1565662932067682,-0.17957062622944767,0.18137995942542995,0.14011707991079783
Vermis_9,-0.15149973105581632,0.06371451982731619,-0.15809271333947864,-0.018407268040709867,-0.335176763869107,0.26216457902568224,0.30889686718971476,0.5176983137622433,0.41321784148765733,-0.3379189757349715,0.8419621811232758,0.21038774412111313,-0.33531179210461665,-0.21708677893439596,1.0,0.32942597063891216,-0.09621080828302543,0.008896977205029048,0.062102727967348094,0.006457749127864241,-0.38982411244741855,-0.07619572178065522,0.1875272478110734,-0.1302425260305935,0.7902418723219948,-0.12669033467457488,-0.21677701731989732,-0.1892204565957016,-0.0810054711252682,-0.2950927959550995,0.48396297751510037,-0.16655203330895207,0.10774117919995407,-0.2656629456669781,0.005080853975147079,-0.2157730591849396,0.3415700642659435,-0.24094365682121185,0.026767995283096112,0.19887283694212118,0.04999057942624453,0.08691625227007373,0.20709053913848124,0.29058113438065736,-0.2694256683642026,0.13311024096333804,0.24924966096329002,0.14364900043017045,-0.29598756182537733,0.6595570592996516,-0.06037891708877335,-0.00025382659583820085,0.4713958317775185,-0.11321300282991288,0.1091080847560042,-0.0069216633152923,0.7095529201937698,0.24133677383132981,-0.33248037868098995,-0.08325557354351323,0.599399795056918,-0.3370244980839143,0.07325678214961348,-0.10110111796622223,-0.15638006949137037,-0.10449413075767133,0.24582983490824056,-0.2470813352086691,-0.21775487466386553,-0.10847155679472946,0.05562944390491941,0.04425506077235936,0.01112140002541193,0.10100836681877301,0.1005938144446801
Amygdala_R,-0.12683753524007688,-0.06787866389334585,0.45812084763352573,0.43999086695460987,-0.48721590401109444,0.7285359468546136,0.3067305153090862,0.586628343011964,0.7372060489290393,-0.4303901271337293,0.35150060514100445,0.01605022752396542,-0.34910941098616266,-0.0077016555327931455,0.32942597063891216,1.0,-0.4369972178393973,0.06539452600546183,-0.07396332098949075,0.445769361753881,-0.19555736600887721,0.5024706983053409,-0.05845483051793443,0.3365859591016703,0.4493879206695392,0.4518508394869342,-0.26644139278845336,0.20803861416550537,0.1659359773310967,-0.6375754689612119,0.11378588527290613,-0.004448472472299194,0.1199798510584088,-0.4152239186760957,0.09354271747584109,-0.21983715283384248,0.7227620766490777,-0.2554671489933958,0.26850223910113524,0.013261688378738505,-0.4875959437153383,0.1488980199853269,0.11394115525588593,0.18256963280293068,-0.2176121688080811,0.23672938351586936,0.13067519580635278,0.0071621544259062,-0.6210445703660359,0.6032459095594992,0.14331515800183128,0.37457586479910004,0.45720957035308196,-0.22246354326948978,0.1297085946518358,0.18786630046236644,0.6005639510991755,0.004815085164310451,-0.6405095452640733,-0.09482178985613667,0.252846298145415,-0.3167641696281833,0.08789222814929575,0.1235045815330943,-0.20270142997445773,0.15806302933539274,-0.3436753486888516,-0.34924910081876337,-0.16154728019545625,-0.0606404089647987,0.4680751288320567,-0.11688006145714741,-0.23189574815871275,-0.3416163863497007,0.3993676899199784
Temporal_Sup_L,0.03841444924508179,0.011225941966003565,-0.3602701075090677,-0.275404619674997,0.7093094461204114,-0.4925237748779127,-0.12501862309073675,-0.4844108517613678,-0.6193705935499099,0.3689249193858902,-0.3271892930653042,-0.00232678502418341,0.4822361582982965,0.3429649555871747,-0.09621080828302543,-0.4369972178393973,1.0,-0.11853149718443891,0.1801983423172155,-0.27972599485495014,0.30581434512755734,-0.3800962481881027,0.6606348691544444,-0.14286980589270193,-0.3429507350367115,-0.3450010288356378,0.156362349523917,-0.008770805573662539,0.22952471651817943,0.5315856716940119,0.1368808200954356,-0.11997555487998067,0.08324398488071179,0.4833300022821823,0.15396177884010273,0.15598585396251785,-0.6098977647010154,0.5857382705029575,0.10990834215776514,0.4412386285633615,0.792582918208456,0.24676914168219002,-0.037803814769536224,-0.18574004689852877,0.4798916527824755,0.0913822312367847,0.08064878467136224,0.44285194902371916,0.5656810934897021,-0.3632358351484893,-0.10597404379821464,0.1332496185360233,-0.1083497198699167,-0.01413176950635149,-0.023007653126758603,0.01995534686302475,-0.3459419260835882,-0.2620329031951238,0.4732196637468434,0.21038092477046672,0.07702903282277164,0.42151459744269154,0.0775792818334177,-1.7830240761915504e-05,0.042822991751128525,0.24896967231209588,0.7296729737255638,0.29863054091316465,0.4259351771027106,0.1645723289599823,-0.05486805134694976,0.274768476873629,0.5106563717134506,0.7726628801687201,-0.21575921731133788
N_Acc_L,0.025810413022736803,0.18867113232999122,0.35679913849596306,0.2877941818435476,-0.03441371481784267,0.2211952307953469,0.03368992881283817,-0.06944344852973364,0.09033897508203607,0.06629991239669644,0.07411042650413492,0.04152571557290609,0.001694883967571548,0.053443712001431186,0.008896977205029048,0.06539452600546183,-0.11853149718443891,1.0,-0.1803625267967642,0.03163981886088598,0.04906917721672557,0.3533293066397718,0.0014196460442258765,0.015230922812491676,0.03925654166582282,0.30493014987188244,0.03738696668702489,0.13012958043035316,0.08877049918463525,-0.07875843146919423,0.0005298366021048749,0.36008963757105705,-0.013209985703906432,0.15719034416543784,-0.05373240875043281,0.1876591509538212,0.15357747544213898,0.30116346506831687,0.09682781179171102,0.05630557884953002,-0.25077514521228467,-0.027113138916146386,0.18936862646067773,0.10164949089790816,0.018196793339148594,-0.03184371039149049,0.04899926178908969,0.008115890909036298,-0.08879534333216231,-0.033914605306039035,0.1515383075256781,0.03502273372122057,-0.12980274547380755,0.3384698058052579,0.10562067717236927,0.17301078600686665,0.01452550933067867,0.16459431673392033,-0.1277787728756954,-0.10282512535793263,-0.06847550347113161,-0.032093392706886444,0.19395756040362438,0.0882763530115781,0.18915531512709483,0.1855012481785219,-0.26315819653774275,0.40777717104329947,0.3478891869623674,0.17730083763806048,0.11612369660794547,-0.1831891703622336,-0.03822134741269439,-0.264572495299679,0.20752794720457962
Thal_Re_R,0.12246400998422237,0.10545947982537894,-0.07760082176126681,-0.0825962509953208,0.20666064972600146,-0.07847345544840896,0.131541356618588,-0.06050444475230688,-0.08441365328663807,0.17233248874863205,-0.015208339618232248,0.18352777019137806,0.1789372398999288,0.13800321256177311,0.062102727967348094,-0.07396332098949075,0.1801983423172155,-0.1803625267967642,1.0,0.03210787563567314,0.05434778697865821,-0.06810762841899147,0.2529943278977802,-0.00028173563986529077,-0.00878756599264014,-0.03338277765373534,0.01715586919871303,0.03930058227887629,0.14075063190933831,0.18878933455802668,0.11394338585301846,-0.033524351137191176,0.10482212481013077,0.20885704009355704,0.17839823211121175,0.09750602627954075,-0.09885546096592776,0.12063653617934164,0.19705369039238255,0.2850565855750885,0.21799592802944423,0.12563572817466634,0.1587971338849101,0.08186841379575474,0.1836579740217049,0.1443233782722558,0.09179766844513476,0.2648393506924971,0.185461623692903,-0.0273022810672841,0.12394690510389729,0.15574293003290812,-0.006789715029895815,-0.039252675088203286,0.230261447784092,0.05157894194327562,-0.041128440875958905,0.11688438546088938,0.17180070801986266,0.12319239457347837,0.15944751724347134,0.13787462321702348,0.15098156475475133,0.043330646351911375,0.12181192457937047,0.031174069981300175,0.2635672025157278,0.028021570756999646,0.0848099310327016,0.10180382584168281,0.10660517879648726,0.07776056395837573,0.23543746521222203,0.1999188459621359,-0.011226611815355675
Precentral_L,-0.006225418622911508,-0.009997595896926592,0.5644543080262023,0.4697711891767833,-0.30768533535560294,0.5173472312037597,0.5163238202947186,0.27960415216572876,0.5770385203798435,-0.15101401363368688,-0.0184329812166153,-0.0017080046491392527,0.047375074541210246,0.4426902007048923,0.006457749127864241,0.445769361753881,-0.27972599485495014,0.03163981886088598,0.03210787563567314,1.0,0.04052055027224142,0.5031096868575395,-0.1511756445665275,0.8543543135456985,0.19462550362388137,0.4756240609613869,-0.2504414938406268,0.5908088751283438,0.595714735660826,-0.3616354328901013,0.1357371539718758,0.18566650679984642,0.19331155607467732,-0.17266232863377354,0.6991580983788056,-0.011176550278627097,0.513388484601853,0.008956320657259495,0.5662056740565755,-0.03995238549308061,-0.5616937606472734,0.06673817443230444,0.1222142436230236,0.09286454981513424,0.1393417523253868,0.3886609808531868,0.07069243712471981,-0.0037200538445059383,-0.2969955838329962,0.28597136957592534,0.19474497431572738,0.48293284136097037,0.12292930735812657,-0.12207226047991623,0.3364709018961045,0.031960262077562404,0.3871093090036238,-0.030091340036166005,-0.329556588918866,-0.02204175971395036,0.17485561987690673,-0.10135476439127745,0.08476737734045499,0.16457988208242097,-0.007410861714339773,0.2819311591628334,-0.3504830469589641,-0.12416679533230664,-0.15662504318746617,0.16643558108867573,0.5412092530730179,-0.0796107906220635,-0.3744166002380151,-0.3511304875963123,0.340282540240577
Raphe_D,0.21045635222258538,0.3842345217639263,0.32274138532774754,0.3598304972935683,0.47327045083167674,0.07039901624724935,-0.4461793841682505,-0.5504868454360734,-0.23389298122907054,0.7076854691629118,-0.46990972868427544,-0.07958906686408461,0.6288697237631301,0.13629563889104598,-0.38982411244741855,-0.19555736600887721,0.30581434512755734,0.04906917721672557,0.05434778697865821,0.04052055027224142,1.0,0.3720448886304917,-0.14051600085472873,0.009530995087395962,-0.5786083537171861,0.4962193768926738,0.38275619223701757,-0.10002836721205989,0.06076877533781048,0.03805483587317055,-0.02393331321531053,0.31282847125243035,-0.5848911641501094,0.5163979910682565,0.17601367476982874,0.5865694235482178,-0.3623378352410609,0.5769846973541716,0.3133042713554318,0.3975228745440589,0.00010365892360842226,0.35590915418625235,0.16622699941021749,-0.08788098449032722,0.5101364476612347,-0.48734333690155984,-0.05718508855672231,-0.0486313859499461,-0.10273115199914801,-0.5462515144513008,0.45250463889917086,0.14077854056569936,-0.6751000872228294,-0.1708254664441483,0.14472059173503032,0.2648745170953267,-0.4205454724711299,-0.10364577179027969,-0.06745021304253485,0.3459606548522925,-0.5242974924614484,0.7769960333819637,0.3920290053491976,0.5735241427651072,0.02393411761116972,0.43319166380372764,0.009816032429946421,0.4425858824148358,0.5593161846332727,0.4883173516068323,0.1694880389297514,-0.05525124847163884,0.44277104888738533,-0.1935713775235734,0.15898080799227463
Frontal_Inf_Orb_2_R,0.049596381737416054,0.37617985981939994,0.8592656208016743,0.8246502346488892,-0.1819604770242278,0.7535910569862813,0.10259635673916796,0.0563451449094941,0.5229322680077289,0.08667735162993359,-0.029234630045355137,0.060580935500023796,0.09234304790688411,0.19252787583640812,-0.07619572178065522,0.5024706983053409,-0.3800962481881027,0.3533293066397718,-0.06810762841899147,0.5031096868575395,0.3720448886304917,1.0,-0.3010953127759992,0.3928245424879471,0.014583603756147964,0.8712445377877989,0.08952631248625806,0.32781922325675655,0.2997144968921378,-0.4027674227156773,0.07636898417473563,0.4000210669088304,-0.18059805583087996,0.008176063635341771,0.2637595929891874,0.30894153585328615,0.49505855063288684,0.19545951814216778,0.4752644518946205,0.09350649338324611,-0.7234789312116733,0.1707237012700115,0.3339432458271858,0.24834457091156092,0.17577107393283992,-0.11270166081656685,0.07894915326609632,-0.21121494742897823,-0.4887587916997187,0.01912493444140759,0.5756971394606715,0.321453537243426,-0.22383049863883347,-0.051446356414808804,0.28186238742287445,0.35928923825664655,0.18045630692792614,0.17039717111086786,-0.47565637133360245,0.012640006292237854,-0.16585062047077284,0.17517564147901932,0.4424635331231648,0.4978533333953137,0.0038877742829893413,0.5812682800468468,-0.5993812485738998,0.12144385910521403,0.14716848827320164,0.36947996215010387,0.5035964933148044,-0.2177328900726434,-0.18849958611976747,-0.6923309955203142,0.5944136229364693
Insula_L,-0.06577723464115195,-0.1926190522373153,-0.29839930329079917,-0.13923206373792926,0.31523544931881187,-0.2088373964681086,0.15271060875195344,0.013948321078127919,-0.19631317875053053,-0.07192805468215842,-0.0018470016587763547,0.13039651426754112,0.13476509586328655,0.33698020438188664,0.1875272478110734,-0.05845483051793443,0.6606348691544444,0.0014196460442258765,0.2529943278977802,-0.1511756445665275,-0.14051600085472873,-0.3010953127759992,1.0,-0.008285839436048869,0.06785836877044724,-0.33486769513957104,-0.14800741198010567,0.16452129082480701,0.2763674030116113,0.4793998738496183,0.1845439392554868,-0.11616556564250594,0.4755663692905538,0.17879324167760718,0.14090973260932643,-0.09030571422705574,-0.10421170398075592,0.35425384612851385,0.15352975018803774,0.33168700303579174,0.5984413886327187,0.14328766466587964,0.010431613905655163,-0.02088281282618484,0.36831627699309144,0.4067964567981749,0.1172566768328648,0.5381304637392864,0.48642707872642843,0.13227399654990574,-0.1951234632853186,0.24040423624359225,0.3346877407135007,0.060905698481219676,0.08707410067738706,0.06062132547467148,0.05899619358515957,-0.19835204291078898,0.3957923658024561,0.011689898324651376,0.46517651350635375,-0.08532941851090352,0.03718536325296359,-0.2005458530085529,0.0898664558364061,0.21131768377087737,0.6184274247291074,0.0011106071994606997,0.1376219544295411,-0.006554920331619259,0.12967254900175296,0.21140826505960553,0.3132544957167965,0.7056082242755336,-0.12029364448664025
Postcentral_L,-0.016013889863929154,-0.25517138443433646,0.46345353381018767,0.4297638966363754,-0.315539600779878,0.3493803427364734,0.3959191812422827,0.22743355967252935,0.46462182742010744,-0.22321789466437164,-0.21647552683860635,-0.12513738988341283,-0.0023725336563098685,0.5616504619813781,-0.1302425260305935,0.3365859591016703,-0.14286980589270193,0.015230922812491676,-0.00028173563986529077,0.8543543135456985,0.009530995087395962,0.3928245424879471,-0.008285839436048869,1.0,-0.008151523860948076,0.3349353321872961,-0.3645020267360401,0.7658698745983962,0.6046744665140437,-0.12689734047684922,0.012993895571270326,0.03946253530410241,0.39974427021916054,-0.299521827957404,0.508990295971866,-0.1639630554228199,0.4766466036716191,-0.013766626638786911,0.33446540695683064,-0.09102986774386089,-0.45646687084437315,-0.10612631755229407,-0.1540390462724949,-0.11113208266463429,0.26898295189060567,0.48965402946096814,-0.08592493991851054,-0.09072210470758903,-0.06246046894397032,0.2052946204278801,-0.02376792042001807,0.35339023336301933,0.2081132653863371,-0.16076788548629234,0.11619004356977831,0.0035792935413748077,0.2563530417172988,-0.22242691274085938,-0.07908216091928237,-0.14233456643362627,0.16444931800411822,-0.1869767720106621,-0.1309203631888923,-0.01660810846365698,-0.049895804727936685,0.3295928849977553,-0.2989134546497509,-0.20098818888173373,-0.2473019331243015,0.003328280177800806,0.39019780652111163,-0.08127629612942175,-0.43412551490217505,-0.2082556166180723,0.11379129391243487
Vermis_7,-0.2568218038354207,-0.04860377565914277,0.014613623707461047,0.01396228370793619,-0.4954028617994085,0.37173082659164325,0.5244653336789401,0.6531925227939064,0.5518539486605285,-0.5547089636789065,0.8774150824038582,0.2047947358767535,-0.4748067602384549,-0.14986082337658962,0.7902418723219948,0.4493879206695392,-0.3429507350367115,0.03925654166582282,-0.00878756599264014,0.19462550362388137,-0.5786083537171861,0.014583603756147964,0.06785836877044724,-0.008151523860948076,1.0,-0.07678735850888493,-0.3535039949581755,-0.010027567167544955,0.028751550395974695,-0.43976624982090984,0.5360306641721532,-0.09877549121485403,0.24233491553245273,-0.43293235102066746,0.07581019822347754,-0.3135234893171686,0.5372850765707528,-0.382485389009617,0.10172132959754611,-0.05688650546003081,-0.19884100174124855,-0.04310597625899735,0.20310584262946302,0.3627246687188333,-0.4418273508696054,0.29313027681587855,0.278844139622876,0.09720550363020111,-0.3632620557882944,0.7590690256829602,-0.07556047462239399,0.12618832642936226,0.511405033850663,0.06527697575958252,0.14291607410323068,-0.02240427272175172,0.8417701260330767,0.2883461491324298,-0.4438172096209489,-0.2105579698714026,0.6595616880756284,-0.5136879976281342,-0.02337866742605497,-0.16190193134020048,-0.20158168871077697,-0.19755852275382857,-0.013825364651876554,-0.3714551523763058,-0.38343668610020654,-0.10668531170082818,0.17939929902315796,-0.046495014917917805,-0.31870924264603895,-0.08325772374602648,0.20562663385000782
Hippocampus_R,0.12698042089345743,0.4333025372809626,0.8316829193490074,0.7677738498266651,-0.10866890304376475,0.7236199598167592,0.03912806637960036,-0.06771008001643124,0.4178480693886253,0.2232132244769734,-0.07751635217357537,0.10411355507681029,0.2429126485339493,0.11124558431526466,-0.12669033467457488,0.4518508394869342,-0.3450010288356378,0.30493014987188244,-0.03338277765373534,0.4756240609613869,0.4962193768926738,0.8712445377877989,-0.33486769513957104,0.3349353321872961,-0.07678735850888493,1.0,0.22728195756989983,0.2261801292138078,0.2187725831625282,-0.42185634568365704,0.08822828563947757,0.36767833156926544,-0.3061164726662466,0.13083374984967389,0.23449730024747834,0.4387137687015734,0.36349413703813255,0.2259302496328794,0.4297729938563969,0.12059132180471668,-0.6721756655372504,0.256500457619725,0.40887897244517213,0.3038792374574553,0.161402118697944,-0.1738967680918294,0.09321139043683259,-0.057102017504925905,-0.5055014211165834,-0.1096930370714655,0.6486989816378437,0.32657075539361663,-0.34992784059303494,-0.020753709323701797,0.393619618428568,0.2923514815429857,0.10239663174525397,0.2500940687593365,-0.47640208650441823,0.1279378565761874,-0.1991314692086622,0.3424586870267626,0.5192673526807223,0.5763402510011975,0.05578166517688544,0.4183210450881728,-0.5323090979444881,0.2352397082315505,0.21600649548366793,0.4559343332855136,0.4485252514663156,-0.26862099668920336,-0.04477142976624434,-0.71148796939725,0.6394614904689161
Cerebellum_10_R,0.30314567257135516,0.5706410224645762,0.05887206589768271,-0.05588087991896814,0.5182373508234756,-0.10328179812561471,-0.19735509017419947,-0.6341868580744503,-0.471624179858505,0.5864673647409829,-0.22515704630795655,0.2543239332116501,0.561926031301571,-0.04466852209536978,-0.21677701731989732,-0.26644139278845336,0.156362349523917,0.03738696668702489,0.01715586919871303,-0.2504414938406268,0.38275619223701757,0.08952631248625806,-0.14800741198010567,-0.3645020267360401,-0.3535039949581755,0.22728195756989983,1.0,-0.2660169615277739,-0.06811919950831437,0.14216197035833966,0.021086182341050568,0.10853369991371288,-0.38485662070174603,0.5979388691110431,0.0574606854483673,0.610944646676045,-0.5221129195383568,0.37663316059692975,0.2077344681720359,0.23895183600016004,0.16942861955190303,0.33385751784639617,0.46538926558477306,0.31313297378726185,0.14356837641861978,-0.3773698225026897,0.22636298963233703,0.3001176373686016,0.13911780775382923,-0.6207291677462115,0.5033362755293349,0.07523217715095848,-0.4782284247265163,0.14020508168712723,0.31579349806593726,0.10096467080124923,-0.49410018124338045,0.4025361809484153,0.2010192209260012,0.47438981114542267,-0.25732316141607847,0.6010254718095709,0.520451863683481,0.36409551011715385,0.27215646923635445,0.0503957990702511,0.10256652125066666,0.4554148291121219,0.3828447924728159,0.47417514631344315,0.030004663312261017,0.14555196959708763,0.4091747473094509,-0.025499337237725322,0.3398111523884876
Parietal_Sup_L,0.02196130177050635,-0.19797833578100307,0.4871648438633737,0.3452569994269966,-0.07529618733120175,0.2196722608086423,0.5836163258808075,0.014939195244920418,0.24981263882490048,-0.23323770828855267,-0.3211402576598984,-0.07957190827558301,-0.03185100374709789,0.7684696617025961,-0.1892204565957016,0.20803861416550537,-0.008770805573662539,0.13012958043035316,0.03930058227887629,0.5908088751283438,-0.10002836721205989,0.32781922325675655,0.16452129082480701,0.7658698745983962,-0.010027567167544955,0.2261801292138078,-0.2660169615277739,1.0,0.8150196945564744,0.14236900724555027,0.10461558658561321,0.05562030084613473,0.6717493168922527,-0.1418694610904947,0.4044063477495353,-0.1533621373470256,0.35857783324858483,0.10028729368360234,0.3630202389845009,-0.11380472696082791,-0.32828318646250054,-0.12180109905910372,-0.16102532920154608,-0.04995962049975406,0.23292391286952618,0.678153816111862,-0.1296236487453586,0.017177617533685786,0.2942802594861927,-0.014616110397114065,-0.06407192484008997,0.4560100708516118,0.20394121713010982,0.07421664095388693,0.06505195458956475,0.13851347284336327,0.06386134798179031,-0.1487787532180322,0.16472427498291664,-0.2180003183679462,0.21209552491704045,-0.20814607969806362,-0.09421039969991628,-0.08406402698664105,0.005524664439822229,0.3388833661747411,-0.2692067471576175,-0.11692112692780293,-0.09750130861378271,0.04862077277787409,0.40381434151785905,0.003511636738520681,-0.5181728811135984,-0.09512335003431174,0.08485862950237706
