,Frontal_Inf_Oper_R,Thal_AV_L,Thal_MDl_R,Thal_LGN_L,Thal_AV_R,Occipital_Mid_R,Precentral_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_L,OFCant_L,ACC_sup_L,Vermis_3,Heschl_R,Thal_MGN_L,Occipital_Inf_L,Frontal_Sup_Medial_R,Frontal_Inf_Oper_L,Thal_VPL_L,Postcentral_L,Cerebellum_8_L,ACC_sup_R,Red_N_L,Hippocampus_L,Lingual_L,Frontal_Inf_Orb_2_L,Thal_IL_R,Cingulate_Post_R,Fusiform_R,Thal_MGN_R,Cerebellum_Crus1_R,Vermis_6,Rolandic_Oper_R,Vermis_10,Paracentral_Lobule_L,Raphe_D,OFClat_R,Occipital_Mid_L,SN_pr_L,Cerebellum_Crus2_R,Vermis_1_2,Amygdala_L,Cerebellum_10_L,SN_pc_R,Cerebellum_7b_R,Cerebellum_6_L,Fusiform_L,ACC_pre_R,ACC_sub_R,N_Acc_L,Frontal_Mid_2_R,Cerebellum_10_R,OFCant_R,Temporal_Inf_R,Cerebellum_6_R,Thal_PuM_L,Temporal_Pole_Sup_R,Precuneus_L,Supp_Motor_Area_L,ACC_pre_L,Putamen_L,Frontal_Mid_2_L,Insula_R,Thal_PuI_R,Thal_PuI_L,ParaHippocampal_L,Hippocampus_R,Temporal_Pole_Sup_L,Thal_LGN_R,Paracentral_Lobule_R,Thal_Re_R,Calcarine_L,Temporal_Mid_R,Caudate_L,Lingual_R,Occipital_Sup_L,Cerebellum_Crus2_L,Temporal_Sup_R,Frontal_Inf_Tri_R,Temporal_Sup_L,Heschl_L,VTA_R,Parietal_Inf_R,Thal_LP_R,Rectus_R,ParaHippocampal_R
ACC_sup_L,0.21077776362320796,0.19463516239447,0.5102726920440268,0.5138751143638267,0.19248769902349358,-0.6220400338623847,0.13696388378623983,-0.2680197687386428,0.09058852813790008,0.2551626505885737,1.0,0.04998092190383002,-0.024647763127108403,0.15255911342699552,-0.44650099457278386,0.0807579199940399,0.47329690771859595,0.2809859719933843,-0.06100324106374916,-0.36183517753774563,0.7537802431226858,0.6682077410890127,0.4388912676127964,-0.17928712705889638,0.41400564914645055,0.12264116534681385,0.6391970454164274,0.0729397810430352,0.4116608061847447,-0.35211072302772545,-0.0009450086348346959,0.3890622746786283,-0.22152605686856738,0.12620170404431155,0.5862165014454789,-0.07781339303522176,-0.5092579728039694,0.4799704494209019,-0.24239657929407343,0.36329811744210094,0.1220331951571065,0.3903918053916002,0.17967904428662737,-0.3603353162987049,0.17069209984673314,0.14379166096945736,0.2763346685860465,0.15616647045207677,-0.09775047800356318,0.584116905110614,0.44918988953323474,0.36727912079907593,-0.2819377268348055,-0.2505090382874941,0.5268779372789087,-0.3118158027569325,-0.09494407954997211,0.27708691195382795,-0.024205253156833126,0.22943738482408993,0.415100352590299,-0.11610065697417822,0.5888736767197392,0.5722363676104167,0.427201357622727,0.30616994485120563,-0.22699069839502375,0.6578779604053157,-0.017438832875628574,0.0904079187019878,-0.19094919163825164,-0.4186015729567853,0.23112709280458252,-0.09029694749557082,-0.4546006058613895,-0.37914961806566044,0.10537612327822873,0.2750687926400182,0.27016199100272986,0.29456943981311157,0.36188509812111924,-0.05486782120707823,0.21930457106137086,-0.05365168408028084,0.2981937947085821
Vermis_3,0.2550891538080589,0.2411901708370646,0.3122971324030924,0.30676037896658953,0.4717621485693632,0.08885089288847313,-0.32905359758648056,-0.08159498289670121,0.44406950932771105,0.21507489815694308,0.04998092190383002,1.0,0.5075588808677666,0.18343128289842606,-0.12362841870274492,0.547068466515807,-0.10317522310713434,0.3685252741869585,0.16385731020314057,0.0861267917643197,0.36124906988256306,-0.04328306036718592,0.1266236489935888,0.38309677277787973,0.2579420683631526,0.5910208278527119,0.2983070760123579,0.4294463829987301,0.07532017938963875,0.3026937652476531,0.41727100310185083,0.026718347727216044,0.5781697053174131,0.29651561294615136,0.004762526105070977,-0.15250817527624055,0.052204460886496336,0.18825240984564737,0.259752821939168,0.4672999461285311,0.0638471103430574,0.13539739773336792,-0.01247112497016627,0.298237135707659,0.17768541694543888,-0.06359805421405727,0.43583324466230683,0.16823611413431755,0.3055240825277341,-0.12184946102398155,0.02928420214925251,0.14882913322945046,0.40156795127023454,0.42548026240649767,0.061932835722119266,0.5254943976846524,0.31703377722876125,0.28302491257500795,0.4948090446034464,0.5237214751618681,0.2632478299811927,0.5363318024331607,0.26496698331977786,0.46560010091590315,0.10822055501966676,0.4682846309120027,-0.062208556684772105,0.10243600532851066,0.15291254737635834,0.041917112893354515,0.34706134255317894,0.39278939547151953,0.33806759466675323,0.3959956079870079,0.16314675488510855,0.0012730151266392444,0.39515012064274074,0.004299982136451254,-0.10337286635370779,0.20817622707798866,0.1413323818216579,-0.3033242974807558,0.4489969028126398,-0.015647976153461175,0.364344876019686
Heschl_R,0.32354754490391063,0.10935821997798259,0.2718899360761887,0.3578187351480001,0.5660683860618134,0.05048695473742631,-0.6541129022611207,-0.3014948048191775,0.29309773268072686,0.26005902297311717,-0.024647763127108403,0.5075588808677666,1.0,0.04203714991467286,-0.3203648277966984,0.49622259298398036,-0.39498903858493534,0.2041279278267693,0.3493803427364734,0.15308823343276917,0.20562596022679147,-0.09825218705749036,-0.43102961994061734,0.07279096326963873,-0.14795375642677175,0.7106350986844531,0.2807933599171347,0.5143411468006671,0.03592646709592865,0.3987453931947078,0.19553260658904603,-0.016437720920900917,0.42134232024907553,0.20054846369095736,0.07039901624724935,0.20481464199452845,-0.14593857409317315,0.1074846476314365,0.34309213512244113,0.19918286298514978,-0.43000062665445493,-0.08680303565297467,-0.021703892179490654,0.4845390058887624,-0.2298689110160047,-0.522029873563034,0.35773663367927994,0.29515433816162134,0.2211952307953469,-0.312974344830311,-0.10328179812561471,0.2757425125955758,0.7623933385476982,0.5256965151557105,-0.23907964418039016,0.805420317952355,0.19573149305550155,0.20817908255840215,0.36489215329725627,0.6271227263784718,0.06787123764505544,0.7872291183617014,-0.031801371179182664,0.13640650132422477,-0.22523337083953437,0.7236199598167592,-0.5129715978103223,-0.22070898542916373,0.04239628252003645,-0.07847345544840896,0.16763911130027082,0.720769904867016,-0.11872877442558387,0.11048706297689331,0.019840145562055628,0.10452199366633814,0.7747821036904337,0.04294950414889152,-0.4925237748779127,-0.16656911242113565,-0.16822679286931538,-0.6956394907444818,0.32483867875983274,-0.06913826912874915,0.4874216487038975
Thal_MGN_L,0.1733725237958727,0.02823328893102434,0.3952902934951344,0.36486847509294945,0.18336782997810583,-0.18234319655696507,0.047265580473070286,-0.2504936887894708,0.26027810135491325,0.40914820185034934,0.15255911342699552,0.18343128289842606,0.04203714991467286,1.0,-0.27812232320754804,0.295562840445585,0.09289006886454677,0.18171938601483262,0.10996089479174008,-0.24435609139670636,0.19798836392755265,0.2018568811952261,0.18410398115684923,-0.017329546425111506,0.36432577238812974,0.2080642139342971,0.26882283849426963,0.1221429489806573,0.4389769697063704,-0.15855335803058623,0.15020954026996294,0.1907770820339259,0.06986945314030753,0.23496326198915243,0.16174655453881395,-0.021795461057042623,-0.16652637982748264,0.4116319523524193,-0.14228418757646755,0.3080355458299263,0.2250993140387013,0.2761318370962208,0.3326357872183031,-0.18000738216049306,0.11834461937697068,0.0022724614460937474,0.3194857045489263,-0.01635655528731578,0.09882526668325514,0.21021663663830473,0.2938973764173844,0.25960308999956255,-0.01575817021558014,-0.13107367604704165,0.2205943285678041,0.026780347695366052,0.2885091624852248,0.2976225507999344,0.22811507302298092,0.08293634370370877,0.3164745672021164,0.01302429077672377,0.3056474090787847,0.440082760555427,0.45164019489075236,0.18235549734654466,-0.08056790143854117,0.45215362257773756,0.1352359282886495,0.17937941139771044,-0.0713389679302368,-0.16757964437822154,0.21778520161210374,0.06543138479263402,-0.06645249303820844,-0.3183601370576198,0.05471153872755662,0.16672356991980247,0.08927604199717346,0.04285213230908616,0.23853765361677262,0.07421378216222464,0.12262746302288637,0.4653849959018105,0.34782367107184864
Occipital_Inf_L,-0.377573648266054,0.14645400692090899,-0.47107856672859927,-0.76521558152483,-0.34890642288323664,0.6413854562412379,0.22920445057422376,0.9025786551753043,-0.19709690657397017,-0.7072939551019017,-0.44650099457278386,-0.12362841870274492,-0.3203648277966984,-0.27812232320754804,1.0,-0.37686335198892584,-0.003893196272920576,0.07487978463995165,-0.11857338180706085,0.7116499520038915,-0.42719600706797417,-0.5960362086184835,-0.04617338477806337,0.6443934984983445,-0.4124492836586105,-0.215714495383285,-0.39070511943886393,-0.022289218873269234,-0.6400888594296043,0.5105188514470987,0.017487862000711105,-0.2887185735636426,0.23632322220391058,-0.2900559966326879,-0.7424829066606229,-0.06396664197223345,0.8065817196199895,-0.5709402534327315,0.4787049423397668,-0.37085983295792424,0.06904454496561904,-0.32977793173979325,-0.20568736468920992,0.2886713714630019,0.29348220331871844,0.4634663945703704,-0.6008017074726377,-0.48164644751437913,-0.22584167333773944,-0.31018884344768627,-0.3813821171717265,-0.7515031710733111,-0.013439591146940575,0.3510914110800554,-0.11291526510798476,-0.1676069106929033,-0.11711955674843878,-0.20879134167379448,-0.3551928713376227,-0.30020690969316544,-0.25307883837675754,-0.15802679957680862,-0.4580398738662747,-0.5394350867303997,-0.4353877748086741,-0.6939254796586315,0.690575792340515,-0.47979671044267874,-0.10530919801399909,0.0992781706208233,0.5948300681559398,0.14325951396239686,0.16444983608617506,0.5307383119334588,0.49937800554877354,0.6822138195007706,-0.5207439292101058,-0.4303835805992361,0.12502634567159496,0.08462651564463702,-0.5162687086725819,0.27781263450363586,-0.11025179222592163,-0.10751446508948435,-0.7652373071008741
Frontal_Sup_Medial_R,0.349479727649253,-0.01192158862232316,0.43753102267914246,0.3642346834125067,0.35741873810485475,0.004010269941907181,-0.2998768754695555,-0.3433265612170777,0.8402712728115919,0.586581685365664,0.0807579199940399,0.547068466515807,0.49622259298398036,0.295562840445585,-0.37686335198892584,1.0,0.0797088256945092,0.14704674730879708,0.39019780652111163,-0.24332468034974447,0.3484254827789565,0.1400864366960199,0.10817579210689214,0.09586246325836165,0.27029103974109636,0.6053128719438144,0.22391218418440761,0.35523365474000074,0.28607968974446424,0.11292114366677597,0.2897037171681851,0.1731509507868678,0.39939301778691205,0.5168808751200382,0.1694880389297514,-0.29499023519092726,-0.015368817721831414,0.2006787102119576,0.14487424963945283,0.49432401187636976,0.2171664976228783,0.305250812126169,0.07516890185593673,0.07600415053011034,0.09526829664575427,-0.19877560510011305,0.8143069798559851,0.24986884748791002,0.11612369660794547,-0.08450519708078726,0.030004663312261017,0.4276342868830375,0.35567895961611734,0.18725326144254129,-0.012495137563116362,0.5051117209075465,0.576093634697903,0.5708311857749568,0.818122764935238,0.4956717510409658,0.4836853769083688,0.4989353894765166,0.19671167781980076,0.4073076715912643,0.2253026811977214,0.4485252514663156,-0.026544026751731647,0.22694714522125997,0.40504876862511735,0.10660517879648726,0.2420445643430366,0.2479996977202033,0.3312306250608577,0.1674480689364336,0.20501094264947164,-0.3996004285212602,0.3894514468359616,-0.00041156121098684444,-0.05486805134694976,0.025916848639359554,0.016099156232769394,-0.23512337836628583,0.2596922224912918,-0.007790316998529987,0.3770199767027079
Frontal_Inf_Oper_L,0.1919982436463931,0.08808878450950239,0.4413024869094443,-0.043933073864914816,-0.20747805049017895,-0.3862923384955284,0.43869098116504146,0.14550234284549549,0.20712902016233584,0.23106900627958554,0.47329690771859595,-0.10317522310713434,-0.39498903858493534,0.09289006886454677,-0.003893196272920576,0.0797088256945092,1.0,0.21613714375292095,-0.20731702288221338,-0.29930193834075525,0.2152326293411938,0.5796503822952348,0.757493114416033,-0.013162452695174572,0.5131309461756337,-0.022450559530151022,0.2922452545851134,-0.09114890567903898,0.21002492698190178,-0.36103463903165556,0.1294866857606127,0.48277839028237407,-0.043254014886940494,0.25196743125565,0.40922313300173374,-0.3602393714427778,-0.05474578073385348,0.3006578191536093,-0.23271655795084925,0.3657492234467964,0.68288706716569,0.37965730226477157,0.17617503542809218,-0.5448233943201903,0.5782732178273075,0.6922811852308371,0.2835937362247223,0.02310728616349177,-0.1883101548025104,0.4831707915770922,0.27332179979637977,0.16599902436832684,-0.574127800577929,-0.3559134272069337,0.6903729612745843,-0.6199985190187367,0.13144956914235842,0.2730118965248006,0.09938697167638558,-0.13590593826640832,0.5711397703006349,-0.30068256022114487,0.3866904213418969,0.2777374235784844,0.5859358761499388,-0.25028112588170137,0.47030234295519585,0.5556255635952427,0.25577388276589746,0.2666721142146495,-0.010802399191883215,-0.6532429549807736,0.5235606460070414,0.08301376494049159,-0.053478385779894784,-0.3520677709221952,-0.27275259704811833,0.057135753219463625,0.8324730426846704,0.6263211743226244,0.24691732726204976,0.41557204253297225,-0.0380856969702074,0.0738127160983317,-0.05468077452972433
Thal_VPL_L,0.08010528060423568,0.4789201651512653,0.48824278118005565,0.18998068029142356,0.49065503557420387,-0.018549531909651785,-0.015763677263785254,0.15846091425435632,0.17609603128899265,0.06971476542271166,0.2809859719933843,0.3685252741869585,0.2041279278267693,0.18171938601483262,0.07487978463995165,0.14704674730879708,0.21613714375292095,1.0,-0.08592493991851054,0.1965477891271563,0.30725003863689176,0.20644813486954164,0.16919375956917243,0.3143557460585792,0.08846562735585725,0.4759599928183901,0.42790156905877125,0.12699613909981597,0.10239349009835283,0.07054195972425965,0.202687156126737,-0.009517827626692626,0.2673786345316551,0.09128493197961776,-0.05718508855672231,-0.20362578564079403,0.062294326503653116,0.2430470880334861,0.07111737714478875,0.236467467486565,0.022341446478801204,0.09995150668350535,0.1115279691817862,0.06803799002797024,0.3510119371201208,0.10820008843095874,0.15031149673257813,0.07853516078541498,0.04899926178908969,0.16463397475771113,0.22636298963233703,0.02283686495524086,-0.002052362531966599,0.19654288112698662,0.31169653403814634,0.09305253143341707,0.06333580330517363,0.20171539728152368,0.059437788745170056,0.22555902200775643,0.2652858200234369,0.1412995929847267,0.304867987526665,0.37521333689860525,0.15603627997196062,0.09321139043683259,0.021357783460240504,0.15362208559066362,0.04582937796373428,0.09179766844513476,0.32765375678424313,-0.01982722701622045,0.37259503011229955,0.3318599022459434,0.03601864762897334,0.02847116216168851,0.026849882785791892,-0.026362861435915843,0.08064878467136224,0.24986497491118764,0.033402248212069136,-0.08352746602084991,0.5565093205673609,0.06994714750299483,0.033196883544463075
Postcentral_L,0.3295928849977553,-0.12513738988341283,0.03399491486425742,0.23106500984706382,-0.06933942223570909,0.3535920745296259,-0.18413477732112207,-0.28045450236360103,0.35339023336301933,0.005481265224111149,-0.06100324106374916,0.16385731020314057,0.3493803427364734,0.10996089479174008,-0.11857338180706085,0.39019780652111163,-0.20731702288221338,-0.08592493991851054,1.0,-0.11942804325369138,0.20187419492447667,-0.1869767720106621,-0.27958556842221566,0.16444931800411822,-0.013766626638786911,0.27261922505629277,-0.15171824673540482,0.4669391269194359,0.031839307796853525,0.2052946204278801,0.012993895571270326,0.26898295189060567,0.11998632002386218,0.540463976514806,0.009530995087395962,0.060430956602803114,0.24563004819757417,-0.1639630554228199,0.15497566078474936,-0.10612631755229407,-0.27101573870395235,-0.14233456643362627,-0.016013889863929154,0.3153820886563237,-0.27004922427011563,-0.2989134546497509,0.1265690675743336,-0.051416407252339945,0.015230922812491676,-0.36743814387037865,-0.3645020267360401,0.0687963188999539,0.46462182742010744,0.2563530417172988,-0.43412551490217505,0.45566575155333056,0.6046744665140437,0.508990295971866,0.2596539337137569,0.5202769012669936,0.040467462858407056,0.48695458505723266,-0.10387400381257936,0.003328280177800806,-0.299521827957404,0.3349353321872961,-0.1901218004230308,-0.0023725336563098685,0.5616504619813781,-0.00028173563986529077,0.243008867071865,0.4766466036716191,-0.09072210470758903,0.17828481741448154,0.48965402946096814,-0.09151891586248001,0.4297638966363754,0.006775341670534317,-0.14286980589270193,-0.3711255129915908,-0.23143006903452656,-0.06246046894397032,-0.11113208266463429,-0.049895804727936685,0.18322759220867452
Cerebellum_8_L,-0.2961159622025757,0.26520073234919034,-0.33248762965092105,-0.4889195841278975,0.07467792570832522,0.482430834852123,-0.154260208367793,0.7423660888480123,-0.22225123995887533,-0.5450655406767002,-0.36183517753774563,0.0861267917643197,0.15308823343276917,-0.24435609139670636,0.7116499520038915,-0.24332468034974447,-0.29930193834075525,0.1965477891271563,-0.11942804325369138,1.0,-0.3025674287522029,-0.5595276891256852,-0.3571038200408171,0.5064661338164074,-0.560630810805415,0.11852238324135199,-0.17752016483101263,0.23451049893254433,-0.5312889852689611,0.7073293069910168,0.0661057286664001,-0.40064696784345993,0.40208440969216497,-0.37122117078102934,-0.6255629154756662,0.21108573850473544,0.46228344696644813,-0.409886668341272,0.6798574873255299,-0.3179537078332587,-0.26076277082214816,-0.3639212239277085,-0.1705450859908483,0.5931996757400724,0.10885181890306744,0.07528283255935027,-0.4579770320056912,-0.256863001132404,-0.04646833813066182,-0.29789365918218563,-0.3415999351900094,-0.5053523509010932,0.39264577949591484,0.6442882868604792,-0.13650353811761162,0.23700189209643852,-0.29009373572955294,-0.20829009263689538,-0.3096300780212736,-0.08192219290061119,-0.2560574297817052,0.11683533766987175,-0.4645433104389706,-0.43548580725779945,-0.5394360043396799,-0.2669090345766358,0.2723162824179047,-0.5900400862945567,-0.34591796873242725,0.028751393124755876,0.4829200181872064,0.47016323623392664,-0.019191009511692617,0.4472971767794489,0.2127105657518353,0.8628409631992109,-0.12708561135762644,-0.34965339094200704,-0.2889306624845279,-0.06627788575610997,-0.5484672857474002,-0.2195679915249242,0.10087475557270181,-0.040934793506158924,-0.4501619581863322
ACC_sup_R,0.3344050742758536,0.2271407655009146,0.48374977003809694,0.5680829128683904,0.3443812324655562,-0.3019358783720305,0.08008232930228541,-0.3415707286487099,0.2616591941046927,0.30284962906272744,0.7537802431226858,0.36124906988256306,0.20562596022679147,0.19798836392755265,-0.42719600706797417,0.3484254827789565,0.2152326293411938,0.30725003863689176,0.20187419492447667,-0.3025674287522029,1.0,0.4009292424866775,0.24241621751309123,0.020688344355391786,0.38580785222422787,0.25476133198646006,0.601981897078813,0.22435819773579543,0.3792630978153171,-0.1765454186952719,0.08604374692870964,0.4152068934416935,-0.04153927656569504,0.281608466896054,0.4005662159581361,-0.028493837016628602,-0.33504039938420965,0.3592544610781913,-0.12618101340600738,0.32149621379156845,-0.028771163884740117,0.29618649294709815,0.08347881055245453,-0.15154784088993553,0.04483909964334972,-0.07690921657403486,0.36945734830465454,0.14969276040950807,0.058641694684096586,0.39700442207024267,0.26331010851757136,0.2987040142416133,-0.015370773028129066,-0.052469477121071556,0.2673901405781759,0.054552334283205814,0.12417809602836544,0.36925929038625194,0.21760263505731392,0.4883014090453822,0.374399564803485,0.2442394920236088,0.48794230475270284,0.6219778697321441,0.2707993713776697,0.46799778339938386,-0.3139801612379669,0.5037654634655365,0.18220297296739246,0.17026748972446332,-0.029420609884910992,-0.06550304805781237,0.2249585851674444,0.06465097839507167,-0.18636185463673638,-0.3460773786044154,0.3357381826552242,0.2219802216498651,0.08780728569438717,0.17707518778244513,0.2608299407068015,-0.05857575858659668,0.3693588317908557,-0.07555284573206103,0.38215172497324185
Red_N_L,0.23028454361659886,0.10516430764706552,0.6115727125614587,0.5378279901389831,0.15629707032861942,-0.6789119900069999,0.13415112504390073,-0.4652366026458957,0.21479339385438403,0.5695839318711922,0.6682077410890127,-0.04328306036718592,-0.09825218705749036,0.2018568811952261,-0.5960362086184835,0.1400864366960199,0.5796503822952348,0.20644813486954164,-0.1869767720106621,-0.5595276891256852,0.4009292424866775,1.0,0.5847594585209269,-0.3849301189213571,0.5553006552595342,0.1245763294641581,0.48976788914957353,-0.106202077528203,0.6065061780059458,-0.6759612940867575,0.0048918117680520614,0.3849277449027863,-0.32152516068931325,0.24473636499352242,0.7769960333819637,-0.1516904296487074,-0.5455562294127477,0.6894103759150031,-0.5581405318533765,0.41964197142821236,0.3528647391314483,0.44330674690706184,0.24815291771742617,-0.528085907933842,0.19360042048010703,0.16223429321105665,0.49956320058130965,0.34138582004849505,-0.032093392706886444,0.5587536048241275,0.6010254718095709,0.6715123484877298,-0.4787816799898531,-0.5176726316852196,0.5511645346069686,-0.3450779033027408,0.057866644856012873,0.19733486742934422,0.14328363484703363,0.06977149055394313,0.49306335008437,-0.1792367082449852,0.6032503981340717,0.5433723484393773,0.6731785246141057,0.3424586870267626,-0.1999038538327058,0.7257508295991626,0.1368066066192489,0.13787462321702348,-0.3297084367163388,-0.5937581412056139,0.24675174171755937,-0.27182957244298606,-0.4075779317113356,-0.6438600709357858,0.08286315855096167,0.33257319639908595,0.42151459744269154,0.36365072243283103,0.5772563163388076,0.08441749579815905,0.14231705368845435,0.1260164962914162,0.4600975355214989
Hippocampus_L,0.12207995039727956,0.16096633426300694,0.40442652111152516,0.11573004157014116,-0.13180936258335524,-0.3469306411998517,0.3755656940745343,0.060525960942943,0.3352175165276989,0.2648165767750203,0.4388912676127964,0.1266236489935888,-0.43102961994061734,0.18410398115684923,-0.04617338477806337,0.10817579210689214,0.757493114416033,0.16919375956917243,-0.27958556842221566,-0.3571038200408171,0.24241621751309123,0.5847594585209269,1.0,0.07123089001848966,0.6905562385191024,-0.04402744416615985,0.2775797471511336,-0.16931650339907667,0.2845940562514462,-0.44969337990358144,0.15064781749058914,0.36700602074213196,-0.12144138768068338,0.20299415773918664,0.4174889054777258,-0.3787284505912021,-0.026825628897505362,0.40343155208048914,-0.35080031515456744,0.42334547984992627,0.8018320299609313,0.4332586506091728,0.14543370697527888,-0.5485274285388781,0.5305368931089776,0.6681558726555801,0.3591630188954973,0.03990383040363602,-0.00568472976449669,0.44774099324893274,0.4244685598755896,0.25969392913770223,-0.6599036729740143,-0.4102280907285372,0.6707510844350951,-0.5400853085347069,0.1743537122713278,0.16869436516206357,0.22242342173673194,-0.10904424792404441,0.5203114151191506,-0.2632740747446021,0.5968149689822064,0.4852852362006756,0.6940293811608886,-0.08549623214186026,0.44296558752564325,0.7058904212740451,0.1942978804515885,0.23310103622595416,0.05978223239326037,-0.6844787801270372,0.6253067212936284,0.12974570616891173,-0.056345350316392435,-0.4229143966659519,-0.31213942201684997,0.14062007610391972,0.7478862360083773,0.676776805468583,0.4821636586352687,0.4177330869723938,0.05191089584596388,0.07695264223942637,0.08785668232651324
Lingual_L,-0.0992407852971286,0.29646617201449754,-0.04593753405860345,-0.2594873037026846,0.043186557329275455,0.5780590000949872,0.05406742584735897,0.5924177064119213,0.23062669976505887,-0.3509087457702377,-0.17928712705889638,0.38309677277787973,0.07279096326963873,-0.017329546425111506,0.6443934984983445,0.09586246325836165,-0.013162452695174572,0.3143557460585792,0.16444931800411822,0.5064661338164074,0.020688344355391786,-0.3849301189213571,0.07123089001848966,1.0,-0.07557466152637769,0.22833332485347382,0.049818219939679276,0.44256557693386184,-0.3641620391429216,0.531404867552822,0.5033322742682264,-0.07590776682868604,0.44309533972719983,0.11189984335882984,-0.5242974924614484,-0.17899033474600265,0.711584306223449,-0.26913011567790096,0.44679253457704576,-0.04801417367439704,0.044683622028124224,-0.12626180728654654,-0.1952059505549267,0.390296370542087,0.5466241820892137,0.39500799304537215,-0.17021490762686434,-0.32614902294914405,-0.06847550347113161,-0.3053545873963544,-0.25732316141607847,-0.4460874664489739,0.20735951002100933,0.5942589169850107,-0.1460622130217945,0.15192524758414966,0.32134497400012363,0.17870473174358872,0.019139395422568546,0.22336014885607924,0.05382508349281454,0.2423154683117456,-0.10170019554179796,-0.017476687080810613,-0.2583232023858295,-0.1991314692086622,0.4365240992263234,-0.14106712047518366,0.19286271598862448,0.15944751724347134,0.8551796811061201,0.31043746414438655,0.36610561825678795,0.9295411725316424,0.6052694055240824,0.414810177143409,-0.11591872408375238,-0.3204627115320775,0.07702903282277164,0.2117985956941998,-0.27191753895263954,0.13262482094010677,0.2754906682951759,-0.09838511611256916,-0.3084485044147357
Frontal_Inf_Orb_2_L,0.5115170877561623,0.04265213672250118,0.46592395607908754,0.4323184034217807,0.012996850357445067,-0.382141643186104,0.23220198852453938,-0.3347863814533449,0.31173245528108423,0.5424963505180594,0.41400564914645055,0.2579420683631526,-0.14795375642677175,0.36432577238812974,-0.4124492836586105,0.27029103974109636,0.5131309461756337,0.08846562735585725,-0.013766626638786911,-0.560630810805415,0.38580785222422787,0.5553006552595342,0.6905562385191024,-0.07557466152637769,1.0,0.04980415272699183,0.2639109489009646,-0.003800327852251688,0.4563480984495712,-0.4707066202870795,0.2141225558131394,0.5603338045497617,-0.10559967759576794,0.4768744113949861,0.5769846973541716,-0.20592903774197358,-0.24408050771674503,0.5256382944675021,-0.4408378470286357,0.41874404260780884,0.5056960929921523,0.33614904479376057,0.028547181109074584,-0.47287383531972504,0.2709796699142224,0.3131569923853872,0.4576895315895693,0.1895996061554585,0.30116346506831687,0.44218358749182746,0.37663316059692975,0.5071035953637817,-0.4121461973124526,-0.3720867519174233,0.43040154460640484,-0.23859200379915793,0.3719717084641818,0.3316107133905738,0.3652830156052146,0.06842047957385272,0.5274526947946272,0.10482609951403953,0.6205711893853616,0.6290389458219924,0.6774678189864909,0.2259302496328794,0.03305415778373842,0.7255403616899194,0.3646440188210829,0.12063653617934164,-0.13469499411494476,-0.43524134178238905,0.32069329484579634,0.003660802121185608,-0.09555397256192624,-0.5279461038527965,0.1295460954162001,0.4601157799745804,0.5857382705029575,0.5299381855751311,0.6112435431686206,0.2717529628079065,0.05747086967425285,0.232933749446635,0.4857998323145871
Thal_IL_R,0.34800013656798856,0.2799548335979398,0.5372976389039134,0.3795018911247833,0.596575053076274,0.02424527599140758,-0.3887162448504437,-0.15782503469594683,0.5352481469769933,0.3609394532312301,0.12264116534681385,0.5910208278527119,0.7106350986844531,0.2080642139342971,-0.215714495383285,0.6053128719438144,-0.022450559530151022,0.4759599928183901,0.27261922505629277,0.11852238324135199,0.25476133198646006,0.1245763294641581,-0.04402744416615985,0.22833332485347382,0.04980415272699183,1.0,0.40591636231062816,0.48071326350970994,0.16101502778522253,0.2678937173763508,0.2843933335450696,0.06795780017452674,0.5219968276720478,0.39240058214850354,0.10144366458600684,-0.0358895267086651,-0.004846921307774247,0.268356834712998,0.2689298957228383,0.3855286868101912,-0.06605838177767037,0.12308899465723655,0.1126250486930172,0.30267292505887194,0.13355830370785787,-0.21058478219569932,0.5087947081337079,0.19492996154351883,0.09724154476104074,-0.07570382152933844,0.08991940790950574,0.3131185308994765,0.5118060155642705,0.41867819939937395,0.021534899163865678,0.5860500007941453,0.40750999407096483,0.47193775869436677,0.4393619107813432,0.5453070237523479,0.41922283524525855,0.5673230902277234,0.17182358246621357,0.3488588529224355,0.0652407143849832,0.5470119500559425,-0.17908729212386135,0.09400074140152057,0.2506601994549784,0.09266048529562528,0.363473935777587,0.42444609873644595,0.25271362429060745,0.28998743776411007,0.14947104501659933,-0.06634467033813017,0.5232651474523526,0.06537932894433031,-0.19571070602853005,0.02957929158159614,-0.09260709425120413,-0.42266793584784534,0.49457318981467546,0.06068322379542198,0.37829908052048666
