,Thal_LP_R,LC_L,Red_N_R,Calcarine_R,Frontal_Sup_Medial_R,LC_R,Frontal_Sup_2_R,Thal_PuM_R,Precuneus_L,Lingual_R,Temporal_Inf_L,Vermis_3,Amygdala_L,Vermis_8,Postcentral_L,Frontal_Inf_Orb_2_R,Temporal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_L,Cerebellum_7b_L,Thal_VL_L,SupraMarginal_L,OFCpost_L,Occipital_Mid_L,Thal_LGN_L,Frontal_Sup_Medial_L,SN_pc_R,Putamen_R,ACC_sup_R,Thal_MDm_R,Frontal_Mid_2_R,Thal_MGN_R,Vermis_4_5,Cerebellum_4_5_R,Thal_LGN_R,Frontal_Inf_Oper_R,Thal_VPL_R,ACC_sub_L,OFCant_L,Olfactory_L,Vermis_9,Cuneus_R,OFClat_R,Vermis_7,Occipital_Mid_R,OFCmed_L,Thal_PuM_L,Paracentral_Lobule_R,Vermis_1_2,Occipital_Sup_R,Frontal_Sup_2_L,Olfactory_R,Thal_PuL_R,Putamen_L,Precentral_R,Angular_R,Frontal_Mid_2_L,Caudate_L,ACC_sub_R,Thal_MDl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,SN_pc_L,Raphe_M,N_Acc_L,OFCpost_R,Caudate_R,Thal_LP_L,Frontal_Med_Orb_R,Cingulate_Post_L
Temporal_Inf_L,-0.1879368759230915,0.33052226646701194,0.24839884168875348,0.1375131237435892,-0.29902729350422147,-0.213119140345911,0.5060511409984457,-0.058585614517307406,-0.09556268444791033,0.16356401844158053,1.0,-0.25309575134827583,0.701146725717425,-0.1175458778071977,-0.45646687084437315,-0.7234789312116733,-0.6986452681455447,-0.08133797546346312,-0.32828318646250054,0.26793321127510017,-0.09553984347254452,-0.06737372686331511,-0.12797859668505931,0.24526412806940429,-0.47572984864983214,-0.10240512888932386,0.06103890722562859,0.42423588891357106,-0.17397611966080884,-0.27961400998276137,0.3379417660437006,-0.1128333364650264,-0.10525152897290173,-0.08645012510803267,0.2635984814235447,-0.10926314212197324,-0.40759315628183024,-0.2599337515971675,-0.16047809878218475,0.24678812564110048,0.04999057942624453,-0.009119104501561786,-0.3296718278941276,-0.19884100174124855,-0.13246651339348509,0.2935770519361458,0.5594362038103318,0.033987413027892724,0.14514568485160445,0.08098295366581504,-0.15090629436720487,-0.437083372724258,-0.2579187963851039,-0.4939354672097878,0.6000334114974596,0.22257579421567725,0.19475461088231463,0.4323873279750357,-0.2078201521535897,0.024609316018032866,-0.6460996076670921,-0.7870807050496431,-0.40648919577843917,0.03158387835066253,-0.25077514521228467,-0.7265758506535106,-0.1729101719468229,0.3896826286486992,0.016840174719348507,0.03698336353325217
Vermis_3,0.4489969028126398,0.009759892820528426,-0.1357237366834552,0.28255676399700885,0.547068466515807,0.2614608375780529,0.06884069829911467,0.2567657158304259,0.31703377722876125,0.3959956079870079,-0.25309575134827583,1.0,0.0638471103430574,0.3030483626724126,0.16385731020314057,0.43105972001936815,0.40156795127023454,0.28302491257500795,0.19259854145291633,-0.13505014321881867,0.4295092243812112,0.0690030024706869,0.4597087893390988,0.052204460886496336,0.30676037896658953,0.44406950932771105,-0.01247112497016627,0.2676819187625151,0.36124906988256306,0.4304898040776357,-0.12184946102398155,0.07532017938963875,0.4522318280334806,0.47297069226711136,0.10243600532851066,0.2550891538080589,0.5711481175193106,0.26234417247753955,0.21507489815694308,0.04782240699585217,0.30157505255047545,0.20542239781264562,-0.15250817527624055,0.40634649893056696,0.08885089288847313,-0.2227178930526419,0.061932835722119266,0.15291254737635834,0.4672999461285311,0.06450062981136051,0.4742295849310011,0.3745101317766848,0.22026660648782634,0.5237214751618681,-0.32905359758648056,-0.10219442470329249,0.2632478299811927,0.33806759466675323,0.16823611413431755,0.3122971324030924,0.39515012064274074,0.5254943976846524,0.1659268712463761,0.0737266941583509,0.3055240825277341,0.4080983768112652,0.5193924704512153,0.08030902087886951,0.2649716398509628,0.35928752803193353
Amygdala_L,-0.09160935390648677,0.40950342486125363,0.39795253863412683,0.026685733233316765,0.2171664976228783,0.06809304850877866,0.5246242877387133,0.16879963250934174,0.23212965853698175,0.09984089554692185,0.701146725717425,0.0638471103430574,1.0,-0.30318226999288994,-0.27101573870395235,-0.33467845238727434,-0.5298838074325608,0.15818145039446857,-0.08058738110820508,-0.09543127223934111,0.055008155879156244,-0.07605921739722447,0.30390666441406056,0.11761598897783064,-0.1813173708721463,0.416753257158452,0.25781639673942647,0.5082258619869615,-0.028771163884740117,-0.17195444195491824,0.2556687457880123,0.18237367262602633,0.05088025583772963,0.11600926792254437,0.47265146965665567,0.046437007007853234,-0.10000942159658611,0.06742870795440155,0.2934905582140624,0.5517500856659983,-0.09447358551038919,0.018364793437874383,-0.45657229915902536,-0.2548268972580032,-0.20110891417062524,0.2630958639376612,0.579366589412305,0.19166872649453365,0.4026272788160099,0.05125376589599918,0.28734966762146247,-0.04447919680768283,-0.1642375862543836,-0.2852986875265144,0.3280453833324063,0.11151976830912688,0.4235990537531833,0.6188451638714859,0.005914941277400128,0.2824167640298911,-0.3943395715654054,-0.47008086992433035,-0.08786569097614991,-0.12317119790115294,-0.08837287740606989,-0.23205506783293514,0.15015346301366023,0.46606924066890104,0.10264732441581714,0.2908498598633087
Vermis_8,0.3736004734620343,-0.16052605647709203,-0.4204814028842347,0.43925978560565915,-0.03217910735132856,-0.11557127662377863,-0.22048790764436857,-0.07580106050102414,-0.3056347176221849,0.4846644235317521,-0.1175458778071977,0.3030483626724126,-0.30318226999288994,1.0,-0.21647552683860635,-0.029234630045355137,0.46654153319284414,-0.1200388399797307,-0.3211402576598984,0.3645383256979895,0.2735456193114518,-0.14320143199809388,0.02778392633764921,0.17474021908509668,-0.19958139905207692,-0.12104365910765488,-0.2426555304347097,-0.24810802214231914,-0.07601568841063172,0.3325372038112081,-0.2508953860454598,-0.3804649205744536,0.3411778061303123,0.04659278489976635,-0.44079070391909875,-0.26733643502343984,0.17751010200764486,-0.10218351267970856,-0.3135272612076858,-0.3332274661185297,0.8419621811232758,0.1278041864223408,0.06487685300219605,0.8774150824038582,0.19263026608454836,-0.08125736212488602,-0.1160548428071806,-0.4166197336768518,-0.008879482167747072,-0.02608253415374875,-0.08239403304487009,0.11231458899899842,0.10279510226137689,0.11033921774868566,-0.36699072658221005,-0.23086827682863886,-0.1260157289489927,0.02418773294123044,-0.06656965351670413,-0.13873981691401016,-0.008715691145791135,0.30529879577622215,-0.0663158112004418,0.4124959265604035,0.07411042650413492,-0.10213297234396439,0.012844399288695402,0.0024596371204512624,0.03327639005299164,0.12091950302146184
Postcentral_L,-0.11113208266463429,-0.3117785619576121,-0.22321789466437164,0.24980349851274522,0.39019780652111163,-0.01660810846365698,-0.20808324211620388,-0.2287348787518247,0.6046744665140437,0.17828481741448154,-0.45646687084437315,0.16385731020314057,-0.27101573870395235,-0.21647552683860635,1.0,0.3928245424879471,0.46462182742010744,0.508990295971866,0.7658698745983962,-0.3250288121035009,-0.1540390462724949,0.7589035017089252,0.14972721354660373,0.24563004819757417,0.23106500984706382,0.35339023336301933,-0.016013889863929154,0.21936048022295265,0.20187419492447667,-0.13104285268198132,-0.36743814387037865,0.031839307796853525,0.26410989943466284,0.18690558800936385,-0.0023725336563098685,0.3295928849977553,0.11379129391243487,0.03946253530410241,0.005481265224111149,-0.2473019331243015,-0.1302425260305935,0.5287963626247243,0.060430956602803114,-0.008151523860948076,0.3535920745296259,-0.08127629612942175,-0.43412551490217505,0.5616504619813781,-0.10612631755229407,0.39974427021916054,0.33446540695683064,-0.011880894609404856,-0.1987500497918985,0.5202769012669936,-0.18413477732112207,0.09780844541715587,0.040467462858407056,-0.09072210470758903,-0.051416407252339945,0.03399491486425742,0.4297638966363754,0.45566575155333056,0.13931007578729934,0.2081132653863371,0.015230922812491676,0.46345353381018767,0.2096364908951869,-0.4898017996575826,-0.16076788548629234,0.01041738970322732
Frontal_Inf_Orb_2_R,0.24834457091156092,-0.026365841174890874,0.08667735162993359,-0.1603213658849449,0.5035964933148044,0.4978533333953137,-0.2538576817312663,0.3671307777183423,0.2997144968921378,-0.1032408319702505,-0.7234789312116733,0.43105972001936815,-0.33467845238727434,-0.029234630045355137,0.3928245424879471,1.0,0.5229322680077289,0.2637595929891874,0.32781922325675655,-0.36190280849603784,0.3339432458271858,0.1422481011505204,0.3792493562301432,-0.3559153512621041,0.6552104136633462,0.321453537243426,0.049596381737416054,-0.07755221642347597,0.366652540347057,0.43171840168272924,-0.026192440949423662,0.30710213498734357,0.14294569238632154,0.3854101719156062,0.09234304790688411,0.5812682800468468,0.5944136229364693,0.4000210669088304,0.5458567102086106,0.14716848827320164,-0.07619572178065522,-0.09279339814698181,0.3605404878242247,0.014583603756147964,-0.1073612291483316,-0.2177328900726434,-0.18849958611976747,0.19252787583640812,0.1707237012700115,-0.18059805583087996,0.4752644518946205,0.6406050027234391,0.41473856257753455,0.610410881411903,-0.46021029533532726,-0.21441958287555413,0.21303951862500264,-0.21121494742897823,0.38271162910771317,0.3828183843584319,0.8246502346488892,0.7339404193220622,0.6400668815702021,-0.22383049863883347,0.3533293066397718,0.8592656208016743,0.33565974366787693,-0.07097433917101117,-0.051446356414808804,0.24526000174000318
Temporal_Inf_R,0.09777243773705875,-0.39089447161957613,-0.5083791022813865,0.3208613638139631,0.35567895961611734,0.08721591066472563,-0.46406894782577185,-0.10065037063838625,0.11214066919727968,0.24463768027256066,-0.6986452681455447,0.40156795127023454,-0.5298838074325608,0.46654153319284414,0.46462182742010744,0.5229322680077289,1.0,0.11982952898338846,0.24981263882490048,-0.12856059479514476,0.0060090974577921025,0.30439265609611965,0.24230552389224821,0.06701797600903736,0.08112558749620384,0.13319669415362564,-0.15565260675389295,-0.3155093967137137,-0.015370773028129066,0.06773302971957951,-0.539172994242784,-0.2099765145463574,0.2740017143152976,0.08266770011010274,-0.4910630511622464,0.16703775135596505,0.27466156136634545,0.11290707259807743,-0.06266715524145546,-0.3976142827362797,0.41321784148765733,0.3379231661710695,0.2624763450839746,0.5518539486605285,0.2886821994023576,-0.20047973776056585,-0.4446993521601497,-0.08597597281227251,0.004949794696545107,0.0736944050024893,0.1652373178802232,0.27881569413862356,-0.007104055060358223,0.5099515398817931,-0.6741485320699236,-0.2982999759986386,-0.17242498413905438,-0.3111286928055934,0.0021009151371417798,-0.10405877938087443,0.5859137854819702,0.8143935203650606,0.19517049538657713,0.3881290897029023,0.09033897508203607,0.4922203251843261,0.09110227968561137,-0.4122699772236483,-0.16368108513029375,-0.007213264242105042
Supp_Motor_Area_L,0.1667819003144722,0.1057504701025849,0.18086428477328803,0.22917554385719988,0.5708311857749568,0.25523703070508513,0.4109253891344537,0.09640184256039108,0.6814771494351172,0.26604994375907814,-0.08133797546346312,0.28302491257500795,0.15818145039446857,-0.1200388399797307,0.508990295971866,0.2637595929891874,0.11982952898338846,1.0,0.4044063477495353,-0.2496917334603389,0.3312530411799769,0.3449828202402814,0.32712439029197915,0.11646252910951331,0.3748465402255365,0.5905964407560057,0.1290945872252897,0.40913231136167305,0.36925929038625194,0.2257407783298257,0.2219308078707522,0.32128057048969394,0.4747948965946609,0.4695960361912047,0.3926326821428518,0.3544529993626354,0.31710918527749715,0.1556652485726154,0.3221352857603822,0.11000435324972754,0.005080853975147079,0.2834427864634314,-0.1898115863887494,0.07581019822347754,0.002021581449486895,0.14277886343265803,0.00847614292278057,0.6015346666928592,0.3311449383433812,0.14382187083830847,0.777210068978213,0.04260093338547017,0.026719536856857344,0.3912185773901519,0.12682430178215442,0.12238008364177409,0.68865811511012,0.312191043670204,0.001932546537297181,0.4319363783780154,0.23136542475784913,0.1255054065685891,0.2781605079569019,-0.044689157632950706,-0.05373240875043281,0.297981083617216,0.40175171758886496,0.08487681248517617,-0.0962886834067652,0.5760343840797344
Parietal_Sup_L,-0.04995962049975406,-0.34286418329269963,-0.23323770828855267,0.22661059954362486,0.40381434151785905,-0.08406402698664105,-0.1773464006576425,-0.3876929454227274,0.8150196945564744,0.16553334513327628,-0.32828318646250054,0.19259854145291633,-0.08058738110820508,-0.3211402576598984,0.7658698745983962,0.32781922325675655,0.24981263882490048,0.4044063477495353,1.0,-0.22861773304427552,-0.16102532920154608,0.7106588700672132,0.37113290593776854,0.39950521225420604,0.11636164365372136,0.4560100708516118,0.02196130177050635,0.23606239902858828,0.04899846363277732,-0.06556786906084106,-0.41436144295289257,-0.02897478140386147,0.3079839995583291,0.27950744017158924,-0.03185100374709789,0.3388833661747411,0.08485862950237706,0.05562030084613473,0.19199308331005785,-0.09750130861378271,-0.1892204565957016,0.6195439614422315,-0.044225931738972164,-0.010027567167544955,0.5437636620452448,0.003511636738520681,-0.5181728811135984,0.7684696617025961,-0.12180109905910372,0.6717493168922527,0.3630202389845009,0.04048516998553408,-0.24757062793132525,0.4044608493192768,0.017468879759991587,0.48198247439796815,0.05768348065152004,0.017177617533685786,-0.020521037877234607,0.06299148707284247,0.3452569994269966,0.42356477175606944,0.10647271519724422,0.20394121713010982,0.13012958043035316,0.4871648438633737,0.2666824724948029,-0.5870517874970348,0.07421664095388693,-0.02884413504710963
Cerebellum_7b_L,0.048365576019157884,-0.1998264585935237,-0.21528613271590805,0.36078582813145676,-0.45279378471956194,-0.39238381256738886,0.06573982582380176,-0.19000914077248887,-0.2719450997237198,0.28249190011025027,0.26793321127510017,-0.13505014321881867,-0.09543127223934111,0.3645383256979895,-0.3250288121035009,-0.36190280849603784,-0.12856059479514476,-0.2496917334603389,-0.22861773304427552,1.0,0.09392128737819362,-0.09596392456763647,-0.3836453593280966,0.43992846073868963,-0.4716518859404149,-0.3433149476571159,0.006630461011781047,-0.14356487735896206,-0.2349877972260041,0.12817940367213151,0.044121491672571254,-0.3392069974620121,0.18970083164492646,-0.18616725628507302,-0.3514347302113758,-0.2960805570871876,-0.15772364812359826,-0.42865435683780584,-0.4713247579478062,-0.3024180727150489,0.3000940409911508,0.16131769120852055,0.17624557882762737,0.3005540908850385,0.39378560390386547,0.08892580995742984,0.061443928394984276,-0.1925799033497365,-0.45027068494111155,0.2838423844097563,-0.4008145489308395,-0.13202131671480036,-0.023465011649773448,-0.31208662503957246,0.2986382289143673,0.34037662730850615,-0.16815018388052344,0.08308932874683571,-0.2938339259358351,-0.20467826962373828,-0.35554092783054575,-0.16297905926890824,-0.3614229826899194,0.3383134612555157,-0.059772413577792935,-0.4104442808011204,-0.13180595934308736,-0.03500672735535654,0.15540204479954364,-0.1061221981232635
Thal_VL_L,0.7168612066565117,0.3696139490545014,0.3852718922589825,0.03478802523183372,0.28679086178257884,0.47241308835973783,0.3296070658804522,0.573195791635638,0.07609679803943362,0.16012557521141832,-0.09553984347254452,0.4295092243812112,0.055008155879156244,0.2735456193114518,-0.1540390462724949,0.3339432458271858,0.0060090974577921025,0.3312530411799769,-0.16102532920154608,0.09392128737819362,1.0,-0.27928768884472677,0.2056183953430859,-0.23672121383403064,0.4294897705662954,0.2579356092059923,0.241165353370171,0.20368385350066234,0.44509494560730206,0.8357712746172159,0.38586452906050245,0.3554078700213051,0.41439464615032645,0.49384098914301217,0.33382142412105537,0.15914372496315932,0.707516394055134,0.18882848112416636,0.37825667735101565,0.2728246877012071,0.20709053913848124,-0.21708015787765803,-0.003947850953164836,0.20310584262946302,-0.2720503494471256,0.07044354274551666,0.36822394366471284,0.03167333533181691,0.3637660043726538,-0.24711772130795356,0.4401850755207377,0.4661613116599094,0.6154403790234625,0.29636596558067685,-0.004295923568815561,-0.06484784690036867,0.5263211917122878,0.4368331337467595,0.23060326594510633,0.6699824423885863,0.23492074178180314,0.13962872098557916,0.40801043307614365,-0.20250773156016805,0.18936862646067773,0.2510087477168145,0.5459709195412846,0.5405407379028571,0.14301597160490104,0.5396682595225973
SupraMarginal_L,-0.26281702815483554,-0.28605585861746685,-0.28027579182519313,0.358837991278915,0.1885225919782342,-0.17691233111734114,-0.16727615414970182,-0.40218600377522334,0.5848524298942305,0.276953171957203,-0.06737372686331511,0.0690030024706869,-0.07605921739722447,-0.14320143199809388,0.7589035017089252,0.1422481011505204,0.30439265609611965,0.3449828202402814,0.7106588700672132,-0.09596392456763647,-0.27928768884472677,1.0,0.1565173092266454,0.4469799694610678,-0.09315015402279175,0.22158595541505183,-0.09740514845482871,0.26717081156636013,-0.03466352869794443,-0.28390141019460885,-0.4223045077463154,-0.21179152372478863,0.19701080819621727,0.12393112266034398,-0.13050797220832897,0.3520232231218157,-0.13980216275389012,-0.07329188330239342,-0.09580263875765607,-0.1828376500303588,-0.0008026198277554828,0.6062070331249915,0.0686993337790043,0.05540504055904031,0.45542137574847624,-0.006021115429930949,-0.37228224531160675,0.5803341630983877,-0.1599788934092648,0.5132349803533502,0.1805977328195253,-0.14864815149034502,-0.3463878384524947,0.3169985911830905,-0.05002899923460605,0.2877610300123261,0.022348716658318685,-0.029224834542587123,-0.060193304372117735,-0.045756073044158276,0.273969582324858,0.2654049621934785,-0.01792988194430399,0.31395086296962194,-0.009412044889524636,0.22297647460495668,0.01821849976670085,-0.49468303721499796,-0.08630304371919895,-0.05706903919999811
OFCpost_L,0.18358608177308092,0.10090265847315506,0.02700586691375481,0.06243703328013698,0.7513052027642371,0.3200738592988634,0.10660025898039376,0.07554405792780204,0.495336011899497,0.15002374897613632,-0.12797859668505931,0.4597087893390988,0.30390666441406056,0.02778392633764921,0.14972721354660373,0.3792493562301432,0.24230552389224821,0.32712439029197915,0.37113290593776854,-0.3836453593280966,0.2056183953430859,0.1565173092266454,1.0,-0.011137976648471893,0.22652053180331033,0.6516442811456741,-0.043673460564462904,0.19105392649877456,0.12754220465079133,0.15522178012737942,-0.1557356140386509,0.16588729454971202,0.24109086320254472,0.3363367305242314,0.13227682203183566,0.3745148322940543,0.36843835914324463,0.46801465421922317,0.6666756282010042,0.4028923031158947,0.0817158609521865,0.14743729813896606,-0.3494736508209724,0.20966713780552276,0.026009668693682514,0.12101180828999021,-0.013621625985741488,0.36321746703453267,0.4530725211416083,0.09071145113859481,0.6648888259372346,0.4610346229533427,0.01067975950171997,0.3200970849427881,-0.25804467626075855,-0.026886120666024853,0.37019860667145416,0.2261059050411531,0.24887139695015714,0.36057756645488503,0.28053569397268663,0.42997395539946304,0.3775295169587352,-0.008034059620028889,0.19098094957006842,0.5111022857240418,0.30509729327610247,0.07659831237564992,0.09371954856240754,0.2760819300065923
Occipital_Mid_L,-0.04587067628475102,-0.3905289380262251,-0.571744077257488,0.739706043372123,-0.015368817721831414,-0.5386431769404506,-0.018116016196598448,-0.6739169616367231,0.37554496587722164,0.5692792430557168,0.24526412806940429,0.052204460886496336,0.11761598897783064,0.17474021908509668,0.24563004819757417,-0.3559153512621041,0.06701797600903736,0.11646252910951331,0.39950521225420604,0.43992846073868963,-0.23672121383403064,0.4469799694610678,-0.011137976648471893,1.0,-0.5834200169460633,0.2101777753809969,-0.18571531283159512,0.22414919213427953,-0.33504039938420965,-0.18873143523990524,-0.4678782221155013,-0.5539330372450484,0.47019594890081573,-0.13168970470284455,-0.37534070038941003,-0.19090797194480238,-0.2183068505419173,-0.4472853747335458,-0.468048511399693,-0.3717102777486749,0.28913991844329495,0.8154141100031803,-0.19382774316253118,0.40510982690117414,0.8530940942665738,0.18145296201355093,-0.3328983563291875,0.3027447861121269,-0.32036387204725375,0.8607921483568055,-0.06329907489368963,-0.24716428182058275,-0.5104378127902615,-0.04579295395882384,0.170556244026374,0.5515330702313128,-0.06744087859852553,0.2968427702918451,-0.3849324950048925,-0.31852997562667656,-0.3148286373055921,0.07154705564707699,-0.5248594355086093,0.6906989959523268,-0.14564662515530508,-0.26659081737747464,-0.061034522020019744,-0.48570359646617123,0.05961574919135997,-0.05386514454626616
Thal_LGN_L,0.28098744676317383,0.2768974897680495,0.4358351377912575,-0.34556443354539296,0.3642346834125067,0.5690468798937699,0.06831416819548945,0.5395743991652497,0.22698793644714332,-0.13430699804936655,-0.47572984864983214,0.30676037896658953,-0.1813173708721463,-0.19958139905207692,0.23106500984706382,0.6552104136633462,0.08112558749620384,0.3748465402255365,0.11636164365372136,-0.4716518859404149,0.4294897705662954,-0.09315015402279175,0.22652053180331033,-0.5834200169460633,1.0,0.25020681840100456,0.0839092163537766,0.07627584837273524,0.5680829128683904,0.509911048198368,0.32733725723783497,0.6519340248781654,0.06567617667689732,0.5011651031859281,0.5567470398339849,0.3584838337910197,0.5310270805592617,0.4411015765087703,0.5645684087948888,0.2536446338333555,-0.28230265222824114,-0.35285586949087233,0.08169190933583702,-0.20632543819537352,-0.46017056890514346,-0.14698534785046816,0.04306961447500357,0.16923373363746522,0.3458327411731274,-0.4423693947544497,0.4943658163512376,0.40381831108622873,0.543058097100602,0.4923118874972623,-0.2118058756164358,-0.29822842287991935,0.39758393658524127,-0.07134222430351643,0.37065756403032546,0.5037493213507325,0.4971172925922371,0.2459288377869289,0.553267604045341,-0.6003724906417888,0.23186567897077004,0.5926983669748079,0.32924275892180027,0.28105050751824445,0.07974624064848301,0.3860637680491803
Frontal_Sup_Medial_L,0.2240017278552691,0.15422922753795065,0.12178708879288715,0.22223707453505942,0.8402712728115919,0.26434214345621765,0.2732643256303136,0.09918189959745763,0.6741671638769784,0.25454619769759085,-0.10240512888932386,0.44406950932771105,0.416753257158452,-0.12104365910765488,0.35339023336301933,0.321453537243426,0.13319669415362564,0.5905964407560057,0.4560100708516118,-0.3433149476571159,0.2579356092059923,0.22158595541505183,0.6516442811456741,0.2101777753809969,0.25020681840100456,1.0,0.116732606648146,0.4571949047560552,0.2616591941046927,0.19799777685860756,-0.1518102655768777,0.20560917252739333,0.5259664264052142,0.327689347438406,0.3257772587541907,0.2125060516484185,0.41576658777718234,0.17824421209436703,0.47738133598818344,0.326502172828187,-0.00025382659583820085,0.3162146693108691,-0.3842598156352091,0.12618832642936226,0.12591141708020073,0.22008947795558542,0.03259369861589571,0.4816762497530235,0.35833179361324435,0.25053155100258434,0.8242742376229463,0.4035674543095214,-0.02963260112726898,0.3961459171485728,-0.18153317273537925,0.06095619268723404,0.5650210841063973,0.5604723694216465,0.1756278768427997,0.4112729163828405,0.18545638597553255,0.3286944332012811,0.2956760350971842,0.07398267396350833,0.03502273372122057,0.4553545210317334,0.4643650527484034,0.09014262239856,-0.013829778381981307,0.5948934038477847
SN_pc_R,0.09684264326812919,0.2508584398097563,0.5947627276568516,-0.16617287929690377,0.07516890185593673,0.13734921304211953,0.2330963271420958,0.37561415541085863,0.07847523335210375,-0.19906032666323778,0.06103890722562859,-0.01247112497016627,0.25781639673942647,-0.2426555304347097,-0.016013889863929154,0.049596381737416054,-0.15565260675389295,0.1290945872252897,0.02196130177050635,0.006630461011781047,0.241165353370171,-0.09740514845482871,-0.043673460564462904,-0.18571531283159512,0.0839092163537766,0.116732606648146,1.0,-0.015867725655963023,0.08347881055245453,0.1195102793346754,0.2636053842266673,0.3919510579122771,0.011387426392165332,0.1082135677970722,0.24298228109148004,0.030164302262980797,0.14891177758426802,0.05837147521855452,0.22867059945861906,0.25322105735143674,-0.15149973105581632,-0.15961160152967727,0.0715953584396987,-0.2568218038354207,-0.20824210252673,0.0018761073759754842,0.3912445929697279,0.07358386441250399,0.12417620013286693,-0.1143142852767363,0.15763118459221026,0.051096743103772546,0.2057757828292047,-0.07444209413976179,0.17153494332730831,0.01006702317651758,0.21663564601694948,0.22255935083476244,0.14427445926066684,0.32333251499452226,-0.05765687300613236,-0.16536051550004285,0.2399829850839354,-0.14589147377763564,0.025810413022736803,0.11170679787623924,0.24095911595000025,0.2867355410458483,-0.0753873682375253,0.18561633509452508
Putamen_R,0.12684000179643096,0.18261151838987127,0.194918906311915,0.27192268034380923,0.305145174651406,0.09124586718955303,0.4079955374941304,0.09548261736216797,0.4066992084551074,0.3212724977670191,0.42423588891357106,0.2676819187625151,0.5082258619869615,-0.24810802214231914,0.21936048022295265,-0.07755221642347597,-0.3155093967137137,0.40913231136167305,0.23606239902858828,-0.14356487735896206,0.20368385350066234,0.26717081156636013,0.19105392649877456,0.22414919213427953,0.07627584837273524,0.4571949047560552,-0.015867725655963023,1.0,0.40945236034971305,0.08343825349363271,0.1684676473385773,0.10202877534713196,0.2808232402461018,0.32599200069354756,0.5638662375314382,0.2471486291991494,0.1755406822147657,-0.03441062106980209,0.11132428507653427,0.2779807676769555,-0.045594048496754046,0.19391413690659356,-0.3055911497028036,-0.1815110206756639,-0.014235872081521569,0.1459668747905033,0.3592467102066538,0.4723704510634711,0.318774505799986,0.26056332944703064,0.4014890420727945,-0.045887007616559256,-0.03494678313063395,0.3319590025362221,0.3235715714026822,0.25008899232568105,0.4623498829306113,0.6471352987860935,-0.06490274211228625,0.39415572662646253,0.0012577244751950521,-0.24238454477192303,-0.008756743741827326,0.01442497784915765,-0.0005981005632224379,-0.061699108345427585,0.46856092672397126,0.19887796667585209,-0.012736018120871937,0.3414416097866454
ACC_sup_R,0.3693588317908557,0.23045103352745208,0.3537774827643364,-0.0412364723631439,0.3484254827789565,0.3624589956910752,0.25780873434173346,0.42779717113231785,0.12417809602836544,0.06465097839507167,-0.17397611966080884,0.36124906988256306,-0.028771163884740117,-0.07601568841063172,0.20187419492447667,0.366652540347057,-0.015370773028129066,0.36925929038625194,0.04899846363277732,-0.2349877972260041,0.44509494560730206,-0.03466352869794443,0.12754220465079133,-0.33504039938420965,0.5680829128683904,0.2616591941046927,0.08347881055245453,0.40945236034971305,1.0,0.44090641564024846,0.39700442207024267,0.3792630978153171,0.1925478149296947,0.36142960889281606,0.5037654634655365,0.3344050742758536,0.4864466565082302,0.19116897145983394,0.30284962906272744,0.1430498928705795,-0.07100293631287616,-0.2151400766502778,-0.028493837016628602,-0.1229101546666336,-0.3019358783720305,-0.060879715909455026,0.2673901405781759,0.18220297296739246,0.32149621379156845,-0.20879733115143514,0.4153230008124158,0.13283170868386598,0.42277805805543295,0.4883014090453822,0.08008232930228541,-0.08370512404706255,0.374399564803485,0.2249585851674444,0.14969276040950807,0.48374977003809694,0.3357381826552242,0.054552334283205814,0.39402477861305174,-0.3118827944278749,0.058641694684096586,0.22917114456327922,0.476333706714721,0.2644104399217949,-0.05273746975196781,0.42651775940806486
Thal_MDm_R,0.7197941264419399,0.2340323084217428,0.23803546764408992,0.023507551800642155,0.2470387959225072,0.44178629474753467,0.16161755838703562,0.46624004860138485,0.07342923234285632,0.16770802668789758,-0.27961400998276137,0.4304898040776357,-0.17195444195491824,0.3325372038112081,-0.13104285268198132,0.43171840168272924,0.06773302971957951,0.2257407783298257,-0.06556786906084106,0.12817940367213151,0.8357712746172159,-0.28390141019460885,0.15522178012737942,-0.18873143523990524,0.509911048198368,0.19799777685860756,0.1195102793346754,0.08343825349363271,0.44090641564024846,1.0,0.2851168266741865,0.31530538499476785,0.38000410373169,0.4800912762076249,0.24268969759209302,0.10333855399390214,0.7124041237995354,0.16408760616500379,0.3282199720292367,0.0948794639334262,0.2411706877414651,-0.19526129895674005,0.09284330262550057,0.270502883073012,-0.13136701151845787,-0.031081332971068236,0.1208795950294364,0.00814699799269136,0.22843471247014155,-0.1612387427190445,0.35436143951615584,0.4877261078104972,0.6308581671990309,0.39961298326123706,-0.0724006768575198,0.016287812644922267,0.3750451366929207,0.28012945780928256,0.2162081093096687,0.5755416655747162,0.3034520410520293,0.2640803324187277,0.3509908240006289,-0.2163286556022211,0.2142091444892648,0.34429235041474676,0.47596799563788367,0.33986782954331485,0.21823007885991894,0.4736326836561432
