,Thal_MDm_R,Postcentral_L,Thal_PuI_L,Thal_IL_L,Raphe_M,Thal_MDm_L,ACC_pre_R,Temporal_Pole_Sup_R,Frontal_Sup_2_R,Pallidum_L,Angular_L,Paracentral_Lobule_L,Red_N_L,Occipital_Mid_R,Precuneus_R,Temporal_Inf_R,Vermis_7,Thal_PuL_R,Frontal_Mid_2_R,Cerebellum_4_5_L,Frontal_Inf_Orb_2_L,SN_pr_R,OFClat_R,Thal_MGN_L,Postcentral_R,OFCmed_R,VTA_L,Cerebellum_9_R,Cerebellum_4_5_R,Temporal_Pole_Mid_R,Occipital_Sup_R,Thal_MDl_R,Putamen_L,Putamen_R,Cingulate_Mid_R,ACC_sub_L,Vermis_3,Rectus_R,Hippocampus_L,SN_pr_L,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_R,Lingual_R,Occipital_Inf_L,Temporal_Pole_Mid_L,ACC_pre_L,Thal_VL_R,Frontal_Inf_Tri_L,Vermis_1_2,Cerebellum_Crus1_R,Temporal_Sup_L,Heschl_L,Pallidum_R,Paracentral_Lobule_R,Calcarine_L,Thal_PuI_R,Precentral_L,Fusiform_L,Temporal_Inf_L,Supp_Motor_Area_L,Frontal_Sup_Medial_L,ParaHippocampal_R,Cerebellum_10_L,Thal_PuA_L,Thal_PuM_L,Cerebellum_7b_R,Angular_R,Supp_Motor_Area_R,Fusiform_R,Cingulate_Post_R,Thal_AV_L,Temporal_Mid_L,Vermis_10,Cuneus_L,LC_R,Caudate_L,Occipital_Mid_L,SN_pc_R,Thal_PuA_R,VTA_R,Amygdala_R,Thal_LGN_L,Cerebellum_3_R,Occipital_Inf_R,Thal_IL_R,OFCant_R,Thal_MDl_L,ACC_sup_R,Vermis_8,Precentral_R
Angular_L,0.09060726108574796,0.7055834412206169,-0.06443369079816404,-0.13078285197318287,0.416892658675779,0.06166600439514414,0.10456581777561776,0.5019573442854166,-0.1777128339646287,0.13031290292564449,1.0,0.3739119055042902,-0.33730292808435774,0.7336116790297766,0.4911383283855434,0.35474723311340006,0.2702719846470851,-0.23095445525346697,-0.47361838997107364,0.20849019543550695,-0.13874164313319956,0.20428621312157663,0.029574959138884995,0.05019465460950457,-0.007961252449165856,0.3820191890613264,-0.2799972467825826,0.06890443764093787,0.08190192146107214,0.009037266342942392,0.7225828884206693,-0.055754263913646136,0.3779125467670594,0.14689075396931442,0.08682585391077513,-0.13008279136669862,0.20457838378757018,-0.06063822792940314,-0.25240170342086254,-0.28070300389272,0.2645057480883492,0.3469746312959796,0.31272964260768843,0.20331593897100042,-0.05239101714473923,0.3350748761009893,0.07015564852735837,-0.15912303747256382,-0.27169995940505726,0.22246402397388668,-0.18665416365766438,-0.28444914677132754,0.13782860453516174,0.5191079481536872,0.47841694447097766,-0.20320907766210497,0.6482934272378192,-0.2902195988771583,-0.3609709324494276,0.3843282345884325,0.4455499776197907,-0.03153056187337761,-0.27629965302978515,0.07782817491502195,-0.5546258949479699,0.3874408322387011,0.4456535807740756,0.13519389748759372,0.24879521977045688,-0.22136748995737718,0.13504987139027885,-0.05377837924850261,0.15368571557065583,0.7221656707616712,-0.19254563034007904,0.13336267865653792,0.6395042744684595,-0.04317381861222199,0.3613698904057054,-0.2825768699749412,0.34790630957008695,0.01857348053139878,0.36110715055740866,0.2602511102723617,0.29394020765880785,-0.05921064568938968,-0.20503036363012894,-0.019108986590004543,-0.014374646956949158,-0.13091110912051127
Paracentral_Lobule_L,0.08551368773971765,0.540463976514806,0.4468975392880124,0.30708648401267624,-0.1540608033487218,-0.1295983402900332,0.45330434069177916,0.18423161706202568,0.2584685708761871,0.2628140513128674,0.3739119055042902,1.0,0.24473636499352242,0.04476320815172469,0.6108696742358154,0.05468222990746674,-0.10991742152243884,0.002927293293148207,0.10690219989993079,0.37138521840865774,0.4768744113949861,-0.05803432455395459,-0.25375668672248863,0.23496326198915243,0.1388146048779574,0.3795619099828465,0.09893065770520994,-0.352582548562103,0.5588325976815822,-0.3036592297327818,0.21654564345190103,0.440140070933405,0.3902910900221329,0.3992883128580499,0.3109492133578927,0.26502952315119016,0.29651561294615136,-0.0016867349773628066,0.20299415773918664,0.20652992979882556,0.3451875529180442,0.5168808751200382,0.21783733495966565,-0.2900559966326879,0.008544387474464435,0.4497859017670376,0.2458447008269796,0.49702193154187013,0.31514361111718786,-0.13861754911610333,0.27754386667416114,0.17048860490339804,0.22137342223048145,0.8626792576217545,0.15479776427263955,0.2394657855214193,0.544759993275674,0.05954213369950358,-0.0557745714260961,0.7095467656009887,0.48813335519113704,0.33460868143701245,0.07300464089372288,0.008442509165925394,-0.09314996284137673,-0.08026041100122284,0.22067279497842227,0.5672864035636684,0.34908188069748963,0.11275963344421715,-0.03523878312244139,0.0380618911481754,0.10511044719050164,0.3501622726146889,0.27644774395097055,0.10179242589411223,0.06570600208760025,0.04170354899763477,0.2303420726755937,0.1290239149331107,0.0729344257813105,0.3965723230663683,0.4819728038081639,-0.21073373410340696,0.39240058214850354,0.38469713111849035,0.14911749317049994,0.281608466896054,-0.3491040615953573,0.15872593983193928
Red_N_L,0.31927137789915544,-0.1869767720106621,0.5433723484393773,0.4675103066451385,-0.6388029784224849,0.14250039370486697,0.49956320058130965,-0.3450779033027408,0.37855551093646517,0.3086069956027881,-0.33730292808435774,0.24473636499352242,1.0,-0.6789119900069999,0.08210311377763727,-0.4787816799898531,-0.5136879976281342,0.41751092232323794,0.5587536048241275,0.15286126276053927,0.5553006552595342,-0.1243331500882886,-0.1516904296487074,0.2018568811952261,0.10301932635516824,0.23788978002168534,0.48480173448027436,-0.3946801286691423,0.30801383263187476,-0.34997747206881236,-0.5132497786908651,0.6115727125614587,0.06977149055394313,0.3170874010394109,0.24112190428124272,0.1686923928347856,-0.04328306036718592,0.1260164962914162,0.5847594585209269,0.6894103759150031,0.17517564147901932,0.1400864366960199,-0.27182957244298606,-0.5960362086184835,0.17752481232359396,0.14328363484703363,0.3637773246540747,0.6111415207735302,0.41964197142821236,-0.6759612940867575,0.42151459744269154,0.36365072243283103,0.07174050678147982,0.1368066066192489,-0.3297084367163388,0.6032503981340717,-0.10135476439127745,0.16223429321105665,0.21215274578203214,0.19733486742934422,0.21479339385438403,0.4600975355214989,0.44330674690706184,0.33837764745496396,0.5511645346069686,-0.528085907933842,-0.19594295432793182,0.27124105141025406,-0.106202077528203,0.48976788914957353,0.10516430764706552,0.005107821182955444,-0.32152516068931325,-0.28773529296009465,0.5728664579852006,0.24675174171755937,-0.5455562294127477,0.24815291771742617,-0.042563172993778375,0.5772563163388076,-0.3167641696281833,0.5378279901389831,0.08931066425791281,-0.6961677820211053,0.1245763294641581,0.6715123484877298,0.6059838457666503,0.4009292424866775,-0.39057482745130506,0.13415112504390073
Occipital_Mid_R,-0.13136701151845787,0.3535920745296259,-0.4282766055272656,-0.2740496037234213,0.6711245179804038,-0.03839219038762141,-0.2934986773766101,0.35460061205666893,-0.24220163627381835,-0.17685400204950472,0.7336116790297766,0.04476320815172469,-0.6789119900069999,1.0,0.3542882932773533,0.2886821994023576,0.4304444032285184,-0.4247233053865489,-0.5693865398874046,0.07831044740261495,-0.382141643186104,0.16996532578082169,0.043905558281966774,-0.18234319655696507,0.16705637349605468,0.03593261955785251,-0.48961327409592725,0.3810914262334495,-0.16772189078824198,0.24407997911702994,0.888456347032938,-0.4034228024898999,0.08812657960117334,-0.014235872081521569,-0.13395868664539984,-0.3438225628016861,0.08885089288847313,-0.14431504480615395,-0.3469306411998517,-0.5833669754545939,-0.1073612291483316,0.004010269941907181,0.41657449157590504,0.6413854562412379,0.03320638770925101,0.05261706172192955,-0.24270539231607985,-0.36537937168115037,-0.4516616696860585,0.42875239353195604,-0.1777010162910141,-0.23274497892255783,0.11151656878204604,0.28678089141245316,0.589761763174744,-0.49227332804182,0.20213666474348968,-0.11020882094956132,-0.13246651339348509,0.002021581449486895,0.12591141708020073,-0.4399481710188861,-0.48538851564630364,0.011416275460551234,-0.5856220778039909,0.4756708312179161,0.6127640971051952,-0.10902142642827725,0.09454917733516513,-0.46645588723988834,0.09767127927675757,0.17787420316635896,0.23326088472127274,0.6235735646997373,-0.513211251648956,0.028547439544511007,0.8530940942665738,-0.20824210252673,0.24119323590122385,-0.4819824814955402,0.27067932901234115,-0.46017056890514346,0.13090577059555972,0.4883421710826832,0.02424527599140758,-0.4954013894077084,-0.4804931259696828,-0.3019358783720305,0.19263026608454836,0.05084045586255376
Precuneus_R,-0.0650027825931999,0.46486972512769187,0.14026065373266175,0.10144933270926061,0.05081595455841948,-0.12154001654516808,0.14381363928751575,-0.1175161496315582,0.24965577069617617,0.04830261528913977,0.4911383283855434,0.6108696742358154,0.08210311377763727,0.3542882932773533,1.0,-0.26077840052012363,-0.3133650404061242,-0.17594365882269725,0.07468419807137909,0.20500394798646446,0.31369565221007095,0.08810047113233277,-0.07519453195215801,0.19646331843674716,0.6628509891528982,0.11848010407782794,0.03275715721529931,-0.14115894563694203,0.3026424950061749,-0.31549358056094373,0.6359739196552222,0.18891171746122684,0.1530775987926865,0.47802963337519927,0.408002448664056,-0.09206817497068326,-0.02140046612544086,0.11379120772664016,0.24095350694856446,0.03222848889135322,0.011194657632428077,0.15275221568053152,0.16862809397885928,0.02686588717391313,0.3589288741856649,0.21910200271450855,-0.061049269883585784,0.3774250821956805,-0.0777581594776184,-0.3357425452857847,0.3590806073941089,0.05544676875682371,0.45388304250113676,0.8144400673501636,0.15734441087494147,0.1438117565774062,0.2543011740152868,0.16172149749155337,0.1526312725476558,0.39433391072966517,0.3225876865139668,0.03353153715937852,-0.049027007863556286,0.05560518918823988,-0.10431445151476654,-0.3093738455336744,0.7155754811529735,0.3740071356370355,0.02208470254809983,-0.028502326193986637,0.032286034078807466,0.28101643522172354,-0.16300399326761,0.3798223466982801,-0.09965372328344962,0.22952813053091245,0.36775110031241653,0.16319201314681192,0.15975714304893146,0.0640633547048303,-0.20515889198065038,0.0402893077699024,0.17667407792175782,-0.32275874878193234,-0.0122184078180599,0.0514214065025767,-0.0829347608885306,0.14916637416780607,-0.5341042057114381,0.5652825342518508
Temporal_Inf_R,0.06773302971957951,0.46462182742010744,-0.18585095073940167,-0.16065871939445894,0.3881290897029023,-0.02262763066428221,0.05472501825698297,0.8143935203650606,-0.46406894782577185,0.07842553327728712,0.35474723311340006,0.05468222990746674,-0.4787816799898531,0.2886821994023576,-0.26077840052012363,1.0,0.5518539486605285,-0.007104055060358223,-0.539172994242784,0.025875467749204947,-0.4121461973124526,0.31473455201286177,0.2624763450839746,-0.01575817021558014,-0.6835437305899322,0.21659891138609344,-0.41577795000768925,0.08761603978057184,0.08266770011010274,0.17612700164988734,0.0736944050024893,-0.10405877938087443,0.5099515398817931,-0.3155093967137137,-0.0012262445671747148,0.11290707259807743,0.40156795127023454,-0.12075357677103299,-0.6599036729740143,-0.25926066324933783,0.5229322680077289,0.35567895961611734,0.24463768027256066,-0.013439591146940575,-0.6542682209047257,0.18558908804029173,0.2169901714530095,-0.5422898346127597,0.004949794696545107,0.7486988961758783,-0.6193705935499099,-0.44836500026310794,-0.3506986310623059,-0.08597597281227251,0.2738001752690536,-0.3750251798888831,0.5770385203798435,-0.48440388599927914,-0.6986452681455447,0.11982952898338846,0.13319669415362564,0.16519937094586346,-0.20140381493324674,-0.1907197849823307,-0.4446993521601497,0.7409525582876104,-0.2982999759986386,-0.10532496504040412,0.6666525491637164,-0.059958367535476356,-0.0696024644945845,-0.5334319429490519,0.5280619553126186,0.2924467479133854,0.08721591066472563,-0.3111286928055934,0.06701797600903736,-0.15565260675389295,0.31659722842597665,-0.4850724480282422,0.7372060489290393,0.08112558749620384,0.4972572602316272,0.785952508922556,0.5118060155642705,-0.06293848981580358,-0.12015112536811001,-0.015370773028129066,0.46654153319284414,-0.6741485320699236
Vermis_7,0.270502883073012,-0.008151523860948076,-0.10668531170082818,-0.05688650546003081,0.511405033850663,0.2883461491324298,-0.12426742311831335,0.45379464747632575,-0.20602155090894073,0.14291607410323068,0.2702719846470851,-0.10991742152243884,-0.5136879976281342,0.4304444032285184,-0.3133650404061242,0.5518539486605285,1.0,-0.040371810332123934,-0.4240712883151684,0.4150187681916885,-0.382485389009617,0.08876291734227407,-0.060189843614574336,-0.11765931371910575,-0.4438172096209489,0.08600522917522678,-0.3714551523763058,0.47349110439716563,0.1449322958410538,0.46784638993937017,0.24233491553245273,-0.15873401731623366,0.20081688037529596,-0.1815110206756639,-0.07230014984767176,-0.09877549121485403,0.40634649893056696,-0.20158168871077697,-0.3369121539234867,-0.3135234893171686,0.014583603756147964,0.17939929902315796,0.6389884907985386,0.436655284188239,-0.27592584097098943,0.059701431442693555,0.16005751769200738,-0.41323552332550173,-0.04310597625899735,0.7590690256829602,-0.3429507350367115,0.026069710471929793,-0.13100105943032708,-0.14986082337658962,0.5975282932458955,-0.3167608680931196,0.19462550362388137,-0.013825364651876554,-0.19884100174124855,0.07581019822347754,0.12618832642936226,-0.24167821532189004,-0.2105579698714026,0.12200362215566471,-0.31870924264603895,0.6584062065247687,-0.06674878957505477,-0.05897707503237733,0.4527437358252041,0.02194144938965686,0.2047947358767535,-0.08325772374602648,0.5776712032606841,0.5244653336789401,-0.16190193134020048,0.09720550363020111,0.40510982690117414,-0.2568218038354207,0.3393662723216153,-0.39067455027979975,0.4493879206695392,-0.20632543819537352,0.24609761266814054,0.6531925227939064,0.3554874099075721,-0.36601500334528797,-0.04860377565914277,-0.1229101546666336,0.8774150824038582,-0.37358037948720285
Thal_PuL_R,0.6308581671990309,-0.1987500497918985,0.444230601503594,0.24436469871736852,-0.47492643568029014,0.5427836220200539,0.26478868259024263,0.10145708136376527,0.09269294540606374,0.4511151092312874,-0.23095445525346697,0.002927293293148207,0.41751092232323794,-0.4247233053865489,-0.17594365882269725,-0.007104055060358223,-0.040371810332123934,1.0,0.3690200967312827,0.2869917060334978,0.16820946653640503,0.023805299975873506,0.19550231690118378,0.10588138074394901,-0.15315794537965055,0.2345669378354653,0.28515064224465997,-0.1304134096413905,0.41085675535126176,0.13350353446781152,-0.455995118356531,0.42207360278793665,0.21953255994547702,-0.03494678313063395,0.2488712241777187,0.3121037951453037,0.22026660648782634,0.15001259660697874,0.08837728970217143,0.5189512011742359,0.41473856257753455,0.07740751410496889,-0.11576751141399513,-0.45771401675128,0.07325205948942373,-0.0052940297274473086,0.5979149108168031,-0.004160799354478421,0.2047041568846889,-0.23777680886797142,-0.215858113002093,0.09978980118252362,-0.11753523712256987,-0.1564860477063097,-0.2505060929941203,0.4343842288415455,-0.0016992776708943042,-0.1921885093293534,-0.2579187963851039,0.026719536856857344,-0.02963260112726898,0.5229796573114021,0.24752337759480397,0.3444002915639018,0.253860095783981,-0.09203488306348767,-0.19778950632371783,0.016419905711883644,0.08169201396896661,0.5887411965228211,0.3564285723961757,-0.46401419702675156,-0.06808889493478883,-0.12060286190289553,0.46877188894518584,0.06212600749194098,-0.5104378127902615,0.2057757828292047,0.28524673430734276,0.31046709820792145,0.015919590010458076,0.543058097100602,0.2026198176309265,-0.2425067864928682,0.32282637517115403,0.45524372881300895,0.6123974639142218,0.42277805805543295,0.10279510226137689,-0.07342928735795902
Frontal_Mid_2_R,0.2851168266741865,-0.36743814387037865,0.44513343269782046,0.3025294789314764,-0.5149084458596688,0.22712422484792716,0.10456059044578964,-0.5036567315489643,0.6514654197371822,0.23216306017317961,-0.47361838997107364,0.10690219989993079,0.5587536048241275,-0.5693865398874046,0.07468419807137909,-0.539172994242784,-0.4240712883151684,0.3690200967312827,1.0,0.07850567151813,0.44218358749182746,-0.09403528897864916,0.06683880758813225,0.21021663663830473,0.41256932821080294,-0.18980766282610037,0.4823128600623853,-0.11935629848699641,0.2174415989654127,-0.12372241159265762,-0.4234789563285349,0.4062823506310899,-0.16351073211597314,0.1684676473385773,0.339459639767571,0.12166948577078603,-0.12184946102398155,0.2293788641784511,0.44774099324893274,0.5183497755830675,-0.026192440949423662,-0.08450519708078726,-0.2122597572556893,-0.31018884344768627,0.2683112689185562,-0.17634842841433493,0.24047218553903718,0.4742374257467315,0.25914415997860907,-0.5171265077513421,0.28634683482899026,0.34188666502868204,0.2716880188969292,0.006900590435315156,-0.382559709671241,0.5347177820603973,-0.26011205649871993,0.2897035569375772,0.3379417660437006,0.2219308078707522,-0.1518102655768777,0.1957552305998955,0.3528072293902661,0.24219047092948653,0.5561517134166752,-0.6141973130955868,0.062099576505752034,0.39241585185258804,-0.21045050693808,0.4840552346883031,0.17290244297888302,0.12433779812799328,-0.31684533499558293,-0.42115061150253724,0.2826231547203704,0.08973600975816787,-0.4678782221155013,0.2636053842266673,-0.03239414963647276,0.428191930563054,-0.5187613077387232,0.32733725723783497,-0.24208505800074978,-0.5456593777756287,-0.07570382152933844,0.29960906823014516,0.4799816131963248,0.39700442207024267,-0.2508953860454598,0.5954864689460734
Cerebellum_4_5_L,0.5556772862132331,0.03330730113570889,0.4390371087406158,0.28525668453370767,-0.006741115208995484,0.5139587880219062,0.2809391011048196,0.16584751228084518,0.23351979344218307,0.5213035744206208,0.20849019543550695,0.37138521840865774,0.15286126276053927,0.07831044740261495,0.20500394798646446,0.025875467749204947,0.4150187681916885,0.2869917060334978,0.07850567151813,1.0,0.23558907162533652,0.03360846659385582,-0.23412092706522847,0.23583413876536088,-0.016803436474690348,0.29761969483062267,0.12686044152576614,0.06453258371651378,0.8040871089877665,0.11430278425633981,0.17091170952556534,0.43305352621909377,0.36143308912061733,0.3014626925310385,0.2512383470795326,0.03276411830403034,0.5539712598694833,0.0948000746042298,0.2541185121192491,0.2957104690254467,0.1643482073482963,0.33303130985641716,0.6155581444872272,0.019180206991012725,0.17292569847890427,0.25513195979816305,0.4712418625812079,0.21662200114581928,0.3517113944373303,0.014283790089269317,0.11344864482718169,0.3709872723590306,0.244759010728847,0.33361990243556844,0.4772374319659458,0.3294353823225375,0.22598000696624324,0.267402686610495,0.035834844009391784,0.42999044049333146,0.40893466207081164,0.2523907004932426,0.14242135681943677,0.39449389314703964,0.022802114930925738,0.03657893434540663,0.13712374355036688,0.2772919030904483,0.3513176339264062,0.4572655198682048,0.4260820351341837,0.05191127074501213,0.3580011681775363,0.5564449216943848,0.18581476532861246,0.44952815584503947,0.19446148389037626,0.1360418492646946,0.4234447054875677,0.2156362176838176,0.08668582641829391,0.26624432826906475,0.476273139516589,-0.10151037906773532,0.4712930176464383,0.12922808261896881,0.40670296189547894,0.22799693194609294,0.2946268238582741,0.055687458603406355
Frontal_Inf_Orb_2_L,0.13424583887184974,-0.013766626638786911,0.6290389458219924,0.39906807430946617,-0.48060797473920375,-0.07448388888938384,0.4576895315895693,-0.23859200379915793,0.3782696849042607,0.2627579682762942,-0.13874164313319956,0.4768744113949861,0.5553006552595342,-0.382141643186104,0.31369565221007095,-0.4121461973124526,-0.382485389009617,0.16820946653640503,0.44218358749182746,0.23558907162533652,1.0,-0.1569444801830832,-0.20592903774197358,0.36432577238812974,0.19781615706358685,0.218195350686808,0.5923337438884232,-0.33867074582203643,0.4294012928249909,-0.22351964449140052,-0.14076588561781825,0.46592395607908754,0.06842047957385272,0.5805546880744855,0.1920161064038202,0.34106852310740554,0.2579420683631526,0.232933749446635,0.6905562385191024,0.5256382944675021,0.19545951814216778,0.27029103974109636,0.003660802121185608,-0.4124492836586105,0.3435702127013849,0.3652830156052146,0.20754977664440916,0.7595127675121027,0.41874404260780884,-0.4707066202870795,0.5857382705029575,0.5299381855751311,0.2907069741108911,0.3646440188210829,-0.13469499411494476,0.6205711893853616,0.008956320657259495,0.3131569923853872,0.2900820304920361,0.3316107133905738,0.31173245528108423,0.4857998323145871,0.33614904479376057,0.1384290761822625,0.43040154460640484,-0.47287383531972504,0.03301790227713784,0.37063953489818846,-0.003800327852251688,0.2639109489009646,0.04265213672250118,0.23323804063425732,-0.10559967759576794,-0.08557226304696235,0.3280108067412973,0.32069329484579634,-0.24408050771674503,0.028547181109074584,-0.08771737074099847,0.6112435431686206,-0.2554671489933958,0.4323184034217807,0.10211139803196959,-0.6104355407929088,0.04980415272699183,0.5071035953637817,0.3220779627698579,0.38580785222422787,-0.3949493962491265,0.23220198852453938
SN_pr_R,0.1123869494103356,0.15978357271527002,-0.15253592600805654,-0.019101177036869924,0.27271875808894225,0.068502855052207,0.05565623919640341,0.2374257251520773,-0.12096498144258255,0.14518741834567897,0.20428621312157663,-0.05803432455395459,-0.1243331500882886,0.16996532578082169,0.08810047113233277,0.31473455201286177,0.08876291734227407,0.023805299975873506,-0.09403528897864916,0.03360846659385582,-0.1569444801830832,1.0,0.3135263601810415,0.30991144791439373,-0.011528233449843375,0.08623347511227084,0.15617561615681244,0.0022954061351908328,0.05246171815086067,-0.08369595707719411,0.15424656221173913,0.1167408933614247,0.07328951038171976,-0.16654381217731004,0.21566548722140413,-0.01693546132541888,-0.05510320055412319,0.33991018299613857,-0.33444336442098094,0.0918607146558141,0.21473627404617057,0.10900888766192894,-0.006028748579447034,-0.038563011493716035,-0.10363329967740217,0.09536900146591434,0.1999338796814445,-0.1966734047825836,-0.06696754212726598,0.1321806144086079,-0.230327226579714,-0.31840468995297083,-0.049082258783558444,0.01694676070739333,-0.005022691610385509,-0.19156941326449625,0.1625911594501888,-0.2648560171642312,-0.2758089962944338,0.062064110001345284,0.050728126356029,0.15312489078722574,-0.10973241482901816,0.044553466014496244,-0.05881745589431607,0.046993869151834414,0.1282915218654261,-0.10712267804077699,0.15205575574320346,0.05111947539029448,0.062383074481599514,-0.2054452573964945,0.21273979763298734,0.21433636887516386,-0.028477325278475688,-0.028051116308382737,0.021807332123571145,0.3185802997326268,0.27883539959445736,-0.2992425557863231,0.1183430228845531,-0.053054118231795754,0.09120340709620992,0.19600065808658695,0.24298265824620655,-0.01980774911647312,0.1886647969119928,-0.0449692646949771,0.0922000077124032,-0.030331383658353164
OFClat_R,0.09284330262550057,0.060430956602803114,-0.21242003128765494,-0.08750992782770164,-0.027473958679361733,0.11118076682357732,-0.2735793712950756,0.2134601458091102,-0.27118309631201176,-0.14492257058541105,0.029574959138884995,-0.25375668672248863,-0.1516904296487074,0.043905558281966774,-0.07519453195215801,0.2624763450839746,-0.060189843614574336,0.19550231690118378,0.06683880758813225,-0.23412092706522847,-0.20592903774197358,0.3135263601810415,1.0,-0.021795461057042623,-0.015625628821445036,-0.16423168970337104,-0.010834755479778262,0.024636374690105576,-0.08960675475406939,0.15429703108653547,-0.07628704161056334,-0.14396363092333084,0.09276421425316876,-0.3055911497028036,0.08891800468629066,-0.04278077408028062,-0.15250817527624055,0.08384049155579947,-0.3787284505912021,-0.010939491495911825,0.3605404878242247,-0.29499023519092726,-0.19583809440887198,-0.06396664197223345,-0.029800043613914688,-0.2892954613249243,-0.010260952714161598,-0.37993704502030895,-0.3466892497651808,0.0829337892885961,-0.32168669266772393,-0.21759867761885346,-0.18385411933639062,-0.21776195412766203,-0.27705039137302,-0.1573813745421751,-0.008744025228935498,-0.3191318195912255,-0.3296718278941276,-0.1898115863887494,-0.3842598156352091,0.1830666404153435,-0.25762739724714634,-0.07673398943475566,-0.1634106955976338,0.13836559492583894,0.03493479160158662,-0.2097296166655652,0.09639895693417601,0.036447827065790604,0.0624643325581777,-0.3621128408484163,-0.15151996247074376,-0.22462122414024113,-0.032143416992228314,-0.3850297227933731,-0.19382774316253118,0.0715953584396987,0.06805962084497834,-0.09428945116380569,0.029734691215132704,0.08169190933583702,0.00904479432348909,0.21473012927770074,-0.0358895267086651,0.020053390525605612,0.06116217576868179,-0.028493837016628602,0.06487685300219605,-0.02835250217507405
Thal_MGN_L,0.24479278124036014,0.10996089479174008,0.440082760555427,0.11193177492488869,-0.1703333331600499,0.21661564386547535,0.3194857045489263,0.026780347695366052,0.24593766761756622,0.41735972329527543,0.05019465460950457,0.23496326198915243,0.2018568811952261,-0.18234319655696507,0.19646331843674716,-0.01575817021558014,-0.11765931371910575,0.10588138074394901,0.21021663663830473,0.23583413876536088,0.36432577238812974,0.30991144791439373,-0.021795461057042623,1.0,0.03549860762412966,0.196367076860197,0.3565266617036239,-0.21823846101330238,0.32080607692633745,-0.1265833265141006,-0.059900847458155326,0.3952902934951344,0.08293634370370877,0.14503409815142246,0.23263903596527236,0.19580554639272862,0.18343128289842606,0.4653849959018105,0.18410398115684923,0.4116319523524193,0.20970938072589523,0.295562840445585,0.06543138479263402,-0.27812232320754804,0.07667029677290133,0.22811507302298092,0.25518540573499954,0.2157628173358608,0.3080355458299263,-0.15855335803058623,0.08927604199717346,0.04285213230908616,0.25920621110728775,0.1352359282886495,-0.0713389679302368,0.3056474090787847,0.18862363134505994,0.0022724614460937474,-0.053201773277005225,0.2976225507999344,0.26027810135491325,0.34782367107184864,0.2761318370962208,0.06606807674714593,0.2205943285678041,-0.18000738216049306,-0.013751579924728412,0.24864395230533692,0.1221429489806573,0.26882283849426963,0.02823328893102434,-0.047090788726550446,0.06986945314030753,0.13574035835382545,0.16075165593236,0.21778520161210374,-0.16652637982748264,0.3326357872183031,0.0741173597683888,0.23853765361677262,-0.08543412058257283,0.36486847509294945,0.05373243702971214,-0.21475149637715615,0.2080642139342971,0.25960308999956255,0.3114585018702537,0.19798836392755265,-0.1614091004479673,0.047265580473070286
Postcentral_R,-0.15649052178018874,-0.07908216091928237,-0.038237476741979415,0.05073750688614302,-0.028204345825956677,-0.05394327673989463,-0.25508875627602196,-0.6248535442078302,0.42018621251456867,-0.12500610386105898,-0.007961252449165856,0.1388146048779574,0.10301932635516824,0.16705637349605468,0.6628509891528982,-0.6835437305899322,-0.4438172096209489,-0.15315794537965055,0.41256932821080294,-0.016803436474690348,0.19781615706358685,-0.011528233449843375,-0.015625628821445036,0.03549860762412966,1.0,-0.34301446078512876,0.11968839971214133,0.04977233679277053,-0.008096665435963666,-0.1536510253703469,0.4125392828591724,0.011148469745232667,-0.29686001062226264,0.34664007286950094,0.23867433716196593,-0.2855820341621961,-0.38959183281364185,0.16106644994794567,0.35389478110049744,-0.007730608197133943,-0.47565637133360245,-0.349828259532008,-0.044566724656649015,0.25552749655383666,0.5720145140803524,-0.25387100471613316,-0.30194353147941294,0.36449990845384544,-0.19639509466343397,-0.4891349934039287,0.4732196637468434,0.18958631080285163,0.5411144973518129,0.3733229748133796,-0.06210957531502381,0.13891971729137725,-0.329556588918866,0.42213424378594205,0.5570702247238807,0.05248811563836303,-0.1463043562881703,-0.3156643780424736,-0.014180264956977754,0.11182955357933337,0.14971244617436041,-0.5740403276206197,0.7307457216353433,0.21550629866615847,-0.4087098804786921,-0.08214727441800611,0.06544416570855853,0.5373520540747914,-0.37153913433095254,-0.04933272200841494,-0.3044401843533174,0.19536963249428219,0.25168926139734965,0.17866350857693988,-0.0832900553361056,0.13603311936371335,-0.6405095452640733,-0.25932056574696466,-0.3294835062039841,-0.4572304055872854,-0.4538726508172543,-0.19735675194869223,-0.0861806742421963,0.012237524495155827,-0.4637649786262253,0.9375207198881541
