,Calcarine_R,Cerebellum_3_R,Temporal_Pole_Sup_R,OFCpost_R,Paracentral_Lobule_L,Pallidum_R,Heschl_R,Cerebellum_Crus2_L,Olfactory_L,Pallidum_L,Cuneus_L,Calcarine_L,Cerebellum_3_L,Rolandic_Oper_L,Frontal_Sup_2_L,SN_pr_L,Precuneus_R,Vermis_9,Thal_PuM_L,ParaHippocampal_L,Vermis_8,Vermis_7,ACC_pre_R,ParaHippocampal_R,Thal_PuL_R,Paracentral_Lobule_R,Frontal_Inf_Orb_2_R,Frontal_Mid_2_R,N_Acc_L,Occipital_Sup_L,Thal_LP_L,Thal_IL_R,Frontal_Sup_2_R,OFCmed_L,Hippocampus_R,Caudate_R,Frontal_Sup_Medial_R,Putamen_L,Parietal_Sup_R,Hippocampus_L,Parietal_Sup_L,Thal_LGN_L,OFClat_L,Parietal_Inf_L,Frontal_Inf_Tri_R,OFCpost_L,Thal_VL_R,Cerebellum_Crus1_R,Thal_MDm_L,Fusiform_L,Cerebellum_8_L,Occipital_Mid_L,Cerebellum_10_L,Frontal_Med_Orb_R,Cerebellum_4_5_L,Temporal_Sup_R,Raphe_M,Thal_MDl_L,Occipital_Inf_L,Temporal_Pole_Mid_L,Lingual_R,Thal_VA_R,Supp_Motor_Area_R,Occipital_Inf_R,Supp_Motor_Area_L,Temporal_Pole_Sup_L,Cuneus_R,N_Acc_R,Thal_VL_L,Temporal_Mid_R,Cingulate_Mid_R,Frontal_Inf_Orb_2_L,Insula_L,Thal_Re_R,Red_N_R,Thal_VPL_L,Vermis_10,Temporal_Mid_L,Lingual_L,Thal_MDl_R,Heschl_L,Temporal_Pole_Mid_R,SN_pc_L,Postcentral_L,Frontal_Inf_Oper_L,Thal_PuI_R,Precentral_R,Vermis_3,Red_N_L,Thal_LGN_R,Cerebellum_10_R,Precentral_L,Occipital_Sup_R,Cerebellum_6_R,Thal_PuL_L,Angular_R,ACC_sub_L,Cingulate_Post_L,Angular_L,Cerebellum_6_L,Cingulate_Mid_L,OFCant_L,Thal_MGN_R,Cerebellum_7b_R,Thal_PuA_L,VTA_L,ACC_pre_L,Precuneus_L,Frontal_Inf_Tri_L,SN_pr_R
Frontal_Inf_Orb_2_R,-0.1603213658849449,0.6184085672366095,0.7339404193220622,0.8592656208016743,0.3451875529180442,-0.32900926350400894,0.7535910569862813,-0.24878518815612638,0.14716848827320164,0.28186238742287445,0.10259635673916796,-0.12074812401440266,-0.02049725397825567,0.32653954169268873,0.4752644518946205,0.30894153585328615,0.011194657632428077,-0.07619572178065522,-0.18849958611976747,0.008176063635341771,-0.029234630045355137,0.014583603756147964,0.5186577351645524,0.7187192326051108,0.41473856257753455,0.19252787583640812,1.0,-0.026192440949423662,0.3533293066397718,-0.11270166081656685,-0.07097433917101117,0.5795033909447938,-0.2538576817312663,-0.2177328900726434,0.8712445377877989,0.33565974366787693,0.5035964933148044,0.610410881411903,-0.12933728477105333,-0.23616188954421355,0.32781922325675655,0.6552104136633462,-0.1819604770242278,0.48415103860550823,0.4541257565670441,0.3792493562301432,0.5987821392456686,0.01912493444140759,0.17039717111086786,-0.5993812485738998,-0.17999935208204507,-0.3559153512621041,0.012640006292237854,-0.051446356414808804,0.1643482073482963,0.8246502346488892,-0.22383049863883347,0.37617985981939994,-0.6216177036294517,-0.25370528735075976,-0.1032408319702505,0.5756971394606715,0.05718712924035261,0.0563451449094941,0.2637595929891874,-0.6500137374494694,-0.09279339814698181,0.37766478863909336,0.3339432458271858,0.49505855063288684,0.2269275332739319,0.19545951814216778,-0.3010953127759992,-0.06810762841899147,0.08667735162993359,0.07894915326609632,0.1162554490334523,-0.6923309955203142,-0.16585062047077284,0.3828183843584319,-0.21143814837200522,-0.08962356267536094,0.6400668815702021,0.3928245424879471,-0.33207320390723283,0.21190444401359143,-0.46021029533532726,0.43105972001936815,0.17517564147901932,0.09234304790688411,0.08952631248625806,0.5031096868575395,-0.18059805583087996,0.18045630692792614,0.02207967209545498,-0.21441958287555413,0.4000210669088304,0.24526000174000318,0.2645057480883492,-0.3700719342494124,0.11033659859647435,0.5458567102086106,0.30710213498734357,0.22073326039274704,0.008553901012166363,0.12144385910521403,0.4406634920942518,0.2997144968921378,-0.13584281292327005,0.21473627404617057
Frontal_Mid_2_R,-0.32293023673601234,-0.24208505800074978,-0.5036567315489643,-0.19511881885781684,0.10690219989993079,0.2716880188969292,-0.312974344830311,-0.3707901798190233,0.32122919311221654,0.23216306017317961,-0.42115061150253724,-0.382559709671241,0.2622029386042183,-0.036195403811093825,0.15569047260136548,0.5183497755830675,0.07468419807137909,-0.2355085735540949,0.5561517134166752,0.600402560750036,-0.2508953860454598,-0.4240712883151684,0.10456059044578964,0.1957552305998955,0.3690200967312827,0.006900590435315156,-0.026192440949423662,1.0,-0.029079352955668932,-0.5007083026551353,0.5720857481218378,-0.07570382152933844,0.6514654197371822,0.12211092777137872,0.0029863244348095333,0.07511845698834554,-0.08450519708078726,-0.16351073211597314,0.026600454285511464,0.44774099324893274,-0.41436144295289257,0.32733725723783497,0.5404859740530654,-0.38877521671683507,0.3395687403080095,-0.1557356140386509,0.24047218553903718,-0.5171265077513421,0.22712422484792716,0.2897035569375772,-0.29789365918218563,-0.4678782221155013,0.3528072293902661,0.03350377506497872,0.07850567151813,-0.10399828032272988,-0.5149084458596688,0.4799816131963248,-0.31018884344768627,0.2683112689185562,-0.2122597572556893,0.3779378764328112,0.39241585185258804,-0.5456593777756287,0.2219308078707522,-0.10333293639821725,-0.5328533277490041,0.3301772871191658,0.38586452906050245,-0.5923751144391212,0.339459639767571,0.44218358749182746,0.00902185389444557,0.18007293301710364,0.6430251152056449,0.16463397475771113,-0.31684533499558293,0.12433779812799328,-0.3053545873963544,0.4062823506310899,0.34188666502868204,-0.12372241159265762,0.19546856520348987,-0.36743814387037865,0.4831707915770922,0.5347177820603973,0.5954864689460734,-0.12184946102398155,0.5587536048241275,0.5789482348805306,0.5793449317984263,-0.26011205649871993,-0.4234789563285349,-0.490367427973781,0.6089814364669979,0.062099576505752034,0.12166948577078603,0.3003378154945342,-0.47361838997107364,0.24438738693752407,0.11014844671693415,0.31037569015066385,0.4812065250990688,-0.6141973130955868,0.24219047092948653,0.4823128600623853,-0.17634842841433493,-0.1508977394959846,0.4742374257467315,-0.09403528897864916
N_Acc_L,-0.1604524882518424,0.22562500362181018,0.255204164588364,0.35679913849596306,0.04622337004392035,-0.15152977936820844,0.2211952307953469,-0.04446565067071881,0.3478891869623674,0.10562067717236927,0.03368992881283817,-0.14575782691415207,-0.09027067062302892,-0.027605271027892,0.09682781179171102,0.1876591509538212,-0.0032130977621748873,0.008896977205029048,-0.03822134741269439,0.15719034416543784,0.07411042650413492,0.03925654166582282,0.1571144627547989,0.4217563426266104,0.24467492886344733,0.053443712001431186,0.3533293066397718,-0.029079352955668932,1.0,-0.03184371039149049,-0.03442369600983185,0.09724154476104074,-0.14700005165445781,-0.1831891703622336,0.30493014987188244,0.31987754754430753,0.11612369660794547,0.09537739078485662,0.023814350634034212,-0.00568472976449669,0.13012958043035316,0.23186567897077004,-0.03441371481784267,0.09098927687060805,0.20683633337087334,0.19098094957006842,0.25242055888948206,-0.033914605306039035,0.16459431673392033,-0.26315819653774275,-0.04646833813066182,-0.14564662515530508,-0.10282512535793263,0.3384698058052579,0.08539728224483337,0.2877941818435476,-0.12980274547380755,0.18867113232999122,-0.22584167333773944,0.2482736912249191,-0.09200293493708121,0.1515383075256781,-0.14167068032506103,-0.06944344852973364,-0.05373240875043281,-0.2811644265076457,-0.04809358879845979,0.16022718197939625,0.18936862646067773,0.15357747544213898,0.031067145535427255,0.30116346506831687,0.0014196460442258765,-0.1803625267967642,0.06629991239669644,0.04899926178908969,0.07420687693199958,-0.264572495299679,-0.06847550347113161,0.029443469257857624,0.0939436027884569,0.09558158154124616,0.43280508892743813,0.015230922812491676,-0.1883101548025104,0.155161873104412,-0.14795445690349035,0.3055240825277341,-0.032093392706886444,0.001694883967571548,0.03738696668702489,0.03163981886088598,-0.013209985703906432,0.01452550933067867,-0.05862479772441692,0.0242900459806043,0.36008963757105705,-0.016734654527607893,0.08182217273116008,-0.185937149808702,-0.13469557314927103,0.17151943136516365,0.0958103238713169,0.016966953534390067,0.03211512455616502,0.40777717104329947,0.30340497091089413,0.08877049918463525,-0.061229183828442516,0.3688996243906583
Occipital_Sup_L,0.6404385339578654,0.20596512013489923,0.22631396986313201,0.017423324637364436,0.33792301542476777,0.2811483310129241,0.019840145562055628,0.0962685924237071,-0.24630881942939647,-0.017322213649663302,0.7754094557218877,0.6630548198649118,-0.05513607310966598,0.24870902653603608,0.142764364786718,-0.42288984894548315,0.5687563070665105,0.13311024096333804,-0.4032645247701301,-0.31248404293218984,-0.011212508875165192,0.29313027681587855,-0.033279947043480265,-0.2667373307201138,-0.37758693448661956,0.5344249665221319,-0.11270166081656685,-0.5007083026551353,-0.03184371039149049,1.0,-0.5149735170633802,0.14947104501659933,-0.05261830948832146,0.13542888213830354,-0.1738967680918294,0.11612847946448515,0.20501094264947164,0.15076632530296058,0.5498605596881958,-0.056345350316392435,0.678153816111862,-0.3120096340444582,-0.1427064312888141,0.5076997741521256,-0.2249193086050761,0.16508883310454342,-0.18096546626197632,0.268959039700153,-0.13168039080902397,0.11693496931645102,0.2127105657518353,0.841150041055296,-0.2671124007253657,0.1278992190633647,0.24878245340269878,-0.027827159242568927,0.5396993882647232,-0.36579365488447035,0.49937800554877354,0.09792746552620288,0.5053118146406578,-0.3142528314372331,0.11169697718729651,0.24138273621173367,0.2583025137657173,0.42722254486449596,0.9060778610966204,-0.3030353454023916,-0.16632790199607897,0.36111822557887385,0.019974884818721603,-0.09555397256192624,0.4067964567981749,0.1443233782722558,-0.47263637019200605,0.03601864762897334,0.25804974325983937,0.3343280788333856,0.6052694055240824,-0.14398779915645915,-0.09207538861844375,0.057501485746018016,-0.29746370613693,0.48965402946096814,-0.053478385779894784,-0.27513615270628167,0.09612608111432303,0.16314675488510855,-0.4075779317113356,-0.2606309635422034,-0.3773698225026897,0.3886609808531868,0.8699592091988796,0.2739815647729676,-0.5552068625267015,0.5875970188650853,-0.2521891499305176,-0.019391737463518438,0.7630783053673592,0.1337360716247049,0.21420346238378424,-0.21918308233505243,-0.3478126912775936,0.2942660613951143,0.10246501259346794,-0.38443958001883677,0.23928841780082838,0.6408256266956126,-0.0013437052150485978,0.08674379901940696
Thal_LP_L,-0.27795617218123386,-0.1549273254748967,-0.42526962733744417,-0.13184181874093084,-0.07521210533095399,0.08912655750009923,-0.13967543541395644,-0.27815244106894094,0.5554780882251116,0.36750465562749046,-0.3091849800698337,-0.21007679411830366,0.5057798402260135,-0.07502000199479136,0.23944358811641145,0.5954548437253399,-0.28393731448800347,0.04099656910073973,0.8249406292255358,0.6588836547795405,0.0024596371204512624,-0.18694040523081334,0.35806153130127694,0.230906853188903,0.46024128573450324,-0.2578123311130063,-0.07097433917101117,0.5720857481218378,-0.03442369600983185,-0.5149735170633802,1.0,0.162610387502724,0.47358043580750786,0.13890751588837344,0.08049909819361227,0.1883969073968214,0.07530040876245558,-0.17015123628027853,-0.35062106436683005,0.6054941653548667,-0.5870517874970348,0.28105050751824445,0.5802635729385657,-0.5070492669928605,0.12476045971512625,0.07659831237564992,0.3464454827057159,-0.337584735447354,0.3282782086998673,0.36068439881773523,-0.18480224240816995,-0.48570359646617123,0.5186982510958412,0.017106345151556193,0.18373707031342482,-0.18161018599621456,-0.44082976738336166,0.5811963810770656,-0.29566037595100275,0.1445363410178926,-0.08992952311241714,0.47669416740902343,0.24534100149748397,-0.46458028465056994,0.08487681248517617,0.050307479169421465,-0.5338958490957848,0.4041713307509256,0.5405407379028571,-0.6049735061656294,0.18150544456809714,0.4106325122178511,0.013174789115304274,0.18292995986857574,0.6954964671460144,0.3487598583999476,-0.023815408650434553,0.1601763676123136,-0.20948307884647763,0.4929591159339094,0.46995234808516423,-0.029934822070919565,0.23241057330294476,-0.4898017996575826,0.6133231452882393,0.5205220488087435,0.06415311978377004,0.08030902087886951,0.686715835863854,0.5655647778567046,0.5400448864159252,-0.28898425831156344,-0.6259775676112385,-0.287601894046958,0.7937252469283909,-0.3901620278415368,0.1736395208053019,0.45019610823573486,-0.5628515844983463,0.41311805406479646,0.0908925081988197,0.34032920566221925,0.4930534404850279,-0.41279256383453367,0.4055727883452723,0.42482360658316737,0.012611686911093205,-0.2295932175483798,0.5018029399912873,-0.1382641827352171
Thal_IL_R,0.2456232150987897,0.604449747008896,0.5860500007941453,0.5416998707876547,0.39240058214850354,-0.06174864937234444,0.7106350986844531,-0.06634467033813017,0.098941330086486,0.5461348693938841,0.4218530314019891,0.363473935777587,0.2990877011192242,0.41064627176738056,0.599966710643836,0.268356834712998,-0.0122184078180599,0.29031207103575835,0.021534899163865678,0.0652407143849832,0.25263254319382056,0.3554874099075721,0.5087947081337079,0.37829908052048666,0.32282637517115403,0.2506601994549784,0.5795033909447938,-0.07570382152933844,0.09724154476104074,0.14947104501659933,0.162610387502724,1.0,0.05740320423188862,0.056717729765000544,0.5470119500559425,0.4455249588042164,0.6053128719438144,0.5453070237523479,-0.18613310745855738,-0.04402744416615985,0.20518658627370073,0.3795018911247833,-0.1237887472771437,0.3139657630021325,0.06537932894433031,0.44484571283665225,0.6988237957089556,0.2678937173763508,0.32308855251004687,-0.21058478219569932,0.11852238324135199,-0.004846921307774247,0.12308899465723655,-0.10175007143711345,0.4712930176464383,0.5232651474523526,0.12191921576425668,0.4222023037165661,-0.215714495383285,-0.27417502844108244,0.28998743776411007,0.5393017079450495,0.28744350148776,0.2239372848911787,0.47193775869436677,-0.17908729212386135,0.18426823098862724,0.2032276412334334,0.61248511288098,0.42444609873644595,0.3358036306788744,0.04980415272699183,-0.004928358289720418,0.09266048529562528,0.03297205949088049,0.4759599928183901,0.5219968276720478,-0.2879983854575921,0.22833332485347382,0.5372976389039134,0.02957929158159614,0.12693446104996892,0.4372125286168396,0.27261922505629277,-0.022450559530151022,0.17182358246621357,-0.3887162448504437,0.5910208278527119,0.1245763294641581,0.09400074140152057,0.08991940790950574,0.5100542149979629,-0.017544209367166833,0.41867819939937395,0.11105767244924379,-0.18213253386710765,0.14451776936189514,0.5142867632992458,0.29394020765880785,0.13355830370785787,0.28494692868693455,0.3609394532312301,0.16101502778522253,0.30267292505887194,0.33360091168544587,-0.022829320655620385,0.4393619107813432,0.40750999407096483,0.03478436043841835,0.24298265824620655
Frontal_Sup_2_R,0.0649600538998698,-0.14191532490276965,-0.4372822908039654,-0.28930392568731184,0.2584685708761871,0.4735472731403435,-0.3523207529815845,-0.32637420343765816,0.2811434053945859,0.3209817016210052,-0.010733864192519937,0.0658995011639232,0.46471193421848556,0.06661478682642694,0.3920675075848021,0.3039828094199761,0.24965577069617617,-0.12978605973228563,0.526864082597923,0.5591169603770665,-0.22048790764436857,-0.20602155090894073,0.25786339476099024,-0.042872034722415096,0.09269294540606374,0.20235631769605664,-0.2538576817312663,0.6514654197371822,-0.14700005165445781,-0.05261830948832146,0.47358043580750786,0.05740320423188862,1.0,0.32341379600017794,-0.2266727342379688,0.186332972632842,0.21039740375844115,-0.11812201580764371,0.17707467147716027,0.586714579379452,-0.1773464006576425,0.06831416819548945,0.5732564705519527,-0.23671241184097905,0.01873036318611827,0.10660025898039376,0.15683852579898652,-0.26744944034875123,0.15409080796417332,0.47338848072984197,-0.18047305032554228,-0.018116016196598448,0.39564898024669376,0.07884002888634078,0.23351979344218307,-0.28227830079383415,-0.1708995742948033,0.2437548784993506,0.013726622290580522,0.25880673533357074,0.11613154427873118,0.16949676235996503,0.6121781138985097,-0.3490617570417224,0.4109253891344537,0.34590768704067587,-0.10891109720036957,0.1793178358685472,0.3296070658804522,-0.49255787350585883,0.37977472633884785,0.3782696849042607,0.3342372716300297,0.2942188365912863,0.4334346544717868,0.2649847154777973,-0.042777665914485015,0.44590041242534867,0.050067095656607295,0.35855103966997764,0.42777645691882726,-0.0976846263499054,-0.022685025022188277,-0.20808324211620388,0.6108157459342811,0.39500915341408743,0.5546926717828119,0.06884069829911467,0.37855551093646517,0.49306949479631756,0.35553456628094615,-0.08562943874808095,-0.04657385983036208,-0.3273726640676083,0.4877637095547659,0.21612919882598025,0.024460791193477677,0.39024349679702885,-0.1777128339646287,0.4422215861508575,0.30317685363750185,0.2189330000410136,0.305981809280903,-0.4545594340910983,0.3517567926113036,0.2541489372658287,0.1208446979572844,0.1538758865533272,0.5851848733033499,-0.12096498144258255
OFCmed_L,0.17884061783948535,-0.12506854039350843,-0.23113496410347756,-0.2353825509124706,0.10643726669529593,0.13265377644790802,-0.21177338036598795,-0.1439420119691327,0.14214003732509656,-0.019953717616220352,0.15566406561697035,0.20723250759849257,0.09382000694623162,0.046074071533682946,0.13523240392956634,-0.013390164793721758,0.19921064782562306,0.04425506077235936,0.12333828415718477,0.12944999449102956,-0.08125736212488602,-0.046495014917917805,0.08371472229316002,-0.26202777388916376,-0.18710614919926072,0.1565662932067682,-0.2177328900726434,0.12211092777137872,-0.1831891703622336,0.13542888213830354,0.13890751588837344,0.056717729765000544,0.32341379600017794,1.0,-0.26862099668920336,-0.07203132315394813,0.06758846164800107,-0.20266482179945275,0.1622213520079216,0.1984544590866791,0.003511636738520681,-0.14698534785046816,0.2776761400932506,-0.053028155619929095,0.00036687324240445066,0.12101180828999021,-0.06635068276119957,-0.06314104261470078,-0.12265411525955523,0.23827570208367474,-0.007806502519811868,0.18145296201355093,0.14631326413373114,-0.16076090640761714,0.04825150694412027,-0.22186136413851176,0.20330084933163617,0.11732097421970732,0.17013022690414858,0.039529418707147435,0.14238635990296883,-0.012413054139298989,0.19460837923860877,-0.08143332983957208,0.14277886343265803,0.38013471137373656,0.10854198661475618,-0.18589367751780111,0.07044354274551666,-0.2401052224981868,0.12708473597615558,0.0650578752193002,0.21140826505960553,0.07776056395837573,0.1617122824691191,0.14293308869894245,0.09570106213496127,0.3220265885653067,0.13625471182001017,0.15871637174318762,0.05062397301982802,-0.16560681497739765,0.06306408971508946,-0.08127629612942175,0.34905152399151507,0.0050017493522356874,0.2632686847598365,-0.2227178930526419,0.1393991537412901,0.16067388758082934,0.14555196959708763,-0.0796107906220635,0.1386232975655284,-0.10730273180404461,0.16800943254251427,0.16333177120681883,-0.21338486494051412,0.19921131768550876,0.02419430060581278,0.27150656688597297,0.27764975173197043,0.08358399177921585,-0.09762211912387213,-0.2041601251312909,0.1172399630722831,0.03449511537316814,0.043775235805756936,0.15845603778167486,0.26924782862909313,0.1971044417136853
Hippocampus_R,-0.25036887062045204,0.5979972195241997,0.5920631253107743,0.8316829193490074,0.2810932616187587,-0.25560312375762256,0.7236199598167592,-0.3325153542613433,0.21600649548366793,0.393619618428568,0.03912806637960036,-0.1432114826168235,0.06529183497948429,0.3619948414064085,0.4297729938563969,0.4387137687015734,-0.030218163192898818,-0.12669033467457488,-0.04477142976624434,0.13083374984967389,-0.07751635217357537,-0.07678735850888493,0.5512534350693438,0.8137114308858238,0.5341669039608037,0.11124558431526466,0.8712445377877989,0.0029863244348095333,0.30493014987188244,-0.1738967680918294,0.08049909819361227,0.5470119500559425,-0.2266727342379688,-0.26862099668920336,1.0,0.4277373106165921,0.4485252514663156,0.6288669022502033,-0.19772052273387564,-0.08549623214186026,0.2261801292138078,0.718718260122488,-0.10866890304376475,0.3756985520705494,0.37110804749556664,0.2642692757475964,0.657758428145548,-0.1096930370714655,0.2500940687593365,-0.5323090979444881,-0.2669090345766358,-0.44996655295440185,0.1279378565761874,-0.020753709323701797,0.1912241970316211,0.7677738498266651,-0.34992784059303494,0.4333025372809626,-0.6939254796586315,-0.20348276242487465,-0.1501194581339667,0.6486989816378437,0.053741161621982995,-0.06771008001643124,0.23449730024747834,-0.6871941881230457,-0.19432794817923432,0.536973735555725,0.40887897244517213,0.36349413703813255,0.2547454729249873,0.2259302496328794,-0.33486769513957104,-0.03338277765373534,0.2232132244769734,0.09321139043683259,0.0455366787649866,-0.71148796939725,-0.1991314692086622,0.449518312751934,-0.15356868474011443,-0.1597231315766239,0.6200723076890851,0.3349353321872961,-0.25028112588170137,0.3502108441817918,-0.4925446429657071,0.4682846309120027,0.3424586870267626,0.2429126485339493,0.22728195756989983,0.4756240609613869,-0.3061164726662466,0.10239663174525397,0.12749821300524627,-0.30555825683038984,0.36767833156926544,0.3110563889690027,0.15365256916241876,-0.332683642731272,0.09215615989723484,0.49104518482424525,0.4096025547247626,0.14477731224475576,0.08044482607226307,0.2352397082315505,0.3978827473716764,0.2187725831625282,-0.057297628725956895,0.1141793579780529
Caudate_R,0.11095249173903525,0.29797590329774704,0.21937141590510278,0.39436279599672835,0.27189586512631686,0.3512975701172544,0.3769129822549107,-0.31366525473668727,0.22604022419370795,0.6822279844382602,0.333260327001973,0.14256986939563274,0.26936331460694174,0.400611056596866,0.5144319730076651,0.4132774280426583,0.23292083013090706,0.03249547701883998,0.19398336507511768,0.4210357269706013,0.012844399288695402,0.0943447089958208,0.49745733585849167,0.501707948957631,0.3550429974493042,0.26017463061885077,0.33565974366787693,0.07511845698834554,0.31987754754430753,0.11612847946448515,0.1883969073968214,0.4455249588042164,0.186332972632842,-0.07203132315394813,0.4277373106165921,1.0,0.5016556010479244,0.40920053080279634,0.11079323025825077,0.19246991086345044,0.2666824724948029,0.32924275892180027,0.16011543349461238,0.18986039967252535,-0.033517080047992816,0.30509729327610247,0.5826134625542044,-0.09850512786340249,0.3590129594937482,-0.049396744158535365,-0.1676247194875985,-0.061034522020019744,0.204455327532651,0.20755462835677932,0.47109118352077944,0.31441087180727034,-0.13015433592070302,0.32824693520168563,-0.28489966143769446,0.15032936630660781,0.19272608269611585,0.44715502242633104,0.31334893683189013,-0.19268332124840298,0.40175171758886496,-0.12832855927265252,0.0779805925942324,0.3813053415828117,0.5459709195412846,0.046975383915959346,0.45147688095690014,0.3651777553605362,0.29229559012892525,0.133340255644094,0.22986654356247388,0.3150493695051173,0.21420259458699545,-0.13346506931415225,0.19875934221594402,0.45224447077451013,0.25461939741390155,-0.07210907689318945,0.3415504017243068,0.2096364908951869,0.12604501916867955,0.39870457060311587,-0.023176572233439517,0.5193924704512153,0.1776719196475173,0.36583021159379053,0.23268199231843906,0.3148420898017481,0.0806019963340657,0.03495172500037124,0.1895317424995771,0.06442002306577592,0.31908867684846354,0.3703000374215996,0.18778785061242456,0.19476264194216725,0.2482359565149443,0.372326297723352,0.34428906532286796,-0.08229230821012555,0.2846196513798709,0.322447466204429,0.4610051716474221,0.36571629993458077,0.22320636862822815,0.2624385659388555
Frontal_Sup_Medial_R,0.14137254625023726,0.5337606163570334,0.5051117209075465,0.5876660646696915,0.5168808751200382,0.09763783667804457,0.49622259298398036,-0.3996004285212602,0.2761224333670974,0.45917287308415883,0.40966409977973806,0.2420445643430366,0.34417238982678533,0.2718923258860352,0.8639923903594869,0.2006787102119576,0.15275221568053152,0.05562944390491941,-0.012495137563116362,0.2253026811977214,-0.03217910735132856,0.17939929902315796,0.8143069798559851,0.3770199767027079,0.07740751410496889,0.40504876862511735,0.5035964933148044,-0.08450519708078726,0.11612369660794547,0.20501094264947164,0.07530040876245558,0.6053128719438144,0.21039740375844115,0.06758846164800107,0.4485252514663156,0.5016556010479244,1.0,0.4956717510409658,0.026415680169885918,0.10817579210689214,0.40381434151785905,0.3642346834125067,0.12098638259712233,0.45589686397650175,-0.00041156121098684444,0.7513052027642371,0.48180972897488034,0.11292114366677597,0.02493396473702415,-0.19877560510011305,-0.24332468034974447,-0.015368817721831414,0.305250812126169,-0.008993979195551012,0.33303130985641716,0.3894514468359616,0.003950318681596396,0.17230614513559023,-0.37686335198892584,-0.2525876126546093,0.1674480689364336,0.3534358011666616,0.397947205010748,0.009565507438924037,0.5708311857749568,-0.026544026751731647,0.2229683513010823,0.23149067520426017,0.28679086178257884,0.2479996977202033,0.2931670019099035,0.27029103974109636,0.12967254900175296,0.10660517879648726,0.08954245953943411,0.14704674730879708,0.39939301778691205,-0.1716430386962668,0.09586246325836165,0.43753102267914246,0.025916848639359554,-0.22945822542354596,0.4230842472297232,0.39019780652111163,0.0797088256945092,0.19671167781980076,-0.2998768754695555,0.547068466515807,0.1400864366960199,0.22694714522125997,0.030004663312261017,0.5412092530730179,0.07790890284130539,0.18725326144254129,0.150334469851431,-0.07529745671061132,0.417355324542171,0.4516726854040004,0.3469746312959796,0.09526829664575427,0.3711403340185018,0.586581685365664,0.28607968974446424,0.07600415053011034,0.07573101795124908,0.028517976281634803,0.818122764935238,0.576093634697903,0.21871957570250594,0.10900888766192894
Putamen_L,0.19322524614916645,0.7290331824864942,0.5657166720198417,0.5422043362296283,0.3902910900221329,0.11341621770693175,0.6271227263784718,-0.1106152424064274,-0.17307301161180216,0.45589702037946594,0.20665737275105567,0.24109397001020988,0.2058777718928941,0.6207735468434357,0.45635174567004,0.09521104803458985,0.1530775987926865,0.0959915778374208,-0.21708375201226157,-0.14993889752607942,0.11033921774868566,0.20081688037529596,0.34142881857985835,0.3765045318226436,0.21953255994547702,0.3106089641226576,0.610410881411903,-0.16351073211597314,0.09537739078485662,0.15076632530296058,-0.17015123628027853,0.5453070237523479,-0.11812201580764371,-0.20266482179945275,0.6288669022502033,0.40920053080279634,0.4956717510409658,1.0,-0.010510804058015447,-0.10904424792404441,0.4044608493192768,0.4923118874972623,-0.2755414203540237,0.5118158119822176,0.1036682499923825,0.3200970849427881,0.5394486738232895,0.21478567963434372,0.23694976388011796,-0.2852863567473802,-0.08192219290061119,-0.04579295395882384,0.010909741468725758,-0.15554358439454374,0.36143308912061733,0.6476785595537677,0.08723230338218652,0.19699434032170499,-0.30020690969316544,-0.3606908935201158,0.25813268665475264,0.37514285996061764,0.18530785817055717,0.23481114110058904,0.3912185773901519,-0.3580768574049348,0.15002003168307232,0.33302782212106913,0.29636596558067685,0.5120750115858,0.35946965275260234,0.06842047957385272,0.007815131804031534,0.0300724123857113,-0.10899381283342098,0.22555902200775643,0.23798769105296586,-0.4092285615758916,0.22336014885607924,0.36903801030660016,-0.08454742633495856,-0.08906627510410452,0.3373162241113174,0.5202769012669936,-0.13590593826640832,0.20447688641669098,-0.2987063828984849,0.5237214751618681,0.06977149055394313,0.11442675285600078,-0.07872737381686955,0.5643899597765143,0.08812715136146927,0.3795971712152481,-0.1103318470079386,-0.056107192729956824,0.0617169948514883,0.29069727466171763,0.3779125467670594,-0.08296684019822874,0.35354071337291865,0.2005723002783234,0.08804187821084439,0.30486772318388755,0.12198935990948885,-0.1183523926502865,0.3496920501188216,0.3541022001788392,-0.024701775477784817,0.07328951038171976
