,Cerebellum_Crus2_L,Vermis_10,SN_pc_L,Thal_PuM_L,Cerebellum_9_R,Thal_MDm_R,Supp_Motor_Area_R,Cerebellum_Crus1_R,Rectus_L,OFClat_L,Frontal_Mid_2_R,Cerebellum_7b_L,OFCmed_L,Thal_PuI_R,Temporal_Sup_R,Parietal_Inf_L,LC_L,Cuneus_L,Cingulate_Post_R,Frontal_Inf_Oper_L,Cerebellum_6_L,Lingual_R,Parietal_Sup_L,OFCpost_R,Temporal_Mid_R,Occipital_Sup_L,Caudate_R,Occipital_Inf_R,Amygdala_L,OFCant_R,Olfactory_L,Heschl_R,Occipital_Mid_L,Thal_MDl_L,Cerebellum_10_R,Rectus_R,Rolandic_Oper_L,Temporal_Inf_L,Thal_AV_R,Hippocampus_L,Cerebellum_8_R,Supp_Motor_Area_L,Thal_LGN_L,Parietal_Inf_R,SupraMarginal_R,Lingual_L,Precentral_L,ACC_sup_L,Angular_R,Raphe_D,Temporal_Pole_Sup_L,Paracentral_Lobule_R,LC_R,Thal_PuI_L,Pallidum_R,ACC_sub_R,Thal_VPL_L,Heschl_L,Thal_VA_L,Cerebellum_4_5_R,Cerebellum_Crus2_R,Thal_LP_R,Postcentral_L,Olfactory_R,ACC_sub_L,ACC_sup_R,Postcentral_R,Thal_PuL_L,OFCant_L,ACC_pre_L,Cerebellum_3_L,Cerebellum_8_L,Thal_Re_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_L,Calcarine_L,Cerebellum_9_L,Cerebellum_3_R,Frontal_Mid_2_L,Vermis_7
Frontal_Mid_2_R,-0.3707901798190233,-0.31684533499558293,0.19546856520348987,0.5561517134166752,-0.11935629848699641,0.2851168266741865,0.39241585185258804,-0.5171265077513421,0.0848872585388134,0.5404859740530654,1.0,0.044121491672571254,0.12211092777137872,0.5347177820603973,-0.10399828032272988,-0.38877521671683507,0.4530457345229531,-0.42115061150253724,0.4840552346883031,0.4831707915770922,0.24438738693752407,-0.2122597572556893,-0.41436144295289257,-0.19511881885781684,-0.5923751144391212,-0.5007083026551353,0.07511845698834554,-0.5456593777756287,0.2556687457880123,0.29960906823014516,0.32122919311221654,-0.312974344830311,-0.4678782221155013,0.4799816131963248,0.5793449317984263,0.2293788641784511,-0.036195403811093825,0.3379417660437006,0.159985279494285,0.44774099324893274,-0.4362868029011635,0.2219308078707522,0.32733725723783497,0.29766476840948636,0.41970572507462445,-0.3053545873963544,-0.26011205649871993,0.584116905110614,0.062099576505752034,0.4487563899000188,-0.10333293639821725,0.006900590435315156,0.2826231547203704,0.44513343269782046,0.2716880188969292,0.06446024745324559,0.16463397475771113,0.34188666502868204,0.3965446609851249,0.2174415989654127,-0.3923025424884575,0.1518864027434966,-0.36743814387037865,-0.10934344497809535,0.12166948577078603,0.39700442207024267,0.41256932821080294,0.6089814364669979,0.31037569015066385,-0.17634842841433493,0.2622029386042183,-0.29789365918218563,0.18007293301710364,0.2683112689185562,0.44218358749182746,-0.382559709671241,-0.48778278961216787,-0.24208505800074978,0.47938073104241363,-0.4240712883151684
Cerebellum_7b_L,0.5365466381012147,0.06086723257216257,-0.3614229826899194,0.061443928394984276,0.7026871658382896,0.12817940367213151,-0.13904458058103203,0.19784739532741635,-0.1722491243054041,-0.15154572047596243,0.044121491672571254,1.0,0.08892580995742984,-0.28126839386441493,-0.35554092783054575,-0.3677154495182797,-0.1998264585935237,0.10888708966453989,-0.08142399978717703,-0.04780168875628663,0.18999006905956134,0.28249190011025027,-0.22861773304427552,-0.4104442808011204,0.028976559947360578,0.17935448877249174,-0.13180595934308736,0.23955105697989656,-0.09543127223934111,-0.41533622183939034,-0.3024180727150489,-0.2099541263885605,0.43992846073868963,-0.03346867898788183,-0.06181761956651463,0.10764585650196329,-0.1538367591938525,0.26793321127510017,-0.026795934920772566,-0.11851450164151311,0.36356275961187917,-0.2496917334603389,-0.4716518859404149,0.2428352303893509,0.21757794718616524,0.38917933655290843,-0.36154326629405814,-0.22060075680088476,0.34037662730850615,-0.5027671025603709,0.2971322329458916,-0.1925799033497365,-0.39238381256738886,-0.31866885593509947,0.07542366492908324,-0.2938339259358351,0.238009533853325,0.08035339976989998,-0.03831440705957528,-0.18616725628507302,0.16845738513439046,0.048365576019157884,-0.3250288121035009,-0.13202131671480036,-0.42865435683780584,-0.2349877972260041,0.284921979434366,-0.23541601592199576,-0.4713247579478062,-0.44276802868632836,-0.12571882385966474,0.7268157798354106,0.12759553939972623,0.17952687514558024,-0.3464601411378681,0.27850893386174685,0.3675986355092046,-0.33170327151809836,-0.16815018388052344,0.3005540908850385
OFCmed_L,-0.1439420119691327,0.09570106213496127,0.06306408971508946,0.12333828415718477,0.13384343511223548,-0.031081332971068236,0.19460837923860877,-0.06314104261470078,0.18960759718935005,0.2776761400932506,0.12211092777137872,0.08892580995742984,1.0,0.0050017493522356874,-0.22186136413851176,-0.053028155619929095,0.11535016354387971,0.15566406561697035,0.06637946676041301,0.34905152399151507,0.27150656688597297,0.14238635990296883,0.003511636738520681,-0.2353825509124706,-0.2401052224981868,0.13542888213830354,-0.07203132315394813,-0.08143332983957208,0.2630958639376612,-0.019296204975227632,0.14214003732509656,-0.21177338036598795,0.18145296201355093,0.11732097421970732,0.14555196959708763,0.028213735964107155,0.046074071533682946,0.2935770519361458,-0.12207071820824224,0.1984544590866791,0.04331184670390125,0.14277886343265803,-0.14698534785046816,0.2666588637669099,0.19832847035177828,0.13625471182001017,-0.0796107906220635,0.10562914371131611,0.16333177120681883,-0.05525124847163884,0.38013471137373656,0.1565662932067682,-0.05354239221859041,0.015964303965238232,0.13265377644790802,-0.13744978245338607,0.14293308869894245,0.05062397301982802,0.042413109587308415,0.007385448790806215,0.0314084820227811,0.0455972464708247,-0.08127629612942175,-0.03698250062991799,-0.21338486494051412,-0.060879715909455026,0.25253787479013645,0.16800943254251427,0.08358399177921585,0.043775235805756936,0.09382000694623162,-0.007806502519811868,0.07776056395837573,0.039529418707147435,0.0650578752193002,0.20723250759849257,-0.233126607983388,-0.12506854039350843,0.2592341437514037,-0.046495014917917805
Thal_PuI_R,-0.5305962508755666,-0.13960762972550486,0.2449773847872374,0.4616117133616474,-0.260491917769028,0.42511609128141103,0.34801891082439895,-0.4772688618258927,0.0682508542659942,0.5229412722610849,0.5347177820603973,-0.28126839386441493,0.0050017493522356874,1.0,0.1093004303541969,-0.10271065431736956,0.44603745964044983,-0.14236808875002,0.5363758048846915,0.3866904213418969,0.27211468211427425,-0.04090557583177691,-0.10231388237581511,0.15627119965414135,-0.4413164815517274,-0.27513615270628167,0.39870457060311587,-0.5876814292004839,0.33176849535965336,0.47614277744356087,0.42520613439787575,-0.031801371179182664,-0.36951855967767133,0.4772474277723617,0.5799788562575642,0.15649337380425954,0.22755497925945553,0.14130561443199713,0.2746354927560233,0.5968149689822064,-0.4094390528906348,0.26788768500926247,0.5420829018241745,0.12982612809640956,0.11850039079701573,-0.10170019554179796,-0.0033532606835682817,0.5888736767197392,-0.08603265918028723,0.5082852463522406,-0.14261585319236117,0.1496450259677937,0.44041776513893016,0.7014044930364098,0.31312814053895616,0.1900015925266593,0.304867987526665,0.42730665483853925,0.5156379581025159,0.4603161060907471,-0.4354523966877875,0.3197020552768184,-0.10387400381257936,0.2029543370448291,0.22943273245392629,0.48794230475270284,0.13891971729137725,0.5425988541874625,0.38370905188150445,0.21096688177031928,0.4493483312889558,-0.4645433104389706,0.00788070398931978,0.29313553976621237,0.6205711893853616,-0.16283331459608802,-0.39245440056086917,0.15934648344241714,0.47112986692018305,-0.3167608680931196
Temporal_Sup_R,-0.10248348322703545,0.21333331326915442,0.5385697233629452,-0.22857060676825877,-0.28743128378326,0.3034520410520293,0.045544657952642176,0.12671365514483784,0.29070065910402143,-0.30565213200839203,-0.10399828032272988,-0.35554092783054575,-0.22186136413851176,0.1093004303541969,1.0,0.532957453372323,-0.12550725639547436,0.037762556922187336,0.24822550706148308,-0.27275259704811833,-0.3536515827289862,-0.06727138232171355,0.3452569994269966,0.7217704976779409,0.6053174107779321,-0.027827159242568927,0.31441087180727034,0.17977803507424908,-0.3943395715654054,0.4249899330340017,0.0353408182693777,0.7747821036904337,-0.3148286373055921,0.24946281363586803,-0.05588087991896814,-0.028855348615703807,0.48908631185081164,-0.6460996076670921,0.37355202073182625,-0.31213942201684997,-0.0277552862335725,0.23136542475784913,0.4971172925922371,-0.4106360235643263,-0.2240922124927076,-0.11591872408375238,0.4697711891767833,0.10537612327822873,-0.1329255903892337,0.3598304972935683,-0.5869831553333132,0.24247474197553198,0.46055202981015286,0.19751887298522508,-0.2814923006699797,0.3077661373643243,0.026849882785791892,-0.12798491177656068,0.34614695078630897,0.40295244667116153,0.09423469943733925,0.17542088395791902,0.4297638966363754,0.4618869383113366,0.3452600908134959,0.3357381826552242,-0.37518115926983514,-0.11289641250700698,0.3717101825229443,0.30857953471805305,-0.06991631634215098,-0.12708561135762644,-0.0825962509953208,-0.2911916971778649,0.1295460954162001,-0.07883105803147077,0.42069943801844345,0.6323654647707694,0.10819237901584544,0.01396228370793619
Parietal_Inf_L,-0.19153628752846663,0.12866441405750892,0.2551329202864506,-0.48319417146829885,-0.3660567224742512,-0.1098244064196371,0.21796340674213335,0.112626609797484,0.14727139188537347,-0.19886707080394314,-0.38877521671683507,-0.3677154495182797,-0.053028155619929095,-0.10271065431736956,0.532957453372323,1.0,-0.27798773949834404,0.4381682683619655,-0.17003597585286567,-0.19938497971394467,-0.238904597557577,0.15549907634882898,0.8765627893587195,0.5884515355846571,0.4704691129343356,0.5076997741521256,0.18986039967252535,0.14060557200948762,-0.20335710731981357,0.19434072890651116,-0.10639847217744279,0.3867638390425323,0.1976848375771785,-0.17437302930100923,-0.33010622939392226,-0.04525739111665507,0.5310890941249289,-0.455418227149485,-0.05303480851635154,-0.259377787726322,-0.041054940613506875,0.47130349682008527,0.2729511016439777,0.01675500518736446,-0.04668691364622011,0.12231099864151274,0.7678927550847219,-0.1568798603632171,0.16897877578072062,0.09054782862809446,-0.20746138512635218,0.6778587352231318,0.063246723101643,0.059479395061619485,0.042411206311891866,0.055943767154143585,-0.12187708459222307,-0.31205933693745974,-0.08613869661780948,0.3080775375452936,0.05167113111792775,-0.11909419958767152,0.9093410557432531,0.0862269107350635,0.15823270432036157,0.12712693968746122,-0.07001781395323746,-0.32175872901688357,0.21926214345427997,0.3986995120284003,-0.11297283277852076,-0.20767160961910275,-0.005168913525154869,-0.24686211313665507,0.0839852570071281,0.1757563509801666,0.240762405027892,0.5425961007738379,0.06291761196041899,-0.021270905095883377
LC_L,-0.4095116159304583,-0.07948113351708683,0.19528610104692756,0.5853184191952598,-0.1766952406436623,0.2340323084217428,0.21599696768001742,-0.42026600053715196,0.17850994138280837,0.5495327681002987,0.4530457345229531,-0.1998264585935237,0.11535016354387971,0.44603745964044983,-0.12550725639547436,-0.27798773949834404,1.0,-0.2457154803014592,0.4280380622005981,0.5414241854673331,0.32765911643637663,-0.13513525620168396,-0.34286418329269963,-0.04496189612170057,-0.5346004602040855,-0.379159420037476,0.05067105020958539,-0.48233269258488837,0.40950342486125363,0.43200957820727565,0.519693088339465,-0.10044233854323005,-0.3905289380262251,0.4599971181152242,0.5102281179986466,0.07826293247596305,-0.021792896031995596,0.33052226646701194,0.14649965470571388,0.513637217004627,-0.3401205531934906,0.1057504701025849,0.2768974897680495,-0.011563641749286434,0.0011882830839352217,-0.2633928201488614,-0.1882379367518192,0.46495899164246157,-0.2911288268987111,0.5069632432624362,0.013862537825372091,-0.03248561433207074,0.5058908237005647,0.4144596146507301,0.008725067391039521,0.22906192505154996,0.23674179893505118,0.3726688891970985,0.4075117366228944,0.178563914181236,-0.29149872208551963,0.16853451593959556,-0.3117785619576121,0.17655921270544478,0.1992300171658355,0.23045103352745208,-0.008843166053988329,0.6782629496849959,0.4127241104641234,0.09457542695925525,0.5078590125965063,-0.33664296751567,0.16215174604591095,0.07985042489755374,0.31865169956880957,-0.20906030240261736,-0.47843408379005187,-0.03297632413470131,0.45029393942555096,-0.2907167947156148
Cuneus_L,-0.005108341580167539,0.3320021988733307,-0.02971201377698478,-0.4006377506465029,0.17539711053833532,0.22300205750109103,0.21079543637476097,0.27291251872172617,-0.029037703272094244,-0.1106910212725757,-0.42115061150253724,0.10888708966453989,0.15566406561697035,-0.14236808875002,0.037762556922187336,0.4381682683619655,-0.2457154803014592,1.0,-0.032426309228225196,-0.16313255906229715,0.284569066181097,0.5866649546705187,0.5836163258808075,0.24778031552421384,0.3601752712104352,0.7754094557218877,0.333260327001973,0.2002219861828963,0.02799898474910579,-0.10674462163112722,-0.1256771922480373,0.25542704196217053,0.6558572761257055,-0.022784898581521815,-0.19735509017419947,0.05898654866870116,0.2318443482485658,-0.1936911645910924,0.1825908196556692,-0.10517946051144018,0.3742857701798087,0.44374870571316494,-0.04896753587135424,0.10920713694253983,-0.14675646838609668,0.647357387245746,0.5163238202947186,-0.3250885867973788,0.3595921281888289,-0.4461793841682505,0.19645059628731998,0.4411053341084446,-0.11890003233865766,0.0158804048235673,0.15508440601380596,-0.12385767401627097,0.20527869980473087,-0.047695599915441755,0.02367247522033221,0.32979325288248795,0.17151709741566315,0.27795567621777506,0.3959191812422827,0.16903579258182738,-0.062309685687886224,-0.08049636879793748,-0.04933272200841494,-0.3627779490948478,0.04383892199748496,0.3464966304623693,0.004697949350197248,0.20766949242314103,0.131541356618588,0.06158205469536252,-0.08557226304696235,0.7165988800368512,0.3755399864792618,0.3203167509814029,0.23081550743009174,0.5244653336789401
Cingulate_Post_R,-0.2829662351661553,0.0626292948962936,0.42999802974810397,0.4080256921262197,-0.09766813310354629,0.6451021761918464,0.2634241215439223,-0.18242376174090155,0.21501250224818091,0.20390525996229825,0.4840552346883031,-0.08142399978717703,0.06637946676041301,0.5363758048846915,0.24822550706148308,-0.17003597585286567,0.4280380622005981,-0.032426309228225196,1.0,0.2922452545851134,0.3054812981071929,0.12969156866089832,-0.23836503348226112,0.15651234892686014,-0.15913549610193684,-0.31107040547459885,0.4059210122367925,-0.23066990706612409,0.026717131491331092,0.356055344077931,0.23340271884546546,0.2807933599171347,-0.41225514343666014,0.6598213007741901,0.456540022036384,0.026309055129612943,0.35866854973897677,-0.06209146466502864,0.5311690092114105,0.2775797471511336,-0.15898069392002337,0.26765341191010594,0.503539271142425,-0.14094647448349923,-0.054672966092142776,0.049818219939679276,0.06398471893385058,0.6391970454164274,-0.153275305958117,0.3812641640606112,-0.31881104659425424,-0.01220083132166775,0.4909005014645313,0.5680551003040809,0.0684006183300923,0.1724145512283165,0.42790156905877125,0.35401773692618493,0.6454945022526635,0.4799324563088392,-0.14259269002885608,0.5099407718484936,-0.15171824673540482,0.27896514551773893,0.1278939658614142,0.601981897078813,-0.08214727441800611,0.4986394289532123,0.3304532858915145,0.09315782768868766,0.3792456201073852,-0.17752016483101263,0.10130406953255706,0.0036704750418943997,0.2639109489009646,0.0031087875737828567,-0.08620428748902463,0.2444731711140024,0.4805943490912189,0.02194144938965686
Frontal_Inf_Oper_L,-0.3520677709221952,-0.043254014886940494,0.10257540990058872,0.6903729612745843,0.012808148083693958,-0.041335378047131076,0.3948208440577581,-0.36103463903165556,0.15952410431711678,0.732788603519622,0.4831707915770922,-0.04780168875628663,0.34905152399151507,0.3866904213418969,-0.27275259704811833,-0.19938497971394467,0.5414241854673331,-0.16313255906229715,0.2922452545851134,1.0,0.5782732178273075,0.08301376494049159,-0.19936549221340974,-0.33836503388735856,-0.6532429549807736,-0.053478385779894784,0.12604501916867955,-0.4847366269526233,0.68288706716569,0.16599902436832684,0.5133923153095792,-0.39498903858493534,-0.05474578073385348,0.2372058446498964,0.27332179979637977,0.0738127160983317,0.17090259404120445,0.7424676063459369,-0.20747805049017895,0.757493114416033,-0.2246840735041456,0.2730118965248006,-0.043933073864914816,0.41557204253297225,0.41325756763980276,-0.013162452695174572,-0.19909253567267546,0.47329690771859595,0.07118544100063055,0.40922313300173374,0.47030234295519585,0.25577388276589746,0.1992284923879993,0.2777374235784844,0.4213210867105815,0.02310728616349177,0.21613714375292095,0.6263211743226244,0.28991570557139434,0.17140649838924826,-0.23271655795084925,-0.0380856969702074,-0.20731702288221338,-0.12185593350042048,-0.05332491427264853,0.2152326293411938,0.3753016098619479,0.6440593574964703,0.23106900627958554,0.09938697167638558,0.5352290554561127,-0.29930193834075525,0.2666721142146495,0.2276172877912022,0.5131309461756337,-0.010802399191883215,-0.6033284938021515,-0.1495331943884974,0.5711397703006349,-0.3123431814472888
Cerebellum_6_L,-0.007158008803296246,0.31565228760585745,-0.13533915849853406,0.3827753330721951,0.31089641611160274,0.19851659870213653,0.3668126907243687,0.03747251268085587,-0.03776231910795715,0.4301321571413155,0.24438738693752407,0.18999006905956134,0.27150656688597297,0.27211468211427425,-0.3536515827289862,-0.238904597557577,0.32765911643637663,0.284569066181097,0.3054812981071929,0.5782732178273075,1.0,0.611467491208126,-0.15996423949566738,-0.37996233628739495,-0.38340909571632076,0.1337360716247049,0.19476264194216725,-0.18342763801013223,0.51633280990737,-0.13016655048165665,0.1377890156131009,-0.2298689110160047,0.24772555917391134,0.22337129432903016,0.2093829398160901,0.037763649131788604,0.15752731099483214,0.6238774865630581,0.05286884032287968,0.5305368931089776,0.17079873063803228,0.2687445481923997,-0.1552770989666339,0.30350440581747057,0.2059048027358255,0.5466241820892137,-0.1580119136124331,0.17069209984673314,0.09664420079625238,-0.0666318957953642,0.5084733625522481,0.17315434764378348,0.02423360251936399,0.26492376152456104,0.3977291060838887,-0.11744329353353863,0.3510119371201208,0.6002999135459084,0.20391982220516777,0.47341028146995723,0.04886722102475679,0.2681976727469841,-0.27004922427011563,-0.15729592250271415,-0.16785909521333325,0.04483909964334972,0.21074340250761786,0.32647416165811216,0.047369023797555795,0.03361006541586818,0.559109277483832,0.10885181890306744,0.1971030768718373,0.22831941607433817,0.2709796699142224,0.4141177715283311,-0.20154438680703607,-0.00249648172189268,0.41242064826971847,0.34515582794350547
Lingual_R,0.3808417415072747,0.4569268660272339,-0.22967062307741387,-0.061501344791840815,0.44230811164258066,0.16770802668789758,0.27533734518752534,0.5469769238645729,-0.08776624725717794,-0.1391361848730529,-0.2122597572556893,0.28249190011025027,0.14238635990296883,-0.04090557583177691,-0.06727138232171355,0.15549907634882898,-0.13513525620168396,0.5866649546705187,0.12969156866089832,0.08301376494049159,0.611467491208126,1.0,0.16553334513327628,-0.15858223882322944,0.26767689844012404,0.5053118146406578,0.19272608269611585,0.39700843304433536,0.09984089554692185,-0.3339076985136143,-0.2707127112166005,0.11048706297689331,0.5692792430557168,-0.08207699558498222,-0.26797429466018824,-0.07228032559804551,0.45079710740138124,0.16356401844158053,0.08057268136391679,0.12974570616891173,0.5925075170545498,0.26604994375907814,-0.13430699804936655,0.05836309784521015,-0.03676076426216778,0.9295411725316424,0.2378060235039613,-0.09029694749557082,0.14308053179489585,-0.3768403087320931,0.3911759705744453,0.21321236926295467,-0.18892604759279144,0.08426113616555604,0.3267933794262372,-0.2933746143393192,0.3318599022459434,0.2741926170095171,-0.009100077775449186,0.43675496740197783,0.4898654578585165,0.23267604559020075,0.17828481741448154,-0.0909438496394809,-0.19175426353970695,0.06465097839507167,-0.044566724656649015,-0.19033728964455027,-0.21073767422592157,0.06122728078412012,0.2243238971309656,0.4472971767794489,0.18659348194713452,-0.12107288636172893,0.003660802121185608,0.796886218877664,0.2950986367054593,0.24689219832954315,0.1446761722702604,0.6389884907985386
Parietal_Sup_L,-0.29779517867870997,0.07791829113738845,0.10647271519724422,-0.5181728811135984,-0.26830404301816496,-0.06556786906084106,0.14231429342008142,-0.014616110397114065,0.13851347284336327,-0.07529618733120175,-0.41436144295289257,-0.22861773304427552,0.003511636738520681,-0.10231388237581511,0.3452569994269966,0.8765627893587195,-0.34286418329269963,0.5836163258808075,-0.23836503348226112,-0.19936549221340974,-0.15996423949566738,0.16553334513327628,1.0,0.4871648438633737,0.35857783324858483,0.678153816111862,0.2666824724948029,0.014939195244920418,-0.08058738110820508,0.08730220757554603,-0.09750130861378271,0.2196722608086423,0.39950521225420604,-0.19797833578100307,-0.2660169615277739,0.005524664439822229,0.37464019176713936,-0.32828318646250054,-0.06530448434806645,-0.16995597508010613,-0.08063691620830918,0.4044063477495353,0.11636164365372136,0.2942802594861927,0.14236900724555027,0.21209552491704045,0.5908088751283438,-0.3050031569503476,0.48198247439796815,-0.10002836721205989,-0.027889523435923266,0.7684696617025961,-0.08406402698664105,0.04862077277787409,0.16065983219874655,-0.020521037877234607,-0.1296236487453586,-0.24496633334301735,-0.09421039969991628,0.27950744017158924,-0.10934011851419483,-0.04995962049975406,0.7658698745983962,0.04048516998553408,0.05562030084613473,0.04899846363277732,0.16472427498291664,-0.4246716421801069,0.19199308331005785,0.44499837487463967,-0.0754321842441332,-0.22387588641899844,0.03930058227887629,0.03746418905776253,0.10028729368360234,0.23531880191411814,0.1983161769564005,0.4572329493263984,0.05768348065152004,-0.010027567167544955
OFCpost_R,-0.3368652320428937,0.10438239711435811,0.6189195362498965,-0.2938929236851985,-0.45449150112265346,0.34429235041474676,-0.009798825398518769,-0.07354710705993435,0.3517606462079782,-0.09641981567055694,-0.19511881885781684,-0.4104442808011204,-0.2353825509124706,0.15627119965414135,0.7217704976779409,0.5884515355846571,-0.04496189612170057,0.24778031552421384,0.15651234892686014,-0.33836503388735856,-0.37996233628739495,-0.15858223882322944,0.4871648438633737,1.0,0.44669881644312653,0.017423324637364436,0.39436279599672835,-0.011877382885552928,-0.23205506783293514,0.6613944753637454,0.21389920783255548,0.7018909317666975,-0.26659081737747464,0.3162400998972016,0.05887206589768271,0.14365609211839964,0.24349960133461285,-0.7265758506535106,0.44010305902330515,-0.23574518150141993,-0.17971178940856097,0.297981083617216,0.5926983669748079,-0.418218897349996,-0.4356088566484916,-0.203264974712227,0.5644543080262023,-0.0103405772299576,-0.17335753477771895,0.32274138532774754,-0.58213647013785,0.26569386650535104,0.4788653780349136,0.31400145932474177,-0.3295861023637438,0.40208498989213104,0.0018808958648232387,-0.24454373525104503,0.37962843263335216,0.363082235375154,-0.12077683808447735,0.16938137439044898,0.46345353381018767,0.6670920996740276,0.4702459855382861,0.22917114456327922,-0.46557041813960554,-0.029584366669328382,0.5884530764178477,0.5692433978558409,-0.018199426330412036,-0.2324781746730866,-0.07760082176126681,-0.19741032763137328,0.16438631200094767,-0.1000182921399105,0.3692354613319799,0.6146482349097803,0.18467925650483596,0.014613623707461047
Temporal_Mid_R,0.49396059898037054,0.45796051911465246,0.05638752710051943,-0.5922185354557059,0.1852406654688073,0.07611350349773181,-0.1486364361753604,0.7201642335175993,0.06201333110923269,-0.8042025230280376,-0.5923751144391212,0.028976559947360578,-0.2401052224981868,-0.4413164815517274,0.6053174107779321,0.4704691129343356,-0.5346004602040855,0.3601752712104352,-0.15913549610193684,-0.6532429549807736,-0.38340909571632076,0.26767689844012404,0.35857783324858483,0.44669881644312653,1.0,0.36111822557887385,0.046975383915959346,0.7888912814149496,-0.6039921040638137,-0.16274784432569364,-0.4664404248928719,0.720769904867016,0.27287455321217935,-0.22494568703271667,-0.5221129195383568,-0.19631073642713934,0.29458421172300087,-0.6812525378233131,0.2459933492509673,-0.6844787801270372,0.585363706550849,0.05089379522447471,-0.01230810542731685,-0.5148271157244695,-0.45011327459627243,0.31043746414438655,0.513388484601853,-0.4186015729567853,-0.01782986135560119,-0.3623378352410609,-0.26116488155251644,0.014724112769705998,-0.04864115104017303,-0.278849857227853,-0.3117476689034399,-0.009087620859421545,-0.01982722701622045,-0.41636719101980557,-0.11395332823745047,0.01564444340390244,0.6268599168407208,0.10578342815028946,0.4766466036716191,0.23813455058195826,0.029392764948752634,-0.06550304805781237,-0.5084044832321442,-0.6422209320035166,-0.18346276489444668,0.13326364386259035,-0.3272274240948539,0.47016323623392664,-0.09885546096592776,-0.4941689923820896,-0.43524134178238905,0.36324425336493876,0.7986329114896673,0.479372294845153,-0.23363266312647596,0.5372850765707528
Occipital_Sup_L,0.0962685924237071,0.25804974325983937,-0.29746370613693,-0.4032645247701301,0.27568071378764447,-0.12748592337021059,0.11169697718729651,0.268959039700153,-0.062274997012172574,-0.1427064312888141,-0.5007083026551353,0.17935448877249174,0.13542888213830354,-0.27513615270628167,-0.027827159242568927,0.5076997741521256,-0.379159420037476,0.7754094557218877,-0.31107040547459885,-0.053478385779894784,0.1337360716247049,0.5053118146406578,0.678153816111862,0.017423324637364436,0.36111822557887385,1.0,0.11612847946448515,0.24138273621173367,0.06616097455545666,-0.324514614565982,-0.24630881942939647,0.019840145562055628,0.841150041055296,-0.36579365488447035,-0.3773698225026897,-0.05759537376115063,0.24870902653603608,0.035284275554346725,-0.2025974536586088,-0.056345350316392435,0.36178230084828106,0.2583025137657173,-0.3120096340444582,0.3649632441084326,0.13891004603100496,0.6052694055240824,0.3886609808531868,-0.4546006058613895,0.5875970188650853,-0.48734333690155984,0.42722254486449596,0.5344249665221319,-0.3223251828139794,-0.2426897514308698,0.2811483310129241,-0.2352672177258177,0.03601864762897334,-0.09207538861844375,-0.24287099761797937,0.0875518918806101,0.17522417039636154,-0.013316097981385623,0.48965402946096814,-0.09777280979533065,-0.2521891499305176,-0.18636185463673638,0.2050946358031658,-0.5552068625267015,-0.21918308233505243,0.23928841780082838,-0.05513607310966598,0.2127105657518353,0.1443233782722558,0.09792746552620288,-0.09555397256192624,0.6630548198649118,0.2859548326887457,0.20596512013489923,0.0365370683853339,0.29313027681587855
Caudate_R,-0.31366525473668727,0.21420259458699545,0.3415504017243068,0.19398336507511768,-0.10917270837051431,0.47596799563788367,0.31334893683189013,-0.09850512786340249,0.05774727584639178,0.16011543349461238,0.07511845698834554,-0.13180595934308736,-0.07203132315394813,0.39870457060311587,0.31441087180727034,0.18986039967252535,0.05067105020958539,0.333260327001973,0.4059210122367925,0.12604501916867955,0.19476264194216725,0.19272608269611585,0.2666824724948029,0.39436279599672835,0.046975383915959346,0.11612847946448515,1.0,-0.19268332124840298,0.15015346301366023,0.25105446128011105,0.22604022419370795,0.3769129822549107,-0.061034522020019744,0.32824693520168563,0.23268199231843906,0.3923321543024824,0.400611056596866,-0.1729101719468229,0.45674882607628137,0.19246991086345044,-0.06716543238776888,0.40175171758886496,0.32924275892180027,-0.008750258991716003,-0.02914834567740031,0.19875934221594402,0.3148420898017481,0.24821910919344897,0.06442002306577592,0.09781261646707815,-0.12832855927265252,0.26017463061885077,0.2797898028538713,0.4483356552363203,0.3512975701172544,0.10867819155272336,0.3150493695051173,0.25461939741390155,0.533178524120957,0.5158325434947542,-0.14694969025233653,0.4481226858136484,0.2096364908951869,0.3080010087615467,0.31908867684846354,0.476333706714721,-0.0482663226958208,0.1895317424995771,0.372326297723352,0.4610051716474221,0.26936331460694174,-0.1676247194875985,0.133340255644094,0.15032936630660781,0.3651777553605362,0.14256986939563274,0.08775339298445811,0.29797590329774704,0.39026445862411224,0.0943447089958208
