,Lingual_R,OFCant_R,Red_N_R,Temporal_Mid_R,SN_pc_L,Amygdala_L,Frontal_Sup_2_R,Thal_PuM_L,Occipital_Sup_R,Cingulate_Mid_L,Thal_VPL_L,Frontal_Mid_2_L,Caudate_R,Cerebellum_7b_R,Thal_LP_R,Red_N_L,Rolandic_Oper_L,ACC_sub_L,Precentral_R,Calcarine_L,Cingulate_Post_R,Temporal_Sup_R,ACC_sup_L,Rectus_R,Cerebellum_6_L,Fusiform_R,Olfactory_R,Thal_LP_L,Frontal_Med_Orb_R,Vermis_6,Precuneus_L,Cuneus_L,Occipital_Sup_L,OFCmed_R,Raphe_D,Frontal_Mid_2_R,Cerebellum_3_L,Thal_VA_R,Cerebellum_10_R,Cerebellum_4_5_R,OFClat_L,Cerebellum_7b_L,LC_L,ACC_sup_R,Temporal_Pole_Mid_R,Occipital_Inf_L,Vermis_4_5,Caudate_L,Frontal_Inf_Tri_L,Temporal_Sup_L,Frontal_Inf_Tri_R,Thal_MDm_L,Frontal_Sup_Medial_R,Raphe_M,Cerebellum_3_R,Thal_MDl_R,Pallidum_R,Postcentral_L,Frontal_Inf_Orb_2_L,Thal_MGN_L,Temporal_Inf_L,Cerebellum_Crus1_L,Paracentral_Lobule_L,Vermis_8,Putamen_L,Parietal_Sup_L,Thal_PuA_R,Pallidum_L,OFCpost_L,Cuneus_R,Parietal_Inf_L,Vermis_1_2,Hippocampus_R,Olfactory_L,ACC_pre_L,Calcarine_R,SupraMarginal_L,ParaHippocampal_L,Thal_IL_L,Cerebellum_6_R,Frontal_Inf_Orb_2_R,Thal_PuM_R,Cerebellum_8_L,Thal_VL_L,ACC_pre_R,SN_pc_R,Occipital_Mid_R,Occipital_Inf_R,Postcentral_R,SN_pr_L,Vermis_9,Cerebellum_9_R,Insula_L,Thal_LGN_L,Supp_Motor_Area_R,Vermis_7,Frontal_Sup_Medial_L,Angular_R,Temporal_Mid_L,Cingulate_Post_L,Temporal_Pole_Sup_L,N_Acc_L,Thal_PuI_R,OFCmed_L,Occipital_Mid_L
Thal_LP_L,-0.08992952311241714,0.38993621362925535,0.6954964671460144,-0.6049735061656294,0.23241057330294476,0.46606924066890104,0.47358043580750786,0.8249406292255358,-0.6259775676112385,0.0908925081988197,0.3487598583999476,0.48400759129132614,0.1883969073968214,-0.41279256383453367,0.2543828396151576,0.686715835863854,-0.07502000199479136,0.1736395208053019,0.06415311978377004,-0.21007679411830366,0.5314243886601452,-0.18161018599621456,0.5828007664167513,0.2290613469231319,0.41311805406479646,-0.11156161652341558,0.2518108526376937,1.0,0.017106345151556193,0.12899759535951344,-0.2295932175483798,-0.3091849800698337,-0.5149735170633802,0.031122635681482283,0.5064673089139745,0.5720857481218378,0.5057798402260135,0.47669416740902343,0.5400448864159252,0.18180984587303797,0.5802635729385657,-0.03500672735535654,0.7010289044709468,0.2644104399217949,-0.029934822070919565,-0.29566037595100275,-0.05836730925034472,0.4156027442007471,0.5018029399912873,0.3569546388120379,0.12476045971512625,0.3282782086998673,0.07530040876245558,-0.44082976738336166,-0.1549273254748967,0.4929591159339094,0.08912655750009923,-0.4898017996575826,0.4106325122178511,0.21968426729023285,0.3896826286486992,-0.035983346034656014,-0.07521210533095399,0.0024596371204512624,-0.17015123628027853,-0.5870517874970348,-0.01213443733779766,0.36750465562749046,0.07659831237564992,-0.5338958490957848,-0.5070492669928605,0.4772325208784028,0.08049909819361227,0.5554780882251116,0.012611686911093205,-0.27795617218123386,-0.49468303721499796,0.6588836547795405,0.5091494282029698,-0.287601894046958,-0.07097433917101117,0.751170166075042,-0.18480224240816995,0.5405407379028571,0.35806153130127694,0.2867355410458483,-0.7279511815623189,-0.46458028465056994,-0.05463387781591001,0.5954548437253399,0.04099656910073973,-0.008987530263627563,0.013174789115304274,0.28105050751824445,0.24534100149748397,-0.18694040523081334,0.09014262239856,-0.3901620278415368,0.1601763676123136,0.45019610823573486,0.050307479169421465,-0.03442369600983185,0.5205220488087435,0.13890751588837344,-0.48570359646617123
Frontal_Med_Orb_R,0.05176898887511999,0.04313035681403019,-0.08995032512013457,-0.08526926614042,-0.14784797601906785,0.10264732441581714,0.07884002888634078,-0.04904183119939748,0.11140699736216055,-0.3317196884151904,0.11073050764389554,0.003467684319262895,0.20755462835677932,-0.05680194940394143,0.12323284693305712,-0.09150771020696867,-0.20234058343637246,0.3010860293981992,0.05577750948918726,-0.05405793370534158,-0.01091999079408101,-0.10605421062379772,-0.21940048236846904,0.38185154696730667,0.035744699685188175,-0.13686527904056195,0.052582808550556574,0.017106345151556193,1.0,0.14613006442825568,0.06339385259093326,0.14116990117679606,0.1278992190633647,0.20643910587819433,-0.1708254664441483,0.03350377506497872,0.06024320751927147,0.002175008828124591,0.14020508168712723,0.18647872834271842,0.1213283011871858,0.15540204479954364,-0.04591386131728452,-0.05273746975196781,0.16645510597405946,0.02050690443163417,-0.01193256954946295,0.18345279430723277,-0.011146965543617774,-0.01413176950635149,-0.005757538174391478,0.31565642702511,-0.008993979195551012,-0.22233732528551312,-0.0543817086458286,-0.01407504502489842,0.050291422394440954,-0.16076788548629234,0.18948421779011004,0.1445543015163694,0.016840174719348507,-0.0616747660094525,-0.03187329613333175,0.03327639005299164,-0.15554358439454374,0.07421664095388693,0.09901453642769488,0.07863194537046662,0.09371954856240754,0.01767638954145393,-0.08953812460964751,-0.019737159996367232,-0.020753709323701797,0.0638475210025926,0.19372801980042642,-0.06797268127959857,-0.08630304371919895,0.22904593791658767,-0.12991693230942972,-0.0945690158314484,-0.051446356414808804,0.044462190645644266,0.013784890719011712,0.14301597160490104,0.06304602383168355,-0.0753873682375253,0.10687216768290342,-0.1870571362504834,0.08733386193316182,0.10907177479450059,-0.11321300282991288,-0.06352676300571558,0.060905698481219676,0.07974624064848301,-0.14567605862971236,0.06527697575958252,-0.013829778381981307,0.20668274522341173,0.020062181731444584,-0.011622066737363787,0.00720759950687095,0.3384698058052579,0.16962663696909944,-0.16076090640761714,0.05961574919135997
Vermis_6,0.6012925169361163,0.06613966054597516,-0.03667808929794739,0.06432392419457007,0.008566784038353993,0.1524307505282012,0.04201071445376934,0.013998625373463426,0.05545748791196478,0.15953387481266246,0.202687156126737,0.22140514535059325,0.3060473513226463,0.13647872551563126,0.2638410921114275,0.0048918117680520614,0.2892925279713848,0.12436470119777711,-0.11013122238530945,0.3194704056944824,0.25552022160280713,0.08724320616243303,-0.0009450086348346959,-0.040028157314078154,0.6581928959298361,0.45092892000916807,0.03574433870614386,0.12899759535951344,0.14613006442825568,1.0,0.32678125413198383,0.38547939772874024,0.18311775569211894,0.17220967209058954,-0.02393331321531053,-0.07393903611736599,0.35511308682726384,0.1302570447731594,0.021086182341050568,0.6484870970477415,0.07666149761175008,-0.05874924971382253,0.11128399478753345,0.08604374692870964,0.05628559186820254,0.017487862000711105,0.497936260905934,0.23395059622539868,0.15763719031623935,0.1368808200954356,-0.07940571393378255,0.18725697050032566,0.2897037171681851,-0.0013651564853425135,0.3505709288043996,0.22587631916946668,0.11379960292711676,0.012993895571270326,0.2141225558131394,0.15020954026996294,0.09326133841780276,0.1261205142174548,0.2992128895658703,0.39135270812057565,0.24796681557505185,0.10461558658561321,0.1888754504837748,0.2613557875669408,0.3185938876590301,0.27472107536753615,0.11823693927013834,0.3502796796524686,0.08822828563947757,-0.025296102110101592,0.2099404897912754,0.3719212218434527,0.11942924374821072,0.1410138944043778,0.19476855617883357,0.41622819346858925,0.07636898417473563,0.07008430448475386,0.0661057286664001,0.2568228830285013,0.2036022626043747,-0.009072170043204562,-0.016563475822108775,0.003426491690613441,-0.18769945399659826,0.10440318560993612,0.48396297751510037,0.049218145674010456,0.1845439392554868,0.11754590913254319,0.1530439839275344,0.5360306641721532,0.20914490607089678,-0.07757443831340291,0.08576982065983456,0.27059273145571483,0.0953997820275527,0.0005298366021048749,0.19756350795177452,-0.07275108068989607,0.10421743552210813
Precuneus_L,0.3539903728948428,0.23885078324937048,0.004779511011796238,0.14911696853048328,0.188275849184326,0.23212965853698175,0.1538758865533272,-0.22965487613615318,0.5255590451156588,0.5213177915263584,0.06333580330517363,0.42960016500440823,0.36571629993458077,0.020126638338735382,0.05958358285712,0.057866644856012873,0.4536763096562259,0.13491529394318888,0.09015751823332556,0.4063787061764293,0.014332949075922691,0.28998332463672155,-0.09494407954997211,0.0666840897453167,0.20739993520905406,0.33201169688306575,0.1398700477048716,-0.2295932175483798,0.06339385259093326,0.32678125413198383,1.0,0.6974183459994979,0.6408256266956126,0.4719005643864486,0.06076877533781048,-0.1508977394959846,0.20865784543011745,0.08469959833542856,-0.06811919950831437,0.5117401935438916,0.23469364145113555,-0.2719450997237198,-0.06319548048395744,0.12417809602836544,-0.23089632041869898,-0.11711955674843878,0.516853017014163,0.26953524767400266,0.3709722297946867,0.22952471651817943,0.0883812344790139,-0.09116579586693205,0.576093634697903,0.07036035618273091,0.4803424050522815,0.3239214522748691,0.2699603461692458,0.6046744665140437,0.3719717084641818,0.2885091624852248,-0.09556268444791033,-0.26176911001103836,0.8386013566853792,-0.3056347176221849,0.3541022001788392,0.8150196945564744,0.2959646005372622,0.2484972101624589,0.495336011899497,0.6120373089636356,0.7422551331665199,0.17279495287109695,0.2187725831625282,0.16753800208045597,0.5526301378469508,0.32473844881516206,0.5848524298942305,0.17978536982752108,0.17285015016272465,0.05181121292313028,0.2997144968921378,-0.15899316713680336,-0.29009373572955294,0.07609679803943362,0.453976846840092,0.07847523335210375,0.3344930366990938,-0.1544424032242706,0.1464465913826766,0.0895059627550916,-0.0810054711252682,-0.22638175662077603,0.2763674030116113,0.22698793644714332,0.45968160012693615,0.028751550395974695,0.6741671638769784,0.38730107971886124,0.11932968821367111,0.34854680025472723,0.11177239158405483,0.08877049918463525,0.13877312936456435,0.15845603778167486,0.37554496587722164
Cuneus_L,0.5866649546705187,-0.10674462163112722,-0.31393476114735663,0.3601752712104352,-0.02971201377698478,0.02799898474910579,-0.010733864192519937,-0.4006377506465029,0.6422463750332232,0.12249486776919198,0.20527869980473087,0.23081550743009174,0.333260327001973,0.36855010448350384,0.27795567621777506,-0.28773529296009465,0.2318443482485658,-0.062309685687886224,-0.10157172529781883,0.7165988800368512,-0.032426309228225196,0.037762556922187336,-0.3250885867973788,0.05898654866870116,0.284569066181097,0.3364700398643906,0.16903579258182738,-0.3091849800698337,0.14116990117679606,0.38547939772874024,0.6974183459994979,1.0,0.7754094557218877,0.3922596721480938,-0.4461793841682505,-0.42115061150253724,0.004697949350197248,-0.0017825199433685632,-0.19735509017419947,0.32979325288248795,-0.1106910212725757,0.10888708966453989,-0.2457154803014592,-0.08049636879793748,0.15397827372004297,0.27832470451699437,0.7572339957098448,0.333137964741472,-0.08842495771139054,-0.12501862309073675,-0.27287042361561353,0.18159608688307124,0.40966409977973806,0.3797823808016935,0.3203167509814029,0.045055279259364985,0.15508440601380596,0.3959191812422827,-0.08557226304696235,0.13574035835382545,-0.1936911645910924,0.10430356999919012,0.3501622726146889,0.2060773804719836,0.20665737275105567,0.5836163258808075,0.41452058553506443,0.27462112536690786,0.2995101422306107,0.7730621960325004,0.4381682683619655,-0.06543603511635514,0.03912806637960036,-0.1256771922480373,0.3464966304623693,0.6055397396274772,0.35779420948543,-0.10909811462894357,-0.047755847167535725,0.37454505808929084,0.10259635673916796,-0.3464387137187242,0.20766949242314103,0.1666718633532177,0.17273417315739936,-0.023749203321218812,0.6235735646997373,0.2002219861828963,-0.04933272200841494,-0.1502332148299167,0.30889686718971476,0.17539711053833532,0.15271060875195344,-0.04896753587135424,0.21079543637476097,0.5244653336789401,0.5456986361626893,0.3595921281888289,0.0625541977590188,0.28683040214038713,0.19645059628731998,0.03368992881283817,-0.14236808875002,0.15566406561697035,0.6558572761257055
Occipital_Sup_L,0.5053118146406578,-0.324514614565982,-0.47263637019200605,0.36111822557887385,-0.29746370613693,0.06616097455545666,-0.05261830948832146,-0.4032645247701301,0.8699592091988796,0.21420346238378424,0.03601864762897334,0.0365370683853339,0.11612847946448515,0.2942660613951143,-0.013316097981385623,-0.4075779317113356,0.24870902653603608,-0.2521891499305176,0.09612608111432303,0.6630548198649118,-0.31107040547459885,-0.027827159242568927,-0.4546006058613895,-0.05759537376115063,0.1337360716247049,0.2078978308009523,-0.09777280979533065,-0.5149735170633802,0.1278992190633647,0.18311775569211894,0.6408256266956126,0.7754094557218877,1.0,0.15205133446229932,-0.48734333690155984,-0.5007083026551353,-0.05513607310966598,-0.3142528314372331,-0.3773698225026897,0.0875518918806101,-0.1427064312888141,0.17935448877249174,-0.379159420037476,-0.18636185463673638,0.057501485746018016,0.49937800554877354,0.5083665309971103,0.25813692173766495,-0.0013437052150485978,0.0913822312367847,-0.2249193086050761,-0.13168039080902397,0.20501094264947164,0.5396993882647232,0.20596512013489923,-0.14398779915645915,0.2811483310129241,0.48965402946096814,-0.09555397256192624,-0.06645249303820844,0.035284275554346725,0.2619689846404305,0.33792301542476777,-0.011212508875165192,0.15076632530296058,0.678153816111862,0.30877834512132646,-0.017322213649663302,0.16508883310454342,0.9060778610966204,0.5076997741521256,-0.22663972177785305,-0.1738967680918294,-0.24630881942939647,0.23928841780082838,0.6404385339578654,0.6247548526372599,-0.31248404293218984,-0.04473372129760792,0.2739815647729676,-0.11270166081656685,-0.5736717382909976,0.2127105657518353,-0.16632790199607897,-0.033279947043480265,-0.1684733187797336,0.7890713172982294,0.24138273621173367,0.2050946358031658,-0.42288984894548315,0.13311024096333804,0.27568071378764447,0.4067964567981749,-0.3120096340444582,0.11169697718729651,0.29313027681587855,0.3589551550766564,0.5875970188650853,0.3343280788333856,-0.019391737463518438,0.42722254486449596,-0.03184371039149049,-0.27513615270628167,0.13542888213830354,0.841150041055296
OFCmed_R,-0.06939838717806354,0.6444337263621527,0.10859496845504435,0.18346070456358857,0.43709766316040344,0.08973038363982117,-0.08741830565807951,-0.1727827179306943,0.019543582900868127,0.07819985598949081,0.13577219956278674,0.3150777583288973,0.3425954887610742,0.08375078534545898,0.26081365115849586,0.23788978002168534,0.06009090215446604,0.39775626356211596,-0.4104686663597218,0.04495068068857842,0.13654376190314965,0.3838774484700794,-0.041818635481992134,0.13660015123193225,-0.12409339224615272,0.09646240029212665,0.7136632603210208,0.031122635681482283,0.20643910587819433,0.17220967209058954,0.4719005643864486,0.3922596721480938,0.15205133446229932,1.0,0.17162959573186068,-0.18980766282610037,0.17107632991266686,0.45291850106316844,0.17724329084484078,0.3137792686456314,0.18702576373023003,-0.3209744448412834,0.12928870548019997,0.10235299516280735,-0.15758563833609024,-0.4228441364862788,0.24425053152024767,0.18989611876315343,0.04764617876581078,-0.15644890820897575,0.17056629434777287,0.20152466193785287,0.5967601006961711,-0.17332938530101746,0.5022930863605274,0.3788942215715152,-0.26849198317931716,0.20493990424197336,0.218195350686808,0.196367076860197,-0.41945882720092986,-0.5077154497818791,0.3795619099828465,-0.09005726832421296,0.32260917975578646,0.4060707179094622,0.28811749850958057,0.29558961117346294,0.6657647879865488,0.030071011393539786,0.3544396419834478,0.20809383790643401,0.5749200737360416,0.3732216596539305,0.6724383049889655,-0.14987334244636819,0.08998710720958787,0.22281856720290988,0.05511901351691915,-0.007795902683961586,0.5836684207175525,0.2502184709626793,-0.23096255168188157,0.33012970701314365,0.7081829882565543,0.08368805330723872,0.03593261955785251,-0.15975567871959986,-0.34301446078512876,0.2725240582245126,-0.12004314521934475,-0.2927905373683278,-0.1513307359256004,0.4123498186778292,0.005809136103710506,0.08600522917522678,0.585806491532701,-0.025944379673263955,-0.3742102308026855,0.27642043162436825,-0.22274316935372174,0.2463402144284877,0.19144710089737357,-0.04307871068326659,-0.06387619759511382
Raphe_D,-0.3768403087320931,0.7098879856563114,0.7076854691629118,-0.3623378352410609,0.5211686805408473,0.18442448886420557,0.16106881000683373,0.44277104888738533,-0.5848911641501094,0.32685974978963483,-0.05718508855672231,0.37279940807267814,0.09781261646707815,-0.40714843736706524,-0.08788098449032722,0.7769960333819637,0.19046220488430848,0.31282847125243035,-0.04756576529973725,-0.4896393678827342,0.3812641640606112,0.3598304972935683,0.5862165014454789,0.02393411761116972,-0.0666318957953642,0.04699491216411859,0.24813173767195923,0.5064673089139745,-0.1708254664441483,-0.02393331321531053,0.06076877533781048,-0.4461793841682505,-0.48734333690155984,0.17162959573186068,1.0,0.4487563899000188,0.2752494278619134,0.45250463889917086,0.38275619223701757,0.2685794661391256,0.47327045083167674,-0.5027671025603709,0.5069632432624362,0.4005662159581361,-0.4193207412136651,-0.7424829066606229,-0.26869308737387504,-0.0486313859499461,0.5237441668879306,0.30581434512755734,0.49820384578203863,-0.10364577179027969,0.1694880389297514,-0.6751000872228294,0.18520118839671543,0.5050046232069004,-0.08899767604627028,0.009530995087395962,0.5769846973541716,0.16174655453881395,0.00010365892360842226,-0.6087966747545581,0.3193020803966548,-0.46990972868427544,0.16490328719832417,-0.10002836721205989,-0.18592236873379395,0.14472059173503032,0.10740166207099919,-0.5145391016748229,0.09054782862809446,0.35590915418625235,0.4962193768926738,0.5593161846332727,0.17434509012150393,-0.524681171877204,-0.0731499690697091,0.5163979910682565,0.3975228745440589,-0.4205454724711299,0.3720448886304917,0.6380628019833444,-0.6255629154756662,0.16622699941021749,0.4783196511924565,0.21045635222258538,-0.708836061346021,-0.5504868454360734,-0.06745021304253485,0.5865694235482178,-0.38982411244741855,-0.5552160002897104,-0.14051600085472873,0.6188958973902705,0.18888265458742082,-0.5786083537171861,0.14077854056569936,-0.34460461134064285,-0.1935713775235734,0.2995632522152518,-0.3802790327032515,0.04906917721672557,0.5082852463522406,-0.05525124847163884,-0.6878639812966082
Frontal_Mid_2_R,-0.2122597572556893,0.29960906823014516,0.6430251152056449,-0.5923751144391212,0.19546856520348987,0.2556687457880123,0.6514654197371822,0.5561517134166752,-0.4234789563285349,0.11014844671693415,0.16463397475771113,0.47938073104241363,0.07511845698834554,-0.6141973130955868,0.1518864027434966,0.5587536048241275,-0.036195403811093825,0.12166948577078603,0.5954864689460734,-0.382559709671241,0.4840552346883031,-0.10399828032272988,0.584116905110614,0.2293788641784511,0.24438738693752407,-0.21045050693808,-0.10934344497809535,0.5720857481218378,0.03350377506497872,-0.07393903611736599,-0.1508977394959846,-0.42115061150253724,-0.5007083026551353,-0.18980766282610037,0.4487563899000188,1.0,0.2622029386042183,0.3779378764328112,0.5793449317984263,0.2174415989654127,0.5404859740530654,0.044121491672571254,0.4530457345229531,0.39700442207024267,-0.12372241159265762,-0.31018884344768627,-0.18152426410930775,0.08973600975816787,0.4742374257467315,0.28634683482899026,0.3395687403080095,0.22712422484792716,-0.08450519708078726,-0.5149084458596688,-0.24208505800074978,0.4062823506310899,0.2716880188969292,-0.36743814387037865,0.44218358749182746,0.21021663663830473,0.3379417660437006,-0.15522150896246514,0.10690219989993079,-0.2508953860454598,-0.16351073211597314,-0.41436144295289257,-0.03239414963647276,0.23216306017317961,-0.1557356140386509,-0.5328533277490041,-0.38877521671683507,0.25914415997860907,0.0029863244348095333,0.32122919311221654,-0.17634842841433493,-0.32293023673601234,-0.4223045077463154,0.600402560750036,0.3025294789314764,-0.490367427973781,-0.026192440949423662,0.48731583388631433,-0.29789365918218563,0.38586452906050245,0.10456059044578964,0.2636053842266673,-0.5693865398874046,-0.5456593777756287,0.41256932821080294,0.5183497755830675,-0.2355085735540949,-0.11935629848699641,0.00902185389444557,0.32733725723783497,0.39241585185258804,-0.4240712883151684,-0.1518102655768777,0.062099576505752034,0.12433779812799328,0.3003378154945342,-0.10333293639821725,-0.029079352955668932,0.5347177820603973,0.12211092777137872,-0.4678782221155013
Cerebellum_3_L,0.2243238971309656,0.2464876718726663,0.38009620970803426,-0.3272274240948539,0.049582421578116556,0.5799223680391982,0.46471193421848556,0.4949533935438154,-0.10427755445489861,0.34811060860396864,0.34609242755104336,0.469465126839232,0.26936331460694174,-0.27574238710325216,0.23704194885791766,0.4452998510094342,0.11030615218161986,0.032765952642080626,0.13469423655500037,0.12844207273649713,0.3792456201073852,-0.06991631634215098,0.29294620983536757,-0.020148929556075442,0.559109277483832,0.07873582454237985,0.14147233420858601,0.5057798402260135,0.06024320751927147,0.35511308682726384,0.20865784543011745,0.004697949350197248,-0.05513607310966598,0.17107632991266686,0.2752494278619134,0.2622029386042183,1.0,0.3057617048385355,0.36270284214318055,0.4383591065291096,0.5185019045807556,-0.12571882385966474,0.5078590125965063,0.24919927473028256,-0.16572580020105437,-0.10293197615746964,0.21961026482092988,0.5517935874395811,0.5185603163998986,0.4669548968120194,0.01317391164007568,0.27588419611464404,0.34417238982678533,-0.10395643623156245,0.38149866265063614,0.5407437974287894,0.33101231866361447,-0.18532757510959305,0.36747184566968005,0.1964533048362888,0.40903250975268945,0.01690789653187985,0.26809000345855394,-0.02427044957653953,0.2058777718928941,-0.0754321842441332,0.12302427254156255,0.39171385426987465,0.3576508147144768,-0.092598059026629,-0.11297283277852076,0.6860837527095266,0.06529183497948429,0.3330914726157361,0.3238526729326489,0.031584457330253335,-0.08438078754539755,0.5127465058593065,0.46256744160393465,-0.08298667916990857,-0.02049725397825567,0.4019203440540084,-0.18646889115409407,0.3964974583588799,0.4754773731907308,0.23643976397282668,-0.27604720191074084,-0.3031509447380012,0.07686030086811514,0.3308183193364735,0.09861591393844109,-0.025997133099982944,0.3158854649379891,0.15077727991417747,0.30629889346779354,-0.02941454129389423,0.39887645843246106,-0.02570999123535496,0.32488191589160403,0.44760962013939004,0.2995794607036799,-0.09027067062302892,0.4493483312889558,0.09382000694623162,-0.06848810403160584
Thal_VA_R,-0.1211422226992961,0.6158257098174544,0.5229815939700843,-0.06078743666747378,0.5787956443999644,-0.010294000114620517,0.16949676235996503,0.30011911282056997,-0.4017810093894847,0.1403525578821641,0.39746879116099665,0.4724234810660242,0.44715502242633104,-0.14943820029843055,0.4781904123453182,0.5539989263013692,0.20171057777808235,0.2743724610133414,-0.1425232716924396,-0.18158779964869692,0.6263818175917958,0.3951489578049336,0.5542440743824748,0.13787084987753798,0.04848187655049182,0.13266959208753806,0.5642593625413471,0.47669416740902343,0.002175008828124591,0.1302570447731594,0.08469959833542856,-0.0017825199433685632,-0.3142528314372331,0.45291850106316844,0.45250463889917086,0.3779378764328112,0.3057617048385355,1.0,0.5033362755293349,0.4433441397328837,0.23463549454234317,-0.1716124250553418,0.3761086985470555,0.5187196297493704,-0.09151093527789442,-0.5844453371260274,0.19552859553017454,0.2265363753871756,0.18785760029526535,-0.10597404379821464,0.30400635751411803,0.5060989553894037,0.3534358011666616,-0.404689747640539,0.360130575676259,0.6638867634301427,-0.08629807299632757,-0.02376792042001807,0.28223074964229555,0.26109017592267614,-0.2954795367530684,-0.48796685492558295,0.17727447269614455,-0.02141088173800075,0.37514285996061764,-0.06407192484008997,0.3742270962311653,0.5439003691547832,0.2147019787682819,-0.3771132449750595,0.006592639395076897,0.37394636617408405,0.6486989816378437,0.362422038069856,0.28951758678632056,-0.26669859337170204,-0.2457824067373641,0.41205602840778616,0.34804838309022457,-0.10339849919811525,0.5756971394606715,0.6852789122338766,-0.22253536194381107,0.7210303205511716,0.5610275472621562,0.2903828337775618,-0.41974640010604203,-0.3092797832505525,-0.20176477259843978,0.6023526735005132,-0.06037891708877335,-0.2110384300116112,-0.1951234632853186,0.6524378083437681,0.17576144728601403,-0.07556047462239399,0.28370239587999085,-0.19292109473444308,-0.4313761138722286,0.4764469703673684,-0.4402118037967024,0.1515383075256781,0.5178492627951098,-0.012413054139298989,-0.47845296702298973
Cerebellum_10_R,-0.26797429466018824,0.42941564165994756,0.5864673647409829,-0.5221129195383568,0.17493678274161037,0.25612830208947684,0.35553456628094615,0.4091747473094509,-0.38485662070174603,0.021033420786501583,0.22636298963233703,0.442761746747402,0.23268199231843906,-0.5721148468638684,0.31313297378726185,0.6010254718095709,-0.06929552861247437,0.10853369991371288,0.24168113802155106,-0.2854062312127466,0.456540022036384,-0.05588087991896814,0.44918988953323474,0.27215646923635445,0.2093829398160901,-0.30517720788263886,0.221114260320902,0.5400448864159252,0.14020508168712723,0.021086182341050568,-0.06811919950831437,-0.19735509017419947,-0.3773698225026897,0.17724329084484078,0.38275619223701757,0.5793449317984263,0.36270284214318055,0.5033362755293349,1.0,0.263364730138224,0.5182373508234756,-0.06181761956651463,0.5102281179986466,0.26331010851757136,-0.11614096912205125,-0.3813821171717265,-0.06358218153130867,0.3001176373686016,0.31367446576223906,0.156362349523917,0.25287529566297884,0.4025361809484153,0.030004663312261017,-0.4782284247265163,-0.033323112523607805,0.4572738786478646,0.11009514454170265,-0.3645020267360401,0.37663316059692975,0.2938973764173844,0.16942861955190303,-0.3233714937306104,0.005043963558259986,-0.22515704630795655,-0.07872737381686955,-0.2660169615277739,0.018130739872768205,0.31579349806593726,-0.024306733188243293,-0.5281773377648806,-0.33010622939392226,0.33385751784639617,0.22728195756989983,0.3828447924728159,0.012216825013024879,-0.3983173805768472,-0.4395878135741694,0.5979388691110431,0.23895183600016004,-0.49410018124338045,0.08952631248625806,0.5626826445948302,-0.3415999351900094,0.46538926558477306,0.2990180436771433,0.30314567257135516,-0.5051969045405059,-0.6341868580744503,0.2010192209260012,0.610944646676045,-0.21677701731989732,-0.12700300229151476,-0.14800741198010567,0.38475290116654937,0.155760728658049,-0.3535039949581755,0.07523217715095848,-0.051778808753934105,-0.025499337237725322,0.3335846264160773,-0.169602117240066,0.03738696668702489,0.5799788562575642,0.14555196959708763,-0.38009308925645197
Cerebellum_4_5_R,0.43675496740197783,0.3663346234033338,0.2371808763060246,0.01564444340390244,0.326843856768175,0.11600926792254437,0.19572627842049847,0.042526894682244236,-0.008189086404517905,0.32189059350452365,0.2954519359995515,0.4390214435180181,0.5158325434947542,-0.06310164933344624,0.38005526740823975,0.30801383263187476,0.4564605993542834,0.2845489176617445,0.07375445844293275,0.16393676434668011,0.4799324563088392,0.40295244667116153,0.23737535071933727,0.17785126204220672,0.47341028146995723,0.5079177455202268,0.18231080851623327,0.18180984587303797,0.18647872834271842,0.6484870970477415,0.5117401935438916,0.32979325288248795,0.0875518918806101,0.3137792686456314,0.2685794661391256,0.2174415989654127,0.4383591065291096,0.4433441397328837,0.263364730138224,1.0,0.22893165618049666,-0.18616725628507302,0.178563914181236,0.36142960889281606,-0.11238778429416076,-0.3275078162993808,0.5418540171492076,0.2139246967819054,0.3061284873130662,0.1341261834962686,0.18006074341760672,0.30418305431654297,0.38238570058792204,-0.2777450324086957,0.5565219249049106,0.5231843310820042,0.19355312583327786,0.18690558800936385,0.4294012928249909,0.32080607692633745,-0.08645012510803267,-0.28458649416811344,0.5588325976815822,0.04659278489976635,0.43531496588764934,0.27950744017158924,0.3521981203862553,0.4872593201755665,0.3363367305242314,0.11939863892184104,0.3080775375452936,0.43223353985251506,0.39879913678526024,0.14597812389077738,0.3026256050429492,0.18592510483128816,0.12393112266034398,0.3955916004265909,0.320452751948177,0.14888459635228227,0.3854101719156062,0.2776601742223882,-0.21883837435694858,0.49384098914301217,0.4042837038257062,0.1082135677970722,-0.16772189078824198,-0.2267634956283213,-0.008096665435963666,0.4216483488160744,0.12865736043971546,-0.21781290230899944,0.10741990353061895,0.5011651031859281,0.33601869249861704,0.1449322958410538,0.327689347438406,0.051455083611403725,-0.12109037935542644,0.45516690086348954,-0.19216271943794183,0.14514232537264832,0.4603161060907471,0.007385448790806215,-0.13168970470284455
