,Cingulate_Post_L,Thal_PuI_R,Parietal_Sup_R,Thal_PuI_L,Angular_L,Frontal_Inf_Orb_2_L,OFClat_L,Cerebellum_10_L,Thal_PuM_L,Frontal_Inf_Tri_R,Thal_MDm_R,Cingulate_Mid_R,Vermis_9,Occipital_Mid_L,Thal_VL_R,Lingual_L,Thal_PuM_R,Frontal_Inf_Orb_2_R,Putamen_L,Parietal_Inf_R,Thal_LP_R,SupraMarginal_L,Insula_L,Cuneus_R,Occipital_Inf_L,Thal_AV_L,Rectus_L,Temporal_Mid_L,Supp_Motor_Area_R,Thal_VPL_L,Cerebellum_Crus2_R,Temporal_Inf_R,Cingulate_Mid_L,Olfactory_L,Thal_VL_L,Thal_IL_R,Cerebellum_10_R,Lingual_R,ACC_pre_R,Cerebellum_Crus1_L,Temporal_Inf_L,Angular_R,Amygdala_L,VTA_R,Paracentral_Lobule_R,OFCmed_R,Postcentral_L,Rectus_R,Pallidum_R,Fusiform_L,Temporal_Sup_L,Frontal_Mid_2_R,Occipital_Inf_R,Parietal_Inf_L,Thal_MDl_L,Postcentral_R,Red_N_R,OFCpost_R,OFCpost_L,SN_pc_R,SupraMarginal_R,ACC_sub_L,Pallidum_L,Vermis_6,Cerebellum_4_5_R,Putamen_R,Temporal_Mid_R,Heschl_R,ACC_sup_L,ACC_sub_R,Vermis_1_2,Supp_Motor_Area_L,ACC_pre_L,Frontal_Sup_2_L,Parietal_Sup_L,Precuneus_L,Vermis_3,Frontal_Inf_Tri_L,Calcarine_L,Frontal_Med_Orb_R,Frontal_Sup_Medial_R,SN_pr_R,Precentral_L,Vermis_4_5,N_Acc_R
Thal_MDm_R,0.37408294436775125,-0.20038719747510667,0.14153274463250445,0.2659613383042475,0.508524628849739,-0.2792308702585008,-0.046784147018057554,0.0035927908314894092,0.38991727847516205,0.0004598196089822073,1.0,0.2619165459843785,0.1853103878114596,0.5666078979429827,0.6853411381979044,0.5650711562896433,-0.10835396725622327,-0.28866383935459944,0.050095891812966156,0.27449241088436543,-0.14234320234588715,0.44165029505034653,0.15221197895290933,0.6145658271540624,0.31352013264798284,0.05769303957259228,-0.1823201493630328,0.6362302174040209,0.25588091188521583,0.38141569644445733,0.45105129391836424,0.29583041795660797,0.2520959276926317,0.289338857266676,0.061667383309738644,0.5612357693568416,-0.0037696652419298665,0.4817428385169999,0.07236532606266478,0.3646010254254836,0.4090875020975193,0.3291249012060877,0.17055532225381445,0.44859017633071413,0.3449327818983504,-0.22203999781117553,0.3969878402800647,-0.15455412638094868,-0.22710935570214438,0.46486357256883154,0.3677454335547959,0.1735661074350373,0.23617204501183525,0.24541396325823917,0.5731053908430395,0.1758417846144828,0.28611645934930285,0.07975941511068922,-0.025366087756427364,0.04786723369442138,0.3360153285205771,-0.16030785596444785,0.06889427197346773,0.2514393071327185,0.12707034495947445,-0.1559305636645913,0.5969587661408267,0.4820864104621866,0.09073897713464087,0.08695253649892937,0.28310228511796787,0.22445219764908358,-0.33726816679896565,0.25711349455154126,0.22935865736853547,0.23288113768401977,-0.13057917104504815,0.07157840382396828,0.6430591318774326,-0.2826344114732794,0.2389274996857789,-0.08504809729592305,0.007295618352107144,0.19167510183838338,-0.06253658783046397
Cingulate_Mid_R,0.5223059492566103,0.35143856421352637,0.586809301869234,-0.10118171074536332,0.35982990868329456,0.4650179799924559,0.6717467164452356,0.4281882644195051,0.3660850298211708,0.7483581926881665,0.2619165459843785,1.0,0.21387599432188767,0.25887669770756516,0.24440988181405077,0.38168448377355413,0.6580461425533359,0.5795058388666912,0.7551455505201374,0.7122898434017793,0.38483281524919993,0.39489509530510575,0.518528061991022,0.6108463279801518,-0.4534336544538053,0.0751324099366268,0.5226566574087015,0.10855409737416759,0.8322747955852895,0.3112094447532365,-0.2354171078704981,-0.03612599851514036,0.913509469650004,0.395103425394366,0.3526968636131939,0.6334305505604901,0.18276270963470667,0.46913605260296315,0.6527172794962358,-0.47323149148892796,0.10611039020586173,0.6147798931794928,0.6599246079934699,0.3848246408840882,0.6676801608460742,0.42194995734170077,0.6200194043925893,0.5830773587415309,0.7327056730250854,0.6546249542207849,0.6465232185643368,0.8870206119954585,-0.5387554836035311,0.6374537449024201,0.06197861843643477,0.8246821958924975,0.6987364398851753,0.596932522784506,0.557638462747872,0.2101281132571086,0.7884268438950692,0.5850797067564528,0.698659742995547,0.5755946626248686,0.7371398940684042,0.7654605965907771,0.4104178733701742,0.5291634231582705,0.3744425002338489,0.44873037111823916,-0.2010221287410996,0.8632646081082201,0.4946753583717737,0.7073500926048139,0.6708811686807558,0.7831478509594862,0.5345914682400335,0.7630275180841276,0.5043938415368072,0.3296807384372526,0.7965361597155804,0.6417939000745987,0.4300917515263055,0.7188260029259504,0.7088609404556755
Vermis_9,0.049154877409432626,0.1511510897088369,-0.2646958959051604,0.246717855168487,-0.21914973656228365,0.10580255928098606,0.332350355703243,0.5335192997530197,-0.18869581163338683,0.2823294698767541,0.1853103878114596,0.21387599432188767,1.0,-0.1423149777064892,-0.060632992250702296,0.030313374523673435,0.20143012388231218,0.22270691715207047,0.4431710365964067,-0.13527499231572535,0.09634104429693675,-0.017046340567370637,0.2394270570568764,0.10784388520782408,-0.22053528164934566,0.2911442826906054,0.11385911515211623,0.20522771176419655,0.1931889947101419,0.07321299545564029,0.23006809092778546,0.5983690315580604,0.21749902524838496,-0.0588996615838862,0.2832072605617853,0.2188418084154237,0.31480923304843106,0.2102001585231553,0.034675949094373736,0.0407911013118714,0.3250207789529724,-0.19752622356595737,0.1630846404617394,0.012445997986174621,0.09360498725030471,0.031428855705172044,-0.05506654531515679,0.12080331821748051,0.26043559299177044,0.2767443594861977,0.367461343116017,0.24360137605360108,0.06435999035904895,-0.13327079748218584,0.16026989410564876,-0.011294605169062577,0.33150588761722516,0.06554673429503152,0.05679881243194761,-0.14126232113903645,0.0904325504721565,0.09368838776434507,0.231849683483894,0.4978097377156799,0.5086981914964195,0.2121490145978653,0.28876964276001993,0.0023990861556918374,0.12543861461957467,0.023677911989772454,0.05536682929152303,0.16681673082926002,0.16484528363413872,0.1491561804571483,-0.18910234544268595,-0.007918675204371808,0.5053984769585819,0.3035366482168541,0.12428941334795314,-0.04335869093374368,0.09947058943166671,0.011802229595756783,0.04487231646434195,0.33826419332615615,0.23539685306071198
Occipital_Mid_L,0.45254566953544095,-0.14751952324495787,0.30068303731267515,-0.09344467967597046,0.7909554794472826,-0.021956972708736294,-0.013867082711124933,-0.06536978624258309,0.49531431922597674,-0.07395624853072522,0.5666078979429827,0.25887669770756516,-0.1423149777064892,1.0,0.5766283655239727,0.574979072609158,-0.1234321537979148,-0.18886100816681717,0.03180702422500666,0.38989482857499425,-0.1252126855921865,0.666733259739422,0.19143613420474068,0.6155347128748547,0.4416479572116355,-0.21781660709296455,-0.20128537101958785,0.48480728456639993,0.3150235988328962,0.29797488258130506,0.3389110621474222,0.01685270377394901,0.30019230330243224,0.4603483951042849,0.026270961388925405,0.42872726116855203,0.03209765939098926,0.4795017960942078,0.1922870179143247,0.20798902564282076,0.15130302724287203,0.4415886496664103,0.3170005328171338,0.4384325781524966,0.4529276091924235,-0.167168541367065,0.6387138216124386,-0.13408934408118242,-0.2322316335840066,0.36341057047953756,0.28441411383749987,0.1839723314373605,0.1453485994692562,0.5298884371609682,0.33975462830527414,0.23860366715363768,0.19716320325976183,0.1544224995418006,0.06079439061837066,0.23454880422101881,0.4028937557729101,-0.08392170635674204,0.07563918742555548,0.18801913840582243,0.06861898258473738,-0.14331616878917947,0.4471355527152173,0.35694267899806614,0.11417754379190383,0.10140895937446222,0.28330054055924564,0.3424013148545623,-0.30647049124903525,0.4176780923709819,0.48360158765572536,0.38962974984774507,-0.1489541035813314,0.0882967524375625,0.721361895192937,-0.18455865571215355,0.35097103122057083,0.014581493551260304,0.2300843373356836,0.1978487338343286,-0.12147618130170376
Thal_VL_R,0.5201886795569192,-0.12581486842812437,0.060291016251413004,0.2773359233167017,0.5554615249012347,-0.04633632338045167,-0.01761130630020746,0.12891620085993816,0.40412716387000264,-0.003477616557775621,0.6853411381979044,0.24440988181405077,-0.060632992250702296,0.5766283655239727,1.0,0.64369857988949,-0.06592655247950571,-0.13437942959695007,0.1667771430830985,0.1464269312468994,-0.09622308637262307,0.5174723784377581,0.4742360977557028,0.42375139837054854,0.4637477866472816,0.3425081803487274,-0.06386366952244066,0.6750460152235224,0.12746810385491864,0.697605863542127,0.40434541689902675,0.24426586764621458,0.31105012156354084,0.501931709748482,0.4408991633961763,0.32391791057185737,0.22133735465471188,0.5247596504390107,0.38597828119525135,0.46360647826864904,0.4661336666350066,0.2398843441581315,0.23087958823605814,0.35005446364096127,0.17188195796564837,-0.12574810030747385,0.4537761723213699,-0.06865175060627098,-0.23556281166126827,0.5707658872565402,0.4113319546485765,0.16955481093082617,0.3265334749709224,0.23581696947816247,0.6649284542475915,0.10323451295517555,-0.0009418570940010194,0.31936966895517893,0.2300913048888272,0.23757171049989526,0.18289354754828543,0.011436188197693922,0.14729509289815226,0.3528834424130958,0.1786262754157611,-0.09136847999594404,0.5435175500512723,0.5852948285078247,0.3620360025573257,0.2040789652563356,0.39643262871504886,0.13317151748333306,-0.13065020974819044,0.38516932697096606,0.1745004715603475,0.08310693399933972,-0.2343496723497943,0.1335196088474242,0.634769354350367,-0.18639460163991153,0.29360340670206464,-0.020632866569269083,0.13276519133958706,0.2679835263066754,-0.03893351852874633
Lingual_L,0.4975641921773873,-0.10750699061841269,0.3309861394434668,0.07789908441502433,0.5617035225768763,0.04697896767339136,0.020303501111337958,-0.08009271037310994,0.6659822566892528,0.2054099308223092,0.5650711562896433,0.38168448377355413,0.030313374523673435,0.574979072609158,0.64369857988949,1.0,-0.012528350649131595,0.0337283250908919,0.07424987319276878,0.4158922028558721,-0.14314424889232616,0.3736248412370167,0.47742112729387337,0.6346202441070701,0.39353280975620003,-0.058578417775990425,-0.17510763709412325,0.4992483441705814,0.3337884380408694,0.423103227059234,0.5390139600264688,0.1971297934659856,0.3558156715898802,0.474872893460747,0.03402116128241141,0.49586365957778367,-0.03447288190378236,0.8692499704961909,0.15549324720692329,0.3613185749819068,0.18524129282535823,0.49627062449834186,0.1807013767052774,0.21035258361796785,0.44687747409618417,-0.14667245054942912,0.44510789177898813,-0.15148531080908478,-0.1355457720756222,0.5190588038562427,0.36898744700926694,0.3258649993654175,0.3242992321184262,0.38466937671867374,0.5111700682243746,0.36395320041861984,0.2531434561863769,0.2072287084703413,0.14371642894904074,0.3737385590047669,0.3999558439933737,-0.035234076101905924,0.07354164974601723,0.5124254476478307,0.37586312965401825,0.008856523537029893,0.7169611565449355,0.5332474501765997,0.19482647744592319,0.12523894503957628,0.6124006109560132,0.3311842606909782,-0.19820670909117147,0.3463598824772333,0.342726591157698,0.3606716101947555,-0.01271896875445548,0.22693186141498975,0.8538499645307995,-0.2583095080789243,0.2816239770162828,0.02287527311689072,0.1837564220945848,0.3948492011302351,0.06925849021660056
Thal_PuM_R,0.4092605477759603,0.6853524409528539,0.33008239724506055,-0.1330848927091496,0.07301560867748974,0.4003070029852524,0.5878800145564618,0.56515218094128,0.012049879021045241,0.5960436148616433,-0.10835396725622327,0.6580461425533359,0.20143012388231218,-0.1234321537979148,-0.06592655247950571,-0.012528350649131595,1.0,0.5703715128927362,0.6715984934235791,0.3632411977235137,0.44654064832313844,0.07891312315195433,0.3530208675816364,0.16611303977149067,-0.5181087546566875,0.2099278794781258,0.6431459301119712,-0.17022740558268384,0.5101834910467709,0.21507068017115105,-0.3711108796447812,-0.13417169857547448,0.6178530579436747,0.2225722539212953,0.42556266664079906,0.440849768059674,0.4535765690546492,0.1362093529199301,0.6305056839022666,-0.557945526430124,-0.07554534389875556,0.3077800065339693,0.6480262259854224,0.1120838836917503,0.3351313905922186,0.5229119116951674,0.3047820121254747,0.6686407375877415,0.7456003805070258,0.33486648578307693,0.30585825942466244,0.7085182709719059,-0.5702335527334728,0.40958653898639474,-0.18407797947894639,0.48987239339995353,0.6041373813667448,0.5064666192623258,0.4515510998112516,0.12572968145840047,0.4307220437899704,0.6641954580172564,0.6424690298585995,0.40648447643658986,0.6044363480569275,0.7953731277109602,0.10797397838368492,0.22535342129276328,0.4009385007069411,0.49660585060813645,-0.32666006282152066,0.5608923603866071,0.7560425188740644,0.5983903985518547,0.38864426642112504,0.5392954068735505,0.7541506906502549,0.5843240586369526,0.12268926668245739,0.5301814200247639,0.7201154287809496,0.6050194916683874,0.3896753920736098,0.6623458014800697,0.6990668818000532
Frontal_Inf_Orb_2_R,0.20912080272799813,0.3786081457547569,0.24065546878596267,-0.022134395006848977,-0.10060282272599615,0.8782193736379518,0.7451128782293708,0.43990360843380316,0.015575067500574752,0.6803063358482877,-0.28866383935459944,0.5795058388666912,0.22270691715207047,-0.18886100816681717,-0.13437942959695007,0.0337283250908919,0.5703715128927362,1.0,0.6168950408878111,0.28154238999691306,0.45036212252087604,-0.061068867167393646,0.6170936095378344,0.17040018693994818,-0.4204751796854217,0.058625747164577975,0.6000859860229824,-0.11204347187225264,0.42668591564393477,0.027024609391439657,-0.3558242028413793,0.02889862137426322,0.5435584983812425,0.20046780224194918,0.25205751530646214,0.2097940124016595,0.20583545110819537,0.12643281177141233,0.39090864427947697,-0.37391893029787676,0.0008361655227180724,0.17008273851862662,0.3853503769195676,-0.06352018971344119,0.2264129261447528,0.43564524971879787,0.12648486805575057,0.702464798101174,0.6379335942482425,0.2860798956461039,0.3629143335693256,0.592797537859098,-0.3761294653401996,0.22288592801479162,-0.17345879524816674,0.42916375676951546,0.37097125562595595,0.43548456687029735,0.7257015134926674,0.015500960799519646,0.35191910988312847,0.4998091079843263,0.44353547668020776,0.28143061435594524,0.48917856582945907,0.5974945721100913,0.14519273655330756,0.3101196242141029,0.15831946298173843,0.41885751939626054,-0.020387927156327715,0.4458692866092854,0.5991596588419154,0.38064788025526375,0.2260366393227429,0.360053934997593,0.5935015898955887,0.5980919974331738,0.07491209451884892,0.43493410492094253,0.4443875999875503,0.42383932279553044,0.2553866922312537,0.45301493249648156,0.651853845494625
Putamen_L,0.4305552335183416,0.43103070622497885,0.17521419363595914,0.07909744613822316,0.09226076992711958,0.473622514174401,0.6843919659838283,0.706367207895958,-0.005029107952034018,0.747270889622886,0.050095891812966156,0.7551455505201374,0.4431710365964067,0.03180702422500666,0.1667771430830985,0.07424987319276878,0.6715984934235791,0.6168950408878111,1.0,0.30418193989362596,0.41899416955524904,0.242074478074364,0.6196629409814748,0.27883367666882525,-0.4309734124870684,0.3566448007456145,0.5274917139570309,0.12795651939164376,0.599310260770022,0.37287289708473076,-0.259086807254942,0.17008000418431668,0.7481569583731477,0.29279794892775896,0.6579468132022135,0.4166291017738997,0.5054016905060946,0.21358112581488947,0.7206995865168114,-0.3617743917427391,0.2526516978818458,0.20665329180392036,0.6241409382596671,0.27324765672895407,0.34469169835342783,0.4084838524604415,0.3739633207789644,0.6028681502681844,0.7082033477222023,0.6217162599810933,0.6458330357615085,0.7705245537005444,-0.448092428769924,0.33936822096959113,0.052571352485097075,0.5027787949027771,0.5065227381731481,0.5153812600276886,0.5236900971191086,0.10746824096015506,0.4889674304032391,0.6736123350102206,0.7423284246603089,0.5875077086596416,0.73423445132301,0.7392422893369079,0.24862365579749915,0.38705351369158353,0.4467588236983145,0.5164872401374172,-0.29594815933040924,0.6224505999551817,0.6943333194702431,0.666199940580599,0.3094599296164908,0.43053193844569443,0.5941304427128598,0.7632563515419779,0.24674950069380058,0.4185627930772978,0.7128141345239406,0.5561785793946534,0.3920843047919596,0.6840961207119884,0.6698697588924759
Parietal_Inf_R,0.2836617630872572,0.07285860152012424,0.9347591139434546,-0.30270164904956776,0.5224580009295017,0.2267618708506433,0.3191397541255541,0.04239309003813925,0.7155781129531189,0.5031055732667201,0.27449241088436543,0.7122898434017793,-0.13527499231572535,0.38989482857499425,0.1464269312468994,0.4158922028558721,0.3632411977235137,0.28154238999691306,0.30418193989362596,1.0,0.17397568546892342,0.319562040730318,0.2661174379110726,0.7080349519315808,-0.4080787656388428,-0.43145031499728964,0.2631798529335746,-0.13828819620755234,0.7430932257681018,0.042614976914351774,-0.20450623043706337,-0.3483413371381922,0.5719285422143684,0.34983376728942805,-0.1811471945817974,0.588068120219708,-0.1249604232922685,0.4918406451570079,0.3116800118466388,-0.5787475410459993,-0.3182363992455412,0.9524837871776876,0.42031745601178455,0.3581514109506203,0.7935407340921391,0.17650155593683672,0.5915042015420362,0.2937702306969168,0.4636240223841205,0.24418797057043312,0.23511087045576862,0.6954815835991005,-0.49973094908769927,0.7248423695737684,0.0561846864136951,0.9397576751756815,0.635293608735135,0.3224530793096634,0.2588243732851157,0.3856161921634775,0.9066756227752779,0.2698063275390448,0.3242140107799196,0.20931490310974343,0.40868876702035717,0.5435967162270642,0.35406546341863865,0.39544883307228307,0.17137747763742092,0.22632857383127275,-0.078564065719117,0.7783209079886177,0.06457860749500681,0.4606488337187798,0.8908564744852654,0.9274448197311554,0.2733337427149252,0.402316489770211,0.5454198672642356,0.1153761400493974,0.5546803853552413,0.5061588676940789,0.233190875471865,0.4215432385461058,0.4354001041321002
Thal_LP_R,0.09500051499933074,0.2419652580325818,0.1330317900321957,0.07421974881642324,-0.11836045060848235,0.33602543917958105,0.46196395717632055,0.37220667338463387,-0.058793874538542845,0.36088113064557714,-0.14234320234588715,0.38483281524919993,0.09634104429693675,-0.1252126855921865,-0.09622308637262307,-0.14314424889232616,0.44654064832313844,0.45036212252087604,0.41899416955524904,0.17397568546892342,1.0,-0.04061103232740671,0.10268275384996686,0.05184819731859227,-0.3684340583378155,0.13514989538500574,0.426712620149166,-0.07769836484256072,0.23403885717034453,-0.08452157042549065,-0.30574639144146554,-0.028467752731918768,0.32309742105070766,-0.03705355958818104,0.27352464304545254,0.18953153267009998,0.08211534285918178,-0.04271272398412693,0.3433089804259109,-0.35990759046347365,0.054960478096354966,0.07490287395949707,0.30406458850205453,0.01093595589950685,0.1161519746009097,0.46183536707364964,0.11508474987149744,0.45828923384892906,0.5281965768304393,0.23815408910318595,0.2225819997969445,0.35494213062971697,-0.3479978447628744,0.14007261285475373,-0.11883752747874457,0.26937602171042485,0.23316047635273174,0.41338759452680673,0.3930395473395682,-0.1576646457028862,0.28459255048940296,0.3802444307636453,0.2927269940648366,0.11463538857057373,0.23202751968109817,0.4493761715145396,0.013340819801891517,0.21628283327947442,0.06727617740477582,0.2624628829408961,-0.39771343857206515,0.27761888195657614,0.4917405322847446,0.20717628299139632,0.14541736130433666,0.25317288635117746,0.29311492072462425,0.32646051845196544,-0.10740528025752656,0.419899879840644,0.3575810240672451,0.3139101421786191,0.09803627971875715,0.2125311197184551,0.5301898079223849
SupraMarginal_L,0.6366884029298009,0.1281775833222733,0.21016717855175654,-0.30103288879649914,0.8130377875161697,0.13046218385854205,0.23646350069993466,0.18095198752763164,0.145989342873646,0.04888223301100853,0.44165029505034653,0.39489509530510575,-0.017046340567370637,0.666733259739422,0.5174723784377581,0.3736248412370167,0.07891312315195433,-0.061068867167393646,0.242074478074364,0.319562040730318,-0.04061103232740671,1.0,0.27232206688191013,0.6313037130871073,0.22243384228684446,0.08714744392478772,0.01793802001563941,0.47671050323965086,0.5505654037235289,0.5587632225216642,-0.009262593199921105,-0.16794742790775866,0.5577798159877556,0.586793343567146,0.2460794181060037,0.4552857802446416,0.30137826936946266,0.36729569651909455,0.3712844289283471,0.019900526208048632,0.23326939135437402,0.30311925904523684,0.5074757829048466,0.42728681181419936,0.6242651839920329,-0.08027186660461627,0.8900345632962272,0.10131505891958377,0.0023839311936533834,0.4400297303008774,0.611879112969422,0.40353619118404904,-0.18963970552530512,0.7433004728550763,-0.009124035622376975,0.26104141579008056,0.37600717546902934,0.170919017391334,0.1550618845672724,0.1624180938060402,0.31907498805057943,0.044171465108269484,0.41938671679730083,0.4444400157223104,0.34606180262173625,0.05881666138358896,0.1098535237724653,0.20233180048043828,0.44875670528021366,-0.022395321469831246,0.061505155972800374,0.5440958103665228,-0.05965153222886259,0.7024352154315767,0.5743474136979185,0.4102065890143796,0.0035951645143685535,0.3950216240420081,0.5685453979099432,-0.14181273598837282,0.46876165152095145,0.27284380084816867,0.6881411006780169,0.46198821343328356,-0.06151468971532059
Insula_L,0.49064068794244337,0.2184210692780028,0.168315488411075,0.17208926216911796,0.2798872310792756,0.5819223100346868,0.4902352868291005,0.45342339424002776,0.2819685491858223,0.6293846248470977,0.15221197895290933,0.518528061991022,0.2394270570568764,0.19143613420474068,0.4742360977557028,0.47742112729387337,0.3530208675816364,0.6170936095378344,0.6196629409814748,0.2661174379110726,0.10268275384996686,0.27232206688191013,1.0,0.39956009834509487,0.04372770794667189,0.20244650112755871,0.2831893524594849,0.312528015544134,0.44342863402615734,0.5533299879679862,0.03684009680827669,0.20375210558893805,0.5733853216487019,0.4834733576902564,0.43497132492982316,0.31885241021499194,0.4028717626344873,0.5161399484329846,0.5038147710923971,0.06553045545751368,0.21400180911621192,0.26555272917386846,0.32991720770714184,0.14847361930066907,0.30395548977774406,0.025134128473182287,0.3653615580034316,0.34270269193898284,0.2457629695380024,0.4913042093218171,0.5798809839815978,0.5999822670374653,0.017354758474472785,0.3024203182228554,0.3034480116073998,0.38119790184465313,0.275424430176396,0.34219150316409097,0.5449420960381863,0.31956400236409804,0.3542177970176898,0.3215006685707471,0.41128108676857844,0.5995247713262353,0.5906604035163713,0.33461415591857063,0.46991698796719317,0.5170378005953106,0.4707406921806173,0.4541163495436859,0.3581756934414862,0.4251945445982092,0.32273337515571365,0.5708038324725231,0.23282360846020217,0.26695993557682496,0.33204761786864334,0.6107370156750627,0.5193002729812378,0.002179604653847393,0.4589054693263286,0.23210211148620932,0.3703305056497118,0.6057307666528354,0.3681941403783384
Cuneus_R,0.5899276902233839,0.018410949659601588,0.580312870425794,-0.27086435305366297,0.7453080550557624,0.1943563256353344,0.34251393181859563,0.09793749035175937,0.5095389251609567,0.3886843040238101,0.6145658271540624,0.6108463279801518,0.10784388520782408,0.6155347128748547,0.42375139837054854,0.6346202441070701,0.16611303977149067,0.17040018693994818,0.27883367666882525,0.7080349519315808,0.05184819731859227,0.6313037130871073,0.39956009834509487,1.0,0.0540570170248145,-0.22457395285437418,0.08734698956224096,0.3715193320123286,0.7466373859247201,0.3302797968289378,0.11625117024528188,-0.050124320081178966,0.6008235362141775,0.41406023876728426,-0.0899852687542827,0.7619519992398823,0.06170441234040983,0.6878233352443555,0.209834104297553,-0.08591610532462683,0.061703501566365226,0.7010367690911258,0.4801311811410719,0.42068887303206715,0.852748381461964,-0.09858717529769344,0.7436369692759959,0.14688111702075746,0.12726824983153656,0.45915675626782754,0.5172943656929613,0.6369824968899438,-0.21947781669819016,0.7545517164411473,0.16903890729930068,0.6362888409708175,0.6424840161344422,0.19775588899436283,0.25951550922691213,0.23798291876127772,0.7079898207895196,0.046357847227823976,0.31653691552155006,0.46279521884758906,0.4892782799729259,0.18824750239861193,0.5237187707389445,0.4760582741165695,0.2726099617545158,0.20364644579594662,0.23798886147367065,0.7361033461699905,-0.10768918735118353,0.6332949611039007,0.7154018740009035,0.7101238579624997,0.1581006102665295,0.4143908605501264,0.7740577726677252,-0.19334660505856693,0.5194965974631919,0.2886473551471409,0.4783473700338193,0.5494490105500113,0.21251178970034018
Occipital_Inf_L,0.2013949617521996,-0.27637573355378486,-0.4144387165255609,0.17369277385846393,0.32567863996681373,-0.286704223128403,-0.3980529004853945,-0.3461440255617429,0.021654948220879478,-0.44886109763472176,0.31352013264798284,-0.4534336544538053,-0.22053528164934566,0.4416479572116355,0.4637477866472816,0.39353280975620003,-0.5181087546566875,-0.4204751796854217,-0.4309734124870684,-0.4080787656388428,-0.3684340583378155,0.22243384228684446,0.04372770794667189,0.0540570170248145,1.0,0.05141643641221653,-0.49671200820517947,0.5160885416160765,-0.3555427463841557,0.26413697247241813,0.6156475500400321,0.22140080054381564,-0.3272501609950464,0.08424198017086072,-0.07101265623262952,-0.07765466487132429,-0.014481958254420526,0.22616554808886802,-0.23768312591506482,0.8208485400604915,0.24695797714196546,-0.2788564622718153,-0.24889865024006538,0.043525292400899786,-0.21532089921846037,-0.4640594827962804,0.030608630310777478,-0.48921647600229873,-0.803437930818658,0.0036695472317927864,-0.03828842708490744,-0.43039585241666967,0.7217406923392914,-0.10897091108137136,0.3074467282566345,-0.5150864259943607,-0.34613335997592537,-0.27616232917029226,-0.21925029712966906,-0.0007491784036175887,-0.40348469278131116,-0.49395441672161644,-0.41752183527563486,-0.017172548766239984,-0.3406467496921865,-0.7177984698476129,0.2071223460204183,0.05974879604999353,0.02774086651626558,-0.0936124798876009,0.5737741997864148,-0.3981644981187806,-0.4412571201035119,-0.08438153356565346,-0.304376652101417,-0.44328140182370823,-0.4944074752063944,-0.3668612751685578,0.3081752505595424,-0.4787347360723061,-0.2782655789057173,-0.534416759164657,0.035676638987098566,-0.18375164984287723,-0.5793575427270354
Thal_AV_L,0.17378650327033196,0.22440859698479937,-0.4605957479471257,0.29578064488474193,-0.1948935685342272,0.06304227303669885,0.2502885264012571,0.47010139177068694,-0.44929465248549794,0.02057412157327171,0.05769303957259228,0.0751324099366268,0.2911442826906054,-0.21781660709296455,0.3425081803487274,-0.058578417775990425,0.2099278794781258,0.058625747164577975,0.3566448007456145,-0.43145031499728964,0.13514989538500574,0.08714744392478772,0.20244650112755871,-0.22457395285437418,0.05141643641221653,1.0,0.2859484720018523,0.3638573080003217,-0.14004551691711084,0.5216793714673843,-0.00786827347673786,0.3076768513538633,0.20302062713732097,-0.027449336398960168,0.7756848635862504,-0.08802845025002556,0.4165035938332572,-0.046463315010271455,0.420228969772389,0.25115644391502967,0.5945272896281353,-0.44579577840634427,0.14608079007430866,0.06830655440739314,-0.27213871986589633,0.2994676817874218,-0.027354415449473868,0.19663568756419214,0.13038427723138224,0.4858550647280521,0.3846326171746836,0.05801860396204911,0.06577552355139316,-0.2246626563775464,0.2044065650524658,-0.2847034038437223,-0.13190358102262173,0.36743126614234195,0.2642702603997111,-0.18021501111779237,-0.2986777551230754,0.32492218570612424,0.3279291854962482,0.38015447448847306,0.2795108512588891,0.16014363463209746,-0.07659593533781858,0.09125202027917007,0.25040837878277217,0.18130312288227834,-0.15904186982352034,-0.16246409487788896,0.3977086592174992,0.15304200861469458,-0.34821469785267695,-0.3580054763122373,0.07925351458018892,0.201463398562615,-0.134702709393154,0.25748650244183574,0.12955095158158123,0.08005166877056938,0.11063348817040268,0.2163234985089534,0.1247805601302705
