,Cerebellum_3_R,Olfactory_R,VTA_L,ACC_sup_R,Frontal_Med_Orb_L,Cingulate_Post_L,Frontal_Inf_Orb_2_R,Caudate_L,Rectus_L,Insula_L,Thal_VA_R,Occipital_Sup_L,Supp_Motor_Area_R,Postcentral_R,Olfactory_L,Vermis_9,Postcentral_L,Cuneus_R,Thal_AV_L,Thal_VL_L,Occipital_Inf_L,Thal_LP_L,Thal_MGN_L,Thal_VPL_R,Thal_PuI_L,Vermis_4_5,Fusiform_R,Thal_PuL_L,Caudate_R,Vermis_10,Thal_PuL_R,Temporal_Mid_R,Cerebellum_Crus2_R,Parietal_Inf_L,Thal_AV_R,Parietal_Sup_R,Temporal_Sup_R,N_Acc_L,Thal_MGN_R,Raphe_M,Thal_VL_R,Thal_PuA_R,Temporal_Inf_R,Occipital_Inf_R,Temporal_Pole_Mid_R,Red_N_R,Cuneus_L,ACC_sub_R,Parietal_Sup_L,Lingual_R,SupraMarginal_R,SN_pr_R,Lingual_L,Cerebellum_4_5_L,OFCmed_L,Cerebellum_9_R,Cerebellum_10_L,Amygdala_R,Thal_IL_L,Calcarine_L,ParaHippocampal_R,Frontal_Inf_Tri_R,Occipital_Mid_L,Angular_R,Frontal_Sup_Medial_L,Frontal_Inf_Oper_L,Frontal_Sup_2_R,Thal_PuM_L,Raphe_D,Frontal_Sup_Medial_R,OFCpost_R,Thal_PuA_L,Pallidum_R,Heschl_R,Thal_LGN_R,Paracentral_Lobule_L,Thal_LGN_L,Thal_VPL_L,Cerebellum_4_5_R,Cingulate_Post_R,Calcarine_R,Frontal_Med_Orb_R,Thal_MDl_R,Temporal_Pole_Mid_L,Cingulate_Mid_L,Cerebellum_7b_R,Precentral_L,OFCmed_R,OFClat_R,OFCant_L
Thal_VA_R,-0.017097508670761312,-0.08266392322633324,0.02624494180366175,0.2676100637709894,0.422576635106498,0.20371636467851922,0.26941177733764904,0.4275032424878355,0.5518594158584686,0.178292212018748,1.0,0.0843343303296551,0.29033009091825424,0.38937710026455247,-0.0013263269630291688,0.20537301291090634,0.10075228446082744,0.08130362733214914,0.42845431858945743,0.47985871601986135,-0.3885186521423582,0.08020957344345313,0.2559542448081712,-0.2872809381782902,0.15888850550174094,0.41151050739884837,0.5596967602484307,-0.06480648325379394,0.7504108507922091,0.29560974046628224,0.34856979101315866,0.3089356733584872,-0.10870612334723159,0.14920559600631675,0.31755234413889305,0.19329151715856133,0.40664462286777275,0.25376018561041846,0.32446455253574014,0.5213016371620698,0.19546807148810635,0.4853154136274263,0.21257891696229647,-0.3214048925083314,-0.3355721339601071,0.4035197267331518,0.2592135042020993,0.5914989720234928,0.1899586671136906,0.1484932104774572,0.36654014767113213,0.41494130175325084,0.03895251117976698,0.6162997604181413,0.46292320789075975,-0.14993735704549438,0.44044576400312013,0.428377820528165,0.31045640616691533,0.09380707973328777,0.6444980698644736,0.48281910249295246,-0.08851337579644353,0.23245242247162132,0.39551962842332505,0.05302781812638467,0.3849702707178544,0.10456204022198133,0.16573454146170824,0.5544098396721628,0.6250529956545628,0.22804614732614958,0.6033510904020712,0.4140468550672789,0.499054005743327,0.3125649323082307,0.4785518932686854,0.22869549591685281,0.4418695447217786,0.4598326597541008,0.1141916571794816,0.47888867853232375,-0.1745927894156034,-0.36050920180807416,0.4696954005351557,-0.04381291798325457,0.02754970884662028,0.516006309374263,0.5906672373443896,0.5101344576951358
Occipital_Sup_L,0.3095635626927527,0.47729364537480967,0.41283563726831474,0.31758606589601457,-0.1460053461776839,0.48672636564038063,0.009759247882841876,0.11040764598206054,0.021765179419738274,0.24426153557053457,0.0843343303296551,1.0,0.5709875103281785,0.6201453856416792,0.5215384069833412,-0.1536185626236057,0.7010957925118477,0.8013272461981916,-0.39314031546380135,-0.16648553849502493,0.0816937820511356,0.7987967696856961,-0.29227992985794043,0.396951172431349,-0.26309941415726334,0.37605565715481704,0.10001956092900773,0.7265842582929476,0.2744763605847859,0.338510749441054,-0.4400946791166932,0.5554964579804065,0.1617602986833372,0.741585108111621,0.036568644066218466,0.6990068570488116,0.6186226541569031,0.206136215483349,0.2748408497941075,0.23560332655173102,0.4590970880205394,-0.36630910320614923,-0.14084532104027622,-0.15083705017797266,-0.08910623715427679,0.5165212702156046,0.8959081038536318,0.20186968094767824,0.7915900981110342,0.6126705075717038,0.7034675227553829,0.23929232397378222,0.6479096424736772,0.25006651943769637,-0.2341404398716485,0.05839229702854605,-0.07968110268299224,0.08063655405967327,0.23865146086678984,0.8105878188710328,0.07206574746640028,0.17641205316442427,0.7706216518905072,0.8411138060244314,0.5721149278311263,0.2984123688448288,0.6050403606455051,0.7531101311451044,0.11630081640859079,0.5333409265398678,0.2703233048799527,0.2433058507761945,0.06969463800746643,0.4723597352642513,-0.10477020133669318,0.7292353818262596,0.3692034915983986,0.23497423231091424,0.2503781643266578,0.6135352065299959,0.6786866533090402,-0.07582029423321675,0.4494384901410654,-0.20648886899381505,0.4578319535945465,0.1623284965771573,0.2588250233113563,-0.019475416814645746,0.29289570551383637,-0.12871285875915228
Supp_Motor_Area_R,0.5000724345144095,0.2425147674092956,0.27437539317571424,0.5762240660776634,-0.14049849461511937,0.5230431209999787,0.42668591564393477,0.10168682316267569,0.3096670644109057,0.44342863402615734,0.29033009091825424,0.5709875103281785,1.0,0.8201543002421775,0.40183561412508606,0.1931889947101419,0.7643690196689329,0.7466373859247201,-0.14004551691711084,0.08890667701491568,-0.3555427463841557,0.5015638129442747,-0.24503446594382275,-0.0761524162365126,-0.32562951587266453,0.7241701862307256,0.45538777182082746,0.5524849641439776,0.5616761149935056,0.5234014724696736,-0.020641161834821394,0.23138585522162966,-0.26339975100284924,0.7925562649932217,0.04488618733337882,0.6118805066718007,0.5981763677480426,0.17807403816798065,0.41441266076145794,0.6350412159189688,0.12746810385491864,0.11604286666349278,-0.2080849593487798,-0.5664266860235405,-0.5196004549918632,0.7877757835936272,0.6560551815619399,0.228419493328888,0.7441232134831118,0.4668505725899685,0.7822736015254327,0.6390242175231573,0.3337884380408694,0.7321183036364075,-0.027905370141148505,-0.2926462150697521,0.30550241520189064,0.20436460641530516,-0.11531736108526468,0.534403864124119,0.31958028678691364,0.7218226012899678,0.3150235988328962,0.6301144506650539,0.6279908456386275,0.6343737920036108,0.883915121091699,0.3081734935903842,0.17292095461450052,0.6458337437740806,0.25721676402601257,0.026796363449177588,0.5718810693417418,0.36724518523004546,0.2105648903368556,0.8617532580824727,0.28520218034024375,0.27221477486965506,0.7294111218285236,0.5554250920351762,0.4946319874161805,0.016102231120299824,-0.014629022897044593,-0.65429167284278,0.8346705596272272,-0.2678758573943558,0.6899477454286712,0.061303827371991575,0.4869191610557175,0.15848325684841869
Postcentral_R,0.19471603545142654,0.16927012799176663,0.357091148951769,0.39370494142000845,0.05521107332304528,0.28397027115755846,0.42916375676951546,0.04175616822914804,0.367715500204758,0.38119790184465313,0.38937710026455247,0.6201453856416792,0.8201543002421775,1.0,0.30961138818896783,-0.011294605169062577,0.552093697380929,0.6362888409708175,-0.2847034038437223,-0.02142362206479924,-0.5150864259943607,0.7384773505264489,-0.05637874680684253,-0.19591858162976714,-0.2520289212864979,0.529013968291334,0.4202085129072086,0.4928854067114633,0.6278617371831615,0.4457212355567838,-0.08869145725832882,0.31790831845002465,-0.29415196642036784,0.667801282134174,-0.042091098932603675,0.8628561235210953,0.6660706054088807,0.11102055017109234,0.41285883962820646,0.6891847479466511,0.10323451295517555,0.1755812100143267,-0.27629442331821563,-0.5633796937200994,-0.610738909386935,0.6628563240802654,0.7245545038179617,0.27551509940671115,0.8123163409484292,0.4766736977523249,0.9162884476756373,0.604050543540606,0.36395320041861984,0.6598302172559989,0.10319336289893793,-0.45471832892735725,0.17970606063068142,0.1857080361825143,-0.0010439591222725936,0.48030928968930514,0.2617220917131565,0.6801180103221954,0.23860366715363768,0.8618323965792467,0.4938061747747022,0.3485607299155201,0.8527126805549986,0.6137031330097775,0.08520193596954968,0.5925531533814601,0.38220444166661055,0.16799860117318063,0.6116407119442657,0.4028241601561219,0.05418482145260909,0.8795534269345259,0.40341948089494367,0.09019560472230753,0.5676714312810422,0.6035942924827111,0.4202213855285677,0.1703033543127956,-0.10810088819564138,-0.5622425015461044,0.7006452040236386,-0.29044606509886256,0.3120254825306381,0.23271775101550568,0.5360141247962403,0.18165016952892515
Olfactory_L,0.5644786688082762,0.5878022839028587,0.30729185586746965,0.6203387736335233,-0.03831876111783337,0.5518667149512338,0.20046780224194918,0.414781494965474,0.009697742327615225,0.4834733576902564,-0.0013263269630291688,0.5215384069833412,0.40183561412508606,0.30961138818896783,1.0,-0.0588996615838862,0.6122661951072541,0.41406023876728426,-0.027449336398960168,0.3276776674874836,0.08424198017086072,0.3893552471029054,-0.08649392253165822,0.4274103043587414,-0.12211276796740977,0.47246373725551855,0.27014100421059173,0.6658586640064714,0.3213360107817615,0.12480959482196623,-0.13208538552984014,0.2855351877258591,0.03470052409868154,0.4867739280802921,0.16583229711328912,0.27023108374460375,0.46499699788156373,0.4916361325722973,0.3935911791099236,0.2185095685461725,0.501931709748482,-0.22288651027727743,-0.07457856257131208,-0.11614673151893509,-0.016238227285702733,0.28269467133976733,0.529807530812079,0.129443867335105,0.479115474832192,0.33722194321059495,0.2926025565644387,0.36207235674340094,0.474872893460747,0.4054502372422495,-0.1467729372555076,0.1344012993348234,0.17627882418354476,0.24290580343344723,0.034784185696282145,0.6080961389669526,0.2923060459445697,0.185892451813307,0.4603483951042849,0.3748312860224942,0.6783248583986318,0.6123528547463405,0.5297206615324613,0.34323324453528,0.3727695715478235,0.5450373826649892,0.2281895064684785,0.3557949506288823,0.09682490788637621,0.4209106677249623,0.2070334996932266,0.3822203484640537,0.41005574235094516,0.5785599674775436,0.3392432852300388,0.48994022609690463,0.3972592356567123,0.10116679428872767,0.2832492121818436,-0.13293904307251347,0.5053906748930921,0.004552916596137463,0.38821239626358545,-0.03737117675742178,0.3016335340840121,-0.1343465085983935
Vermis_9,0.37546207999285963,-0.017840752203939703,-0.10051425918745768,0.022251151109102713,-0.0726051642871759,0.049154877409432626,0.22270691715207047,0.31876253698840346,0.11385911515211623,0.2394270570568764,0.20537301291090634,-0.1536185626236057,0.1931889947101419,-0.011294605169062577,-0.0588996615838862,1.0,-0.05506654531515679,0.10784388520782408,0.2911442826906054,0.2832072605617853,-0.22053528164934566,-0.2608810732843323,0.4213817295395435,-0.12211638591309038,0.246717855168487,0.33826419332615615,0.6264932238918139,-0.3694483362998913,0.2755395319830523,0.6479617885789589,0.3539144822601955,0.28876964276001993,0.23006809092778546,-0.13327079748218584,0.18889733078220816,-0.2646958959051604,0.18373974965021114,0.10833283808478075,0.05252303286023284,0.16466594410213403,-0.060632992250702296,0.38164241652919445,0.5983690315580604,0.06435999035904895,-0.1558843757959936,0.33150588761722516,0.09313378723399554,0.023677911989772454,-0.18910234544268595,0.2102001585231553,0.0904325504721565,0.011802229595756783,0.030313374523673435,0.30763046269188776,0.0790104796174858,0.22204773958436055,0.5335192997530197,0.15261078201193296,0.22169144842994878,0.12428941334795314,0.4556128931115182,0.2823294698767541,-0.1423149777064892,-0.19752622356595737,0.1331029931560883,0.28654209697810296,0.10266239632415823,-0.18869581163338683,0.06606740469421656,0.09947058943166671,0.06554673429503152,0.11203251736225384,0.26043559299177044,0.0023990861556918374,0.28214723385332446,0.02377875844472185,0.0307688691746082,0.07321299545564029,0.5086981914964195,0.030820739094774296,0.24190821073194693,-0.04335869093374368,-0.03321666060126301,-0.0575821860576447,0.21749902524838496,0.1360981747994349,0.04487231646434195,0.031428855705172044,-0.047627421234988726,0.08818410342594689
Postcentral_L,0.4781799550360967,0.32269834421200383,0.1666767681073649,0.6679383029839344,-0.224185646993782,0.6895633113416751,0.12648486805575057,0.28956715050192866,0.19398301504561807,0.3653615580034316,0.10075228446082744,0.7010957925118477,0.7643690196689329,0.552093697380929,0.6122661951072541,-0.05506654531515679,1.0,0.7436369692759959,-0.027354415449473868,0.18532247442494856,0.030608630310777478,0.4982836580509593,-0.5126706927540245,0.3437136733472658,-0.3560684409631002,0.6423464699583918,0.2474881229511688,0.8409546109171884,0.3413684024919396,0.3292729482806954,-0.18537339211285614,0.18802162726003116,-0.09507553769698004,0.8829123833560246,0.19728285432278744,0.48038502196683996,0.47176300145523686,0.40625306482426704,0.32893539364371555,0.37687109168657307,0.4537761723213699,-0.3188030082852725,-0.2735315268479979,-0.3820301061816208,-0.22537858459884175,0.5762866016006392,0.6357886722228656,0.11104207963892007,0.780116914157944,0.4876121810225179,0.540990289961026,0.4026359907194387,0.44510789177898813,0.529318766905261,-0.18333024556733374,-0.06989987509980286,0.17263938125440906,0.08323054683012178,-0.055271367575466954,0.6377991835184782,0.27383415383792803,0.30064050763642847,0.6387138216124386,0.5560668857726336,0.7201011686835607,0.7008278197241156,0.766440463608047,0.34293963597452637,0.09569495829644477,0.6316796120466651,0.2899368616180336,0.06430515932164023,0.22873073485339576,0.36625345161716805,0.18346518687043703,0.7104984956426884,0.3439386824436553,0.5351977673858842,0.5098218432621257,0.5298787244370169,0.5379250561309318,-0.06084623935857821,0.3073109064391861,-0.4540297572666879,0.7114744663385523,-0.12702936753662547,0.7552828229210549,0.04621457008508928,0.3785254212074617,-0.012569819059275634
Cuneus_R,0.5212183695807124,0.4261005163188952,0.4168653080693699,0.41522932470471324,-0.2642326751762,0.5899276902233839,0.17040018693994818,0.15427733350020492,0.08734698956224096,0.39956009834509487,0.08130362733214914,0.8013272461981916,0.7466373859247201,0.6362888409708175,0.41406023876728426,0.10784388520782408,0.7436369692759959,1.0,-0.22457395285437418,-0.0899852687542827,0.0540570170248145,0.6332111756070214,-0.35174725289670594,0.39226369165548536,-0.27086435305366297,0.5494490105500113,0.2499410946632177,0.641393208557125,0.30883160852825525,0.4257993404186633,-0.30664925958390166,0.5237187707389445,0.11625117024528188,0.7545517164411473,0.17004370456488405,0.580312870425794,0.6328348981327818,0.1967793471395385,0.3210993251433799,0.3230706734370995,0.42375139837054854,-0.25301327635244897,-0.050124320081178966,-0.21947781669819016,-0.08277450160227619,0.6424840161344422,0.7930200322183123,0.20364644579594662,0.7154018740009035,0.6878233352443555,0.7079898207895196,0.2886473551471409,0.6346202441070701,0.3771060733285929,-0.22260219071053403,0.09485066093171579,0.09793749035175937,0.13542363092299817,0.14382212440638892,0.7740577726677252,0.1551463399540231,0.3886843040238101,0.6155347128748547,0.7010367690911258,0.6155068179004768,0.4480560723325087,0.6740277075593469,0.5095389251609567,0.12065042122191849,0.5194965974631919,0.19775588899436283,0.11195665935047854,0.12726824983153656,0.4760582741165695,0.03212310337236443,0.7189610994204029,0.2900931865076788,0.3302797968289378,0.4892782799729259,0.5532938101455908,0.7889980356707041,-0.19334660505856693,0.4475078900052829,-0.2940047460155122,0.6008235362141775,0.060327698264701725,0.4783473700338193,-0.09858717529769344,0.35511336707893887,0.009646604666899686
Thal_AV_L,0.08456365817465576,-0.2749523187412187,-0.20812582672990818,0.2781629926213425,0.22246030524640395,0.17378650327033196,0.058625747164577975,0.6950899337569265,0.2859484720018523,0.20244650112755871,0.42845431858945743,-0.39314031546380135,-0.14004551691711084,-0.2847034038437223,-0.027449336398960168,0.2911442826906054,-0.027354415449473868,-0.22457395285437418,1.0,0.7756848635862504,0.05141643641221653,-0.5201283594075563,0.19499497901078428,0.11800047714259947,0.29578064488474193,0.2163234985089534,0.43566399570112163,-0.182431606764037,0.2914277126188429,-0.029285507878998945,0.4432264990688585,-0.07659593533781858,-0.00786827347673786,-0.2246626563775464,0.5798646997285068,-0.4605957479471257,-0.10641492832706616,0.4103476554823173,0.1501250931283621,0.06597668267741075,0.3425081803487274,0.30855053043043845,0.3076768513538633,0.06577552355139316,0.11071980793700235,-0.13190358102262173,-0.30651476729971644,0.18130312288227834,-0.34821469785267695,-0.046463315010271455,-0.2986777551230754,0.08005166877056938,-0.058578417775990425,0.2696275304639057,0.4179718469873379,0.2114559053218373,0.47010139177068694,0.2995017889443014,0.1444333033739509,-0.134702709393154,0.5690875303532178,0.02057412157327171,-0.21781660709296455,-0.44579577840634427,0.18282965861840056,0.2742867379342679,-0.04068616020819573,-0.44929465248549794,0.18229952235426095,0.12955095158158123,0.36743126614234195,0.1890679917949469,0.13038427723138224,0.09125202027917007,0.5728111821422738,-0.349876230313157,0.21541163473840816,0.5216793714673843,0.2795108512588891,-0.052135425365193645,-0.03112955824943906,0.25748650244183574,0.05983825877704479,0.015823199030043558,0.20302062713732097,-0.04970000133811454,0.11063348817040268,0.2994676817874218,0.1522073290367794,0.4261078943168891
Thal_VL_L,0.25801501238891095,-0.01618329879135603,-0.2574190855358375,0.49625686869596686,0.28714079623798394,0.3540371479325626,0.25205751530646214,0.8281949115839534,0.34713757599963607,0.43497132492982316,0.47985871601986135,-0.16648553849502493,0.08890667701491568,-0.02142362206479924,0.3276776674874836,0.2832072605617853,0.18532247442494856,-0.0899852687542827,0.7756848635862504,1.0,-0.07101265623262952,-0.32248108594836766,0.2369607009658655,0.12115587172440741,0.3120000009643781,0.39336556916235293,0.5855199296287009,0.0712850299546314,0.567359486878613,0.06352643078958398,0.448195451960916,0.08122307288099945,-0.054289405305106224,-0.025060038000307705,0.5250332703978197,-0.26242131619205034,0.15099062786140713,0.5915955469790136,0.30354379040040197,0.35126537661895296,0.4408991633961763,0.25929845127246554,0.27211072273957027,-0.06867557827120974,-0.03325048412244212,-0.005242460632545662,-0.007219810897086506,0.346508318680166,-0.0953485263936654,0.020248517823926587,0.0012457323307371799,0.305580187004765,0.03402116128241141,0.5239606593127437,0.4815931118242072,0.165109475218531,0.6694382243723171,0.39052108504985183,0.20553956045870644,0.08611584685985704,0.7188066706378751,0.2337413178332965,0.026270961388925405,-0.2115561558245512,0.47930315075717383,0.41923574085692455,0.24342727686727872,-0.25071032153183737,0.3245592743684101,0.4481754334369812,0.481095134503065,0.306407156086035,0.32610706396473127,0.2735805675730498,0.6874251017174406,-0.07387296957816866,0.3849220431453935,0.6267919538275893,0.41724340012395694,0.22186061020931366,0.06782100091212155,0.40541775477665104,-0.012196360946932515,-0.21742437192275751,0.4515699250434318,-0.04015457874079766,0.18176552465495158,0.359897726424255,0.3521095526665734,0.461048292430741
Occipital_Inf_L,0.15231833920501775,0.3471036926590422,0.04904066117788699,0.05653202803035683,-0.4058166927639459,0.2013949617521996,-0.4204751796854217,0.06214667441392221,-0.49671200820517947,0.04372770794667189,-0.3885186521423582,0.0816937820511356,-0.3555427463841557,-0.5150864259943607,0.08424198017086072,-0.22053528164934566,0.030608630310777478,0.0540570170248145,0.05141643641221653,-0.07101265623262952,1.0,-0.06746197214109029,-0.26953108466848974,0.7229958755201794,0.17369277385846393,-0.18375164984287723,-0.38131157832416157,0.1912674010474793,-0.49519673470310577,-0.2516102021823877,-0.31680874037167955,0.2071223460204183,0.6156475500400321,-0.10897091108137136,0.14309897011628434,-0.4144387165255609,-0.08772337811796688,-0.021986788344809882,-0.2280079509419609,-0.5382361835527972,0.4637477866472816,-0.5622647722974595,0.22140080054381564,0.7217406923392914,0.8620271932600304,-0.34613335997592537,-0.1273023688692229,-0.0936124798876009,-0.304376652101417,0.22616554808886802,-0.40348469278131116,-0.534416759164657,0.39353280975620003,-0.571613232313984,-0.45023136995951635,0.7275255611508031,-0.3461440255617429,-0.22927180428001703,0.2924496787764034,0.3081752505595424,-0.2816250019105123,-0.44886109763472176,0.4416479572116355,-0.2788564622718153,-0.044393261995891595,-0.05180856396563429,-0.4332303245356493,0.021654948220879478,-0.12044609625753387,-0.2782655789057173,-0.27616232917029226,0.11900779216728094,-0.803437930818658,0.05974879604999353,-0.14633786299909649,-0.42185926455587136,-0.06666581593149794,0.26413697247241813,-0.3406467496921865,-0.1677358225178171,0.31628216692150274,-0.4787347360723061,0.6341610776581391,0.6474682027186284,-0.3272501609950464,0.5869859876988243,0.035676638987098566,-0.4640594827962804,-0.18323092009536096,-0.3198072861459595
Thal_LP_L,0.14432822200726156,0.452491246304605,0.5242785587335969,0.3292965338682101,-0.20169235681696632,0.24522122711190555,0.07411797482347847,-0.13772829276245055,0.02467320066634418,0.29377040030008417,0.08020957344345313,0.7987967696856961,0.5015638129442747,0.7384773505264489,0.3893552471029054,-0.2608810732843323,0.4982836580509593,0.6332111756070214,-0.5201283594075563,-0.32248108594836766,-0.06746197214109029,1.0,-0.1181242403865671,0.1989488249463407,-0.2380228980198906,0.2882645252616267,0.12124612485670908,0.6329360643061351,0.2563784353189516,0.2833516432787982,-0.4456876627194538,0.526393663849666,0.07334599435308371,0.6053905343975521,-0.13162737200576016,0.7984805496935952,0.7015761750328066,-0.09682843993590616,0.2579637228858959,0.2513790146526584,0.32779299730601813,-0.21613361498731987,-0.16340085851177036,-0.1603607156797476,-0.1515425224492114,0.39977195275045424,0.7357451366990274,0.157967873539106,0.7447520671551741,0.5607695419248083,0.6989494339439967,0.18715075425464,0.5754471283509137,0.21770720910337593,-0.3225497859953659,-0.15345288130525267,-0.21841710816136123,-0.0653014327477004,0.19207917640305008,0.6389932120180103,-0.030065681026454794,0.30724714171829287,0.47114803623946794,0.9057358226806014,0.3807797441699857,0.15162238023124036,0.558459158080027,0.9053192044570573,-0.054678825631733825,0.3625176515162011,0.16392536600695287,0.3782007186228113,0.08545065742483617,0.46249573135687627,-0.2937908086209394,0.6977205188930983,0.4598248548204345,0.13125287590054222,0.20783971883429367,0.5521421561212444,0.5502533319763507,-0.17594949178916022,0.2627523673746843,-0.0792473029162713,0.32543497876302824,0.008184657985620068,0.14090665745527053,-0.08521300065208684,0.3756574205804864,-0.22850896864028686
Thal_MGN_L,-0.003456206862995947,0.0038868890429542675,0.026696498294026795,-0.08750800992242116,0.21395285576764275,-0.24314899993962982,0.1903416708211029,0.1915238475570643,0.023974033694770035,0.18298581506856695,0.2559542448081712,-0.29227992985794043,-0.24503446594382275,-0.05637874680684253,-0.08649392253165822,0.4213817295395435,-0.5126706927540245,-0.35174725289670594,0.19499497901078428,0.2369607009658655,-0.26953108466848974,-0.1181242403865671,1.0,-0.274873062730981,0.4496582115238217,-0.06761534684851976,0.42411757202534783,-0.4974507667556686,0.25952148250938384,0.19364809404839714,0.28900555018860813,0.26334679797323596,0.1911216380864473,-0.4810952515789615,-0.08567336354428956,-0.15175941302094903,0.15452851333277828,-0.04476181010232464,0.07697534588588754,0.04577592697656267,-0.07339661704704764,0.4677416182090885,0.41442186317126894,0.21974748888395812,-0.028093048292883907,-0.10125666493563851,-0.08121178088543471,0.1251293428008226,-0.351584166518027,-0.04963582807989485,-0.020546623711873664,-0.009504540238862672,-0.06990364800838071,0.08184081626483246,0.27293434145692796,0.11869861881403868,0.3029210581704681,0.2576806977456809,0.25997614229367183,-0.09007357311164851,0.26141629812893824,0.15398888363523358,-0.4298287592025159,-0.1179954750301943,-0.15486707357268317,-0.17560002185085566,-0.1567689260104278,0.06572188792906315,0.14826930572553548,-0.05409041299107499,0.10464413109354767,0.47652958372514637,0.18407667984355047,0.06247263014778977,0.056012919404623565,-0.20606256400223136,0.3113430215912651,-0.0886388036373287,0.10011812971026023,-0.0063797394790072095,-0.06657816291691218,0.1868723338809098,-0.292630182613832,0.24822459300645372,-0.12393842732526796,0.12176637660947746,-0.4678942833416724,0.07120637633429854,-0.04571539164150698,0.1007576425623112
Thal_VPL_R,0.2868591028164575,0.49071078321749867,0.27011670272125915,0.3309436115812633,-0.42314799617730847,0.39102318174812645,-0.38934269720452225,0.34228044717361394,-0.371966151923217,0.26297749378261104,-0.2872809381782902,0.396951172431349,-0.0761524162365126,-0.19591858162976714,0.4274103043587414,-0.12211638591309038,0.3437136733472658,0.39226369165548536,0.11800047714259947,0.12115587172440741,0.7229958755201794,0.1989488249463407,-0.274873062730981,1.0,0.16511945656820423,0.03083233037202583,-0.11368119025044109,0.47114373786210323,-0.2569659571153582,-0.16966568448845853,-0.42608128155022806,0.3574168275278579,0.5120525981850672,0.11303978934196393,0.3815180921955866,-0.11310268416853493,0.17251609783661756,0.1996045129733178,0.012145055006221771,-0.3565918894413712,0.7882960478731112,-0.5632654346403353,0.20611083927591642,0.4983665009491475,0.6543313946717854,-0.1725959768159245,0.24694043473781457,-0.06236165896290673,0.023062535522540308,0.3923952897177587,-0.09644181294508672,-0.3237326354405211,0.5583775088243602,-0.29332901112923276,-0.4494657036312076,0.6486886071560892,-0.12136716245926747,-0.13455771512849968,0.4657806012498421,0.5451996058770816,-0.06716635861285004,-0.3224880031257919,0.60941223501452,0.05315114744028181,0.333798070836606,0.2699544054571312,-0.078474392923968,0.24808820684988397,0.1017924120614009,-0.02178324342322517,-0.09302133460356142,0.3649223809053696,-0.6311410466056461,0.3111059595932542,-0.006181787818425353,-0.16359893451866722,0.16507582302721832,0.5889291452655342,-0.11807681517023251,0.0652417787124664,0.5272004406250675,-0.46707228847494436,0.8547428412363862,0.43235905780652,-0.0009180181223309055,0.45998043537096234,0.09444418461095955,-0.421114698729463,-0.0062985465653653035,-0.3249137200874596
Thal_PuI_L,-0.12515677546505422,0.09617619908446977,-0.17038255469417904,-0.05104861676974325,0.014697801060296643,-0.16228558915619115,-0.022134395006848977,0.29834760672951166,-0.12696901922769652,0.17208926216911796,0.15888850550174094,-0.26309941415726334,-0.32562951587266453,-0.2520289212864979,-0.12211276796740977,0.246717855168487,-0.3560684409631002,-0.27086435305366297,0.29578064488474193,0.3120000009643781,0.17369277385846393,-0.2380228980198906,0.4496582115238217,0.16511945656820423,1.0,-0.23982329674962422,0.0979062949821216,-0.37971001970002216,0.02676442136592824,-0.1133133460185117,0.11422419849901336,0.2891600257069929,0.35620611202340224,-0.5481180144753298,0.3661298909071346,-0.33732086327644667,0.01465825686408607,0.11112367386033728,-0.07499088389723682,-0.009423581057414521,0.2773359233167017,0.12169642774077753,0.45668615265038365,0.511214589449026,0.3057962157525907,-0.2857153225507718,-0.10143902678446358,0.05974091266298579,-0.5030866559510697,-0.05506649146716256,-0.15237650494126298,-0.32953092795887395,0.07789908441502433,-0.18205950774568713,-0.024946699989637732,0.43039463517823406,0.162877311316978,0.00768767048653893,0.549164134430569,-0.010467098175397283,0.05919265407702181,-0.03452869310089556,-0.09344467967597046,-0.30542488064348594,-0.09098553315783975,-0.16445996919591854,-0.34621537346673864,-0.01163270407709668,0.00803567430324842,-0.20416147977833535,-0.04609096791743838,0.29254325478378906,-0.14804505309077604,0.23591628064940282,0.303001326630979,-0.46971856897781217,0.14602444529415717,0.06452780253264961,-0.1859722654168688,-0.11495454653905601,0.04598569321756102,-0.041815266157542386,0.13753303156784355,0.4087631932593869,-0.16517901210394306,0.4891385572537491,-0.49314484859231517,-0.062446649006441465,-0.12257449273704,-0.0774903195317766
