,Frontal_Inf_Tri_L,Supp_Motor_Area_R,Frontal_Sup_2_L,Frontal_Mid_2_R,Caudate_L,Occipital_Sup_L,Thal_AV_R,Thal_PuL_R,ParaHippocampal_L,Thal_IL_L,ACC_sub_R,Lingual_L,Thal_MDm_L,Thal_MGN_L,Cerebellum_3_L,Cingulate_Mid_L,Temporal_Inf_R,Cerebellum_7b_L,Frontal_Med_Orb_L,Cingulate_Mid_R,Frontal_Inf_Oper_L,Thal_PuA_L,Temporal_Mid_L,Vermis_1_2,Cerebellum_8_L,Thal_LP_R,Red_N_R,Cerebellum_7b_R,Vermis_8,Postcentral_R,Thal_LGN_R,Cerebellum_4_5_R,OFCpost_R,OFCpost_L,Frontal_Sup_2_R,Rectus_L,Precentral_R,Temporal_Pole_Sup_L,SupraMarginal_R,Rolandic_Oper_R,Lingual_R,Cerebellum_Crus2_L,ACC_sup_R,Cerebellum_8_R,Thal_VPL_R,Cingulate_Post_R,Cerebellum_3_R,Frontal_Mid_2_L,Angular_R,ParaHippocampal_R,Paracentral_Lobule_R,ACC_sup_L,Thal_LP_L,Occipital_Sup_R,ACC_pre_R,OFClat_L,Temporal_Sup_R,SN_pr_R,SupraMarginal_L,Frontal_Inf_Orb_2_L,ACC_sub_L,Frontal_Sup_Medial_L,OFCant_L,Amygdala_L,Insula_R,Thal_Re_L,Calcarine_L,Red_N_L,Fusiform_R,Thal_VA_L,Rolandic_Oper_L,Supp_Motor_Area_L,Calcarine_R,Cerebellum_6_L,Parietal_Sup_R,SN_pc_L,Thal_VPL_L,Precuneus_L,Putamen_L,Angular_L,Insula_L,Temporal_Inf_L,Occipital_Mid_L,Cerebellum_9_L,SN_pc_R,Fusiform_L,Precentral_L,Olfactory_L,Thal_PuL_L,Parietal_Inf_L,Vermis_7,Cingulate_Post_L,VTA_L,Pallidum_R,Parietal_Inf_R,Thal_MDl_L,Frontal_Inf_Oper_R,Paracentral_Lobule_L,Vermis_3,Cuneus_L,Cerebellum_Crus1_R,Cerebellum_6_R,OFClat_R,Thal_PuM_L,Cerebellum_10_R,Thal_VL_L,Thal_VA_R,Temporal_Sup_L,Rectus_R,Thal_VL_R
Vermis_1_2,-0.21594687328068934,-0.15037850354998375,-0.0318401382041514,-0.18017624439631,0.06828794926833079,0.2560257865831309,0.028983045601825158,-0.3560252044964731,-0.3875059406000864,0.21541183458703136,-0.10727049587179659,0.6124006109560132,0.4901904303669313,0.11781492059377245,0.47215308648921206,-0.11685474435590609,0.2967021937204824,0.4341291641852469,-0.36464302795107106,-0.2010221287410996,0.06767983750052589,0.4121378223868431,0.33451231569169004,1.0,0.435521575894122,-0.39771343857206515,-0.13517060925395238,0.45745797650660697,0.30104199327223663,-0.16310027561035187,-0.31855575442792733,-0.00557886799570485,-0.13691202593827195,0.025270642294374125,-0.1804522099355622,-0.3585661529811594,-0.1504719170270963,0.43704999424327556,-0.11320705824210855,-0.09079142857634245,0.5225935025712086,0.6663754709753039,0.0447380865949615,0.5048073791348282,0.5695010079482539,0.04441961729210708,0.4144726846131065,0.006222976272990642,0.05089514777972029,-0.12706814071905798,0.012149278053963614,-0.03055127424775359,0.256821073311334,0.14941092969460873,-0.252238922215122,-0.2466370153407561,0.21787323981311157,-0.3150752380028763,0.061505155972800374,0.04998890890422629,-0.386153474419883,0.0006820192310648058,-0.2937969081786076,-0.15139292896996714,0.13864176173414003,-0.15002907708541088,0.488379030061581,-0.12622352779228124,-0.041348795705224935,-0.476246775732671,-0.20308671942558726,-0.18612542486276146,0.5361836331276797,0.5544150935324954,-0.09192827778668042,0.22565940885549196,0.1767190273430075,-0.1338642114467871,-0.29594815933040924,0.24525792530566562,0.3581756934414862,0.044322612737059446,0.28330054055924564,0.5498475942668072,0.2337325913266815,-0.02628831425405652,-0.043266891802679036,0.2827442907010431,0.16764662542423872,-0.040508401523933715,0.6395063049227387,0.1497855396769374,0.42890859298226136,-0.5039556552681558,-0.078564065719117,0.37614059104513997,-0.24991885973685052,-0.12661325033011928,-0.12606043440258746,0.14624262254781092,0.5502815376691217,0.6523750335211502,-0.1220382102078264,0.36382849257305633,0.004648976562229719,-0.19963041839900175,-0.3891091653880283,-0.03999504008888929,-0.3140947020390774,0.39643262871504886
Cerebellum_8_L,-0.11965761816292311,-0.35875979629955956,-0.20842660174398164,-0.37366238761912063,0.35634157002559813,-0.21542628218519524,0.4414901155791641,-0.029729758000231442,-0.26245620293113203,0.4631077684484842,-0.13348912903566168,0.28730061390074035,0.1498373772838762,0.14664576052635217,-0.12570753010919353,-0.1990091288604729,0.5943824582244951,0.9496190091627025,-0.3125844547412993,-0.2974843444416733,0.05157170011738476,0.17363275986765334,0.7531592864814447,0.435521575894122,1.0,-0.22286745060289534,-0.3850720573663301,0.6496768645949345,0.7371901687314909,-0.5456067548662259,0.2354960335055827,-0.1478787578146983,-0.163419531994415,-0.08546549035823156,-0.4776307215452656,-0.4140319379836764,-0.5404366448020439,0.6182654513953584,-0.38976947334343465,-0.07741162672297293,0.13543171354376665,0.8206133125358916,-0.03546470776414046,0.8321591848077202,0.5682456453761895,-0.2950342632031235,0.18474127659091222,-0.17603302668303628,-0.5274718520964499,-0.02508322834739289,-0.3680287301580997,-0.08437452862939622,-0.41745131676914704,-0.2532944534747618,-0.18648086299878888,-0.18264671489865852,-0.1448827337197419,-0.4718380337801972,0.00817994281053885,-0.15625331073372997,-0.3084150808572887,-0.06453376679925657,-0.18474886571340265,-0.26007320633142667,-0.0694865994408758,-0.031199072721931127,0.15538360150595162,-0.5616104017773346,-0.0016207939485925185,0.012928289051934822,-0.31582825683060606,-0.42890420528075085,0.2678568958368389,0.8197100333050951,-0.6243965262436529,0.4439006572784325,0.24841227750941433,-0.6212096243292249,-0.10247539441325705,-0.10271695251442423,0.12264168698215995,0.7710942884923251,0.1501199009057856,0.9241953461794259,-0.2280313788279366,0.35686976992257974,-0.22198216364555756,-0.005139024866874483,-0.2264784742333739,-0.4986410600094212,0.8374144223369316,0.03824332586642453,-0.04309162362696662,-0.5194974887250423,-0.5680612401289323,0.4477099333844461,-0.3915058398270012,-0.6020161636202925,-0.3105117117004618,-0.16003862182553916,0.8720991169025919,0.8007637673804565,-0.2881434026974731,-0.2266734385147529,-0.002727697424464879,0.29166724198974275,-0.18542331211688293,0.24517391538962652,-0.3456409619192507,0.42235036396464404
Thal_LP_R,0.32646051845196544,0.23403885717034453,0.20717628299139632,0.35494213062971697,0.1759080394697446,-0.049531475411510574,0.14207806886428007,0.42833964771607397,0.4737889417130583,-0.09824612757176147,0.2624628829408961,-0.14314424889232616,-0.17578842853309234,0.029598575720847446,-0.049814944885642934,0.32309742105070766,-0.028467752731918768,-0.22902155857945936,0.3177070471930137,0.38483281524919993,0.0034115453683058626,-0.1891332214398632,-0.07769836484256072,-0.39771343857206515,-0.22286745060289534,1.0,0.23316047635273174,-0.2228845282980823,-0.06426371256077909,0.26937602171042485,0.40111177911328805,0.23202751968109817,0.41338759452680673,0.3930395473395682,0.2829354847661741,0.426712620149166,0.24714555960714216,-0.18840082684142095,0.28459255048940296,0.15265738469184378,-0.04271272398412693,-0.3990143358149242,0.08127887692782933,-0.09245057627281267,-0.3905006694125133,0.2276781494694582,-0.021747428997113485,0.22687835646117077,0.07490287395949707,0.31846912515068365,0.1161519746009097,0.06727617740477582,-0.05728172774969951,0.03164338239366999,0.3433089804259109,0.46196395717632055,0.15781942501606455,0.3139101421786191,-0.04061103232740671,0.33602543917958105,0.3802444307636453,0.13727688225830373,0.41275663845454114,0.30406458850205453,0.20502000923029265,0.0404251012897459,-0.10740528025752656,0.24081856871352772,0.2566799503920849,0.43937781720494073,0.3793228390641956,0.27761888195657614,-0.03871950056734951,-0.18532371456332142,0.1330317900321957,0.02283414898700983,-0.08452157042549065,0.25317288635117746,0.41899416955524904,-0.11836045060848235,0.10268275384996686,0.054960478096354966,-0.1252126855921865,-0.21840058843830829,-0.1576646457028862,0.23815408910318595,0.09803627971875715,-0.03705355958818104,-0.03349669435380133,0.14007261285475373,-0.2906797142510304,0.09500051499933074,-0.29359030751573045,0.5281965768304393,0.17397568546892342,-0.11883752747874457,0.3360094924336171,0.2653641946857859,0.29311492072462425,0.08470552135648159,-0.3000786904703287,-0.2733351578097428,0.2844738669363336,-0.058793874538542845,0.08211534285918178,0.27352464304545254,0.42294552528443574,0.2225819997969445,0.45828923384892906,-0.09622308637262307
Red_N_R,0.537279633155979,0.7877757835936272,0.6964524827253243,0.7545105171353805,0.10765905202648053,0.5165212702156046,-0.10002159421792156,0.11756219430352621,0.5795397339622731,-0.09124794285813065,0.3597274799748474,0.2531434561863769,0.1173743036895063,-0.10125666493563851,0.24120446769877946,0.6480770751756904,-0.14454199857885244,-0.4707319591605735,0.04498996253867633,0.6987364398851753,0.4356523631925663,-0.06884713949911328,-0.028473743649762795,-0.13517060925395238,-0.3850720573663301,0.23316047635273174,1.0,-0.17749923185618513,-0.21071495527444695,0.6628563240802654,0.18578970623814361,0.6414830361982748,0.28818215722056156,0.24155657692238428,0.7692254152344145,0.43753697372231354,0.7092552661120062,-0.5416586780245563,0.6555637951979952,0.5182723914610411,0.43394419087179664,-0.5016899219099941,0.39258071999692257,-0.1768804288151117,-0.1725959768159245,0.6540337386594414,0.43514403767653076,0.7203570286372092,0.5745880061854468,0.3865631295097182,0.7489184053405347,0.43663725217537147,0.39977195275045424,0.5703552071489612,0.36180617030619117,0.5382201773367179,0.5893947710357195,0.49932256101381023,0.37600717546902934,0.25407182462255323,0.31689695018068287,0.5819910790244258,0.23029728550872663,0.6393691708829833,0.4328458551479608,0.27709156200388024,0.4695643070940905,0.8367099498347511,0.4331322059008637,0.11937287162542586,0.634624749216827,0.8026576109944652,0.420743336735163,-0.17851840519651968,0.5293494505630008,0.00209104001510351,0.1633009384896988,0.7908770522255563,0.5065227381731481,0.43545880974543416,0.275424430176396,-0.15725449688277518,0.19716320325976183,-0.29685362188450837,0.18079810158656398,0.2950700582433486,0.531058452161085,0.28269467133976733,0.34074375226456854,0.7099633858971669,-0.24450030016752358,0.4971973556667772,0.2318020777728456,0.5412402242314269,0.635293608735135,-0.17581586943848693,0.5185914385113678,0.7911719399448256,0.6850880452139226,0.6000756129427423,-0.5219278642677947,-0.13388174705090075,0.4348232100308156,0.2332208276243212,0.29338927292251044,-0.005242460632545662,0.4035197267331518,0.40017912897335695,0.436493040223704,-0.0009418570940010194
Cerebellum_7b_R,-0.22562938307083538,-0.2678758573943558,-0.22456482188917162,-0.3088194220098227,0.13845198668881303,0.1623284965771573,0.15758627150323556,-0.2981545108092775,-0.34530969097175884,0.6440392140868639,0.06365605027437012,0.47011963656229827,0.44675595099834714,0.12176637660947746,0.09303826741610921,-0.26077322080431065,0.5301556289695166,0.5545073946198604,-0.3031472746437999,-0.18987159400737932,-0.2100000051174417,0.17773608867022878,0.46013536079500744,0.45745797650660697,0.6496768645949345,-0.2228845282980823,-0.17749923185618513,1.0,0.3832856302257967,-0.29044606509886256,0.02460943661876594,-0.20887061723708347,-0.13794806324032408,-0.2888231724851642,-0.38370804368857825,-0.4760689042232655,-0.3667254727259347,0.5286513518975746,-0.11129263675030919,-0.20370534547326033,0.32695921262892486,0.6864884507447787,-0.15161141349550927,0.807924046187043,0.45998043537096234,-0.03603116378132308,0.0835312898300731,-0.19927452030085369,-0.1165698438527922,-0.11041570677234151,-0.1631641105328713,-0.14428485992242343,0.008184657985620068,0.0959678215586185,-0.1712231295767867,-0.3348470432927691,0.07530889705084784,-0.5014726345601641,-0.04497564906556715,-0.3612874059956748,-0.28475106561552715,-0.07124000159075863,-0.336328505455599,-0.21724491983394856,-0.21888735540426668,0.30301515001258295,0.34104103255545143,-0.36705439389133715,-0.10014560466238515,-0.31479496438388704,-0.2213358239502609,-0.2633428635424436,0.3790239433335186,0.5896273993435353,-0.23041537192539566,0.16445508214202637,0.05176393689018322,-0.25366869784311724,-0.21763624362807457,0.11485880233582571,0.0026969579372890444,0.3157943153194134,0.39507770172968143,0.7042713537680524,0.08706190688901469,0.15877955561571339,-0.3199878105853358,0.004552916596137463,-0.05112905654521091,-0.2411020152169673,0.6700202087189179,0.022070773519894473,0.09461271689093145,-0.46003948575656345,-0.195873194490207,0.5179765390026934,-0.3688932564431842,-0.25594491064531194,-0.2612585684759214,0.14037751876454782,0.7188574082979576,0.6929798560376943,-0.15896217322837808,0.23503516665581234,-0.22226362804088637,-0.04015457874079766,-0.04381291798325457,-0.020596768733319618,-0.4724418860477145,0.357815053640593
Vermis_8,0.07898397504302099,-0.23466779142360455,-0.08297066562725944,-0.14880795916223277,0.43399684367937347,-0.38050040727775797,0.3969315494643918,0.2558085773847996,-0.01877397704877475,0.38720594210071635,-0.07028280033879221,0.1098816265760221,-0.0016624613264199905,0.48890743297804795,0.004425683750969779,-0.040624734236242056,0.717200952027693,0.7679562083494192,-0.18088631243885012,-0.13161129122379475,0.1658724142534258,0.3654564572310273,0.4786591753800608,0.30104199327223663,0.7371901687314909,-0.06426371256077909,-0.21071495527444695,0.3832856302257967,1.0,-0.4279454364735508,0.26122748037390964,0.17524933746762286,-0.057454106865142074,0.03010592636707029,-0.30856217601118874,-0.1679209623931649,-0.3605910519173284,0.4888943772251779,-0.3020337315112598,0.1968298572095845,0.08747270835164399,0.5155245130165865,0.0796082752037144,0.6689805857780677,0.2369087491486398,-0.21738227051873651,0.30322673082522683,0.015653644743217312,-0.5312475612529362,0.2931929447478723,-0.3612671423082492,0.09413660352051954,-0.4449058152840919,-0.3516333224856142,-5.3009046313585495e-05,-0.009080394951552665,0.00758611943498922,-0.22909016683118877,-0.07620127184115105,-0.05962159630505384,-0.10921613771506133,0.006407336681620427,-0.024966551928791936,-0.10752314669597743,0.07550756726072154,-0.05314010957776593,0.07550042930920821,-0.44311060228708793,0.41302704199056234,0.2287774162971158,-0.13995340428549097,-0.2855218088342544,0.19955709131075458,0.669524005853982,-0.6301605631271953,0.47404508481485613,0.2684109250263095,-0.5075385394959,0.1948520627617616,-0.29612552365419087,0.2821979897533322,0.5980208702166596,-0.16529682703560603,0.806249939594141,-0.1727917987076109,0.2879541105902649,-0.14313603550018178,-0.005666503524930291,-0.3876002972911154,-0.4830720836139747,0.7594819934270401,0.013218698005097366,-0.09418776111591697,-0.1684391229485144,-0.5424300861085017,0.42051824116726105,-0.1364609847304467,-0.47917664055558284,0.07570372641715091,-0.20094009342529565,0.7188331909318764,0.7438260305339662,-0.16334296115538052,-0.2746442291961758,0.2746717121007948,0.4508657331710759,0.04036089806398466,0.2994254999151305,-0.1301776758607105,0.2689739518134901
Postcentral_R,0.5753269497154777,0.8201543002421775,0.5169058536067415,0.8064878311836545,0.04175616822914804,0.6201453856416792,-0.042091098932603675,-0.08869145725832882,0.5576466630908323,-0.0010439591222725936,0.27551509940671115,0.36395320041861984,0.33903596761027016,-0.05637874680684253,0.476452988372703,0.7006452040236386,-0.27629442331821563,-0.6762531464911782,0.05521107332304528,0.8246821958924975,0.3485607299155201,0.16799860117318063,-0.16611492811017445,-0.16310027561035187,-0.5456067548662259,0.26937602171042485,0.6628563240802654,-0.29044606509886256,-0.4279454364735508,1.0,0.05418482145260909,0.5676714312810422,0.38220444166661055,0.3709731647639467,0.8527126805549986,0.367715500204758,0.9527298655500728,-0.379393146992691,0.9162884476756373,0.5367128247964659,0.4766736977523249,-0.5565435560011328,0.39370494142000845,-0.36244856619485766,-0.19591858162976714,0.6035942924827111,0.19471603545142654,0.48508065193068817,0.8618323965792467,0.2617220917131565,0.7564748155948684,0.2885227667528872,0.7384773505264489,0.7430133718888748,0.412254660828546,0.4652230977417848,0.6660706054088807,0.604050543540606,0.26104141579008056,0.3259510142401979,0.3961187929419524,0.4938061747747022,0.18165016952892515,0.45625459315320493,0.48027093630668793,0.27490092016359935,0.48030928968930514,0.7844194087354935,0.4202085129072086,-0.09142064754569047,0.7380453263888606,0.840434089850832,0.4202213855285677,-0.18986953677846338,0.8628561235210953,-0.04636822178299501,0.09019560472230753,0.891811044325897,0.5027787949027771,0.36646181876165645,0.38119790184465313,-0.24843358413486694,0.23860366715363768,-0.48272618536379974,0.37586912233491243,0.3502070389773408,0.3120254825306381,0.30961138818896783,0.4928854067114633,0.667801282134174,-0.4170352107415817,0.28397027115755846,0.357091148951769,0.6116407119442657,0.9397576751756815,0.032403520718391,0.7471094730694782,0.8795534269345259,0.37511406584132045,0.7245545038179617,-0.6685462415020409,-0.3092499766029103,0.5360141247962403,0.6137031330097775,-0.051293051881662964,-0.02142362206479924,0.38937710026455247,0.3670211662648099,0.40268217735253903,0.10323451295517555
Thal_LGN_R,0.49777433985621805,0.2105648903368556,0.35387889385617394,0.2888037397711868,0.5707495694017548,-0.10477020133669318,0.531422828709305,0.43337826907306376,0.5884355797592506,0.14675126782103273,0.36630498509094617,0.0012872518333614457,-0.23080546360055854,0.056012919404623565,-0.11108246563185804,0.4815312407125744,0.3124388909986293,0.16931207122312472,0.31442115324464825,0.42041316965188696,0.3398504856624636,0.022436588213182222,0.358918827744132,-0.31855575442792733,0.2354960335055827,0.40111177911328805,0.18578970623814361,0.02460943661876594,0.26122748037390964,0.05418482145260909,1.0,0.3416357411366963,0.4349711683267272,0.40244827685750706,0.2523812953640848,0.34923479331377094,0.040996926922677444,-0.0516143000963112,0.061470864010888984,0.3195735360378973,-0.08312746730755201,-0.14984643910289494,0.34115129075034323,0.19763371985018593,-0.006181787818425353,0.24517675949823792,0.23161759170579102,0.3173308899874968,-0.1704103654919181,0.5670850513114534,-0.033171119466442814,0.26290639230733875,-0.2937908086209394,-0.044943443510037186,0.5640513360597431,0.5122607201922615,0.13792703025952366,0.2866170005024634,0.1737143923554762,0.2659405798893986,0.5953949142024592,0.4206841534501282,0.3756049007401492,0.3901134574084178,0.37760550359651973,0.07415609057795822,0.03717465671762327,0.11538072259220648,0.44288167120600724,0.6064379269996684,0.41318526507188846,0.20844384138509228,0.015513712456679835,0.26363604418245684,-0.14561968464828942,0.3613158897726374,0.4294092584585797,0.03046577042364607,0.5749724273347442,-0.05915405452029831,0.23291772612854342,0.5323943543668167,0.01245393947671243,0.16037404290868892,-0.16524996688498408,0.6670352332677966,0.16934391867682472,0.2070334996932266,-0.010392044833174258,0.018773395370959622,-0.012998338323481597,0.25220706598998727,-0.17771605890939265,0.39616714894768207,-0.08841122457891656,0.08914199414153787,0.3135116035978616,0.025507729489175093,0.3035518344984007,0.08146587996460138,-0.007010510490484647,0.06097683615171258,0.34007522983834737,-0.2819961198028002,0.3246838637781069,0.6874251017174406,0.499054005743327,0.5328043587092645,0.4431108249351866,0.21253779748229515
Cerebellum_4_5_R,0.7496222337008249,0.7294111218285236,0.6937820821176993,0.7989810695896451,0.4503140985997627,0.2503781643266578,0.173594523086041,0.22424700203553993,0.711937513822776,-0.039247214362430914,0.30326125699468703,0.37586312965401825,0.019098825603745942,0.10011812971026023,0.5485412615882727,0.7739835581128792,0.09446477303057166,-0.22802738936045178,0.015430451067424689,0.7371398940684042,0.6405342309236888,0.22163648485058465,0.10644988167853249,-0.00557886799570485,-0.1478787578146983,0.23202751968109817,0.6414830361982748,-0.20887061723708347,0.17524933746762286,0.5676714312810422,0.3416357411366963,1.0,0.4260826306649435,0.4246377063124383,0.7313764628541698,0.39980625579570206,0.6483084885177924,-0.28818287530938375,0.5100726775977025,0.7305495226924139,0.5691425581896441,-0.36552057960319123,0.5557227244322995,-0.0838357821811921,-0.11807681517023251,0.5117364092768947,0.6649380303924297,0.7368875391785419,0.3322384577234865,0.6918231552827651,0.5915964535889144,0.5353290284481629,0.20783971883429367,0.293472813655201,0.5176366139774613,0.6074543262543902,0.5542604505016392,0.5877036563334478,0.34606180262173625,0.3997818947087346,0.4739256014861869,0.567660197411453,0.3682965646233588,0.6181795706006435,0.6203130327742734,0.14384359669539057,0.4485890871485036,0.6074865367110903,0.7987192957109448,0.35504097396148404,0.7702076173008962,0.7139871999060737,0.4822831452042981,0.19508359761154312,0.2607955130510085,0.23418110917149912,0.4317951854712137,0.5320012937803801,0.73423445132301,0.2321494981287773,0.5906604035163713,0.10479215281796972,0.06861898258473738,-0.04780460213217773,0.25398887653961993,0.5702007493462756,0.5913046045952384,0.3392432852300388,0.29746914562140303,0.5089023915775659,-0.03134172926798777,0.4968600303526894,0.19863609943418772,0.6122898157751154,0.40868876702035717,0.00166573680021995,0.5740618120133939,0.5900764217452183,0.6495694409453269,0.39581321815062764,-0.3370306846659562,0.11631320208860596,0.5016981082817938,0.1359616334958157,0.4364676314020152,0.41724340012395694,0.4418695447217786,0.6522785803665064,0.3948038995962579,0.1786262754157611
OFCpost_R,0.31939289606161125,0.25721676402601257,0.38793563103968276,0.4476779885837172,0.5278634289657737,0.2703233048799527,0.3356495944748406,0.2628378955160063,0.7174929753536948,0.06643746139223461,0.47764989311204126,0.2072287084703413,0.09998703379403591,0.10464413109354767,0.27607104047581726,0.5401035029635548,0.0783372649209133,-0.19027924095530416,0.3912699168743114,0.596932522784506,0.1900014873320861,0.19867880549840927,0.09435043172573755,-0.13691202593827195,-0.163419531994415,0.41338759452680673,0.28818215722056156,-0.13794806324032408,-0.057454106865142074,0.38220444166661055,0.4349711683267272,0.4260826306649435,1.0,0.6842825629567386,0.4502793566441347,0.6522116108573371,0.3211989807864212,-0.026464290860034975,0.3452420376164654,0.1752475935990344,0.29879942649789754,-0.3384742165098025,0.2660050090885913,-0.07462953310241081,-0.09302133460356142,0.47418548344574146,0.12539403359702578,0.3763577686221563,0.295553412208162,0.6773616231868982,0.22253403573240388,0.1814667019583129,0.16392536600695287,0.2791928620917011,0.5964288240694087,0.5222464423571525,0.35880055448218606,0.38951707664108653,0.170919017391334,0.423530240054051,0.6005008851822569,0.44593660523613465,0.5383134394566644,0.5816225842530225,0.4413659677818071,0.23283932733698326,0.21381252714845722,0.34501050059833344,0.5168813978641925,0.3852463771940618,0.5155831688141935,0.3624354318071404,0.22922246124853418,0.058334122662319146,0.27355793435370557,0.14664176938458912,0.2725703571017532,0.40659470866717545,0.5153812600276886,0.1382838228073766,0.34219150316409097,0.16621648012266127,0.1544224995418006,-0.10866522444628149,0.1537042821773993,0.5245558334995446,0.10661645170310745,0.2281895064684785,0.21154491561787125,0.2889564662086471,-0.23202589278023222,0.3428284949879536,-0.054030616884857094,0.5503753923612027,0.3224530793096634,0.15733459867685468,0.34793197419256083,0.38798552705147227,0.37958930438978034,0.36098857516513316,-0.2947849601945243,-0.11965833624416959,0.5209877307794506,0.2155010962684318,0.2850573507422316,0.481095134503065,0.6250529956545628,0.26117529105092957,0.6112446778925407,0.31936966895517893
OFCpost_L,0.4420046074306412,0.35474067992357844,0.4059238392596961,0.4531338702716847,0.3598627076142581,0.1465352511350232,0.362501417892616,0.35182252714150475,0.6115536346397517,-0.12303315598847386,0.3758429087968967,0.14371642894904074,-0.02214699319743317,0.037686948877065134,0.25682162287495147,0.613555724915487,0.03145074749052406,-0.09135226909871738,0.30699408600395234,0.557638462747872,0.25409679712045147,0.2008520476274907,0.12378180149897859,0.025270642294374125,-0.08546549035823156,0.3930395473395682,0.24155657692238428,-0.2888231724851642,0.03010592636707029,0.3709731647639467,0.40244827685750706,0.4246377063124383,0.6842825629567386,1.0,0.41715256307390564,0.629502145895902,0.37221107131871145,-0.10603609946630961,0.3157835732368744,0.2902639317549556,0.2094209164830858,-0.24426754508157125,0.30675107191647566,-0.047278331382096875,-0.07408130362580458,0.3404821110163921,0.2924745978845754,0.37558779294719724,0.175565152107784,0.4818811523026496,0.20249693915391156,0.1581623167018466,0.08241656618324106,0.19465721254703758,0.46764212797398386,0.7027835451812858,0.3315132114123054,0.4939285292201688,0.1550618845672724,0.7368530290173244,0.4265363340597134,0.41293995399355177,0.6084025217943568,0.5060203637829296,0.5518663396426705,-0.15342785359733344,0.1892744193922857,0.39642805312807344,0.41688720355410736,0.376503353070271,0.47483315046344793,0.37019417840889496,0.254370392734017,0.09159005336078817,0.19540940986470362,0.2859515410019861,0.24092337494507027,0.30339513370216964,0.5236900971191086,0.0544430855144481,0.5449420960381863,0.21388660320597755,0.06079439061837066,-0.07784876838960375,-0.056241284849039244,0.47785729156882245,0.22216604506378676,0.219408370555175,0.14242901492995722,0.2410452104753912,-0.15300109458418604,0.30046577733688046,0.025124829678228204,0.471369118626582,0.2588243732851157,0.06964793533319384,0.3844989830428791,0.3159782958369367,0.35932928018983856,0.25184553049851915,-0.22722717034739595,-0.09259832220015826,0.4870108632291333,0.048351225626737694,0.25227730879787097,0.414971856735695,0.38839781024014225,0.4031577840753426,0.6955312603915771,0.2300913048888272
Frontal_Sup_2_R,0.7218861317784768,0.883915121091699,0.8234120604842834,0.9155265805670317,0.30072563632751825,0.6050403606455051,0.05276313129216821,0.0814555745757007,0.7407267402284637,-0.13433650630155988,0.3409214887541655,0.34585016003510893,0.17835552731248042,-0.1567689260104278,0.38378695744425195,0.8513357727156591,-0.2751836773160158,-0.5773552799759322,0.1229236210487338,0.8716356019653307,0.645223044140874,0.12043486516400512,0.026248504805305738,-0.1804522099355622,-0.4776307215452656,0.2829354847661741,0.7692254152344145,-0.38370804368857825,-0.30856217601118874,0.8527126805549986,0.2523812953640848,0.7313764628541698,0.4502793566441347,0.41715256307390564,1.0,0.4855701663879886,0.8822464642992713,-0.5311651632039133,0.7811928999277772,0.6642317838428292,0.45181591829654205,-0.5871729476058128,0.6333265032765244,-0.38074882870495735,-0.078474392923968,0.7246107848937171,0.4373360766159441,0.7865768890186301,0.7234639957137713,0.4982869090776132,0.7911403913151644,0.5172480470724709,0.558459158080027,0.6835806054975077,0.6454764634572887,0.6083296685408429,0.6723446199664022,0.6615470541046647,0.5395670283417785,0.4220964670923874,0.540385428642244,0.7526725432997041,0.2819734098879506,0.6658492662590021,0.6529607469163793,0.146692716680508,0.5397582365332787,0.8348076344847074,0.5512311219086485,0.12395843304755227,0.8476650523519873,0.9109071977595176,0.43636856476526936,-0.10542588810045947,0.6871897772147654,0.1274740798742612,0.38711790480798447,0.8772684621952146,0.6571057724570585,0.5336040936277677,0.47826611297547034,-0.10087162478220175,0.2984502602604575,-0.41831369355284403,0.32135013361158377,0.4938183625758528,0.6068981939797997,0.5297206615324613,0.6123807291037013,0.8087203826691983,-0.4216732653805399,0.5768374465723635,0.22767288163441604,0.6516230938961451,0.7873651259431073,-0.10078009462509524,0.7325931985875247,0.8725792323894959,0.5561738330469107,0.6935879626767827,-0.6687759457362659,-0.23615435740400223,0.5799483937898103,0.39431318154630157,0.3145718231858314,0.24342727686727872,0.3849702707178544,0.5663103860465969,0.5288444197579567,0.19427155080904834
