,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R
SN_pc_R,1.0,0.16670682070025364,0.1537042821773993,0.4027897476733849,-0.11700070035782828,0.15269297632534884,0.30059623537746544,-0.04267095680837542,-0.062135083491094194,0.17608866163142992,-0.1727917987076109,-0.18021501111779237,-0.16524996688498408,0.3337752739334733,-0.14126232113903645,-0.00831916276650514,-0.019334291361038102,0.33105443678270613,0.3331727093819914,0.17877643077034602,0.09389948874615678,0.015500960799519646,0.31956400236409804,0.2614369925916801,-0.08577178387125425,0.26802530942323805,0.1656039260304144,0.38944079778503926,0.3517447163157646,0.3392620314372803,0.17102998374278486,0.4722007080385806,0.29899954334109385,0.1191308630605593,0.30573480405491166,-0.043090618238389396,-0.17441436341351943,-0.18076995920211814,0.20376746665508602,0.27639967508459934
Thal_MDl_L,0.16670682070025364,1.0,0.15733459867685468,0.40812423210203785,-0.18743079628727635,0.5018296569241429,0.3202110370351207,0.5307765593734299,0.583402684590506,-0.18152880140407054,0.42051824116726105,0.2044065650524658,0.08914199414153787,-0.12054568825852713,0.16026989410564876,0.07165856555942124,0.09864304571826434,-0.0741775843440408,0.31278634870430166,-0.38183288398841336,0.22483545162489066,-0.17345879524816674,0.3034480116073998,-0.05581043862032117,0.53377677053424,0.017792397395138076,0.0028781167160859557,-0.09512121769260566,-0.06414080344713499,0.16820605391859594,0.13597792661328195,0.006535951054708617,0.25110150085152916,-0.054378414268055515,-0.13510550989695833,0.27421436773478625,0.5145853377037718,0.5132408560997325,-0.10363074469103553,-0.03958446416478173
OFCpost_R,0.1537042821773993,0.15733459867685468,1.0,0.35880055448218606,0.5222464423571525,0.38654097519761954,0.36098857516513316,-0.3364997519431275,0.0783372649209133,0.38951707664108653,-0.057454106865142074,0.36743126614234195,0.4349711683267272,0.22253403573240388,0.06554673429503152,0.5277383413668676,0.26117529105092957,0.1814667019583129,0.23283932733698326,0.10661645170310745,0.13467007229658262,0.43548456687029735,0.34219150316409097,0.2899368616180336,-0.23202589278023222,0.6751746347973494,0.2850573507422316,0.34901977269731843,0.40659470866717545,0.3452420376164654,0.2863531641390734,0.21154491561787125,0.2791928620917011,0.7174929753536948,0.3624354318071404,0.14664176938458912,-0.2947849601945243,0.3356495944748406,0.5816225842530225,0.4476779885837172
Temporal_Sup_R,0.4027897476733849,0.40812423210203785,0.35880055448218606,1.0,0.3510638997550242,0.6932014007350229,0.7054757744914666,-0.15810314357656005,0.18521739512387922,0.3161442612312667,0.00758611943498922,-0.10641492832706616,0.13792703025952366,0.5203211063416044,0.18373974965021114,0.26322391245798044,0.38550336499484156,0.4382757647333915,0.2796921127305684,0.2713987792525372,0.11829256435636466,0.39034098225783365,0.6500953620961591,0.47176300145523686,0.04128892431215035,0.5792239246634555,0.29571956194362703,0.5630496961838659,0.6651054577542932,0.6782747242731594,0.47910545391408893,0.44228997220926697,0.6948156573710419,0.4088048982774188,0.643070552367967,0.2284508411771968,-0.15709609259085117,0.1338399359797144,0.432441473339708,0.7161390528881135
OFClat_L,-0.11700070035782828,-0.18743079628727635,0.5222464423571525,0.3510638997550242,1.0,0.27674750755530797,0.2521529097166972,-0.5338648253768747,-0.0051236923684901455,0.3912458275558582,-0.009080394951552665,0.2502885264012571,0.5122607201922615,0.40408814884485794,0.332350355703243,0.26050356329537133,0.5861509341757449,0.3760242433813484,-0.05694382129183059,0.45212129545362395,-0.02116785237209944,0.7451128782293708,0.4902352868291005,0.4207532471304654,-0.2819527592078138,0.5440756576459029,0.2671251128466723,0.3519123657516087,0.44076243756715083,0.39202773511508565,0.4499683423779825,0.13019436325137762,0.20170461606549575,0.7472092834652344,0.6061375280207122,0.021981623113657076,-0.41379866152712413,0.25575416837825915,0.4894377778157213,0.6668916471023143
Heschl_R,0.15269297632534884,0.5018296569241429,0.38654097519761954,0.6932014007350229,0.27674750755530797,1.0,0.5465278506905688,0.010876538511945907,0.3179941831096725,0.19987274268103747,0.07361326101357449,0.09125202027917007,0.3781165091221612,0.24023383086461209,0.0023990861556918374,0.27656898524104634,0.3980793807059975,0.24780554157114096,0.20185287685782424,0.11766559396573825,0.2912351458560058,0.3101196242141029,0.5170378005953106,0.36625345161716805,0.09980898694740303,0.3798174013352835,0.12922393545324112,0.32072504172675287,0.3763601526063051,0.41436664188431366,0.2749727143970153,0.36224127948554247,0.5335863055455101,0.28319868121396763,0.38172427819155574,0.38363345895803297,0.06895032309326395,0.43604635174143025,0.3267483001616974,0.4357506605664302
Cuneus_L,0.30059623537746544,0.3202110370351207,0.36098857516513316,0.7054757744914666,0.2521529097166972,0.5465278506905688,1.0,-0.23127628714636161,0.013857288131595459,0.3420850852751854,-0.20094009342529565,-0.30651476729971644,0.08146587996460138,0.692813483298252,0.09313378723399554,0.17675406658340104,0.36736771926505657,0.18146337691397427,0.3171089488389726,0.17297430005427322,0.17215795380347593,0.15748646120675244,0.3258476063005935,0.6357886722228656,-0.06405967610226435,0.4903947281551256,0.028401695899148212,0.7522810186670852,0.8140482308617558,0.8074781396515912,0.307349263895176,0.5712100816590454,0.9146270280652546,0.4010441415933589,0.7049043473557038,0.1742241758678722,-0.2614861391403127,0.13006275619363258,0.47942515153711884,0.591459108326691
Occipital_Inf_R,-0.04267095680837542,0.5307765593734299,-0.3364997519431275,-0.15810314357656005,-0.5338648253768747,0.010876538511945907,-0.23127628714636161,1.0,0.5072858581572111,-0.6006773214552372,0.5359778842198517,0.06577552355139316,-0.20828042489958223,-0.45987483824970427,0.06435999035904895,-0.17080473119042666,-0.18022174824787762,-0.25924423212179015,-0.02440743998875524,-0.3998376918001356,-0.04801241420980342,-0.3761294653401996,0.017354758474472785,-0.3820301061816208,0.8367969293836929,-0.45454478381640656,-0.21670018671119504,-0.5981752989547253,-0.6077538617617098,-0.4164479138494549,-0.08399210083286976,-0.21065476151534104,-0.24964034839642543,-0.6121344257139036,-0.619595058827392,0.216161632763118,0.8945751349582725,0.1736838386483205,-0.5042805713696998,-0.5765441561072647
Temporal_Inf_R,-0.062135083491094194,0.583402684590506,0.0783372649209133,0.18521739512387922,-0.0051236923684901455,0.3179941831096725,0.013857288131595459,0.5072858581572111,1.0,-0.28915946042215057,0.717200952027693,0.3076768513538633,0.3124388909986293,-0.2924625709924559,0.5983690315580604,0.014807862959001893,0.10827091286172343,-0.0517210206817592,0.1225327569160572,-0.26111001824919433,0.11233145589511048,0.02889862137426322,0.20375210558893805,-0.2735315268479979,0.6556365938329949,-0.04501110197438038,0.126045822666042,-0.4107507733164893,-0.297070625420371,-0.14252851074342068,0.1721329462684592,-0.33574492990757915,-0.13721318627237167,-0.023937662380327473,-0.19376929182040772,0.25689982290272756,0.6741468573663966,0.4050305770915587,-0.08429453779010698,-0.11776467476648335
SN_pr_R,0.17608866163142992,-0.18152880140407054,0.38951707664108653,0.3161442612312667,0.3912458275558582,0.19987274268103747,0.3420850852751854,-0.6006773214552372,-0.28915946042215057,1.0,-0.22909016683118877,0.08005166877056938,0.2866170005024634,0.46659723480943205,0.011802229595756783,0.5689856459123327,0.38415595027087923,0.24603530076820132,-0.035383984100356265,0.4238744272163,0.5799056129105864,0.42383932279553044,0.23210211148620932,0.4026359907194387,-0.4419423665278521,0.49104488593447176,0.2936841416110957,0.5133547357775909,0.5704524132082952,0.5448368332669304,0.37404400817930067,0.3245584141009137,0.27332163692880523,0.621200305629177,0.6234918309820675,0.2413996830719223,-0.6184934473761753,0.06821345488907077,0.6669632899365383,0.636274692674304
Vermis_8,-0.1727917987076109,0.42051824116726105,-0.057454106865142074,0.00758611943498922,-0.009080394951552665,0.07361326101357449,-0.20094009342529565,0.5359778842198517,0.717200952027693,-0.22909016683118877,1.0,0.5128378038708415,0.26122748037390964,-0.3612671423082492,0.6844465738232537,0.13638927709148024,0.2994254999151305,0.09413660352051954,-0.05314010957776593,-0.14313603550018178,0.14711439129041834,0.0068211101337081175,0.2821979897533322,-0.2650520393491008,0.7594819934270401,-0.041987054964584436,0.2746717121007948,-0.5939112033907251,-0.5075385394959,-0.3020337315112598,0.3706166743183721,-0.3876002972911154,-0.3516333224856142,-0.01877397704877475,-0.2855218088342544,0.47404508481485613,0.7188331909318764,0.3969315494643918,-0.10752314669597743,-0.14880795916223277
Thal_AV_L,-0.18021501111779237,0.2044065650524658,0.36743126614234195,-0.10641492832706616,0.2502885264012571,0.09125202027917007,-0.30651476729971644,0.06577552355139316,0.3076768513538633,0.08005166877056938,0.5128378038708415,1.0,0.5728111821422738,-0.27213871986589633,0.2911442826906054,0.2995017889443014,0.3846326171746836,0.25040837878277217,0.08361295006141896,0.11063348817040268,0.18229952235426095,0.058625747164577975,0.20244650112755871,-0.027354415449473868,0.21495139060608082,0.27341497646177476,0.4165035938332572,-0.34821469785267695,-0.3580054763122373,-0.2986777551230754,0.38015447448847306,-0.182431606764037,-0.3806334206489674,0.3967311773460058,-0.16246409487788896,0.3672920078836613,0.21737028402848776,0.5798646997285068,0.14608079007430866,0.05801860396204911
Thal_LGN_R,-0.16524996688498408,0.08914199414153787,0.4349711683267272,0.13792703025952366,0.5122607201922615,0.3781165091221612,0.08146587996460138,-0.20828042489958223,0.3124388909986293,0.2866170005024634,0.26122748037390964,0.5728111821422738,1.0,-0.033171119466442814,0.28214723385332446,0.25090918017988334,0.5328043587092645,0.26290639230733875,0.07415609057795822,0.16934391867682472,0.3239863540935591,0.3395928936599549,0.23291772612854342,0.18346518687043703,-0.012998338323481597,0.4396227870017255,0.3246838637781069,-0.02277193871715007,0.03046577042364607,0.061470864010888984,0.3244939297736453,-0.010392044833174258,-0.044943443510037186,0.5884355797592506,0.20844384138509228,0.3613158897726374,-0.007010510490484647,0.531422828709305,0.3901134574084178,0.2888037397711868
Paracentral_Lobule_R,0.3337752739334733,-0.12054568825852713,0.22253403573240388,0.5203211063416044,0.40408814884485794,0.24023383086461209,0.692813483298252,-0.45987483824970427,-0.2924625709924559,0.46659723480943205,-0.3612671423082492,-0.27213871986589633,-0.033171119466442814,1.0,0.09360498725030471,0.12104431720360996,0.4869010476822149,0.33623915707672286,0.20121949625377897,0.6141293297076134,0.0791344065167769,0.2264129261447528,0.30395548977774406,0.7865676897815393,-0.2732980970320613,0.42912869846586055,0.0783183972416095,0.8307856259051836,0.8217751886933544,0.7543606427915218,0.4718231116206219,0.6579263420193033,0.7205343044124786,0.4296873885453685,0.854946602280523,-0.0033546422816391093,-0.5268183894241254,-0.050079391037023746,0.5470024113318018,0.7330268137023231
Vermis_9,-0.14126232113903645,0.16026989410564876,0.06554673429503152,0.18373974965021114,0.332350355703243,0.0023990861556918374,0.09313378723399554,0.06435999035904895,0.5983690315580604,0.011802229595756783,0.6844465738232537,0.2911442826906054,0.28214723385332446,0.09360498725030471,1.0,0.15261078201193296,0.367461343116017,0.12543861461957467,0.055465475760013684,0.04487231646434195,0.06606740469421656,0.22270691715207047,0.2394270570568764,-0.05506654531515679,0.43663633543549113,0.22470028317923119,0.31480923304843106,-0.18910234544268595,-0.007918675204371808,0.0904325504721565,0.4978097377156799,-0.3694483362998913,-0.10641454085001428,0.3233197229658923,0.16681673082926002,0.14552554499491185,0.23643287055896123,0.18889733078220816,0.1630846404617394,0.24360137605360108
Amygdala_R,-0.00831916276650514,0.07165856555942124,0.5277383413668676,0.26322391245798044,0.26050356329537133,0.27656898524104634,0.17675406658340104,-0.17080473119042666,0.014807862959001893,0.5689856459123327,0.13638927709148024,0.2995017889443014,0.25090918017988334,0.12104431720360996,0.15261078201193296,1.0,0.21729085872970388,0.0942680462475251,-0.08385898056775644,0.14664062600616976,0.44218233450659805,0.4707009846332419,0.3294248048285868,0.08323054683012178,-0.06992206770926433,0.45762818803213046,0.41137406932977943,0.11994831609926117,0.21188261883196863,0.22081291701229844,0.22325384587386302,0.022051325778898328,0.08340330063176844,0.4716563624785839,0.22723034908491743,0.45004716079651264,-0.15853872225353716,0.21517469250126164,0.6131625037337584,0.3685194990343217
Temporal_Sup_L,-0.019334291361038102,0.09864304571826434,0.26117529105092957,0.38550336499484156,0.5861509341757449,0.3980793807059975,0.36736771926505657,-0.18022174824787762,0.10827091286172343,0.38415595027087923,0.2994254999151305,0.3846326171746836,0.5328043587092645,0.4869010476822149,0.367461343116017,0.21729085872970388,1.0,0.4221248440624841,0.024973497972131765,0.5578883083744215,0.22816106083873128,0.3629143335693256,0.5798809839815978,0.626931626447087,0.12564925098478863,0.4267533253115987,0.26109814383843727,0.2818713034546148,0.27450145728211,0.37639984791642145,0.7170582742873907,0.37526187989379056,0.2933753294224542,0.551262259650998,0.5710802208674869,0.4842158533321891,-0.043415746319236635,0.5207354860593207,0.4287597950479487,0.611751095901376
ACC_sup_L,0.33105443678270613,-0.0741775843440408,0.1814667019583129,0.4382757647333915,0.3760242433813484,0.24780554157114096,0.18146337691397427,-0.25924423212179015,-0.0517210206817592,0.24603530076820132,0.09413660352051954,0.25040837878277217,0.26290639230733875,0.33623915707672286,0.12543861461957467,0.0942680462475251,0.4221248440624841,1.0,0.21099631800386018,0.6773991856540826,-0.0632985113022344,0.15831946298173843,0.4707406921806173,0.5445108521222639,-0.07293256076251539,0.47802292059533,0.5470478856884456,0.3013566523921007,0.27906334236785685,0.19835731174321375,0.5195828095456113,0.49695015838187606,0.20016269039687606,0.4145703332193634,0.5057539962196547,0.18631570074105186,-0.15610543344440467,0.004989193547232747,0.4246504165384947,0.4834476193698788
Thal_Re_L,0.3331727093819914,0.31278634870430166,0.23283932733698326,0.2796921127305684,-0.05694382129183059,0.20185287685782424,0.3171089488389726,-0.02440743998875524,0.1225327569160572,-0.035383984100356265,-0.05314010957776593,0.08361295006141896,0.07415609057795822,0.20121949625377897,0.055465475760013684,-0.08385898056775644,0.024973497972131765,0.21099631800386018,1.0,-0.06578050197860781,-0.18555541568698306,-0.3259554307190164,-0.08238850538802159,0.1473961005178936,0.017124407065375147,0.2828155203273991,-0.0761607661293897,0.20971514471726826,0.25500042196329925,0.31081150314439143,0.11904625702545384,0.10932770721926102,0.31917975080967637,0.19666583646078534,0.2237934214074858,-0.15605040686928182,-0.04867633394922023,0.04848827734332466,0.17397478462192673,0.14849241830678203
Precentral_L,0.17877643077034602,-0.38183288398841336,0.10661645170310745,0.2713987792525372,0.45212129545362395,0.11766559396573825,0.17297430005427322,-0.3998376918001356,-0.26111001824919433,0.4238744272163,-0.14313603550018178,0.11063348817040268,0.16934391867682472,0.6141293297076134,0.04487231646434195,0.14664062600616976,0.5578883083744215,0.6773991856540826,-0.06578050197860781,1.0,0.06152574819375363,0.2553866922312537,0.3703305056497118,0.7552828229210549,-0.22103278962210696,0.3401770705307555,0.4241428161941431,0.46567860292195473,0.39732284169587045,0.21894248318423504,0.5611432567105588,0.607066396215313,0.20612963874451493,0.36260599432839846,0.659740959732906,0.1477463692393782,-0.3448520885057003,0.017277320875711866,0.5416042070234023,0.5853839952631854
Raphe_D,0.09389948874615678,0.22483545162489066,0.13467007229658262,0.11829256435636466,-0.02116785237209944,0.2912351458560058,0.17215795380347593,-0.04801241420980342,0.11233145589511048,0.5799056129105864,0.14711439129041834,0.18229952235426095,0.3239863540935591,0.0791344065167769,0.06606740469421656,0.44218233450659805,0.22816106083873128,-0.0632985113022344,-0.18555541568698306,0.06152574819375363,1.0,0.09483786618177484,0.13139014937893514,0.09569495829644477,0.03764075875444615,0.04579102355355082,0.27144686452181255,0.054143933309616,0.07858919052068257,0.13103082194845075,0.16632275407644023,0.12062422135064718,0.05872163742976228,0.19724991165191738,0.11745841298882058,0.42731223494721493,-0.008883231299004443,0.336393196385991,0.31529896621212694,0.13488197781670835
Frontal_Inf_Orb_2_R,0.015500960799519646,-0.17345879524816674,0.43548456687029735,0.39034098225783365,0.7451128782293708,0.3101196242141029,0.15748646120675244,-0.3761294653401996,0.02889862137426322,0.42383932279553044,0.0068211101337081175,0.058625747164577975,0.3395928936599549,0.2264129261447528,0.22270691715207047,0.4707009846332419,0.3629143335693256,0.15831946298173843,-0.3259554307190164,0.2553866922312537,0.09483786618177484,1.0,0.6170936095378344,0.12648486805575057,-0.23011470031790793,0.4706044924582432,0.20583545110819537,0.2260366393227429,0.360053934997593,0.35191910988312847,0.28143061435594524,0.007073416199404787,0.10550414166582295,0.5364927716100992,0.4458692866092854,0.1609693981250344,-0.33688915417133014,0.06146163950860537,0.3853503769195676,0.592797537859098
Insula_L,0.31956400236409804,0.3034480116073998,0.34219150316409097,0.6500953620961591,0.4902352868291005,0.5170378005953106,0.3258476063005935,0.017354758474472785,0.20375210558893805,0.23210211148620932,0.2821979897533322,0.20244650112755871,0.23291772612854342,0.30395548977774406,0.2394270570568764,0.3294248048285868,0.5798809839815978,0.4707406921806173,-0.08238850538802159,0.3703305056497118,0.13139014937893514,0.6170936095378344,1.0,0.3653615580034316,0.16233164776663397,0.4514117157195651,0.4028717626344873,0.23282360846020217,0.26695993557682496,0.3542177970176898,0.5995247713262353,0.34039426070564793,0.2853197963911883,0.3952880690500684,0.4251945445982092,0.40617107944488556,0.043259610257737266,0.29700168986738956,0.32991720770714184,0.5999822670374653
Postcentral_L,0.2614369925916801,-0.05581043862032117,0.2899368616180336,0.47176300145523686,0.4207532471304654,0.36625345161716805,0.6357886722228656,-0.3820301061816208,-0.2735315268479979,0.4026359907194387,-0.2650520393491008,-0.027354415449473868,0.18346518687043703,0.7865676897815393,-0.05506654531515679,0.08323054683012178,0.626931626447087,0.5445108521222639,0.1473961005178936,0.7552828229210549,0.09569495829644477,0.12648486805575057,0.3653615580034316,1.0,-0.240812156357459,0.46658930173260577,0.2686828562379147,0.780116914157944,0.6738841281687554,0.540990289961026,0.4938260637198579,0.8409546109171884,0.6805092505474867,0.4578371292556297,0.7685905678285069,0.19520904581779497,-0.3651112291350868,0.19728285432278744,0.5941151668135843,0.6385654236121331
Vermis_7,-0.08577178387125425,0.53377677053424,-0.23202589278023222,0.04128892431215035,-0.2819527592078138,0.09980898694740303,-0.06405967610226435,0.8367969293836929,0.6556365938329949,-0.4419423665278521,0.7594819934270401,0.21495139060608082,-0.012998338323481597,-0.2732980970320613,0.43663633543549113,-0.06992206770926433,0.12564925098478863,-0.07293256076251539,0.017124407065375147,-0.22103278962210696,0.03764075875444615,-0.23011470031790793,0.16233164776663397,-0.240812156357459,1.0,-0.25618761645182836,-0.03566766292015652,-0.538140328384167,-0.47737885067835595,-0.27901218485778845,0.2623793992754646,-0.2186087806940867,-0.15615514032165798,-0.3617074482449243,-0.3799168383973343,0.3709121339270253,0.8787807834479504,0.2796652130875281,-0.29999814628436633,-0.3178593208557192
Hippocampus_R,0.26802530942323805,0.017792397395138076,0.6751746347973494,0.5792239246634555,0.5440756576459029,0.3798174013352835,0.4903947281551256,-0.45454478381640656,-0.04501110197438038,0.49104488593447176,-0.041987054964584436,0.27341497646177476,0.4396227870017255,0.42912869846586055,0.22470028317923119,0.45762818803213046,0.4267533253115987,0.47802292059533,0.2828155203273991,0.3401770705307555,0.04579102355355082,0.4706044924582432,0.4514117157195651,0.46658930173260577,-0.25618761645182836,1.0,0.4087826879760654,0.512214102377428,0.6235763154869844,0.5107097428850155,0.5387884325083838,0.3256605346667168,0.42888124189808224,0.8184545429052953,0.6094967599476585,0.2453283743789382,-0.4396405767831808,0.13767499167072167,0.6844336037964259,0.7293943509831252
Cerebellum_10_R,0.1656039260304144,0.0028781167160859557,0.2850573507422316,0.29571956194362703,0.2671251128466723,0.12922393545324112,0.028401695899148212,-0.21670018671119504,0.126045822666042,0.2936841416110957,0.2746717121007948,0.4165035938332572,0.3246838637781069,0.0783183972416095,0.31480923304843106,0.41137406932977943,0.26109814383843727,0.5470478856884456,-0.0761607661293897,0.4241428161941431,0.27144686452181255,0.20583545110819537,0.4028717626344873,0.2686828562379147,-0.03566766292015652,0.4087826879760654,1.0,0.09311694363205121,0.09093620130530561,-0.041172509460373485,0.4033061681891592,0.16230688679787078,-0.061729434802317594,0.4590781115940182,0.194781733391906,0.30612281331623653,-0.048264164837481235,0.11690939602575727,0.534340265679838,0.32296308498992055
Parietal_Sup_L,0.38944079778503926,-0.09512121769260566,0.34901977269731843,0.5630496961838659,0.3519123657516087,0.32072504172675287,0.7522810186670852,-0.5981752989547253,-0.4107507733164893,0.5133547357775909,-0.5939112033907251,-0.34821469785267695,-0.02277193871715007,0.8307856259051836,-0.18910234544268595,0.11994831609926117,0.2818713034546148,0.3013566523921007,0.20971514471726826,0.46567860292195473,0.054143933309616,0.2260366393227429,0.23282360846020217,0.780116914157944,-0.538140328384167,0.512214102377428,0.09311694363205121,1.0,0.9269920979491006,0.7635186440491909,0.23068403145753566,0.725000148275723,0.8263007203323702,0.45738017303227285,0.806054247193541,-0.0770046702697832,-0.6880488649498872,-0.09975683943255895,0.5667304969668806,0.6832307779071353
Precuneus_L,0.3517447163157646,-0.06414080344713499,0.40659470866717545,0.6651054577542932,0.44076243756715083,0.3763601526063051,0.8140482308617558,-0.6077538617617098,-0.297070625420371,0.5704524132082952,-0.5075385394959,-0.3580054763122373,0.03046577042364607,0.8217751886933544,-0.007918675204371808,0.21188261883196863,0.27450145728211,0.27906334236785685,0.25500042196329925,0.39732284169587045,0.07858919052068257,0.360053934997593,0.26695993557682496,0.6738841281687554,-0.47737885067835595,0.6235763154869844,0.09093620130530561,0.9269920979491006,1.0,0.8657719397231999,0.2960800840038457,0.5765299269774775,0.8199499192041987,0.5619607169454123,0.869163286439666,-0.08108408147926718,-0.6985770197770806,-0.1107006219967577,0.6015819444613137,0.7815130680163811
SupraMarginal_R,0.3392620314372803,0.16820605391859594,0.3452420376164654,0.6782747242731594,0.39202773511508565,0.41436664188431366,0.8074781396515912,-0.4164479138494549,-0.14252851074342068,0.5448368332669304,-0.3020337315112598,-0.2986777551230754,0.061470864010888984,0.7543606427915218,0.0904325504721565,0.22081291701229844,0.37639984791642145,0.19835731174321375,0.31081150314439143,0.21894248318423504,0.13103082194845075,0.35191910988312847,0.3542177970176898,0.540990289961026,-0.27901218485778845,0.5107097428850155,-0.041172509460373485,0.7635186440491909,0.8657719397231999,1.0,0.35056698933280045,0.45849924219808735,0.7929295999153094,0.5222606097108898,0.8044558962197785,0.036327501024172884,-0.505880841887788,0.004139337639162417,0.4688071238022541,0.7804028313575366
