,Cingulate_Mid_R,Frontal_Inf_Tri_L,Thal_MGN_L,Paracentral_Lobule_L,Cerebellum_Crus2_L,VTA_L,Cerebellum_6_L,Hippocampus_L,Thal_MGN_R,Thal_LGN_L,Occipital_Mid_L,Thal_IL_R,Parietal_Inf_R,Hippocampus_R,Calcarine_R,Frontal_Inf_Orb_2_R,Rectus_L,SupraMarginal_L,Thal_MDm_L,Frontal_Sup_Medial_R,Temporal_Inf_L,Postcentral_L,Pallidum_R,SN_pc_R,ACC_pre_R,Thal_MDl_R,ACC_pre_L,Caudate_R,Cerebellum_8_R,Thal_PuM_L,Frontal_Sup_2_L,Thal_PuA_L,Cuneus_L,Vermis_10,Thal_AV_L,Cerebellum_3_R,Heschl_R,SN_pr_L,Parietal_Inf_L,Insula_L,Precentral_R,SupraMarginal_R,Thal_MDm_R,Frontal_Mid_2_L,Putamen_R,OFCant_R,Occipital_Mid_R,ParaHippocampal_L,Temporal_Sup_R,SN_pr_R,Red_N_L,Frontal_Med_Orb_L,Occipital_Sup_L,Rolandic_Oper_R,Occipital_Sup_R,Vermis_9,Rectus_R,OFCmed_L,Frontal_Med_Orb_R,Frontal_Inf_Oper_R,Temporal_Sup_L,Cerebellum_7b_L,Lingual_R,Olfactory_R,Thal_PuM_R,Calcarine_L,Occipital_Inf_R,Thal_VL_L,Cerebellum_3_L,Rolandic_Oper_L,Frontal_Inf_Tri_R,Vermis_7,Temporal_Pole_Mid_L,Vermis_3,Frontal_Sup_Medial_L
Occipital_Mid_L,0.25887669770756516,0.0882967524375625,-0.4298287592025159,0.38204280576605437,0.23511111278866165,0.10849551575393061,0.3119324485179665,0.13718050697275339,0.04246840885813938,0.1540703009918407,1.0,0.42872726116855203,0.38989482857499425,0.12651982568041314,0.5938114235952447,-0.18886100816681717,-0.20128537101958785,0.666733259739422,0.6197065883180795,0.35097103122057083,0.15130302724287203,0.6387138216124386,-0.2322316335840066,0.23454880422101881,0.1922870179143247,0.6318389932145656,-0.30647049124903525,0.0505647804712326,0.30294836450644935,0.49531431922597674,0.4176780923709819,0.16145535582522522,0.651889645531834,0.13476074718359846,-0.21781660709296455,0.31995903429869244,0.35694267899806614,0.01844960449375686,0.5298884371609682,0.19143613420474068,0.19186600809690538,0.4028937557729101,0.5666078979429827,0.3099699246083845,-0.14331616878917947,-0.18135987640252152,0.660049540980526,0.061612466444480686,0.3526976788530335,0.014581493551260304,0.2508501951439365,-0.2585370275102651,0.7706216518905072,0.051117161320674114,0.6445804295311628,-0.1423149777064892,-0.13408934408118242,-0.31206428290403737,-0.18455865571215355,-0.09146398275327054,0.28441411383749987,0.016464410769303554,0.4795017960942078,0.4601307409341869,-0.1234321537979148,0.721361895192937,0.1453485994692562,0.026270961388925405,0.1663862570944298,0.20387486947652797,-0.07395624853072522,0.11068734711217368,-0.03712998676689708,-0.1489541035813314,0.4750625682283123
Thal_IL_R,0.6334305505604901,0.4317272091151771,-0.22902298417594694,0.6735786899181612,-0.22229811468150704,0.2780654975106403,0.110769196204746,0.4891237379818315,0.3272471132366666,0.3649833268348777,0.42872726116855203,1.0,0.588068120219708,0.5820483839706952,0.5941023828548457,0.2097940124016595,0.285396055890927,0.4552857802446416,0.33092718732796805,0.5964000125003823,0.10518401682219915,0.6007046990447408,0.3260613739544101,0.26209676181548197,0.3289530835249729,0.2394317783586031,0.18576531846922997,0.4853453597179698,0.07752295099291029,0.3509636388893754,0.6425477872340118,-0.027521858414366104,0.683885355295689,0.5069537562917299,-0.08802845025002556,0.4144590367247036,0.41838831243427016,0.5365383047621216,0.6493137858931932,0.31885241021499194,0.5351517298703492,0.6240516552790344,0.5612357693568416,0.6291479949188825,0.3878873229829273,0.28060300380598024,0.5670227918097995,0.5145880431767782,0.5811367604371742,0.27165783214814715,0.6487587996866827,-0.044315010993637736,0.6424287212041255,0.3657395811693286,0.6552238854698881,0.2188418084154237,0.289947016582562,-0.04210476591162541,-0.028682735945784035,0.34168766218090085,0.44426389632095337,-0.2244444083170114,0.5844999624131393,0.3748570183141244,0.440849768059674,0.6119275736512796,-0.28035572769604206,0.08197221895540685,0.3139674016572957,0.553552715502477,0.4039196371141647,-0.07109542057755187,-0.36942157310908524,0.41162000285865413,0.6037280814436302
Parietal_Inf_R,0.7122898434017793,0.402316489770211,-0.14318967776957364,0.892127587416387,-0.4882883798889657,0.39417817646389325,-0.23495789425377528,0.3144775541215805,0.3293433121356614,0.3752857865165341,0.38989482857499425,0.588068120219708,1.0,0.47627675463231683,0.45727776096446904,0.28154238999691306,0.2631798529335746,0.319562040730318,0.4721926341047291,0.5546803853552413,-0.3182363992455412,0.5915042015420362,0.4636240223841205,0.3856161921634775,0.3116800118466388,0.016571199420182793,0.06457860749500681,0.4909915284444183,-0.34439929217245396,0.7155781129531189,0.4606488337187798,0.14740864420330757,0.8039360842127272,0.3932599174454637,-0.43145031499728964,0.15233936273019683,0.39544883307228307,0.4867116187953337,0.7248423695737684,0.2661174379110726,0.8740721996939589,0.9066756227752779,0.27449241088436543,0.42092336870789704,0.5435967162270642,0.32055787264294705,0.749755334866931,0.4194093592372888,0.6385098253554958,0.5061588676940789,0.7716974224748243,0.023976070344694855,0.7812523370828169,0.3749914480441215,0.8608327851130874,-0.13527499231572535,0.2937702306969168,-0.016028748138745726,0.1153761400493974,0.5942707106295287,0.23511087045576862,-0.696266573206738,0.4918406451570079,0.259266039427875,0.3632411977235137,0.5454198672642356,-0.49973094908769927,-0.1811471945817974,0.43041710560376156,0.615220136810419,0.5031055732667201,-0.43185188001169283,-0.485396805548176,0.2733337427149252,0.4659986307424975
Hippocampus_R,0.7794937438597361,0.5806404528249847,0.15612871190812072,0.5954267668553855,-0.49869648830863533,0.005976011217269714,0.03015929535627279,0.7816873462988952,0.4612269531133493,0.6295896508677289,0.12651982568041314,0.5820483839706952,0.47627675463231683,1.0,0.3201481298068538,0.4706044924582432,0.6394860459994063,0.2722286919192179,0.08362656804376194,0.7931097964427024,0.08265325875753646,0.46658930173260577,0.6877695817806604,0.26802530942323805,0.7399002185435225,-0.1777254744969287,0.63132124458531,0.8143230634637191,-0.1466069932439699,0.2627909080567327,0.6649516399865851,0.16363884320914487,0.4903947281551256,0.4860390303984971,0.27341497646177476,0.3182292919174272,0.3798174013352835,0.7399377545745024,0.49268053882159424,0.4514117157195651,0.5819971371758506,0.5107097428850155,0.11808605235837634,0.6762752560020728,0.7716630332631311,0.6386979252012377,0.18624840514998267,0.8184545429052953,0.5792239246634555,0.49104488593447176,0.5639897894813571,0.3178221687403835,0.35518648541734676,0.5140982469169865,0.42888124189808224,0.22470028317923119,0.6269141968071532,0.4234646994468523,0.4124587783318421,0.5578872764757263,0.4267533253115987,-0.3352588121149062,0.4133645727632812,0.18560352423148493,0.7829048617457427,0.3907068659202278,-0.45454478381640656,0.5073867594831198,0.3569760435162846,0.7355319763751278,0.5270452082870004,-0.25618761645182836,-0.48857960603098016,0.6750982475481772,0.6526995547322687
Calcarine_R,0.49171488057423474,0.3024145803761089,-0.06657816291691218,0.4430262200189321,0.28796356274444285,0.40815687753187657,0.5853273317853179,0.3185616475146266,0.23243131347618112,0.449237417531165,0.5938114235952447,0.5941023828548457,0.45727776096446904,0.3201481298068538,1.0,0.14223191526357612,-0.04512615721609721,0.4665904546280851,0.6848914241179196,0.4145658651958555,0.22201004364402097,0.5379250561309318,-0.05144782777583993,0.2431549459816021,0.19403409883200115,0.5647807029023199,-0.1465443352980545,0.277715142465492,0.4429986482608739,0.5833188213354854,0.485930546884311,0.4016453526189711,0.6715314533708479,0.4601026286432927,-0.03112955824943906,0.5808643205343429,0.5609101313213534,0.14158499446621867,0.47381935584447854,0.5478670734154841,0.4004732404453535,0.5359688629776067,0.6536909112961934,0.48650590568299534,0.054744260702136435,-0.03544420744702201,0.6857116687860434,0.18925633550842086,0.6806066772852404,0.09329990857995363,0.3908825735643211,-0.34944377124819664,0.6786866533090402,0.36472742430267374,0.6776747187867063,0.24190821073194693,0.004062282141428076,-0.23766955866151207,-0.2623185918354598,0.1362859306158831,0.49961481812188446,0.13154987504987015,0.8657352246844479,0.4780832144177572,0.06255454010064758,0.8922987093045763,0.21736726254048308,0.06782100091212155,0.5407874685759981,0.38995395677163064,0.31524668779336135,0.4329308270160655,0.10157235158493964,0.12233100149036272,0.5537891084563352
Frontal_Inf_Orb_2_R,0.5795058388666912,0.5980919974331738,0.1903416708211029,0.4057824479197391,-0.43162554719545354,-0.008481373752491899,-0.09771715228604398,0.5030056735829376,0.4833941450681935,0.11629775453068683,-0.18886100816681717,0.2097940124016595,0.28154238999691306,0.4706044924582432,0.14223191526357612,1.0,0.6000859860229824,-0.061068867167393646,-0.1889485950043618,0.4443875999875503,0.0008361655227180724,0.12648486805575057,0.6379335942482425,0.015500960799519646,0.39090864427947697,-0.35928760154941863,0.5991596588419154,0.6082606603771702,-0.11014741600125681,0.015575067500574752,0.38064788025526375,-0.017082044832363058,0.15748646120675244,0.24805148763237242,0.058625747164577975,0.38496583253028877,0.3101196242141029,0.399208955570791,0.22288592801479162,0.6170936095378344,0.43899785529173524,0.35191910988312847,-0.28866383935459944,0.4305598040690454,0.5974945721100913,0.594097223428339,-0.032574242044412685,0.5364927716100992,0.39034098225783365,0.42383932279553044,0.4204896129358903,0.3550108064296501,0.009759247882841876,0.44757008777844043,0.10550414166582295,0.22270691715207047,0.702464798101174,0.5178451522567201,0.43493410492094253,0.5528064210990726,0.3629143335693256,-0.22459576364291622,0.12643281177141233,0.08929147312801179,0.5703715128927362,0.07491209451884892,-0.3761294653401996,0.25205751530646214,0.2668587838643283,0.595977044423521,0.6803063358482877,-0.23011470031790793,-0.43762094170099874,0.5935015898955887,0.28911894775725105
Rectus_L,0.5226566574087015,0.35915865988430173,0.023974033694770035,0.39421142845885415,-0.6243969729475191,-0.18976563927903944,-0.29674994199234844,0.5503355798494132,0.4226906915400535,0.27363998588777144,-0.20128537101958785,0.285396055890927,0.2631798529335746,0.6394860459994063,-0.04512615721609721,0.6000859860229824,1.0,0.01793802001563941,-0.2362214226244687,0.5164044083662082,-0.035937977306095284,0.19398301504561807,0.6613465480227204,-0.05011010575641969,0.48006716105255925,-0.373598101448125,0.6156770059258476,0.5887738199940161,-0.3788436692420291,-0.06672894316948903,0.39471300480067895,-0.08376618481288686,0.12271848597277801,0.23925111493342002,0.2859484720018523,0.006084039446869719,0.14751089344828308,0.6384718333616997,0.269218882558099,0.2831893524594849,0.40028812513916323,0.2529264691658252,-0.1823201493630328,0.4024343811710131,0.6511331148771602,0.8231234977723632,-0.1292156077593442,0.7257008805281207,0.24731067856945588,0.34201760135323456,0.40847911352514377,0.4335592897781189,0.021765179419738274,0.2912018149734944,0.11247380817343636,0.11385911515211623,0.8397345320062182,0.6351939503220917,0.4556067006168378,0.4118080461033171,0.18521127617477887,-0.37204360704902967,0.03837466214783969,-0.15382661182980675,0.6431459301119712,-0.10216420084558621,-0.5985350324571651,0.34713757599963607,0.11830846060846491,0.47226950335747864,0.39065946922245304,-0.4676439367406328,-0.566158398555067,0.5390348885870678,0.35130090339293224
SupraMarginal_L,0.39489509530510575,0.3950216240420081,-0.5421129577924193,0.4466013120164627,-0.03510001766134565,0.054459178599569724,0.23955410756678397,0.2900990975056522,0.21473655908622494,0.20571035545779015,0.666733259739422,0.4552857802446416,0.319562040730318,0.2722286919192179,0.4665904546280851,-0.061068867167393646,0.01793802001563941,1.0,0.2493094683131496,0.46876165152095145,0.23326939135437402,0.8900345632962272,0.0023839311936533834,0.1624180938060402,0.3712844289283471,0.4532904195175435,-0.05965153222886259,0.1302805843636608,-0.018513694424947283,0.145989342873646,0.7024352154315767,0.05769380897713845,0.4924422136758698,0.1869007000692102,0.08714744392478772,0.4620691287625659,0.20233180048043828,0.22548085715926702,0.7433004728550763,0.27232206688191013,0.28666174963387675,0.31907498805057943,0.44165029505034653,0.5908252800760238,0.05881666138358896,0.03678012478867451,0.34067491330663535,0.31108761559959336,0.24378724384465592,0.27284380084816867,0.42356580930171406,-0.2884076677345846,0.5685538992688365,0.31482745708375176,0.49658683646392127,-0.017046340567370637,0.10131505891958377,-0.22268768807987552,-0.14181273598837282,0.08980245377107174,0.611879112969422,-0.057278708322886555,0.36729569651909455,0.2814620849202686,0.07891312315195433,0.5685453979099432,-0.18963970552530512,0.2460794181060037,0.0772977187793912,0.42309906834926836,0.04888223301100853,-0.07049081366796402,-0.30405127727855397,0.0035951645143685535,0.6334303988249536
Thal_MDm_L,0.20482409098780904,-0.08233433042167912,0.015256075292905596,0.27440559133325787,0.3701920301804165,0.3992661905461502,0.3982065387590385,0.03990527723112052,0.07026097797734017,0.4110285787785538,0.6197065883180795,0.33092718732796805,0.4721926341047291,0.08362656804376194,0.6848914241179196,-0.1889485950043618,-0.2362214226244687,0.2493094683131496,1.0,0.16213221326404617,-0.017707010711462454,0.2994112453801314,-0.27573443663014885,0.3134163439125266,0.021837816670349192,0.6302577577449547,-0.45890847470376456,0.05265638654019444,0.34820822450141403,0.8169025177126366,0.1294974511813674,0.5706917155774649,0.6530331706056477,0.1826920727698714,-0.2799404850815509,0.1479779552155506,0.5100724987724301,-0.08503049082620374,0.26286902713932325,0.2984830541155068,0.2575505986161061,0.4442780717530539,0.6758961634702315,0.08639448916748656,-0.1648804949979238,-0.2734460548511062,0.7898065252558378,-0.12231683059667929,0.5931678049562357,-0.14098152467200703,0.15781774456912306,-0.3203776741143293,0.6893292507167611,0.0637268136123215,0.6910159756856391,-0.06777965636722504,-0.22231615859677625,-0.4292077669237181,-0.33193414447966735,0.028127019564579556,0.06164942233952791,0.03163338617785849,0.621900442906645,0.5262734986624555,-0.21074721228979365,0.7049057146322392,0.33382209074130337,-0.16130768202540846,0.42065477302702187,0.060440989393037,0.036555723902210915,0.32396709236941423,0.31526726971402674,-0.21875099275822793,0.31543642469046246
Frontal_Sup_Medial_R,0.7965361597155804,0.6016391902183809,-0.05409041299107499,0.6919196670053028,-0.4686159657737821,0.07409542157278914,-0.012234929678257055,0.7066203626471069,0.552153772917215,0.5165025123538953,0.35097103122057083,0.5964000125003823,0.5546803853552413,0.7931097964427024,0.4145658651958555,0.4443875999875503,0.5164044083662082,0.46876165152095145,0.16213221326404617,1.0,0.02717943578719889,0.6316796120466651,0.5981565575866636,0.24709471151011517,0.8136491636240314,-0.053438695643309365,0.5389881900514092,0.7841895282524173,-0.1791927405653139,0.27514962307985513,0.8297119074169009,0.18971346132738887,0.6228930311378849,0.40767480648801885,0.12955095158158123,0.4593126075116621,0.48787900261133865,0.6613083483593836,0.6725708684216821,0.4589054693263286,0.6076700816515204,0.6038536203071458,0.2389274996857789,0.7712075686640864,0.6799425997902677,0.4684565455826906,0.32677214604372096,0.7624210491246602,0.670764892681998,0.6084005647554533,0.6969972047791441,0.3813430709266917,0.5333409265398678,0.5011185307610025,0.5840012332076111,0.09947058943166671,0.6041052926099528,0.35802387337490144,0.48710084610820054,0.5351332918772163,0.4908757750198289,-0.3856223531506897,0.33554555992307583,0.2919895211265025,0.7201154287809496,0.5140652769176998,-0.5283248640400758,0.4481754334369812,0.2279326225627797,0.7279987075614464,0.5584969088892993,-0.3391934922018926,-0.6069779585022064,0.5863554607540141,0.8762185432707105
Temporal_Inf_L,0.10611039020586173,0.2358186690072699,0.03469411331010101,-0.3349413343047547,0.3930160656064638,-0.15940727498561394,0.6666160115677318,0.3466986343812307,0.058149551430120516,-0.0074592201201057,0.15130302724287203,0.10518401682219915,-0.3182363992455412,0.08265325875753646,0.22201004364402097,0.0008361655227180724,-0.035937977306095284,0.23326939135437402,-0.017707010711462454,0.02717943578719889,1.0,0.03803804557761163,-0.07659072585108989,-0.26271969292605574,0.18752239058117276,0.36428547008013346,0.049264306168818224,0.07565731333360518,0.5278161998848196,-0.3357722975595978,0.08410011627566946,0.05106175328652213,-0.0009595989944308166,-0.1581705843218066,0.5945272896281353,0.1981712664106332,0.18006706259167476,-0.041588963538034734,-0.269396888184784,0.21400180911621192,-0.242509296056612,-0.11697678044624263,0.4090875020975193,0.0919374895948912,-0.1259388181729085,0.033851066649356755,-0.19754855779618674,0.23519009454400513,-0.1015528914396217,-0.07433993801417539,-0.28680626315610336,-0.08440941903602017,-0.1364361730897131,0.16288503997260761,-0.11227191457154477,0.3250207789529724,0.048899205773053664,0.1525407987717178,-0.01912841120590509,-0.08137494369607509,0.5658098889273004,0.7196700225032591,0.0884522296718611,-0.03209904582278851,-0.07554534389875556,0.13256682778538348,0.2625132594331908,0.5920238394255044,-0.17001508672768129,0.06910540548101811,-0.05786526931248715,0.44960845690824913,0.06364803479948136,-0.10441266087126569,0.2236442461993489
Postcentral_L,0.6200194043925893,0.5509419156651268,-0.5126706927540245,0.7104984956426884,-0.24557488486216644,0.1666767681073649,0.10773864029802688,0.41691443458049443,0.32893539364371555,0.3439386824436553,0.6387138216124386,0.6007046990447408,0.5915042015420362,0.46658930173260577,0.5379250561309318,0.12648486805575057,0.19398301504561807,0.8900345632962272,0.2994112453801314,0.6316796120466651,0.03803804557761163,1.0,0.22873073485339576,0.2614369925916801,0.4693736087278446,0.3073109064391861,0.08431507260958106,0.3413684024919396,-0.1493964723283593,0.34293963597452637,0.8108057195881435,0.06430515932164023,0.6357886722228656,0.3292729482806954,-0.027354415449473868,0.4781799550360967,0.36625345161716805,0.4225764120821129,0.8829123833560246,0.3653615580034316,0.5905928271506522,0.540990289961026,0.3969878402800647,0.7125500741525976,0.3262356466050494,0.239314539178174,0.4857734831848925,0.4578371292556297,0.47176300145523686,0.4026359907194387,0.6574911281178925,-0.224185646993782,0.7010957925118477,0.4471254492765339,0.6805092505474867,-0.05506654531515679,0.23146162846692045,-0.18333024556733374,-0.06084623935857821,0.3389201537993853,0.626931626447087,-0.3282771829130251,0.4876121810225179,0.32269834421200383,0.3047820121254747,0.6377991835184782,-0.3820301061816208,0.18532247442494856,0.27389596685216316,0.6507045527425334,0.30064050763642847,-0.240812156357459,-0.4540297572666879,0.18402690721533674,0.7201011686835607
Pallidum_R,0.7327056730250854,0.6503170776070948,0.18407667984355047,0.5935013415544156,-0.7796778755397005,-0.08703351310452995,-0.367075641606053,0.5881848456602154,0.4279474208040893,0.25361409201960167,-0.2322316335840066,0.3260613739544101,0.4636240223841205,0.6877695817806604,-0.05144782777583993,0.6379335942482425,0.6613465480227204,0.0023839311936533834,-0.27573443663014885,0.5981565575866636,-0.07659072585108989,0.22873073485339576,1.0,0.07691200808685149,0.5534008473834648,-0.5341716546040131,0.7168220269369422,0.7766191576468561,-0.40690714597182953,0.008121390957062796,0.4257542255404357,-0.0865336574378258,0.2807522082146469,0.37205749492203877,0.13038427723138224,0.13916288069526836,0.14867516517503093,0.6378971165760691,0.33595494794399117,0.2457629695380024,0.6188088445611692,0.5104363892439558,-0.22710935570214438,0.4855127112901949,0.9131482139183054,0.7713261593071767,-0.0682968096685471,0.7871888002897616,0.3074281953219442,0.6592407386664081,0.5714743161959399,0.43328555528679613,0.06969463800746643,0.44749087719891745,0.17786384156492224,0.26043559299177044,0.6888405822017238,0.5661383522335842,0.565475328544708,0.6897532581607085,0.32437082492301694,-0.5367992434963931,0.029864807954385834,-0.1987976663019561,0.7456003805070258,-0.034242984657348395,-0.727983505698395,0.32610706396473127,0.20349584462635661,0.736759095788495,0.6617777845988161,-0.5355549407448841,-0.7417090537802002,0.6738439901281669,0.3435425017048773
SN_pc_R,0.2101281132571086,0.17790283350922176,0.09090541110602554,0.3898855336924151,-0.097960144082113,0.4097236874637189,0.06497635983683624,0.274953850448676,0.1289564220094215,0.4190146956465502,0.23454880422101881,0.26209676181548197,0.3856161921634775,0.26802530942323805,0.2431549459816021,0.015500960799519646,-0.05011010575641969,0.1624180938060402,0.3134163439125266,0.24709471151011517,-0.26271969292605574,0.2614369925916801,0.07691200808685149,1.0,0.23762615044899335,0.1620189533348562,0.062181894998974814,0.2522345960879596,-0.15102966567448206,0.48606793148159244,0.2866777700581767,0.29882332116541527,0.30059623537746544,0.16443875597105984,-0.18021501111779237,0.27119900256900986,0.15269297632534884,0.3080633462398872,0.3500540634599413,0.31956400236409804,0.3617287740794224,0.3392620314372803,0.04786723369442138,0.2523943905481547,0.22932715331357106,-0.111963712300752,0.43965179476579086,0.1191308630605593,0.4027897476733849,0.17608866163142992,0.24109650335176613,-0.06753286501593521,0.3957993882528109,0.2244278198328297,0.29899954334109385,-0.14126232113903645,-0.1073644185836076,-0.12482026738744421,-0.11639668866885794,0.2878937136587142,-0.019334291361038102,-0.2714734462470502,0.3814370951055878,0.4627077916539056,0.12572968145840047,0.36172933780243666,-0.04267095680837542,0.01808777654988187,0.5290752037489189,0.23957844329605346,0.2478913152963527,-0.08577178387125425,0.030838464831511325,0.09774767760974856,0.2468781669153699
ACC_pre_R,0.6527172794962358,0.5875397424382283,0.09566873767277904,0.4034653448173123,-0.39458745931091505,-0.04016186385221107,0.1102940059123648,0.7991466700511578,0.5330123915552327,0.5515087706832492,0.1922870179143247,0.3289530835249729,0.3116800118466388,0.7399002185435225,0.19403409883200115,0.39090864427947697,0.48006716105255925,0.3712844289283471,0.021837816670349192,0.8136491636240314,0.18752239058117276,0.4693736087278446,0.5534008473834648,0.23762615044899335,1.0,-0.0848901910132421,0.658876163314226,0.7849285204163995,-0.13953505745850314,0.11711286743899854,0.6922904411385941,0.31411994461686,0.3680237139339877,0.18819231976300788,0.420228969772389,0.32480621022205036,0.45819261049902704,0.5526692937032389,0.4130913792870355,0.5038147710923971,0.4345121701741179,0.3873390582982407,0.07236532606266478,0.6028282664087495,0.6704316050795053,0.4753668803096663,0.0833221273567729,0.7428588775596369,0.47236518155861323,0.54843044661013,0.39492937466090056,0.43174676428961584,0.25493735958989605,0.5381036972096283,0.31380097572881843,0.034675949094373736,0.5364722593991397,0.42840787610230346,0.5247216188539517,0.5152121124075645,0.4903244682823688,-0.21887545586412893,0.14513751901729036,0.21912343822124325,0.6305056839022666,0.31993349244206043,-0.4039435726820026,0.7178020810251481,0.17153756184443886,0.6467365777141106,0.47007539743051924,-0.2927589865074205,-0.4765472465616763,0.45012671537655496,0.7558440981475868
Thal_MDl_R,-0.06311072953893185,-0.11093060122619695,-0.292630182613832,-0.0795196658788429,0.6069776155401749,0.29050484222296635,0.6279346393114754,-0.0065187571785711535,-0.04395016376571668,0.06829591086427825,0.6318389932145656,0.2394317783586031,0.016571199420182793,-0.1777254744969287,0.5647807029023199,-0.35928760154941863,-0.373598101448125,0.4532904195175435,0.6302577577449547,-0.053438695643309365,0.36428547008013346,0.3073109064391861,-0.5341716546040131,0.1620189533348562,-0.0848901910132421,1.0,-0.5245822630698207,-0.20000148145573737,0.4767436083427521,0.32637026605039543,0.10597788069748172,0.3101166327994394,0.3171229046513986,-0.06945350380713661,0.05983825877704479,0.2512630458742023,0.3010022033015951,-0.2400620235463262,0.13595773120655025,0.1998787106008666,-0.14308143404418094,0.02295023691936236,0.6837801966731099,0.038059149953908154,-0.4458852862742439,-0.4058240980791752,0.49981536146058303,-0.2123001332193028,0.18742498333737012,-0.3188825451076858,-0.12154639479396638,-0.40184968669755866,0.4494384901410654,-0.04203355868478829,0.3206792539029056,-0.03321666060126301,-0.40599014036123815,-0.4434140102449395,-0.4441953166894175,-0.2800083847849636,0.2418413590895328,0.4092809861463373,0.4515154925463247,0.37344895075225354,-0.4240306093454838,0.5558981360343226,0.48578641856293925,-0.012196360946932515,0.24951012401303518,-0.10359376301771708,-0.22740653330522279,0.4857247055302558,0.415409579414103,-0.4475089909708751,0.23033441885330533
ACC_pre_L,0.4946753583717737,0.5726651464299354,0.2020956809299636,0.2727515612905444,-0.5640240446500573,-0.1891315903703584,-0.13826115381737608,0.6928132730979644,0.374047768265871,0.26761848761529317,-0.30647049124903525,0.18576531846922997,0.06457860749500681,0.63132124458531,-0.1465443352980545,0.5991596588419154,0.6156770059258476,-0.05965153222886259,-0.45890847470376456,0.5389881900514092,0.049264306168818224,0.08431507260958106,0.7168220269369422,0.062181894998974814,0.658876163314226,-0.5245822630698207,1.0,0.7287080196394046,-0.20587869444509038,-0.26593712599415914,0.451429097790342,-0.043163241782132704,-0.059592449437420265,0.18699578386854668,0.3977086592174992,0.24318603891605695,0.16611473523897238,0.585048488482013,0.17645039519158626,0.32273337515571365,0.32061988756751714,0.17904584915913563,-0.33726816679896565,0.44724013708059884,0.7512350493057196,0.5911811033264864,-0.3235922787455405,0.6791830037600118,0.20052502447933582,0.5765765595386543,0.36780982846149896,0.46841996456172014,-0.19764097730025215,0.42339036737601543,-0.135820891808356,0.16484528363413872,0.6403761663911312,0.6357017713923921,0.5628288922471595,0.4514505026384926,0.29175098893975804,-0.250859290359767,-0.10414330214194127,-0.05268978756983276,0.7560425188740644,-0.12030003684954407,-0.4845408315114233,0.5774292454135413,0.07251387020440017,0.5624885526805756,0.5957088367353716,-0.35697621474412894,-0.5568542116439533,0.6203185091830151,0.3233146521338447
Caudate_R,0.8205220945411822,0.6676535647985835,0.25952148250938384,0.591019185601603,-0.5265066445041512,0.06884638079848347,0.040042931014594184,0.8554276874430286,0.5479643741936414,0.5163833735888019,0.0505647804712326,0.4853453597179698,0.4909915284444183,0.8143230634637191,0.277715142465492,0.6082606603771702,0.5887738199940161,0.1302805843636608,0.05265638654019444,0.7841895282524173,0.07565731333360518,0.3413684024919396,0.7766191576468561,0.2522345960879596,0.7849285204163995,-0.20000148145573737,0.7287080196394046,1.0,-0.10120784358127051,0.24247866118999326,0.606128540379859,0.2855742988955098,0.46325074409899086,0.4434027618631284,0.2914277126188429,0.3574523378971185,0.5378547855120371,0.6177667226370803,0.40790142120609674,0.5273153762312884,0.6126475798566277,0.59721410584714,0.073986515257693,0.6113287253042052,0.8614513220027684,0.6286392976417206,0.16902902192206237,0.8378434260286574,0.623354262390334,0.6185161272172844,0.5548327542145218,0.44164086400931823,0.2744763605847859,0.5793542645542581,0.3645574982247866,0.2755395319830523,0.6126250324494081,0.5331661643168241,0.5537916770761563,0.6427785524979489,0.4499226893492664,-0.34939879433323795,0.2907185235708626,0.13101147689281792,0.7537861814491528,0.31841674347265275,-0.45649837776842594,0.567359486878613,0.3555901436481716,0.758753786465133,0.7336716875144493,-0.26975554090983034,-0.5467594072946822,0.6305641691885577,0.613317762787321
Cerebellum_8_R,-0.14688542923864142,-0.09530929239385555,0.2279135683979413,-0.3459955824439851,0.7423803009445638,-0.020583947195170926,0.7378056266970655,0.018380561475381044,-0.16511715100326146,0.03707926201581394,0.30294836450644935,0.07752295099291029,-0.34439929217245396,-0.1466069932439699,0.4429986482608739,-0.11014741600125681,-0.3788436692420291,-0.018513694424947283,0.34820822450141403,-0.1791927405653139,0.5278161998848196,-0.1493964723283593,-0.40690714597182953,-0.15102966567448206,-0.13953505745850314,0.4767436083427521,-0.20587869444509038,-0.10120784358127051,1.0,0.06941135628128713,-0.13588145101566168,0.24023826679388474,0.08103954150065532,0.08028577916985981,0.15383109338276374,0.27696314478738865,0.29580422033699466,-0.34966900955546,-0.33082552929018144,0.17108850906077383,-0.40187233607472034,-0.16032237331665175,0.46763230678808704,-0.0998714195681404,-0.3943543305540709,-0.31461930644221237,0.09427092360652073,-0.24763340642624324,0.08871828727361286,-0.42405621349386635,-0.38223335562435873,-0.3068087088383912,0.00904935168853712,-0.09277935162783299,-0.011466356970969763,0.39488685444150384,-0.30383959006930034,-0.2615497157459567,-0.30959975365787556,-0.3400438318895559,0.17159943664384658,0.776492380216101,0.29321944870770583,0.297528055808193,-0.3045248337175785,0.34604275983048083,0.7419188196328584,0.1537626520558669,0.027632280446243933,-0.19415876292730666,-0.13386324888608692,0.8340433469937477,0.5520876539342681,-0.15483410230455957,-0.022008646530684906
