,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pc_R,1.0,0.16670682070025364,0.1537042821773993,0.4027897476733849,-0.11700070035782828,0.15269297632534884,0.30059623537746544,-0.04267095680837542,-0.062135083491094194,-0.1727917987076109,-0.18021501111779237,-0.16524996688498408,0.3337752739334733,-0.14126232113903645,-0.00831916276650514
Thal_MDl_L,0.16670682070025364,1.0,0.15733459867685468,0.40812423210203785,-0.18743079628727635,0.5018296569241429,0.3202110370351207,0.5307765593734299,0.583402684590506,0.42051824116726105,0.2044065650524658,0.08914199414153787,-0.12054568825852713,0.16026989410564876,0.07165856555942124
OFCpost_R,0.1537042821773993,0.15733459867685468,1.0,0.35880055448218606,0.5222464423571525,0.38654097519761954,0.36098857516513316,-0.3364997519431275,0.0783372649209133,-0.057454106865142074,0.36743126614234195,0.4349711683267272,0.22253403573240388,0.06554673429503152,0.5277383413668676
Temporal_Sup_R,0.4027897476733849,0.40812423210203785,0.35880055448218606,1.0,0.3510638997550242,0.6932014007350229,0.7054757744914666,-0.15810314357656005,0.18521739512387922,0.00758611943498922,-0.10641492832706616,0.13792703025952366,0.5203211063416044,0.18373974965021114,0.26322391245798044
OFClat_L,-0.11700070035782828,-0.18743079628727635,0.5222464423571525,0.3510638997550242,1.0,0.27674750755530797,0.2521529097166972,-0.5338648253768747,-0.0051236923684901455,-0.009080394951552665,0.2502885264012571,0.5122607201922615,0.40408814884485794,0.332350355703243,0.26050356329537133
Heschl_R,0.15269297632534884,0.5018296569241429,0.38654097519761954,0.6932014007350229,0.27674750755530797,1.0,0.5465278506905688,0.010876538511945907,0.3179941831096725,0.07361326101357449,0.09125202027917007,0.3781165091221612,0.24023383086461209,0.0023990861556918374,0.27656898524104634
Cuneus_L,0.30059623537746544,0.3202110370351207,0.36098857516513316,0.7054757744914666,0.2521529097166972,0.5465278506905688,1.0,-0.23127628714636161,0.013857288131595459,-0.20094009342529565,-0.30651476729971644,0.08146587996460138,0.692813483298252,0.09313378723399554,0.17675406658340104
Occipital_Inf_R,-0.04267095680837542,0.5307765593734299,-0.3364997519431275,-0.15810314357656005,-0.5338648253768747,0.010876538511945907,-0.23127628714636161,1.0,0.5072858581572111,0.5359778842198517,0.06577552355139316,-0.20828042489958223,-0.45987483824970427,0.06435999035904895,-0.17080473119042666
Temporal_Inf_R,-0.062135083491094194,0.583402684590506,0.0783372649209133,0.18521739512387922,-0.0051236923684901455,0.3179941831096725,0.013857288131595459,0.5072858581572111,1.0,0.717200952027693,0.3076768513538633,0.3124388909986293,-0.2924625709924559,0.5983690315580604,0.014807862959001893
Vermis_8,-0.1727917987076109,0.42051824116726105,-0.057454106865142074,0.00758611943498922,-0.009080394951552665,0.07361326101357449,-0.20094009342529565,0.5359778842198517,0.717200952027693,1.0,0.5128378038708415,0.26122748037390964,-0.3612671423082492,0.6844465738232537,0.13638927709148024
Thal_AV_L,-0.18021501111779237,0.2044065650524658,0.36743126614234195,-0.10641492832706616,0.2502885264012571,0.09125202027917007,-0.30651476729971644,0.06577552355139316,0.3076768513538633,0.5128378038708415,1.0,0.5728111821422738,-0.27213871986589633,0.2911442826906054,0.2995017889443014
Thal_LGN_R,-0.16524996688498408,0.08914199414153787,0.4349711683267272,0.13792703025952366,0.5122607201922615,0.3781165091221612,0.08146587996460138,-0.20828042489958223,0.3124388909986293,0.26122748037390964,0.5728111821422738,1.0,-0.033171119466442814,0.28214723385332446,0.25090918017988334
Paracentral_Lobule_R,0.3337752739334733,-0.12054568825852713,0.22253403573240388,0.5203211063416044,0.40408814884485794,0.24023383086461209,0.692813483298252,-0.45987483824970427,-0.2924625709924559,-0.3612671423082492,-0.27213871986589633,-0.033171119466442814,1.0,0.09360498725030471,0.12104431720360996
Vermis_9,-0.14126232113903645,0.16026989410564876,0.06554673429503152,0.18373974965021114,0.332350355703243,0.0023990861556918374,0.09313378723399554,0.06435999035904895,0.5983690315580604,0.6844465738232537,0.2911442826906054,0.28214723385332446,0.09360498725030471,1.0,0.15261078201193296
Amygdala_R,-0.00831916276650514,0.07165856555942124,0.5277383413668676,0.26322391245798044,0.26050356329537133,0.27656898524104634,0.17675406658340104,-0.17080473119042666,0.014807862959001893,0.13638927709148024,0.2995017889443014,0.25090918017988334,0.12104431720360996,0.15261078201193296,1.0
