,Thal_PuM_R,Cerebellum_10_R,N_Acc_L,Frontal_Sup_Medial_L,Supp_Motor_Area_R,SN_pc_R,OFCpost_L,Red_N_R,Rectus_L,Cerebellum_Crus1_L,Calcarine_L,Cingulate_Mid_L,Thal_MDl_R,Precuneus_R,Frontal_Sup_2_L,N_Acc_R,SN_pr_L,Thal_MDl_L,Rectus_R,Vermis_4_5,Cuneus_R,Vermis_3,Frontal_Inf_Oper_L,Olfactory_R,ACC_sub_R,Thal_VA_L,Rolandic_Oper_L,Angular_R,Thal_IL_R,Caudate_R,Cuneus_L,Calcarine_R,Cingulate_Post_R,Frontal_Inf_Tri_R,Vermis_7,OFClat_L,Thal_VL_L,Cerebellum_4_5_L,Precentral_L,Fusiform_L,Cerebellum_Crus1_R,OFCpost_R,Amygdala_L,Raphe_D,Cerebellum_Crus2_L,Frontal_Inf_Oper_R,Raphe_M,Cerebellum_6_L,Fusiform_R,Parietal_Sup_R,Supp_Motor_Area_L,Thal_VPL_L,Frontal_Mid_2_R,Thal_PuM_L,Vermis_10,Cingulate_Mid_R,Vermis_1_2,Frontal_Sup_2_R,Cerebellum_3_L,Thal_PuI_R,ParaHippocampal_R,Olfactory_L,Thal_LP_L,Cerebellum_10_L,Thal_AV_L,Thal_LGN_L,Frontal_Inf_Orb_2_R,Thal_LGN_R,OFCant_R,Parietal_Inf_R,Pallidum_R,Pallidum_L,Cerebellum_Crus2_R,Occipital_Inf_R,Temporal_Pole_Sup_R,Frontal_Mid_2_L,OFCmed_L,Hippocampus_L,SupraMarginal_R,Thal_MGN_L,Frontal_Inf_Tri_L,SN_pc_L,Thal_LP_R,Precuneus_L,Heschl_L,Cerebellum_7b_L,Red_N_L,Occipital_Sup_R,VTA_L,Occipital_Inf_L,Cerebellum_8_L,Parietal_Inf_L,Thal_VA_R,Caudate_L,Amygdala_R,ACC_sup_R,SN_pr_R,Putamen_R,Cerebellum_9_L,Thal_PuI_L,Paracentral_Lobule_L,Parietal_Sup_L,Rolandic_Oper_R,VTA_R,Frontal_Inf_Orb_2_L,ACC_sup_L,Cerebellum_7b_R,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Frontal_Sup_Medial_R,Lingual_R,Occipital_Mid_R,ACC_pre_L,Lingual_L,SupraMarginal_L,Heschl_R,Vermis_8,Cingulate_Post_L,OFCant_L,Postcentral_L,Hippocampus_R,Thal_IL_L,Thal_PuA_L,ParaHippocampal_L,Thal_MGN_R
Vermis_3,0.7541506906502549,0.5167161952437644,0.22796332103890132,0.4250031376775547,0.4608248119679954,0.09774767760974856,0.35932928018983856,0.6850880452139226,0.5390348885870678,-0.49489591849982356,0.16987701639781025,0.5204049372367612,-0.4475089909708751,0.5084417858432105,0.5070995436667776,0.5902373068412851,0.5511071561261638,-0.2484734120618642,0.5974452212326928,0.6722328833132889,0.1581006102665295,1.0,0.3143658588835706,0.1027390718144894,0.38885972302928923,0.4502833022448006,0.5338780660207051,0.22148064282372906,0.41162000285865413,0.6305641691885577,0.26932913944585263,0.12233100149036272,0.5496315789857489,0.5120583981918453,-0.20129477562595294,0.5575367419439204,0.2583689609864486,0.7216249349098949,0.3017035219404417,0.21222670120926498,-0.40966875357169663,0.37958930438978034,0.5738958870606428,0.110583347655676,-0.5461194739299448,0.5266448315405384,0.5146416518193576,-0.21734537155672728,0.6181329006095925,0.2088000967880775,0.49648558864919407,0.08280166875019343,0.5903846519924275,-0.020799546762545307,0.6384791315725536,0.5345914682400335,-0.12606043440258746,0.5561738330469107,0.18599557327264837,0.6298216238827207,0.582584672774625,0.230117417821514,0.030099679027339173,0.5342037584026642,0.07925351458018892,0.2667254808533798,0.5935015898955887,0.3035518344984007,0.5743032996387247,0.2733337427149252,0.6738439901281669,0.5264168719773837,-0.2167336142746915,-0.46699105773414645,-0.34187186359876875,0.6201462317356711,0.4145068358054565,0.5412511495970255,0.35384273801984384,0.326613974042412,0.5014555738775407,0.07547892002515562,0.29311492072462425,0.4881706247837937,0.3514784383211952,-0.3054900969310594,0.5189808038735704,0.14402616276642582,-0.010968416946102443,-0.4944074752063944,-0.3105117117004618,0.2930372754482345,0.39324460031018627,0.23881053529516175,0.45767343964583407,0.2578230204499616,0.4875964194636201,0.7067793626835932,-0.17172641059979954,-0.13186264273828296,0.4863875330047842,0.2869752413725424,0.48927233647605967,-0.004535308164802668,0.4447736029294653,0.33052883675085537,-0.2612585684759214,-0.31075782537232727,-0.5390055961434865,0.5863554607540141,0.1630193506422208,-0.03469762487798132,0.6203185091830151,-0.01271896875445548,0.0035951645143685535,0.10461507187379053,0.07570372641715091,0.31575672924215475,0.44876464174448844,0.18402690721533674,0.6750982475481772,-0.21189934780340183,0.03980992732000111,0.6501038058477584,0.45777684522800705
Frontal_Inf_Oper_L,0.2917237129364944,0.40640575291184206,0.4372608829417496,0.6064562630596124,0.6343737920036108,0.17793766735715325,0.25409679712045147,0.4356523631925663,0.16376903714300373,-0.05922818240894004,0.46459290298912237,0.6782417069121967,0.17918721152786354,0.4861044097341051,0.6921611721792372,0.15809426303258267,0.3401419304825373,-0.07679340178699207,0.2537067976308738,0.6459925782786492,0.4480560723325087,0.3143658588835706,1.0,0.1664457317668085,-0.04769178751602063,0.16210958950720286,0.6114728628945727,0.19152352855037885,0.3573912214344151,0.3345876480528896,0.38010640227216397,0.36254066411938896,0.28327047902219016,0.33003888310590956,0.022795000618064346,0.4589601291140706,0.41923574085692455,0.561701438700633,0.7077504032427575,0.5291133928655849,-0.18023035990029643,0.1900014873320861,0.4235793599316828,0.16924965465023972,-0.11930451463048887,0.4791974746320403,0.2962639931550259,0.314366296023976,0.49145193206466636,0.1222517636662459,0.5882924334231471,0.618199952781316,0.5448033884570711,0.04818233398171297,0.37302544764024786,0.5018900961047972,0.06767983750052589,0.645223044140874,0.24086354962294695,0.31976848323785523,0.39273770557892757,0.6123528547463405,0.15162238023124036,0.3334981670446194,0.2742867379342679,0.2953562964020833,0.21951751003174716,0.3398504856624636,0.2956004689236489,0.24212632184022317,0.2736385975790455,0.5696812259777655,-0.10851801534736503,-0.28267938908251206,-0.14308751049964716,0.6967738034529154,-0.10077604928915732,0.48815273388853586,0.2783426240033058,-0.17560002185085566,0.684187429548024,0.3443514252393376,0.0034115453683058626,0.3475514446188742,0.4767762052732742,-0.014302395244741826,0.416580012270867,0.29121199363319444,0.16563794961623501,-0.05180856396563429,0.05157170011738476,0.5240823508481464,0.05302781812638467,0.45147341811335795,0.07889153648414303,0.7000674291339689,0.37777205069566816,0.3654291375210932,0.030487666764929047,-0.16445996919591854,0.39559092470426593,0.389406794663779,0.6433033876428398,0.37608233366029736,0.3276445057298684,0.6437151794990295,-0.2100000051174417,-0.3196370632014205,-0.252850337188302,0.4524076182822889,0.3593424646846474,0.11252183892321581,0.21315987245985957,0.33549492046356955,0.7100841795035594,0.20238873097116158,0.1658724142534258,0.5142739021452989,-0.0028412187356927888,0.7008278197241156,0.4027403526333516,-0.09621636670362917,0.19036866966793872,0.4926014587412314,0.4151896645367055
Olfactory_R,0.03041493379298005,0.2663201858628661,-0.010730454883050015,0.4584616194686097,0.2425147674092956,0.4627077916539056,-0.05016349557184946,0.28830901529268754,-0.15382661182980675,0.21426435309894507,0.5975795321100157,0.14788179707901958,0.37344895075225354,0.31057188437459976,0.43529476870051775,0.03205984424078149,0.07155871717341687,0.2968542051186844,-0.0944307939300015,0.2927295937912098,0.4261005163188952,0.1027390718144894,0.1664457317668085,1.0,0.3814514483603767,-0.4211655710860019,0.14575975214808667,0.3469905937987711,0.3748570183141244,0.13101147689281792,0.42498420761068834,0.4780832144177572,0.4544728914124102,0.24492772265396923,0.20504042745027312,-0.06083314863808812,-0.01618329879135603,0.07934770881367653,0.19130952430090295,0.12258689948438557,0.20736156507033,-0.1002341885857548,0.19275621335284246,0.082762613264397,0.2197400682506123,0.12554657010165923,0.05107526594996753,0.30941055371770143,0.08769156295914272,0.20673327117343857,0.2605861760698207,0.3721366854612661,0.23357585132521688,0.419918305352324,0.14676920627508908,0.15365925161066818,0.45052284351652183,0.22902536964656514,0.2934764642946923,0.030956075003672794,0.08427763379673621,0.5878022839028587,0.452491246304605,0.09168371670619503,-0.2749523187412187,0.33590944790697785,0.08929147312801179,-0.060046840373513315,-0.3313408394524392,0.259266039427875,-0.1987976663019561,-0.032257822165424076,0.3542371483177215,0.19625280304179984,0.37717064783905124,0.37288868774320943,-0.3992808187874368,0.20019915328315613,0.2423595246018189,0.0038868890429542675,0.1907216609513805,0.26809450650945615,-0.202143151186505,0.248527444271474,0.2532566390228281,0.07327814859162732,0.21638043838672696,0.45010091477552827,0.3322490040972197,0.3471036926590422,0.11397220568708412,0.3239554171280603,-0.08266392322633324,0.08559300206288983,0.05061790968989884,0.4463430658430843,-0.053083191879965505,-0.07411509628497234,0.2611898334191531,0.09617619908446977,0.25783522971117834,0.2760489308421893,0.2820372957553709,0.24432609836011704,0.04910803759851357,0.3609684729223366,0.3531430322674183,-0.0898043990159393,0.3539967029734833,0.2919895211265025,0.38367424956439006,0.552803070438463,-0.05268978756983276,0.48934292323115175,0.2814620849202686,0.4497397715279539,0.05071613740678413,0.45028786368801943,-0.2299075218287232,0.32269834421200383,0.18560352423148493,0.3187436159681157,0.31885307654084044,-0.08069082661925481,0.11659229285250769
ACC_sub_R,0.49660585060813645,0.409866471694106,0.09746131002294373,0.4901080053305648,0.228419493328888,0.21292858764127306,0.3758429087968967,0.3597274799748474,0.4426454147389082,-0.19949785134108278,0.2030982765516882,0.360002781860944,-0.03874251441591555,0.2995085172687287,0.4573404421869397,0.44387739851530766,0.4102399238889773,0.23156997874691326,0.44711552166742347,0.41755140844467104,0.20364644579594662,0.38885972302928923,-0.04769178751602063,0.3814514483603767,1.0,0.24441451479228402,0.35587555450218195,0.2697298689447181,0.38178778632647187,0.6443322430266698,0.2512629006230881,0.19208640389174828,0.5321709044994555,0.5261280126556993,-0.20539603147134064,0.357517739830396,0.346508318680166,0.4671443413274637,0.12096828291907352,0.3198602607406985,-0.1606007635769371,0.47764989311204126,0.4316568328534234,0.12144526778414577,-0.2649955824762742,0.32163635620728365,0.4098663182406652,0.015514242603602152,0.4220368468836986,0.20711384550706854,0.30381988961173073,0.3010325410434496,0.457826305605263,0.12896529229388376,0.15374239087951128,0.44873037111823916,-0.10727049587179659,0.3409214887541655,0.17125142703924812,0.3696257672314438,0.5574964670528382,0.129443867335105,0.157967873539106,0.3977676150728774,0.18130312288227834,0.36908654771566385,0.41885751939626054,0.36630498509094617,0.28004439785420693,0.22632857383127275,0.3564028742831785,0.3367647299131941,-0.04129942613685485,-0.2322538812428635,0.19630644073769302,0.39701257352489405,0.3991870458228949,0.5666876048609654,0.28867732474702695,0.1251293428008226,0.29647516563467946,0.12124460984520198,0.2624628829408961,0.3228711905149037,0.25887087365746864,-0.18039231177033804,0.3243581151256902,0.2222454623144416,0.04862180876628114,-0.0936124798876009,-0.13348912903566168,0.25562685545061115,0.5914989720234928,0.3412748754875297,0.3678031760466643,0.3002667132865867,0.22818462328008413,0.4166855552017073,-0.02869889641524635,0.05974091266298579,0.3060059754655378,0.2432373210307019,0.310443889622189,0.18599220946148864,0.1891738371121572,0.2351400484064664,0.06365605027437012,-0.12906516368751075,-0.02201673254635073,0.5865420878731185,0.14033939234871493,0.20606455381889896,0.539232008769188,0.12523894503957628,-0.022395321469831246,0.5011243788556246,-0.07028280033879221,0.35151564824151205,0.5903072654024035,0.11104207963892007,0.5236706473254502,0.21610224883250723,0.18257759528227924,0.4391195407544907,0.4174480990442925
Thal_VA_L,0.5634978231069813,0.37119848112539117,0.39318331519197364,0.0989315931245337,0.04653863346928137,-0.26077532863237957,0.376503353070271,0.11937287162542586,0.511204022004862,-0.21595713568987498,-0.366249693293201,0.3038648097677434,-0.44350402634655,-0.013816288530827761,0.19687218622931954,0.43312545770016336,0.37707085559782316,-0.2742961069987098,0.5177206611771201,0.2718368212784781,-0.2953617117854129,0.4502833022448006,0.16210958950720286,-0.4211655710860019,0.24441451479228402,1.0,0.3069337561004636,-0.3937306834978296,0.007940656601118187,0.4658274797150887,-0.30370345772800744,-0.3177719570281995,0.031258599706201054,0.2723864892667019,-0.1981492194201723,0.4734912291714175,0.6374641954313128,0.4996158105250686,0.1488962237899248,0.35681768276423736,-0.21742201751382284,0.3852463771940618,0.34646932552253423,0.197093976151203,-0.3749590234096628,0.19571908443146477,0.40917885190528375,-0.0739247807446658,0.39487742453738367,-0.2896514894037694,0.04737172432809123,0.11346086810998997,0.23356874080181592,-0.6142340463321272,0.06384760379911092,0.25369372338693047,-0.476246775732671,0.12395843304755227,-0.1792543185112577,0.5048192980210838,0.5422414767819351,-0.11905833601897928,-0.6330439083637418,0.5768571699327434,0.6401779304821886,-0.008994120392278043,0.4145954195827111,0.6064379269996684,0.5511755378280078,-0.27542201855709286,0.5764629404428462,0.536835721954667,-0.3575593098626442,-0.35672493668204014,-0.15022885570207203,0.225436906299276,0.6953290049581405,0.4889220645508475,-0.12422311355730604,0.18073207574550826,0.3737059173943751,0.18767935780101544,0.43937781720494073,-0.11167076949796739,-0.08232404184894504,0.055900487828655525,0.050057281863750726,-0.4291820820040825,-0.3552245785664043,-0.38587378033043573,0.012928289051934822,-0.12775470688569884,0.4921076699155241,0.43984599805530633,0.4161879900620323,0.0613877026029204,0.36683198998642114,0.49689243352613965,-0.04178190047075348,0.1003709441506004,-0.08470836986792205,-0.22257158304207436,0.22235749534525942,-0.07280163939156724,0.3273654702867049,0.10368142512198802,-0.31479496438388704,-0.07900019448142608,-0.3321644594735056,0.28988686339859354,-0.27834702978296183,-0.6075466530895576,0.748844855666651,-0.36327029166348884,-0.10197817059931823,-0.1012594361887529,0.2287774162971158,0.07922618041683095,0.6468371976927403,-0.11411127829204697,0.4032120985883351,-0.25648865443162877,-0.25348875374824714,0.588639516640894,0.20986666171342733
Rolandic_Oper_L,0.6447630429896293,0.2177883084072382,0.41364201325201133,0.6262124538601904,0.8237171500813735,0.23957844329605346,0.47483315046344793,0.634624749216827,0.47226950335747864,-0.4589961382835895,0.44310915598995454,0.8351505232293949,-0.10359376301771708,0.7182134105099752,0.720621445404534,0.6788221170332682,0.6479638576704471,-0.0848034311918616,0.5292432219132054,0.735260458270939,0.5096734882290279,0.5338780660207051,0.6114728628945727,0.14575975214808667,0.35587555450218195,0.3069337561004636,1.0,0.5091699343388425,0.553552715502477,0.758753786465133,0.5639089840881423,0.38995395677163064,0.5984983038792258,0.7419571358599891,-0.3305651368132057,0.6828915573224646,0.352811083590795,0.8591498518548015,0.5730246184942607,0.5971882602272391,-0.5202890033980119,0.5155831688141935,0.6257215120156625,0.1253780373792741,-0.5127388127365576,0.7051186452170324,0.7538192186658648,0.03640963726151107,0.5827926866067497,0.49418027559591676,0.8511678762990452,0.3427055863026104,0.8563210683819682,0.277859142021814,0.4024994899973934,0.8818914028388726,-0.20308671942558726,0.8476650523519873,0.4499708577487023,0.40630565500213234,0.5597228841486744,0.4588857315543369,0.3706558015005222,0.408238225295562,0.08104687789625356,0.4279449262714604,0.595977044423521,0.41318526507188846,0.6051201437352439,0.615220136810419,0.736759095788495,0.739486001171939,-0.27339263326428775,-0.5509008931050935,-0.397641870002094,0.7373237047463652,0.21155055996937797,0.6906506573114488,0.6647783607904922,-0.08238473743584311,0.8419060481757125,0.208431313196758,0.3793228390641956,0.7097904114989686,0.7771319375773927,-0.41314248313432006,0.7064384891083504,0.5005860477185545,0.1487859263805119,-0.4134264685492224,-0.31582825683060606,0.6486265216991897,0.47419219717762146,0.33022508866188194,0.32519536221164785,0.5907896030375765,0.6117048451407815,0.7816235934161836,-0.2895799180978693,-0.15193636138997355,0.7544664237696118,0.6235291281233413,0.6517237866918204,0.30767035441665896,0.5333142537462816,0.5181582240013423,-0.2213358239502609,-0.4505124499763825,-0.5206624135352611,0.7279987075614464,0.42755376704317305,0.26254131106237627,0.5624885526805756,0.34571503164801026,0.42309906834926836,0.4417319559034532,-0.13995340428549097,0.5114092879000693,0.3030104824492013,0.6507045527425334,0.7355319763751278,-0.12365375463201883,0.07113546096910721,0.7377069957105306,0.5184154081249103
Angular_R,0.3077800065339693,-0.07385946268394084,0.0671506677601626,0.47708931043187347,0.6301144506650539,0.4584004840595482,0.175565152107784,0.5745880061854468,0.20852258277208222,-0.486217945813773,0.6103901151746237,0.47210916411468334,0.12021985388345541,0.7383799440375778,0.43358552106561216,0.3462125898642581,0.43670789350626643,0.16659366221130298,0.22194246185845323,0.39528914110675634,0.7010367690911258,0.22148064282372906,0.19152352855037885,0.3469905937987711,0.2697298689447181,-0.3937306834978296,0.5091699343388425,1.0,0.5742386563591141,0.42601016752424914,0.8233810137260056,0.49965064276242016,0.6533880485902883,0.3958777311649452,-0.36093728739841086,0.188504815112994,-0.2115561558245512,0.4088875558302025,0.1703531750577677,0.17365927233242795,-0.5528363426390367,0.295553412208162,0.36863689343956924,0.031101908775946947,-0.3731989534507046,0.5164568443386115,0.4266960414518182,-0.17745181329060142,0.21560967058218,0.9068019123132727,0.6849545695033431,0.10562035806910862,0.618769357190147,0.8109327741178168,0.3773051058474513,0.6147798931794928,0.05089514777972029,0.7234639957137713,0.47800051287176815,0.034477842363711306,0.1093575943589125,0.3748312860224942,0.9057358226806014,-0.03218633081304306,-0.44579577840634427,0.4565647701858957,0.17008273851862662,-0.1704103654919181,0.20415638611308187,0.9524837871776876,0.3230163035794772,0.22383578386882272,-0.09308871500328272,-0.3923544446233552,-0.3851017619466297,0.4085403420309874,-0.08414738430946837,0.26682797747026926,0.8466550117726901,-0.1179954750301943,0.26336428883857793,-0.11213660392088086,0.07490287395949707,0.8946225120591459,0.7078229972314215,-0.6510898740002724,0.706128557414933,0.8872342771253593,0.4395703732561448,-0.2788564622718153,-0.5274718520964499,0.7025602999285394,0.23245242247162132,-0.012477661217447812,0.09783278475112497,0.2965249064353177,0.3811328944034517,0.4445102320333929,-0.4210782903472768,-0.30542488064348594,0.8353080145219207,0.8660522592331783,0.303499343045163,0.3235281165834441,0.11009900904412,0.17655961301244769,-0.1165698438527922,-0.24954879210774833,-0.36964994305995336,0.5368719928535282,0.5388397820915618,0.8437850226800963,-0.03303619758220637,0.49627062449834186,0.30311925904523684,0.4205018764259313,-0.5312475612529362,0.2997724699226302,0.010240522412021058,0.5560668857726336,0.4502372846957406,0.11519755627373784,0.25188838410192566,0.3227672284961239,0.3399658797955188
Thal_IL_R,0.440849768059674,0.19317006888575086,0.254416296550089,0.6037280814436302,0.6514835943879242,0.26209676181548197,0.23028473507141087,0.7707993277771549,0.285396055890927,-0.1891190987292824,0.6119275736512796,0.5707915982006608,0.2394317783586031,0.7902047901080829,0.6425477872340118,0.3492517856956447,0.5365383047621216,0.10949251489327272,0.289947016582562,0.6176826545388975,0.7619519992398823,0.41162000285865413,0.3573912214344151,0.3748570183141244,0.38178778632647187,0.007940656601118187,0.553552715502477,0.5742386563591141,1.0,0.4853453597179698,0.683885355295689,0.5941023828548457,0.6705316945387133,0.4039196371141647,-0.07109542057755187,0.42535820933138,0.08197221895540685,0.5116529383522312,0.3916865007086606,0.5147651554120223,-0.2872333880671822,0.3296244033388738,0.5800508929906726,0.03216201459702123,-0.22229811468150704,0.34168766218090085,0.45547451686997714,0.110769196204746,0.3471086723919122,0.4792649996120416,0.6838376813169021,0.30867012455824205,0.6270721940682846,0.3509636388893754,0.5069537562917299,0.6334305505604901,0.04542662586329643,0.642675007185013,0.3139674016572957,0.26439307090370934,0.3719191664360227,0.32805047735986775,0.4318554411964147,0.2891865035268544,-0.08802845025002556,0.3649833268348777,0.2097940124016595,0.2615914867525764,0.28060300380598024,0.588068120219708,0.3260613739544101,0.4855054890660799,0.15279772415610574,-0.28035572769604206,-0.05312138174885068,0.6291479949188825,-0.04210476591162541,0.4891237379818315,0.6240516552790344,-0.22902298417594694,0.4317272091151771,0.11579219349996307,0.18953153267009998,0.6823120690715685,0.527320092202153,-0.2244444083170114,0.6487587996866827,0.6552238854698881,0.2780654975106403,-0.07765466487132429,-0.09501519956759581,0.6493137858931932,0.3634949811766143,0.27833307632840976,0.2001599739615809,0.35040209742213163,0.27165783214814715,0.3878873229829273,-0.059563746157228536,-0.13356448702353194,0.6735786899181612,0.6105397371317819,0.3657395811693286,0.427448943295264,0.15987949619816494,0.3523540771811788,0.13735578602340062,-0.2899786335823269,-0.1927032161837159,0.5964000125003823,0.5844999624131393,0.5670227918097995,0.18576531846922997,0.49586365957778367,0.4552857802446416,0.41838831243427016,-0.12350371613488438,0.5948265954122743,0.17421460504538272,0.6007046990447408,0.5820483839706952,0.2175358311751232,-0.027521858414366104,0.5145880431767782,0.3272471132366666
Caudate_R,0.7537861814491528,0.40967707983393353,0.3887865754804533,0.613317762787321,0.5616761149935056,0.2522345960879596,0.560270828029464,0.5422197693930626,0.5887738199940161,-0.4655543019138275,0.31841674347265275,0.7340474211948343,-0.20000148145573737,0.5266658425488674,0.606128540379859,0.7977420322791939,0.6177667226370803,0.16698406617243872,0.6126250324494081,0.6527188149401433,0.30883160852825525,0.6305641691885577,0.3345876480528896,0.13101147689281792,0.6443322430266698,0.4658274797150887,0.758753786465133,0.42601016752424914,0.4853453597179698,1.0,0.46325074409899086,0.277715142465492,0.6370163055126614,0.7336716875144493,-0.26975554090983034,0.601530418637545,0.567359486878613,0.8698843618210967,0.25282893975099985,0.6072509174374914,-0.4152861918119348,0.6932860608792368,0.652912000000304,0.2815870153789818,-0.5265066445041512,0.6427785524979489,0.7746822076441179,0.040042931014594184,0.7750828120410374,0.3947072126952913,0.6279879676392852,0.3455494373695998,0.7754400611202353,0.24247866118999326,0.4434027618631284,0.8205220945411822,-0.26286573577824357,0.7004905591902084,0.3555901436481716,0.4592245792982423,0.7895818566106048,0.3213360107817615,0.2563784353189516,0.6316674472511775,0.2914277126188429,0.5163833735888019,0.6082606603771702,0.5375828700557969,0.6286392976417206,0.4909915284444183,0.7766191576468561,0.7104004748264152,-0.21350172122175035,-0.45649837776842594,-0.23250796378747215,0.6113287253042052,0.5331661643168241,0.8554276874430286,0.59721410584714,0.25952148250938384,0.6676535647985835,0.2579717928772029,0.45680804887480536,0.5948078120984195,0.5365061889525827,-0.34939879433323795,0.5548327542145218,0.3645574982247866,0.06884638079848347,-0.49519673470310577,-0.27300203383733207,0.40790142120609674,0.7504108507922091,0.5483321079961158,0.5039810364495895,0.4615249727048703,0.6185161272172844,0.8614513220027684,-0.15494516946279677,0.02676442136592824,0.591019185601603,0.4498584894186157,0.5793542645542581,0.2463607100251271,0.3987757276034071,0.3683291989223661,-0.1804498212536708,-0.20563386971320385,-0.461238576576668,0.7841895282524173,0.2907185235708626,0.16902902192206237,0.7287080196394046,0.21933617658799043,0.1302805843636608,0.5378547855120371,0.015799096449375494,0.3901832381947397,0.558052963814855,0.3413684024919396,0.8143230634637191,0.1181068012079412,0.2855742988955098,0.8378434260286574,0.5479643741936414
Cuneus_L,0.2539059508684584,0.028401695899148212,0.3068579723745664,0.6458433000774426,0.6560551815619399,0.30059623537746544,0.25184553049851915,0.6000756129427423,0.12271848597277801,-0.2252999329671402,0.8014062567159236,0.5828297142937625,0.3171229046513986,0.7287827638222032,0.5366467978150291,0.3487420457503458,0.3756177759911805,0.3202110370351207,0.24274280745324342,0.4463309041513405,0.7930200322183123,0.26932913944585263,0.38010640227216397,0.42498420761068834,0.2512629006230881,-0.30370345772800744,0.5639089840881423,0.8233810137260056,0.683885355295689,0.46325074409899086,1.0,0.6715314533708479,0.6478013590946705,0.35240805048336227,-0.06405967610226435,0.2521529097166972,-0.007219810897086506,0.42897831274124787,0.17297430005427322,0.450484257901236,-0.2614861391403127,0.36098857516513316,0.47942515153711884,0.17215795380347593,-0.15558367891830507,0.4685197595219303,0.4032518271009547,0.1255964672898717,0.32895135882682486,0.6757663372798556,0.7049043473557038,0.21856396442923848,0.591459108326691,0.7272850161516845,0.4503309032208478,0.6816033520362204,0.14624262254781092,0.6935879626767827,0.37966255617684214,0.018062380251017203,0.225403320174174,0.529807530812079,0.7357451366990274,0.09348460966170302,-0.30651476729971644,0.43108409410090187,0.15748646120675244,0.08146587996460138,0.1914025532874752,0.8039360842127272,0.2807522082146469,0.31230848270171163,0.12738819403027685,-0.23127628714636161,-0.18373648065556808,0.5323357222591342,-0.11553398595128336,0.37830256672557455,0.8074781396515912,-0.08121178088543471,0.3699405577144262,0.1742241758678722,0.08470552135648159,0.8140482308617558,0.6158124840640735,-0.3037671725329476,0.630022330284273,0.9146270280652546,0.36248502515740466,-0.1273023688692229,-0.16003862182553916,0.6403954053659855,0.2592135042020993,0.22754905043068524,0.17675406658340104,0.3394368519801781,0.3420850852751854,0.36116444120722985,-0.07335447741964693,-0.10143902678446358,0.7511865575889896,0.7522810186670852,0.346939631744693,0.4127042813462878,0.12847048809864894,0.18146337691397427,0.14037751876454782,-0.13969354615932675,-0.2540372513840752,0.6228930311378849,0.5967376625581895,0.8030306318104955,-0.059592449437420265,0.6144948315721027,0.4924422136758698,0.5465278506905688,-0.20094009342529565,0.4520985256026943,-0.06106137141750161,0.6357886722228656,0.4903947281551256,0.30471668760030257,0.3133672080296445,0.4010441415933589,0.38398899979794987
Calcarine_R,0.06255454010064758,0.0653384712391803,0.21001102121307896,0.5537891084563352,0.4946319874161805,0.2431549459816021,0.254370392734017,0.420743336735163,-0.04512615721609721,0.26563161543418035,0.8922987093045763,0.4878063417779041,0.5647807029023199,0.5481936041835377,0.485930546884311,0.15540003693758,0.14158499446621867,0.4693409330869054,0.004062282141428076,0.5141690251638111,0.7889980356707041,0.12233100149036272,0.36254066411938896,0.4780832144177572,0.19208640389174828,-0.3177719570281995,0.38995395677163064,0.49965064276242016,0.5941023828548457,0.277715142465492,0.6715314533708479,1.0,0.5159572338389019,0.31524668779336135,0.4329308270160655,0.20587232567720706,0.06782100091212155,0.23257327580655163,0.2860125601918505,0.5085224752634805,0.1998551265898919,0.22922246124853418,0.3311869772545797,0.07936291058442978,0.28796356274444285,0.1362859306158831,0.17362814357272627,0.5853273317853179,0.35527666107619105,0.31967994452118015,0.47963332208100096,0.39316869911163427,0.48103740053715993,0.5833188213354854,0.4601026286432927,0.49171488057423474,0.5361836331276797,0.43636856476526936,0.5407874685759981,-0.12577023969865667,0.23709002839078694,0.3972592356567123,0.5502533319763507,0.09084602264956465,-0.03112955824943906,0.449237417531165,0.14223191526357612,0.015513712456679835,-0.03544420744702201,0.45727776096446904,-0.05144782777583993,0.16377175837543786,0.4591763975143533,0.21736726254048308,0.3090018048947916,0.48650590568299534,-0.23766955866151207,0.3185616475146266,0.5359688629776067,-0.06657816291691218,0.3024145803761089,0.35061036820845115,-0.03871950056734951,0.4410378922147193,0.4932065499413504,0.13154987504987015,0.3908825735643211,0.6776747187867063,0.40815687753187657,0.31628216692150274,0.2678568958368389,0.47381935584447854,0.1141916571794816,0.3334777154614593,0.17911012161682785,0.4093454809686988,0.09329990857995363,0.054744260702136435,0.37387569772516005,0.04598569321756102,0.4430262200189321,0.3988687268283013,0.36472742430267374,0.2693243322165004,0.1325002473714515,0.26427487587139875,0.3790239433335186,0.10520803213335304,0.2356888912884811,0.4145658651958555,0.8657352246844479,0.6857116687860434,-0.1465443352980545,0.8341522892968235,0.4665904546280851,0.5609101313213534,0.19955709131075458,0.5628679855107075,-0.03911617198667918,0.5379250561309318,0.3201481298068538,0.3967298051815351,0.4016453526189711,0.18925633550842086,0.23243131347618112
