,Temporal_Pole_Sup_R,Thal_MGN_L,Insula_L,OFCpost_R,Cerebellum_4_5_L,ACC_sub_L,Cerebellum_Crus1_R,Lingual_L,Thal_LGN_R,Cerebellum_Crus2_R,Thal_IL_R,ParaHippocampal_L,OFCant_L,Thal_MDl_R,Temporal_Sup_R,Olfactory_R,Frontal_Sup_2_L,OFClat_L,Lingual_R,Raphe_D,Thal_MDm_R,Thal_VA_L,Temporal_Sup_L,Cerebellum_10_R,Frontal_Inf_Tri_L,Occipital_Mid_R,Calcarine_L,Caudate_R,Vermis_3,SN_pr_L,Thal_MDl_L,Frontal_Inf_Orb_2_L,Temporal_Inf_L,Putamen_R,Thal_VL_L,Cuneus_R,Frontal_Sup_Medial_R,Cerebellum_Crus2_L,OFCmed_L,Cerebellum_9_L,Thal_PuA_R,Angular_L,Precuneus_L,Precuneus_R,Putamen_L,Frontal_Mid_2_L,Temporal_Pole_Sup_L,Frontal_Mid_2_R,Cingulate_Mid_R,Cerebellum_6_L
Thal_MDm_R,0.12859259580195254,0.4054209555311952,0.12745240018636073,0.05572868444349606,0.5062765118506736,0.27753855371003144,0.011851018907157354,-0.11923264994441836,-0.010642657209451118,-0.17195562282390275,0.4702059171315362,0.06767389642072168,0.14684726128115794,0.5228959794249334,-0.01432906938647038,-0.2147945235627309,0.27887778617466036,0.06066828015848658,0.03762644598554434,0.05352258251889742,1.0,0.5229207752896947,0.05448410106615072,-0.27689870835398733,0.5504628384778383,-0.12255916755624291,0.22571822675341202,0.14878228698315518,0.1743349467036383,0.1953246221283241,0.5311668450699845,0.10278850795951347,0.16283674180740976,0.33992237116489177,0.6054709532192472,-0.05268897527190642,0.12938723717161327,0.14886448437688696,-0.28959953690298884,-0.015256169937306205,0.5745833316331797,0.19728774996654788,0.32509861506305215,0.406348770579991,0.5175865826327449,0.3688247129411529,-0.068791923717491,0.39610977987399515,0.603957853484719,0.32572089793752945
Thal_VA_L,0.2683281535041878,0.309297373289429,0.4130039415839771,-0.1486299101659897,0.30995638219691085,0.4057158858786248,0.07588908171728151,0.10246613178824446,-0.07030371682044613,-0.055257244075268636,0.23996381134996667,0.04176352089796891,0.06466181636651962,0.39075104098322977,0.06911025078835979,-0.07904082690303267,0.3829062852861566,0.021272648539539862,0.0957919088154777,-0.05937001323731282,0.5229207752896947,1.0,0.3567195768031737,0.07483915159134134,0.6885659384797072,-0.011621395199408208,0.3327013066326844,0.31308454688975307,0.14954278484322425,0.3859321388798998,0.7177317931250995,0.4625706696877588,0.35877332545949653,0.44108657496156384,0.6979177877008111,0.16816468663529965,0.42218618668354324,0.18005779341178405,-0.030845909497088042,0.25302793292991815,0.2192164924511433,0.2516376335482262,0.06793105125930546,0.1261597723308868,0.46876810055824175,0.5334102971872329,0.05964945320647473,0.4015523971465517,0.5180072452718113,0.3463304481695629
Temporal_Sup_L,0.5608005084667876,0.5088475750797564,0.7917882401815848,0.3810429236336472,0.06738197461375359,0.09661982838624804,-0.01421279369798782,0.5534199956631468,0.2965634139995094,0.2011100360026831,0.09037790222041563,0.5067615947672861,0.14100721627538454,0.05610227601607257,0.35186342284218597,0.471624715001121,0.5545649149145262,0.5531347405716214,0.45500094060635604,-0.004628533943659277,0.05448410106615072,0.3567195768031737,1.0,0.5431829949608117,0.5689017234162642,0.19230868129377623,0.28389070956486295,0.6215681381053211,-0.16570630450139012,0.5101887048935165,0.4695779641918375,0.6457525856048911,0.4208802285383574,0.5085697441698042,0.5106676353583964,0.2099655336384793,0.522791091614945,0.19025068718067617,0.5066952994259576,0.6269598374003538,0.17620140446028804,0.05761750008578631,-0.29258695236700133,-0.14495735508740307,0.506549255539279,0.547450914300458,0.6703749264612088,0.33335575818155483,0.35778028664379735,0.20129453691381238
Cerebellum_10_R,0.3171671929009836,0.10538694892125257,0.5008402932102965,0.04578478365676472,-0.3594897173020527,0.3293229709186048,-0.11903300328264901,0.1347478112843304,0.22761601415752783,0.2510560075906673,-0.2559365141043434,0.39919318164176953,-0.04679442811384199,-0.026384358710823133,0.5608920078174019,0.7111302783537562,0.3693991270269032,0.5159316534975901,0.07838834851001064,0.34424680277479813,-0.27689870835398733,0.07483915159134134,0.5431829949608117,1.0,0.1935490474945866,-0.032265406163242596,-0.30830603330010287,0.6642231529822451,-0.5624021853320561,0.1550795408129599,0.15144857196210335,0.5042595939713034,0.34071603092768127,0.4845891118764015,0.0601720291377758,-0.1733157407695108,0.522506897859398,-0.1522252774352907,0.7958462848911209,0.2795661718610372,-0.1290282187270419,-0.5971541510817489,-0.7397637988141323,-0.7104187604158133,0.23126929565971446,0.3077200214818973,0.528960006306425,0.22757999839052134,-0.008239265715605404,-0.20776947375115076
Frontal_Inf_Tri_L,0.37853520385307793,0.6176323434551547,0.7302880057269865,0.2605771897817766,0.37626181864780267,0.3195214321058054,0.19419600603872278,0.26067837084418366,0.2286444562186151,0.028606700695757832,0.4902408453078197,0.36398434992408274,0.3282594045619186,0.3031456121541687,0.11993193182295932,0.22457759580721484,0.7821621692428968,0.4186446854634775,0.14315300467897119,0.08537182311429932,0.5504628384778383,0.6885659384797072,0.5689017234162642,0.1935490474945866,1.0,0.16026512971110318,0.2961286824827043,0.6668374100755552,-0.0035297103714543696,0.5680496885219986,0.6883692948541922,0.6487625234604129,0.4843316484462183,0.74180261185916,0.8128477306970009,0.20319750533877698,0.6839240177636651,0.13520243599377,0.17452863911501026,0.271327985945304,0.4772591746094063,0.15565005362016512,-0.0013064239200622858,0.10442494331934438,0.7989770050152984,0.875525929997704,0.3053906744352078,0.6690206866256941,0.720406533248918,0.45566185155365896
Occipital_Mid_R,-0.3324881202156433,0.22406102621728935,0.10095987303512917,-0.22989443145487082,-0.17746935307120437,-0.07460472880778161,0.6100380507109011,0.5025550202312244,-0.21927049602658757,0.178196511691871,0.07758281678725845,-0.03682552880232184,-0.023404965538346055,-0.31749884521715754,-0.5162410576732264,-0.09951155575989219,0.02475023355935345,-0.012847216788768274,0.052380958755095984,0.07949903891755322,-0.12255916755624291,-0.011621395199408208,0.19230868129377623,-0.032265406163242596,0.16026512971110318,1.0,0.4086068204160319,-0.15200871070043293,-0.21085623503241432,-0.06037265567871132,0.09988718018943189,0.08638878857089616,0.3053091866369097,-0.2298750698281284,-0.03654735183709699,0.8852565449010295,-0.2134923561662758,0.15599093270792586,-0.08797848460848315,-0.13633036039103685,-0.24661313711386665,0.5339685229157122,0.3352776124220183,0.1588783720325039,-0.021581729343169976,0.06480003652646439,-0.004546516699305695,-0.44546216044619663,-0.2916663735787239,0.11540146594374964
Calcarine_L,0.25516021333709266,0.3358520527054818,0.19518304450062435,0.13962358211872983,0.4658255986647504,-0.1584889918855538,0.1601580583762341,0.6166861175233223,0.005252564496634023,0.06263177827044872,0.12652535928750103,-0.08613712555774244,0.05736563144039065,0.027970987568989834,-0.03477111771406435,-0.32177100275132064,0.10479354240863563,-0.08741853569919755,0.5922301441178675,-0.36710450556370666,0.22571822675341202,0.3327013066326844,0.28389070956486295,-0.30830603330010287,0.2961286824827043,0.4086068204160319,1.0,-0.16746941046834016,0.5026526551496279,0.32728028516042523,0.30415860591046723,0.016363853821799723,0.25082504096391633,-0.04263439313860562,0.3825973098388079,0.601113094604528,-0.04477976033246217,0.3883437710590278,-0.3530930306627117,0.4301644314003315,0.14323576012703304,0.6997281764862386,0.562471440709062,0.530889757520555,0.13283333559335608,0.2182125478332214,0.16073089906288135,-0.021404209584141312,0.25621819871820173,0.37796650100235946
Caudate_R,0.5668468094673489,0.4890359301135084,0.8037252832507313,0.4174696829567926,0.17164214924243174,0.3219573234547916,-0.034508286814994286,0.048346462356531825,0.3720195709084053,0.1463691443328735,0.263918277065184,0.5355900558510444,0.3132616551901228,0.2874117700005724,0.5022414754422411,0.7090799756323983,0.8527399836637093,0.793700132618269,0.05232704778383295,0.18692440208940303,0.14878228698315518,0.31308454688975307,0.6215681381053211,0.6642231529822451,0.6668374100755552,-0.15200871070043293,-0.16746941046834016,1.0,-0.2730010206803398,0.5103168752575092,0.3734665784673625,0.7359846416031286,0.44427382549523325,0.8948745439716436,0.5132918299304193,-0.25590604462399474,0.9051821200973508,-0.046153786496039254,0.6982024866580402,0.37220612353905863,0.3713950278604387,-0.43359690411105495,-0.5726878368206607,-0.4209033994724377,0.715143282222424,0.802396134534911,0.6547358478756595,0.7797515606644242,0.535464663383437,0.2595772747041178
Vermis_3,0.3303433543239426,-0.04789582845314006,-0.05175502337429198,0.30892015820228746,0.7409737626577121,-0.29464639003774923,-0.05480129113078845,0.13131990735438837,0.09582118003180995,-0.10536125098374283,0.14079766935952986,-0.024697207399981505,0.10654565616478769,0.15428802823292084,0.06403792604243319,-0.3446804751146365,-0.0058833136618841155,-0.2860375298328484,0.39680594287631243,-0.4777775763075825,0.1743349467036383,0.14954278484322425,-0.16570630450139012,-0.5624021853320561,-0.0035297103714543696,-0.21085623503241432,0.5026526551496279,-0.2730010206803398,1.0,0.18441948332416402,-0.030008231162219103,-0.12479383436622593,-0.15114816405323286,-0.090638050919184,0.13611329683189013,0.057296791715398775,-0.032014653038047555,0.2767949428309264,-0.39947817645160455,0.24561085367431193,0.2298384577053509,0.4668700877198062,0.4521542228663394,0.6013017301455257,-0.06918243732672433,0.004687745000630519,-0.06808361409942189,0.1986460306406792,0.25224938846271944,0.5291016523070132
SN_pr_L,0.5110544231722893,0.495440776780285,0.6054706056601489,0.4289862753092528,0.3918278241387708,0.037577775993795644,0.057160396429558065,0.37361811857060756,0.42286941874781714,0.12840720707670678,0.3662118650533513,0.2633554624823652,0.12502851444826976,0.1058183525123172,0.2862735949796329,0.21980993629126702,0.5460875270326474,0.3230583658775671,0.3843921659071097,-0.11313202515178591,0.1953246221283241,0.3859321388798998,0.5101887048935165,0.1550795408129599,0.5680496885219986,-0.06037265567871132,0.32728028516042523,0.5103168752575092,0.18441948332416402,1.0,0.272442410316463,0.31395192834134966,0.178924304478621,0.5512204826268748,0.6634858665064435,-0.011714631645634367,0.5290950329181874,0.1202106145154241,0.09455331512212105,0.4602913600287167,0.40440932612722086,0.12045670824700304,-0.01720054376380524,0.10112242614450827,0.557934970941692,0.5520662136142639,0.3803709923977693,0.5594422945858843,0.5530055115433594,0.39778969542022763
Thal_MDl_L,0.24057560335484893,0.4618094729567522,0.4081728217902077,-0.02557736716205781,0.3047079812149302,0.546944816126444,0.04554205779627401,0.15382937945053687,-0.13921229155828885,-0.12491569459548149,0.1324612101657092,0.11165535176037472,0.19440479910889077,0.4584983476736913,0.11137304339199983,-0.030561729148497196,0.4411768296728456,0.2527200325198635,0.017340211961502944,-0.03698871262895154,0.5311668450699845,0.7177317931250995,0.4695779641918375,0.15144857196210335,0.6883692948541922,0.09988718018943189,0.30415860591046723,0.3734665784673625,-0.030008231162219103,0.272442410316463,1.0,0.44819007360315166,0.4683397489953664,0.42565930355139486,0.6221666488862881,0.16698745501076873,0.39082869991788066,0.23620329647146374,0.042155247219955984,0.19988506388854257,0.21670197274062764,0.17289482007091564,0.05306111263727784,0.09030776867369468,0.43666747929504524,0.536919476038956,0.2274656964135294,0.3479837873978815,0.5249764125249392,0.35187400405293584
Frontal_Inf_Orb_2_L,0.5283786688688618,0.3935696942684101,0.8414503440419271,0.25540396646226177,0.15753308154278037,0.22187717070624083,0.08414859721666243,0.11677650257876154,0.18321351572350209,0.10397528405355339,0.16592659234389856,0.3555443990053424,0.1783396037948927,0.20678400110715503,0.22002496874430477,0.5733274422011511,0.6575980100495401,0.5750438790142045,0.024677425501101764,0.01805265858991514,0.10278850795951347,0.4625706696877588,0.6457525856048911,0.5042595939713034,0.6487625234604129,0.08638878857089616,0.016363853821799723,0.7359846416031286,-0.12479383436622593,0.31395192834134966,0.44819007360315166,1.0,0.5389668170955865,0.6498517632780407,0.4253330975360593,0.06806829029176825,0.7054117917788872,0.17275107912924945,0.6234679177773806,0.3828578466801714,0.14322538830471704,-0.12153345796668528,-0.4523734213433367,-0.336733424303744,0.5579204399624628,0.6510364643379271,0.6107040506879543,0.5169187192876101,0.299325358236609,0.3605855961991043
Temporal_Inf_L,0.14490552001997115,0.30515481851734105,0.45448413343879607,-0.07964324990348239,0.21010814255097254,0.3281999214926153,0.1615795486228241,0.1556556710564377,-0.05116098139412542,0.05278815911131259,-0.058266073695181865,0.16112005590465583,0.04420623575726775,-0.00878238716711082,0.11661569452602803,0.2992604982647222,0.4176601242957719,0.44143193253904417,0.10256169264837005,0.1695533768275627,0.16283674180740976,0.35877332545949653,0.4208802285383574,0.34071603092768127,0.4843316484462183,0.3053091866369097,0.25082504096391633,0.44427382549523325,-0.15114816405323286,0.178924304478621,0.4683397489953664,0.5389668170955865,1.0,0.3347565267364231,0.33361733796113346,0.21221624650167034,0.39131505062582816,0.14242209914508577,0.34519251006178253,0.10538597450556325,-0.007022319770091119,0.007040629854260004,-0.11058964016060384,-0.1426190859989324,0.46460160906227527,0.49035602916810206,0.3791296078282187,0.19725220868091187,0.1801118821993463,0.34915701787902387
Putamen_R,0.5986451403486927,0.4945008900657906,0.7640567418121829,0.4184181571177001,0.294574582231046,0.297176855426503,-0.05443175382892373,0.034735254082781136,0.42037470374155117,0.10098663535174265,0.3967655147534214,0.44627738201075334,0.34020984825599876,0.3810117661022618,0.49810867272947895,0.5640367549470929,0.8292427868996091,0.6752847248220171,0.08247257980820377,0.1296653022084279,0.33992237116489177,0.44108657496156384,0.5085697441698042,0.4845891118764015,0.74180261185916,-0.2298750698281284,-0.04263439313860562,0.8948745439716436,-0.090638050919184,0.5512204826268748,0.42565930355139486,0.6498517632780407,0.3347565267364231,1.0,0.6545336373558519,-0.24517306998377641,0.8615233728721868,0.03066565160464864,0.4888242736547929,0.40478557770533136,0.5254751216196593,-0.35073188723097254,-0.4040653759490794,-0.26532861271847175,0.8088128384982993,0.8095668554941208,0.5454307152618358,0.8469386416792637,0.6926123162118558,0.2772879835705007
Thal_VL_L,0.44399115719178833,0.5756202568904057,0.6240422591707875,0.24309559525528382,0.47910068384072224,0.16307352501305594,0.048957921976702526,0.22448417776493948,0.3894920992292192,-0.02469378668556714,0.508783972880826,0.13498308476058035,0.08682688591464341,0.3128643436938884,0.19450104415633007,0.1725771509117691,0.5824518692676394,0.3139222122579628,0.30842019747997124,-0.006254929727870299,0.6054709532192472,0.6979177877008111,0.5106676353583964,0.0601720291377758,0.8128477306970009,-0.03654735183709699,0.3825973098388079,0.5132918299304193,0.13611329683189013,0.6634858665064435,0.6221666488862881,0.4253330975360593,0.33361733796113346,0.6545336373558519,1.0,0.07340602688733322,0.5137198512126225,0.15475944379209688,-0.04948993898011971,0.37395175782757106,0.5830650036914441,0.18631342093389955,0.13703702718510377,0.22930470753749965,0.8000538421372102,0.6578108841988025,0.258327018183509,0.6229926416977064,0.7447036577203512,0.44474200035637007
Cuneus_R,-0.19103904807895783,0.21856373800569223,0.10020117662282503,-0.15224031110368566,-0.01715734411187577,-0.12929704957615074,0.5586578678286379,0.5941342749202011,-0.16785571576362174,0.1264320170426957,0.16650304672168742,-0.012090268592631733,0.0401108633397285,-0.22547244312367376,-0.5001489760763517,-0.24497460851895672,0.02294809463548591,-0.19762484219392656,0.16964990100963054,-0.04684741497608214,-0.05268897527190642,0.16816468663529965,0.2099655336384793,-0.1733157407695108,0.20319750533877698,0.8852565449010295,0.601113094604528,-0.25590604462399474,0.057296791715398775,-0.011714631645634367,0.16698745501076873,0.06806829029176825,0.21221624650167034,-0.24517306998377641,0.07340602688733322,1.0,-0.22257615425046146,0.2717401003756929,-0.20011731319209172,-0.026731526476808497,-0.1502525705009979,0.7421951863780999,0.4718658887350732,0.3544949109675981,-0.07054767334519754,0.06435062083157213,-0.07810960327716505,-0.3772678462557183,-0.15952386480549682,0.24119793426134184
Frontal_Sup_Medial_R,0.6502053935812406,0.40325292387074485,0.779606241249986,0.44164313092235097,0.2925946591467207,0.34861732230259157,-0.07141520589788136,0.03189485253601791,0.27774515203672356,0.09701989468812365,0.2550245242178418,0.4562095193994386,0.4053895232010115,0.36739475737961835,0.46692737618315244,0.5387112181831515,0.8865719966180113,0.6925364918425069,0.025499858185853635,0.01968005826838741,0.12938723717161327,0.42218618668354324,0.522791091614945,0.522506897859398,0.6839240177636651,-0.2134923561662758,-0.04477976033246217,0.9051821200973508,-0.032014653038047555,0.5290950329181874,0.39082869991788066,0.7054117917788872,0.39131505062582816,0.8615233728721868,0.5137198512126225,-0.22257615425046146,1.0,0.06925254736918703,0.5843715427841439,0.4134234951178675,0.388028697048303,-0.30839197524536155,-0.4971800645947407,-0.30673345513525807,0.619797798337517,0.8641917666792004,0.6130893246790954,0.8542304931555543,0.5994921479034345,0.32814498225977534
Cerebellum_Crus2_L,0.3364122630494665,0.24439451994428904,0.23397156546228642,0.22745878023203148,0.29443285966779786,0.04493273146969826,-0.04294363883093266,0.18972940171903116,-0.06217446630613866,-0.11989720412291432,0.09860246908560562,-0.03380786143893722,0.1865007430654703,0.21181074768682762,-0.09533941569020629,-0.20109024657806213,0.07769403099587682,0.06179592417170345,0.06463037006460906,-0.3249468497362241,0.14886448437688696,0.18005779341178405,0.19025068718067617,-0.1522252774352907,0.13520243599377,0.15599093270792586,0.3883437710590278,-0.046153786496039254,0.2767949428309264,0.1202106145154241,0.23620329647146374,0.17275107912924945,0.14242209914508577,0.03066565160464864,0.15475944379209688,0.2717401003756929,0.06925254736918703,1.0,-0.05346945537428358,0.30655499090151583,0.19650399771408208,0.3642355884270887,0.09160239552604418,0.1894143310482708,0.037387901962366424,0.07567028829894024,0.2768807211183536,0.051945487614049546,0.14481569767388194,0.30867094883494656
OFCmed_L,0.4205840812076782,0.12461136213337876,0.5640340033832615,0.2616508210711988,-0.22479694587200383,0.149405367808503,-0.1339832322330481,0.02775222658374571,0.22508719336767738,0.21882839410258095,-0.07788236238218745,0.5884122537614114,0.1639823041070669,0.0385484167088625,0.4265252664300279,0.7469539346398781,0.4645005928726384,0.5777853708522047,-0.006010755250903962,0.2692788138538943,-0.28959953690298884,-0.030845909497088042,0.5066952994259576,0.7958462848911209,0.17452863911501026,-0.08797848460848315,-0.3530930306627117,0.6982024866580402,-0.39947817645160455,0.09455331512212105,0.042155247219955984,0.6234679177773806,0.34519251006178253,0.4888242736547929,-0.04948993898011971,-0.20011731319209172,0.5843715427841439,-0.05346945537428358,1.0,0.24060977824578747,-0.03849945519993355,-0.5693004627077577,-0.801270262182676,-0.7047778041258959,0.2206151139857116,0.32612187566067674,0.6220575507540904,0.311556452784378,-0.023889971729316718,-0.021824698041801333
Cerebellum_9_L,0.782814290582149,0.2677148372569148,0.6117416932859363,0.5467672860850273,0.21385659070811747,-0.17973701171368897,-0.3416405405878797,0.41417001970721773,0.354131348345086,0.23377598655873574,-0.013031642221904092,0.15283924466773408,0.18609694689508802,0.0787816686797305,0.5162370071049756,0.2345776917808891,0.28574692898693077,0.37321538090227924,0.5877216974822104,-0.41828878453502627,-0.015256169937306205,0.25302793292991815,0.6269598374003538,0.2795661718610372,0.271327985945304,-0.13633036039103685,0.4301644314003315,0.37220612353905863,0.24561085367431193,0.4602913600287167,0.19988506388854257,0.3828578466801714,0.10538597450556325,0.40478557770533136,0.37395175782757106,-0.026731526476808497,0.4134234951178675,0.30655499090151583,0.24060977824578747,1.0,0.23926915949966301,0.010322471517481209,-0.27424628561417747,-0.13052562110430463,0.3151788880831118,0.3296384539904342,0.6952653004484735,0.33167945063321713,0.32643492673495844,0.10489202390453149
Thal_PuA_R,0.4417473475373155,0.48645595131165026,0.36508200287411785,0.501350913516631,0.5203492315707033,0.03257647184466504,-0.0905962344408437,-0.004623608142984431,0.39826655104097825,0.008552124139933295,0.647037103725268,0.2719286953690979,0.34983899585276174,0.38973293728618963,0.17084190298005297,0.07742260900982235,0.4993413108142234,0.28407331320336454,0.12272595062410391,-0.07738475619457835,0.5745833316331797,0.2192164924511433,0.17620140446028804,-0.1290282187270419,0.4772591746094063,-0.24661313711386665,0.14323576012703304,0.3713950278604387,0.2298384577053509,0.40440932612722086,0.21670197274062764,0.14322538830471704,-0.007022319770091119,0.5254751216196593,0.5830650036914441,-0.1502525705009979,0.388028697048303,0.19650399771408208,-0.03849945519993355,0.23926915949966301,1.0,0.0668602763823982,0.08534575085497213,0.27606026446220144,0.5544466605605991,0.466676177564124,0.21413504087206603,0.6345797294147993,0.6789715285138378,0.3795642308486741
Angular_L,-0.11633018840434217,0.21962249489942307,-0.06603042095520074,-0.003723475276643576,0.36993734933690614,-0.15965159516278027,0.38799720411870653,0.44072592750942813,-0.21142661616900377,-0.05684851650370796,0.24680722547964504,-0.13204782377611632,0.06959148005996901,-0.05225229916789113,-0.5047942410278268,-0.5676142628716407,-0.0764778888542638,-0.36645461253198885,0.23760610531432227,-0.33500317663990736,0.19728774996654788,0.2516376335482262,0.05761750008578631,-0.5971541510817489,0.15565005362016512,0.5339685229157122,0.6997281764862386,-0.43359690411105495,0.4668700877198062,0.12045670824700304,0.17289482007091564,-0.12153345796668528,0.007040629854260004,-0.35073188723097254,0.18631342093389955,0.7421951863780999,-0.30839197524536155,0.3642355884270887,-0.5693004627077577,0.010322471517481209,0.0668602763823982,1.0,0.7651690005791068,0.7694378278052254,-0.1081097490777772,-0.0012408599043509463,-0.24091908498704753,-0.23783302246295926,0.08631814537362097,0.44862724239054247
Precuneus_L,-0.3839077966372724,0.11496442844676746,-0.41780047676932874,-0.19008312476312572,0.3916395645145078,-0.19665630409200532,0.3600470083112839,0.22366132670204336,-0.14852017272450405,-0.166816793950981,0.21871037397768148,-0.31281221023237493,-0.09701595862714293,-0.06983809906296927,-0.3858176931614387,-0.5741197592670804,-0.20805083281126083,-0.4729449398061395,0.20157952597253526,-0.1741093686850433,0.32509861506305215,0.06793105125930546,-0.29258695236700133,-0.7397637988141323,-0.0013064239200622858,0.3352776124220183,0.562471440709062,-0.5726878368206607,0.4521542228663394,-0.01720054376380524,0.05306111263727784,-0.4523734213433367,-0.11058964016060384,-0.4040653759490794,0.13703702718510377,0.4718658887350732,-0.4971800645947407,0.09160239552604418,-0.801270262182676,-0.27424628561417747,0.08534575085497213,0.7651690005791068,1.0,0.8930895975445645,-0.08045803541511123,-0.12460725799073134,-0.5411349974336482,-0.25687182739687003,0.1051940745092376,0.2673928704879654
Precuneus_R,-0.1227208732717568,0.18201292138234346,-0.25489291476012627,0.08040722002185748,0.577280422457603,-0.15971841803747797,0.2793838775823697,0.21325852847839227,-0.051832195713495954,-0.19363457276945695,0.259969592904407,-0.08926344545495742,0.04431998268938257,0.09308304322765239,-0.25883832568868426,-0.5054982791317294,-0.05167064743037297,-0.37631583096842874,0.2854207720053915,-0.27496656101983463,0.406348770579991,0.1261597723308868,-0.14495735508740307,-0.7104187604158133,0.10442494331934438,0.1588783720325039,0.530889757520555,-0.4209033994724377,0.6013017301455257,0.10112242614450827,0.09030776867369468,-0.336733424303744,-0.1426190859989324,-0.26532861271847175,0.22930470753749965,0.3544949109675981,-0.30673345513525807,0.1894143310482708,-0.7047778041258959,-0.13052562110430463,0.27606026446220144,0.7694378278052254,0.8930895975445645,1.0,-0.0030782109460163916,-0.003790197442786839,-0.39701393605994023,-0.0155737755858577,0.31341258334810224,0.43911202279032985
Putamen_L,0.40588631796274627,0.5543955862795255,0.6946328084487418,0.3326071970222977,0.34420278047723024,0.10171971001200421,0.053303661396934876,0.1278047427251513,0.463975767785199,0.08846832790949716,0.49874867177811544,0.29819309190802246,0.2322067505659998,0.18812693350847445,0.28832947942691506,0.457286554799677,0.6994403125119675,0.5672958931542563,0.2265554927453776,0.1403574841105334,0.5175865826327449,0.46876810055824175,0.506549255539279,0.23126929565971446,0.7989770050152984,-0.021581729343169976,0.13283333559335608,0.715143282222424,-0.06918243732672433,0.557934970941692,0.43666747929504524,0.5579204399624628,0.46460160906227527,0.8088128384982993,0.8000538421372102,-0.07054767334519754,0.619797798337517,0.037387901962366424,0.2206151139857116,0.3151788880831118,0.5544466605605991,-0.1081097490777772,-0.08045803541511123,-0.0030782109460163916,1.0,0.7609252584261509,0.3780356909389978,0.6653825434508115,0.6817508146796961,0.33714538266613636
Frontal_Mid_2_L,0.4661434788749032,0.5941765951439228,0.7268603037524682,0.36854565728247085,0.385297945233196,0.3049242883285364,0.14484760464186255,0.21624960785921435,0.22131066648918385,0.09571649331655246,0.4275317422398047,0.4362163828430617,0.4628488759884989,0.34388636132442124,0.2918926745682683,0.3608852016235583,0.9315547197541979,0.6075497925835108,0.1274780612107659,0.044437433953562366,0.3688247129411529,0.5334102971872329,0.547450914300458,0.3077200214818973,0.875525929997704,0.06480003652646439,0.2182125478332214,0.802396134534911,0.004687745000630519,0.5520662136142639,0.536919476038956,0.6510364643379271,0.49035602916810206,0.8095668554941208,0.6578108841988025,0.06435062083157213,0.8641917666792004,0.07567028829894024,0.32612187566067674,0.3296384539904342,0.466676177564124,-0.0012408599043509463,-0.12460725799073134,-0.003790197442786839,0.7609252584261509,1.0,0.43177721115075524,0.7878512604294753,0.7130248364798648,0.40951190683929706
Temporal_Pole_Sup_L,0.7666740276847922,0.33454445707348984,0.7619797039500729,0.5289027464397583,0.17721487599923766,0.07320999306761515,-0.19395928883860764,0.21079041386985248,0.24006081555793746,0.18136014832604974,-0.025652228773421732,0.2997507774841649,0.18792115550204672,0.14255710042042538,0.4188201929616345,0.5242143718353369,0.5056911844599288,0.7699553597746581,0.2524329201349046,-0.17431495429574517,-0.068791923717491,0.05964945320647473,0.6703749264612088,0.528960006306425,0.3053906744352078,-0.004546516699305695,0.16073089906288135,0.6547358478756595,-0.06808361409942189,0.3803709923977693,0.2274656964135294,0.6107040506879543,0.3791296078282187,0.5454307152618358,0.258327018183509,-0.07810960327716505,0.6130893246790954,0.2768807211183536,0.6220575507540904,0.6952653004484735,0.21413504087206603,-0.24091908498704753,-0.5411349974336482,-0.39701393605994023,0.3780356909389978,0.43177721115075524,1.0,0.41043275128940987,0.22776158090772242,0.2199635434929159
Frontal_Mid_2_R,0.6468237064336677,0.4532070780978975,0.6277936960132848,0.5486217911848776,0.5559175007524564,0.255681370811547,-0.1194862732071025,-0.07015591660534852,0.42225952279386186,-0.028205283005134682,0.42781121609703743,0.43291172371022557,0.38855611600622497,0.4939762081945813,0.47035469747628805,0.3876346197523812,0.8248155835352783,0.5345565374920387,0.08778011222466287,-0.05313897676420619,0.39610977987399515,0.4015523971465517,0.33335575818155483,0.22757999839052134,0.6690206866256941,-0.44546216044619663,-0.021404209584141312,0.7797515606644242,0.1986460306406792,0.5594422945858843,0.3479837873978815,0.5169187192876101,0.19725220868091187,0.8469386416792637,0.6229926416977064,-0.3772678462557183,0.8542304931555543,0.051945487614049546,0.311556452784378,0.33167945063321713,0.6345797294147993,-0.23783302246295926,-0.25687182739687003,-0.0155737755858577,0.6653825434508115,0.7878512604294753,0.41043275128940987,1.0,0.8152399362431128,0.44614622782068103
Cingulate_Mid_R,0.4953715037099389,0.5280214280130836,0.4698827873498923,0.47738101702570024,0.6199555978649015,0.2611957635339083,-0.0836811239267659,0.10590821251614528,0.3027582969602954,-0.10994485627591898,0.47539515583101805,0.3458526750277101,0.4133477334144652,0.49849306593366904,0.3369930576493824,0.05962527778602651,0.657968936822591,0.34615996551062106,0.22351910321372234,-0.13886293260607183,0.603957853484719,0.5180072452718113,0.35778028664379735,-0.008239265715605404,0.720406533248918,-0.2916663735787239,0.25621819871820173,0.535464663383437,0.25224938846271944,0.5530055115433594,0.5249764125249392,0.299325358236609,0.1801118821993463,0.6926123162118558,0.7447036577203512,-0.15952386480549682,0.5994921479034345,0.14481569767388194,-0.023889971729316718,0.32643492673495844,0.6789715285138378,0.08631814537362097,0.1051940745092376,0.31341258334810224,0.6817508146796961,0.7130248364798648,0.22776158090772242,0.8152399362431128,1.0,0.42761100300153343
