,OFCant_L,Occipital_Inf_R,SupraMarginal_R,Fusiform_L,Insula_L,Frontal_Mid_2_R,Postcentral_L,Thal_PuI_R,Cerebellum_8_L,Vermis_4_5,OFClat_R,Putamen_R,Temporal_Sup_R,Thal_VA_R,Cerebellum_9_R,N_Acc_L,OFCpost_R,Thal_LP_L,Rolandic_Oper_R,Temporal_Mid_R,Thal_MDl_L,Temporal_Mid_L,LC_L,Hippocampus_R,Red_N_R,Frontal_Inf_Oper_L,Parietal_Sup_R,Vermis_9,Insula_R,OFCant_R,Cerebellum_Crus2_L,Thal_LGN_L,ACC_pre_L,Thal_LP_R,ParaHippocampal_R,Thal_MDl_R,Cerebellum_7b_L,Thal_PuL_L,Pallidum_L,Cerebellum_3_L,Thal_MDm_R,Temporal_Pole_Sup_L,Thal_AV_L,Cerebellum_10_R,Putamen_L,Frontal_Inf_Oper_R,Vermis_1_2,ACC_sup_L,Temporal_Inf_R,ACC_sup_R,Angular_L,Thal_VPL_R,Calcarine_R,OFCpost_L,Rectus_L,ACC_sub_R,Raphe_D,Vermis_3,OFClat_L,Vermis_8,Frontal_Inf_Orb_2_L,Vermis_7,Thal_PuM_L,Cingulate_Post_L,Cerebellum_9_L,Paracentral_Lobule_R,Fusiform_R,Parietal_Inf_R,Rolandic_Oper_L,Thal_VL_L,Vermis_6,Frontal_Sup_Medial_L,Occipital_Sup_R,Cuneus_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,SN_pr_R,Red_N_L,Precentral_R,Heschl_L,Thal_IL_L,Cerebellum_7b_R,Thal_AV_R,Lingual_L,Occipital_Inf_L,Temporal_Pole_Sup_R,Cerebellum_3_R,Temporal_Pole_Mid_R,N_Acc_R,Thal_VL_R,Thal_VPL_L,Cerebellum_10_L,Occipital_Sup_L,Cuneus_R,Supp_Motor_Area_L,Amygdala_R,Olfactory_R,Cerebellum_Crus2_R,OFCmed_L,Precuneus_L,Frontal_Med_Orb_L,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_PuA_R,Parietal_Sup_L,Frontal_Inf_Tri_L,ACC_pre_R,Cerebellum_6_L,Hippocampus_L,Occipital_Mid_L
Vermis_9,0.27027009365226423,-0.12856038355820548,0.2949696742344275,-0.018950303151065013,0.2934000701323174,0.31993745344351743,0.22679363416344558,0.2645197669732929,0.2548526569827466,0.48135469679625625,0.0693742089301388,0.15588699895723201,0.2648691750474276,0.33019782404708636,0.32461462547571796,0.15991632854469434,0.5884492230675604,-0.03154936684062976,0.3676745794601673,-0.0757162812286668,0.0751786885875149,0.3450385754425145,0.18300883545272215,-0.08013983484116212,0.14692794762793715,0.24907728628407405,-0.2612886403797901,1.0,0.3988984796336541,-0.017719791857138827,0.45084151178503773,0.09545972146617279,0.07150345393908109,-0.002312871232984804,0.10750502019885122,0.24649723210579105,0.41538862661786835,0.31632041422983476,0.012773704048978072,0.6585223190227714,0.1128671661420786,0.4350726377249301,-0.10728789923646893,-0.23513938260846773,0.07213905322265257,0.4402177243599959,0.04154345271304334,0.3421131576756153,0.1970590000686867,0.35068144608894225,0.24121936252276502,0.11645441273323122,0.7266553689552129,0.11567760466277474,-0.37189367444224014,0.04251321983004761,-0.5959051204278336,0.7335549629666847,0.0683611368727818,0.7152655917617787,0.12651279874080684,0.3532329845779026,0.1436306178871002,0.3393892443071378,0.6430899359274517,-0.0210431687163987,0.36090773144082167,-0.010610558596896075,0.019067450392937807,0.18791825249994643,-0.023563046808965062,0.14332153090046656,-0.26792075703859103,-0.10060086224992316,0.2434372304777598,-0.23634491815160935,0.11130738563253567,0.13408978905319632,0.22443701711725259,0.17380081949308293,0.3486839657562667,-0.14452701785848343,-0.21568430503717254,0.19102334443943209,-0.31154563432587296,0.7118572120366359,0.5098856272469264,-0.035548006452388585,-0.010844896971931329,0.09732686225968018,0.21990816668300509,-0.2784767898610627,-0.2567847999124231,-0.030634932930312837,0.2695746499375181,0.25604192955122373,-0.12016706313338231,-0.00366828399712053,-0.05161796703119929,0.04391160836237358,-0.23013079128610844,-0.025518014948066346,0.38968610467733217,0.3201256800638013,-0.2752033359858641,0.07051991138137687,0.2562782272030748,0.469952952673073,-0.30749618113803645,-0.2545985381889745
Insula_R,0.2630654124050159,-0.30748055170491895,-0.3096052357256849,0.04696017298867274,0.7254574909963247,0.6714485865444081,-0.14550465319863326,0.3472937058848919,0.6626668537758141,0.27350054790599665,0.6114044961709558,0.7077773490588172,0.7057099923242834,0.37857582901924464,0.6939494107748124,0.1569965868822388,0.5024319909229048,0.06377249417867582,0.781504081126029,-0.17410940032191138,0.3727563919483655,0.3446925180758252,-0.0849389496320691,0.5231464234261327,0.5662123888650032,0.43401990054779244,-0.4075999909835238,0.3988984796336541,1.0,0.29722114937547595,0.09546970965274929,-0.28406547340121047,0.6283329506159174,0.08245315102333,0.4930341951442708,0.26224047567543785,0.2495772171926741,0.31004895289858336,0.43160601093210854,0.1103744050372661,0.12830908739896454,0.6996882372181057,-0.3220235682613192,0.5531459925129939,0.5130103187561073,0.7547996281916166,0.5252921974746438,0.47760519510900395,-0.10485386239180881,0.6722992904801621,-0.34985566388133815,0.4093429876460649,0.39436259274870955,0.6081840302088046,0.36351163820361193,0.18293418644248433,-0.1283609264926942,0.06795574565853386,0.6041562053847745,0.26919004233921645,0.7036333457284437,0.0756946100084497,0.1380210607474994,0.25328764198814135,0.6355477322018764,-0.3659369543490235,0.39520521617168897,-0.5672539675525082,0.6560038493207024,0.399274287338835,0.07634946658594924,0.6369299829698952,-0.3444490145297697,-0.4791099646446094,0.6795742904729483,-0.29809378414638593,0.6567570074557604,0.4380804439586508,-0.09001725366836578,0.42310914317701365,0.4322695368763438,-0.21178945183846581,0.02361797430843804,0.08988378849469654,-0.369644889298497,0.7459127227268965,0.5495482577271013,0.6371979474387397,0.08916773569758987,0.20835232606291335,0.16696830653216702,0.5293645414784339,-0.3647806617763949,-0.31435371985517824,0.264003720174012,0.6538094956659928,0.5750996666839744,0.11635853588997284,0.5587148068168286,-0.5021842161167094,0.15940678639831066,0.13653105301170745,0.4081756114326393,0.2915706415334662,-0.4886862999177977,0.5035997664720906,0.6446342598620213,0.2125782446452415,0.5053208776148684,-0.44974838880757323
OFCant_R,0.5486427610234094,-0.20940261970005747,-0.07094995823764741,0.28488331304067166,0.2866350428413982,0.46673628232098435,0.03015497307683964,0.37967948078340585,0.43798869299964716,0.05056263493285502,0.6015924642366953,0.43643809243678566,0.20222607933839779,0.17611015620494888,0.19513123764934054,-0.09613889751667089,0.5801533744432829,-0.0702882073644745,0.23906237482279544,-0.19056113727483015,-0.09741038276040608,-0.20674034293046778,0.4137528941761984,0.5415160193568922,0.4197766874991456,0.19634920296219033,-0.1885380440875269,-0.017719791857138827,0.29722114937547595,1.0,-0.16868665986706932,0.04532815035798514,0.40174122318980565,-0.41915477595662154,0.43806456359733076,0.05623656033297418,-0.03557341296192211,0.07309283877235807,0.30115926790086595,0.10362341839268921,0.13055638472587322,0.21678462352554426,0.12235996794675766,0.14310702872587364,0.4514692932454633,0.3539941019278735,0.3226913802024774,0.4254933295695027,0.0009100547304039453,0.41271125173568296,-0.24702104419827456,0.1207628331496744,-0.120399837409691,0.4059017840636044,0.510061391735351,0.530489394389552,0.18144726154978436,-0.12040102458509355,0.5053488180642757,-0.12744064156847576,0.16153946357343715,-0.12330634599717052,0.11829562947023543,0.11937312771374257,0.026221974190637085,-0.11813428080746813,0.22451834459307637,-0.23558435040435616,0.24852507717248687,0.13195658708605384,-0.0004952391669287298,0.4738937219399316,-0.18635906736903626,-0.25966100469427267,0.31414343023338487,-0.079241093202376,0.36517137981995135,-0.21581222651475868,0.20920042498701866,0.050038153338960084,0.4601786582366672,-0.1800425620219329,0.4492582536249832,-0.01756472934772393,-0.16403570530358186,0.14651114682240843,0.2874603564407657,0.3052544574397805,-0.02662839276066486,0.09108415152810817,-0.057712616074926525,0.3606684663791443,-0.14486472583652749,-0.27129281370408237,0.3366157576088199,0.15668858813299383,0.3744455082280154,0.034416006644655786,0.36911259635906024,-0.21219995628878788,0.3283546734400126,0.3418057938889795,0.09280290439331451,0.41299465133868796,-0.17646201213095658,0.26972737525070334,0.44615464030003665,0.1705712374767325,0.42903323043517577,-0.2356673860928938
Cerebellum_Crus2_L,0.1865007430654703,0.24064369784581016,0.11547510606119023,0.07815294253965958,0.23397156546228642,0.051945487614049546,0.2308410169607755,0.00460667198471255,0.0771437411963791,0.04623000469737189,-0.057361216748773244,0.03066565160464864,-0.09533941569020629,0.08851334646208348,0.11334851617708594,0.14147044252520727,0.22745878023203148,0.056130704151625466,0.10560138046644332,0.22633038612389025,0.23620329647146374,0.3313019746970547,0.07122658387282609,-0.15923497439773707,0.025547117208650258,0.2666824283017924,0.16335422207719066,0.45084151178503773,0.09546970965274929,-0.16868665986706932,1.0,0.15809284142457175,0.054201262405679046,0.11095384333968054,-0.10385386029448439,0.21181074768682762,0.26082517260250565,0.2731771045075774,0.0021662609918690367,0.33665313485295495,0.14886448437688696,0.2768807211183536,-0.0915496340668025,-0.1522252774352907,0.037387901962366424,0.07897813600730962,-0.02722357885588224,0.1661943058011431,0.17228487439321333,0.1389956553134648,0.3642355884270887,0.05188726447037192,0.311209708072292,0.01927156916535483,-0.2837001002638242,-0.07402553560457158,-0.3249468497362241,0.2767949428309264,0.06179592417170345,0.36227646657047424,0.17275107912924945,0.22974905756786396,0.156186207745254,0.2632940897930372,0.30655499090151583,-0.07831947260148453,0.09899339239546864,-0.0001510385238271496,0.09093688077675842,0.15475944379209688,0.1191468248912404,0.07685817870265961,0.18943985221133522,0.22513118566891369,-0.01767457876453488,-0.04294363883093266,0.002025903035252035,0.1499882103349005,0.032264519624554386,0.2425753994364205,0.22085703435783602,-0.24291760475741928,-0.18188386409810647,0.18972940171903116,0.14989597452141312,0.3364122630494665,0.10664577200424763,-0.026026937958306323,-0.07021311298504133,-0.0656109276791233,0.22260998179857963,-0.22016070905089927,0.18346165045264687,0.2717401003756929,0.10431400722953446,0.0692721869716838,-0.20109024657806213,-0.11989720412291432,-0.05346945537428358,0.09160239552604418,-0.12828973085940004,-0.1565722398984613,0.29586067034094576,0.19650399771408208,0.1536532770430908,0.13520243599377,0.11760453049209008,0.30867094883494656,-0.14370528499911836,0.1791228984824049
Thal_LGN_L,0.07692784890353051,0.0672530106484949,0.6260846777374245,0.010646607243346307,-0.2365447062823906,0.06051684725356579,0.7237000507131348,0.3374702289695055,-0.19205387095284662,-0.21276555625207902,-0.19671386724147574,-0.1335287547037364,-0.36952182851405246,0.18250563539395923,-0.3096466815093983,0.12607273343696293,0.002906852925644179,0.037391606817298806,-0.1462124810592862,0.18227380096741377,0.20647139644549822,-0.1472578789886727,0.2561936873836918,-0.018936987845095864,-0.009379054872502807,0.23645471282861594,0.15895106973396542,0.09545972146617279,-0.28406547340121047,0.04532815035798514,0.15809284142457175,1.0,-0.3817573318599367,0.11492139992187343,-0.005702453402157264,0.19999583309268792,0.1666938737050023,0.06425813015844639,0.009075404082990738,0.5395931521303794,0.5701617575721603,-0.29161407100713377,0.1304175221863812,-0.6245506103770782,0.1273001331503503,-0.001278389864097893,0.09116193141748272,0.2938069941383455,0.1412235722079907,-0.13697567983868206,0.5241912753360003,0.41422838279049856,0.06952983320444976,-0.40450606023016117,-0.31263432374224875,0.38502768289068473,-0.2085849120768481,0.29229353781521467,-0.1837860594592018,0.18359716493507341,-0.30278697314790376,-0.04400465262195599,0.3656612252713755,0.42301485306425507,-0.24740522940984602,0.6093117171439432,0.19465384753640982,0.40237738350785085,-0.4050427714934579,0.27998216986845675,0.15087769587517336,-0.0952636423470702,0.0292774909986359,0.33810914935227915,0.0635609572196286,0.17104765462126742,-0.13413812267877998,-0.05315421491800593,0.6699328600840656,0.058572491660511504,0.1716223081752375,0.08246628800716266,-0.030838584169865874,-0.10403182388963052,0.09895153866500499,-0.20551485976711148,0.18353754952188825,-0.5029171787940986,-0.06604545675046483,0.10016919570005689,0.2678622588638202,-0.5042129130619147,0.08080572967890695,0.13343760702216007,0.5213546588604194,-0.5301512127502778,-0.5836189579657507,-0.25401810580143264,-0.643087807916778,0.6839121137135071,-0.22027209074822177,0.13441980341665857,-0.045222340617313915,0.3683579441914704,0.21817257060482406,0.1715639879184665,-0.17114913146842284,0.39762023540731734,-0.24237769716118324,0.15198079157000072
ACC_pre_L,0.29790089323682556,-0.11362636171093635,-0.5923136965239497,0.41041963009211946,0.8269775810945806,0.6888726224775131,-0.2149459736233427,0.024035762209045013,0.5951012025328334,0.07628240227318904,0.7396782734108022,0.8133894440751327,0.33613752788561874,0.4506128400877735,0.5889287496827299,0.2825280623513222,0.36858503627304173,0.2966651857030215,0.6765685774933661,-0.05001938924122301,0.3210182603528302,0.20624881163820277,-0.09770547036270134,0.6589019984806593,0.5147735089759168,0.5510307085194921,-0.215238985323635,0.07150345393908109,0.6283329506159174,0.40174122318980565,0.054201262405679046,-0.3817573318599367,1.0,0.08187373964769301,0.5399460801808597,0.20426788169293658,0.003289754096137119,0.1822592595239767,0.6707159483333893,0.048889878995944484,0.06679298939652926,0.6058490365763594,-0.10436153116321605,0.6145904971863533,0.6170609793827219,0.6682965573530997,0.53578351531735,0.5542282369765771,0.05620532167163952,0.8026145572865333,-0.3748381603851038,0.2841906012113236,-0.0348233940049663,0.6339099166974593,0.41454752734488215,0.1927426266793178,0.21671544044920535,-0.21226303507959085,0.634957543762904,0.02359682943623922,0.7858213473563542,0.05892765598279981,0.35633019004134897,0.21718620765787813,0.304393235641111,-0.5635658377026432,0.14894879401709704,-0.6354865356623182,0.8077829047825072,0.43401456445496545,-0.032952279600194326,0.8284041510419381,-0.09309012838531544,-0.3342699753043109,0.5877938101635024,-0.001032131695256764,0.5618438420028895,0.24462360520882015,-0.2438986828247154,0.511017127119933,0.5122108143678143,-0.36088943711288,0.19638665685933043,0.03825065002741034,-0.09247499600540963,0.5673692815466038,0.19010031887122075,0.6807154741254581,0.13402319001541305,0.39335563659328504,0.3277892058609743,0.638163236570793,-0.08683455754307222,-0.1315306219747184,0.1636388122155791,0.5235560354667264,0.679131082217878,0.18486203954820304,0.7625880360819923,-0.6222616183922041,0.18008430500867256,0.17027029566027543,0.26899803133542727,0.30225922545437545,-0.2191086816132427,0.6299044119779974,0.8847934448470092,0.2990698822861943,0.6342771901975812,-0.20647180894281364
Thal_LP_R,-0.16481736111612458,-0.09088477081513344,0.09108047881214153,0.007792872264047114,0.07979602992885881,0.14552787611751014,0.18025398186053254,-0.10679884597384812,-0.11368715755763102,-0.16600528666837064,-0.0017193359018260743,0.1528631050102557,-0.12244979177446856,0.26927999303140027,-0.09181137994709794,0.524174063756609,-0.4009025786366218,0.31756179140806456,0.3341100675401441,-0.04382006336181937,0.4656486153702717,-0.04017929737573974,-0.3565070626644845,0.05652785752290006,-0.18367161175045355,0.27341732612673386,-0.12543542655736817,-0.002312871232984804,0.08245315102333,-0.41915477595662154,0.11095384333968054,0.11492139992187343,0.08187373964769301,1.0,0.08306051638194707,0.3020515750318092,0.025812632577453018,-0.054063483462670425,0.21521674607534566,0.16134940796159167,0.4806696370793526,-0.1281150593292002,-0.08654704816461145,-0.0727114503673162,0.16988927782292157,0.224528371124831,0.16673604552418053,0.10689213706396632,-0.16328211507011817,0.03128454834945545,0.059369464135568886,0.3946878781096492,0.009524003092546168,-0.14651379221591246,-0.18128378493648215,0.039506545956376524,0.07014230492903596,0.06079742744319577,-0.15589232964775884,0.2579893783761538,0.2820930998011421,0.07031013119119112,0.34750614516677614,0.3277749185311467,-0.003957486488609769,0.18852291446539896,-0.0890855000700366,0.0769086968107168,0.14723677790980627,0.3705920047296616,-0.09401505532485531,0.03812125997446657,-0.1052396110196139,-0.04566934819242912,0.3396929492291151,0.011724868716699512,-0.19804124092510011,0.44183334724252654,0.13728538761045794,0.1618265779273397,-0.03778047702950934,0.17902170864060304,-0.3813151664618518,-0.32271654250497017,-0.06921798699885279,0.04692171401858584,-0.09647765346321147,-0.08440376568346417,0.23125851911052037,0.29415354427632506,0.49123632591564015,-0.16573484051820953,-0.0958155371358154,-0.01134287063056541,0.14305059444088636,-0.1973229324713983,-0.1742983978880886,-0.20359676223259374,-0.14133741028727745,0.06388966413297537,-0.31694164707561273,0.032408467462054794,0.04694708253984993,0.11037365226772988,-0.1165110365781403,0.3297114850034331,0.10346923758304163,0.15077095884010602,-0.05227761083417676,-0.07360653919052591
ParaHippocampal_R,0.10250988155313649,-0.2704795322551991,-0.010399077766809863,0.5171590737302166,0.4189912161276434,0.688137483480698,0.23013285526118032,0.4684215790382667,0.609102811031837,0.34999395997983374,0.5527289770959782,0.6188194469973058,0.4963361593037369,0.4718677200802573,0.31632587891681613,0.30411831152418306,0.36506415242333856,0.2317581106296839,0.6283447290001272,-0.19161185882262025,0.24333271080924207,-0.013594648170683777,0.195348279014888,0.7872894847924676,0.5226445639735011,0.45822916705415273,-0.32574178079207805,0.10750502019885122,0.4930341951442708,0.43806456359733076,-0.10385386029448439,-0.005702453402157264,0.5399460801808597,0.08306051638194707,1.0,0.33267308889460506,0.07416293209861147,0.19571023233001014,0.5818910034908358,0.34999613458380746,0.3532488641913023,0.17345194363199753,0.13641041671749737,0.26668539517389706,0.5441664021147481,0.6495021612606519,0.6024912054158866,0.4769707401625721,-0.01024560226982808,0.5032818059771242,-0.18128950266198615,0.40324626384362056,0.21201301830875924,0.2989998834880116,0.4135401780682048,0.3499482045284122,0.21163615549648976,0.21192333815062214,0.25477986908879996,0.18956627759073744,0.3944781653772636,-0.08864468132932062,0.2611245482859887,0.49349661813183,0.11464231962075608,0.06189209750968485,0.601355198090243,-0.17787385202342937,0.4375531674428985,0.4445475319982685,-0.09653449220625587,0.5451387910988867,-0.2885539670699021,-0.29114227865352943,0.5863724635197669,-0.017032536882824977,0.5402061121086495,0.3938803187553989,0.31909871700699544,0.2471637044593356,0.4877360502623728,-0.10139022256975294,0.1960873091392223,0.09878284986205244,-0.3233258380324933,0.39192055905938855,0.5598796503286287,0.2625938445863489,0.1795593199631898,0.414643949563363,0.3417847507632114,0.41221872520473773,-0.2626047632990207,-0.20735123827790408,0.5882590646413951,0.204054790732366,0.44775077549517533,0.013076383604160963,0.3515049670876082,-0.10271525856861481,0.21561977517796319,0.5876699557545151,-0.043070375224713325,0.4357569520359856,-0.3408062932741431,0.5287708698903831,0.5490815605176382,0.38068405914666337,0.4716349518288253,-0.34988735867500004
Thal_MDl_R,0.1813148029157432,-0.2633033382514536,0.2756275814936654,-0.01645200632209261,0.1338897484726404,0.4939762081945813,0.24293836820066725,0.2430992296340423,0.23881259458726437,0.04108025847246595,0.3277569083563187,0.3810117661022618,0.18572524632127288,0.295615031722951,0.09723739791389364,0.17878415829338698,0.19322928310699364,0.04731096625816224,0.46254833951608887,-0.16965990862494096,0.4584983476736913,-0.06724717280252454,0.26609921044390283,0.3065863955872176,0.17347548103518015,0.3395908947103593,-0.31040888372644193,0.24649723210579105,0.26224047567543785,0.05623656033297418,0.21181074768682762,0.19999583309268792,0.20426788169293658,0.3020515750318092,0.33267308889460506,1.0,0.0083598543594599,0.20732222725477756,0.14687956886294945,0.29235828370201317,0.5228959794249334,0.14255710042042538,-0.15644262062057163,-0.026384358710823133,0.18812693350847445,0.4349703787901019,0.45945586867342425,0.4579958119394216,-0.13476766316986646,0.44064677347289305,-0.05225229916789113,0.4731352162858717,0.1159411223064822,0.10150625744826036,-0.11788373983467164,0.3044704812033133,-0.12826914326034045,0.15428802823292084,0.22089759618388893,0.2214327970766446,0.20678400110715503,0.11181416768724853,0.15905068005328424,0.41653141672814675,0.0787816686797305,0.16942629576922194,0.1608375356989197,0.047792095610553975,0.18461910434745393,0.3128643436938884,0.0487536508528228,0.3296276667396547,-0.3417939199166763,-0.22129155027379602,0.4761971511011801,-0.10900626050487137,0.23992465892094986,0.4731502587396183,0.39946481483464136,0.11356728927293348,0.36069375575021717,-0.031168923227559844,-0.20561869339696845,-0.15488912634071528,-0.3154696084420889,0.31622074875592465,0.3452438186089379,0.12863624681824368,-0.013068218470094999,-0.008842694502259933,0.20772876309834043,-0.005259607079212653,-0.3076291340919778,-0.22547244312367376,0.5036191029958837,0.027383207945414656,-0.06550099325107445,-0.27793142327457065,0.0385484167088625,-0.06983809906296927,0.13583381648926623,0.30256108115900326,0.4315027262241286,0.38973293728618963,-0.34558932167472833,0.3031456121541687,0.35397587197198455,0.25168833308340377,0.04328672722002119,-0.3157035597935298
Cerebellum_7b_L,-0.10951068364745949,0.03839397043555401,0.10318468666910174,0.1050560534055646,0.28929277643635387,0.11988399021778867,0.29050485008050647,0.27339257373011316,0.22300390559186825,0.2594109330640218,-0.06624494996327172,0.04979179895357812,0.18215540995336613,0.23985119375292857,0.35338689112813687,0.16740799587916552,0.2713201278376134,0.10837014964140217,0.14069854036002635,0.14701720556744308,0.16931553164650132,0.4347465470295198,-0.08441736392197947,-0.011285507904896946,0.2819342613970278,0.278785540009501,0.022457678167974535,0.41538862661786835,0.2495772171926741,-0.03557341296192211,0.26082517260250565,0.1666938737050023,0.003289754096137119,0.025812632577453018,0.07416293209861147,0.0083598543594599,1.0,0.2853529036756984,0.11759665152146374,0.40051802560275745,0.10522944329197148,0.3597637577896951,-0.1863366516825598,-0.07263127707342813,0.20175067527555746,0.13755045338154054,0.10222954864818502,0.1339964384765593,0.11356123226894256,0.07994238605384767,0.3014810339009775,0.2070331361812198,0.4242942526845545,0.24056654912177064,-0.007098629092787047,0.0967371165007005,-0.26711614702160463,0.3196616252230244,0.22248619042262005,0.48596225161420636,0.21166737492604745,0.10593205916840497,0.3612807747354085,0.2826674412775174,0.45034544603168025,0.08035232499655713,0.402241995198899,0.02462296639049523,0.13482017863916726,0.2881531037266862,0.3875469600869317,-0.005623333910384351,-0.026071577475631456,0.12012143287041445,-0.014438849697486246,0.052051706434547124,0.20596613095893634,0.1469564202259343,0.1166449126138542,0.38489819387149266,0.23446467570878962,-0.08953235373509273,0.010660913823764006,0.259102844178105,0.04052075792293141,0.3773367018570005,0.5494032257722968,0.06913259938436273,0.1738912491823868,0.20199910332313042,0.1862752129273405,0.03365988167678548,0.004622905678466257,0.08812434826266552,0.18983127317615653,0.27066893688348775,0.10720735661958422,-0.0043094070217335745,-0.06915516424973345,0.19181449870676737,-0.12648189014526143,-0.07014383292685109,0.12709042655745106,0.1761740908138529,0.024160512983429912,0.1123489670688193,-0.03677655164110361,0.45538397370641215,0.14639870850876677,0.038634946899374856
Thal_PuL_L,0.2180263495276841,0.25805169199067307,0.026102162394414284,0.1281664520565434,0.4330950397749842,0.2711378887205921,0.40051094841525225,0.1840699913558172,0.3200236641401433,0.4113420930330332,0.011440251610130514,0.20656459465404425,0.13919100201288873,0.23115369935833968,0.40184976536909794,0.11196474506232552,0.3573558685677877,0.4121775865639419,0.2571304771290454,0.32308113438687597,0.36028460803295176,0.6104979716505844,0.14207403596889817,0.20716504956281614,0.4898811991561123,0.500572249850937,0.2035309659926274,0.31632041422983476,0.31004895289858336,0.07309283877235807,0.2731771045075774,0.06425813015844639,0.1822592595239767,-0.054063483462670425,0.19571023233001014,0.20732222725477756,0.2853529036756984,1.0,0.17388900007216218,0.24275443868936114,0.07472990710999922,0.310266631050139,-0.38554011263182997,0.04542552999716683,0.2150299536007177,0.23798726974401635,0.3101458816393778,0.31703102509289666,0.22473838627122172,0.36328244096558987,0.43106978029963694,0.1709784335097333,0.5250168039431312,0.1146469122714446,-0.05169759386403092,0.1506251401743662,-0.2489312538784953,0.2531505178654241,0.16249988867248275,0.30948432943021176,0.3287004638106042,-0.10858103590435521,0.18315330862232979,0.4164863533410051,0.4298211976433492,-0.010390981924605596,0.25668958024110666,-0.1277898138384818,0.35985012950921075,0.40891582780180696,0.3834517828690179,0.39352975850840255,0.21870770901241207,0.28172067298183556,0.12491907028412287,0.1143684948152947,0.34537883937185176,0.44129104058981616,0.05741192078991735,0.5148525422612305,0.4326931885613453,-0.2058515924067175,-0.25009836885724673,0.5785904375701387,0.2144990737817183,0.3632993158802061,0.29642584853110604,0.03718477001048049,-0.11706668865462642,0.05859919213760974,0.31798905941541794,0.15762612834060427,0.23862208976487048,0.3530892810782913,0.31651966129858483,0.08391916889844728,0.001168005863719339,0.03733892633555391,0.03197557700872698,0.15925780709727796,0.08106657512303561,0.0739691841490311,0.38425109267660223,0.1983800825712161,0.20385731912380783,0.4428307745304103,0.29840792665940835,0.3666857516859812,0.139777005399385,0.25724148305699973
Pallidum_L,0.021859737736323933,-0.05645831146177127,-0.2203213873144834,0.43997615070659674,0.6651972104412658,0.6207122268543158,0.15938751892387581,0.31082372310755957,0.480633220983684,0.09671877202234162,0.5776799207248937,0.746475721665802,0.2905019648488667,0.7802419696276446,0.3865818116000961,0.522581961279822,0.21230574340765304,0.4080117712466623,0.6347554139880651,0.13570560814226953,0.4169828265524555,0.13655288614828512,-0.10444767817159858,0.7462821892965543,0.5912337929731661,0.684108273308616,-0.0754059220839479,0.012773704048978072,0.43160601093210854,0.30115926790086595,0.0021662609918690367,0.009075404082990738,0.6707159483333893,0.21521674607534566,0.5818910034908358,0.14687956886294945,0.11759665152146374,0.17388900007216218,1.0,0.239978350122713,0.39119832486394773,0.3086339517354735,0.1524080145284043,0.33820658568218587,0.8102778830255054,0.6612922507244037,0.5596395402914909,0.5870491238228239,0.1361971765399727,0.5747740630204714,-0.13748107810364119,0.6098623672097558,0.059777768524501375,0.37118089174173213,0.3229623048851264,0.3392219157018487,0.2925780440634254,-0.09067530642898897,0.4081412254558736,0.04277362045406403,0.5131105465447219,-0.12786457803408893,0.6601378406921176,0.4298683489689084,0.1690492618106168,-0.14614324642319462,0.36270159320703527,-0.3675932481489152,0.6053917191297544,0.7594330905139542,-0.02523039887582238,0.6266741062764455,-0.022664587195466577,-0.10341677063016137,0.6199051792169584,0.07838527895640547,0.4776687983573344,0.19327198786809768,0.11529146244445368,0.550347876506677,0.4262375608123791,-0.14166252407859248,0.38538180881263195,0.18037231800242248,-0.008493612010040322,0.3760442673008879,0.16625004551229455,0.3267569886813469,0.1813888361146666,0.7729183851796061,0.659148116213394,0.4475888878778041,-0.019294853499023063,-0.030912055916878747,0.4582349939829407,0.24575577482174102,0.49831338478580806,0.03005317500624314,0.3041172575358605,-0.13924859473651482,-0.1617854324092733,0.3055221983559956,-0.1008599730195992,0.45310560078351186,-0.10174339660984384,0.735147015133553,0.6483090758620262,0.37464518856248624,0.59592477320197,-0.09648680250682438
