,Thal_PuI_L,Thal_MDm_R,Thal_PuA_R,Cerebellum_6_R,SN_pr_L,Thal_PuM_L,Parietal_Inf_L,OFCant_L,Red_N_R,Lingual_L,Cerebellum_4_5_R,Thal_PuA_L,Hippocampus_R,Temporal_Pole_Mid_R,Temporal_Sup_R,Cerebellum_3_L,Vermis_7,Cerebellum_7b_L,OFCpost_L,Heschl_R,Thal_MDl_L,Temporal_Inf_L,Amygdala_R,Cerebellum_Crus2_R,Fusiform_R,Occipital_Sup_L,ACC_sub_R,Hippocampus_L,Frontal_Sup_2_L,Thal_LGN_L,Temporal_Mid_R,Frontal_Med_Orb_L,Thal_VPL_L,OFCant_R,Supp_Motor_Area_R,Olfactory_R,N_Acc_L,Thal_PuL_L,Frontal_Inf_Tri_R,OFClat_R,Temporal_Sup_L,Temporal_Pole_Sup_R,Occipital_Sup_R,Thal_LP_R,Frontal_Mid_2_R,Cingulate_Mid_L,Frontal_Mid_2_L,Caudate_L,Thal_AV_R,Thal_MGN_L,Vermis_4_5,Putamen_R,Vermis_10,Precentral_L,Occipital_Inf_R,Caudate_R,ACC_pre_R,Angular_L,ACC_sup_R,Frontal_Sup_Medial_L,Postcentral_R,Temporal_Pole_Sup_L,Postcentral_L,Temporal_Inf_R,Temporal_Mid_L,SupraMarginal_L,Rectus_L,Thal_LP_L,Cerebellum_Crus2_L,Thal_VL_L,Cerebellum_6_L,Angular_R,Thal_AV_L,OFClat_L,Cingulate_Post_L,ParaHippocampal_L,Parietal_Sup_R,Paracentral_Lobule_R,Cerebellum_3_R,Parietal_Sup_L,Vermis_9,SN_pc_L,Heschl_L,Temporal_Pole_Mid_L,Pallidum_L,Cerebellum_4_5_L,Thal_VA_R,Frontal_Inf_Oper_R,Olfactory_L,Putamen_L,Thal_IL_R,OFCmed_L,Raphe_D,ACC_pre_L,Cingulate_Post_R,OFCmed_R,Cerebellum_7b_R,Pallidum_R,Thal_MGN_R,Thal_VPL_R,Thal_PuI_R,Thal_PuM_R,Insula_R,SN_pr_R,Cuneus_L
Occipital_Sup_L,0.3220675399685256,-0.08961355328530124,-0.25924954256981547,-0.047529933443109226,-0.0690684806336688,0.05280090888372215,0.17978812527089588,-0.003335116437054115,-0.06991197026097183,0.5152892400695803,-0.37573707241367216,-0.07642898166024358,-0.19935970364113878,-0.1251562817205643,-0.49993096116167296,-0.19319224236174343,-0.1059441765589145,0.004622905678466257,-0.08069520844343553,-0.44456791287794056,0.13407649993190437,0.3008700909144664,-0.14154251650175928,0.14556453708110484,-0.04227858887303592,1.0,-0.17015566458538117,0.11113366612761257,0.005909723197280304,0.08080572967890695,0.7501740067359507,-0.002848142531195527,0.08580802638382641,-0.14486472583652749,-0.18633536901696268,-0.13214254330838587,0.04672867542761252,0.23862208976487048,-0.48325551725111365,-0.3548075711927725,0.21172459412773276,-0.35586176236301825,0.9359830613008377,-0.0958155371358154,-0.45943134385516393,-0.13577544942651765,0.05807361381521016,-0.05043007989861597,0.0006596081589033249,0.2591335530918318,-0.09970368416508699,-0.23357028920490197,-0.1893990164783858,0.07538426514983655,0.9150340260050761,-0.16880206297436293,-0.17607014458236783,0.5405113062488862,-0.22049917530715368,-0.09936321233632565,-0.31180032918894485,-0.06510501513353845,0.1937074277956271,0.4298908068742357,0.4468920145067033,0.1688290376746736,0.002222854272755267,0.1960835535280684,0.18346165045264687,-0.018581000040984383,0.07394529515915808,0.5508499031030212,0.0353050846533694,-0.06384801137257383,-0.06149084377039152,-0.009492136410211327,0.9377579270889667,-0.06607285954188948,-0.3439601040756158,0.9212999842552901,-0.2567847999124231,-0.05334346701224574,0.3217064656095069,-0.05346041003736484,-0.019294853499023063,-0.20707364319204538,-0.21204131342122087,-0.48321406521628946,-0.1067276682336896,-0.015651818941548247,0.10016939709266792,-0.08860821500001495,0.10084108659371585,-0.08683455754307222,-0.23658507462685832,-0.013588666346065129,-0.06640279451004137,-0.2024215552868697,-0.046168310915584126,-0.33335704869562666,-0.26141361398239416,-0.2710067741810167,-0.3647806617763949,-0.16823997964372708,0.8719294230418285
ACC_sub_R,0.29063636843498053,0.5331975446349133,0.5518248593714271,0.04047598971554665,0.37430928489915133,0.48379106308283176,0.29284734495949977,0.37116775627611115,0.3688092415193449,-0.10280347365240289,0.3749665150669119,0.29357596641624784,0.4957736547644102,-0.013272946141770532,0.07668346570093365,0.331119501191992,-0.06438448866053705,0.0967371165007005,0.1161171718490692,0.33854162063655463,0.20550215570555275,0.023648627653987647,-0.10790096568114205,-0.01612554754228118,0.1404885353309468,-0.17015566458538117,1.0,0.23749143188017585,0.4519157289325434,0.38502768289068473,-0.017772011367884734,0.01999865553857438,0.2517434908500381,0.530489394389552,0.4825169726008551,0.03398159450368418,0.27641619668179257,0.1506251401743662,0.47584458184033734,0.38510791169046305,0.12054696284392864,0.11882352264348459,-0.1954329405471838,0.039506545956376524,0.5242710143216915,0.5492924312241267,0.4730585328895202,0.4400653701796754,0.04869784607605988,0.413669092664183,0.020741775565898235,0.45882435846567243,0.0610053272431351,0.6135975900826054,-0.18986126126328898,0.39993430634810784,0.3513940894075223,0.08663401088955089,0.40790898320713265,0.4268514971128455,0.40082276134936434,0.014416918357897214,0.45742428865980744,0.11326848739819025,-0.13869263134921994,0.3683431275862234,0.16276065328005246,0.18537599516898093,-0.07402553560457158,0.4572783728413121,0.35156868762921806,0.0073220477553068266,-0.12477293514675995,0.324774569104148,0.4802948555863447,0.2759353812506343,-0.1657754337589069,0.17797767543426285,0.3213733165668765,-0.14715087064878976,0.04251321983004761,0.3066243109069368,0.254280689693451,0.12694658142083365,0.3392219157018487,0.42474929526724825,0.4131047306704992,0.43249488436168665,-0.00962247843430492,0.5087551913680493,0.4796850620878657,-0.12842076040541062,0.05291040726905092,0.1927426266793178,0.5284461038069489,-0.034788107285573494,0.18178218959177098,0.29207808253333917,0.24585038216011726,0.45925907723736736,0.36226607046557424,0.5476210877602179,0.18293418644248433,0.2711424149492834,-0.10771286799437996
Hippocampus_L,0.6247808135804814,0.10551071071837274,0.1595267673464106,-0.3602033158483347,0.2964082756242185,0.2994635778321633,-0.44630035455517925,0.017957834667137393,0.6012420366611794,0.18633546182734573,-0.19232955054320575,0.32676624129312154,0.6605648630552977,0.6958044402456068,0.409094441988648,-0.2998324102530413,-0.3568338824837226,0.14639870850876677,0.7199414703332949,0.5148719168000917,0.34470224513758324,0.5206357309337345,0.5522757586473387,0.1378112324061934,0.33920339607440336,0.11113366612761257,0.23749143188017585,1.0,0.5859466061667448,-0.24237769716118324,0.11642652877982912,0.2734368118589903,0.13011921812918922,0.42903323043517577,-0.02976987267825159,0.7194505134714978,0.05214103027926973,0.139777005399385,0.3195049708905056,0.5848157462247027,0.6789995704552625,0.2270790081905381,0.08949172708566829,-0.05227761083417676,0.36810977707525433,0.17219314297802638,0.538836245685211,0.721584941039736,0.4560821170987435,0.4310981630890289,-0.10263622665486238,0.6135522444678548,0.1356690668606878,0.11253526076065831,0.0571043793953273,0.7631168316028656,0.4405050400078471,-0.38428700924530484,0.39358909340172593,0.5251324514578479,-0.40637044195512917,0.5097439582545975,-0.18585458471997335,-0.10013068282617327,0.20183891021073927,-0.1985032969905129,0.679266486815637,0.1987993590604051,-0.14370528499911836,0.37387738797165904,0.04250029179833095,-0.39186241562427143,-0.04685343525283121,0.717232230975306,0.104955304831663,0.4981172424143785,0.052729135961456834,-0.35451426474414316,0.26516512656890684,-0.015732475146910632,-0.30749618113803645,-0.11895750197345377,0.5177242559815558,0.03624766261928999,0.59592477320197,-0.08187928289096207,0.19061666724405188,0.33119038842139803,0.462427119342611,0.6155817740106252,0.056107134621802196,0.6311088691256024,0.4118898938603068,0.6342771901975812,0.3001756162492334,0.6400993666063464,-0.11360484203385195,0.4497722623661193,0.08350847155637785,0.27457684031754426,0.28767672028202357,0.44701444516230543,0.5053208776148684,0.6188264026144437,-0.14437797746902348
Frontal_Sup_2_L,0.5680612640778715,0.27887778617466036,0.4993413108142234,0.021033637317003646,0.5460875270326474,0.44459411950860017,-0.019993082399455367,0.4483814647490211,0.6547809032042838,0.2088546238932426,0.3042125380488443,0.44628788129217123,0.7718651683191724,0.5412670801776397,0.33824190552722755,0.25922228939269304,0.07550554999638377,0.08308727595232945,0.5911028266657329,0.5659269030223079,0.4411768296728456,0.4176601242957719,0.3910832481647553,0.1262918374191244,0.3336343615362875,0.005909723197280304,0.4519157289325434,0.5859466061667448,1.0,-0.044323409224703486,0.12703945076591244,0.23048221858846613,0.4445636531622251,0.4805198166894496,0.2410659162489688,0.5063386028135387,0.30170573940524875,0.39401718383224943,0.6835498522079118,0.7216365664112512,0.5545649149145262,0.54443568905132,-0.023629660215414138,0.02294739931779153,0.8248155835352783,0.6347470694567992,0.9315547197541979,0.8822746421927021,0.12625480834341712,0.620121964072098,0.1529048651886539,0.8292427868996091,0.4084214075434671,0.557582553747527,-0.022329090760907794,0.8527399836637093,0.8544706785753631,-0.0764778888542638,0.8723910109503511,0.9114691840274195,-0.06461419637528845,0.5056911844599288,0.19928177190347868,0.2546334256628121,0.2351400620931363,0.1801422910136075,0.38184471582481055,0.28881168974458254,0.07769403099587682,0.5824518692676394,0.4545192267995506,-0.158499124389865,-0.17050618021156355,0.663124038359536,0.5437245065757665,0.5503772727206488,-0.07953691993886705,-0.2010530346759977,0.38780058988160393,-0.0800964343763026,0.145066680921425,0.2244598359295741,0.6465178336530857,0.31659088785867234,0.6462164300160526,0.39484491106293174,0.5041212371579746,0.7172923722907728,0.5631324697509988,0.6994403125119675,0.4730930639413381,0.4645005928726384,0.07363802314619261,0.7968281305130508,0.6108538567010033,0.5429024137118856,-0.22436607876150835,0.5868941055224679,0.4212070304403207,0.45621206168883005,0.2697874247707405,0.5423956493235278,0.5941805913506059,0.6593864129206163,-0.09248398184292032
Thal_LGN_L,0.14914037777325287,0.5701617575721603,0.3683579441914704,0.23579092185414682,0.09291976270501213,0.3656612252713755,0.7441966462921397,0.07692784890353051,-0.009379054872502807,-0.10403182388963052,0.4230992170751779,0.028567868832918196,-0.018936987845095864,-0.5029171787940986,-0.36952182851405246,0.5395931521303794,-0.04400465262195599,0.1666938737050023,-0.40450606023016117,-0.02759011800690606,0.20647139644549822,-0.026434284259244066,-0.5301512127502778,-0.25401810580143264,0.19465384753640982,0.08080572967890695,0.38502768289068473,-0.24237769716118324,-0.044323409224703486,1.0,0.18227380096741377,-0.22027209074822177,0.2678622588638202,0.04532815035798514,0.6306910903833943,-0.5836189579657507,0.12607273343696293,0.06425813015844639,0.0635609572196286,-0.19671386724147574,-0.2354701261330731,-0.20551485976711148,0.0292774909986359,0.11492139992187343,0.06051684725356579,0.40351290486927577,0.043336288595576186,-0.20284588201167636,-0.030838584169865874,0.28771285917189693,-0.21276555625207902,-0.1335287547037364,-0.07969621443137627,0.6267750263072515,0.0672530106484949,-0.2683910042591256,-0.17114913146842284,0.5241912753360003,-0.13697567983868206,-0.0952636423470702,0.6884556064275097,-0.29161407100713377,0.7237000507131348,0.1412235722079907,-0.1472578789886727,0.6207150697059868,-0.31263432374224875,0.037391606817298806,0.15809284142457175,0.27998216986845675,0.39762023540731734,0.37756588373736677,0.1304175221863812,-0.1837860594592018,0.42301485306425507,-0.22089612791808977,0.15895106973396542,0.6093117171439432,0.18353754952188825,0.21817257060482406,0.09545972146617279,0.16070905382555506,0.058572491660511504,-0.045222340617313915,0.009075404082990738,0.5296494002783777,0.18250563539395923,-0.001278389864097893,-0.5394532955091103,0.1273001331503503,0.3081234728896769,-0.643087807916778,-0.2085849120768481,-0.3817573318599367,0.2416063853498061,-0.43619236104173226,0.08246628800716266,-0.12306459287973741,0.2225983561161664,0.41422838279049856,0.3374702289695055,0.27017126530656055,-0.28406547340121047,-0.13413812267877998,0.33810914935227915
Temporal_Mid_R,0.29296261965576625,0.0459533113613862,-0.05882504882142905,0.10563942568209626,0.10425757070991411,0.24223572178741518,0.2158867636512372,-0.017761710501707228,0.08219818103403523,0.5006995160860722,-0.18587818147867943,0.018439811752148053,-0.10752460011269534,-0.1075592694982461,-0.3408709852119127,-0.02723179894987611,-0.07176622721328646,0.14701720556744308,0.027469300160513865,-0.1932032900650764,0.21532271421365454,0.30503750299891025,0.005188424853428582,0.18541304624560168,0.04761219097656334,0.7501740067359507,-0.017772011367884734,0.11642652877982912,0.12703945076591244,0.18227380096741377,1.0,-0.14315250502445664,0.2203685833902493,-0.19056113727483015,-0.029991441372597346,-0.09056788991068229,0.1250379085963049,0.32308113438687597,-0.24722525027594466,-0.2600911698972798,0.25770676827559014,-0.13154825395657607,0.7606531117497572,-0.04382006336181937,-0.2486060509271056,0.014939676318101098,0.20115065331308918,0.05300678029335559,0.04282251048162742,0.30261901717677503,-0.0420284829059592,-0.08738512068598496,0.043705054281985525,0.2260673607081222,0.7293678797419516,-0.07065621334408824,-0.06198436596591824,0.5287140137696329,-0.02531117229591203,0.026107996047041497,-0.15540489937444096,0.07601052840453286,0.2655622517961976,0.5169447640167877,0.464068601698953,0.2897283835967105,-0.04818166222799944,0.18205702186157188,0.22633038612389025,0.19674024553679523,0.17137541582516416,0.4471686702626859,-0.03840243479609168,0.07721315185871885,0.11044810202090137,-0.11162894165120874,0.7649467709051399,-0.029320487371251217,-0.17025707251755165,0.7596521543418983,-0.0757162812286668,0.09175071964686798,0.46476631125510703,-0.0254757232994842,0.13570560814226953,-0.01663934432107379,0.03511036407450135,-0.2428161293459563,-0.0823570072396045,0.15930520634145132,0.19109198703441296,-0.19667584624420814,0.024197618765705232,-0.05001938924122301,-0.05432652889552473,-0.036508144201956166,0.0004197085498160709,-0.07152872588670635,0.06070753395861795,-0.045848638852989475,-0.06740154253981494,-0.06947595400880203,-0.17410940032191138,-0.017818522216510903,0.7399910043236813
Frontal_Med_Orb_L,0.0406595388416503,-0.3478917123140162,-0.17614379742818512,-0.3106269983573239,-0.17008568050881787,-0.47369261856081846,-0.11465988420902298,0.2909382750572239,0.11512554284427949,0.03492547870592385,-0.027451090265790914,-0.21831037729175887,0.2069461232475902,0.3742156914650309,0.13477129203174737,-0.2715321770338525,-0.018475793331515347,-0.12648189014526143,0.24884380627311517,0.1076258557326591,0.006603019796685687,0.08509742766342135,0.07278365074240598,-0.07793439931835108,0.06436416481548717,-0.002848142531195527,0.01999865553857438,0.2734368118589903,0.23048221858846613,-0.22027209074822177,-0.14315250502445664,1.0,-0.46188911979395125,0.3283546734400126,-0.132836558564408,0.28406080046329957,-0.47849071511929936,0.08106657512303561,-0.02301621380932289,0.2896588505704335,0.08209338575829198,-0.12972873144064934,0.010459271570854078,-0.31694164707561273,0.09466839075137737,-0.012591681348749172,0.1281267305103504,0.12485409685523796,0.016397756096221367,0.060497087915931363,-0.030835549461861986,0.0605915199093665,-0.15071529324995078,-0.1273171528431194,-0.005793274471897672,0.24304927718724045,0.0987063721745996,-0.20908579481787815,0.09593948404197776,0.18182616019810596,-0.20011796773146898,0.024368392726455673,-0.16527451268027687,-0.14114153043404357,-0.07719595081600195,-0.2161812600508778,0.5481020199692833,-0.1222589096555881,-0.12828973085940004,-0.3328296944160093,0.017203588152056293,0.01865849264165134,-0.1915734917896246,0.2175481940978304,-0.1224765685976696,0.47224528887559064,-0.016041767208208792,-0.18050584090886573,0.14688659462065642,0.005330255764797298,-0.23013079128610844,-0.12955361171585314,-0.12986558442659438,0.19413155852353348,-0.1617854324092733,-0.11281041975744564,-0.38942826939742026,-0.09384014082745266,0.45141005771164977,-0.14543831324644696,-0.11224912273293669,0.41408915811141206,0.09459123923791282,0.18008430500867256,0.003147428599727285,0.20872142900606622,-0.16451474009366657,-0.09739153367966288,-0.20484909083055683,-0.16253383852673042,0.0025040327279129623,-0.2974266193256825,0.15940678639831066,0.32277122813741344,-0.13557704402032764
Thal_VPL_L,0.48843384472218543,0.583824983923266,0.53852438379103,0.30717645447594305,0.5098481697515564,0.7701479592221554,0.2955472415342686,0.027841362797760633,0.38790594781188176,0.25332487617067817,0.24508664417420703,0.6565300916076598,0.41504325953315363,-0.09763741413347887,0.022732962141395127,0.49916676061367926,-0.044934593500043286,0.1862752129273405,0.02396215954615091,0.27917946258061843,0.47448723106488716,0.20254396597339944,-0.04751862706270874,0.010668914980640315,0.21845514978227928,0.08580802638382641,0.2517434908500381,0.13011921812918922,0.4445636531622251,0.2678622588638202,0.2203685833902493,-0.46188911979395125,1.0,-0.057712616074926525,0.4243570591621348,0.019679076394072424,0.6923544289793945,0.31798905941541794,0.4964308455157358,0.17287396544662328,0.32571826460920383,0.36958303220776356,0.06849885064879767,0.49123632591564015,0.4629776416575639,0.6452859137664658,0.4848495486822749,0.40472592444196975,0.01601069285177909,0.4791734569253075,0.20912489320504848,0.4689921177161956,0.29540829661413665,0.5786634717368138,0.07639429777088942,0.2668348387345246,0.42681231797227326,0.29645991254944054,0.3987606549504904,0.3677990785431201,0.23957024055292417,0.08262990744982486,0.49852782471726176,0.27349113221731447,0.24362774591259082,0.4755769996107757,-0.19946491161879676,0.47979670186531026,0.22260998179857963,0.8137883772890016,0.41389852921824105,0.056209721498543155,0.18415812687483393,0.009183190084124116,0.6800459361848818,0.06486902724942181,0.032485586560638026,0.18982644491143175,0.0787760096216477,0.06361491111448354,0.21990816668300509,0.2699538231413248,0.5740367829996652,-0.041530263503633674,0.659148116213394,0.40116634657612277,0.7511587537946312,0.5455004650086144,-0.02505320928660883,0.6053071989131324,0.526909668187445,-0.13174114333420991,-0.007714981474556819,0.3277892058609743,0.4736844398131421,0.05395458047480667,-0.12968599245195295,0.5650827131586272,0.6274338306518937,0.5838719103367129,0.2698401886267547,0.6389188401191872,0.16696830653216702,0.16234845585658583,0.2023421379384492
OFCant_R,0.35003094755241104,0.13055638472587322,0.41299465133868796,-0.26346599685431965,0.19673177130986536,0.11829562947023543,-0.09405514128176197,0.5486427610234094,0.4197766874991456,-0.01756472934772393,0.2060914965816934,0.06669733173320673,0.5415160193568922,0.3052544574397805,0.20222607933839779,0.10362341839268921,-0.12330634599717052,-0.03557341296192211,0.4059017840636044,0.15321887559962924,-0.09741038276040608,0.11969571064623907,0.15668858813299383,0.034416006644655786,0.22451834459307637,-0.14486472583652749,0.530489394389552,0.42903323043517577,0.4805198166894496,0.04532815035798514,-0.19056113727483015,0.3283546734400126,-0.057712616074926525,1.0,0.28530964078567433,0.3744455082280154,-0.09613889751667089,0.07309283877235807,0.31414343023338487,0.6015924642366953,0.18000197221640227,0.14651114682240843,-0.18635906736903626,-0.41915477595662154,0.46673628232098435,0.28473680687132097,0.4069872940187578,0.5263294430108659,0.4492582536249832,0.2936143831057448,0.05056263493285502,0.43643809243678566,0.2374424896782151,0.2912093273788108,-0.20940261970005747,0.5284172926078076,0.44615464030003665,-0.24702104419827456,0.41271125173568296,0.4738937219399316,0.09511423378819686,0.21678462352554426,0.03015497307683964,0.0009100547304039453,-0.20674034293046778,-0.03342190505627913,0.510061391735351,-0.0702882073644745,-0.16868665986706932,0.13195658708605384,0.1705712374767325,-0.22657047637951924,0.12235996794675766,0.5053488180642757,0.11937312771374257,0.5921558216879785,-0.1885380440875269,-0.11813428080746813,0.2874603564407657,-0.17646201213095658,-0.017719791857138827,0.23246918074032838,0.050038153338960084,0.09280290439331451,0.30115926790086595,0.1869655164632086,0.17611015620494888,0.3539941019278735,0.3507736792853484,0.4514692932454633,0.38074166964782447,0.36911259635906024,0.18144726154978436,0.40174122318980565,0.3457365993203539,0.21442889732365733,-0.1800425620219329,0.4110790503489841,0.11439356711743091,0.1207628331496744,0.37967948078340585,0.27375431987865934,0.29722114937547595,0.36517137981995135,-0.25966100469427267
Supp_Motor_Area_R,0.34884826807435587,0.6615511150191152,0.5478792850785118,0.29203827455086806,0.2719788922177677,0.33881326481391355,0.6124655004673375,0.18383109727068367,0.31927023758765855,0.1063510415227927,0.6158580797509197,0.24214924256492434,0.4247331959394585,-0.36335308689541235,0.15872631965143688,0.5606682631133872,-0.07159308849181782,0.1421474473057255,-0.19181319245441517,0.27790649040173543,0.26691194034505084,-0.022463555613489544,-0.31223073268601814,-0.17487822337078182,0.4505738424093504,-0.18633536901696268,0.4825169726008551,-0.02976987267825159,0.2410659162489688,0.6306910903833943,-0.029991441372597346,-0.132836558564408,0.4243570591621348,0.28530964078567433,1.0,-0.2451760152574289,0.2617661714556017,0.1486146134787225,0.39917369493564964,0.0961987438736888,-0.08351447336212177,0.040177881320832234,-0.23442057060243807,0.024227578436261162,0.40027449013908334,0.638271489132871,0.29697094503890675,0.059387208571843444,0.19926273030983596,0.31952860615991246,0.14985995547609454,0.18981414635936536,0.19400285742722567,0.801451361635474,-0.20709699950403257,-0.010566605513660938,0.08582484324292312,0.2634777090573195,0.11872444652517851,0.16144793540925942,0.8358077532068573,-0.2833411664068884,0.7318739788685396,0.13924834148856155,-0.17318649078959783,0.5597185641661463,-0.07369404319899042,-0.0025137490833522474,-0.019765703862877293,0.461396272886427,0.28070030692580644,0.050931686967138956,0.2769415831193812,-0.09523756602238627,0.6086908765641753,0.1470864625773446,-0.1450886018321712,0.7493383799448939,0.3866893074084031,-0.13253839152528282,0.14651143260426236,0.2353906356527747,0.09168370700676702,-0.15868944205647928,0.2829612575525942,0.5864293427662014,0.450310431551169,0.33046409844825275,-0.254932379201308,0.39180532704224336,0.39821596462478864,-0.46761672278587574,-0.07165150615885264,-0.17922086297840825,0.5228843169154035,-0.4428601412342932,0.11027692162567312,0.24013130543306507,0.3954266054598561,0.5723304215334025,0.6638132874172118,0.4773594586589893,0.007301616217218562,0.1910328816941373,0.06411760753584426
Olfactory_R,0.3166662165407944,-0.2147945235627309,0.07742260900982235,-0.3006204516896652,0.21980993629126702,0.13421411553275991,-0.5947619574923924,-0.0842268456450923,0.47981721327528176,0.06964740465791698,-0.1545925452411719,0.188148746753596,0.5242047114729196,0.7458406038766777,0.5450881756071236,-0.28099142792851,-0.09247847312174261,0.10720735661958422,0.7578772596587499,0.39080276413860415,-0.030561729148497196,0.2992604982647222,0.7154350954727265,0.2614917751380687,0.23169383650919823,-0.13214254330838587,0.03398159450368418,0.7194505134714978,0.5063386028135387,-0.5836189579657507,-0.09056788991068229,0.28406080046329957,0.019679076394072424,0.3744455082280154,-0.2451760152574289,1.0,0.05448606430647802,0.001168005863719339,0.31379001427396275,0.5974234724318578,0.471624715001121,0.3854404621250457,-0.12438878695364183,-0.1742983978880886,0.3876346197523812,-0.03733809054699504,0.3608852016235583,0.6390780451898268,0.4652862452358827,0.19733300286610445,0.16804983474320417,0.5640367549470929,0.369566537310889,-0.1684415781677739,-0.1726719955967569,0.7090799756323983,0.4292504546208387,-0.5676142628716407,0.4517988404504204,0.419863170879894,-0.48736270669595994,0.5242143718353369,-0.4502956323117826,-0.12703718500664055,0.11145956496166637,-0.42836885694672205,0.697050478937429,0.11502409862893508,-0.20109024657806213,0.1725771509117691,-0.037841931967087405,-0.49220787908192326,0.014297256902022297,0.5936588803540154,-0.0640954719061495,0.41807326687222796,-0.1983858101397435,-0.5125753007624577,0.23969821346489587,-0.2522336609535879,-0.12016706313338231,0.09886325509311375,0.3099960269170532,-0.044250143128146784,0.49831338478580806,-0.12677334979718044,0.23646086251303128,0.4126598616932662,0.7364901133542762,0.457286554799677,0.03187938998827602,0.7469539346398781,0.2892928934822387,0.679131082217878,0.1188383926688733,0.6532381417669236,-0.16247364229266015,0.5948177147374136,0.18045963280239333,0.08788779055994188,0.12577630276555482,0.2108181079220305,0.5750996666839744,0.5502197235645325,-0.3867854174144432
N_Acc_L,0.3317401708938279,0.5260930579679312,0.3602105640829385,0.28194115197206654,0.3760442950431376,0.6367956295210122,0.2610758684162936,-0.02633597958897868,0.15301509969709082,0.07166079388398552,0.21873333005863804,0.6360796313933541,0.32915613797487997,-0.1634272233340205,0.0022594141831998875,0.4072814607141457,0.09715153775645087,0.16740799587916552,-0.060057511215199075,0.2394878397251965,0.3461220376034069,0.18149878863263608,-0.10360542865284093,0.0884937740280749,0.10865255240559427,0.04672867542761252,0.27641619668179257,0.05214103027926973,0.30170573940524875,0.12607273343696293,0.1250379085963049,-0.47849071511929936,0.6923544289793945,-0.09613889751667089,0.2617661714556017,0.05448606430647802,1.0,0.11196474506232552,0.4088449251496601,0.04150138382463674,0.19037028264538491,0.24881585207090165,0.0339375100268446,0.524174063756609,0.3463308910831506,0.43624767137995385,0.4066864048807514,0.34624146711010245,-0.16785112608136923,0.30125574287130125,0.25288783454123337,0.3919187797877667,0.2202590893278263,0.45635910896538445,0.015887324749568263,0.217788793292365,0.36292203074939167,0.24272888366212012,0.30717744098042576,0.30596185465699527,0.16461955611722803,-0.019667975529541103,0.4054366485226322,0.29472264086325634,0.19063978223705033,0.3940458144125844,-0.12753727923435898,0.45703842167998693,0.14147044252520727,0.6676953846058,0.3295311447360833,0.059667528981749485,0.023493794115756892,-0.04726571879687152,0.49268588326790397,-0.06147249431471504,-0.007861015953301841,0.12409364215271146,0.04746789913126758,-0.01298792505558351,0.15991632854469434,0.13297847766321552,0.45196528126148944,-0.06505984783695183,0.522581961279822,0.3296947803899684,0.6723090501385831,0.4414752213761297,-0.0986275929444451,0.588803954876169,0.4508280614527569,-0.16502769299706962,-0.04594783723835109,0.2825280623513222,0.29031453890351566,0.020060608148483303,0.07469093119919219,0.458029995992,0.5694904906036737,0.448275792036437,0.09368585713071988,0.5619402104958098,0.1569965868822388,0.009072775746708723,0.10270225316704971
Thal_PuL_L,0.2209398963710155,0.07472990710999922,0.1983800825712161,0.12316653602903416,0.4333371234602641,0.18315330862232979,0.28238686552639525,0.2180263495276841,0.4898811991561123,0.5785904375701387,0.23696748124877826,0.395922190912382,0.20716504956281614,0.03718477001048049,0.13919100201288873,0.24275443868936114,-0.10858103590435521,0.2853529036756984,0.1146469122714446,0.256523233724489,0.36028460803295176,0.23295316945456884,0.08391916889844728,0.03733892633555391,0.25668958024110666,0.23862208976487048,0.1506251401743662,0.139777005399385,0.39401718383224943,0.06425813015844639,0.32308113438687597,0.08106657512303561,0.31798905941541794,0.07309283877235807,0.1486146134787225,0.001168005863719339,0.11196474506232552,1.0,0.12491907028412287,0.011440251610130514,0.5475909236956252,0.3632993158802061,0.21870770901241207,-0.054063483462670425,0.2711378887205921,0.5448835243680555,0.4371540810236529,0.3612536665343523,-0.25009836885724673,0.3722487937481978,0.4113420930330332,0.20656459465404425,0.31677027053072776,0.34423215479085456,0.25805169199067307,0.2537823959990021,0.29840792665940835,0.43106978029963694,0.36328244096558987,0.39352975850840255,-0.06485395364811222,0.310266631050139,0.40051094841525225,0.22473838627122172,0.6104979716505844,0.5066926354268051,-0.05169759386403092,0.4121775865639419,0.2731771045075774,0.40891582780180696,0.3666857516859812,0.054672225044227446,-0.38554011263182997,0.16249988867248275,0.4164863533410051,0.31255982900906104,0.2035309659926274,-0.010390981924605596,0.29642584853110604,0.20385731912380783,0.31632041422983476,0.30916399785880105,0.5148525422612305,0.38425109267660223,0.17388900007216218,0.3540640847203309,0.23115369935833968,0.23798726974401635,0.19362489535521324,0.2150299536007177,0.17821502813294074,0.03197557700872698,-0.2489312538784953,0.1822592595239767,0.44648638128186985,0.20934898052603065,-0.2058515924067175,0.06929556217827519,0.1268144969449736,0.1709784335097333,0.1840699913558172,0.1538015927420454,0.31004895289858336,0.34537883937185176,0.28172067298183556
