,Thal_VL_R,Insula_R,OFCpost_R,Vermis_6,Rectus_R,Thal_PuM_L,Cerebellum_3_L,Cerebellum_10_R,Fusiform_R,Cingulate_Mid_R,Paracentral_Lobule_R,Thal_VPL_L,ParaHippocampal_L,Occipital_Inf_L,OFClat_R,Fusiform_L,ACC_pre_R,Red_N_R,Thal_MDl_R,Pallidum_L,Temporal_Mid_L,Thal_LGN_R,Parietal_Sup_L,Temporal_Sup_R,Temporal_Sup_L,Frontal_Sup_Medial_L,Caudate_L,Temporal_Pole_Mid_R,SN_pr_L,Frontal_Inf_Oper_L,Cuneus_L,Cingulate_Mid_L,Caudate_R,Frontal_Inf_Orb_2_R,Occipital_Sup_L,Cerebellum_4_5_R,Frontal_Mid_2_L,Pallidum_R,Cerebellum_Crus1_R,Amygdala_L,Heschl_L,Temporal_Mid_R,OFCant_L,SN_pc_L,Parietal_Sup_R,Lingual_L,Cingulate_Post_L,Frontal_Inf_Tri_R,Precuneus_R,Thal_PuL_L,Cerebellum_7b_R,Thal_PuL_R,Cerebellum_3_R,Thal_PuM_R,VTA_R,Frontal_Mid_2_R,Thal_VPL_R,Thal_IL_R,Occipital_Sup_R,Raphe_D,Cerebellum_6_L,Frontal_Sup_Medial_R,Supp_Motor_Area_L,Lingual_R,Thal_MGN_R,Cuneus_R,Precentral_R,Cerebellum_Crus2_R,Cerebellum_10_L,OFClat_L
OFClat_R,0.31404061349834667,0.6114044961709558,0.3691875617994349,-0.10265988651651592,0.6642926499743097,0.22664210145880215,0.045539658561961245,0.47092432838194925,0.27914716149555213,0.5121338037067502,-0.3073584158449219,0.17287396544662328,0.45443112234516436,-0.37504871508332704,1.0,0.2843367417805316,0.7372274268363473,0.44602422257754837,0.3277569083563187,0.5776799207248937,-0.14220500827935953,0.3490090981556809,-0.4498637801295541,0.47305176644545843,0.27788434183016175,0.6924128748558408,0.7340706669378149,0.6470326881214946,0.257964417723269,0.37785281782627317,-0.5280203515266733,0.37074943289297674,0.817216056072098,0.6022761252218662,-0.3548075711927725,0.22114352583922006,0.6185247207252129,0.5939623338830676,-0.10080921257940632,0.48835703969951283,0.2397630919077517,-0.2600911698972798,0.381831168195952,-0.0022516796522048504,-0.40785398182009575,-0.2017346944052255,0.2444171387240594,0.7427313161040935,-0.3598168124626655,0.011440251610130514,-0.0712975459502758,0.43159683209557426,0.2780073633844435,0.4843237011336874,-0.21251402518861545,0.7691690898592282,0.40083665875152946,0.2606377615629096,-0.36019639149089056,0.21707772924570137,0.20018008535404633,0.7834923904288503,0.31076653158131196,-0.11802636437290234,0.21756449373493297,-0.41986970358453046,0.06971191794830467,-0.012727946745713845,0.5403469242412908,0.7314649478879406
Fusiform_L,0.24098660163214827,0.04696017298867274,0.06666824915557039,0.05490018590304169,0.2746268200611755,0.28950148780040347,0.2997989307590437,0.016784466542932943,0.4803726113885493,0.14667151914772578,0.035201194709032296,0.2800674603236277,0.4449129801377365,0.357759495999224,0.2843367417805316,1.0,0.30569271138425413,0.14989845185201311,-0.01645200632209261,0.43997615070659674,0.13240944375308633,0.1682865636185632,0.3454338574925582,-0.106962460489347,0.19855436263779966,0.32411181172153014,0.35855652958461387,0.0912385665675303,0.14702229011793022,0.4178688133628096,0.2997962377405234,0.1981004948384758,0.2854122514495288,0.21192367763124004,0.4065166537344058,0.2382356325173061,0.39715015740324827,0.34328969743111726,0.46903042074248547,0.2865964779722542,0.26061232903808945,0.28937103292509775,0.09066695775525935,0.1094498794351766,0.3253110565223859,0.20748522203104025,0.2851180948594173,0.09810925566141415,0.1961707144891456,0.1281664520565434,-0.002486605040100535,-0.16522790649462316,0.16968327816807893,0.16896289077133086,-0.027676571601955552,0.2222608648040513,0.04012068863284667,0.37224691431764123,0.3514470167431059,0.29792119510322695,0.5173924572805856,0.23073638766189997,0.2670793219603367,0.11651738462398534,0.289295570068085,0.38309136727014,0.07336416723156564,0.05974846346079935,0.1499275909989515,0.20335620194586118
ACC_pre_R,0.38686209110771014,0.6446342598620213,0.48534708167094504,-0.07695382293322428,0.5116677911822353,0.3716900045411232,0.2599812877116913,0.39086049679919893,0.15948868880640032,0.6136420891382032,-0.37321704297025843,0.42681231797227326,0.5015871590167782,-0.21113872371532907,0.7372274268363473,0.30569271138425413,1.0,0.55045141651857,0.35397587197198455,0.6483090758620262,0.19204684087072907,0.3316720062519006,-0.2887790023695261,0.351761291213356,0.4956451427305942,0.9408202039415445,0.8786707694815341,0.5047310545270984,0.5523726076813795,0.6781680012650798,-0.31375875360149663,0.5688875490681822,0.8447293793168732,0.6215134121732804,-0.17607014458236783,0.2478306342587377,0.842735281032531,0.6183697082820838,-0.0750996225053453,0.38790468035180997,0.5285682704539961,-0.06198436596591824,0.5026236201043304,0.12736275693484445,-0.278352745973839,0.07373423576486424,0.41533664891296895,0.7528295583654049,-0.25611388525733836,0.29840792665940835,-0.292853931494534,0.5313544467484372,0.24385915765840457,0.5372733727895878,-0.31466754281646264,0.830290018544055,0.42685219582964823,0.4100852833361712,-0.18372912042199718,0.0442316738147172,0.3713819495464933,0.9280734386886325,0.41799158721517976,0.03693124180501785,0.36386019820508847,-0.1576346502939944,0.0522336422061343,0.10340864474905787,0.44964582682727866,0.5739639593667459
Red_N_R,0.43154559997781394,0.5662123888650032,0.5158575286419248,0.23612871741461347,0.40227243602464136,0.40634648350663677,0.15297805236050255,0.42466634023797256,0.39468240032422425,0.5891683814715729,-0.15456014088082443,0.38790594781188176,0.5426544823434745,-0.06341707889402605,0.44602422257754837,0.14989845185201311,0.55045141651857,1.0,0.17347548103518015,0.5912337929731661,0.3377669168012567,0.5203203338274988,-0.14496583679220892,0.5244540651995914,0.6631251754662374,0.6101872862576119,0.7218157766590082,0.43248487206339103,0.7113813807620732,0.599801371504665,-0.1142466148742386,0.5425948959143408,0.6711347579673324,0.4199522621978314,-0.06991197026097183,0.1998031276279067,0.6169490156815491,0.5291864364531508,-0.055742762105163456,0.4366873875489897,0.6137362587251137,0.08219818103403523,0.18937334701010547,0.3586038016593931,-0.10851656115338514,0.45421447189732245,0.41076558308319305,0.46841132300000987,-0.005762232671794186,0.4898811991561123,-0.26577239756004584,0.3897015019407745,0.4992815944660877,0.5280033734335388,-0.0900857404537829,0.5870224476351812,0.4364329396384861,0.30891706452581064,-0.07030779799179698,0.05612838927283781,0.28230523841941124,0.5946060895598305,0.49047880952967404,0.47627336918802693,0.32445611422875364,-0.07108472553671738,0.10397423079673382,0.13163870385510168,0.6060696980559005,0.4949460137631326
Thal_MDl_R,-0.008842694502259933,0.26224047567543785,0.19322928310699364,0.0487536508528228,-0.1201922717178465,0.15905068005328424,0.29235828370201317,-0.026384358710823133,0.1608375356989197,0.49849306593366904,0.16942629576922194,0.20772876309834043,0.21554959504884919,-0.3154696084420889,0.3277569083563187,-0.01645200632209261,0.35397587197198455,0.17347548103518015,1.0,0.14687956886294945,-0.06724717280252454,-0.11929525085996728,-0.34558932167472833,0.18572524632127288,0.05610227601607257,0.3296276667396547,0.24011048304553131,0.12863624681824368,0.1058183525123172,0.3395908947103593,-0.22129155027379602,0.5134732582344613,0.2874117700005724,0.2848711476955587,-0.3076291340919778,0.37507237793074166,0.34388636132442124,0.08050289858315007,-0.10900626050487137,-0.02671080512166472,0.11356728927293348,-0.16965990862494096,0.1813148029157432,-0.1289144376390453,-0.31040888372644193,-0.15488912634071528,0.41653141672814675,0.4761971511011801,0.09308304322765239,0.20732222725477756,-0.031168923227559844,0.4922292761702372,0.3452438186089379,0.36465748524225666,0.036619144711681595,0.4939762081945813,0.4731352162858717,0.24081309809408208,-0.3417939199166763,-0.12826914326034045,0.25168833308340377,0.36739475737961835,0.5036191029958837,-0.14878696916445847,0.007441436808818126,-0.22547244312367376,0.39946481483464136,-0.27793142327457065,-0.005259607079212653,0.22089759618388893
Pallidum_L,0.7729183851796061,0.43160601093210854,0.21230574340765304,-0.02523039887582238,0.4502807163551784,0.6601378406921176,0.239978350122713,0.33820658568218587,0.36270159320703527,0.5590248304037646,-0.14614324642319462,0.659148116213394,0.3242036718462628,-0.008493612010040322,0.5776799207248937,0.43997615070659674,0.6483090758620262,0.5912337929731661,0.14687956886294945,1.0,0.13655288614828512,0.5797256886721865,-0.10174339660984384,0.2905019648488667,0.4462853925866145,0.6266741062764455,0.7174173747372231,0.3267569886813469,0.5715038799732935,0.684108273308616,-0.10341677063016137,0.5045981538403775,0.6650545900065149,0.3689531785098792,-0.019294853499023063,0.16790294765460204,0.6227422307056995,0.829924667971089,0.07838527895640547,0.19004892013451746,0.550347876506677,0.13570560814226953,0.021859737736323933,0.1996506664708074,-0.0754059220839479,0.18037231800242248,0.4298683489689084,0.6199051792169584,-0.08377042417877953,0.17388900007216218,-0.14166252407859248,0.3258022106837327,0.16625004551229455,0.6817896245446337,-0.14948589644942747,0.6207122268543158,0.6098623672097558,0.43593783722407764,-0.022664587195466577,0.2925780440634254,0.37464518856248624,0.5870662451471237,0.4582349939829407,0.20077073328307746,0.5716284814723794,-0.030912055916878747,0.11529146244445368,0.03005317500624314,0.4475888878778041,0.4081412254558736
Temporal_Mid_L,0.010881440768436834,0.3446925180758252,0.22726983858640198,0.41264977662704894,0.11365902729696574,0.15833292719648226,0.08167841484467635,0.24748220398110482,0.20095295740299357,0.11487687059746593,-0.26753282946940626,0.24362774591259082,0.18763063851305292,0.4258570377620328,-0.14220500827935953,0.13240944375308633,0.19204684087072907,0.3377669168012567,-0.06724717280252454,0.13655288614828512,1.0,0.10805738153252548,0.3461089977511789,0.10708636324294792,0.7216140122401277,0.21658412214216502,0.3113363975210244,0.1424425722308695,0.3376421018039566,0.4701823581219628,0.4037988118294755,0.24717980795678365,0.18816262538669842,0.19662066841722523,0.4468920145067033,-0.06048223382687767,0.29175906997268536,-0.007726633171110266,0.12013771630959842,0.0785975115075092,0.6330001701490302,0.464068601698953,0.03247334766840669,0.11681354910205471,0.41124067031972006,0.7105088929786018,0.16851622131425578,-0.09002200439457725,0.07052577316832434,0.6104979716505844,-0.24559921092907772,0.09019341106165366,0.20264945231020795,-0.027063533664769775,-0.26741454742215015,0.0076934474688288386,-0.05290718097938748,-0.055293109170588425,0.4713447161027501,-0.28640041999772375,0.262485696621864,0.20861224796443595,0.0003262951055198931,0.5293883909426906,0.06598636752579888,0.5604809065258761,-0.3378073651208874,0.22248685144474678,0.23687177756888178,0.18645369994625555
Thal_LGN_R,0.6843231293532012,0.31079537215807956,0.5015457162730073,-0.16435411789041532,0.4074249963187795,0.412479966374192,0.20734955275063888,0.22761601415752783,0.3347034397716184,0.3027582969602954,-0.18194420370889702,0.41277437045724835,0.33544326405958724,-0.24153228086000408,0.3490090981556809,0.1682865636185632,0.3316720062519006,0.5203203338274988,-0.11929525085996728,0.5797256886721865,0.10805738153252548,1.0,-0.2565400981321838,0.45662051304418944,0.2965634139995094,0.24963096374120244,0.4273817403616576,0.16965314634700407,0.42286941874781714,0.2758727139724309,-0.240861378821515,0.2470943957803935,0.3720195709084053,0.4102334224757273,-0.2122232125310498,0.15293820314596546,0.22131066648918385,0.787283785649441,-0.15914445617584724,0.383054836457222,0.2823118575918733,-0.06837490874104918,-0.02402575645207573,0.5007648737221029,-0.2461123963203385,0.30745380086866053,0.2668517005764743,0.3280780261276853,-0.051832195713495954,0.10529801582183809,-0.17654032421261287,0.048743335949563885,0.24293359010587023,0.3346702978859289,0.08879568426318589,0.42225952279386186,0.21184335090871376,0.3249562757054012,-0.21398021903755102,0.08862777572641972,0.14019451721109288,0.27774515203672356,0.268264399640684,0.4854371336003851,0.649883994698284,-0.16785571576362174,0.08752131958709951,0.22719220273255872,0.33635281014576096,0.16004351415999468
Parietal_Sup_L,-0.18042239046998076,-0.4886862999177977,-0.2791539043700145,0.378034803151946,-0.23351976809023972,0.05038701758771567,-0.12940300394068976,-0.21832496507925736,-0.0935050609002941,-0.311410850302076,0.02543509103058942,0.06361491111448354,-0.1216105928221574,0.9520379557417001,-0.4498637801295541,0.3454338574925582,-0.2887790023695261,-0.14496583679220892,-0.34558932167472833,-0.10174339660984384,0.3461089977511789,-0.2565400981321838,1.0,-0.6308195302603415,0.07368557723906331,-0.19283453748056625,-0.18579138922549998,-0.24832113495053976,-0.08778822792697022,0.1234030194836496,0.9123475834199777,-0.1583704119531664,-0.3036949927533948,-0.4273207368412963,0.9212999842552901,-0.31373117612932466,-0.033774090170601616,-0.2713397322902419,0.6037606231034633,-0.13521769774323472,0.237868223969126,0.7596521543418983,-0.033814594612176806,0.05224289813834635,0.9377927160422643,0.458497306424569,-0.05399842250012503,-0.5500934703551532,0.2942361834809493,0.20385731912380783,-0.03224573714539597,-0.4595334193954176,-0.38629630408282545,-0.3069636434311495,0.09566578884735333,-0.5153903905287346,-0.3205760811740328,0.12451536724731557,0.9042740693177631,0.047011530731328646,0.12539113318727255,-0.34685167266640415,-0.17771770647952373,-0.023581016230333235,-0.021869962441208323,0.8782838908576083,-0.1966882709138009,0.09977246254140712,-0.18378296032501915,-0.1583527812221988
Temporal_Sup_R,0.20043529190159545,0.7057099923242834,0.3594471049403955,-0.10923231039614262,0.4779193076972605,-0.0544678957496587,-0.03371953056141382,0.5608920078174019,0.4579672705356471,0.3369930576493824,-0.15159137060696976,0.022732962141395127,0.3681278400941205,-0.5509629645156019,0.47305176644545843,-0.106962460489347,0.351761291213356,0.5244540651995914,0.18572524632127288,0.2905019648488667,0.10708636324294792,0.45662051304418944,-0.6308195302603415,1.0,0.35186342284218597,0.32981185885114206,0.4312631327904669,0.5079436105286721,0.2862735949796329,0.11272645868496087,-0.5461162916132571,0.20655903466593292,0.5022414754422411,0.5055648239827891,-0.49993096116167296,0.2444015790367679,0.2918926745682683,0.32775506552254374,-0.4218514593891238,0.35032892145229644,0.17226053728668891,-0.3408709852119127,-0.0035168318272366917,-0.008853536916803795,-0.5124301556742932,0.14580509534343858,0.09951588961156782,0.47358886765128827,-0.25883832568868426,0.13919100201288873,0.004733599199428318,0.3598867719177231,0.5693616665936425,0.3140068976130864,-0.20181483674010947,0.47035469747628805,0.22657473434421083,-0.1892516677829701,-0.50563947124137,-0.01705024993248206,-0.10130542086433768,0.46692737618315244,0.24554472394924148,0.4889023052475005,0.08462052399187593,-0.5001489760763517,-0.003927387894963325,0.1881231276379847,0.5162645412372386,0.3478703405889108
Temporal_Sup_L,0.2222040344896791,0.57984172653403,0.3810429236336472,0.3825725629183183,0.46795040487245043,0.35226375368025165,-0.02602207079385284,0.5431829949608117,0.23351759722993307,0.35778028664379735,-0.40029950266078357,0.32571826460920383,0.5067615947672861,0.22755235250510475,0.27788434183016175,0.19855436263779966,0.4956451427305942,0.6631251754662374,0.05610227601607257,0.4462853925866145,0.7216140122401277,0.2965634139995094,0.07368557723906331,0.35186342284218597,1.0,0.5462612047654276,0.7010643822382973,0.5207984721859811,0.5101887048935165,0.6449527898105639,0.0717609737317941,0.3946609175240208,0.6215681381053211,0.4167877125508818,0.21172459412773276,-0.09702512045633338,0.547450914300458,0.30031451865619624,-0.01421279369798782,0.43762998803078723,0.7756378527696266,0.25770676827559014,0.14100721627538454,0.08466190362974822,0.12054750687366236,0.5534199956631468,0.29454486437891597,0.20600779606020098,-0.14495735508740307,0.5475909236956252,-0.33728265187612916,0.35651668867080394,0.35166175102859365,0.32799414120565945,-0.4237496943321309,0.33335575818155483,0.1895934561886579,0.09037790222041563,0.19626108346801618,-0.004628533943659277,0.20129453691381238,0.522791091614945,0.15691562032965806,0.45500094060635604,0.1334719951365439,0.2099655336384793,-0.3024348231628717,0.2011100360026831,0.6772809460360544,0.5531347405716214
Frontal_Sup_Medial_L,0.3207955959896682,0.6369299829698952,0.4668881107274284,0.06469421141863846,0.48251603836820467,0.36818529989950927,0.21524801815822456,0.396032373826885,0.19205442537791684,0.6596366603198722,-0.2960929008592371,0.3677990785431201,0.5041087881148654,-0.12250727896413312,0.6924128748558408,0.32411181172153014,0.9408202039415445,0.6101872862576119,0.3296276667396547,0.6266741062764455,0.21658412214216502,0.24963096374120244,-0.19283453748056625,0.32981185885114206,0.5462612047654276,1.0,0.891742913516471,0.5149230125317924,0.580514323593509,0.717723353614929,-0.2277895369216884,0.6081234558034454,0.8627721284180291,0.5697045991294896,-0.09936321233632565,0.253349479436621,0.9153516912537226,0.5484870778299239,0.01207538832720956,0.37551068238741275,0.5825884206630828,0.026107996047041497,0.4927089498083939,0.1487221544122724,-0.19289941784256126,0.1288327396143657,0.44017635165658187,0.7151631960833909,-0.1742817200081621,0.39352975850840255,-0.2618170103392888,0.5514903754198158,0.29747752160284713,0.5416165265304763,-0.29293023049011996,0.8239207803935027,0.4759026724708736,0.3776761203653266,-0.11553658317717025,0.047452971302043526,0.3735609409314381,0.9370726129607184,0.47979339445870245,0.028495394529497384,0.32724111118463517,-0.10640353666864291,0.09434297443591973,0.08921868761640636,0.51404288672706,0.6363357756236984
Caudate_L,0.4521509128861803,0.6950970886437611,0.4818484024882245,0.12602190554234394,0.667121379760989,0.4787728115005853,0.10509548376267035,0.5644916517684705,0.26949620233261884,0.5959286200772457,-0.43395366177724554,0.40472592444196975,0.5582510021494285,-0.050233023755213345,0.7340706669378149,0.35855652958461387,0.8786707694815341,0.7218157766590082,0.24011048304553131,0.7174173747372231,0.3113363975210244,0.4273817403616576,-0.18579138922549998,0.4312631327904669,0.7010643822382973,0.891742913516471,1.0,0.6339772420760302,0.6221284182103538,0.7154798338431719,-0.22765609377338855,0.5312274548647612,0.957986392297199,0.6429218047220577,-0.05043007989861597,0.11665008662402401,0.8570754784170839,0.669435434670955,0.02146989691214541,0.5442777503868833,0.6797822223601702,0.05300678029335559,0.3516404639386879,0.18984765939584491,-0.14068485675541353,0.208759492667444,0.3847051923576384,0.6590777877686395,-0.2931951666784366,0.3612536665343523,-0.27693683991565377,0.47821890952560436,0.3463012942254471,0.5990654548293038,-0.3410666075041627,0.7693263585214302,0.42489847540525283,0.3891617536235499,-0.06756548513949152,0.1359691421907857,0.3277237435603032,0.8900195856755483,0.38051326201871066,0.18710891696440463,0.34812152171325955,-0.09644379809934164,-0.072091129988221,0.18641779276580978,0.6887748142382607,0.7391047895658149
Temporal_Pole_Mid_R,0.02061726208838042,0.6371979474387397,0.23006332959870016,0.13301162160954955,0.8311783074286496,-0.005838364520184012,-0.31297407519827825,0.7946909462733226,0.12843505770864896,0.09108443049611258,-0.5981673990124737,-0.09763741413347887,0.3874717856077247,-0.09457860808127619,0.6470326881214946,0.0912385665675303,0.5047310545270984,0.43248487206339103,0.12863624681824368,0.3267569886813469,0.1424425722308695,0.16965314634700407,-0.24832113495053976,0.5079436105286721,0.5207984721859811,0.5149230125317924,0.6339772420760302,1.0,0.16804591182471698,0.18097459514771314,-0.38027149260163473,-0.003775726669446382,0.7519896604841555,0.5268098216661881,-0.1251562817205643,-0.15345594478630437,0.42968563942108484,0.28291894756441954,-0.1432668614002488,0.6029301163497296,0.30906249316314666,-0.1075592694982461,0.1392371652073869,-0.2107709402330661,-0.19411805929882797,-0.012995674269971487,-0.13404945677816765,0.3219233817126772,-0.627542873233793,0.03718477001048049,-0.22530295192598745,0.27560177794025603,0.26295305263046104,0.16457224675350554,-0.5228118603710928,0.3836990594228415,0.07026706691047191,-0.1559673981638129,-0.1377309935259345,0.15437629683114393,-0.0026341220708655717,0.6525473442422096,-0.1382344932238934,-0.046416513489398833,-0.14187245226897569,-0.25013812577792843,-0.4516978570405861,0.17102196089943286,0.7518604603446877,0.7591907442882373
SN_pr_L,0.5647943670865335,0.36892945741002264,0.4289862753092528,0.13470530489970964,0.1919415719114079,0.5596861124159189,0.36600643521214377,0.1550795408129599,0.2201729964400877,0.5530055115433594,-0.1109338417803169,0.5098481697515564,0.2633554624823652,-0.03257726868711185,0.257964417723269,0.14702229011793022,0.5523726076813795,0.7113813807620732,0.1058183525123172,0.5715038799732935,0.3376421018039566,0.42286941874781714,-0.08778822792697022,0.2862735949796329,0.5101887048935165,0.580514323593509,0.6221284182103538,0.16804591182471698,1.0,0.6361548563653201,-0.011718097924645673,0.5419137783531044,0.5103168752575092,0.2032361024463347,-0.0690684806336688,0.2772242560368517,0.5520662136142639,0.500738843088832,0.057160396429558065,0.12144173924466364,0.6366882616455183,0.10425757070991411,0.12502851444826976,0.531311394173331,-0.08482384887029974,0.37361811857060756,0.48297037199844095,0.4238628066952798,0.10112242614450827,0.4333371234602641,-0.25215049345220164,0.36472023227379197,0.3245423040692885,0.5708538764967203,0.014086163246845775,0.5594422945858843,0.42797977687008926,0.3662118650533513,-0.08212785025962584,-0.11313202515178591,0.39778969542022763,0.5290950329181874,0.44896565848378345,0.3843921659071097,0.43577809141733365,-0.011714631645634367,0.16476943856263793,0.12840720707670678,0.3323104202608843,0.3230583658775671
Frontal_Inf_Oper_L,0.5168260104232993,0.43401990054779244,0.35091683540803126,0.22264534152198673,0.13441970412148935,0.7223278617985739,0.4216086006221872,0.1082031213811016,0.326931695240562,0.7192866803552314,-0.003671799751906927,0.7361111374937535,0.3280953308025793,0.18877136636605568,0.37785281782627317,0.4178688133628096,0.6781680012650798,0.599801371504665,0.3395908947103593,0.684108273308616,0.4701823581219628,0.2758727139724309,0.1234030194836496,0.11272645868496087,0.6449527898105639,0.717723353614929,0.7154798338431719,0.18097459514771314,0.6361548563653201,1.0,0.20468736138319926,0.7443656982869039,0.5879141489124347,0.2765010090956351,0.20093749321743262,0.2825597529759805,0.810272967643877,0.48047885901968956,0.1650907569502038,0.05813977093203594,0.8145197745120403,0.37070333083774226,0.29831948173846196,0.2239669457175913,0.13810254956213097,0.3621605120444846,0.7084931025012156,0.5721177068520498,0.22319485495156052,0.500572249850937,-0.15672711011059626,0.45998482609274344,0.29101912563138094,0.6893359777818185,-0.050851564672254934,0.628532501494967,0.593121229229427,0.5186125294198871,0.16198131335898097,-0.022827793238895645,0.5043008107711532,0.6142138118252113,0.6549010739080909,0.2743435004542208,0.4626765223159505,0.2769420817958956,0.2580475612620799,0.08177813715388473,0.2716126946287681,0.4459507404956539
Cuneus_L,-0.11814129325086652,-0.4791099646446094,-0.22348839947988322,0.37080805836575037,-0.41887559542072245,0.10910065262873622,0.07492080260059326,-0.35153618634674455,-0.0008247049455861961,-0.16217455302894976,0.2049044734887401,0.2023421379384492,-0.14096344485680412,0.8722225863554919,-0.5280203515266733,0.2997962377405234,-0.31375875360149663,-0.1142466148742386,-0.22129155027379602,-0.10341677063016137,0.4037988118294755,-0.240861378821515,0.9123475834199777,-0.5461162916132571,0.0717609737317941,-0.2277895369216884,-0.22765609377338855,-0.38027149260163473,-0.011718097924645673,0.20468736138319926,1.0,-0.004224398475208779,-0.3853267622759463,-0.464171048402811,0.8719294230418285,-0.14034519975993323,-0.019660265769187328,-0.2851596153612605,0.5626497738587249,-0.2577275549062522,0.2698358226392925,0.7399910043236813,-0.035118863563811754,0.09589908204862199,0.8845452868092449,0.5442103275719165,0.11537372793293735,-0.4907442749232595,0.474128642719691,0.28172067298183556,-0.012529624782147263,-0.3919119384667635,-0.2481783485874514,-0.22216766999950502,0.23333017147625573,-0.4656759441290716,-0.22659578076178477,0.16776815879372448,0.8308753695286071,-0.0740230294692948,0.17293931037870006,-0.38738638123565455,0.010408999116794855,0.15621875263848278,0.047161857344328505,0.8978040775562901,-0.011786396684780041,0.040303673745793134,-0.32183389041383476,-0.2575181815985294
Cingulate_Mid_L,0.4071994761517491,0.41566998730729743,0.4583941508239126,0.10753755591151082,-0.1248241555337849,0.5226969774579809,0.5747866912672979,-0.07561509959379957,0.360339349043785,0.9405177626452474,0.257991853398259,0.6452859137664658,0.36392230913330464,-0.16531469512035835,0.37074943289297674,0.1981004948384758,0.5688875490681822,0.5425948959143408,0.5134732582344613,0.5045981538403775,0.24717980795678365,0.2470943957803935,-0.1583704119531664,0.20655903466593292,0.3946609175240208,0.6081234558034454,0.5312274548647612,-0.003775726669446382,0.5419137783531044,0.7443656982869039,-0.004224398475208779,1.0,0.44294347482703206,0.3608630555375794,-0.13577544942651765,0.5484587282554252,0.6793436334770276,0.4246806984716959,0.011031006234464407,-0.013560350038806897,0.4993784379919526,0.014939676318101098,0.4173706982512647,0.27724003841642353,-0.16879175851023281,0.2322105706104636,0.8335262432105471,0.658113273549709,0.4169259770869483,0.5448835243680555,-0.1711646337493871,0.5952104836434139,0.43145773488042544,0.5984713194917841,0.03108677240755451,0.7382646249268925,0.6597811451112034,0.5106427298520104,-0.15261616671562536,-0.20539653898790972,0.5310451783469063,0.530625813445423,0.8299053188429315,0.24817042936982442,0.47237910013450546,0.034469065766423765,0.5814033471307086,-0.12472885993679508,0.09171524886275456,0.21808659423442528
Caudate_R,0.37814299689581393,0.7388862275124505,0.4174696829567926,0.11142791477767001,0.7539502972248351,0.3760688868106703,-0.004151147129317602,0.6642231529822451,0.24722872620369576,0.535464663383437,-0.4651213814402961,0.2668348387345246,0.5355900558510444,-0.16298667140215925,0.817216056072098,0.2854122514495288,0.8447293793168732,0.6711347579673324,0.2874117700005724,0.6650545900065149,0.18816262538669842,0.3720195709084053,-0.3036949927533948,0.5022414754422411,0.6215681381053211,0.8627721284180291,0.957986392297199,0.7519896604841555,0.5103168752575092,0.5879141489124347,-0.3853267622759463,0.44294347482703206,1.0,0.6691660462713546,-0.16880206297436293,0.08253033510370159,0.802396134534911,0.6385456578832368,-0.034508286814994286,0.5682470113381255,0.5578843931121278,-0.07065621334408824,0.3132616551901228,0.07259234190224513,-0.2580751170874575,0.048346462356531825,0.27927416514387443,0.6884843406650997,-0.4209033994724377,0.2537823959990021,-0.24401946882237632,0.5047504230056981,0.3606175420053516,0.5599647290191471,-0.4231005648260564,0.7797515606644242,0.4305475353422178,0.263918277065184,-0.18369063382062534,0.18692440208940303,0.2595772747041178,0.9051821200973508,0.30563356365837024,0.05232704778383295,0.2592008672997575,-0.25590604462399474,-0.11519636777627835,0.1463691443328735,0.7455468467062846,0.793700132618269
Frontal_Inf_Orb_2_R,0.1800606018600298,0.7945535113674738,0.5481201808591681,-0.03606382535483412,0.5889871113498248,0.051659191378692265,0.14640464943958,0.42247506360472437,0.3088545709344864,0.36963319830840025,-0.39898720605244464,0.12096756760000704,0.5382301247943518,-0.3485965298130656,0.6022761252218662,0.21192367763124004,0.6215134121732804,0.4199522621978314,0.2848711476955587,0.3689531785098792,0.19662066841722523,0.4102334224757273,-0.4273207368412963,0.5055648239827891,0.4167877125508818,0.5697045991294896,0.6429218047220577,0.5268098216661881,0.2032361024463347,0.2765010090956351,-0.464171048402811,0.3608630555375794,0.6691660462713546,1.0,-0.32869792469339976,0.2382513260183273,0.5177455855833396,0.5339030009083303,-0.17235454859814192,0.5694499514590917,0.2109448237970603,-0.25205716764956926,0.2664854788915596,0.11292309723401663,-0.4094764443176468,0.043498599038471863,0.20730626589899567,0.5516185744433506,-0.26672795052369225,0.264142950228924,-0.3129144984816258,0.33811034862275285,0.42004347089454386,0.20434537565445718,-0.3121622496126403,0.6470993846623442,0.19903858993932907,0.17254820137765942,-0.3308023891464797,-0.04150170211958892,0.24437038506499903,0.6797401326004706,0.2009114410297563,0.20827957221568955,0.2188840986437421,-0.2679682237418034,-0.07074849991503154,0.0720890595344739,0.4582346496327328,0.4510525830226337
