,Frontal_Med_Orb_R,N_Acc_L,SupraMarginal_L,Thal_LGN_L,Thal_AV_L,Frontal_Inf_Oper_L,Parietal_Inf_R,Thal_AV_R,Cerebellum_10_L,LC_L,OFCpost_R,Cerebellum_7b_R,Olfactory_L,SN_pc_R,Cerebellum_7b_L,Thal_VPL_L,Temporal_Pole_Sup_R,Red_N_L,Vermis_3,Thal_PuA_R,Cerebellum_Crus2_R,Frontal_Med_Orb_L,Insula_R,Thal_LGN_R,Raphe_D,Frontal_Inf_Oper_R,Precentral_L,SN_pr_R,Temporal_Mid_R,OFCmed_L,ParaHippocampal_R,Cerebellum_4_5_R,Cerebellum_Crus1_R,ACC_sub_L,Rectus_L,Heschl_R,Parietal_Inf_L,Occipital_Mid_R,Frontal_Sup_Medial_R,Supp_Motor_Area_L
Temporal_Pole_Sup_R,-0.042466308515037555,0.24881585207090165,0.2246134006520406,-0.20551485976711148,-0.15479330770681826,0.5050685905227514,-0.41046044365562434,-0.0030799847061724695,0.31083733356472976,0.0736028472479253,0.6927288261810932,-0.3131842585677332,0.5784704327232522,0.46939580140261594,0.3773367018570005,0.36958303220776356,1.0,0.335891568893653,0.3303433543239426,0.4417473475373155,0.14962178929708972,-0.12972873144064934,0.7459127227268965,0.4612157915624953,-0.3109966986236062,0.7514258670104634,0.19894825905770383,0.5196243913240352,-0.13154825395657607,0.4205840812076782,0.39192055905938855,0.38623295306546396,-0.32636168553258843,-0.03817395468739117,-0.04397443467320572,0.567969853850249,-0.1601719644274149,-0.3324881202156433,0.6502053935812406,0.31370026641819326
Red_N_L,0.2438658686053186,0.32564623013844735,0.3007938320056321,-0.05315421491800593,-0.37377571964775386,0.46181744159743565,-0.030765820324198407,-0.44331680628514025,0.23146318767773946,-0.042814328518015116,0.01719804506996728,0.0183030379040581,0.18094855876710003,0.5543041370717058,0.1469564202259343,0.3455887101889237,0.335891568893653,1.0,0.1372661258537865,0.10681322351185074,0.006434740978042164,0.10140401234357423,0.4380804439586508,-0.03544946182832963,-0.10835657645473715,0.3651592109981705,0.324455540794325,0.4364614238354154,0.05815858601312632,0.10629613284563622,0.3938803187553989,0.1758398275237894,0.023137768662140287,0.29713728791764216,0.021920440078086016,0.5749465635395975,0.12461479163089105,-0.058195420266626365,0.38937688264733067,0.3941523724364565
Vermis_3,-0.5101077346007372,0.23457118594523343,0.5783440151232323,0.29229353781521467,-0.07389237437946682,0.1216151633484138,0.3938863503140445,-0.34130776216022035,-0.4992005584223869,0.25453129773731814,0.30892015820228746,0.07803599097002349,-0.14323709678630253,-0.16626936062176764,0.3196616252230244,0.21709707057052202,0.3303433543239426,0.1372661258537865,1.0,0.2298384577053509,-0.10536125098374283,-0.22787205503736563,0.06795574565853386,0.09582118003180995,-0.4777775763075825,0.227299290631099,0.3600653369767225,-0.1190604737599387,-0.0729136524409237,-0.39947817645160455,0.21192333815062214,0.7799826673343164,-0.05480129113078845,-0.29464639003774923,-0.3830414314426642,-0.029091819995360015,0.6102348407537568,-0.21085623503241432,-0.032014653038047555,0.37794064952476336
Thal_PuA_R,-0.18117953694783318,0.3602105640829385,0.39805911758171836,0.3683579441914704,0.1319450123280796,0.5760193661304219,0.0032685314773535723,0.17221962034468336,0.03433306197658585,0.3198286959736947,0.501350913516631,-0.11804373178468783,0.12285601140853356,0.10630463463858031,0.1761740908138529,0.53852438379103,0.4417473475373155,0.10681322351185074,0.2298384577053509,1.0,0.008552124139933295,-0.17614379742818512,0.2915706415334662,0.39826655104097825,-0.07738475619457835,0.6421231715418177,0.6444066712924452,0.29449344539065797,-0.05882504882142905,-0.03849945519993355,0.4357569520359856,0.46814601282374985,-0.0905962344408437,0.03257647184466504,-0.0053780186749701215,0.3623761843192171,0.24386161081558574,-0.24661313711386665,0.388028697048303,0.6842997593859594
Cerebellum_Crus2_R,0.022629439893299172,0.0884937740280749,-0.1131149919914079,-0.25401810580143264,0.09902186884671517,0.08177813715388473,-0.22565907373036573,0.13080546829017348,0.1826294293736337,-0.032303945920007966,0.12909099895570122,-0.12538617581942138,0.22959301999978682,0.09291821389344747,-0.0043094070217335745,0.010668914980640315,0.14962178929708972,0.006434740978042164,-0.10536125098374283,0.008552124139933295,1.0,-0.07793439931835108,0.11635853588997284,0.22719220273255872,0.010859934010860392,0.02507591420072771,-0.09577335484092284,0.10355507452231359,0.18541304624560168,0.21882839410258095,0.013076383604160963,-0.20197228114121166,0.005835579252305341,-0.20198061095345016,0.029533450754949748,-0.012670047352679662,-0.233371046422767,0.178196511691871,0.09701989468812365,-0.11360927442690433
Frontal_Med_Orb_L,0.6464149279748681,-0.47849071511929936,-0.2161812600508778,-0.22027209074822177,-0.1915734917896246,-0.2076011221830004,-0.03836107127940405,0.016397756096221367,0.35950184798431944,0.24080506556327613,0.09379457793315421,-0.16451474009366657,0.45141005771164977,0.1625293157315155,-0.12648189014526143,-0.46188911979395125,-0.12972873144064934,0.10140401234357423,-0.22787205503736563,-0.17614379742818512,-0.07793439931835108,1.0,0.15940678639831066,-0.13832472652566327,0.09459123923791282,-0.09384014082745266,-0.1273171528431194,0.32277122813741344,-0.14315250502445664,0.41408915811141206,0.21561977517796319,-0.027451090265790914,0.15460453315765885,0.22452353053558805,0.5481020199692833,0.1076258557326591,-0.11465988420902298,0.0017198440180428189,0.21402588528780053,-0.07893460140533004
Insula_R,0.2810286273828871,0.1569965868822388,0.013226957576139675,-0.28406547340121047,-0.3220235682613192,0.43401990054779244,-0.5672539675525082,0.02361797430843804,0.5293645414784339,-0.0849389496320691,0.5024319909229048,-0.21178945183846581,0.5808623178755317,0.5363288026646083,0.2495772171926741,0.16696830653216702,0.7459127227268965,0.4380804439586508,0.06795574565853386,0.2915706415334662,0.11635853588997284,0.15940678639831066,1.0,0.31079537215807956,-0.1283609264926942,0.7547996281916166,0.14258962608991663,0.6567570074557604,-0.17410940032191138,0.5587148068168286,0.4930341951442708,0.2643263135928105,-0.29809378414638593,0.2087036646693098,0.36351163820361193,0.7593447276519848,-0.2936764766441297,-0.3240781898214088,0.754140582483184,0.264003720174012
Thal_LGN_R,-0.151011182142148,0.25556389410861907,-0.007429497749505227,-0.1735477669152088,0.32626694488358227,0.2758727139724309,-0.2792057954397269,0.45625213358098893,0.33635281014576096,0.1263333185725788,0.5015457162730073,-0.17654032421261287,0.42123513585598155,0.2137252231079263,0.1897123196041394,0.41277437045724835,0.4612157915624953,-0.03544946182832963,0.09582118003180995,0.39826655104097825,0.22719220273255872,-0.13832472652566327,0.31079537215807956,1.0,0.08862777572641972,0.5129285666079181,0.15481575897129904,0.404578822680078,-0.06837490874104918,0.22508719336767738,0.4665852601517347,0.15293820314596546,-0.15914445617584724,-0.36867066518155434,0.23574773705544672,0.22593538115769343,-0.1933763499619916,-0.21927049602658757,0.27774515203672356,0.268264399640684
Raphe_D,0.3838985004180486,-0.04594783723835109,-0.36772995301809713,-0.2085849120768481,0.2809326692748794,-0.022827793238895645,-0.11825439897269831,0.38233131961441885,0.37464923759030094,-0.1574528598145991,-0.30724782639503834,0.10801387678760516,0.0299596859850065,0.03957850363587116,-0.26711614702160463,-0.007714981474556819,-0.3109966986236062,-0.10835657645473715,-0.4777775763075825,-0.07738475619457835,0.010859934010860392,0.09459123923791282,-0.1283609264926942,0.08862777572641972,1.0,-0.09700685455767492,-0.09423738582898382,0.03584912661809392,0.024197618765705232,0.2692788138538943,0.21163615549648976,-0.36247013129897254,0.10892180265610338,0.1741520517768072,0.39675914881599955,-0.04378203423976314,-0.3165879556975476,0.07949903891755322,0.01968005826838741,-0.08696013738177569
Frontal_Inf_Oper_R,0.07253757733338115,0.4414752213761297,0.18481298648413488,-0.001278389864097893,-0.08648122284967201,0.638203497142946,-0.3753536510618811,0.05488925756223068,0.31874904130253534,0.06107163759204946,0.5614930749258351,-0.17527514251974965,0.4297283984950025,0.5104282971564673,0.13755045338154054,0.5455004650086144,0.7514258670104634,0.3651592109981705,0.227299290631099,0.6421231715418177,0.02507591420072771,-0.09384014082745266,0.7547996281916166,0.5129285666079181,-0.09700685455767492,1.0,0.4764583522689047,0.5620822213676815,-0.2428161293459563,0.3039303351937794,0.6495021612606519,0.4722036580425366,-0.22355005741679176,0.15895041427572495,0.16094391227396462,0.7101065716537064,-0.055222010392237494,-0.4554996337047194,0.801184816950804,0.5928141129840451
Precentral_L,-0.14295731897822983,0.45635910896538445,0.7118316280983604,0.6267750263072515,0.034873282710264596,0.7207388920978949,0.2324995576335817,0.033126369902094624,-0.1389326084403578,0.3301478147150749,0.3316318320791256,0.019458523945476192,-0.10559188539973845,0.07767763773367571,0.2286511940733214,0.5786634717368138,0.19894825905770383,0.324455540794325,0.3600653369767225,0.6444066712924452,-0.09577335484092284,-0.1273171528431194,0.14258962608991663,0.15481575897129904,-0.09423738582898382,0.4764583522689047,1.0,0.30885970745495767,0.2260673607081222,-0.3273956880420453,0.4657784831588383,0.6002194878093212,0.21281050929584555,0.1561712488395582,-0.06554004099286803,0.34075693587951583,0.6554684976681809,0.06551823954444802,0.296788227133028,0.9222485068099487
SN_pr_R,0.33399979628257875,0.009072775746708723,0.06598045608385025,-0.13413812267877998,-0.2007263894899522,0.45022400880651364,-0.37135299194798793,0.25623927020998943,0.6430439939726684,0.15430644437221458,0.558249832901605,-0.33603061925789807,0.6240462183167765,0.49292963876057233,0.20596613095893634,0.16234845585658583,0.5196243913240352,0.4364614238354154,-0.1190604737599387,0.29449344539065797,0.10355507452231359,0.32277122813741344,0.6567570074557604,0.404578822680078,0.03584912661809392,0.5620822213676815,0.30885970745495767,1.0,-0.017818522216510903,0.45181699745221443,0.5402061121086495,0.17646126184830882,-0.06355275248015019,0.20185162885059285,0.41547308067585303,0.6365503190134217,-0.16792336032432303,-0.14961778238776915,0.6213096859118241,0.4051828615814361
Temporal_Mid_R,-0.04792005565841844,0.1250379085963049,0.2897283835967105,0.18227380096741377,-0.03840243479609168,0.37070333083774226,0.0729339966474427,0.04282251048162742,-0.06588297963723323,-0.044418463456503174,-0.12373031906695035,0.0004197085498160709,-0.0823570072396045,-0.2095362948124684,0.14701720556744308,0.2203685833902493,-0.13154825395657607,0.05815858601312632,-0.0729136524409237,-0.05882504882142905,0.18541304624560168,-0.14315250502445664,-0.17410940032191138,-0.06837490874104918,0.024197618765705232,-0.2428161293459563,0.2260673607081222,-0.017818522216510903,1.0,-0.19667584624420814,-0.19161185882262025,-0.18587818147867943,0.4045181643011213,-0.0773133362743835,-0.04818166222799944,-0.1932032900650764,0.2158867636512372,0.7960459280023954,-0.07942935847256682,0.016979111945345918
OFCmed_L,0.6725984835472605,-0.16502769299706962,-0.48144300366886406,-0.643087807916778,-0.05524305047492572,0.0999518504233131,-0.6763977511045376,0.2641546597395203,0.7304791227889516,-0.09053047978516117,0.2616508210711988,-0.3663618505171593,0.7596096157471354,0.5641352021045287,-0.06915516424973345,-0.13174114333420991,0.4205840812076782,0.10629613284563622,-0.39947817645160455,-0.03849945519993355,0.21882839410258095,0.41408915811141206,0.5587148068168286,0.22508719336767738,0.2692788138538943,0.3039303351937794,-0.3273956880420453,0.45181699745221443,-0.19667584624420814,1.0,0.3515049670876082,-0.25237909982535534,-0.1339832322330481,0.149405367808503,0.5240100430819693,0.29256291820666924,-0.6949719198172174,-0.08797848460848315,0.5843715427841439,-0.23731465902415785
ParaHippocampal_R,0.29206233692387557,0.30411831152418306,0.16314528554509175,-0.005702453402157264,0.13641041671749737,0.45822916705415273,-0.17787385202342937,0.1960873091392223,0.41221872520473773,0.195348279014888,0.36506415242333856,-0.10139022256975294,0.3984667659156135,0.4997405547328179,0.07416293209861147,0.3417847507632114,0.39192055905938855,0.3938803187553989,0.21192333815062214,0.4357569520359856,0.013076383604160963,0.21561977517796319,0.4930341951442708,0.4665852601517347,0.21163615549648976,0.6495021612606519,0.4657784831588383,0.5402061121086495,-0.19161185882262025,0.3515049670876082,1.0,0.4625394103055685,-0.017032536882824977,0.06828314714818531,0.4135401780682048,0.5111094222034509,0.06412455332738103,-0.28351634056507924,0.5471967776944586,0.5882590646413951
Cerebellum_4_5_R,-0.2602896296164843,0.21873333005863804,0.5516054797428936,0.4230992170751779,-0.04582284379769788,0.2825597529759805,0.29420494741942604,-0.105972186439193,-0.28141333581291567,0.3112443568727638,0.4117231576597146,0.07456145536098045,-0.031245570728321598,-0.00793835175738436,0.35288596726444504,0.24508664417420703,0.38623295306546396,0.1758398275237894,0.7799826673343164,0.46814601282374985,-0.20197228114121166,-0.027451090265790914,0.2643263135928105,0.15293820314596546,-0.36247013129897254,0.4722036580425366,0.6002194878093212,0.17646126184830882,-0.18587818147867943,-0.25237909982535534,0.4625394103055685,1.0,-0.05998823244642432,-0.0073305827471207875,-0.10631827670960425,0.29744073052820946,0.5884818620449805,-0.36460559237277895,0.2346026329660729,0.6527789435369873
Cerebellum_Crus1_R,0.21468921546259143,0.12451953920182222,0.14951646179721348,0.17104765462126742,-0.057026835538242476,0.1650907569502038,0.232725786880924,-0.0712374896510187,-0.024211849690478283,0.007326034634491728,-0.25119487540104907,0.06677805002577425,-0.06512087266975021,-0.15745461424635854,0.052051706434547124,0.08164156269961162,-0.32636168553258843,0.023137768662140287,-0.05480129113078845,-0.0905962344408437,0.005835579252305341,0.15460453315765885,-0.29809378414638593,-0.15914445617584724,0.10892180265610338,-0.22355005741679176,0.21281050929584555,-0.06355275248015019,0.4045181643011213,-0.1339832322330481,-0.017032536882824977,-0.05998823244642432,1.0,0.09045000342801522,0.1423228642096608,-0.2806007393661888,0.3174050643833891,0.6100380507109011,-0.07141520589788136,0.021782719025293523
ACC_sub_L,0.5235322086402177,-0.01760847511015714,-0.0102133431373672,0.10694744687123876,-0.33458545104771525,0.2340770300256096,-0.15661358575194426,-0.20309215585771048,0.26085150944398067,-0.34723769975682983,-0.3116172379383317,0.10187776059342142,-0.06877802056994704,0.2964303659724398,-0.11069458768073427,0.03792178490933664,-0.03817395468739117,0.29713728791764216,-0.29464639003774923,0.03257647184466504,-0.20198061095345016,0.22452353053558805,0.2087036646693098,-0.36867066518155434,0.1741520517768072,0.15895041427572495,0.1561712488395582,0.20185162885059285,-0.0773133362743835,0.149405367808503,0.06828314714818531,-0.0073305827471207875,0.09045000342801522,1.0,0.06875122730166461,0.4504602958831464,-0.03746848795769251,-0.07460472880778161,0.34861732230259157,0.14114311598144785
