,ParaHippocampal_L,Frontal_Mid_2_R,Olfactory_L,OFClat_R,Vermis_9,Temporal_Pole_Sup_L,Temporal_Inf_L,Thal_VL_R,Cingulate_Mid_L,Thal_VPL_L,Caudate_R,Cerebellum_Crus1_R,Frontal_Sup_Medial_R,ACC_sup_R,Temporal_Mid_L,OFClat_L,Thal_PuA_R,Thal_MDm_R,Supp_Motor_Area_L,Occipital_Sup_R,Parietal_Sup_R,Pallidum_L,Cingulate_Post_R,Cerebellum_8_R,Putamen_L,Fusiform_R,Angular_L,OFCant_L,Insula_R,Postcentral_R,OFCmed_R,Cerebellum_4_5_L,Vermis_1_2,Cingulate_Post_L,Paracentral_Lobule_L,Cerebellum_9_R,Thal_MDl_L,Vermis_7,Thal_LGN_L,OFCmed_L,Temporal_Mid_R,Frontal_Inf_Orb_2_R,ACC_sub_L,ACC_pre_R,Cerebellum_8_L,OFCpost_R,Lingual_L,Amygdala_L,Occipital_Sup_L,Postcentral_L,Frontal_Med_Orb_L,Heschl_R,Thal_PuM_R,Cuneus_L,Supp_Motor_Area_R,Calcarine_R,Vermis_10,Thal_IL_R,Hippocampus_L,Frontal_Inf_Orb_2_L,Thal_PuM_L,Parietal_Inf_R,Vermis_4_5,Lingual_R,Temporal_Pole_Mid_R,Thal_VA_R,Temporal_Inf_R,SupraMarginal_L,Putamen_R,Olfactory_R,Frontal_Mid_2_L,Vermis_3,Thal_PuI_L,SN_pr_L,Pallidum_R
Caudate_R,0.5355900558510444,0.7797515606644242,0.6420257144998408,0.817216056072098,0.03544802338276413,0.6547358478756595,0.44427382549523325,0.37814299689581393,0.44294347482703206,0.2668348387345246,1.0,-0.034508286814994286,0.9051821200973508,0.8377374847333516,0.18816262538669842,0.793700132618269,0.3713950278604387,0.14878228698315518,0.30563356365837024,-0.18369063382062534,-0.2580751170874575,0.6650545900065149,0.49821973067863196,0.2439485219351025,0.715143282222424,0.24722872620369576,-0.43359690411105495,0.3132616551901228,0.7388862275124505,-0.3208271494619777,0.7690376191039421,0.17164214924243174,0.671448988882054,0.27927416514387443,-0.5380087956075655,0.6706111032097286,0.3734665784673625,-0.039992822591574315,-0.2683910042591256,0.6982024866580402,-0.07065621334408824,0.6691660462713546,0.3219573234547916,0.8447293793168732,0.7115088876792329,0.4174696829567926,0.048346462356531825,0.5682470113381255,-0.16880206297436293,-0.15216131303606414,0.24304927718724045,0.6703908051778348,0.5599647290191471,-0.3853267622759463,-0.010566605513660938,0.003281662879654066,0.3424713849120216,0.263918277065184,0.7631168316028656,0.7359846416031286,0.3760688868106703,-0.6458872400180798,0.052291455056549245,0.05232704778383295,0.7519896604841555,0.4509213147237853,-0.017627530782362965,-0.12759353542585072,0.8948745439716436,0.7090799756323983,0.802396134534911,-0.2730010206803398,0.499820981354208,0.5103168752575092,0.6385456578832368
Cerebellum_Crus1_R,0.012028409626829578,-0.1194862732071025,-0.06512087266975021,-0.10080921257940632,-0.23634491815160935,-0.19395928883860764,0.1615795486228241,0.049195998450270007,0.011031006234464407,0.08164156269961162,-0.034508286814994286,1.0,-0.07141520589788136,-0.06768750331501289,0.12013771630959842,-0.03635571841267094,-0.0905962344408437,0.011851018907157354,0.021782719025293523,0.5400574522525197,0.5687998997008504,0.07838527895640547,-0.06547758454119877,0.16064046386284825,0.053303661396934876,0.06763378286246806,0.38799720411870653,-0.03416314589241764,-0.29809378414638593,-0.01826311405135146,-0.035464230052101454,0.06133561797312235,-0.013301827206418246,0.15665944877857715,0.18259006349487822,-0.21811646795145406,0.04554205779627401,0.014931027604846997,0.17104765462126742,-0.1339832322330481,0.4045181643011213,-0.17235454859814192,0.09045000342801522,-0.0750996225053453,0.004931889749149245,-0.25119487540104907,0.21080387070702947,-0.06950541963952728,0.5776004294665061,0.29162376573436605,0.15460453315765885,-0.2806007393661888,-0.053683389550254354,0.5626497738587249,-0.003606513152341467,-0.23502295522486932,-0.1896622373655644,0.26880531299415406,0.07801023011362257,0.08414859721666243,0.1492291323830684,0.232725786880924,-0.11446720330702304,-0.127145235707178,-0.1432668614002488,-0.023630272266050578,0.30398139145944386,0.14951646179721348,-0.05443175382892373,-0.03160594909174804,0.14484760464186255,-0.05480129113078845,0.1661283563943158,0.057160396429558065,-0.019896390652132567
Frontal_Sup_Medial_R,0.4562095193994386,0.8542304931555543,0.5932500999086912,0.7834923904288503,0.21061303248301996,0.6130893246790954,0.39131505062582816,0.3131332610560369,0.530625813445423,0.3073221248441993,0.9051821200973508,-0.07141520589788136,1.0,0.9310460194126774,0.20861224796443595,0.6925364918425069,0.388028697048303,0.12938723717161327,0.36227842272717586,-0.2282288523027537,-0.3186248440373115,0.5870662451471237,0.5588228368710607,0.2799674074293576,0.619797798337517,0.19733633784044233,-0.30839197524536155,0.4053895232010115,0.754140582483184,-0.21660333449268815,0.6854948545832431,0.2925946591467207,0.6184424571219925,0.3682383670481534,-0.4453084004416309,0.5903343848014563,0.39082869991788066,0.1289604949977704,-0.23210207616298983,0.5843715427841439,-0.07942935847256682,0.6797401326004706,0.34861732230259157,0.9280734386886325,0.6488143046797696,0.44164313092235097,0.03189485253601791,0.4043702433743871,-0.23665483619447594,-0.07217768898462183,0.21402588528780053,0.6694752387033338,0.5128341986144664,-0.38738638123565455,0.021432628565182767,0.1700095899854442,0.3962853337697606,0.2550245242178418,0.5287617075850586,0.7054117917788872,0.3024689499122613,-0.5442790220301246,0.1417612700888259,0.025499858185853635,0.6525473442422096,0.46652715160052954,0.07264681499415757,-0.01698855497396651,0.8615233728721868,0.5387112181831515,0.8641917666792004,-0.032014653038047555,0.35918695688614694,0.5290950329181874,0.5479159258171514
ACC_sup_R,0.4444699687553723,0.8688998569613963,0.6040347447997007,0.7324872691041338,0.35068144608894225,0.6194142391245909,0.268055319710068,0.37969629093496265,0.5935089674329684,0.3987606549504904,0.8377374847333516,-0.06768750331501289,0.9310460194126774,1.0,0.24156365626338636,0.6619250823471997,0.5073439377744389,0.2125789946970912,0.45694978595903757,-0.23062579089703356,-0.3033686401262727,0.5747740630204714,0.5732030153579406,0.2817138393450593,0.638609068768612,0.18872591094883234,-0.1912656915241395,0.45304264379654735,0.6722992904801621,-0.08209675459191129,0.5640217650684021,0.37868457736025396,0.5850305844663443,0.44596513089482465,-0.3433635639392724,0.5707896796402718,0.3497733505506841,0.18550644598855198,-0.13697567983868206,0.4630618670147618,-0.02531117229591203,0.6352306047812292,0.185201413514006,0.9284752639760264,0.6127415537713415,0.5721005225805016,0.10448186286653487,0.40319814105397644,-0.22049917530715368,0.04978110315419463,0.09593948404197776,0.5824197616455902,0.5185122152554165,-0.31054597971102293,0.11872444652517851,0.26769093404116323,0.4989709407316389,0.4012485154084975,0.39358909340172593,0.6298922397734412,0.38823448617718737,-0.4427563183364215,0.2300120252590329,0.09532918442654595,0.5145959072415026,0.5883806889317482,0.19353252622207584,0.11155823725503487,0.854771705563605,0.4517988404504204,0.8347317370789751,0.09407584142942187,0.38241303794485443,0.600262080956612,0.5824928045070461
Temporal_Mid_L,0.18763063851305292,0.0076934474688288386,0.28327040266708464,-0.14220500827935953,0.3450385754425145,0.499820785763043,0.36566872037086895,0.010881440768436834,0.24717980795678365,0.24362774591259082,0.18816262538669842,0.12013771630959842,0.20861224796443595,0.24156365626338636,1.0,0.18645369994625555,-0.047468044281323216,-0.09804401496543706,0.0003262951055198931,0.4713447161027501,0.41124067031972006,0.13655288614828512,0.21461598705989404,-0.24989140356492057,0.16218759792048512,0.20095295740299357,0.4228464052946491,0.03247334766840669,0.3446925180758252,-0.4109121702393161,0.3939370637610981,0.1208713728130003,0.10865130902414048,0.16851622131425578,-0.37322678062098197,0.5189481212777238,0.3423536606677924,-0.01437735969261184,-0.1472578789886727,0.16750760496715494,0.464068601698953,0.19662066841722523,-0.046840388485142694,0.19204684087072907,0.31103759109505835,0.22726983858640198,0.7105088929786018,0.0785975115075092,0.4468920145067033,0.16223368507074415,-0.07719595081600195,0.14284841718538166,-0.027063533664769775,0.4037988118294755,-0.17318649078959783,0.5445832957788447,0.39033496766473647,-0.055293109170588425,0.20183891021073927,0.4456463158907579,0.15833292719648226,-0.29050164392936684,0.43560109031671584,0.5293883909426906,0.1424425722308695,0.13039662917578335,0.3455911843249945,0.3947500163688138,0.11840142439500961,0.11145956496166637,0.29175906997268536,0.11778495064749822,0.28579363826953325,0.3376421018039566,-0.007726633171110266
OFClat_L,0.3229435070196561,0.5345565374920387,0.535874792388345,0.7314649478879406,0.0683611368727818,0.7699553597746581,0.44143193253904417,0.1041615818249203,0.21808659423442528,0.009183190084124116,0.793700132618269,-0.03635571841267094,0.6925364918425069,0.6619250823471997,0.18645369994625555,1.0,0.28407331320336454,0.06066828015848658,0.13394238221830262,-0.07314562244979429,-0.10464302804664476,0.4081412254558736,0.30107396480746124,0.052726547639595965,0.5672958931542563,0.21739433959667456,-0.36645461253198885,0.31465802404849424,0.6041562053847745,-0.2862679864519499,0.6475913283850524,0.1425622223303944,0.43031559726047186,0.10647044685686333,-0.4837736394767818,0.5525175273328504,0.2527200325198635,0.012011585175494777,-0.1837860594592018,0.5777853708522047,0.07721315185871885,0.4510525830226337,0.26184748569479976,0.5739639593667459,0.5980006797571931,0.4032345919396018,0.002890890103784067,0.514486080331276,-0.06384801137257383,-0.2302264597840199,0.2175481940978304,0.5090121076491333,0.39712095638527467,-0.2575181815985294,-0.09523756602238627,-0.0812845339149112,0.33959184942703236,0.0927326488122777,0.717232230975306,0.5750438790142045,0.2826365941622338,-0.5031296308980163,-0.155231175614627,-0.042500653977508504,0.7591907442882373,0.2001810605735496,-0.0004178772907485726,-0.1507452393871404,0.6752847248220171,0.5936588803540154,0.6075497925835108,-0.2860375298328484,0.3776902482788437,0.3230583658775671,0.33777139683287233
Thal_PuA_R,0.2719286953690979,0.6345797294147993,0.12285601140853356,0.42781827420519564,0.3201256800638013,0.21413504087206603,-0.007022319770091119,0.4563292185753299,0.6382306899350142,0.53852438379103,0.3713950278604387,-0.0905962344408437,0.388028697048303,0.5073439377744389,-0.047468044281323216,0.28407331320336454,1.0,0.5745833316331797,0.6842997593859594,-0.28019422226547697,-0.2599862139080851,0.45310560078351186,0.6198394368761361,0.3957888640947057,0.5544466605605991,0.27463800572600783,0.0668602763823982,0.34983899585276174,0.2915706415334662,0.4558713033237482,0.0032709064007389117,0.5203492315707033,0.4338071410273691,0.6295658177097767,0.22825225679513947,0.21733066408307666,0.21670197274062764,-0.02489076191262464,0.3683579441914704,-0.03849945519993355,-0.05882504882142905,0.27555860072930755,0.03257647184466504,0.4617646649290209,0.367765530014426,0.501350913516631,-0.004623608142984431,0.13107073885532655,-0.25924954256981547,0.43081058315056187,-0.17614379742818512,0.3623761843192171,0.6881325267343028,-0.15681489904117016,0.5478792850785118,0.30656859807629344,0.39086023365878286,0.647037103725268,0.1595267673464106,0.14322538830471704,0.5973716535508603,0.0032685314773535723,0.07397101665090852,0.12272595062410391,0.01912154426740394,0.5742840798730384,0.18371417845074428,0.39805911758171836,0.5254751216196593,0.07742260900982235,0.466676177564124,0.2298384577053509,0.37874370625860293,0.40440932612722086,0.46954705841136285
Thal_MDm_R,0.06767389642072168,0.39610977987399515,-0.24789479595201813,0.15583743494841049,0.1128671661420786,-0.068791923717491,0.16283674180740976,0.3622094743499249,0.578712399553935,0.583824983923266,0.14878228698315518,0.011851018907157354,0.12938723717161327,0.2125789946970912,-0.09804401496543706,0.06066828015848658,0.5745833316331797,1.0,0.7437954490101253,-0.1457309880170289,-0.09646630935854553,0.39119832486394773,0.4738406810319428,0.3537037510401954,0.5175865826327449,0.3019856672422211,0.19728774996654788,0.14684726128115794,0.12830908739896454,0.5696807355115779,-0.17349751183461667,0.5062765118506736,0.460197894925391,0.584696631724028,0.44503978278441786,0.0004595186957311858,0.5311668450699845,-0.06393474022914117,0.5701617575721603,-0.28959953690298884,0.0459533113613862,0.032767806076704376,0.27753855371003144,0.23365958705153891,0.16643436853805194,0.05572868444349606,-0.11923264994441836,-0.2428706687513138,-0.08961355328530124,0.595264502985177,-0.3478917123140162,0.3556247238661838,0.6425069475546749,0.049012422578328024,0.6615511150191152,0.13980588055401183,0.029514220778354427,0.4702059171315362,0.10551071071837274,0.10278850795951347,0.5676743432151686,0.17677062595386603,-0.10611353529498468,0.03762644598554434,-0.2011107543260048,0.5189979494408018,0.062358981119738144,0.5053224640212901,0.33992237116489177,-0.2147945235627309,0.3688247129411529,0.1743349467036383,0.42404330020678693,0.1953246221283241,0.20908918332292742
Supp_Motor_Area_L,0.3247336642756401,0.6636138195466622,-0.011036458959200688,0.31076653158131196,0.2695746499375181,-0.011951267965127242,0.10786506842723348,0.4131244839973855,0.8299053188429315,0.574077305279875,0.30563356365837024,0.021782719025293523,0.36227842272717586,0.45694978595903757,0.0003262951055198931,0.13394238221830262,0.6842997593859594,0.7437954490101253,1.0,-0.22524556497593654,-0.18518995314409156,0.4582349939829407,0.7159518125973914,0.5889249560776922,0.5745234098728286,0.4803364088311901,0.24163046103097113,0.34517265744369574,0.264003720174012,0.6666984535677414,-0.15449718440463683,0.6775927198097076,0.5670928968353437,0.774313948708897,0.513544145082939,0.1261774776498515,0.4679753034824811,0.0025710307287015394,0.5213546588604194,-0.23731465902415785,0.016979111945345918,0.2009114410297563,0.14114311598144785,0.41799158721517976,0.4365172319445068,0.39861124422554983,0.1485621484093296,-0.06107662931143,-0.18166286757753974,0.7291435070319341,-0.07893460140533004,0.4819799516220635,0.6312134532929718,0.010408999116794855,0.890210817462402,0.3901599750219021,0.31523323448553536,0.538801912157308,0.136815848745692,0.088681593331949,0.49489912137709363,0.2085201300318072,0.19345363352553172,0.26950253280006586,-0.1382344932238934,0.6028143793885061,0.20158486789488592,0.6194529295410417,0.48168610122097194,-0.08200445251845831,0.6010252422832764,0.37794064952476336,0.47317185492462316,0.44896565848378345,0.3874665547573085
Occipital_Sup_R,-0.04513459813392629,-0.47951506287873663,-0.11446718397168981,-0.36019639149089056,-0.26792075703859103,-0.049744540437377034,0.2947936885829703,-0.18716605081890939,-0.15261616671562536,0.06849885064879767,-0.18369063382062534,0.5400574522525197,-0.2282288523027537,-0.23062579089703356,0.4713447161027501,-0.07314562244979429,-0.28019422226547697,-0.1457309880170289,-0.22524556497593654,1.0,0.9325685884752825,-0.022664587195466577,-0.2655440570306979,-0.26586461632524233,-0.03540232889763623,-0.057178029862220835,0.5104449105185533,-0.02145159710117957,-0.3444490145297697,-0.3474618233450307,0.004828779461520609,-0.24864866441497463,-0.25251382900996067,-0.0968907685044701,-0.05041841903394292,-0.11144036283132282,0.10755013083958238,-0.11922936861555655,0.0292774909986359,-0.09602204894723992,0.7606531117497572,-0.3308023891464797,-0.06226761591913893,-0.18372912042199718,-0.10405318154355814,-0.2756286578414186,0.5269318800191766,-0.04786022885080188,0.9359830613008377,0.14478779018287252,0.010459271570854078,-0.4581861878223197,-0.2943467549330486,0.8308753695286071,-0.23442057060243807,-0.1326620413521734,-0.20915901201365897,0.056166248615184974,0.08949172708566829,0.057796566476325355,0.032830156141085816,0.04506587775973773,-0.08437128223462718,0.05841118725620936,-0.1377309935259345,-0.20820280574757624,0.46494964669704697,0.1287823946047194,-0.2491374284497642,-0.12438878695364183,0.03703380639175945,-0.23039037606694635,0.2678232169638707,-0.08212785025962584,-0.22180624414837363
Parietal_Sup_R,-0.10575491031319667,-0.5234852227969754,-0.20452415671559468,-0.40785398182009575,-0.2612886403797901,-0.1207079483064981,0.24966612210884662,-0.2037881254765571,-0.16879175851023281,0.032485586560638026,-0.2580751170874575,0.5687998997008504,-0.3186248440373115,-0.3033686401262727,0.41124067031972006,-0.10464302804664476,-0.2599862139080851,-0.09646630935854553,-0.18518995314409156,0.9325685884752825,1.0,-0.0754059220839479,-0.25324896365519517,-0.24463031935454813,-0.06850170000935726,-0.006229782034203895,0.5737334954251692,-0.05480288753086784,-0.4075999909835238,-0.23441800956212364,-0.0984015339840076,-0.19513095651119658,-0.24943706343686647,-0.06727891597907225,0.07771417038493261,-0.17350664960021078,0.07195481951096681,-0.14400108137381276,0.15895106973396542,-0.19114943700057763,0.7649467709051399,-0.4094764443176468,-0.0779606048114256,-0.278352745973839,-0.14673482868983675,-0.2901392170864371,0.5079181036845618,-0.11096271667686924,0.9377579270889667,0.2193937887144204,-0.016041767208208792,-0.48320896016714127,-0.28172763425284214,0.8845452868092449,-0.1450886018321712,-0.13296649780521497,-0.2230097570119645,0.063491381889637,0.052729135961456834,-0.0406480204149897,0.025677011489789556,0.14306595540922376,-0.12607249580978536,0.06060793647555256,-0.19411805929882797,-0.23317025108625633,0.46561850208974287,0.1874814155996664,-0.3054355362276046,-0.1983858101397435,-0.016303509687920145,-0.20211257402072336,0.254702887188788,-0.08482384887029974,-0.2865598239597993
Pallidum_L,0.3242036718462628,0.6207122268543158,0.2945693273517482,0.5776799207248937,0.012773704048978072,0.3086339517354735,0.4270360887537626,0.7729183851796061,0.5045981538403775,0.659148116213394,0.6650545900065149,0.07838527895640547,0.5870662451471237,0.5747740630204714,0.13655288614828512,0.4081412254558736,0.45310560078351186,0.39119832486394773,0.4582349939829407,-0.022664587195466577,-0.0754059220839479,1.0,0.45297080875984636,0.3055221983559956,0.8102778830255054,0.36270159320703527,-0.13748107810364119,0.021859737736323933,0.43160601093210854,-0.030118731956030993,0.43701271317436463,0.29842523239154833,0.5596395402914909,0.4298683489689084,-0.16859421319196202,0.3865818116000961,0.4169828265524555,-0.12786457803408893,0.009075404082990738,0.3041172575358605,0.13570560814226953,0.3689531785098792,0.2036128109845622,0.6483090758620262,0.480633220983684,0.21230574340765304,0.18037231800242248,0.19004892013451746,-0.019294853499023063,0.15938751892387581,-0.1617854324092733,0.4824980733038177,0.6817896245446337,-0.10341677063016137,0.2829612575525942,0.059777768524501375,0.30838610562929425,0.43593783722407764,0.59592477320197,0.5131105465447219,0.6601378406921176,-0.3675932481489152,0.09671877202234162,0.20077073328307746,0.3267569886813469,0.7802419696276446,0.1361971765399727,0.1258735429878361,0.746475721665802,0.49831338478580806,0.6227422307056995,-0.09067530642898897,0.6278992759337839,0.5715038799732935,0.829924667971089
Cingulate_Post_R,0.43833952880901916,0.7105430607174323,0.20440189189572477,0.3945800831682005,0.36147499761538227,0.2735210803498869,0.11141173188614513,0.36428328699206525,0.7715328770574638,0.4736844398131421,0.49821973067863196,-0.06547758454119877,0.5588228368710607,0.5732030153579406,0.21461598705989404,0.30107396480746124,0.6198394368761361,0.4738406810319428,0.7159518125973914,-0.2655440570306979,-0.25324896365519517,0.45297080875984636,1.0,0.4880238201355615,0.5113466098160903,0.4161554271968232,0.11332572081857979,0.3731715517266831,0.5052773587320276,0.3045486127970838,0.19566582775414168,0.5755268491681845,0.6024992329158186,0.7691834341176169,0.08900738016529049,0.44331854194790404,0.4243504193624968,-0.09676678575687306,0.2416063853498061,0.04401272655631006,-0.05432652889552473,0.38715433153979256,0.1891921558967943,0.562204598689702,0.5957798899936216,0.5401234664869192,0.23233636910249256,0.1313437225528832,-0.23658507462685832,0.4981057498852653,0.003147428599727285,0.6167728605931494,0.6507452747468678,-0.14958770409874797,0.5228843169154035,0.5301806692374343,0.4350258625732541,0.39034425018748986,0.3001756162492334,0.288029651958711,0.4655586039244685,-0.13496235616485439,0.26542515219631835,0.33263001386615265,0.14023286681865835,0.5254313769384795,0.09437156220844937,0.49482852145230244,0.5736795872669358,0.1188383926688733,0.6104995889250279,0.2992231548956746,0.36362128925996107,0.5691772641411543,0.39580421474343275
Cerebellum_8_R,0.37055255683164157,0.48395319696957434,0.08718742514206726,0.3713554466183036,-0.025518014948066346,-0.2543256899240197,-0.06857447210803565,0.25503114165462415,0.4551969269622883,0.20027200497155387,0.2439485219351025,0.16064046386284825,0.2799674074293576,0.2817138393450593,-0.24989140356492057,0.052726547639595965,0.3957888640947057,0.3537037510401954,0.5889249560776922,-0.26586461632524233,-0.24463031935454813,0.3055221983559956,0.4880238201355615,1.0,0.3386275237659659,0.336250959190642,0.02171736311022339,0.1958769900060392,0.13653105301170745,0.4575666181378788,-0.16272795430021286,0.4089452604246727,0.3544067976163303,0.515963996969619,0.3471309416256661,-0.13847509843316316,0.12211763564459753,0.0008080979307210317,0.13441980341665857,-0.08759953539993351,-0.16606512777106658,0.25457836363339076,0.11780797800876203,0.28015062842110233,0.4642647182442036,0.1432171422733716,-0.0504930426650056,0.12068014119851109,-0.2368691413437036,0.43794972505979457,0.23992851213021332,0.3433355338992803,0.37121531794198426,-0.1859460216131564,0.5530759331399793,0.07087759698985939,0.07452207244321479,0.3830643257888085,0.16111532702371326,0.02729559955852347,0.19897258402656384,0.2743428041858692,0.22340570098187063,0.06657641523603176,-0.0621804976283231,0.31444434651070247,0.09568405940524087,0.28252358293371604,0.3565688405029224,0.16404098455814467,0.3741217693296436,0.27409509500754525,0.23953948470903533,0.1913710086937836,0.3279415491866543
Putamen_L,0.29819309190802246,0.6653825434508115,0.24475024937739595,0.5828009570514869,0.07213905322265257,0.3780356909389978,0.46460160906227527,0.6538322080356826,0.588960529040399,0.6053071989131324,0.715143282222424,0.053303661396934876,0.619797798337517,0.638609068768612,0.16218759792048512,0.5672958931542563,0.5544466605605991,0.5175865826327449,0.5745234098728286,-0.03540232889763623,-0.06850170000935726,0.8102778830255054,0.5113466098160903,0.3386275237659659,1.0,0.36029261595918743,-0.1081097490777772,0.2322067505659998,0.5130103187561073,0.0768624885083822,0.3672887077991018,0.34420278047723024,0.6366300775733189,0.511990612376233,-0.10437216447996235,0.4311367245401935,0.43666747929504524,-0.12372146025849283,0.1273001331503503,0.2206151139857116,0.15930520634145132,0.4363430492263407,0.10171971001200421,0.6780198628399248,0.5895772928831331,0.3326071970222977,0.1278047427251513,0.24796047437135918,-0.015651818941548247,0.24157581658270064,-0.14543831324644696,0.5444678260450616,0.7470902711769604,-0.08291529329254899,0.39180532704224336,0.12286781319654373,0.41092403719868037,0.49874867177811544,0.6155817740106252,0.5579204399624628,0.6778638308371175,-0.3471825620403936,0.05614014558130107,0.2265554927453776,0.32237096142896277,0.707632908403054,0.14666184441155852,0.20861311143691333,0.8088128384982993,0.457286554799677,0.7609252584261509,-0.06918243732672433,0.6554216649313677,0.557934970941692,0.7368346508123043
Fusiform_R,0.34009829418724996,0.3381437648822022,0.16552878887230552,0.27914716149555213,0.36090773144082167,0.26869320212912523,0.36503136178356727,0.20544804042724849,0.360339349043785,0.21845514978227928,0.24722872620369576,0.06763378286246806,0.19733633784044233,0.18872591094883234,0.20095295740299357,0.21739433959667456,0.27463800572600783,0.3019856672422211,0.4803364088311901,-0.057178029862220835,-0.006229782034203895,0.36270159320703527,0.4161554271968232,0.336250959190642,0.36029261595918743,1.0,0.06380323147578133,-0.038782591598513244,0.39520521617168897,0.2083339403688511,0.1747712133758109,0.6260238197190001,0.334691789706289,0.37581435440399774,0.14695941080703356,0.30371225258367557,0.19620945288514965,-0.016002776655407138,0.19465384753640982,0.10782183178266498,0.04761219097656334,0.3088545709344864,-0.016020455690500483,0.15948868880640032,0.5071797457823249,0.2856084320276423,0.296849417007782,0.11715473541837756,-0.04227858887303592,0.3222648982516044,0.06436416481548717,0.33650148458984125,0.36135835496225166,-0.0008247049455861961,0.4505738424093504,0.3571567358395906,0.4836756782985614,0.10082203854420001,0.33920339607440336,0.1672875866703084,0.1839032052572228,-0.06242589208032139,0.3340602661816474,0.5630241266566101,0.12843505770864896,0.29076301906171426,0.11400349968499505,0.3185460863768723,0.2763957471990677,0.23169383650919823,0.2948008497338758,0.39545542522606636,0.470974550947981,0.2201729964400877,0.2796469845633821
Angular_L,-0.13204782377611632,-0.23783302246295926,-0.3831281771165519,-0.5505777536485237,0.24121936252276502,-0.24091908498704753,0.007040629854260004,-0.05079438466943753,0.28942364073528737,0.29645991254944054,-0.43359690411105495,0.38799720411870653,-0.30839197524536155,-0.1912656915241395,0.4228464052946491,-0.36645461253198885,0.0668602763823982,0.19728774996654788,0.24163046103097113,0.5104449105185533,0.5737334954251692,-0.13748107810364119,0.11332572081857979,0.02171736311022339,-0.1081097490777772,0.06380323147578133,1.0,0.06959148005996901,-0.34985566388133815,0.29527259285279583,-0.3760028608525331,0.36993734933690614,-0.18414911518500549,0.3899046718005537,0.49400180342767896,-0.23834953633876022,0.17289482007091564,0.09076745145846372,0.5241912753360003,-0.5693004627077577,0.5287140137696329,-0.3209497903284253,-0.15965159516278027,-0.2287844156111637,-0.20571619958263804,-0.003723475276643576,0.44072592750942813,-0.40072885315292106,0.5405113062488862,0.7567369683076373,-0.20908579481787815,-0.32456871924250597,-0.10080893248657219,0.7786328384815734,0.2634777090573195,0.3724201181576132,0.0490087688830644,0.24680722547964504,-0.38428700924530484,-0.12153345796668528,0.2165044855306851,0.4951063538981015,0.23765096506657357,0.23760610531432227,-0.5679569500500445,0.0486562511631195,0.46741143389377243,0.8067826552859176,-0.35073188723097254,-0.5676142628716407,-0.0012408599043509463,0.4668700877198062,0.03936659086904729,0.12045670824700304,-0.2926924885547947
OFCant_L,0.3796313457310061,0.38855611600622497,0.19850986576908797,0.381831168195952,0.27027009365226423,0.18792115550204672,0.04420623575726775,-0.1799513811126695,0.4173706982512647,0.027841362797760633,0.3132616551901228,-0.03416314589241764,0.4053895232010115,0.45304264379654735,0.03247334766840669,0.31465802404849424,0.34983899585276174,0.14684726128115794,0.34517265744369574,-0.02145159710117957,-0.05480288753086784,0.021859737736323933,0.3731715517266831,0.1958769900060392,0.2322067505659998,-0.038782591598513244,0.06959148005996901,1.0,0.2630654124050159,0.1262094602940924,0.101555885339891,0.19997530935621946,0.15991810324966954,0.2657551199593931,0.0035000304778859373,0.11120355239718997,0.19440479910889077,0.14939985593446722,0.07692784890353051,0.1639823041070669,-0.017761710501707228,0.2664854788915596,0.14313485541621143,0.5026236201043304,0.36729593230569973,0.5138293448734607,0.06702629031061512,0.27657662715965103,-0.003335116437054115,0.1811305463797203,0.2909382750572239,0.13099418135583338,0.08437328146608873,-0.035118863563811754,0.18383109727068367,0.16606379133015065,0.16261784326954332,0.3519104541240064,0.017957834667137393,0.1783396037948927,0.011832564131226752,-0.04555450120738944,-0.01761845895120851,-0.1130734246201066,0.1392371652073869,0.04607869467456331,0.22268377749811455,0.20172355033540726,0.34020984825599876,-0.0842268456450923,0.4628488759884989,0.10654565616478769,0.15022471552964753,0.12502851444826976,0.042652613645956426
Insula_R,0.38829865906442207,0.6714485865444081,0.5808623178755317,0.6114044961709558,0.3988984796336541,0.6996882372181057,0.36393576111242104,0.20835232606291335,0.41566998730729743,0.16696830653216702,0.7388862275124505,-0.29809378414638593,0.754140582483184,0.6722992904801621,0.3446925180758252,0.6041562053847745,0.2915706415334662,0.12830908739896454,0.264003720174012,-0.3444490145297697,-0.4075999909835238,0.43160601093210854,0.5052773587320276,0.13653105301170745,0.5130103187561073,0.39520521617168897,-0.34985566388133815,0.2630654124050159,1.0,-0.2393957267784153,0.652275782020067,0.308270964430189,0.5252921974746438,0.25328764198814135,-0.49067335810370827,0.6939494107748124,0.3727563919483655,0.0756946100084497,-0.28406547340121047,0.5587148068168286,-0.17410940032191138,0.7945535113674738,0.2087036646693098,0.6446342598620213,0.6626668537758141,0.5024319909229048,0.08988378849469654,0.36988711829297355,-0.3647806617763949,-0.14550465319863326,0.15940678639831066,0.7593447276519848,0.40363049032189185,-0.4791099646446094,0.007301616217218562,0.39436259274870955,0.5753293149025561,-0.03267876409208194,0.5053208776148684,0.7036333457284437,0.1380210607474994,-0.5672539675525082,0.27350054790599665,0.32040236458322063,0.6371979474387397,0.37857582901924464,-0.10485386239180881,0.013226957576139675,0.7077773490588172,0.5750996666839744,0.6013307065759184,0.06795574565853386,0.29054010358215315,0.36892945741002264,0.40863787635518894
