,Rolandic_Oper_L,Occipital_Sup_R,Thal_PuI_L,OFCpost_R,Frontal_Sup_Medial_L,Frontal_Mid_2_R,Insula_L,SN_pr_L,Vermis_6,Cerebellum_3_L,Caudate_L,Occipital_Inf_L,Supp_Motor_Area_R,Temporal_Pole_Mid_R,N_Acc_L,Cerebellum_7b_L,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Temporal_Inf_R,Temporal_Sup_R,Thal_PuA_R,Frontal_Inf_Tri_R,Lingual_R,Thal_LGN_R,Postcentral_L,Frontal_Sup_Medial_R,ACC_sub_L,Fusiform_R,Thal_VPL_L,OFCmed_L,Cerebellum_Crus1_L,Occipital_Mid_L,Cerebellum_4_5_R,VTA_R,Raphe_D,Frontal_Mid_2_L,Vermis_3,Thal_PuM_L,Precuneus_R,Cerebellum_9_R,Frontal_Sup_2_R,Hippocampus_L,SupraMarginal_L,Cingulate_Mid_L,OFCmed_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_L,Thal_AV_L,Thal_MDm_L,ACC_pre_L,Parietal_Inf_R,Parietal_Inf_L,Olfactory_L,Cerebellum_8_R,Thal_AV_R,Cingulate_Post_L,Frontal_Med_Orb_L,Thal_PuI_R,Vermis_7,Insula_R,Frontal_Med_Orb_R,Thal_IL_R,Occipital_Sup_L,Thal_PuA_L,Cerebellum_10_L,ACC_sub_R,Amygdala_L,Frontal_Inf_Orb_2_R,Supp_Motor_Area_L,Paracentral_Lobule_R,Temporal_Mid_L,Cerebellum_3_R,Frontal_Sup_2_L,Thal_LGN_L,Postcentral_R,Cuneus_L,Calcarine_L,Cerebellum_7b_R,Thal_LP_L,Olfactory_R,Cerebellum_4_5_L,Temporal_Mid_R,Angular_L,Vermis_9,OFClat_R,Caudate_R,Putamen_R,SupraMarginal_R,ACC_pre_R,Vermis_8,Temporal_Pole_Sup_L,Angular_R,Occipital_Inf_R,Rolandic_Oper_R,Frontal_Inf_Oper_R,VTA_L,Precentral_L,Thal_PuL_L,SN_pc_L,Fusiform_L,Thal_IL_L,OFCant_L,ParaHippocampal_R,Lingual_L,ACC_sup_R,Thal_MDm_R,ACC_sup_L,Thal_VA_R,OFCant_R,Cuneus_R,OFCpost_L,Temporal_Pole_Mid_L,Parietal_Sup_R,Temporal_Pole_Sup_R,Cerebellum_Crus1_R,Cerebellum_6_L,Thal_LP_R,Thal_PuM_R,LC_R,OFClat_L,ParaHippocampal_L,Red_N_R,Thal_VL_L,Parietal_Sup_L,Vermis_4_5,Occipital_Mid_R,Cerebellum_Crus2_R,Thal_VA_L,Thal_MGN_L,Thal_PuL_R
Thal_PuM_L,0.5986692377596298,0.10600350910651045,0.8151697438504396,0.7238338965563833,0.8675125230469144,0.7873086840014853,0.41189952383813144,0.6996552656175982,0.2155665358691825,0.4150891769051759,0.6903602648823368,-0.13516232522112426,0.6824335121900303,0.005534363514027475,0.22509305297131402,0.5046124055475336,0.455638529276985,0.7433952227392088,0.2758972464533119,0.5454368061015152,0.02217514746556761,0.47738595394667566,0.24802857393584002,0.016067241275180277,0.31166596393243545,0.7707155874397423,0.08453557356547801,0.5105591717530918,0.7994588316803878,0.4034516969194548,0.2410205584171601,-0.15443744752797683,0.5171188852418785,0.411405890223679,0.7040558520812722,0.7326750832338789,0.8089194942467636,1.0,0.25138990540560047,0.3829098662048664,0.841886690746893,0.8674166654231303,0.2671339014500159,0.3367707156295978,0.4972590777516571,0.5354693980140337,0.4642427886059297,0.6661243593715703,0.6106812712633165,0.7416430568472847,0.3165625341276588,0.18308158876814304,0.5309422997206262,0.2855702567826315,0.48775130027981917,0.4170220593263054,0.34056438209241047,0.16840208697756975,0.16718698340172278,0.4957824656693864,0.5296646151187472,0.3035594513277957,-0.1394241513268628,0.8307280944234582,0.6102750756894291,0.5530682612301291,0.6837620254788044,0.3746942856689807,0.6917023367162226,0.5856545020479751,0.2609275004856152,0.6569482593185993,0.7991084653515944,0.2977328973999389,0.5967905293893562,0.09445508806479452,0.2629562555161951,0.00045069447876009306,0.8171074030830295,0.0698475351589939,0.7607962366563223,0.14979447949076424,-0.006181071393301048,0.1469156051984028,0.3896566716431297,0.9156975535669383,0.8238585576134507,0.49499008440793113,0.8525808959628565,0.2725396933311812,0.32985074182959945,-0.008093138473685453,-0.2669495752849605,0.4380577527108326,0.46688853968441096,0.2954049481544952,0.3782070104789217,0.7562949535426731,0.45910033077704043,0.6025825788067896,0.5697509165769616,0.5756545832165545,0.4661258949781631,0.10367963762142095,0.8250349448565578,0.3283916656806532,0.7616879217921361,0.6372147654947166,0.5549578485077606,0.1906295277764789,0.1617654519790656,0.2335419104887353,-0.09961111380774339,0.2586242189037089,0.24089208480391427,0.3144933231015874,0.6450244591617406,0.5484662037528386,0.07372896015015325,0.4147968437336967,0.7783815093808719,0.3784081788010024,0.8595765185930613,-0.09363916997877854,0.7037138563326824,-0.2843537392429433,0.16707763292316555,0.5607703997057697,0.6443887813268108,0.36218060910902666
Precuneus_R,0.4828472274458571,0.7045153514618234,0.017896553615038883,0.010106788389076747,0.3675509855141298,0.3359011669268632,0.26470110713006517,0.23044162080008757,0.45519040568725083,0.5497962565861712,0.3039925261467689,0.28564940648340587,0.6284233943831266,0.11667583450600727,0.5685813898324678,0.07168444203137507,0.27895440232389573,0.6368746827794443,0.05311184126165395,0.565305691155107,0.682272629454907,0.25092548533249037,0.6027088444640845,0.3730789651789817,0.7046546271124328,0.44384999868056835,0.17799932417757297,0.41562208179797,0.29101472864219136,0.10445647002084629,0.1686613362200782,0.5195135746899112,0.600795649283755,0.2580696958979617,0.08592345904572322,0.4489478158359976,0.3972880958907697,0.25138990540560047,1.0,0.24800015193331723,0.3481464567389321,0.42933589233305086,0.6127960748270004,0.7557159401899318,-0.19089664342498103,0.13063652532941528,0.5619484335978808,-0.012320364329825832,0.6819398918244627,0.04854436501887902,0.7908039574781802,0.7408120166487406,0.0382818939237899,0.32379908082304726,0.3147346836743907,0.7459629643086706,-0.10277083392572853,0.5681129882084949,0.12639595642319354,0.48915712125697025,-0.17402405827100617,0.5874148576276692,0.6887938302519786,0.16280497047225292,0.4333480140120527,-0.03939279412747091,0.006338659565775927,0.15561878078389133,0.5167926955947284,0.7626167805940235,0.44236628836349307,0.4613930222644093,0.5093386657225891,0.2569474792635695,0.7747307461600762,0.8038732781204844,0.5971409279780932,0.05764655656081764,0.4087338465140744,0.3811600186130437,0.5240073345818494,0.3593540768094127,0.6251986629082594,-0.033163401224380044,0.4472190104411083,0.2622659332473687,0.45669287350647825,0.7025390476009273,0.2011494101742209,0.07910625105825111,0.0960163142195116,0.7863617284447562,0.21226614726469253,0.3754581155259125,0.3532913427012813,0.2230672998595466,0.6264972727660825,0.37387356713462266,0.07228919489176078,0.3840745655251503,0.5800398300247405,-0.04694958866815765,0.5398536714000964,0.5715592364587815,0.5252805477178865,0.6059508002583162,0.4809673734106575,0.1377247710658845,0.045517995304480675,0.7424590005195207,0.475951370200723,0.16614048961155475,0.702106917417418,0.11700654110364805,0.17185907115187513,0.3339246315405682,0.3236477617133296,0.6438624236255954,0.47984733021237336,0.16628197987898508,0.25628645699486097,0.3174342234766535,0.1291574937216659,0.7060393492037049,0.5983557079439926,0.5393622407075238,0.10945362302871124,0.44909283045697856,-0.009558092118457425,0.6346290278742986
Cerebellum_9_R,0.47144431667307735,0.42018325322180067,0.079916919947941,0.5649611669839891,0.385333340965688,0.42837657410413243,0.27406326247059803,0.37823627143042765,0.7378781688744621,0.518875470696373,0.34309576178084306,0.5568393178513675,0.518015611372162,0.48278252233102725,0.5063401981165868,0.6918660676181535,0.28234081985330084,0.5483167272817977,0.5701059000936519,0.44603843201161925,0.24453882121130321,0.49709775531375505,0.6365217102658172,0.08685864423581126,0.5248548843229096,0.41115687636568027,0.1429024845413529,0.5142582623603364,0.2974603142569842,0.3077739401503742,0.8500512400302576,0.31640925814140863,0.5728714906852923,0.5041602076808005,0.21155579615204556,0.2922302129801333,0.60217207986953,0.3829098662048664,0.24800015193331723,1.0,0.4014420496960722,0.29376176041999746,0.45709650141966446,0.2504985399916979,0.04641523597539443,0.40252536493367846,0.5858201794488777,0.22575334840153413,0.43533049993738143,0.1923660671681319,0.3414464401113559,0.4515797738680011,0.1826091481755225,0.83176275534963,0.4533649337527929,0.3616446596785133,0.1810250005393076,0.23475928582310232,0.8347116461079799,0.33711790679176945,0.1252059430419171,0.20968597086198257,0.3102916369113713,0.4568461715081937,0.3083015356473117,0.17079643138104367,-0.01044165810436506,0.33432994132322935,0.3486766944064097,0.2812364399059623,0.5170934277242863,0.4530723739363317,0.4165711758733243,0.12431516653756301,0.4241671701323275,0.3143525680544316,0.6989576576374307,0.5985712356693897,0.470383985187324,0.2821577545223467,0.4884227091377026,0.5717344542552412,0.28957737355152385,0.7787019368207122,0.4057590425085105,0.42662531555149846,0.30218165801105573,0.4636971018867991,0.3584042227985637,0.6260405578691703,0.5707435536177614,0.25419617939512196,0.4725467537616661,0.3286064266345806,0.3155271996922288,0.434868040402356,0.4803321622420307,0.2956907106272302,0.2348336194925034,0.4869427093667833,0.6325576878164161,0.09166898646834207,0.3432996526871986,0.5502437689145038,0.560971023153772,0.2161134980604398,0.5285617704992219,0.11937751064526161,0.1448216793857071,0.34799146219168287,0.561631878246714,-0.15550920396911966,-0.07288266947718412,0.7125539953361102,0.8421208368927834,0.7806234461701627,0.6018789641303315,0.5034465298935178,0.053903855637966465,-0.12005804609662295,0.18069389850379045,0.5438873021648128,0.23479599607664428,0.23410426470424883,0.6454424151467583,0.1845315904454816,0.5241382948218641,0.23429614509829563,0.02385554409069569,0.4892762395148603
Frontal_Sup_2_R,0.7116886215446026,0.21508207534459006,0.6739888499781941,0.7489006407223737,0.9112194052132302,0.9070784726293201,0.5623002198461868,0.6741822696413579,0.3301278345127582,0.5630305354225607,0.7869390828379508,0.040340798745078225,0.8201425177540834,-0.07808778963944982,0.32801346258550707,0.6229777083356162,0.6208516782916377,0.8171113048264457,0.22119613052684128,0.5673572968036625,0.06850428589351257,0.6831479077478775,0.3662192168963208,0.06960384760042311,0.3429630033490126,0.8919094963954832,0.06850948645181662,0.5681745502970591,0.667211212547603,0.27637517924810695,0.37255430411202367,-0.07463711752324788,0.600248935220845,0.4700573180049856,0.683166874071709,0.826264559487767,0.7941534546098049,0.841886690746893,0.3481464567389321,0.4014420496960722,1.0,0.8567613631484499,0.314207386107893,0.3695569149003759,0.3604840904398559,0.6825588993281179,0.5426060973299828,0.6635008092630741,0.6040281286699604,0.7573645479046219,0.41503962557454344,0.17404488434405377,0.579219992851562,0.37076698665727176,0.5899302609255241,0.45319491665965955,0.34303194751408134,0.2812767444119796,0.2509634595422428,0.6667234618044935,0.5787013337534462,0.4745384529166704,-0.0824468651291422,0.7493890307628452,0.6968674402952972,0.5826935399002189,0.6532945674224921,0.5258307608401024,0.8985191139876071,0.7020779129762038,0.34191780140118355,0.6449335516570718,0.9201795903517656,0.15220692434981067,0.7094715292557126,0.13188108619215347,0.3583486704753463,0.04930076976236471,0.7441717693515487,0.2597827537652686,0.8231897398513287,0.17915342451474445,-0.008980841073178017,0.26220071272350837,0.3934591264943234,0.8716556627541894,0.8187795158556879,0.5813267675591898,0.8140797122667005,0.13375563086700162,0.43866675569853025,0.059066727576627044,-0.08550705399582596,0.6298471334026481,0.7341161087032327,0.39858581707018026,0.39544203526988847,0.7530953596822183,0.6077388898583965,0.7501424240226275,0.618486906627932,0.4024387376062584,0.6096313491325208,0.27698196024458743,0.8206146761631843,0.3370952494684282,0.8650912860631295,0.7061313095297087,0.403979269725396,0.19148073575302563,0.2947533047669702,0.15040124743754765,-0.08996168376984891,0.35566472631592827,0.3056482764590463,0.4568635140134178,0.7161478075683275,0.5274007499996292,0.1428696226537807,0.2600730343397609,0.8091268159397729,0.4210950340179167,0.7966191733311019,-0.09205508012316595,0.782391793250017,-0.24351175568670835,0.06889398049411186,0.6286100417966924,0.6073518932455706,0.36963920838660114
Hippocampus_L,0.6645131152158288,0.2177951162011277,0.7393455381836509,0.6294289584949864,0.8329637995004857,0.8213665757649761,0.5768599717325281,0.7324734178656924,0.23056283473091707,0.588888894364947,0.7445775037355068,-0.06602383070178908,0.7130863295399905,-0.10818328074578137,0.31504565487211533,0.47602043479517064,0.5919740220314069,0.8004034016874619,0.10260135859993053,0.535184651582419,0.2066826529700609,0.5647501033120564,0.35347485363245706,0.21979416263813237,0.333583747941691,0.7810622974977112,0.21060322992399322,0.5169656926986478,0.8046098084123441,0.40220228989460166,0.23096844445237472,0.011939676337937596,0.5838372461609623,0.4400579289454262,0.657322190247484,0.7832659524832153,0.8169110167861032,0.8674166654231303,0.42933589233305086,0.29376176041999746,0.8567613631484499,1.0,0.37075182155787234,0.3817413934503028,0.4234149747426453,0.6288758349640146,0.4256510703614014,0.5786021416731957,0.6843892596034478,0.7473299712413167,0.4242095270529687,0.22274069632057994,0.6091110169169168,0.2460835145387244,0.4661439455678956,0.47854980280929393,0.30333649999820816,0.3178148010052252,0.09128014211504884,0.6278703589044401,0.5280026266836068,0.42429464645577164,0.000364063539859871,0.6811314907824229,0.6732904212477215,0.5574628168817543,0.7378007045283947,0.43035973125431953,0.8099743610637824,0.7310673789026444,0.44893275490306905,0.7007942110654207,0.8605108419859999,0.37949630981717164,0.7169944725516769,0.2380783405789129,0.3456527467962099,-0.1152225188636916,0.7872170802704764,0.24444662678113122,0.8343562128479927,0.08443954520270601,0.08743564235888543,0.06317330013574665,0.41972187512272335,0.8063522344851644,0.8339172454947591,0.5225304870584488,0.795032403489926,0.05562281129246832,0.33485750975343154,0.09568115982941562,-0.24093339466790864,0.5676702678351211,0.6000951688012154,0.23415184337463613,0.3303728726423167,0.7371827810190834,0.5156385878036339,0.763784661119446,0.587947231670642,0.5574948636168636,0.5593489224130341,0.23609851164893866,0.7893391241214193,0.43461978492683806,0.7965076447908828,0.6058829659236222,0.5074314154423533,0.2923419884637492,0.24923525144603645,0.30459053447656814,0.08821574957198283,0.13329272465965328,0.13154885429439953,0.3684745953137376,0.663882336972464,0.6118281290842711,0.17124309485443476,0.4831965541081331,0.8599175052491669,0.4476945595334998,0.810209615616421,-0.030850557643139175,0.7282126065811716,-0.12503715370832072,-0.03397493953231742,0.6130064107310026,0.6032897528591646,0.4818916517995417
SupraMarginal_L,0.49912488734518234,0.5667148492904018,-0.002045811113594453,0.12991244410284125,0.365813053078698,0.4225589827032428,0.16708094757985958,0.20413496901173137,0.5574767779776733,0.6675011252536922,0.23571553759953048,0.4765692779424573,0.5649757224638926,0.35496191968702556,0.5305554595625195,0.26919592165257095,0.25990533760251966,0.5585204212652692,0.23485784791189357,0.5867507877111925,0.48827739979432944,0.3441521429430432,0.5538964692477412,0.13757592228938223,0.7071907656573078,0.4177848857040696,-0.0473213781982089,0.5172874211722007,0.3553136008365568,0.1322080495146708,0.4390635987383128,0.5830571045485365,0.6414905388647916,0.4495983031961708,0.12222861786766546,0.3592930519865408,0.5618748834450706,0.2671339014500159,0.6127960748270004,0.45709650141966446,0.314207386107893,0.37075182155787234,1.0,0.579702651813904,-0.13166160822443648,0.13536075140118048,0.5830354409687241,-0.014673552773511712,0.4736765710504506,-0.0038153835580002284,0.6243996842419959,0.7584878231516865,0.07203458220343524,0.542659051038984,0.28297927809959184,0.5301488739578316,-0.2583311604119293,0.30713861364701706,0.40969896610063145,0.336130185730803,-0.1559853589881267,0.3784915247306564,0.5587567863002854,0.15146330230468685,0.4729763293530772,-0.15496466565858646,-0.12902427870497607,-0.007957657040432636,0.3297590168146666,0.44239943197553666,0.5679735466702063,0.4386943229571523,0.3984545296675947,0.14088351248444977,0.5821505061782809,0.6484887611009396,0.6946636752336545,0.14193493245323036,0.41789099152371256,0.3678988342498878,0.47212968818079976,0.437412319371716,0.6854262526505805,0.28412171294153915,0.3055212673295462,0.26040830282937755,0.334968580163435,0.6408808945736848,0.1880405615047369,0.20306829213966962,0.2723377959144192,0.5418713070511783,0.37893680747951297,0.45998930756836176,0.32976038996495965,0.3743320661900888,0.6207826237504261,0.4010261231314839,0.12773301582212845,0.5129994113879253,0.5578937732724772,-0.07360734540221557,0.38963304165901963,0.6723402734076409,0.4925382966512126,0.30641207464981257,0.47402947279089847,0.030420076038276258,0.03894871951843845,0.7628098567320455,0.4742040172819583,0.04594063677817811,0.4117693934400106,0.3931848192145183,0.3133892809027632,0.6453894878865858,0.4139713288806825,0.4479184806417295,0.24225937059672273,-0.06329337099144057,0.21044940235132145,0.3066524966700218,0.10674088970253724,0.5606875039564718,0.5001699514404854,0.44443012183295655,0.16913779741188353,0.1996785953343054,-0.12607881122371423,0.6946552474418028
Cingulate_Mid_L,0.406432768441587,0.7486372301781485,0.01877393903904081,0.03338585544669452,0.34398844794542105,0.3426073737600827,0.0577454078602776,0.08631290900083576,0.4583707607084878,0.5618075062190124,0.3671062886344906,0.3369154211601517,0.7569003778029392,0.12051521888199479,0.5621228751537463,0.05738623578432355,0.19029866101357562,0.7005769079706065,0.08326497976251575,0.4987328252860626,0.6468504220208043,0.2121222361110116,0.5944623693134533,0.23296074108336826,0.7985286207259936,0.4590542465799028,0.06211787457469985,0.5083539298818938,0.32915841948684604,0.05306580673921068,0.17475435484332222,0.4819582268454127,0.5861162575292981,0.3107897390668317,0.10212639010158116,0.40348570756410934,0.454951160949347,0.3367707156295978,0.7557159401899318,0.2504985399916979,0.3695569149003759,0.3817413934503028,0.579702651813904,1.0,-0.2444077797239766,0.0064557432327755175,0.5680894467408449,-0.029081474084632727,0.6466266796741128,-0.09862035056470761,0.8599816768712202,0.766587524983588,-0.07457666050165838,0.3214599535943159,0.3519173500995869,0.5740457791376894,-0.09238930991534905,0.48571149421349785,0.16255580437611084,0.4341883822858844,-0.2208144689521422,0.6485242844157023,0.6009766531116882,0.22824459049202708,0.4627996453900277,-0.1497702438880699,-0.08367514699423106,0.1488320014897927,0.5133381249286463,0.6793114059634017,0.3216157129601072,0.4261074196260258,0.4461101101860539,0.0582122387007651,0.7927086517486298,0.7673185532424853,0.6008221478368498,0.04079223451600713,0.5403965877513693,0.34032876779381804,0.4295682063485409,0.3640388186868703,0.6637989271274822,-0.005128978526264197,0.461959708660989,0.2598676806443969,0.4838351448094966,0.8106971476837734,0.1687917403018068,0.10123444622617472,0.046115396457506605,0.7729903407280821,0.28666709613460667,0.21948779284685074,0.3236806515262719,0.3246253061236268,0.7275344699102256,0.573304377353827,0.03684398041532285,0.3874301545383231,0.5751460379974054,-0.21899722632295435,0.5345748025027057,0.6322517997562638,0.6245611721465881,0.5678792529350827,0.560287773618792,0.09174995223956955,-0.03237220018495448,0.740028383993751,0.43537748842891233,0.03381605583726544,0.6791292738733449,0.1297569018783644,0.19926710034498732,0.3866896763672827,0.37465100283387953,0.4573856201918386,0.42812815309506946,-0.0392586269226352,0.21529910716938452,0.3084171975999113,0.10659686848264312,0.7481220862503487,0.5348800806529433,0.5451462500890389,0.09535505044210797,0.3779258618427219,-0.04340304048853384,0.7042757294898282
OFCmed_R,0.22671235236835727,-0.4411058430971511,0.5946690247974613,0.5834930128237062,0.38042267945577884,0.43571197596837336,0.3898990977911371,0.4431075439629869,-0.21612771665108002,-0.05178227544294683,0.24062374943408787,-0.4358173087657815,0.008007560834925109,-0.2344314008363613,-0.4407951519902593,0.1783918821897557,0.3805252611091874,0.12873419798152713,0.15730166280182012,0.19141482205832602,-0.3827012793097234,0.27289487678351526,-0.33248698857593456,0.027080156920679777,-0.1831569428995389,0.21793066807882325,0.11452665011198213,0.022011538177046534,0.44014976853202836,0.4835139810892419,-0.07685446648666423,-0.481612052944666,0.021833311348883135,-0.14146852439688,0.4540833344223084,0.3792582850598497,0.33774273067414246,0.4972590777516571,-0.19089664342498103,0.04641523597539443,0.3604840904398559,0.4234149747426453,-0.13166160822443648,-0.2444077797239766,1.0,0.29287113941334714,0.060082838618259554,0.40904030084014326,0.0792382438103882,0.6925954177783945,-0.28673681119793487,-0.3178143469621162,0.5230372126942217,-0.0983834211768032,-0.16866570500119765,-0.009457886340758734,0.2001767801696966,0.017038625829151957,-0.09326806242506522,0.1770058575917091,0.6610420382354908,-0.1668184191543027,-0.5357311839738653,0.2655192987879882,0.20200839075156496,0.6453106839920503,0.6481013102664351,0.07475185365565759,0.12471844580726178,0.0765092224013674,-0.09920736533169387,0.3600036278821026,0.35713543511049195,0.27607666975901773,-0.009888357147242682,-0.4229847064692325,-0.2610713862193643,-0.2433867092989772,0.24509781477981757,-0.11549361189214977,0.3700390385914527,-0.22294909560139264,-0.4640469974229512,-0.06889855290887072,-0.10443066668685705,0.5202673774358805,0.46546414691335364,-0.12817132416006655,0.5497368197996084,0.24556118546320646,-0.06320566567919181,-0.4830302655026634,-0.6093164113025255,0.2941136027100193,0.08520298737558203,-0.12667275505061343,-0.04317752964955184,0.24679629627586808,0.320846236700904,0.218510976061499,-0.03329909306806754,0.7795932802328491,0.07237126527585488,-0.4203743209250167,0.18444184267653374,0.13152730936042586,0.11266011475251991,0.5282852384579435,0.7307597696884044,-0.18891864550185208,-0.3840857099956236,0.08356820236597971,-0.33517107968858567,-0.09318410829986681,-0.17728023476250196,-0.12161510246344522,0.03428563492080749,0.09308640002383038,-0.08808318722960923,0.4869018887028644,0.512540612931036,-0.07831315057947633,0.6217620619942458,-0.43436946677292143,0.2364803517600103,-0.6426487003534659,-0.05159225569942494,0.27240860889902635,0.42592751589703526,-0.3080784503942549
Frontal_Inf_Orb_2_L,0.47469012731595317,0.0014630190082665126,0.3851662190493662,0.6306219999064573,0.6639257819657888,0.6129775318706051,0.6113591026928588,0.6436871144256676,0.12915060542402612,0.46083029040310725,0.6148462184228054,0.21888833688736767,0.4365514481093439,-0.1341768403297344,0.20851114908904714,0.7371084357969419,0.4468749002061748,0.4609245166127572,-0.10361011505853292,0.142557942969433,0.15107147775386678,0.4803925823364797,0.2035620694174806,0.09179353271233745,0.013045914445231087,0.539278477947142,0.18935221419222023,0.18037850137418646,0.4752708799240404,0.30535281547683374,0.5698083088872067,-0.015264848921997264,0.2557125192283467,0.4553047618198006,0.46829566325682287,0.4611135590453235,0.5001114421567304,0.5354693980140337,0.13063652532941528,0.40252536493367846,0.6825588993281179,0.6288758349640146,0.13536075140118048,0.0064557432327755175,0.29287113941334714,1.0,0.20947685829971588,0.6471972997299056,0.41752370557596963,0.6708166043434612,0.19609561828530833,-0.05128580509161127,0.5199786755241896,0.3450666830396624,0.4447354311123614,0.29407031334080824,0.3424039539988525,0.199716308374396,0.23254733057105062,0.433727458970968,0.507747047085761,0.23867014196767292,-0.0367730826715432,0.5781042777075638,0.30126133958248724,0.5000853441824559,0.6099076474676599,0.421665909168076,0.628001650643464,0.367294855231121,0.6121701810722182,0.2645202117735789,0.6119504779536054,0.1123311964569227,0.36828305353820007,0.0063828534823128415,0.23234050366465375,0.0377009344132153,0.46889090060454075,0.24908395103920797,0.5205881827695207,-0.1333540928049982,-0.010093255970819339,0.28505267034533804,0.21261436137158884,0.4854914251170169,0.47161578046637304,0.24731806683528162,0.5264188687785551,-0.022408545428382082,0.7357689681070329,-0.0942952472055645,-0.10842794745182288,0.37318034259486094,0.513199666371071,0.1828914096952688,-0.07104821068441645,0.4700127480261217,0.655387568309059,0.6776590679280639,0.46668303151692314,0.397409483329353,0.2106979987758866,0.1614973693353312,0.44893815856207797,0.10840097777064996,0.5747136174285398,0.5693577454448691,0.3340369787057903,0.03406549848382948,0.2796536394302091,0.24929717659235193,-0.1787911890096563,0.17477480211789637,0.23361993048929108,0.45372499804386424,0.6114398141574855,0.4510719437294469,0.08141765343506167,0.27435313460274147,0.5323665387221856,0.42995853755969093,0.6487580181875559,-0.2806703145584196,0.5078806654423721,-0.31523428955781135,-0.16497297934449992,0.45714445704591633,0.38819632666181914,0.2650960568236027
Frontal_Inf_Oper_L,0.8206131857343457,0.45268146015978444,0.2316346142523441,0.43347654257323515,0.5256144252818367,0.5535428040016327,0.3990892634670225,0.3632738617545443,0.6298089346769309,0.5386463623424711,0.47483685184082286,0.27178925510255925,0.7193317584641737,0.16653324824758556,0.5131970198037569,0.38452300306627507,0.5271781959933666,0.6824982450704814,0.4414861790979621,0.6513899060001566,0.27160981569717363,0.5565412914678892,0.5391884431011442,0.16330610516845456,0.6819240736895357,0.6425417531163071,0.015392700637814873,0.5840602219003188,0.2916000795614539,0.031201494619437962,0.4307063502052343,0.21939838654067662,0.6687347820641811,0.32757057815711527,0.19156155617750348,0.5980152965614023,0.6014125575126723,0.4642427886059297,0.5619484335978808,0.5858201794488777,0.5426060973299828,0.4256510703614014,0.5830354409687241,0.5680894467408449,0.060082838618259554,0.20947685829971588,1.0,0.3137741296758408,0.5627239169594058,0.25553888377628675,0.48690283605149187,0.5501961064942918,0.21874765885504335,0.6654106122508546,0.4895580176331743,0.5898522638376376,0.09721743588230244,0.47358922560498806,0.5094974324403025,0.6268046485652662,0.15651179823552303,0.6033173094687697,0.34958660384751894,0.4485013262567701,0.6533651187750708,0.269267171497744,0.08227158444402674,0.4190095673861408,0.5514537003025858,0.5583642408474231,0.30429650371716704,0.5929549178332266,0.6517177209346631,-0.04656111282294887,0.6357769078225323,0.4391627558680752,0.5913886236721259,0.42842768858392016,0.5359836480463065,0.4581621970743481,0.6569209798211866,0.5202580119668173,0.3165075022639534,0.39830937648741943,0.2984683880187641,0.5669337458486401,0.5561173816674121,0.6301224847404013,0.4320782393058553,0.35756817611972286,0.21902571438805715,0.4324434003449828,0.3618932489391806,0.5412478201215315,0.6157957855285298,0.44540386960723655,0.8075959912703222,0.5459989934670223,0.370955960892086,0.43804353902412313,0.6679897997476838,-0.061118735511698184,0.6332277955012028,0.543103746049727,0.6621242048084084,0.487173894353225,0.6394127619931679,0.39323519489095854,-0.005629192138220215,0.469437411269209,0.40310288853994647,-0.21558900108829837,0.07297468564831183,0.6037215385160389,0.5850898551175733,0.5597293789141018,0.5328138965678327,0.5906405665133801,0.16995204339896147,-0.15761864738434186,0.4273473072074799,0.394514779960516,0.3128283904195645,0.35082893229095735,0.7664627184742316,0.12971395330104615,0.5191477191391755,0.4797417800184898,0.22138241217504906,0.4447619187336249
