,Red_N_L,Paracentral_Lobule_R,Vermis_3,Pallidum_R,Parietal_Inf_R,Temporal_Mid_R,N_Acc_L,SupraMarginal_L,Cuneus_R,Insula_R,Frontal_Med_Orb_L,OFCant_L,ParaHippocampal_L,Vermis_6,Putamen_R,Vermis_7,Paracentral_Lobule_L,Thal_VA_R,Vermis_8,OFCmed_L,Red_N_R,Thal_AV_L,Calcarine_R,Frontal_Inf_Orb_2_R,N_Acc_R,Thal_Re_L,Cerebellum_Crus2_L,Temporal_Sup_R,Supp_Motor_Area_L,Vermis_4_5,Occipital_Mid_L,Hippocampus_R,Thal_LGN_R,Thal_PuL_L,OFCpost_L,Thal_PuL_R,Cerebellum_3_L,Supp_Motor_Area_R,Raphe_D,Caudate_R,VTA_L,Cerebellum_7b_L,Temporal_Inf_L,Cerebellum_4_5_L,VTA_R,Temporal_Mid_L,Olfactory_R,Vermis_10,Pallidum_L,Thal_MDm_L,Parietal_Inf_L,Cerebellum_4_5_R,Cerebellum_9_R,Cerebellum_6_L,Precentral_R,Thal_VPL_L,Amygdala_R,SN_pc_R,SN_pr_R,Insula_L,ACC_pre_L,Angular_L,OFCant_R,Thal_MDl_R,Rolandic_Oper_L,Cingulate_Mid_R,Thal_MDm_R,Precuneus_L,Thal_IL_L,Cerebellum_Crus1_R,Occipital_Mid_R,Thal_PuM_L,Lingual_L,Thal_MGN_L,SupraMarginal_R,Cerebellum_8_R,Putamen_L,Cuneus_L,Calcarine_L,Cerebellum_8_L,Postcentral_L,Angular_R,Cingulate_Mid_L,ACC_sub_R,Parietal_Sup_L,Cerebellum_7b_R,LC_L,Rolandic_Oper_R,Cerebellum_3_R,Frontal_Sup_Medial_R,OFClat_L,Thal_VL_R,Temporal_Pole_Sup_R,Thal_VL_L,Frontal_Med_Orb_R,Heschl_L,Frontal_Inf_Oper_L,LC_R,Cerebellum_6_R,Rectus_L,Temporal_Sup_L,Thal_LP_L,Cingulate_Post_L,ACC_pre_R,Thal_PuM_R,Amygdala_L,Cerebellum_9_L,Frontal_Inf_Orb_2_L,Vermis_9,Cerebellum_10_L
Vermis_4_5,0.6207862212300387,0.7325065731172113,0.806095665309637,0.5047626302343373,0.5624331594455828,0.4209049553338908,0.5420830485497005,0.5001699514404854,0.45879415798277595,0.6965718721417228,0.2367386507183326,0.29914626880874345,0.6251924954040947,0.6606806497021112,0.7890495637579267,0.5037518400607247,0.8673857683173718,0.512652993160975,0.405254725503262,0.36211760819849265,0.5662143347717189,0.41799595717582144,0.7167478061593342,0.5022197117269858,0.281109762791418,0.2837660455659155,0.3002453525261066,0.7145259966910078,0.7664748312494856,1.0,0.22416471912036603,0.6998206281549753,0.31012668889499784,0.6554453440648681,0.4783149803539253,0.5798846688135711,0.7078184824684427,0.8288618999245856,0.4572160739876334,0.7594329628249123,0.4005953174504164,0.5899253487489461,0.595231894131291,0.9157911415163127,0.44411432061880646,0.49705120386761775,0.3909165401506401,0.8083059786045199,0.5703560634770947,0.7809720391148197,0.5091241933434213,0.8271930370275191,0.6454424151467583,0.6276304712822871,0.8656906069436522,0.6338893809632552,0.4355389221211372,0.4039808177073737,0.4971148403112978,0.5461529879763434,0.5307974537013297,0.2519969653104212,0.3658691378819238,0.30982541204363806,0.7642955447686473,0.7683444433812481,0.5940107353804183,0.4853105313330686,0.7958195436020918,0.5110297898046717,0.06637466915369504,0.7037138563326824,0.5658908792850286,0.34574095099703867,0.686347628284991,0.572569617987338,0.6730853196268695,0.4255445824557951,0.6675402503602526,0.6236139364077647,0.6384803548476192,0.3555770168432747,0.5348800806529433,0.4448082653408549,0.2676678374213377,0.24728196961883236,-0.09888119551350363,0.6197215055237335,0.7701887003629051,0.756850214353156,0.2151457487787482,0.8002062418715472,0.46713188352203705,0.5787092389131974,0.33079307456152557,0.6895015156160195,0.7664627184742316,0.3264089447470696,0.7022020750026874,0.3711315757238656,0.7159261938190081,0.7309706687077987,0.6293095506800969,0.6639662936704762,0.7299246543156288,0.35798334116529335,0.6243670731894427,0.5078806654423721,0.3644085650617108,0.6977643168230437
Occipital_Mid_L,0.06625318466773306,0.2433828061576755,0.15391670176296543,-0.44845032427698994,0.55536588328181,0.2301048743758192,0.5940025487045341,0.5830571045485365,0.5915181337684678,0.08688137219367212,-0.249447520063025,-0.2729730606904603,-0.2537513550184798,0.4352730299534212,-0.09951498161268388,0.24889826157106607,0.28164871288852705,-0.3455299278569694,-0.03916059885332606,0.038802407339754756,0.31266482033627147,-0.29956562772325745,0.40284295015468286,-0.03506764362055298,0.5896096484495678,0.2263698514264558,-0.022739342051414757,0.16799215005032703,0.10034060868354626,0.22416471912036603,1.0,-0.23945233067209518,0.28689204712170135,0.05086244615463286,0.5587504226292032,0.718335925607476,0.4909362772855778,0.28052244356320266,-0.3376145765936043,-0.2143695772826589,0.0860755037340893,0.05358016596327158,0.13330266369656976,0.0987692313528584,0.28653877877244294,0.6119223933702543,0.3937996777022414,0.2463615975289518,0.15744496804624805,0.3594556746418702,0.6935408425874431,0.3516568031170812,0.31640925814140863,0.4502237726364931,0.109750020434993,0.12375195326689536,-0.3230630085519786,0.18965696631913145,-0.1567487135827262,-0.018588983947476555,-0.3351138735109631,0.8230064215908627,-0.1632270470006395,0.20440749583865284,0.1898870908904665,0.35029407724504624,0.22478121855240518,0.5857072912907842,0.36650260667441126,0.217201032906311,0.7138773343429706,-0.15443744752797683,0.7035815523630848,-0.4001022921031466,0.4005285426183376,0.4442460063245764,0.023833427777299406,0.6869163760957167,0.5684074918700444,0.24660921398959554,0.5502147171919912,0.7108657937086827,0.4819582268454127,-0.3790685420857727,0.6741592897888267,0.20730542910698932,0.08870957408189907,0.007857202389943665,0.08469749628552167,0.036293899896080804,-0.11683067381751568,0.25277949531171934,0.1507834403859317,-0.27971616723588744,-0.45733156318271256,0.052938180276738064,0.21939838654067662,0.2541686634433408,0.23596192745624264,-0.2998738477025685,0.24496149297820022,0.16454961505957125,0.41861032240414675,-0.18687056438750832,0.27292173088986615,-0.3978914910783243,0.2483462916458868,-0.015264848921997264,0.1295313902395611,0.03783455594904389
Hippocampus_R,0.6815243008716224,0.5164833423391907,0.6764748096124398,0.7375627998280023,0.1307241143438382,0.35191689279390165,0.24463834076253543,0.16574664845608286,-0.014864801710976192,0.6583506886479945,0.48551473914853965,0.44650959195146955,0.7766139632355155,0.37969457964155845,0.7115108973652456,0.35245760525060343,0.649691846651788,0.602314360272617,0.35183150079082076,0.3066265361164981,0.5054978665150731,0.5682928602401779,0.48885976962787725,0.6781852223854754,-0.08242325386937652,0.12781688863828786,0.32494059087492666,0.5985833221947979,0.612650005154261,0.6998206281549753,-0.23945233067209518,1.0,0.22155874372197348,0.5139072089079034,0.18923576687219731,0.1817644889285514,0.404559790829538,0.57148461508915,0.5306417529574093,0.8541908329457512,0.3246540962723473,0.5845531154940059,0.43658971650215617,0.7501652702880809,0.33840409569378327,0.140945883240504,0.2266381868660502,0.5595082559010977,0.4415567305507141,0.4873471549302528,0.055487791698181445,0.5358042702506616,0.4751024755680622,0.3995725361858063,0.7762866872343438,0.5905740667743405,0.683183065535696,0.33237879251370606,0.7142529106138346,0.6036108382171033,0.7447370510254117,-0.2639236840510262,0.3910316756830809,0.17739099072542994,0.5977120270983375,0.46534971892038085,0.39245110436501585,0.08211874223827646,0.47777635950652847,0.44885809070831817,-0.2756435841356029,0.7304122093005025,0.13594608032752592,0.5831802654440792,0.33804104777291905,0.31935084508129596,0.6175171230157912,-0.03764418000279522,0.31169916475425424,0.37456920301967733,0.21980910286208338,-0.1480089901644472,0.10582416062914284,0.7629734412384052,-0.2023698405074705,0.24788950183686584,-0.05189821001624807,0.6089378377624399,0.7295415711036543,0.639073414030381,0.25053564900390624,0.6344503039744585,0.41282874019762017,0.685369733303011,0.7033986305989298,0.5467601555978808,0.5173508647049199,0.027240060760991808,0.620817970034841,0.5008933255350843,0.5697216502675129,0.6391298563013761,0.32519403786635115,0.8062651706422165,0.4860487238869976,0.5818603695206069,0.4805702236913901,0.4895306613165405,0.3953116085997234,0.6805989092991813
Thal_LGN_R,0.08699421838042759,0.3567633210969439,0.14422775591338116,0.16377098780484411,0.2669965548462093,0.13177695553450236,0.20512042585059384,0.13757592228938223,0.3193298328251256,0.5096055774874652,0.024619399949964614,0.14720300568917113,0.12193061280686557,0.2729382179330737,0.22404734064673687,0.050364864904762836,0.28607834265866117,-0.007783436147973382,0.13419572035673716,0.34678928179218793,0.32990022746639486,-0.21784533771045458,0.13265097744144874,0.3335745782703929,0.37400678510978924,0.7453316845789223,-0.3390202597840185,0.34452947819371943,0.21348978839898286,0.31012668889499784,0.28689204712170135,0.22155874372197348,1.0,0.11239137507110082,0.3618366271556486,0.3808767137247335,0.3521412053387604,0.1862966755936175,-0.14931330854810085,0.05199540848598317,-0.16530094450447913,-0.043429913246640375,0.09711552551734208,0.32049299136621817,-0.08554741900007995,0.3134205766815705,0.5623973131453619,0.31115451680414374,0.43778730051767767,0.4208601641507561,0.29233384864139356,0.36224330855359443,0.08685864423581126,0.20384966464339546,0.13181965880574395,0.28963372624265354,-0.0743229484392445,-0.0758134841874542,-0.027683856233316526,0.5283994003443644,0.17516872448361248,0.1599888723876545,0.17854348397664882,0.289221173206309,0.24594327798012575,0.1369476185954257,0.6796773295288415,0.4326651318045147,0.21476609161641932,0.00340663000910018,0.2948357818445284,0.016067241275180277,0.3724090633036095,-0.21027714726478838,0.15930928079214102,0.03407768942407257,0.42996142284395117,0.2964537511391758,0.33331583237958473,0.11200925629590082,0.30194206970935145,0.2666836395539399,0.23296074108336826,0.22910816280183716,0.30971946003735845,0.007559127815722716,-0.01961366368738367,0.31351091403119613,0.4386457795905829,0.05294890643647984,0.32795581214049635,0.3463261723547113,-0.00650106303132824,0.003817645583771971,-0.04674647458963706,0.3116658694852295,0.16330610516845456,0.5305744928473324,0.05600781485599624,0.038455412575757575,0.23149402656942933,0.17560510132036755,0.29820714120542785,0.07708413804342684,0.3012259662781952,-0.0019065031858695692,-0.00621751631292634,0.09179353271233745,-0.13233199312935254,0.22406145491075868
Thal_PuL_L,0.42178338082453654,0.5811184169479212,0.7039914273834066,0.5900732600124672,0.5082462671954145,0.10648469757591414,0.2726776284583622,0.4010261231314839,0.35391114703785426,0.6042424829348537,0.20360646207962368,0.2068174347963876,0.6611351284410838,0.20209768419424737,0.730528778754261,0.10569463226950469,0.749721998084395,0.6105162380008329,0.07429816788258133,0.1644355648999908,0.3398763091380164,0.5107629954094359,0.4159851444122293,0.3852629486232114,-0.004926584669646694,0.1908654358595022,0.2305456790632461,0.489618244388749,0.6656354966339374,0.6554453440648681,0.05086244615463286,0.5139072089079034,0.11239137507110082,1.0,0.2165967996842518,0.48822757567031955,0.4958364176342626,0.7476973149663627,0.49396969691180886,0.6994469065009108,0.3337419065718129,0.3660806560744888,0.6311215118865942,0.6417794771792888,0.4010995869833707,0.3120170833384609,0.3347567328328365,0.4795416738289915,0.47896735070336793,0.6438560229259248,0.3725660505398466,0.5156209812629754,0.2956907106272302,0.3569750456226385,0.7125902798246229,0.6325168024119497,0.32948894840606496,0.25101629001839215,0.5030055422008664,0.4002483995299304,0.5279766421196588,0.22113188589008867,0.26341155576917863,0.15600372614789793,0.6318265944760332,0.6716271308381738,0.4643318478185711,0.25936693186775556,0.5803247317602962,0.22185242267370323,-0.11917604282851345,0.7562949535426731,0.2856931594636948,0.4662368042410308,0.585911920132597,0.3007090849550179,0.5347330180692571,0.2737894582777365,0.32247469728773137,0.3358973040920532,0.46949412815146657,0.22200056906564142,0.573304377353827,0.377618304607935,0.1446086327450069,-0.07073381032746855,0.07714031998835151,0.34216549161077064,0.5340360869575262,0.7573035449413825,0.16422051197931337,0.5499671548118814,0.24421413496795275,0.6504110245611557,0.38354347983469034,0.4525013350843173,0.5459989934670223,0.24593423838564774,0.4446339387380672,0.271273411322279,0.666572724761088,0.8038632344469764,0.49421739489146066,0.623666065794961,0.5196322710700312,0.46552766436519716,0.31892312353858715,0.4700127480261217,0.06353388510541558,0.5834301761134341
OFCpost_L,0.3190376839965872,0.41258086020207074,0.39837857549046574,-0.13151373179615883,0.5806701440686645,0.5378887067693794,0.7087351422559635,0.4742040172819583,0.5606366494641801,0.44994353514963964,-0.00010380785102446501,-0.13191831513957122,0.021569767295225042,0.7025130876077793,0.18506151599498347,0.5527289426068829,0.5375781729769585,-0.10316233892575055,0.2711296320223282,0.23949826134471225,0.522815960892648,-0.05163430843967787,0.6708742367178607,0.2830047593794776,0.5146438391656138,0.16618506791394735,0.2255238973397402,0.4384540435620221,0.42248213107365384,0.4783149803539253,0.5587504226292032,0.18923576687219731,0.3618366271556486,0.2165967996842518,1.0,0.7109790915262596,0.607311571055436,0.5321154168689931,-0.015899081685966505,0.1764727328662412,0.4102999043852506,0.30827281620950975,0.2860631620326197,0.3409584047394069,0.37421823033696117,0.5756764637178466,0.498845990196763,0.5999645604535031,0.13299856679412803,0.4748784801092517,0.6211246788718581,0.6262952716166048,0.561631878246714,0.6903463153762762,0.44917604058659094,0.23161726461762389,0.05905274378718833,0.49331914455966847,0.13945329474907847,0.3120801951037334,-0.0020555514257893657,0.5327252754908364,-0.06943462298185352,0.0942526876809127,0.3884395707594425,0.3928862295933057,0.34875191398243566,0.5372960930912575,0.63128008653177,0.5452767029963356,0.5316473138825101,0.1617654519790656,0.7810225624561143,-0.19130645495246434,0.5300878792574502,0.6367502614766921,0.37212450172213973,0.5987097597887867,0.7505527260739067,0.5247136391362741,0.5744996480655429,0.5447593688197603,0.43537748842891233,-0.10094357262959651,0.5330068194565711,0.4285089639654397,-0.18930401013285936,0.32818234503024335,0.350687689534596,0.39578007188133274,-0.013577398589191964,0.4758752682922861,0.5312857733713284,-0.05683146354836737,-0.224484210298018,0.3605712933203785,0.40310288853994647,0.4320859516547114,0.5621136910059854,-0.14290752878839713,0.2953766319437736,0.31692719960958465,0.40672208708430097,0.14869948537279762,0.442330499877599,-0.1624699780504804,0.5271508029302188,0.2796536394302091,0.4349289523754429,0.27221571833645875
Thal_PuL_R,0.36891868054607324,0.5690798479234358,0.5825313606714236,-0.08096884748652265,0.7505614515168643,0.3827365587264343,0.7410482199377226,0.6946552474418028,0.7446806178085046,0.411714915141152,-0.048611507336689716,-0.04533226116173796,0.19633645556591575,0.5828390153348207,0.37193083064802934,0.3728422213668712,0.7029513028886952,-0.05888163650356961,0.14910911984871947,0.2670616138490435,0.5534713809793345,-0.017913125382003268,0.6625395316420345,0.20826875601160522,0.6298179321531965,0.32182368667435207,0.13753825944772108,0.4575184659112785,0.5099977740394995,0.5798846688135711,0.718335925607476,0.1817644889285514,0.3808767137247335,0.48822757567031955,0.7109790915262596,1.0,0.7462679908633763,0.6744729491086724,0.09135030014329507,0.24345363307673865,0.28199754689032197,0.31032841419583157,0.4917528406211918,0.47342958588172895,0.5411240795640717,0.7216749391443461,0.4136728228499397,0.5309218421482441,0.30531032109435924,0.7289276319076936,0.7951024592455336,0.6490104587594813,0.4892762395148603,0.6307959863141068,0.5089071247402046,0.5289647935386793,0.03335108365294572,0.4112052136317375,0.14510766949228604,0.1935570766124567,0.012801307629824904,0.7598002880601649,0.08082820593780338,0.35026024488327834,0.43752247673357564,0.6662688373293024,0.4790744601566455,0.7105956051524744,0.6801002947844427,0.3655734320102191,0.6147960126299153,0.36218060910902666,0.8006780293346983,-0.12544541328163336,0.6726625723009695,0.47819190119192173,0.2909034453270295,0.8001949208449466,0.7845041511944404,0.46959670432294365,0.7415521955628906,0.6827545876633578,0.7042757294898282,-0.1353524979672086,0.647342812958128,0.14981473574877988,0.034197308654246104,0.26599738998919603,0.45483706500081716,0.43533885432659036,0.11273288847516108,0.6521187190687545,0.2889269263469331,0.11069556040862029,-0.23126139507480203,0.35203143503703144,0.4447619187336249,0.4155348129785492,0.5034433113592355,-0.031381144468280026,0.5151612356665674,0.5985709272906719,0.5454693521537408,0.22702510458574576,0.6088584814876198,-0.05653661037773687,0.43442471396319887,0.2650960568236027,0.21113381991432326,0.3879999856728323
Cerebellum_3_L,0.5691581570643168,0.6483286770883933,0.7254659911034959,0.1760834233881861,0.6654475594663988,0.3619564570722358,0.6262040166029962,0.6675011252536922,0.6276855540231562,0.6356703951143311,0.0011278868907481287,0.032214643394188024,0.42683152952620895,0.6493053584379476,0.516890384387123,0.4424812854211518,0.7270832814111329,0.18963205661861104,0.09807684193359854,0.2658889310533571,0.6105038403780215,0.1310278698423879,0.6927233478391368,0.3532195886995473,0.3831092655220107,0.20662871144764666,0.2073909611650855,0.5646189221694338,0.6478253209448572,0.7078184824684427,0.4909362772855778,0.404559790829538,0.3521412053387604,0.4958364176342626,0.607311571055436,0.7462679908633763,1.0,0.7179672606221732,0.21804939310694174,0.39881801805809186,0.3361098209878261,0.49510787632988607,0.5965638444189364,0.6639535639310598,0.4764206394437167,0.6547086129177286,0.572167081616524,0.6354247416870078,0.40027899526876787,0.6432539177419011,0.5541336764390042,0.7703706050443558,0.518875470696373,0.7430337029226172,0.6205202943612294,0.5137085698257002,0.1225970121706711,0.42383637534213725,0.33221096564788244,0.4752289119049258,0.2396910527184011,0.4579861535543718,0.1490169146090875,0.32453654303310703,0.6003059767722901,0.5909868855316239,0.48740392650218595,0.5360561020366553,0.657056030326917,0.3638932034278975,0.37052617009955713,0.4150891769051759,0.7571239350695846,0.06916762434327031,0.685624515391798,0.5045853303073441,0.5622535928255273,0.5341385681850928,0.7280788440838656,0.5803281942646364,0.6031244760816346,0.4574328968979321,0.5618075062190124,0.14560064832919714,0.384370367113767,0.10398760678327154,0.07429227074952731,0.6295050148310831,0.6532516937277253,0.5604704688139113,0.047972222437811886,0.5925633196036852,0.3205392485632699,0.25834712766712536,0.0928468990835235,0.47168005340879476,0.5386463623424711,0.31859811596051,0.620364124323814,-0.030917303115228462,0.5518722665241764,0.542202478984488,0.4570303090923531,0.3984459038791324,0.5140809077381285,0.08295753892105533,0.5554141603717097,0.46083029040310725,0.3689514716935227,0.5921442370321446
Supp_Motor_Area_R,0.4968675328859335,0.8122104402635755,0.7797313206457971,0.44390797687739847,0.7560622777092335,0.4303186949317835,0.6345593119094386,0.5649757224638926,0.5171463427019525,0.676431157662041,0.20721066609125,0.07428353891613805,0.5939654016514916,0.5955199120446626,0.7257011735424347,0.39876156384098277,0.9480958993836903,0.4238165099407803,0.19855304807086122,0.19770865698139325,0.5293874468726014,0.37302303872708015,0.72982793239461,0.5119399186439699,0.25161933515870394,0.1692099486101748,0.38126388660169713,0.6780125935657927,0.8606287609365079,0.8288618999245856,0.28052244356320266,0.57148461508915,0.1862966755936175,0.7476973149663627,0.5321154168689931,0.6744729491086724,0.7179672606221732,1.0,0.421789294754093,0.6972201652051367,0.47144335633741913,0.4878396480023371,0.601987917798567,0.7703425148640128,0.5069373731742617,0.42721102411118633,0.4024389441197143,0.6813478973983029,0.4548000547679849,0.7171835900353052,0.5874723456863046,0.7590388141654765,0.518015611372162,0.6205709977711589,0.8897124104559492,0.5841882592052655,0.36087267380542737,0.4324126322712396,0.5027059605306825,0.39509862008339963,0.38633539758151797,0.3740298038968299,0.18139670675546887,0.1505142153205689,0.7195502411960675,0.8037440847651446,0.49710365418016267,0.5555502081902518,0.7433725623596085,0.446469852499034,0.20949860661459777,0.6824335121900303,0.6331404375434925,0.326310195323058,0.83695643778338,0.5226639083341267,0.589480549798666,0.5232336503448504,0.6648473075138883,0.47897686153779506,0.720125818057014,0.48043666465760626,0.7569003778029392,0.28845031069021093,0.39090029441021273,0.18293824802433495,0.06568417848045739,0.5573760123089849,0.6715366742049014,0.8284599089840736,0.07454099450825434,0.6977131000520791,0.42827806064912005,0.5014291155716049,0.2228162370053299,0.5627325390277844,0.7193317584641737,0.31316761516726865,0.6706376773502963,0.1489160291582896,0.6249212377692172,0.7728270757477546,0.5848139484236082,0.6019845355011846,0.590602444075704,0.29067883816237805,0.5260527240901017,0.4365514481093439,0.32464808324535516,0.7031858115110703
Raphe_D,0.5224296797314998,0.37505364333970687,0.5723698061776004,0.4845583595783388,0.12424044939183404,0.020434290946930594,0.0033176376107146447,0.12222861786766546,0.032537043647495024,0.2817358461760546,0.1954838416788964,0.5145154957823854,0.6603372404564612,0.03799470105366354,0.6558994029823614,0.05870799641877016,0.449852620034471,0.5892406774595722,0.2150963706329505,0.3069207121278317,0.1241147292899396,0.5040909046039195,0.21855610030968486,0.09559737027147053,-0.17801009258883932,-0.06828268002063065,0.27779832159547835,0.29742059682765676,0.4988069986871283,0.4572160739876334,-0.3376145765936043,0.5306417529574093,-0.14931330854810085,0.49396969691180886,-0.015899081685966505,0.09135030014329507,0.21804939310694174,0.421789294754093,1.0,0.6659309595151972,0.3132549031132833,0.451434380823243,0.6258425106338112,0.5465233521273043,0.35943155466531934,0.14757645980539583,-0.1799087522173159,0.30551323354897086,0.10629568450577084,0.34662081884310847,-0.015534764737240121,0.300697175993244,0.21155579615204556,0.15700474521753183,0.5440385186049949,0.5138447708913936,0.4695264407336962,0.2621686127192271,0.5314722614974345,0.25122914261862217,0.618191556126096,-0.14517664000460567,0.5155557469289939,0.33243978638471355,0.2831306042067163,0.44081113805191496,0.0723475616591888,0.02703844323561704,0.3058281440316553,0.08237765510212514,-0.37482165852722577,0.7040558520812722,-0.06728275646302086,0.4681223166885204,0.28261106336581016,0.06955385097041965,0.2904685182026414,-0.08010622065275412,0.10106720077311467,0.3756544413316816,0.15200850932423163,-0.2192551364351222,0.10212639010158116,0.3888354964347001,-0.23519674190153192,-0.1415216968154933,-0.1236033647227448,0.38042509439248035,0.3528893480662978,0.5606481457794941,0.3260246114234044,0.4233750395536244,0.10542261774181318,0.6677684304385555,0.49567674798181655,0.472151612103521,0.19156155617750348,-0.007320601141415001,0.30292271406574567,0.5478405856649216,0.4119978937930709,0.4558329956227504,0.18133998660734246,0.6413367571928431,0.3495456878720619,0.6140511537167693,0.28269977529886386,0.46829566325682287,0.10758660440309467,0.3761971413911283
Caudate_R,0.6494825672647064,0.5969337813624751,0.7957197746752572,0.7226616308724817,0.2553360407116781,0.28001011327283337,0.23054149723585562,0.26040830282937755,0.12148958946544605,0.6247335110797159,0.35634872268750284,0.5377311156162902,0.8064657162908995,0.30975143951088624,0.8347527503115131,0.25475091347884293,0.7549551505121207,0.6949466452401535,0.34839530777199557,0.3486664125063462,0.3652925746394241,0.6476353897915248,0.4685698119542557,0.5061050688785202,-0.06693892712183633,0.04120860177609349,0.3401487817492268,0.6719736267455625,0.695775402101808,0.7594329628249123,-0.2143695772826589,0.8541908329457512,0.05199540848598317,0.6994469065009108,0.1764727328662412,0.24345363307673865,0.39881801805809186,0.6972201652051367,0.6659309595151972,1.0,0.3656891320596915,0.5190078670407304,0.4931356439391322,0.8031507783858797,0.33979265772589984,0.13323397585375923,0.16053358075284302,0.5575515832056652,0.4081612984292809,0.5516009937243691,0.1622042255728801,0.576778815701306,0.42662531555149846,0.33683080368887425,0.8645416437118948,0.7124278995047597,0.5880017138077832,0.419656179928771,0.703209161253532,0.5215627259369897,0.8038816742323593,-0.13218499978756534,0.49952255818269437,0.19709320500271887,0.680611305248235,0.658354463626788,0.3761015318272392,0.12418310890317952,0.5539824970467819,0.3587493593048646,-0.31520649186352956,0.9156975535669383,0.11812092965486641,0.6722364169403287,0.4825803199587927,0.346957226010007,0.5709743883245738,0.02074530052102552,0.27768348453273045,0.3940853191421975,0.3179428512825863,-0.04946358023936282,0.2598676806443969,0.6780753806682736,-0.11881199154707434,0.13338845201798885,-0.023447963961792776,0.5910398120114327,0.7236068993050331,0.8228796198984971,0.3359423097968514,0.6923667065274918,0.40255223532837353,0.8160831270520849,0.628375502628049,0.6033633859043556,0.5669337458486401,0.06340470563109542,0.557963212378547,0.6091315605131187,0.6788082096230531,0.7585096102290392,0.43285505520914896,0.902406341510667,0.5051849541830921,0.6371336884940362,0.4376352998188114,0.4854914251170169,0.26052750103470884,0.6974484228874435
VTA_L,0.30454286040264156,0.2416238118271681,0.4283075330715927,0.13564760282310034,0.380015543202974,0.5277527634781962,0.3485514626548731,0.3743320661900888,0.3270333766528461,0.3561908963376424,-0.03306776935343298,-0.20640950305963293,0.24445286426906182,0.4560105270776052,0.2731877086986736,0.4726669689918212,0.42096922599211895,0.2406177982337767,0.31333742990190105,-0.09864248506992597,0.20507547597729758,0.18107224204259012,0.6037171325792137,0.15748542551941644,0.004141979478131492,-0.2622951409214782,0.42016145344471156,0.38632311104146877,0.34009093318042605,0.4005953174504164,0.0860755037340893,0.3246540962723473,-0.16530094450447913,0.3337419065718129,0.4102999043852506,0.28199754689032197,0.3361098209878261,0.47144335633741913,0.3132549031132833,0.3656891320596915,1.0,0.3614487259432084,0.24555871387914122,0.2842671750001277,0.49579706203572116,0.1548335963313609,0.17549471627976543,0.495049182492313,-0.10441460607604786,0.22265157863718393,0.3436626046473147,0.42839220563145486,0.434868040402356,0.45901397146088413,0.45855037460368087,0.0289622874584404,0.16803665156638006,0.5192123057565681,0.29930100299353324,0.16614847826305076,0.10764776631707175,0.2320217833456883,-0.18525215307187023,-0.30166716519261805,0.32487119997047503,0.35308264512882176,0.09645426907085514,0.22007318804039397,0.4767881319392993,0.5163620533702452,0.1668130073784516,0.2954049481544952,0.37680392395174944,0.15193217548506394,0.49412654497961217,0.4486303217796327,0.3402213333986174,0.3165306976991694,0.5033485932681767,0.39022809871920294,0.3955484891858061,0.2480765912330588,0.3246253061236268,-0.06066321452939606,0.23506807218470885,0.32141892785914083,-0.2899681409025117,0.2616754180086888,0.2497731061631495,0.4995048524364901,-0.3193414103146563,0.18269423111834948,0.6110102578387497,0.08842723760992068,0.0596135373980466,0.2785226876284824,0.44540386960723655,0.0430884463494497,0.5662550128082589,-0.02566387696264865,0.20378490691565257,0.2645204742307441,0.28580882890831116,0.23367362058901178,0.2768714253838395,-0.025330540813842038,0.4853364473214305,0.1828914096952688,0.4827560433350793,0.3737159720534801
