,Temporal_Pole_Mid_L,Thal_VL_L,Raphe_M,Thal_PuA_R,Hippocampus_L,Heschl_R,Cerebellum_10_R,VTA_L,Fusiform_L,Thal_PuL_R,Caudate_L,Frontal_Inf_Oper_L,OFClat_R,Lingual_L,Frontal_Inf_Tri_R,Vermis_8,Thal_MDl_R,ACC_pre_R,Cerebellum_6_L,LC_R,Paracentral_Lobule_L,Occipital_Sup_L,Frontal_Inf_Oper_R,Cerebellum_9_L,Frontal_Sup_Medial_L,Rolandic_Oper_L,Thal_VPL_R,Putamen_L,Angular_L,Calcarine_L,Precentral_R,Cerebellum_3_L,Vermis_9,VTA_R,Parietal_Sup_L,Thal_IL_L,LC_L,Insula_R,Cerebellum_4_5_L,SupraMarginal_R,ACC_sub_L,Thal_MDm_L,Red_N_L,Frontal_Mid_2_L,Cerebellum_9_R,Amygdala_R,Temporal_Pole_Sup_L,Cerebellum_8_R,N_Acc_R,Supp_Motor_Area_R,Vermis_1_2,Occipital_Mid_L,ACC_sup_R,Thal_PuM_R,Thal_MDm_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Supp_Motor_Area_L,Occipital_Inf_R,OFClat_L,Olfactory_R,Thal_VA_R,Frontal_Inf_Orb_2_R,Postcentral_R,Thal_MGN_L,OFCmed_R,OFCpost_R,Parietal_Inf_R,Vermis_3,Temporal_Sup_L,OFCmed_L,Thal_PuL_L,Thal_LGN_R,Cingulate_Post_R,Thal_VPL_L,Thal_PuA_L,Rolandic_Oper_R,Putamen_R,SN_pr_L,Cerebellum_4_5_R,Insula_L,Angular_R,Lingual_R,Vermis_6,Thal_MDl_L,Cerebellum_6_R,Thal_LGN_L,Cerebellum_Crus1_R,Red_N_R,ACC_pre_L,ACC_sup_L,Thal_VL_R,Calcarine_R,Thal_PuM_L,OFCant_L
Caudate_L,0.047741861040637684,0.7401181436185067,0.3132237556669875,0.17876454772400008,0.7445775037355068,0.6701004898132195,0.628011360817225,0.21203148434476962,0.6943166339565177,0.33543670332976094,1.0,0.47483685184082286,0.39365795433100637,0.22759718455931388,0.5214281818514114,-0.008228832363807552,0.2532104466713908,0.6465065908141319,0.3869451437641147,0.07149700268821549,0.6970582710047918,-0.03836137971537218,0.5671777191488259,0.38695640161065525,0.7112186462691179,0.5652909411279933,0.7339511194317752,0.5806652766250509,0.0038456332834754764,0.2626403934865397,0.7052171260303213,0.4890112594447421,0.17089150621435828,0.4463585582802404,-0.08885894880260693,0.5467458817077572,0.15637325759606974,0.5355348808713892,0.682563330675464,0.4491263476139272,0.20874485168556833,0.5741634565619866,0.5306920813421024,0.6844515276968371,0.34309576178084306,0.5638323468224115,0.36831339364756743,0.3159978560666275,-0.02702983902548195,0.6869135668953005,0.6898446531175239,-0.04767014214464219,0.6632644340229041,0.4746523499403739,0.35942427789940407,-0.018304678678737064,0.5459998659971281,0.7510255587156279,-0.10922523156488254,0.20852579116956863,0.21448767804247854,0.5819222805687602,0.6271678817284685,0.5865389235840459,0.5539069837632735,0.24062374943408787,0.6248885439101043,0.35200146329550175,0.6243183728263059,0.6146440236216237,0.13554517436835828,0.6640420003158685,0.09392679305732834,0.29809945204249955,0.5641093704882908,0.7027571415208794,0.3780024552222459,0.698816774258517,0.5793051247022758,0.448132628707127,0.3982885246603251,0.04301804721170048,0.3661232880097312,0.24161412361833806,0.5226181951777897,0.509962736832643,0.01661659738123245,0.2693458661079687,0.5791682025232309,0.5588355867931855,0.7149010640832473,0.6382379573500696,0.4029347254639379,0.6903602648823368,0.2616256232513371
Frontal_Inf_Oper_L,-0.21558900108829837,0.3128283904195645,0.5234389136203405,0.27160981569717363,0.4256510703614014,0.555957326368989,0.5477647031112205,0.44540386960723655,0.43804353902412313,0.4447619187336249,0.47483685184082286,1.0,0.2984683880187641,0.543103746049727,0.5565412914678892,0.35756817611972286,-0.0824038067376136,0.4320782393058553,0.5597293789141018,0.16995204339896147,0.6824982450704814,0.34958660384751894,0.6157957855285298,0.5576730614148734,0.5256144252818367,0.8206131857343457,0.48406497832944484,0.6160838554962593,0.3165075022639534,0.5913886236721259,0.735051842954571,0.5386463623424711,0.39830937648741943,0.32757057815711527,0.35082893229095735,0.6679897997476838,-0.09755551747856565,0.6268046485652662,0.6569209798211866,0.6301224847404013,0.015392700637814873,0.5627239169594058,0.38214689118655976,0.5980152965614023,0.5858201794488777,0.2807129246128673,0.21902571438805715,0.6654106122508546,0.21247108852988167,0.7193317584641737,0.5401707261587807,0.21939838654067662,0.6621242048084084,0.5906405665133801,0.487173894353225,0.5191477191391755,0.15651179823552303,0.5514537003025858,0.3618932489391806,-0.15761864738434186,0.4581621970743481,0.39323519489095854,0.4190095673861408,0.6357769078225323,0.22138241217504906,0.060082838618259554,0.43347654257323515,0.48690283605149187,0.6014125575126723,0.5560221219852947,0.031201494619437962,0.5459989934670223,0.16330610516845456,0.4925335113448838,0.2916000795614539,0.4485013262567701,0.5412478201215315,0.5561173816674121,0.3632738617545443,0.6687347820641811,0.3990892634670225,0.4324434003449828,0.5391884431011442,0.6298089346769309,0.21428877036274416,0.6937294426985413,-0.04656111282294887,0.5850898551175733,0.394514779960516,0.25553888377628675,0.6394127619931679,0.5021849759756566,0.7090467354741605,0.4642427886059297,-0.061118735511698184
OFClat_R,0.003714268636883369,0.22945454295046686,0.4117154733855855,0.44189603923703774,0.41972187512272335,0.07631802959860853,0.49668148870552725,0.2001656274679872,0.4486320681027857,0.5888096251086335,0.39365795433100637,0.2984683880187641,1.0,0.5109238553234602,0.31324447598427757,0.3227410114922367,0.3748891579934724,0.3475033243398929,0.4750405513155412,0.4045787677089222,0.6149326383923235,0.2980894297446718,0.18863249338521032,0.30048895037444273,0.3431914355116743,0.18952649718972134,0.4532399538421165,0.23998774630260472,0.2821987669686705,0.5198580041823635,0.488739974866303,0.5063738561424854,0.21657100566928886,0.3194138994018271,0.4105668266164162,0.5447327729440126,-0.04071350254768937,0.35672418029288516,0.4355248317439459,0.43547371952360053,0.4760978397186863,0.6216081812693,0.2790802873057735,0.40525750973276997,0.4057590425085105,0.53751739804442,0.2092315066654253,0.28188251131148184,0.5128491457083819,0.5781464871593603,0.3298564382495482,0.2832259019535613,0.5691824586971369,0.4873803546821943,0.376724670970347,0.16368155358110936,0.03981212026666879,0.4576874222811069,0.20276259889828804,0.38778211435502724,0.09487262181081674,-0.04332068502331278,0.42553116074298547,0.5468735222125479,0.014783946202251331,-0.10443066668685705,0.2950380824638369,0.4862883076805988,0.37265550906812916,0.3355213825670752,0.4320719689158553,0.28748946119016977,0.26992907723204934,0.2611723228981092,0.49879441113278833,0.35235295143008233,0.24664480430540126,0.41745389838449776,0.2911662815095799,0.5723519292121334,0.09941648398874882,0.3385427610536032,0.7144526857330699,0.5127294697619732,0.07187050389812685,0.4464900163281936,0.3881139366990365,0.29434358026633417,0.6317815382533756,0.14319661687531057,0.4988072371579084,0.6939344941871137,0.5131460729349769,0.3896566716431297,0.1970945928088296
Lingual_L,-0.12020277007791863,-0.11066350951845416,0.46651300457096856,0.6414468224137019,0.23609851164893866,0.04975033081977112,0.4293322258723509,0.37680392395174944,0.5073859741337214,0.8006780293346983,0.22759718455931388,0.543103746049727,0.5109238553234602,1.0,0.40355767781664564,0.21085658028634088,0.11030737618645414,0.045557499320757505,0.7883350437636552,0.3863473372233751,0.5986455741983653,0.6677791433279954,0.36527972730064995,0.5349046173011935,0.23193200011154155,0.4285095606605532,0.2005675628631643,0.32742740876369875,0.6739014977808847,0.8732849090297276,0.4588327865375778,0.7571239350695846,0.40386862373773097,0.4542522523165086,0.6579351263805157,0.6444659660908947,-0.13471651213873273,0.4360839776622975,0.4496014194907963,0.669092695341133,0.2158361081413986,0.5504008953700483,0.2824126528102166,0.2766228286712885,0.5502437689145038,-0.06966365206457782,0.3580001303843645,0.5918142751827009,0.6309590579371666,0.6331404375434925,0.2739434100923121,0.7035815523630848,0.4873640084398577,0.4297799432657347,0.3845047613264364,0.22134002254622362,-0.3124704881726351,0.4320959088837155,0.6687446486745674,-0.1805549647545672,0.5028570163885074,-0.13531991031598808,0.23682507733833386,0.6291255397014323,-0.3010488093594176,-0.4203743209250167,0.05270874597161177,0.6976824958930447,0.44785894948959504,0.3160958441147678,0.15162042173915496,0.2856931594636948,0.3724090633036095,0.14017355312652607,0.2476586794103465,0.07630391037489584,0.37661821352625235,0.22876380846729297,0.08480266308155267,0.7427437592816033,0.18326170480899628,0.6715879736222384,0.887136322231774,0.8311325160110221,-0.32245898122679323,0.5931423812346264,0.1548617249090214,0.5050010546087917,0.5246112411936406,-0.13840163683920362,0.5000674535107602,0.4794541730480426,0.7642356625634688,0.10367963762142095,-0.27405742945352435
Frontal_Inf_Tri_R,-0.18858611644725576,0.4192095060846845,0.5247890970748499,0.04472015918838223,0.5647501033120564,0.5749413199240929,0.641773438548666,0.37013460197159015,0.6473096670917804,0.28638683763743694,0.5214281818514114,0.5565412914678892,0.31324447598427757,0.40355767781664564,1.0,0.2940141379524749,0.09997509607110053,0.6353413530420258,0.5748234567029261,0.17599379833329126,0.6320143844390509,-0.09958419710841157,0.8123865633855106,0.5598850703118036,0.5395135192238985,0.6638239545768018,0.5092175126934887,0.7131703464200662,-0.1343757471035905,0.4891917466832641,0.7199931055769075,0.6447166661300097,0.506983100278313,0.2832541262401191,-0.010740360003543144,0.48756528587054443,-0.10471997798309401,0.7853069119858567,0.6998933202700812,0.510678508780849,0.2638103938279866,0.4214117139731068,0.6434380625494247,0.6646954743907909,0.49709775531375505,0.3540233229985984,0.3040664835029587,0.42918178192461387,-0.008149163470454695,0.6251124636106109,0.6757104063536084,-0.010096668107195398,0.588338109735134,0.3436219611339157,0.45151157996733127,0.15031066552218503,0.532482863811283,0.6112332395059106,0.20960288293534185,0.026020174083408232,0.5171257571368374,0.48941060676090503,0.6032449747100949,0.5688865137488424,0.31867815200368854,0.27289487678351526,0.5997637831853566,0.3406316767638125,0.6547991816718894,0.4948900793534652,0.2537482216089676,0.4616897803234611,0.32805018453467577,-0.011470762974315346,0.42020019905358075,0.4265062776774094,0.8263588791102143,0.5893415375625928,0.46106737531103376,0.6451697762186331,0.7166862636833935,0.03325769274568083,0.48628263835173025,0.5492679450352321,0.378668466110852,0.6609635526475126,0.07229671922266888,0.48202867221899015,0.4750434673265719,0.5697728878430647,0.6412360325340908,0.4551130008420703,0.561718782947046,0.47738595394667566,0.202075928823161
Vermis_8,-0.1533873871774647,0.10115008245204488,0.499339308197693,-0.007988236073878514,0.05562281129246832,0.13338845632558907,0.16132734243780775,0.31333742990190105,0.14069859383273814,0.14910911984871947,-0.008228832363807552,0.35756817611972286,0.3227410114922367,0.21085658028634088,0.2940141379524749,1.0,0.059372808506514725,0.20401823692776586,0.40542031559381486,0.22299689605918077,0.23997841786517873,-0.012709112614340438,-0.05231470228369332,0.5009205284748859,0.1710304955599297,0.11770976592226795,0.2350876855719339,0.16152453062683095,-0.0014038646041858276,0.4515023218196996,0.27824689630053806,0.09807684193359854,0.45139395955911205,0.0786945485992452,0.20940564769763362,0.3544046809330331,-0.6707175561331831,0.16151834383692495,0.29455727203334353,0.2474701197782798,0.1869521920121009,0.1970116088545926,0.2628869438676045,0.15617210377464233,0.6260405578691703,0.18710578261946495,0.19931748206841937,0.354515140117613,0.3253860976715661,0.19855304807086122,0.2085523777917509,-0.03916059885332606,0.30639348427455637,0.2661380462675438,0.23800303276448526,0.5796301592582428,0.012866667221105462,-0.03498512427908423,0.22812469065463417,0.1003738852225358,-0.03660115220509088,0.04548989978201104,0.07653487972364476,0.12995685180126856,-0.13616968519080933,0.24556118546320646,0.3611906031138381,0.11278807247506975,0.2978566741295833,0.10336383975615926,0.5206792046403415,0.07429816788258133,0.13419572035673716,0.10812083187614537,0.1681229971667249,0.22688925131521118,0.20516381464974176,0.24297550683342817,0.17916616035176666,0.41468355337103935,0.09757163113124966,0.05789009876552633,0.36105258599561885,0.5452973579392364,0.10396702163723934,0.47334378479318023,0.28009464701951664,0.502748068550766,0.2528030450726899,0.10631707397757172,0.13031416276829974,0.3790091798770985,0.4212437793747928,0.2725396933311812,0.2618895978164776
Thal_MDl_R,0.30793477207807457,0.443188924480092,-0.10708662267206535,0.3367008977071136,0.45144083445823785,-0.07161113645481584,0.2897840177632702,-0.30166716519261805,0.37756336277891767,0.35026024488327834,0.2532104466713908,-0.0824038067376136,0.3748891579934724,0.11030737618645414,0.09997509607110053,0.059372808506514725,1.0,0.3632833264507991,0.1661092018493037,0.32954135780064503,0.28392564094061706,0.043448385290446305,-0.061849661480275944,0.04200180115589241,0.3318737033226461,0.06995862506198956,0.2596659664030385,-0.030584524212270668,0.15179684164354576,0.07632135119891245,0.19191393778401997,0.32453654303310703,-0.19625725010159908,0.15040065127279412,-0.015345329193800298,0.20468618483242962,0.11192658563809628,-0.0075198722041250375,0.404647364510377,-0.030267635249085968,0.43964140358729914,0.4727309305713804,0.3872062660804028,0.24028858387094262,0.09833093566415638,0.12457674089057968,0.11578487596018334,-0.012699183999890642,0.3830602582480853,0.1505142153205689,0.2894115876096091,0.20440749583865284,0.19559399402349753,0.4040436873303371,0.2172592870979247,-0.2354811368115226,0.14960073305243876,0.21024717562168171,-0.42832773549715286,0.6840330067583625,-0.09092866918762184,0.042710896516178015,0.00011694482940054774,0.23359638309522843,-0.01120799987962657,0.31165504951970735,0.1620051540182478,0.0648286737899386,0.3106454509867114,0.41714071444459805,0.6172477469352976,0.15600372614789793,0.289221173206309,0.15301117040439288,0.6886917711716461,0.051631647323882535,0.2256501522490472,0.39686313350181995,0.5468739509118685,0.2632806926730506,0.13743836838153312,-0.05843612501685861,0.190417635664977,0.005649790735694142,0.24237065878418,-0.04077215268422338,0.7049541622202415,-0.2346903551306018,0.2563426631406215,0.3083427139526899,0.16528372325879978,0.5717558408242743,-0.035736877264607,0.31727668794690284,0.6077839543012687
ACC_pre_R,0.11796348016175966,0.812135850061639,0.269359136739744,-0.09218059538008354,0.795032403489926,0.6212547410927532,0.6430273160892828,0.23367362058901178,0.5166406982228215,0.22702510458574576,0.6465065908141319,0.4320782393058553,0.3475033243398929,0.045557499320757505,0.6353413530420258,0.20401823692776586,0.3632833264507991,1.0,0.2514405970468229,0.07593746463243248,0.7078709091437888,-0.20732294033798132,0.5802255262337253,0.3622491631227677,0.8152716908487911,0.6113881610137515,0.7921719354560993,0.500531307013071,-0.1533515062761608,0.14304676655642673,0.8028324687469638,0.3984459038791324,0.17115295627495397,0.29152673886667196,-0.16916506176119173,0.44959089371649363,0.08043697968089725,0.5762747536785923,0.7144872870725351,0.3490437017096566,0.2198846233874731,0.5578081554432122,0.6803377915551226,0.7809334972159298,0.3584042227985637,0.548984431322956,0.23543271896344115,0.3209175108105559,-0.05922339257208971,0.6019845355011846,0.7164650428534716,-0.18687056438750832,0.7727529813923582,0.4642237886830007,0.36373596443054196,0.17155835386181442,0.6866105211137453,0.6442331682130111,-0.2758909818866983,0.44039060691186355,0.1726527166737856,0.6412636905266311,0.4974987361235092,0.545814806147399,0.6246871795854676,0.5497368197996084,0.7180682865549939,0.17776036525485622,0.7524579901927203,0.6525619946647337,0.4104102988288894,0.623666065794961,0.07708413804342684,0.31264683622764794,0.7604464507679337,0.684411430428801,0.5542797222037812,0.7721126768460892,0.6961369548243171,0.48110916123695585,0.5438727653768699,-0.11121869349574633,0.1992951859761003,0.18498739949829127,0.7078645419151784,0.4319513360301107,0.33003327931283144,0.23952594859715565,0.35016494314725244,0.8428258699819404,0.7309255445583681,0.6683532176650205,0.32253899137319264,0.8525808959628565,0.6043275827304209
Cerebellum_6_L,-0.07945201575391274,0.18545553647177124,0.6301009030368929,0.41983122031036607,0.3684745953137376,0.29998831955935307,0.4110078348558362,0.45901397146088413,0.743580483059392,0.6307959863141068,0.3869451437641147,0.5597293789141018,0.4750405513155412,0.7883350437636552,0.5748234567029261,0.40542031559381486,0.1661092018493037,0.2514405970468229,1.0,0.252821918050871,0.58972955799483,0.35945322214534176,0.43681713342128975,0.821406222556794,0.4062044577022609,0.5047453651179254,0.4319084898648667,0.4274443772565417,0.4121861897542589,0.8139683081266759,0.5716834754512692,0.7430337029226172,0.6832261530553141,0.5668357139701132,0.314285367091812,0.6841027559940238,-0.27396830620339646,0.44742024644517076,0.5511413517443268,0.5798071364670564,0.16716589864991752,0.4838803344967374,0.5794599154383729,0.36508066072579204,0.7806234461701627,0.13417653278980513,0.6092292360962639,0.7320080492944437,0.36183511373381616,0.6205709977711589,0.40823012893938254,0.4502237726364931,0.5252462937844604,0.44478009783660377,0.24768721521284767,0.23585018324220502,-0.003512879734362191,0.44797410435662377,0.5787097932318785,-0.13044678242956576,0.41501328051688635,0.11761149758892088,0.3369446644233836,0.5078734505288035,-0.058846254502356615,-0.12161510246344522,0.41354923548358474,0.5186877691488929,0.5900429782055926,0.4760133294626411,0.2537337619498229,0.3569750456226385,0.20384966464339546,0.13595652285380144,0.3362339386696466,0.34516525012862304,0.46769579216542406,0.3365363085001693,0.3355211302942807,0.7465747035890584,0.34030151924531143,0.34679212232714135,0.7504643451316491,0.8060049260970008,-0.08095233763383052,0.8358050421714508,0.11754414094467493,0.6318372924941724,0.6116279845669262,0.1155333322991429,0.5659527271479206,0.5256723575759275,0.7858886195081071,0.3144933231015874,-0.05436802407944341
LC_R,0.131654476276199,0.04006754327990419,0.13480640773867375,0.5747716678400058,0.17124309485443476,-0.00953269625439514,0.39110835441371233,0.0430884463494497,0.24187059174261769,0.4155348129785492,0.07149700268821549,0.16995204339896147,0.4045787677089222,0.3863473372233751,0.17599379833329126,0.22299689605918077,0.32954135780064503,0.07593746463243248,0.252821918050871,1.0,0.33998360750347284,0.36314801931998175,0.1499285607883695,-0.022849423168364517,0.14107101085964668,0.1196579272844658,-0.02321525605322414,0.21910340830198707,0.33871647518656606,0.36228798008062046,0.15288674602711494,0.31859811596051,-0.20465072853022737,0.007523222641428399,0.45909150849822766,0.35957580727854194,-0.10076670961546794,0.3177172420648885,0.26738809706272054,0.3003743242404736,0.3581273179425686,0.45051422258387797,0.029251735523134165,0.2305305192946479,0.053903855637966465,-0.09099210406951319,0.15010662901367722,0.08473391317154029,0.5067588105441917,0.31316761516726865,0.17748228970346971,0.2541686634433408,0.2691510903832763,0.3330360334903266,0.5222410374659306,-0.060748280372108124,-0.22365057465560653,0.23582078965211745,0.06813072186137796,0.351513677120507,0.32388887804811817,-0.023673240656916325,0.08856229341421161,0.3871486522544133,-0.2868209735817092,-0.08808318722960923,-0.1383443500795396,0.4571501241475858,0.1497631680605375,0.210719771590369,0.340777596384694,0.24593423838564774,0.5305744928473324,0.2828262916595224,0.2682478678905982,-0.070413956302204,0.22547854299342873,0.3138065675606698,0.12927917169220027,0.4587093598791961,0.22675920525123075,0.36787130192411266,0.4202673640858345,0.23735393381650471,-0.2666090216667626,0.02196797343499437,0.3755828587674493,-0.0525791103338392,0.14263200415383573,-0.0014138428665430624,0.20413855644247578,0.3000248553425031,0.15804372244023726,0.07372896015015325,0.03467185611862972
Paracentral_Lobule_L,0.056691296111074735,0.5795466206801142,0.42552699646178804,0.4143663214834132,0.8004034016874619,0.5345025320327129,0.7949344027139494,0.42096922599211895,0.7140146845059784,0.7029513028886952,0.6970582710047918,0.6824982450704814,0.6149326383923235,0.5986455741983653,0.6320143844390509,0.23997841786517873,0.28392564094061706,0.7078709091437888,0.58972955799483,0.33998360750347284,1.0,0.3296217529724557,0.6387633222676855,0.5218901447395613,0.7594135598633953,0.7235743722113246,0.7456669230209317,0.5995441524714534,0.36983344985844574,0.6527686966273076,0.9068054290386226,0.7270832814111329,0.28214657465670473,0.5039379790046737,0.3753439542657435,0.7742429571877455,0.07614306719397543,0.7093447942907308,0.823420035640598,0.7721949627941416,0.25107391416654984,0.8074706992201922,0.5812239810867956,0.7752155087593425,0.5483167272817977,0.3948193412146126,0.3480245162980966,0.5291969707828477,0.31006853027869935,0.9480958993836903,0.7460328710899348,0.28164871288852705,0.9355230180427042,0.6723911726624439,0.5889567890473223,0.21758032114367468,0.2879834715390062,0.8401017154670046,0.15448250969019628,0.23622398255122704,0.4044649071524606,0.4316677358652044,0.519809253108415,0.910081894067767,0.3406454421993756,0.12873419798152713,0.5531578461654059,0.6986390585494721,0.8492598054894526,0.6978698568981074,0.331428461685627,0.749721998084395,0.28607834265866117,0.4147964590560483,0.711041820112714,0.6090931197442575,0.5694743612215077,0.79674974454928,0.5539132737368909,0.7882333194711638,0.47591339461566357,0.4456653338027463,0.682756897567283,0.5732328069675737,0.302655430578707,0.6524833455040063,0.2913071135581004,0.4410050426167928,0.562851892439975,0.5017945523037273,0.9078082979291625,0.7877361237305133,0.7134517165685726,0.7433952227392088,0.23696395475331386
Occipital_Sup_L,0.08138146750355119,-0.28307861241564386,0.13015397055758868,0.7547613621346597,0.000364063539859871,-0.2438166880114989,0.13574545242033448,0.19607384357581137,0.0979692116309261,0.7075772590760679,-0.03836137971537218,0.34958660384751894,0.2980894297446718,0.6677791433279954,-0.09958419710841157,-0.012709112614340438,0.043448385290446305,-0.20732294033798132,0.35945322214534176,0.36314801931998175,0.3296217529724557,1.0,0.03595226367199676,0.2081163861062084,-0.014659696283401078,0.20720457211019344,-0.07071642917912077,0.11024223250231775,0.8885847046346125,0.6021302601860601,0.1216429977414043,0.41613661491954174,0.08917148389312966,0.30678394200704007,0.8002143301160596,0.4593249100769241,0.06083305389245754,0.14926968126451676,0.08538908349819353,0.4609351571659978,0.09432643536579027,0.45827832510360045,-0.03884320445347662,0.04178626682833914,0.3102916369113713,-0.24160935878723916,0.18453477038903773,0.4565907360514947,0.5628468922036473,0.318058841090248,-0.030715428553544692,0.8268228995217909,0.23656787396888107,0.4469133974008281,0.34113521140556075,0.1794264360142468,-0.525708756123538,0.1456417808228148,0.4829553051936877,-0.13260985059233166,0.3697017535871571,-0.2544641879653578,-0.06415843517319571,0.41740997429082854,-0.36215422647628354,-0.5357311839738653,-0.26441366837956254,0.6425962555331711,0.12292866574934937,0.23695979762255912,-0.08256099366642441,0.10776693381633906,0.27121148656921745,0.45330156666082105,0.016122179031323944,-0.10756965632146798,-0.0781295574382781,-0.0291458498813636,-0.11478089047073659,0.34985705407688783,-0.02639871994964697,0.8714053798554929,0.56969683346325,0.42070490898260093,-0.47153240480389913,0.23156356819392948,0.0899487479873803,0.2787093784453761,0.2398697240331754,-0.3629418070355759,0.22577448492890825,0.21808824250857853,0.4663100690705542,-0.1394241513268628,-0.37881642945588745
Frontal_Inf_Oper_R,-0.07279689776557187,0.4128567433192642,0.3892860674669135,0.09997159830277563,0.6000951688012154,0.6655231608914973,0.6403856565311103,0.410215857865194,0.5650764577699241,0.3007449384686948,0.5671777191488259,0.6157957855285298,0.18863249338521032,0.36527972730064995,0.8123865633855106,-0.05231470228369332,-0.061849661480275944,0.5802255262337253,0.43681713342128975,0.1499285607883695,0.6387633222676855,0.03595226367199676,1.0,0.4297868057102324,0.5997207949666735,0.7737760243696451,0.5266898941346487,0.7493679282601649,0.006187341859840713,0.39882748991790756,0.7412592114325521,0.6034213272272828,0.355538473082682,0.3082133409457993,-0.02625491025591978,0.510484475071379,0.13718664932891023,0.7776861403640669,0.6205529266446153,0.5324431826286915,-0.01836250812186372,0.39200066510287385,0.510798298247966,0.6433224508737463,0.3155271996922288,0.310528884401856,0.3391864644611185,0.45419225585141176,-0.13862967960145903,0.6830159590857945,0.5849612084066986,0.029188145831076408,0.6010075913790306,0.3886596113134781,0.35282950471498176,0.11515845320026775,0.44910807601660974,0.7542100290527564,0.22302059615260836,-0.08528693823537108,0.57829824219599,0.5551978449259761,0.5570366085299809,0.6333602142579673,0.4418698665810966,0.08520298737558203,0.4772576786559533,0.39098544149558945,0.6123535968806957,0.4945078375286282,-0.04394484790988853,0.5364716196200464,0.18172949186919743,0.17561321228685975,0.30733554025080834,0.49113053336527424,0.7569375058824717,0.5577022153307798,0.4302722216193371,0.5291905264159307,0.6828788921795818,0.1443747915203454,0.36133690814428154,0.37193602909069856,0.25735581837041394,0.5581057491315352,-0.1018956777277682,0.40583540248630445,0.31085272475487175,0.5078604118864783,0.7352634075880609,0.3261910819865074,0.5040894132476211,0.46688853968441096,0.013841882574618778
Cerebellum_9_L,-0.16719814702640204,0.26819025727736645,0.685590799249551,0.15488867869968076,0.3218623524826617,0.3891898570374041,0.28128884542880006,0.4853364473214305,0.5629672380929434,0.43442471396319887,0.38695640161065525,0.5576730614148734,0.30048895037444273,0.5349046173011935,0.5598850703118036,0.5009205284748859,0.04200180115589241,0.3622491631227677,0.821406222556794,-0.022849423168364517,0.5218901447395613,0.2081163861062084,0.4297868057102324,1.0,0.4478836216681771,0.5171177120736797,0.5454112200066354,0.40218249589954047,0.22449041167725922,0.6902465627826563,0.6138560815152158,0.5554141603717097,0.8288862277075736,0.5517260161757864,0.09475674206764852,0.6199583457339571,-0.42605853764212115,0.34742461663628205,0.49077232564424295,0.47820294335956187,-0.0003881860888301058,0.35793420748763805,0.6769385107701676,0.2972194786606394,0.9336659700971773,0.24821950659796974,0.6757488363975557,0.8212138012517696,0.1305624005213857,0.5260527240901017,0.38766752370447083,0.2483462916458868,0.5303050355775384,0.43874352733717165,0.09169636752125793,0.43913284107411926,0.18683080400522611,0.40774831375492354,0.4774468414810124,-0.2298658451235616,0.2908689904791939,0.22491374089896893,0.30827368051364606,0.4072262534723971,0.08630564324902422,0.05990361956808619,0.6259010531400097,0.31599842256763666,0.6292273004847254,0.3970436126668105,0.21446229713837206,0.31892312353858715,-0.00621751631292634,0.115956086435141,0.26577760754760654,0.5032054661856736,0.39500441056577384,0.31323175426867883,0.40582250693366884,0.5317654631026403,0.3357025512212406,0.17336831197650496,0.5417072498696379,0.6898234994687715,0.11804037424900111,0.8371756315109432,0.008470050869535969,0.813140426973416,0.4941845538794751,0.2415056662166512,0.5670926569602327,0.45428060651402474,0.7207282787436573,0.40029169952185756,0.040541976419185506
Frontal_Sup_Medial_L,0.24042684716357796,0.8174031758296146,0.3365389247158684,0.10807085779181078,0.8329637995004857,0.70452246378205,0.6747977762040878,0.3967374187150233,0.6698270091526033,0.3862648966810328,0.7112186462691179,0.5256144252818367,0.3431914355116743,0.23193200011154155,0.5395135192238985,0.1710304955599297,0.3318737033226461,0.8152716908487911,0.4062044577022609,0.14107101085964668,0.7594135598633953,-0.014659696283401078,0.5997207949666735,0.4478836216681771,1.0,0.690972698692909,0.8518590642994353,0.545903062892986,0.10570609855066851,0.31874446853448196,0.8339812855003551,0.4850281291277174,0.19960845201932828,0.4868139881842574,-0.033004135629995275,0.6342996895053707,-0.021814978669959767,0.5384042472644974,0.7816907782105619,0.5257603903145841,-0.01758919498342159,0.620454110452975,0.6371128458910279,0.8038961237975609,0.385333340965688,0.45895460685440465,0.47959094482097664,0.3838585386267369,-0.03993289120418561,0.731434188632411,0.6862324768468209,-0.03661738375349699,0.7968316873553751,0.6115006808519721,0.3025616535544894,0.13245242110038777,0.5004868428708258,0.76548306629378,-0.14510546708179517,0.3235588383935112,0.17246706794594585,0.6850530235696559,0.3422936571944201,0.6537797172744031,0.5631186347843763,0.38042267945577884,0.7041050256329892,0.3897307566975641,0.7832237666358639,0.7584604247771741,0.3319367749134899,0.7413757232436943,-0.0011650248068234218,0.42647571274946805,0.7079730498903251,0.7315749333613045,0.5357949727064094,0.8215182905870102,0.7209103618284667,0.5676567371852207,0.49013793416477947,0.08167455270637561,0.2815237435418109,0.2638903291634433,0.5337293987033862,0.5036616086503597,0.23409865974083957,0.2658284532755851,0.31454864295703167,0.7444776653492766,0.8102312908675242,0.6654207209737235,0.4484231076169725,0.8675125230469144,0.4733599859400482
