,Thal_PuM_L,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Thal_MDm_L,Temporal_Sup_L,Precentral_L,ACC_sup_R,Parietal_Sup_L,VTA_L,Raphe_D,ParaHippocampal_R,Thal_LP_L,Parietal_Sup_R,Red_N_R,Cerebellum_9_R,SN_pr_R,Temporal_Mid_L,ACC_pre_L,Thal_AV_R,Vermis_7,Cerebellum_10_L,Frontal_Med_Orb_L,Thal_LP_R,N_Acc_R,Thal_LGN_L,Lingual_L,Thal_IL_R,Thal_VA_L,Vermis_4_5,Thal_IL_L,Thal_AV_L,OFClat_R,Vermis_3,Cerebellum_4_5_R,Supp_Motor_Area_L,Occipital_Inf_R,Temporal_Pole_Sup_L,Cerebellum_3_L,Vermis_9,Paracentral_Lobule_L,Amygdala_L,SN_pc_R,Calcarine_R,Thal_LGN_R,Thal_PuL_R,Rectus_L,OFCmed_L,Frontal_Med_Orb_R,Olfactory_R,Cerebellum_8_R,Red_N_L,Cerebellum_4_5_L,OFCmed_R,Paracentral_Lobule_R,Cerebellum_Crus2_R,Thal_PuA_R,Thal_PuA_L,Temporal_Inf_L,OFCant_L,Pallidum_R,SupraMarginal_L,Vermis_8,Amygdala_R,Cerebellum_6_L,Occipital_Mid_R,Temporal_Mid_R,Thal_MGN_L,Postcentral_R,Thal_VL_R,Frontal_Mid_2_R,Thal_VPL_R,Thal_PuL_L,SN_pc_L,Occipital_Inf_L,Temporal_Inf_R,Occipital_Sup_L,Cerebellum_Crus1_L,Thal_VL_L,SupraMarginal_R,Calcarine_L,Cingulate_Post_L,Parietal_Inf_R,Cuneus_R,OFCpost_L,Temporal_Sup_R
ParaHippocampal_R,0.4661258949781631,0.31127365211977653,0.6800037702734988,0.5543328079021197,0.42119260162917876,0.6387258671505188,0.6987232871737818,0.32747434393636554,0.32489586780022783,0.24394956730134076,1.0,0.48993136018579353,0.22025242049187835,0.3901265622709727,0.3432996526871986,0.453086370036287,0.1837462632519624,0.35467061389051835,0.3101945013936023,0.3060810582659708,0.6737616155540986,0.15489777110058486,0.4058615209220659,0.33252718554619215,0.27490344259135957,0.5263404844830505,0.5544814362005156,0.5601766742078433,0.6933744652885412,0.518801975994175,0.10051636144364699,0.49129354904308864,0.6083470763593,0.7560111678847883,0.6443633363498483,0.2257054757403431,0.10802247801048016,0.565923018580664,0.1776367552767005,0.7344804295711798,0.24130504824882243,0.3287210502333265,0.5411025146363185,0.42376300472997397,0.44327055618232813,0.2207522165704681,0.27984521160536957,0.2011772711120135,0.5240464355654629,0.3765405138545534,0.3497972800465953,0.686269518782809,0.07237126527585488,0.6635183700349481,0.25202489381828763,0.30526980168699636,0.32003704762337465,0.3276077103962491,0.11925805477883684,0.3976784811856908,0.38963304165901963,0.27986185926801,0.2570811003008058,0.4624779987918369,0.16608981812420992,0.43823690941785437,0.17964754334304425,0.735014405837932,0.5373465983644263,0.6224765826580871,0.4485057025369298,0.4936771915315126,0.1998332890910102,0.19209573815294453,0.38154692640068283,0.1467318244017243,0.21486189379757756,0.3276860810828255,0.6191801533202458,0.530390079212309,0.50944312466658,0.5453980863018307,0.41705199014460104,0.5134685896752359,0.7363220837842137
Thal_LP_L,0.8171074030830295,0.3547399361663772,0.4839131690309827,0.6916212249133877,0.7184778175622542,0.5056711372093622,0.8494583835145391,0.15558400760572239,0.2645204742307441,0.4558329956227504,0.48993136018579353,1.0,0.09965585327784848,0.530736524181916,0.470383985187324,0.5159791222562339,0.40354649354490313,0.5330512790970464,0.5349612707269181,0.243058589509402,0.6043392150294135,0.33511693489339917,0.7787634409175008,0.1725523091364995,0.20925442197006147,0.33877471128704634,0.45824244246628026,0.5373447824534499,0.7309706687077987,0.6276010812302468,0.5355729233310461,0.44741576649908804,0.7654602827070178,0.5616638411179562,0.6943021242514721,-0.0444122204627344,0.3202243893541834,0.542202478984488,0.19201457023585064,0.8151328829115982,0.4620057463749024,0.3395325880966899,0.5278782712570251,0.17560510132036755,0.5985709272906719,0.3901705480875771,0.30869149148486363,0.3627563229489514,0.2756627676836339,0.3932167757357582,0.5448727176587391,0.7228642569398995,0.24509781477981757,0.6470509292412906,0.17922525554870652,0.24850182091220305,0.7117372373622931,0.6041165135694623,0.3505725044981318,0.5346726167721371,0.41789099152371256,0.2206242086963631,0.41900143004292373,0.43550155015308095,-0.005225228667612915,0.22935822480094445,0.4927178553040704,0.6879668442299423,0.7669135804478556,0.7183529141690727,0.779055346578138,0.8038632344469764,0.4003360042628492,0.05346281252030318,0.22257084909187022,0.13410600555261848,0.3188727459738497,0.6743549569863757,0.6034940330661647,0.43654049808388723,0.501461116556814,0.507956267861105,0.33840567539628513,0.31692719960958465,0.5242034892357346
Parietal_Sup_R,-0.09961111380774339,-0.18057937110725794,-0.10633448839193259,0.4099590072513686,0.06804312029478422,0.3588983978576594,0.18800509332292023,0.841870911971921,0.0163846416586592,-0.14936651853467817,0.22025242049187835,0.09965585327784848,1.0,0.07018153794038375,-0.07288266947718412,-0.30896749792441314,0.29610256132398977,-0.2946219607077091,-0.077948573472543,-0.15343559908166657,0.08627013979793972,-0.34781345210043435,-0.09092836837563589,0.5445183598032188,0.3019266946523566,0.46916319700214565,0.32902811189192976,0.1180469056972642,0.13488400755221416,0.23823202298534463,-0.4414455731542027,0.3399947001024598,0.07091001042276024,0.31833750745068323,0.1417709790436989,0.15085634852761454,-0.13512502174718855,0.3732802480944204,-0.2790599128928655,0.3080584043762793,-0.27076510397030956,-0.07099490400305354,0.21924543184710585,0.3472759813316221,0.5689328461842384,-0.21317646744203664,0.12879155319671293,-0.4807405285279449,0.21442955728285334,0.013084574872694179,-0.19538259590807547,0.07339386860499897,-0.33517107968858567,0.4606840724949375,-0.20813963059914578,0.6833014442452692,-0.24733472844589996,0.16207752361939598,-0.14536031870649413,-0.25956899834121494,0.4117693934400106,-0.11471027733552412,-0.2994519557989799,0.07650156200281132,0.7276491237877886,0.13990983598945406,-0.35539734510150817,0.538608693710471,0.15368214907699287,-0.06095562639315884,-0.18119316445241285,0.08480697128637527,-0.3112476568816653,0.28780996326769503,-0.19589266464718466,0.6886638931023454,-0.09445851200307731,-0.24650870504424718,0.47722588737131943,0.39109611676389355,0.32477135069906793,0.7138287602542676,0.7305352278598863,0.36540899980946495,0.21658067245979307
Red_N_R,0.3784081788010024,0.4644291614288014,0.4750434673265719,0.5390399465569882,0.4428864856258494,0.3440912504551451,0.5103859487287874,0.18566312446997546,0.20507547597729758,0.1241147292899396,0.3901265622709727,0.530736524181916,0.07018153794038375,1.0,0.5438873021648128,0.24866187873220913,0.45872080417608724,0.2393611664792999,0.45040438528024285,0.4608822939937844,0.4140327408737882,0.6395387636434193,0.5689681677681351,0.3846516017867951,0.16506249988323496,0.5246112411936406,0.2753345819753317,0.414322857767191,0.5662143347717189,0.5554255920660397,0.2523462479007681,0.6317815382533756,0.4352746704332983,0.48743785935187134,0.4731328429371464,0.2628111288650683,0.3818275282468372,0.6105038403780215,0.39260849039602896,0.562851892439975,0.13000980540145074,0.290833002184209,0.5652657416351576,0.32990022746639486,0.5534713809793345,-0.013960824829547221,0.26720458156739085,0.25717968484222714,0.33254866377897463,0.38153046135490315,0.5026092917363497,0.48035245954426714,-0.07831315057947633,0.448327406127551,0.13142110181553562,0.33898275631998903,0.47387272934604496,0.38079754654876735,0.08060745892022546,0.33704101316766255,0.3066524966700218,0.2528030450726899,0.46271741572814024,0.6116279845669262,0.22312749507396848,0.36461750515273544,0.1469019080587223,0.4485594889041217,0.7000200795772501,0.45271598994526036,0.45344914469813186,0.3398763091380164,0.09936877228308566,0.34122993574715665,0.2748996128348509,0.2398697240331754,0.4823377866701213,0.2807640855455666,0.39620159556240686,0.5464482268513475,0.3499757488980429,0.3914038462328091,0.21629883537598138,0.522815960892648,0.37875232165623907
Cerebellum_9_R,0.3829098662048664,0.8421208368927834,0.49709775531375505,0.43533049993738143,0.3985496536195197,0.4803321622420307,0.560971023153772,0.23410426470424883,0.434868040402356,0.21155579615204556,0.3432996526871986,0.470383985187324,-0.07288266947718412,0.5438873021648128,1.0,0.3443847967809544,0.5170934277242863,0.1923660671681319,0.4533649337527929,0.8347116461079799,0.3083015356473117,0.1810250005393076,0.6018789641303315,0.2942547125041017,0.12431516653756301,0.5502437689145038,0.20968597086198257,0.23429614509829563,0.6454424151467583,0.6325576878164161,0.22575334840153413,0.4057590425085105,0.60217207986953,0.5728714906852923,0.3486766944064097,0.4725467537616661,0.5707435536177614,0.518875470696373,0.7787019368207122,0.5483167272817977,-0.01044165810436506,0.5147708421411739,0.7174275946618646,0.08685864423581126,0.4892762395148603,0.1920888802280199,0.3077739401503742,0.1252059430419171,0.2821577545223467,0.83176275534963,0.5920482185584699,0.4884227091377026,0.04641523597539443,0.2812364399059623,0.5241382948218641,0.24453882121130321,0.4568461715081937,0.3456641941412599,0.09166898646834207,0.07795615437203478,0.45709650141966446,0.6260405578691703,0.27646452450869574,0.7806234461701627,0.1845315904454816,0.5717344542552412,0.02385554409069569,0.4241671701323275,0.5341765817194327,0.42837657410413243,0.5208719897667832,0.2956907106272302,0.2348336194925034,0.5568393178513675,0.5701059000936519,0.3102916369113713,0.8500512400302576,0.23479599607664428,0.4636971018867991,0.6989576576374307,0.3616446596785133,0.3414464401113559,0.34799146219168287,0.561631878246714,0.44603843201161925
SN_pr_R,0.6155333392526837,0.3199340631819561,0.6709154328361351,0.31423763196340704,0.5664046188524753,0.19368671910920135,0.6023480093513132,-0.2967743333778311,0.29930100299353324,0.5314722614974345,0.453086370036287,0.5159791222562339,-0.30896749792441314,0.24866187873220913,0.3443847967809544,1.0,0.23324110871481826,0.6975253120697622,0.4533426070928601,0.18058337345964143,0.5325171278002327,0.26652866448282514,0.5596141037600966,-0.2495507477714523,0.052632968543757964,0.06095552455887048,0.3374386707206099,0.39526858718617786,0.4971148403112978,0.3638906063571516,0.6164721103131272,0.10248148313346708,0.6450693140994966,0.3278835622427317,0.6021402293932114,-0.07398699237859999,0.3740583459964684,0.33221096564788244,0.2996611786753715,0.5500474575813993,0.6185791769503625,0.23025504524940052,0.29905114618462286,-0.027683856233316526,0.14510766949228604,0.3835507313458987,0.12343920965575678,0.6864895454766451,0.26310882123669804,0.4026361104248357,0.721087961835577,0.5555778229853253,0.3646651682086333,0.39368970508421736,0.14675373834023703,-0.1406826886122767,0.5976846907334777,0.48033016951256663,0.31873048219946115,0.5295427340177025,0.1785451021989828,0.010900874372438949,0.4361769118095879,0.29120307390407785,-0.37020739775449124,0.029215698666785514,0.5529080123676714,0.39711323192617687,0.3765207757518438,0.7172255473334819,0.6925754339574114,0.5030055422008664,0.6842277886124237,-0.029289467308484977,0.13131007011814105,-0.19835443399132585,0.3332126030641914,0.6506987900929403,0.2631560946984747,0.14239988314867885,0.22202436016250207,0.08693413897523569,-0.05547235818145843,0.13945329474907847,0.31830631952150235
Temporal_Mid_L,0.2609275004856152,0.278508257672984,0.25691492163592444,0.5624107670274509,0.6030191903985792,0.19786417882885277,0.3869961775141477,0.2702305855251867,0.1548335963313609,0.14757645980539583,0.1837462632519624,0.40354649354490313,0.29610256132398977,0.45872080417608724,0.5170934277242863,0.23324110871481826,1.0,0.1756558357855296,0.26830405388552664,0.3590208500009992,0.21452102609892204,-0.05037149460061278,0.5311773189168807,0.35619115927546463,0.32534436260639576,0.5949373212199807,0.26434189782238554,0.3453972571054323,0.49705120386761775,0.6110977596623253,0.2048499640240412,0.3183170545802295,0.47965030343969944,0.4194922552890246,0.45459424748309735,0.18004131755911942,0.6501187289962838,0.6547086129177286,0.256316208621016,0.473929955707978,0.15136300375484885,0.208632967955071,0.4540384867693266,0.3134205766815705,0.7216749391443461,0.04000413121239576,0.3031787048356669,-0.05763202907537738,0.38473942998097466,0.5360962197557075,0.5316858101845666,0.4368841195549558,-0.09920736533169387,0.38408390020634275,-0.02280485842523822,0.6178314311740897,0.229926948070606,0.6107498371612584,0.13031031629054207,-0.0723927881251929,0.5679735466702063,0.042169014171709485,0.0075934882444793645,0.6368774324160498,0.28910715958422983,0.05904357416305306,-0.09153922724494483,0.4719142166717606,0.48538770053482705,0.3199166817710562,0.30808345931809167,0.3120170833384609,0.2992263838301024,0.6187013127670701,-0.15598577409089995,0.5709004301720092,0.6783276529038396,0.24545316409119627,0.3951669103005295,0.6077686908390716,0.4571157288060942,0.4660882325476036,0.5008877688960846,0.5756764637178466,0.1710402255713895
ACC_pre_L,0.7416430568472847,0.07156847199421361,0.5697728878430647,0.4099921600083764,0.6399996934935358,0.0880306446865383,0.5441302429788667,-0.39870589245959664,0.10764776631707175,0.618191556126096,0.35467061389051835,0.5330512790970464,-0.2946219607077091,0.2393611664792999,0.1923660671681319,0.6975253120697622,0.1756558357855296,1.0,0.21742756780357603,-0.008251653245470269,0.5037956458321848,0.3652807751336661,0.4283519072783441,-0.31989930849505727,0.30474490983849617,-0.13840163683920362,0.19281667319888704,0.5284423291421568,0.5307974537013297,0.3064925786279099,0.6542182860143849,0.14319661687531057,0.5853388745737443,0.2829918047818868,0.5837384099967001,-0.41688207158994545,0.2761089056124291,0.2396910527184011,0.07724288301163566,0.5017945523037273,0.7878035349635504,0.12976515085760823,0.1064146037876254,0.17516872448361248,0.012801307629824904,0.6255558171483309,0.40748476499068376,0.7731734086351761,0.16003160423717408,0.1202651773799317,0.6167565823630831,0.6402089190886139,0.6925954177783945,0.4436452491507627,0.007555589582736222,-0.21233114243838105,0.5779634860704366,0.46372833753940035,0.7221180839776221,0.7352019112265232,-0.0038153835580002284,0.10631707397757172,0.5026520125707723,0.1155333322991429,-0.5401098556413786,-0.08751383601880741,0.6363947192748616,0.35022748726464475,0.4796674691429268,0.7425350875400235,0.64670446817191,0.5279766421196588,0.5562383029778027,-0.2700636442653421,0.14619025168002672,-0.3629418070355759,0.11406400787247271,0.8214662402886082,0.142727817142558,-0.021803578675045985,0.24905911971397182,-0.01709421356286283,-0.10317232597193055,-0.0020555514257893657,0.38675469881988955
Thal_AV_R,0.48775130027981917,0.5642611099543389,0.35505910705020294,0.3983381667256101,0.42337146107909673,0.25850948382336414,0.5599672604259817,0.06606668357134654,0.4959968306650223,0.3717775211196498,0.3101945013936023,0.5349612707269181,-0.077948573472543,0.45040438528024285,0.4533649337527929,0.4533426070928601,0.26830405388552664,0.21742756780357603,1.0,0.35253829614550775,0.389483690214954,0.3696323518385374,0.694498591924641,-0.10427785601294529,-0.29337407341504507,0.28683913514812776,0.5026294579518636,0.33734705123801384,0.5099624923284681,0.5211878702833784,0.5719391362342074,0.34288979002835573,0.475735684525543,0.3701902669724372,0.59552571105029,0.32239817242633934,0.4593570424033222,0.374274307206673,0.4828215760462661,0.5371762187720428,0.3008111622372855,0.4121499631848472,0.612934471275973,-0.25217176781111933,0.36202588652155226,-0.003612750060282308,-0.2358945235383328,0.26091766941191535,0.12025884501788892,0.4886073973435971,0.34726774127678434,0.4242892823666091,-0.16866570500119765,0.4130160320910912,0.24137763307775925,0.14181034370092796,0.7214663931434502,0.5128873547605663,-0.11814921259958958,0.36835124309782535,0.28297927809959184,0.02794318956142414,0.49873945344581727,0.4395813142095579,0.048113551465501746,0.353862625529296,0.5024454713216833,0.47718654321076903,0.3954554401002649,0.4557299731295108,0.6799583856091579,0.4857958394827671,0.4751707654468254,0.17413703909991354,0.21782002956495378,0.19381780152234634,0.45757018006182143,0.3702300625934772,0.5298735538578175,0.41529691629389304,0.4068690516647008,0.42889886547180567,0.14997638521143086,0.3597080371385091,0.2722257758865916
Vermis_7,0.16718698340172278,0.8024334136982668,0.46321357000033003,0.1942646103190698,0.15762553356870823,0.39733588438022255,0.3553200004747919,0.19580068457064023,0.4726669689918212,0.05870799641877016,0.3060810582659708,0.243058589509402,-0.15343559908166657,0.4608822939937844,0.8347116461079799,0.18058337345964143,0.3590208500009992,-0.008251653245470269,0.35253829614550775,1.0,0.23234979098322026,0.11467238693397346,0.4632238958863281,0.25986547850749236,0.009733004806772229,0.5856684861668696,0.14968258916215596,0.12582312376505614,0.5037518400607247,0.5343719936953787,0.06833831737742281,0.31462351608430367,0.4236313392315913,0.5282312513085874,0.22761058919008278,0.629444690426005,0.5277206846074971,0.4424812854211518,0.8103732629397724,0.36364878754040336,-0.1806930820195404,0.586633203594929,0.70415975790111,0.050364864904762836,0.3728422213668712,-0.03841897500437335,0.18160827647582448,-0.026985498284177026,0.25109375560572356,0.6933654513019989,0.47228831006594496,0.35567219002648753,-0.09326806242506522,0.09449026694455676,0.5288659888851486,0.1203185399347733,0.29723224527026937,0.154337907727491,-0.13387883634591954,-0.05866960764219948,0.40969896610063145,0.644124847769762,0.16079311070785313,0.7904652805736584,0.24232155485681683,0.6834343230136769,-0.1006045531712556,0.26471718661162497,0.3527698211912623,0.3233436879287664,0.31604565572909393,0.10569463226950469,0.10813825867577716,0.5822344918920028,0.6710870893169041,0.21868577523561308,0.8124265961913064,0.004805885491506909,0.4038628537927071,0.736142696552681,0.16709951728508726,0.2521254361438414,0.28659200556063624,0.5527289426068829,0.40498971083033924
Cerebellum_10_L,0.6102750756894291,0.29100619088521384,0.6898434677097949,0.5718787640910719,0.5816994379994499,0.5497989577979626,0.6874941879230242,0.12792716577138638,0.3737159720534801,0.3761971413911283,0.6737616155540986,0.6043392150294135,0.08627013979793972,0.4140327408737882,0.3083015356473117,0.5325171278002327,0.21452102609892204,0.5037956458321848,0.389483690214954,0.23234979098322026,1.0,0.2146495440697579,0.4364198546114467,0.12276237479631248,0.12366509135235579,0.4083233945347366,0.5239483619027642,0.4940920175433918,0.6977643168230437,0.5348633871160979,0.36072433629916273,0.3620607542241996,0.7011652276561985,0.6932549736382999,0.6759223556783228,0.08338891221062543,0.09168390355892964,0.5921442370321446,0.21669422118281448,0.7181539967613498,0.34621656119506267,0.3758075034975275,0.5648910089348089,0.22406145491075868,0.3879999856728323,0.25105650310736044,0.17025462971679392,0.3926767458275576,0.3613035864126278,0.3311554271611774,0.4894944278027293,0.7635049887821963,0.20200839075156496,0.6708186996454826,0.17090285030713512,0.1311615931344171,0.4715521564305754,0.40775936872391233,0.18532229901308228,0.5540933342334978,0.4729763293530772,0.14650229711606844,0.37255129273164456,0.4367941381243475,0.03170379398550408,0.40459990177953614,0.40305726314095724,0.6646327046847592,0.5591981763382232,0.7614538474859355,0.5721119915955025,0.5834301761134341,0.3293919045790948,0.02172842446837723,0.3403211310097425,0.03549471436858979,0.1747568394307521,0.5077877473818102,0.5884140531276854,0.4282542852457665,0.42900269714347605,0.42517076833929657,0.3206937521802054,0.27221571833645875,0.7044780883188505
Frontal_Med_Orb_L,0.34056438209241047,0.20050135074700443,0.22145749463807937,0.15403181347217135,0.21754096894559644,-0.010832389390860888,0.2505824879415299,-0.30303961515527883,-0.03306776935343298,0.1954838416788964,0.15489777110058486,0.33511693489339917,-0.34781345210043435,0.6395387636434193,0.1810250005393076,0.26652866448282514,-0.05037149460061278,0.3652807751336661,0.3696323518385374,0.11467238693397346,0.2146495440697579,1.0,0.3536188370389088,-0.06302801003427,0.0007286664111758004,-0.09822720006741066,-0.05616258319284976,0.3499187746198215,0.2367386507183326,0.13291946211740502,0.4549765513349958,0.3667421998643952,0.08749127665884338,0.009257722554430334,0.30839858700654715,-0.13984227320152037,0.1378459285722408,0.0011278868907481287,0.15102021819768133,0.22356278643129626,0.43700697405948674,-0.007820665417824814,0.08241106217088028,0.024619399949964614,-0.048611507336689716,0.18481614214774722,0.1488104038295434,0.5256406210521806,-0.09516719779060866,0.002110958299788004,0.23093661580972652,0.23819939690552902,0.2001767801696966,0.17110435251266345,0.08966372504694912,-0.20011645900453323,0.5068672942955995,0.1785069877318614,0.27321099415007694,0.5496256164634241,-0.2583311604119293,0.12654252165009444,0.6927531210483615,0.0755274233670086,-0.27223025219500957,0.054619905103306686,0.38935631085973665,0.04698165944224086,0.41551029840769477,0.2973629743230137,0.43611137435461583,0.20360646207962368,0.142977940789946,-0.16887960793037696,0.17444869709131672,-0.2752680343361028,0.07595864746730842,0.41358909757767665,-0.0220959977415982,-0.054468729371159416,0.0049095396921580575,-0.08449167254787793,-0.3701398098575383,-0.00010380785102446501,0.05165102516425852
Thal_LP_R,0.6450244591617406,0.5543209028274286,0.4771650406149087,0.5158228010192001,0.6350856606003994,0.38636482975280134,0.7431471677251882,0.06717147860267676,0.3766583046295762,0.3729885723868343,0.4058615209220659,0.7787634409175008,-0.09092836837563589,0.5689681677681351,0.6018789641303315,0.5596141037600966,0.5311773189168807,0.4283519072783441,0.694498591924641,0.4632238958863281,0.4364198546114467,0.3536188370389088,1.0,0.03734553017662944,0.017581125105355127,0.4181736121837593,0.4708242816716649,0.4904208830163895,0.675981038588951,0.6724368182145477,0.5544648920640042,0.3751852390800816,0.6836345059288228,0.4770842031577157,0.6892260783930697,0.21052630230775937,0.6156645480684602,0.5450576622509336,0.45507831624888084,0.7134038536055142,0.37862162363448065,0.4679895721840592,0.5997362575693193,0.08992409808782388,0.5826144573002966,0.16751140510441326,0.1275223248936566,0.3135566127450317,0.38562234439794346,0.5833496448770089,0.5722252899962179,0.5972117210494886,0.03428563492080749,0.4829400783103923,0.2709002879064128,0.23154322489855042,0.7195151060058277,0.5852801297043896,0.13409283690082435,0.4091040870910784,0.4139713288806825,0.1847895363973176,0.3779944937200019,0.5861019986642908,0.037335702257840775,0.2870197481030779,0.4524244558497898,0.5763235453999381,0.6253301711905188,0.6053458556174651,0.7658230181877623,0.6668176786962675,0.5472317641971655,0.28997330337467975,0.22165959047924494,0.21766144479930014,0.5820934615875667,0.5278705604789781,0.5401807481645898,0.5299317715586954,0.42693613129331726,0.4454553884110607,0.25811914248387985,0.48734605814554066,0.37068171218530194
N_Acc_R,-0.015465748289332363,0.16241228522467016,-0.008149163470454695,0.4144968899129333,0.10541738128313301,0.46382319761249174,0.25663221101882366,0.6339773326989147,0.004141979478131492,-0.17801009258883932,0.33252718554619215,0.1725523091364995,0.5445183598032188,0.3846516017867951,0.2942547125041017,-0.2495507477714523,0.35619115927546463,-0.31989930849505727,-0.10427785601294529,0.25986547850749236,0.12276237479631248,-0.06302801003427,0.03734553017662944,1.0,0.4969401841178475,0.6309590579371666,0.036765040347999794,0.12314693540492484,0.281109762791418,0.3510325299018462,-0.4469064143193778,0.5128491457083819,0.16901013873381654,0.47169232806115113,0.025663053041413225,0.31532263965975654,0.02297238361747551,0.3831092655220107,0.005552925673316705,0.31006853027869935,-0.352687080966597,0.17059705900155123,0.3543268608139378,0.37400678510978924,0.6298179321531965,-0.015222715289903732,0.3902979721554304,-0.45158076054369994,0.16566421383124683,0.24809833583421595,0.04004409682337416,0.1974532758868809,-0.33098315256229327,0.25876689146674886,0.21671723949811528,0.5849241444234728,-0.13497046263863804,0.046395286869466035,-0.04512021914682881,-0.3563340703241208,0.4352524791870745,0.3253860976715661,-0.13928136568458307,0.36183511373381616,0.6068189175040039,0.32640020181888163,-0.46651353280463986,0.33169721499005894,0.47749942270239976,-0.027331047082264973,-0.029228472399979725,-0.004926584669646694,-0.45331261252429844,0.44243729157232153,0.14528549952569283,0.5628468922036473,0.1800573435472037,-0.20031818734820936,0.3144745960267951,0.5231277629382718,0.3842548361873808,0.4270781415721145,0.5564447037328661,0.5146438391656138,0.33887643238673915
Thal_LGN_L,0.2977328973999389,-0.1597744273575385,0.07229671922266888,0.401638582910575,0.27238953041215347,0.15540100332331186,0.26846998294294727,0.148104150896633,-0.21070031883062296,0.21524055771758865,0.27490344259135957,0.20925442197006147,0.3019266946523566,0.16506249988323496,0.12431516653756301,0.052632968543757964,0.32534436260639576,0.30474490983849617,-0.29337407341504507,0.009733004806772229,0.12366509135235579,0.0007286664111758004,0.017581125105355127,0.4969401841178475,1.0,0.1548617249090214,-0.2437122406705019,0.2598755124827231,0.28305495613043524,0.19003906058294667,-0.13272111776796983,0.3881139366990365,0.30432627098026377,0.33877042953202174,0.15429931167909786,-0.28272927951335586,0.003520786803140902,0.19122490587499372,-0.1783335339236457,0.2913071135581004,0.23121820690508685,0.07410948135700873,0.023342901411679773,0.45391121085748587,0.3278167702231343,0.5109212759943436,0.7271170085911675,-0.013370277046562086,-0.039494102589129006,0.028963949768346594,0.2920188879140327,0.3796512395429324,0.27607666975901773,0.32579228980752767,0.01405576031533799,0.24181922729431551,-0.030989164107440917,0.20502533826315048,0.6436150364186551,-0.054653927685050625,0.14088351248444977,0.28009464701951664,0.04067166917167236,0.11754414094467493,0.12567271088557697,-0.005879033327423514,-0.07990577947142193,0.2758259675766331,0.5340346488602086,0.20000821763581667,0.18598054795588165,0.00917703961294233,-0.2549620874497001,0.0638276896157237,0.059451435286024576,0.0899487479873803,-0.004344522802496732,0.27793491096465334,0.04848625592650442,0.17532186957398746,0.2394785360361661,0.08944141829467948,0.23538647890766404,0.2534523224770486,0.2975400061166105
Lingual_L,0.10367963762142095,0.5050010546087917,0.40355767781664564,0.5504008953700483,0.3160958441147678,0.6171234218396523,0.4873640084398577,0.6579351263805157,0.37680392395174944,-0.06728275646302086,0.5263404844830505,0.33877471128704634,0.46916319700214565,0.5246112411936406,0.5502437689145038,0.06095552455887048,0.5949373212199807,-0.13840163683920362,0.28683913514812776,0.5856684861668696,0.4083233945347366,-0.09822720006741066,0.4181736121837593,0.6309590579371666,0.1548617249090214,1.0,0.4861805904798669,0.21221925764544666,0.5658908792850286,0.6444659660908947,-0.18608489915154222,0.5109238553234602,0.44785894948959504,0.7427437592816033,0.4320959088837155,0.6687446486745674,0.3580001303843645,0.7571239350695846,0.40386862373773097,0.5986455741983653,-0.32666438351938953,0.4338324858862519,0.7642356625634688,0.3724090633036095,0.8006780293346983,-0.2511835001887055,0.15162042173915496,-0.3124704881726351,0.5028570163885074,0.5918142751827009,0.2824126528102166,0.4496014194907963,-0.4203743209250167,0.47854152940944966,0.22134002254622362,0.6414468224137019,0.07630391037489584,0.31283103660736283,-0.27405742945352435,-0.16821921335043485,0.6723402734076409,0.21085658028634088,-0.06966365206457782,0.7883350437636552,0.6505414560381443,0.5765527811125813,-0.3010488093594176,0.6291255397014323,0.4794541730480426,0.3346461349894654,0.2005675628631643,0.2856931594636948,-0.028379865665236103,0.7383471050466046,0.27150023178775035,0.6677791433279954,0.5768550048986736,-0.11066350951845416,0.669092695341133,0.8732849090297276,0.4260286659834762,0.6976824958930447,0.6873368975078761,0.7810225624561143,0.508068237790782
