,Thal_IL_R,Thal_Re_L,Precuneus_R,SupraMarginal_R,ACC_sup_R,VTA_L,Cerebellum_6_L,Heschl_R,OFCmed_L,Temporal_Inf_L,Amygdala_L,Frontal_Sup_2_R,SN_pr_R,Cingulate_Post_L,Cerebellum_Crus1_L,Angular_R,Thal_PuA_R,OFCmed_R,Thal_PuL_R,Cerebellum_7b_L,Temporal_Pole_Mid_R,Cerebellum_7b_R,Red_N_R,Paracentral_Lobule_L,LC_L,Frontal_Sup_Medial_L,Cuneus_L,Cerebellum_3_R,Amygdala_R,Thal_LP_L,Caudate_R,Vermis_8,Heschl_L,Thal_IL_L,Temporal_Pole_Mid_L,Thal_PuL_L,Thal_MGN_R,Putamen_L,Vermis_10,Lingual_R,Frontal_Sup_Medial_R,Hippocampus_R,Lingual_L,Vermis_4_5,Frontal_Inf_Oper_R,Thal_LGN_R,Cingulate_Post_R,Red_N_L,Frontal_Med_Orb_L,Thal_MDl_L,Frontal_Mid_2_L,ACC_pre_L,Rectus_L,Temporal_Pole_Sup_R,Rolandic_Oper_L,Cerebellum_4_5_R,Occipital_Sup_L,Thal_PuI_L,OFCant_L,Frontal_Inf_Tri_R,Paracentral_Lobule_R,Thal_MDm_R,Thal_VA_R,Thal_AV_L,Putamen_R,Pallidum_L,Cerebellum_10_R,Occipital_Inf_R,Olfactory_R,Pallidum_R,Calcarine_R,Rectus_R,ParaHippocampal_L,Occipital_Inf_L,OFCpost_L,Vermis_1_2,Thal_VPL_L,Thal_PuI_R,Precentral_R,Cerebellum_9_R,Frontal_Inf_Oper_L,Thal_MDl_R,OFCpost_R,Thal_MDm_L,Cerebellum_3_L,Caudate_L,Cingulate_Mid_R,Supp_Motor_Area_L,Parietal_Inf_L,Temporal_Inf_R
Amygdala_L,0.061218671452957195,0.06585602580403227,0.006338659565775927,0.022096568718404607,0.4018866597799895,-0.025330540813842038,-0.06153529755303853,0.5766283112024363,0.29518341286580274,0.5696019939644648,1.0,0.6532945674224921,0.6185791769503625,0.19048816650733252,0.00386304961349507,-0.3622419459341257,-0.17747737649097875,0.6481013102664351,-0.05653661037773687,0.36965403953261233,-0.3654093826286689,-0.22867515438424735,0.13000980540145074,0.36810723765346703,0.18888915638706094,0.6445645912229936,-0.233358492543167,0.3344981791132816,0.5786974333933328,0.4620057463749024,0.6371336884940362,-0.08218302087630101,0.3568927455046292,0.17002159493366126,0.2750252856464829,0.46552766436519716,-0.07606154106249903,0.36699534248477955,0.07426524855041208,-0.1831521936881694,0.5071931897674978,0.5818603695206069,-0.32666438351938953,0.35798334116529335,0.3879805427301403,-0.0019065031858695692,0.21781751384833753,0.4536859933019835,0.43700697405948674,0.679979688316622,0.562494612369523,0.7878035349635504,0.6378164651701912,-0.12719180605507627,0.3797893611531771,0.06607721625668977,-0.3977399467441273,0.7078068245399143,0.6774289847850127,0.3056209231511054,0.338765895536597,0.08696149674284048,0.6593752560824369,0.7126607752580779,0.6020990736743072,0.3319752592962606,0.43549310678043995,-0.576410726249424,-0.06756385893479992,0.6806569839785899,-0.06819083149866671,0.5393460403093452,0.7526739972040873,-0.3952696401668978,-0.1624699780504804,0.5481878184178474,0.5571841083528768,-0.00828956853558271,0.46808475600929,-0.01044165810436506,0.08227158444402674,0.3721549451054527,0.6286545858421135,0.2861204100071257,0.08295753892105533,0.5946784666594952,0.29194305947339955,0.5437234556838784,-0.2894082121198835,-0.10718015746193237
Frontal_Sup_2_R,0.4745384529166704,0.04798780737537471,0.3481464567389321,0.5813267675591898,0.8206146761631843,0.39858581707018026,0.4568635140134178,0.764684387186363,0.27637517924810695,0.6967164839142629,0.6532945674224921,1.0,0.7292532782076309,0.45319491665965955,0.37255430411202367,0.059066727576627044,0.06850428589351257,0.3604840904398559,0.36963920838660114,0.6229777083356162,-0.07808778963944982,0.04930076976236471,0.4210950340179167,0.8171113048264457,0.04372607862769443,0.9112194052132302,0.13188108619215347,0.6449335516570718,0.5362357866961456,0.7441717693515487,0.8716556627541894,0.13375563086700162,0.6231076314465476,0.618486906627932,0.15040124743754765,0.7530953596822183,0.2581194378733812,0.6384836405949255,0.546410099127141,0.3662192168963208,0.8919094963954832,0.7300749755166449,0.27698196024458743,0.782391793250017,0.7341161087032327,0.06960384760042311,0.2941467506974564,0.6519078308719897,0.34303194751408134,0.5301409618766677,0.826264559487767,0.7573645479046219,0.4172193647788345,0.35566472631592827,0.7116886215446026,0.600248935220845,-0.0824468651291422,0.6739888499781941,0.4024387376062584,0.6831479077478775,0.7020779129762038,0.3370952494684282,0.7061313095297087,0.6635008092630741,0.8187795158556879,0.42634725161942433,0.742380315539134,-0.08550705399582596,0.2597827537652686,0.6751908991913989,0.49460171821230503,0.3351290713314834,0.8091268159397729,0.040340798745078225,0.2947533047669702,0.7749758465135291,0.667211212547603,0.2812767444119796,0.9000975171411258,0.4014420496960722,0.5426060973299828,0.24367090962206922,0.7489006407223737,0.6040281286699604,0.5630305354225607,0.7869390828379508,0.6726822383334219,0.8985191139876071,0.17404488434405377,0.22119613052684128
SN_pr_R,0.3374386707206099,-0.09432303730127443,0.05890064068630214,0.2631560946984747,0.6023480093513132,0.29930100299353324,0.29120307390407785,0.6172240988969301,0.12343920965575678,0.48033016951256663,0.6185791769503625,0.7292532782076309,1.0,0.22202436016250207,0.3332126030641914,-0.18908626636644102,-0.1406826886122767,0.3646651682086333,0.14510766949228604,0.5540906456772389,-0.11757134362380905,0.20487163220715326,0.24866187873220913,0.5500474575813993,0.08918147468319833,0.6913557031225863,-0.1214931108955223,0.3984844603514606,0.4361769118095879,0.5159791222562339,0.703209161253532,0.010900874372438949,0.43710436279618176,0.3638906063571516,0.03460973346255437,0.5030055422008664,0.23303178718892736,0.46218788249315484,0.35218727598139593,0.10833284424348683,0.7228074338358881,0.7142529106138346,0.06095552455887048,0.4971148403112978,0.7178489548873086,-0.027683856233316526,0.171464402108691,0.721087961835577,0.26652866448282514,0.5567505543774477,0.6247238852163138,0.6975253120697622,0.3835507313458987,0.3080476373262792,0.6214410719293493,0.3278835622427317,-0.19835443399132585,0.5476127248719742,0.31873048219946115,0.6709154328361351,0.39368970508421736,0.13217404739539412,0.5799616204777336,0.6164721103131272,0.5598571772943207,0.26487605959128946,0.5190370384552307,-0.07398699237859999,0.26310882123669804,0.5295427340177025,0.29905114618462286,0.22876919841213977,0.7568652516595795,-0.029289467308484977,0.13945329474907847,0.580934244574144,0.4926611768226194,-0.01344964734108886,0.7214890387351713,0.3443847967809544,0.3913137335500038,0.14847390669472235,0.6517021304162768,0.31423763196340704,0.33221096564788244,0.6053631425026008,0.4365286823437165,0.6021402293932114,-0.02998856407110098,0.13131007011814105
Cingulate_Post_L,0.5097770300738703,0.3240373046053966,0.7459629643086706,0.5415915893408378,0.575169280243625,0.28580882890831116,0.4097507638261931,0.30620628642012376,0.15273878299315208,0.43627517535392224,0.19048816650733252,0.45319491665965955,0.22202436016250207,1.0,0.2686068058824428,0.506429830335446,0.5720132186439584,-0.009457886340758734,0.5454693521537408,0.2738874447521899,0.1693652440288212,0.08522302338777533,0.3499757488980429,0.6170041486453911,0.03706754378571129,0.5217851819339591,0.5290173532935178,0.49400473046432986,0.17899200760400372,0.501461116556814,0.43285505520914896,0.19927437883830015,0.4656836593595519,0.6135398364628035,0.1660266676831645,0.49421739489146066,0.26107902129021193,0.4795454715516401,0.5393213511131403,0.4843140031245636,0.5068688600660737,0.32519403786635115,0.4260286659834762,0.6293095506800969,0.37806220030615806,0.29820714120542785,0.8116683401940102,0.28001619009549866,0.0049095396921580575,0.13422928921378074,0.5206899499995141,0.24905911971397182,0.208493633811209,0.24944197973336993,0.552038834533003,0.5640245563106692,0.5106705769640281,0.16238195423593965,0.10200829127004503,0.2966186649333062,0.6129437224781104,0.5634085886553384,0.3200926110875117,0.24096186957769936,0.5473517084507507,0.5745485323068208,0.5270756970507564,0.1384948518532493,0.37983901994480374,0.25228257551694067,0.47192917439905724,0.15461210761901986,0.37036822320079343,0.24850908122746077,0.40672208708430097,0.47165248109366104,0.43592353685334634,0.4173873241588192,0.541763270283942,0.3616446596785133,0.5898522638376376,0.2463404022816753,0.2360891339674451,0.6873808531898543,0.4570303090923531,0.39803529692403633,0.7295537140906879,0.4533489083671825,0.5971108550302753,0.12380401762644377
Cerebellum_Crus1_L,0.21911972318674255,-0.10489770868691715,0.1686613362200782,0.4004995824343002,0.39376126460001115,0.4267559211735712,0.8254667555281187,0.2718148532972956,0.19042908388903815,0.47624137543008727,0.00386304961349507,0.37255430411202367,0.3332126030641914,0.2686068058824428,1.0,0.19724772549075614,0.28755275115047396,-0.07685446648666423,0.4740856468292824,0.7793507573201307,0.3283411983280337,0.47815698224087416,0.4823377866701213,0.4202427210090961,-0.4461571145901064,0.3475191085103479,0.27663573993970597,0.21545811904382453,0.16779692414047329,0.3188727459738497,0.25091922931374727,0.41834367089443614,0.4459193980095233,0.6011874329958969,-0.1097605129474593,0.2318901448859611,0.244704188002106,0.35478673013213646,0.6233746845997181,0.5494011136426237,0.33964152100957534,0.3113509175860338,0.5768550048986736,0.532288198733324,0.36945253358695257,0.021829351699525056,0.08694820666487882,0.6117694726847845,0.07595864746730842,-0.07903281034542875,0.17491159506404358,0.11406400787247271,-0.012785876269019204,0.55661889475609,0.4019448222495456,0.44785593915542554,0.3019402818849746,-0.11269740874387835,-0.0490956755016423,0.46108348883538997,0.1583293391105309,0.037852214135408936,0.13061216157821298,0.25775257457976397,0.19480061477704827,0.10158449975109417,0.2002931414380798,0.5001569311153817,0.30787456402323193,-0.023906629044470704,0.6404303044600107,-0.15357645209569118,0.1060943105890675,0.6938946408835532,0.5815459958109161,0.2522374219797344,0.18043949787466543,0.2061658411703524,0.4783915547483592,0.8500512400302576,0.4307063502052343,0.11772331694589906,0.49562467828957313,0.3195986977033258,0.5601799839470224,0.304757532946577,0.3080057055224397,0.36251324714369104,0.3406625164513928,0.3281752883149733
Angular_R,0.5369916466390182,0.20007261892346068,0.7863617284447562,0.7030090875804316,0.36782132839907855,0.2480765912330588,0.34679212232714135,-0.08174908369032288,-0.05807570805004845,0.11025038812991919,-0.3622419459341257,0.059066727576627044,-0.18908626636644102,0.506429830335446,0.19724772549075614,1.0,0.6693632841776482,-0.4830302655026634,0.6827545876633578,-0.057776299571300364,0.28325245988668113,0.20134570111609137,0.24828908245117717,0.4456653338027463,0.09659705871179677,0.08167455270637561,0.8861548284556156,0.19723918754242079,-0.18731693585024298,0.24675424095713328,-0.04946358023936282,0.05789009876552633,0.12653421773033915,0.4899586427077348,0.07445301570550321,0.22200056906564142,0.35333619189337434,0.22383708391752768,0.3587225076355511,0.594188930346534,0.2318921944442376,-0.1480089901644472,0.6715879736222384,0.3555770168432747,0.1443747915203454,0.2666836395539399,0.3902624641589685,-0.06796755942968136,-0.2268186566803196,-0.4061032425252324,0.19171433518632294,-0.30309061749760763,-0.31062843125708167,0.1902893956788409,0.29693071028816137,0.45683443507513216,0.8714053798554929,-0.30753315015864335,-0.36621193341458264,0.03325769274568083,0.49994113657746464,0.44553937474560085,-0.13892206762584935,-0.24868507288250394,0.11948174809399946,0.22918556052432007,0.28920838525265263,0.45610173889725547,0.3859091659770783,-0.19871086118052667,0.5375266681257617,-0.25190422959749675,-0.12503926469611115,0.46394912017089507,0.5447593688197603,0.0784131212645287,0.038662146287418715,0.44634358858178547,0.22310890768613556,0.25419617939512196,0.4324434003449828,-0.05843612501685861,-0.22535856706554885,0.4786250242598679,0.4574328968979321,0.04301804721170048,0.5116046913345031,0.27609056969522267,0.8280153223836887,0.048848548168247935
Thal_PuA_R,0.4683104076330713,0.49471046381382716,0.682272629454907,0.4397918914407568,0.28485127594246823,0.07022774258446114,0.41983122031036607,-0.12544979936763492,0.14089975833882065,0.38391178397875647,-0.17747737649097875,0.06850428589351257,-0.1406826886122767,0.5720132186439584,0.28755275115047396,0.6693632841776482,1.0,-0.3827012793097234,0.7488831498403858,0.06689843202002516,0.22073658947257105,-0.03526115254434365,0.33898275631998903,0.4143663214834132,0.04465068320789121,0.10807085779181078,0.7475861511491363,0.22078509800687887,-0.1562487042817426,0.24850182091220305,-0.1123753715523623,-0.007988236073878514,0.21053122321529216,0.4827654003517246,0.16543307174666624,0.26098356778008736,0.3023341704666565,0.21187700684325755,0.35311513973487374,0.6147345632351124,0.13077049706297542,-0.11579005816159267,0.6414468224137019,0.35228956328026,0.09997159830277563,0.4813697465447708,0.36234661752577346,0.0273406329699949,-0.20011645900453323,-0.33410508219590784,0.11236183389960659,-0.21233114243838105,-0.18550663112803933,-0.024239874232725455,0.19170563372237184,0.4325900409676849,0.7547613621346597,-0.2734652823481196,-0.19222161007325111,0.04472015918838223,0.44740647741446116,0.5289318159211921,-0.15228616129713404,-0.19956183388226348,0.197491951241435,0.39985626476037295,0.29386115696644444,0.26772914238687046,0.3944038453713886,-0.15977408313057836,0.35649026576511506,-0.07083832091959374,-0.015524885621716344,0.5727795373756959,0.5385149223520332,0.14205990133665367,0.2405682333509245,0.4964499598391282,0.1502925751356276,0.24453882121130321,0.27160981569717363,0.3367008977071136,-0.20737257532068282,0.6401811977876286,0.5296970036864,0.17876454772400008,0.44923050426123046,0.26662134527671594,0.656506893742274,-0.18897750262997626
OFCmed_R,-0.1668184191543027,0.058252647549268566,-0.19089664342498103,-0.12817132416006655,0.18444184267653374,-0.12667275505061343,-0.12161510246344522,0.37835681739627286,0.4835139810892419,0.22241185854019413,0.6481013102664351,0.3604840904398559,0.3646651682086333,-0.009457886340758734,-0.07685446648666423,-0.4830302655026634,-0.3827012793097234,1.0,-0.3080784503942549,0.1783918821897557,-0.2344314008363613,-0.2433867092989772,-0.07831315057947633,0.12873419798152713,-0.05690393363391303,0.38042267945577884,-0.4229847064692325,0.3600036278821026,0.28951329268131776,0.24509781477981757,0.5202673774358805,0.24556118546320646,0.34378928461604913,-0.03329909306806754,0.08356820236597971,0.24679629627586808,-0.32460773480348737,0.211484429173146,0.12589247025513278,-0.33248698857593456,0.21793066807882325,0.46683651199293674,-0.4203743209250167,0.2364803517600103,0.08520298737558203,0.027080156920679777,0.04723579324775535,0.3372565848952468,0.2001767801696966,0.6341346332622242,0.3792582850598497,0.6925954177783945,0.7372304569221059,-0.09318410829986681,0.22671235236835727,0.021833311348883135,-0.5357311839738653,0.5946690247974613,0.7795932802328491,0.27289487678351526,0.0765092224013674,0.13152730936042586,0.5282852384579435,0.40904030084014326,0.46546414691335364,0.22848327147962855,0.1880437249020756,-0.6093164113025255,-0.11549361189214977,0.5244735276630818,-0.17541614832680627,0.7158658371653868,0.512540612931036,-0.4358173087657815,-0.3840857099956236,0.49792834921504214,0.44014976853202836,0.017038625829151957,0.23286310081458186,0.04641523597539443,0.060082838618259554,0.31165504951970735,0.5834930128237062,0.0792382438103882,-0.05178227544294683,0.24062374943408787,0.08761882389997533,0.12471844580726178,-0.3178143469621162,0.15730166280182012
Thal_PuL_R,0.47699560516383294,0.32182368667435207,0.6346290278742986,0.6726625723009695,0.6385142816786104,0.28199754689032197,0.6307959863141068,0.03705258927361291,0.2670616138490435,0.4917528406211918,-0.05653661037773687,0.36963920838660114,0.14510766949228604,0.5454693521537408,0.4740856468292824,0.6827545876633578,0.7488831498403858,-0.3080784503942549,1.0,0.31032841419583157,0.37880953118161453,0.14981473574877988,0.5534713809793345,0.7029513028886952,0.034197308654246104,0.3862648966810328,0.8001949208449466,0.45483706500081716,0.03335108365294572,0.5985709272906719,0.24345363307673865,0.14910911984871947,0.35203143503703144,0.6801002947844427,0.15437017546106999,0.48822757567031955,0.33837303719418904,0.2909034453270295,0.5309218421482441,0.7865848998813914,0.43533885432659036,0.1817644889285514,0.8006780293346983,0.5798846688135711,0.3007449384686948,0.3808767137247335,0.2955770601179276,0.36891868054607324,-0.048611507336689716,-0.1676081627189761,0.3631060193682165,0.012801307629824904,-0.031381144468280026,0.2889269263469331,0.43752247673357564,0.6490104587594813,0.7075772590760679,0.02812337400570037,-0.04533226116173796,0.28638683763743694,0.5690798479234358,0.4790744601566455,-0.05888163650356961,-0.017913125382003268,0.37193083064802934,0.30531032109435924,0.5084738058898316,0.3857161585834816,0.4136728228499397,-0.08096884748652265,0.6625395316420345,-0.0023215877069022416,0.19633645556591575,0.5949134591076037,0.7109790915262596,0.34357954220434206,0.5289647935386793,0.40920807970234446,0.5089071247402046,0.4892762395148603,0.4447619187336249,0.35026024488327834,0.097561261580157,0.7289276319076936,0.7462679908633763,0.33543670332976094,0.6662688373293024,0.5099977740394995,0.7951024592455336,0.09129823154996251
Cerebellum_7b_L,0.1613757601910733,-0.10009312081338993,0.07168444203137507,0.3302816000119725,0.46789357500660866,0.3614487259432084,0.6552429696923072,0.5115816574621536,0.18432876240886525,0.5712962732568406,0.36965403953261233,0.6229777083356162,0.5540906456772389,0.2738874447521899,0.7793507573201307,-0.057776299571300364,0.06689843202002516,0.1783918821897557,0.31032841419583157,1.0,0.06233392383383848,0.3444576580447468,0.5376273551277335,0.47869599288137293,-0.2554569761333574,0.5595960431660489,0.03895978192219677,0.3518605938220177,0.4673962669543661,0.4656993119800593,0.5190078670407304,0.25379598796434305,0.4909293112943728,0.5368775455371673,0.00016408690104741135,0.3660806560744888,0.22662131663899807,0.436891784658671,0.49004969028183204,0.3709946101108719,0.45821988724451795,0.5845531154940059,0.29545627312074735,0.5899253487489461,0.4522953952885273,-0.043429913246640375,0.13364871757335742,0.766328262415436,0.347392868193452,0.34671005472081906,0.43682429381768045,0.46034379799534886,0.20406501498145557,0.4235778503520489,0.44634826191622173,0.39679471625798357,0.0023675734838443097,0.3405046427264939,0.19646956681693273,0.5563997303385467,0.3028698539360588,0.030488672509968773,0.4238990929175223,0.5711874109467867,0.4257754730901124,0.23331635144124077,0.3607261548272693,0.1593561232815961,0.144646578972389,0.3500122289889515,0.4943581893980469,0.10447178751011188,0.45934004875791157,0.3621420787294476,0.30827281620950975,0.46415645255031257,0.38488913999869345,0.1300496185318573,0.6133788604592145,0.6918660676181535,0.38452300306627507,0.2036800156393382,0.7029088508742779,0.38861829956273775,0.49510787632988607,0.5596133624431056,0.40572723424453155,0.5501418397880267,0.11163234047900242,0.23269407286713756
Temporal_Pole_Mid_R,-0.16634067775009662,0.1046386795757345,0.11667583450600727,0.2158964196291983,0.18739188077687416,0.14243222357729626,0.4125449784871076,-0.26990952613388025,0.3558940087171962,-0.12964943259329748,-0.3654093826286689,-0.07808778963944982,-0.11757134362380905,0.1693652440288212,0.3283411983280337,0.28325245988668113,0.22073658947257105,-0.2344314008363613,0.37880953118161453,0.06233392383383848,1.0,0.35019709173637636,0.11849483701826752,0.11776933661578466,-0.3494689519971219,0.01809888217621692,0.2651866251839252,0.08934926888014455,-0.19807046872948547,0.042488711725177646,-0.021687150932713103,0.5020268728586057,0.12334936660963877,0.2587961350910088,0.10841273618346169,-0.09269734071749702,-0.08844094777955494,-0.21097680193644391,0.30238017946715523,0.3755288096347022,0.02924278452797151,-0.10260632984296562,0.4356342403347542,0.1418978221136401,-0.1610973134194019,0.1194991493192847,0.15423409324451193,0.09460677713658854,-0.15404732899994628,-0.22178068145532365,-0.11505161346455112,-0.21635253797331921,0.10030674311558753,0.48726340370406285,0.003762618382539991,0.3317630804039974,0.3373313241586353,-0.2249070887584689,0.03158587613905675,-0.03873860565797875,-0.05109947520920699,-0.04327254844188534,-0.377614790307192,-0.30907326071213903,-0.11729511664171749,-0.11020143412256993,-0.01532082574037897,0.3549630729140266,0.006777197879945274,-0.4649653743918317,0.3225213166678139,-0.07265323855939597,-0.31117825530922677,0.46580950606540444,0.4520687215075031,-0.13827086386340656,0.10139991089049469,-0.035860103938292476,0.11163923643426082,0.48278252233102725,0.16653324824758556,0.10377840130318695,-0.11293161851452937,0.11014678659013982,0.12445141664091822,-0.1900523611272485,0.1950484841959605,-0.11362392902754634,0.4419424201816171,0.3743191773499835
Cerebellum_7b_R,0.14711067910629494,-0.10416880902940655,0.05764655656081764,0.20617421760953064,0.2280715697581124,0.32141892785914083,0.3965472465727208,0.1521469041873419,-0.07738042229342786,-0.15723672383383822,-0.22867515438424735,0.04930076976236471,0.20487163220715326,0.08522302338777533,0.47815698224087416,0.20134570111609137,-0.03526115254434365,-0.2433867092989772,0.14981473574877988,0.3444576580447468,0.35019709173637636,1.0,0.3144922992176814,0.17518248787394555,-0.4084561287984163,0.02397775443836021,0.15214326195214978,0.11830893412719569,0.22087593584693987,0.070122018704582,0.13338845201798885,0.3923461876717958,0.15977010430912394,0.3095634402961479,-0.3924186794920654,-0.07073381032746855,0.4376161452406297,0.20336676534812112,0.39361478233094926,0.3736932283791035,0.1464081779655832,0.24788950183686584,0.3604379039110697,0.24728196961883236,0.23671642345429877,0.007559127815722716,0.09145737959221872,0.2549041773305288,0.15491719929045356,0.01636857281186454,0.04187287707202313,-0.06104359914369628,-0.11305531199023132,0.6704483327780032,0.24883351163290643,0.24044286146652602,0.2270249814762743,-0.13267422900671585,-0.253115371785365,0.2771960235842116,0.003588545139619152,0.0132197946754973,-0.06142715884169612,0.04650104463034077,-0.05401391268464053,-0.04209389836318536,0.07626199089878005,0.596028169777008,0.2018652816727622,-0.06571163407809899,0.477251511338394,-0.18581195412673143,-0.12965860450247402,0.36996850900124867,0.4285089639654397,0.02918901338637811,-0.14216344853592786,0.05332231121471017,0.2881441237708785,0.5985712356693897,0.42842768858392016,-0.3288844883967633,0.21965773639914002,0.06918648589541583,0.10398760678327154,0.05410502542375628,0.06758104716710009,0.06606821243225135,0.25051303115479284,0.5081654712170331
Red_N_R,0.2753345819753317,0.4152984261034057,0.3174342234766535,0.39620159556240686,0.5103859487287874,0.20507547597729758,0.6116279845669262,0.24584126023450387,0.26720458156739085,0.38079754654876735,0.13000980540145074,0.4210950340179167,0.24866187873220913,0.3499757488980429,0.4823377866701213,0.24828908245117717,0.33898275631998903,-0.07831315057947633,0.5534713809793345,0.5376273551277335,0.11849483701826752,0.3144922992176814,1.0,0.562851892439975,-0.05627613713464441,0.31454864295703167,0.3218076150301711,0.5494305997260172,0.46271741572814024,0.530736524181916,0.3652925746394241,0.2528030450726899,0.3044435472237078,0.5554255920660397,-0.04826565661048761,0.3398763091380164,0.49956616620781824,0.46548028397982244,0.5128819853166393,0.715222504100679,0.3059880356710936,0.5054978665150731,0.5246112411936406,0.5662143347717189,0.31085272475487175,0.32990022746639486,0.1344973492717674,0.5026092917363497,0.6395387636434193,0.20069250237314884,0.3810119933779431,0.2393611664792999,-0.013960824829547221,0.37065577737612115,0.36079787805274266,0.48743785935187134,0.2398697240331754,0.25354873763454344,0.08060745892022546,0.4750434673265719,0.448327406127551,0.3849739174702412,0.13177718334982239,0.2523462479007681,0.31858396931227656,0.43891434652147693,0.42855182592926455,0.2628111288650683,0.33254866377897463,0.33704101316766255,0.5652657416351576,0.23901564126302707,0.3147173398829306,0.34122993574715665,0.522815960892648,0.4299359214948135,0.42488654768490103,0.3788632349510025,0.5049925693283813,0.5438873021648128,0.394514779960516,0.2563426631406215,0.37510513958705954,0.5390399465569882,0.6105038403780215,0.5791682025232309,0.3796577842799221,0.4731328429371464,0.3652378208435809,0.2748996128348509
Paracentral_Lobule_L,0.609142891336558,0.25370089497590365,0.6368746827794443,0.7721949627941416,0.9355230180427042,0.42096922599211895,0.58972955799483,0.5345025320327129,0.331428461685627,0.640740910439214,0.36810723765346703,0.8171113048264457,0.5500474575813993,0.6170041486453911,0.4202427210090961,0.4456653338027463,0.4143663214834132,0.12873419798152713,0.7029513028886952,0.47869599288137293,0.11776933661578466,0.17518248787394555,0.562851892439975,1.0,0.07614306719397543,0.7594135598633953,0.5290301499637108,0.7562625628287534,0.3948193412146126,0.8151328829115982,0.7549551505121207,0.23997841786517873,0.5907714176090821,0.7742429571877455,0.056691296111074735,0.749721998084395,0.4223531836753522,0.5995441524714534,0.7113959902184822,0.682756897567283,0.8266110427941289,0.649691846651788,0.5986455741983653,0.8673857683173718,0.6387633222676855,0.28607834265866117,0.4147964590560483,0.5812239810867956,0.22356278643129626,0.302655430578707,0.7752155087593425,0.5017945523037273,0.29353869868972565,0.3947956596620313,0.7235743722113246,0.7882333194711638,0.3296217529724557,0.47541166146496405,0.23696395475331386,0.6320143844390509,0.8571306322177983,0.5889567890473223,0.4316677358652044,0.37341893961917805,0.79674974454928,0.5152941690636963,0.7949344027139494,0.15448250969019628,0.4044649071524606,0.4787707322396727,0.7134517165685726,0.30652956444391116,0.6576941021240644,0.2624138365659884,0.5375781729769585,0.7460328710899348,0.711041820112714,0.46470274291407065,0.9068054290386226,0.5483167272817977,0.6824982450704814,0.28392564094061706,0.5531578461654059,0.8074706992201922,0.7270832814111329,0.6970582710047918,0.8279266605876355,0.8401017154670046,0.5887660518396746,0.29604001659518253
LC_L,0.1346654362115268,0.03386931678321408,0.18430540800072312,-0.00998106727251461,0.022780121393523926,-0.2899681409025117,-0.27396830620339646,-0.08249657614753554,-0.2958770256924013,0.04863530878584844,0.18888915638706094,0.04372607862769443,0.08918147468319833,0.03706754378571129,-0.4461571145901064,0.09659705871179677,0.04465068320789121,-0.05690393363391303,0.034197308654246104,-0.2554569761333574,-0.3494689519971219,-0.4084561287984163,-0.05627613713464441,0.07614306719397543,1.0,-0.021814978669959767,0.07762323150362778,0.03173042420342949,-0.037562877380587834,0.08390890331072062,-0.023447963961792776,-0.6707175561331831,-0.3171002475190024,-0.1484052009318167,0.19554070167719625,0.07714031998835151,0.021843529770979014,-0.031437939038419696,-0.3552257971433902,-0.12978005942584298,0.08655052141694553,-0.05189821001624807,-0.13471651213873273,-0.09888119551350363,0.13718664932891023,-0.01961366368738367,0.15815038240478946,-0.09353071245933232,0.005105096377590034,0.046182610496769895,0.16911583890260967,0.0076589439937515165,-0.09794381414379981,-0.4233628918483937,0.10262765304708911,-0.07051411069569803,0.06083305389245754,0.1478692745017789,-0.042147571311743744,-0.10471997798309401,0.27251572610632363,0.07299836689010226,0.008339353370639457,0.0747166325660501,0.03878280914061951,0.25788413157289286,0.09352930262760592,-0.2833949995636902,0.1158710647614009,0.11466910704096259,-0.17083632387730213,0.02621615242689582,0.251431424366178,-0.31889485721139527,-0.18930401013285936,0.0606382498609132,0.11644338849078466,-0.14169730629838326,-0.017100394148163146,-0.4335994796322593,-0.09755551747856565,0.11192658563809628,-0.23461049341011533,0.026454695886905695,0.07429227074952731,0.15637325759606974,0.13009639167731826,0.17408424842095593,-0.061405969511299854,-0.48130017662110536
