,Parietal_Sup_L,Cerebellum_3_L,Lingual_L,Thal_PuA_R,Thal_MGN_R,Frontal_Inf_Orb_2_L,Thal_VL_L,Cerebellum_10_R,Thal_PuM_L,Olfactory_L,VTA_R,Temporal_Pole_Sup_R,Rectus_L,Rolandic_Oper_L,Parietal_Sup_R,Paracentral_Lobule_R,Thal_MGN_L,Frontal_Sup_Medial_R,Angular_L,Thal_PuI_L,Temporal_Pole_Sup_L,Occipital_Inf_R,Frontal_Mid_2_R,ACC_pre_L,Thal_VPL_R,Frontal_Inf_Oper_L,Vermis_9,Cerebellum_7b_L,Heschl_L,Thal_PuL_L,Temporal_Pole_Mid_R,Postcentral_R,Cerebellum_Crus1_R,Pallidum_R,Thal_IL_L,Frontal_Inf_Tri_R,Calcarine_L,Cerebellum_Crus2_L,LC_L,Occipital_Mid_R,Cerebellum_4_5_R,Heschl_R,Cuneus_R,Vermis_7,Thal_MDm_R,Thal_LGN_R,Temporal_Sup_R,Fusiform_L,ACC_sub_R,Thal_MDm_L,Caudate_L,Cerebellum_Crus2_R,Thal_MDl_R,Thal_VPL_L,Angular_R,Vermis_10,Thal_IL_R,Occipital_Mid_L,Cerebellum_8_L,Cerebellum_6_L,ACC_sup_L,OFClat_L,Occipital_Sup_R,Thal_MDl_L,Frontal_Sup_2_R,Occipital_Inf_L,Thal_Re_L,ACC_pre_R,Thal_LP_L,SN_pc_R,Precuneus_R,Caudate_R,Vermis_3,Temporal_Sup_L,Raphe_D,Temporal_Inf_R,OFCpost_L,Insula_R,Fusiform_R,Thal_PuM_R
VTA_R,0.11935933872316244,0.4764206394437167,0.4542522523165086,0.2986584122966932,0.20619540847019707,0.4553047618198006,0.3149134419683174,0.3367789154191229,0.411405890223679,0.18924150728164033,1.0,0.3462593567159017,0.0378169558234256,0.3047660563430459,0.039969494676252625,0.38513918930841157,0.1537133767101376,0.4289573840799883,0.3775661975188187,0.1989809165697561,0.5399385013710493,0.2707944672681344,0.4395251768341015,0.18408388734426492,0.5225973256759112,0.32757057815711527,0.4096462427421004,0.612305184736972,0.2831142008420168,0.4010995869833707,0.19241082034221016,0.4200393175313765,0.4315436749173827,0.12738945991345396,0.5495171026721272,0.2832541262401191,0.5070619135540833,0.44095665803221545,-0.07486876494853949,0.1833401342202152,0.40810783890915736,0.30790835764046615,0.27907803436873363,0.3869087860877122,0.03619673868569792,-0.08554741900007995,0.24902128730564224,0.5312328142297263,-0.011290127100968425,0.4440720856354788,0.4463585582802404,0.07901630986361685,0.15040065127279412,0.3271040658716022,0.2598886112907503,0.38257633109319816,0.3039519594891465,0.28653877877244294,0.4864891008920906,0.5668357139701132,0.5067671569598594,-0.0977907923724138,0.3405424324646511,0.04451972417242315,0.4700573180049856,0.38856390880065744,-0.12063710599916543,0.29152673886667196,0.42091760353440466,0.41966400482584154,0.2580696958979617,0.33979265772589984,0.5341605127598591,0.4259411004749105,0.35943155466531934,0.11774731274389601,0.37421823033696117,0.22681433346223356,0.37642777900611063,0.4290898284189884
Temporal_Pole_Sup_R,0.19142076396902988,0.3205392485632699,0.4711101741617344,-0.024239874232725455,0.3683495789268174,0.17477480211789637,0.044642024985074955,0.25604903104853616,0.2586242189037089,0.02329687926069121,0.3462593567159017,1.0,0.02298137210187399,0.4526422493469868,-0.22163607630840218,0.13025813639310477,0.05914655073215895,0.47290249497601217,0.1321024145481723,0.04081287985491481,0.43427594457449137,0.6317484668604062,0.35960223307868205,0.1499726819946293,0.42729920628542983,0.6037215385160389,0.7251727968678033,0.4235778503520489,0.33444497866489525,0.24421413496795275,0.48726340370406285,0.27566057341592826,0.7742407650396196,0.07845415704855276,0.47145553625014985,0.4711663212803872,0.5642825582118408,0.4447413039989416,-0.4233628918483937,0.15652192961407027,0.504485027925423,0.31308862270815946,0.2297093192293308,0.7361882181896239,0.07698036262782243,-0.00650106303132824,0.5242183339402371,0.2775283104797177,0.09946797849297409,0.17207778173336166,0.19345759624714903,0.637570331396252,-0.33860615276876,0.019671761843114168,0.1902893956788409,0.6195277244904398,0.25859297756805305,0.1507834403859317,0.510882053282572,0.62117853645137,0.4599284717036225,-0.315527867692759,0.38682610855105865,0.04363865159295151,0.35566472631592827,0.3650393018895535,-0.13918693858263012,0.2461401490285172,0.2620093997489211,0.6613732659994574,0.11700654110364805,0.40255223532837353,0.42289787412738616,0.2518008904540562,0.10542261774181318,0.7414518113779985,0.5312857733713284,0.3798729681063467,0.5715677749887885,0.24000224102605786
Rectus_L,-0.25208864242315426,-0.030917303115228462,-0.2511835001887055,-0.18550663112803933,-0.32352318171574934,0.24740326035256355,0.6509077045734335,0.32611374158996875,0.6221883115270702,0.43193813942099774,0.0378169558234256,0.02298137210187399,1.0,0.23920100722074947,-0.21317646744203664,0.19131627847914703,0.383273860753512,0.32807609701747553,-0.2343828870213056,0.641428596205292,0.04212761428247026,-0.5097522775292593,0.4312421320410304,0.6255558171483309,0.504728554344523,0.1088282090287875,-0.050440459083915104,0.20406501498145557,0.4153402630386876,0.271273411322279,0.10030674311558753,0.13719285987290616,-0.032047921495375935,0.3877168809939456,0.16556955881874513,0.1827066812169148,-0.08115080131938823,-0.017820158668963883,-0.09794381414379981,-0.4345221167137143,0.2138991634139992,0.29093513382318176,-0.07007256754521507,-0.03841897500437335,0.1730590224194059,0.038455412575757575,0.29815929875960756,0.227872806805165,0.5373469635057359,0.30151273008487545,0.24631037253334997,0.1604134476100085,0.48204245836528486,0.6042490013040024,-0.31062843125708167,0.25233160195857046,-0.16835015707892761,-0.2998738477025685,0.24738630522174263,-0.042076132105510373,0.258832043769074,0.6403075244003968,-0.2758155967397076,0.6176149131707354,0.4172193647788345,-0.3374363690635179,0.13402213966152027,0.6044835306587991,0.3901705480875771,0.05904468048308863,-0.01803796049176692,0.6091315605131187,0.43776537413289957,0.4299917819479394,0.5478405856649216,0.2269558519868691,-0.14290752878839713,0.10996930330546101,0.16652380701376446,0.34961832206842824
Rolandic_Oper_L,0.12461337360285926,0.6003059767722901,0.4285095606605532,0.19170563372237184,0.3734527973317442,0.47469012731595317,0.5119010637039612,0.6233919706548292,0.5986692377596298,0.46943753031355046,0.3047660563430459,0.4526422493469868,0.23920100722074947,1.0,0.006478445878384108,0.6128863980659175,0.45202613542711817,0.7921777371046129,0.18339880735255196,0.39071006134566727,0.3428475715636115,0.14354181381507294,0.6883872514625056,0.5532207772141662,0.5958205371385286,0.8206131857343457,0.3247054567260211,0.44634826191622173,0.5552183876417591,0.6318265944760332,0.003762618382539991,0.6713175617880186,0.44061750893043455,0.4900462153397134,0.6395023788226795,0.6638239545768018,0.48934190731352506,0.36552419227833516,0.10262765304708911,-0.028925933224998295,0.6107091638756968,0.6453551468115575,0.376078946449743,0.3400235554406876,0.5040639505821631,0.24594327798012575,0.6103352682867573,0.5601179423027486,0.4996430708247573,0.5606499040775405,0.5652909411279933,0.2923494735208713,0.06995862506198956,0.4742445569698002,0.29693071028816137,0.5697252427199722,0.6367157185630158,0.1898870908904665,0.4612365546539247,0.5047453651179254,0.7796996988190872,0.025498982559593868,0.32431790266879523,0.37837372809448705,0.7116886215446026,0.16208517235210115,0.09103303983089621,0.6113881610137515,0.645733036537786,0.36148707112068584,0.4828472274458571,0.680611305248235,0.723147932984444,0.7563103354165033,0.2831306042067163,0.23353270996068756,0.3884395707594425,0.7439615554594383,0.49368453423648506,0.5731722349362018
Parietal_Sup_R,0.841870911971921,0.3732802480944204,0.46916319700214565,0.6833014442452692,0.15161690539960343,-0.1787911890096563,-0.24650870504424718,0.23387317913260647,-0.09961111380774339,-0.24018687405430655,0.039969494676252625,-0.22163607630840218,-0.21317646744203664,0.006478445878384108,1.0,0.4606840724949375,-0.35539734510150817,0.044137305858767406,0.6788431464378448,-0.2675223432360741,-0.13512502174718855,0.15085634852761454,-0.06095562639315884,-0.2946219607077091,-0.18119316445241285,0.07297468564831183,-0.2790599128928655,-0.2896651278571318,0.03213986246331714,0.08480697128637527,0.12336860220649132,0.538608693710471,-0.18057937110725794,-0.25956899834121494,0.23823202298534463,-0.10633448839193259,0.39109611676389355,-0.33643114483372644,0.23397707670714116,0.7276491237877886,0.31833750745068323,-0.31354922930668616,0.7305352278598863,-0.15343559908166657,0.45003546881816625,0.3472759813316221,0.21658067245979307,0.08305073736714712,-0.4041858118950925,0.4099590072513686,-0.06543204668089576,-0.20813963059914578,0.19890394995054766,0.11694023286121459,0.7586272567374382,0.15126630124503074,0.32902811189192976,0.577862402920132,-0.032554969658505614,0.07650156200281132,0.10963561665659405,0.18361105487274074,0.6764527387998809,-0.42730190184444883,-0.08996168376984891,0.28780996326769503,0.3229783248784491,-0.14539593376600166,0.09965585327784848,-0.07099490400305354,0.702106917417418,-0.1885262914487932,0.07091001042276024,0.06804312029478422,-0.14936651853467817,-0.19589266464718466,0.36540899980946495,0.15075934543967945,0.1430722429048969,0.22075362096714413
Paracentral_Lobule_R,0.37047885276779835,0.6483286770883933,0.47854152940944966,0.44740647741446116,0.40191437754522075,0.367294855231121,0.5134360364743444,0.7631657200449304,0.5856545020479751,0.39327854006471064,0.38513918930841157,0.13025813639310477,0.19131627847914703,0.6128863980659175,0.4606840724949375,1.0,0.338232773281539,0.6796146803373683,0.32729285294756244,0.44847258343232954,0.13619846172995978,0.025623526187498826,0.6529894776780508,0.4436452491507627,0.5564526067164088,0.5583642408474231,0.02492844233816899,0.3028698539360588,0.48215795975955006,0.5811184169479212,-0.05109947520920699,0.8965598988752862,0.1805200936320081,0.47487200337756996,0.6192889548764308,0.4970640004301557,0.4580177174490969,0.1474918772173615,0.27251572610632363,0.24089744231292637,0.6918562208970717,0.46625440777651367,0.5127960425929082,0.09449026694455676,0.620625857656785,0.3567633210969439,0.6312785800084126,0.5926976473164297,0.32564345875709094,0.7752516111452231,0.613541383515018,0.025159225371541836,0.3165735414951731,0.5941401251057924,0.49994113657746464,0.5271413917094846,0.5879640478839426,0.2433828061576755,0.25609759178095787,0.3796934354694083,0.7063433071625932,0.30980231406382575,0.5381957294947398,0.27189856713974675,0.7020779129762038,0.13291344984951162,0.3086267446847956,0.5932923334152876,0.6470509292412906,0.19231436095358193,0.7626167805940235,0.5969337813624751,0.6590513429358033,0.5944987556661008,0.37505364333970687,0.08464836404787007,0.41258086020207074,0.6676018001953788,0.5724886276085419,0.6032792166454228
Thal_MGN_L,-0.4300383731176632,0.06916762434327031,-0.3010488093594176,-0.34867297314164813,0.07609559194940145,0.38819632666181914,0.6839292112895939,0.335414205126556,0.6443887813268108,0.5282546559544858,0.1537133767101376,0.05914655073215895,0.383273860753512,0.45202613542711817,-0.35539734510150817,0.338232773281539,1.0,0.5520249766039861,-0.3874424203483302,0.7112913962409042,0.06762270390097187,-0.342743885011779,0.4940018475839997,0.6363947192748616,0.6104350469816011,0.22138241217504906,0.09520065376296025,0.3318202544993523,0.18234413019195242,0.4662368042410308,-0.4316482472718469,0.22211573205130694,0.10165790929063033,0.6951536224902218,0.16802547377058194,0.31867815200368854,-0.1645171137152416,0.3248368993873112,0.33213944157773956,-0.45183007768404515,0.09101285193866995,0.6064963727827652,-0.26704228875619596,-0.1006045531712556,0.06851215752207392,-0.21027714726478838,0.1737490121512784,0.3160567882183091,0.6152763164750427,0.16391448785118748,0.5539069837632735,0.04364083418619477,-0.01120799987962657,0.3473920417846951,-0.24466736486986096,0.05786389490809257,0.2108358433061873,-0.4001022921031466,-0.020618368954863225,-0.058846254502356615,0.47766470128259125,0.15749815372710976,-0.1715680094411761,0.6688868106547119,0.6073518932455706,-0.4648364392685716,-0.15061836632251246,0.6246871795854676,0.4927178553040704,0.1654714899260868,-0.009558092118457425,0.6722364169403287,0.42004862464149756,0.42505430665054283,0.4681223166885204,0.0643901314663714,-0.19130645495246434,0.344878819330756,0.14152101299965003,0.19732387647228283
Frontal_Sup_Medial_R,0.1071789809957248,0.5604704688139113,0.35712818272841296,0.13077049706297542,0.32116168251671656,0.539278477947142,0.638577555526933,0.725027750379126,0.7707155874397423,0.49490651980396133,0.4289573840799883,0.47290249497601217,0.32807609701747553,0.7921777371046129,0.044137305858767406,0.6796146803373683,0.5520249766039861,1.0,0.1474279299569904,0.5322613806790115,0.42006214612401765,0.08723527803688415,0.8067276067016701,0.6474255959670163,0.7934812523649427,0.6425417531163071,0.3012891663979107,0.45821988724451795,0.5640354231352397,0.7573035449413825,0.02924278452797151,0.7615246597528985,0.3939651494452768,0.5522458210640507,0.636111947967611,0.6590702060011189,0.43638112452961664,0.4371476120230629,0.08655052141694553,-0.07804677533095386,0.6593882736988265,0.7029023178200677,0.3548672928518873,0.2670232384605995,0.39265833321658306,0.05294890643647984,0.6265069674830429,0.6389193788585701,0.48114828437080437,0.5839272919885522,0.673956798120952,0.2184525347509505,0.06851925532797504,0.553847239441756,0.2318921944442376,0.5899005619794546,0.6245035453641757,0.036293899896080804,0.43174776043281066,0.45146992613322867,0.9029557064358901,0.13398881320822892,0.37098957921848735,0.38050355936725927,0.8919094963954832,0.07513316478493783,-0.031349790722923494,0.768519274474994,0.6906390927127691,0.4636311623266334,0.44384999868056835,0.8228796198984971,0.8014472275692521,0.6788015628574424,0.5606481457794941,0.2747539093637426,0.39578007188133274,0.7004857160462206,0.5865859866591957,0.5387340093409053
Angular_L,0.7722356972657558,0.4579861535543718,0.6739014977808847,0.7441159262421666,0.10992804605983342,-0.010093255970819339,-0.1809552658447394,0.1654860159064315,-0.006181071393301048,-0.2786770808837752,0.3775661975188187,0.1321024145481723,-0.2343828870213056,0.18339880735255196,0.6788431464378448,0.32729285294756244,-0.3874424203483302,0.1474279299569904,1.0,-0.35763888826260715,0.23260958786341593,0.40311340936560097,-0.02777637508389373,-0.33953227235548533,0.019225176259649892,0.3165075022639534,0.03055810606785535,0.03144981006997821,0.07248831325916516,0.22113188589008867,0.4442215379372383,0.44718558833944766,0.17676086926072376,-0.42024756281675607,0.46035132765042713,-0.1343757471035905,0.5807987789201557,0.02077406420456248,0.04627270584325886,0.6838649801310653,0.3907079791563258,-0.20718697183360643,0.7587168804880626,0.1806991056390444,0.24862153645362217,0.1599888723876545,0.21046754549494612,0.18157305557198244,-0.5053942755072416,0.44813224352026426,0.0038456332834754764,0.12147451480199489,0.15179684164354576,0.17164406429371248,0.7850165475689485,0.2827140960369406,0.3377229411773375,0.8230064215908627,0.28288983196735357,0.4121861897542589,0.2661972322287058,-0.09007653787273834,0.6289891702261101,-0.4659047572424909,-0.008980841073178017,0.5823073786041838,0.16357026943704164,-0.1533515062761608,0.21127393630040456,0.18721584216617293,0.6251986629082594,-0.13218499978756534,0.2368888595969909,0.27060144829045957,-0.14517664000460567,-0.11103743651468384,0.5327252754908364,0.05823805999466086,0.19035048199401355,0.40592269755323607
Thal_PuI_L,-0.37538463514974174,0.1685035215033899,-0.1949945332319767,-0.2734652823481196,-0.019403480643692177,0.3851662190493662,0.809740517138688,0.5450144544652534,0.8151697438504396,0.6418761986111967,0.1989809165697561,0.04081287985491481,0.641428596205292,0.39071006134566727,-0.2675223432360741,0.44847258343232954,0.7112913962409042,0.5322613806790115,-0.35763888826260715,1.0,0.008701273994586416,-0.49020100837907044,0.6918318183316118,0.7811580380177817,0.6871293879910976,0.2316346142523441,-0.03340581308392238,0.3405046427264939,0.4025223628374889,0.5290185040520844,-0.2249070887584689,0.3232667255387011,0.006213668927843987,0.7176979117901506,0.23493975114073437,0.4149496114587704,-0.08259809766253354,0.1306941048836833,0.1478692745017789,-0.4656943593012571,0.2996631926059641,0.5859266103218744,-0.14645006663652427,-0.08797012365137118,0.24167381949216304,0.0260066698469892,0.39988687328278877,0.4173347215301092,0.6736601715586307,0.3898471748644566,0.5831581857734169,0.008992505740188873,0.323837831144645,0.702425057299799,-0.30753315015864335,0.18593038521783795,0.07215785421619576,-0.41788890312348426,0.06340808568424944,0.002791471188860037,0.4603757179711818,0.4797992527830492,-0.20032785262739664,0.8128088429779249,0.6739888499781941,-0.4613606262535006,0.11782494256087726,0.7851940434269726,0.6184607590557955,0.17795826640771412,0.017896553615038883,0.8090880831024915,0.5725595294941015,0.5313974466817657,0.6413477359491366,0.19438564884615714,-0.18095665563349492,0.37995352062459825,0.36513118129493444,0.320314108569227
Temporal_Pole_Sup_L,-0.04484032727531588,0.38270268011956954,0.3580001303843645,0.2225436389596034,0.14383209185824072,0.7357689681070329,0.31174721996582316,0.18108236041425932,0.32985074182959945,0.14906287743817612,0.5399385013710493,0.43427594457449137,0.04212761428247026,0.3428475715636115,-0.13512502174718855,0.13619846172995978,0.06762270390097187,0.42006214612401765,0.23260958786341593,0.008701273994586416,1.0,0.26702834830614774,0.343195825382056,0.2761089056124291,0.4717602302908367,0.21902571438805715,0.48970656709532373,0.6473526543162001,0.3676943247239702,0.29175213334671857,0.27916434964215864,0.2684877310933842,0.47494401290913535,0.07314728713734205,0.5548142675174194,0.3040664835029587,0.4605013030547665,0.36612613508272196,-0.3651972992801498,-0.03136394455206174,0.2704222085580026,0.3501452585275459,0.18464562292810485,0.5277206846074971,-0.04262576321810778,-0.0031913236305735593,0.09917052466044796,0.5008290752815027,0.07400189448570717,0.27208060611954327,0.36831339364756743,0.12240087864782644,0.11578487596018334,0.2085403877112043,0.09506456313341187,0.39142204402702857,0.20013172034510343,0.1980315099645062,0.7078585153167667,0.6092292360962639,0.4984595722870291,-0.018017630480072218,0.2129510814046977,0.02186202830013826,0.43866675569853025,0.4812369007064215,-0.0985401926474265,0.23543271896344115,0.3202243893541834,0.3544138752766649,0.0960163142195116,0.26073390803594787,0.38276698098535983,0.4226429558498285,0.28201745292629166,0.09758058949139438,0.5340117151390023,0.2078513518044956,0.218005940626721,0.3985310664349203
Occipital_Inf_R,0.4662421923539694,0.3316419520703435,0.6687446486745674,0.26772914238687046,0.5173316592137908,-0.10842794745182288,-0.47348468121259984,0.004633228942071868,-0.2669495752849605,-0.2848448993360959,0.2707944672681344,0.6317484668604062,-0.5097522775292593,0.14354181381507294,0.15085634852761454,0.025623526187498826,-0.342743885011779,0.08723527803688415,0.40311340936560097,-0.49020100837907044,0.26702834830614774,1.0,-0.05567952674117806,-0.41688207158994545,-0.06813311240105033,0.3618932489391806,0.6110077436895271,0.1593561232815961,0.039651250247637916,-0.08180751475271385,0.3549630729140266,0.18799684632876293,0.6651353440583441,-0.33506857101385445,0.30028580876149424,0.20960288293534185,0.6253260312997004,0.3228697965595682,-0.2833949995636902,0.5881476638522676,0.3537136010465573,-0.06324665126779362,0.3748758777858466,0.629444690426005,0.05503515542205299,0.06442732530164459,0.24612989614152905,0.10761322009534587,-0.33633227784234293,0.033426293195939524,-0.10922523156488254,0.4138469827835643,-0.42832773549715286,-0.3386868437357373,0.45610173889725547,0.401256939822255,0.33013625234244764,0.4301946836254005,0.292156409771061,0.5787097932318785,0.17338630967949284,-0.6184329794433837,0.6165158871336296,-0.5007537972824176,-0.08550705399582596,0.5885481157333295,-0.14687805622265718,-0.2758909818866983,-0.0444122204627344,0.41493710896559527,0.21226614726469253,-0.1586770623493949,0.07164837167023572,-0.12576770437045667,-0.2921276450499999,0.4421179145373052,0.6278518270819152,0.18330414621761862,0.43545451330425294,0.07844264475438217
Frontal_Mid_2_R,-0.0314213039266653,0.6133285386719483,0.3346461349894654,0.061205132106964565,0.25755452368846704,0.6129775318706051,0.7383171433381589,0.7317907960534308,0.7873086840014853,0.6430687948520395,0.4395251768341015,0.35960223307868205,0.4312421320410304,0.6883872514625056,-0.06095562639315884,0.6529894776780508,0.4940018475839997,0.8067276067016701,-0.02777637508389373,0.6918318183316118,0.343195825382056,-0.05567952674117806,1.0,0.7425350875400235,0.7662359307013022,0.5535428040016327,0.3147401498076032,0.6320159499697363,0.6421725864809991,0.6803671057032855,-0.04404436201948159,0.6726461641569597,0.3059934920904473,0.6530999676191805,0.5910370317232684,0.8013169912681544,0.4360124512720636,0.26659894585987687,-0.011131221775340275,-0.19278096941928213,0.6775347992245063,0.7069665735906383,0.231549307001127,0.3233436879287664,0.3952774322297982,0.15847426544690968,0.6890263465582012,0.7999168108054784,0.6132337756866265,0.5987560230615289,0.7113705417856215,0.05136323622728253,0.28536091007115877,0.6931247320997126,0.034761554570069644,0.6056491704925351,0.43484132972052597,-0.03939731166600387,0.47898134403514103,0.533608264218308,0.7772322334905859,0.25745455604991935,0.2287231208533041,0.5548458457811596,0.9070784726293201,0.05926005526221626,0.08125722938494004,0.8031722650535456,0.7183529141690727,0.36266412807235526,0.3359011669268632,0.8577979539774285,0.7976564234529568,0.7227653138805019,0.6257712620705356,0.3422369720410444,0.24304821968092527,0.6893213801153446,0.6861196560166221,0.4763433440018244
ACC_pre_L,-0.39870589245959664,0.2396910527184011,-0.13840163683920362,-0.21233114243838105,0.051781732644620555,0.6708166043434612,0.8214662402886082,0.5390264576315658,0.7416430568472847,0.7330291582875677,0.18408388734426492,0.1499726819946293,0.6255558171483309,0.5532207772141662,-0.2946219607077091,0.4436452491507627,0.6363947192748616,0.6474255959670163,-0.33953227235548533,0.7811580380177817,0.2761089056124291,-0.41688207158994545,0.7425350875400235,1.0,0.64670446817191,0.25553888377628675,0.07724288301163566,0.46034379799534886,0.5104644354943075,0.5279766421196588,-0.21635253797331921,0.35022748726464475,0.07156847199421361,0.7352019112265232,0.3064925786279099,0.5697728878430647,-0.021803578675045985,0.12668092271075665,0.0076589439937515165,-0.5401098556413786,0.2829918047818868,0.6318432215977641,-0.10317232597193055,-0.008251653245470269,0.29561850155138003,0.17516872448361248,0.38675469881988955,0.4878599502640803,0.8158284563989139,0.4099921600083764,0.5588355867931855,0.007555589582736222,0.3083427139526899,0.6553748228093065,-0.30309061749760763,0.29564418183361396,0.19281667319888704,-0.3351138735109631,0.2585966492097748,0.1155333322991429,0.5550291824833884,0.5033028105878371,-0.2045398052799318,0.7621717412414248,0.7573645479046219,-0.2700636442653421,0.10548324735169001,0.8428258699819404,0.5330512790970464,0.12976515085760823,0.04854436501887902,0.8038816742323593,0.5853388745737443,0.6399996934935358,0.618191556126096,0.14619025168002672,-0.0020555514257893657,0.5766192642536099,0.2721860232481356,0.37726769310024366
Thal_VPL_R,-0.09991304919868808,0.40581442475996565,0.2005675628631643,0.02542766696204079,0.15348462904040236,0.5851160330657007,0.7730972656547848,0.6082435675084478,0.8869259429899812,0.4583263962802775,0.5225973256759112,0.42729920628542983,0.504728554344523,0.5958205371385286,-0.18119316445241285,0.5564526067164088,0.6104350469816011,0.7934812523649427,0.019225176259649892,0.6871293879910976,0.4717602302908367,-0.06813311240105033,0.7662359307013022,0.64670446817191,1.0,0.48406497832944484,0.35499950776682915,0.6105375926933604,0.5247899551941557,0.675798237068404,0.08215038412086327,0.5825791275243231,0.4384819612988094,0.5466692063368751,0.5932448116789961,0.5092175126934887,0.3420272312716382,0.48544114261895804,-0.010538647774085676,-0.21338301996142356,0.5110462457772974,0.6546764786752846,0.11803451993530002,0.31604565572909393,0.15677757046911342,-0.09119479364624629,0.4581263508810225,0.6430746066696912,0.489527614546819,0.5541004235715391,0.7339511194317752,0.26083682532733127,0.2596659664030385,0.6690264589716495,0.010815983963924442,0.4900071299835933,0.2879292117457632,-0.06020570290888614,0.4758785915846855,0.4319084898648667,0.8230262419795741,0.2539292253518117,0.18457704593179194,0.5934798727848792,0.8567119575028747,-0.014191435386458786,-0.023469214133293014,0.7921719354560993,0.779055346578138,0.46609965197340636,0.23727254705253803,0.8481625274190141,0.7561233237096096,0.6446576776656989,0.6714133675888659,0.3128220129767161,0.28521876404124813,0.4241182943059099,0.5309098253129128,0.5607767187191085
Frontal_Inf_Oper_L,0.35082893229095735,0.5386463623424711,0.543103746049727,0.27160981569717363,0.4357199169067339,0.20947685829971588,0.3128283904195645,0.5477647031112205,0.4642427886059297,0.21874765885504335,0.32757057815711527,0.6037215385160389,0.1088282090287875,0.8206131857343457,0.07297468564831183,0.5583642408474231,0.22138241217504906,0.6425417531163071,0.3165075022639534,0.2316346142523441,0.21902571438805715,0.3618932489391806,0.5535428040016327,0.25553888377628675,0.48406497832944484,1.0,0.39830937648741943,0.38452300306627507,0.46174519102412026,0.5459989934670223,0.16653324824758556,0.6357769078225323,0.5850898551175733,0.3612918991555193,0.6679897997476838,0.5565412914678892,0.5913886236721259,0.36646802518967614,-0.09755551747856565,0.12971395330104615,0.6687347820641811,0.555957326368989,0.469437411269209,0.5094974324403025,0.487173894353225,0.16330610516845456,0.6513899060001566,0.43804353902412313,0.269267171497744,0.5627239169594058,0.47483685184082286,0.5191477191391755,-0.0824038067376136,0.2916000795614539,0.4324434003449828,0.6740567090752985,0.6033173094687697,0.21939838654067662,0.46819622160784746,0.5597293789141018,0.6394127619931679,-0.15761864738434186,0.45268146015978444,0.21428877036274416,0.5426060973299828,0.27178925510255925,0.13369359847007006,0.4320782393058553,0.5359836480463065,0.39209862760349123,0.5619484335978808,0.5669337458486401,0.6014125575126723,0.5560221219852947,0.19156155617750348,0.4414861790979621,0.40310288853994647,0.6268046485652662,0.5840602219003188,0.5906405665133801
Vermis_9,0.038918264601151616,0.3689514716935227,0.40386862373773097,-0.07099423447913865,0.300406586332428,0.28505267034533804,0.00438159722942656,0.07395044559169703,0.1469156051984028,0.1035968829558989,0.4096462427421004,0.7251727968678033,-0.050440459083915104,0.3247054567260211,-0.2790599128928655,0.02492844233816899,0.09520065376296025,0.3012891663979107,0.03055810606785535,-0.03340581308392238,0.48970656709532373,0.6110077436895271,0.3147401498076032,0.07724288301163566,0.35499950776682915,0.39830937648741943,1.0,0.6318716561159311,0.3112319982067613,0.06353388510541558,0.2846597962752667,0.17189051976721254,0.8299520793962252,0.00020908064083790122,0.3815869180435159,0.506983100278313,0.5677910561466831,0.5420494860644153,-0.3815539727503602,0.12453971224588266,0.36885704529944696,0.27707858089156506,0.11742977605469243,0.8103732629397724,-0.06305608122954844,-0.13233199312935254,0.304771405005907,0.37617233216126394,0.11277566590511483,0.06758865168160968,0.17089150621435828,0.4685238305939222,-0.19625725010159908,-0.029784215717219245,0.06935944504662699,0.5293145925934976,0.12555258445365075,0.1295313902395611,0.5989628044640352,0.6832261530553141,0.3611571745739918,-0.4100993937606345,0.34191420696869884,-0.006108965462587705,0.26220071272350837,0.4583863274325089,-0.3319845598051548,0.17115295627495397,0.19201457023585064,0.5802983274412048,-0.033163401224380044,0.26052750103470884,0.3754016195353417,0.14141051245963898,0.10758660440309467,0.624283107969628,0.4349289523754429,0.23536292601944056,0.4616158525835207,0.20127142253022764
