,Thal_PuM_L,Frontal_Inf_Orb_2_L,Thal_MDl_R,Cerebellum_Crus1_L,Paracentral_Lobule_L,Thal_LGN_L,Precuneus_R,Thal_IL_L,LC_L,OFClat_R,Thal_VA_L,Cerebellum_3_R,Cerebellum_7b_L,Cerebellum_Crus2_L,Cerebellum_10_R,SN_pc_L,Heschl_L,Occipital_Sup_L,Hippocampus_R,N_Acc_R,Thal_MGN_R,Insula_R,Cingulate_Mid_R,SupraMarginal_R,Frontal_Mid_2_L,Red_N_L,Thal_PuA_L,SN_pr_R,Postcentral_R,Fusiform_R,Parietal_Sup_R,Rolandic_Oper_L,Occipital_Mid_L,Vermis_8,Cingulate_Post_R,Cerebellum_10_L,Vermis_9,Rectus_R,Calcarine_L,Frontal_Sup_2_L,Pallidum_R,Thal_LP_L,Thal_MDl_L,Thal_VA_R,Red_N_R,Frontal_Inf_Oper_R,Postcentral_L,Occipital_Sup_R,Insula_L,Supp_Motor_Area_R,Olfactory_L,Frontal_Sup_2_R,Vermis_6,Frontal_Mid_2_R,Thal_LGN_R,Thal_VL_L,Cerebellum_7b_R,Heschl_R,Thal_PuI_R,Temporal_Mid_R,Caudate_L,Frontal_Inf_Tri_R,Amygdala_R,OFCmed_L,Thal_MDm_R,Raphe_D,Thal_MGN_L,Cuneus_L,VTA_L,SN_pc_R,Amygdala_L,Cerebellum_4_5_L,OFCpost_R,Thal_IL_R,Thal_PuM_R,Temporal_Inf_R,Rectus_L,OFCmed_R,Temporal_Mid_L,Occipital_Inf_R,Rolandic_Oper_R,SN_pr_L,Cerebellum_6_R,Lingual_L,OFCpost_L,Occipital_Inf_L,Olfactory_R,Vermis_3,Vermis_1_2,Temporal_Pole_Mid_R,Precuneus_L,ParaHippocampal_R,Parietal_Inf_L,Hippocampus_L,Thal_VL_R,Temporal_Sup_L,Thal_LP_R,Putamen_R,Frontal_Sup_Medial_R,Thal_AV_L,Precentral_R,ACC_sub_L,Frontal_Med_Orb_L,ACC_sub_R,Calcarine_R,Fusiform_L,Angular_L,N_Acc_L,ParaHippocampal_L,Frontal_Inf_Tri_L
SupraMarginal_R,0.30256079597557056,-0.0026555637417495373,0.2790974744435725,0.1670326018830591,0.3241761941333987,-0.13590319183152003,0.6495676239527355,-0.00709606184988498,0.07005199823450757,-0.02282689261515783,0.3745815014487051,0.4768671627844827,0.16767564423661402,0.12797090092581692,0.2417021731936226,0.05403029919330701,0.3709083232395555,0.4020632264598367,-0.01692028774792784,0.1362628683337153,0.30324634804916245,0.5029772247693687,0.42950149443830693,1.0,0.2328004169195459,0.15015243069863304,0.051017381976057104,0.03599549476452121,0.7284934623172873,0.6037177862793806,0.4946768417371797,0.5053943391657737,0.32334527721258105,-0.1576443536748454,0.39696327040568286,0.05472179778693404,0.3176723828419195,0.05461947114627622,0.5133402026939186,0.4036075362333676,0.04398863150619351,0.3769399885412175,0.20368732366347062,0.22933534216751028,-0.04714522850926697,0.5652275592180511,0.3788259823295938,0.687053004755029,0.46184856602436564,0.4703781648082945,-0.045394735335378536,0.40522552211686963,0.417510398643284,0.5770510984285412,0.02503549351714718,0.03280929012632991,0.168754178337229,0.35220782816366064,0.10950018581514802,0.6650414438530607,0.15194973842926127,0.3797242432378996,0.07467160312936537,-0.03157118622055915,0.40450193421548086,0.1903173153093166,0.20742559287500056,0.6332959318965461,0.002639791003524787,0.1420272537900378,-0.2396834955640403,0.19980319463516288,0.2649206938988813,0.06389873536245881,0.19111489414416147,0.4844553218005997,-0.13180440172794752,-0.033613212816255636,0.30765678842537575,0.3935331209216533,0.40154152567550994,0.011835792018112011,0.38823740471859486,0.4684783048514481,0.0209932710786616,0.13887173887138726,0.03319460234547802,0.415206227559721,0.0456232232363384,0.2913778794772364,0.5666014329675522,0.21659019778360486,0.5154391262769555,0.10932207816957674,0.19930659656855126,0.6338385228445116,0.40448778967994886,0.2696526390043565,0.21974721122047083,0.22849259344404904,0.6097271988853593,-0.13640564083964202,0.04992717071982349,-0.0883178512926668,0.6697737308677153,0.26087690804761815,0.5317135974216511,0.054115769460684776,-0.008546689719021984,0.24194301649247463
Frontal_Mid_2_L,0.5755639745494846,0.5494268082581498,0.3583500886277204,-0.6756860115665335,0.633410099475958,0.6860103464460171,0.3515432344678104,0.4126510698060493,0.37882677581672514,0.42900540739809484,0.6305308491483518,0.0350069967027154,-0.6542666009775568,-0.6818295642524038,-0.0241914626613091,0.23870830263096546,0.4718150213802675,-0.30606209582239036,0.745785319658432,0.1558009226152134,0.24754460768744405,0.4857616503689594,0.7433987503079478,0.2328004169195459,1.0,-0.030102404703162885,0.48548783850673133,0.31355718266465976,0.24101743268568893,0.12976559272239027,0.4073263429920451,0.48826232753953963,-0.6044630991967286,0.05784132962593465,0.07052818781946416,0.6596494584247534,-0.5868688939253144,0.7300775821648076,-0.5071788705328105,0.884892089513761,0.8157550435614779,0.45482280213229265,0.31535902143778055,0.7222043374159217,0.32918064188899343,0.47753118020963076,0.7372094220537665,0.13764991579879102,0.7511893811802289,0.7930614107276533,0.6054186685198768,0.909937323420365,-0.3514046515316329,0.4938404313846756,0.004856886510190174,0.6900520119382227,-0.31319279954846024,0.6045839167923432,0.37372641941786994,0.29931404648839227,0.6216180010751011,0.6909712956015338,0.543790706312268,-0.047383830436554815,-0.19675026638631188,-0.08404909500176554,0.5117041153561445,-0.26787001513413056,0.20668809218529374,0.2782536158543655,0.5928641801732267,0.418442779033576,0.411581800383342,0.19416741130814608,0.5510470917428335,0.3479392184624945,0.6843271476732801,0.6046305305765812,-0.4969347664463323,-0.4758456384832732,0.2967100347486707,0.32228647792482207,-0.43840139150533386,-0.5052287359770612,0.7498071394076132,-0.644664835735703,0.7034092694074714,-0.21112748508683932,0.003142864538837402,-0.2804356322359934,0.5631886010687456,0.7448002009205448,0.5141253588809848,0.6057336710535841,0.7696553351374495,0.1809897869742525,-0.13025176859494397,0.6518071939081016,0.8845549250896141,0.08312165524180046,0.05368488869291461,0.5974297325723685,-0.3665958341075239,0.6307407865860583,-0.1943541300595074,-0.49224140756503776,0.1129337039847869,0.35480736109479977,0.6742931251908204,0.8357393547087887
Red_N_L,-0.05865911250927749,0.2894314301422752,0.10568918100045113,0.28835285150061146,-0.07699346565923978,-0.04134592826264469,0.02685139172334022,0.08114646019841099,-0.03589404349956114,-0.12794265152528805,0.12765368022570414,0.24543225092061685,0.2877048023075175,0.24771694524146212,0.133917778583311,0.4380192957052926,0.2916347841550332,0.23730286464819308,0.13787563162361194,0.24964127877768083,0.25441770937111413,0.425804719703368,-0.038095166181340255,0.15015243069863304,-0.030102404703162885,1.0,0.04569502410536548,0.15269693232569423,0.15011596085620216,0.34546574183129936,-0.07090127690340278,0.3941287672454785,0.2506397134865506,0.16793721110459484,0.22815067821366583,-0.10143298755474559,0.27027677921808263,0.036058493497911404,0.3103075439366858,-0.006743647727143825,-0.03716827242142937,-0.12469931523319046,-0.025793415733231535,0.031395518050622184,0.48512096242197816,0.11764900062884878,-0.16265305716559475,0.0510696627296423,0.2814997751814467,-0.09048949823846499,-0.016594709095093682,0.0357655634782706,0.2524962556235483,0.0773876394498708,0.02735183850194623,0.07553684499808876,0.13178676735327285,0.21124932218463421,-0.036292620762353796,0.22949782114235065,0.2081704762474402,0.14118594677421029,0.3383654727023066,0.2884597221922415,0.09775222045952471,0.18752492699654222,0.08565686034662781,0.1624592797209329,-0.25809865434149,0.2801000419215502,-0.018537439127861228,0.27151869946556484,0.3604537150878167,0.3013131354066009,0.10456667616553492,0.13317685835878568,0.0256504284677839,0.14477356173945619,0.3124509884228702,0.22382041840730854,0.28135025833823935,0.23607966546939524,0.3281117129399257,0.2640354494521131,0.23880780001974936,0.2756962691763776,0.3423076522055606,0.3587000519539981,0.12847716923340038,0.24618432454139902,-0.08738798303128974,0.04777470334046432,-0.15465425382398934,0.18800336286407165,0.07119267686423468,0.28315055657313404,0.08717511277407991,0.17374209680993133,0.017850669983486424,0.027280883962176296,0.08476658377390202,0.29359834188379175,0.2161184468976157,0.07809872009744659,0.31862171138362816,0.3741299320329421,-0.02111171937406987,0.4438531724058467,-0.06875677710102401,0.14431484316857612
Thal_PuA_L,0.7589522655803576,0.4602430706440719,0.30865183512799393,-0.3514189238390887,0.28846207752237174,0.6721017144107296,0.09736881541132378,0.21521564803370263,0.14077673523485384,0.4311014474676043,0.28264717043857057,0.11964728372994315,-0.39131678686695004,-0.28405074683099985,-0.12701141488244921,0.016212535786383056,0.397587442017716,-0.22954086579811347,0.6233139950368076,-0.04582736477875739,-0.18895742818140865,0.23744894306565792,0.32577855078178913,0.051017381976057104,0.48548783850673133,0.04569502410536548,1.0,0.3824562284894795,0.03044058542032598,0.17457207115815032,0.008515373054185647,0.19741199550053007,-0.3478891220923106,0.2506244916356306,0.04347055797712487,0.30103285281722,-0.24304397196889532,0.3180278718816581,-0.2543176480096182,0.3629073533918722,0.41701480564262766,0.31158868963835906,0.5135582056021368,0.4305723929901918,0.38407037899266977,0.266005677842052,0.2434003734873735,0.08269114915946936,0.33111387238670004,0.3916631354063842,0.6255834653252617,0.4675469194367474,-0.13272715079298447,0.09755554650879154,-0.07125240349824889,0.4380193417812109,-0.06104925584310132,0.2479799016772928,0.336695755879408,0.3250835358954835,0.42771304020033635,0.49572565061408375,0.4197256219825583,-0.13281282303230477,0.03256559415649881,0.0936589723324287,0.35589528889044864,-0.16911924813147156,0.2916084848773528,-0.06697572109912085,0.2017414562828463,0.2457413625216211,0.09816734038909278,0.39126957850746563,0.3141048743903027,0.277121331889215,0.3638666003333836,0.3547777638792648,-0.3321659065685549,-0.19401638751331754,0.09245590587162404,0.4054353723666665,-0.2123728843921957,-0.3511315041408032,0.4925844393199335,-0.3127175433365919,0.3216874136058194,-0.09083096423237755,-0.07053120981178049,-0.12077748197994134,0.15908082394387393,0.4525443013961272,0.08965242370442658,0.10898288458445465,0.6298367698342533,0.020940855318605782,-0.12906048455583358,0.3523957902191926,0.3827631622544331,0.2582776966486298,-0.059354478873773604,0.43890415685664197,-0.1319802206432561,0.30037661006777283,-0.17082356854865946,-0.19792354397299408,-0.2363426005486329,0.43909140148197473,0.3396518044474001,0.4377292118642462
SN_pr_R,0.3172677980852279,0.6305535658355901,0.45928023729668177,-0.14010303527678528,0.34339248031996567,0.29014274239509524,0.19645033422009334,0.447650060016685,0.1941993790437098,0.1400605174112257,0.27221928471654877,0.44537535628982755,-0.10531028868433942,-0.055088000077350985,0.1957875619459529,0.10595818661293739,0.26790863089746436,-0.13203430294990676,0.4618991648850733,0.3744326053045534,-0.24447399320362387,0.32677656466162425,0.160339283186611,0.03599549476452121,0.31355718266465976,0.15269693232569423,0.3824562284894795,1.0,0.12078955028201115,0.1779517742096272,0.15949162938396066,0.3250628740923631,-0.20226798203859012,0.11594096248176025,-0.012161540455725402,0.26969366409510026,-0.11629720987669925,0.07643279102016887,-0.14496775369424816,0.21969041088208965,0.321866810059167,0.09433186777043207,0.12446703732074972,0.2759021362554043,0.45760690669562604,0.19253648072085572,0.2146773357186111,0.1250524456989716,0.24100458715038023,0.3231842092521251,0.5062757296000626,0.2777930653183513,-0.008529795389527976,0.16670082353783974,0.023360223773511955,0.31540070304078605,-0.16794105140557433,0.0232457610675834,0.16211841315436387,0.19126892959361105,0.2544093491677332,0.27585907628420087,0.05980589418953041,-0.1508262439581913,0.1297815204110696,0.14915358802888107,0.2705804702997247,-0.0680073800619247,0.41060846992764816,0.027387629580937725,0.08594671259004447,0.35860535208388383,0.21660856823490907,0.3272646973946363,0.1185990040979227,0.2453667485830735,0.3120093325762942,0.08832030463675522,-0.14285573120172598,-0.05959553570251469,0.23516797154695965,0.5885592964793327,0.009924681711096823,-0.16364967443121323,0.2532037456380085,-0.1697865282712954,0.41687675843732974,0.30723393452822373,0.3953529407330171,-0.011079316186620555,0.18559223499386598,0.3777212350674576,0.11361591352090664,0.2828383991290458,0.4643174331148014,0.09534026481741688,-0.022436764990437286,0.29448066073475937,0.22290788589401997,0.0845514525619388,0.07137438266714877,0.37575242632431766,-0.25619772525684104,0.1898212834455323,0.02715019752957088,-0.04156269336643889,-0.07206508193589554,0.3158355919008696,0.2987132270026613,0.38856067756635093
Postcentral_R,0.17922584393569732,0.12057404206900894,0.32881552526153146,0.08781107335047864,0.6136459486714264,-0.010911596472564174,0.5925258598237344,0.16173814396370836,0.15192106027371124,0.14215800603824472,0.43751541185046045,0.34829353804750274,0.122777604160955,0.09068012362917402,0.33068678272806823,0.07895919094958057,0.40779606707321464,0.21776592441137846,0.06901442391014401,0.25610468138085696,0.22324913172332558,0.4097179045438571,0.5414470236849795,0.7284934623172873,0.24101743268568893,0.15011596085620216,0.03044058542032598,0.12078955028201115,1.0,0.6288087393391513,0.3425089686332405,0.4877556049373354,0.12527910958837554,-0.09443241768680327,0.38012781138347707,0.10550150759092478,0.19977517255138563,0.04477399631056439,0.32517184124977744,0.44228523339832515,0.17703370952328784,0.17805705319402124,0.03833511567418205,0.41984359224369694,-0.020032749218280316,0.7260968936501395,0.46328739558680104,0.37122910050639324,0.44240519317535165,0.6149809235443183,-0.053744350886196,0.47001224877345466,0.4464339977370661,0.7310930137275233,0.040212432256206,0.13927942746346123,0.02494355834555846,0.2444183309678502,0.22918369216868462,0.40959046427515194,0.15526921369050198,0.4853987122156795,0.054689698165440025,-0.0001230571130464068,0.3302393056351766,0.10176511938858042,0.07047588509057717,0.38059908426217703,0.05077465635388698,0.14521526384407993,-0.08937544406920125,0.3391883961129213,0.1433498786833444,0.3148384800167396,0.28323972025458977,0.3146706883621219,-0.06788791769938782,-0.01703872364973484,0.2751402960540984,0.2019851339864369,0.7096396003282918,0.11445058500977881,0.3606599772957027,0.38135272902819756,-2.391460574977792e-05,0.10420489905692105,0.08696648033594288,0.360253988637402,0.20575663245613635,0.0852791387376307,0.45145924521706277,0.29438906013702326,0.313659528980481,0.15442170232416247,0.23172826546714176,0.6198773793048851,0.019800195159853814,0.40794105398239,0.15586253104474132,0.2796087251643262,0.9028905489306117,-0.021025417238415868,0.08816522450654879,0.03105254397606334,0.4313631424253471,0.3439511544585351,0.13659367400669162,0.06454742430268477,0.14322364932059758,0.3625572707928153
Fusiform_R,0.2376502111090986,0.1497848227159838,0.33496377186385473,0.2523929639341353,0.3111488418148922,-0.01850175958299237,0.5415796789457478,0.0480889109200616,0.15558310765918207,0.1262132232662602,0.3945356759010732,0.5856504387255342,0.24752741973999914,0.2412634136338478,0.4142924127928651,0.15471381013270438,0.5095014797365665,0.4297416589962923,0.1888973134826155,0.29571638643271225,0.180397792697788,0.4743407789776346,0.2965267730043291,0.6037177862793806,0.12976559272239027,0.34546574183129936,0.17457207115815032,0.1779517742096272,0.6288087393391513,1.0,0.23356055998469202,0.4401024654741495,0.3481032155956151,0.21309039534861202,0.47181734716564205,0.19133918011623963,0.4256412101911233,0.011625610285752735,0.5324519012023313,0.3213532945061099,0.06790315035436169,0.09887650797836933,0.10292018409799253,0.33203164803890534,0.2166483535064936,0.5059338704201789,0.2568765445742491,0.47263093130214984,0.4180520451600564,0.3903328740075655,-0.028898724471295018,0.2701045031210935,0.7130058174141867,0.38020885647170755,0.006642212234095724,0.0834064596006458,0.2763341142875166,0.2703642878633587,0.18573741909158745,0.6929778760385873,0.16879849489634408,0.28050312659511184,0.22194392587246695,0.030104744455811,0.43250169273867184,0.29419565139741244,0.18955274962232416,0.5605574552651318,0.006097077850815561,0.08709909405266242,-0.2640079441520624,0.5479815931064912,0.3196119167887304,0.3856288239544846,0.23813679738521665,0.616269798745762,-0.14837452715383417,0.044590122449968066,0.3997449582022743,0.48492795506275305,0.5222786508474938,0.20965723366736255,0.6427573595068774,0.4882002604674433,0.08176495077952109,0.211128502924746,0.10610976747797239,0.5546254422060509,0.18753962136000069,0.2943465849832172,0.3606834862767088,0.38751605794416705,0.28451335748528034,0.12297776034904982,0.2301659561795858,0.6460765083507852,0.2060979215446782,0.37510286329392506,0.041958354931439755,0.21164282982534594,0.5669945649280049,-0.020827065569556363,0.14731858258668032,-0.16264093096153848,0.6398095122071726,0.5201543024936129,0.2637172330848146,0.2862385948878881,0.11334086604169524,0.219192084121499
Parietal_Sup_R,0.3547766088042375,0.16517334174580534,0.31383060977544647,-0.3588062636709223,0.5473059108770277,0.07704746089974404,0.7917814744634486,0.09216836779976287,0.22247983696440377,0.21485259373665544,0.3596981320382981,0.32171612733386357,-0.31753030481258465,-0.39653030704645187,0.018602204961621394,0.04539947274177072,-0.010866476431625804,0.18076385038221854,0.29970903145397987,0.2978790674583364,0.23961438002208924,0.3113497512782252,0.2219091314939936,0.4946768417371797,0.4073263429920451,-0.07090127690340278,0.008515373054185647,0.15949162938396066,0.3425089686332405,0.23356055998469202,1.0,0.2421687947431231,-0.09992972176339822,-0.3383805246584888,0.07633174162344124,0.3825736849885829,-0.13691880491012035,0.1964504753109409,-0.02091352241473974,0.4530103661870206,0.20943574723895217,0.43232878352939125,0.144183147554165,0.2708156255631559,0.0242363441312667,0.12688723240147107,0.6723887926757091,0.755901053614096,0.4265739648088537,0.4645490724288254,0.2772066179910131,0.45882750682687357,-0.12175305817152432,0.11663967510510986,-0.11282688418192142,-0.003001640854303455,-0.10284606048726282,0.25017906663575973,0.26988255020829505,0.4723993948018725,0.10908429860686918,0.14114923669361354,0.1962453333600342,-0.3395605475005057,0.16930069646603998,-0.054295700551059346,0.2613192547325985,0.3935393168554002,0.07633277740493931,0.036894357396371986,0.027853307981822166,0.10352737969314542,0.07762335705417368,0.050592671373493985,0.011802495822282112,0.3589539787383152,0.16648863318504922,0.06680546291231837,-0.2085611382601378,-0.04924492820741733,0.0019862282255794055,0.06506723000700079,-0.19333522582926177,-0.057775882288725135,0.26609913638569077,-0.4565353109217796,0.21745527048604593,0.09804255989816059,-0.04941534651099156,-0.09213480483725028,0.9248879769821732,0.36677107739090076,0.840593202355654,0.08935500982978727,0.29616953153664416,0.10651680760282776,0.419376819788375,0.2613033099778821,0.37596698157820296,0.11335387599161544,0.1576314974090141,0.10531483830968527,0.02776184785485576,0.16998595461021154,0.25926238695277165,-0.3134636402167331,0.7046720643640195,0.188198669581262,0.20021182648070987,0.19758119206373043
Rolandic_Oper_L,0.3489212621934172,0.5082880267276698,0.31587043599043246,-0.06815553180622723,0.36974203833473046,0.20161814719852597,0.30072484296706614,0.23369137501254866,0.14067716568484262,0.09217699467993364,0.5103020854622935,0.3992020195300067,-0.11488378635526736,-0.11208298796065654,0.13507331844372586,0.23011246533096333,0.5393477490686818,0.1332407384356299,0.3767942704254229,0.1543783051689128,0.4234901800791232,0.8427979987391654,0.48077874819022653,0.5053943391657737,0.48826232753953963,0.3941287672454785,0.19741199550053007,0.3250628740923631,0.4877556049373354,0.4401024654741495,0.2421687947431231,1.0,0.0020391588958184816,0.030230811184361186,0.33041933146759905,0.20473397499466853,0.0019351215381224432,0.4047773520833115,0.17181075199627313,0.52538367208272,0.33707447492671083,0.29480342313810975,0.037024860503156856,0.42653843829452814,0.289089049772995,0.5530622182508796,0.4489686503374663,0.208556007272192,0.7469447391787986,0.4625806698739748,0.18044529713811935,0.5120508547811593,0.1245064275395397,0.4431934464076963,0.09065446245688205,0.325671234241936,-0.004260824621618242,0.6196815654271698,0.20756354078023412,0.48638774609937274,0.3735186924780954,0.5585745117653774,0.36039870416453823,0.13015858723730878,0.03569571913000819,0.051273165428755284,0.4059818761058984,0.1694755401641331,0.05570056081643406,0.42825042836817484,0.17862713726721038,0.40785571016285543,0.5259035400620112,0.16982794902059428,0.36481687752640996,0.40511922357228625,0.21907462087709195,0.3369713395083682,0.06799237612426776,0.09955278832063415,0.5970023542783681,0.2122791529211683,0.11618224873031653,0.17945497819947884,0.3969285165355793,-0.07370039475898539,0.5351794743766348,0.36261411841695956,0.2217576913098652,0.1371740400975046,0.3630977401736169,0.4239244692546913,0.32415501829909127,0.5041447993240155,0.42693208101362634,0.5596913238211043,0.08182648491956969,0.5455904635614087,0.4228871066373046,0.1985298937523552,0.26737461945088453,0.3630019836515812,-0.10715177816940344,0.3237070308655575,0.4164113934636687,0.03795899467825629,0.2167005332437239,0.2974225202734164,0.37560340539578285,0.6628367119924327
Occipital_Mid_L,-0.3014816337255451,-0.51180137332471,-0.017697917603089752,0.8867592927127979,-0.41770795404267225,-0.712455280319888,0.08729159067537681,-0.36557732119507796,-0.31067724199629926,-0.6004967476201623,-0.250228669580977,0.41130517618773343,0.8299838582876762,0.8110031713996698,0.41966744654646504,-0.1719596611968754,0.06716109459552981,0.8013482134650186,-0.6338199883350294,0.025128783051367783,0.01376558600364983,0.024470401032309082,-0.31362582903142266,0.32334527721258105,-0.6044630991967286,0.2506397134865506,-0.3478891220923106,-0.20226798203859012,0.12527910958837554,0.3481032155956151,-0.09992972176339822,0.0020391588958184816,1.0,-0.019239667882670813,0.3374260457555777,-0.4863285877174703,0.8730961875317966,-0.5224958382920419,0.9059685308156377,-0.3891342175849291,-0.6591937262284195,-0.1694129919286059,-0.03623706116087526,-0.44323953237361313,-0.18006446547903937,-0.173995602517105,-0.45305641656786416,0.3479602699613,-0.3235259516849616,-0.3904919542887009,-0.5971702210602131,-0.5385447935017862,0.6937941425139449,-0.15705923351696074,0.15319254810117652,-0.46970976932744013,0.5301647383071957,-0.1908042513304443,-0.2853258627846857,0.23569906569521593,-0.2748322917955482,-0.520570501914521,-0.41698246993221133,0.20034581362044693,0.5350071477590305,0.3348311219356849,-0.2027063605504983,0.7805831158493951,-0.21292035159286027,-0.08863657587845511,-0.7218254419421035,-0.11495442773138302,0.06815037361349453,-0.16860003863673306,-0.25801471717269736,0.13681507791097364,-0.6969726746751449,-0.47635843760107777,0.8203242847659914,0.8664347630894565,-0.09377728651555538,-0.16420017756378885,0.7841809449609617,0.8545546505124957,-0.6178969031675636,0.8351192657237126,-0.5403015664343854,0.562411006781165,0.09520473341050271,0.7341134695488373,-0.16850816380372366,-0.493385637759292,-0.09021167358358755,-0.30435893702912803,-0.47261357543608035,0.40831524353080456,0.5838719504114501,-0.2933607709476593,-0.5462322503216435,0.04211688659674607,0.24193479520794625,-0.6274572679292973,0.24970479999284795,-0.6976525585467603,0.6955890146706554,0.7223711825369857,0.4098881838697677,-0.22050709841689578,-0.616252309801523,-0.5594617546407947
Vermis_8,-0.056709244614851564,0.17408202714425977,0.1546041769508094,-0.010506431434900725,-0.053320712541855615,0.3230173001751554,-0.06588472757093097,0.20412576939667354,0.2632029295502701,0.143725837756958,0.146267486637514,-0.02421493909756337,-0.03198431917971139,0.03084068739407132,0.24037020888553756,0.19629368926494165,0.3838138551767893,0.0533878638961279,0.24408679474671477,0.005780718115904122,-0.04302194816300065,0.059277217802877286,0.10535209276994242,-0.1576443536748454,0.05784132962593465,0.16793721110459484,0.2506244916356306,0.11594096248176025,-0.09443241768680327,0.21309039534861202,-0.3383805246584888,0.030230811184361186,-0.019239667882670813,1.0,0.22534340326025878,0.23606714091312483,-0.07554466540918464,0.13031322702852086,-0.016201092918892223,0.1220886909623354,0.23169238708559964,-0.33096499055111356,0.03478511483506197,0.23319304449730685,0.2406035005101655,0.141658809293725,-0.14655700716614245,-0.16787277858314278,0.004438010500406497,0.05026342046232353,0.07212881205783067,0.038479079099491324,0.23550378827780286,0.055658477358949125,0.043988450834399596,0.34051779697062406,-0.03998769839783104,0.07658398986369525,-0.07211883534703892,0.04772874974114005,0.3301082753413125,0.09150767798676294,0.2305263351081575,0.24267591022617016,0.0758179239068791,0.0984975304710616,-0.09768282018073476,-0.03919598141905354,0.02185109234333366,0.12284283388368902,0.23525496084600978,0.5320411932909785,0.03532842597222808,0.3033654809928094,0.35474648728890845,0.12948431756475723,0.19924876879235734,0.2853443339926345,0.07615364454555645,-0.08781353987561087,0.20233904622456736,0.15003998953949502,0.25237466021291527,-0.2186603862736106,0.16670760659856376,0.0019757101661539767,0.1448586753036697,0.060630587725633414,0.22198577162079383,-0.11516727510852952,-0.18535084425959347,0.3252642901606069,-0.19088933235615324,0.21148823875152614,0.09862272169506174,0.1319186458651229,-0.3109835117650383,0.17597544262635548,-0.018438401798484657,-0.007153712945932063,-0.13198516341288222,0.2805984254124231,-0.08426596919877652,0.058865580885079025,-0.02770529398495526,0.22807946254263306,-0.3099231909798436,0.16847962047953027,0.2897998893013398,0.14780789856473273
Cingulate_Post_R,0.17139927213019718,0.01453225658727577,0.3208750468542744,0.21775413686457473,0.07954145551478636,-0.04683029595108514,0.491161426026542,0.07529190226311135,0.03554404005225971,0.024929577233528535,0.37069527543800707,0.27430938601509053,0.18995062271175173,0.21171730533809785,0.4231867902869998,0.06711108024976395,0.40462883807772027,0.5403910530182752,0.08146137349668019,0.23389645231448247,0.15789244712349162,0.3098214752297655,0.3763933326850052,0.39696327040568286,0.07052818781946416,0.22815067821366583,0.04347055797712487,-0.012161540455725402,0.38012781138347707,0.47181734716564205,0.07633174162344124,0.33041933146759905,0.3374260457555777,0.22534340326025878,1.0,0.0552088882657033,0.2782583297728351,-0.05453516779876314,0.4248216361745079,0.35200973627252785,0.0731746785973603,0.18794192217538558,0.07545489703339676,0.2114277406373541,0.043372771527069726,0.3202443167461552,0.07952568604689608,0.28232975480142386,0.2271705466470862,0.15206876419941498,-0.17974106441757706,0.10951225754046749,0.46937772338082584,0.27042992256036114,0.27652648989902606,0.22627996518676344,0.14787791745344395,0.1054967091075991,0.1319346850371964,0.37561260840540267,0.2702650244264348,0.04409509480667465,0.08857506723055053,0.03987691126507771,0.4045634503477151,0.1931142657603859,0.09544502378454832,0.48961654041446384,-0.0053165363291785344,0.1346026325640218,-0.10682996503649206,0.26991306040898544,0.09772453057220164,0.23414186353112398,0.5477756699976434,0.11989775407291024,-0.21001765763879995,-0.08281652005641064,0.43540263621243463,0.257382967311927,0.45299066220781126,0.09547976599206753,0.44351499380643183,0.34547781374704367,-0.11943572344305275,0.1845703959536543,-0.013757462707010336,0.45085315757662314,0.19815327461912502,0.15651403859943855,0.18156603826276793,0.13565795904887648,0.13310538535875066,0.2493915462438741,0.18946044170216472,0.47495972522972035,0.2083393475373465,0.39337585397188823,-0.05077517422620175,0.2811086803323707,0.35980282071575065,-0.10855472874735136,0.16409210638632832,-0.19101375173539936,0.5445690071452882,0.36405585420674075,0.2409422475775359,0.15393688665315614,0.05810105194650546,0.19652770004083997
