,Thal_VL_R,VTA_L,Temporal_Pole_Sup_L,Cerebellum_8_R,Frontal_Mid_2_R,Temporal_Sup_L,SupraMarginal_R,Cuneus_R,OFCmed_R,Rectus_L,N_Acc_R,Thal_IL_R,Thal_PuI_L,Thal_VPL_R,OFCant_R,Caudate_L,Insula_R,Occipital_Sup_L,Frontal_Mid_2_L,Cerebellum_Crus2_L,Putamen_R,Angular_L,Frontal_Med_Orb_R,Cingulate_Mid_R,Occipital_Inf_L,Occipital_Sup_R,SN_pr_L,Caudate_R,Red_N_L,N_Acc_L,Thal_PuI_R,Vermis_1_2,Amygdala_R,OFCpost_L,Parietal_Sup_R,Thal_LP_R,Parietal_Inf_R,Raphe_D,Temporal_Pole_Mid_L,ParaHippocampal_R,Temporal_Pole_Sup_R,LC_R,Red_N_R,ACC_pre_R,Temporal_Inf_R,Vermis_10,Occipital_Inf_R,Frontal_Sup_Medial_R,Temporal_Sup_R,Cerebellum_7b_L,Cerebellum_6_L,Thal_VA_R,Thal_MDm_L,Parietal_Sup_L,Temporal_Pole_Mid_R,Frontal_Sup_2_L,Thal_MDl_R,Calcarine_R,Pallidum_L,Cerebellum_9_L,Paracentral_Lobule_L,Temporal_Mid_R,Paracentral_Lobule_R,Pallidum_R,Rolandic_Oper_R,Frontal_Inf_Oper_L,Lingual_L,ACC_sup_L,Thal_PuM_L,Thal_LGN_L,ACC_pre_L,Cerebellum_9_R,LC_L,Frontal_Inf_Orb_2_R,Vermis_4_5,Olfactory_R,Thal_MGN_R,Cerebellum_Crus1_L,Hippocampus_L,ACC_sub_R,ACC_sub_L,Postcentral_L,Heschl_L,SN_pc_R,Angular_R,Fusiform_R,Frontal_Inf_Oper_R,Thal_VPL_L,OFClat_L,OFClat_R,Thal_PuM_R,Lingual_R,Vermis_3,Thal_MGN_L,Precuneus_L
N_Acc_R,0.33936165772613075,-0.011635624018668248,0.08836053463543453,0.007264148992111752,0.16988945067752625,0.26046055840782933,0.1362628683337153,0.14646428033395384,-0.031308906082933005,0.05829867438973317,1.0,0.3587698458398224,0.0320881915197272,0.24884906195474982,0.09579890969733848,0.22124449113708214,0.25415104002628364,0.13171308474602944,0.1558009226152134,0.020132270958802982,0.4203541236166428,0.19219759836028258,0.44708946542094496,0.1555282651808632,-0.049948896995569717,0.22666955062187188,0.2597151372667089,0.18779371088536378,0.24964127877768083,0.4675913751862103,0.0871534806558635,0.27295345000397925,-6.711114731060243e-05,0.12482054905441542,0.2978790674583364,0.1992810854985827,0.17552553711297803,0.1539380171068492,0.21667871411479198,0.3398686819575774,0.11171767093700989,0.09290409180708244,0.4276992241576105,0.07913124482526745,0.23297233518863686,0.16755123413313283,0.06526746904594895,0.11736630803048664,0.2376725850002652,0.1242529232777677,0.020168634266098995,0.25067833852557647,0.32025061611659084,0.2496902183494978,0.026713154078630764,0.18544636290929578,0.4594571714675727,0.28435717397785504,0.15645688507685065,0.07754715498576281,0.27132722908588736,0.20063878490659443,0.3608441239885876,0.2700288311836549,0.3655900999517981,0.19692158501056636,0.0832512338738724,0.24675274281724766,0.11035336503369517,-0.032641419984603466,0.10790272560458797,0.020228169305327528,0.23204631654216076,0.17090624700122597,0.2197559619851977,0.26115450571111887,0.0790854382985863,0.021113068235603247,0.3679895875032912,-0.032628863935538474,0.13186296313492146,0.1979639116882005,0.16475377597521768,-0.06838439960639262,0.23999385371649767,0.29571638643271225,0.21801829385016464,0.1048953014295689,0.057516850203378135,-0.02909354733636341,0.13110541262198605,0.23542076964856634,0.2800815385109026,0.16932693201667012,0.26057213679460683
Thal_IL_R,0.34726284155241693,0.0671903183711144,-0.016556591452385912,-0.19313588581487087,0.259201309443292,0.2401043293909485,0.06389873536245881,-0.05918663692281958,0.2651681403974869,0.15823923453742253,0.3587698458398224,1.0,0.4283319046910666,0.14903976409200093,0.2508246888787619,0.3044920839927181,0.19394966454013898,-0.01920387140399679,0.19416741130814608,-0.05437112372118824,0.4678561977949309,-0.2406121308038463,0.27540194801767304,0.1810502682968125,-0.13986739374639853,-0.009553652623637878,0.29221555836481444,0.2744617884438963,0.3013131354066009,0.4494574717173917,0.3466768019380475,0.2520797022162124,0.32352273409896093,0.2700418299730418,0.050592671373493985,-0.2787021953079366,0.1691655792172965,0.0660088486675889,0.18130330048583704,0.38801809354258193,0.15366707530681908,0.23180718553950125,0.31372345020017944,0.3629084892198043,0.060694725714464326,0.14326464541310283,-0.18890759570932997,0.053096619359585984,0.24909743152776292,-0.1233129129056236,-0.058280642582162895,0.34117307060591107,0.3064852914457706,-0.014471246805391058,-0.22788684795990846,0.25847623303808814,0.38229707985760714,0.033547696048071986,0.4058126476297736,-0.10397905965713738,0.3624490612695277,0.14665760661676208,0.4203418267559589,0.3085820072267946,0.4237534624399214,0.24518766566340985,-0.13681661191119115,0.20040515818922547,0.3026765016970359,0.3478910360909866,0.26472056223709645,-0.14319454522397793,0.2053704758695248,0.32015179897495444,0.24962156922908485,0.29263347867179884,-0.07320817071916866,-0.14841189727903142,0.13575629928387395,0.16447753084166977,0.36828307794639675,0.12383159690680526,0.30253811329865615,0.0613808329984001,-0.02738659215584149,0.3856288239544846,0.29026270576874275,0.3544940647164231,0.3332420280668757,0.3917276518640982,0.26729979502507795,0.09411419203804675,0.28260948752628556,0.0331819557429464,0.11888557231870077
Thal_PuI_L,0.5816054204088758,0.3721892492824344,-0.3290472461545452,-0.5386788101947766,0.16662995705620942,-0.13188402568649837,-0.21981185985592272,-0.3391888241150767,0.3782886869809972,0.4873139076633001,0.0320881915197272,0.4283319046910666,1.0,0.04771842250833402,0.37966867937717175,0.4305504122456343,0.04491693343045208,-0.41762477519612845,0.46711210243063417,-0.47111683223292117,0.48905675366724316,-0.4032506029183089,0.39663291856458543,0.33297061644304765,-0.4860240783936573,-0.20248887720173198,0.41433519918732303,0.43899253662353943,-0.08337176702076839,0.39825087648565816,0.4125086874690788,0.07713809038768436,0.3444989492663197,0.41194188819278277,-0.0422366158433279,-0.4222112908569428,-0.1324846565635933,-0.12019093923665203,-0.16405872350166173,0.4683185748371849,0.18003550818007968,0.18096828338276996,0.32473271512559015,0.5875076250996387,-0.12996899586909658,-0.330541249715639,-0.5827752653938569,0.3349036218782088,0.07419982276796283,-0.5781458062825886,-0.5259956555421245,0.3960180791510114,0.06526629982628274,-0.017215056509456268,-0.528716201131171,0.35702537372815046,0.1715792380986915,-0.43772477138279264,0.486748911184496,-0.5733961335331889,0.3663036579258272,-0.12317141038997369,-0.03349436917709048,0.549741396170022,0.21309333037274536,0.19869436894811338,-0.5802140608690264,0.24617102587587333,0.502196819359517,0.7593740684957235,0.53241415610237,-0.5901335249205248,0.21623078030295018,0.579067506417082,-0.10601104250432375,0.3996713336214273,-0.25420217578799503,-0.5621247928207642,0.2737418412700041,0.40437434846932685,0.5901248732207843,0.28903034316205334,0.22773737663665683,0.006427149050472596,-0.2974727906593327,-0.08733752402930338,0.2140236928557086,0.8187136693631865,0.347763416936805,0.48330800709335314,0.36608796596569776,-0.41244721889874064,-0.19892870796157586,0.2425075054694596,0.06018019778764981
Thal_VPL_R,0.305406876378954,0.01862829423847702,0.3953982904313953,0.3250408411090073,-0.0872058635715,0.3686521707143961,0.20878592097123053,0.3925345596935237,-0.1739208640222037,-0.1949553443825594,0.24884906195474982,0.14903976409200093,0.04771842250833402,1.0,-0.26324270358449464,0.24806096792103996,0.20323894195742123,0.4155041085792405,-0.006996869167742886,0.3651256356366746,0.16877911517494165,0.3561172780357252,-0.024827756283263423,-0.05242903828094372,0.3219719419663931,0.37110870219321956,0.24948741671343502,0.05678109748368104,0.16708890650231709,0.08124785674480006,0.04090275373413675,0.21364110462273883,-0.1877594654000806,-0.19418925318353567,0.11468306470866835,0.6289954750126273,0.05994935764023993,0.41026267440138675,0.30665349433389455,-0.036564567167393494,-0.09964522728609056,-0.13856785129450913,0.13621407261612284,-0.07233699379859573,0.20610844971739692,0.13748358824503545,0.44655186897435634,-0.033034032975590565,0.13160249863478402,0.39887147097306747,0.38090759079342335,-0.054682475109512116,0.5128404746802376,0.0633965592438272,0.47725441780550654,0.014418158184696404,0.5100177713574654,0.4327852357992844,0.045211533418603705,0.4401004702018754,-0.142623977452309,0.26455663776606053,0.07799835767926105,-0.06600545140283938,-0.0793037173562544,0.04120195590339628,0.32333540415185136,-0.04266680064209447,0.39443184955812505,-0.12227335476831257,-0.21541941031212153,0.41884082071698303,-0.04524779982364836,-0.17768462708656024,0.11744401595632943,-0.064041343101539,-0.1658105108031275,0.3963037602275215,0.17013087289732706,-0.3296910831709377,-0.20480591515272797,-0.15872790909981346,0.2935235650301156,0.028355690491348232,0.3257356450268572,0.20742400399599412,-0.03170364623633043,0.06817968852993199,-0.27693889856613846,-0.3813299218159125,0.02664818347818061,0.41556779555036893,0.4840134247755754,0.17128516484102088,0.08446660457626944
OFCant_R,0.23001716150898832,0.10289000286568596,-0.3088875582357103,-0.5074144622109057,0.3658573385306573,0.016550731947041854,-0.21512840635424169,-0.489094559948648,0.23840672494516685,0.28490351633502153,0.09579890969733848,0.2508246888787619,0.37966867937717175,-0.26324270358449464,1.0,0.23066875151705535,-0.1569678662454239,-0.3808996197754942,0.2336886947466834,-0.3332390845775414,0.4067546735850275,-0.4191960550603934,0.30786330280656815,0.36931413921920203,-0.3344813042388104,-0.44915011516392844,0.037101065443941025,0.23488262839729745,-0.30880487576132193,-0.05158494949526999,0.19623144593329864,0.21853868562305848,0.05795180902385788,0.058823989622454144,-0.2051843938919861,-0.5340071199941198,-0.09170334102176114,-0.18488239144553922,-0.13534376844559026,0.2826764918200466,-0.03611897784691818,0.2858754263429016,-0.07721114953292199,0.2945828735275174,-0.32534121755483864,0.21723724661541635,-0.5704603770995887,0.039429690473071315,-0.08491996726419972,-0.3384810953616526,-0.3012248978425046,0.33097595363258325,-0.4044723937283476,-0.19347189203560144,-0.615562857874078,0.27045275923103934,0.09332739829240445,-0.3969329716468258,0.3661213033124467,-0.41199318365132803,0.29432826449189675,-0.40755924782528613,-0.017966183251838304,0.4428017805760499,0.4042073695349203,0.12664922284785077,-0.43305516465447197,0.48381156991351226,-0.030451880012739546,0.34162196683351465,0.3975775754360461,-0.4488092995028001,0.2780430805181752,0.12355022578344502,0.1315265999624852,0.1636594043778113,-0.03197342817622207,-0.39207186868204563,0.3589786542023536,0.27726013062709925,0.21013218120943788,0.1895138675397555,0.09046146674498397,0.17021813499644986,-0.4462769066404336,-0.14633371848756918,0.27034612997852286,0.43455652750830354,0.5592855049350607,0.40807052821022277,0.3895033387107721,-0.31414329936176916,-0.20124186346873046,-0.08698265290643428,-0.09005866448293293
Caudate_L,0.634348674428523,0.011023441601496728,0.02486549552484811,-0.2710176775046038,0.37742724944478434,0.3616670784427323,0.15194973842926127,-0.01001610858743445,0.5293153706502689,0.48244404929303897,0.22124449113708214,0.3044920839927181,0.4305504122456343,0.24806096792103996,0.23066875151705535,1.0,0.38132114911122794,-0.06462933719580556,0.6216180010751011,-0.35139779649938463,0.610861488150151,0.03671119413543055,0.2447513469693068,0.5193658775826241,-0.29437263327903185,0.08972570967776283,0.2908998335516845,0.6488196306523781,0.2081704762474402,0.3790716385609738,0.2556097882189818,0.11675277439218791,0.41202396487022963,0.4464586856070754,0.10908429860686918,-0.037973331428347426,-0.007237311443869285,0.06978508404012433,0.12105021996735384,0.5421018646049517,0.351081374114391,0.27204943243582147,0.3602463282987319,0.5849693621137649,0.20022229538303904,-0.055701920810418144,-0.2684648658697151,0.5314801433225754,0.37245103649827654,-0.29799259506938236,-0.26815769601583644,0.5569976719783273,0.14148688558499659,0.1210362400211339,-0.16069277273095545,0.6193076936005615,0.5043361572970562,-0.03438676407957119,0.678079739714289,-0.2511820934909796,0.2902000704170819,0.1690184050325428,-0.05489306945110432,0.5952805426988077,0.3151360798240186,0.480242466732286,-0.27050022054779826,0.18684279496421338,0.42121067556082964,0.49785083484601406,0.4885637413158157,-0.28563504320220384,0.2941068936834988,0.4037790629462514,0.19383476617393516,0.4985978807184647,0.20899190170233953,-0.31578277320209763,0.6123892544052167,0.3838178353559728,0.4804076513336354,0.33175220323113414,0.5467715020365684,0.291578749452465,0.07261323805152674,0.16879849489634408,0.38766693041804756,0.6147718675532449,0.046575670672611674,0.11903070702027882,0.6129271183468797,-0.07704257742705486,-0.049921596294560916,0.3001504937226287,0.2761175992901481
Insula_R,0.47407652272091627,-0.05527658503473885,0.2316373187463121,0.12184299092031423,0.3735598690917708,0.5272051046158254,0.5029772247693687,0.32942314542870166,0.34729252095921814,0.2674982359292491,0.25415104002628364,0.19394966454013898,0.04491693343045208,0.20323894195742123,-0.1569678662454239,0.38132114911122794,1.0,0.15715902081406574,0.4857616503689594,-0.12636207563566934,0.5343068116503151,0.26867377133543446,0.05208712091188076,0.38168031541794334,-0.10454870429359085,0.2663560202755283,0.29468907936401645,0.5605655236206865,0.425804719703368,0.3662696667153912,0.14239161713014972,0.11932747187491756,0.490536200344126,0.5137934345722049,0.3113497512782252,0.16198716870604862,0.23028150079019374,0.1541448575814049,0.1593302695233994,0.5109156603947276,0.591431188939864,0.26042895644616865,0.41233949066344183,0.4589392822253787,0.5227513786908169,-0.027394100911934602,0.1291916572553747,0.48693009813300625,0.7170226189073727,-0.09311194602019271,-0.09970869731939207,0.42421568247324176,0.2754970113374071,0.33564546364293935,0.22449505668849892,0.50712979890571,0.4106962783671752,0.4667417204523211,0.49638734671121837,0.03218799568173913,0.306528244176012,0.5984971726577618,0.1408683636528643,0.38184570246519633,0.5518242078792485,0.8021015887886952,0.15889506653338814,0.1637106454729433,0.39957853180174685,0.2242738341404473,0.32344671624086996,-0.0034159831742300987,0.1769599767497139,0.48031088079192313,0.20011705691997952,0.5885846127668684,0.44246409721581476,-0.06092093071651052,0.5369783191381998,0.4136072029859607,0.31825211414180454,0.39924934561672687,0.5687840130693538,0.41783495734064074,0.46945609078608563,0.4743407789776346,0.5312103921011712,0.2640778809299327,0.009960795578804462,0.08521670934896643,0.3635167397322118,0.2597913678637068,0.34984931523861945,0.41157173168480005,0.4095690557865761
Occipital_Sup_L,-0.2377958245581403,-0.16239276606035413,0.402410542598516,0.5060946362282602,-0.06151848417132142,0.44494998399090535,0.4020632264598367,0.5902573306435385,-0.25039355411396147,-0.46252422673448557,0.13171308474602944,-0.01920387140399679,-0.41762477519612845,0.4155041085792405,-0.3808996197754942,-0.06462933719580556,0.15715902081406574,1.0,-0.30606209582239036,0.5228870391302776,-0.007393874263633606,0.5870113191825265,-0.32925520741639847,-0.06631329026734602,0.5068441416008421,0.5230649522104603,-0.1234681652390704,-0.23698493270637352,0.23730286464819308,-0.10345132342284676,-0.12631770764883313,0.20725238926013476,-0.18188229389091423,-0.3785151030172066,0.18076385038221854,0.5254720381472374,0.3269350061605977,0.26583448657448294,0.24482706809799107,-0.19267279509016663,-0.2255747986108666,-0.07290946357813378,-0.12626115322626322,-0.39877421097274274,0.27418017196356903,0.36188046303641946,0.6754147194793398,-0.31539011940064454,0.19762518250225686,0.5401197463811698,0.5977940178304564,-0.16794836787416517,0.39687237820287175,0.09411490197494106,0.5385239848244496,-0.03835604726195263,0.1586098225374138,0.704998499755616,-0.09988530889028563,0.6150713750951884,-0.1503453310278355,0.40919986139590814,0.18194724635424783,-0.39561983378943366,-0.0031875074341468804,-0.009143027450433052,0.6408535681301875,-0.10792160701270863,-0.11308026104446034,-0.45000417517338404,-0.5368564572179751,0.6269696791065882,-0.07561131188410601,-0.4512235955325727,0.44272446597084053,-0.3016368976049499,0.17907436010375197,0.5986716489935848,-0.09176899851047264,-0.4805963751085401,-0.4154159931352221,-0.13778931944628198,0.15528603150675033,0.03489770025366386,0.5020628299364257,0.4297416589962923,-0.03647272138350575,-0.44071762468750264,-0.18612579994693215,-0.3719436553817282,-0.012106805482426744,0.6947577903782179,0.577421257450073,-0.08003220367892179,0.17200764967765636
Frontal_Mid_2_L,0.7696553351374495,0.20668809218529374,-0.2756058316495238,-0.44544812221732893,0.4938404313846756,0.1809897869742525,0.2328004169195459,-0.01155836721778987,0.6046305305765812,0.6843271476732801,0.1558009226152134,0.19416741130814608,0.46711210243063417,-0.006996869167742886,0.2336886947466834,0.6216180010751011,0.4857616503689594,-0.30606209582239036,1.0,-0.6818295642524038,0.6518071939081016,0.1129337039847869,0.1659406720665257,0.7433987503079478,-0.644664835735703,0.13764991579879102,0.32228647792482207,0.8744971565309306,-0.030102404703162885,0.35480736109479977,0.37372641941786994,0.003142864538837402,0.543790706312268,0.7498071394076132,0.4073263429920451,-0.13025176859494397,0.128054052984682,-0.08404909500176554,-0.22570760691138225,0.7448002009205448,0.6654623876630233,0.32130557916046615,0.32918064188899343,0.8166491984460176,0.3479392184624945,-0.3423985386872251,-0.4758456384832732,0.8845549250896141,0.5209108252408344,-0.6542666009775568,-0.6813554729199846,0.7222043374159217,0.038205492881044995,0.4680789391074202,-0.2804356322359934,0.884892089513761,0.3583500886277204,-0.1943541300595074,0.6941393835508733,-0.549458442725069,0.633410099475958,0.29931404648839227,0.006260083992389916,0.8157550435614779,0.2967100347486707,0.6817354038150821,-0.5052287359770612,0.2501866715583383,0.5755639745494846,0.6860103464460171,0.6515101212501301,-0.613447912925206,0.37882677581672514,0.7239695522959624,-0.06475842852316269,0.7034092694074714,0.24754460768744405,-0.6756860115665335,0.6057336710535841,0.6307407865860583,0.5974297325723685,0.7372094220537665,0.4718150213802675,0.2782536158543655,0.19876775609364364,0.12976559272239027,0.47753118020963076,0.7085948270781037,0.26026846862511965,0.42900540739809484,0.5510470917428335,-0.38331021173906044,-0.21112748508683932,0.5117041153561445,0.5631886010687456
Cerebellum_Crus2_L,-0.4857683287035829,-0.1349179564465956,0.714650035367845,0.7194185491865895,-0.09881001543534823,0.30751440642150646,0.12797090092581692,0.20379364944897738,-0.5276153397216272,-0.681894242591317,0.020132270958802982,-0.05437112372118824,-0.47111683223292117,0.3651256356366746,-0.3332390845775414,-0.35139779649938463,-0.12636207563566934,0.5228870391302776,-0.6818295642524038,1.0,-0.33912380489135807,0.004063786386965822,-0.22779276400756943,-0.3678037778755436,0.8974996558171627,0.05441238733896936,-0.02853356238571603,-0.5936129227970611,0.24771694524146212,-0.22011606728373023,-0.3186967311947109,0.1907675729020332,-0.4888246332199016,-0.6565464814485025,-0.39653030704645187,0.3272941183148318,0.031098136728125544,0.3713627917152611,0.5371143039471875,-0.5651186009408493,-0.3581605033029424,-0.2599003344331554,-0.1289884891230641,-0.6280457135933047,-0.06528458408123605,0.43736978930565723,0.77789315076297,-0.6193986149112495,-0.14564443103581992,0.9030666181184985,0.9297160522411113,-0.5065207461246597,0.2077872957030239,-0.5038379344721027,0.6271247342006523,-0.5342701772927394,-0.05446363240817442,0.5036295330845335,-0.3406867539805935,0.8638499911869021,-0.47515148919068273,0.009007204862859506,0.24558409851351232,-0.641981116374095,-0.04683009923299423,-0.3044059776849031,0.7515849797731358,-0.16706024071309328,-0.38526481662956547,-0.671536591009024,-0.601769763624538,0.9042073537926674,-0.3464472401716233,-0.6498424487031812,0.31728767953843456,-0.502500101044149,-0.23051704636774267,0.9293586382267622,-0.33471958340525665,-0.6862198692873032,-0.5811204510811833,-0.6609782839884765,0.02398267616607228,-0.14675569229891533,0.018558993102821462,0.2412634136338478,-0.14581643191495858,-0.5859430704093361,-0.29274350295175205,-0.5861504616151024,-0.2909759937663423,0.7354379970936322,0.5323967686165304,-0.32362131703753133,-0.47841695417198576
Putamen_R,0.6892806723700973,0.12895842576043168,-0.07470623840771397,-0.3621931882853895,0.5231059517470669,0.4440951010850834,0.2696526390043565,0.05025577451789195,0.39250793862285416,0.3803603974977884,0.4203541236166428,0.4678561977949309,0.48905675366724316,0.16877911517494165,0.4067546735850275,0.610861488150151,0.5343068116503151,-0.007393874263633606,0.6518071939081016,-0.33912380489135807,1.0,0.03041083390955874,0.3003428943835434,0.6525198361510999,-0.3445400946271308,0.09983519824270103,0.3759109781494566,0.7288010750296112,0.17374209680993133,0.48343224209675506,0.4844641174775909,0.23204396391245044,0.46222476823255165,0.43838165309457683,0.2613033099778821,-0.07315846566468882,0.2557651449969556,0.09083811948263877,0.04316904118489881,0.6549024069187032,0.33580599904840225,0.34955369300617806,0.37126405811903795,0.6110306091695236,0.13211819415165052,0.04083063218835347,-0.2925998099858767,0.4500413944150014,0.49731269823815283,-0.33508902049537737,-0.3031906620909834,0.6619771216884413,0.17429915605605692,0.22542665227791295,-0.2964302859203295,0.6961173340085735,0.41314993861443877,0.08763050045936926,0.751179663350164,-0.3151503231111484,0.5724529777626718,0.20282345430683935,0.21042792051347978,0.6949710573452098,0.6122916460950478,0.6875162299091425,-0.18607482811466583,0.5063048351644672,0.45131438545044406,0.5081881877835531,0.45944564547216155,-0.3697368331865198,0.3721910423688699,0.4448500770467072,0.2798939498995381,0.5565768770630524,0.20730847743545103,-0.3522057846540201,0.6511396109073915,0.3832906614223001,0.4131768981121048,0.5313018002455951,0.5471964255358482,0.32939762953476126,0.13963627434309758,0.37510286329392506,0.5722993842665333,0.6134798507847798,0.4103289026859099,0.36926975745934687,0.619040680480396,0.0005932467681421194,0.12724008031547782,0.3354923115192863,0.39854305265027057
Angular_L,0.025652916681369774,-0.06918090325119569,0.009229839470049447,0.2182141571691243,-0.072269817865091,0.3224902413772514,0.5317135974216511,0.7271537319752589,-0.07680281029615624,-0.19585682638816332,0.19219759836028258,-0.2406121308038463,-0.4032506029183089,0.3561172780357252,-0.4191960550603934,0.03671119413543055,0.26867377133543446,0.5870113191825265,0.1129337039847869,0.004063786386965822,0.03041083390955874,1.0,-0.353166736350393,0.07914640298968256,0.010720299986713734,0.761043182339833,-0.12858441665723813,0.06836558095269062,-0.02111171937406987,-0.04943484392239731,-0.05136606819524068,-0.04199411729232111,-0.07096518608892306,-0.07810968631847491,0.7046720643640195,0.7235854578897375,0.4171008650174189,0.11893956239079076,-0.14468578430202503,0.02930376908240173,-0.042496319175445205,-0.03776651394217788,-0.10868229826590187,-0.21790314811613443,0.4434799460637086,0.06088903022161305,0.41025859801208203,0.15293533656772418,0.295680179626097,0.11844035795725105,0.08728542523824874,-0.028631047743349743,0.35977511353872677,0.7173003040058572,0.3625554583440618,0.27087634487556816,0.22007968669554315,0.5632276031128458,-0.1221183984326567,0.23059599544804435,0.07164580799495546,0.5250714838852427,0.01158531814090074,-0.14248055158314465,-0.18983693794707984,0.19870924207775928,0.3510285733272293,-0.11980267673463176,0.13755855355897703,-0.31919598655212916,-0.381132320063302,0.20079678741587945,0.04577728545468482,-0.14384208828524275,0.09657993773548533,-0.0760346088658387,0.3047265379728485,0.13068102104245496,0.030694250060935208,-0.2178536804829783,-0.25573898980889703,0.3468132499458759,0.02513772677192677,0.014415022065330947,0.8046182294773991,0.2637172330848146,-0.09612757028515569,-0.34180570094199325,-0.1808455841261669,-0.2629503764868679,-0.06808814900625028,0.31188290794681045,0.2801561892702766,0.20872740951461746,0.650886651720071
Frontal_Med_Orb_R,0.3171379507889821,0.027807460908399195,0.0376693690594064,-0.3339349764282502,0.04130564136383118,-0.10489629294767767,-0.3598300282959747,-0.4495969787782109,0.2930341672096281,0.4313790178165577,0.44708946542094496,0.27540194801767304,0.39663291856458543,-0.024827756283263423,0.30786330280656815,0.2447513469693068,0.05208712091188076,-0.32925520741639847,0.1659406720665257,-0.22779276400756943,0.3003428943835434,-0.353166736350393,1.0,-0.03631106333277096,-0.2552624318239957,-0.30705493460091526,0.36694845372197527,0.12648176842905146,0.2177871175026942,0.4045443134433705,0.01668826396286785,0.20500504882674692,0.21515806836892376,0.36745402202553773,-0.1366027395038541,-0.2903263186554256,-0.24216304443628742,-0.08926657475162067,0.22085510883753645,0.32879419281954003,0.08689431121055963,0.03282683045102749,0.5677697342138603,0.2416539701232962,-0.17249000060278422,-0.184205629857027,-0.4366295168144428,0.13847483658827783,-0.13971017334488178,-0.17700633375954467,-0.24602815774710013,0.180897216932043,-0.11931509760468512,-0.14979933789385222,-0.3235607223364553,0.03925769613884238,0.12224678133657765,-0.27660921592572835,0.2110219029235531,-0.33128931319844074,0.0760146005111772,-0.3116884205176951,0.05201760684252396,0.3706315267919216,0.24114499613577478,-0.006207820132795694,-0.38548871035610477,0.08990338225473224,-0.05701485421516296,0.32895454956654924,0.5218835148586493,-0.33335268295931786,0.22510229942299662,0.41874298717223846,-0.001272185614225561,0.4899952097655891,-0.04285162316147248,-0.26302438780422094,0.383552989863673,0.23562334079312341,0.5270368891153562,-0.019907888655786802,0.0789355712197576,0.05827809805250288,-0.35585615966907114,-0.15162044038008424,0.01192872522158543,0.40368684335775235,-0.06902481043949146,0.07083365285749318,0.06989171135258665,-0.2295993225223184,-0.11155142562257742,0.10271421795078253,-0.15329660918936755
Cingulate_Mid_R,0.5645946208481182,0.20702074055786943,-0.15662715854724057,-0.23310418763122726,0.6595826922667075,0.3725906996483824,0.42950149443830693,0.02896347015266264,0.32235536650480145,0.3260296342730022,0.1555282651808632,0.1810502682968125,0.33297061644304765,-0.05242903828094372,0.36931413921920203,0.5193658775826241,0.38168031541794334,-0.06631329026734602,0.7433987503079478,-0.3678037778755436,0.6525198361510999,0.07914640298968256,-0.03631106333277096,1.0,-0.3010829196191424,0.14869159365552875,0.21388176446726984,0.6988431962259002,-0.038095166181340255,0.20769441459030658,0.3273214743246993,0.06461712133328786,0.3058250995121376,0.3552660192237263,0.2219091314939936,-0.15414364745451378,0.29531031729433976,-0.04595055668618754,-0.19425283482643296,0.5267228306362677,0.4428982402003055,0.3067829627451374,0.16110439431413542,0.5859653130425666,0.28276781486579294,0.0034080497335710696,-0.21778098486770667,0.5727402537684197,0.5756654407480923,-0.35050315334038956,-0.3374871843258653,0.6557734839459098,0.05601340033912593,0.25692412803420195,-0.20863353173652902,0.8260207481638898,0.31463793947752183,0.01860311415169561,0.6194722098004618,-0.2531663748097476,0.6452438974344367,0.30778674480793666,0.1063965333002963,0.6025552321458288,0.5108228592719671,0.6866967840363595,-0.17984947033759904,0.49795992049207877,0.4076847801058899,0.41886010159913434,0.3817563366469078,-0.3168671166005692,0.3035339909814696,0.39712820123619735,0.15851023579690887,0.371583735452898,0.22822858486388167,-0.3623819886136775,0.46983036249985827,0.3380913240739853,0.2843368878965566,0.6782480035336469,0.5142621637120043,0.2083004691113666,0.2024505212095895,0.2965267730043291,0.6399524176329608,0.5395399610426485,0.4591552584638157,0.34898806173686747,0.6466008122511285,-0.06450510236206551,-0.0830051792136279,0.3382278855393232,0.44190793954086466
