,Occipital_Inf_R,Frontal_Sup_Medial_R,Thal_LGN_L,Thal_PuA_L,Frontal_Inf_Oper_R,Cerebellum_4_5_L,Vermis_9,Cerebellum_10_L,N_Acc_R,OFCmed_R,LC_R,Pallidum_R,Temporal_Pole_Sup_L,Heschl_L,Calcarine_R,Frontal_Sup_2_R,Thal_LP_L,Parietal_Sup_L,N_Acc_L,Thal_MGN_L,Frontal_Sup_2_L,Rolandic_Oper_R,Thal_MDm_L,Parietal_Inf_R,Occipital_Sup_R,Thal_PuM_L,Vermis_4_5,Thal_VPL_R,Temporal_Sup_R,Frontal_Inf_Orb_2_R,Vermis_10,Cerebellum_Crus1_L,OFClat_R,Cerebellum_6_L,Thal_MDm_R,Temporal_Mid_R,Thal_LGN_R,Cuneus_R,OFCant_L,Cerebellum_9_R,Cerebellum_Crus1_R,Frontal_Mid_2_R,Olfactory_R,Occipital_Mid_R,Rectus_L,Parietal_Inf_L,ACC_sub_L,VTA_R,Rectus_R,Precentral_R,Cingulate_Post_R,Raphe_D,Thal_MDl_R,ParaHippocampal_R,Thal_VPL_L
LC_R,-0.18179802291730549,0.23478954239950311,0.34273906142953275,0.18008276553085034,0.3104639769046394,0.39905264247185207,-0.18963614763384293,0.3298906887365412,0.09290409180708244,0.3138056902964114,1.0,0.383318226118584,-0.16163966504567595,0.2083101053579079,-0.012683079314638409,0.3376289584462529,0.11130152698660756,0.16162833497771797,0.12525703510499306,0.05039067971411642,0.34554282283871474,0.28508383939728493,0.007324070338808725,0.03939184386507258,0.019030774684560405,0.18843275079919536,0.17035056581823124,-0.13856785129450913,0.2918514089782789,0.25672571818777823,0.09209239254620981,-0.282951196573128,0.33622113171274726,-0.22905703662315402,0.01770712231936509,0.2249529105760468,-0.08075281924127563,0.04987923771227488,0.033250945403449375,-0.23248772355667027,-0.1461539390105729,0.24308777585483335,0.2585690126049005,-0.044127555106486804,0.2674555790115522,0.22800525824862045,0.1604414973487753,0.17122809785574716,0.24014544216200018,0.08924910555644672,0.09486023306007606,-0.01909642960896787,0.1763703808380454,0.4294542354389013,0.2927289486899545
Pallidum_R,-0.5847534158796204,0.7186886309500482,0.7155056576533043,0.41701480564262766,0.49799199747062095,0.5148473759392849,-0.6648156362494971,0.6303550726701681,0.2700288311836549,0.5173054968054194,0.383318226118584,1.0,-0.3360104877068683,0.4470254875163363,-0.2837166015659398,0.7459628648017591,0.3150371288162673,0.2563307434793171,0.35334799488119467,0.41899857895847353,0.7078341811992142,0.4081583877082919,-0.051004928809584585,-0.052914339009535946,-0.09763568583949232,0.451334231835132,0.04097676814740841,-0.06600545140283938,0.41225686323406546,0.6852447333470352,-0.24036331816305942,-0.6540112039384582,0.46745062727727305,-0.645150184930042,-0.1944026008919394,0.12396245468580082,0.08523715336604491,-0.21236501133766897,0.3001360770318938,-0.6396496402661896,-0.480937988617601,0.45176573855413243,0.6970145928023119,-0.3304942803276723,0.7113826260926395,0.27058104792540333,0.61539810310724,0.4396013555354327,0.6377682638179469,0.0355138276997396,0.0731746785973603,-0.05839424714813606,0.4057544002295068,0.7678109723809925,0.7742336948629782
Temporal_Pole_Sup_L,0.6412285421953521,-0.1980762582911306,-0.40688366526137876,-0.09056418580606,-0.014553508221441667,0.10439400737852053,0.664371786188557,-0.38903309930481966,0.08836053463543453,-0.02822649100909548,-0.16163966504567595,-0.3360104877068683,1.0,0.36635157715154193,0.47629244494845047,-0.2626851655996702,-0.2441763783788806,-0.47315033937494944,0.007528304292381989,-0.082519902372376,-0.2289100349885463,0.12078279861609344,0.13146150828167213,-0.04285773519274701,-0.0064870617196487535,-0.23577407996553462,0.30559255490330905,0.3953982904313953,0.09895744172971001,-0.3169736704441637,0.27137233342226325,0.7647333880312002,-0.6348353604931385,0.7569954802573291,0.2914428510666505,0.11497921718920835,0.21247334300507498,0.10161097815578508,-0.47324735176118715,0.7653048444403248,0.6592151882221648,0.07799952609760112,-0.06977245765026856,0.26401474509265865,-0.3106450874609817,-0.375329877817343,-0.20704309313417205,-0.0039894535872564444,-0.2072573838645352,0.1673664119193318,0.16887341409824758,0.3781330061615087,0.07473190491275725,-0.2574334898381279,-0.28357606164509164
Heschl_L,0.12262636841394459,0.4282813080101195,0.3448094672685618,0.397587442017716,0.5370682982169992,0.5343117690689277,0.03988050825507271,0.281622493429369,0.16475377597521768,0.38992410413320705,0.2083101053579079,0.4470254875163363,0.36635157715154193,1.0,0.2741305442385375,0.5057078941621859,0.09054443731139736,-0.021531339427574545,0.2671481714105134,0.26594076310256826,0.5359276060734609,0.5460021892738193,0.22031567762021143,0.10780983505415122,0.1324101455934998,0.29807842147992214,0.41491745044851835,0.2935235650301156,0.6186615745810241,0.31959000413319233,0.14190001965231758,0.05086370144244046,0.006829563831588882,0.08335747490326709,0.23680255921443297,0.3888163932552532,0.1739930471133493,0.1274008851547492,-0.006524266018267283,0.0780248045358443,0.19974448976308648,0.5118632340736121,0.3930484424028394,0.11135135513815404,0.263229435465642,0.14639990165954986,0.24470478352720781,0.24516791143237535,0.3569990552512969,0.3110240666253308,0.40462883807772027,0.29996842789360834,0.4623093973559584,0.5073297432606403,0.4374389335108848
Calcarine_R,0.7525233679094135,-0.17075581633589773,-0.4701865670969073,-0.17082356854865946,0.25876342217125947,0.2166402019154549,0.689394118651928,-0.1688743396008758,0.28435717397785504,-0.27011945368380896,-0.012683079314638409,-0.2837166015659398,0.47629244494845047,0.2741305442385375,1.0,-0.11286716106865617,0.1483892478172888,0.1891504257479704,0.044976471959675426,0.07163902249764094,0.01972845155958318,0.30954468123217277,0.4667216056316514,0.40598724637276234,0.5975355857318031,0.06958706833443883,0.5266211094647665,0.4327852357992844,0.5176563109658097,-0.26055536055046885,0.3845124813974047,0.588511437934324,-0.3283412632337441,0.5781598910696878,0.5521783166628704,0.6407708258752914,0.13051462020642574,0.7412546769332692,-0.24298289818956287,0.6403389165607969,0.6435043484246831,0.1442369441228777,-0.1564706580479972,0.7894610559322183,-0.42658118427217123,0.2483792197832794,-0.3578807506908207,-0.027798794546968857,-0.2800987333528274,0.4045657778384645,0.5445690071452882,0.3072269825808061,0.30137578358068756,-0.030262653623500096,-0.36563794702704816
Frontal_Sup_2_R,-0.4346663567965955,0.8384555432498314,0.6422523605534934,0.4675469194367474,0.6088461325115018,0.428722311122644,-0.5196882106889441,0.6039185990648671,0.13478845158046432,0.5815912026787465,0.3376289584462529,0.7459628648017591,-0.2626851655996702,0.5057078941621859,-0.11286716106865617,1.0,0.3703655352130352,0.48282470106963576,0.3510656232466749,0.42039421831679885,0.870669167018042,0.43589597198959396,0.10008190658516934,0.3503582717978328,0.22300889248355824,0.5010890408571914,0.04931678472716181,-0.12071758554580013,0.6273076354333402,0.7266016294015238,-0.23943848228001585,-0.6202511291802276,0.46772602067426633,-0.5931937438279152,-0.14166088154841555,0.3528973086850873,-0.06799432657519569,0.06529635829104695,0.26615980878294193,-0.5731764130995259,-0.41651327351277945,0.6597270057015779,0.6613894219446864,-0.029233269614066342,0.6132733370299187,0.5183594542786355,0.574855673222199,0.3045829772787803,0.6679615865964935,0.2606520879412731,0.10951225754046749,-0.06652663563011726,0.31690633824957976,0.7442497394505472,0.6297869586637933
Thal_LP_L,-0.07918496383909872,0.42042702658316383,0.2082584367933919,0.31158868963835906,0.2725473532464154,-0.04517332796590845,-0.17930327525368428,0.18389023604019406,0.12457757576335288,-0.0035666324584582025,0.11130152698660756,0.3150371288162673,-0.2441763783788806,0.09054443731139736,0.1483892478172888,0.3703655352130352,1.0,0.4847524408475065,0.13288237639412445,0.4567323399072419,0.37962337935726587,0.11181228585448076,0.18766663827024643,0.19915667307375587,0.31598378794865933,0.6650916985079655,-0.1516222722196281,0.3136132035291319,0.37447723451696757,0.23984971828619092,-0.19257887718600702,-0.2984135249987521,0.1825322204107469,-0.3247044541162232,-0.015475669634246614,0.315356325146718,0.14487505686914265,0.23480484704940258,0.17391772490221624,-0.2653713554034256,-0.1658991083611432,0.19364864993818898,0.19380925581083275,0.211234983874697,0.16508221911867668,0.4067859999382916,0.04611608058838587,0.20945447298740877,0.19497392058302518,0.12319802849608764,0.18794192217538558,0.08384592623561883,0.2403250773311289,0.26340076753867864,0.36781738023246835
Parietal_Sup_L,-0.0854019233431245,0.4467694323589805,0.14742141780206364,0.06075532190683833,0.11330803332504294,0.10239515514120007,-0.21588261324368352,0.4329678027621731,0.2496902183494978,0.13555349397826208,0.16162833497771797,0.2563307434793171,-0.47315033937494944,-0.021531339427574545,0.1891504257479704,0.48282470106963576,0.4847524408475065,1.0,0.1789208283542476,0.3435108169378812,0.48825961617583247,-0.03676036630871169,0.3529847724126293,0.5309463005682562,0.7040678991465184,0.4159978611181788,-0.17466163170117296,0.0633965592438272,0.39617485036217465,0.37477783348603916,-0.21260505610340913,-0.4538750949656017,0.2669421110786478,-0.49411655692797646,0.08833433189309067,0.5174129009014797,-0.16838120833613865,0.5642106751024653,0.2220358837655384,-0.3727457056786554,-0.21901879325107096,0.057323767893564734,0.2518465500655417,0.5203798510115616,0.2120642223669059,0.9158243631863532,0.1471897555458385,0.1944650691100371,0.281305272945754,0.059979601350833536,0.004281924461219684,-0.09309252160440658,0.3018760879991279,0.4097400286590746,0.043566412710365876
N_Acc_L,-0.14776817901057848,0.26888442486481295,0.35764787099031153,0.43909140148197473,0.19232581705634128,0.293818775822854,-0.19582501479063616,0.30689767624808306,0.4675913751862103,0.3418028315506434,0.12525703510499306,0.35334799488119467,0.007528304292381989,0.2671481714105134,0.044976471959675426,0.3510656232466749,0.13288237639412445,0.1789208283542476,1.0,0.30826663374864316,0.30055364162233494,0.29015999918625957,0.3882529950579692,0.02505122867733682,0.1326317457408644,0.3302808192849693,0.05477108455052992,0.08124785674480006,0.305299431276604,0.5220130981565467,-0.23436449363293665,-0.25813166179306485,0.3128207265158356,-0.26215096061728543,0.022286634359419244,0.27982618778870144,-0.05318918510329622,0.012002927298225838,0.3386076177517132,-0.24991606773698558,-0.08851879465623004,0.04828995049921052,0.48013939208152734,0.05230015662193908,0.3153275996995247,0.14247532849357405,0.5586798043170955,0.3909783829194642,0.2642351995543524,-0.05421890079708736,0.15393688665315614,0.048096840783655205,0.26953742440656964,0.45152731280642233,0.4230106813094807
Thal_MGN_L,-0.06798954872165015,0.4608770372278036,0.3566720044782171,0.35589528889044864,0.20464283833782135,0.1620539117271208,-0.19871104313481722,0.3923306404185406,0.16932693201667012,0.21745936661935822,0.05039067971411642,0.41899857895847353,-0.082519902372376,0.26594076310256826,0.07163902249764094,0.42039421831679885,0.4567323399072419,0.3435108169378812,0.30826663374864316,1.0,0.41980310808824994,0.1173800447920409,0.21561045109408597,0.03467848828302641,0.1975014477095556,0.542968042427907,-0.13712626726781754,0.17128516484102088,0.4149343700160837,0.4624774434584456,-0.3629362208198929,-0.2915190287711726,0.23294315957923103,-0.3609669147562513,-0.09641150850941549,0.4177682686076757,-0.03837414852571422,0.11521395554832563,0.19346908417517097,-0.23575128873644302,-0.02624617518339021,0.12123897028031591,0.4129942940514844,0.14616111234705415,0.25550462870474955,0.33795313909853436,0.3162459304544969,0.28853401883493596,0.3515484092946406,-0.0639500218802288,0.09544502378454832,-0.004670496561437356,0.23378705676663278,0.34381094295749753,0.4016239247254712
Frontal_Sup_2_L,-0.3197724877439738,0.7534843451175779,0.5364369834896641,0.3629073533918722,0.5323050341278213,0.46846380961462275,-0.39292160899520695,0.6119065769474759,0.18544636290929578,0.5278476651993391,0.34554282283871474,0.7078341811992142,-0.2289100349885463,0.5359276060734609,0.01972845155958318,0.870669167018042,0.37962337935726587,0.48825961617583247,0.30055364162233494,0.41980310808824994,1.0,0.42841721206456834,0.12408889808992873,0.2925643036181782,0.2665265988834412,0.48402743345087257,0.1971742428507166,0.014418158184696404,0.603390821084362,0.5558046087400386,-0.06493862865782661,-0.5208537342971603,0.37992526242306646,-0.4863250397378436,0.00948064879618144,0.395842676034384,0.11767353216769548,0.1360045402210008,0.20778764012581982,-0.4523328813719025,-0.3173851224623295,0.5697669653224358,0.5410403561595615,0.04679968721959908,0.500310471448631,0.6086764097868655,0.44736003698953314,0.2763961540858647,0.6077907151921347,0.25805800390129313,0.35200973627252785,-0.023455326916082524,0.38181641705437,0.7051753564456508,0.5737561086931003
Rolandic_Oper_R,-0.07637000668955816,0.19751697689349534,0.22235493845408877,0.09245590587162404,0.7532396791032824,0.5113462484415482,-0.07357715373899933,0.1989558248876732,0.3655900999517981,0.2265946404474346,0.28508383939728493,0.4081583877082919,0.12078279861609344,0.5460021892738193,0.30954468123217277,0.43589597198959396,0.11181228585448076,-0.03676036630871169,0.29015999918625957,0.1173800447920409,0.42841721206456834,1.0,0.04874995531634896,0.29487132935035065,-0.04063974826284783,0.14214974424147395,0.49938679772287914,-0.0793037173562544,0.5843379800517193,0.3223385732132066,0.31327235417059013,-0.060390567219242755,0.24793771818302815,0.021354565660233443,0.060895258294176774,0.2132240470086041,0.08512161514670881,-0.02074031966951911,0.11952660837827589,-0.06823793918619307,-0.07126595344970808,0.6735332115127038,0.3797965067155706,-0.014477052512610517,0.16563144380325961,0.042002310669414254,0.2910021543965647,0.20262934663734689,0.15952255414424088,0.5916611943596032,0.45299066220781126,0.03901433896422579,0.3267206641889226,0.4618798670894768,0.3555488304823829
Thal_MDm_L,0.4399252588630586,-0.043530626770555636,-0.02692611289169997,0.3902160041635484,0.17930329319968935,0.25051621122508216,0.3690510567745157,0.1007265433728332,0.32025061611659084,-0.1804644478744539,0.007324070338808725,-0.051004928809584585,0.13146150828167213,0.22031567762021143,0.4667216056316514,0.10008190658516934,0.18766663827024643,0.3529847724126293,0.3882529950579692,0.21561045109408597,0.12408889808992873,0.04874995531634896,1.0,0.4011300823470815,0.6456096027839627,0.4349388425713159,0.15786265044831954,0.5128404746802376,0.4233701728155437,0.12241953894641473,0.030379506129281777,0.1722400612846744,0.08532564728405427,0.15960946868817164,0.6150837514026043,0.6148908046706346,-0.036813985731250956,0.5541851096059442,0.21963840713134192,0.2540194953376235,0.411000351199391,0.007350193015790681,-0.018324627173080768,0.6587029317241261,-0.18574091012285893,0.3426679084426588,0.010553579935010876,0.17747216273637267,-0.1343297741465072,0.2656844685669405,0.2723132034456115,0.36310423134516745,0.47778185107024707,0.19966706908179074,0.001264845532081553
Parietal_Inf_R,0.17936421529992125,0.029352853563222682,-0.11944931111016442,-0.07150718327202167,0.34628138872691777,0.06622610675461747,0.17588797002744913,0.0862780285413177,0.17552553711297803,-0.14245089911668032,0.03939184386507258,-0.052914339009535946,-0.04285773519274701,0.10780983505415122,0.40598724637276234,0.3503582717978328,0.19915667307375587,0.5309463005682562,0.02505122867733682,0.03467848828302641,0.2925643036181782,0.29487132935035065,0.4011300823470815,1.0,0.6679456041123911,0.145755920346667,0.1796887634776801,0.05994935764023993,0.41401627560363097,-0.020620442663073103,0.24127337773316807,0.02906832281505029,0.11930805978569622,0.07689540424845957,0.344038101209871,0.3565959866653748,-0.06085141722906732,0.5857345477079885,0.10307202945554463,0.03673796967408075,-0.057158267480675144,0.48018673507655946,-0.07819533746013232,0.6188067933860112,-0.1555905546143583,0.5083779467994849,-0.14477169808952112,-0.00265586812240096,-0.09684285160366121,0.6160383310063854,0.23399095106510848,0.04320723491888678,0.18304196788425553,0.13748399665575461,-0.18338746762993938
Occipital_Sup_R,0.42631054623475395,0.12161071461279517,-0.15656846087019727,0.08269114915946936,0.14951736283610134,0.12162925791176075,0.29610814375740646,0.11521776142589141,0.22666955062187188,-0.11872801474398495,0.019030774684560405,-0.09763568583949232,-0.0064870617196487535,0.1324101455934998,0.5975355857318031,0.22300889248355824,0.31598378794865933,0.7040678991465184,0.1326317457408644,0.1975014477095556,0.2665265988834412,-0.04063974826284783,0.6456096027839627,0.6679456041123911,1.0,0.31857430581195734,0.14541143599259856,0.37110870219321956,0.47293560283086006,0.042753559796406354,0.02422986451627234,0.09635201292272795,-0.03647577166785957,0.07081823883646206,0.46576821829089715,0.6961580084624817,-0.08614066929739378,0.8672448217389469,0.036604653785787436,0.17161464803120627,0.2788195327545699,0.07338208064491532,-0.052997091451760056,0.8665652017665647,-0.15581079359776684,0.7204994936772532,-0.15377793337339157,0.05080352715734287,-0.030263199919746596,0.25010777817671387,0.28232975480142386,0.1869418014033862,0.3419357836522596,0.17770069777962522,-0.19264442795851358
