,Vermis_4_5,Frontal_Inf_Oper_R,Pallidum_L,Frontal_Sup_Medial_L,Thal_PuA_R,Insula_R,Thal_LP_R,Precentral_L,Temporal_Pole_Sup_R,Cerebellum_9_L,Thal_LP_L,Red_N_R,Pallidum_R,Frontal_Inf_Orb_2_L,OFClat_R,Cerebellum_4_5_R,Thal_MGN_R,Rolandic_Oper_L,SupraMarginal_L,Cingulate_Mid_R,Cuneus_R,Thal_VA_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,SN_pr_R,SN_pc_R,Caudate_L,ParaHippocampal_L,Temporal_Mid_L,Calcarine_L,Cingulate_Mid_L,Temporal_Pole_Mid_R,Postcentral_L,Red_N_L,Cerebellum_9_R,Occipital_Mid_R,Occipital_Sup_R,Thal_VPL_L,Rolandic_Oper_R,Frontal_Mid_2_L,Thal_VL_R,Cerebellum_7b_R,Thal_MDm_L,Fusiform_L,Thal_MDl_L,Vermis_6,Temporal_Mid_R,Cerebellum_7b_L,Cerebellum_Crus1_R,Paracentral_Lobule_L
Thal_LP_L,-0.1516222722196281,0.2725473532464154,0.14787030707045304,0.1972779223637437,0.17792410746176254,0.31880991245305407,0.4072873788689249,0.4758237259671649,0.21484775289387104,-0.26368677874013746,1.0,-0.015731480255561172,0.3150371288162673,0.13634755093179407,0.1825322204107469,-0.12954750477198082,0.1475500604896568,0.29480342313810975,0.25328222340573026,0.31650278293269635,0.23480484704940258,0.29988972520322027,0.42042702658316383,-0.04599423954905705,0.09433186777043207,0.11619069519871138,0.2028854875184594,0.15854223038797544,-0.23431308627194358,-0.07279734180782683,0.3711794781878488,-0.032327067479888776,0.41778002006197773,-0.12469931523319046,-0.2653713554034256,0.211234983874697,0.31598378794865933,0.36781738023246835,0.11181228585448076,0.45482280213229265,0.5623410503890227,0.01730407460868246,0.18766663827024643,-0.3090491228816341,0.3793647318274091,-0.20784064011344977,0.315356325146718,-0.2983173304560804,-0.1658991083611432,0.2463678548243364
Red_N_R,0.06323693588923408,0.1637636168755993,0.3368920444790546,0.17864392975670237,0.033079580264626554,0.41233949066344183,-0.0638524726966879,0.19959689748581141,0.3785218602324642,-0.12198242010548807,-0.015731480255561172,1.0,0.34757941335627596,0.6152162387668387,0.15437943815263006,0.1733460388763697,0.011648992715019513,0.289089049772995,0.004813706976212052,0.16110439431413542,-0.1032797104992258,0.30826293276925626,0.2761905356648575,-0.04262141849972311,0.45760690669562604,-0.008588622782969261,0.3602463282987319,0.3243218451186083,-0.14465347742157147,-0.1310880786947958,0.22896637729309152,-6.455593370794438e-06,0.15887724594136285,0.48512096242197816,-0.1388548186382839,-0.029214148554682583,0.03885179772171245,0.39324127660265706,0.25222792516675807,0.32918064188899343,0.44126417387032874,-0.15291269110969158,0.25638097688579176,-0.02914879460131567,0.08549890452382355,-0.052858915282283536,0.21498439287642845,-0.09240938229806657,0.0438537023774464,0.19490382782575136
Pallidum_R,0.04097676814740841,0.49799199747062095,0.752616399285255,0.36865804764430954,0.230962653286484,0.38184570246519633,-0.332079225684154,0.647414478100347,0.5894118115850582,-0.5915711657430861,0.3150371288162673,0.34757941335627596,1.0,0.5606041909918801,0.46745062727727305,0.2285452201699939,0.1828507083152479,0.33707447492671083,0.12786572056713344,0.6025552321458288,-0.21236501133766897,0.7553987853968084,0.7186886309500482,-0.3114025258894623,0.321866810059167,0.2777366942766927,0.5952805426988077,0.7518932973455781,-0.5029164701387558,-0.5822690948590709,0.7050977885636028,-0.41425783359501606,0.567098116848197,-0.03716827242142937,-0.6396496402661896,-0.3304942803276723,-0.09763568583949232,0.7742336948629782,0.4081583877082919,0.8157550435614779,0.7492889640842803,-0.3735457662947041,-0.051004928809584585,-0.43029056350740297,0.20274790933159437,-0.3485332355883608,0.12396245468580082,-0.6243202583922822,-0.480937988617601,0.5442307053862712
Frontal_Inf_Orb_2_L,-0.03984673571032164,0.32527840622476833,0.4913652588552751,0.349824516936623,0.19625739633903966,0.5168422440414335,-0.3230742919612383,0.4105536550564282,0.47143135600908637,-0.45960190664962497,0.13634755093179407,0.6152162387668387,0.5606041909918801,1.0,0.4742120206244757,0.17986468903044786,-0.001673436087513627,0.5082880267276698,-0.011800013780427948,0.30777265406922,-0.18268453346516825,0.44716383766748985,0.45139230660904667,-0.07275544419416768,0.6305535658355901,0.1857430572573013,0.35148100214317224,0.5688866440532875,-0.386291928469395,-0.40332172038510905,0.4004573695849991,-0.33387507088160395,0.41284488788346957,0.2894314301422752,-0.4938746915802863,-0.16541951371607735,-0.02469398656567442,0.590582470030056,0.4820515157301382,0.5494268082581498,0.585577878337046,-0.32285310403638534,0.12981213499297387,-0.2699117903207279,-0.11455028146694918,-0.24318486505992026,0.17737229495946605,-0.46950968706917184,-0.2925282609001413,0.4534081920174487
OFClat_R,-0.1295357839467181,0.28629811394130855,0.33677014140624645,0.19352844797310098,0.35828422477164096,0.08521670934896643,-0.4672403725643871,0.49152602172613885,0.2513002970475044,-0.6338125892229892,0.1825322204107469,0.15437943815263006,0.46745062727727305,0.4742120206244757,1.0,0.12935841250488947,0.0275692576460811,0.09217699467993364,-0.20960389726850842,0.34898806173686747,-0.15928918813109896,0.45720960076471223,0.18787209705004648,0.08177063143619398,0.1400605174112257,0.05869315839914862,0.11903070702027882,0.4967746016136795,-0.5957252314800571,-0.5203029994927392,0.36500311197444596,-0.6657666064783201,0.5144145619103894,-0.12794265152528805,-0.6796869573512319,-0.2157184413536876,-0.03647577166785957,0.506037609001604,0.24793771818302815,0.42900540739809484,0.3563176363863327,-0.27826290927877495,0.08532564728405427,-0.4606457975909158,-0.012805327345966004,-0.2621991726420163,0.1624575360894031,-0.6811070453893511,-0.47663949892640217,0.5638697072097026
Cerebellum_4_5_R,0.8320684350515596,0.5103142354804292,0.4457394206723195,0.30206939345292033,0.2955571755611987,0.22982205547976597,-0.10432118603678356,0.20091700925411213,0.1558420206315835,0.22428248095271916,-0.12954750477198082,0.1733460388763697,0.2285452201699939,0.17986468903044786,0.12935841250488947,1.0,0.01611020515267204,0.21720376020856316,0.19513801567561317,0.27744657749671775,0.19211520894831507,0.39677871196376213,-0.008466195219659804,0.07500263722427071,0.23886270577950486,0.11900455504160344,0.30784243971722586,0.3127429504291172,0.40321730369971964,0.2835485715350896,0.21023129793405532,0.016458741929799393,0.08435092602964823,0.19742687080625404,0.1632464287844543,0.18221757820047482,0.17818931705939736,0.16991062323434855,0.5994093006220259,0.10758479537684018,0.2541149313912579,0.07059534711073306,0.3135668719090698,0.5560514845175206,0.044016616509086184,0.6744588008652008,0.28557470385166456,0.1722317230517434,0.1506294492387241,0.24934127552195234
Thal_MGN_R,0.09248579690914173,0.22421795715124457,0.2474620313981784,0.41118019813337314,0.16186242608605161,0.44246409721581476,0.06888113971379341,0.27098954858994745,0.2944547413823154,-0.05036598572682459,0.1475500604896568,0.011648992715019513,0.1828507083152479,-0.001673436087513627,0.0275692576460811,0.01611020515267204,1.0,0.4234901800791232,0.28871737072779596,0.22822858486388167,0.09037014261698813,0.1783277774902686,0.24413827934354285,-0.09542905898145862,-0.24447399320362387,0.4156921167355118,0.20899190170233953,0.23336298374627554,-0.025812164835851272,0.056419984686459,0.16663465967299373,0.020664527515340515,0.25673313912543866,0.25441770937111413,-0.05730148713016011,0.18675210471594317,0.08018964325868902,-0.007816822816362203,0.2142505375418593,0.24754460768744405,0.05008467965749183,0.044172316521142715,-0.07911928241469843,-0.11787878508049282,0.014429184310612613,-0.04546646575591112,0.29021427302543945,-0.12587190850719018,-0.05364003297330286,0.13101898934351078
Rolandic_Oper_L,0.21742580742400988,0.5530622182508796,0.49424497167231635,0.6769124655632563,0.3061477432100335,0.8427979987391654,0.08182648491956969,0.4849669370687236,0.4825791689043615,0.012683896847586636,0.29480342313810975,0.289089049772995,0.33707447492671083,0.5082880267276698,0.09217699467993364,0.21720376020856316,0.4234901800791232,1.0,0.39038160060020183,0.48077874819022653,0.26121040153329117,0.42653843829452814,0.4228871066373046,-0.10715177816940344,0.3250628740923631,0.42825042836817484,0.3735186924780954,0.37560340539578285,0.06799237612426776,0.17181075199627313,0.45847896199109794,0.1371740400975046,0.4489686503374663,0.3941287672454785,-0.01912906698275286,0.2821149234820701,0.208556007272192,0.269468069934927,0.5970023542783681,0.48826232753953963,0.42693208101362634,-0.004260824621618242,0.2309311446981794,0.03795899467825629,0.037024860503156856,0.1245064275395397,0.48638774609937274,-0.11488378635526736,0.09591848593870171,0.36974203833473046
SupraMarginal_L,0.28345864774443813,0.15856293029922078,0.18867798792148516,0.173382907332119,0.11796138639622679,0.35777923276129303,0.47692699185054677,0.4148786019504618,0.008672525638357345,0.14312050737884052,0.25328222340573026,0.004813706976212052,0.12786572056713344,-0.011800013780427948,-0.20960389726850842,0.19513801567561317,0.28871737072779596,0.39038160060020183,1.0,0.39291787448045296,0.47448300570779745,0.18413015064628127,0.2627266186916235,-0.2078292158381033,0.01253171168159265,0.16008163376072881,0.29188027966420227,0.11961868405632636,0.27314117741783545,0.28982802572307914,0.436988078146192,0.15878069917741228,0.43644074972387803,-0.043124616311367936,0.09010069312444638,0.4371313837894639,0.5109532141454315,-0.03458423791613642,0.1934548502770906,0.3028136383891879,0.20122001364854858,0.05292725210531099,0.11526663694779687,0.0744122644406072,0.12577912590213605,0.19646953412019302,0.3834862659254932,0.048204842546413086,0.1265129730575841,0.17285303341890487
Cingulate_Mid_R,0.15851023579690887,0.6399524176329608,0.6194722098004618,0.6277237347218447,0.37115879353923376,0.38168031541794334,-0.15414364745451378,0.7542511239972824,0.4428982402003055,-0.2531663748097476,0.31650278293269635,0.16110439431413542,0.6025552321458288,0.30777265406922,0.34898806173686747,0.27744657749671775,0.22822858486388167,0.48077874819022653,0.39291787448045296,1.0,0.02896347015266264,0.6557734839459098,0.5727402537684197,-0.30858100255921944,0.160339283186611,0.2083004691113666,0.5193658775826241,0.4947913755696003,-0.16172632516447225,-0.1812277227325518,0.8805932387703652,-0.20863353173652902,0.6782480035336469,-0.038095166181340255,-0.3168671166005692,-0.02814120730949737,0.14869159365552875,0.5395399610426485,0.5108228592719671,0.7433987503079478,0.5645946208481182,-0.21551414722974271,0.05601340033912593,-0.17170980632298188,0.2064217102299464,-0.032141341376896206,0.30778674480793666,-0.35050315334038956,-0.23008662974855962,0.6452438974344367
Cuneus_R,0.2537499956699293,0.13350302208894646,-0.09823660143679903,0.1113834826118958,0.1392732934257376,0.32942314542870166,0.6576219730626374,0.2405284372133954,-0.04727861384632071,0.394506912658674,0.23480484704940258,-0.1032797104992258,-0.21236501133766897,-0.18268453346516825,-0.15928918813109896,0.19211520894831507,0.09037014261698813,0.26121040153329117,0.47448300570779745,0.02896347015266264,1.0,-0.00492132743193643,-0.008669313473282418,0.17596236731818396,0.012981522858343185,-0.059973622508749234,-0.01001610858743445,-0.1468994654393362,0.32605094233175846,0.6133860402874725,0.03256115213095692,0.4297499871257941,0.23633997376101756,0.04006266357503289,0.3424652095776662,0.8820818953503676,0.8672448217389469,-0.3400033337825481,-0.02074031966951911,-0.01155836721778987,-0.014923902710540038,0.27408769632339064,0.5541851096059442,0.23459714774991752,0.16539233025302288,0.41831728752059394,0.6638938689110125,0.2537211090703464,0.40258162906652323,0.12521061792238924
Thal_VA_R,0.23511788350426815,0.6352416972666032,0.6778513181912132,0.4496517250220804,0.379055399948238,0.42421568247324176,-0.21483971208087682,0.7126001095380358,0.58582785961423,-0.3644592259310329,0.29988972520322027,0.30826293276925626,0.7553987853968084,0.44716383766748985,0.45720960076471223,0.39677871196376213,0.1783277774902686,0.42653843829452814,0.18413015064628127,0.6557734839459098,-0.00492132743193643,1.0,0.6022564263259153,-0.2232268781407092,0.2759021362554043,0.1313173765820791,0.5569976719783273,0.6032962242607108,-0.3272200927167545,-0.3350017302512272,0.7145028586363453,-0.27668946413994994,0.6462140900302085,0.031395518050622184,-0.4491280591137237,-0.09448939340919965,0.10004578635643055,0.6551883738254736,0.5104836640526611,0.7222043374159217,0.726637579114078,-0.2656401028318804,0.1581832322097488,-0.23385640750642622,0.29965272576264557,-0.06815112308996896,0.3079769035120038,-0.465402418753542,-0.29795444859131404,0.6376012130813685
Frontal_Sup_Medial_R,-0.11861015691425528,0.40673321497821413,0.5730364402992446,0.4703169157679747,0.14302512548824614,0.48693009813300625,-0.0964325003554264,0.7021949791458233,0.7353679662047895,-0.48481484222661775,0.42042702658316383,0.2761905356648575,0.7186886309500482,0.45139230660904667,0.18787209705004648,-0.008466195219659804,0.24413827934354285,0.4228871066373046,0.2627266186916235,0.5727402537684197,-0.008669313473282418,0.6022564263259153,1.0,-0.38159724013107604,0.22290788589401997,0.2361175415923116,0.5314801433225754,0.554087016888074,-0.4756028704865764,-0.45759080152982146,0.7450639579216377,-0.12813447056009172,0.6048358006105828,0.017850669983486424,-0.5195383084359864,-0.10646920076759397,0.12161071461279517,0.5776065575707029,0.19751697689349534,0.8845549250896141,0.6747887593659746,-0.22483027812643622,-0.043530626770555636,-0.48419053754517066,0.3550325338637385,-0.4000841898560512,0.2746308344867234,-0.5614068388863226,-0.35084646130848246,0.4352445928934586
Frontal_Med_Orb_L,0.10014428813650793,-0.10688243422299379,-0.18204431537655982,-0.03495878116891535,0.14209922241659026,-0.037059069209170875,0.08217420875889761,-0.2804547417767874,-0.3016037696029955,0.09410170997390059,-0.04599423954905705,-0.04262141849972311,-0.3114025258894623,-0.07275544419416768,0.08177063143619398,0.07500263722427071,-0.09542905898145862,-0.10715177816940344,-0.2078292158381033,-0.30858100255921944,0.17596236731818396,-0.2232268781407092,-0.38159724013107604,1.0,-0.25619772525684104,-0.0364067121118433,-0.25652710544605006,-0.20696900910159224,0.2690957985349409,0.2814490644704428,-0.36789559359781915,0.008997373455905103,-0.26334365390865205,0.2161184468976157,0.1396139113688754,0.16934871738714077,0.10264652317864381,-0.26228440528904706,0.0762391672244794,-0.3665958341075239,-0.21996306738440707,0.17512784414652804,0.1370200882368347,0.3144478587149628,-0.2325494523285542,0.2512658534435003,-0.026475733795014833,0.19572108158158763,0.035723553522553825,-0.1846706945469454
SN_pr_R,0.030989647744310535,0.19253648072085572,0.25833680453213737,0.0945033060923877,0.04622253531684363,0.32677656466162425,-0.022436764990437286,0.25173627412489263,0.2801131292441069,-0.0646140924594599,0.09433186777043207,0.45760690669562604,0.321866810059167,0.6305535658355901,0.1400605174112257,0.23886270577950486,-0.24447399320362387,0.3250628740923631,0.01253171168159265,0.160339283186611,0.012981522858343185,0.2759021362554043,0.22290788589401997,-0.25619772525684104,1.0,0.027387629580937725,0.2544093491677332,0.2987132270026613,-0.14285573120172598,-0.14496775369424816,0.22802757934394474,-0.011079316186620555,0.2146773357186111,0.15269693232569423,-0.11760177742934035,0.06234640284310297,0.1250524456989716,0.34755163303829,0.23516797154695965,0.31355718266465976,0.4643174331148014,-0.16794105140557433,0.4046907161921404,-0.04156269336643889,0.12446703732074972,-0.008529795389527976,0.19126892959361105,-0.10531028868433942,0.03257944595724187,0.34339248031996567
SN_pc_R,0.11573956388947301,0.22154639220130934,0.3904487461396535,0.3602282871483291,0.17383698708141074,0.41783495734064074,-0.06339683538916187,0.1590091081039525,0.2062096575061356,-0.12075736232205957,0.11619069519871138,-0.008588622782969261,0.2777366942766927,0.1857430572573013,0.05869315839914862,0.11900455504160344,0.4156921167355118,0.42825042836817484,0.16008163376072881,0.2083004691113666,-0.059973622508749234,0.1313173765820791,0.2361175415923116,-0.0364067121118433,0.027387629580937725,1.0,0.291578749452465,0.3090706679791283,0.045300133797016556,-0.05791229280414334,0.21028853634325045,-0.06956820251471965,0.10347752906171227,0.2801000419215502,-0.10912615034264128,-0.06787244962226653,-0.10436599811673161,0.1475053701170723,0.2722830055327469,0.2782536158543655,0.1333199499146129,-0.023633574224268383,-0.15804744867555112,0.03512018749314119,-0.013721135727827741,-0.012698895710235992,-0.003863268780576024,-0.1393405330806289,-0.13885267666959955,0.09347813927699156
Caudate_L,0.19383476617393516,0.38766693041804756,0.678079739714289,0.41028638510793325,0.22070377836008265,0.38132114911122794,-0.037973331428347426,0.4137275741507839,0.351081374114391,-0.2511820934909796,0.2028854875184594,0.3602463282987319,0.5952805426988077,0.35148100214317224,0.11903070702027882,0.30784243971722586,0.20899190170233953,0.3735186924780954,0.29188027966420227,0.5193658775826241,-0.01001610858743445,0.5569976719783273,0.5314801433225754,-0.25652710544605006,0.2544093491677332,0.291578749452465,1.0,0.4505886057960609,-0.08578874358480189,-0.21382194091458198,0.5504371163447206,-0.16069277273095545,0.33175220323113414,0.2081704762474402,-0.28563504320220384,-0.08950206234574433,0.08972570967776283,0.6147718675532449,0.3151360798240186,0.6216180010751011,0.634348674428523,-0.12801217724645686,0.14148688558499659,-0.06621392190367029,0.5151900784732608,-0.0748682159176116,0.1690184050325428,-0.29799259506938236,-0.22597106047765966,0.2902000704170819
