,Temporal_Pole_Sup_R,Olfactory_R,Rolandic_Oper_R,Thal_PuM_L,Occipital_Sup_L,Thal_VPL_L,Cingulate_Mid_L,Frontal_Inf_Tri_R,Fusiform_R,Insula_R,Paracentral_Lobule_R,Frontal_Inf_Orb_2_L,Vermis_4_5,Lingual_L,Vermis_10,Postcentral_R,Hippocampus_L,VTA_L,Angular_R,Temporal_Pole_Mid_R,Thal_MDm_L,Parietal_Sup_L,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,ACC_sup_L,Frontal_Sup_2_L,Heschl_L,Cerebellum_8_R,Frontal_Med_Orb_L,Parietal_Inf_L,Frontal_Mid_2_L,Olfactory_L,Cerebellum_Crus1_L,Thal_MGN_L,Thal_PuM_R,Thal_VL_L,Lingual_R,ParaHippocampal_R,ACC_sub_L,Putamen_L,Parietal_Inf_R,OFClat_L,Occipital_Inf_L,Hippocampus_R,Vermis_1_2,OFCant_R,Cuneus_R,Raphe_D,OFClat_R,Pallidum_L,Amygdala_R,Thal_MDl_R,Rectus_R,Cerebellum_8_L,SN_pc_L,SN_pc_R,Thal_IL_R,Occipital_Sup_R,ACC_pre_R,Caudate_L,Rolandic_Oper_L,Cerebellum_9_L,Pallidum_R,Cerebellum_6_R,Parietal_Sup_R,Supp_Motor_Area_R,Caudate_R,Vermis_6,Cerebellum_10_L,Cerebellum_3_L,Vermis_9,N_Acc_R,Insula_L,Precentral_L,Putamen_R,Cerebellum_Crus2_L,Thal_AV_R,Temporal_Mid_L,Occipital_Mid_R,Thal_MDm_R,Thal_LGN_L,Cingulate_Post_R,Red_N_R,Frontal_Sup_2_R,Cingulate_Mid_R,Frontal_Inf_Oper_R,Thal_VA_L,Cerebellum_7b_R,OFCmed_R,Temporal_Inf_L,OFCpost_R,Thal_VL_R,Frontal_Inf_Tri_L,OFCant_L,Thal_VA_R,OFCpost_L,Temporal_Pole_Sup_L,Calcarine_R,Temporal_Mid_R,Temporal_Sup_L,Cerebellum_Crus1_R,Thal_PuL_L,Occipital_Mid_L,Temporal_Sup_R,Fusiform_L,Vermis_3,Precuneus_L,Cerebellum_6_L,N_Acc_L,Frontal_Mid_2_R,Cerebellum_4_5_R,Thal_PuL_R,Cerebellum_Crus2_R,Vermis_7,Postcentral_L,Thal_PuI_L,Cerebellum_7b_L,ACC_pre_L,Precentral_R,Amygdala_L
Parietal_Sup_L,0.22989546437519645,0.2518465500655417,-0.03676036630871169,0.4159978611181788,0.09411490197494106,0.043566412710365876,0.38238852277691915,0.19935554231561528,0.19281298711219572,0.33564546364293935,0.15145394378982016,0.1916508068811887,-0.17466163170117296,-0.1301016294207866,-0.21260505610340913,0.26349083925847544,0.09316603105752229,0.11952523847776811,0.7476666200612035,-0.09833360437663857,0.3529847724126293,1.0,-0.45698386784191247,0.3988828491643872,0.053750876428062117,0.48825961617583247,-0.021531339427574545,-0.211435115204162,-0.08133054048338635,0.9158243631863532,0.4680789391074202,0.3265548490372262,-0.4538750949656017,0.3435108169378812,0.011412133962924275,0.03077590137798901,-0.1428769182661628,0.4097400286590746,0.1471897555458385,0.43678256832612017,0.5309463005682562,0.1380678190348166,-0.5411848553253854,0.3670721934480186,-0.11023976114453889,-0.19347189203560144,0.5642106751024653,-0.09309252160440658,0.2669421110786478,0.052694976327965964,0.23025250367738478,0.3018760879991279,0.281305272945754,-0.41665904191883707,0.03328832197728825,0.011348514281992333,-0.014471246805391058,0.7040678991465184,0.2126812855787658,0.1210362400211339,0.25779857038931225,-0.3066384403715721,0.2563307434793171,-0.2898844408241901,0.9509871550782723,0.4853219726389877,0.3970168396315516,-0.21902165079500127,0.4329678027621731,0.1879269623699675,-0.21588261324368352,0.2496902183494978,0.46358242988074294,0.6777332859993354,0.22542665227791295,-0.5038379344721027,0.10162834478712299,-0.3486276831271796,0.5203798510115616,0.08833433189309067,0.14742141780206364,0.004281924461219684,0.046296311734027845,0.48282470106963576,0.25692412803420195,0.11330803332504294,0.36184497817671085,-0.12272890367990733,0.13555349397826208,-0.6038263699120852,0.15624125900584107,0.34548172827686136,0.24860492513032986,0.2220358837655384,0.3197808226642618,0.3318213259832186,-0.47315033937494944,0.1891504257479704,0.5174129009014797,0.041773789975565946,-0.21901879325107096,0.31167924868149854,-0.18369227444919678,0.39617485036217465,-0.45699295591416755,-0.0038450341261462235,0.9368410292841319,-0.49411655692797646,0.1789208283542476,0.057323767893564734,-0.06814260548731482,0.14373388643484508,0.2033871307402507,-0.5033653174393984,0.7628801573990832,-0.017215056509456268,-0.42383247221354564,0.011249741474195865,0.059979601350833536,0.06722962682681544
Temporal_Pole_Mid_L,-0.036787035758820044,0.0419588908990099,0.21132116125257647,-0.27088464821048236,0.24482706809799107,-0.16273645907654147,-0.21947271484816477,-0.0724714088846063,0.19328402506194986,0.1593302695233994,0.23326022873779476,0.02129534363165032,0.3603701830668854,0.4119953599783949,0.2956427921481284,0.0766786822727541,0.15637517697192052,-0.20934099393009212,-0.09700949688831575,0.41631944762922296,0.0614739051411214,-0.45698386784191247,1.0,-0.04003358677965648,-0.20352517968389872,-0.19652145701777057,0.33698431420319097,0.3901759487696755,0.20073759381681563,-0.4063357305585715,-0.22570760691138225,-0.25820203090159777,0.561625396434086,-0.17177898332835645,-0.03901780653272985,0.08186363029082828,0.4717279581226994,-0.14896346649840972,-0.06995973591957796,-0.20681217557194462,-0.02159816286485784,-0.4103001368998837,0.5509609549287674,-0.196395902392333,0.23709790746919143,-0.13534376844559026,0.02041604698707672,0.2725881651090104,-0.4955554167834007,0.0981567720120061,-0.09414349514398138,0.15901568470225944,-0.23799937304652585,0.5624591510801088,0.05265287674802144,0.10058326093050177,0.18130330048583704,-0.06916856882869073,-0.13344991335057593,0.12105021996735384,0.08227183893717609,0.49049651352544343,-0.17940564064650869,0.5109653297232579,-0.330554069582719,-0.23027096792149618,-0.21416537222272788,0.4327154258978827,-0.2805638376359566,0.13451616336696157,0.4047396405008214,0.21667871411479198,-0.11626457740658433,-0.3490796726852901,0.04316904118489881,0.5371143039471875,-0.14424912807085624,0.6233065111115894,0.06878324389375078,0.28937551640290987,-0.20981634727434123,0.14473731826027297,0.2495749600815817,-0.18288974252475837,-0.19425283482643296,0.013722167597561745,-0.055461712308310485,0.18843642091161122,0.036878391474046056,0.6268220710911402,0.2076945337084607,-0.08532149884551166,-0.11778989252347528,-0.41417642581879965,-0.1818062791085593,-0.09528937213552559,0.758827026121415,0.3006692575070903,-0.09691375638140302,0.4728381295057361,0.35504653647945916,-0.06699703130017588,0.41547920068795224,-0.015561008760580667,0.682994160972861,0.40148491663803815,-0.37433231808838285,0.6007598520522154,0.11142323585594349,0.14192923582165137,0.30246383621361783,0.21930069593875828,0.0007692549589094044,0.574463071612678,-0.5047070880406581,-0.16405872350166173,0.5686736382584255,-0.02341145219183275,0.14238142356775674,-0.1523984822403667
Frontal_Inf_Oper_L,0.5832613227831025,0.5735829142436992,0.6628524085949874,0.47500135828274664,-0.009143027450433052,0.41388209936867537,0.6692084377579107,0.7161750102613039,0.4824770726473637,0.8021015887886952,0.2422499152033031,0.523308313250549,0.20114441304372174,0.013886202897900164,-0.051744847380253915,0.6201777476437882,0.5377137236022523,0.1188013874604192,0.4317564601107668,-0.04570994859793993,0.21973131215585143,0.3988828491643872,-0.04003358677965648,1.0,0.3877281461633851,0.7083801836946148,0.564503238487415,-0.0748727430010919,-0.14534922579782678,0.4914084132030863,0.6817354038150821,0.27778277816119484,-0.2757224862069637,0.44432279883651105,0.47940745348053226,0.4463385594624004,0.10600273792052814,0.5814901228419211,0.3779429176347118,0.6788890523463975,0.38473852734971586,0.31658152651867233,-0.2730328498643005,0.5010314869356596,0.15799821481069876,0.12664922284785077,0.26466568846600913,0.014078460300996612,0.311087118717111,0.6222826814596673,0.4555043025927619,0.36607227158070194,0.48087272548998883,-0.26172654345018875,0.2787934194249207,0.40662397697548314,0.24518766566340985,0.28484963821986364,0.5704703014320156,0.480242466732286,0.8519871914590418,-0.1474760223633093,0.5288532296365347,0.006749428620365571,0.37195989052660616,0.7151462822918002,0.7074000760478352,0.06364608777885188,0.39225067044314327,0.4256819344413473,-0.17000894347413975,0.19692158501056636,0.8667140850363501,0.740954319220515,0.6875162299091425,-0.3044059776849031,0.41350799861264353,-0.08981694180922332,0.2364707890470954,0.042034980513253,0.3734766311065854,0.30047157056220136,0.2722982031641399,0.7286555192471675,0.6866967840363595,0.7340781495108352,0.6316556121937839,-0.09648891520191709,0.38934587036583035,-0.2496742833931172,0.49059082062430925,0.5751366388454817,0.8178477441445863,0.09627942120401094,0.6012741467463211,0.4857091425446344,0.004188024260008107,0.31116194621014986,0.533288468598683,0.5426230645776687,-0.07785433895177306,0.30220949182879486,-0.20765105833875158,0.7663555645481461,-0.08809294541635047,0.21723081196280028,0.5488990008724722,-0.2753546080380899,0.31507916298566757,0.6059075265980944,0.28938488288381853,-0.06588014889650308,0.1842269751890125,-0.20797790443418585,0.6821887022676179,0.19869436894811338,-0.286279210150403,0.3862177381058796,0.3964125725234909,0.3251444775431274
ACC_sup_L,0.026118084894345476,0.11196741914758318,0.5063672530549796,0.2688926486810788,-0.10792160701270863,0.3232205825309298,0.31185098693164576,0.2721498075531867,0.12773041689017287,0.1637106454729433,0.17889550444602012,0.2033031467157496,0.079970006512787,-0.02544504090060727,0.12472087964495181,0.40653290632280764,0.28924431283732505,0.05901305430911124,0.031949103191752516,-0.3372657376639001,-0.009165252656854805,0.053750876428062117,-0.20352517968389872,0.3877281461633851,1.0,0.3196072097751534,0.045812399518882066,-0.2983368324639992,0.05674704781281569,0.05143056227508307,0.2501866715583383,0.036188173611461455,-0.20667000723294196,0.19567327836167112,0.37277405292520394,0.22980500662289913,-0.029791311219165863,0.15499288809740105,0.02117899823865752,0.5485579250832882,0.22844723748277412,0.5499626332685128,-0.1451758771336219,0.2255802900827816,0.07536267044264473,0.48381156991351226,-0.10572998317118734,-0.0964576824514388,0.39306812573330785,0.2554728760607558,0.07296359920085037,0.19992289148062117,-0.008299638646548604,-0.15854074368792956,0.1291360535333496,0.19501672774053008,0.20040515818922547,-0.08370969139872336,0.28065077834418634,0.18684279496421338,0.2525171888867007,-0.22458279857696894,0.3190988333679202,-0.11702139868776401,0.06576263973064957,0.3281841787993054,0.3617064728575416,-0.0435738758663514,0.13816435072777042,0.17269720319415063,-0.2029822346793374,0.24675274281724766,0.3364085495834855,0.3260736687715959,0.5063048351644672,-0.16706024071309328,0.2407746559858785,-0.08865588729327732,-0.11134273058251334,0.002730042061313695,0.157296704016632,0.34566208625934847,-0.012798884561994179,0.2221183466272412,0.49795992049207877,0.4392316365375813,0.3981686870210064,-0.15511886170310685,-0.13894468659739478,-0.09369908721302724,-0.05403144963231596,0.275052224939456,0.4059359319292248,0.24602444731342948,0.2938637308185223,0.007389555266182711,-0.27219255548954946,0.0261085643498556,-0.012001473043749444,0.0843009348150591,-0.279309930574677,0.16318559509115624,-0.20566693004008943,0.21481249895664675,-0.09769424327226538,0.03576139162132067,0.13334015162316906,-0.1897693231199263,0.15552369983047945,0.3841404709613151,0.12920310650423358,0.012127576738583607,-0.1309137325854815,-0.24124003847769981,0.3390130055681297,0.24617102587587333,-0.18030128491977684,0.1428597375432666,0.4064905788350061,0.20769319809381817
Frontal_Sup_2_L,0.5447828514775809,0.5410403561595615,0.42841721206456834,0.48402743345087257,-0.03835604726195263,0.5737561086931003,0.8754443108829498,0.5946886607784679,0.3213532945061099,0.50712979890571,0.09343033043736278,0.436475214177666,0.1971742428507166,-0.30427061189238785,-0.06493862865782661,0.44228523339832515,0.5406295294281569,0.20707042995208697,0.31805734550350884,-0.21970830912249845,0.12408889808992873,0.48825961617583247,-0.19652145701777057,0.7083801836946148,0.3196072097751534,1.0,0.5359276060734609,-0.35007631686037655,-0.289850832192008,0.6086764097868655,0.884892089513761,0.43487410621719924,-0.5208537342971603,0.41980310808824994,0.6495556476290962,0.6415631979334518,-0.1229133352007955,0.7051753564456508,0.44736003698953314,0.634207627052414,0.2925643036181782,0.36986301067093125,-0.5079705338949492,0.6239541974620149,0.08037960698553917,0.27045275923103934,0.1360045402210008,-0.023455326916082524,0.37992526242306646,0.7077450826257494,0.4756277191647964,0.38181641705437,0.6077907151921347,-0.4854583773001432,0.2123260484995973,0.26844852403769603,0.25847623303808814,0.2665265988834412,0.691166263183081,0.6193076936005615,0.52538367208272,-0.3830014430994084,0.7078341811992142,-0.1819066063657282,0.4530103661870206,0.840684635773927,0.7948166136421417,-0.08339623020329677,0.6119065769474759,0.32331971895908135,-0.39292160899520695,0.18544636290929578,0.695110390444519,0.8412855972292479,0.6961173340085735,-0.5342701772927394,0.5287814165634369,-0.234793815180695,0.04679968721959908,0.00948064879618144,0.5364369834896641,0.35200973627252785,0.22472166203388272,0.870669167018042,0.8260207481638898,0.5323050341278213,0.6566019839947915,-0.24934911821647912,0.5278476651993391,-0.36146194083493705,0.3513743911459518,0.6602391709658241,0.7986438369339475,0.20778764012581982,0.7188235187524299,0.5641033182497247,-0.2289100349885463,0.01972845155958318,0.395842676034384,0.3804567528054774,-0.3173851224623295,0.2885437738259953,-0.3891342175849291,0.603390821084362,-0.28202979565779274,-0.038601481767212696,0.6408202603499562,-0.4863250397378436,0.30055364162233494,0.5697669653224358,0.32554938862046057,-0.20483873333094837,0.14084428866565643,-0.41453948387492967,0.7593155592559856,0.35702537372815046,-0.5089710567150275,0.48562142336871433,0.25805800390129313,0.4697239245373695
Heschl_L,0.5034623257656654,0.3930484424028394,0.5460021892738193,0.29807842147992214,0.15528603150675033,0.4374389335108848,0.5116687536211658,0.4868904678532208,0.5095014797365665,0.5687840130693538,0.12689487457527743,0.3266562962423799,0.41491745044851835,0.09381409739541897,0.14190001965231758,0.40779606707321464,0.49584989580896804,0.12830825722151232,0.16070494445085554,0.20677768444880557,0.22031567762021143,-0.021531339427574545,0.33698431420319097,0.564503238487415,0.045812399518882066,0.5359276060734609,1.0,0.12085302114893456,-0.18460874224362045,0.14639990165954986,0.4718150213802675,0.19025643995926084,0.05086370144244046,0.26594076310256826,0.5728310364473641,0.6037315845635245,0.3213224858263719,0.5073297432606403,0.24470478352720781,0.3486761396551434,0.10780983505415122,0.06721598772046744,0.07110426856496045,0.36970457362600534,0.21385628932125628,0.09046146674498397,0.1274008851547492,0.29996842789360834,0.006829563831588882,0.6703291142383049,0.3318337069065446,0.4623093973559584,0.3569990552512969,0.03682923582982499,0.2206878327998415,0.26934344813233313,0.30253811329865615,0.1324101455934998,0.48456096156610357,0.5467715020365684,0.5393477490686818,0.13742592251359004,0.4470254875163363,0.3175167536805873,-0.010866476431625804,0.46819631592376987,0.5024928523203309,0.3265833412074953,0.281622493429369,0.33415307923173726,0.03988050825507271,0.16475377597521768,0.4988718478824643,0.37671507938010923,0.5471964255358482,0.02398267616607228,0.3374231100155968,0.2114408186900186,0.11135135513815404,0.23680255921443297,0.3448094672685618,0.40462883807772027,0.35881952336418815,0.5057078941621859,0.5142621637120043,0.5370682982169992,0.5376419245183578,0.08863374865333257,0.38992410413320705,0.15786795029622905,0.4550276255198786,0.5301158352350112,0.5304189514899943,-0.006524266018267283,0.5645601588803644,0.33899695716886347,0.36635157715154193,0.2741305442385375,0.3888163932552532,0.684205266890957,0.19974448976308648,0.21444842136340414,0.06716109459552981,0.6186615745810241,0.28261556367564133,0.26311174197670667,0.17828726953963808,0.08335747490326709,0.2671481714105134,0.5118632340736121,0.5100598872842177,-0.11810780150987141,0.22531427802741777,0.1701739576303551,0.23188564298401804,0.22773737663665683,0.022886320877798044,0.33500998047601577,0.3110240666253308,0.16621602006809938
Cerebellum_8_R,0.014949538906311004,-0.35153193182144354,-0.07431718719142595,-0.19124846660093886,0.5060946362282602,-0.515919440385871,-0.33583308037251786,-0.23304948054244295,0.3286043928778814,0.12184299092031423,0.14747014188107746,-0.3748127233811718,0.22372052866016318,0.6968355186821186,0.2856853110796555,0.13332209146593477,-0.2126022700743493,-0.07997953841627112,0.2397104695596514,0.7851677828494833,0.287149290331748,-0.211435115204162,0.3901759487696755,-0.0748727430010919,-0.2983368324639992,-0.35007631686037655,0.12085302114893456,1.0,0.031241627309457346,-0.14298506039374143,-0.44544812221732893,-0.42209677011377683,0.8026927122781592,-0.12670672426988874,-0.2736579274686848,-0.3440230329559981,0.6852662276830569,-0.34850380399411424,-0.4932577314710373,-0.3844998872591346,-0.005684405833909459,-0.3420123185657583,0.7136987934282351,-0.48588209285273204,0.049769593957826756,-0.5074144622109057,0.383601579462012,0.3026317738197535,-0.557840507616724,-0.2982642789189153,-0.3892833177981396,0.08112282714346167,-0.35082182569854503,0.7392936370949319,-0.14253882341452476,-0.13584788541836867,-0.19313588581487087,0.2354234049107997,-0.45870830623073,-0.2710176775046038,0.07215966631521364,0.8662350155722793,-0.47737610373840367,0.7100282111236076,-0.20881759778857542,-0.2636485884275199,-0.38477725831631554,0.5400998014962698,-0.4322832122385903,0.06320824495371259,0.7922265166315332,0.007264148992111752,-0.16639605145481146,-0.2908495135798007,-0.3621931882853895,0.7194185491865895,-0.46201261979000063,0.570632397444615,0.5222116829258284,0.3942387224368511,-0.5641419291933072,0.0982651848604167,-0.032822131807266605,-0.4135575336108284,-0.23310418763122726,-0.008113717822613812,-0.2893807007426496,0.49413573059986776,-0.3531580305659212,0.4519444190397997,0.34579983986411067,-0.3381879173672535,-0.39307303495691354,-0.3475600892425339,-0.31837647861730806,-0.4043559031245083,0.6621985571816487,0.588660929176745,0.36851904506397903,0.34025965234371375,0.8810247948104828,-0.07869415642413725,0.7304442212216086,0.14749943412256794,0.5640334599986825,0.42081968401826503,-0.20739107178309052,0.7272066931273768,-0.19764771041940066,-0.14809617823011942,0.08358163575602805,0.38586024108714984,0.337491423852796,0.8275895631506217,-0.3508940443015558,-0.5386788101947766,0.7638427294036035,-0.47221195938885696,0.2449794215957116,-0.6304176819485021
Frontal_Med_Orb_L,-0.3016037696029955,-0.15712915754618184,0.0762391672244794,-0.10869315348353965,0.2089630700606268,-0.26228440528904706,-0.36789559359781915,-0.1893219581527861,0.14731858258668032,-0.037059069209170875,0.20056682332024448,-0.07275544419416768,0.10014428813650793,0.2718235201045948,0.18318791703939036,0.08816522450654879,-0.2871481556770046,-0.20043437403297248,0.08506407836598508,0.008997373455905103,0.1370200882368347,-0.08133054048338635,0.20073759381681563,-0.14534922579782678,0.05674704781281569,-0.289850832192008,-0.18460874224362045,0.031241627309457346,1.0,-0.1822626546623306,-0.3665958341075239,-0.2677410172508417,0.20337671412163424,-0.15293920039073663,-0.17667009019971458,-0.3480067214232134,0.20865564910865186,-0.22602479055776953,-0.1610717459687355,0.01952264387595278,0.22631022116008367,0.04414489468116739,0.21276349217764426,-0.16510469660861765,-0.04077532984175664,-0.15463537948415948,0.17596236731818396,0.03189904429955763,0.08177063143619398,-0.18204431537655982,0.06139319069608417,-0.12656285788197988,-0.339932466643197,0.27859455860018967,-0.019021637206214814,-0.0364067121118433,0.17353316824458095,0.10264652317864381,-0.22267548142531698,-0.25652710544605006,-0.10715177816940344,0.09410170997390059,-0.3114025258894623,0.16764463782500996,0.02776184785485576,-0.25577873197490314,-0.28521888819189006,0.2512658534435003,-0.21661014581544627,0.10860247877799534,0.24641516959271736,0.07052283007590152,-0.1402290507117227,-0.2804547417767874,-0.0456020366634813,0.2758342833209698,-0.24698592848417295,0.2690957985349409,0.16934871738714077,0.12765457351486093,-0.18192459066592748,0.16409210638632832,-0.04262141849972311,-0.24256207776064162,-0.30858100255921944,-0.10688243422299379,-0.10367350994226426,0.17512784414652804,-0.2568324166633487,0.3136535723819045,-0.3328550823042333,-0.21996306738440707,-0.2792943584014093,-0.10583279713933907,-0.2232268781407092,-0.1458014519039032,0.05360772804139551,0.2318435297051612,-0.026475733795014833,0.011373964936902103,0.035723553522553825,-0.054834720479531106,0.24970479999284795,-0.08693836540506093,0.3144478587149628,0.24437040944534222,-0.07249483784508641,0.24879663928081247,0.11524264647643705,-0.1151128889535719,0.07500263722427071,0.24860167848013334,-0.10634865643487493,0.02465560211625058,-0.26334365390865205,-0.17866327621165023,0.19572108158158763,-0.2764598963334434,0.11028417745729437,-0.2397223185095205
Parietal_Inf_L,0.21755239284707442,0.21767443336903447,0.042002310669414254,0.37917309151425704,0.21271938679654284,0.09529146950587379,0.5298577338431463,0.19594282076798988,0.28451335748528034,0.36828010425034585,0.06344064900907698,0.1617746242916833,-0.038822557572966016,-0.08471233592107799,-0.13587571296648007,0.313659528980481,0.13614762800364916,0.15989137205967835,0.7271901415575964,-0.05551867509975506,0.3426679084426588,0.9158243631863532,-0.4063357305585715,0.4914084132030863,0.05143056227508307,0.6086764097868655,0.14639990165954986,-0.14298506039374143,-0.1822626546623306,1.0,0.5141253588809848,0.2524688189031466,-0.389643211258068,0.33795313909853436,0.14151708666719967,0.1280033289236796,-0.039683704754612525,0.4353039400234593,0.12334934810113846,0.4316077764038336,0.5083779467994849,0.18179118782803502,-0.46043274905851567,0.33882441100880484,-0.08611198053675062,-0.11955797013044353,0.5800507367476258,-0.05182351665698167,0.234373202870318,0.16458018117919032,0.23660991727513142,0.29709319362690967,0.340825016222001,-0.3777694527987035,0.01900620493243389,0.038423914327409,-0.03877431857801973,0.7204994936772532,0.2044560702831979,0.23520902230165158,0.32415501829909127,-0.21313849407430496,0.27058104792540333,-0.16553360626071076,0.840593202355654,0.5503233049262054,0.4212964152231845,-0.09364809873357147,0.42979999507910227,0.24371444449367438,-0.17099530528532816,0.20525878138985063,0.4732054543096044,0.7370382439131398,0.29801949221231905,-0.4530668801927527,0.10496294791409617,-0.23156455954488547,0.5288889433182342,0.1445476461056771,0.1784880600480891,0.13310538535875066,0.06933833680299165,0.5183594542786355,0.42399656796890134,0.18732680127003207,0.3995337971057982,-0.12478793312216183,0.2278478072424804,-0.4972231535850046,0.2283388397872711,0.3474089568041809,0.32281930092588235,0.19321491597008525,0.3887971225245218,0.3042231399570191,-0.375329877817343,0.2483792197832794,0.5810329608739553,0.20426793995681375,-0.11429130152561606,0.2758243758344322,-0.09021167358358755,0.46939321672094186,-0.35545968015851076,0.008626084451337229,0.9219762031964298,-0.412607884617761,0.14247532849357405,0.14261560168106688,0.04934734379968505,0.18154579130245388,0.2345255075758368,-0.38149509667588627,0.8109712542210301,-0.010532360084868603,-0.3780173283259025,0.011902560626835862,0.09599336088831587,0.08927784613461791
Frontal_Mid_2_L,0.6654623876630233,0.7034092694074714,0.2967100347486707,0.5755639745494846,-0.30606209582239036,0.7085948270781037,0.878310998670611,0.6909712956015338,0.12976559272239027,0.4857616503689594,0.006260083992389916,0.5494268082581498,-0.06475842852316269,-0.5052287359770612,-0.3423985386872251,0.24101743268568893,0.6057336710535841,0.20668809218529374,0.19876775609364364,-0.2804356322359934,0.038205492881044995,0.4680789391074202,-0.22570760691138225,0.6817354038150821,0.2501866715583383,0.884892089513761,0.4718150213802675,-0.44544812221732893,-0.3665958341075239,0.5141253588809848,1.0,0.6054186685198768,-0.6756860115665335,0.5117041153561445,0.5510470917428335,0.6900520119382227,-0.38331021173906044,0.7448002009205448,0.5974297325723685,0.591138503298856,0.128054052984682,0.26026846862511965,-0.644664835735703,0.745785319658432,0.003142864538837402,0.2336886947466834,-0.01155836721778987,-0.08404909500176554,0.42900540739809484,0.6941393835508733,0.543790706312268,0.3583500886277204,0.7300775821648076,-0.6630982136133796,0.23870830263096546,0.2782536158543655,0.19416741130814608,0.13764991579879102,0.8166491984460176,0.6216180010751011,0.48826232753953963,-0.549458442725069,0.8157550435614779,-0.43840139150533386,0.4073263429920451,0.7930614107276533,0.8744971565309306,-0.3514046515316329,0.6596494584247534,0.15969891169429787,-0.5868688939253144,0.1558009226152134,0.7511893811802289,0.8462443091087826,0.6518071939081016,-0.6818295642524038,0.629541265768061,-0.4969347664463323,-0.11458798723997675,-0.19675026638631188,0.6860103464460171,0.07052818781946416,0.32918064188899343,0.909937323420365,0.7433987503079478,0.47753118020963076,0.6305308491483518,-0.31319279954846024,0.6046305305765812,-0.5780049119990963,0.411581800383342,0.7696553351374495,0.8357393547087887,0.25764773598761204,0.7222043374159217,0.7498071394076132,-0.2756058316495238,-0.1943541300595074,0.29931404648839227,0.1809897869742525,-0.43240427815529875,0.3779400070427076,-0.6044630991967286,0.5209108252408344,-0.49224140756503776,-0.21112748508683932,0.5631886010687456,-0.6813554729199846,0.35480736109479977,0.4938404313846756,0.10758479537684018,-0.3665859860968228,0.09085914219935,-0.547970506749428,0.7372094220537665,0.46711210243063417,-0.6542666009775568,0.6515101212501301,0.05368488869291461,0.5928641801732267
Olfactory_L,0.455789519283318,0.5831428707995209,0.03590327011556717,0.5139107021356251,-0.45826261622141845,0.6291345322379488,0.43603175605597094,0.4826313013250321,-0.028898724471295018,0.21775973035977966,0.0740468189134088,0.6244010049939636,-0.24045324578243885,-0.5744709449646526,-0.48619532007245403,-0.053744350886196,0.2608748040281947,0.397536573585487,0.023207413214619804,-0.3483300730889863,0.2376570440184446,0.3265548490372262,-0.25820203090159777,0.27778277816119484,0.036188173611461455,0.43487410621719924,0.19025643995926084,-0.42209677011377683,-0.2677410172508417,0.2524688189031466,0.6054186685198768,1.0,-0.620129560553943,0.35869793016332946,0.24206437099211495,0.4034834228792427,-0.42544030056546017,0.589607748454031,0.6344423583745876,0.41110550887259145,-0.02561522342511673,0.17403115679920914,-0.6001812774788734,0.7239613094989604,0.058044557161432246,0.0776035241101332,-0.14769356261347943,0.0040437020062125476,0.4637119088346646,0.4012277608682202,0.45291190653202956,0.20792150616424152,0.5161329492687431,-0.5872409914752571,0.2267231239666469,0.05975996108537197,0.21838156667035258,0.06861783050976039,0.572189639938657,0.33022973276802225,0.18044529713811935,-0.5587106741223276,0.5968685487929944,-0.473364170739826,0.2772066179910131,0.4331885296274341,0.5432780716543293,-0.39762955556343205,0.4714022156648156,0.001221184271284296,-0.5512464986863155,0.08657784730129521,0.3854369340946098,0.4753809861125883,0.351414876873819,-0.5222462287526433,0.4566807341678147,-0.5787792398782958,-0.17217032963514747,-0.25231727494871825,0.6463017884009418,-0.17974106441757706,0.4469922547234358,0.5687787469814073,0.2570868594919914,0.16313776366565366,0.32702526399250237,-0.31692990250926284,0.3964639654832396,-0.539264785100556,0.11632292442892833,0.584854628924961,0.5136215962253069,0.46173749736715636,0.43178194229726913,0.6198817451917364,-0.3184269706805469,-0.368784664326569,0.13697627265352122,-0.16727562974697607,-0.3474233116346916,0.2724273551044404,-0.5971702210602131,0.21564558151026744,-0.4667794616253699,-0.22817940932294106,0.3276207431680276,-0.6311215901042937,0.4393388427367767,0.12278866670690963,-0.023027718018726277,-0.3932639208898834,0.18129904676373043,-0.560432029639463,0.4197045460434449,0.6152659709388838,-0.5853890172666983,0.5013873129376476,-0.16618804599344217,0.4302840656447953
