,Thal_VPL_L,Putamen_R,Cerebellum_8_R,Cingulate_Post_L,OFCmed_R,ACC_sup_L,Cerebellum_Crus2_L,Occipital_Sup_L,Caudate_L,SN_pc_L,Cerebellum_3_L,Precentral_L,Parietal_Sup_R,Thal_PuI_R,Cerebellum_Crus1_R,Cerebellum_7b_L,Thal_MDl_L,Thal_AV_L,Hippocampus_R,Thal_AV_R,Cerebellum_6_R,Frontal_Inf_Oper_L,Temporal_Pole_Mid_L,Precuneus_R,OFCpost_R,Lingual_R,Frontal_Sup_2_L,Cingulate_Post_R,Vermis_4_5,Raphe_D,ACC_pre_R,Cerebellum_9_L,Cerebellum_Crus2_R,Thal_IL_R,Thal_PuA_L,LC_L,Thal_VL_L,Putamen_L,Cerebellum_8_L,Paracentral_Lobule_L,Cingulate_Mid_R,Cerebellum_Crus1_L,Vermis_3,Temporal_Inf_L,Heschl_R,Occipital_Mid_R,Frontal_Med_Orb_L,ACC_pre_L,Thal_MGN_R,SupraMarginal_R,ParaHippocampal_R,Temporal_Pole_Sup_L,Thal_LP_R,Thal_IL_L,Thal_PuL_L,Thal_LGN_R,VTA_L,Temporal_Inf_R,Frontal_Sup_Medial_L,N_Acc_R,Rectus_R,Parietal_Sup_L,Rolandic_Oper_R,Thal_LP_L,Postcentral_L,Thal_PuM_L,Cerebellum_6_L,SN_pr_L,Temporal_Mid_R,Hippocampus_L,Vermis_9,Thal_VL_R,LC_R,Thal_VA_L,Vermis_6,Lingual_L,ACC_sub_R,Red_N_R,Temporal_Sup_R,Cerebellum_4_5_L,Angular_L,SN_pc_R,Thal_LGN_L,Thal_PuL_R,Parietal_Inf_L,Supp_Motor_Area_L,Calcarine_R,Occipital_Sup_R,Cerebellum_10_R,ParaHippocampal_L,Thal_MDl_R,Thal_VA_R,Temporal_Sup_L,Precuneus_L,Cingulate_Mid_L,Parietal_Inf_R,Precentral_R,VTA_R,Frontal_Inf_Tri_R,OFCant_R,Thal_MDm_L,Fusiform_L,Thal_PuI_L,Cerebellum_7b_R,OFCpost_L
Cingulate_Post_R,0.09839976531965375,0.39337585397188823,0.0982651848604167,0.8504820275211536,-0.08281652005641064,0.34566208625934847,0.21171730533809785,0.5403910530182752,0.2702650244264348,0.06711108024976395,0.3751437063033025,0.10854551531875174,0.07633174162344124,0.1319346850371964,0.21083407547754174,0.18995062271175173,0.07545489703339676,0.2811086803323707,0.08146137349668019,-0.018082707115883813,0.44351499380643183,0.30047157056220136,0.14473731826027297,0.491161426026542,0.09772453057220164,0.5198265894467349,0.35200973627252785,1.0,0.5509571908237645,0.1931142657603859,0.05756824413483077,0.23553286952143343,0.1474982936689738,0.23414186353112398,0.04347055797712487,0.03554404005225971,0.22627996518676344,0.32800453147029957,0.2528586365889493,0.07954145551478636,0.3763933326850052,0.21775413686457473,0.45085315757662314,0.3341880371277872,0.1054967091075991,0.2897330769454445,0.16409210638632832,-0.14983474814158793,0.15789244712349162,0.39696327040568286,0.13565795904887648,0.16887341409824758,0.2083393475373465,0.07529190226311135,0.21877150970849812,0.27652648989902606,-0.0053165363291785344,0.11989775407291024,0.47102658622193166,0.23389645231448247,-0.05453516779876314,0.004281924461219684,0.45299066220781126,0.18794192217538558,0.07952568604689608,0.17139927213019718,0.2771400968103889,0.09547976599206753,0.37561260840540267,0.2493915462438741,0.2782583297728351,0.18946044170216472,0.09486023306007606,0.37069527543800707,0.46937772338082584,0.34547781374704367,-0.19101375173539936,0.043372771527069726,0.42712891519971385,0.26991306040898544,0.2409422475775359,0.1346026325640218,-0.04683029595108514,0.31268201793968986,0.13310538535875066,0.22026443993455597,0.5445690071452882,0.28232975480142386,0.4231867902869998,0.05810105194650546,0.3208750468542744,0.2114277406373541,0.47495972522972035,0.18156603826276793,0.16648411446062167,0.23399095106510848,0.35980282071575065,-0.025356191622179836,0.04409509480667465,0.08187982116125157,0.2723132034456115,0.36405585420674075,-0.02428742619552881,0.14787791745344395,-0.11943572344305275
Vermis_4_5,-0.042329995821068944,0.2798939498995381,0.22372052866016318,0.5274656141140016,-0.02436011884736791,0.079970006512787,0.31728767953843456,0.44272446597084053,0.19383476617393516,0.13220584720856654,0.5893751274490768,0.04630333229368793,-0.08231887866326094,-0.08210709839945808,0.27714297860081716,0.34087157300244963,-0.03653819405274511,0.165600119565998,-0.06481067946323787,0.09818039918604,0.6975021566994866,0.20114441304372174,0.3603701830668854,0.33837898488215423,0.09549810964427705,0.6852211397234061,0.1971742428507166,0.5509571908237645,1.0,0.26501293339835885,-0.0984606495616274,0.37606150464396015,0.0694395731304125,0.24962156922908485,-0.14346216525618327,0.15698346335556393,0.21365391119278174,0.12751424580287174,0.38162256248204135,0.0049310259540979486,0.15851023579690887,0.34272319616424995,0.5596610016459354,0.518269271032526,-0.013013842110805647,0.19391449269995906,0.10014428813650793,-0.09739006157517559,0.09248579690914173,0.3405686456921997,0.27352746723477145,0.30559255490330905,0.030198171712282566,0.05132430768277923,-0.15039341414916316,0.26233505724350975,0.0013364131505743647,0.1536681853903588,0.259651146252177,0.2197559619851977,-0.13139663547243094,-0.17466163170117296,0.49938679772287914,-0.1516222722196281,-0.07894514672657504,-0.16334032568725299,0.4570354391368693,0.13058913362676589,0.20444212945830623,0.25291521005924744,0.32257764948249057,0.05725153486205222,0.17035056581823124,0.28086643149087026,0.7622718348121609,0.39011307629870057,-0.2409636427608764,0.06323693588923408,0.3437462665061764,0.5455943707302293,0.09657993773548533,0.11573956388947301,-0.1575089641825249,0.15871609884483862,-0.038822557572966016,0.26400166117572055,0.5266211094647665,0.14541143599259856,0.5618848330655137,0.10308657145867908,0.2273490273096835,0.23511788350426815,0.6000142159225722,0.011446394331348846,0.08194386974304264,0.1796887634776801,0.44419782667860397,0.04614071205019263,0.09167562138582812,0.1315265999624852,0.15786265044831954,0.6109507195661223,-0.10601104250432375,0.11321731339431945,-0.18138058884608327
Raphe_D,-0.10249089442451063,0.09083811948263877,0.3026317738197535,0.175301777976518,-0.13725838293725343,-0.0964576824514388,0.3713627917152611,0.26583448657448294,0.06978508404012433,0.11382828006381651,0.24515358466545983,-0.07096749578166132,-0.054295700551059346,-0.03953719282271832,0.3968825051535267,0.3503173508719232,0.2755347670023171,0.19138528845047065,-0.05804334172544846,-0.18541885725252288,0.4082717063818606,0.014078460300996612,0.2725881651090104,0.07971355788294059,0.18432607169938614,0.41087621308090544,-0.023455326916082524,0.1931142657603859,0.26501293339835885,1.0,-0.050932514737303494,0.3771959572903808,0.24647738924696896,0.0660088486675889,0.0936589723324287,-0.0909141768910499,0.053073008099160095,0.011149252189288755,0.362277355210934,-0.1044908161140302,-0.04595055668618754,0.3432352707472507,0.3337101296784838,0.30077664260753056,0.006172319232661446,0.2504868683163701,0.03189904429955763,-0.14533720156940197,-0.09181818937484452,0.1903173153093166,0.03944679246815919,0.3781330061615087,0.3036429362858346,-0.05556444380250813,0.04725699607964169,0.25145519318930126,0.020540391599733445,0.1673448531302471,0.013799471290723212,0.1539380171068492,-0.12532907279388947,-0.09309252160440658,0.03901433896422579,0.08384592623561883,-0.18297780843491449,0.04751127091462913,0.3593962804132207,0.3466408942795836,0.20115048965952248,0.06235207950798109,0.38010546280519525,0.08373767223797624,-0.01909642960896787,0.10016744894116442,0.3591522701282522,0.30775047346708867,-0.23379090650704287,0.14962866518085569,0.16122684405428608,0.1426059139861573,0.11893956239079076,0.00020635487388725342,-0.1434566987470326,0.23830689670574406,-0.05182351665698167,0.051893268127268674,0.3072269825808061,0.1869418014033862,0.28511189461439446,-0.0949730708557237,0.20167680472408678,-0.014066005071526453,0.3213329682982119,-0.049410511224896925,-0.0593882780906002,0.04320723491888678,0.1675415079507258,0.1361749692818247,-0.057629631109477344,-0.18488239144553922,0.36310423134516745,0.37065148260919595,-0.12019093923665203,0.2666195509728558,-0.11933789561749987
ACC_pre_R,0.7857112977175245,0.6110306091695236,-0.45870830623073,0.16561700106602714,0.6248216068618188,0.28065077834418634,-0.6280457135933047,-0.39877421097274274,0.5849693621137649,0.30258841745920956,0.08760169064149646,0.5912338005831425,0.15664632037978246,0.37330310669225536,-0.45184034213563035,-0.6443876692213417,0.30002484982736144,0.13482889831795689,0.7781030433415869,0.6574819692098164,-0.4360208149904482,0.5704703014320156,-0.13344991335057593,0.1647290024204239,0.3114549402319125,-0.4317993238879263,0.691166263183081,0.05756824413483077,-0.0984606495616274,-0.050932514737303494,1.0,-0.5748210101187662,0.06958457124658826,0.3629084892198043,0.5990466939137209,0.34790884501467706,0.6966772479441254,0.5582361293853594,-0.6332117317852717,0.5123192607371915,0.5859653130425666,-0.6529035493460182,-0.22475690812934257,-0.44754151352930954,0.5755936386695455,-0.2879161238266848,-0.22267548142531698,0.7920797876659819,0.16475825492623009,0.08175339325760751,0.687139118713579,-0.2558063666298571,-0.3796984155775563,0.455005854086192,0.30155179677007793,-0.035516400134363156,0.11894369390633336,0.20799110080332214,0.537869530947874,0.07913124482526745,0.6638209103197201,0.2126812855787658,0.3962921806812445,0.3327633998904069,0.5255951325324341,0.5658736577589571,-0.6443578825413624,0.2925088896849559,0.18517671320011736,0.5583150205947114,-0.5968222779593462,0.7187196670010065,0.32462465058660256,0.5514047948089622,-0.3716851252780822,-0.5446831725775351,0.7307552340425335,0.3403146430368842,0.4689096252347111,0.3886146933063236,-0.21790314811613443,0.3097247120096294,0.789731618981786,-0.5367055914232242,0.2044560702831979,0.599609169618695,-0.29552560316545706,-0.10436896332165371,-0.10963612304865435,0.6631883708240266,0.36135719710746794,0.6900381542878864,0.10635892294738163,0.3209489999549381,0.6672910744858829,-0.015504832585406202,0.030753008820530496,0.3037769507407225,0.7792860185522641,0.2945828735275174,-0.006132645042413753,-0.4122526254207363,0.5875076250996387,-0.2665015569638876,0.7622363654466747
Cerebellum_9_L,-0.5855641769131321,-0.3151503231111484,0.8662350155722793,0.15217296684383697,-0.4366517642495905,-0.22458279857696894,0.8638499911869021,0.6150713750951884,-0.2511820934909796,-0.1981160266566881,0.16133407497949342,-0.38826946484675057,-0.24344919232572068,-0.3268053079971982,0.871502088757364,0.9164948775666103,0.01873332477026014,-0.010175745688857067,-0.6253163872912615,-0.5501552013713574,0.8586375581904165,-0.1474760223633093,0.49049651352544343,-0.016281433920469247,0.2207528809430186,0.8301261831312463,-0.3830014430994084,0.23553286952143343,0.37606150464396015,0.3771959572903808,-0.5748210101187662,1.0,0.2728071896061376,-0.10397905965713738,-0.26346032333826674,-0.24137184866107206,-0.36031270171164753,-0.37521641196120875,0.9242480744062602,-0.3724116576595304,-0.2531663748097476,0.9296159831894055,0.5773515973107463,0.6910825618830697,-0.15061060258920286,0.540786083474465,0.09410170997390059,-0.5880047757395024,-0.05036598572682459,0.2854844918303334,-0.44432150225214195,0.7575607218540582,0.4648358331295716,-0.22232344144277397,-0.14286194577954317,0.14093601055033325,-0.13286285347329854,0.2557314554894589,-0.09365885227288494,0.07754715498576281,-0.504250067345576,-0.3066384403715721,-0.02070857693757599,-0.26368677874013746,-0.47039827147158214,-0.26742138403576754,0.9115890506635603,-0.09477347521734626,0.2703553407771978,-0.24402115907701577,0.9298951729257569,-0.39130636487441706,-0.17000162567649194,-0.26064365199178496,0.7288026626352447,0.8268441325365593,-0.665610279498939,-0.12198242010548807,0.08479098129675502,-0.004083376240427792,0.23059599544804435,-0.12075736232205957,-0.6923183803834824,0.521560455736242,-0.21313849407430496,-0.20173008413090987,0.663292023401592,0.23278420119569726,0.5097267743725575,-0.5650300091229988,0.0919499033885394,-0.3644592259310329,0.4794859950401408,-0.270839175913179,-0.3945899226228941,0.10631798669504534,0.3576681411398762,-0.18993387034089831,-0.3790315787624959,-0.41199318365132803,0.3023241678540625,0.7734389189984171,-0.5733961335331889,0.5163390811380757,-0.5706883074568214
Cerebellum_Crus2_R,0.007859851279311224,0.014948211791550987,0.337491423852796,0.17034462247233226,0.012408074633764091,-0.1309137325854815,0.10634229237055906,0.2329203684884267,0.10209730656337195,0.17214428414717395,0.18266956854350994,0.16868470631587734,0.18295507103707928,0.02954326060514332,0.43833127578042175,0.12723841289589924,0.2511300652435921,0.049071630134144284,0.20113738953529986,-0.09620949461919455,0.3242074792950519,0.1842269751890125,0.0007692549589094044,0.25214611863642844,0.3348938018402968,0.28671968703785944,0.14084428866565643,0.1474982936689738,0.0694395731304125,0.24647738924696896,0.06958457124658826,0.2728071896061376,1.0,0.22115759263931206,0.24797255963905454,0.036213218619953115,0.02142122521156888,0.1544648053479497,0.11167441381786332,0.14992710576748997,0.06042306400542128,0.1327303092526724,0.2732939420634078,-0.007884699247240369,0.24677807112679173,0.424358932504612,-0.10634865643487493,-0.035488539309057064,0.10300804416432491,0.2189875614776757,0.1616146982466557,0.13312085206425542,0.18188221522120734,0.21149401036331714,0.11557602164128253,-0.06614589485814944,0.12162988727390876,0.566264739756183,0.123724330295765,0.18520825750318853,0.06672109971032783,0.2033871307402507,0.0010597412243867933,0.019265904817292682,0.11911529616702807,0.27642665858177234,0.0799892939964591,0.2432953623609289,0.5603646967431996,0.005662466024378263,0.2868599812481687,0.12344678393000721,0.014766382011640699,0.11188117674470655,0.21920979997526058,0.12497373005714399,-0.07027933247306165,0.2076352928360044,0.35671888720468975,0.25624789350834887,0.23920009213067142,0.014472502862966193,0.008170003665911415,0.10780746908773682,0.2345255075758368,0.11248938562735437,0.3282039245502044,0.34780582155444756,0.2890685281882799,0.03013137995054937,0.31630211202779346,0.08192383702298037,0.16675397416337254,0.23337106536406443,0.07103837897659955,0.04544617241129985,0.08752762407032616,0.11870413067038736,0.10702678655365071,-0.307560404091985,0.5066175794666292,0.0626210532953635,-0.044572480590199644,0.2866530827361132,0.11002028387162383
Thal_IL_R,0.3544940647164231,0.4678561977949309,-0.19313588581487087,0.3174761407593149,0.2651681403974869,0.20040515818922547,-0.05437112372118824,-0.01920387140399679,0.3044920839927181,0.21191146485419754,0.2332551784889238,0.17018476587552814,0.050592671373493985,0.3466768019380475,-0.10320199527041386,-0.1233129129056236,0.05763076785754306,0.19163456427236558,0.41092298987956255,0.2990661815206656,0.1448356812298304,0.24518766566340985,0.18130330048583704,0.28211350930566764,-0.0504437224060496,0.09411419203804675,0.25847623303808814,0.23414186353112398,0.24962156922908485,0.0660088486675889,0.3629084892198043,-0.10397905965713738,0.22115759263931206,1.0,0.39126957850746563,0.2053704758695248,0.30518295798367573,0.4314476616167272,-0.04715061058907121,0.3624490612695277,0.1810502682968125,-0.14841189727903142,0.28260948752628556,0.22137818742917145,0.003303927364462037,-0.017342449816803412,0.17353316824458095,0.26472056223709645,-0.07320817071916866,0.06389873536245881,0.38801809354258193,-0.016556591452385912,-0.2787021953079366,0.32686044512696455,0.08859995726933852,0.012421355248802217,0.0671903183711144,0.060694725714464326,0.2875683945502681,0.3587698458398224,0.047488731873245364,-0.014471246805391058,0.4237534624399214,-0.06134960745138788,0.12383159690680526,0.3026765016970359,-0.058280642582162895,0.29221555836481444,0.14665760661676208,0.13575629928387395,-0.035453129082750064,0.34726284155241693,0.23180718553950125,0.33678914367881635,0.20510311986215146,-0.13681661191119115,0.16447753084166977,0.31372345020017944,0.24909743152776292,0.3757529154932351,-0.2406121308038463,0.0613808329984001,0.3478910360909866,-0.19069209725803274,-0.03877431857801973,0.387086188026261,0.033547696048071986,-0.009553652623637878,0.19390770837766147,0.29761072440754593,0.38229707985760714,0.34117307060591107,0.2401043293909485,0.11888557231870077,0.13961641533133554,0.1691655792172965,0.2700130527615748,0.16230503592090872,0.31330440364719103,0.2508246888787619,0.3064852914457706,0.20271933914114326,0.4283319046910666,-0.034216247535957464,0.2700418299730418
Thal_PuA_L,0.732421684283896,0.3523957902191926,-0.16308085806931502,0.05612861253006866,0.3547777638792648,0.029404200209616923,-0.28405074683099985,-0.22954086579811347,0.42771304020033635,0.016212535786383056,-0.1183097580395112,0.33582562684064,0.008515373054185647,0.336695755879408,-0.04159444702499162,-0.39131678686695004,0.5135582056021368,0.2582776966486298,0.6233139950368076,0.37119947598082453,-0.2123728843921957,0.2882100251245238,-0.0740601807199945,0.09736881541132378,0.09816734038909278,-0.17675496521351708,0.3629073533918722,0.04347055797712487,-0.14346216525618327,0.0936589723324287,0.5990466939137209,-0.26346032333826674,0.24797255963905454,0.39126957850746563,1.0,0.14077673523485384,0.4380193417812109,0.2977417500355062,-0.33532887779268267,0.28846207752237174,0.32577855078178913,-0.3514189238390887,-0.09083096423237755,-0.22094921500135284,0.2479799016772928,-0.057076928679870166,-0.1319802206432561,0.36403446443824766,-0.18895742818140865,0.051017381976057104,0.4525443013961272,-0.09056418580606,-0.12906048455583358,0.21521564803370263,0.3965084181881137,-0.07125240349824889,0.2916084848773528,0.277121331889215,0.26888789657161,-0.04582736477875739,0.3180278718816581,0.06075532190683833,0.09245590587162404,0.31158868963835906,0.2434003734873735,0.7589522655803576,-0.3617688015968414,0.4054353723666665,0.3250835358954835,0.10898288458445465,-0.24304397196889532,0.6298367698342533,0.18008276553085034,0.28264717043857057,-0.13272715079298447,-0.3511315041408032,0.30037661006777283,0.38407037899266977,0.357101091915505,0.2457413625216211,-0.2363426005486329,-0.06697572109912085,0.6721017144107296,-0.2918237157490137,0.08965242370442658,0.38818713611475164,-0.17082356854865946,0.08269114915946936,-0.12701141488244921,0.3396518044474001,0.30865183512799393,0.4305723929901918,0.020940855318605782,0.15908082394387393,0.38551639490810063,-0.07150718327202167,-0.059354478873773604,0.10498867591285208,0.49572565061408375,-0.019762119814217122,0.3902160041635484,-0.19792354397299408,0.682759211322341,-0.06104925584310132,0.4925844393199335
LC_L,0.2999351859029652,0.3721910423688699,-0.19789588155831556,0.10450365298455987,0.3648814799086988,0.05914870874144225,-0.3464472401716233,-0.07561131188410601,0.2941068936834988,0.29528891960829473,0.2876951697419271,0.3527094488302017,0.22247983696440377,0.12478492478438939,-0.24240384609055665,-0.3077282458845151,0.0666523225705117,-0.05117226621889533,0.391810555669242,0.34471101036286894,-0.09161566570831986,0.2779021387134201,-0.09693578210471991,0.24481948283537275,0.16335035841646828,-0.1057390361042721,0.3799205882010297,0.03554404005225971,0.15698346335556393,-0.0909141768910499,0.34790884501467706,-0.24137184866107206,0.036213218619953115,0.2053704758695248,0.14077673523485384,1.0,0.3166941973538063,0.37957055616876634,-0.34590076938576825,0.3451432584911936,0.3035339909814696,-0.3506138262324952,0.001795218227167305,-0.19303109121105874,0.19645830094430483,-0.022805087508345003,-0.18724959762298718,0.3650379713156829,0.1375312761317799,0.07005199823450757,0.5554816572743817,-0.1825661759899599,-0.15223309693568363,0.3208996759240368,0.02860300405546032,-0.053757393569916996,0.1804716577704936,0.22894087660110174,0.11652744368624722,0.23204631654216076,0.3486515830940562,0.2610292335169715,0.2455609235823159,0.03999081131848459,0.35802468705708707,0.18530182696335262,-0.31347240152415023,0.20586259209015995,0.11461810790191143,0.347755162086601,-0.2965225996302167,0.34150313767312135,0.31363041887233595,0.3546125047203867,-0.05513046855854069,-0.2941818235472712,0.3163115229566397,0.22113497691722306,0.21566347552428594,0.4308349187787753,0.04577728545468482,0.16211101196068356,0.3058799197120557,-0.18706769885526336,0.2981416836824235,0.3073273807730765,-0.06626770969797471,0.11817960584028255,0.13883341803781285,0.517170774594587,0.24325014455932045,0.390019933063649,0.11667025127336814,0.31673683952982995,0.32539713114166247,0.0834287755050748,0.028692877602625955,0.23145559314053757,0.28141172262183906,0.2780430805181752,0.0667606317136449,-0.12410373865750936,0.21623078030295018,-0.27720942383262104,0.3303664782987428
Thal_VL_L,0.7855055226053506,0.6404409366260886,-0.3440230329559981,0.2746342523702776,0.5218546464773995,0.22980500662289913,-0.4320180808102129,-0.2610976165548057,0.7529482737022701,0.2674265749952175,0.13000117041885173,0.4546230139233868,-0.003001640854303455,0.18366172985452292,-0.32587904106825066,-0.37993800669553623,0.4028013902828917,0.062034091389745846,0.6043365676324566,0.7084839171850678,-0.1832125401221185,0.4463385594624004,0.08186363029082828,0.10620752417797263,0.3151491312254617,-0.19947626535684307,0.6415631979334518,0.22627996518676344,0.21365391119278174,0.053073008099160095,0.6966772479441254,-0.36031270171164753,0.02142122521156888,0.30518295798367573,0.4380193417812109,0.3166941973538063,1.0,0.42293993549887615,-0.4197288814980664,0.31486645296365817,0.5760250412237895,-0.41333939018049004,-0.12067313512213701,-0.19971202790810794,0.40896423887265443,-0.3464072787304697,-0.3480067214232134,0.6798839238156623,0.10366833949533351,0.03280929012632991,0.6382044495248204,-0.05839017632277977,-0.21859074154424862,0.5884284728158574,0.3174363374631354,0.22181963678096533,0.12142717878044565,0.14432436470713111,0.34922001581125833,0.26661601403958696,0.5193095018818973,0.03077590137798901,0.4314134527171668,0.289495718274395,0.3575557565364504,0.3813301681419287,-0.36650599602997186,0.3392359274759701,0.055313621731707695,0.7447258944974031,-0.47950968935143956,0.7856644937280305,0.286052140984654,0.609649802836582,-0.1731060827179621,-0.4244963680255688,0.47469176846036926,0.3564899805165851,0.3709746356737334,0.5111195075163183,-0.14233538423598496,0.2547031106210798,0.6050142145770415,-0.3883429828776506,0.1280033289236796,0.5125776219340328,-0.1739487262603721,-0.1376674603672512,0.19302617007977985,0.6032808480287167,0.5123234548119278,0.694238908211892,0.3029731952016595,0.1647598038152287,0.6426900086978888,-0.17476910407034343,0.06504226885975271,0.36182697097852845,0.5688733594510064,0.44736912087419956,-0.06135818289607104,-0.16697863248904976,0.5229157562136316,-0.24477918218074468,0.5190902016118524
Putamen_L,0.4965729821812043,0.7810350611735855,-0.3844998872591346,0.43911581065326777,0.29700596525165684,0.5485579250832882,-0.43452548653219536,-0.07532394339886268,0.4486624778679714,0.4316071417462278,0.4376012372096944,0.6471641369250594,0.4259530807245436,0.5406636959185301,-0.32574276134346536,-0.439814823758417,0.1619798997308306,0.2581175566455942,0.6765405693794165,0.42959344313511916,-0.15328065630320162,0.6788890523463975,-0.20681217557194462,0.48995601893326024,0.27515145203596675,-0.03848044254993718,0.634207627052414,0.32800453147029957,0.12751424580287174,0.011149252189288755,0.5582361293853594,-0.37521641196120875,0.1544648053479497,0.4314476616167272,0.2977417500355062,0.37957055616876634,0.42293993549887615,1.0,-0.40345774241411597,0.6466309472276425,0.5671007661105931,-0.4695218146787425,0.06984089428511037,-0.2962579605730464,0.3931471083123329,0.0933830127901898,0.01952264387595278,0.3630530163082315,0.4052654950324367,0.3046947338771368,0.6428648960174114,-0.26627321784989655,-0.07243098934868632,0.3970845159044297,0.2307884906775527,0.0535819154436182,0.044480907961418,0.26025357060276244,0.45728396598284154,0.41190545638104453,0.4048284515443892,0.43678256832612017,0.5194044809040353,0.39306052604362973,0.6299736599953281,0.5143086209729538,-0.4418733170626469,0.38029384894165513,0.3663681699331247,0.49424154040883644,-0.3186632014092555,0.6060946918479497,0.33444347250090456,0.6802456353128707,-0.048100511159536175,-0.18430881330665969,0.44908136462912435,0.34741228227241683,0.5569316330404158,0.44810780108438014,0.11185073033370932,0.3018566300684568,0.4432146029865824,-0.09475697559296269,0.4316077764038336,0.5481752264095807,0.09220355468023105,0.18689545305302785,0.10008823992803849,0.5997064588264919,0.34235843827878926,0.6138659884678646,0.26778847833819636,0.5389622058617232,0.515768947366932,0.3361049232988581,0.25185167812076126,0.47779597939388657,0.5160194125341608,0.30710716730570886,0.296379834032176,-0.20302871482450194,0.3564585091325104,-0.1830579953350353,0.4813924519576023
Cerebellum_8_L,-0.6223839839703226,-0.3153329919253493,0.7392936370949319,0.15095930340154848,-0.5259567625235589,-0.15854074368792956,0.9248404361172363,0.5680828079834166,-0.31103408409766625,-0.21973894126495963,0.11974248431189442,-0.520690567937625,-0.29725867929276173,-0.29091752465268494,0.7444435454883334,0.9511890899043485,-0.06937913412735237,0.04152264569050974,-0.6859987550496398,-0.5824671423054775,0.8180790375093584,-0.26172654345018875,0.5624591510801088,-0.04938002707475726,-0.0064962209293649405,0.805369830508487,-0.4854583773001432,0.2528586365889493,0.38162256248204135,0.362277355210934,-0.6332117317852717,0.9242480744062602,0.11167441381786332,-0.04715061058907121,-0.33532887779268267,-0.34590076938576825,-0.4197288814980664,-0.40345774241411597,1.0,-0.4363016568381825,-0.34040009442587,0.9485742401739856,0.5666196385418353,0.8048234353728139,-0.32647116819980004,0.4262482949595288,0.27859455860018967,-0.6237575064901693,-0.14948758896074754,0.20735867075291733,-0.5490368192675364,0.7341290086100886,0.4067541046651563,-0.2999600222728958,-0.19204838961006343,0.18705461996700215,-0.20295169061109614,-0.02977582745225324,-0.11357331004226472,0.08482250819414484,-0.6253852571281777,-0.41665904191883707,0.005837413791773751,-0.28470238785295754,-0.6042003013457738,-0.3650540809004937,0.961959546202944,-0.0904337831797636,0.061241081949396585,-0.3209131252898245,0.9115095114279451,-0.46056178695990063,-0.2406556264485237,-0.29525254009333,0.7323936935759097,0.8387859556219326,-0.7012177279392265,-0.14079094811769774,-0.06800175004317194,-0.14285967823283882,0.11043603753867115,-0.13910719210493258,-0.7352184584219423,0.5361899451334056,-0.3777694527987035,-0.2422009125033652,0.5833085789424834,0.12976751522248953,0.4220213606471591,-0.6247185514835312,0.005566869566844504,-0.45751602644945616,0.4111327605163416,-0.3845199368136186,-0.5144634561247696,0.14479155210148367,0.399749833415797,-0.22044828302470038,-0.4550912698982468,-0.35758570554343794,0.23229613799959176,0.8465648599298297,-0.5404055109012392,0.49389055652105546,-0.6675842745564787
Paracentral_Lobule_L,0.41424620041317173,0.5724529777626718,-0.3195212176960863,0.19026222479337843,0.24435426089045303,0.43132017565418723,-0.47515148919068273,-0.1503453310278355,0.2902000704170819,0.15819148393849092,0.2620270307584457,0.8129692308997368,0.5473059108770277,0.47887881668442617,-0.3411082232632808,-0.46499105880923297,0.04849038593339949,0.18257140823743537,0.5374730847525727,0.46875225830656403,-0.2368099638325385,0.6118784718935415,-0.3435192969649377,0.5846579572713866,0.12427416519425678,-0.17240857929859651,0.6651974315650241,0.07954145551478636,0.0049310259540979486,-0.1044908161140302,0.5123192607371915,-0.3724116576595304,0.14992710576748997,0.3624490612695277,0.28846207752237174,0.3451432584911936,0.31486645296365817,0.6466309472276425,-0.4363016568381825,1.0,0.6452438974344367,-0.5199213562660259,-0.06159761218583877,-0.42584485602683053,0.3040613947529222,0.09889849316706621,-0.1846706945469454,0.3414684611868528,0.13101898934351078,0.3241761941333987,0.5908992114106458,-0.4077215413530412,-0.17596020786727512,0.3342113431807433,0.1127850383806672,-0.14257276627727222,0.27644099062104216,0.31747272326060255,0.3761868048902585,0.27132722908588736,0.37027150053810665,0.5542917940870048,0.43336992926774726,0.2463678548243364,0.8451214590485767,0.398874905159062,-0.5039531829551357,0.27310434817393797,0.30958577142877625,0.2509746529606539,-0.38999633794972643,0.505045102575995,0.2956444318627233,0.5470949845134357,-0.13230680687031707,-0.2963431557571119,0.36545197588202044,0.19490382782575136,0.4794152510290112,0.3734237765650643,0.07164580799495546,0.09347813927699156,0.4613139652009187,-0.20194951086131652,0.5578270208698429,0.7521895951457344,-0.0856146845035357,0.29092403525389726,0.07962536927777124,0.5216551164229175,0.3241663569970204,0.6376012130813685,0.13529815465622244,0.6876251462005056,0.6527148888624874,0.5366035371917368,0.4457769229329005,0.3122072846651172,0.5240308382778064,0.29432826449189675,0.24351770361830752,-0.3006899425306292,0.3663036579258272,-0.30202406426578915,0.39315655199320343
