,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pr_L,1.0,0.30784140778696717,0.23490073971414738,0.19730701694140937,0.07065522125968737,0.06579160716589791,-0.11342795454898445,-0.07086264981208788,0.12074729204920359,0.15003998953949502,0.1914470076574758,0.2288280402446117,0.23218610276899518,-0.127997325824173,0.2436584102677603
Thal_MDl_R,0.30784140778696717,1.0,0.2857045770346288,0.46066877762516445,0.11000527137074773,0.25551018641302553,0.24006168553139312,0.08750722582839755,0.40743453298058746,0.1546041769508094,0.1405682905928186,0.23378705676663278,0.2792900370509015,0.033640056915316546,0.10454203950019517
OFCpost_R,0.23490073971414738,0.2857045770346288,1.0,0.5176393612063087,-0.20899155568105637,0.6487993268038252,0.06584443596729453,0.26745749333942,0.6406854910704571,0.03532842597222808,-0.12968309288166682,0.41757003477289256,0.006777958467057227,0.09875104743275963,0.2858478023919495
Temporal_Sup_R,0.19730701694140937,0.46066877762516445,0.5176393612063087,1.0,0.2656846622301051,0.6341949490994782,0.34089326857442487,0.19643009194972189,0.6995489772579893,0.09142710923469805,0.2346572513044344,0.4149343700160837,0.34554711692585227,0.06416460722916983,0.39311017717342467
OFClat_L,0.07065522125968737,0.11000527137074773,-0.20899155568105637,0.2656846622301051,1.0,-0.011674718001917552,-0.1360381871408499,-0.2783334973179941,0.01871970905222435,0.027272692229855393,0.19936803874760234,0.12471320733282935,0.21310708293272945,-0.263335422518219,0.1565946679503315
Heschl_R,0.06579160716589791,0.25551018641302553,0.6487993268038252,0.6341949490994782,-0.011674718001917552,1.0,-0.019081772097631775,-0.023722172052591847,0.5727337702453424,0.07658398986369525,-0.03129963852544351,0.39976181962108615,-0.11110236760151082,-0.17615284626959202,0.5193423396487741
Cuneus_L,-0.11342795454898445,0.24006168553139312,0.06584443596729453,0.34089326857442487,-0.1360381871408499,-0.019081772097631775,1.0,0.7271372337365278,0.3845142773047865,-0.03919598141905354,0.17424841344211764,-0.01731826759990823,0.34307745510557863,0.6998824828601808,-0.2217432869096887
Occipital_Inf_R,-0.07086264981208788,0.08750722582839755,0.26745749333942,0.19643009194972189,-0.2783334973179941,-0.023722172052591847,0.7271372337365278,1.0,0.41913152528288955,-0.08781353987561087,0.02301278677236371,-0.06798954872165015,0.1844117065712305,0.9027480318410733,-0.4063457924222196
Temporal_Inf_R,0.12074729204920359,0.40743453298058746,0.6406854910704571,0.6995489772579893,0.01871970905222435,0.5727337702453424,0.3845142773047865,0.41913152528288955,1.0,0.12948431756475723,-0.02271139094877803,0.37755311366521477,0.16090598664382047,0.20653241953552787,0.21787609802528968
Vermis_8,0.15003998953949502,0.1546041769508094,0.03532842597222808,0.09142710923469805,0.027272692229855393,0.07658398986369525,-0.03919598141905354,-0.08781353987561087,0.12948431756475723,1.0,-0.007153712945932063,-0.09768282018073476,-0.0579006216356277,-0.07554466540918464,0.2305263351081575
Thal_AV_L,0.1914470076574758,0.1405682905928186,-0.12968309288166682,0.2346572513044344,0.19936803874760234,-0.03129963852544351,0.17424841344211764,0.02301278677236371,-0.02271139094877803,-0.007153712945932063,1.0,0.02706040991399958,0.1442883477987137,0.06604559711092095,0.052485291286176274
Thal_MGN_L,0.2288280402446117,0.23378705676663278,0.41757003477289256,0.4149343700160837,0.12471320733282935,0.39976181962108615,-0.01731826759990823,-0.06798954872165015,0.37755311366521477,-0.09768282018073476,0.02706040991399958,1.0,-0.030134508898086033,-0.19871104313481722,0.38268061768017664
Paracentral_Lobule_R,0.23218610276899518,0.2792900370509015,0.006777958467057227,0.34554711692585227,0.21310708293272945,-0.11110236760151082,0.34307745510557863,0.1844117065712305,0.16090598664382047,-0.0579006216356277,0.1442883477987137,-0.030134508898086033,1.0,0.21993348635889218,-0.0003443181810918492
Vermis_9,-0.127997325824173,0.033640056915316546,0.09875104743275963,0.06416460722916983,-0.263335422518219,-0.17615284626959202,0.6998824828601808,0.9027480318410733,0.20653241953552787,-0.07554466540918464,0.06604559711092095,-0.19871104313481722,0.21993348635889218,1.0,-0.4251473238332415
Amygdala_R,0.2436584102677603,0.10454203950019517,0.2858478023919495,0.39311017717342467,0.1565946679503315,0.5193423396487741,-0.2217432869096887,-0.4063457924222196,0.21787609802528968,0.2305263351081575,0.052485291286176274,0.38268061768017664,-0.0003443181810918492,-0.4251473238332415,1.0
