,Cingulate_Mid_L,Parietal_Sup_R,Raphe_D,Rectus_L,Cerebellum_3_L,ACC_sup_L,Frontal_Inf_Orb_2_L,Cerebellum_7b_R,Vermis_9,Cerebellum_6_L,Cerebellum_6_R,Pallidum_L,Frontal_Med_Orb_L,Red_N_L,Calcarine_L,Cerebellum_4_5_L,Occipital_Inf_R,Frontal_Inf_Oper_L,ACC_sup_R,N_Acc_R,Lingual_R,Cingulate_Mid_R,Parietal_Inf_L,Supp_Motor_Area_R,Thal_LP_L,Thal_MDl_L,Cerebellum_9_R,Pallidum_R,ACC_sub_R,Thal_AV_L,Heschl_R,ACC_sub_L,Amygdala_L,Thal_LGN_L,Frontal_Med_Orb_R,OFCant_L,Precentral_L,Vermis_4_5,Olfactory_L,Frontal_Inf_Oper_R,Hippocampus_L,Supp_Motor_Area_L,Thal_IL_R,Temporal_Pole_Sup_L,Cerebellum_9_L,Thal_PuL_L,Frontal_Inf_Tri_L,Angular_R,OFCpost_R,Temporal_Inf_R,OFCant_R,ACC_pre_L,Occipital_Mid_R,VTA_L,Insula_L,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Thal_IL_L,LC_L,Cerebellum_Crus1_L,Thal_MGN_L,Thal_PuA_L,Heschl_L,Paracentral_Lobule_R,Thal_MDl_R,Cingulate_Post_L,Cuneus_R,Temporal_Mid_L,Fusiform_L,N_Acc_L,Vermis_8,Occipital_Sup_R,OFCpost_L,Precuneus_L
Cerebellum_6_R,-0.26612142638386355,-0.19333522582926177,0.4082717063818606,-0.5329931174543099,0.42400696480676303,-0.11702139868776401,-0.30651265074804185,0.4575371433678317,0.8246292156599706,0.8628998300502222,1.0,-0.054200458754007,0.16764463782500996,0.3281117129399257,0.8492877474410331,0.2558316129127391,0.7958922263323629,0.006749428620365571,-0.244154571554207,0.15316526722905133,0.9192993409740109,-0.11376408725788952,-0.16553360626071076,-0.1278415037862888,-0.26458868768725463,-0.008978721862129382,0.8463414268255145,-0.3864051703376861,-0.5751748688185404,0.06390282590309532,-0.09537122911046081,-0.4532879387223355,-0.5739286271480113,-0.5267857634851815,-0.23851166930385806,-0.294582781964851,-0.25739733083706545,0.6975021566994866,-0.473364170739826,0.16440810608733347,-0.08007510057166851,-0.007381073791466444,0.1448356812298304,0.654886013377459,0.8586375581904165,-0.16918154277125894,-0.2694961290233935,0.2386188552562712,0.17456856698953405,0.2931610136653419,-0.24644525667935147,-0.4719004271902552,0.5133140210903264,-0.10106340605361687,-0.1479803961214672,0.3242074792950519,-0.48603204869076094,0.24144744249287367,-0.11398464365683784,-0.09161566570831986,0.8196202538396584,-0.20105341027766474,-0.2123728843921957,0.3175167536805873,0.41283674366615614,0.17112514035287038,0.39176926088416136,0.4061112307983181,0.838975831766972,0.862034136942731,-0.10706914634532883,0.25237466021291527,0.2569203249564744,-0.4788439650903576,-0.1652991790613062
Pallidum_L,0.6425342966129044,0.0585568730156981,0.09324475508784853,0.508899840861248,0.32912069037878194,0.2554728760607558,0.4913652588552751,-0.19031358379262545,-0.3503539814558684,-0.3088323179488613,-0.054200458754007,1.0,-0.18204431537655982,0.18480877727284978,-0.2682823123804544,0.5692046897280325,-0.33745182461871426,0.6222826814596673,0.5278086078355206,0.15645688507685065,-0.07802845943094955,0.6194722098004618,0.16458018117919032,0.5791040594003387,0.14787030707045304,0.2476010447670778,-0.35425968025107246,0.752616399285255,0.5026105081692162,0.2243646957001399,0.482515360014048,0.5132651691668609,0.5743877169999835,0.631715010203102,0.2110219029235531,0.11882198856953133,0.5155650900519188,0.2810254016028941,0.4012277608682202,0.5352989214573849,0.652862581823027,0.6356570461763231,0.4058126476297736,0.005745513798020532,-0.30175176430001527,0.18897795319057614,0.7576861297379415,-5.0558762947787744e-05,0.346069684695305,0.2165548275069591,0.3661213033124467,0.6041890999442058,-0.17209753380909062,0.07695749104317079,0.649857317764042,0.09513707803501856,0.507636881016976,0.5281268444934456,0.40419383421356214,0.31715572410252035,-0.3725842551443318,0.3733290073462452,0.4474374014656394,0.6703291142383049,0.12261253651995585,0.35386702114261637,0.37508138459272355,-0.09823660143679903,-0.1007889670238517,-0.04358904006987541,0.374727755495144,0.385138439715013,-0.028239011278192307,0.5513791382080381,0.25378348574558
Frontal_Med_Orb_L,-0.36789559359781915,0.02776184785485576,0.03189904429955763,-0.2890695782623243,0.10860247877799534,0.05674704781281569,-0.07275544419416768,0.17512784414652804,0.24641516959271736,0.24879663928081247,0.16764463782500996,-0.18204431537655982,1.0,0.2161184468976157,0.2814490644704428,-0.16873065525336775,0.133701872084834,-0.14534922579782678,-0.04312179375718703,0.07052283007590152,0.20865564910865186,-0.30858100255921944,-0.1822626546623306,-0.25577873197490314,-0.04599423954905705,-0.2325494523285542,0.1396139113688754,-0.3114025258894623,-0.19887454297659948,0.08880625667983509,-0.25345335378671335,-0.1610717459687355,-0.2397223185095205,-0.18192459066592748,-0.0045171781385224576,-0.10583279713933907,-0.2804547417767874,0.10014428813650793,-0.2677410172508417,-0.10688243422299379,-0.2871481556770046,-0.21858401533282626,0.17353316824458095,0.05360772804139551,0.09410170997390059,-0.054834720479531106,-0.2792943584014093,0.08506407836598508,-0.3328550823042333,-0.25070093446945374,-0.15463537948415948,-0.2764598963334434,0.16934871738714077,-0.20043437403297248,-0.1402290507117227,-0.10634865643487493,-0.20779048051821472,0.0762391672244794,-0.29764860052755465,-0.18724959762298718,0.20337671412163424,-0.15293920039073663,-0.1319802206432561,-0.18460874224362045,0.20056682332024448,-0.12656285788197988,0.1288303338249481,0.17596236731818396,0.2690957985349409,0.3144478587149628,0.11524264647643705,-0.08426596919877652,0.10264652317864381,-0.1458014519039032,-0.07249483784508641
Red_N_L,-0.10201707246764227,-0.07090127690340278,0.18752492699654222,0.0256504284677839,0.30821366772920417,-0.06427067519063176,0.2894314301422752,0.13178676735327285,0.27027677921808263,0.28390847482665127,0.3281117129399257,0.18480877727284978,0.2161184468976157,1.0,0.3103075439366858,0.27151869946556484,0.22382041840730854,0.23275187029141328,0.1370932605258526,0.24964127877768083,0.3541722873888485,-0.038095166181340255,-0.15465425382398934,-0.09048949823846499,-0.12469931523319046,-0.025793415733231535,0.26358916557833495,-0.03716827242142937,0.07809872009744659,0.027280883962176296,0.21124932218463421,0.29359834188379175,-0.018537439127861228,-0.04134592826264469,0.2177871175026942,-0.2730684405661622,-0.1034367206295338,0.23248633110653455,-0.016594709095093682,0.11764900062884878,0.18800336286407165,0.04094231919896572,0.3013131354066009,0.4762000636112065,0.2541558795108941,-0.06622662530432666,0.14431484316857612,0.12143194179379904,0.3604537150878167,0.13317685835878568,-0.30880487576132193,0.09509264434889393,0.17598868115716113,-0.25809865434149,0.2814997751814467,0.20403191915315005,0.08922275775401446,0.28135025833823935,0.08114646019841099,-0.03589404349956114,0.28835285150061146,0.08565686034662781,0.04569502410536548,0.2916347841550332,0.2185109560151286,0.10568918100045113,0.22354130414274703,0.04006266357503289,0.3124509884228702,0.3741299320329421,0.4438531724058467,0.16793721110459484,0.0510696627296423,0.23880780001974936,-0.08738798303128974
Calcarine_L,-0.34488673819138144,-0.02091352241473974,0.34536213242284425,-0.669145816812837,0.279149503708687,-0.12001986603646891,-0.40332172038510905,0.5262460755731678,0.8977382610644824,0.8536786121276656,0.8492877474410331,-0.2682823123804544,0.2814490644704428,0.3103075439366858,1.0,-0.020891566738589537,0.90639672529167,0.0071437920504561206,-0.15362960572612647,0.07481043640416266,0.9038352466831088,-0.1812277227325518,-0.019702432021354497,-0.25318026515884495,-0.07279734180782683,-0.0244952119244368,0.878292346569824,-0.5822690948590709,-0.6536759146392755,0.10495310517548656,-0.06990983762901377,-0.5813014352646511,-0.7259411811513562,-0.6628869076034858,-0.39651005555897306,-0.353152556024974,-0.2807835273193622,0.4618555330167355,-0.5564929977227124,0.05666879560374413,-0.23718242026502678,-0.1803895993531918,-0.07836601282397233,0.6363154479556598,0.8672571029542768,-0.028526248015432524,-0.4163057244823023,0.471129676256188,0.12705319924487207,0.27163224351141685,-0.4850129839470238,-0.6567806174331077,0.7235937848105284,-0.16370027113515395,-0.15582354454195463,0.23045842018360918,-0.5647936065404678,0.0934046032590242,-0.3078482515628575,-0.24944954164659436,0.8556026592153746,-0.14435756333610147,-0.2543176480096182,0.14913888682985424,0.2587794895380744,0.0710596809451662,0.32138257881227034,0.6133860402874725,0.8334550062891388,0.7676812274562338,-0.1405150212127522,-0.016201092918892223,0.45440170854097867,-0.5394015823773686,-0.047716110952557046
Cerebellum_4_5_L,0.3903851075814853,0.10352737969314542,0.1426059139861573,0.3782592193235101,0.5786551076502744,0.07648573296373096,0.40500143071643563,-0.08899132464805971,-0.12378112332979997,-0.09634329858363572,0.2558316129127391,0.5692046897280325,-0.16873065525336775,0.27151869946556484,-0.020891566738589537,1.0,-0.05971794470943897,0.4712182088779453,0.266081357229414,0.35187867858531713,0.2217821146650044,0.33951384789046346,0.20359209842391346,0.4424291128037917,-0.04517332796590845,0.10419454529297398,-0.08793433169715449,0.5148473759392849,0.27836889781986923,0.059542830163666266,0.3486104273646623,0.42524656797381516,0.28938293249828395,0.38061737715802013,0.2895627435244908,0.11156604625233983,0.40430732778862677,0.5455943707302293,0.23932805675715654,0.5156268004445312,0.5985682576055967,0.4530732160070551,0.3757529154932351,0.10439400737852053,-0.004083376240427792,0.0021367437864852883,0.47836450956391163,0.11867750399255464,0.442969864784906,0.5137624263707303,0.22270936943186528,0.4276285878245516,0.06738063412748697,0.035965973456834575,0.5064076727519274,0.25624789350834887,0.41567572379864637,0.5113462484415482,0.4222523362474633,0.4308349187787753,-0.1565486645381089,0.1620539117271208,0.2457413625216211,0.5343117690689277,0.2958092853026408,0.46345004550360686,0.3293099725063185,0.08555129918707319,-0.009466676728801082,0.14994618007880453,0.293818775822854,0.5320411932909785,0.12162925791176075,0.3970937994916949,0.2657969676075545
Occipital_Inf_R,-0.34024748793604814,-0.04924492820741733,0.3904244427377226,-0.6568515729496691,0.17022716093139065,-0.21220338962917643,-0.42717524639434123,0.5441138219219036,0.9027480318410733,0.7969422916455384,0.7958922263323629,-0.33745182461871426,0.133701872084834,0.22382041840730854,0.90639672529167,-0.05971794470943897,1.0,-0.05838759509876332,-0.1763589636764219,0.06526746904594895,0.8307539835802682,-0.21778098486770667,-0.008882900394042872,-0.2592854070781068,-0.07918496383909872,0.07291833974566005,0.909004475183149,-0.5847534158796204,-0.6695579330054761,0.02301278677236371,-0.023722172052591847,-0.6056341178413224,-0.7782132600862346,-0.6531498879062669,-0.4366295168144428,-0.2978286931604044,-0.2536379982152461,0.29413222855525695,-0.4745876335252641,-0.043854482606182174,-0.27618620055997434,-0.21631228119152385,-0.18890759570932997,0.6412285421953521,0.9076550565502666,-0.00983055875250713,-0.4429098686893597,0.43268413246452875,0.26745749333942,0.41913152528288955,-0.5704603770995887,-0.6604972699326178,0.7148083765005203,-0.08814221850698017,-0.17735540987056336,0.34601229325047017,-0.5150292346101499,-0.07637000668955816,-0.2814729009538926,-0.2670383319878832,0.8493570546712689,-0.06798954872165015,-0.19401638751331754,0.12262636841394459,0.1844117065712305,0.08750722582839755,0.18540575263966771,0.5728547449293104,0.6935765919928185,0.646803886874432,-0.14776817901057848,-0.08781353987561087,0.42631054623475395,-0.5052578950499631,-0.07775205721523275
Frontal_Inf_Oper_L,0.6692084377579107,0.37195989052660616,0.014078460300996612,0.32189460845160417,0.4256819344413473,0.3877281461633851,0.523308313250549,-0.09648891520191709,-0.17000894347413975,-0.2753546080380899,0.006749428620365571,0.6222826814596673,-0.14534922579782678,0.23275187029141328,0.0071437920504561206,0.4712182088779453,-0.05838759509876332,1.0,0.6510537262189573,0.19692158501056636,0.10600273792052814,0.6866967840363595,0.4914084132030863,0.7151462822918002,0.3761748438945336,0.1394868898192844,-0.21192523563956966,0.5288532296365347,0.4619811225379354,0.20888382837737327,0.6683235545182394,0.3779429176347118,0.3251444775431274,0.3734766311065854,-0.006207820132795694,0.09627942120401094,0.740954319220515,0.20114441304372174,0.27778277816119484,0.7340781495108352,0.5377137236022523,0.6867561116740983,0.24518766566340985,0.004188024260008107,-0.1474760223633093,0.30220949182879486,0.8178477441445863,0.4317564601107668,0.49059082062430925,0.4730591984070633,0.12664922284785077,0.3862177381058796,0.2364707890470954,0.1188013874604192,0.8667140850363501,0.1842269751890125,0.5203139670035835,0.6628524085949874,0.3381469073178723,0.2779021387134201,-0.2757224862069637,0.44432279883651105,0.2882100251245238,0.564503238487415,0.2422499152033031,0.36607227158070194,0.3702454988366753,0.26466568846600913,-0.08981694180922332,-0.08809294541635047,0.31507916298566757,-0.00044958787838314507,0.28484963821986364,0.4857091425446344,0.5488990008724722
ACC_sup_R,0.5691901306487429,0.3993271414962378,0.07354295396385228,0.39536567746668694,0.14264685132694074,0.3040394612638389,0.3962958000795514,-0.06982017801306209,-0.2794024781364103,-0.44727047637268824,-0.244154571554207,0.5278086078355206,-0.04312179375718703,0.1370932605258526,-0.15362960572612647,0.266081357229414,-0.1763589636764219,0.6510537262189573,1.0,0.05442397533429764,-0.13719438078375926,0.5163177602541211,0.40374412846007796,0.5735154724379711,0.6178523759155415,0.4608628426285777,-0.3544717639361273,0.5320148452256526,0.469249330392718,0.2548520058374804,0.623437800351252,0.3742031630423336,0.2887646703431893,0.5256191576900561,-0.07529500325660927,0.1775235895821892,0.6267770148377059,-0.05829191349633353,0.4997282076946268,0.5337822162497584,0.3824175181050693,0.5134589358316438,0.1501939219798234,-0.1800071438480863,-0.33164623562969225,0.47713259672775865,0.6004612054038034,0.42119705218901254,0.3117117896164819,0.36673606928469654,-0.12986951653925866,0.35011089513961824,0.19165520255097157,0.11934425357666326,0.7275530703520524,0.16807141453327523,0.5740889070878364,0.2489527688805352,0.2231063867764561,0.17479423951415649,-0.41239877985701334,0.5020808310957531,0.6094602348453229,0.3865952327331698,0.10120397721022988,0.36870318836832866,0.29495680131160845,0.2638768969582998,-0.3249641889776311,-0.3101106389792018,0.3931341276050114,-0.021750193399600756,0.3451797905344991,0.570814974884588,0.5271957737131479
N_Acc_R,0.1264457483930863,0.2978790674583364,0.1539380171068492,0.05829867438973317,0.2911813876955477,0.24675274281724766,0.29011318375692974,-0.06283623134692833,0.0329719759846391,0.020168634266098995,0.15316526722905133,0.15645688507685065,0.07052283007590152,0.24964127877768083,0.07481043640416266,0.35187867858531713,0.06526746904594895,0.19692158501056636,0.05442397533429764,1.0,0.23542076964856634,0.1555282651808632,0.20525878138985063,0.18811763491926123,0.12457757576335288,-0.02175455482380322,0.020228169305327528,0.2700288311836549,-0.032628863935538474,0.0041724230401001105,0.04575689423734946,0.13186296313492146,0.015311823034989932,-0.032641419984603466,0.44708946542094496,0.191473561132754,0.203268604370954,0.2197559619851977,0.08657784730129521,0.21801829385016464,0.3679895875032912,0.16253876200499945,0.3587698458398224,0.08836053463543453,0.07754715498576281,0.18595058775560042,0.14066530116361073,0.23999385371649767,0.25651837190039933,0.23297233518863686,0.09579890969733848,0.10790272560458797,0.20341193920064649,-0.011635624018668248,0.26327188399180323,0.18520825750318853,0.17090624700122597,0.3655900999517981,0.5194893781195616,0.23204631654216076,0.021113068235603247,0.16932693201667012,-0.04582736477875739,0.16475377597521768,0.3608441239885876,0.4594571714675727,0.25837828291118003,0.14646428033395384,0.09988573221930497,0.12439857374465584,0.4675913751862103,0.005780718115904122,0.22666955062187188,0.12482054905441542,0.26057213679460683
Lingual_R,-0.2257081094675359,-0.05227732862647783,0.41087621308090544,-0.5503671030857579,0.4265600202281732,-0.029791311219165863,-0.2305149438001528,0.4570868201170694,0.8236325689695816,0.8136747068404473,0.9192993409740109,-0.07802845943094955,0.20865564910865186,0.3541722873888485,0.9038352466831088,0.2217821146650044,0.8307539835802682,0.10600273792052814,-0.13719438078375926,0.23542076964856634,1.0,-0.06450510236206551,-0.039683704754612525,-0.08881192405746942,-0.09144746969051595,0.023943643736560213,0.8123142372558724,-0.4010596146129559,-0.5856100851303383,0.1611914700588901,-0.053021512834743025,-0.44664446158349697,-0.6445754774760393,-0.5496109032608384,-0.2295993225223184,-0.20273472967715286,-0.16272547349951913,0.6852211397234061,-0.42544030056546017,0.2014226085268158,-0.0745890167677734,0.014983538417514491,0.09411419203804675,0.6499505521583315,0.8301261831312463,-0.04469489441531348,-0.22896949415204,0.4021213683947447,0.20853372522159117,0.3238135772352031,-0.31414329936176916,-0.5110142462620463,0.6381870618347791,-0.09444542128901548,-0.04813338408499352,0.28671968703785944,-0.4201730220938419,0.3087291997062362,-0.12178708775412067,-0.1057390361042721,0.7831222993237065,-0.08748856586571248,-0.17675496521351708,0.3213224858263719,0.39888624169953324,0.20309452591756008,0.43434026480392207,0.5252321144042,0.8168602309399037,0.8156809549510078,0.015248710623981596,0.10258500178649094,0.3853332505908691,-0.44354345358889274,-0.03910082924720843
Cingulate_Mid_R,0.8805932387703652,0.2219091314939936,-0.04595055668618754,0.3260296342730022,0.24809838748751045,0.49795992049207877,0.30777265406922,-0.21551414722974271,-0.30709361040177713,-0.3374871843258653,-0.11376408725788952,0.6194722098004618,-0.30858100255921944,-0.038095166181340255,-0.1812277227325518,0.33951384789046346,-0.21778098486770667,0.6866967840363595,0.5163177602541211,0.1555282651808632,-0.06450510236206551,1.0,0.42399656796890134,0.7732209051287159,0.31650278293269635,0.2064217102299464,-0.3168671166005692,0.6025552321458288,0.3380913240739853,0.18341095018999162,0.47265447154233137,0.2843368878965566,0.40230975840832045,0.41886010159913434,-0.03631106333277096,0.22935731825536168,0.7542511239972824,0.15851023579690887,0.2570868594919914,0.6399524176329608,0.46983036249985827,0.7974985416004934,0.1810502682968125,-0.15662715854724057,-0.2531663748097476,0.23845222876911767,0.7069636266252093,0.2024505212095895,0.27331432037395087,0.28276781486579294,0.36931413921920203,0.3817563366469078,-0.02814120730949737,0.20702074055786943,0.6154682414893977,0.06042306400542128,0.39712820123619735,0.5108228592719671,0.31757718471054464,0.3035339909814696,-0.3623819886136775,0.3382278855393232,0.32577855078178913,0.5142621637120043,0.1063965333002963,0.31463793947752183,0.40383653567409344,0.02896347015266264,-0.16172632516447225,-0.17170980632298188,0.20769441459030658,0.10535209276994242,0.14869159365552875,0.3552660192237263,0.44190793954086466
Parietal_Inf_L,0.5298577338431463,0.840593202355654,-0.05182351665698167,0.18038236756194068,0.24371444449367438,0.05143056227508307,0.1617746242916833,-0.12478793312216183,-0.17099530528532816,-0.412607884617761,-0.16553360626071076,0.16458018117919032,-0.1822626546623306,-0.15465425382398934,-0.019702432021354497,0.20359209842391346,-0.008882900394042872,0.4914084132030863,0.40374412846007796,0.20525878138985063,-0.039683704754612525,0.42399656796890134,1.0,0.5503233049262054,0.4067859999382916,0.20596991992468147,-0.2927168539528943,0.27058104792540333,0.17149450437820019,0.10829207417079074,0.3988136527892594,0.12334934810113846,0.08927784613461791,0.1784880600480891,-0.18583709980370766,0.19321491597008525,0.7370382439131398,-0.038822557572966016,0.2524688189031466,0.18732680127003207,0.13614762800364916,0.3176507320291541,-0.03877431857801973,-0.375329877817343,-0.21313849407430496,0.2758243758344322,0.32281930092588235,0.7271901415575964,0.2283388397872711,0.5540924745109888,-0.11955797013044353,0.011902560626835862,0.5288889433182342,0.15989137205967835,0.4732054543096044,0.2345255075758368,0.3362994759767592,0.042002310669414254,0.12534112140777853,0.2981416836824235,-0.389643211258068,0.33795313909853436,0.08965242370442658,0.14639990165954986,0.06344064900907698,0.29709319362690967,0.2507293307661326,0.5800507367476258,-0.23156455954488547,-0.35545968015851076,0.14247532849357405,-0.19088933235615324,0.7204994936772532,0.3042231399570191,0.9219762031964298
Supp_Motor_Area_R,0.8133716300847106,0.4645490724288254,-0.0012742924101523533,0.4305086712962572,0.3003051784696679,0.3281841787993054,0.40595227857224286,-0.23012079116848963,-0.3372761927106103,-0.4429864065261076,-0.1278415037862888,0.5791040594003387,-0.25577873197490314,-0.09048949823846499,-0.25318026515884495,0.4424291128037917,-0.2592854070781068,0.7151462822918002,0.5735154724379711,0.18811763491926123,-0.08881192405746942,0.7732209051287159,0.5503233049262054,1.0,0.33781234895658807,0.27027019533272556,-0.4039116634607252,0.6470655839537087,0.4000568475758289,0.18619218370247614,0.4609095515093752,0.3660617129185,0.3412739260253868,0.47837643807916735,-0.039786642415699076,0.31432960145401817,0.9016223869947374,0.17053972314714397,0.4331885296274341,0.6777325906169619,0.37586889932033235,0.9146295792122697,0.33627236970041346,-0.2796308307676786,-0.31706513819646603,0.22702290595452468,0.7278654863587585,0.3352291200115574,0.24260039359258592,0.4115186603462447,0.2776495329872189,0.4057443865827106,0.1017146650545333,0.29956999730129213,0.6528778080510482,0.1589422593776528,0.5541459723913129,0.46676447282829625,0.37001778316489814,0.3708594608125265,-0.47856197108927395,0.34719763917408974,0.3916631354063842,0.46819631592376987,0.3372422097635796,0.4040722326064274,0.2962577905447262,0.16482667450900154,-0.2811374259673482,-0.2253440762871682,0.2389119791410261,0.05026342046232353,0.2877951209080555,0.472561487842452,0.6442506926895827
Thal_LP_L,0.3711794781878488,0.43232878352939125,0.08384592623561883,0.16508221911867668,0.02589793477131115,0.38513222501294575,0.13634755093179407,0.01730407460868246,-0.17930327525368428,-0.3247044541162232,-0.26458868768725463,0.14787030707045304,-0.04599423954905705,-0.12469931523319046,-0.07279734180782683,-0.04517332796590845,-0.07918496383909872,0.3761748438945336,0.6178523759155415,0.12457757576335288,-0.09144746969051595,0.31650278293269635,0.4067859999382916,0.33781234895658807,1.0,0.3793647318274091,-0.2653713554034256,0.3150371288162673,0.19206181887795004,0.14461581792013864,0.26757726424115663,0.04611608058838587,0.050140899582289816,0.2082584367933919,-0.1040080961480715,0.17391772490221624,0.4758237259671649,-0.1516222722196281,0.31914228126728544,0.2725473532464154,0.2740950162552052,0.21119101872614923,-0.06134960745138788,-0.2441763783788806,-0.26368677874013746,0.6344138573501357,0.2940362655577541,0.4257917941735951,0.14706662751938082,0.18377418355378397,-0.027881141538877635,0.08226092806333309,0.211234983874697,0.07697436539648383,0.4401833779711494,0.019265904817292682,0.23984971828619092,0.11181228585448076,0.0976274346655414,0.03999081131848459,-0.2984135249987521,0.4567323399072419,0.31158868963835906,0.09054443731139736,-0.005240284215160825,0.2403250773311289,0.25756907838424714,0.23480484704940258,-0.23431308627194358,-0.3090491228816341,0.13288237639412445,-0.33096499055111356,0.31598378794865933,0.200425051860023,0.4519848287201731
Thal_MDl_L,0.2571916153959662,0.144183147554165,0.2755347670023171,0.15152946512823218,-0.09441699675840652,-0.08329939539564112,-0.11455028146694918,0.1947209100608438,0.04172826195177398,-0.08894247309106505,-0.008978721862129382,0.2476010447670778,-0.2325494523285542,-0.025793415733231535,-0.0244952119244368,0.10419454529297398,0.07291833974566005,0.1394868898192844,0.4608628426285777,-0.02175455482380322,0.023943643736560213,0.2064217102299464,0.20596991992468147,0.27027019533272556,0.3793647318274091,1.0,-0.003960336426132424,0.20274790933159437,0.10754903274724507,0.17519727835903876,0.26235023070297186,0.024864978864188966,0.029531098969953325,0.21308974407106382,-0.2433215576995267,0.19512523861459136,0.2528965288825235,-0.03653819405274511,0.3136077021188991,0.13280761767395977,0.14537972157920967,0.21431622642801396,0.05763076785754306,0.008338789485278459,0.01873332477026014,0.3338122691159116,0.18140009747143235,0.2266519639952267,0.1964745306246773,0.278310223166454,-0.1329575877105345,0.06943208941569931,0.163339805557324,0.0819472591888257,0.18431448019145535,0.2511300652435921,0.10967083671002226,-0.14742449839748117,0.2551593735729345,0.0666523225705117,-0.08790536818376635,0.2397192325621943,0.5135582056021368,0.3466657584057974,-0.08269366746159348,0.3902206675575826,0.11686046553030784,0.16539233025302288,-0.07404973259018613,-0.07562914190898792,0.14689930781500585,0.03478511483506197,0.23134184983040051,0.1561847888673176,0.22246130683243723
Cerebellum_9_R,-0.4676868144756382,-0.3036156826764466,0.3694459602145783,-0.670080558749767,0.10630040569530287,-0.23478015031758726,-0.4938746915802863,0.5260686497401207,0.931250499994354,0.9374969638468822,0.8463414268255145,-0.35425968025107246,0.1396139113688754,0.26358916557833495,0.878292346569824,-0.08793433169715449,0.909004475183149,-0.21192523563956966,-0.3544717639361273,0.020228169305327528,0.8123142372558724,-0.3168671166005692,-0.2927168539528943,-0.4039116634607252,-0.2653713554034256,-0.003960336426132424,1.0,-0.6396496402661896,-0.6861884408084846,-0.026465081769244996,-0.16675700947579888,-0.6189665775395305,-0.7258606847988058,-0.7199662040315182,-0.33335268295931786,-0.4279197032636939,-0.4759374626681729,0.35230981708923975,-0.5945307809938074,-0.10245279037543845,-0.26433471903083494,-0.27621749599212847,-0.14319454522397793,0.7653048444403248,0.9715922157721046,-0.1515869882883667,-0.5135501981058831,0.17623058920545123,0.1840008467053192,0.17642927710979378,-0.4488092995028001,-0.6040050526499141,0.49571711650586403,-0.16943553000325615,-0.34744808313818626,0.24027735531685623,-0.6531700183715949,-0.06823793918619307,-0.25882412890793877,-0.31708228646869674,0.9613354443597717,-0.23575128873644302,-0.29763694463170576,0.0780248045358443,0.1768305479167412,0.02755598042466851,0.14420632810206868,0.3424652095776662,0.8127853557598981,0.7716346795363704,-0.24991606773698558,0.004137689239293977,0.17161464803120627,-0.6040093547062072,-0.35309901248512676
Pallidum_R,0.7050977885636028,0.20943574723895217,-0.05839424714813606,0.7113826260926395,0.17500082043579626,0.3190988333679202,0.5606041909918801,-0.3735457662947041,-0.6648156362494971,-0.645150184930042,-0.3864051703376861,0.752616399285255,-0.3114025258894623,-0.03716827242142937,-0.5822690948590709,0.5148473759392849,-0.5847534158796204,0.5288532296365347,0.5320148452256526,0.2700288311836549,-0.4010596146129559,0.6025552321458288,0.27058104792540333,0.6470655839537087,0.3150371288162673,0.20274790933159437,-0.6396496402661896,1.0,0.6349667411889253,0.0870648519467335,0.4796602184942031,0.61539810310724,0.6748394674641747,0.7155056576533043,0.3706315267919216,0.3001360770318938,0.647414478100347,0.04097676814740841,0.5968685487929944,0.49799199747062095,0.6947012200802135,0.5837907756135035,0.3085820072267946,-0.3360104877068683,-0.5915711657430861,0.3048634118859813,0.7532879243190777,-0.05327536967423901,0.2914473168319755,0.21053258539854028,0.4428017805760499,0.7437128852675853,-0.3304942803276723,0.1961467349688428,0.6474042135463495,0.07102413704716899,0.6852447333470352,0.4081583877082919,0.5837415473139754,0.4199286856158035,-0.6540112039384582,0.41899857895847353,0.41701480564262766,0.4470254875163363,0.058998144510223303,0.4057544002295068,0.19568146323810073,-0.21236501133766897,-0.5029164701387558,-0.43029056350740297,0.35334799488119467,0.23169238708559964,-0.09763568583949232,0.6513284923775997,0.3629190458522189
