,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Hippocampus_L,Fusiform_L,Cerebellum_10_R,Temporal_Pole_Sup_L,Vermis_7,Thal_LP_L,Frontal_Sup_2_L,Precuneus_R,Thal_LGN_L,Rectus_R,Occipital_Inf_L,Vermis_4_5,Cerebellum_7b_L,Thal_IL_R,Angular_R,Olfactory_L,Thal_LGN_R,Temporal_Mid_R,Thal_PuM_R,Frontal_Inf_Tri_L,Cerebellum_9_R,Paracentral_Lobule_R,Temporal_Pole_Sup_R,Rolandic_Oper_R,OFCpost_R,Cerebellum_6_L,ParaHippocampal_L,Thal_PuM_L,SupraMarginal_R,Raphe_D,Thal_VA_L,Rolandic_Oper_L,VTA_L,Cerebellum_4_5_L,Temporal_Mid_L,Frontal_Med_Orb_R,Cuneus_R,Thal_PuI_L,Cerebellum_6_R,Frontal_Inf_Tri_R,Vermis_3,Cerebellum_8_R,Vermis_8,Red_N_R,Vermis_6,Angular_L,N_Acc_R,Rectus_L,Cingulate_Mid_L,Fusiform_R,Thal_AV_R,OFCmed_R,Temporal_Sup_L,SN_pc_L,Lingual_L,Thal_PuL_L,Amygdala_L,Frontal_Med_Orb_L,Frontal_Sup_Medial_R,Thal_MDm_R,OFCpost_L,OFClat_L,Cuneus_L,Cerebellum_Crus2_R,Insula_R,Thal_PuL_R,SN_pc_R,Olfactory_R,Parietal_Sup_L,OFCant_R,N_Acc_L,Temporal_Pole_Mid_R,Hippocampus_R,SN_pr_R,Postcentral_L,Thal_MGN_R,Occipital_Inf_R,Thal_PuI_R,Cerebellum_3_R,Red_N_L,Frontal_Inf_Oper_L,Cerebellum_Crus1_L,Cerebellum_7b_R
Thal_LGN_L,0.3041398276087003,0.6860103464460171,0.40609029131014995,-0.4727775787786573,-0.23168397771941235,-0.40688366526137876,-0.6103692735159224,0.2082584367933919,0.5364369834896641,0.07559859703849538,1.0,0.5963698670096974,-0.6726579324891384,-0.1575089641825249,-0.7417779550845842,0.3478910360909866,-0.1884745014690322,0.6463017884009418,-0.08054862600340326,0.06540036325736859,0.4575216206178008,0.6588542559720462,-0.7199662040315182,-0.08942545561668493,0.4844336487370856,0.22235493845408877,0.07856269937310338,-0.7135950353138109,0.6463204303854785,0.5221636507154088,-0.13590319183152003,-0.1434566987470326,0.4047455864954373,0.20161814719852597,0.2419407601403099,0.38061737715802013,-0.5942092864425874,0.32895454956654924,-0.2962979256740507,0.7593740684957235,-0.5267857634851815,0.5953252986036845,-0.34544030754084304,-0.5641419291933072,0.3230173001751554,0.37893043267132426,-0.41938682678459405,-0.31919598655212916,-0.032641419984603466,0.683647082605902,0.5611370851093194,-0.01850175958299237,0.6408203603423448,0.5927026697974562,-0.11222048956068978,0.20989990384190463,-0.7036613675622109,0.2379277059236008,0.6599198632254848,-0.18192459066592748,0.5730005473266594,-0.3022669452481152,0.699834868331495,0.3366159086925069,-0.48315880294962915,0.008170003665911415,0.2242738341404473,-0.5416899818846842,0.15206245314909417,0.5973840745280936,0.14742141780206364,0.34162196683351465,0.35764787099031153,-0.5199556174547727,0.7949305111880066,0.29014274239509524,0.4754836510332867,-0.032981744840123624,-0.6531498879062669,0.378348979854993,-0.19233834891454904,-0.04134592826264469,0.3734766311065854,-0.7335724090596426,-0.37651270112610624
Rectus_R,0.3012978730584618,0.7300775821648076,0.506886937107736,-0.4486387109421293,-0.09651462484925942,-0.2072573838645352,-0.4553279986131841,0.19497392058302518,0.6077907151921347,0.06289782265621324,0.5963698670096974,1.0,-0.5644168784833318,-0.13139663547243094,-0.5992731670148957,0.047488731873245364,0.021897023039780188,0.5161329492687431,-0.008589931571526542,0.16823524942424606,0.4405494865814846,0.6437859536116937,-0.5387660247229982,-0.19863512680141107,0.5548500927333502,0.15952255414424088,0.401820981170198,-0.5902273302065488,0.5922107518384888,0.29937963871666823,0.05461947114627622,-0.12532907279388947,0.385025989172031,0.4047773520833115,0.15953424020783985,0.35870678773448994,-0.4627264550071687,0.15882303517974294,-0.13751373625074342,0.3575839243254351,-0.4199939714133399,0.5591033117135901,-0.3586406086749218,-0.35082182569854503,0.13031322702852086,0.25095804694895607,-0.4028990017820183,0.02372243240747094,-0.04640837647925643,0.6191445184901656,0.6250015161022053,0.011625610285752735,0.47221734376562663,0.7068777774660663,0.078583605578763,0.37517742714169033,-0.4895060803591447,0.14675464229402146,0.6540334379590579,-0.339932466643197,0.7102651823522821,-0.3464613286376514,0.6978558731014378,0.0661758503401255,-0.32361161432933544,0.06672109971032783,0.36007824902158436,-0.4294195712271246,0.3768455471843006,0.6654253180530675,0.281305272945754,0.17747685638962785,0.2642351995543524,-0.27486522480872844,0.5656159451884132,0.07643279102016887,0.5254306594516618,0.3873974523055548,-0.45339349498309406,0.20741303478541287,-0.04000382232205567,0.036058493497911404,0.48087272548998883,-0.5884531332610805,-0.2637674321697969
Occipital_Inf_L,-0.1352426521199777,-0.644664835735703,-0.2947634680718292,0.7836881779915056,0.32533036270741095,0.7470903967105141,0.8568495852986872,-0.2884880196862597,-0.5079705338949492,-0.23333843764337373,-0.6726579324891384,-0.5644168784833318,1.0,0.3051901330072363,0.8859524264786942,-0.13986739374639853,-0.005390336095223782,-0.6001812774788734,0.1848200303817396,-0.026145214085439798,-0.24352893025745773,-0.5193736285514404,0.8934431304587571,0.1160734532729634,-0.3560462306330919,-0.024930480401187394,0.025011636731986715,0.9245405799364171,-0.6439213001224687,-0.4000802918222143,0.13887173887138726,0.3393374171646057,-0.3486893781637957,-0.07370039475898539,-0.20477462354968592,-0.2099193665243961,0.8001241876317526,-0.2552624318239957,0.16246119686456192,-0.4860240783936573,0.7505073559341974,-0.4314691544078242,0.4602921894501114,0.7136987934282351,0.0019757101661539767,-0.15089805408300044,0.6421366989917815,0.010720299986713734,-0.049948896995569717,-0.6675356511669791,-0.47875462927611473,0.211128502924746,-0.5546814787437936,-0.49558839162957263,0.3500206844870914,-0.15275095476300635,0.7941923259904793,-0.1990471792191034,-0.65477037115831,0.21276349217764426,-0.5658200370256988,0.3876763724880286,-0.6471840807306624,-0.36257118397023924,0.45606648500751273,0.03957196381254206,-0.10454870429359085,0.4674635710246645,-0.09017817033003753,-0.5217969293271294,-0.5411848553253854,-0.3344813042388104,-0.2712411125192692,0.6804305980058808,-0.7029389083174462,-0.1697865282712954,-0.6393985353033788,-0.1306731511524545,0.7723618866485342,-0.3433433772274716,0.2357109711873564,0.2756962691763776,-0.2730328498643005,0.9358702848481315,0.4679155620837811
Vermis_4_5,0.4171158051044459,-0.06475842852316269,0.25291521005924744,0.6109507195661223,0.5618848330655137,0.30559255490330905,0.42782049522905197,-0.1516222722196281,0.1971742428507166,0.33837898488215423,-0.1575089641825249,-0.13139663547243094,0.3051901330072363,1.0,0.34087157300244963,0.24962156922908485,0.11657229282417501,-0.24045324578243885,0.26233505724350975,0.20444212945830623,0.35704543833701585,0.09815674683082337,0.35230981708923975,0.38371242167145414,0.019497715139606697,0.49938679772287914,0.09549810964427705,0.4570354391368693,0.10308657145867908,-0.16334032568725299,0.3405686456921997,0.26501293339835885,0.28086643149087026,0.21742580742400988,0.0013364131505743647,0.5455943707302293,0.560720622404193,-0.001272185614225561,0.2537499956699293,-0.10601104250432375,0.6975021566994866,0.09167562138582812,0.5596610016459354,0.22372052866016318,0.4263033468125796,0.06323693588923408,0.7622718348121609,0.09657993773548533,0.2197559619851977,-0.1296340750005472,0.08194386974304264,0.6016513384941456,0.09818039918604,-0.02436011884736791,0.6000142159225722,0.13220584720856654,0.39011307629870057,-0.15039341414916316,-0.1340670800478277,0.10014428813650793,-0.11861015691425528,0.3656354803535326,-0.18138058884608327,0.17825368391443047,0.44677227205451076,0.0694395731304125,0.20011705691997952,0.15871609884483862,0.11573956388947301,-0.04411598401139931,-0.17466163170117296,0.1315265999624852,0.05477108455052992,0.17849335412384637,-0.06481067946323787,0.030989647744310535,-0.07894514672657504,0.09248579690914173,0.29413222855525695,-0.08210709839945808,0.25921278932770286,0.23248633110653455,0.20114441304372174,0.34272319616424995,0.11321731339431945
Cerebellum_7b_L,-0.1297197705151772,-0.6542666009775568,-0.24611612881949207,0.7978913563202608,0.4287196850779168,0.7470287221527668,0.8789263079463862,-0.2983173304560804,-0.5089710567150275,-0.10724218486418571,-0.7417779550845842,-0.5992731670148957,0.8859524264786942,0.34087157300244963,1.0,-0.1233129129056236,0.09748945440926655,-0.5853890172666983,0.187593147294891,0.03788480152588784,-0.2929317677093858,-0.5676725810470098,0.929525246784483,0.25088359029872676,-0.32987062127514405,-0.025488063725883355,0.07679658898012207,0.9392908822101174,-0.6057693210150868,-0.40939514580180236,0.16767564423661402,0.3503173508719232,-0.3181079077581132,-0.11488378635526736,-0.20954248225915303,-0.1108015692381094,0.8242033253262551,-0.17700633375954467,0.2537211090703464,-0.5781458062825886,0.7952547304832833,-0.4765986537734632,0.5095782894263741,0.7638427294036035,-0.03198431917971139,-0.09240938229806657,0.6543146829208178,0.11844035795725105,0.1242529232777677,-0.6420818763943898,-0.509853209249435,0.24752741973999914,-0.564083518755806,-0.5172708475203533,0.37468945637970524,-0.1575755159421401,0.792531447950636,-0.18065747158232748,-0.6720622760458786,0.19572108158158763,-0.5614068388863226,0.48158863808268143,-0.6418197034465759,-0.36932293738929034,0.5330733502934788,0.12723841289589924,-0.09311194602019271,0.5203677086148127,-0.1393405330806289,-0.49652553891463996,-0.42383247221354564,-0.3384810953616526,-0.23344557631429516,0.6749300849439362,-0.6849192302658239,-0.10531028868433942,-0.6056202165200255,-0.12587190850719018,0.8019213820537345,-0.359110298522587,0.3226672172776849,0.2877048023075175,-0.286279210150403,0.9493220384690267,0.4704604917606673
Thal_IL_R,0.29026270576874275,0.19416741130814608,0.13575629928387395,0.20271933914114326,0.19390770837766147,-0.016556591452385912,-0.1680986672547346,-0.06134960745138788,0.25847623303808814,0.28211350930566764,0.3478910360909866,0.047488731873245364,-0.13986739374639853,0.24962156922908485,-0.1233129129056236,1.0,-0.02738659215584149,0.21838156667035258,0.012421355248802217,0.14665760661676208,0.26729979502507795,0.3687408255400575,-0.14319454522397793,0.4203418267559589,0.15366707530681908,0.4237534624399214,-0.0504437224060496,-0.058280642582162895,0.29761072440754593,0.3026765016970359,0.06389873536245881,0.0660088486675889,0.33678914367881635,0.16982794902059428,0.0671903183711144,0.3757529154932351,0.06616897978575363,0.27540194801767304,-0.05918663692281958,0.4283319046910666,0.1448356812298304,0.31330440364719103,0.28260948752628556,-0.19313588581487087,0.3033654809928094,0.31372345020017944,0.20510311986215146,-0.2406121308038463,0.3587698458398224,0.15823923453742253,0.13961641533133554,0.3856288239544846,0.2990661815206656,0.2651681403974869,0.2401043293909485,0.21191146485419754,-0.13681661191119115,0.08859995726933852,0.17580454908035711,0.17353316824458095,0.053096619359585984,0.3117289327674837,0.2700418299730418,0.3332420280668757,0.007223909555269477,0.22115759263931206,0.19394966454013898,-0.19069209725803274,0.0613808329984001,0.29263347867179884,-0.014471246805391058,0.2508246888787619,0.4494574717173917,-0.22788684795990846,0.41092298987956255,0.3272646973946363,0.12383159690680526,-0.07320817071916866,-0.18890759570932997,0.3466768019380475,0.12234222948749789,0.3013131354066009,0.24518766566340985,-0.14841189727903142,-0.034216247535957464
Angular_R,0.24620649815970752,0.19876775609364364,0.012195952836598857,0.06166918963758078,0.20480649060709397,0.0326480467664805,0.023840291619971008,0.4257917941735951,0.31805734550350884,0.7588083593504823,-0.1884745014690322,0.021897023039780188,-0.005390336095223782,0.11657229282417501,0.09748945440926655,-0.02738659215584149,1.0,0.023207413214619804,-0.059069946726056095,0.7541008743630403,-0.012223110900851267,0.07097166524570533,0.17623058920545123,0.3394614865950055,0.16068716798645236,0.08444738068235637,0.27988881810322586,0.058276880854875236,-0.0707517822087271,0.3634844579227881,0.8145844275703058,0.14092838693559712,0.29042965645841434,0.4062707044930527,-0.02072709370258184,0.11867750399255464,0.1766777952140744,-0.35585615966907114,0.8424630626458588,-0.2974727906593327,0.2386188552562712,0.13889688224406566,0.39445283288669103,0.2397104695596514,-0.28908568619261454,0.006373008767335473,0.25332088149006954,0.8046182294773991,0.23999385371649767,-0.14283000377588878,0.18436080892942114,0.4987723773453983,-0.21334698773882269,-0.08942866768954469,0.4220157197798078,-0.032286468149822445,0.40893373636929853,0.36408524165371314,-0.33211067613945294,0.08506407836598508,0.20597068365342805,0.4336020462133106,0.06223125622585892,-0.047146064468475496,0.7379301221923417,0.3255754072756873,0.46945609078608563,0.4447793383895617,0.03721248451326591,0.030952585234756302,0.7476666200612035,-0.4462769066404336,0.1175872558066949,0.34431718885495083,0.05113829832816355,0.0912184752740715,0.43897914760941165,0.3000568858414433,0.43268413246452875,0.1141867410092985,0.5747133564539163,0.12143194179379904,0.4317564601107668,0.09158689114908199,0.18489499792341582
Olfactory_L,0.16313776366565366,0.6054186685198768,0.2608748040281947,-0.4667794616253699,-0.18415950667458236,-0.3184269706805469,-0.560432029639463,0.31914228126728544,0.43487410621719924,0.15446417102242124,0.6463017884009418,0.5161329492687431,-0.6001812774788734,-0.24045324578243885,-0.5853890172666983,0.21838156667035258,0.023207413214619804,1.0,-0.04515990209193369,0.13697627265352122,0.24206437099211495,0.5136215962253069,-0.5945307809938074,0.0740468189134088,0.455789519283318,0.03590327011556717,0.11632292442892833,-0.6311215901042937,0.5003197450988215,0.5139107021356251,-0.045394735335378536,0.0040437020062125476,0.32702526399250237,0.18044529713811935,0.397536573585487,0.23932805675715654,-0.5787792398782958,0.3430333335793096,-0.14769356261347943,0.6152659709388838,-0.473364170739826,0.4826313013250321,-0.22817940932294106,-0.42209677011377683,0.07212881205783067,0.4469922547234358,-0.39762955556343205,-0.11636044562677025,0.08657784730129521,0.592567203528823,0.43603175605597094,-0.028898724471295018,0.4566807341678147,0.3964639654832396,-0.16727562974697607,0.2267231239666469,-0.5744709449646526,0.2724273551044404,0.4302840656447953,-0.2677410172508417,0.5562244931842435,-0.25231727494871825,0.6198817451917364,0.17403115679920914,-0.36513966262816433,0.18129904676373043,0.21775973035977966,-0.3932639208898834,0.05975996108537197,0.5831428707995209,0.3265548490372262,0.0776035241101332,0.4393388427367767,-0.3483300730889863,0.7239613094989604,0.5062757296000626,0.4197045460434449,-0.09629550315585009,-0.4745876335252641,0.26889232020664017,0.1341797776395369,-0.016594709095093682,0.27778277816119484,-0.620129560553943,-0.31692990250926284
Thal_LGN_R,0.05235488424173759,0.004856886510190174,0.32220101628388426,0.2589734316234895,0.23130157534800216,0.21247334300507498,0.24047063028422358,0.14487505686914265,0.11767353216769548,-0.009562597861190536,-0.08054862600340326,-0.008589931571526542,0.1848200303817396,0.26233505724350975,0.187593147294891,0.012421355248802217,-0.059069946726056095,-0.04515990209193369,1.0,-0.17011019917983514,0.24719540587193653,0.04333805047825414,0.17881225947515453,-0.024339422566917943,-0.14907445243221154,0.08512161514670881,0.03492424441752611,0.2593847668128115,0.02128972993721489,0.011065011428926724,0.02503549351714718,0.25145519318930126,0.07964482945190153,0.09065446245688205,-0.004389345719075794,0.05741359226681869,0.3462573749218089,0.028686756452685626,0.022630185357550396,0.06858044742064671,0.21120975732564545,-0.12399491155924851,0.1517098387799565,0.049357555794107534,0.043988450834399596,-0.06662470079009875,0.15402489436147299,0.10142616265599447,0.08612646745945726,-0.08870862227599668,0.03261699462085136,0.006642212234095724,-0.08415662103020484,-0.10822339433177747,0.2851539108335412,0.09342508263478908,0.1839140135762341,0.11975581719071376,0.017968243835547064,-0.06688746550907419,-0.011751113448021192,0.2195050493443882,-0.23062332016546408,-0.0776421213027074,0.11978784105010348,-0.06614589485814944,0.034994758330836,0.24858568426589117,0.18298893528845064,-0.06263379986129354,-0.16838120833613865,0.17950589433575687,-0.05318918510329622,0.10147457075990836,-0.08032333213956504,0.023360223773511955,-0.1411098801587362,0.02665750302815845,0.10027142788558972,-0.03525951644045571,0.017282785332282617,0.02735183850194623,0.03534153726890233,0.2076790837632731,0.03443905234097196
Temporal_Mid_R,0.3759033714194666,0.29931404648839227,0.10082701123607407,0.055745770137094475,0.2558781634186858,0.11497921718920835,0.11632761217733008,0.315356325146718,0.395842676034384,0.582517643452902,0.06540036325736859,0.16823524942424606,-0.026145214085439798,0.20444212945830623,0.03788480152588784,0.14665760661676208,0.7541008743630403,0.13697627265352122,-0.17011019917983514,1.0,0.19667635472522746,0.2642979320551131,0.1993866632379876,0.2619226023313559,0.48173097804215953,0.2132240470086041,0.5064518817374766,0.006419762035461765,0.08863404969948749,0.49961751792751535,0.6650414438530607,0.20115048965952248,0.32959235666010656,0.48638774609937274,0.049995159369355856,0.39104554913466644,0.06552137909170877,-0.3116884205176951,0.6638938689110125,-0.12317141038997369,0.3393822034555016,0.3517819098956475,0.3927201810346615,0.36851904506397903,0.04772874974114005,0.21498439287642845,0.3304887772785692,0.5250714838852427,0.20063878490659443,-0.017776622990958675,0.28568273143913947,0.6929778760385873,0.0005712575949478853,0.09500418100944318,0.43455172349292637,0.040902104502409296,0.2984253889416047,0.315495498594046,-0.2636101333860082,-0.026475733795014833,0.2746308344867234,0.3555513221608562,0.27328597820277484,0.11739190538570757,0.5686118951849951,0.5603646967431996,0.5984971726577618,0.16324371092777729,-0.003863268780576024,0.1796137404956472,0.5174129009014797,-0.40755924782528613,0.27982618778870144,0.37870445374810835,0.3087005721046531,0.19126892959361105,0.43149954623108566,0.29021427302543945,0.4651358131016654,0.11787558517830386,0.6317223947033165,0.22949782114235065,0.533288468598683,0.06266174862772174,0.29088558795563413
Thal_PuM_R,0.49847861123665665,0.5510470917428335,0.5792983077423791,-0.06287529125217026,0.21224236232713511,-0.10844026407187787,-0.15430652187239513,0.21265595328628709,0.6495556476290962,0.2656922070581492,0.4575216206178008,0.4405494865814846,-0.24352893025745773,0.35704543833701585,-0.2929317677093858,0.26729979502507795,-0.012223110900851267,0.24206437099211495,0.24719540587193653,0.19667635472522746,1.0,0.6045870213675184,-0.27940282683482276,0.01744133896710528,0.37844119779426544,0.487482728953594,0.18686833356438204,-0.2323495513226731,0.4850401350203238,0.31528354472379455,0.19111489414416147,0.03499353646074992,0.5683121565582432,0.36481687752640996,0.06608438623892605,0.4360449210308508,-0.06635662731373283,0.06989171135258665,-0.08252357419282022,0.36608796596569776,-0.009074682434680077,0.45682825012039807,-0.026908916585885154,-0.2736579274686848,0.35474648728890845,0.18514232281873935,0.04696088718717617,-0.06808814900625028,0.13110541262198605,0.3659588680310436,0.5692899244737222,0.23813679738521665,0.48746090273897663,0.33513889936657837,0.32564030968248425,0.30701141346276173,-0.22371183248963078,0.2029710746195894,0.47300640858362547,-0.17667009019971458,0.45842839058715074,0.05782309739967282,0.3487941418657499,0.3142159504263311,-0.07860396571385839,0.07771044392755976,0.3635167397322118,-0.2259397321942071,0.2664831340757157,0.41016162180220567,0.011412133962924275,0.3895033387107721,0.25020465907398715,-0.2184714110921075,0.47916450971980423,0.1185990040979227,0.33910577515209783,0.21973832838070664,-0.2684341217339917,0.2538476696944318,-0.05091654396708414,0.10456667616553492,0.47940745348053226,-0.283033981345792,-0.06119665011215839
Frontal_Inf_Tri_L,0.5910177963791557,0.8357393547087887,0.6193977776745567,-0.3272991493171539,0.03620848108553589,-0.17492573239447648,-0.4457832454770743,0.2940362655577541,0.7986438369339475,0.2612679061808637,0.6588542559720462,0.6437859536116937,-0.5193736285514404,0.09815674683082337,-0.5676725810470098,0.3687408255400575,0.07097166524570533,0.5136215962253069,0.04333805047825414,0.2642979320551131,0.6045870213675184,1.0,-0.5135501981058831,0.08461017099271165,0.6481826086214716,0.5690449776947335,0.4255983668726425,-0.5468737026637888,0.6761731189269429,0.48804835181068495,0.24194301649247463,-0.09489424927674855,0.612725009259273,0.6628367119924327,0.21173475610392978,0.47836450956391163,-0.3520371045169003,0.23226692513336286,-0.13816688432875368,0.5027640843416107,-0.2694961290233935,0.7792328353414294,-0.042407231508044436,-0.39307303495691354,0.14780789856473273,0.35243488229900405,-0.18967837817825065,-0.08000197488695411,0.14066530116361073,0.6091799957291836,0.7430234745301014,0.219192084121499,0.6554143004708055,0.6032437974017173,0.30502714098375433,0.34415432298247883,-0.39290031336651726,0.2872585896231899,0.6059477915442767,-0.2792943584014093,0.6908272303274547,-0.17411613111848787,0.6909605871535882,0.4198098313771006,-0.2979600838151395,0.1208683429562893,0.5960938329343302,-0.4134689098790123,0.384935902035391,0.7218633785820274,0.24860492513032986,0.38173182157992375,0.40234490431846087,-0.3177954283119301,0.7001971970909289,0.38856067756635093,0.6517571422997643,0.2852114335913015,-0.4429098686893597,0.36351067865343545,0.07241167005315628,0.14431484316857612,0.8178477441445863,-0.5674418450393256,-0.29933846233158085
Cerebellum_9_R,-0.10245279037543845,-0.613447912925206,-0.26433471903083494,0.7716346795363704,0.453895903153447,0.7653048444403248,0.9285350885279633,-0.2653713554034256,-0.4523328813719025,-0.09719964668254695,-0.7199662040315182,-0.5387660247229982,0.8934431304587571,0.35230981708923975,0.929525246784483,-0.14319454522397793,0.17623058920545123,-0.5945307809938074,0.17881225947515453,0.1993866632379876,-0.27940282683482276,-0.5135501981058831,1.0,0.1768305479167412,-0.22606799490461071,-0.06823793918619307,0.1840008467053192,0.9374969638468822,-0.6102078741504344,-0.3212482070702835,0.2302613149676421,0.3694459602145783,-0.3255143693516231,-0.01912906698275286,-0.16943553000325615,-0.08793433169715449,0.8127853557598981,-0.33335268295931786,0.3424652095776662,-0.5901335249205248,0.8463414268255145,-0.42305436126269913,0.5452084790044665,0.8720918462554652,0.004137689239293977,-0.1388548186382839,0.6959245068896214,0.20079678741587945,0.020228169305327528,-0.670080558749767,-0.4676868144756382,0.3261817213755179,-0.6006474789320404,-0.47081356347363246,0.4147869295741818,-0.1827697953391964,0.8400078115623489,-0.1515869882883667,-0.7258606847988058,0.1396139113688754,-0.5195383084359864,0.5193744521830462,-0.6040093547062072,-0.36345886957518053,0.6085329487297524,0.24027735531685623,-0.0034159831742300987,0.5269958406512901,-0.10912615034264128,-0.5034967423922387,-0.3727457056786554,-0.4488092995028001,-0.24991606773698558,0.790128954377169,-0.6678684722488478,-0.11760177742934035,-0.5529016488681693,-0.05730148713016011,0.909004475183149,-0.378435993363081,0.39769809163036585,0.26358916557833495,-0.21192523563956966,0.9613354443597717,0.5260686497401207
Paracentral_Lobule_R,0.4308345506078083,0.006260083992389916,-0.0003209574650631775,0.360351171029408,0.32618515504328593,0.10038775222743428,0.12972210071357052,-0.005240284215160825,0.09343033043736278,0.5970067464326313,-0.08942545561668493,-0.19863512680141107,0.1160734532729634,0.38371242167145414,0.25088359029872676,0.4203418267559589,0.3394614865950055,0.0740468189134088,-0.024339422566917943,0.2619226023313559,0.01744133896710528,0.08461017099271165,0.1768305479167412,1.0,0.1339251216742439,0.38375196472442286,0.006777958467057227,0.2177297080875013,0.05137470719849054,0.06115728947883394,0.42172535600882205,0.1960329009690862,0.2529455617224915,0.12655322435069277,0.06758264140045071,0.2958092853026408,0.24633379789003654,0.05201760684252396,0.29210331726850747,-0.03349436917709048,0.41283674366615614,0.22755092446627448,0.4480849147647999,0.14747014188107746,-0.0579006216356277,0.12858959619064103,0.4280794045975669,0.01158531814090074,0.3608441239885876,-0.10734334779412394,0.02947368937774472,0.4993037725383087,0.08808943389875526,-0.2039635214982607,0.28775166689546894,0.09452480270396071,0.2600518206899367,-0.03646858805258402,-0.16891063371697523,0.20056682332024448,-0.05131633296943592,0.35094642431670975,-0.06714965114901698,0.21310708293272945,0.34307745510557863,0.263820320753459,0.1408683636528643,0.11911775408513166,-0.050148427462405804,0.05597405777621163,0.15145394378982016,-0.017966183251838304,0.1276226887717993,0.08076958633148452,0.05936078350006472,0.3099197178359258,0.13544251673900803,-0.07250018988204524,0.1844117065712305,0.2092505399423801,0.38326250703347653,0.2185109560151286,0.2422499152033031,0.17294797383932928,0.011449143124616704
Temporal_Pole_Sup_R,0.5160499993979252,0.6654623876630233,0.485867863376053,-0.25652100351017654,0.09602664032280098,0.03259061237706407,-0.17640613591452384,0.21484775289387104,0.5447828514775809,0.12975760034628908,0.4844336487370856,0.5548500927333502,-0.3560462306330919,0.019497715139606697,-0.32987062127514405,0.15366707530681908,0.16068716798645236,0.455789519283318,-0.14907445243221154,0.48173097804215953,0.37844119779426544,0.6481826086214716,-0.22606799490461071,0.1339251216742439,1.0,0.33516964222144024,0.6487049118525884,-0.38522010506225474,0.4850917915367804,0.4170905003030047,0.2357021018642203,0.038975002120545846,0.44450569574851195,0.4825791689043615,0.07700237567450283,0.48496382812221306,-0.3666250327722538,0.08689431121055963,-0.04727861384632071,0.18003550818007968,-0.12153517144947569,0.7725313218214164,-0.06222722300111685,0.014949538906311004,0.07799332389633512,0.3785218602324642,-0.13056470952694887,-0.042496319175445205,0.11171767093700989,0.535959681317388,0.5291921889432349,0.3041916917077028,0.5288070059851101,0.47727232680017734,0.2107177662873842,0.2667306685493281,-0.2227899366881885,0.22624084154986424,0.3222218708142503,-0.3016037696029955,0.7353679662047895,-0.1653555487666966,0.7120751000564854,0.1349815429048238,-0.21263037096962967,0.2966375502998887,0.591431188939864,-0.47668114376738535,0.2062096575061356,0.6631861938214488,0.22989546437519645,-0.03611897784691818,0.3085143843013461,0.0659083329033621,0.6107547723063751,0.2801131292441069,0.4545547675232076,0.2944547413823154,-0.13253283714688663,0.09459324623486429,0.1454006600716287,0.20326856560960752,0.5832613227831025,-0.33872041567592187,-0.04113805530278821
Rolandic_Oper_R,0.7532396791032824,0.2967100347486707,0.4649991876623939,0.27055297090880004,0.2544174494570122,0.12078279861609344,-0.009175168414590474,0.11181228585448076,0.42841721206456834,0.2940635053471354,0.22235493845408877,0.15952255414424088,-0.024930480401187394,0.49938679772287914,-0.025488063725883355,0.4237534624399214,0.08444738068235637,0.03590327011556717,0.08512161514670881,0.2132240470086041,0.487482728953594,0.5690449776947335,-0.06823793918619307,0.38375196472442286,0.33516964222144024,1.0,0.21644218317714164,0.021354565660233443,0.4214501706594987,0.14214974424147395,0.40154152567550994,0.03901433896422579,0.5475860363395544,0.5970023542783681,0.04421103501797196,0.5113462484415482,0.15465976452303626,0.24114499613577478,-0.02074031966951911,0.21309333037274536,0.24144744249287367,0.602055148754599,0.3352541144581658,-0.07431718719142595,0.20233904622456736,0.25222792516675807,0.3193889371775523,-0.18983693794707984,0.3655900999517981,0.16563144380325961,0.39200136431040117,0.5222786508474938,0.4815991006761106,0.2265946404474346,0.5663771972968252,0.21737197859529567,0.1496695593564156,0.10057607905100355,0.21424787399303313,0.0762391672244794,0.19751697689349534,0.060895258294176774,0.2265887989824807,0.41525145434298655,0.027763387232939203,0.0010597412243867933,0.5518242078792485,-0.1614179464863619,0.2722830055327469,0.3797965067155706,-0.03676036630871169,0.4042073695349203,0.29015999918625957,-0.1368755113661212,0.32920674374707937,0.23516797154695965,0.3271715461117348,0.2142505375418593,-0.07637000668955816,0.21437360771640243,0.15497777806218552,0.28135025833823935,0.6628524085949874,-0.060390567219242755,-0.07749769723540073
