,Olfactory_R,OFCmed_L,Temporal_Pole_Sup_L,Red_N_L,Pallidum_R,Lingual_R,Thal_MDm_L,Cerebellum_7b_R,Pallidum_L,Heschl_R,Cerebellum_Crus1_L,Insula_L,Amygdala_L,Temporal_Mid_L,Thal_MGN_R,Cerebellum_Crus2_L,Cerebellum_7b_L,OFCmed_R,Calcarine_L,Lingual_L,Rolandic_Oper_R,Precentral_L,SupraMarginal_L,Precuneus_L,Cingulate_Post_R,Postcentral_R,Thal_VA_L,Caudate_L,Rectus_L,Thal_PuA_R,Occipital_Sup_R,Frontal_Inf_Tri_R,Thal_MDl_R,ParaHippocampal_L,Frontal_Mid_2_R,Fusiform_R,Cerebellum_4_5_R,Thal_PuI_L,Vermis_8,Temporal_Inf_R,Occipital_Inf_R,Cerebellum_6_R,Cingulate_Mid_L,Thal_PuM_L,Insula_R,Thal_VL_L,Parietal_Sup_L,Thal_LGN_L,Frontal_Sup_Medial_L,Occipital_Mid_R,Parietal_Inf_R,Thal_VPL_R,Cerebellum_9_L,Parietal_Inf_L,Thal_IL_L,Temporal_Sup_R,Temporal_Pole_Mid_R,Thal_LP_R,ACC_sub_L,N_Acc_L,Frontal_Mid_2_L,Thal_VPL_L,SN_pc_L,SN_pr_L,Thal_MGN_L,Frontal_Inf_Orb_2_L,Temporal_Inf_L,Thal_AV_L,Caudate_R,Vermis_9,SupraMarginal_R,OFCpost_R,Cerebellum_Crus2_R,SN_pr_R,Cerebellum_3_L,Thal_VL_R,Frontal_Med_Orb_R,ACC_sub_R,Cuneus_R,Cerebellum_4_5_L,Supp_Motor_Area_L,Frontal_Inf_Oper_R,Cuneus_L,Frontal_Sup_2_L,Cerebellum_8_R,Vermis_1_2,Thal_PuM_R,Rolandic_Oper_L,Temporal_Sup_L,Frontal_Sup_2_R,Angular_R,OFCant_R,Fusiform_L,Heschl_L,Postcentral_L
Cingulate_Post_R,0.40214759881101914,-0.15558205268100533,0.49134176927686435,0.027046416633727074,0.2057491748541079,0.6457844004566542,0.3382514134960537,0.5310554268041938,0.4936077617678098,-0.22550224392457596,0.4455045018184278,0.5426197920746284,-0.14845904825682035,0.347845620994052,-0.3969341159141376,0.38420786952802527,0.3831297032904799,0.14866968969018765,0.3850085901848629,0.6971126004405698,0.41011811755925875,0.08762398716620994,0.14861143287179207,-0.2777725757365684,1.0,-0.41335275300931984,0.11620164025376363,0.26795505956293225,-0.22674562730151032,0.5941726107391684,-0.16550061984508718,0.1315880381885719,-0.16521972088953088,0.02961238123566255,-0.12226583039961943,0.6236649857527083,0.4530856853272764,-0.07552311979719296,0.7146832871160571,0.6727842555203674,0.019283652553748202,0.6729986362509657,0.406441139425404,0.14402215786594874,0.5355735853165333,0.34667550881188336,-0.23768479123244515,0.020663568328117613,0.5295090968831514,0.03185205944013106,-0.5796284316126978,0.47666121232174213,0.6533353031259926,-0.08856130709372545,-0.02676424315689133,0.5439377015178888,0.6168580695700299,0.4060398312039119,-0.14060672704726704,0.1475653471147895,0.47884023561139594,0.3882415617414707,-0.15625400063241646,0.21974777460019068,0.14162424833425036,0.13402003591405176,-0.03213036580704791,0.2271314627540128,0.282816713064334,0.5345589778254767,-0.32691693466142996,0.5401946998288197,0.481241468897785,0.3636808249389383,0.4569536920639815,0.3722634293743238,-0.04195245908058902,0.08843227619424336,-0.09660975786848215,0.6161132096657066,0.01652201491169575,0.016480251509821832,0.34240568982615716,0.41006395593654826,0.5474621516412335,0.3231329241732907,0.2952132919499391,0.345870813262748,0.4319583488321586,-0.023213838158983615,-0.24545017070255845,0.14289255502007656,0.3721470670834133,0.5549412844618524,0.05904089718945074
Postcentral_R,-0.07750478362428688,-0.1706835846143128,-0.4820396102536917,0.614175472645344,-0.0335845432055123,-0.35212243719780123,0.03843781793295829,-0.5604299731995023,-0.1860157594021847,0.7515144490617717,-0.085030658778524,-0.12036236223031586,0.1843834539080636,-0.17467750889822792,0.506861814560746,-0.32209247269352115,-0.02445014115340151,-0.36978049310784017,-0.11747450843725617,-0.38357118880644775,0.1805134772962917,0.2272354822486586,0.14450101392908377,0.8136614250291828,-0.41335275300931984,1.0,-0.39000270514940794,-0.16824114769681714,0.07187604037011078,-0.31011940375086294,0.05143109717274649,0.27029652816314076,-0.12086285172423533,0.14788588999581118,0.8200424592840785,-0.6706178701971048,0.16422545623675636,0.03907405875496009,-0.6191168687090889,-0.7823067897206107,-0.21187230447775574,-0.5829659133514832,0.2079440297572862,-0.07431339894382694,-0.00423664327516731,0.09022596243068269,0.25266202552709116,-0.10850719807049365,0.07321280435199097,-0.19731308867129924,0.8914299739622203,-0.27637542043694924,-0.4675376132436829,0.4425940262734359,0.14544977440673376,-0.0883493289232233,-0.76933334066528,0.16872094420558767,0.23130365047574034,-0.26242657063948366,-0.02824826017682177,-0.3011988061966498,0.6644248868288546,0.3638977209905314,0.032251023556596474,0.006504149873392989,0.30286971587281325,-0.03751097099648796,-0.14361804062966413,-0.22800036459052317,0.9142972329798456,-0.7212414359226809,-0.4311457972268902,0.049408213692481245,0.08416246369690589,-0.04766117914063989,-0.24707063122122316,-0.2102984817789286,0.27194610521231205,-0.052257765184634264,0.6746784969921649,0.4866470401925596,-0.11177256693132001,0.09301636267636798,-0.4796326112200848,0.20377276852326537,0.4168864778761696,0.3366600181065414,0.04909233497904521,0.8031405158976859,0.7094211970728149,-0.20231375687050127,-0.10570903662680937,-0.14192752683414928,0.4067906655303082
Thal_VA_L,-0.32119263930607567,0.590792547126407,0.4913465528154382,-0.4622707252256413,0.32008464991929325,-0.23617802157743314,-0.07145979880493182,-0.1793820629808937,0.46258386779434574,-0.24242499451634292,-0.3436276094545447,0.06524239823381058,0.5556853063632143,0.34292225493438483,0.057537522853652164,-0.2996145003999338,-0.35041422818998647,0.6727091188480189,-0.4119581950577973,-0.13616265646613182,-0.06416209393344584,-0.6129729942872477,-0.6377772315773487,-0.603624659933769,0.11620164025376363,-0.39000270514940794,1.0,0.6547789719061342,0.46503544518051165,0.27483221367257316,-0.20530007673869496,-0.06343017517852789,0.5520345688851267,0.5039750334424495,-0.2294130476363096,0.13875811138071495,0.096612843553694,0.5815608714999924,0.08198482128355156,0.11059589342292253,-0.22875335301261646,-0.11748821642164473,-0.013553823954684815,0.5634687534769857,-0.08924879761268655,-0.5690123769422811,-0.5001432881711989,0.5044177337638152,0.08885257344035334,-0.1039457922809103,-0.36718153565868117,-0.26182701565026234,-0.11292047441444589,-0.7146585347325456,0.42853969353890625,-0.4106645686265992,0.17017622129628435,-0.016241512036920813,0.35087691500019846,0.7503836342342239,-0.2296628617950257,0.2878936646409522,-0.4075308201096918,-0.5866566861831262,-0.14965643407909357,0.46533769751687665,0.42775631137770526,-0.35424969334319395,0.5084173269687736,-0.17474932150782074,-0.636524512631304,0.3521914961402598,-0.2834167169758707,-0.36220525789755104,0.031766480081699265,-0.25663668117857436,0.6658262937601439,0.16715844716891023,-0.6380661366066975,0.2581372764743692,-0.6069861880047948,0.030397159848648422,-0.5700471439516618,-0.2092317629342048,-0.21220359458734656,-0.48358023845989917,-0.013238682049151483,-0.23823854693536986,-0.224388569109574,-0.25878949408445334,-0.762572906471358,0.531490421455598,0.4984448441910648,0.33446112623884827,-0.6167568997040601
Caudate_L,-0.3396373384786076,0.5761003347278362,0.5999208877645644,-0.04335935479311176,0.4918292269757494,-0.16490392657841588,0.3714821224298529,-0.2867350092484984,0.8252053487219114,0.15858472765418294,-0.2917752572403403,0.3353035727908815,0.6921884200974523,0.6062201603889282,0.14321705566388768,-0.3454771045684358,-0.10555097516539541,0.738945791335248,-0.3713619652388657,-0.03847850746338794,0.18488039513539092,-0.3482720165353005,-0.33896094065769966,-0.3005890592443146,0.26795505956293225,-0.16824114769681714,0.6547789719061342,1.0,0.576927676711937,0.36718251161932247,-0.4146312971340333,0.08176715499500113,0.43938461660574774,0.7465965745354262,0.06924654673620134,0.16433839582219237,0.47582242333758623,0.6911139508535692,0.05656078868123324,-0.01925544411098426,-0.4082292012305485,-0.16282275552321307,0.4311098574690812,0.823862942480681,0.2125774511148853,-0.11266382292132006,-0.5552169611092722,0.31071371008478377,0.5712863280881627,-0.3727252848669244,-0.22085022955846717,-0.044605885569968605,-0.14456033227202403,-0.5039551269339482,0.4674882939173967,-0.360994296915706,-0.04553389726379554,0.16249293171609058,0.6808072893141455,0.8383586461623922,0.11465037809847038,0.3418366770791531,-0.08614488697190018,-0.31401385257907194,0.08357583871770018,0.5905278855361216,0.6982137589351383,-0.12546932312825676,0.5930703565269543,-0.09170260919842523,-0.41191137964617724,0.41638432068868364,-0.3660802172171237,-0.27094889202162936,0.23214076098231665,0.011492911234376315,0.6413908197504941,0.07944822046441163,-0.7019423524478611,0.5523950253155678,-0.30897097698356196,0.18887520217868473,-0.5221146125549758,0.26733636414623746,-0.27156697793570095,-0.32134570501601545,0.41754429172067525,0.2586131420004837,0.36291838948158256,0.14636966544507213,-0.5793519811916514,0.6133615638383536,0.8013615446317862,0.7068316849879063,-0.30803639718783976
Rectus_L,-0.6810390021278502,0.8799254068838944,0.16392187139313422,-0.03693550644428202,0.576399398045112,-0.6751977186348308,0.07736404468897252,-0.66342897679211,0.3735876103986916,0.1946707952486893,-0.7696578426776797,-0.1338049834827071,0.8287990729293415,0.05524697340911955,0.48416831189362225,-0.721578572098103,-0.5800074415310811,0.7645162158306779,-0.768907979967487,-0.6124958958625414,0.026823802870202595,-0.4616083123993859,-0.5911373303141448,-0.10258322591030487,-0.22674562730151032,0.07187604037011078,0.46503544518051165,0.576927676711937,1.0,0.05204308890011998,0.08202103290576591,0.19974449222313198,0.6805743663819328,0.7124064996627482,0.18224843151937611,0.014753183669144361,0.11095743972956501,0.6418117114969695,-0.3529258283288238,-0.27418162285101055,-0.10628982901878443,-0.6490906934133908,0.06948403827182549,0.6776765212531156,-0.13519149724068813,-0.46221487538093947,-0.14628524231259168,0.2059089338856037,0.10251349153785788,-0.012856934668708051,0.15968496833999016,-0.4686281260599623,-0.7099359798146805,-0.49789713941746017,0.033295448462451735,-0.4920364282709693,-0.40904233626407066,-0.021143368158000247,0.6518148773383111,0.6072065707780728,-0.2894434079851877,-0.12430040106062085,-0.04016658068679532,-0.49212329384186765,0.2362860081304272,0.4262756044302014,0.5749623026087487,-0.17163356838859845,0.5183561070184052,-0.6417838172577195,-0.153221947083983,0.25822669411908006,-0.7025096848718594,-0.3807140615132549,-0.26592370445170366,-0.48989877162329676,0.8138650697774652,0.3196583342473861,-0.43977673439606835,0.06027264283729124,-0.3619573853216894,0.27957670728487005,-0.651839029191524,0.005714992907429704,-0.6886544409473315,-0.7646958977632781,0.3153164338145683,-0.09142390281721664,-0.19575220035988816,0.11316197910275631,-0.3628573806699321,0.6606638066439455,0.3632605729021119,0.19113619833423717,-0.48347398431307215
Thal_PuA_R,0.13758047187871636,0.10293384682700125,0.32433905474412433,0.059796874746949905,0.5707336526886962,0.309766916583315,0.37433846930873965,0.36104107320333445,0.4666365160535694,-0.012331643180455036,0.1700426083813081,0.4680799796840412,0.16662731295569302,0.01940313975570337,-0.1921942246442332,0.1619364518965665,0.1346115732054101,0.2946737740224987,0.10365296662664589,0.3346385568515575,0.5326357172208028,0.1395703744509121,-0.1219787447810692,-0.34174295979741764,0.5941726107391684,-0.31011940375086294,0.27483221367257316,0.36718251161932247,0.05204308890011998,1.0,-0.14034795971725136,0.4166878793212455,0.14921342340644234,0.2237418268893134,0.12024829841777103,0.6085803521674226,0.5233993304085621,0.1114476118320667,0.5059434578935015,0.5213205621207451,0.022476213853756956,0.36698342483598156,0.5434175877313188,0.42347602751743446,0.43678990339194734,-0.018524403303556723,-0.1231586558785366,0.26249027279601794,0.4638623833835269,0.06355817408905598,-0.5151961667070845,0.3025303647188019,0.3268840872077518,-0.16415926067658457,0.0321573630905451,0.4275494978427669,0.4404632964487472,0.6443178740153238,-0.013666156223694364,0.15221385983299202,0.5397344816825947,0.4706427099427688,-0.1747509266320243,0.019818227407243105,0.020154089223200777,0.19870284974252855,-0.030121283447408033,-0.036752756074380596,0.5965036253342131,0.18207002868611413,-0.298340680138479,0.4953376756723938,0.29451796033826905,0.2091933762521926,0.42481557078426446,-0.05048033523951154,0.06373516427063444,0.42353808518387875,-0.2131839089583355,0.6580983039990177,0.09597250392788015,0.27601908050086754,0.1582105532191991,0.41454811491204036,0.3109883174458185,0.10518798580249245,0.4247810317814736,0.35897336484270465,0.16749430594251452,0.11803898824321968,-0.3620010017684278,0.4625006242788931,0.2892459877842606,0.34013561186481955,-0.002494666346072456
Occipital_Sup_R,0.07828633267554491,0.08752610424469336,-0.5521953228831988,0.0010751720401279352,0.08734248796362792,-0.19717679484300996,-0.2640319419855702,-0.037323038852195504,-0.4416226676769769,-0.12895584608260013,-0.24606322163416103,-0.37123155465634833,-0.12035769089153606,-0.5285672284870957,0.2643914290128825,-0.06630929141719202,-0.2773016558859216,-0.12851723720482325,-0.09135144797930182,-0.30170449618290573,-0.01622419457319019,0.1101860054256194,0.051719322115809624,0.2610396574566666,-0.16550061984508718,0.05143109717274649,-0.20530007673869496,-0.4146312971340333,0.08202103290576591,-0.14034795971725136,1.0,0.014894351420024307,0.048768192735406966,-0.19341056300724413,-0.03013815184505481,0.09237330586673245,-0.31030304223779426,-0.16049022962353138,-0.14102952295969534,0.04726505333321329,0.812139523818496,-0.13654071671252554,-0.30184655064705784,-0.2426719849136175,-0.11255815391876536,-0.07488110967238193,0.7828715692616662,-0.044311679394996584,-0.2574962850226352,0.8895322331912261,0.1684086767900963,-0.21831864615341157,-0.25123576723407043,0.25937269295440796,-0.41096630264427414,0.13872952646409334,-0.15057757317043524,-0.1558962625429472,-0.12227135645795205,-0.34058871319005174,-0.13682442260134373,-0.330839452937736,-0.02614856059392134,-0.14249511391723843,0.12462219897261681,-0.23343705922699284,-0.309996042895674,-0.16066285726881027,-0.022315387565360476,-0.31847193467163176,0.1260846755564978,-0.08190864977767921,-0.04218158773714922,-0.049995762073071257,-0.43286640020722705,-0.09496533433257111,-0.01696071995137525,0.16426863126043031,0.6610400342851306,-0.42129214848304597,0.014997348696036573,-0.10105052342917575,0.2175076421627547,-0.08421329891385498,-0.14775999702064554,-0.2246401306911747,-0.08457907336596882,-0.27619179395160975,-0.40877509897798486,-0.11766364015130207,0.30500024522334307,-0.0631478130430332,-0.4983395809593521,-0.5192546290042982,0.03478300193622425
Frontal_Inf_Tri_R,0.09896785061493012,0.10108742943660907,-0.02208279289743285,0.21677698493799805,0.6098981392224371,0.03837704408444142,0.31300973545730093,0.04053427176483384,0.18436443897662974,0.4368989822567184,0.06778641922595889,0.5503222276666354,0.27897603897998013,-0.36857551694299895,0.04056351917271008,-0.0323278199300493,0.06874387943464617,0.15652598257768577,0.058787097149772434,-0.017634972431621727,0.7893345399031051,0.251840095201731,-0.15735866940254337,0.10083289215285354,0.1315880381885719,0.27029652816314076,-0.06343017517852789,0.08176715499500113,0.19974449222313198,0.4166878793212455,0.014894351420024307,1.0,0.2697070804600761,0.22841237802364536,0.6757542846755431,0.2816965579294142,0.4380676247453793,0.06285463449532978,0.03658159968593383,0.10729525676592076,0.02141282872837669,-0.061497090204184604,0.6234734857852187,0.23267429415779667,0.5756484283453316,-0.08180732009411704,0.10572833124447335,0.23523545837825996,0.4088263622143647,0.0687779803775039,0.0014296917497462682,0.011411991019707633,-0.05995595091915675,0.0906753252482438,-0.10450929054682083,0.5034667090867899,0.05024269087303479,0.5865876589809815,0.02067640095967145,-0.1407114573799037,0.4588820099075655,0.2699259133001547,0.2304713628444588,0.19245252982371577,-0.043146476098992165,0.2571066340654719,-0.04598859478359702,-0.14622570505746021,0.6187937479318939,-0.10406649158878975,0.28719880955707183,0.2063106540933435,0.07010133467255923,0.32612654745863057,0.36841246230903785,-0.32011434075464934,0.05615883206973661,0.6903016869276752,0.043009040035868126,0.3904949489882353,0.4379463949374698,0.8129284984832501,0.1485392905659872,0.5105596803477863,0.018475378366452418,0.1212643063929015,0.41818362070295295,0.5219699735068386,-0.024787553267351686,0.5786777418072507,0.12262415726738722,0.4078037380204399,-0.01795190225133256,0.050265861065072706,0.14651005516080953
Thal_MDl_R,-0.41537129969869097,0.7392431679402157,0.07912381054868106,-0.23944666246655885,0.6059091697771734,-0.5894077255128469,0.13058651676879018,-0.4421295457887289,0.2766703800382007,-0.031151034775778724,-0.6236133059138886,0.016370564959268866,0.6814401515487464,-0.15497289381806523,0.4299599469604024,-0.5653949956815374,-0.5706624506915229,0.6629033695267385,-0.6348826437542382,-0.5313297623081372,0.03771763911117222,-0.42138842395769677,-0.6509271425991593,-0.29295929039145585,-0.16521972088953088,-0.12086285172423533,0.5520345688851267,0.43938461660574774,0.6805743663819328,0.14921342340644234,0.048768192735406966,0.2697070804600761,1.0,0.5962396570982751,0.06443543944508887,0.15204355182376472,0.010712100268731237,0.5778188964786062,-0.23306870642279645,-0.03953375072006881,-0.07852373156901037,-0.4769557207050403,8.497610440597755e-05,0.5393404281586615,-0.10823136381916645,-0.6390965457981991,-0.15549387329303194,0.3923809816677361,0.0760359493798959,-0.0001625331422408178,-0.053928674102205594,-0.5038678072836776,-0.5388301291032456,-0.5031545059395279,0.09975308089776383,-0.35005919404101543,-0.12489953733714439,0.07208579883295888,0.40484532096576353,0.5134541246849145,-0.21632538978204746,0.13171306468595662,-0.19495789423990179,-0.5162639296414225,0.014298947898254147,0.4053975915123455,0.3212459315830211,-0.33264990269150857,0.6083071352011765,-0.549567711614525,-0.30921921493484295,0.23787804716045036,-0.5237825998267568,-0.29540308450439645,-0.19708334419132936,-0.6294203473197113,0.6842021535353532,0.4697078656185892,-0.41765018921973923,0.09179227319117787,-0.3668341883542347,0.25673086251807364,-0.5627388434988918,-0.020170351877421232,-0.528193338366476,-0.6854654052560957,0.13179447913169337,-0.11673834026077419,-0.3849520412755227,0.0016520442133741964,-0.4955443594732661,0.5850171656101284,0.19349691830628307,0.11879827757051294,-0.4936378526927357
ParaHippocampal_L,-0.33020405794897106,0.71666935706422,0.2307467011349725,0.1424373343664761,0.5842695889478059,-0.4296472034328218,0.26288339437539865,-0.5618570296899958,0.6264713646522625,0.3075030194859673,-0.5122995699117107,0.2257208327960662,0.8149858641585731,0.2966054136176092,0.47790157242007775,-0.5329445387066767,-0.33097088289957405,0.653474899804425,-0.5283989660686766,-0.3135866384867954,0.2214428087229412,-0.34100063522179724,-0.4060291415118747,0.003053741568332995,0.02961238123566255,0.14788588999581118,0.5039750334424495,0.7465965745354262,0.7124064996627482,0.2237418268893134,-0.19341056300724413,0.22841237802364536,0.5962396570982751,1.0,0.30141921653902426,0.053484427680369116,0.45583392077708934,0.7176790991171706,-0.23328901432769572,-0.2493535296635359,-0.3792935416125122,-0.4865631344967686,0.3197997529685802,0.7684001805640394,0.15947154857457085,-0.23231553688929427,-0.332193807085885,0.3393146514868043,0.40622711098280323,-0.30096237910843915,0.13514600807436525,-0.3021841773181675,-0.4812434207336373,-0.37355271377571503,0.34507272776218423,-0.3673590061228829,-0.3797114646813614,0.16794105101294193,0.7149688977174866,0.6658950052156407,-0.06728815702138188,0.15393827764984142,0.1266329073020655,-0.21668885471314994,0.29249205557113056,0.7110285979772916,0.7282978223031,-0.0930738387943635,0.5770877322960435,-0.3834065794467623,-0.08968898908210189,0.1999872491416849,-0.629448650513543,-0.24485941705865483,0.1597590023178854,-0.2067476572169547,0.6136441278134577,0.164511558214893,-0.520692513195909,0.48423614935440534,-0.15471486738217738,0.34268636057311613,-0.6033238738897614,0.17294058458192507,-0.5839917990552361,-0.4553832197435593,0.47192434358145774,0.2463378316365438,0.13646098753008676,0.3153233085791105,-0.3430450105352764,0.6958775574922078,0.6920224586347113,0.53248772488638,-0.2951716544221658
Frontal_Mid_2_R,-0.04605861215806028,-0.0337311597193591,-0.25264380000436,0.5787635416194219,0.35105459396973115,-0.2315146602571892,0.26680125802665927,-0.3949133633543109,0.1149381840102481,0.7568291922230801,-0.011115480570994892,0.19613967985304515,0.35858706815959496,-0.17266407527076771,0.3783248836491879,-0.2724679095738053,0.06508968998534792,-0.11674824244736602,-0.0999366808383436,-0.25880522352840885,0.5146622858600568,0.2351196429388931,-0.022676208438093988,0.5572603796776696,-0.12226583039961943,0.8200424592840785,-0.2294130476363096,0.06924654673620134,0.18224843151937611,0.12024829841777103,-0.03013815184505481,0.6757542846755431,0.06443543944508887,0.30141921653902426,1.0,-0.33684686097315664,0.42169537272584473,0.14440612672332967,-0.37429726858384094,-0.5029795170664767,-0.20162896739056382,-0.43507084636746923,0.532778741754829,0.2160232805952938,0.28940695686766305,0.03746701144557395,0.13691406466562192,0.06521588630098464,0.39509560838103186,-0.14947006118244743,0.5843042539281045,-0.14867644814513079,-0.3397725856818799,0.2651199366604482,0.15274011887596295,0.15027923355047076,-0.51651292912832,0.5114922285014835,0.2657084514093496,-0.14461767006999432,0.28054182560570745,-0.01342598712640031,0.5634087517804076,0.32544342845845153,0.01751829593089016,0.1753957147030529,0.3172953652017196,-0.09103802824068336,0.284809607117129,-0.1848785546406543,0.74408683040015,-0.38124030043559093,-0.3087215344083664,0.1635278722503718,0.295403286265743,-0.15568318407355858,-0.11504253503898558,0.1621977632912442,0.10358193048736965,0.26415099544322823,0.7052012911010325,0.7625384125511764,-0.05786935875771907,0.38295768991156764,-0.33922054931963835,0.1994932890694966,0.6454958629099478,0.5066308900135352,0.09098911619953824,0.946540409389561,0.48925678327727645,0.13114181369145228,0.06644793688481358,0.028414216761316183,0.3039194688156518
Fusiform_R,0.2622144885925991,0.15179761062084618,0.30548806804372697,-0.15675801010772517,0.4575090153303178,0.47200199082280936,0.26237165485674124,0.609628124921118,0.3051403157563737,-0.39276284180475535,0.17141808811780085,0.45353357428285057,-0.048866464608805685,-0.08751427812261443,-0.4366078255429354,0.3469032625813422,0.12488669990901904,0.3813415624985656,0.27970057215711025,0.49547533526534315,0.43978154125373026,0.16485386044142558,0.04068612224781798,-0.42501437840441775,0.6236649857527083,-0.6706178701971048,0.13875811138071495,0.16433839582219237,0.014753183669144361,0.6085803521674226,0.09237330586673245,0.2816965579294142,0.15204355182376472,0.053484427680369116,-0.33684686097315664,1.0,0.29100013766655297,-0.0868637524311315,0.7271837493217894,0.8883862876061918,0.3184042046981355,0.5796080260722624,0.30537254241588074,0.12057263630877474,0.40282499057567644,0.10232527639652403,0.018608550542867596,0.15016821022947502,0.2921606705759698,0.31923957397670777,-0.7753799181597201,0.374770175775056,0.4658956781891015,-0.09009210231349465,-0.31565534404412626,0.5488580777050678,0.6547976163743056,0.2724959494131909,-0.19426429129759187,0.0216738264669405,0.44057686530560575,0.3714474260076586,-0.36214360157220465,-0.03267416115221972,0.20180685585842947,0.10494203892362113,-0.3027261364808069,0.15494328324221557,0.4704168889598755,0.2475664640411616,-0.535360785049846,0.7976934777288844,0.5032169497136623,0.2641249157013802,0.20608295446503752,0.02660509445764638,0.10541040062907832,0.5340016084417748,0.001008648359809744,0.4337915551766893,-0.17599562521066153,-0.04255859742451168,0.404796378111864,0.4099493470023234,0.47597516212369906,-0.027170287314806064,-0.05782969401933619,0.16843715630743447,0.09139709707376606,-0.31708451465709564,-0.38967967453865376,0.4570422578385012,0.14162176409568575,0.2594623908073449,-0.028524830374819753
Cerebellum_4_5_R,0.11263534176542492,0.042615385792640896,0.3817949595134078,0.34513783118880587,0.4585786861436345,0.3278739038080213,0.5115121940131238,0.03683470053114883,0.6311630165486425,0.47802940487936685,0.21016276735749673,0.5404532435588943,0.23595376321752998,0.34305939987626816,-0.013916210109706005,0.06880098643820004,0.23378810797126348,0.1977798024270582,0.1566614790387559,0.39737815647811475,0.6672566861890884,0.14720144407533844,0.052282092574273596,0.09254388438131037,0.4530856853272764,0.16422545623675636,0.096612843553694,0.47582242333758623,0.11095743972956501,0.5233993304085621,-0.31030304223779426,0.4380676247453793,0.010712100268731237,0.45583392077708934,0.42169537272584473,0.29100013766655297,1.0,0.24975897021487597,0.22960300661204558,0.06700528553849171,-0.2693467242205382,0.11715228234128244,0.7251055407628848,0.40652618066799784,0.6226418859489911,0.22979925787069214,-0.23162553953607373,0.08896792359146766,0.5605025362244093,-0.22780716333030746,-0.06275777868856061,0.24375950402245836,0.19573938855648745,-0.005008028564398408,0.2094666026241534,0.2843238739718813,0.038599041666950905,0.4779775934400105,0.2782703374624671,0.25792695921776465,0.42609033302685223,0.3451018788553048,0.2730628862303616,0.32249040362322534,0.1520531236751305,0.3185375452913523,0.37478861789517515,-0.01015665539256845,0.3771265996714066,0.20967147582041162,0.08913303591577751,0.24896984753726747,0.04806363778384836,0.29176514497070355,0.7125942050391944,0.16276893733217587,0.05541396032824531,0.12913373470746584,-0.20416024013887632,0.8988311560125147,0.27192409077984037,0.5043444420744655,0.05869877121038451,0.45844027586240715,0.06773732242493664,0.27376036419179867,0.4997753603758438,0.6341526652299289,0.5294745862112582,0.47738404111578137,-0.05611483904836618,0.34459379713794536,0.5626724318393647,0.6094774296971545,0.19574561537804394
Thal_PuI_L,-0.4001988412570185,0.6174688226573863,0.35566674778763496,-0.09707982301949004,0.43078334571006716,-0.39987378079928027,0.28827158201418607,-0.5078677231377351,0.5357380962641219,0.137310943630117,-0.48571010537391895,0.0705340757086875,0.6895849672913574,0.3535758114873865,0.35952566139191927,-0.4891412220618537,-0.30683727116966625,0.6085274015511475,-0.5149265732840027,-0.3099815117231426,0.014993272420971489,-0.48934321041299667,-0.4726147657707315,-0.149678512836842,-0.07552311979719296,0.03907405875496009,0.5815608714999924,0.6911139508535692,0.6418117114969695,0.1114476118320667,-0.16049022962353138,0.06285463449532978,0.5778188964786062,0.7176790991171706,0.14440612672332967,-0.0868637524311315,0.24975897021487597,1.0,-0.2269292844079164,-0.25598362860092655,-0.30024360105965336,-0.422239838948284,0.1284713755536084,0.7045600152463186,0.012032660583556077,-0.30213119102625635,-0.33307712854840527,0.2949517361303298,0.18602202712847857,-0.20984986417360915,0.10589061239011609,-0.1694862368436989,-0.41162346630385593,-0.47042318967971547,0.4221053980137137,-0.45499338354232854,-0.2626088681148455,-0.052307741548616664,0.6643481350679347,0.7136146459278784,-0.24153484087269939,0.14372255222509653,-0.04121463183991701,-0.45511880188637743,-0.041186692793502094,0.45317707423092474,0.6745657664812382,-0.2990046166145118,0.4852643381529058,-0.3042449831345301,-0.18543607061497716,0.2048270508773398,-0.5591627919117108,-0.4027017860011878,0.05300356593759813,-0.16509347821468914,0.6426096562123702,0.1400391674111153,-0.47978471567323644,0.284823654907677,-0.3464320933217702,0.22583199875712626,-0.621511571590057,-0.029141680278081,-0.48269225771647617,-0.45416287236243563,0.2838437619788559,0.015018297587240626,0.06143771277403031,0.1336915792056058,-0.38143850864056195,0.45388262627480885,0.5782905553745642,0.3502790690534517,-0.4350237338357064
