,Vermis_7,SN_pr_R,Temporal_Inf_L,Thal_PuA_L,Frontal_Med_Orb_L,Thal_MDl_L,Raphe_M,Frontal_Sup_Medial_L,Calcarine_R,Thal_VA_L,Pallidum_R,Paracentral_Lobule_R,Cuneus_R,Thal_MDm_R,Vermis_3,Temporal_Pole_Mid_L,Cerebellum_10_L,Amygdala_L,Putamen_L,ParaHippocampal_L,Cuneus_L,Thal_AV_R,Postcentral_L,Temporal_Sup_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,Parietal_Sup_L,Cingulate_Post_L,Calcarine_L,SN_pc_L,ACC_sup_L,Angular_R,Thal_VPL_L,Vermis_8,Cerebellum_Crus2_R,Parietal_Sup_R,Cerebellum_Crus1_L,Frontal_Sup_Medial_R,Frontal_Sup_2_R,Thal_PuI_L,Temporal_Sup_L,Thal_LP_L,Frontal_Inf_Tri_R,ACC_pre_L,Parietal_Inf_R,Insula_L,VTA_L,Temporal_Pole_Sup_L,Amygdala_R,SN_pc_R,OFCpost_R,SupraMarginal_R,Frontal_Inf_Oper_L,Vermis_9,Vermis_6,Hippocampus_R,Cerebellum_6_R,Paracentral_Lobule_L,Frontal_Sup_2_L,OFCant_L,OFClat_R,Thal_MDl_R,Red_N_L,Occipital_Sup_R,Thal_VL_L,LC_L,SN_pr_L,Frontal_Med_Orb_R,Frontal_Inf_Orb_2_R,Cerebellum_3_R,Putamen_R,Raphe_D,Postcentral_R,Supp_Motor_Area_L,Thal_LGN_L,ACC_sup_R,Vermis_4_5,N_Acc_L,Occipital_Mid_L,Thal_PuI_R,Lingual_L,Thal_IL_L,Temporal_Pole_Mid_R,Vermis_1_2,Cerebellum_4_5_R
Pallidum_R,-0.15981137762579298,0.04728618306715662,0.2181958202018762,0.5867492515479316,0.3311020549506751,-0.19860984162740736,0.5450264837575892,0.39192707784759645,-0.32365703460026374,0.32008464991929325,1.0,-0.06869922050553408,-0.2325660897748036,0.19488323020456558,0.6746867956168063,-0.21665135541680042,0.6203813593150489,0.5997276257729134,0.7935642238045904,0.5842695889478059,-0.17894776029150122,-0.5073539398328082,-0.15311387346083316,0.12992555770393402,0.3274911746831953,0.18322257268285805,0.009483497211668945,0.407143804079014,-0.34430843999730876,0.04457384079676222,0.25296419433322,-0.3106103874582942,0.2798113961188595,0.048461949806393144,-0.1986934327567488,0.11321586533089198,-0.3247667636060789,0.48137737099155664,0.2885225644022531,0.43078334571006716,-0.05228632421691769,0.41743717371099165,0.6098981392224371,0.4955986158087054,-0.15187841780511338,0.32974084467172815,0.004929977314389788,0.14483718685173108,0.7462142865833544,-0.061940928175376504,0.4395936952161435,-0.13456504200806527,0.2290074865203537,-0.3532799497527257,-0.2909299784992261,0.6756862290751701,-0.18798944264454087,-0.07337900600797705,0.40826888328647504,0.6411512533087128,0.6826954935860422,0.6059091697771734,0.1490604938242842,0.08734248796362792,-0.27994867080440355,0.4691470400773482,-0.15583420892403538,0.43598533186304794,0.6286208265686034,0.4067810780081519,0.603282500190577,-0.4052153115230142,-0.0335845432055123,0.016979882377396706,0.3485508125274604,0.27078572703194914,0.3177593252248238,0.31433852926754074,-0.224461354333786,0.5384421508777477,-0.17536520384571766,-0.032500677107446474,-0.011099319133281464,-0.32268185116931275,0.4585786861436345
Paracentral_Lobule_R,-0.48782987612469353,0.1362618567876995,0.21270347525474806,-0.30506250381401384,-0.36243399827680867,0.16802632853549782,-0.21503157412606144,0.24646832234508376,0.0463419930815268,-0.44771968315018934,-0.06869922050553408,1.0,0.35830148323943517,-0.003935700337800251,-0.022025185469648146,-0.4871808560867239,-0.19475432881371843,0.07323386447564469,-0.1908736968638103,0.06239566790909343,0.08099717023826149,0.37950886422468244,0.6843759533989531,0.03631200630258873,-0.05936421305395197,0.05260783624670442,0.33920399308573546,-0.25414240447326125,0.08029557447254292,0.6769944353753268,0.031375569737318115,0.7311079059995126,-0.21685066225432828,-0.43115904466130206,-0.2072265104883885,0.244720737295331,0.10980691966244731,0.3274821730889179,0.7771014490243872,-0.07642274147817141,0.2633010394915248,-0.011233753148957831,0.20368452880362523,-0.11204852893859818,0.7595132575437952,-0.0364845861114393,-0.5517289178919559,-0.4883779552310744,0.13827064561851746,0.20758762462089855,-0.6750615440612773,0.8588104725461222,0.23612452944830573,-0.01348345357590052,-0.2405706695718628,-0.10537903765990785,-0.38026207598532535,0.9211378874185433,0.3210247810772656,-0.21038415338405628,-0.5158514959714349,-0.24715183983532035,0.7658190003591591,0.03543388015327091,0.2300152879792254,0.039541691276942806,0.5065626066011266,-0.41942004280112005,-0.0470220257618597,0.0709505233153016,-0.41602495575526627,0.14672065805474382,0.9045666448015888,0.8063082204288103,-0.1461040464726766,0.2753772151794841,-0.1120668959380391,-0.3540766137272564,0.23074076721345474,-0.00894837348492862,-0.19902571482717213,0.16814070268896258,-0.6534254598981366,0.40392417935966013,0.2418114190736427
Cuneus_R,-0.0631319136136279,0.2873685529475328,-0.5189998392435787,-0.6779616975924222,-0.6679776589072347,0.5199228336797922,-0.4153657544557206,-0.19076614121286165,0.5718017682882771,-0.6380661366066975,-0.2325660897748036,0.35830148323943517,1.0,-0.011567273968081241,-0.5928271592100218,-0.15158710890738142,-0.5534272256987616,-0.523431142462919,-0.6068364004973541,-0.520692513195909,0.7322170901382867,0.42910510413390285,0.5494695533396673,0.47281964307089125,-0.45795353880397677,-0.025740996916387305,0.830208265776086,-0.2721160542613968,0.5154200601956498,0.22238192099045337,-0.24905999281841976,0.7805839431106073,-0.18317740542885788,-0.017017199317341407,0.36301983934925974,0.6967775790213617,0.355901843999631,0.00906409495325537,0.08480081326230679,-0.47978471567323644,-0.07157552998827563,-0.06933328281618265,0.043009040035868126,-0.5575481641813315,0.2981186158672698,-0.17836242725367088,-0.1595414029030465,-0.566864473835215,-0.32733213921176196,0.4493084845995202,-0.26734763995883687,0.5337515938515659,-0.1817418469183235,0.15839736739801957,0.2598625156236719,-0.17869606773509106,0.15974522940834102,0.5107349989950261,0.12309849465907062,-0.46328042775613687,-0.281098419782012,-0.41765018921973923,0.30783449434729876,0.6610400342851306,0.3785462609943217,-0.30005378746957284,0.3774660568800173,-0.6186782457892952,-0.26451691219980095,-0.03778988921805736,-0.5645789315529218,0.3224992418412863,0.27194610521231205,0.45630775783827693,-0.2416770787065722,0.055689733998906026,-0.2499076742007253,-0.7378666843257858,0.8518244998398815,-0.5221145796018404,0.13511906217278433,-0.33935028626357805,-0.07381087365933711,0.41876663912815537,-0.20416024013887632
Thal_MDm_R,0.49077709586421875,0.2710594236022096,0.1444368727445936,0.22125417130713548,-0.0969670715500714,0.3088759896941928,0.07986952828451085,0.556096335998146,0.36695494660610567,0.12729652028239716,0.19488323020456558,-0.003935700337800251,-0.011567273968081241,1.0,0.27085632018464534,0.3794381746586465,0.07301362858709756,0.007044016311771551,0.25652505881102444,0.18093288694443596,0.26952399210303574,0.22126411732005696,0.19578169557199476,0.38138774343344484,0.11584941366141004,0.05672927177096814,-0.15167977264171278,0.556842269009217,0.38502535395363763,0.04053628683719953,0.4209283439053028,-0.024951493862224405,0.5187871220783032,0.4683147520321418,0.29535488936728865,-0.2507458802597364,0.4037137258552195,0.48498222753592063,0.16091911978609377,0.10897273212427108,0.5029156011859126,0.4152013969888977,0.06705757463030211,0.18912278130045226,-0.2956972255932235,0.4601441225626826,0.44016319124103814,0.3160460843801008,0.09353099050155252,0.21200329730637948,0.3638016720791095,-0.09819364507542064,0.4615859385077748,0.4913479539734809,0.4616390218605351,0.2734547109006289,0.46264743893738297,-0.06863825260297901,0.449761034415248,-0.1516142153453953,0.1534896902778525,-0.08950814260108993,0.24049731438297148,-0.20219319016107037,0.46722909889868214,-0.14309690373415881,0.23151835377186497,-0.10710883305883176,0.10150504540186184,0.4812981372279536,0.3628471553135638,0.468059380200266,-0.17873731755431452,0.14567187406132065,0.09701451969727733,0.13870660344163652,0.660622209535007,0.11425107506461234,0.05178530590715032,-0.16656052193541931,0.547467126592909,0.263874053521828,0.3421461688328716,0.33780941524611163,0.44246528073992986
Vermis_3,-0.01782436471136781,-0.14139170826050243,0.616085594134171,0.7539014647020547,0.5421825946568183,-0.4219150209468856,0.5351040402807665,0.4967922875704356,-0.48499561914301476,0.5443677108607116,0.6746867956168063,-0.022025185469648146,-0.5928271592100218,0.27085632018464534,1.0,-0.07609807451970821,0.6765556793522285,0.6775376407965412,0.8046307940107759,0.7219637613685714,-0.46155949506532135,-0.46691087502396866,-0.2757238047753523,-0.14512973665875614,0.5241143509353712,0.22553620651486347,-0.40459067602561527,0.5737853573477655,-0.4681964374519146,-0.029398961079609175,0.3434864303705445,-0.5213938135115135,0.2342996369262233,0.14765304666901596,-0.38272686009634005,-0.27545211679988235,-0.32539033722113675,0.39366527053267997,0.300620193965018,0.544058240111821,0.12853236820375985,0.26208286640855355,0.3509802031874709,0.5851160323889844,-0.17960303134664315,0.31826787700053366,0.08363774928004505,0.38381473456754406,0.6665721795727679,-0.28593540690151653,0.3039332471624439,-0.27029452387357006,0.3257306591163787,-0.1469826562140316,-0.30836123139897403,0.5836633724703643,-0.19561138926871177,-0.1909575386102332,0.26511955739143245,0.5470005530366037,0.44629163174475067,0.5270461364805255,0.12459336872618051,-0.2246681391096031,-0.3162764813625919,0.4846360777863527,-0.17598975643230713,0.5372603241843079,0.5348935390226023,0.45960594284963413,0.6783930587605868,-0.3048417604853743,-0.01950842072650544,-0.09396236276030086,0.25058054833314786,0.19188262525612323,0.5355793047882612,0.6261043688799186,-0.5282821806853957,0.6415399519130144,-0.10199622294524738,0.2468429537564309,-0.03999785786540123,-0.2996271866284998,0.5821025651594621
Temporal_Pole_Mid_L,0.922442300285063,0.31541180454970413,-0.2204712620368971,-0.04128459472598815,-0.15069455120665187,0.3505223002542312,-0.09574833099675742,0.11870789485407997,0.5683465529569793,0.0719680058988633,-0.21665135541680042,-0.4871808560867239,-0.15158710890738142,0.3794381746586465,-0.07609807451970821,1.0,-0.213459979290111,-0.4964473512311641,-0.019354301192587166,-0.3498826413954564,0.40228999908897517,0.29405678718185924,-0.04074875063194787,0.3986907300226522,-0.11058512773731156,-0.16478729472156445,-0.4387067986220176,0.5627408074437562,0.5639723604066511,-0.33509377423507036,0.1163861333274236,-0.3104759513651742,0.4162033373742528,0.7125184709725688,0.6935478062567831,-0.429521490942078,0.6620469535000151,-0.0387813074955985,-0.38215735760506686,-0.22494448773418,0.3928805648694328,0.279043955121916,-0.14864447322700786,-0.18486434326190998,-0.6891117760726214,0.39776762208309585,0.7997167971848861,0.702411324739868,-0.5165912838507066,0.27562728444735546,0.5038980721722075,-0.4748372490616907,0.10495044266394885,0.7412109002561876,0.8309729048749377,0.07141932710229458,0.851171236470062,-0.5489218133078582,0.06027507357415691,-0.3148652204891854,0.11181466375647162,-0.3969142528581311,-0.28776703468465403,-0.40635553735242064,0.3579478972185911,-0.4982472614225849,0.18751010587143008,-0.1401654745229766,-0.07299387216731387,0.39293577329819374,0.26276512742447294,0.5243229588504825,-0.6044917589224922,-0.2290831596290695,-0.13669159917513393,-0.3677055138018728,0.4984106072614034,0.09478482194074281,-0.12062848500126111,-0.499017667964247,0.8386484516200625,0.035344011753078,0.8298169167594158,0.44898549048917497,0.19892592141134136
Cerebellum_10_L,-0.23346389568673295,-0.3040518192398308,0.5620421432283357,0.6001453577079169,0.655205747610495,-0.3668657214782223,0.8016432973627983,0.24073827199454195,-0.6662998886299661,0.42438038600733846,0.6203813593150489,-0.19475432881371843,-0.5534272256987616,0.07301362858709756,0.6765556793522285,-0.213459979290111,1.0,0.6764769377489188,0.6852485718962119,0.7248378975344825,-0.5851687359184206,-0.4188881271107014,-0.4518527042076599,-0.34317243460479113,0.4061189831420141,0.20683949707091082,-0.3094038965376631,0.24456698687309608,-0.6883501237107295,-0.15265643110957972,0.1765355996239329,-0.49893442350784123,0.06375828734583389,-0.043223447222056434,-0.537809055579492,-0.14834685198610156,-0.6528605295038237,0.16799774082934724,0.07459182368612181,0.6906934469041942,0.08409498813546869,0.2997181730682632,0.14322826160615137,0.572374917982416,-0.05963939487809,0.0981346444911931,0.052157923901648647,0.3345668829346918,0.614395558200438,-0.41681763130758664,0.3888512680298426,-0.30912858815579125,0.14830234936616474,-0.3997020993147135,-0.5062143857133246,0.5700354993442273,-0.36728374843266276,-0.27650048156464324,0.1171454702557441,0.6750865428196169,0.43009299263563705,0.5992763672924462,-0.025323676659090466,-0.06922186210763714,-0.2796955933855655,0.8039397515829244,-0.38808251469402544,0.7017323824035376,0.2533208920601012,0.0019319463635947434,0.5975807908201904,-0.6054899408312282,-0.1021891477826336,-0.3389367109415847,0.09736686241663613,0.14846473797287013,0.2476910077014758,0.6446669761650138,-0.4844220899934094,0.7359752988727079,-0.36235730597473687,0.05917001211462423,-0.18954607910284768,-0.6332552703550145,0.2746787664642559
Amygdala_L,-0.48833612229392737,-0.37948984725756396,0.6996349194461574,0.6864514535862832,0.6526949236582296,-0.5925076621654846,0.5175314462748015,0.28527965175125847,-0.6893784821061715,0.5556853063632143,0.5997276257729134,0.07323386447564469,-0.523431142462919,0.007044016311771551,0.6775376407965412,-0.4964473512311641,0.6764769377489188,1.0,0.6999142966759865,0.8149858641585731,-0.6614344403975622,-0.5639681760842117,-0.38638008309283717,-0.45401158875589204,0.547716868774349,0.18118878362825513,-0.28838724295698376,0.05939546700038714,-0.6348625302146653,0.11811462306682895,0.2880270791235467,-0.3399055105391537,0.016169871332965453,-0.33280921954026194,-0.6783876996670212,-0.12882292573883244,-0.612190369227573,0.27702053531972604,0.3136569124895956,0.6895849672913574,-0.1279150257286039,0.054609547315972846,0.27897603897998013,0.7206822144534789,0.15785047001836539,0.032618343158374176,-0.30269373674527267,0.15937142126220843,0.866128543281708,-0.3823825862958213,0.156128021937811,-0.07897276250373618,0.14531175191447598,-0.5178032500063317,-0.6772757798367229,0.3930372496802282,-0.6238827268525798,-0.02922640844044576,0.09072517625257918,0.7253045441350131,0.3926218727327428,0.6814401515487464,0.08792493417451144,-0.12035769089153606,-0.4545684672052836,0.6339181784777109,-0.420219138632875,0.6631535943278177,0.4403333759127894,-0.06336117301695424,0.5072465213802723,-0.5606370007546817,0.1843834539080636,-0.1723043690111083,0.4528330703785997,0.39503940788381225,0.09714438652088177,0.6076610348508334,-0.49667081046700934,0.7661072277892796,-0.5246034069175792,0.3458069314308419,-0.43621504910566866,-0.5852639477785995,0.23595376321752998
Putamen_L,-0.0180401029363619,-0.09549591176403939,0.43496983586103105,0.7711416531688126,0.542268981842148,-0.36854646097544685,0.595013435203969,0.5231185477553266,-0.38449989829152265,0.5847151765114484,0.7935642238045904,-0.1908736968638103,-0.6068364004973541,0.25652505881102444,0.8046307940107759,-0.019354301192587166,0.6852485718962119,0.6999142966759865,1.0,0.7212849790094218,-0.4033607451931372,-0.5562173542159681,-0.3055545459254828,-0.021079088341423493,0.5968125163203752,0.03987221533681747,-0.4084742580622324,0.5397184813157669,-0.3603826000295661,-0.0879149810532499,0.44131585307400467,-0.5666037750032515,0.39882876524868366,0.12419829872018745,-0.24726816012757952,-0.29408027938757664,-0.30436407391335646,0.49626605117486977,0.23323311354960102,0.6077391286884365,0.13543526620823307,0.4066015795527942,0.5545828900213697,0.7233898679034584,-0.29221678207624613,0.5457873013087324,0.15902538249838977,0.47811202239891804,0.698021750685686,-0.19344605705675857,0.5230279630319364,-0.33163085494704503,0.38951987520321985,-0.2090719172143571,-0.25791532787920207,0.6357833756290132,-0.14285545163532876,-0.28238868340451695,0.368830256906696,0.6991560269063652,0.6996961413375005,0.6327087153019383,-0.06649525065020728,-0.2879064266403807,-0.3128087302837122,0.47339076497499466,-0.2825817977868124,0.6125871344555278,0.7193849868513985,0.42883039698905323,0.8412076421119012,-0.3581652708255956,-0.14960401591503794,-0.16299988128288467,0.4123446472585825,0.3076397841117905,0.46883527034800593,0.6196082852181047,-0.548290087498208,0.6149825443353654,-0.07903003604638474,0.21763454414115554,0.08826218095295174,-0.3257322455032235,0.5209475173854695
ParaHippocampal_L,-0.34877592877904,-0.24485941705865483,0.7282978223031,0.6208158447401401,0.6223705112095529,-0.43447182088488834,0.5487078471416624,0.40622711098280323,-0.5774136686243185,0.5039750334424495,0.5842695889478059,0.06239566790909343,-0.520692513195909,0.18093288694443596,0.7219637613685714,-0.3498826413954564,0.7248378975344825,0.8149858641585731,0.7212849790094218,1.0,-0.6033238738897614,-0.4191525291739688,-0.2951716544221658,-0.3673590061228829,0.7110285979772916,0.29249205557113056,-0.332193807085885,0.1814683133654015,-0.5283989660686766,0.1266329073020655,0.38449129277243466,-0.3430450105352764,0.15393827764984142,-0.23328901432769572,-0.629448650513543,-0.25169095063124336,-0.5122995699117107,0.30745620749331215,0.3153233085791105,0.7176790991171706,0.13646098753008676,0.18213609899724212,0.22841237802364536,0.6733391460260808,0.13514600807436525,0.2257208327960662,-0.12489942549533534,0.2307467011349725,0.7485755749958999,-0.39565078864369224,0.1999872491416849,-0.08968898908210189,0.34343152157119067,-0.3834065794467623,-0.5356006078240232,0.5109572229786535,-0.4865631344967686,-0.047077634676139686,0.17294058458192507,0.6705308343455885,0.30212095361339936,0.5962396570982751,0.1424373343664761,-0.19341056300724413,-0.23231553688929427,0.6682799200720253,-0.21668885471314994,0.6136441278134577,0.43385273871896596,0.11666943092636835,0.5759321801978804,-0.41278414659965107,0.14788588999581118,-0.15471486738217738,0.3393146514868043,0.35403207237822437,0.304433079049561,0.6658950052156407,-0.45491433608195336,0.7371480113663482,-0.3135866384867954,0.34507272776218423,-0.3797114646813614,-0.4553832197435593,0.45583392077708934
Cuneus_L,0.4854747266794503,0.5298993415386329,-0.6166513979924179,-0.5649092218148712,-0.7866818107629563,0.7197125932565754,-0.4246124986102138,0.059685548079872336,0.8843297085101804,-0.5700471439516618,-0.17894776029150122,0.08099717023826149,0.7322170901382867,0.26952399210303574,-0.46155949506532135,0.40228999908897517,-0.5851687359184206,-0.6614344403975622,-0.4033607451931372,-0.6033238738897614,1.0,0.5613507712399646,0.6055931486223831,0.744864817245079,-0.41846824330014426,-0.04791134768062599,0.4814670367838657,0.1861159066140061,0.8360356212023441,0.03999160383486909,0.013068764806639134,0.4959493790677887,0.16981669770749455,0.5039270447061369,0.7986286052952716,0.3304713701142164,0.7447764207631279,0.17055413197760397,-0.027273260418664513,-0.621511571590057,0.219527416228326,0.2495359289005249,0.1485392905659872,-0.5685606227035412,-0.23226623316782585,0.2054117036418283,0.3121270982484068,-0.11152927785888221,-0.4085216771196237,0.6885704353412732,0.12090988832473347,0.21803516772505319,0.048100628286508754,0.5827303060827329,0.7368219019517098,-0.08507188856421499,0.644681548993686,0.20195446191689984,0.3756959413146101,-0.5414948884919598,-0.04484469084644867,-0.5627388434988918,0.23495224290790115,0.2175076421627547,0.5409865788917686,-0.6104598030455377,0.5524229277860548,-0.7241086685725343,-0.08962621119771147,0.31390160043369686,-0.2773262093837509,0.5176853045191894,-0.11177256693132001,0.4406395825899787,-0.25730887021513627,-0.10387866643015939,0.11553768373268809,-0.6700873170413172,0.6273468158836955,-0.7723350009763329,0.6452770534551194,-0.30232632271498483,0.41750929273120124,0.680629323639542,0.05869877121038451
Thal_AV_R,0.2570642801229144,0.3036553844776925,-0.15438795088616902,-0.6943259029400718,-0.5967416694490794,0.68675805324398,-0.3291523570118021,0.046673691648148274,0.5725220576083894,-0.6390015232504559,-0.5073539398328082,0.37950886422468244,0.42910510413390285,0.22126411732005696,-0.46691087502396866,0.29405678718185924,-0.4188881271107014,-0.5639681760842117,-0.5562173542159681,-0.4191525291739688,0.5613507712399646,1.0,0.610363970522772,0.25251974702297564,-0.3826654738496471,0.04399326383877243,0.17566947520269638,-0.09986763829763089,0.556189185185385,0.22447576222784468,0.0033853579719743867,0.5775479718185046,-0.090954437530181,0.16014387873189348,0.3737528538480673,0.0018154991286815194,0.5801148154683654,0.01804698974926338,0.13373532347687508,-0.4042526201630488,0.5550335590882027,0.12685221174751438,-0.22557207171383276,-0.48391893309264494,0.21627311803377913,0.043547883643776535,0.16503286340210768,-0.0566911302547807,-0.5042111347964473,0.41754421705152317,-0.23832273165813592,0.41544741120934014,0.12912107347229884,0.5784306593587486,0.46318974779894007,-0.23222385843276572,0.32558283986504466,0.39714196687076125,0.2179961262329154,-0.6402579658472887,-0.5843231544797293,-0.7065725709343957,0.4236952067662898,-0.1491733865593254,0.7080033960752605,-0.35946160459663695,0.6243204432574282,-0.6259364429860521,-0.5152664391009856,-0.028873391170057643,-0.4556617128360158,0.45152530807680363,0.21323390815303334,0.42097183546273453,-0.5631861864736054,-0.20239353743683255,0.023706473815432914,-0.43401578585548983,0.31251770295245684,-0.6079200182782515,0.4441992120575615,-0.09641862781786267,-0.012390525851541353,0.6266103375823563,0.05278874565411995
Postcentral_L,-0.006165551974225331,0.4279296759646614,-0.3275380989366713,-0.5145262353904876,-0.6976967837302154,0.5612346938725506,-0.3896252477066163,0.34724943321968677,0.5667849991845397,-0.6167568997040601,-0.15311387346083316,0.6843759533989531,0.5494695533396673,0.19578169557199476,-0.2757238047753523,-0.04074875063194787,-0.4518527042076599,-0.38638008309283717,-0.3055545459254828,-0.2951716544221658,0.6055931486223831,0.610363970522772,1.0,0.4323912958635292,-0.25290253565052645,-0.012624675849025673,0.5043783686741432,-0.00465527713278104,0.5535432908013551,0.4547391682345189,0.21385019666396324,0.6459770675803876,0.006222100570385529,0.05493631584679944,0.4184706033750406,0.2281051640847699,0.4995413768034517,0.37558887836252397,0.4230677880178593,-0.4350237338357064,0.4838112901244062,0.19629916217112023,0.14651005516080953,-0.3447913642028305,0.25480769522751134,0.2124017142342763,-0.1232010448478046,-0.41179780380905784,-0.15618534208996412,0.5269434527733842,-0.3249688352238246,0.5595795242032835,0.4583582085363816,0.33753256423387246,0.32674961414669645,-0.12734225570030558,0.19649217822730888,0.6861952594681648,0.6130621645352688,-0.48435076813712835,-0.3314988267343712,-0.4936378526927357,0.6502923910067374,0.03478300193622425,0.5112454866524364,-0.370755257040914,0.6838990079641921,-0.7230954135476811,-0.06937588968629994,0.3006985934953378,-0.3446860094605113,0.41558082559075626,0.4067906655303082,0.8062432767644448,-0.22500152433827822,0.03978652937235662,0.03496889833680264,-0.603360690671578,0.5599384821259326,-0.47042495103881016,0.27484145720236897,-0.06114182853231724,-0.10724657649155374,0.6853601863639716,0.19574561537804394
Temporal_Sup_R,0.4967614093697631,0.6295443672996112,-0.5638093579034915,-0.2863775359343494,-0.5317037719433602,0.6644368654517054,-0.20678620319376595,0.28631470828810485,0.7657470589094565,-0.4106645686265992,0.12992555770393402,0.03631200630258873,0.47281964307089125,0.38138774343344484,-0.14512973665875614,0.3986907300226522,-0.34317243460479113,-0.45401158875589204,-0.021079088341423493,-0.3673590061228829,0.744864817245079,0.25251974702297564,0.4323912958635292,1.0,-0.16492244920366533,-0.012582485433633097,0.27868408248938237,0.36826361488803117,0.7053461318692753,0.10369439781594059,0.039007787682055255,0.3270853385738391,0.3060610013817561,0.5332303897432675,0.7386312807498543,0.1959827908698353,0.6223638420352969,0.46724821308946063,0.16042496978270213,-0.45499338354232854,0.22151249603142037,0.36162083138494455,0.5034667090867899,-0.256685851434857,-0.30773829245738804,0.5565735552808398,0.3661118598773389,-0.033706766782392025,-0.23803982083535863,0.7084405492332924,0.30340079389644414,0.18688615735458058,0.14848868036566426,0.4792551420833122,0.6565443388854507,0.2029030141632197,0.6600120626108867,0.14511526638213582,0.4811592491938177,-0.3002606415773348,0.29633483972213576,-0.35005919404101543,0.1777757625815686,0.13872952646409334,0.46261048039973945,-0.44950298581887765,0.4586917357857425,-0.4704927003240329,0.3130999257299535,0.6065367870583394,-0.022276990657006928,0.5205327632513249,-0.0883493289232233,0.4670865410543314,0.014552790133460097,0.19302261614485358,0.38010870287137305,-0.5655574686353853,0.4394848345522236,-0.4946309238693229,0.6295002589998971,-0.31364651178879815,0.5449249734882563,0.6049909984291529,0.2843238739718813
Frontal_Inf_Orb_2_L,-0.1299320055817139,-0.14159191101276666,0.4741644080550475,0.5042325924027985,0.5472463790786617,-0.3842210794437565,0.3034135601183067,0.4311955213565942,-0.29798145486678906,0.46533769751687665,0.3274911746831953,-0.05936421305395197,-0.45795353880397677,0.11584941366141004,0.5241143509353712,-0.11058512773731156,0.4061189831420141,0.547716868774349,0.5968125163203752,0.7110285979772916,-0.41846824330014426,-0.3826654738496471,-0.25290253565052645,-0.16492244920366533,1.0,0.11548179758321969,-0.36909571741434827,0.23579536778987278,-0.252243642134222,-0.00625155695661735,0.45828221847598355,-0.32821871774237715,0.24676573458877735,-0.09000132028580694,-0.36507361108166164,-0.32281784508136246,-0.28355125276023174,0.3203508909179653,0.1942799746286463,0.45317707423092474,0.16283774675213408,0.06107486080750672,0.2571066340654719,0.6325323889025807,-0.05028626708518226,0.4678296571102275,-0.019614484748136225,0.2760591845352951,0.4506402269176468,-0.2305931363935051,0.2112655399378034,-0.15926444024496428,0.38907948505646256,-0.21072462469733572,-0.2976582491632741,0.31648706421569023,-0.23807329750060682,-0.14817145844657037,0.15427666980026286,0.512177962063455,0.30666044339233883,0.4053975915123455,-0.14090726562184896,-0.23343705922699284,-0.17237445023016515,0.36872166813622204,-0.16975691484628622,0.500120155445104,0.6152533098031814,0.16588095721245158,0.5214207056355348,-0.15895446950971637,0.006504149873392989,-0.16451214721818477,0.3686123045764397,0.4257400041542408,0.3083783419751095,0.5402288936384788,-0.36426122268504907,0.5199535456984068,-0.09275225224345326,0.3220270602093106,-0.13123674920477282,-0.2586673099321142,0.3185375452913523
Thal_MGN_L,-0.11018249908876952,0.010875476025923862,0.21964789587500896,0.005909145542011954,0.1603229610387973,0.16266134480427646,0.15349702351742212,0.11614228747808503,-0.13751079794912113,-0.14965643407909357,0.18322257268285805,0.05260783624670442,-0.025740996916387305,0.05672927177096814,0.22553620651486347,-0.16478729472156445,0.20683949707091082,0.18118878362825513,0.03987221533681747,0.29249205557113056,-0.04791134768062599,0.04399326383877243,-0.012624675849025673,-0.012582485433633097,0.11548179758321969,1.0,0.04226237873354205,-0.012746615317421413,-0.18549603545309534,0.2168879463486598,0.11586266720772101,-0.016906380536225906,-0.21322524640984603,0.038265532298463405,-0.19724331603870957,0.04377145385571668,-0.19468665543750271,0.014567806310236504,0.04211282933710867,-0.041186692793502094,0.051099113789430835,-0.029448135535450122,-0.043146476098992165,0.0068001572690339985,0.03284259651978078,-0.057635646222016355,0.06842946666097571,-0.11773943754419695,0.27890327097619466,0.05039464127879737,0.1365114517352542,0.01516828772388221,0.07276518267510816,-0.13845121238816702,-0.15009936211174676,0.26398752318563273,-0.12319183254504827,0.04317930901287044,0.0937614438967577,0.13334339110670404,0.05507576796420587,0.014298947898254147,0.35544743478763496,0.12462219897261681,0.1905963745054661,0.20157918842266914,0.18739237128064112,0.13067977102048184,-0.005392086282094355,-0.042980105284175445,-0.027416404543228787,-0.13838538949681736,0.032251023556596474,0.024673366022440465,-0.046744405735556466,0.1508938128573601,0.09190291012048182,-0.0023087852700008705,0.07730074287349724,0.15495363596546105,-0.06229983361318813,-0.20730944010836555,-0.20761716854929677,-0.20172663641949298,0.1520531236751305
