,ACC_pre_L,Thal_MDl_R,SN_pc_L,OFCmed_R,Thal_MGN_R,OFCant_L,Calcarine_L,Parietal_Sup_L,Frontal_Sup_2_L,Thal_VL_R,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sup_L,Occipital_Mid_L,OFCpost_R,Thal_MDl_L,Thal_AV_L,Cerebellum_6_R,Thal_MDm_R,Thal_LGN_L,Thal_PuA_L,Cerebellum_Crus1_L,Temporal_Sup_L,Frontal_Med_Orb_L,Temporal_Inf_R,Cingulate_Post_L,Vermis_6,Parietal_Sup_R,Cerebellum_Crus2_R,SN_pc_R,Precentral_L,Cuneus_R,Rectus_L,Hippocampus_L,Lingual_L,Rectus_R,Thal_VA_R,Temporal_Mid_R,Red_N_L,Cerebellum_6_L,Frontal_Mid_2_L,Temporal_Pole_Sup_R,Paracentral_Lobule_R,Vermis_8,Cerebellum_4_5_R,Cerebellum_Crus2_L,Insula_L,Thal_PuM_L,OFClat_L,OFCmed_L,Vermis_3,Olfactory_R,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Thal_LGN_R,Pallidum_L,Red_N_R,Occipital_Inf_L,Raphe_D,Cerebellum_8_L,Cingulate_Post_R,Amygdala_L,Cerebellum_10_R,Fusiform_L,Cerebellum_4_5_L,Precuneus_L,Vermis_9,Thal_VL_L,OFClat_R,Heschl_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Occipital_Inf_R,Thal_PuI_L,Precuneus_R,Cerebellum_Crus1_R,Raphe_M,ACC_sub_R,N_Acc_R,SupraMarginal_L,Thal_IL_L,Temporal_Pole_Mid_L,Thal_LP_R,Vermis_10,Thal_PuM_R,Cerebellum_9_R,Occipital_Sup_L,Temporal_Mid_L,Pallidum_R,Rolandic_Oper_L,Caudate_R,Putamen_L,Thal_VPL_L,Cerebellum_8_R,Thal_AV_R,LC_L,VTA_L,ACC_sup_R,Thal_LP_L,ACC_sub_L,Postcentral_L,Thal_PuL_R,Putamen_R,SupraMarginal_R,ParaHippocampal_L,Temporal_Sup_R,Vermis_4_5,Hippocampus_R,Frontal_Inf_Tri_R,Thal_PuI_R,Temporal_Inf_L,Temporal_Pole_Sup_L,Angular_L,Frontal_Sup_Medial_R,Thal_MGN_L
Temporal_Inf_R,-0.08690974282137323,-0.03953375072006881,-0.4434951906382335,0.1647913027409224,-0.6311784631865162,-0.09990457810869313,0.4413683094319653,-0.0509910194399463,0.25055277585351676,0.15519679832333305,-0.015993318099789277,-0.4642604148482077,0.15132421729763676,0.1848309847721145,0.7322825307475039,0.3274457907575396,0.17082655549512685,0.8093283267522027,0.4010171207511234,0.10388736302408964,0.09725104808230935,0.39806554923438225,0.04556273167280561,-0.09536763393256227,1.0,0.5601261753677154,0.6956817450241428,-0.080764051605882,0.6961742288068178,0.3093259848236519,0.11986341087073205,0.0429873893819755,-0.27418162285101055,-0.19202336307115295,0.6337133860389574,-0.22270700446361244,0.4551827054823237,0.9239626260226105,-0.30323377203614443,0.4805992579511523,0.39247941206397907,0.8888196808604857,-0.6300693424601075,0.8329088421416901,0.06700528553849171,0.5343285329102655,0.4083717153933223,-0.08920313000410961,-0.13077429624749717,-0.09822028979210935,0.05395123896749657,0.4274653604743769,0.23127986136378947,0.039861752698965726,-0.7736264492307598,0.15861200059396913,-0.34928993329398117,0.7489542899883932,0.2943667122823766,0.5748837937675293,0.6727842555203674,-0.31419239487304457,0.4922106055268303,0.0012155681114965466,0.2767266154393248,-0.5431146303146156,0.4646986389210261,0.1462566496648289,0.6014678672999714,-0.6302977382241491,0.8847933647560811,-0.3174992037331513,0.3494194256522469,-0.25598362860092655,-0.3764607523924851,0.5604228042135494,-0.01551005225317705,0.3946444010720657,0.2227709090431313,0.07898350326649496,-0.272470296152895,0.6483440652063638,0.18393034576138048,-0.19360088528772096,-0.23128927015848258,0.6611965733078955,0.34878302900049885,-0.04357286460224865,0.16905954347509966,0.03141835548860433,0.28525694188554057,0.15535361336490283,0.3818214370471101,0.7137181470161895,-0.06586514332592101,-0.38123582461224176,0.6942757049595429,-0.1191973773012879,0.26248398627608116,-0.4401304041873574,-0.055815987251481014,0.15542214413811073,0.36882298305703154,-0.6023533921802444,-0.2493535296635359,0.607517312571902,0.46157129923899537,0.20548237050368803,0.10729525676592076,-0.35451315273653755,-0.4639954027877168,0.3287388157489769,0.06802327785930248,0.14729441561582424,0.02352215696231774
Cingulate_Post_L,0.24844087947964041,0.018001522094369574,-0.191276282390322,0.3170083891432042,-0.3328673013805808,0.09633223077021112,0.21820748001547172,-0.30642750622875015,0.4397310026670063,0.1832590767818836,0.4221350476491856,0.025303805128564276,0.46045788220042666,-0.20128919411485358,0.570114752787941,0.027934069107666257,-0.09670667945613463,0.5373756377179554,0.556842269009217,0.12799642579177808,0.4776325445566657,0.3112576767697921,0.4032878425934167,0.09402612943885631,0.5601261753677154,1.0,0.4516227270231164,-0.27304816496152867,0.37504372556410476,0.16862051085660174,0.04089364734918131,-0.2721160542613968,-0.030638176690430393,0.29423324031947334,0.5794000254298677,-0.055582373552888455,0.5438152877966265,0.45177627920671093,-0.023591109056745614,0.5701985914668433,0.5302328813290548,0.5291516457096562,-0.25414240447326125,0.6795690449788585,0.5989425588742447,0.25160925592242667,0.5655690700005721,0.3697652365484626,0.059185606836984594,0.003873046303342687,0.5737853573477655,0.18001470986399168,0.40047493128658596,0.4648402522955088,-0.3598509753528834,0.6466474598270809,-0.11135154634776727,0.39780027013643965,0.2391232619367817,0.543513005889207,0.8226746123134991,0.05939546700038714,0.5586175557042247,0.4916588720058651,0.7374111433775946,-0.4249289792824814,0.42422396928758044,0.10126942713283625,0.4264310461635675,-0.05720126216464884,0.5572115055150821,0.008758369075494614,-0.050083679914956714,0.1545549222075278,-0.07236079081970224,0.08399101915259592,0.3102056687694699,0.19531947143036657,0.3845166682692386,-0.03937663546716514,0.14350770923849412,0.5627408074437562,0.43845824723026977,0.3051264984430416,0.32443973720545344,0.5158537822228966,-0.07685260718338832,0.3974826432500612,0.407143804079014,0.39192730370160356,0.43081495751953003,0.5397184813157669,0.47854828987563186,0.4405005887332223,-0.09986763829763089,-0.052624807267461125,0.5849265569414799,-0.05168809433307445,0.4818077013371165,0.02241182591591104,-0.00465527713278104,0.3608747631194138,0.666275362465933,-0.43127328323422076,0.1814683133654015,0.36826361488803117,0.7796756864480401,0.5503477181461355,0.26521752330466264,0.0374628023123296,0.13176400994553428,0.6227804105697852,-0.1918248298152424,0.3972651126792724,-0.012746615317421413
Vermis_6,-0.4392389382599427,-0.5797277236050129,-0.14610344679321857,-0.34480338959519913,-0.7741379897156176,-0.5779721821888661,0.8508216559435038,-0.07185108463413653,0.20388519987408324,0.5520756829032265,-0.005243511761928912,-0.2856572948948526,0.09336494122848385,0.271785012673227,0.3297780317240716,0.601793243717723,0.19964678492069873,0.9543720949687508,0.4616390218605351,-0.1168097383878081,-0.2950696611995432,0.85437261856163,0.3618156728430504,-0.5484510906724349,0.6956817450241428,0.4516227270231164,1.0,-0.19415667961372227,0.9056279548577321,0.557812387541695,0.35873232398523147,0.2598625156236719,-0.739176900852266,-0.2844595109974587,0.9263939036256423,-0.686764089743033,-0.06389526398447729,0.7871296768932019,-0.036803664697182686,0.8344354599246152,0.4455861534516874,0.83041594044137,-0.2405706695718628,0.7456686985515653,0.14624015216950192,0.8261280570227333,0.3718265834845761,-0.4334058976419224,-0.3072549889266456,-0.635425977261934,-0.30836123139897403,0.6361427481116425,-0.12196165093500384,0.03521229576964107,-0.7206301051202207,0.005491215682957114,-0.05351794897650098,0.7895916877336759,0.7331078338193789,0.886142644860185,0.6048078956842794,-0.6772757798367229,0.04842936821394358,-0.01882597547954645,0.27323486189063617,-0.21577723678731445,0.8260107386745587,0.5200015351889157,-0.0034596064434860305,-0.3742352605909654,0.7705446212240277,0.0827418179562953,0.10275738466604456,-0.48062311985987427,0.03104020915292769,0.6587204628183443,-0.36315912565783737,-0.04634742122962269,-0.3487686113608275,0.5103023383805344,-0.05463150555079316,0.8309729048749377,0.12890352150757883,0.15072445797760664,-0.2619236261851128,0.9527082690177889,0.37823253208929847,0.18001431792982334,-0.2909299784992261,0.1482622880480501,-0.2178584517104401,-0.25791532787920207,0.3840972493662276,0.9380942141761008,0.46318974779894007,-0.7314329789893137,0.645828710530333,-0.29031211411033614,0.2910169109662444,-0.5720101267087702,0.32674961414669645,-0.40978761535557445,-0.011946668723542655,-0.20328722735341662,-0.5356006078240232,0.6565443388854507,0.456898496564221,-0.0721803800833979,-0.09374779766631838,-0.767189902462675,-0.4843966110338769,0.32663807344734475,0.43591935742706867,0.040279811344932574,-0.15009936211174676
Parietal_Sup_R,-0.255463847641328,-0.052051982999733994,0.10416004942331455,-0.2381589047638819,0.1822637125080549,0.00024639008546727603,-0.015865908883266125,0.8187259677498584,0.056636995311152113,-0.17279278114219349,-0.2590491334631701,0.1318906227344857,-0.3113108334656517,0.6000446619048599,-0.2080315082334036,0.06092872960052877,-0.11622581658865926,-0.18488728883725025,-0.2507458802597364,-0.13734014931897906,-0.2655614956799343,-0.08132097483723416,-0.3413902723672032,-0.25686921851274697,-0.080764051605882,-0.27304816496152867,-0.19415667961372227,1.0,0.030842070071219366,0.11031785537270362,0.30593587468048716,0.6967775790213617,0.030092436045354685,-0.2906065660357976,-0.3236335010834874,-0.02831461909827633,-0.2581057153691762,0.08067846588438456,0.17545837109178977,-0.4502225324501149,0.014411499155566729,-0.10194106531631218,0.244720737295331,-0.20615823699466934,-0.22265535394882735,-0.05193885643420579,-0.3432588364262267,-0.2628646963909174,-0.014548830995068835,-0.031146504783015564,-0.27545211679988235,0.017987362273677504,-0.025859254610176022,-0.030599090218867482,0.2652780683695301,-0.45983860398928733,0.16808357823184392,0.1685161132332584,-0.13110893412335983,-0.3084647589859625,-0.2624124702780041,-0.12882292573883244,-0.12565980032804513,-0.5545095748639705,-0.409108513681467,0.37241762154139824,-0.24158602429923043,-0.04176644753385999,0.024372688831070095,0.11721225175528485,-0.23777312022362496,0.2078047345728783,0.7613437407765138,-0.23859114381768898,0.26028134577406375,0.3991179417015278,-0.06420855181486929,0.17721207184419296,-0.08102541036688812,0.1330201923195767,-0.375666657758376,-0.429521490942078,-0.024519439677802946,-0.1194018429423154,0.04590652444950013,-0.2688332322703436,0.695466002502689,-0.5979708114628525,0.11321586533089198,-0.11755767641013663,-0.07272881296246027,-0.29408027938757664,-0.31759020417066636,-0.09584150390755582,0.0018154991286815194,0.09935820807739483,-0.31420035147135184,0.05034167479228217,-0.16354795462349608,-0.14849228049564353,0.2281051640847699,-0.24498546667764137,-0.28075199117418814,0.34214747318355665,-0.25169095063124336,0.1959827908698353,-0.3489712636066477,0.02683006790185424,0.21137903713697298,-0.003751644369273582,-0.3217575863743242,-0.575536983846696,0.331908473194597,0.0438414825061055,0.04377145385571668
Cerebellum_Crus2_R,-0.44124843878722614,-0.5237825998267568,-0.1567215532092261,-0.36356159148055567,-0.7418768124438756,-0.4672364945512427,0.8183251472909254,0.14037592404066823,0.3062552042622837,0.36514849156272583,-0.06359823334196783,-0.2609788855133032,0.035670663956415945,0.38537923311717287,0.3222589282174775,0.5834620057572854,0.12149156423912615,0.8909652634949853,0.29535488936728865,-0.07491950289771716,-0.32475024551888837,0.7973385363547829,0.21771970429329482,-0.6090261207698697,0.6961742288068178,0.37504372556410476,0.9056279548577321,0.030842070071219366,1.0,0.6299029350087273,0.5300680753381977,0.36301983934925974,-0.7025096848718594,-0.36946911164583124,0.7699344342273603,-0.6910101818491651,-0.06748890099336678,0.8352186248546744,-0.030093158975359923,0.6016035782407217,0.5519737089321738,0.8706543717964236,-0.2072265104883885,0.6691781943181028,0.04806363778384836,0.7984355975237892,0.3389548388145817,-0.46822300440695064,-0.1981254330028968,-0.6155286820512711,-0.38272686009634005,0.6009758691686968,-6.473988336381542e-05,0.09645063539875494,-0.6134160961837059,-0.17064267840388075,-0.04696902738351936,0.8317137470729659,0.611637129186049,0.794712579981411,0.481241468897785,-0.6783876996670212,0.0038639039069253973,-0.2702540744108577,0.1391276238467777,-0.20055495358680223,0.7012544112482965,0.3957186393885625,0.13806930821921776,-0.3265817480955633,0.755788328790328,0.1508712988446573,0.27103674384530846,-0.5591627919117108,0.03706858486848211,0.7959968214763455,-0.3908450912496145,0.16183206472825873,-0.2726157321337896,0.5071222790075671,-0.19438343472020392,0.6935478062567831,0.15729500267000404,0.09345313225729486,-0.24022932546771034,0.8734074300277416,0.5544770620516019,-0.11266463735299569,-0.1986934327567488,0.15146409156736237,-0.15577333541950034,-0.24726816012757952,0.3225560368971912,0.9581531983644384,0.3737528538480673,-0.7450259778992863,0.5311865188047961,-0.2745663355125747,0.27453774170031536,-0.6675014823164984,0.4184706033750406,-0.45765170304096614,-0.05699045819652117,-0.15604164289835654,-0.629448650513543,0.7386312807498543,0.2748152353270565,-0.08254496295989733,0.07010133467255923,-0.7368941035889758,-0.6860717770049946,0.15798393766470825,0.506196556321396,0.11382111865264141,-0.19724331603870957
SN_pc_R,-0.3336083171449679,-0.45018835302398785,0.3421559483567205,-0.35128900557512877,-0.3882839504230699,-0.3811805326268239,0.6627602989674382,0.2380766275335469,0.3806394193732438,0.3210209570221286,0.0683232906224462,0.17899817113565616,0.10480289117259467,0.3425997110092616,0.1066630259623482,0.666911713555351,0.22428120305518817,0.4770696807875972,0.21200329730637948,-0.04452052190550381,-0.4201431238171969,0.605319751289656,0.25217860394080627,-0.6131956962894318,0.3093259848236519,0.16862051085660174,0.557812387541695,0.11031785537270362,0.6299029350087273,1.0,0.5585919506467811,0.4493084845995202,-0.48768959809950874,-0.03391500301693632,0.5225287512884179,-0.5615033147728453,-0.255760600933767,0.5128322164780884,0.3534457233854295,0.3358952366373041,0.49937456745215697,0.47013486655891357,0.20758762462089855,0.3236522077969192,0.18835682396085562,0.4789732334663882,0.37774181797688,-0.3939074077819438,0.06989631141128543,-0.6007886405490289,-0.28593540690151653,0.5725085188193324,0.0590625725231966,0.31318739476182805,-0.16778957375186024,-0.13670656556069463,0.359643375724034,0.4882831899536285,0.5230910199504268,0.5010311977863562,0.33773599263992155,-0.3823825862958213,-0.09450946234102824,-0.22520132618215585,0.1886905086612772,0.25010558659788795,0.4440267179125947,0.5077055695069776,-0.004976264908832894,0.07650178466231464,0.2955523146927701,0.43898332030262766,0.10183780124382338,-0.48558974762311574,0.41722327657164837,0.49993561365587985,-0.34181388828240944,0.2093643327613028,-0.29213307513549874,0.5119266542969324,-0.18281880530259623,0.27562728444735546,0.330036704969435,0.2770043854022794,0.090054696639858,0.5072842490806978,0.4630142706397222,-0.21399627501270485,-0.061940928175376504,0.35592703508235723,-0.06670627448889131,-0.19344605705675857,0.13600883459806193,0.5629946852105546,0.41754421705152317,-0.5128435380139582,0.2878292493297047,0.164007117781622,0.3204353243592148,-0.33894714272550275,0.5269434527733842,-0.4849267124357421,-0.2484316520839498,0.3166041798374424,-0.39565078864369224,0.7084405492332924,0.1859869995758199,0.04061772432442261,0.31050088600363274,-0.5568921842377323,-0.42451598580013966,-0.07299526260749016,0.5882904496435752,0.2778113606368804,0.05039464127879737
Precentral_L,-0.3433309591780905,-0.42138842395769677,0.3328592304474055,-0.48185782968181207,-0.14037102208530755,-0.38975830450621807,0.5401077465608909,0.5704338138664006,0.6679100275601645,0.2113893484892264,0.25692218342704876,0.3247174745945119,0.19203344913752768,0.5849214137083115,-0.1711896658858844,0.5796690185687801,0.1357697926414406,0.2711861219657827,0.16209617667691895,-0.17262525672471712,-0.45509870149551684,0.4717816945340389,0.3735389761117169,-0.7121526825258561,0.11986341087073205,0.04089364734918131,0.35873232398523147,0.30593587468048716,0.5300680753381977,0.5585919506467811,1.0,0.5397382605752125,-0.4616083123993859,-0.06063433913535282,0.2624721604660476,-0.449099894529773,-0.44621132424520915,0.3317027485283055,0.5600483391836073,0.045014174027199975,0.7692208199267566,0.22774652437015355,0.5004331196138786,0.14422233283819416,0.14720144407533844,0.4098734455177213,0.23746270124935273,-0.3939752828801244,-0.033998206720389466,-0.5487831721389071,-0.2824473428288194,0.4244323696771267,0.03130856137289841,0.4060194709416117,0.10916008111445406,-0.29478416743658087,0.5365486760561106,0.3756203328210301,0.31614024679159325,0.2700921105820747,0.08762398716620994,-0.4006002581453047,-0.2165912013443278,-0.43235622522596917,0.07970025913429249,0.49598213158857374,0.2757474468468471,0.4359422812708772,-0.11259779096262736,0.29903462871012865,0.029780034228119204,0.7670527310895361,0.16874803075159395,-0.48934321041299667,0.637376389489759,0.5383216484831705,-0.3441865975327911,0.06720132998284849,-0.28200137069360265,0.7822638349289314,-0.22014352616173594,-0.01975976629268769,0.3013162660231591,0.33166711875047966,0.1568552847879536,0.24286149354173803,0.5483970398377256,-0.4296624633839211,-0.01846669634172998,0.581817266276745,-0.16829252399245195,-0.22974173581409577,0.041256798560998766,0.40860201880223174,0.4872232170568006,-0.38317099222070566,-0.07057731922264328,-0.002380584831921045,0.269453348751713,-0.2927856948288222,0.9365255392499634,-0.5699601362936028,-0.28256491723308463,0.4220611563671481,-0.34100063522179724,0.5322144086003896,0.007260933195473954,-0.08047954291240185,0.251840095201731,-0.45592656299272694,-0.5123430753280628,-0.4343029678455077,0.7990378440899728,0.40919379909163034,-0.014521245478328481
Cuneus_R,-0.5575481641813315,-0.41765018921973923,0.22238192099045337,-0.5811558535466889,-0.10714012482007786,-0.46328042775613687,0.5154200601956498,0.830208265776086,0.12309849465907062,0.25021961189126146,-0.2512510146121365,0.08480081326230679,-0.24905999281841976,0.8518244998398815,-0.26734763995883687,0.5199228336797922,0.05168320442143988,0.15974522940834102,-0.011567273968081241,-0.2416770787065722,-0.6779616975924222,0.355901843999631,-0.07157552998827563,-0.6679776589072347,0.0429873893819755,-0.2721160542613968,0.2598625156236719,0.6967775790213617,0.36301983934925974,0.4493084845995202,0.5397382605752125,1.0,-0.43977673439606835,-0.4054049990030508,0.13511906217278433,-0.4500253490732215,-0.5502937821344019,0.3210213224544322,0.30783449434729876,-0.046117105065804215,0.12943770476096386,0.11319665173342508,0.35830148323943517,-0.017017199317341407,-0.20416024013887632,0.4028982449650115,-0.17836242725367088,-0.6797526063414504,-0.20907186411462875,-0.4904967155466506,-0.5928271592100218,0.4552241287233402,-0.26451691219980095,-0.05277802138286388,0.025819069663231397,-0.5816231959950142,0.3541251559625959,0.42311898776236295,0.3224992418412863,0.04317458686933654,-0.09660975786848215,-0.523431142462919,-0.3796415890838521,-0.5936080741884295,-0.3414165679893098,0.5938784024555429,0.15839736739801957,0.3785462609943217,-0.281098419782012,0.019337470316351534,-0.07381087365933711,0.3974402808736763,0.6223604398767546,-0.47978471567323644,0.5151542174393783,0.6708832052581354,-0.4153657544557206,-0.021990991339093758,-0.4829862831467302,0.6084796922219907,-0.33935028626357805,-0.15158710890738142,-0.019274223188766013,-0.02110952756018803,-0.15770444281586177,0.10063373189261245,0.8778747069395307,-0.49332471714995313,-0.2325660897748036,-0.01378276943640683,-0.35673525954341084,-0.6068364004973541,-0.18317740542885788,0.24214092672248433,0.42910510413390285,-0.30005378746957284,-0.1595414029030465,0.055689733998906026,-0.06933328281618265,-0.409212324708977,0.5494695533396673,-0.649507994706791,-0.5645789315529218,0.5337515938515659,-0.520692513195909,0.47281964307089125,-0.2499076742007253,-0.17869606773509106,0.043009040035868126,-0.5221145796018404,-0.5189998392435787,-0.566864473835215,0.7922250063026837,0.00906409495325537,-0.025740996916387305
Rectus_L,0.6314200014737537,0.6805743663819328,-0.04016658068679532,0.7645162158306779,0.48416831189362225,0.8530435183713803,-0.768907979967487,-0.14628524231259168,0.005714992907429704,-0.48989877162329676,0.21625890877384948,0.11316197910275631,0.08263605601126468,-0.40509741891227524,0.25822669411908006,-0.5091193171781857,-0.17163356838859845,-0.6490906934133908,-0.16968192313781913,0.2059089338856037,0.546592757060513,-0.7696578426776797,-0.19575220035988816,0.7400915556279456,-0.27418162285101055,-0.030638176690430393,-0.739176900852266,0.030092436045354685,-0.7025096848718594,-0.48768959809950874,-0.4616083123993859,-0.43977673439606835,1.0,0.47752324800898727,-0.6124958958625414,0.884706444930113,0.5150554946449052,-0.4564806516375032,-0.03693550644428202,-0.531527538309778,-0.2894434079851877,-0.46817263160058986,-0.08394598890786772,-0.3529258283288238,0.11095743972956501,-0.721578572098103,-0.1338049834827071,0.6776765212531156,0.4812562032083103,0.8799254068838944,0.5424509616784292,-0.6810390021278502,0.29746359106558795,0.08776552068438738,0.4385373111007312,0.3735876103986916,-0.09940426052300132,-0.5021577119640732,-0.7776998078546987,-0.5962039469249129,-0.22674562730151032,0.8287990729293415,0.396047347427941,0.3632605729021119,0.06027264283729124,-0.10258322591030487,-0.6417838172577195,-0.46221487538093947,0.4321833456839466,0.1946707952486893,-0.40904233626407066,-0.29308489470987387,-0.10628982901878443,0.6418117114969695,-0.21111714567348705,-0.6048770905946053,0.6784267856704764,0.3196583342473861,0.6663904523004507,-0.5911373303141448,0.033295448462451735,-0.4746728041892345,-0.021143368158000247,-0.17888376213380996,0.3153164338145683,-0.6957389221533915,-0.40277604556813845,0.05524697340911955,0.576399398045112,-0.09142390281721664,0.5183561070184052,0.5959744863148754,-0.12430040106062085,-0.6886544409473315,-0.5268544904178971,0.7837068986053234,-0.2320038838386924,0.24033810533198668,0.06083710782775892,0.6518148773383111,-0.48347398431307215,0.6791007960143639,0.460388900643431,-0.153221947083983,0.7124064996627482,-0.4920364282709693,-0.04347567123161718,0.44966323519213913,0.19974449222313198,0.7869449698991893,0.5749623026087487,0.16392187139313422,-0.5693891056852179,0.11776244549220258,0.2362860081304272
Hippocampus_L,0.6292558261266142,0.280007389345152,0.38006709293213664,0.43100214576820317,0.36694361149189636,0.3832790783845942,-0.2373817957743422,-0.28158004842694434,0.43145673323234346,0.15500132015446114,0.6738164070004155,0.4797982459163991,0.44821072805218604,-0.30964376794681414,0.24952411326087817,-0.04425485039639136,0.04047416249209196,-0.24299373260430443,0.34915174323643267,0.23774830830590862,0.38746547734620085,-0.22910154687842035,0.4955674390252545,0.40037176998363005,-0.19202336307115295,0.29423324031947334,-0.2844595109974587,-0.2906065660357976,-0.36946911164583124,-0.03391500301693632,-0.06063433913535282,-0.4054049990030508,0.47752324800898727,1.0,-0.04864232733357099,0.5092209730751851,0.23717103189442337,-0.2768508146360083,0.3125189928675565,0.019967027431056657,0.22366760138211159,-0.2646235030739361,0.20000126530859685,-0.10862678953281345,0.5712097042383089,-0.3190309417927947,0.4898613810886108,0.663514511751563,0.44634645153112,0.3717856168732348,0.5701066502616204,-0.028220568896701985,0.32170135679248735,0.5179410188626278,0.34355787073302585,0.6330540951672342,0.25367717220478325,-0.38749964647301544,-0.11366795517139622,-0.09983990935645681,0.1957433270209653,0.6009687040288977,0.39732865448189936,0.6061522400379474,0.5726003292354981,0.16319411867576186,-0.12885191006707594,0.2158494561289554,0.19136143275700204,0.40787057069512744,-0.25606034224767793,0.1519624785978419,-0.4029504588970992,0.5594036557554084,0.19519767543597139,-0.4472538277042185,0.5788087416768845,0.19428887119493668,0.34051713200440864,-0.10230706327844709,0.2978396592183248,-0.14752407382666724,0.25802188952591704,0.34668880148289244,0.6040009410172043,-0.23285744711877449,-0.43721953125459234,0.35095162045494116,0.4949144447671609,0.522920910518766,0.5180311423472819,0.6234856143454105,0.2277839033427524,-0.2989457058813511,-0.08198492947464604,0.5413696958743118,0.0348094953648533,0.4352469949560866,0.384196851357132,0.6973769641016426,-0.01949668159615147,0.4488961925937008,0.49054402331297686,0.07075615569018895,0.7493808312661963,-0.08010909339776023,0.45381373335017416,0.6294882638667715,0.30419959735164226,0.5485403999327584,0.605451948245312,0.2510429570702691,-0.24469119361154884,0.5118857488555708,0.2794926505458109
Lingual_L,-0.27368808296355535,-0.5313297623081372,-0.05755654035570954,-0.19562346203256167,-0.7156660797531768,-0.4775523390457797,0.8240692781741459,-0.20617148741654068,0.2593558175583172,0.6298134489222349,0.20788478643326563,-0.16730652488092884,0.2403218885070499,0.14895363428937874,0.4048089595780833,0.555083497860106,0.22193030207207656,0.881519386798815,0.547467126592909,-0.081241457772229,-0.18742066018303408,0.7992980169762246,0.528461021200808,-0.418809918566314,0.6337133860389574,0.5794000254298677,0.9263939036256423,-0.3236335010834874,0.7699344342273603,0.5225287512884179,0.2624721604660476,0.13511906217278433,-0.6124958958625414,-0.04864232733357099,1.0,-0.5571292271954535,0.003937278422751248,0.6905201592019072,-0.02177787072911769,0.9084389214455724,0.425189916601718,0.7460589404774947,-0.19902571482717213,0.739128931226519,0.39737815647811475,0.7766597208909976,0.5227664264769735,-0.2559364897618015,-0.22828212441265128,-0.5389733540058264,-0.10199622294524738,0.5902071938705495,-0.027019475214298948,0.18787527533337178,-0.6712902103076218,0.2440051367151222,-0.04242531153075925,0.714032717295114,0.7064647376577179,0.8858032706635723,0.6971126004405698,-0.5246034069175792,0.1251452351602334,0.24255724952513638,0.49931527360426,-0.16849566051169168,0.8041133824889483,0.5925204255439152,0.02101261681700455,-0.2280772081958249,0.6880158054186447,0.09212581875312863,-0.03733696332292519,-0.3099815117231426,0.10461802511943767,0.5001523571454348,-0.1902838838905512,-0.05197656493252015,-0.2623861181310615,0.47470886267781054,0.04464730727398981,0.8386484516200625,0.18385848094701226,0.2309759074152506,-0.15217085065613925,0.8971798253611731,0.21954827439475794,0.38382914734351087,-0.17536520384571766,0.280988321832554,-0.10569300890019587,-0.07903003604638474,0.4463888519711923,0.822486684770465,0.4441992120575615,-0.5646373896932277,0.6770641914000606,-0.15801654121498354,0.3761736055401694,-0.3742868399943154,0.27484145720236897,-0.28206982194603314,0.15617537230401451,-0.18123959644759838,-0.3135866384867954,0.6295002589998971,0.6394536208278941,0.12983487349354256,-0.017634972431621727,-0.6435816614062171,-0.24806288518303174,0.48019307963068486,0.35557607439738514,0.1401575303754698,-0.06229983361318813
