,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L
SN_pr_L,1.0,-0.5162639296414225,-0.23034554444963448,0.4586917357857425,-0.19840067337535539
Thal_MDl_R,-0.5162639296414225,1.0,0.23787804716045036,-0.35005919404101543,0.3202404807482833
OFCpost_R,-0.23034554444963448,0.23787804716045036,1.0,0.30340079389644414,0.2314676508778091
Temporal_Sup_R,0.4586917357857425,-0.35005919404101543,0.30340079389644414,1.0,0.015130263059645734
OFClat_L,-0.19840067337535539,0.3202404807482833,0.2314676508778091,0.015130263059645734,1.0
