,Vermis_3,OFClat_L,Caudate_L,Cerebellum_Crus2_L,Precentral_R,Cerebellum_8_R,SN_pc_L,Temporal_Sup_R,OFCpost_L,Thal_LGN_L,Cerebellum_6_L,Heschl_R,Fusiform_R,Thal_PuL_L,Angular_L,Cerebellum_6_R,Thal_MDm_R,Occipital_Sup_R,ACC_pre_L,Frontal_Inf_Tri_R,Heschl_L,Thal_AV_R,Thal_PuL_R,Vermis_9,Thal_LGN_R,Cerebellum_10_L,Vermis_6,Thal_PuM_L,SupraMarginal_R,Thal_VA_L,Temporal_Inf_R,Rectus_L,N_Acc_R,Parietal_Sup_R,Thal_MDl_R,Frontal_Sup_Medial_R,ACC_pre_R,Supp_Motor_Area_R,Thal_PuA_L,Occipital_Sup_L,Precentral_L,Lingual_R,Frontal_Sup_2_L,Rolandic_Oper_R,Cerebellum_9_L,Fusiform_L,Parietal_Inf_R,Cerebellum_3_L,N_Acc_L,Frontal_Inf_Oper_L,SupraMarginal_L,LC_L,ACC_sup_L,Cerebellum_Crus1_L,Temporal_Mid_R,Frontal_Mid_2_R,Hippocampus_R,Temporal_Pole_Sup_R,Parietal_Inf_L,Frontal_Med_Orb_L,Cerebellum_8_L,Thal_IL_R,Temporal_Pole_Mid_L,Putamen_L,Thal_LP_L,Insula_L,Thal_MDl_L,Temporal_Pole_Mid_R,Vermis_1_2,Cerebellum_Crus2_R,Frontal_Inf_Oper_R,Precuneus_R,Paracentral_Lobule_L,Occipital_Inf_L,Occipital_Mid_R,Rectus_R,Vermis_7,ACC_sub_L,Amygdala_L,SN_pr_R,OFCant_L,Vermis_4_5,Occipital_Mid_L,Parietal_Sup_L,Thal_AV_L,Frontal_Sup_2_R,Cerebellum_4_5_L,Temporal_Sup_L,Raphe_D,Cuneus_R,Occipital_Inf_R,Postcentral_R,Vermis_10,Pallidum_L,Calcarine_R,Olfactory_L,Cerebellum_Crus1_R,Thal_PuI_L,Precuneus_L,Frontal_Med_Orb_R
Vermis_9,-0.1469826562140316,-0.28204812122505746,-0.09170260919842523,0.68305652710251,-0.252096704216093,0.7770420537995129,-0.07386438343432805,0.4792551420833122,-0.2833800595780503,-0.2019029466678491,0.8489860373246653,-0.19667064073615687,0.2475664640411616,0.5207259259000336,0.34593947438732503,0.7790497074562857,0.4913479539734809,-0.31847193467163176,-0.33491981248246033,-0.10406649158878975,0.20168860525111076,0.5784306593587486,-0.34433984315941646,1.0,-0.5319095613249318,-0.3997020993147135,0.8260107386745587,-0.3091168177670652,-0.07335719144904784,-0.17474932150782074,0.4646986389210261,-0.6417838172577195,-0.40078881848572345,-0.24158602429923043,-0.549567711614525,0.13972715557095364,-0.31747736921128417,0.20501424019476722,-0.24769713386527475,0.1593796295847425,0.2757474468468471,0.8014102002725441,0.23112944140219646,0.13241061504363974,0.8392930391172605,0.16920375815191027,-0.39529459950346674,0.5350242478818845,-0.19782450008337543,0.18908659493000898,0.45781183109587226,-0.6036213672851586,0.1250188031500044,0.8393373641361718,0.5363957968341503,-0.1848785546406543,-0.08664762814168572,0.6091914231007388,0.2367541540399069,-0.462212626178622,0.8569916902941442,-0.606566035183608,0.7412109002561876,-0.2090719172143571,0.2528084227913742,0.35358069540488246,0.5065271176486535,0.5650557233732622,0.7384509063746283,0.7012544112482965,-0.19489126342042237,0.18828384015126096,-0.07999012507934715,0.5758441747027168,-0.13692657093745475,-0.608429561978462,0.7778870739000799,-0.4450412452319547,-0.5178032500063317,0.3668738629660219,-0.5699465125821134,0.43837035096789595,0.10327209214915811,-0.19611580803575418,0.2812270777270879,-0.04874974296289158,0.3206908287043767,0.4769781252584239,0.707076361500881,0.15839736739801957,-0.04479066369257223,-0.22800036459052317,0.4409403378967466,0.10401895155127107,0.7268989772630642,0.298220591206083,0.47016173487622764,-0.3042449831345301,-0.08337590234891862,-0.4784885422666628
Thal_LGN_R,0.19058790801109737,0.3611152432966373,0.11351210752362823,-0.5881677640696145,0.8180443865915726,-0.6802858931270948,0.41944251568727997,-0.32226739232559276,0.03602370305466125,0.05956457772100625,-0.6208817363260454,0.7202605362201387,-0.5222170948574275,-0.5415704149587071,-0.03596999498890152,-0.8015667689688384,-0.25163604952443247,0.0558465450870913,0.2248855446850774,0.35302070995893786,-0.12763828259445645,-0.09703018029413321,0.020174466739187106,-0.5319095613249318,1.0,0.2657390971349057,-0.7206301051202207,0.24423500929202224,0.6212639072531884,-0.10179203793650247,-0.7736264492307598,0.4385373111007312,0.1463778632180764,0.2652780683695301,0.32546115438620604,0.24226083008293792,0.327859890238409,0.4807677184813805,0.0671256076045325,-0.19172441253361677,0.10916008111445406,-0.6567339858346433,0.13003135250241374,0.11822199527256755,-0.7236305032431941,-0.03852823864582044,0.7615214150515897,-0.08292378394677408,0.022286076577807755,0.02068762113216248,-0.13591073730229497,0.48151508396052245,-0.029225285841060954,-0.40656707080859794,-0.7176242137465564,0.7386696558446677,0.053895647567656704,-0.7559505510451335,0.16575652525121762,0.049840776889729266,-0.5718781474894286,0.5744992000455099,-0.7560402994809342,0.19842342611574726,0.020913475927499262,-0.15947979012349375,-0.2549340058467666,-0.7962503113044475,-0.180117293904012,-0.6134160961837059,0.5373360356766582,0.4669730935502496,0.6671466479190511,-0.6319545982115415,-0.15783208276214789,0.3614401380821744,-0.8104681030951605,0.4612339619778735,0.5087141783085318,-0.10347738462124864,0.356359947711643,-0.3178052283849564,-0.1535511023972463,0.2275423128783107,-0.22468315397573388,0.6804618970493462,-0.032616552716231255,-0.08091603460795109,-0.4435111315085095,0.025819069663231397,-0.2183726119465953,0.7743662917846783,0.3208748374717469,-0.031593647870003704,-0.5015509858561465,-0.12088528663036303,-0.43567146052002304,0.33104693004775243,0.5393295894916433,0.07641215258851829
Cerebellum_10_L,0.6765556793522285,0.34448136518765116,0.6846775652140136,-0.6090068514439467,-0.06844887514725045,-0.47244870983329085,-0.15265643110957972,-0.34317243460479113,0.6467946453252333,0.09736686241663613,-0.23552955745662035,0.1326281309846218,0.19054517342286342,0.1319164058577341,-0.6239027622678713,-0.36728374843266276,0.07301362858709756,-0.06922186210763714,0.572374917982416,0.14322826160615137,0.32991259016213026,-0.4188881271107014,0.7214849820876105,-0.3997020993147135,0.2657390971349057,1.0,-0.5062143857133246,0.7860647829890601,-0.30912858815579125,0.42438038600733846,-0.06383234464082607,0.7856988096507088,0.626717552826686,-0.14834685198610156,0.5992763672924462,0.16799774082934724,0.5012993124014105,-0.28361457275813867,0.6001453577079169,-0.47561505793057607,-0.4045289985477959,-0.43782772107526247,0.1171454702557441,0.082383312806026,-0.45548340554683414,0.5349522677383983,-0.05963939487809,-0.061113805888376636,0.6446669761650138,0.14830234936616474,-0.5371944608493465,0.8039397515829244,0.1765355996239329,-0.6528605295038237,-0.2606262530716268,0.0936490213062195,0.5700354993442273,-0.25321386723775735,-0.5510258218442046,0.655205747610495,-0.3493179612958706,0.7269488224992144,-0.213459979290111,0.6852485718962119,0.2997181730682632,0.0981346444911931,-0.3668657214782223,-0.18954607910284768,-0.6332552703550145,-0.537809055579492,0.22457916762312652,-0.28667667004313474,-0.27650048156464324,-0.42283595111220906,-0.1151194870792615,0.7630743096792583,-0.23346389568673295,0.6056024267955763,0.6764769377489188,-0.3040518192398308,0.6750865428196169,0.2476910077014758,-0.4844220899934094,-0.3094038965376631,-0.11208497882602263,0.07459182368612181,0.3183725009003105,0.08409498813546869,-0.6054899408312282,-0.5534272256987616,-0.16387502896960787,-0.1021891477826336,-0.1020308330566206,0.6067092791320848,-0.6662998886299661,-0.008558774999913208,-0.5991070400094619,0.6906934469041942,-0.2701615614634523,0.7017323824035376
Vermis_6,-0.30836123139897403,-0.3072549889266456,-0.2451598300624355,0.8261280570227333,-0.46343932051976094,0.9380942141761008,-0.14610344679321857,0.6565443388854507,-0.2900674097528415,-0.1168097383878081,0.8344354599246152,-0.3742352605909654,0.4699655581942605,0.5534718418314126,0.43591935742706867,0.9543720949687508,0.4616390218605351,-0.19346732074214607,-0.4392389382599427,-0.09374779766631838,0.12107635623328918,0.46318974779894007,-0.40978761535557445,0.8260107386745587,-0.7206301051202207,-0.5062143857133246,1.0,-0.4334058976419224,-0.20328722735341662,-0.21477127250360628,0.6956817450241428,-0.739176900852266,-0.3487686113608275,-0.19415667961372227,-0.5797277236050129,0.040279811344932574,-0.39646873014747713,0.0827418179562953,-0.2950696611995432,0.37823253208929847,0.35873232398523147,0.9454826846371402,0.20388519987408324,0.17506587237394974,0.9769184269548811,-0.01882597547954645,-0.5751628631855704,0.46737663841826255,-0.3288646791454777,0.13407564354279783,0.5103023383805344,-0.7314329789893137,0.09336494122848385,0.85437261856163,0.7871296768932019,-0.36806006042621836,-0.0721803800833979,0.83041594044137,0.26065403107005203,-0.5484510906724349,0.886142644860185,-0.6954690857110113,0.8309729048749377,-0.25791532787920207,0.2910169109662444,0.3718265834845761,0.601793243717723,0.7705446212240277,0.7003813587573245,0.9056279548577321,-0.2939457185087284,0.03104020915292769,-0.2344687227017234,0.7895916877336759,0.03432674671743602,-0.686764089743033,0.885519867064305,-0.5720101267087702,-0.6772757798367229,0.5034949828468848,-0.5779721821888661,0.456898496564221,0.271785012673227,-0.07185108463413653,0.19964678492069873,-0.2856572948948526,0.27323486189063617,0.3618156728430504,0.7331078338193789,0.2598625156236719,0.10275738466604456,-0.4509088655573121,0.15072445797760664,0.005491215682957114,0.8734086051862955,0.17248317217075818,0.6587204628183443,-0.48062311985987427,-0.21577723678731445,-0.553164411035762
Thal_PuM_L,0.7660162104776275,0.4387362888377007,0.823862942480681,-0.5167499258869052,-0.043415744696150955,-0.3866555578640508,-0.025284654982655943,-0.3301063160883917,0.7290383740047073,0.3391403500844647,-0.11380980049278686,0.19906603494601016,0.12057263630877474,0.1796694057274952,-0.6643291485577018,-0.306583485247716,0.22593756497980394,-0.2426719849136175,0.7061479150792161,0.23267429415779667,0.4942423581991552,-0.5192323954319135,0.7493567157382882,-0.3091168177670652,0.24423500929202224,0.7860647829890601,-0.4334058976419224,1.0,-0.31536487561247034,0.5634687534769857,-0.08920313000410961,0.6776765212531156,0.677690208856591,-0.2628646963909174,0.5393404281586615,0.29966901069496316,0.5572838095734931,-0.21103836695867403,0.8007622453368766,-0.5847527756175375,-0.3939752828801244,-0.3477556028776961,0.1478682731784421,0.18601396799954278,-0.3387821449834653,0.6737128488220553,-0.12215164229287905,0.15891232427116367,0.7108498738152204,0.285381012116758,-0.5440126352798287,0.5967568311817396,0.33567780931841507,-0.46868560849445345,-0.3281285420933973,0.2160232805952938,0.5458539107968611,-0.24852230794476388,-0.5716677144785384,0.6581771075874299,-0.18848081221398705,0.6830262916810524,-0.14219919290906735,0.7901240164797979,0.26297333474703677,0.19816624122763182,-0.46762966021172203,-0.1363281929209601,-0.44771554805071995,-0.46822300440695064,0.3479036567084542,-0.24908745630011675,-0.2933450046054001,-0.3685570824457803,-0.24268819145248177,0.6439224907803417,-0.1584195927902669,0.6401533095562072,0.7565205537562388,-0.31162120284026873,0.6572421219630404,0.3584876118726577,-0.5703370038242821,-0.44060826380027723,-0.183021986084356,0.19270084444001978,0.465092199083128,0.13143905676995335,-0.408865421732029,-0.6797526063414504,-0.3017600827035566,-0.07431339894382694,0.13104642588368842,0.7100395444924751,-0.5915258577006584,-0.013276263495395502,-0.5915453860823171,0.7045600152463186,-0.30850717743554634,0.660830793599138
SupraMarginal_R,-0.27029452387357006,0.1230578188202914,-0.41191137964617724,-0.048284156075973264,0.9097329317304556,-0.22992266277657844,0.6525631578004166,0.18688615735458058,-0.4357846339902754,-0.20303608765787948,-0.2319229292720937,0.6374878282104126,-0.535360785049846,-0.36012250553731534,0.5458749834160983,-0.3621635241406013,-0.09819364507542064,0.1260846755564978,-0.2548477768120854,0.28719880955707183,-0.2660591679866995,0.41544741120934014,-0.540920660732333,-0.07335719144904784,0.6212639072531884,-0.30912858815579125,-0.20328722735341662,-0.31536487561247034,1.0,-0.636524512631304,-0.6023533921802444,-0.153221947083983,-0.4664642574373974,0.34214747318355665,-0.30921921493484295,0.24006053503260089,0.05246636845229078,0.7347496484286796,-0.5173253303384839,0.2118930998837948,0.4220611563671481,-0.11911385016532461,0.1779586907299731,0.1981180294076796,-0.25757998114202657,-0.28379598018431307,0.8247571362459512,0.09855501726800103,-0.5307059459872336,-0.031091300068209628,0.39610088158092815,-0.009527905481019667,-0.18439374062428907,0.13914015935981652,-0.33872600816108117,0.74408683040015,-0.18664036631216516,-0.452912986948355,0.661763873301346,-0.49424336856035367,-0.1748197741355836,-0.04817916119090715,-0.4748372490616907,-0.33163085494704503,-0.010618517142222637,-0.07474004460919899,0.35108440604796337,-0.6106281988780023,0.40438387471708875,-0.15604164289835654,0.3721445260827961,0.8381965530304084,0.934405824710377,-0.2587805411258615,-0.08651809960257835,-0.2484898421395571,-0.478255242682288,-0.00551578533618582,-0.07897276250373618,0.2081047689792429,-0.2448946787835866,-0.28323999314112114,0.28581437423654243,0.42666617621686975,0.08371904478129326,0.7266998049329046,-0.12295801090970011,0.09407078750661081,0.13029903753705993,0.5337515938515659,-0.07565833203616808,0.9142972329798456,0.41295804171464773,-0.33877204151623236,0.15341649790006925,0.09303091445913927,0.02647732770777439,-0.18543607061497716,0.8810223645773141,-0.4897861343135523
Thal_VA_L,0.5443677108607116,0.22164658175034388,0.6547789719061342,-0.2996145003999338,-0.4288990967468059,-0.21220359458734656,-0.4075308201096918,-0.4106645686265992,0.6604603010619505,0.5044177337638152,-0.009433429350496441,-0.24242499451634292,0.13875811138071495,0.04488446349850002,-0.7256635459900843,-0.11748821642164473,0.12729652028239716,-0.20530007673869496,0.623760663111589,-0.06343017517852789,0.33446112623884827,-0.6390015232504559,0.6977039287366902,-0.17474932150782074,-0.10179203793650247,0.42438038600733846,-0.21477127250360628,0.5634687534769857,-0.636524512631304,1.0,0.11059589342292253,0.46503544518051165,0.6466417693199253,-0.37181934480340206,0.5520345688851267,-0.04449584129928295,0.21267044125418802,-0.49544613396288106,0.7963677384139443,-0.5000714033558212,-0.6129729942872477,-0.23617802157743314,-0.2092317629342048,-0.06416209393344584,-0.11292047441444589,0.4984448441910648,-0.36718153565868117,0.031766480081699265,0.7503836342342239,0.042191113456688405,-0.6377772315773487,0.2628649498530853,0.2540327838201546,-0.3436276094545447,-0.18547473426568528,-0.2294130476363096,0.2544928200955645,-0.05045851531251238,-0.7146585347325456,0.6780640635032217,-0.1373390211090927,0.34708461509593264,0.0719680058988633,0.5847151765114484,-0.04688550948085428,0.06524239823381058,-0.7561912563847593,0.17017622129628435,-0.48358023845989917,-0.2834167169758707,0.030397159848648422,-0.5702680847410004,-0.5960205415999382,-0.18797979439453796,-0.1039457922809103,0.4710909482382072,0.054568351443761695,0.35087691500019846,0.5556853063632143,-0.36220525789755104,0.5293560181188028,0.255353323378818,-0.5262999488843998,-0.5001432881711989,-0.35424969334319395,-0.25878949408445334,0.2581372764743692,-0.224388569109574,-0.2337461153805465,-0.6380661366066975,-0.22875335301261646,-0.39000270514940794,-0.08673549535564039,0.46258386779434574,-0.46921109621462026,-0.16245556725883867,-0.3530297314816393,0.5815608714999924,-0.603624659933769,0.6658262937601439
Temporal_Inf_R,0.05395123896749657,-0.13077429624749717,-0.01925544411098426,0.5343285329102655,-0.7800820421889662,0.7137181470161895,-0.4434951906382335,0.607517312571902,0.09907320215971309,0.10388736302408964,0.4805992579511523,-0.6302977382241491,0.8883862876061918,0.49324366105527445,0.06802327785930248,0.8093283267522027,0.4010171207511234,0.04726505333321329,-0.08690974282137323,0.10729525676592076,0.13957614024340084,-0.06586514332592101,0.15542214413811073,0.4646986389210261,-0.7736264492307598,-0.06383234464082607,0.6956817450241428,-0.08920313000410961,-0.6023533921802444,0.11059589342292253,1.0,-0.27418162285101055,0.2227709090431313,-0.080764051605882,-0.03953375072006881,0.14729441561582424,-0.00928616502892116,-0.3174992037331513,0.09725104808230935,0.34878302900049885,0.11986341087073205,0.6378602537028161,0.25055277585351676,0.25211426179370794,0.6936618971602563,0.0012155681114965466,-0.8779375370927066,0.20041740959213794,-0.08590774495312334,0.10244519122700098,0.07898350326649496,-0.38123582461224176,0.15132421729763676,0.39806554923438225,0.9239626260226105,-0.5029795170664767,0.20548237050368803,0.8888196808604857,-0.08781568160705187,-0.09536763393256227,0.5748837937675293,-0.19361269579854187,0.6483440652063638,0.15535361336490283,0.26248398627608116,0.4083717153933223,0.3274457907575396,0.8847933647560811,0.14852393829851454,0.6961742288068178,-0.23095591520092745,-0.3764607523924851,-0.567335938170458,0.7489542899883932,0.3124273235271783,-0.22270700446361244,0.769132693074651,-0.4401304041873574,-0.31419239487304457,0.30950639791240564,-0.09990457810869313,0.46157129923899537,0.1848309847721145,-0.0509910194399463,0.17082655549512685,-0.4642604148482077,0.2767266154393248,0.04556273167280561,0.2943667122823766,0.0429873893819755,0.3494194256522469,-0.7823067897206107,-0.19360088528772096,0.15861200059396913,0.5124857734792253,-0.08430900628664922,0.5604228042135494,-0.25598362860092655,-0.5431146303146156,-0.041598107264238
Rectus_L,0.5424509616784292,0.4812562032083103,0.576927676711937,-0.721578572098103,0.09075857966897181,-0.6886544409473315,-0.04016658068679532,-0.4920364282709693,0.6660427643253716,0.2059089338856037,-0.531527538309778,0.1946707952486893,0.014753183669144361,-0.17869238473895163,-0.5693891056852179,-0.6490906934133908,-0.16968192313781913,0.08202103290576591,0.6314200014737537,0.19974449222313198,0.19113619833423717,-0.5268544904178971,0.6791007960143639,-0.6417838172577195,0.4385373111007312,0.7856988096507088,-0.739176900852266,0.6776765212531156,-0.153221947083983,0.46503544518051165,-0.27418162285101055,1.0,0.6663904523004507,0.030092436045354685,0.6805743663819328,0.11776244549220258,0.5584007414906018,-0.29308489470987387,0.546592757060513,-0.40277604556813845,-0.4616083123993859,-0.6751977186348308,0.005714992907429704,0.026823802870202595,-0.7099359798146805,0.3632605729021119,0.15968496833999016,-0.26592370445170366,0.6072065707780728,-0.04742515055634585,-0.5911373303141448,0.7837068986053234,0.08263605601126468,-0.7696578426776797,-0.4564806516375032,0.18224843151937611,0.44966323519213913,-0.46817263160058986,-0.49789713941746017,0.7400915556279456,-0.5962039469249129,0.7979945503156416,-0.4746728041892345,0.5959744863148754,0.06083710782775892,-0.1338049834827071,-0.5091193171781857,-0.40904233626407066,-0.7646958977632781,-0.7025096848718594,0.27957670728487005,-0.21111714567348705,-0.135681363105538,-0.5021577119640732,-0.012856934668708051,0.884706444930113,-0.5450257837882397,0.6518148773383111,0.8287990729293415,-0.3807140615132549,0.8530435183713803,-0.04347567123161718,-0.40509741891227524,-0.14628524231259168,-0.17163356838859845,0.11316197910275631,0.06027264283729124,-0.19575220035988816,-0.7776998078546987,-0.43977673439606835,-0.10628982901878443,0.07187604037011078,-0.17888376213380996,0.3735876103986916,-0.7638907893926423,-0.2263528954413544,-0.6048770905946053,0.6418117114969695,-0.10258322591030487,0.8138650697774652
N_Acc_R,0.7113785985259897,0.42014032343297786,0.6140736648945221,-0.41845075285999594,-0.26473022571563426,-0.2789953874051115,-0.2567780059283389,-0.14062061067697526,0.697876890459821,0.45918136782142605,-0.2913678083172911,-0.03856462397867435,0.46822612887547393,-0.04713897901993285,-0.5476452762379578,-0.21783863913834148,0.04604508614505498,-0.005022651203007798,0.5974704704338165,0.3907066737959297,0.3230604577881127,-0.7487302276152483,0.7547858744944785,-0.40078881848572345,0.1463778632180764,0.626717552826686,-0.3487686113608275,0.677690208856591,-0.4664642574373974,0.6466417693199253,0.2227709090431313,0.6663904523004507,1.0,-0.08102541036688812,0.7468489999210869,0.2633103197149021,0.5032416684735438,-0.2763691420642195,0.7790443812114232,-0.2509156441942166,-0.28200137069360265,-0.3366111946741549,0.18047179922284032,0.2893678203228539,-0.2801671236815133,0.3625600731842616,-0.3571126354587976,0.015151008726799366,0.5710582779778924,0.13169289319316607,-0.5826150471516353,0.44253719991900053,0.2943520950584309,-0.460530859064384,-0.03348556088673643,0.04884537843481872,0.5108450784488389,-0.025548012463270982,-0.5246481862187136,0.5790061288801788,-0.24688480196540552,0.7410353069906607,-0.17466670572904577,0.8297563637711303,0.2017573042318013,0.1907688667096255,-0.5071749390586009,0.06734150183754639,-0.5452516662779265,-0.2726157321337896,0.308249539582346,-0.3760454605437016,-0.3815923063241801,-0.10053958082080892,0.07241879917717506,0.6138988379729219,-0.13596466327158818,0.3951877161894395,0.7062036150521127,-0.20623632625066116,0.769258756321161,0.24076850865182134,-0.38127409125824296,-0.19879341501019476,-0.2909796122514696,-0.024460798950194113,0.3811448291220729,-0.22723258743667663,-0.5320339000052644,-0.4829862831467302,-0.05401317073154794,-0.29644787705723397,-0.07124222855432516,0.4994531427307289,-0.4819653672586828,-0.3977025225697512,-0.29138367259140935,0.5082609849937796,-0.4456180546239477,0.6456491610283557
Parietal_Sup_R,-0.27545211679988235,-0.014548830995068835,-0.4632699484175742,-0.05193885643420579,0.2686215348267078,-0.09584150390755582,0.10416004942331455,0.1959827908698353,-0.3472772299070858,-0.13734014931897906,-0.4502225324501149,0.11721225175528485,-0.012469260689221984,-0.42391530927423365,0.331908473194597,-0.18488728883725025,-0.2507458802597364,0.8392631941533856,-0.255463847641328,0.21137903713697298,-0.5911459856342627,0.0018154991286815194,-0.24498546667764137,-0.24158602429923043,0.2652780683695301,-0.14834685198610156,-0.19415667961372227,-0.2628646963909174,0.34214747318355665,-0.37181934480340206,-0.080764051605882,0.030092436045354685,-0.08102541036688812,1.0,-0.052051982999733994,0.0438414825061055,-5.6016859290773946e-05,0.2078047345728783,-0.2655614956799343,0.695466002502689,0.30593587468048716,-0.19292367709487074,0.056636995311152113,0.12591366893141745,-0.24819932040658116,-0.5545095748639705,0.2771748413978136,-0.3378755547591699,-0.46620620971594917,-0.29124727304291875,0.1330201923195767,0.09935820807739483,-0.3113108334656517,-0.08132097483723416,0.08067846588438456,0.22142369366725953,0.02683006790185424,-0.10194106531631218,0.38408920370209854,-0.25686921851274697,-0.3084647589859625,0.14861364210978495,-0.429521490942078,-0.29408027938757664,-0.16354795462349608,-0.3432588364262267,0.06092872960052877,-0.23777312022362496,-0.03845518732333323,0.030842070071219366,0.11096070879266492,0.26028134577406375,0.3612739578717356,0.1685161132332584,0.7779408297449832,-0.02831461909827633,-0.36874915247672,-0.14849228049564353,-0.12882292573883244,0.040047930817701465,0.00024639008546727603,-0.3489712636066477,0.6000446619048599,0.8187259677498584,-0.11622581658865926,0.1318906227344857,-0.409108513681467,-0.3413902723672032,-0.13110893412335983,0.6967775790213617,0.7613437407765138,0.25679587281413396,-0.1194018429423154,-0.45983860398928733,0.056307526257196365,-0.23882344106487813,0.3991179417015278,-0.23859114381768898,0.37241762154139824,-0.18523538043242813
Thal_MDl_R,0.5270461364805255,0.3202404807482833,0.43938461660574774,-0.5653949956815374,-0.0922736419996023,-0.528193338366476,-0.19495789423990179,-0.35005919404101543,0.5911867855066926,0.3923809816677361,-0.49921715824844526,-0.031151034775778724,0.15204355182376472,-0.23299455575662065,-0.5825041299120644,-0.4769557207050403,-0.08950814260108993,0.048768192735406966,0.5494105825202198,0.2697070804600761,0.11879827757051294,-0.7065725709343957,0.7233590517669136,-0.549567711614525,0.32546115438620604,0.5992763672924462,-0.5797277236050129,0.5393404281586615,-0.30921921493484295,0.5520345688851267,-0.03953375072006881,0.6805743663819328,0.7468489999210869,-0.052051982999733994,1.0,0.1171669907110365,0.4739512486256118,-0.34482952267302364,0.6182885177234023,-0.31678703455448715,-0.42138842395769677,-0.5894077255128469,-0.020170351877421232,0.03771763911117222,-0.5388301291032456,0.19349691830628307,-0.053928674102205594,-0.19708334419132936,0.5134541246849145,-0.045053302649680514,-0.6509271425991593,0.5031030074140584,0.09492456918831496,-0.6236133059138886,-0.2610217107631508,0.06443543944508887,0.3123372189493796,-0.27318489706825494,-0.5031545059395279,0.6188781996554535,-0.5036032118542708,0.7485689768913795,-0.3969142528581311,0.6327087153019383,-0.04894163909756782,0.016370564959268866,-0.539539574687726,-0.12489953733714439,-0.6854654052560957,-0.5237825998267568,0.25673086251807364,-0.389414748208751,-0.22838836794970774,-0.38939830090634764,-0.0001625331422408178,0.6631112275396618,-0.36223517148751233,0.40484532096576353,0.6814401515487464,-0.29540308450439645,0.6954774801133029,-0.05904097463843017,-0.3837044051330618,-0.15549387329303194,-0.33264990269150857,0.0016520442133741964,0.09179227319117787,-0.3849520412755227,-0.6351578682399843,-0.41765018921973923,-0.07852373156901037,-0.12086285172423533,-0.2182684064188958,0.2766703800382007,-0.6552513053214811,-0.29313546756875364,-0.39382756630049753,0.5778188964786062,-0.29295929039145585,0.6842021535353532
Frontal_Sup_Medial_R,0.39366527053267997,0.3737087208624805,0.35546744485004894,0.0755780562773943,0.22613148142672,0.10038785897348274,0.25808851845951375,0.46724821308946063,0.20564050265236686,0.18287137528011327,0.07297431882249318,0.3619599296854978,0.28070442262682693,0.1243031548275296,0.17227976252311908,0.05828196361479908,0.48498222753592063,-0.09525436206567768,0.4713398266851162,0.6766409537828365,0.30101651616183667,0.01804698974926338,0.21906596793694386,0.13972715557095364,0.24226083008293792,0.16799774082934724,0.040279811344932574,0.29966901069496316,0.24006053503260089,-0.04449584129928295,0.14729441561582424,0.11776244549220258,0.2633103197149021,0.0438414825061055,0.1171669907110365,1.0,0.6844851538854836,0.49442199828042804,0.20990881613367,0.03822137822459932,0.40919379909163034,0.16565425480779936,0.8519564897499511,0.6500994194367264,0.08159777202772893,0.1899991619721605,-0.04350875101302638,0.40060216442683183,-0.019428709166944537,0.5595828571494101,0.19772408233387556,0.06136277031370309,0.5011399647330763,0.21050064182891218,0.16551463145578066,0.5909453606011318,0.33924728918842534,0.11681424135749247,0.28084401686013427,-0.02750890870637508,0.22140179410735453,0.35061317486684723,-0.0387813074955985,0.49626605117486977,0.4049443312429171,0.6168866725696996,0.18116505270474798,0.04961362994913672,0.2677231408811839,0.11382111865264141,0.5125783510479901,0.41862682953931313,0.31448655420479044,0.05531555991666249,-0.07933304501918952,0.09571253813482244,0.024288580641800405,0.19246185651165693,0.27702053531972604,0.32526702044616973,0.1734179139408471,0.42162445129242093,0.02735109575796335,0.06194718366438489,0.024853488308582763,0.6894337129418482,0.5069520152786934,0.41304487394688916,0.12914458258265119,0.00906409495325537,-0.06270774271714655,0.21366729719620378,0.48689129786872937,0.37034877572559555,0.1700239607602748,0.12657795059467536,0.11858067943282748,0.11818498409577124,0.2471030284149214,0.010391855282357799
