,Temporal_Mid_L,Thal_IL_R,Occipital_Mid_R,Raphe_D,Caudate_L,Vermis_1_2,Cerebellum_Crus1_L,Rolandic_Oper_R,Cuneus_L,Frontal_Inf_Oper_L,Precentral_L,Thal_PuI_R,OFCant_L,ParaHippocampal_L,Vermis_6,Olfactory_L,Vermis_10,Thal_PuL_R,Rolandic_Oper_L,Thal_MGN_R,Frontal_Inf_Tri_L,OFCant_R,Occipital_Inf_L,Thal_LGN_R,Cerebellum_3_R,ACC_pre_R,Thal_LP_L,Thal_PuA_L,Heschl_L,Temporal_Pole_Sup_L,Cerebellum_10_R,Lingual_L,Vermis_9,Occipital_Inf_R,ParaHippocampal_R,Temporal_Sup_L,Precentral_R,Occipital_Sup_L,Temporal_Pole_Sup_R,Thal_IL_L,Parietal_Sup_R,Amygdala_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Thal_MDm_R,Supp_Motor_Area_L,OFCpost_L,Postcentral_R,SN_pc_L,Cingulate_Post_L,VTA_R,Cerebellum_10_L,OFCmed_R,Putamen_L,Parietal_Sup_L,Temporal_Pole_Mid_R,Temporal_Sup_R,Heschl_R,Parietal_Inf_L,Frontal_Sup_2_R,Vermis_3,ACC_pre_L,OFClat_R,Cerebellum_6_L,Insula_L,Olfactory_R,LC_L,OFCmed_L,OFCpost_R,Cerebellum_4_5_L,N_Acc_L,Thal_MDm_L,Thal_VL_R,Frontal_Med_Orb_L,Thal_MDl_R,Red_N_L,Fusiform_L,Paracentral_Lobule_L,Rectus_R,Lingual_R
Precentral_L,0.22466532520076066,0.24428641136533824,-0.13096042756006793,0.2978567374954845,0.1598745321936515,-0.05032354799695011,0.16352776058083343,0.4840840237014388,-0.06327393559425248,0.1014659424134817,1.0,0.3578464793865879,-0.2831789142638456,0.15728136084507593,-0.10499681427692481,0.11215728899045553,0.06245999916629465,0.17591449901744394,0.20430872253955112,0.17859162732473916,0.15655556610508095,-0.28412977084979274,-0.18133535290322034,0.4587634563690365,0.02002942167246775,-0.20236679864905355,0.3352926699960817,0.17590618301244404,0.3105619151404345,-0.45545474268794683,-0.0760417301610753,0.13456923207300003,0.08178013845182082,-0.171552202590602,0.3482742341813647,-0.19325373936944332,0.655257217306733,0.02492354113567679,-0.12371873645415483,0.16890064927389578,0.13182760356498563,0.1948627862359555,0.535714336437025,0.099158379692665,-0.04817036517700685,0.5819721043919338,-0.4069953390490281,0.44815866271419125,0.06055015420412368,0.4507281895645154,-0.048377152562418195,0.21842858032329773,0.10808959141714479,-0.23240912563774144,-0.06536335303452921,-0.13552003807625612,0.46105186460171665,0.23565924642762032,0.4268803942550507,0.13988016093612018,0.025737966078568233,-0.24396270719996724,-0.0865703579358615,0.13203202977510659,-0.16555453518851868,0.12569746057042475,0.0005096568779841703,0.11555973294661694,-0.3174268591201053,0.0008994942651821141,-0.3137371651621567,0.13509598027559247,0.48871416001241386,-0.006739275055351652,0.13492467777678482,0.19530524121689188,0.018751666135185998,0.5918775893962105,0.08400888910077772,0.18794897237600022
Thal_PuI_R,0.1410886641130009,0.07900327164147536,0.10435452873305093,0.24132118991433055,0.5305165070326872,-0.14313263863118114,0.049387896320870504,0.3691736574255081,0.22982300708775483,0.2792535386072788,0.3578464793865879,1.0,0.290174861957396,0.4403092333017335,-0.01087317915539517,0.46139246908062415,0.31835997206016037,-0.015190275087390336,0.5159494211102209,0.41932682348006994,0.33181618083574577,0.25324339514066957,0.005315494923107622,0.420619175662148,0.4262409935716848,0.18922139714856645,0.3263479001680186,0.43914514479194056,0.44966799209150166,0.032991314222446395,0.16029248579613306,0.03199547468260575,-0.1856327625833803,0.24534289579655463,0.37132582738443054,0.1257019147650254,0.6072710520762278,0.025029596818712863,-0.1344838825141045,0.41187992313182215,0.1690362749157088,0.4459228115754144,0.4968344628577253,0.09514499012987088,0.004975197593446206,0.5827733701758361,0.07920882579747908,0.5017442820815697,0.48202475153159974,0.6713214531906336,-0.01662432444135773,0.40070119411311156,0.12766516455044785,0.4162635262279749,0.09847968457531162,0.045673216952126776,-0.00016445965559500444,0.5094928663166016,0.1806556574661056,0.44892271235297804,-0.05445339957142242,0.20926484732036316,0.013967969071174991,-0.21045023217241576,0.40420129769804375,0.41756753966418547,-0.11831522891101566,0.08126464492421495,-0.01542498905661394,0.21026444139072212,0.32172769967137504,0.5370033702977984,0.47537939583762556,0.13172545087048748,0.16641544040310344,0.3513828701875049,0.26131805608249087,0.5006634955396277,0.40400487174416416,-0.02113517138010246
OFCant_L,0.03134334843495339,0.1736567073390754,0.2153209676882625,0.1562220726951594,0.4775865334138475,-0.4731435693050834,0.012350979420838697,0.18296015516670133,-0.046153633563371044,0.4129770651869262,-0.2831789142638456,0.290174861957396,1.0,0.43367071069758295,0.13161903870364672,0.5554961639977014,0.312317702106245,0.09637833130140663,0.3955501471230839,0.1685519515575197,0.4289571141552765,0.8542069790617587,0.12855632635837286,-0.0417331075557536,0.2907347137279689,0.8750174774706204,-0.14897144333228837,-0.11752330442822677,0.15868886458577544,0.6385683739413948,0.2866563193204925,-0.2482227369167554,-0.3181250769263048,0.23699664827549133,0.3458678429740874,0.2788975516780151,0.14692627376153472,0.1980020175335557,0.16256616581787775,0.14282845407242203,0.02078612704422101,0.577900490438004,-0.0619283336098947,0.2217145436109476,0.32532233964326196,0.29400184777193633,0.6634010062937431,-0.0020194696679772454,0.4628637332415644,0.28567984481148107,-0.029026003424467744,0.10125652693529537,0.17096044696627324,0.745035315004199,-0.2293932092222877,0.15601432317200514,-0.23398447303464584,0.29380406350570504,-0.47302337111934867,0.7791542747622164,-0.447916806517066,0.8597524104129634,0.606586856694878,-0.202971831250392,0.657386604724702,0.4943993235315849,0.12711363459185093,0.22230566918973127,0.5461699332689387,-0.17284910825957814,0.7162502554131592,0.1644246181397668,-0.12202936627658664,0.3617879667674081,0.005375065969808425,0.3754916472052996,0.17655988321292845,-0.11099786740774156,0.5367955475641678,-0.35407335323469613
ParaHippocampal_L,0.43345577963563847,-0.008603585570738344,0.16653606507007665,0.2575111688675304,0.40523328076294557,0.1360730114660297,0.0859141629798131,0.37652266080252905,0.23580273871257443,0.6866276711672128,0.15728136084507593,0.4403092333017335,0.43367071069758295,1.0,0.1900399198485721,0.5493594812292842,0.21148496004887432,0.22292724332820196,0.6477362517251255,0.333652101147986,0.32183274840245263,0.4582325399932405,-0.16128564738128698,0.3937620407384302,0.6617959741935202,0.3807253006548414,0.32719397971353753,0.33056500181799137,0.5957046494051339,0.5132008012088966,0.476664028388406,0.5224731702349871,-0.05316461593188123,0.2744807376426604,0.40248096552927587,0.7103198586973479,0.6638156383539926,-0.010944878567550402,-0.11274814195560605,0.5252413136325491,0.21589548521154858,0.38472248167686574,0.4970239405228081,0.07786654157264898,0.16587073983911463,0.568995849129471,0.38153284387515785,0.6236910367203035,0.5676566702964793,0.45725120446549505,0.1565865962627247,0.23439951360552094,0.19408113623789333,0.6650280621942634,-0.008857443201480058,-0.14136030893518842,-0.10084413566548617,0.5604768217553887,0.21449077017780593,0.5636553023590921,0.26701822814338955,0.18518269116943317,-0.15097857853296323,0.03167375322654106,0.7520272133143501,0.4159833408750176,-0.2689336303837909,0.24909322344270476,0.16537029468630038,0.475458821047898,0.32768206294166075,0.6077468069567281,0.4746345903255957,0.25925541718000167,0.30274148630574077,0.4542074487258527,0.8263839523243666,0.4612408692559001,0.43277592283428806,0.16435311607649283
Vermis_6,0.048373158909775046,-0.05390332573458234,0.1380475479481082,-0.14479427789920296,0.05227097709437972,0.03084440297860246,-0.030066049706433035,0.06737143012343073,-0.053710183794247864,0.12738246984410773,-0.10499681427692481,-0.01087317915539517,0.13161903870364672,0.1900399198485721,1.0,0.1134268351419471,0.1185276437050958,0.19931856211125282,0.08879674055538954,-0.14628765076299458,-0.029007032085255492,0.1073450962100634,0.0263109081186687,-0.0144095401801884,-0.0006880510029328555,0.08500783949196422,-0.04748270407778059,0.06696205020411067,0.09091766874342912,0.11263493312828818,0.019521079894798614,0.12550929241457598,-0.07040641691340153,0.10637693482009092,0.12187400588683153,0.11637024469677366,0.043234544428779366,0.045446628685858345,-0.09188723048153098,-0.04063888810032665,-0.1564429383145521,0.04637753435696963,0.1857904542844873,0.19782591725310938,-0.03223585292623766,0.08033754098684708,-0.011881951718847253,0.04306495987187773,0.012056594883770467,-0.0026079534852305364,-0.042875726965622966,0.05949935242903727,0.10003991224875068,0.10771758581064257,0.08497045738302521,-0.039984682509389254,-0.006507179423296428,0.0327099715520568,-0.0332065916694742,0.13405641621554754,0.01595566715243988,0.05546413300106678,-0.003945452356834188,0.09751070834999453,0.20744577620522162,0.22538518128067117,0.045014488776141386,-0.0004598958364362806,0.03406714119600743,0.07723971233651754,0.034576195591902045,0.038056005054401466,0.023837171663504884,-0.004123382205446985,0.22387968176868475,0.0014610291839953098,0.09293611865283613,-0.05884745092079669,0.13547101218187635,0.050462151793331314
Olfactory_L,0.29624495680939683,-0.14213635933607047,0.3215037442137649,0.17144514903532249,0.5824308761528257,-0.47353236324697395,0.05388105800260136,0.10794804384468346,-0.11444158534819941,0.36198602645099326,0.11215728899045553,0.46139246908062415,0.5554961639977014,0.5493594812292842,0.1134268351419471,1.0,0.39555844723096284,-0.038304467507673585,0.5125861554284403,0.4735815409840562,0.3276725245307331,0.596919653828791,-0.1666987421673255,0.28433049951916617,0.48618281538145375,0.4405651513853366,0.09586014737274229,0.08024014332823041,0.3440023629406584,0.15429288695235818,0.380556940542766,-0.1324988190952515,-0.3480006951801967,0.253082142041608,0.24465794890784529,0.16988213605135424,0.6236779580530535,-0.02991990369556642,-0.49453011739508657,0.09649069315089415,0.10980912507105862,0.8421478324846181,0.3802816821132716,0.1965205379065149,-0.14322217213746916,0.5409029592834209,0.16582452184535004,0.5086860895017372,0.43892944925246763,0.4623664934939101,-0.2305153381571262,0.6571849750484994,0.3769875635156631,0.5611056987337887,-0.09190194886264631,-0.2719188397697046,-0.37960260896354925,0.5550490427326242,-0.020914026330788142,0.6124571455562497,-0.35197441833851206,0.3722931565520752,0.015089186881804885,-0.030083532223100277,0.4719088039230357,0.7940717963882091,-0.13430948506204718,-0.03382019027703603,0.13185462899988776,0.0006124672604117434,0.5642559655618747,0.3290051690411302,0.054498435418189106,0.2169508503518217,-0.07645716472420189,0.22681310114555586,0.3493606240466577,0.47819219779538064,0.8510800407310383,-0.4658515700285014
Vermis_10,0.14416266237095,0.1052706684062533,0.33310798469806735,0.061531828479943304,0.367751485235444,-0.3941714966137828,0.08065150205758664,0.06813367483319033,-0.15986918335653147,0.17945762544194552,0.06245999916629465,0.31835997206016037,0.312317702106245,0.21148496004887432,0.1185276437050958,0.39555844723096284,1.0,0.025608862753517155,0.26273655080148445,0.18660060714326623,0.2696430499347266,0.3378495512958223,-0.1065016340408188,0.10544919282123315,-0.03569680588153757,0.2958972695676564,-0.017018505029506678,0.03339035923483202,0.21074924953184632,0.11044752582773065,0.11060595553010129,-0.12370377873852714,-0.06274414799715551,0.03458047396192758,0.23513418812532927,0.0015947846681214556,0.2993970589445165,0.1635000039740967,-0.21401809681751502,0.03721512924841365,-0.01776855459816054,0.4571078936478805,0.23801072943765664,0.15900977735930724,0.050870877837942176,0.38828118479704415,-0.026754264147761032,0.08373254060024661,0.30822107976431096,0.23478123140417922,-0.026271543431797807,0.2654933661360714,0.20673229987677302,0.3407222586645928,-0.10230618704991673,-0.06578717434758379,-0.1063171297903063,0.2962724090293121,-0.23729587676660183,0.31101138339360773,-0.43228425270203436,0.2508113180949332,0.10236405770497324,0.04673868606518212,0.21169626131209993,0.3661055269453785,0.2738150747248749,-0.08268993299134296,0.10320495722520398,-0.09374698093233097,0.32925922339455854,0.06102165278253081,0.019820857765992485,0.07111662054671009,0.08269806469892073,0.21398902722951835,0.013882731666393196,0.1053970493416618,0.44038626935484465,-0.20648437702257308
Thal_PuL_R,-0.11707700588771125,0.4793419215760362,0.10101715218804971,0.23781804621025254,0.039214376895989035,-0.09138922681063544,0.10922417628916925,0.28756131409945024,-0.18520193797176024,0.5022063221705313,0.17591449901744394,-0.015190275087390336,0.09637833130140663,0.22292724332820196,0.19931856211125282,-0.038304467507673585,0.025608862753517155,1.0,0.31201578612208347,0.053786888548397534,0.29238739428676375,0.07500802504969152,-0.04020776012579622,0.17833521541089045,-0.10584199329282074,0.31397666454135487,0.06506946058208557,0.14850170423003886,0.23018368005844395,0.1247959754664458,-0.09845644816538794,-0.04481330892327589,0.13419741896091306,0.016559066196408158,0.30772023237623347,0.04136306672610811,0.11123620290236419,0.23470700188109148,0.009121386349075507,0.17130566164295757,0.03033767723107928,0.03228825766016116,0.22135168618390308,0.1316828159459805,0.2207772868274717,0.06841548368759126,0.007362471718078501,0.008810714406919037,0.07669915196905955,0.06266054443028785,0.09764612499000341,0.014018817465221198,0.25830864140352805,0.07935299206715671,-0.08037822048999975,-0.06342804892351682,0.1906842045043755,0.25698643027288776,-0.06371536720159025,0.2788703999131089,-0.030579185886055616,0.15286381874118382,0.160383621619648,-0.09878794265477668,0.1423354342198135,-0.008585352923427374,0.1524999728390078,0.5446957523503714,-0.11275887201956873,-0.1884991111232561,-0.2701201719759885,0.06306485500780555,0.19519509166232787,0.45380188560434037,0.5846043126092991,0.33808723350386016,0.017772987272106282,-0.0820885918718745,-0.03743576858097619,0.10035526041039033
Rolandic_Oper_L,0.35490094943378764,0.23480288851299938,0.12536294471229784,0.5083841207051101,0.6748718211390489,-0.18046842099185229,0.19256132912665574,0.5503802966120679,0.0646951705618666,0.700329275410925,0.20430872253955112,0.5159494211102209,0.3955501471230839,0.6477362517251255,0.08879674055538954,0.5125861554284403,0.26273655080148445,0.31201578612208347,1.0,0.43517758749399027,0.5193973719444857,0.37463948742753733,-0.18105333994409914,0.6090532228311247,0.47172715021827544,0.32080392475427844,0.41507506328056926,0.3991312356282787,0.593005717141864,0.2738274320663606,0.36927670879419205,0.16351633762091017,0.09649385694653062,0.3026240783892104,0.5622905399830612,0.37363187560739375,0.5385397797157351,0.05745176300949791,-0.05281035129535728,0.5427237608792238,0.2721709201674771,0.42634137452576343,0.5716940191828883,0.1063352616571281,0.3169195859039636,0.5490472181696805,0.31498287957087634,0.435857074869053,0.5493041546365597,0.6510419979080638,0.21061319113777638,0.35498307118065214,0.06221658291277769,0.7019188964133092,-0.05792375253773113,0.024006765950535056,-0.012845354436314753,0.7232939466130309,0.13088217510078015,0.611619576304662,-0.04603741643387654,0.3094774654545875,-0.02935863024174272,-0.041169225656644645,0.7204472418399006,0.4443851361421395,-0.10114264165288701,0.26472213168875913,0.12851557298596242,0.1601246861658086,0.3613989756485323,0.6317336080431015,0.5509046700201289,0.2701364882343443,0.3115892003991025,0.5605026209374021,0.42127167660040443,0.34842300706517226,0.371284509754038,0.08104946638117665
Thal_MGN_R,0.23767738594619167,0.015066875314986022,0.10663833377687426,0.45285926064801485,0.4476458622278839,-0.2650669681663909,0.15810262990315885,0.14502033064305261,0.0799654319873092,0.25673195350081895,0.17859162732473916,0.41932682348006994,0.1685519515575197,0.333652101147986,-0.14628765076299458,0.4735815409840562,0.18660060714326623,0.053786888548397534,0.43517758749399027,1.0,0.18487423648001658,0.24024027150563118,-0.13056176028531,0.5485628091872424,0.3457593282574734,0.11444612187191822,0.2725910471444792,0.14688610903233681,0.18407263938535318,-0.03077849228417438,0.2620507300595424,-0.05097418381783611,-0.004343472820056902,0.21723498350454756,0.25024600544556475,0.05927441490199807,0.4728539044719093,0.06797263834152839,-0.2930182326285988,0.21941399367560066,0.15034435440122393,0.39789175969058177,0.29627562588506673,-0.055197145631437995,0.09809917382217302,0.3554317328164402,0.13869571610011064,0.4128769859144958,0.17561399768415395,0.5147266830050984,0.00017456094756736654,0.4403846839458466,0.09094781548752236,0.34061952519084965,0.10102852724140778,-0.1145680568402595,-0.16848971815674235,0.48957022132767797,0.14478611226589372,0.33297760850137886,-0.1367786147355704,0.0992050572789645,-0.11174104754790008,-0.0867299291003144,0.31072683437563753,0.30817207437042504,-0.25462128607763007,-0.0012349065838443032,0.007796137387853161,0.013481294306698756,0.20601837151765312,0.3764263924696767,0.2941266777984472,0.10238214294745075,0.040028165469497654,0.2969711813855998,0.2591850338306891,0.47628525388384935,0.3819755381655012,-0.23986148496460846
Frontal_Inf_Tri_L,-0.10032806700320304,0.41627588274717886,0.13329992427613233,0.29616517876296355,0.5290841446036367,-0.4599846037225645,-0.08396026149260197,0.4403361826768879,-0.17817386937407245,0.6097305124204008,0.15655556610508095,0.33181618083574577,0.4289571141552765,0.32183274840245263,-0.029007032085255492,0.3276725245307331,0.2696430499347266,0.29238739428676375,0.5193973719444857,0.18487423648001658,1.0,0.2983396755879623,-0.1129212791738188,0.166320503992618,0.014802096922746436,0.5093451829042117,0.2882907662485209,0.05156252300104657,0.26602796936700646,0.2185541862468335,0.06703317617426323,-0.06224434749829977,0.07247836054600172,0.11790137279693692,0.3886720518766679,0.11051882277249656,0.23702482048721052,0.135568498984591,0.07923876391048038,0.3414766150651205,0.09211818192138399,0.49496131868814097,0.33113145840889,0.1855998660193955,0.25015641762030333,0.3001454113150987,0.18474197044972218,-0.01612246772458652,0.37150907074008604,0.28047430181444255,0.20428620512081358,0.0924349182139921,0.03833127341844018,0.520962881736815,-0.19805869041957952,-0.17307230953627922,0.13215486752920086,0.4097597281101698,-0.2523031310393553,0.41780440671333774,-0.28695198996536675,0.5316403543569149,0.27394821174524053,-0.30138169009950627,0.3619081302787994,0.12234356934723013,0.260663876682918,0.6379400741336417,-0.15129343171296816,-0.18036143187902529,0.3573225820569793,0.17383806434576798,0.3163704632828033,0.6364712767892092,0.09456292886392619,0.3618086727991895,0.12089848335792172,0.04020291252461098,0.17267116232419702,-0.016997514323167335
OFCant_R,0.1403719449115717,0.10662244101987087,0.2587252674418143,0.03780697494331533,0.3728532389168325,-0.3703646018871496,0.02167852917199133,0.09800559842304721,-0.033181830819292074,0.4742111285994355,-0.28412977084979274,0.25324339514066957,0.8542069790617587,0.4582325399932405,0.1073450962100634,0.596919653828791,0.3378495512958223,0.07500802504969152,0.37463948742753733,0.24024027150563118,0.2983396755879623,1.0,0.09127646661687193,-0.05103883826707142,0.3689276980613503,0.7949089413094563,-0.17365505943483134,-0.058340033564048155,0.149404185072508,0.6176760507318209,0.3170233536698517,-0.2204533213715915,-0.2791845737958527,0.2664894462392173,0.2388374399523563,0.3091675054798187,0.21539143886385886,0.08151196491738502,0.03573956894319909,0.20501242566966593,0.020173643996737208,0.5497538787585728,-0.04001636853758149,0.2069341302140762,0.24227922347507322,0.29394929940928616,0.5579717700429621,0.05473979672320211,0.4520595363874435,0.26048295553348677,-0.04100063453399116,0.22335294777904616,0.25486906077975885,0.6762091530643727,-0.13086324305694438,0.11054198959757007,-0.34503062843732585,0.22409856292332261,-0.3613482785789905,0.7297521073838795,-0.34267568150040745,0.685165503137485,0.4625517164513654,-0.09829922163868855,0.6185571934347813,0.5085961717591708,0.03229523831385249,0.11021017373066996,0.61881472387149,-0.055028850056088895,0.6741537094859813,0.22041533897513582,-0.1761018499378415,0.2762808388290732,0.040885304888408545,0.31105207680675967,0.2718917894009761,-0.04139896757806516,0.59143917050607,-0.40875640738819585
Occipital_Inf_L,-0.04410631731478434,-0.012326095406235105,-0.05900388480673031,-0.14906947268981133,-0.15304292600541738,0.03272483954008395,-0.07930197867929652,-0.137824407206369,0.12339410176054694,-0.1415030458718876,-0.18133535290322034,0.005315494923107622,0.12855632635837286,-0.16128564738128698,0.0263109081186687,-0.1666987421673255,-0.1065016340408188,-0.04020776012579622,-0.18105333994409914,-0.13056176028531,-0.1129212791738188,0.09127646661687193,1.0,-0.15202040525235885,-0.09871882586745179,0.07857707346421856,-0.1600066922857243,-0.12668598274836285,-0.19547671977196543,0.11364364358670008,-0.1987079067935708,-0.1140244129486044,-0.10048704695489116,0.05260483601191175,-0.11991210306322056,-0.020082608026246035,-0.18343635594374055,0.013807774467605593,0.2109470289667661,-0.09982736967533568,0.0021948568038535564,-0.15884861785765844,-0.27773521860472944,0.18885765191721257,-0.06368053602125803,-0.17909474728040034,0.18031896050888094,-0.16571897603736258,-0.08344998284731237,-0.14883374194638202,-0.08149020740403108,-0.22186829064678568,-0.18509836085066345,-0.05076556248542256,0.11347940199110629,0.29028414317320883,-0.05282518964478117,-0.1935698501801583,-0.1608158199435084,-0.0164405130060885,-0.02500777157937137,0.11837632882725786,0.17240354292646143,-0.12396187882438858,-0.042761584009275176,-0.05275367650128225,-0.007680424575011511,-0.05863988889618416,0.19033185950920672,-0.05457541667360593,0.038110143062469785,-0.1676293793293855,-0.2161542596109853,-0.0639350674208395,-0.1395997956557294,-0.025647896031677046,-0.08078629051279715,-0.23447132748531269,-0.09377731928132696,-0.06827783598104917
Thal_LGN_R,0.3141581866405844,0.16878524562155706,-0.0955874637407618,0.588954132671345,0.42738744478502094,-0.034945288903097886,0.21163196651532049,0.4792129159978471,0.18108944519166345,0.3333253028008691,0.4587634563690365,0.420619175662148,-0.0417331075557536,0.3937620407384302,-0.0144095401801884,0.28433049951916617,0.10544919282123315,0.17833521541089045,0.6090532228311247,0.5485628091872424,0.166320503992618,-0.05103883826707142,-0.15202040525235885,1.0,0.3526553624559686,-0.07533431913417528,0.5873697759977952,0.42526696061036506,0.4007077643513398,-0.2076843483371506,0.2791920758630427,0.16379499703758787,0.170727028203562,0.062270484412825844,0.46079419207514566,0.056543905194355405,0.529538916452466,0.0563424407661083,-0.10895436930112976,0.37934119012918366,0.3694651073840201,0.19932979046975044,0.5573281162417014,-0.04171923189132383,0.1660542853359867,0.41912822799801663,0.06587624325539425,0.5682409169706503,0.239113170739651,0.6550880854672844,0.1835756055545973,0.4292042733696744,0.062129804334037746,0.2707099564413208,0.09299036680430162,-0.017648516397207714,0.1558859001007547,0.5751406585924699,0.48194640782787235,0.2964178866741362,0.09668885475338686,-0.12718033433085862,-0.19127579677637946,0.03450150267333314,0.295277486827878,0.1966612856682687,-0.280142451110355,0.12793617775366428,-0.09758975383282183,0.09304753920628593,-0.07161040584504973,0.475410455469859,0.6496748768764263,-0.014635763189910877,0.23765073933751943,0.4078248661859521,0.2580314180832948,0.606617079718198,0.15012459536260878,0.094329691635499
Cerebellum_3_R,0.2764570991661738,-0.28560857797534744,0.08851742134547594,0.07244665099051668,0.28773456131652314,0.3126046470935327,0.014580069820522496,0.1678122961160936,0.45254711374892254,0.35041821345114993,0.02002942167246775,0.4262409935716848,0.2907347137279689,0.6617959741935202,-0.0006880510029328555,0.48618281538145375,-0.03569680588153757,-0.10584199329282074,0.47172715021827544,0.3457593282574734,0.014802096922746436,0.3689276980613503,-0.09871882586745179,0.3526553624559686,1.0,0.11937053490039126,0.3830660275685542,0.48632044299055915,0.4342147774280013,0.2891686329849951,0.48407322454152485,0.2800190143103541,-0.3014349283910795,0.28452911070469955,0.1375470395492045,0.5178470648153124,0.4705585402928916,-0.21245514354271838,-0.11316222533349173,0.439759558711172,0.2948115661943406,0.20826574167180295,0.3117952494333295,-0.09234781571745226,-0.06622847422401731,0.3278711532113807,0.3282115556363275,0.6492031967332477,0.39718080049065546,0.43589845034327224,0.07253169090243135,0.35271592092169346,0.03538197922601508,0.4699653054486117,0.09338401598733784,-0.04161822706253174,-0.3367071193062878,0.3575789222217699,0.4239126324114689,0.4120234726202158,0.43327248669818325,0.07150016508430382,-0.22006126710272392,-0.05588137482301571,0.5685741045013746,0.37375854784983026,-0.5465821194319428,-0.06296434008070824,0.2704745400927116,0.5978529171633831,0.34175678195584824,0.6860800550020052,0.31549671535642093,-0.030384501456575303,0.08722499252955934,0.22778084040708946,0.6821905338200117,0.5287088477098144,0.3341686971827122,0.024569387514230108
ACC_pre_R,-0.05396033863865033,0.3638364199536041,0.15805745221271728,0.13725039402260641,0.38163516153967586,-0.4722934007852392,-0.039997093535434444,0.25648559675622057,-0.21426729789718263,0.4709342297847486,-0.20236679864905355,0.18922139714856645,0.8750174774706204,0.3807253006548414,0.08500783949196422,0.4405651513853366,0.2958972695676564,0.31397666454135487,0.32080392475427844,0.11444612187191822,0.5093451829042117,0.7949089413094563,0.07857707346421856,-0.07533431913417528,0.11937053490039126,1.0,-0.15850778117226103,-0.16358051482532693,0.10056154638231316,0.5670573196714959,0.15767690878365445,-0.260680892279336,-0.2237171075817546,0.14457161424170892,0.3709357510350007,0.16454181162530876,0.1129036722419117,0.3099870833569627,0.1817256078147178,0.1319890264648388,-0.04940334086954859,0.5390323043014971,-0.042065408626329966,0.24528108568768522,0.397773079501301,0.25616931807268134,0.530480840806383,-0.11459285559296341,0.35862168824605517,0.2030360498043201,0.06733655730055695,0.04279781471896988,0.24962449937711076,0.6085725896593402,-0.22629318398372536,0.04658756597002612,-0.06773540290955395,0.2202580927643945,-0.5502574650046811,0.7544299141158385,-0.4357233108211236,0.8466776871580206,0.6813336519813212,-0.1843468444613388,0.5059145804250372,0.35692061498442323,0.2359954792876262,0.412847806929324,0.42522431936026606,-0.25591120159605496,0.5444062270273768,0.01564492653490195,-0.09883318811997575,0.488443894017701,0.10281055828999244,0.3721364099195075,0.08986535786722331,-0.18878892689750926,0.44256458428145207,-0.30998605819490194
Thal_LP_L,0.03986812053156205,0.0031677420606517764,-0.050190606083328544,0.36761338591464804,0.2631190782191109,0.169596775350736,0.07205105107532829,0.35082751893362346,0.2953453061591305,0.3089962547575153,0.3352926699960817,0.3263479001680186,-0.14897144333228837,0.32719397971353753,-0.04748270407778059,0.09586014737274229,-0.017018505029506678,0.06506946058208557,0.41507506328056926,0.2725910471444792,0.2882907662485209,-0.17365505943483134,-0.1600066922857243,0.5873697759977952,0.3830660275685542,-0.15850778117226103,1.0,0.4710143513868734,0.25459226221762,-0.17397294066749097,0.14206693532112658,0.20689218967991185,0.08855550367215947,-0.06662390541219977,0.1816171538833098,0.08359304708500465,0.3166245388831905,-0.15330628781363936,0.0017225202590325324,0.4101619987863189,0.3475811087816063,0.03937329542233153,0.5042207480327321,-0.23862158200109965,-0.02163683108404464,0.1454226664567196,0.0286552940130952,0.4904127747369947,0.10663905720342344,0.31664371287924503,0.21034292544451533,0.24532908368645606,-0.07409797451027804,0.1674989306461327,0.06374313858809401,-0.12794523725504936,0.08580305047948006,0.36814807777173575,0.5570930676880346,0.07070318520972896,0.3186996606978088,-0.16444673009082691,-0.26570603086063777,-0.23202334834619254,0.1560529825853131,-0.10021698943051802,-0.3467946209340345,0.3154305980634229,-0.2710967377253407,0.2736574100617664,-0.0910280518097082,0.4629463840836272,0.6888512535984329,0.1610266444168696,0.1726989287081718,0.16976824963329046,0.33973066472426855,0.5509122225582906,-0.08565470657657898,0.15258268339192949
