,Thal_PuM_R,SN_pr_L,ACC_sup_R,Precuneus_L,SN_pr_R,Thal_PuA_R,Thal_AV_L,Temporal_Sup_L,OFCpost_R,N_Acc_L,OFCant_R,OFCant_L,Frontal_Inf_Oper_L,Thal_PuL_R,OFClat_L,Occipital_Sup_L,Lingual_L,Thal_PuI_L,Frontal_Inf_Orb_2_L,Thal_VL_L,ACC_pre_L,Vermis_10,Cerebellum_4_5_R,Thal_MDm_L,Frontal_Sup_2_L,ACC_pre_R,Cuneus_L,Lingual_R,Cerebellum_Crus1_L,SupraMarginal_L,Thal_LP_L,Thal_LGN_R,Temporal_Pole_Sup_R,Cerebellum_4_5_L,Calcarine_L,Thal_LGN_L,Vermis_4_5,OFCmed_L,Cerebellum_6_L,Thal_IL_R,Cerebellum_7b_R,Temporal_Pole_Mid_R,Vermis_8,Temporal_Pole_Sup_L,Raphe_D,Cerebellum_Crus2_R,SN_pc_R,Cerebellum_9_L,LC_L,Thal_MDl_R,Cerebellum_10_R,Parietal_Sup_R,Thal_IL_L,VTA_L,ACC_sub_R,Hippocampus_R,Cerebellum_9_R,Red_N_R,Precuneus_R,Thal_VPL_R,Putamen_L,Frontal_Inf_Orb_2_R,Caudate_L,Frontal_Inf_Oper_R,Cerebellum_Crus1_R,ACC_sup_L,Thal_AV_R,Fusiform_L,Cerebellum_8_R,Precentral_L,Red_N_L,Supp_Motor_Area_L,Thal_VA_L,Frontal_Sup_Medial_L,Thal_MDm_R
OFCant_R,-0.2323201765822715,0.3315187057599986,0.5406856387723467,-0.3296873960821404,-0.5275494822537335,-0.20709643859663762,-0.02592440861083348,0.3091675054798187,0.61881472387149,0.6741537094859813,1.0,0.8542069790617587,0.4742111285994355,0.07500802504969152,0.8293745227609585,0.08151196491738502,-0.2204533213715915,0.12697891233710554,0.7336231523636247,0.04732469690556079,0.685165503137485,0.3378495512958223,-0.11786840762806805,0.22041533897513582,0.730807022059552,0.7949089413094563,-0.033181830819292074,-0.40875640738819585,0.02167852917199133,-0.3234612557569593,-0.17365505943483134,-0.05103883826707142,0.03573956894319909,-0.055028850056088895,-0.4111085067857856,0.1704128593753187,-0.09765227107032798,0.11021017373066996,-0.09829922163868855,0.10662244101987087,-0.08364921957769221,0.11054198959757007,-0.25070888823299636,0.6176760507318209,0.03780697494331533,0.3617415312989763,-0.12216415168743205,0.32295381379096033,0.03229523831385249,0.040885304888408545,0.3170233536698517,0.020173643996737208,0.20501242566966593,0.3613034017986976,0.6320978466631568,0.39225401119092074,0.31676034554616034,0.1511398659239973,-0.18476166680437234,-0.05958430539287671,0.6762091530643727,0.5868140393620264,0.3728532389168325,0.038341557126591874,0.03364497733115296,0.6874787354573751,-0.02089600216567125,0.2718917894009761,0.11761223524616186,-0.28412977084979274,0.31105207680675967,0.29394929940928616,-0.08904172504482603,0.6461804555607557,0.24227922347507322
OFCant_L,-0.21247642253826166,0.4287199378968933,0.5709738859074757,-0.43187328700002875,-0.5514243939511165,-0.14186947580522288,-0.07564866628938148,0.2788975516780151,0.5461699332689387,0.7162502554131592,0.8542069790617587,1.0,0.4129770651869262,0.09637833130140663,0.8027503397584589,0.1980020175335557,-0.2482227369167554,0.1825808690112952,0.7888122111234749,0.07353640802201113,0.8597524104129634,0.312317702106245,-0.14931650919206943,0.1644246181397668,0.849184968453254,0.8750174774706204,-0.046153633563371044,-0.35407335323469613,0.012350979420838697,-0.45404097866245663,-0.14897144333228837,-0.0417331075557536,0.16256616581787775,-0.17284910825957814,-0.48447273076505376,0.26122774496991885,-0.06330632219305664,0.22230566918973127,-0.202971831250392,0.1736567073390754,0.023806885583031196,0.15601432317200514,-0.42002621949198066,0.6385683739413948,0.1562220726951594,0.36180268298037127,-0.1648711888581899,0.3839652092729602,0.12711363459185093,0.005375065969808425,0.2866563193204925,0.02078612704422101,0.14282845407242203,0.23811691006440405,0.6037079263291051,0.48275760383557753,0.33251807787383636,0.24075744237435917,-0.21019443315383776,-0.03926904414502976,0.745035315004199,0.7356293409372593,0.4775865334138475,0.14585848485918212,0.012384466090852992,0.7494559383078478,0.026058235136032733,0.17655988321292845,-0.018388847904351305,-0.2831789142638456,0.3754916472052996,0.29400184777193633,-0.06373200237762398,0.7219370001438591,0.32532233964326196
Frontal_Inf_Oper_L,0.18110896110486682,0.5065229739689353,0.41824517977299247,-0.022074525051501415,-0.27807901254901457,-0.09709249623120363,-0.10662981210281412,0.5456727832223163,0.07290301229724755,0.2440080807610338,0.4742111285994355,0.4129770651869262,1.0,0.5022063221705313,0.4551902175306635,0.0270288339175729,0.2757080854658983,0.3703272214323635,0.6162759096252045,0.5898387267603064,0.2911493601134406,0.17945762544194552,0.13437897165970866,0.4809289283686154,0.5353984574863807,0.4709342297847486,0.011448563810338102,0.13737017738874727,0.07117428976756292,0.10536958978271847,0.3089962547575153,0.3333253028008691,0.003854029974884359,0.1161794358411249,0.023848122787154966,0.3607212146841868,0.32784049055435205,0.5491200762563623,-0.032731661198531735,0.3362491207304103,0.07242822184366059,-0.12118847721957697,-0.13212518502329812,0.5125467309499505,0.3283835316607771,0.11677546040812609,0.04721571148502896,0.38102820987251906,0.019017964198625982,0.39768185962685265,0.3379244911828263,0.20188345305493,0.5669193761338632,0.2788725360115606,0.026806143627414052,0.5994034019129177,0.32345454393438383,0.3249796250972446,0.1485835407997931,0.3978427346815709,0.6438048614792667,0.5033531961673487,0.36384301519681456,0.5944840606180161,-0.042823343983341165,0.4547779802772128,-0.09129407949232883,0.5035204046848695,0.281924714502308,0.1014659424134817,0.5593666882188588,0.3542262576356776,0.40511889864299827,0.500962549904625,0.32684000419644804
Thal_PuL_R,-0.03453529826097293,0.2696779281401089,0.04582515372524994,-0.1412524046475342,-0.09974641091399532,0.0036143407481106166,-0.5085270960697809,0.04136306672610811,-0.11275887201956873,-0.2701201719759885,0.07500802504969152,0.09637833130140663,0.5022063221705313,1.0,0.006383803739414193,0.23470700188109148,-0.04481330892327589,-0.06410863002653859,0.17925673430703937,0.3555569505265241,0.15286381874118382,0.025608862753517155,-0.051056346721730386,0.06306485500780555,0.24579725104151925,0.31397666454135487,-0.18520193797176024,0.10035526041039033,0.10922417628916925,-0.22092963010497826,0.06506946058208557,0.17833521541089045,0.009121386349075507,-0.1884991111232561,-0.1436564654136304,0.04949726264587592,-0.08094423380664803,0.5446957523503714,-0.09878794265477668,0.4793419215760362,0.28353096773194675,-0.06342804892351682,-0.01942648952081027,0.1247959754664458,0.23781804621025254,-0.022553455315240757,-0.2777419913148339,0.1697804176007914,0.1524999728390078,0.5846043126092991,-0.09845644816538794,0.03033767723107928,0.17130566164295757,-0.12244270893150153,-0.1161940173923991,0.3019809873101944,0.17706510506083323,0.275435825567676,-0.15405015036514877,0.16147512333506375,0.07935299206715671,0.24274650072684498,0.039214376895989035,0.47082594225887475,-0.1412873238109713,0.14728959894250476,-0.36624047103556995,0.017772987272106282,0.1384623986009877,0.17591449901744394,0.33808723350386016,0.06841548368759126,0.2353857741972923,0.24012787083195702,0.2207772868274717
OFClat_L,-0.19374482052950212,0.3739944625544672,0.4695910500399382,-0.2939712643783026,-0.5170159824095432,-0.36506605596335406,0.17272377440928066,0.5296891760227477,0.5483673920022745,0.7051458217827113,0.8293745227609585,0.8027503397584589,0.4551902175306635,0.006383803739414193,1.0,0.07542052035027265,-0.04076076709418929,0.08033780263728527,0.7860456496715932,0.056277403934750045,0.617691706585965,0.2925406467876563,-0.029553319580212272,0.3028809689965063,0.6118463400508792,0.6770595498898261,0.05561245360585312,-0.2865558205621967,-0.06514793863817975,-0.23085331017819663,-0.19411094640748514,-0.17511934667608095,-0.01393433850793665,0.07511100749299596,-0.26774591403396114,0.14291092808034003,-0.08038655757399146,0.03941981999561833,-0.06625018898937236,-0.06293919304817024,-0.07332826580420669,0.11073064202147527,-0.19866698079640993,0.7768857026765565,-0.10945228899936121,0.3217552635815035,-0.12697989052836056,0.3187100101901644,0.05431134713182488,0.001719549243379195,0.3093729221671411,-0.009414836511142962,0.18474065000463494,0.45077438154749855,0.5339052143471215,0.2958039453207824,0.20146780957865448,0.036057072029245345,-0.13552777750994152,-0.08883035870444503,0.708001352012708,0.4407548308950413,0.2886151519185727,-0.05700668511218464,0.1362918361013385,0.682786453056444,0.09292685323416723,0.3598745766643159,0.14157908635869484,-0.4396548503141194,0.26802837898069504,0.19269727399006306,-0.05089024195022375,0.5820255286084483,0.2138019662415316
Occipital_Sup_L,-0.12026470623803698,0.2075354615641041,0.16168130274345655,-0.20999137574976515,-0.16594581590514862,0.13911609284035256,-0.07702322901295851,-0.09474387852314684,0.002144285399698528,0.12904299097852265,0.08151196491738502,0.1980020175335557,0.0270288339175729,0.23470700188109148,0.07542052035027265,1.0,-0.061533187931325124,-0.06692100853591551,0.09444106513087433,0.09107616095994213,0.328344266570575,0.1635000039740967,-0.19116868963845365,-0.13531278110531406,0.20890586318197227,0.3099870833569627,-0.20177844432664693,0.03184625497405649,0.05794840290519012,-0.3870216951476367,-0.15330628781363936,0.0563424407661083,0.09498824398525933,-0.21247132401802862,-0.2357878297571596,0.06090791836536982,-0.129812102435739,0.07812617934668789,0.1641185523732318,0.3291594647694293,0.17002967940266014,0.15837597213272162,-0.27762379189096426,0.07931493562290354,0.089829110866585,-0.08043682830137568,-0.24467363122386118,-0.015462195588761826,0.29864411904937394,0.11995854509044737,-0.11181314011972164,-0.057678951763554843,0.022647006314008414,-0.15250295359450758,0.17534681980296873,0.17332778298098217,-0.040973711556217075,0.27938046027718433,-0.26961681502771745,-0.006287601497636593,0.13614849227061937,0.18591189469444422,0.22790318064620976,0.15968978291338864,-0.21185788279334336,0.21786435155302014,-0.05426728644447408,-0.20189661161386707,-0.21726056541568037,0.02492354113567679,0.228589738525401,0.14311376053282843,-0.02608395233991453,0.20141361039526456,0.34445409868276566
Lingual_L,0.5060833781394015,0.2379748956169383,0.278941208639798,0.4301021903392393,0.1339399620963524,-0.2100044368867426,0.4697449944101641,0.6893982805834594,-0.03656575193412242,-0.0335867305980423,-0.2204533213715915,-0.2482227369167554,0.2757080854658983,-0.04481330892327589,-0.04076076709418929,-0.061533187931325124,1.0,0.09173826355580124,0.07106764899054833,0.19997370914267237,-0.34255829647754277,-0.12370377873852714,0.44314016459920846,0.36434546987851685,-0.15637638957668215,-0.260680892279336,0.2962662088577279,0.751139067350325,-0.08844597310268151,0.6186000347279222,0.20689218967991185,0.16379499703758787,0.13048953904847235,0.6907723867326643,0.719414491846771,0.421831300674131,0.6325303421233368,0.0012933608813278698,0.2609321633709086,-0.11347776679568879,-0.03551803242706781,0.028181694495869228,0.2616563356800216,0.249513011588241,0.044326278601424116,-0.23796728022206456,0.25901375336782023,-0.07522680691615617,-0.1333984307287541,0.1211298234313431,0.23210420093639103,0.20579061358464562,0.3721100365596751,0.17956969552988808,-0.29013401826583074,0.22956698823813626,-0.34883156272426596,-0.02539979733364675,0.44395454113203214,0.36689380035315355,0.13775498650909676,-0.17313776323163668,-0.050602838676081646,0.25135857180391835,0.006973629356661413,0.10605180376672126,0.2562007572454431,0.6424265318297223,0.19410254527039397,0.13456923207300003,0.21377574485937725,0.26815863976088783,0.24937218297454658,-0.05518961657716384,0.19472675709879742
Thal_PuI_L,0.40504699418112644,0.31820719233933575,0.3054452148457938,0.27188610928110496,0.05273986589491061,0.1868145813003317,0.13592503533711894,0.18521154277748886,-0.02581384345689895,0.28992592471261247,0.12697891233710554,0.1825808690112952,0.3703272214323635,-0.06410863002653859,0.08033780263728527,-0.06692100853591551,0.09173826355580124,1.0,0.3302891959512871,0.43335848229798984,0.2153887542375025,0.049104166207676644,0.3670771846931611,0.5148490132356468,0.32294885219198216,0.07064453883862977,0.2878276291892582,0.10562644311566259,0.022503377302564364,0.2776070378089924,0.5084917410665195,0.4239984001696303,0.15253407557557863,0.2031706061544852,0.16909571746914678,0.4044433893378341,0.37110505031429375,0.229950587188613,-0.20387785213106888,0.10962198953155208,-0.0748121883555032,0.0718700878891538,-0.04960306089481995,0.09108326269577958,0.33385907210745,0.18135868500121718,0.43397631418551413,0.24461371759761,-0.21257043426894878,-0.003099351375119711,0.1971425396437846,0.3064503012286762,0.45895997545407624,0.22454378080059761,-0.08641616974071986,0.46445957773221785,0.3419890053813717,0.35786804298876673,0.467976439488554,0.48457952400654347,0.4481901622113361,0.41768155292275566,0.511739080955035,0.3944280744603636,0.1406446833970142,0.1517730596768083,0.11163052234218764,0.30724342702344853,0.22708127456039195,0.1138197306557927,0.27325571401277815,0.24021498113243667,0.4866680847660686,0.08819512898282614,0.23400448849021624
Frontal_Inf_Orb_2_L,0.037917985884094056,0.5861845151638475,0.5794073406468666,-0.10509394354723485,-0.38814622343456623,-0.2662209978774209,0.09226163720189236,0.5982058591623213,0.5475127235354461,0.5771526650226674,0.7336231523636247,0.7888122111234749,0.6162759096252045,0.17925673430703937,0.7860456496715932,0.09444106513087433,0.07106764899054833,0.3302891959512871,1.0,0.24091224924897128,0.5780470370419122,0.20622842598457128,0.21875375867345273,0.44858719919655815,0.6785282682231294,0.6544119761418308,0.18818783076160797,-0.13783952729935897,0.13448952635261116,-0.09394523437147471,0.09102113199530698,0.1387506841784799,0.14706493825928252,0.11659721200531277,-0.08082115081329581,0.3439144026873395,0.1294825324855363,0.23072578427032928,-0.04235771570621457,0.07429454021366687,-0.1223988618971118,0.15555893504820367,-0.2637536575836696,0.7989304667520967,0.21367884419912503,0.29472119572342803,0.02148509997950442,0.4442937888156147,-0.10382389816733906,0.149724034001648,0.5034916223089677,0.15623533153579172,0.42826037372545234,0.3540762411579553,0.2484533393005683,0.509290481066365,0.32490595055955895,0.2533968393198599,0.04526218653291633,0.13512071237368187,0.8514449053247205,0.6935797507449122,0.4017535799218013,0.2519715381605532,0.018616134738529095,0.7595387671205318,0.025225703249484453,0.45008436739949975,0.18369778739511977,-0.3114195447165988,0.4525842475576703,0.23106374070155092,0.18826908495988767,0.5850000743835962,0.35654984199862017
Thal_VL_L,0.49315990586067654,0.39375103287098756,0.2277829782079141,0.14327684328998436,0.04315060833418995,0.2933216451929075,-0.02879850582032039,0.20248967529392012,-0.23437104935548944,0.11740374712264953,0.04732469690556079,0.07353640802201113,0.5898387267603064,0.3555569505265241,0.056277403934750045,0.09107616095994213,0.19997370914267237,0.43335848229798984,0.24091224924897128,1.0,0.08223648980419919,0.11907663154380815,0.22627487149802034,0.5636700792384272,0.2936296291337394,0.122027822839397,0.10552200262930159,0.21081505452936725,0.07279557763079157,0.1885703756055985,0.5230234299073457,0.4470334535789611,-0.035504941058792955,0.14281429390746722,0.06382026015877898,0.38330819442904085,0.2623708145602306,0.4746702168914302,-0.19875060037348058,0.2734132743236096,0.07730774146021338,-0.1473839660775156,-0.008679014525165571,0.04485185603587311,0.38829333746842737,0.1817069749038472,0.3074104923207725,0.3042234341590288,-0.04112762381166892,0.43674989358432875,0.21842378984115407,0.14904579119086891,0.5406589713474717,0.2636842928631887,-0.13472238159184913,0.5387230590328463,0.3585655062991008,0.4311567369626286,0.3273026374581504,0.6764107324267776,0.45812286935812135,0.36810494986454745,0.44218700615498463,0.547726082450161,0.05852894729687688,0.08842075931975019,0.09914459977926147,0.29162010294385166,0.2989543181480003,0.21337805732598394,0.44649357196891504,0.2896170446321091,0.735941528140863,0.19166844106257747,0.22987722967742563
ACC_pre_L,-0.25357981125970525,0.34740425620047943,0.4934026391582876,-0.5569519268210084,-0.5327939915532452,0.007209129805981665,-0.10925936001632092,0.053906551776099675,0.39975536486505775,0.6702165753903201,0.685165503137485,0.8597524104129634,0.2911493601134406,0.15286381874118382,0.617691706585965,0.328344266570575,-0.34255829647754277,0.2153887542375025,0.5780470370419122,0.08223648980419919,1.0,0.2508113180949332,-0.26230252867104514,-0.03600201372667259,0.7645197912533098,0.8466776871580206,-0.16097182077461047,-0.2903768194845563,-0.15227652487397336,-0.5752067368488392,-0.16444673009082691,-0.12718033433085862,0.27265992574086545,-0.25965256540074527,-0.5342334744198814,0.15019883650923235,-0.09834157760777838,0.2677825553649433,-0.2686386245126037,0.35111260674885486,0.1976520154251492,0.22205714530012619,-0.3929005732767381,0.45843939469664685,0.14996456801767688,0.2203203598227012,-0.24025895846872924,0.2789764691087648,0.31317854658339594,-0.07909461877500065,0.032175601581295336,-0.03546860448705955,0.04419903975618306,0.024592354922105025,0.5823801892276255,0.4253986378431574,0.2984092338615427,0.25432351780169815,-0.35804608505350954,-0.0163208160523415,0.5804027801722906,0.651908236439698,0.5175592189555184,0.2085721562689639,-0.014954607487238723,0.68081391840531,0.06537890548088629,-0.02802309022622094,-0.1316920678231064,-0.24396270719996724,0.31464895856019504,0.24114537863955526,-0.11300787766775536,0.6803184120597798,0.4253345435273818
Vermis_10,-0.2147024025998014,0.2520723313866027,0.06180709765301073,-0.25745215946739247,-0.26440613938036645,0.027324084240556663,-0.12553082123650192,0.0015947846681214556,0.10320495722520398,0.32925922339455854,0.3378495512958223,0.312317702106245,0.17945762544194552,0.025608862753517155,0.2925406467876563,0.1635000039740967,-0.12370377873852714,0.049104166207676644,0.20622842598457128,0.11907663154380815,0.2508113180949332,1.0,-0.27664803038854346,0.06102165278253081,0.34778469861177685,0.2958972695676564,-0.15986918335653147,-0.20648437702257308,0.08065150205758664,-0.23535818097554956,-0.017018505029506678,0.10544919282123315,-0.21401809681751502,-0.09374698093233097,-0.4357783005382261,0.25298108129980995,-0.20636616781656789,-0.08268993299134296,0.04673868606518212,0.1052706684062533,-0.08507029037779289,-0.06578717434758379,-0.37371976089643416,0.11044752582773065,0.061531828479943304,0.1518243686442656,-0.10052903538162354,0.26768369722930146,0.2738150747248749,0.08269806469892073,0.11060595553010129,-0.01776855459816054,0.03721512924841365,0.27375719912071217,0.4096314105885131,0.2786788779651013,0.17637013168143462,0.35170459793842235,-0.2306334190355128,0.06369085566440251,0.3407222586645928,0.2842179340951604,0.367751485235444,-0.020770295968080853,-0.07982669258330122,0.10477421709165088,-0.10397820011075042,0.013882731666393196,-0.12849701548473366,0.06245999916629465,0.21398902722951835,0.38828118479704415,0.036653315897394595,0.19394122251248205,0.050870877837942176
Cerebellum_4_5_R,0.729433270046001,0.3128113512009881,0.30705435440645945,0.7412941815592649,0.5248948924695949,0.002304026211184203,0.395763171295371,0.40228504401108317,0.1991289719959588,-0.049663902299591674,-0.11786840762806805,-0.14931650919206943,0.13437897165970866,-0.051056346721730386,-0.029553319580212272,-0.19116868963845365,0.44314016459920846,0.3670771846931611,0.21875375867345273,0.22627487149802034,-0.26230252867104514,-0.27664803038854346,1.0,0.6035292165775873,-0.043629387938632094,-0.3249849971448069,0.5873770025331373,0.4146085734279892,0.0962182556007023,0.6647251491522423,0.43663490528505144,0.445440813865771,0.21016919904582781,0.677096178876089,0.6973782010662414,0.2179771329245092,0.26500796490099476,-0.12174794270499666,0.03152781200131738,-0.1916462152206675,-0.09673474783201792,0.22671754522849108,0.45604124007943714,0.07213128005151774,0.17622497482977803,0.025491418708163734,0.637418199257754,0.10308674556106351,-0.549516873643547,0.235669586203851,0.30600557540119616,0.33819245172195106,0.48405004812087526,0.33682600158364895,-0.35192283137348956,0.27273790150460325,0.0356140600124168,0.09232014579329649,0.7414283193361504,0.5041999255518744,0.17738902601923515,0.06190041976697813,0.08856604673016374,0.1770539503311387,0.3578265757186803,0.0340678146071977,0.18358172054637975,0.48722052405627025,0.5886161380724785,0.03687726719164354,0.16719013505890604,0.10052975722797698,0.45766358319352635,-0.04862181280427336,0.0928272732082721
Thal_MDm_L,0.6273964045580063,0.4671153604315277,0.40699566724641184,0.4507739825862029,0.20675475343473115,0.09616203750616475,0.29763308219171236,0.48855169209264815,0.1438760939463696,0.25778741736639516,0.22041533897513582,0.1644246181397668,0.4809289283686154,0.06306485500780555,0.3028809689965063,-0.13531278110531406,0.36434546987851685,0.5148490132356468,0.44858719919655815,0.5636700792384272,-0.03600201372667259,0.06102165278253081,0.6035292165775873,1.0,0.32845780113744427,0.01564492653490195,0.3621264780451481,0.21964803293025686,0.2177307746449127,0.4794020200158609,0.4629463840836272,0.475410455469859,-0.049833444969986186,0.4754640138427659,0.3074607851101788,0.45458426338170005,0.27486768730767464,0.06798072859779508,-0.012317460486959716,-0.035906700570516085,-0.08913873983458342,0.05174625850626822,0.15451935172237483,0.21302209788657758,0.2919753880833184,0.331187970784916,0.5635125827688242,0.380115551733921,-0.31463573587968563,0.3544558389361461,0.41863468394856845,0.2732349650729623,0.6352024167387114,0.5234885248665424,-0.05776975292568389,0.5520685567164391,0.3224376708877181,0.32798428332342694,0.601614293166876,0.6397091552116132,0.5364882756282692,0.36928321601117664,0.4084651485801476,0.28460094506225936,0.3263375397402362,0.18725948603769124,0.13254091912853905,0.5320230251529043,0.5548398340035584,0.13509598027559247,0.45358912369821935,0.422683796343657,0.6377765711145216,0.2102747026600725,0.22086352625159625
Frontal_Sup_2_L,0.0008703343946678785,0.5266485076273204,0.6162208651947614,-0.2905552231424917,-0.38163438621094076,0.0675494825857338,-0.19218431789737608,0.2167301044784854,0.337859931059144,0.6137335062086273,0.730807022059552,0.849184968453254,0.5353984574863807,0.24579725104151925,0.6118463400508792,0.20890586318197227,-0.15637638957668215,0.32294885219198216,0.6785282682231294,0.2936296291337394,0.7645197912533098,0.34778469861177685,-0.043629387938632094,0.32845780113744427,1.0,0.8019001337328088,-0.06492430938458335,-0.21497585032162841,0.07333343221803394,-0.34708252194842043,0.0538413393469878,0.24055853179783776,0.04097547233205201,-0.1195730064340973,-0.4582627627588949,0.434434829460074,0.005199928007751766,0.3059052197186746,-0.16064964377804786,0.3083861669155557,0.06616590891416294,0.09859915606036969,-0.33786325069505546,0.4245248074547429,0.3151108337837186,0.4194307390350545,-0.00837128881278184,0.4746204539704329,0.08179667957110959,0.14604645387643744,0.2241128812877961,0.07905732480183467,0.3138510978399056,0.3011862119612031,0.5282049156283141,0.7229987741201667,0.45789705171152684,0.44114081258304555,-0.027347714321132578,0.27263545606994816,0.7296435599807027,0.8340373858918116,0.6747591196620157,0.3516015215849663,0.009421518085537858,0.6302797875007468,-0.08976541959420786,0.22274375791010148,0.15323537967618056,0.067892339436614,0.5284735388701236,0.5813490152935876,0.1745257183594551,0.7643257836357141,0.3401538925144512
ACC_pre_R,-0.32441882177319353,0.3233506687890032,0.5480707250320535,-0.5300328568872749,-0.64425549697363,-0.09623332314917038,-0.23104001912751057,0.16454181162530876,0.42522431936026606,0.5444062270273768,0.7949089413094563,0.8750174774706204,0.4709342297847486,0.31397666454135487,0.6770595498898261,0.3099870833569627,-0.260680892279336,0.07064453883862977,0.6544119761418308,0.122027822839397,0.8466776871580206,0.2958972695676564,-0.3249849971448069,0.01564492653490195,0.8019001337328088,1.0,-0.21426729789718263,-0.30998605819490194,-0.039997093535434444,-0.5686042180240644,-0.15850778117226103,-0.07533431913417528,0.1817256078147178,-0.25591120159605496,-0.5262538323943708,0.19949742894557793,-0.02231698336129717,0.412847806929324,-0.1843468444613388,0.3638364199536041,0.09795261890351639,0.04658756597002612,-0.3712993329410134,0.5670573196714959,0.13725039402260641,0.2842822621679645,-0.3461491369961167,0.24901859013396352,0.2359954792876262,0.10281055828999244,0.15767690878365445,-0.04940334086954859,0.1319890264648388,0.08050419167837909,0.526669300841757,0.43962483614323117,0.23484647080618026,0.27842569597264577,-0.36997435378347937,-0.044365267380844405,0.6085725896593402,0.6497003566515674,0.38163516153967586,0.28957175057478657,-0.13683850972467604,0.7215939707998699,-0.04819224970817505,0.08986535786722331,-0.12019432301532462,-0.20236679864905355,0.3721364099195075,0.25616931807268134,-0.06478662453750016,0.7419372116341604,0.397773079501301
Cuneus_L,0.42236836873530176,0.06439881820990649,0.22393835404831572,0.4328159505237583,0.25260549396553983,-0.09462855801954634,0.3945456659782779,0.3438034451677641,0.18275635834994303,-0.005352661227508561,-0.033181830819292074,-0.046153633563371044,0.011448563810338102,-0.18520193797176024,0.05561245360585312,-0.20177844432664693,0.2962662088577279,0.2878276291892582,0.18818783076160797,0.10552200262930159,-0.16097182077461047,-0.15986918335653147,0.5873770025331373,0.3621264780451481,-0.06492430938458335,-0.21426729789718263,1.0,0.18526498647497522,0.017916919636057776,0.4694493155925387,0.2953453061591305,0.18108944519166345,0.2477650665109426,0.49823932966649626,0.4835423955459548,0.1200624721140938,0.2570002430801054,-0.13957186175894631,-0.08866940080681933,-0.2820253242906656,-0.2504902263989598,0.12406625160461246,0.24693958214792058,0.17805478606986563,0.033142186265992885,0.03943346036154789,0.3820870573209166,-0.0005335311687469442,-0.479999902824731,0.05233433192210423,0.30915714318307724,0.22796656881041885,0.3199784242603851,0.26556881747874134,-0.31256573928907516,0.0938682324354198,-0.1472513782581302,-0.07393939951409378,0.5117843923379743,0.20773678104424628,0.12678562290414735,-0.041460459812746396,-0.06806058413161382,0.01736064516543017,0.21512290716522695,-0.004281871873142192,0.2955926322419097,0.41281629740476977,0.23243347567601066,-0.06327393559425248,0.03201784754062074,-0.031032101191953217,0.24654140495446783,-0.0698318671672854,-0.0466184365788463
Lingual_R,0.5679007995013964,0.19765997012721953,0.16702041717563113,0.31727308288765077,0.28257923881704616,0.022667190447789674,0.41860265634913246,0.3387148035659335,-0.06473344059556413,-0.14769990841487138,-0.40875640738819585,-0.35407335323469613,0.13737017738874727,0.10035526041039033,-0.2865558205621967,0.03184625497405649,0.751139067350325,0.10562644311566259,-0.13783952729935897,0.21081505452936725,-0.2903768194845563,-0.20648437702257308,0.4146085734279892,0.21964803293025686,-0.21497585032162841,-0.30998605819490194,0.18526498647497522,1.0,-0.0930575925395559,0.48025312165018313,0.15258268339192949,0.094329691635499,0.4587076284892112,0.5417956960329675,0.6407526028139648,0.11965422497371679,0.5285782292278108,0.12854573055237487,0.15053303863768686,0.22101804301687342,0.23222956037097697,0.23342646778978765,0.32979073576550044,0.016373494523409252,-0.014732732366238484,-0.3465225580053789,0.26322709233978153,-0.17809331248505036,0.12718065055427036,0.24595508732244836,-0.027858869377099138,0.13021783408133258,0.35467261048193455,0.00409791546492269,-0.3692560378886461,0.2360611615554963,-0.4195976648514196,-0.028678561289320652,0.30821800238200914,0.40854404793868626,-0.06871353320194226,-0.1669450731808561,-0.08527409532211226,0.47537174291633355,0.0827504162700898,-0.023839886656732142,0.42049561792534007,0.23297676952573282,0.16557534400142243,0.18794897237600022,0.24248912650012555,0.15084766536373034,0.22690558548046516,0.005853913555289756,0.3603810681794374
Cerebellum_Crus1_L,0.10142513497227941,0.16970133301831622,0.01599909503061932,0.11013965527288662,0.0996549453609662,0.1918368834978368,-0.10143280762457141,-0.04602165670886281,0.05180952031005684,-0.10491759709336633,0.02167852917199133,0.012350979420838697,0.07117428976756292,0.10922417628916925,-0.06514793863817975,0.05794840290519012,-0.08844597310268151,0.022503377302564364,0.13448952635261116,0.07279557763079157,-0.15227652487397336,0.08065150205758664,0.0962182556007023,0.2177307746449127,0.07333343221803394,-0.039997093535434444,0.017916919636057776,-0.0930575925395559,1.0,0.0042577591703465,0.07205105107532829,0.21163196651532049,-0.05850777502656148,-0.15312131542540472,-0.03597573166074102,0.07850858842792044,-0.08752589084848057,-0.02616213020039921,0.1619304782337525,0.013932872071258954,-0.1371187943588114,0.0023510682600713885,-0.15194764965092913,-0.035832737225449746,0.236355145486924,0.11204959347235588,0.09472491232464021,0.281551263057643,-0.12831732832082043,0.18120200463147743,0.16460728800422658,0.017352869769578946,0.11739701876064311,0.027388630911078345,-0.09858706713364858,0.13303053081192245,0.2215479734576483,0.20720024502208,0.09014499315523687,0.11083752773301003,0.07091436461879996,0.23327559339863463,0.023093336524315337,0.06086889400404997,-0.057274226845057695,-0.017143772805034967,-0.21454026059920908,-0.116549002704392,0.016934011848151298,0.16352776058083343,0.1285139685000245,0.10965479192203227,0.20040817138314507,0.032975515644132106,0.07333237456174604
