,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_L,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sub_L,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L
Vermis_7,-0.029526625416703593,0.09603659832707842,-0.1292025473103676,-0.02713951946491505,0.11340065178400507,0.04573803312858189,-0.06320039209553027,0.09542187085739073,-0.11023946278319398,-0.02600421570320209,0.1463128482390546,0.062166670636600314,0.04344434399999383,0.16617764739968843,-0.0005395351382546465,-0.044184909635723156,-0.02891191416927858,-0.135346344340447,0.11464084979255718,0.08874211472827569,0.09784060731348053,0.012049586702513597,0.04469952799489189,0.04520891003526959,1.0,0.07819046452582028,-0.09374162153619284,0.1287449615689797,-0.055369686614258576,0.026200459190126205,0.1718859557797276,0.006972866761764011,0.0348791922750088,0.12365389768416309,0.2311691293831529,0.1674836467515775,0.041535060324956644,0.16904792759431336,0.0341525721089317,0.16884446471894374,0.1924537005508014,0.05848158922323044,0.040309305801162196,0.0747889838593124,0.019967612808525437,0.03502586126520317,0.024842543113144246,-0.057837174287493874,0.15681894621654877,-0.05351193210314675,0.15218478793255066,0.27488848768056034,0.09659159846253586,-0.028067524410333663,0.08659169266743678,0.1652739030331507,0.10332184606156904,-0.07907649997789967,0.22940135566864717,0.08720658482144769,0.2633163137031472,0.033292294781903084,-0.285922102270846,0.20849505641782284,-0.05083110777506684,0.18783763718081892,-0.1326836754020292,0.06059650830194747,0.2558361899045572,0.21990387567201156,0.0019016373320226959,-0.02261531735549699,-0.1689287576424838,-0.026007830107341076,-0.005240838108710556,0.027306819881236694,0.04820799258225912,-0.2805185835775493,0.12419568714887015,-0.062255653540192316,-0.05309130268063117,0.09431593552219471,-0.07976039361168122,-0.15966579454747543,0.06415454025485376,-0.011679375104263555,0.11736252930397009,0.21294433755547557,0.2755106482859607,-0.1057868257591654,-0.13005754506533862,0.162932397787027,-0.04686552016681093,0.05182504273819429,0.27268925821656853,0.272144695203799,-0.1623664236957236,0.0365554123706889,0.24290792101689002,-0.11838662580254537,0.15029340949438658,-0.03084502711485928,0.022144483514343206,0.2688375673539101,0.0682715484743703,0.05063365742426412,0.13377389539720033,-0.15167658512545015,0.18961325526779507,0.009635210449198519
Hippocampus_R,0.7018817380268145,0.37579117484865243,0.23537667918938315,0.3098178676066329,0.2958039453207824,0.6209809889851514,0.0938682324354198,0.15647200512319104,-0.011210398905476213,0.023096315217662953,-0.16835909099217175,-0.06122231905931498,0.3862231824285457,0.5108861610857259,0.1009176129347634,0.6481902409361311,0.29227549431700356,0.4551619255780246,0.5520685567164391,0.3381559629633643,0.04496244391402248,0.7480352511243775,0.7038307991758425,0.26005193708421465,0.07819046452582028,1.0,0.33424187950720025,-0.05719055848404308,0.10736211956457473,0.2251787981379795,0.10125966423883072,0.3578627025519346,-0.011745339579281715,0.6464711491169113,0.6748427503579882,0.0462901492777844,0.39225401119092074,0.11491520300888501,-0.03021651480724878,0.42453333372720375,0.6835488084006461,0.7229987741201667,0.5196808519611951,0.19568674748906398,-0.18124986117895056,0.6878761601938719,0.17332778298098217,0.32247699683926206,0.6969384067572961,0.09562831912590934,0.603648478210197,0.2786788779651013,0.5898859472271241,0.3212526625576158,0.145257209066008,0.6652342502258047,0.2810541049030384,-0.05618884722579335,0.6292461982839636,0.327322643744314,0.12669099607518006,0.22956698823813626,0.5471875543344732,0.41005795379289167,0.6519538292986836,0.3421467066850539,0.6137305243435923,0.35651527298705527,0.5835827595034386,0.4150663091365465,0.5978698199250098,0.5317011291789333,0.29840341328727654,0.46445957773221785,0.33370757288325276,0.4428547123303952,0.7020422616453631,0.18247888332730033,0.3077389194405805,0.43962483614323117,0.5774260774849217,0.7171102446655351,0.3019809873101944,0.45933689610978135,0.005405495779811387,0.4129895390854654,0.14801589641249177,0.6029791495930249,0.637600215026407,0.5567062291599804,-0.05618737328131687,-0.21206450071976032,0.27273790150460325,0.7949149644609648,0.33828469279454554,0.5566584281973043,0.22660023558620024,0.6434124645478511,0.15320534771740607,0.22972978076273418,0.03949679804052487,0.13303053081192245,-0.07620041795664566,0.5003808856999112,0.49920049695702,0.7292777856448729,0.3292130512599188,0.1649626621544448,0.5211505165358002,0.038719904412385535
Cerebellum_10_R,0.32080940243748474,0.09962402924476721,0.37918013918597254,-0.1797343300434272,0.3093729221671411,0.35093954832627783,0.30915714318307724,0.23681645956484587,-0.2975719176913004,-0.04538019097291665,-0.11531689508838264,0.1142033371463506,0.3083492004584021,0.2931963024350889,-0.07625922670089225,0.16913308733215737,0.4520881989973774,0.32593417434585115,0.41863468394856845,-0.0760417301610753,-0.2836297862543323,0.32857577676084654,0.511959661428656,0.2641555393923381,-0.09374162153619284,0.33424187950720025,1.0,0.10981110430592325,0.2939098793341491,0.3690631110433464,0.019521079894798614,0.21026724143283318,-0.07580013618746043,0.476664028388406,0.16883860910824763,-0.002645939541579426,0.3170233536698517,0.024874626683745283,-0.02434401975893099,0.1767520474306128,0.14351072591700414,0.2241128812877961,0.27380915537637485,0.46351773894968346,0.0288018754056534,0.2304795096032973,-0.11181314011972164,0.14206693532112658,0.19549733571539307,0.37884321234557383,0.2320756149186936,0.11060595553010129,0.1588494955981302,0.21185899734092925,0.14848685696282496,0.421652037884779,0.18940852366228814,-0.2725796370208525,0.3715509200667977,0.38982113674209107,0.3983456244855233,0.23210420093639103,0.26664954857995815,0.2590534174678725,0.212857622605693,0.1569014023556347,0.11799519311942928,0.4726917831656401,0.16029248579613306,0.380556940542766,0.33734125469635506,0.3297155797238864,-0.02312980934143764,0.1971425396437846,0.3428901771577006,0.011490892069456747,0.23211562358623442,0.025463721716743076,0.2517075284655745,0.15767690878365445,0.26721300389930847,0.49791203013660784,-0.09845644816538794,0.20927125751536518,-0.1293780808960172,-0.14028398935832634,0.008957573450232764,0.3577163260402894,0.34721550492330433,0.2791920758630427,0.2583331438038559,-0.22715958040314205,0.30600557540119616,0.1578395431379675,0.22997989453031983,0.31458445795257023,0.163533100154978,0.24672370140678893,-0.15372648786845797,0.3369878026896887,0.022948279356591786,0.16460728800422658,0.1259901284230393,0.26012490628685375,0.06703317617426323,0.34389193994683825,0.03825563991296786,-0.1213974108591515,0.22875089996262093,0.27666692256123887
Parietal_Sup_L,-0.04190803657949708,0.10191278643658959,-0.07518668966070083,-0.047243016641228625,-0.12747862346042516,-0.015314207998518738,0.303792809829249,0.010692466236862564,-0.03409726204057755,0.19491939175231796,0.2955676140152334,0.07684336389913898,0.08521982519309611,0.006686468393559158,0.03854591749235856,-0.24638903214887203,0.022250256261184733,-0.13251386884052704,0.057162251553350404,-0.06536335303452921,-0.2556706046886156,-0.13555344962959756,-0.047784689258629616,0.06521121902137188,0.1287449615689797,-0.05719055848404308,0.10981110430592325,1.0,0.24118818646813694,0.17545899374131965,0.08497045738302521,0.12158424886917985,-0.08252385398529968,-0.008857443201480058,-0.11833527141686706,0.03192433121396735,-0.13086324305694438,0.10163532628225568,0.08981394171366733,-0.19297361825242038,-0.17007461077347644,-0.21334850327960322,0.09098294168363422,0.006815506532890791,0.20567497773055593,-0.008410930140896437,-0.037732227903823495,0.06374313858809401,-0.1811918767588695,0.14508952486705662,0.09467312344601117,-0.10230618704991673,-0.1860991084528188,0.0990820765367743,-0.10007389019613365,-0.03229950709823273,-0.01936514501501349,0.06012167609647433,-0.05203150517753088,0.0920103286772456,0.19706410004027308,0.10497907249190229,-0.11324160242818672,-0.120174274147913,-0.0642763601724962,-0.09580317863711861,-0.11848253786666645,0.057382933405807295,0.09847968457531162,-0.09190194886264631,-0.0414529027025686,-0.13604239482834568,-0.055460628313791886,0.02943187910516743,0.12966816082811725,-0.030526728603715286,0.00914532066360472,-0.060675080149785274,0.05291259794028129,-0.22629318398372536,-0.01852343162614328,0.050543830772208025,-0.08037822048999975,-0.07710301333108598,-0.07790550808070525,-0.18013304285679063,0.09116749089081187,-0.004602083704563081,0.04909919124455268,0.09299036680430162,0.2755080648999734,0.2931722885530456,0.20553606226973906,-0.07783932258937416,0.2443522023399092,0.04644328995715913,0.09425423756901896,0.1269977449790458,-0.06043755976009125,-0.05975749602666703,-0.037544269069172166,0.05384082720576072,0.270745218802068,0.11566616993099726,-0.19805869041957952,-0.18522630294381623,-0.2795517122086557,0.008021825392240795,0.03463866737616282,0.2038700014867755
Precuneus_L,-0.013268511009816922,0.11952067080422561,-0.03751821001825063,0.07140815715920501,-0.2939712643783026,0.16831871603273157,0.4328159505237583,0.007641378804654101,0.03916479286925581,0.5927578932075603,0.4847141552461102,0.2317307995717676,0.2827740434509016,0.4309550284141771,0.09442730985643817,-0.3894976359528474,0.18446375208113283,-0.19796888672250326,0.4507739825862029,0.304925550327711,-0.5583778513602977,-0.14744073258022614,0.03746696103990564,0.738183644662638,-0.055369686614258576,0.10736211956457473,0.2939098793341491,0.24118818646813694,1.0,0.8013266061717178,-0.04101413664643645,0.24084641533439055,-0.009713148869711712,0.21751626801916668,0.08395658693098339,0.2991797900957263,-0.3296873960821404,0.17102068896382597,-0.09748539629892346,-0.3468528804753964,-0.3342630608191374,-0.2905552231424917,0.4911649919206747,0.20219167435117133,0.5698424962478592,0.16666792857859541,-0.20999137574976515,0.49494971903580276,-0.07769899016691642,0.8457506517232899,-0.08521759497041519,-0.25745215946739247,-0.3117113582266581,0.16654195479832262,-0.14151886026535412,0.2111689760492034,-0.06583489994256814,0.12026225220345041,0.011953071430593766,0.6448089253745553,0.4678806603322947,0.4301021903392393,0.17957775976054074,-0.267364916544198,0.1138039862648157,-0.22037153395631073,0.09961017470954545,0.39638437230811957,0.18572081792976336,-0.049825800456524315,0.0980247766836873,-0.11576615859314952,-0.1905740359691252,0.27188610928110496,0.29839253232186286,0.26757577201014604,0.34427754124428,-0.036924797305592984,0.6510543655505547,-0.5300328568872749,0.17753697556347595,0.37409518376404133,-0.1412524046475342,-0.0021040365817975508,-0.18084894799158,-0.24187335654427988,-0.1392970711836803,0.0026372787942433675,0.22914852335265895,0.5652045494149022,0.6906303352003367,-0.041890728105042026,0.7412941815592649,0.02295767284679461,0.4738409637963602,0.3708026399057208,0.32741928332505504,0.45337597723383133,-0.22885944318923004,-0.2443171033447157,-0.18519427739957903,0.11013965527288662,0.6407710533016578,0.38549966358808424,-0.373835103745362,-0.11066469535873852,-0.6159983747282736,0.026723699435555123,0.30230969515305206,0.8569878739523674
SupraMarginal_R,0.04366630336488345,0.18246990967691076,-0.19304510117305523,-0.00704824438902461,-0.14719428929776848,0.34436346107743754,0.40820379538723545,0.07931911813168174,-0.16154990800829627,0.3858511593588529,0.3333379059175664,0.036406185318807266,0.380505952168681,0.6904731817332397,0.006227854674332151,-0.30765277082318165,0.3502045428825661,-0.2095413005097377,0.5039905311509227,0.41265365200695453,-0.5538396488668378,0.023400807706423332,0.1987118282880518,0.7692403177266246,0.026200459190126205,0.2251787981379795,0.3690631110433464,0.17545899374131965,0.8013266061717178,1.0,0.05497626765636,0.3604080611064115,-0.06273158546065685,0.5223798824540572,0.26008019120299547,0.23980788627957636,-0.191590904680824,0.1110118056856858,-0.22079118326549257,-0.06490325012237766,-0.11313390981192181,-0.07356344445522664,0.490484674123752,0.3951362671142625,0.4762742241737994,0.2707912157417857,-0.24385826073513886,0.5183122093569247,-0.005989294658210456,0.8831014195276916,0.017218863628890618,-0.14087298827728686,-0.1949023999410803,0.05445848015897454,0.04371025114708668,0.28438530995394634,0.16388829028380955,-0.10563894632943971,0.14815418089328017,0.8695805866533527,0.540214827419785,0.4936588907771351,0.18875500097815012,-0.22497153562269737,0.17159027123231826,0.01798804950621958,0.1838389992021719,0.6084039063161572,0.3063962719779024,0.20507431900892342,0.1396139815948035,0.1178667139945141,-0.017471305896708346,0.2578727463715107,0.3215942559878552,0.41864306742481067,0.3279314768800849,-0.20325631679511882,0.7433746949878276,-0.33496563887527625,0.37418076158526303,0.5771275566099162,0.0017027556308251773,0.009875078044355176,-0.20724734104915105,-0.24673595086258604,0.0827655560342418,0.21992807444682827,0.377517832119283,0.5456928482417668,0.5357132725734622,-0.222132539368977,0.5973397079842352,0.046780728906817094,0.4756877045466397,0.6444239387895551,0.27977123725690645,0.4279841304516322,-0.1686363940580507,-0.08862070623607109,-0.06982970909226098,0.15170361166525653,0.5820871820440238,0.6347301453613474,-0.20657899702462346,0.03499078369031981,-0.5199745569079794,-0.21892605657964828,0.5524218827274612,0.8057270857892677
Vermis_6,0.08911213488325097,0.22387968176868475,0.03406714119600743,-0.006507179423296428,0.17177340550538034,0.0327099715520568,-0.053710183794247864,0.10637693482009092,0.04950298486527787,0.021963197126770743,0.08355740908921366,-0.07929026630215578,-0.12817311723381195,0.009305293607596571,-0.07040641691340153,0.04137274159484845,0.11637024469677366,0.06313318161739383,0.038056005054401466,-0.10499681427692481,0.045014488776141386,0.13325597809215434,0.20744577620522162,-0.00571316994039732,0.1718859557797276,0.10125966423883072,0.019521079894798614,0.08497045738302521,-0.04101413664643645,0.05497626765636,1.0,0.1455131762813645,0.00696883584540719,0.1900399198485721,0.08033754098684708,0.18437400685273408,0.1073450962100634,-0.013431501173744965,-0.06012189149063315,0.04637753435696963,0.13605322788890348,0.09582210762981869,-0.015385948751736803,0.08508049920140241,0.03084440297860246,0.06737143012343073,0.045446628685858345,-0.04748270407778059,0.05227097709437972,-0.020722766907354608,-0.039920669576869516,0.1185276437050958,0.15313953261472907,-0.042875726965622966,-0.06260830593885232,0.03880064966798794,0.16995024274642256,-0.0019164903112367333,0.012056594883770467,0.04306495987187773,0.09547498952672562,0.12550929241457598,-0.14479427789920296,0.034576195591902045,-0.07341055042080509,0.13547101218187635,0.016600638329271146,0.09293611865283613,-0.01087317915539517,0.1134268351419471,0.07006442294188456,0.16712536879491371,-0.0004598958364362806,-0.08842495647635122,0.048373158909775046,0.23706508471145427,-0.0026079534852305364,-0.09188723048153098,-0.05884745092079669,0.08500783949196422,0.05557887336712902,0.1410245765290955,0.19931856211125282,-0.051544430707309935,0.04006598929582227,-0.05390332573458234,0.10003991224875068,0.24953400714927818,0.09091766874342912,-0.0144095401801884,-0.0393618176516455,0.11667172383750149,-0.023793922906704262,0.12187400588683153,0.06696205020411067,0.051878230635671436,-0.1564429383145521,0.02641885798034888,0.19782591725310938,0.11263493312828818,0.1380475479481082,-0.030066049706433035,0.01595566715243988,0.14249565780205165,-0.029007032085255492,0.13405641621554754,0.05561618968288198,-0.039984682509389254,0.1857904542844873,-0.0332065916694742
Thal_PuL_L,0.31243612872573967,0.6685623389712612,-0.13394549829375263,0.1408105113870002,-0.051870332090105956,0.36026470951735823,0.12992485362411976,0.06089689332334967,-0.13318405351516263,0.2217128411590019,0.16233772769247742,-0.2311749860129707,0.32163990311928226,0.3126689876593386,0.26169734112766746,-0.0017643665513064545,0.1593333142070687,-0.07757134135265017,0.4171750222139556,0.14408113636820818,-0.16449655471975122,0.2033764705782134,0.2725565529329124,0.24801328551652643,0.006972866761764011,0.3578627025519346,0.21026724143283318,0.12158424886917985,0.24084641533439055,0.3604080611064115,0.1455131762813645,1.0,-0.04727885360013574,0.3266335156351006,0.06231602921889479,0.13170655441398466,-0.021596451053676583,0.07212494744850723,-0.11171605434466646,-0.07317498821302236,0.18069965241899985,0.09062593276438227,0.5277913751008834,0.1161940811042225,0.16707485912738532,0.3374255759383311,0.025895386133724014,0.3789452305143203,0.08647039970944248,0.23560947961039105,0.43075234523423006,0.08593845465517976,0.09144021896070673,0.24991564035742608,0.003891478614512578,0.12009080379583456,0.37066670639420857,0.06472520972724839,0.15921756988219912,0.26689436637122427,0.2796396343380421,0.16321940166371451,0.2995174147855371,-0.23836782181150243,0.33761202142618385,-0.10289976531879011,0.48239561269860254,0.23201057743644438,0.17474398653012574,-0.019840573733591133,0.05497484330165625,0.15641956497646367,0.436134596334264,0.14963606383644582,-0.03877547708847176,0.47167823998472613,0.16726927484708318,-0.022744084162064755,0.1627975330164487,0.021187751031494846,0.11453082959539314,0.41637252004650716,0.6140994715806463,0.19553654274931218,-0.055567987742917505,0.2907213962362081,0.18220366059042495,0.3328606210453918,0.5005154701958552,0.42039380395777703,0.2078357003444698,0.04379273763291164,0.334867688273244,0.2395211514328412,0.6165741239357898,0.24926956966523858,0.13662221261773294,0.4840097741661562,-0.1402014841030174,0.02071245198146496,0.028227958262770064,0.18064291077689307,0.25451480960898354,0.388926946060516,0.1996680198691021,0.1255427734330881,-0.21970342120744843,-0.15995845215512136,0.4355988156983001,0.29706303408171153
Occipital_Sup_R,-0.028917774914056123,-0.019712307894575613,0.06283688311059844,0.007486972299368133,0.0540938428718097,-0.08841946848871554,0.009474986570259476,0.035878912437510756,0.09849405251523684,0.016887520645168935,0.028908287157413913,0.14145963133140957,-0.1631087915187324,-0.05944176378989876,0.08529110369286966,-0.1500860558336834,0.23206255768601572,0.045015232272896374,0.031386066738967024,-0.028244349985917943,0.06199105621534204,-0.1422597266985439,0.043808722847313665,0.010826181981923259,0.0348791922750088,-0.011745339579281715,-0.07580013618746043,-0.08252385398529968,-0.009713148869711712,-0.06273158546065685,0.00696883584540719,-0.04727885360013574,1.0,0.023014209812639817,-0.00401273387886801,0.16346216014503245,-0.08220133034689389,0.09704411185507578,0.09776799568608492,-0.1427361040854241,-0.09682030297659823,-0.08160161957945015,-0.027553912280313345,0.16607062227646294,0.13653933157182224,-0.034543446965824544,-0.05298311443482775,-0.002457788894527405,-0.09795806325255921,-0.07030466947670092,0.03751890650944394,-0.06454978328353554,0.0005141497846560782,-0.028114370384572155,-0.00645270394257645,-0.06099756184879487,0.08316780853205591,0.10726584288534938,-0.1497407525213199,-0.06971221427316587,0.04881505513518178,0.22651955963931525,-0.15961206306427583,-0.044608174299609823,-0.22002296118217565,-0.06520779523969251,0.040794443971579365,0.05281694015689632,-0.002731723948262647,-0.12639112058262872,0.0034524942848205772,-0.09701455501462831,-0.017964945729566584,-0.09219977203188169,0.10483894733582963,0.05532918571815198,-0.1163759615464906,0.05674420986917414,-0.1346837119281703,-0.09941818508022165,0.019590131565748323,0.09353709258135035,0.026279556446950597,-0.07742554137862354,0.15619084668726121,-0.143709451481586,-0.17482408612383174,-0.0012971376315008161,0.004619960211441729,-0.09317920206596593,0.14575416560576543,-0.012603419811894067,0.05954525213483619,-0.03589389388041685,-0.030849020699824693,-0.07607491329807396,0.19830910509494878,0.045601751762176734,0.15890864908297853,0.12332174534511113,0.2297565787432971,0.038740686600324266,0.1389912019997898,-0.07033440538784605,-0.01780335972173999,-0.06200384873731527,-0.0498924136447553,0.15089338844853084,-0.07762988683895859,-0.007839098378934917
ParaHippocampal_L,0.5008428758956077,0.30274148630574077,0.16537029468630038,-0.10084413566548617,0.48254256104520343,0.5604768217553887,0.23580273871257443,0.2744807376426604,-0.3879796110735637,-0.2261206712790166,-0.010666137484275815,0.047874517302252874,0.40601731555882437,0.6797159262248479,-0.05316461593188123,0.3292352736775798,0.7103198586973479,0.4220019778438694,0.6077468069567281,0.15728136084507593,-0.2689336303837909,0.5045884048187607,0.7520272133143501,0.35333604469525914,0.12365389768416309,0.6464711491169113,0.476664028388406,-0.008857443201480058,0.21751626801916668,0.5223798824540572,0.1900399198485721,0.3266335156351006,0.023014209812639817,1.0,0.568995849129471,0.26448025756764115,0.4582325399932405,0.021007161017082315,-0.10801194592913446,0.38472248167686574,0.44168234043086607,0.55646468014305,0.42682728472064146,0.688706126945476,0.1360730114660297,0.37652266080252905,-0.010944878567550402,0.32719397971353753,0.40523328076294557,0.4105684626495063,0.40697312544604036,0.21148496004887432,0.3789902242729097,0.1565865962627247,0.24214675812924985,0.49902478091577124,0.457615774535761,-0.3045140907328775,0.5676566702964793,0.6236910367203035,0.53111023654998,0.5224731702349871,0.2575111688675304,0.32768206294166075,0.3163894659866844,0.43277592283428806,0.3251292416496454,0.8263839523243666,0.4403092333017335,0.5493594812292842,0.573767178431028,0.5277052040463209,0.24909322344270476,0.3208835819583215,0.43345577963563847,0.47339822847325486,0.45725120446549505,-0.11274814195560605,0.4612408692559001,0.3807253006548414,0.6610875485295384,0.8936896009498176,0.22292724332820196,0.19202463141927417,-0.11718650810011774,-0.008603585570738344,0.19408113623789333,0.6778078389489166,0.5957046494051339,0.3937620407384302,0.14755361040274126,-0.30495086348973227,0.34608933542226766,0.40248096552927587,0.33056500181799137,0.651054970079067,0.21589548521154858,0.4188385088086057,0.07786654157264898,0.5132008012088966,0.16653606507007665,0.0859141629798131,0.26701822814338955,0.5348674364329198,0.32183274840245263,0.5636553023590921,0.15659756988109882,-0.14136030893518842,0.4970239405228081,0.21449077017780593
Supp_Motor_Area_L,0.3722030295207308,0.10677926863074214,0.14820051326560196,0.24575516485791324,0.19269727399006306,0.4528755938522841,-0.031032101191953217,0.11989633290096324,0.06338150156784307,-0.05030632742222733,-0.1411701113041503,0.0442551514233609,0.28109884822114084,0.5912117444564413,0.027515086791077528,0.4295937830163079,0.22122700420660393,0.3020855635642127,0.422683796343657,0.5819721043919338,0.1327684685589692,0.46419744653204514,0.45643824749258244,0.3950440504758701,0.2311691293831529,0.6748427503579882,0.16883860910824763,-0.11833527141686706,0.08395658693098339,0.26008019120299547,0.08033754098684708,0.06231602921889479,-0.00401273387886801,0.568995849129471,1.0,0.12851891602439827,0.29394929940928616,0.02357193966184697,-0.08436677230841787,0.5050659091210653,0.6729347103137725,0.5813490152935876,0.2792818568286172,0.22971230222958836,-0.16367104907597377,0.5212504988586663,0.14311376053282843,0.1454226664567196,0.6033383466854731,0.07428961443580717,0.3118946739885782,0.38828118479704415,0.45942839041897554,0.03032279573525894,0.1413634738173524,0.5774091667365858,0.23366906204715648,-0.17195280633775883,0.49217550400543714,0.41528080218998376,0.08952335838855775,0.26815863976088783,0.26817682226020967,0.36070811490992266,0.45023059979611757,0.5855045552463531,0.3055063812121997,0.3206867816944716,0.5827733701758361,0.5409029592834209,0.48304893350086003,0.3935456308336901,-0.03473842725923063,0.24021498113243667,0.5163335842734521,0.429783866775963,0.7018807886946107,-0.10971927952932313,0.4448540915155277,0.25616931807268134,0.6196175230826452,0.5622943506786227,0.06841548368759126,0.28303736771342536,0.06319148779657315,0.18580767343014268,0.1610550201772963,0.5176998982208102,0.4954728715851256,0.41912822799801663,-0.15835677236294218,-0.19994365191957114,0.10052975722797698,0.6079557266384951,0.16796970113553814,0.7843354274419102,0.14447563594013732,0.529144714534783,0.22588090827928128,0.03180759802774424,0.07384941329439093,0.10965479192203227,-0.11346587746364573,0.6502371618831504,0.3001454113150987,0.5851192006764906,0.22522613398616625,0.13114344431026823,0.6042888682843763,0.09167391211363314
Cerebellum_3_L,0.021004319635838355,0.14893651897292307,0.10695046447280568,0.1504112805051539,0.0897582659619837,-0.13108494030332163,0.32849461687785847,0.06606087896320413,0.11564481421187683,0.1405194849636234,0.4504497199426693,0.4984019383147841,-0.09905557560536053,0.12944526850531543,0.13733520053917442,-0.22195026359287662,0.39581676821563605,0.07344396794290402,0.2852241600936371,-0.07197641719573732,-0.09852474142719403,-0.19834141176869496,0.20710873292820356,0.16775347659546277,0.1674836467515775,0.0462901492777844,-0.002645939541579426,0.03192433121396735,0.2991797900957263,0.23980788627957636,0.18437400685273408,0.13170655441398466,0.16346216014503245,0.26448025756764115,0.12851891602439827,1.0,-0.05130898433542953,0.25218804579342247,0.42640448678689524,-0.3709393764212756,-0.14370086058061562,-0.09188301261349383,0.2141315175962702,0.35277668069451573,0.6133374243646605,0.06258926054366157,-0.09389167320417642,0.10173827742139376,-0.09185565873347934,0.17746535638716818,0.057932145510779354,-0.09500148939554419,0.014866151522925548,0.2083497312347158,-0.13550714796396882,0.06801394724877612,0.018606974429162256,0.35900287783782037,0.11542278252694846,0.1204855950974909,0.42594433404041926,0.5216925425853338,-0.2690976723020898,0.068104170864844,-0.17777295652252093,-0.15933648693999583,0.06403530142964749,0.42911375394064405,0.05809517832544645,-0.1746225389307543,0.28993300072651673,-0.013467655036614862,-0.10232687874830229,0.07002564997647119,0.10551349393373208,0.18882730485869922,-0.032783998885949135,0.16962614309573298,0.06822666270015423,-0.16153667133675859,0.05991657116177851,0.3241458763183931,0.012170146197252825,-0.4068000755807298,-0.05380664373120959,-0.14513220558119994,-0.1742112262211705,0.0421085243317692,0.2294312776516102,-0.0768634522959364,0.46683566157672896,0.12879857586708424,0.4452144586090618,0.02386416108856826,0.3079154461932065,0.05881662854584809,0.08039291262987759,0.16543709501099305,-0.07111619079253288,0.1421118835185472,-0.061357905316457434,-0.2316757665122476,0.58829734469588,0.1129631347039087,-0.1122158612518351,-0.07202108410319598,-0.11570252744401952,0.10991952524478975,0.07741042711005008,0.21158489870804473
