,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_L,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R
Parietal_Sup_L,-0.04190803657949708,0.10191278643658959,-0.07518668966070083,-0.047243016641228625,-0.12747862346042516,-0.015314207998518738,0.303792809829249,0.010692466236862564,-0.03409726204057755,0.19491939175231796,0.2955676140152334,0.07684336389913898,0.08521982519309611,0.006686468393559158,0.03854591749235856,-0.24638903214887203,0.022250256261184733,-0.13251386884052704,0.057162251553350404,-0.06536335303452921,-0.2556706046886156,-0.13555344962959756,-0.047784689258629616,0.06521121902137188,0.1287449615689797,-0.05719055848404308,0.10981110430592325,1.0,0.24118818646813694,0.17545899374131965,0.08497045738302521,0.12158424886917985,-0.08252385398529968,-0.008857443201480058,-0.11833527141686706,0.03192433121396735,-0.13086324305694438,0.10163532628225568,0.08981394171366733,-0.19297361825242038,-0.17007461077347644,-0.21334850327960322,0.09098294168363422,0.006815506532890791,0.20567497773055593,-0.008410930140896437,-0.037732227903823495,0.06374313858809401,-0.1811918767588695,0.14508952486705662
Precuneus_L,-0.013268511009816922,0.11952067080422561,-0.03751821001825063,0.07140815715920501,-0.2939712643783026,0.16831871603273157,0.4328159505237583,0.007641378804654101,0.03916479286925581,0.5927578932075603,0.4847141552461102,0.2317307995717676,0.2827740434509016,0.4309550284141771,0.09442730985643817,-0.3894976359528474,0.18446375208113283,-0.19796888672250326,0.4507739825862029,0.304925550327711,-0.5583778513602977,-0.14744073258022614,0.03746696103990564,0.738183644662638,-0.055369686614258576,0.10736211956457473,0.2939098793341491,0.24118818646813694,1.0,0.8013266061717178,-0.04101413664643645,0.24084641533439055,-0.009713148869711712,0.21751626801916668,0.08395658693098339,0.2991797900957263,-0.3296873960821404,0.17102068896382597,-0.09748539629892346,-0.3468528804753964,-0.3342630608191374,-0.2905552231424917,0.4911649919206747,0.20219167435117133,0.5698424962478592,0.16666792857859541,-0.20999137574976515,0.49494971903580276,-0.07769899016691642,0.8457506517232899
SupraMarginal_R,0.04366630336488345,0.18246990967691076,-0.19304510117305523,-0.00704824438902461,-0.14719428929776848,0.34436346107743754,0.40820379538723545,0.07931911813168174,-0.16154990800829627,0.3858511593588529,0.3333379059175664,0.036406185318807266,0.380505952168681,0.6904731817332397,0.006227854674332151,-0.30765277082318165,0.3502045428825661,-0.2095413005097377,0.5039905311509227,0.41265365200695453,-0.5538396488668378,0.023400807706423332,0.1987118282880518,0.7692403177266246,0.026200459190126205,0.2251787981379795,0.3690631110433464,0.17545899374131965,0.8013266061717178,1.0,0.05497626765636,0.3604080611064115,-0.06273158546065685,0.5223798824540572,0.26008019120299547,0.23980788627957636,-0.191590904680824,0.1110118056856858,-0.22079118326549257,-0.06490325012237766,-0.11313390981192181,-0.07356344445522664,0.490484674123752,0.3951362671142625,0.4762742241737994,0.2707912157417857,-0.24385826073513886,0.5183122093569247,-0.005989294658210456,0.8831014195276916
Vermis_6,0.08911213488325097,0.22387968176868475,0.03406714119600743,-0.006507179423296428,0.17177340550538034,0.0327099715520568,-0.053710183794247864,0.10637693482009092,0.04950298486527787,0.021963197126770743,0.08355740908921366,-0.07929026630215578,-0.12817311723381195,0.009305293607596571,-0.07040641691340153,0.04137274159484845,0.11637024469677366,0.06313318161739383,0.038056005054401466,-0.10499681427692481,0.045014488776141386,0.13325597809215434,0.20744577620522162,-0.00571316994039732,0.1718859557797276,0.10125966423883072,0.019521079894798614,0.08497045738302521,-0.04101413664643645,0.05497626765636,1.0,0.1455131762813645,0.00696883584540719,0.1900399198485721,0.08033754098684708,0.18437400685273408,0.1073450962100634,-0.013431501173744965,-0.06012189149063315,0.04637753435696963,0.13605322788890348,0.09582210762981869,-0.015385948751736803,0.08508049920140241,0.03084440297860246,0.06737143012343073,0.045446628685858345,-0.04748270407778059,0.05227097709437972,-0.020722766907354608
Thal_PuL_L,0.31243612872573967,0.6685623389712612,-0.13394549829375263,0.1408105113870002,-0.051870332090105956,0.36026470951735823,0.12992485362411976,0.06089689332334967,-0.13318405351516263,0.2217128411590019,0.16233772769247742,-0.2311749860129707,0.32163990311928226,0.3126689876593386,0.26169734112766746,-0.0017643665513064545,0.1593333142070687,-0.07757134135265017,0.4171750222139556,0.14408113636820818,-0.16449655471975122,0.2033764705782134,0.2725565529329124,0.24801328551652643,0.006972866761764011,0.3578627025519346,0.21026724143283318,0.12158424886917985,0.24084641533439055,0.3604080611064115,0.1455131762813645,1.0,-0.04727885360013574,0.3266335156351006,0.06231602921889479,0.13170655441398466,-0.021596451053676583,0.07212494744850723,-0.11171605434466646,-0.07317498821302236,0.18069965241899985,0.09062593276438227,0.5277913751008834,0.1161940811042225,0.16707485912738532,0.3374255759383311,0.025895386133724014,0.3789452305143203,0.08647039970944248,0.23560947961039105
Occipital_Sup_R,-0.028917774914056123,-0.019712307894575613,0.06283688311059844,0.007486972299368133,0.0540938428718097,-0.08841946848871554,0.009474986570259476,0.035878912437510756,0.09849405251523684,0.016887520645168935,0.028908287157413913,0.14145963133140957,-0.1631087915187324,-0.05944176378989876,0.08529110369286966,-0.1500860558336834,0.23206255768601572,0.045015232272896374,0.031386066738967024,-0.028244349985917943,0.06199105621534204,-0.1422597266985439,0.043808722847313665,0.010826181981923259,0.0348791922750088,-0.011745339579281715,-0.07580013618746043,-0.08252385398529968,-0.009713148869711712,-0.06273158546065685,0.00696883584540719,-0.04727885360013574,1.0,0.023014209812639817,-0.00401273387886801,0.16346216014503245,-0.08220133034689389,0.09704411185507578,0.09776799568608492,-0.1427361040854241,-0.09682030297659823,-0.08160161957945015,-0.027553912280313345,0.16607062227646294,0.13653933157182224,-0.034543446965824544,-0.05298311443482775,-0.002457788894527405,-0.09795806325255921,-0.07030466947670092
ParaHippocampal_L,0.5008428758956077,0.30274148630574077,0.16537029468630038,-0.10084413566548617,0.48254256104520343,0.5604768217553887,0.23580273871257443,0.2744807376426604,-0.3879796110735637,-0.2261206712790166,-0.010666137484275815,0.047874517302252874,0.40601731555882437,0.6797159262248479,-0.05316461593188123,0.3292352736775798,0.7103198586973479,0.4220019778438694,0.6077468069567281,0.15728136084507593,-0.2689336303837909,0.5045884048187607,0.7520272133143501,0.35333604469525914,0.12365389768416309,0.6464711491169113,0.476664028388406,-0.008857443201480058,0.21751626801916668,0.5223798824540572,0.1900399198485721,0.3266335156351006,0.023014209812639817,1.0,0.568995849129471,0.26448025756764115,0.4582325399932405,0.021007161017082315,-0.10801194592913446,0.38472248167686574,0.44168234043086607,0.55646468014305,0.42682728472064146,0.688706126945476,0.1360730114660297,0.37652266080252905,-0.010944878567550402,0.32719397971353753,0.40523328076294557,0.4105684626495063
Supp_Motor_Area_L,0.3722030295207308,0.10677926863074214,0.14820051326560196,0.24575516485791324,0.19269727399006306,0.4528755938522841,-0.031032101191953217,0.11989633290096324,0.06338150156784307,-0.05030632742222733,-0.1411701113041503,0.0442551514233609,0.28109884822114084,0.5912117444564413,0.027515086791077528,0.4295937830163079,0.22122700420660393,0.3020855635642127,0.422683796343657,0.5819721043919338,0.1327684685589692,0.46419744653204514,0.45643824749258244,0.3950440504758701,0.2311691293831529,0.6748427503579882,0.16883860910824763,-0.11833527141686706,0.08395658693098339,0.26008019120299547,0.08033754098684708,0.06231602921889479,-0.00401273387886801,0.568995849129471,1.0,0.12851891602439827,0.29394929940928616,0.02357193966184697,-0.08436677230841787,0.5050659091210653,0.6729347103137725,0.5813490152935876,0.2792818568286172,0.22971230222958836,-0.16367104907597377,0.5212504988586663,0.14311376053282843,0.1454226664567196,0.6033383466854731,0.07428961443580717
Cerebellum_3_L,0.021004319635838355,0.14893651897292307,0.10695046447280568,0.1504112805051539,0.0897582659619837,-0.13108494030332163,0.32849461687785847,0.06606087896320413,0.11564481421187683,0.1405194849636234,0.4504497199426693,0.4984019383147841,-0.09905557560536053,0.12944526850531543,0.13733520053917442,-0.22195026359287662,0.39581676821563605,0.07344396794290402,0.2852241600936371,-0.07197641719573732,-0.09852474142719403,-0.19834141176869496,0.20710873292820356,0.16775347659546277,0.1674836467515775,0.0462901492777844,-0.002645939541579426,0.03192433121396735,0.2991797900957263,0.23980788627957636,0.18437400685273408,0.13170655441398466,0.16346216014503245,0.26448025756764115,0.12851891602439827,1.0,-0.05130898433542953,0.25218804579342247,0.42640448678689524,-0.3709393764212756,-0.14370086058061562,-0.09188301261349383,0.2141315175962702,0.35277668069451573,0.6133374243646605,0.06258926054366157,-0.09389167320417642,0.10173827742139376,-0.09185565873347934,0.17746535638716818
OFCant_R,0.3315187057599986,0.040885304888408545,0.61881472387149,-0.34503062843732585,0.8293745227609585,0.22409856292332261,-0.033181830819292074,0.2664894462392173,-0.38587395817933956,-0.5275494822537335,-0.25070888823299636,-0.02592440861083348,0.18342800847576265,0.046564452027927826,-0.2791845737958527,0.6006852132857345,0.3091675054798187,0.6874787354573751,0.22041533897513582,-0.28412977084979274,0.03229523831385249,0.5868140393620264,0.6185571934347813,-0.24684936149493203,0.041535060324956644,0.39225401119092074,0.3170233536698517,-0.13086324305694438,-0.3296873960821404,-0.191590904680824,0.1073450962100634,-0.021596451053676583,-0.08220133034689389,0.4582325399932405,0.29394929940928616,-0.05130898433542953,1.0,0.03364497733115296,-0.02089600216567125,0.5497538787585728,0.5824405840448823,0.730807022059552,-0.08904172504482603,0.3239744090458992,-0.3703646018871496,0.09800559842304721,0.08151196491738502,-0.17365505943483134,0.3728532389168325,-0.14505183505359784
Cerebellum_Crus1_R,0.09611094208193367,-0.0032346361489850924,0.1690521158503938,-0.09968139116183534,0.1362918361013385,0.005545292647511711,0.21512290716522695,0.08441243938034344,-0.05242245492504823,0.31740744365263546,0.18849930404200355,0.25239470389850316,0.20159886493607346,0.021647094157382155,-0.09623828453888848,-0.1749067630502511,0.07099928261379262,-0.08479752533433467,0.3263375397402362,-0.1265402626900569,-0.19825213600113117,0.03869539560735503,0.1529779767131272,0.04952036009406571,0.16904792759431336,0.11491520300888501,0.024874626683745283,0.10163532628225568,0.17102068896382597,0.1110118056856858,-0.013431501173744965,0.07212494744850723,0.09704411185507578,0.021007161017082315,0.02357193966184697,0.25218804579342247,0.03364497733115296,1.0,0.26985094609021093,-0.05366640725342185,-0.09743773776684629,0.009421518085537858,0.10902194145743613,0.05989868167416299,0.17749525331694074,-0.031574840698653794,-0.21185788279334336,0.06645466275046391,0.08941949015010194,0.16040190855203623
Thal_AV_R,-0.02003234176535563,-0.07149110643744434,0.2358474648605573,0.21738656443201726,0.09292685323416723,-0.37002663265007374,0.2955926322419097,-0.03831653253067221,0.23094225298003593,0.05443901909288498,0.14917728221224089,0.6743994121246862,-0.17589268262346236,-0.18609937878148056,0.10259212401946459,-0.06064392844540393,0.16016900642086523,0.1048952521120506,0.13254091912853905,-0.292765928911855,0.121915427293143,-0.12752861456185713,0.13033314533072665,-0.23293756036131558,0.0341525721089317,-0.03021651480724878,-0.02434401975893099,0.08981394171366733,-0.09748539629892346,-0.22079118326549257,-0.06012189149063315,-0.11171605434466646,0.09776799568608492,-0.10801194592913446,-0.08436677230841787,0.42640448678689524,-0.02089600216567125,0.26985094609021093,1.0,-0.33251699196854695,-0.15927041875903947,-0.08976541959420786,-0.020158426947925506,0.09354421139042328,0.35159551654528864,0.029418853472054116,-0.05426728644447408,-0.016006082333672362,-0.04547794114310977,-0.22428377802406108
Amygdala_L,0.19206501428945258,-0.051257178255514735,-0.016936804140672706,-0.2568293946683603,0.4038604266681872,0.4731121637077083,-0.29168484121374816,0.16730744879410442,-0.4166811257531107,-0.41357285998513826,-0.4422038856298708,-0.4038218176221524,0.47808862911331623,0.389492903635937,-0.3249840895910374,0.5513139492210667,-0.07825196917377834,0.21758635651529945,0.1483530337790045,0.1948627862359555,0.11445769247388443,0.5952598334272476,0.31972619217608267,-0.017715165161703624,0.16884446471894374,0.42453333372720375,0.1767520474306128,-0.19297361825242038,-0.3468528804753964,-0.06490325012237766,0.04637753435696963,-0.07317498821302236,-0.1427361040854241,0.38472248167686574,0.5050659091210653,-0.3709393764212756,0.5497538787585728,-0.05366640725342185,-0.33251699196854695,1.0,0.6941131245785606,0.6857680330504874,0.09030930743354543,0.036776390944548654,-0.719759293346225,0.13144807456356258,0.0662001970208952,0.03937329542233153,0.6259645127658484,-0.06124405778708503
Frontal_Mid_2_R,0.40879507190637826,0.1852830626493652,0.1692943910961428,0.17224677384153872,0.3922135748689132,0.49249168809432403,-0.23466680643037421,0.121572489964905,-0.12446257941081026,-0.3811936150290823,-0.36021614829425913,-0.27715166771123617,0.2744091093960924,0.36741386487612593,-0.02694457647320117,0.7301446054223519,0.025552935303463968,0.46705544489734446,0.21143231460397288,0.3014965446621339,0.288416296339602,0.7103253657647665,0.4818482283319907,-0.013838734951510431,0.1924537005508014,0.6835488084006461,0.14351072591700414,-0.17007461077347644,-0.3342630608191374,-0.11313390981192181,0.13605322788890348,0.18069965241899985,-0.09682030297659823,0.44168234043086607,0.6729347103137725,-0.14370086058061562,0.5824405840448823,-0.09743773776684629,-0.15927041875903947,0.6941131245785606,1.0,0.800829780104603,0.19836225651636516,0.03505417096847513,-0.5475079508181525,0.551480619700559,0.2842946466520096,0.061957302081101784,0.6714375624890792,-0.28223732672613944
Frontal_Sup_2_L,0.5266485076273204,0.14604645387643744,0.337859931059144,-0.04607685127189664,0.6118463400508792,0.5222494379775858,-0.06492430938458335,0.2340579665198556,-0.27774369858619685,-0.38163438621094076,-0.33786325069505546,-0.19218431789737608,0.29734186576395466,0.29011283703262486,-0.21015887127049418,0.7304602268629667,0.2167301044784854,0.6302797875007468,0.32845780113744427,0.067892339436614,0.08179667957110959,0.8340373858918116,0.6892315268809986,-0.11860209978476666,0.05848158922323044,0.7229987741201667,0.2241128812877961,-0.21334850327960322,-0.2905552231424917,-0.07356344445522664,0.09582210762981869,0.09062593276438227,-0.08160161957945015,0.55646468014305,0.5813490152935876,-0.09188301261349383,0.730807022059552,0.009421518085537858,-0.08976541959420786,0.6857680330504874,0.800829780104603,1.0,0.1745257183594551,0.19267134344310358,-0.45716163749798294,0.40661827389217986,0.20890586318197227,0.0538413393469878,0.6747591196620157,-0.1046638062255972
Thal_VA_L,0.35165151495925046,0.44309204607245983,-0.1662035294566734,0.10845794771915673,-0.05089024195022375,0.537958955097415,0.24654140495446783,0.18520243773460146,-0.1540945224925678,0.24336229662182646,0.12763298249544225,0.017151539668968405,0.5436251170104794,0.5513283205384508,0.23029200255311616,0.01995722568017393,0.19416943156158636,0.008498089208437086,0.6377765711145216,0.2612761169778147,-0.22967649203136586,0.31972770640170106,0.3350788026565891,0.4897440711804324,0.040309305801162196,0.5196808519611951,0.27380915537637485,0.09098294168363422,0.4911649919206747,0.490484674123752,-0.015385948751736803,0.5277913751008834,-0.027553912280313345,0.42682728472064146,0.2792818568286172,0.2141315175962702,-0.08904172504482603,0.10902194145743613,-0.020158426947925506,0.09030930743354543,0.19836225651636516,0.1745257183594551,1.0,0.1789295202827045,0.12192240811643418,0.46025479292854415,-0.02608395233991453,0.5996234181658564,0.36403001053184575,0.46292499676241455
Temporal_Inf_L,0.3180546362816646,0.08435345095201703,0.2763209805553213,-0.4088816717743455,0.5101559063776897,0.249828850965572,0.37461514811793967,0.3231789635283634,-0.4503245167727748,-0.15616662925595926,-0.004841349831968737,0.3556495760544919,0.1691286608633138,0.3358751405883309,-0.12297969052211946,-0.04972737373687794,0.8182135836964827,0.3531627739164855,0.4834882730145389,-0.1798711860848374,-0.3215144518671336,0.1021293410635127,0.5960110890063987,0.18199947723275392,0.0747889838593124,0.19568674748906398,0.46351773894968346,0.006815506532890791,0.20219167435117133,0.3951362671142625,0.08508049920140241,0.1161940811042225,0.16607062227646294,0.688706126945476,0.22971230222958836,0.35277668069451573,0.3239744090458992,0.05989868167416299,0.09354421139042328,0.036776390944548654,0.03505417096847513,0.19267134344310358,0.1789295202827045,1.0,0.347016331367173,-0.058937539078485375,-0.11811934617627191,0.09787281067227889,0.09484186503266381,0.3695062573979873
Vermis_1_2,-0.11479035285458268,0.1610736375394182,0.029773569269232945,0.17078024761238408,-0.21331336547726307,-0.3127828532726279,0.48919613900434394,-0.06951403689867106,0.21504777275649167,0.3841551666227621,0.6716420251789004,0.4889561754987927,-0.18019617518417724,0.04953666426720559,0.18963863782356088,-0.5500336054143447,0.386031338229652,-0.1734689049979757,0.20714021066071658,-0.05032354799695011,-0.3643782533496064,-0.4438340515030877,-0.01966963362540765,0.2858888294276604,0.019967612808525437,-0.18124986117895056,0.0288018754056534,0.20567497773055593,0.5698424962478592,0.4762742241737994,0.03084440297860246,0.16707485912738532,0.13653933157182224,0.1360730114660297,-0.16367104907597377,0.6133374243646605,-0.3703646018871496,0.17749525331694074,0.35159551654528864,-0.719759293346225,-0.5475079508181525,-0.45716163749798294,0.12192240811643418,0.347016331367173,1.0,-0.004545860138657839,-0.2506839540454888,0.169596775350736,-0.42870697448153805,0.4134144006504475
Rolandic_Oper_R,0.3762770729678096,0.3053325258323842,0.1002215046529225,0.6162119183550658,-0.05311130736343583,0.30222905871117517,0.028155037384524937,-0.025695212995756604,0.31175594787484034,0.08685140973869407,-0.04237822032498552,-0.058222312043064085,0.1559203972844466,0.446207172932904,0.2354390604146301,0.4871028378947841,0.037986237217053,0.29457480829914623,0.31974394061283323,0.4840840237014388,0.13771653558194896,0.5814524709570248,0.3436696918384827,0.4234586453360615,0.03502586126520317,0.6878761601938719,0.2304795096032973,-0.008410930140896437,0.16666792857859541,0.2707912157417857,0.06737143012343073,0.3374255759383311,-0.034543446965824544,0.37652266080252905,0.5212504988586663,0.06258926054366157,0.09800559842304721,-0.031574840698653794,0.029418853472054116,0.13144807456356258,0.551480619700559,0.40661827389217986,0.46025479292854415,-0.058937539078485375,-0.004545860138657839,1.0,0.18695567119361187,0.35082751893362346,0.42501850091325727,0.053963588437406125
Occipital_Sup_L,0.2075354615641041,0.11995854509044737,0.002144285399698528,0.2198499003163954,0.07542052035027265,0.09007401871854881,-0.20177844432664693,0.0006474823304322729,0.10166489970527268,-0.16594581590514862,-0.27762379189096426,-0.07702322901295851,-0.15727363814303788,-0.13013287149437752,0.06593957812699204,0.3709650967305471,-0.09474387852314684,0.21786435155302014,-0.13531278110531406,0.02492354113567679,0.29864411904937394,0.18591189469444422,0.11140537470570686,-0.2501612077973347,0.024842543113144246,0.17332778298098217,-0.11181314011972164,-0.037732227903823495,-0.20999137574976515,-0.24385826073513886,0.045446628685858345,0.025895386133724014,-0.05298311443482775,-0.010944878567550402,0.14311376053282843,-0.09389167320417642,0.08151196491738502,-0.21185788279334336,-0.05426728644447408,0.0662001970208952,0.2842946466520096,0.20890586318197227,-0.02608395233991453,-0.11811934617627191,-0.2506839540454888,0.18695567119361187,1.0,-0.15330628781363936,0.22790318064620976,-0.3143438340794807
Thal_LP_L,0.16620723656601075,0.1726989287081718,-0.2710967377253407,0.08580305047948006,-0.19411094640748514,0.36814807777173575,0.2953453061591305,-0.06662390541219977,-0.16352014534503448,0.32254208571550075,0.1737915104830457,-0.02668356741592038,0.5296773024716963,0.6029990144476405,0.08855550367215947,-0.026465476873232238,0.08359304708500465,-0.13184155341023382,0.4629463840836272,0.3352926699960817,-0.3467946209340345,0.2044269512766899,0.1560529825853131,0.56569491100772,-0.057837174287493874,0.32247699683926206,0.14206693532112658,0.06374313858809401,0.49494971903580276,0.5183122093569247,-0.04748270407778059,0.3789452305143203,-0.002457788894527405,0.32719397971353753,0.1454226664567196,0.10173827742139376,-0.17365505943483134,0.06645466275046391,-0.016006082333672362,0.03937329542233153,0.061957302081101784,0.0538413393469878,0.5996234181658564,0.09787281067227889,0.169596775350736,0.35082751893362346,-0.15330628781363936,1.0,0.2631190782191109,0.5291829981252564
Caudate_L,0.5804478599132188,0.06950981683908306,0.09666737519687656,0.06372334345037715,0.2886151519185727,0.5746629150549675,-0.06806058413161382,0.2257980552077321,-0.12140094257316321,-0.07770622298652953,-0.30636974040700576,-0.028510521719015927,0.45606274814318376,0.3499269762129019,0.009539738893349109,0.6064787809764212,0.03262474029167534,0.33580221350700146,0.4084651485801476,0.1598745321936515,0.12601722001962998,0.7094567393111314,0.5795200580472609,0.09348081777900642,0.15681894621654877,0.6969384067572961,0.19549733571539307,-0.1811918767588695,-0.07769899016691642,-0.005989294658210456,0.05227097709437972,0.08647039970944248,-0.09795806325255921,0.40523328076294557,0.6033383466854731,-0.09185565873347934,0.3728532389168325,0.08941949015010194,-0.04547794114310977,0.6259645127658484,0.6714375624890792,0.6747591196620157,0.36403001053184575,0.09484186503266381,-0.42870697448153805,0.42501850091325727,0.22790318064620976,0.2631190782191109,1.0,-0.02460068152952981
Parietal_Inf_R,-0.004351914504537206,0.06457915119846905,-0.10579233403485118,-0.25194491356991416,-0.07153171199700575,0.3031561742821307,0.42796576654213697,0.12210180176545717,-0.3020588824252852,0.3870568004026913,0.3434045115932664,0.06023041980995513,0.4470180513358734,0.5754728876467726,-0.16232733813597439,-0.36293408692107465,0.31236550391493517,-0.15844397708932878,0.4928636238385926,0.22917103924354193,-0.6771369485258332,0.0009772918300858567,0.16121904367896872,0.7211169584956517,-0.05351193210314675,0.09562831912590934,0.37884321234557383,0.14508952486705662,0.8457506517232899,0.8831014195276916,-0.020722766907354608,0.23560947961039105,-0.07030466947670092,0.4105684626495063,0.07428961443580717,0.17746535638716818,-0.14505183505359784,0.16040190855203623,-0.22428377802406108,-0.06124405778708503,-0.28223732672613944,-0.1046638062255972,0.46292499676241455,0.3695062573979873,0.4134144006504475,0.053963588437406125,-0.3143438340794807,0.5291829981252564,-0.02460068152952981,1.0
