,ACC_sub_R,Frontal_Mid_2_R,Supp_Motor_Area_L,Frontal_Med_Orb_L,Cerebellum_3_L,Occipital_Sup_R,Cerebellum_8_R,Precentral_R,Occipital_Mid_R,Thal_PuM_L,SN_pr_L,Cerebellum_9_R,LC_L,Angular_R,Precuneus_R,Olfactory_L,Thal_PuA_R,Temporal_Pole_Mid_L,VTA_R,Cerebellum_7b_L,ParaHippocampal_L,Occipital_Inf_L,Cerebellum_4_5_R,Precentral_L,N_Acc_R,Putamen_L,Precuneus_L,Temporal_Inf_L,Rectus_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_R,Cerebellum_6_L,ACC_pre_L,Thal_PuL_R,Frontal_Inf_Tri_R,Thal_VPL_L,Cerebellum_10_L,OFCpost_L,Cingulate_Post_R,ACC_sub_L,Thal_VL_R,ACC_sup_R,Cerebellum_Crus1_R,Occipital_Sup_L,Temporal_Pole_Sup_R,Thal_VL_L,Amygdala_L,Vermis_10,Frontal_Med_Orb_R,Fusiform_R,Cingulate_Mid_L,Temporal_Sup_L,Vermis_9,Postcentral_R,Amygdala_R,Rolandic_Oper_L,Cerebellum_6_R,Caudate_L,Thal_VPL_R,Cerebellum_4_5_L,OFCpost_R,Thal_MDl_R,OFClat_L,SN_pc_L,Thal_PuI_R,Temporal_Mid_R,Red_N_R,Olfactory_R,Putamen_R,Frontal_Inf_Oper_R,Frontal_Inf_Oper_L,Thal_MDm_L,Thal_VA_R,Parietal_Sup_R,Pallidum_L,Cerebellum_3_R,Cuneus_R,Hippocampus_L,Parietal_Sup_L,Cingulate_Post_L,OFClat_R,Cerebellum_Crus2_L,Thal_MGN_R,Supp_Motor_Area_R,Temporal_Inf_R,N_Acc_L,Frontal_Inf_Orb_2_L,Thal_MGN_L,Frontal_Inf_Tri_L,Temporal_Mid_L
SN_pr_L,0.12860632370724678,0.40879507190637826,0.3722030295207308,0.10125634227612794,0.021004319635838355,-0.028917774914056123,0.30067686585370246,0.23375305206382724,0.14294466733193775,0.5185344778746485,1.0,0.41954834317280676,0.09146250829657131,-0.08073882033430314,0.0880358484150368,0.2211109660968308,0.05011184709742225,0.17153022208783703,0.34714644002499456,0.09442822195031515,0.5008428758956077,-0.08484440316519697,0.3128113512009881,-0.06194584959231632,0.5433341111007431,0.6919904608417463,-0.013268511009816922,0.3180546362816646,0.20381311888601214,0.6055366343260635,0.3539988045801244,0.05062070288995729,0.34740425620047943,0.2696779281401089,0.366524055063487,0.41765770931425106,0.027776946153666333,0.4226585783137081,0.5359103778355716,0.2570916154195782,0.374565208050346,0.40237654089247676,0.09611094208193367,0.2075354615641041,0.11598317296163714,0.39375103287098756,0.19206501428945258,0.2520723313866027,0.03314715949846241,0.34133091613295796,0.22041081462930534,0.4212456170475046,0.23366626584918196,0.11603465773545622,0.4844147222389176,0.665713654344635,-0.013565284183378629,0.5804478599132188,0.36878967591562467,0.08834228329776128,0.24400594961310373,0.34533845303249144,0.3739944625544672,0.607026746535726,0.3029738884609615,-0.14995005579429696,0.4928918284512386,0.29047969818339486,0.5931543525432543,0.35431449458467995,0.5065229739689353,0.4671153604315277,0.32512692255918646,0.19718780276796022,0.5526429992266471,0.2693057639363004,-0.17155732743425336,0.5947879907261096,-0.04190803657949708,0.4545029768086014,0.09704196917483404,0.036758623807715926,0.25805799020232695,0.22990364804116897,-0.057575180072116074,0.37411170799009896,0.5861845151638475,0.18473024493387002,0.30799004226869514,0.28613673288802915
Cerebellum_9_R,0.19368367288510885,0.4245623213146275,0.28303736771342536,0.15733631012078284,-0.4068000755807298,-0.07742554137862354,0.27490284410819416,0.2798532935690376,0.18329125350665856,0.5759628375090516,0.41954834317280676,1.0,-0.052724391856590454,-0.18300913445203948,0.12768286679152174,0.4827249951210498,0.2923722042488916,0.24890459043577934,-0.07583233295837133,0.01451884918164821,0.19202463141927417,-0.131544517847428,0.0356140600124168,0.13078036555439798,0.43436244644417954,0.44016261644241605,-0.0021040365817975508,-0.057917560448040424,0.43355198737374945,0.5689867130035229,0.17497559209865907,-0.1500207735991491,0.2984092338615427,0.17706510506083323,0.1846363595189695,0.2879046039478945,0.5179640653203063,0.1808064863732849,0.4255733918902053,0.10246399356588262,0.23230686398914904,0.07546046586361703,0.09133688176808387,-0.040973711556217075,-0.24070607526671495,0.3585655062991008,0.5511658119268644,0.17637013168143462,0.32415632364794755,0.0664024353094898,0.16275794074979705,-0.0731117612128181,-0.014839016037808047,0.2448608153619268,0.3538198630731296,0.5598990793570027,-0.49402271889153765,0.5643341593619022,0.3074175820520302,-0.34981398909389955,0.07272720362686544,0.12840705727059307,0.20146780957865448,0.23365705843984433,0.3229282976616918,-0.3321215090959547,0.49553378705982637,0.37027130861932733,0.4965538030513525,0.1183703058194053,0.32345454393438383,0.3224376708877181,0.26370238961681475,0.18535698782542148,0.4852390645276739,0.18437340114167894,-0.007668014589515973,0.1546753938722544,-0.07710301333108598,0.46780582365104967,0.07067967934932941,0.0396107891609199,0.5269939479912538,0.2518442588073957,-0.27315494321422595,0.20785959687182878,0.32490595055955895,0.5057806149952061,0.3353169214291561,0.16767125350720322
LC_L,0.3048733388350665,0.288416296339602,0.1327684685589692,0.08810181343561474,-0.09852474142719403,0.06199105621534204,-0.3903309228785669,-0.23582154792095136,0.11868172636146715,-0.10573007753213602,0.09146250829657131,-0.052724391856590454,1.0,-0.2637519296910388,-0.6020020052829858,-0.13430948506204718,0.12735773361495392,-0.08893929541865228,0.1063715265188385,-0.01768304919735632,-0.2689336303837909,-0.007680424575011511,-0.549516873643547,0.0005096568779841703,-0.039802768429114586,-0.006721976068869673,-0.5583778513602977,-0.3215144518671336,0.030004401419301746,0.030844530096683545,-0.0496122903952417,0.08650817607059687,0.31317854658339594,0.1524999728390078,0.34362341573489197,-0.027020821979600318,-0.3177425918212768,-0.18476930348660006,0.0305469564084502,0.3857101867612021,-0.1198364906831799,-0.05520355197001219,-0.19825213600113117,0.29864411904937394,0.13620853552533474,-0.04112762381166892,0.11445769247388443,0.2738150747248749,-0.06335147716092537,0.10486748153624541,-0.14727600984576825,-0.22663376633180526,0.2471203263538514,-0.5349637269638867,0.419257547571774,-0.10114264165288701,0.2750630484640142,0.12601722001962998,-0.10892401489855126,-0.3811514541408045,-0.027925451098420897,0.006411671667679207,0.05431134713182488,0.04068055511291818,-0.11831522891101566,0.18903011581605872,0.09093150679945315,0.016797578918424812,0.18146798656428131,0.16508231383330113,0.019017964198625982,-0.31463573587968563,0.3574920963715237,-0.1848871064439334,-0.09524770230188614,-0.5465821194319428,0.09703485136833623,-0.2731598966216684,-0.2556706046886156,-0.09184480778341905,0.4306489364511098,0.2547036033022965,-0.25462128607763007,-0.20559765649907147,0.3867894582814792,0.16392580982569244,-0.10382389816733906,-0.4212918977165715,0.260663876682918,-0.10822581414504473
Angular_R,-0.5627470426965325,-0.4887924657846036,-0.13398724514796795,-0.25209772892996063,0.23986533722092734,0.24215079358475583,0.26464811549397466,0.01960028118927159,-0.09651938467186441,-0.0333841902007265,-0.08073882033430314,-0.18300913445203948,-0.2637519296910388,1.0,0.5448603403241683,-0.36136019118983115,-0.04071258398465695,-0.04965012045522192,0.2161470802871558,0.007268063581939015,0.03898098672864341,-0.0012344042659857008,0.42964700079997864,0.1693117214070614,-0.1549269472731621,-0.2575166044403139,0.6300887380796394,0.07513817970665826,-0.40497090570245714,-0.37692791771428863,-0.23787813537165572,0.13599095944673936,-0.5411784634549363,-0.015006252605055488,-0.3442305034438528,-0.21428594140648263,-0.2283833625843741,-0.0700535707064579,0.004613668300903566,-0.5785730477566907,0.30653205813794676,-0.047382650092217905,0.021836306861814085,-0.180255331284022,0.08028655848044014,-0.01749082239000016,-0.5253963456752404,-0.4461035322199338,-0.2787256239561728,0.026554716106233903,0.11818126181712892,0.28113151535174596,0.2369929883080195,0.22781458707044927,-0.3922082126668234,-0.1087677223567681,0.38931094999541216,-0.3415373559292035,0.22168295249633124,0.32244483096283527,-0.1688169283586447,0.04641104525249816,-0.3277918596331981,-0.13428616287078832,-0.12055989288448202,0.4412687873851371,-0.17217152873672611,-0.2594065439454062,-0.4037430263214095,0.13429408319433636,-0.014146686112173061,0.14907071066386424,-0.4168326713681306,0.3038431047761017,-0.14109916408578072,0.11480455077742707,-0.24196088794389814,0.18287708139755504,0.16379930558313027,-0.06191639666076444,-0.4212520196240133,-0.1639556503750521,-0.03134367966697363,0.012100613696389569,0.29431819774672147,-0.40562421250674113,-0.22939884442914296,-0.1347125230362861,-0.3783584432001906,0.20678878719691626
Precuneus_R,-0.3866447545528952,-0.17339098165161929,0.23083144351941245,-0.1830535557190795,0.32465983476900234,0.011702076330810121,0.4832432607235321,0.4699065718765573,-0.0881531748152151,0.2548689490642227,0.0880358484150368,0.12768286679152174,-0.6020020052829858,0.5448603403241683,1.0,0.11034060189627938,0.083420917991856,0.1445601109694113,0.11980881618943806,0.08371231109310821,0.41246971776059366,-0.08908646531480144,0.7414283193361504,0.34757467004769316,0.14702847062127616,0.11417939599876135,0.8642952088003786,0.31456614447928327,-0.08295655865966949,0.03901149806007337,0.01761148394799487,-0.05157026841285541,-0.35804608505350954,-0.15405015036514877,-0.18717773801276397,0.17450284453494486,0.23733441009631692,0.10836768872163528,0.27223740389946804,-0.44927794529399834,0.5896845900129499,0.24962870037637494,0.23187381399289178,-0.26961681502771745,0.008077972348981761,0.3273026374581504,-0.13245949449483638,-0.2306334190355128,0.11694282122618165,0.24291509257387967,0.46269924725772466,0.3466245132927903,-0.030121455773599936,0.7329717327367394,-0.27853274872715467,0.3177452815781129,-0.026087827404509583,0.0934193706758777,0.5593835181275765,0.557771679136773,-0.06047855468973875,0.08223210086948189,-0.13552777750994152,0.19965345090389705,0.40629750404092807,0.1554018018372515,0.1308808874462585,0.012594699332960204,0.021477568248575645,0.2086952253776168,0.1485835407997931,0.601614293166876,-0.3331672140679662,0.4149186593355239,0.3685071192126626,0.6502878942315078,-0.1739367508236652,0.5336031660577151,0.17014838608415964,0.4580461040314461,-0.4587432754713192,-0.2374480671927445,0.3155456794979591,0.5011972853821092,-0.119696046766008,-0.08091093450752833,0.04526218653291633,0.4773529607136183,-0.09243013414313057,0.2874432795644736
Olfactory_L,0.6303394819683723,0.6057693846286789,0.5409029592834209,0.2169508503518217,-0.1746225389307543,-0.12639112058262872,0.2286522356164588,0.6236779580530535,0.3215037442137649,0.4227195050693485,0.2211109660968308,0.4827249951210498,-0.13430948506204718,-0.36136019118983115,0.11034060189627938,1.0,-0.06606841539258593,0.13938818065437278,-0.2305153381571262,0.13154976036776558,0.5493594812292842,-0.1666987421673255,-0.10492457802083029,0.11215728899045553,0.6068844525656178,0.5611056987337887,-0.049825800456524315,0.27704933243274454,0.8510800407310383,0.5712958388662694,0.42913401220046615,-0.030083532223100277,0.3722931565520752,-0.038304467507673585,0.33609415316466096,0.25066871046767025,0.6571849750484994,0.16582452184535004,0.3593720303399083,0.36502627697167794,0.054498435418189106,0.35119686529850486,0.009706528925362341,-0.02991990369556642,-0.49453011739508657,0.17686102512127724,0.8421478324846181,0.39555844723096284,0.5188227204236426,0.11880824779996885,0.4155135621663718,0.16988213605135424,-0.3480006951801967,0.5086860895017372,0.3869301877028943,0.5125861554284403,-0.7563137198243384,0.5824308761528257,0.17027888091245494,0.0006124672604117434,0.13185462899988776,-0.07645716472420189,0.4813887727162359,0.43892944925246763,0.46139246908062415,-0.5435174002936483,0.3263578279559891,0.7940717963882091,0.6176220413828679,-0.08021967068832915,0.36198602645099326,0.3290051690411302,0.17410212566223088,0.10980912507105862,0.6055019338333515,0.48618281538145375,0.0564852494322279,0.3397222155810035,-0.09190194886264631,0.4623664934939101,0.015089186881804885,0.1965205379065149,0.4735815409840562,0.6189941089390906,-0.5061303763818321,0.5642559655618747,0.4527587577577238,0.5318096276596658,0.3276725245307331,0.29624495680939683
Thal_PuA_R,-0.0931574702613446,0.21052488369418904,0.20516364801007683,0.009911782223577041,-0.19888983112829123,-0.10019871231776784,0.0192880897157642,0.10954763766732441,-0.19228956579265202,0.23328499461200702,0.05011184709742225,0.2923722042488916,0.12735773361495392,-0.04071258398465695,0.083420917991856,-0.06606841539258593,1.0,0.029538593947905683,0.12345270017136646,-0.17097329921691987,-0.22828403908877218,-0.11138925639071287,0.002304026211184203,0.38971098143188126,-0.0946902886268146,-0.09769687369649449,0.09008642090846938,-0.5188795560601381,-0.039557667501909616,0.15287477844794947,-0.10171492203026343,-0.10064226263998895,0.007209129805981665,0.0036143407481106166,0.1716996775114685,0.2626987559772897,0.17277741647780123,-0.2589484608401748,0.2695124763688625,-0.02421492062132268,0.353781363238458,0.008262569558730837,0.09431457061488527,0.13911609284035256,0.06707709962967999,0.2933216451929075,0.13956081444510857,0.027324084240556663,-0.003509750251278496,0.3284824905926467,0.23117860129641038,-0.45985537895563694,0.189495110330192,-0.06039787712035954,0.17770790931465746,0.13131028177228862,0.13330045211317834,0.29841897303033943,0.4558165463979094,-0.2471518072182976,-0.20090406043459008,0.004221861110919208,-0.36506605596335406,0.025988988378837414,0.222633491509154,0.3267998612417165,0.34075429578786304,-0.11764500441044365,0.18097766020792788,0.25136759705889705,-0.09709249623120363,0.09616203750616475,0.1962643549898273,0.02600615916778364,0.17273390619125165,-0.16976387746199403,0.08011820328117877,-0.1430110632523157,0.04678180095131012,0.38230026145505697,0.1922930492892331,0.04706169892698313,0.27628977011632255,0.14197663361653406,0.2683304095988529,-0.006528793122330487,-0.2662209978774209,0.207696478180466,0.17505738242589405,-0.0018699036810588853
Temporal_Pole_Mid_L,-0.1035817959580287,0.26295007579120117,0.21720216557015212,0.30613731900351937,-0.017714756702765105,-0.06186153397727208,0.08807720732579884,0.30674916025601173,0.11215577881812759,0.3404803741081098,0.17153022208783703,0.24890459043577934,-0.08893929541865228,-0.04965012045522192,0.1445601109694113,0.13938818065437278,0.029538593947905683,1.0,0.011014822681677172,-0.24088757787169476,0.40276452851639893,0.030687324787752372,-0.011184518856583975,0.3056014990042366,0.250798942838169,0.18449854161732004,-0.03857638949998797,0.11830827753046476,0.09052545279982542,0.3238361645960215,0.21993640175502793,-0.13722258460267076,0.15758548761328928,0.2637207350694715,0.33540129064305607,0.27160497107499926,0.13639234037814033,0.058812163228741006,0.33866117891713393,0.07673383150945139,0.30412181859876064,0.09243367814357775,-0.020667720098598037,-0.05894578763070491,-0.08060822053067081,0.2957560379226007,0.2900764874232616,0.13821498875046484,0.2057712905231846,0.14027208759171697,0.16778281194194858,0.0862968871619491,-0.06109150752764786,0.26201705488637345,0.25635615991736693,0.2988935416095128,-0.17275986173104269,0.22079204306750772,0.16995691481856018,-0.00744516512924808,-0.20339930381561652,0.26430233379099194,0.038136142838080166,0.0852019553073804,0.22358086590800402,-0.06590778477555953,0.22800312356783906,0.048131477824551044,0.2592614663616163,0.2751302314353041,0.32497892943678913,0.20539466350709426,0.3312258800107162,0.06933090891679171,0.08613001760132487,0.17135746886829212,0.02312560923365912,0.32588095924436583,-0.09328044709641992,0.20395452569189043,0.05719984069600827,0.01424788193062657,0.16804928656448676,0.2986717753766591,-0.1502068270695041,-0.057421881655596516,0.17443771900407942,0.24123136603147702,0.3709789058493409,-0.007733512862686945
VTA_R,-0.22124781393315857,0.050287550278245254,0.03032279573525894,0.07944276754670802,0.2083497312347158,-0.028114370384572155,0.17132541926038752,-0.07854491778255328,-0.14481974356357039,0.13864508585180185,0.34714644002499456,-0.07583233295837133,0.1063715265188385,0.2161470802871558,0.11980881618943806,-0.2305153381571262,0.12345270017136646,0.011014822681677172,1.0,-0.04428690668739661,0.1565865962627247,-0.08149020740403108,0.24112614461274423,-0.048377152562418195,0.03171700128607906,0.22436670135383202,0.16654195479832262,0.04645229837131607,-0.33728434223016324,0.08858828827418097,0.02254480089404851,0.04562513114165018,0.04111019179885915,0.09764612499000341,0.1596672973120966,0.3407689048282443,-0.26093684957883995,0.1427452984775456,0.19496243536808158,0.09540166804054896,0.335812291535434,0.30830921288026136,0.08543040284140747,0.10189800065014837,0.4005071135884306,0.27740112767403,-0.2754852064414228,-0.026271543431797807,-0.14791653730423146,0.3643055948082478,0.10585087061729974,0.23587396030735716,0.39242670961518944,-0.13681074262859097,0.20229133226447907,0.21061319113777638,0.4699013948388469,0.11915734227015999,0.36499325964745916,0.2869457834509301,0.08799490988378288,0.21938635005066184,-0.018349933703141853,0.31097360732234297,-0.01662432444135773,0.29747069723432523,0.19931280939847304,-0.2388985506576323,0.2015637179851304,0.45795333767705515,0.32205028411083253,0.2430882619996962,0.1873707020698135,0.21009518540721142,0.16355391754420498,0.07253169090243135,-0.09803095241927355,0.30215474712454865,0.0990820765367743,0.10659915051292607,0.11581851533298405,-0.0942803145768244,0.00017456094756736654,-0.03994168983752623,0.24423559586812757,0.11952160618523577,0.1411391370876151,-0.07234297764583895,0.20428620512081358,0.11161640832899447
Cerebellum_7b_L,0.1746369393142231,-0.02623761109780337,0.1811807819956365,-0.34816934116868387,0.19504889262401712,0.08711053837631105,0.004510754967675559,0.0238610355967371,0.07371492740195705,-0.14130620393908203,0.09442822195031515,0.01451884918164821,-0.01768304919735632,0.007268063581939015,0.08371231109310821,0.13154976036776558,-0.17097329921691987,-0.24088757787169476,-0.04428690668739661,1.0,0.09469284476705346,0.2027908580550202,0.12007700885973183,-0.19826201456733336,0.14443196237882647,0.20642935904847734,0.055880164582990235,0.18882553449221748,0.1704951160542895,0.014455830133502937,0.034719991767923626,-0.09707970583286704,0.1708104280305458,-0.23889643326941093,-0.06499594653864532,-0.06555005007816458,-0.19711008700613875,0.333407574981314,-0.07803906739978934,0.17924201578089277,-0.00089792182033952,0.34735077344549853,0.024428476412046735,-0.011188466824880991,0.06955799214696896,-0.08694703809336692,-0.03207407785088874,0.04359062580310402,0.05061367159018911,0.03621200285400256,-0.11260549678049266,0.2845533135362185,-0.1029782179515011,0.014430361745768927,0.10514348530326756,-0.017890173965357376,-0.006342059581001761,0.09806688012330679,0.008979504475616924,0.19175476235300068,0.4312955750938355,-0.19741787908898126,0.27811391057495594,0.10065012708336095,0.023980232156364818,-0.05141004016095954,-0.09864976528394605,0.15824012945024984,0.1231061578232398,-0.16901348950600759,-0.06623821763787174,0.0626373185733892,-0.11963461731596099,0.05990579915784609,0.18900844845496861,0.20668027780329745,-0.13461474075570598,0.10524346138278778,0.008201069863677728,0.0931496645196314,0.013828817016514332,0.045742010096768884,0.012887039464227054,-0.028689502676068464,-0.015448868365434227,0.3272092916669784,0.246454947754301,-0.04059803963581352,-0.057622531180293014,0.33277686553489844
ParaHippocampal_L,0.14698791623256488,0.44168234043086607,0.568995849129471,0.25925541718000167,0.26448025756764115,0.023014209812639817,0.37134639395977337,0.6638156383539926,0.16653606507007665,0.5089814386852263,0.5008428758956077,0.19202463141927417,-0.2689336303837909,0.03898098672864341,0.41246971776059366,0.5493594812292842,-0.22828403908877218,0.40276452851639893,0.1565865962627247,0.09469284476705346,1.0,-0.16128564738128698,0.34608933542226766,0.15728136084507593,0.6778078389489166,0.6650280621942634,0.21751626801916668,0.688706126945476,0.43277592283428806,0.5045884048187607,0.5277052040463209,0.03167375322654106,0.18518269116943317,0.22292724332820196,0.41440211034606783,0.40697312544604036,0.23439951360552094,0.38153284387515785,0.5903401115679356,0.15659756988109882,0.4746345903255957,0.573767178431028,0.021007161017082315,-0.010944878567550402,-0.11274814195560605,0.4293897119372241,0.38472248167686574,0.21148496004887432,0.24214675812924985,0.2697904089544757,0.5348674364329198,0.7103198586973479,-0.05316461593188123,0.6236910367203035,0.3292352736775798,0.6477362517251255,-0.3045140907328775,0.40523328076294557,0.4188385088086057,0.475458821047898,0.16537029468630038,0.30274148630574077,0.48254256104520343,0.5676566702964793,0.4403092333017335,-0.2530159985544285,0.3163894659866844,0.4159833408750176,0.5226513186549433,0.3251292416496454,0.6866276711672128,0.6077468069567281,0.21795029640158994,0.21589548521154858,0.49902478091577124,0.6617959741935202,-0.11718650810011774,0.8936896009498176,-0.008857443201480058,0.45725120446549505,-0.15097857853296323,0.07786654157264898,0.333652101147986,0.651054970079067,-0.3879796110735637,0.32768206294166075,0.6260033366905235,0.40601731555882437,0.32183274840245263,0.43345577963563847
Occipital_Inf_L,-0.00031079774887137835,-0.10956108736036034,-0.17909474728040034,-0.0639350674208395,-0.035118293518669595,0.02888991593147761,-0.09597773789990854,-0.18343635594374055,-0.05900388480673031,-0.21154406106532808,-0.08484440316519697,-0.131544517847428,-0.007680424575011511,-0.0012344042659857008,-0.08908646531480144,-0.1666987421673255,-0.11138925639071287,0.030687324787752372,-0.08149020740403108,0.2027908580550202,-0.16128564738128698,1.0,-0.04856055675880441,-0.18133535290322034,-0.07435009550592643,-0.05076556248542256,-0.13732141950400995,-0.023578271244972023,-0.09377731928132696,-0.04498107671777191,0.05647458095351113,-0.12396187882438858,0.11837632882725786,-0.04020776012579622,-0.04362006439111442,-0.053025371158711046,-0.22186829064678568,0.18031896050888094,-0.14877897515747843,0.1216804090026599,-0.2161542596109853,0.054711460475013136,0.03201016598270174,0.013807774467605593,0.2109470289667661,-0.2645965811063973,-0.15884861785765844,-0.1065016340408188,-0.1380834553882344,-0.05709538934280942,-0.28834874152663403,-0.020082608026246035,-0.10048704695489116,-0.16571897603736258,0.007474106118609296,-0.18105333994409914,0.0870314593074963,-0.15304292600541738,-0.2287389868446168,-0.05457541667360593,0.19033185950920672,-0.1395997956557294,0.0964615359045538,-0.08344998284731237,0.005315494923107622,0.00767757425334249,-0.1835739868834772,-0.05275367650128225,-0.1009211792108656,-0.12713082786077975,-0.1415030458718876,-0.1676293793293855,-0.1249985746418607,0.0021948568038535564,-0.1616816814898142,-0.09871882586745179,0.014428008632571135,-0.11598896018547586,0.11347940199110629,-0.14883374194638202,0.17240354292646143,0.18885765191721257,-0.13056176028531,-0.23721379504117043,0.00816512577123494,0.038110143062469785,0.09557122597320306,-0.22749127119437343,-0.1129212791738188,-0.04410631731478434
Cerebellum_4_5_R,-0.35192283137348956,-0.22201848247878708,0.10052975722797698,-0.2652904647413646,0.4452144586090618,0.05954525213483619,0.5886161380724785,0.17960259306775583,-0.17558726536757568,0.17824724576868892,0.3128113512009881,0.0356140600124168,-0.549516873643547,0.42964700079997864,0.7414283193361504,-0.10492457802083029,0.002304026211184203,-0.011184518856583975,0.24112614461274423,0.12007700885973183,0.34608933542226766,-0.04856055675880441,1.0,0.03687726719164354,0.21077271220957483,0.17738902601923515,0.7412941815592649,0.39604403290411083,-0.19145953293042473,0.06190041976697813,0.045637907904685186,0.03152781200131738,-0.26230252867104514,-0.051056346721730386,-0.2619451478953375,0.19421523422177053,0.037710655003741614,0.24380082016754742,0.1470583989021597,-0.3648945580085234,0.4610217340628106,0.30705435440645945,0.3578265757186803,-0.19116868963845365,0.21016919904582781,0.22627487149802034,-0.390965395216125,-0.27664803038854346,-0.19739993607190473,0.344407078380683,0.25990337543263947,0.40228504401108317,0.12300834131021625,0.4465927198560797,-0.2641374625126763,0.3457931632759169,0.22101215529689733,0.08856604673016374,0.5041999255518744,0.677096178876089,0.1991289719959588,0.235669586203851,-0.029553319580212272,0.18927621615601264,0.2366444280595162,0.1193701543359293,0.09232014579329649,-0.041771103924944764,-0.005102487106527004,0.1770539503311387,0.13437897165970866,0.6035292165775873,-0.382143657213998,0.33819245172195106,0.3412830638018753,0.65470917143156,-0.22408358526883418,0.5452995291687903,0.20553606226973906,0.348716994947573,-0.3478450415221021,-0.1997449459740217,0.19283593837351856,0.22007040511192516,-0.021772164006964384,-0.049663902299591674,0.21875375867345273,0.27596340131228875,-0.23217351803258626,0.19343887035974822
Precentral_L,-0.19429767123458153,0.3014965446621339,0.5819721043919338,-0.006739275055351652,-0.07197641719573732,-0.028244349985917943,-0.007910822649445695,0.655257217306733,-0.13096042756006793,0.3556484549249576,-0.06194584959231632,0.13078036555439798,0.0005096568779841703,0.1693117214070614,0.34757467004769316,0.11215728899045553,0.38971098143188126,0.3056014990042366,-0.048377152562418195,-0.19826201456733336,0.15728136084507593,-0.18133535290322034,0.03687726719164354,1.0,0.007287802836939069,-0.23240912563774144,0.304925550327711,-0.1798711860848374,0.08400888910077772,0.07902147474247098,0.04331021546475869,0.13203202977510659,-0.24396270719996724,0.17591449901744394,0.25737210511388314,0.06379875940738178,0.21842858032329773,-0.4069953390490281,0.3797993865220369,-0.28676738730855955,0.48871416001241386,-0.018808822888572815,-0.1265402626900569,0.02492354113567679,-0.12371873645415483,0.21337805732598394,0.1948627862359555,0.06245999916629465,-0.023858255971079986,0.2851687129560325,0.5914261686208572,-0.19325373936944332,0.08178013845182082,0.44815866271419125,0.05966054640193555,0.20430872253955112,0.0455691837191181,0.1598745321936515,0.4153613240005533,0.0008994942651821141,-0.3174268591201053,0.13492467777678482,-0.4396548503141194,0.06055015420412368,0.3578464793865879,0.44278671487720356,0.33442535670534884,0.12569746057042475,0.03690512673951405,0.3695383784144766,0.1014659424134817,0.13509598027559247,0.012943137364794797,0.13182760356498563,0.1191873347656957,0.02002942167246775,0.1119645731915505,0.2274279518503814,-0.06536335303452921,0.4507281895645154,-0.0865703579358615,0.099158379692665,0.17859162732473916,0.6358703033677762,0.2529178151060781,-0.3137371651621567,-0.3114195447165988,0.22508101571249484,0.15655556610508095,0.22466532520076066
N_Acc_R,0.38675973833604993,0.5445563081160817,0.5176998982208102,0.23003666839346235,0.0421085243317692,-0.0012971376315008161,0.4416694338075552,0.4916577835249432,0.34716197728549036,0.5422745463511035,0.5433341111007431,0.43436244644417954,-0.039802768429114586,-0.1549269472731621,0.14702847062127616,0.6068844525656178,-0.0946902886268146,0.250798942838169,0.03171700128607906,0.14443196237882647,0.6778078389489166,-0.07435009550592643,0.21077271220957483,0.007287802836939069,1.0,0.7026340739834802,0.0026372787942433675,0.42578648077217957,0.5649051459658582,0.6139666285506599,0.5182730900683262,0.0028852435414097113,0.3491554805511485,0.2556282947227578,0.417471400257297,0.4452890549080105,0.38256851909560147,0.3013368444089994,0.5236957126643356,0.29585149474133343,0.2573679408691415,0.4479311289854548,0.1183183606410936,0.0224695476011899,-0.20741699591289964,0.4274048606564672,0.48100363248267775,0.307804725511494,0.2848812501717623,0.2534977281698586,0.3730762638710674,0.42625313287448124,-0.012688180146520869,0.3893009282869606,0.3768350200598052,0.6533665896949112,-0.3650608670109279,0.5203698434368588,0.3624495439574181,0.15541922468247096,0.22481883439566563,0.3305914759860926,0.5959680341406487,0.5386207864503952,0.49303989053215774,-0.3878419918338878,0.29218016137283165,0.5980430290093632,0.6016155078802745,0.20270680114163808,0.6121441827638705,0.5874565859595436,0.2331207321929625,0.11876016420005917,0.5727751871241566,0.5064436577604462,-0.004101662465760734,0.6095822143980821,-0.004602083704563081,0.468481075276259,0.034326782032754376,0.22660682192189482,0.34076981604516315,0.47023336169211344,-0.348821991335733,0.4991361089161439,0.6518969476272127,0.340232910708509,0.2999366171738121,0.28258700184345675
