,Thal_PuM_R,Precuneus_R,Thal_AV_R,Vermis_6,ParaHippocampal_R,Occipital_Sup_R,SupraMarginal_L,Cerebellum_4_5_L,Cerebellum_6_R,Frontal_Sup_Medial_R,Thal_MDl_L,Thal_LP_R,Cingulate_Mid_R,Red_N_L,Heschl_L,Thal_MGN_R,ACC_pre_R,Caudate_R,OFCant_R,Olfactory_R,Frontal_Med_Orb_L,Pallidum_R,Amygdala_L,Thal_PuA_R,Paracentral_Lobule_L,Vermis_9,Cuneus_L,Thal_MDl_R,Lingual_L,ACC_sup_L,Thal_MDm_R,Thal_VPL_R,Cerebellum_6_L,Cerebellum_Crus2_R,Calcarine_R,VTA_R,Insula_L,Precentral_L,Thal_MGN_L,Cerebellum_3_L,Temporal_Pole_Mid_L,Calcarine_L,Cuneus_R,Frontal_Sup_Medial_L,Supp_Motor_Area_L,Frontal_Inf_Tri_L,ACC_pre_L,Raphe_D,Frontal_Inf_Orb_2_R,Temporal_Sup_L,Fusiform_R,Occipital_Mid_R,Thal_VA_L,Hippocampus_R,Thal_VL_R,SN_pr_L,Cingulate_Mid_L,VTA_L,Putamen_R,Amygdala_R,Parietal_Inf_R,ParaHippocampal_L,Thal_AV_L,Cingulate_Post_R,Cerebellum_7b_L,Angular_R,Cerebellum_Crus1_R,Cingulate_Post_L,Thal_PuL_R,Cerebellum_Crus2_L,Fusiform_L,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,OFCant_L,ACC_sup_R,Putamen_L,Vermis_4_5,OFClat_R,Thal_VPL_L,Thal_PuL_L,Cerebellum_10_R,Temporal_Sup_R,Vermis_7,Cerebellum_9_R,Thal_MDm_L,Thal_PuI_R,Thal_PuM_L,SN_pc_L,Frontal_Mid_2_L,Insula_R,Frontal_Med_Orb_R,Rolandic_Oper_R,Precentral_R,Cerebellum_9_L
Thal_MDl_L,0.27882805796728666,0.38056291147642024,0.4617939545526805,-0.42561598446882504,0.5280233925210213,0.1997025921963871,0.12943493723452337,0.3795810916042581,0.5066878178909151,0.3455687339898021,1.0,0.06919333218043694,0.453193221904464,0.4872993882448466,0.31012127719703736,0.37506288483396666,0.22238318866498638,0.47888825860138146,-0.20597707804815976,-0.055696848206243425,-0.11608185715868452,0.4121095021939417,0.037479793448634446,0.3407064976572853,0.4068570774452879,-0.13221499627568256,0.21999124455507976,0.7449194558193284,0.29558531117398507,0.2821918957782387,0.8138814530954233,0.6710459680400147,0.11710297693926175,0.3614506135757948,0.4187071832798361,0.16007904458269773,0.011538439279020573,0.334256580499225,0.45438339857052995,0.32867425975225634,0.11235948355148476,0.2873246687015292,0.23831554894883814,0.40243132990004055,0.3617920003845437,0.07486710430508646,-0.05333392999612381,0.31732123995079664,0.38141114541950993,-0.016703124885931685,0.46109080529584046,0.1269727386897439,0.7243508234580502,0.6042726114066614,0.7866619695369982,0.1185702246559228,0.42933075411807337,-0.019756031461110785,0.5301707430334169,-0.11700534560154348,0.23468822627625185,0.1451842247368158,0.6419733984478547,0.2728928364830397,-0.4143699957556592,0.25757696656776186,0.2367123888458473,0.3871845905172366,0.18879672490372099,0.11978850498603358,0.019457632329900727,0.3664865962895509,0.32090653841795425,0.5027879662497788,-0.18466171112032287,0.3500176877063328,0.37659967390114957,0.35815596405175143,-0.23543774769142348,0.5163524320128755,0.05441549447132888,-0.1918318712056142,0.5085999032876429,-0.36059937700580214,0.1636842189095256,0.8345245330845098,0.4447091648214802,0.30712744709031947,0.47828978055998933,0.48096989051961175,0.5243235619644594,0.34472686616315507,0.46412415750090363,0.4532120891110301,-0.0006179814365243994
Thal_LP_R,0.4091689047411,0.2531746057298146,0.021571561933331734,0.0604462922245384,0.23289883154059224,-0.016642312951023554,0.40059993118537995,0.2865110122293135,-0.12600157711705195,0.3906296754091106,0.06919333218043694,1.0,0.3671725339890518,0.4259154410394374,0.45040588266986803,0.037907556011185374,0.04847550702313498,0.4621301312214203,0.2229523187158667,0.155997736232009,0.12335609887442105,-0.08902685276511069,0.08701893514870318,0.1710461494649386,0.43299539589328695,0.37069408344505345,-0.07752540205463107,0.254651052821824,0.1493955664462871,0.5792675594291425,0.21065391561168,0.34455525132178544,0.04666760034558198,-0.08874138651781739,0.14036315469135946,0.07599846783405481,0.43493756147072044,0.4275670617407028,0.45777426663295456,0.3440004216778942,0.09449928814009045,0.04339747854251159,-0.0697367362838819,0.4429962462897067,0.4572014136939073,0.5333328819530107,-0.32732497978759306,0.11623761938419817,0.12832546656083701,0.3177127818258918,0.07563659748190861,-0.1706016864817915,0.21364829366357874,0.3791059070057239,0.18672262220685684,0.3121833302721378,0.3039954762587724,0.37087857234535465,0.29609981005919633,-0.1327019491655947,0.11396521196416066,0.4756719282979668,0.2348564539824326,0.45680142656993883,0.2258773973103828,0.13190971574676003,0.03118055947512312,0.3219022289686319,0.11924573458486931,-0.14931610154286468,0.521423650386258,-0.11684842921158027,0.5394283625560476,0.1707744266532754,-0.05532060198035841,-0.01659101625013771,0.4866801333756675,0.27052568266562027,0.2774237016599844,0.5888618437125648,0.46048186026555393,0.2205197201974723,0.03492175815334261,0.13825082842715736,0.4058052602550689,0.349444037147418,0.520183711830225,0.34761437242724674,-0.17252586797719582,0.4181486937255005,-0.030746438400535078,-0.09352982565711944,0.15656089478380125,0.3711667956285581,0.4279917870936619
Cingulate_Mid_R,0.7666624579417938,0.7907719094590295,0.15420830806782876,-0.07364908909607272,0.6321923433047261,0.5546430393681443,0.5836954754010579,0.7342580602247248,0.19402080820572734,0.7151853958758938,0.453193221904464,0.3671725339890518,1.0,0.43177814911992457,0.5168494309154372,0.46040961457073093,-0.0007389418268361849,0.5801044325462954,0.03665426167788832,-0.008954677215815896,-0.06373448644329475,0.1246355372249267,-0.02109465273851014,0.46284041104905843,0.9286941816204822,0.3418504712187428,0.42026248962042917,0.38121067444627693,0.42356197569813514,0.5698619780727282,0.27637149869327365,0.6770566304360266,0.2563427385676517,0.23466416369422421,0.6162444485717935,0.30397886511327393,0.23265752996499228,0.8331022016856376,0.42468856581576353,0.7871714144383142,0.16827495458242336,0.5395651745644959,0.4354487647909022,0.7837466885068357,0.9249484404356524,0.4514583013598744,-0.06433671378350034,0.4513943903685556,0.31920838017699493,0.1955344002927995,0.6414047895444757,0.33114549534256377,0.39544160379558935,0.8000224915637932,0.5049404123410687,0.41469120392087433,0.9436877566363853,0.21422180956828255,0.22300346373227847,0.15169921420638835,0.6577195236256776,0.6409004153680554,0.24882444389996777,0.812901430359999,-0.08084022619987408,0.689789933079879,0.5998335471038172,0.7549790358540404,0.508519697153457,-0.07890481775181656,0.5757391287788091,0.41409383554594936,0.7925314983059845,0.48500571254827757,0.05911272278201481,0.437388178334118,0.28713156613099255,0.768420471180732,-0.006095318516699836,0.7165783736457515,0.5907149604558503,-0.1333663772556626,0.5341703981147066,-0.15852365904251414,0.6049312523927746,0.40903169025119535,0.5964036025996146,0.8126139569438537,0.5101056385106651,0.8369907448070562,0.2372938230773012,0.13929543123337731,0.2025463887246653,0.8753490336791825,0.5781937514551905
Red_N_L,0.3458241077815936,0.3065172195067859,0.4133355009084646,0.07897441721360778,0.3334557643245073,0.13960860541892084,0.4223188153737428,0.2727897406606183,-0.11638713039357404,0.35292532253658887,0.4872993882448466,0.4259154410394374,0.43177814911992457,1.0,0.519344306192725,0.09675307223526095,-0.14567338871316257,0.5156072474898772,0.159343086452729,-0.03474744217145932,0.06369968145386327,0.0948177966777666,-0.03717289423073401,0.3771284444269202,0.4238805464937292,0.4518089442308965,0.00012392425086230456,0.6733087084747008,0.12015338169865643,0.31341365177908437,0.43307276722151705,0.44118904521072866,0.18061020129003552,-0.10533623362038366,0.14286860804739768,0.057804325410657775,0.2953456324037426,0.4603051050816894,0.3880544397586086,0.3606987668893947,0.2596239656199656,0.07480275271234867,0.030637509920618193,0.5325345788381084,0.48831167344321985,0.42693201424063254,-0.002307238174225571,0.00648006931822876,0.27744017762172135,0.2893261566690899,0.119957031915341,-0.09650261521690662,0.2522804348932984,0.4945745106599215,0.4367008500515113,0.4696039853799139,0.36094984511814554,0.15875273328180525,0.22030917193812485,-0.10802317243173619,0.11998442676825037,0.4752314282646426,0.21025543941125882,0.41693542834652175,0.15597084539432124,0.22703902704246318,0.1432137021795672,0.3489570796142821,0.2740438500511323,-0.053450531092979335,0.439994558852304,-0.0039011477703640917,0.4995395396698634,0.07730201573776684,-0.09494313804353609,0.22739508214740595,0.2605267848206968,0.18890348884563066,0.30368083053678224,0.5821904092042411,0.25709817005014884,0.2624537619267496,0.05687769510795698,0.036586041818085425,0.4318120581587704,0.5602337588519178,0.3701433144426486,0.3446940999259219,0.4293099621269638,0.44498295275026456,-0.029252411603076345,-0.16934365327776862,0.07711956795244237,0.38595839719613556,0.4308268512080274
Heschl_L,0.5007646664088845,0.3929831353372266,0.11399517012687718,0.12799175876754956,0.2938153954468015,0.17209611891937532,0.5669966387720372,0.6151755609191623,-0.06355245368988098,0.39896695024797596,0.31012127719703736,0.45040588266986803,0.5168494309154372,0.519344306192725,1.0,0.04033467476973811,-0.08808303052981634,0.4820083712991222,0.22965966730237009,0.0680757597822253,0.04379837051492544,-0.027974705240699966,-0.1639905272641871,0.4741156239977973,0.528626116469763,0.5883228846780848,-0.12973826676484468,0.43362716907137483,0.5657103108460155,0.49427753123275164,0.1223796880900777,0.3147817519500575,0.5271886961404585,-0.17591098337956282,0.3606186178043213,-0.055804803612924746,0.6853191991614536,0.6836143384376426,0.3432513703909384,0.6594065914223967,0.10602422807506388,0.3080220612456287,0.031437549029256814,0.579912335247954,0.5496446116107281,0.7244812321230337,0.04605241586862373,-0.039010065648384405,0.060811355678453326,0.7456702132495432,0.08783318859265464,-0.19904516457627502,0.19359274165270224,0.4187584334328419,0.3396627058032211,0.2249077537441761,0.5189350092871001,0.2760057772774453,0.19759301811001842,0.015974896767807972,0.21910622327598514,0.7976482784383492,0.15277562221468544,0.47193846090323177,0.10582655080914936,0.21187668981239666,0.14252983411712186,0.3773538617088375,0.3102898776533971,-0.2367221030165202,0.667410191089969,-0.12775339489507062,0.5948822948344422,-0.04050738231518355,-0.05403798032088131,0.24164735605131696,0.6809399219962805,0.39572951120818095,0.3757903602484829,0.683997060771843,0.25582027191478546,0.255325005160922,-0.02288864771150393,0.18236448515248374,0.5771502467216231,0.3551045168850833,0.512871140276299,0.531315262042217,0.28510549305152966,0.5423148376352476,-0.18196707013777622,-0.13933954354754083,-0.031710526860292014,0.4276270609638693,0.3848504535538935
Thal_MGN_R,0.3646919980544669,0.4132322407361494,0.0159558213099619,-0.36339797312821404,0.5974981745439606,0.18237703322396212,-0.05683228239587637,0.381938178968575,0.3836230276097868,0.5153430439721491,0.37506288483396666,0.037907556011185374,0.46040961457073093,0.09675307223526095,0.04033467476973811,1.0,0.04133697455779373,0.06030504334652475,-0.12352239067234773,-0.013320316301154737,-0.14380230523978974,0.48546619448647,0.08869842716181782,0.25062082898543064,0.43687265943014375,-0.029245818456700722,0.2233839879269195,0.19635061768067813,0.16215585826513304,0.17654973451293726,0.30734943959646016,0.5756740658735647,-0.13005134607688407,0.4667744460350621,0.4159840254343776,0.437562175368412,-0.23799048445567977,0.2858010749000901,0.5506146588549744,0.28656059634771774,0.0816009617385584,0.3237752616367581,0.17394305355547385,0.30843815736288155,0.45995960068007896,-0.14144693978921538,-0.021108762573222313,0.30086367904600486,0.1326699598777009,-0.26759740818298855,0.6237763929129273,0.19715656026377365,0.4240885535129715,0.6313956797379381,0.51302314885817,0.19681549601689258,0.4493575921665105,-0.09163395781730486,0.15330901797911192,0.042665017674523596,0.31521386890962594,0.02485830921447072,0.22132227461113355,0.408506530258405,-0.3919731385874445,0.3488753614003735,0.5387960124955168,0.5350027958425423,0.2901630863488629,0.431776524142526,-0.018463809638767214,0.5645536832346564,0.345238349461929,0.6539627597088014,0.25546498497892717,0.44190116786199196,0.00904514092193349,0.3675648164556765,-0.270125039186193,0.3774513007733077,0.19009826230963564,-0.4020218968534329,0.6680026503152013,-0.2910281222030391,0.1451065937888495,0.34934674164787255,0.39760448160751366,0.383008758700186,0.48704091628158397,0.4872511953082147,0.5352248028073714,0.47340032302501317,0.4910421489894731,0.575795464226048,0.17305232239153195
ACC_pre_R,0.04172010264857316,-0.06800666351860787,0.1621652876126217,-0.10438576284784931,0.10731742577367905,-0.17340535510035432,-0.04530797352962731,-0.05569384861840335,0.20299874478401073,0.1579666976873177,0.22238318866498638,0.04847550702313498,-0.0007389418268361849,-0.14567338871316257,-0.08808303052981634,0.04133697455779373,1.0,0.054904391966460936,-0.03449199671044499,0.015152551890557845,0.01679388027185981,-0.17091452260715723,0.13153884234444738,-0.08186319052991635,0.005615693508533553,-0.20881526302759276,-0.04423109405560144,0.062293790396222105,-0.16700614261560148,0.3915846892934818,0.22347109662967776,0.11746394689689776,-0.2971326607722784,0.05342695507344469,-0.10483094146425122,0.284845384385151,-0.03559100046593921,-0.07444404268596395,0.11716510374463703,-0.05794277314323674,-0.4929468145643629,-0.1904713675519923,-0.03774016654349071,0.065643589956812,-0.02600952440612036,-0.12107058445090005,-0.30262389686477803,-0.045485091427154116,0.03020573741001436,-0.2999684883347286,-0.04350533057097033,-0.06633503177536598,0.059380209283269814,0.08495294669910501,0.17243092324513073,0.03759332682118983,-0.04346832253400883,0.44972340787362947,0.38655993608770733,0.023032244477498253,0.05425853362858055,-0.06891270176823588,0.49373121371871215,-0.10489216034825699,-0.11107529087378497,-0.129228858520766,-0.094629146472408,-0.0929348965721537,-0.3110536014235683,0.0713510339132624,-0.2094844825146163,0.14389452022601074,0.037389988185111,0.3551312232989097,-0.30260106546436094,-0.24498445063408616,0.15331860461176108,-0.06832103067615508,-0.2728396653841689,0.02299243601031411,-0.003650041959290221,-0.3050248243014034,0.22210327569479069,-0.06137933580975666,-0.0514445955437898,0.17082246491335154,0.0011288055806029707,-0.036170887644982205,-0.12859448000891077,0.03765125594464623,0.4323095019354589,0.27179420934346854,0.40188683713290785,0.08398061411271487,-0.04474138751099956
Caudate_R,0.49854902733821194,0.42610322146054874,0.2510495162460067,0.0029461734268224197,0.24961294193804925,0.19867346075813327,0.5751571582314252,0.3804660838208713,0.10327495208350038,0.5126128075295725,0.47888825860138146,0.4621301312214203,0.5801044325462954,0.5156072474898772,0.4820083712991222,0.06030504334652475,0.054904391966460936,1.0,0.011595552995440265,0.052300606120015296,0.059156931027887334,0.19690459555277273,-0.06973441209343505,0.34635675916800057,0.5866187989309256,0.23679614825182313,0.1620656338140094,0.46796821707894876,0.25499691032371413,0.5268126398119607,0.3068270495476763,0.45682892104372397,0.40735123739991785,-0.016816731551666048,0.32839438422527234,-0.20527663323315645,0.4768789926506267,0.5726006732200468,0.3206355082843671,0.5764294255335995,0.1875949124504582,0.22387823281524036,0.09571208286963305,0.691713913871936,0.6182425576111071,0.6320846041606077,0.021834845797365183,0.31366912550174925,0.30772275247723213,0.3335239271044654,0.1553626913606847,0.004492067402853896,0.3948255564666262,0.5008733048892611,0.609488082025435,0.19676854029798949,0.5611234998378544,0.3206353723387777,0.4647763073168796,-0.19292135647227465,0.2222437179250963,0.5894359861863012,0.26965237860236607,0.5162355837322294,0.09265364562245432,0.2605932276740007,0.3014539543280314,0.38858381970265454,0.24777734591260558,-0.2918016848033978,0.5648303446559613,-0.019533989249154057,0.5733311868069676,0.28355881188314247,-0.11278613258742695,0.38684094057930674,0.4613504188574244,0.44594830062209734,0.24134566418807932,0.5884250217628565,0.3323925594994423,0.026782169221244122,0.16295828955904648,0.03738719170227586,0.43992539110611756,0.4941251222174199,0.5100038588835935,0.5132143570193038,0.3544069360814917,0.5203151430071452,0.11788405125353463,-0.16005802345188494,0.16922055797904206,0.46614201753587636,0.3746839053275415
OFCant_R,0.28671996753906154,0.03626458837852244,-0.11031754261914083,0.23832702460746183,-0.017343744684313125,0.003332333641202878,0.279339605710203,0.06684843766532012,-0.19983783059730806,0.2201825666503096,-0.20597707804815976,0.2229523187158667,0.03665426167788832,0.159343086452729,0.22965966730237009,-0.12352239067234773,-0.03449199671044499,0.011595552995440265,1.0,0.014449586629158302,-0.04856981973872597,-0.2354849579568277,-0.0627300144262951,0.30284181748312333,-0.005148844173125538,0.3361222280586341,-0.2836839591678811,-0.008417965026405447,0.03655914918850995,0.17954564981962673,-0.2790458376657155,-0.06740849978672189,-0.05333274758892575,-0.6060262137494977,0.004178568427953475,-0.08445698341007582,0.33563099989907036,0.1023826753052663,0.096971334856527,0.1910333787659912,-0.2532607518900391,-0.10929494072890646,-0.24506817034212444,0.16687844565566717,0.10987510367276566,0.28591026909656225,0.18797420471528076,-0.22132030027133498,-0.3511265148056041,0.25103098379518024,-0.29252139133036625,-0.2543923332631087,-0.2668220130200938,-0.09923325046152756,-0.12417855632739366,0.267718287090347,0.03300286258615973,0.2629718690987309,0.16735096613843034,0.2076285797200171,0.15709636936913868,0.37695733639789364,-0.2965892765542642,0.18139006663976942,0.5214402098899528,0.006662201841425078,0.10062975700671532,0.08622110673043071,0.12638306743334946,0.023882378644632638,0.41898741071818313,-0.0050047008913807174,0.19475302879376966,-0.03974645252243514,0.26091529620013226,0.02401193651880269,0.014436845930846418,0.010606735781598278,0.4560797912260543,0.1626147422920236,0.19143394330973895,0.28961568806621485,-0.04178744096435918,0.5248423242883686,0.2719596770102982,-0.22850622402540804,0.11783428178660978,0.22245821269857738,-0.03815732996561818,0.033328929562338426,-0.0870028856268578,-0.2516646901907192,0.09756746559712655,0.0793990351441458,0.429362508676391
Olfactory_R,-0.01637129414456098,-0.03271729100463676,-0.04327019738706238,0.07041982068707756,-0.06115378962893934,-0.07445924786007738,0.06511706565926585,-0.020508669219989378,0.019221073844562047,-0.06228593636905255,-0.055696848206243425,0.155997736232009,-0.008954677215815896,-0.03474744217145932,0.0680757597822253,-0.013320316301154737,0.015152551890557845,0.052300606120015296,0.014449586629158302,1.0,0.19816993417853732,0.04833333730785453,-0.04999772553487227,0.03467093940527876,0.06331240962379492,0.05005544641570011,-0.07032336121477477,0.017227232902804767,0.020869187557895436,0.017025154646732574,0.016830898240811798,-0.005979432537151479,-0.027891676169924336,0.09587245567404636,-0.01213114564730334,-0.1766932327503728,0.11306930923909625,0.0442303133233978,0.05010483968278089,-0.02155666638019324,0.10636093176563116,-0.024916890759482797,0.0039653346795059455,-0.02360195976401412,-0.008781415677468677,0.1046682764142631,-0.06560381281765075,-0.02664560753664726,-0.027460216580839716,0.06942401983043459,-0.10346609335509203,-0.1199630755891622,0.037057287720274786,-0.04511783437758941,0.010053972229094727,-0.0631912757716088,0.05215609250309453,-0.013777276908560778,0.004387884690621049,-0.14070597365405435,-0.045997669800418396,0.03327683426130603,0.08175957292235791,-0.02977311542616976,-0.011990402717298612,-0.11635587448800204,-0.10752741289482406,0.006068857688512372,-0.1003752020753216,0.0452535443688449,-0.020959186580513395,-0.22500822242430438,0.03477719891394652,-0.0005659908752649352,-0.08351366684093835,0.016183568739663846,0.15946709835106695,-0.00425135317048965,0.09141559968842886,0.06657817673708231,-0.01969404557721647,-0.016179276594857996,-0.13438098660652154,0.028234021683376756,-0.025876135792467506,0.04137713413677558,0.11201831291916295,-0.045671884662046844,-0.1335613925949126,0.010064583730486206,-0.10984532246974688,0.08747395059420639,-0.07537564261373375,-0.011608023457434396,-0.11074429557711689
Frontal_Med_Orb_L,-0.008671206384999228,-0.1475397143650873,-0.03654530981209303,0.1510087866291244,-0.23625543769541751,-0.35240850565467363,0.08117731069011487,-0.08612823548353966,-0.25325700165335374,-0.027029198873519098,-0.11608185715868452,0.12335609887442105,-0.06373448644329475,0.06369968145386327,0.04379837051492544,-0.14380230523978974,0.01679388027185981,0.059156931027887334,-0.04856981973872597,0.19816993417853732,1.0,-0.0731800922794374,-0.02597121931033656,0.16359528460970318,-0.028482332529290205,0.10808981621769113,-0.2910685272722368,0.08020591740719105,-0.14623069779710182,0.029429604406500484,-0.09745844001591665,-0.11455689239299101,0.07456815709069316,-0.07037487806349049,-0.32670187253533456,0.003610644179757143,0.27599414487000423,0.02466226480648234,-0.03997474605979682,0.003644408723903968,0.017184403986927988,-0.28804040371410355,-0.2646668486878608,0.07031306309033702,-0.04212456330457739,0.22954493685038563,0.14895307929108417,-0.18153603778476343,-0.1368427719410919,0.1447209900259594,-0.29701538287609264,-0.2858813857017363,-0.07808964848041137,-0.13984626342918197,-0.011811694400928543,-0.09261564521784255,-0.008198875336985127,0.13796252758555483,0.019195519136932543,0.04464872459107585,-0.04806260765679429,0.14165153371510694,-0.021160711462056368,-0.1329104795003335,0.3400142929821748,-0.2699688677982008,-0.19677759010728085,-0.10753630959823439,-0.08262579205452839,0.19637508632334844,0.06380048698836834,-0.3944253095533648,0.0644609212467317,-0.1701804602885142,-0.23618348582195828,-0.0638161022062651,0.11220686324139817,-0.2077686523824119,0.2786681362811092,0.021146515490777833,-0.07252617528737162,0.13593226717456852,-0.3449275087962718,0.298833425473541,-0.21411880319808485,0.012960115162651473,0.004058902712596313,0.005254717964218766,-0.11117965739291143,-0.09741250719456582,-0.2330552176934298,0.10575222514959282,-0.09004072372818217,-0.13057062517105852,-0.12621318736386503
Pallidum_R,0.12581098221861242,0.13503763769595384,0.14840745595786864,-0.4496945185866425,0.2886058340930036,0.08239456662430746,-0.17966411744830013,0.02727601401207016,0.37515001689012173,0.17852139906185915,0.4121095021939417,-0.08902685276511069,0.1246355372249267,0.0948177966777666,-0.027974705240699966,0.48546619448647,-0.17091452260715723,0.19690459555277273,-0.2354849579568277,0.04833333730785453,-0.0731800922794374,1.0,0.012789680228347705,0.19741665191191515,0.1627531983130173,-0.24046993019767815,0.18542872651685557,0.2854493095503333,0.023845746003420418,-0.08164556065330617,0.41115433325785894,0.4359784156042775,0.0018316077507977246,0.3756340102953474,0.17341897144589075,-0.02656069823410892,-0.23581609405428605,0.061534783860592426,0.3974251244659892,0.0729104176164928,0.3669774287334053,0.14411211462757162,0.052937239862651954,0.06958399018819872,0.15483305255633512,-0.1530905799679954,0.02232767565685595,0.30667124746169827,0.22534869024550752,-0.21387673125409354,0.4084458821662812,0.14405655999600775,0.4405795429787436,0.34133539630921544,0.6225422636814429,-0.04070182606913114,0.15736051483694657,-0.3152296196078227,0.20647158348725642,-0.18595011782820914,0.07409230543958081,-0.1493842910249305,0.25366407218831905,0.1460512225596544,-0.3633310592502129,0.1934156112546302,0.37810011742958954,0.24831852582158911,0.2502999428136875,0.2033397164406698,-0.15211343809950517,0.3212196712152791,0.047806097521631,0.4290247039744769,0.17912443801142527,0.49114700983798665,0.021698750041928238,0.16424164877479797,-0.27156121629590146,0.23019803015783136,-0.09344528533168743,-0.28886456075263706,0.410335896645872,-0.35883342897686893,-0.0738382347318538,0.44575152555500897,0.3041117049062747,0.15865519677473802,0.4416103068095172,0.22510815110167315,0.40228572573489624,0.34620142495673417,0.3327212774523797,0.23089540720885968,-0.05043661550340777
Amygdala_L,-0.019356831353277322,-0.08322132951950512,-0.09794105839241003,-0.15322022180232675,0.002305803382880183,-0.035934275428638626,-0.11353099197898568,-0.020991577003820455,0.1609359947961435,0.09248517335596104,0.037479793448634446,0.08701893514870318,-0.02109465273851014,-0.03717289423073401,-0.1639905272641871,0.08869842716181782,0.13153884234444738,-0.06973441209343505,-0.0627300144262951,-0.04999772553487227,-0.02597121931033656,0.012789680228347705,1.0,-0.19362592043690763,0.027285203300817584,-0.1339499075475891,0.09986148806939844,-0.06638309002408382,-0.08058889700296215,0.038168468453099715,0.12596601324436627,0.0806297335266538,-0.1259512312208643,0.1862953021363483,0.011247005291236501,0.2657191076075593,-0.10570345743898749,-0.060827871266343154,0.03340486574592615,-0.07218051685049363,-0.018865842474867035,0.010639630411008934,0.12632377203799416,-0.04588685129265887,-0.019709369189429515,-0.12805500498710673,-0.15906099795868683,0.17366514140524159,-0.0545901703908727,-0.20015549399513483,0.11424650608162831,0.25135467442486564,0.13910638266497247,0.053516205339502666,0.022748682975855822,0.011489442947699612,-0.0431569155589355,-0.0166633864537105,0.09950235547595492,0.05171507965744136,0.12845621580370425,-0.18557041215509879,0.1320063258303546,-6.462789238305985e-05,-0.13364128899682332,0.05119686637950527,0.04246550323246105,-0.03713342552925901,-0.10526996128789821,0.01412757892058722,-0.1445047945739397,0.1897884058702026,-0.07042547817116454,0.18588305834536697,-0.07169719611673939,-0.10746087492611071,-0.052404422385021014,0.07583569020068633,-0.18651447803342275,-0.010155734402279227,0.12764943493929973,-0.12739929908076916,0.12348061823239453,-0.16407380812345732,-0.1402566938885927,0.0511821094785085,0.05112210939642871,0.0018337575073334572,-0.15655456940886942,-0.0027590869423391694,0.17572483043895498,0.2146130794347931,0.15747729052845102,0.06162462973275163,-0.017058681512211446
Thal_PuA_R,0.6245963784162684,0.4244758149184402,0.17927300918436168,-0.08993376028781683,0.449459579623282,0.15644577579621494,0.4259047955930063,0.47094138842672506,0.21110209118876666,0.48204243162742016,0.3407064976572853,0.1710461494649386,0.46284041104905843,0.3771284444269202,0.4741156239977973,0.25062082898543064,-0.08186319052991635,0.34635675916800057,0.30284181748312333,0.03467093940527876,0.16359528460970318,0.19741665191191515,-0.19362592043690763,1.0,0.4805483857501372,0.2128735013636248,-0.005723751898035001,0.44556365391448216,0.2828069473424175,0.2534607708125548,0.10000491988664367,0.5274731147729255,0.16503097736823272,-0.08116428095586181,0.30581978662127385,0.11599893958398128,0.2883762403320091,0.487659003968291,0.2712211081067805,0.562694714819072,0.0942645667658965,0.14766841799015232,0.031236597220571045,0.5075895069729406,0.49639499298759343,0.3352489001886974,0.35268615225374844,0.08945656353817351,0.09532191806405943,0.23581169266881657,0.2584840111627994,-0.08643335885289238,0.29502144721956347,0.42042127470134794,0.4439604426758213,0.05877812534255919,0.488793269740455,-0.027603403101407038,0.3407692234049571,0.13533879709649743,0.35669958277614106,0.55871996923417,-0.03903340055947497,0.4460856332101745,0.05716239050436855,0.2621621728631498,0.3266059168420811,0.484879011524501,0.47447969812366264,0.13070411650717279,0.49438465846349056,0.1978696424377434,0.4947521183567934,0.3303792709245092,0.25567365912063444,0.4803361358346305,0.23998796383993728,0.40912517871375664,0.14907030831255308,0.6108656265572577,0.2961964262507297,0.09315564588700917,0.3238511937685925,0.10846541932362135,0.41155845620160114,0.26174086920124945,0.5354864389464626,0.629285312607488,0.4233280864832978,0.49480914362029926,0.25604057897154053,0.11056319174528455,0.24287510067683413,0.5103425275919664,0.39914781588262593
