,Postcentral_L,ACC_pre_L,Cerebellum_Crus2_R,Thal_VPL_R,Raphe_D,Thal_PuA_L,Thal_VPL_L,Caudate_L,Cingulate_Mid_R,SN_pc_R,ParaHippocampal_R,Thal_PuM_R,OFClat_L,ACC_sub_L,Precentral_R,VTA_L,Frontal_Mid_2_R,Cerebellum_6_L,Cerebellum_7b_R,Cerebellum_8_L,N_Acc_L,Vermis_6,Cingulate_Post_R,Thal_VL_R,Thal_MDm_L,Occipital_Mid_L,Insula_L,Thal_MDl_R,Thal_LGN_L,Occipital_Mid_R,Temporal_Pole_Sup_R,Parietal_Inf_L,Cerebellum_Crus1_R,Occipital_Inf_R,Precuneus_R,Vermis_4_5,Vermis_7,Cerebellum_8_R,Pallidum_R,Hippocampus_R,ACC_pre_R,ACC_sub_R,Rolandic_Oper_L,Thal_MDm_R,OFCant_L,Cerebellum_10_L,VTA_R,ParaHippocampal_L,Frontal_Inf_Orb_2_R,Precuneus_L,OFCpost_L,Vermis_3,Cingulate_Post_L,Temporal_Inf_R,Occipital_Sup_L,Temporal_Mid_R,Lingual_R,Temporal_Mid_L,Thal_MGN_R,Rectus_L,Amygdala_L,Red_N_R,Frontal_Sup_2_L,SN_pr_R,SupraMarginal_L,Calcarine_L,Vermis_9,Red_N_L,Thal_PuI_L,Cerebellum_6_R,Cerebellum_4_5_L,Heschl_L,OFCpost_R,Insula_R,Thal_PuL_R,Fusiform_R,Pallidum_L,Thal_IL_R,Heschl_R,Hippocampus_L,Frontal_Inf_Tri_R,Putamen_R,SN_pr_L,Cingulate_Mid_L,Frontal_Mid_2_L,ACC_sup_L,Thal_LGN_R,Frontal_Inf_Orb_2_L,Thal_VA_L,SN_pc_L
ParaHippocampal_R,0.45218680391668564,-0.09392384655735778,0.31087574234829324,0.7813605990828679,0.28431471432227307,0.25915616243463296,0.5884217146484811,0.20496972916413184,0.6321923433047261,0.4593174723912287,1.0,0.5961604098363295,-0.027001185040424605,0.2984284324500084,0.726192738710276,-0.007418730512914448,0.5639468229976868,-0.046928189002962396,0.03778949852980457,0.3937484564767381,0.05407671157754053,-0.44614076985305434,0.5767172311363515,0.49950027632608607,0.49423910142993666,0.13144667314593186,-0.2007904957421054,0.41365157442473205,0.6171854088275137,0.22947088078307967,0.21200597845044145,0.44814633762931805,0.4547711255657773,0.4047153040992468,0.6507477045080191,0.5606226390109609,-0.3983352216035671,0.3578434900326163,0.2886058340930036,0.8176793427174036,0.10731742577367905,0.054669363590638495,-0.11467338594458461,0.476209609210862,0.12127352750061993,0.5367393790613161,0.47964016560642947,0.295633833990716,0.37051576459899277,0.6934186298039864,0.3145671019324054,0.5015304868251185,0.6502947111017976,0.4179820915469963,0.10278697264687392,0.6087136604921642,0.6289074978098304,-0.1915005291123716,0.5974981745439606,0.37471055128979025,0.002305803382880183,0.6490171762601856,0.590897956866242,0.6510860674644402,0.20437709121342568,0.3231832348698682,0.02804826445028043,0.3334557643245073,0.5119080791873862,0.43653978426788836,0.5487174940303673,0.2938153954468015,0.02798998458121889,0.5069131989273424,0.4139094119713013,0.7297164171592847,-0.07049694089069272,0.5237554832569707,0.5653312337631548,0.5091383186613917,0.5482027763802786,0.23569238316215843,0.23966128337650514,0.5774093137245997,0.6473676680872859,0.36382749236844153,0.4260361357349616,-0.02489682902492087,0.48659687234081234,0.4632223324651129
Thal_PuM_R,0.7733984422016595,0.010500077382248924,0.001466781907399226,0.6611381668369539,0.3658912948322512,0.6128581324415612,0.7645625020831404,0.2604537091163872,0.7666624579417938,0.3132918749620044,0.5961604098363295,1.0,-0.21350205385778712,0.15503137933883893,0.8363054431576379,0.24411026510597747,0.8157826764068361,0.2035949509029652,-0.33325770570821106,0.5261886461077919,0.0790837551151423,-0.06955645210357556,0.8175771835229767,0.46132787683213405,0.29625220571141025,0.3543583870617228,0.3469272841229642,0.3072097748119373,0.4892005565606367,0.19835785816903329,0.08085206084176547,0.5642077726963343,0.53774472730508,0.4264180601978425,0.6604662799718339,0.7431607149544862,-0.010581504815298313,0.46339980437842654,0.12581098221861242,0.6795371793537617,0.04172010264857316,0.14335974483705746,0.27269379991643966,0.12129050594324858,0.27782276374648734,0.20201695557946808,0.28431735387824997,0.7076099501810346,0.14028861667256917,0.7673156868543823,0.3823161218160953,0.7188611219218447,0.734656539534457,0.13434332463510695,0.32916416592218833,0.386090113570592,0.6294786806026439,0.2524236215779008,0.3646919980544669,0.620693729658266,-0.019356831353277322,0.3480517703676205,0.6803962023576907,0.34323244577146367,0.599718102113362,0.41866630206368854,0.2945451519800741,0.3458241077815936,0.8112758595726002,0.16451716368102656,0.6208874523544459,0.5007646664088845,0.2796032831074963,0.26094095005925666,0.5601495920550058,0.4579846070936133,0.32034216874396837,0.15093804905299998,0.4066496622296913,0.7818336954929265,0.5089057747851329,0.3058154910560457,0.32909410648994114,0.7213762594209017,0.7596705179342544,0.6067197911734047,0.22918533394385252,0.2188009133864377,0.23044812112672888,0.39212602309544237
OFClat_L,-0.094435456962012,-0.15959595683532002,0.21576012553661375,0.08854600105364724,0.06654763067864153,-0.17370974247564092,-0.03769855584009939,0.12269360774540485,-0.022639557300156,0.1267786967348049,-0.027001185040424605,-0.21350205385778712,1.0,-0.10024200037133604,-0.10250232895519197,-0.09394089845273315,-0.07475515602129984,0.1781954900359598,0.17406697956449949,-0.03226088853033673,0.1310245943896178,-0.1389495656718673,-0.16206386945677625,0.2017865411441367,0.32424667059226064,0.11108850744646225,-0.02402786718287673,0.23662099331158157,-0.06800856134868138,0.0456831195052701,-0.056615843149247974,0.02572406723656687,-0.09100687166388648,0.006080607098762973,-0.035855424738344806,-0.04851198736895198,-0.25896853539079673,0.22003218393464385,0.16704488908197163,0.09119644795736291,0.0401295698300606,-0.21691236723612445,-0.019264657642411764,0.3512333461497288,-0.4455295109893866,0.17586699218310164,-0.17622073082430084,-0.1526294799904951,0.37555496752148687,-0.05766749747396923,-0.4082456027637992,0.06595903835291654,-0.07533079532532203,0.11203641750964678,-0.07030300429388986,-0.1277878722456352,-0.01256544382075092,-0.04997040979407527,-0.03293448502920198,-0.23149699832289672,-0.0655473950031978,0.12997529922755868,0.08252672348001071,0.19575998820505913,-0.06430577931236355,-0.07450389759328568,-0.23093154938833202,0.11483047439107208,-0.07539595994860726,0.1544283208691148,-0.10984215991654968,-0.05206819100949136,0.0015892338567490784,0.0678641592860899,-0.15377231388620052,0.049825522796803835,0.01446185312504093,0.31978683688942333,-0.05689658354865576,-0.11207335572519424,-0.0266006674875675,0.1413565925627938,-0.11645277246021178,-0.009091933928096435,0.013934614449110932,0.01172026869964884,0.19977617630520259,0.10637827064511067,0.22297306939837883,0.024937331398850546
ACC_sub_L,0.1338752522576792,0.03703694732118085,-0.13924733026966063,0.24886780852630355,-0.09660566703464828,0.03837723075045597,0.2133609184131875,0.06448867524775298,0.16789933302866472,0.28445333126645195,0.2984284324500084,0.15503137933883893,-0.10024200037133604,1.0,0.218909984846719,0.09662182994195043,0.13801492087896183,-0.09790658699975983,0.03907663767581494,0.005952163509217553,0.035705200100551816,-0.11258760849977291,0.12450061459920665,0.2324889537477491,0.2203389977759684,-0.07839750544984739,-0.017362788298251084,0.2927043492876632,0.1805535853545836,-0.017622054124446524,0.0018417222097541284,0.0408931481000323,0.1094405309342062,0.19177505249797927,0.13605655463486271,0.0748648278246409,-0.008416628738190947,-0.07891937278271291,0.08541188527595911,0.20839601969816265,0.25140879290017754,0.012756169803894346,0.030438828170187497,0.2767911615084982,0.0034873910593043837,0.13582231463929065,0.1689964262310606,0.11926143289319795,0.06400316327445894,0.14415862088709794,0.12558923162784144,0.03825941148189906,0.17531398633959833,0.08013081596381189,-0.11493023775625387,0.29179539790566617,0.16213347454228566,-0.11755012178661932,0.0956291876948326,-0.04134160666255988,0.030009116630977984,0.2198326258298729,0.05642934692656904,0.2357766937748911,0.03837939374102093,0.030618467154769777,0.04576083394619066,0.21748139844131675,0.14629326883879046,0.06497222676436719,0.10397814717261049,0.20678063769286542,0.18276446644470642,0.2928211998137782,-0.012466182858090548,0.12216031019452088,-0.09492072442939767,0.2581890975145756,0.31643541478219883,0.12134821289796684,0.19576505595469249,0.24703994959617637,0.1365610905589766,0.13281957708293138,0.17934227977721712,0.13306638504811952,0.08978095847782637,0.07772686147884039,0.17380337732360773,0.16362156762599936
Precentral_R,0.7559281452128255,-0.11153888392400861,0.2669949911789252,0.7998190688329806,0.47844777726004445,0.4766892748042849,0.7675061821554047,0.31499899373391677,0.8753490336791825,0.460105046628428,0.726192738710276,0.8363054431576379,-0.10250232895519197,0.218909984846719,1.0,0.14119796236885448,0.8456793904401798,0.06166414368946555,-0.13226671551286143,0.6000539491168889,0.09164371966186946,-0.10737771737977671,0.872673109034539,0.5654149792660162,0.4569394848761336,0.325739803026993,0.11033684384824188,0.37763602066465346,0.6380471087315907,0.3506847034489798,0.16254608027685716,0.6159988870549172,0.6519806752766645,0.47772017536584527,0.8105382921951588,0.7747079712072197,-0.21544270889484143,0.5707331179149642,0.23089540720885968,0.8420136652874594,0.08398061411271487,0.09865785860828864,0.08166778886870878,0.35047522845701645,0.21241381720596678,0.466942584639682,0.4466363035903776,0.5244133283164578,0.3256584195165768,0.8955712034280068,0.3665731858957643,0.7759338136389404,0.8676685898784986,0.3484079805627569,0.3746157012889401,0.5572178012090444,0.6662099776900832,0.025237229851674824,0.575795464226048,0.6020937691538046,0.06162462973275163,0.5784603159488333,0.822120410815063,0.5757656541357203,0.5041409717957048,0.4938074311896981,0.2087468097341699,0.38595839719613556,0.7091992658025923,0.2810892327010852,0.6777020732420851,0.4276270609638693,0.25187460369294046,0.43673821692202197,0.5510892644682657,0.6921388668436587,0.19417731999445395,0.4058992420817014,0.47454142303225066,0.7287562888651188,0.7045043113405226,0.28285940331834836,0.3680594912385908,0.8182103284002045,0.9072001955888127,0.5871360734434488,0.39447224420554566,0.06403810615157984,0.4229209019953962,0.49130631738662306
VTA_L,0.33957770743148935,-0.3197436652532037,-0.3698046562949068,-0.06915312005378431,-0.1813957560462991,0.3613607579400222,0.14529848771352646,-0.1282437536452655,0.21422180956828255,0.44243821307805226,-0.007418730512914448,0.24411026510597747,-0.09394089845273315,0.09662182994195043,0.14119796236885448,1.0,0.39458080522350236,0.05599057316243973,-0.21826106208835117,0.19927853080813263,0.013566213250612753,0.19832423439044872,0.19901803578654714,0.06579192720614689,-0.0038751126810339155,0.08385268153601771,0.4392169473537346,0.011603103676840507,-0.13349894688377714,-0.235478263057587,-0.1547780011829719,0.2453730685723604,-0.042866177793846466,-0.042503610856082334,0.11155955630229347,0.04259597354524576,0.3703143612199417,0.023860711399881916,-0.3152296196078227,0.12556559522099464,0.44972340787362947,0.15881147408749424,0.4050174524671008,-0.1292904868357979,-0.2985440834404624,-0.1941183025786079,-0.004230859683464773,0.46505291161223394,-0.2380872671947536,0.15012436279109206,0.010305616436171037,-0.02624628602173868,0.012014342392461614,-0.483909954513154,0.012563660511656083,-0.12432690570235369,0.04388599540162865,0.32743708424954027,-0.09163395781730486,0.2584744058827203,-0.0166633864537105,-0.23407384631561198,0.14109680813081243,0.11945697908896995,0.41758720538737976,-0.01227820637643273,0.38686013489189985,0.15875273328180525,0.17194692859592953,-0.19792713939045586,0.1490469349883562,0.2760057772774453,0.1981314083131861,-0.12746454757351247,-0.17222125192859764,-0.30387592408865877,0.4037392885454005,-0.10280832658647843,0.06641141678545319,0.4174613685088945,0.0270607981984624,0.18329492323809912,0.4505001919041899,0.16808586018513386,0.13582576221931622,0.6199474687682153,-0.29736795389943876,0.24724408408494405,-0.2255488441921033,-0.009393527159343407
Frontal_Mid_2_R,0.8843000200028487,-0.10359794835407103,0.002965947207343443,0.6100393492010249,0.30766766620826475,0.5538386089538077,0.7665376470328881,0.1999450220199773,0.7925314983059845,0.44057744477366834,0.5639468229976868,0.8157826764068361,-0.07475515602129984,0.13801492087896183,0.8456793904401798,0.39458080522350236,1.0,0.26187589042496545,-0.2778409929993738,0.677033451112286,0.11423397850511659,0.08673113132518155,0.8593781815089414,0.4675560675084062,0.41214707658261307,0.4291919492327594,0.42407529264517163,0.39355076656929866,0.4650593805942512,0.12221645270369795,0.21806142436401257,0.5718399798403506,0.439931726548884,0.4007135438715856,0.7487837533613754,0.6487188652732737,0.028967775909639424,0.5929857608930362,0.047806097521631,0.7398603762325399,0.037389988185111,0.052755420102599856,0.39394543977386687,0.22484296974918255,0.02497875672486186,0.3143925012456986,0.22286499280430813,0.7341820436903435,0.24448939585780655,0.8473067873413268,0.2221202865549013,0.7259264168586705,0.7903057706948877,0.1481886720650739,0.3865107784470401,0.23664200181295228,0.4868361018872191,0.34979143447295874,0.345238349461929,0.656239938017893,-0.07042547817116454,0.41546680259972046,0.7561387797201394,0.4839228141318745,0.7403732684711808,0.4312734671465106,0.4301098742312703,0.4995395396698634,0.7263585809945146,-0.0123457043122335,0.6397843191431732,0.5948822948344422,0.2818057030681321,0.09453596614691133,0.5213315412116769,0.3849895177051209,0.5031443378424739,0.23516402792073968,0.30227600716375996,0.8791071677924837,0.41521860033726715,0.22964255253316063,0.4599973054837912,0.7275327017472821,0.8652154387755695,0.7322131360349557,0.3410019687208423,0.33558801460621257,0.20536446566065567,0.4131909732998325
Cerebellum_6_L,0.45910726659559703,0.20492495900507532,-0.11006049962405928,-0.10889358234695164,0.10538049142543505,0.16956734535686957,0.17473604755065175,0.36825607111539227,0.2563427385676517,0.06861725183271743,-0.046928189002962396,0.2035949509029652,0.1781954900359598,-0.09790658699975983,0.06166414368946555,0.05599057316243973,0.26187589042496545,1.0,-0.4108188951744445,0.3991732733752831,0.2867803456603522,0.0637045408780901,0.18249757306176115,0.1689694884838692,0.033865369735243,0.514027478648325,0.5705603643013498,0.10895461746625838,-0.16285998259192938,0.04992301840774982,0.23280216600207815,0.2984458853920122,0.1236795025631725,0.1746580123618597,0.15249928014470113,0.34237990703736526,0.03301256422462638,0.46875781253405147,0.0018316077507977246,0.1373834342921147,-0.2971326607722784,-0.29081471584175866,0.605331877473954,-0.11952712766875792,-0.1494796237809923,-0.029612544219009346,-0.41391451992503087,0.4955975104346715,-0.00956614419973598,0.1753249376945355,-0.1585277364951557,0.31455613508169805,0.06604438040156739,0.08982774804578882,0.28670146084163883,-0.22339219789948783,0.31746849660716076,0.6994075624275038,-0.13005134607688407,0.1272708295478987,-0.1259512312208643,-0.07975167818528274,0.2498013689078325,-0.08458083428613128,0.43605672103109766,0.35606053547911476,0.36040491855033746,0.18061020129003552,0.4069269329108961,-0.0069919845735468495,0.41383094679312266,0.5271886961404585,0.14597664988078551,-0.43313313137656617,0.15638195270628333,-0.03972199930860517,0.3931957133140834,-0.16214199672048124,-0.1919316167155727,0.3991894855658848,-0.3194794420880736,-0.007981049340031006,-0.08726624187071304,0.3032459925764647,0.1820985648857822,0.1687283887933147,0.2852169116031175,0.47977925849173286,0.005967918716812381,0.2018115493176659
Cerebellum_7b_R,-0.3771860827933732,-0.052516260007788244,0.3343936447800276,0.11608876339013766,-0.12361889304499127,-0.3331958079056208,-0.14174912992338906,-0.0007069447216773649,-0.18730630750597815,0.14941473535207062,0.03778949852980457,-0.33325770570821106,0.17406697956449949,0.03907663767581494,-0.13226671551286143,-0.21826106208835117,-0.2778409929993738,-0.4108188951744445,1.0,-0.2958847375605804,-0.19416297348610795,-0.23724717423124997,-0.2596986159294324,0.09591642327329174,0.18931716099604237,-0.3593547286732494,-0.42060018134550037,0.142976173582259,0.10449836602461814,-0.0362750999825317,-0.14788134721393015,-0.19786889719291584,-0.060105985915539555,-0.10834481610790969,-0.07330856882456775,-0.22694276180849243,-0.131999562253136,-0.1769837091321374,0.1512468992321381,-0.03171113677195586,0.16766550592490356,0.10831169394700231,-0.4311641772211668,0.3020668523894617,-0.22764219518356463,0.006118151992923378,0.31281664131187836,-0.4597678523339392,0.11530450022270658,-0.15450164469100466,-0.29671618724679616,-0.27490318102808137,-0.05865050193277848,0.10229036846204853,-0.24656789164517978,0.10471801204021734,-0.13922930532767488,-0.5355603266546002,0.17174280006379472,-0.2912068454165491,0.1174838372496883,0.2627383473138995,-0.09657573198017479,0.16884007755794206,-0.43642464366918243,-0.21160369048598018,-0.3206688380028814,-0.009451698451663713,-0.41870851110563967,0.1817115183092116,-0.1817706417734934,-0.30930753558517327,-0.4835754972557123,0.27595583014511216,-0.23469777695841287,0.09376924482929021,-0.39070196647227534,0.36532857916080486,0.06556811840399142,-0.3295878224035967,0.08922039434016915,0.00394130800567128,-0.11811025745388312,-0.13641296323337718,-0.16296897059608892,-0.28351729810261167,0.01998909981720405,-0.5029921297735594,0.16583062690879544,0.02339536445005513
Cerebellum_8_L,0.6969591445123324,-0.08398918305159746,0.11096253337394606,0.37148707677432186,0.37003589538992293,0.32805039825479604,0.533147586894423,0.24076267473033447,0.6990902711445116,0.39244859786825775,0.3937484564767381,0.5261886461077919,-0.03226088853033673,0.005952163509217553,0.6000539491168889,0.19927853080813263,0.677033451112286,0.3991732733752831,-0.2958847375605804,1.0,0.19655529831378013,0.09167516816099515,0.714685413221622,0.3211650055185986,0.27120194450350305,0.5704159487146834,0.28424435897100536,0.20846418381579324,0.28493549648707117,0.29075005147254873,0.4476229577023938,0.5578391673367133,0.5278163710642887,0.40701298512522627,0.5562550030755455,0.541884001171406,-0.12943085836063514,0.8380520163243271,0.0767867110892539,0.6303654212222988,-0.22835643161307045,-0.15924272820204372,0.36542703540780636,0.11197879759590154,-0.048580192624694166,0.48675580855025485,0.14158361742697656,0.5165811401700139,0.3687859213448279,0.6505209539592448,0.13600892319238006,0.6128628412837053,0.543594271796919,0.3911559043457466,0.5085716512258558,0.1598530311038967,0.36290575331651165,0.3774183908199912,0.2524567469829414,0.5204088692726377,0.05889812470947405,0.42712112470029096,0.6554484687338734,0.4109332044001737,0.5562228583903474,0.4568844796491547,0.5164573015178135,0.47165235047020665,0.622690617813052,-0.10814243255234765,0.512489355020812,0.4537490926217083,0.17994301286914466,-0.14597991613139147,0.5051781997683277,0.40691666344388416,0.38979852315816665,0.16214461816625816,-0.0408565014258913,0.6377280384512803,0.22104626125508445,-0.04114242608297233,0.5067325767373034,0.6060286482450148,0.649618553256184,0.4913035947900466,0.40725797597744506,0.36416844300983864,0.1526651644726421,0.3837530150158733
N_Acc_L,0.12575102906664118,-0.154270167460276,0.04275151961452267,0.06664734047335805,0.13615034826087774,0.008890052176904535,0.055548081132585136,0.12392062576235909,0.1595141469118658,0.1524168300710415,0.05407671157754053,0.0790837551151423,0.1310245943896178,0.035705200100551816,0.09164371966186946,0.013566213250612753,0.11423397850511659,0.2867803456603522,-0.19416297348610795,0.19655529831378013,1.0,-0.04836999821102336,0.09194826693091845,0.1555027347431872,0.10707066772155859,0.36767781037242375,0.08286355578047229,0.11761008541048867,-0.05347717660082623,0.1759316943843907,0.06075184545941436,0.20496040776705,0.06134996258612601,0.1026311569243854,0.11779661199419841,0.1418550694843026,-0.16743139936234647,0.3060461828904621,0.10914196941517536,0.16916667793442997,0.016707346904362975,-0.31089278895235134,0.0840959094197188,0.103348663053625,-0.2022042172827286,0.14233462013113618,-0.16853387405961268,0.12273673696766986,0.17777979772487973,0.1143882129037925,0.005739527521257031,0.18784703432709624,0.0077492258729969,0.07091756041147453,0.23857443858250832,-0.012306729105687551,0.12233257767325989,0.21885143719597203,-0.17330837602463922,-0.007089079889325613,0.000576499830460016,0.03131276189714857,0.13226113333626452,0.09874475551155042,0.17185808173760853,0.16110433409147235,0.055665721793437345,0.14251623814589873,0.18682669560310372,0.06113649327137021,0.06671765016003846,0.1366843036413644,0.15431518407995987,-0.0755570001402627,0.026841801679707913,0.05379331561450249,0.1409220503871205,0.12231314357320282,-0.03836580194905955,0.1312315746770735,-0.000863573404123691,0.11290561045889405,0.1342465093696244,0.1398631912256697,0.12476832486266302,0.10591218333814947,0.20534622256662263,0.2307278590472035,0.09053979926001046,0.09125365899461103
Vermis_6,0.14706209664782385,0.0818651168337453,-0.36357693366638677,-0.38323794172991094,-0.1660990625426829,0.17757293837021498,-0.11550768070029943,-0.20732105834841696,-0.07364908909607272,-0.19352841071006838,-0.44614076985305434,-0.06955645210357556,-0.1389495656718673,-0.11258760849977291,-0.10737771737977671,0.19832423439044872,0.08673113132518155,0.0637045408780901,-0.23724717423124997,0.09167516816099515,-0.04836999821102336,1.0,0.0774661581100683,-0.4204756611862452,-0.36026548094747163,0.1523674529586875,0.33006498278792185,-0.20865839598611324,-0.256511735260952,-0.1438327335774099,0.037119947101451875,-0.030620291404761867,-0.16168012009279967,-0.1176284284519966,-0.07019317777679743,-0.2273160379108692,0.43210225748736825,0.015372725249261561,-0.4496945185866425,-0.2981601420246608,-0.10438576284784931,-0.1091043297161182,0.266008279636303,-0.4407953091201874,-0.06419473811263969,-0.03986300273749684,-0.14096571559994772,0.21358941342709553,-0.06398027733313381,-0.049833148506854795,-0.15731226980466628,-0.09251078236207605,-0.06548879986350375,-0.16041773803069048,0.1456490974549807,-0.4489050436452315,-0.401122788571724,0.34248938993965894,-0.36339797312821404,0.23296810621592198,-0.15322022180232675,-0.2954568642023787,-0.05717276288165347,-0.3841829714467417,0.27240937124546405,-0.12746232849655534,0.41184321796555096,0.07897441721360778,-0.07073824841416242,-0.5706499467120814,-0.16472092268377936,0.12799175876754956,0.16610620763664785,-0.4773716660215795,0.014835924763246593,-0.39539372899142783,0.18755777165220497,-0.4600106127327738,-0.4630441889601723,0.11217733660510387,-0.2515110970500425,-0.24160316939954388,0.1599996488897902,-0.09790615912421505,-0.03630218326798309,0.06287357726068446,-0.13503443705209978,0.19249506157612703,-0.4997084030318665,-0.11719475567063577
Cingulate_Post_R,0.8140826268858234,-0.0318011668283536,0.13197041763599535,0.6184494516808301,0.4977800330876483,0.5033660676555273,0.7146991260382185,0.2856516774602906,0.812901430359999,0.35816748099840306,0.5767172311363515,0.8175771835229767,-0.16206386945677625,0.12450061459920665,0.872673109034539,0.19901803578654714,0.8593781815089414,0.18249757306176115,-0.2596986159294324,0.714685413221622,0.09194826693091845,0.0774661581100683,1.0,0.43782183441137484,0.32289533620373995,0.4698968189837629,0.2644648082965243,0.2911729011810588,0.5423362542172706,0.31337598063011374,0.23936333926611794,0.5837536255299606,0.5764227425901066,0.469091530234266,0.8208998003077641,0.7741203503675131,-0.06823588797736052,0.6365046690335295,0.1460512225596544,0.7394034296049428,-0.10489216034825699,0.0223942135949212,0.26489237537108007,0.1626968121038438,0.1764515049871333,0.4026443893563105,0.31177914651648164,0.6215051384013351,0.25258575656538884,0.8756400609101956,0.34575263503126374,0.810203403170285,0.9035857030726002,0.2955590795164981,0.5310593624536627,0.3649119089994484,0.5766898361111124,0.26390268332007066,0.408506530258405,0.6472363868216042,-6.462789238305985e-05,0.488884618283954,0.7641731627653703,0.45871636681281536,0.6439657465060459,0.5530234230312951,0.37037388247327524,0.41693542834652175,0.7298734837726653,0.08631682376577232,0.6709967048740524,0.47193846090323177,0.3243396473055061,0.15713608748466065,0.6573328011928371,0.5478046208312822,0.36524960983192534,0.1821408971124523,0.22290966801079753,0.8065070999520607,0.5294090968424702,0.16287197052500454,0.4194458554478427,0.737760531672777,0.8531697902497378,0.613070544443904,0.292309562721889,0.18448577740768257,0.22655599772798612,0.4590376473642854
Thal_VL_R,0.40805682032753277,0.025551220416848982,0.29294572922443995,0.7081315347131397,0.349714907475976,0.13954183666175318,0.6119577472518342,0.6621575488142368,0.5049404123410687,0.5033748772212636,0.49950027632608607,0.46132787683213405,0.2017865411441367,0.2324889537477491,0.5654149792660162,0.06579192720614689,0.4675560675084062,0.1689694884838692,0.09591642327329174,0.3211650055185986,0.1555027347431872,-0.4204756611862452,0.43782183441137484,1.0,0.7708980362069736,0.11817193973683489,0.12610344879620125,0.5990422437093806,0.5428326770692897,0.057514339176795534,-0.0771808718588369,0.2898531857518361,0.47536501976612805,0.20299858814668742,0.43037807432049163,0.4250166124596367,-0.2676067473886424,0.3805341402077124,0.6225422636814429,0.683940755223006,0.17243092324513073,0.054339823652033756,0.15781889860415685,0.6501879895782064,-0.007948801071237773,0.20205462159758913,0.0739248833609892,0.27027235938603084,0.3334167756743151,0.47774412201339017,0.08647738382900973,0.4567254423994742,0.49859942579865385,0.18408139779106442,0.09998603750978226,0.3185694562318066,0.49100092412981217,-0.060338425450001475,0.51302314885817,0.22317283285218864,0.022748682975855822,0.5653363612486847,0.599044597981528,0.6043397642623365,0.2379755016192064,0.27083338187959416,-0.015376604584444831,0.4367008500515113,0.38110577785433786,0.44232032980088215,0.3796065389152886,0.3396627058032211,0.05398522456093618,0.5295327285829617,0.3189721144490026,0.4175147468810436,0.1966462046583365,0.7272068653264966,0.5513993544469143,0.4521498296886221,0.5613275316872527,0.565998777833181,0.20697281924878444,0.4985160365202614,0.5771793849412883,0.37926468945937375,0.4298383733550735,-0.011481214827954972,0.6637950631196213,0.6055862890169135
Thal_MDm_L,0.3221182560774357,-0.205259052014049,0.4118014963700358,0.7320463425900475,0.3059223704055924,0.028498052337775658,0.6498396502925261,0.366921593864628,0.40903169025119535,0.408223419422517,0.49423910142993666,0.29625220571141025,0.32424667059226064,0.2203389977759684,0.4569394848761336,-0.0038751126810339155,0.41214707658261307,0.033865369735243,0.18931716099604237,0.27120194450350305,0.10707066772155859,-0.36026548094747163,0.32289533620373995,0.7708980362069736,1.0,0.030176185252708987,0.08780575679505431,0.7281954311003181,0.4454612123709991,0.00822294388852011,0.07867554569430221,0.23806876249442022,0.11345189216516803,0.1266546977172338,0.3387914144829777,0.27765243305990583,-0.38571630106446647,0.3908682492219151,0.44575152555500897,0.6430764402571065,0.17082246491335154,-0.0445061740782725,0.1489235550701498,0.9003474389700844,-0.2097427728458675,0.31261195393813895,0.23278980023398685,0.15013406645667215,0.48960545052461024,0.37946070754543365,-0.06229658874890334,0.43291112952675426,0.4282745713708233,0.20638746022330887,0.0034926876005830702,0.17479039725965312,0.3369510103667444,-0.11419576473777658,0.34934674164787255,0.07877743806919493,0.0511821094785085,0.686387251519551,0.5187318200038937,0.686135299767975,0.1289634275274261,0.1964603122025348,-0.06708936638602325,0.5602337588519178,0.2796979947395405,0.2792166913779062,0.2884243339299416,0.3551045168850833,0.0156572201154038,0.413074282295476,0.25945152402449906,0.4472444994268174,0.24959393510816977,0.8820533326951212,0.45282723099958194,0.314096596336817,0.3891212211433646,0.45106946133689096,0.208696295911856,0.36390972903162394,0.5465176937870898,0.39928106267158137,0.47906567798936806,-0.017523571999461827,0.7188117825241526,0.32306389864281676
