,Thal_VPL_R,Temporal_Pole_Sup_L,Thal_LP_R,Thal_PuL_R,Cingulate_Post_R,Olfactory_L,Temporal_Pole_Mid_R,Vermis_3,Putamen_L,Frontal_Sup_2_R,Thal_MDl_R,Rolandic_Oper_L,OFClat_R,Cerebellum_4_5_L,Frontal_Inf_Oper_L,ParaHippocampal_R,Thal_MDm_R,Pallidum_L,OFCpost_L,Cingulate_Mid_L,Thal_LGN_R,Thal_LP_L,VTA_R,Supp_Motor_Area_R,Cerebellum_3_R,Cerebellum_10_L,Frontal_Med_Orb_L,Temporal_Inf_L,OFClat_L,ACC_pre_L,Cuneus_L,Lingual_R,VTA_L,Thal_LGN_L,Thal_PuM_L,Amygdala_L,Olfactory_R,Cerebellum_9_R,Frontal_Mid_2_L,Thal_PuA_L,Occipital_Mid_R,Vermis_4_5,N_Acc_L,Red_N_R,Temporal_Sup_R,Amygdala_R,Cerebellum_3_L,Cerebellum_7b_R,Cerebellum_8_R,Thal_AV_L,Thal_VL_R,Fusiform_L,Precentral_R,ACC_sub_L,Vermis_10,Thal_MDm_L,Temporal_Mid_R,Frontal_Inf_Orb_2_R,Thal_PuA_R,Thal_MDl_L,Parietal_Sup_R,Cerebellum_6_R,Thal_PuI_L,Temporal_Mid_L,Raphe_M,Occipital_Mid_L,Thal_IL_R,Heschl_L,Cerebellum_8_L,Frontal_Inf_Oper_R
Thal_MDl_R,0.5864367573277025,0.10648157670355402,0.254651052821824,0.20036309391140739,0.2911729011810588,0.08532919302643713,-0.07055740757064402,0.32603324796546407,0.4275831618106362,0.39601218354378864,1.0,0.20640179399611538,-0.004785534427694589,0.3540538876649874,0.052131102109753635,0.41365157442473205,0.7083799816079998,0.13615848863238386,-0.15696949771902205,0.3482331811263617,0.24882996585274236,0.16369988840667762,0.1477819909990381,0.3267843226586535,0.3906332935674865,0.13155234519729092,0.08020591740719105,0.03442064979281186,0.23662099331158157,0.0703711728353388,0.06759356109966207,0.2556864136057297,0.011603103676840507,0.24184036392940397,0.3091018601824916,-0.06638309002408382,0.017227232902804767,0.2141494794146203,0.45171134587837264,0.042162004736956554,-0.06859077998729561,0.24301035248025973,0.11761008541048867,0.6404501280386335,0.26433038518137675,-0.06706799993708246,0.35050895014825584,0.142976173582259,0.2540513163970034,0.49044479881128394,0.5990422437093806,0.14721695977772464,0.37763602066465346,0.2927043492876632,0.1346755246062862,0.7281954311003181,0.1993378835186872,0.28785773482463184,0.44556365391448216,0.7449194558193284,0.26108931988352857,0.2381215545849919,0.2393187428151471,0.008327953215676568,0.28929040065879247,0.06480786745316407,0.6467768995463837,0.43362716907137483,0.20846418381579324,0.30296118724408383
Rolandic_Oper_L,-0.08956370513421374,0.13140943929303675,0.4097276278927831,0.1765219913030819,0.26489237537108007,-0.048627534832275256,0.2671401083164584,0.18540814449661697,0.6006624072798564,0.3313492365149424,0.20640179399611538,1.0,0.6593672526527166,0.3784856451317172,0.7777328125322563,-0.11467338594458461,-0.12103414264601667,0.6528960759935217,-0.22067424513376968,0.24116348000556823,2.0182801436986668e-05,0.16799351634591303,-0.3531880409230244,0.21521562723134996,0.00692021917791549,-0.3022442325135577,0.18082108038634606,0.1299145131460948,-0.019264657642411764,0.09879095278069132,-0.32664602450806474,0.1250968179963815,0.4050174524671008,-0.037818820801247745,0.31322199992858824,-0.15930176180109706,0.06849499634087469,0.4008308964906131,0.23774530627640109,0.2328531448167555,-0.408693853561564,0.14701986451366514,0.0840959094197188,-0.02494115332091949,-0.3757156470742857,-0.09951553033409827,0.47925064131904865,-0.4311641772211668,0.22683592209146464,0.016996049686784764,0.15781889860415685,0.6960023582335294,0.08166778886870878,0.030438828170187497,0.40272832589792845,0.1489235550701498,-0.46125145762273667,-0.17118272775598647,0.2460014484457734,0.06539086078204422,0.21753308166437726,-0.2811346822332965,0.4340645997431915,0.7243029893280425,0.19847771835041547,0.24061917497024754,-0.171192205319327,0.7905316201709597,0.36542703540780636,-0.3331528751804512
OFClat_R,-0.3038908405172152,0.12651968507562242,0.2774237016599844,0.04414739595758556,0.1225864462261292,-0.10747587985680297,0.2295425079253078,-0.06696572009599655,0.17959837236292628,0.12622365662843457,-0.004785534427694589,0.6593672526527166,1.0,0.0962223165859122,0.6817825748029108,-0.2885601233708172,-0.3986631995737674,0.4902876954003222,-0.12493131163600754,0.043532836024421824,-0.3007945320888371,0.11323579394692203,-0.3989619883939725,0.04377821858001445,-0.20313367039552196,-0.45337650487035824,0.2786681362811092,0.167194186837208,-0.1424051468867049,0.1675963706000272,-0.3982993579273971,-0.08459752608881524,0.39760459181181596,-0.2556690332310215,0.14741284515755268,-0.18651447803342275,0.09141559968842886,0.1921276287220713,-0.06481813461946954,0.1831628922524809,-0.3885143077622689,-0.04473193615770424,-0.018421770991711266,-0.22970416393465873,-0.44124152491972735,-0.006596651062521504,0.2574245719238167,-0.3775439594934111,-0.04724278580059084,-0.3216413943131525,-0.137133038418868,0.5711641328481738,-0.10417670403123389,-0.09298744225133493,0.35194584428646963,-0.20653555897368353,-0.37767464602461237,-0.4840750707726552,0.14907030831255308,-0.23543774769142348,0.07820992188555247,-0.3729947587736106,0.15670160345895073,0.6019051413943055,0.04676144613286637,0.12401776377016523,-0.43214884955116206,0.3757903602484829,0.12968868586881308,-0.42172011346906463
Cerebellum_4_5_L,0.4709495652069255,0.032302457066371956,0.2865110122293135,0.3745407855381844,0.6709967048740524,-0.049576176115932485,0.09346658366122745,0.6684013094874361,0.4841096684716816,0.5642112367535583,0.3540538876649874,0.3784856451317172,0.0962223165859122,1.0,0.25626925518549415,0.5487174940303673,0.16960593770810753,0.22178324006955996,0.13923307816080358,0.7111623157252034,0.30759755444540177,0.3614882912169848,0.24792644640268469,0.6126754046408397,0.6677567841209378,0.10931344839889,-0.08612823548353966,0.21637811416299782,-0.10984215991654968,0.0681668926061932,0.3752528589444757,0.7828182496214303,0.1490469349883562,0.3561245990748274,0.6779193296678723,-0.020991577003820455,-0.020508669219989378,0.48280134717451173,0.6721618117901699,0.3689430305118796,0.2748509575709457,0.821420242415587,0.06671765016003846,0.38300968874042807,0.4188002232162893,0.20014301784668045,0.8079003142633108,-0.1817706417734934,0.46169440500749337,0.17718414107039598,0.3796065389152886,0.5654832129356516,0.6777020732420851,0.10397814717261049,0.18287575955331833,0.2884243339299416,0.36783015666994695,0.05126306348922218,0.47094138842672506,0.3795810916042581,0.6488755975092328,0.35134490439182187,0.6217684072545422,0.37392349611961284,0.47947374493620254,0.4168237593607141,0.1579382263693262,0.6151755609191623,0.512489355020812,0.2843270575436878
Frontal_Inf_Oper_L,-0.2834561927519009,0.08537505582772083,0.24993639867070344,0.06576503459073964,0.12937328721527086,-0.027330048962863493,0.24068640558079665,0.1575539561802716,0.5120456169765959,0.1775339885106543,0.052131102109753635,0.7777328125322563,0.6817825748029108,0.25626925518549415,1.0,-0.35514928474693014,-0.2619718554414155,0.622474491972393,-0.29951294091376035,0.1310189320606281,-0.016340054206913052,0.09272705459260518,-0.45052249570968816,0.035132863544399644,-0.10347926184921385,-0.4433393872179019,0.37092204813970725,0.10904016964715223,0.016587227714302783,0.18543682796134642,-0.15681385378620574,-0.01880623825119552,0.3343032018718669,-0.2818981916096293,0.20232895703896883,-0.20327187298331756,0.16455625517316622,0.18341476567940765,0.06884188744757637,0.22975966063885186,-0.26206237469474203,0.10904874145248136,0.15441208737145234,-0.28133774084730223,-0.552932763351864,-0.03764644362668484,0.38483394915135916,-0.3733647054016438,0.20013216267284345,-0.09240202686683774,0.023115560722417685,0.6058613020686909,-0.08121136769602509,-0.11987595538110943,0.22393160567106657,-0.03545796120716395,-0.5557339467176309,-0.22871579507475723,0.1556956966789226,-0.09593859854294566,0.013839001491801613,-0.3887606972576204,0.24514962075618812,0.8242490064621182,0.12972374893607125,0.37584600165687515,-0.32241764025572067,0.5264080799605412,0.22857103612017596,-0.434286861392852
ParaHippocampal_R,0.7813605990828679,0.17827310737589666,0.23289883154059224,0.4139094119713013,0.5767172311363515,-0.07085206929731767,-0.16043261870132655,0.5015304868251185,0.15245998330714453,0.5313289938735275,0.41365157442473205,-0.11467338594458461,-0.2885601233708172,0.5487174940303673,-0.35514928474693014,1.0,0.476209609210862,-0.07049694089069272,0.3145671019324054,0.5774093137245997,0.4260361357349616,0.343943569003367,0.47964016560642947,0.6181348948305952,0.7213850114251037,0.5367393790613161,-0.23625543769541751,0.12481427359209982,-0.027001185040424605,-0.09392384655735778,0.29578324005529794,0.6289074978098304,-0.007418730512914448,0.6171854088275137,0.5338455726950264,0.002305803382880183,-0.06115378962893934,0.5137307050953923,0.6473676680872859,0.25915616243463296,0.22947088078307967,0.5606226390109609,0.05407671157754053,0.6490171762601856,0.7730229958100134,0.039591226354494476,0.431020082545896,0.03778949852980457,0.3578434900326163,0.3562863586469201,0.49950027632608607,0.18608440586526695,0.726192738710276,0.2984284324500084,0.2272123135683558,0.49423910142993666,0.6087136604921642,0.37051576459899277,0.449459579623282,0.5280233925210213,0.60182596336752,0.43653978426788836,0.5119080791873862,-0.1915005291123716,0.3616026491059862,0.13144667314593186,0.5237554832569707,0.2938153954468015,0.3937484564767381,0.5746656140967562
Thal_MDm_R,0.6861663262386841,0.07856540200551652,0.21065391561168,0.1152384661925857,0.1626968121038438,0.11285377407006547,-0.21065668567684606,0.34030020930299304,0.3226874012569076,0.24515983836180902,0.7083799816079998,-0.12103414264601667,-0.3986631995737674,0.16960593770810753,-0.2619718554414155,0.476209609210862,1.0,0.044883014861930054,-0.0501392142623224,0.21957954801231624,0.4128528604403741,-0.0018500907849860059,0.29243105032682726,0.2070468062718746,0.4180362857002191,0.3758147817093224,-0.09745844001591665,-0.16812215725304686,0.3512333461497288,-0.24062063956135243,0.2218418399339461,0.27361612400670104,-0.1292904868357979,0.3385192333503024,0.10436545264987783,0.12596601324436627,0.016830898240811798,0.02377423073466369,0.41485941560264067,-0.1585358397426627,0.13726874749848847,0.19739228528313596,0.103348663053625,0.6694932816203747,0.4360257082105949,-0.1904506771856913,0.10183034191946076,0.3020668523894617,0.2798284582117332,0.7463146005213106,0.6501879895782064,-0.19612633815204109,0.35047522845701645,0.2767911615084982,-0.0707993880001492,0.9003474389700844,0.3025895717418589,0.4851756991915305,0.10000491988664367,0.8138814530954233,0.07584302936389649,0.3670534852120118,0.09620529736697811,-0.3000847047283742,0.2582917606082802,-0.03352734910352974,0.9155221237658866,0.1223796880900777,0.11197879759590154,0.47365630016220217
Pallidum_L,0.08138106526295194,0.38712397571665136,0.7129527114389231,0.0810435583836585,0.36524960983192534,0.25022843810061374,0.23437673473055826,0.3658043985826172,0.5517862470655257,0.33486442408754225,0.13615848863238386,0.6528960759935217,0.4902876954003222,0.22178324006955996,0.622474491972393,-0.07049694089069272,0.044883014861930054,1.0,-0.0995801483359766,0.23904787017416593,-0.011599146120289299,-0.03461711137147325,-0.313752579444972,0.3099039048448314,0.12991301075858222,-0.09756152050530074,0.16755596496286915,-0.033122504102162255,0.01446185312504093,-0.25395136450311717,-0.08514084017906769,0.07091221104475617,0.4037392885454005,0.043584544180426066,0.3064005401206249,-0.02826727881452843,0.17781444283795753,0.37457839236278156,0.3415125524182122,0.16519342982026142,-0.22372590034702972,0.21928904125788096,0.1409220503871205,-0.00034971978513818224,-0.25525664230131373,-0.19856154578845836,0.3976984809587722,-0.39070196647227534,0.3617550461521485,0.14857983923592483,0.1966462046583365,0.6150603993597752,0.19417731999445395,-0.09492072442939767,0.4347580325655299,0.24959393510816977,-0.38669315907065177,0.009529626672062044,0.08904248044751326,0.011594714347958108,0.17907346334380203,-0.26508245072758413,0.4399051894245649,0.5741023262495838,0.2727429167042176,0.34786021512655335,-0.039846059331781,0.5156932938269367,0.38979852315816665,-0.08362692722820154
OFCpost_L,0.19300334995515,0.20360954930351652,0.031695554283277944,0.25290649868770065,0.34575263503126374,-0.048793032727875586,-0.08447807930444,0.2763330087988794,-0.22760917821233145,0.11463123373428977,-0.15696949771902205,-0.22067424513376968,-0.12493131163600754,0.13923307816080358,-0.29951294091376035,0.3145671019324054,-0.0501392142623224,-0.0995801483359766,1.0,0.1471130516348757,-0.020004858296079668,0.17547190308221894,0.3048851824278945,0.2998510201176036,0.3616188785742959,0.20405131725129796,-0.3690748885522956,0.11106865810701202,-0.4082456027637992,-0.036558056345387765,0.23812007451125763,0.2984691137328159,0.010305616436171037,0.2557566061843918,0.34837044647421944,0.11263844414030891,-0.15416997361395393,0.2695562524935669,0.26159221908173635,0.27520731368609636,0.3060291477998451,0.35202866552007844,0.005739527521257031,0.07960473997820314,0.4684444549243838,0.17789562152856758,0.22698060546638726,-0.29671618724679616,0.03317656474692182,0.022685254120184344,0.08647738382900973,0.08221840175979003,0.3665731858957643,0.12558923162784144,0.13264020813735306,-0.06229658874890334,0.5009456528327397,-0.011345939561861352,0.016712430615580483,-0.0840022614784847,0.33377636207326755,0.20178303696385674,0.23965127844355055,-0.1311762743953928,0.053380168440773305,0.030146246375904143,-0.0004906010783183939,-0.11316763980834793,0.13600892319238006,0.3961128942907669
Cingulate_Mid_L,0.6289776031151869,0.1366099809136595,0.3039954762587724,0.4912444831813458,0.737760531672777,-0.07402159071461539,0.05792658673884858,0.7138031101998977,0.30308344282008337,0.6826720346599503,0.3482331811263617,0.24116348000556823,0.043532836024421824,0.7111623157252034,0.1310189320606281,0.5774093137245997,0.21957954801231624,0.23904787017416593,0.1471130516348757,1.0,0.37924535233181345,0.5040625600884797,0.2261169672463092,0.8310162081019284,0.7381878140045374,0.3217314564353306,-0.008198875336985127,0.2779525776990774,-0.009091933928096435,0.0073104125779031425,0.3124922515453405,0.7229160244157283,0.16808586018513386,0.4785043138570176,0.7902798059079649,-0.0431569155589355,0.05215609250309453,0.5132831371685445,0.8034152025489034,0.45640889602417395,0.2609718552728393,0.743823354524994,0.1398631912256697,0.48114007084735894,0.485445534333819,0.13542899191103538,0.7716638011044632,-0.13641296323337718,0.6144121459759905,0.2072358776033542,0.4985160365202614,0.528044422014308,0.8182103284002045,0.13281957708293138,0.3824871188019139,0.36390972903162394,0.3762485730600583,0.2275815474193569,0.488793269740455,0.42933075411807337,0.6879747384620902,0.2531704048538219,0.6894017836171251,0.20198842667498978,0.6805201097870213,0.42366895369791585,0.2577254631458726,0.5189350092871001,0.6060286482450148,0.4494893386293804
Thal_LGN_R,0.47075682689301074,0.0990934435617797,-0.0817496403090147,0.3765490261411485,0.292309562721889,-0.03247857485666393,-0.028816547164698912,0.4598578341307953,0.14190889987395786,0.2019074236900364,0.24882996585274236,2.0182801436986668e-05,-0.3007945320888371,0.30759755444540177,-0.016340054206913052,0.4260361357349616,0.4128528604403741,-0.011599146120289299,-0.020004858296079668,0.37924535233181345,1.0,0.23510187966710333,0.09464927232873424,0.3258909950495008,0.4124436140638161,0.5203426553644421,-0.07592314141859327,0.2007831800627917,0.19977617630520259,-0.0016914852947756897,0.42046855701254593,0.2852267849563637,-0.29736795389943876,0.3888216881480797,0.2597889091165919,-0.11039883013914639,0.007825461619437335,0.281261320827805,0.46569248765449284,0.0916937984919456,0.3523928147199018,0.34655325847857704,0.20534622256662263,0.3942745776159122,0.255023750924903,-0.04649815479501629,0.29006075906708234,0.01998909981720405,0.545244704036895,0.2673708506703383,0.4298383733550735,0.04739634188525032,0.39447224420554566,0.08978095847782637,0.0645168046830597,0.47906567798936806,0.16787939867898177,0.6449474970174586,0.19523934124201256,0.39227757626512944,0.3022390562041345,0.07124466048400808,0.3461548792236925,0.06687954196325335,0.2196243390332225,0.31738337944673434,0.4782499740789099,0.27663344751144553,0.40725797597744506,0.11642233090184254
Thal_LP_L,0.34658544267770053,-0.15176051718282807,-0.08100962867987771,0.49947949345835363,0.4610140485270427,-0.2992687389860891,0.10701641490638719,0.3265770291702171,-0.024721907616608123,0.4591737696466865,0.16369988840667762,0.16799351634591303,0.11323579394692203,0.3614882912169848,0.09272705459260518,0.343943569003367,-0.0018500907849860059,-0.03461711137147325,0.17547190308221894,0.5040625600884797,0.23510187966710333,1.0,-0.019754920597522607,0.5156061274013084,0.45755843777027244,0.07337679068837757,-0.010435493044695585,0.47780129219380135,-0.05292644468157791,0.32992573675176934,0.1483645037147139,0.4328851271132063,0.09152709609222064,0.46184105007803267,0.5249202316465473,-0.15262270754524068,-0.1103515623749186,0.27399276559987396,0.4063784126532782,0.37772718154645835,0.13796073193384406,0.38627638081202664,-0.01261113042456523,0.3254492867102737,0.3661801505511982,0.040349737375801935,0.463133800502108,-0.1078165985054382,0.2703255437378967,-0.07088363514746364,0.5951302312569169,0.3900444289493233,0.4420312962154676,-0.0035578642366580933,0.3001704432121179,0.17652553050282058,0.25916742971190737,0.054843813522900804,0.492837837698373,0.35062997542498353,0.46302899246856466,0.23295894263584663,0.34300455519561596,0.10154948883516511,0.3918014980831552,0.14570017943443062,0.1399593356696926,0.24132253516656585,0.3399450323547914,0.3498453548990036
VTA_R,0.438866034890454,-0.16490153477206937,0.07599846783405481,0.171764331718248,0.31177914651648164,-0.20403969748177547,-0.255280866253925,0.18550543200355615,-0.055341185072406214,0.2233081406064263,0.1477819909990381,-0.3531880409230244,-0.3989619883939725,0.24792644640268469,-0.45052249570968816,0.47964016560642947,0.29243105032682726,-0.313752579444972,0.3048851824278945,0.2261169672463092,0.09464927232873424,-0.019754920597522607,1.0,0.3195159737655144,0.4416928360899389,0.34743603344372087,0.003610644179757143,-0.11239740560870273,-0.17622073082430084,-0.11943533930752705,0.2333039987434536,0.2391327802449358,-0.004230859683464773,0.37394364087055315,0.26280345448564846,0.2657191076075593,-0.1766932327503728,0.06615661222417467,0.32478292631826705,0.15729038642057955,0.2745174834951529,0.2344619468048009,-0.16853387405961268,0.4229177033219974,0.46732098181951776,0.3135044437427263,0.13659295563063217,0.31281664131187836,0.07412644024057236,0.2788625396353901,0.0739248833609892,-0.1407180198057443,0.4466363035903776,0.1689964262310606,-0.16904026947153902,0.23278980023398685,0.4932379522912125,0.18370091751586445,0.11599893958398128,0.16007904458269773,0.31118874355912407,0.20956007180779826,0.07653948496229505,-0.4398141842372182,0.15431244741569017,-0.17350788638352152,0.3259958895729889,-0.055804803612924746,0.14158361742697656,0.45779699547573155
Supp_Motor_Area_R,0.7071668616377879,0.22126347395591098,0.4653748182164237,0.590906676421271,0.8708887779787351,-0.02434292506519682,0.20102418135791308,0.747207500305077,0.24672304772753847,0.7825190648477205,0.3267843226586535,0.21521562723134996,0.04377821858001445,0.6126754046408397,0.035132863544399644,0.6181348948305952,0.2070468062718746,0.3099039048448314,0.2998510201176036,0.8310162081019284,0.3258909950495008,0.5156061274013084,0.3195159737655144,1.0,0.8103964850048091,0.4580810620022008,-0.05906289682423598,0.42931451387340225,-0.11127614333184994,-0.015623984816969265,0.30175837810149025,0.5816949524784649,0.13808734206213055,0.6104755628312835,0.8414003008118319,0.04155819552815033,-0.03954957456450247,0.6310451631127283,0.8551728464556698,0.4347413176931743,0.2597435241684095,0.7047507184688353,0.08482803892834333,0.5545997814057078,0.5321977905602855,0.07327514241585631,0.7483891996464636,-0.2285711672260643,0.6471978556797199,0.127360568545234,0.520489180059502,0.6170185620688876,0.9023900900003694,0.12974254088790038,0.4963454534789193,0.37371757939849526,0.3796084916518105,0.3048831153104825,0.5323928634935172,0.3338587005123268,0.8321547341334546,0.148002407046402,0.7618653479602467,0.11815938671404343,0.6385051946764365,0.3282226726666875,0.258702486248223,0.4849286764577027,0.7072088452584834,0.5885540493879795
Cerebellum_3_R,0.8215604300888604,0.05192733524061018,0.2747006150556051,0.5195494187560178,0.767439030122074,-0.006251255089449134,0.0172159856368164,0.799985297431473,0.2902852603165234,0.6546887583989377,0.3906332935674865,0.00692021917791549,-0.20313367039552196,0.6677567841209378,-0.10347926184921385,0.7213850114251037,0.4180362857002191,0.12991301075858222,0.3616188785742959,0.7381878140045374,0.4124436140638161,0.45755843777027244,0.4416928360899389,0.8103964850048091,1.0,0.3924949324414005,-0.1483905259819115,0.24736087900958761,-0.04372155954950244,-0.0665428648377888,0.46066862594902286,0.7172533507465588,-0.03626408603315287,0.6382018837463975,0.7906213847475733,0.08820783294636039,-0.0256625383977296,0.46559951727813376,0.8256056488188886,0.3867623053078468,0.3875956334477248,0.814279627718564,0.07094795467150966,0.5990399722783535,0.7434480090509705,0.11874475651767961,0.7302537641985188,-0.08317365756022808,0.5266577483704239,0.31618715684810667,0.6236124353578095,0.3598686734605169,0.8954180389474012,0.18479940510096146,0.25957786852441206,0.5030775550175071,0.5834962720658039,0.34044558966648325,0.511746485145203,0.5033401425159597,0.6983549775820742,0.4211036277280612,0.650353513065674,-0.050337089656277256,0.5294743026363323,0.25686933180091837,0.45123555777040075,0.344746320129052,0.492503546556308,0.7154366809006378
Cerebellum_10_L,0.48450506574781804,0.4007670311645578,0.08530844495978267,0.33435739851281165,0.4026443893563105,-0.004585843813029857,-0.057699458278474884,0.41365886836190024,-0.1680508387837879,0.23821571536854405,0.13155234519729092,-0.3022442325135577,-0.45337650487035824,0.10931344839889,-0.4433393872179019,0.5367393790613161,0.3758147817093224,-0.09756152050530074,0.20405131725129796,0.3217314564353306,0.5203426553644421,0.07337679068837757,0.34743603344372087,0.4580810620022008,0.3924949324414005,1.0,-0.28689883351843004,0.1488879461570575,0.17586699218310164,-0.24851847413755945,0.4804641649871255,0.21484038156488264,-0.1941183025786079,0.36186171578327825,0.21461679066489442,0.07028217134655353,-0.14259239179186292,0.2812524409567394,0.4781714515660209,0.08534772417545632,0.47284654710658547,0.2712754630352298,0.14233462013113618,0.4766174369756121,0.4201543251441532,-0.15876820032773362,0.10428996961517248,0.006118151992923378,0.5844237335975483,0.2552905027210115,0.20205462159758913,-0.07129301112546038,0.466942584639682,0.13582231463929065,0.0772442792728175,0.31261195393813895,0.3783109068905646,0.6298503057768714,0.00038673131901413723,0.25124041568344974,0.4133006604090699,0.09798869024986614,0.27710243984269817,-0.2549474021990152,0.2638912610777747,0.25947199234394064,0.4059838306363761,-0.009358815108812183,0.48675580855025485,0.3365506617125151
Frontal_Med_Orb_L,-0.11455689239299101,-0.1472977745701017,0.12335609887442105,-0.08262579205452839,-0.1329104795003335,-0.006436218444919417,0.023822663763241984,-0.16934979590506177,0.11220686324139817,0.03141175132446298,0.08020591740719105,0.18082108038634606,0.2786681362811092,-0.08612823548353966,0.37092204813970725,-0.23625543769541751,-0.09745844001591665,0.16755596496286915,-0.3690748885522956,-0.008198875336985127,-0.07592314141859327,-0.010435493044695585,0.003610644179757143,-0.05906289682423598,-0.1483905259819115,-0.28689883351843004,1.0,-0.07508474800293782,0.03661171390834329,0.14895307929108417,-0.2910685272722368,-0.26014086163707895,0.13796252758555483,-0.1098173210875826,0.005254717964218766,-0.02597121931033656,0.19816993417853732,-0.21411880319808485,-0.09741250719456582,0.008482554280503648,-0.2858813857017363,-0.2077686523824119,-0.1244165873189987,-0.15550917417047055,-0.3449275087962718,0.04464872459107585,0.003644408723903968,0.2757665860652489,-0.07391057156104247,-0.021160711462056368,-0.011811694400928543,0.06380048698836834,-0.13057062517105852,-0.20245948041506684,-0.07581156209376856,0.012960115162651473,-0.3944253095533648,-0.1368427719410919,0.16359528460970318,-0.11608185715868452,-0.16838222086635077,-0.25325700165335374,-0.12431354116783618,0.11678298365035758,0.05457277287624133,-0.11708724608205469,-0.08491236042818277,0.04379837051492544,-0.06939038763338444,-0.1701804602885142
Temporal_Inf_L,0.14248349496684795,-0.008163565857845136,-0.019631991689404694,0.5003502174747052,0.40277951559903086,-0.1375467287556551,0.4050127612959239,0.2970330714812297,-0.20755218776592446,0.21013816815794734,0.03442064979281186,0.1299145131460948,0.167194186837208,0.21637811416299782,0.10904016964715223,0.12481427359209982,-0.16812215725304686,-0.033122504102162255,0.11106865810701202,0.2779525776990774,0.2007831800627917,0.47780129219380135,-0.11239740560870273,0.42931451387340225,0.24736087900958761,0.1488879461570575,-0.07508474800293782,1.0,-0.18812294776216273,0.4689909155314912,0.17844862554696636,0.1768299815645746,-0.23168132858021293,0.25208169926592094,0.39543645376467496,-0.1404936146186593,-0.1890438531513879,0.3394898647373145,0.22621687131649348,0.27181312627768706,0.13682155591348605,0.25426000042023905,0.0018265605975086576,0.22049598071491303,0.08826959107752311,0.11378624255511141,0.29700679612475417,-0.24379899628309312,0.27023537169407935,-0.4563700837673549,0.16470141785505868,0.4857831486430586,0.2607516932225172,0.03910603059232466,0.4295908768312251,-0.0722060357912929,0.0711823621863422,0.10069282632933554,0.3784208753101493,-0.018569778372831445,0.4541559155945065,-0.16190037319125744,0.32741022901509675,0.2643341686671211,0.25735149630115733,0.32941762703541544,-0.15234486617799503,0.1426394778217653,0.398345739062629,0.027745907102442506
OFClat_L,0.08854600105364724,0.05212178706901749,-0.03211108052897407,-0.15377231388620052,-0.16206386945677625,-0.04705115210018086,-0.10058590374502195,0.06595903835291654,0.15713071453529867,0.022826604445416655,0.23662099331158157,-0.019264657642411764,-0.1424051468867049,-0.10984215991654968,0.016587227714302783,-0.027001185040424605,0.3512333461497288,0.01446185312504093,-0.4082456027637992,-0.009091933928096435,0.19977617630520259,-0.05292644468157791,-0.17622073082430084,-0.11127614333184994,-0.04372155954950244,0.17586699218310164,0.03661171390834329,-0.18812294776216273,1.0,-0.15959595683532002,0.09077472722774861,-0.01256544382075092,-0.09394089845273315,-0.06800856134868138,-0.17754300080856322,-0.0655473950031978,0.00944063767325751,-0.200028766435093,0.013934614449110932,-0.17370974247564092,0.0456831195052701,-0.04851198736895198,0.1310245943896178,0.12997529922755868,-0.04858917739207216,-0.3528211340082595,-0.11885037567935436,0.17406697956449949,0.22003218393464385,0.30013274068687906,0.2017865411441367,-0.187728009821089,-0.10250232895519197,-0.10024200037133604,-0.15775878516809444,0.32424667059226064,-0.1277878722456352,0.37555496752148687,-0.051822516042002414,0.30477522468742957,-0.19538267018883282,0.1544283208691148,-0.07539595994860726,-0.04997040979407527,0.07203308898744797,0.11108850744646225,0.31978683688942333,-0.05206819100949136,-0.03226088853033673,0.003473958972318676
ACC_pre_L,-0.1358872889749651,-0.2115378457908933,-0.32732497978759306,0.2677107334969401,-0.0318011668283536,-0.22672961999096303,0.1290477398142444,-0.07229614714804004,-0.109928981014409,-0.013076933606172125,0.0703711728353388,0.09879095278069132,0.1675963706000272,0.0681668926061932,0.18543682796134642,-0.09392384655735778,-0.24062063956135243,-0.25395136450311717,-0.036558056345387765,0.0073104125779031425,-0.0016914852947756897,0.32992573675176934,-0.11943533930752705,-0.015623984816969265,-0.0665428648377888,-0.24851847413755945,0.14895307929108417,0.4689909155314912,-0.15959595683532002,1.0,-0.1613903873290781,-0.024930266662425243,-0.3197436652532037,0.04688842073650292,0.10382526601166632,-0.15906099795868683,-0.06560381281765075,-0.014384791781209775,-0.07478455161428842,0.016098521417319434,-0.10894031413625718,-0.04001621203552402,-0.154270167460276,-0.020639321592184588,-0.0978708656882427,0.05456893932589833,0.056593542849579966,-0.052516260007788244,-0.17352270462072011,-0.4383150488615996,0.025551220416848982,0.14371202787192663,-0.11153888392400861,0.03703694732118085,-0.031252766062798955,-0.205259052014049,-0.04457052332335798,-0.16464679526075612,0.35268615225374844,-0.05333392999612381,0.012753284882185743,0.00845150977012996,-0.07549590745483464,0.13987538491271323,-0.08792441366785352,0.014522392522919904,-0.2397636854579635,0.04605241586862373,-0.08398918305159746,-0.08487625284214034
