,SN_pr_R,Frontal_Inf_Oper_R,Temporal_Pole_Mid_L,Cerebellum_3_L,Occipital_Inf_R,ACC_pre_R,N_Acc_R,Thal_VPL_R,Rolandic_Oper_R,OFClat_R,Thal_PuA_R,Temporal_Pole_Mid_R,Red_N_R,Amygdala_L,Parietal_Sup_L,Vermis_10,Thal_MGN_R,Cerebellum_6_R,Frontal_Med_Orb_R,Precuneus_R,Temporal_Sup_R,Rectus_R,Raphe_M,Precentral_L,Thal_VL_R,Angular_R,Insula_R,Cingulate_Mid_L,Thal_MDm_R,Thal_PuI_R,OFCant_L,Paracentral_Lobule_R,Cerebellum_7b_L,Cuneus_R,Supp_Motor_Area_R,Thal_LP_L,Thal_MDl_R,Thal_PuM_L,OFCpost_R,Frontal_Inf_Oper_L,ACC_sup_L,Temporal_Sup_L,Cerebellum_4_5_L,Paracentral_Lobule_L,ACC_pre_L,Precuneus_L,Vermis_7,Vermis_4_5,Caudate_L,Vermis_8,Cerebellum_6_L,Supp_Motor_Area_L,Thal_LGN_L,ParaHippocampal_R,Cerebellum_Crus1_L,Postcentral_L,Cerebellum_Crus2_L,Cingulate_Post_R,Cerebellum_9_R,Cerebellum_7b_R,Calcarine_L,Occipital_Inf_L,Thal_IL_R,Olfactory_R,OFCant_R,Temporal_Mid_R,Thal_VPL_L,Putamen_L,Cerebellum_10_R,Thal_MDm_L,Thal_LGN_R,VTA_R,Amygdala_R,Precentral_R,Frontal_Med_Orb_L,Cerebellum_Crus1_R,Occipital_Mid_R,Vermis_3,Insula_L,N_Acc_L
Thal_PuA_R,0.10537830417281573,0.3303792709245092,0.0942645667658965,0.562694714819072,0.19098532517440786,-0.08186319052991635,0.0805609449991214,0.5274731147729255,0.24287510067683413,0.14907030831255308,1.0,0.10584055777042553,0.38696498919199246,-0.19362592043690763,0.4111529763801197,0.38407372744421425,0.25062082898543064,0.21110209118876666,0.11056319174528455,0.4244758149184402,0.3238511937685925,0.3772486916130159,0.2985528168538467,0.487659003968291,0.4439604426758213,0.2621621728631498,0.25604057897154053,0.488793269740455,0.10000491988664367,0.5354864389464626,0.25567365912063444,0.5232365125639542,0.05716239050436855,0.031236597220571045,0.5323928634935172,0.492837837698373,0.44556365391448216,0.629285312607488,0.0711550055736887,0.1556956966789226,0.2534607708125548,0.23581169266881657,0.47094138842672506,0.4805483857501372,0.35268615225374844,0.49756584288919664,0.10846541932362135,0.40912517871375664,0.35348716999829555,0.10563046015400766,0.16503097736823272,0.49639499298759343,0.44873873845865225,0.449459579623282,0.08263190443581041,0.5313785539883398,0.13070411650717279,0.4460856332101745,0.41155845620160114,-0.09096595867775413,0.14766841799015232,0.06694916229253567,0.1378686892500016,0.03467093940527876,0.30284181748312333,0.1978696424377434,0.6108656265572577,0.23998796383993728,0.09315564588700917,0.26174086920124945,0.19523934124201256,0.11599893958398128,0.13533879709649743,0.5103425275919664,0.16359528460970318,0.3266059168420811,-0.08643335885289238,0.403659354581173,0.2883762403320091,-0.035069483676587715
Temporal_Pole_Mid_R,-0.23084159142832275,-0.19427704336425605,0.5388727736133571,0.1289404191831294,-0.054286038768544445,-0.46932662345991405,-0.026714098910024835,-0.057432847130747054,-0.22281647928982476,0.2295425079253078,0.10584055777042553,1.0,0.10307597902389268,0.005274411975609559,0.09090632684507287,0.19253425295593155,-0.05351330255918667,-0.1568372602662488,-0.13782591803343142,-0.015735856006155055,-0.1833646784431443,0.21577549020361497,0.11150020895494299,0.0977236456748275,-0.08611383553987606,0.08357722699534445,-0.254582747763903,0.05792658673884858,-0.21065668567684606,0.19464972215856424,0.20281593948875395,0.03757503761817549,0.1888234131578369,-0.014487658718342242,0.20102418135791308,0.10701641490638719,-0.07055740757064402,0.1012956753891555,0.002619635533582648,0.24068640558079665,-0.18063654637633456,0.3037083604487896,0.09346658366122745,0.06132442450786355,0.1290477398142444,0.018674501086313935,0.14472273707081051,0.09404638046836548,0.13578373922763612,0.27299027845536006,0.20855594752310366,0.12900947999558846,0.03632791171700415,-0.16043261870132655,0.3741402509390589,0.148268918038483,-0.09837804576700902,0.13324355361428264,0.08493923392119387,-0.20117958927908627,0.0476277009021492,0.10676755404781732,-0.19712194051028628,-0.0013234305755747233,0.17254177675731686,-0.1590406191670457,0.10763159591508478,0.08816746936299694,0.2418013813953209,-0.12680869489382235,-0.028816547164698912,-0.255280866253925,-0.10152047150965315,-0.0069350669831819145,0.023822663763241984,0.19359800210671194,0.03833638371362734,0.14091146103651503,0.25151262606327296,-0.023927590234021523
Red_N_R,0.6079689444672929,0.4609281514892635,0.38083896125056255,0.30448214508696975,0.2908001096559412,-0.1332546648035424,0.04853493128855269,0.7554824403739085,0.30641902352155004,-0.22970416393465873,0.38696498919199246,0.10307597902389268,1.0,0.07696875220084991,0.3076006531063067,0.1942785232875962,0.5441791726842754,0.28539827784018507,0.260043033643046,0.4555644377058582,0.5107905088124771,0.3006137918567916,0.398937438523504,0.37325904666320187,0.5653363612486847,0.41915816997580035,0.408237439349978,0.48114007084735894,0.6694932816203747,0.47899946030594315,0.07329434647437406,0.44934866954598,-0.3058256336642778,0.2515794388163087,0.5545997814057078,0.3254492867102737,0.6404501280386335,0.3953645589645944,-0.03774281722598156,-0.28133774084730223,0.1994367911930409,-0.100270681424128,0.38300968874042807,0.5238072996344164,-0.020639321592184588,0.5039362147773662,-0.34926579134857005,0.37409440075894534,0.3585983106386326,-0.141626513851319,-0.07975167818528274,0.5055939945088984,0.591177916365622,0.6490171762601856,0.2643697411769278,0.3373285953495266,0.21499930363342928,0.488884618283954,0.27658103272515155,0.2627383473138995,0.2381825747438403,-0.12659425951965675,0.7160575506230448,-0.09458503561912393,-0.08919098557803501,0.4181755298927968,0.6202392972303846,0.1414055259760549,-0.08173679941956914,0.686387251519551,0.3942745776159122,0.4229177033219974,-0.07148084298165143,0.5784603159488333,-0.15550917417047055,0.38363312389180154,0.1791557200098006,0.4794806093086308,-0.1509703258624955,0.03131276189714857
Amygdala_L,0.025725917444806873,0.18588305834536697,-0.018865842474867035,-0.07218051685049363,-0.11603549295228294,0.13153884234444738,0.04048071880152046,0.0806297335266538,0.15747729052845102,-0.18651447803342275,-0.19362592043690763,0.005274411975609559,0.07696875220084991,1.0,-0.015845827841347918,-0.25405117557803375,0.08869842716181782,0.1609359947961435,0.2146130794347931,-0.08322132951950512,0.12348061823239453,0.023945931887804306,0.048950451738223225,-0.060827871266343154,0.022748682975855822,0.05119686637950527,0.17572483043895498,-0.0431569155589355,0.12596601324436627,0.05112210939642871,-0.07169719611673939,0.0058809289609666315,-0.13364128899682332,0.12632377203799416,0.04155819552815033,-0.15262270754524068,-0.06638309002408382,0.0018337575073334572,0.0005701935527640745,-0.20327187298331756,0.038168468453099715,-0.20015549399513483,-0.020991577003820455,0.027285203300817584,-0.15906099795868683,-0.046428539901250586,-0.16407380812345732,0.07583569020068633,-0.1494070260459067,-0.019245387144463465,-0.1259512312208643,-0.019709369189429515,-0.07914304606430264,0.002305803382880183,0.11647268877581135,-0.0963578898288903,0.01412757892058722,-6.462789238305985e-05,-0.1402566938885927,0.1174838372496883,0.010639630411008934,0.052265207464965845,0.18483423426341405,-0.04999772553487227,-0.0627300144262951,0.1897884058702026,-0.010155734402279227,-0.052404422385021014,-0.12739929908076916,0.0511821094785085,-0.11039883013914639,0.2657191076075593,0.05171507965744136,0.06162462973275163,-0.02597121931033656,0.04246550323246105,0.25135467442486564,-0.011813681174686544,-0.10570345743898749,0.000576499830460016
Parietal_Sup_L,0.27721263323120204,0.2962442101325152,0.04792944684870199,0.6764293164453693,0.39509049976812805,-0.05163084457928234,0.31597437025331576,0.4371069315849582,0.11846114727371153,0.12460924946956065,0.4111529763801197,0.09090632684507287,0.3076006531063067,-0.015845827841347918,1.0,0.39933996704523694,0.2677388922860725,0.19636294788612435,0.0020598056863634596,0.6967018436484301,0.43664558846847246,0.3255721289464653,0.553351365942109,0.6713826626442803,0.2584031346288593,0.7192994969028598,0.10115557719988995,0.6687330975234583,0.007792414784171209,0.3898031442167247,0.19008491492849522,0.6758054446401484,0.039253127544451046,0.41425084442984983,0.6701858067983275,0.3887907597859688,0.1897025588706023,0.6965140439478985,0.3057078582165464,0.07005680710491814,0.40375707124675636,0.2892716162135429,0.6835236386398368,0.6821371305130495,-0.002062513683376495,0.7541418118626394,-0.023419992558375378,0.6723843547478798,0.2178610228043385,0.22867408668335706,0.2357767807635508,0.7555536968770329,0.3101324896975581,0.47470799384258544,0.2852194095541951,0.6941905420227255,-0.16326542423025134,0.7126884838975017,0.5541916631610723,-0.33419870372030847,0.5143517571719759,0.11247374312620943,0.041320497813800136,-0.13677049558975302,0.18582099303053276,0.4236345257689034,0.4878736493139165,0.09445892653223699,-0.06486855969777436,0.09263971740451468,0.21447363517492182,0.2536340908498479,0.23037975752943776,0.6849673768056899,-0.15131359976802344,0.5664802179680293,0.3649314221628837,0.5979090059660639,0.21948222064499384,0.11930476415876651
Vermis_10,0.1530845524773548,0.10674463454753431,0.02607041177087561,0.43538751242736695,0.15285186027715308,-0.11044401909002068,0.2064115947258717,0.2848083357174973,0.12079187283931786,0.35194584428646963,0.38407372744421425,0.19253425295593155,0.1942785232875962,-0.25405117557803375,0.39933996704523694,1.0,0.07496804529177205,-0.34929818646722793,-0.3185512967543744,0.35270721799150423,0.07589981767749243,0.2906807536937225,0.2536196832988823,0.4654896132574643,0.23123114212076926,0.23832584067248952,-0.06421805598250674,0.3824871188019139,-0.0707993880001492,0.4328408888569261,0.1680764562821384,0.487741981731814,0.398092060495697,-0.08089730866261952,0.4963454534789193,0.3001704432121179,0.1346755246062862,0.4784313394459729,0.2958286628794981,0.22393160567106657,0.38706376183369096,0.26560797492835747,0.18287575955331833,0.4184047871154059,-0.031252766062798955,0.43615485027739426,0.28880608334730745,0.19342180087706312,0.11541840618758376,0.3778251442979898,0.11094914410944276,0.518099073774147,0.3220698102864127,0.2272123135683558,0.14066217926924082,0.5399490544765829,-0.16985340901778956,0.5163455426562077,0.684626317405721,-0.3326395996357322,0.04233400111771602,-0.19934418067623616,-0.06656407142951805,0.018522407880370167,0.42889748538670136,-0.03765386871166927,0.4784385990220227,0.09843529433229281,0.22256170567575803,0.09176475587848851,0.0645168046830597,-0.16904026947153902,0.04118309655784028,0.4086654957262878,-0.07581156209376856,0.24911156530139686,-0.17946096691984845,0.35506643271189436,0.3379813183663835,0.03626559373142399
Thal_MGN_R,0.6002499355786782,0.6539627597088014,0.0816009617385584,0.28656059634771774,0.2113895138853814,0.04133697455779373,-0.05493258930343792,0.5756740658735647,0.4910421489894731,-0.270125039186193,0.25062082898543064,-0.05351330255918667,0.5441791726842754,0.08869842716181782,0.2677388922860725,0.07496804529177205,1.0,0.3836230276097868,0.47340032302501317,0.4132322407361494,0.6680026503152013,0.35682522414148693,0.3020160535557113,0.2858010749000901,0.51302314885817,0.3488753614003735,0.5352248028073714,0.4493575921665105,0.30734943959646016,0.39760448160751366,0.25546498497892717,0.41127316371584977,-0.3919731385874445,0.17394305355547385,0.5031637946396287,0.4930708135611261,0.19635061768067813,0.383008758700186,-0.07267239204084706,-0.34412254474690135,0.17654973451293726,-0.26759740818298855,0.381938178968575,0.43687265943014375,-0.021108762573222313,0.46081035143849797,-0.2910281222030391,0.3675648164556765,0.32591899256475615,-0.2633148832370478,-0.13005134607688407,0.45995960068007896,0.6765120599631586,0.5974981745439606,0.0005794226867155294,0.2459865013824844,0.431776524142526,0.408506530258405,0.1451065937888495,0.17174280006379472,0.3237752616367581,-0.29779901663979935,0.4400484856163129,-0.013320316301154737,-0.12352239067234773,0.5645536832346564,0.3774513007733077,0.00904514092193349,-0.4020218968534329,0.34934674164787255,0.2667305254855252,0.437562175368412,0.042665017674523596,0.575795464226048,-0.14380230523978974,0.5387960124955168,0.19715656026377365,0.3075593651539307,-0.23799048445567977,-0.17330837602463922
Cerebellum_6_R,0.29123669113569545,0.5582365891597655,0.048503199427764,0.18065647504820004,0.16918009522287508,0.20299874478401073,-0.0018412429777962824,0.4168798530327203,0.48165493956448485,-0.3729947587736106,0.21110209118876666,-0.1568372602662488,0.28539827784018507,0.1609359947961435,0.19636294788612435,-0.34929818646722793,0.3836230276097868,1.0,0.47569521308863977,0.23722305851381306,0.6622032834669652,0.08504068585939673,0.2415369904485609,0.016592270427562308,0.44232032980088215,0.23263646788423276,0.6407636173334581,0.2531704048538219,0.3670534852120118,0.25609393679680886,0.11715608584474121,0.12908847739890497,-0.5092022925474415,0.24397839081165204,0.148002407046402,0.23295894263584663,0.2381215545849919,0.18201584576867474,-0.05253998343491415,-0.3887606972576204,0.003371897389285935,-0.18373414298213547,0.35134490439182187,0.14362878446382574,0.00845150977012996,0.19038536688207955,-0.3944015677533379,0.44409668496356114,0.3270553963454527,-0.39695591363249677,-0.0069919845735468495,0.10305409809563662,0.21387890363491283,0.43653978426788836,-0.011624892192971406,-0.038454044979566976,0.25065656726690033,0.08631682376577232,-0.08806650114874806,0.1817115183092116,0.2694491557571866,0.0004106299496780697,0.4042562673925532,0.019221073844562047,-0.19983783059730806,0.586370624075651,0.14724493917683548,0.10937545283976816,-0.3366405398845464,0.2792166913779062,0.07124466048400808,0.20956007180779826,-0.08630324785845918,0.2810892327010852,-0.25325700165335374,0.37021059277352864,0.2680500923452178,0.21302674953317363,-0.2904398105405466,0.06113649327137021
Frontal_Med_Orb_R,0.29728851786789734,0.49845425396116066,0.004163432386291498,0.07029830725889653,-0.02606443240011078,0.27179420934346854,-0.10199632301811551,0.3503900869151876,0.3594730496058051,-0.3973148294398682,0.11056319174528455,-0.13782591803343142,0.260043033643046,0.2146130794347931,0.0020598056863634596,-0.3185512967543744,0.47340032302501317,0.47569521308863977,1.0,0.10837823375032488,0.49917680214936266,0.03635002065729461,0.16346809147346034,0.011904940178810006,0.3289676641575935,0.055461557482094186,0.4793770653486003,0.16113131738046813,0.3520108601171286,0.22155950412302172,0.17389460751501098,0.08509827686916549,-0.49676267005341057,0.11116119428153638,0.12456856616626111,0.17991062248330894,0.14704171647295264,0.14937967130538013,-0.1854734643540592,-0.31886953046646854,0.0473247180512841,-0.2903371271795434,0.20807241094311119,0.13751061357064484,-0.09366653443749365,0.1059659025194896,-0.3520706187450856,0.22754635313023763,0.11659273140196681,-0.4725694931919056,-0.227984553867076,0.07387109141309245,0.30983906104927095,0.3043443896835176,-0.15263640770661763,-0.06750097013315377,0.4266885387249081,0.04647895351228347,-0.24435158169908838,0.273718159997802,0.14714058675715727,-0.07104573424664387,0.3755638155425877,0.08747395059420639,-0.2516646901907192,0.39128026767150864,0.13469165987904322,0.03982330358158312,-0.41960482511276065,0.29736844899821446,0.03233662025839844,0.40973805602828917,0.13068730053010016,0.27494859459463333,0.10575222514959282,0.1932381000507274,0.16408181876261688,0.11957290017126106,-0.2605935384352734,-0.05817753373342188
Precuneus_R,0.4848760859502185,0.4502107552217038,0.10880446301954734,0.7369107726651095,0.45417058616603706,-0.06800666351860787,0.15650081218319067,0.6171062860056779,0.12506067295827297,-0.07869202885546374,0.4244758149184402,-0.015735856006155055,0.4555644377058582,-0.08322132951950512,0.6967018436484301,0.35270721799150423,0.4132322407361494,0.23722305851381306,0.10837823375032488,1.0,0.5696160104255689,0.23313184649831317,0.4270309989432423,0.7678687987422845,0.43037807432049163,0.7296306520204624,0.24469387020333971,0.7332396817804475,0.25987623671475796,0.47469574756572197,0.10690753042741799,0.7659542614942475,-0.1349212841277077,0.5722246802140774,0.6950070328517834,0.38157767959105304,0.3378028629935036,0.6887258529935725,0.1327099699741842,0.007552449013768122,0.41031904059151414,0.1394060124386823,0.7417610025354432,0.7854219252236821,-0.06418149630746833,0.9510240381563756,-0.22951652506712023,0.7988422720637763,0.3243283596489839,0.03378188456384153,0.15249928014470113,0.7902223594717368,0.5020278305343163,0.6507477045080191,0.22687150405200296,0.7099734005958198,0.07138092276898131,0.8208998003077641,0.5224799443029696,-0.07330856882456775,0.6123711340945928,-0.013086977741023843,0.26574380469220404,-0.03271729100463676,0.03626458837852244,0.4695843664403638,0.5591470889632104,0.17838038884879995,-0.09932972006327943,0.3387914144829777,0.46814598104548244,0.2956437822033801,0.23866584062899676,0.8105382921951588,-0.1475397143650873,0.5173558543751484,0.38061964946285753,0.7526501568542093,0.08558363929416456,0.11779661199419841
Temporal_Sup_R,0.576092687810005,0.7991595965035807,0.009318123354236128,0.3558908338624235,0.39903288967286993,0.22210327569479069,0.09027636680628429,0.7324643007907246,0.6687423973799138,-0.44124152491972735,0.3238511937685925,-0.1833646784431443,0.5107905088124771,0.12348061823239453,0.43664558846847246,0.07589981767749243,0.6680026503152013,0.6622032834669652,0.49917680214936266,0.5696160104255689,1.0,0.236982259627418,0.32530198542666555,0.3134232728587876,0.526882228657992,0.5942631081129663,0.7969873470838571,0.485445534333819,0.4360257082105949,0.4311386130035119,0.3250172847577044,0.5021149466998825,-0.43481808531728655,0.30370756842263436,0.5321977905602855,0.3661801505511982,0.26433038518137675,0.4662430211363114,0.1147112788966611,-0.552932763351864,0.20132186820723133,-0.3543897795415661,0.4188002232162893,0.4614475097838127,-0.0978708656882427,0.5850938865354931,-0.42912328019774515,0.5942403096077958,0.2831999849778646,-0.3381403890896927,-0.2097569125318702,0.489037950590389,0.5709478508533995,0.7730229958100134,0.08352134267571322,0.21647944070777006,0.26019383593181955,0.4686886335317842,0.26413003896702236,0.07119186060809266,0.33752622976067553,-0.19125649381371265,0.5043847862008067,-0.13438098660652154,-0.04178744096435918,0.8683061241631005,0.38214633166166895,-0.03896516434070707,-0.4113365012273176,0.3751947290716234,0.255023750924903,0.46732098181951776,0.09844216119419813,0.6921890038903536,-0.3449275087962718,0.5979706712797176,0.4218868375796519,0.4430842922895501,-0.39400927937305674,0.01594302021564655
Rectus_R,0.05923505543872799,0.3226614628637357,-0.16822208085637136,0.26542245911993795,0.03430523157222766,0.03355847300935924,0.0027236088479653687,0.2421223016485485,0.30293434584820744,0.20237712118125079,0.3772486916130159,0.21577549020361497,0.3006137918567916,0.023945931887804306,0.3255721289464653,0.2906807536937225,0.35682522414148693,0.08504068585939673,0.03635002065729461,0.23313184649831317,0.236982259627418,1.0,0.2400488868286947,0.2636569171765805,0.18936457245993218,0.17647930723353367,0.18590911892153697,0.3391173059442581,-0.1376570428932521,0.31455975729367497,0.07854369144258526,0.33714785006062736,0.2531988794239682,-0.06955504128904615,0.48448633256079926,0.4349945154615916,0.11041316065162589,0.3998436720082992,0.21059967451397377,-0.03825469695176832,0.3250116510483573,0.04846132101784457,0.2807397740366912,0.28732638245224484,0.12137204480032164,0.3015463124652024,0.354157913063202,0.13957805512419685,0.19171903032782842,0.3614108345487529,-0.094644004641952,0.3932307157870569,0.3811002810602772,0.26478602315531824,0.08062684385525702,0.34534096874394693,0.15148865494340752,0.3846519595473569,0.2285167910188851,-0.04516539867925788,-0.06573739618020442,-0.060973932989089846,-0.040333346160315545,-0.1254781585527279,0.38794211438069953,0.1555337412239697,0.3728396268824743,0.04697100827909669,-0.031762698502653605,-0.016870665360503394,-0.13686840263552125,0.1907389020698775,0.11477273343935426,0.39124434128208946,-0.07271457725313644,0.4065206623316525,-0.1086408242472048,0.04043902657419939,0.21167152549255483,-0.11041052504144792
Raphe_M,0.3263439730342324,0.3919633226588397,0.16082051383807247,0.5202397111625943,0.3050733374303318,0.02752633760754704,0.13543269066920294,0.49631453343408766,0.202508008644955,0.04676144613286637,0.2985528168538467,0.11150020895494299,0.398937438523504,0.048950451738223225,0.553351365942109,0.2536196832988823,0.3020160535557113,0.2415369904485609,0.16346809147346034,0.4270309989432423,0.32530198542666555,0.2400488868286947,1.0,0.5296475129841444,0.47580989890856923,0.4282864748546749,0.19510842178216897,0.6805201097870213,0.2582917606082802,0.4924085431105137,-0.05584477326070335,0.6129391930363113,-0.04152665075990659,0.22298764243394184,0.6385051946764365,0.3918014980831552,0.28929040065879247,0.5623333523088402,0.25139591436818626,0.12972374893607125,0.48310903832990876,0.15570870712144047,0.47947374493620254,0.6575562260836137,-0.08792441366785352,0.49440363697203316,-0.08982256321804832,0.5058051149254278,0.4462497388608858,0.13697346228866192,0.2510354819368171,0.6464599549207968,0.30040713992586365,0.3616026491059862,0.1671324348812299,0.4853183314311986,-0.16914427130393608,0.5177519359644552,0.3041956241516654,-0.1315681259190522,0.3469251133607547,-0.04082060573946558,0.2712853246273578,-0.002220575863723725,-0.16216445509577637,0.19800117074049708,0.5280498049320562,0.2697254352018534,-0.1962532992008125,0.3920455927266421,0.2196243390332225,0.15431244741569017,-0.062336084021904256,0.5635766617965616,0.05457277287624133,0.43696814835689873,0.1890365358908831,0.5804469210854667,0.23641943247672015,0.1870285976730925
Precentral_L,0.4066476312757686,0.300599111427902,0.12033765443475128,0.8648290372090847,0.4062451193402897,-0.07444404268596395,0.22002033781061123,0.536058582280711,0.04847674530123466,0.2165602014485307,0.487659003968291,0.0977236456748275,0.37325904666320187,-0.060827871266343154,0.6713826626442803,0.4654896132574643,0.2858010749000901,0.016592270427562308,0.011904940178810006,0.7678687987422845,0.3134232728587876,0.2636569171765805,0.5296475129841444,1.0,0.44725142117234196,0.5599892875048808,-0.025849506079768915,0.8136055130873145,0.16663370381644926,0.5925765645763379,-0.0005613436112653723,0.8460316598049608,0.021423674021806314,0.3835804219706415,0.7989113773682713,0.41682858278983803,0.33311329002400486,0.8245905994259629,0.23874896344288224,0.39159723543256136,0.6239999621757049,0.46544119775912174,0.7375314853178596,0.8784316949663625,-0.07278173666181012,0.8406643471772431,-0.07509362166807294,0.7661029572836849,0.32648000857646453,0.25251806665220045,0.45941503379285376,0.8868796232360596,0.39012711223404656,0.5219860783702054,0.2668923246208004,0.9402809734525786,-0.17239942725818558,0.8322078921353173,0.6449926593252413,-0.3183167166504198,0.5689001430157523,-0.04640842365796966,0.18419254823839382,0.0442303133233978,0.1023826753052663,0.19526643053812398,0.7271202782154756,0.43310747124693943,0.020562337196517403,0.36917659759894456,0.4434232350301897,0.14108665949532856,0.12701571852585222,0.8238184536275311,0.02466226480648234,0.4584921431057231,0.21518893565188366,0.7857230011598672,0.481498431899536,0.18836020919566
Thal_VL_R,0.6043397642623365,0.635861834800663,0.13927446801078003,0.4529164237333198,0.20299858814668742,0.17243092324513073,-0.061391305748256124,0.7081315347131397,0.5571999676204507,-0.137133038418868,0.4439604426758213,-0.08611383553987606,0.5653363612486847,0.022748682975855822,0.2584031346288593,0.23123114212076926,0.51302314885817,0.44232032980088215,0.3289676641575935,0.43037807432049163,0.526882228657992,0.18936457245993218,0.47580989890856923,0.44725142117234196,1.0,0.2727296934903762,0.5295327285829617,0.4985160365202614,0.6501879895782064,0.6108018858649195,-0.007948801071237773,0.49543484144967126,-0.29120047069936517,0.13498324652460594,0.520489180059502,0.5951302312569169,0.5990422437093806,0.47380780689236407,0.05398522456093618,0.023115560722417685,0.37926468945937375,0.010400502620404522,0.3796065389152886,0.5138091082085569,0.025551220416848982,0.47774412201339017,-0.2676067473886424,0.4250166124596367,0.6621575488142368,-0.16604636892274435,0.1689694884838692,0.518090752711273,0.5428326770692897,0.49950027632608607,-0.023581810043840794,0.40805682032753277,0.1715497845692002,0.43782183441137484,0.2896448351848199,0.09591642327329174,0.27083338187959416,-0.2979078373631021,0.7272068653264966,0.010053972229094727,-0.12417855632739366,0.3185694562318066,0.6119577472518342,0.35933019204320027,-0.27916525303446144,0.7708980362069736,0.4298383733550735,0.0739248833609892,-0.14528496433527222,0.5654149792660162,-0.011811694400928543,0.47536501976612805,0.057514339176795534,0.4567254423994742,0.12610344879620125,0.1555027347431872
Angular_R,0.4499218903803729,0.3793574066800869,0.22059379444389582,0.5172717280036004,0.5656469466837593,-0.129228858520766,0.2547620684292643,0.5451437199563148,0.07441405610834605,-0.17580166177889348,0.2621621728631498,0.08357722699534445,0.41915816997580035,0.05119686637950527,0.7192994969028598,0.23832584067248952,0.3488753614003735,0.23263646788423276,0.055461557482094186,0.7296306520204624,0.5942631081129663,0.17647930723353367,0.4282864748546749,0.5599892875048808,0.2727296934903762,1.0,0.24222165076325888,0.5903017785344319,0.2055712504656851,0.3326543373762292,0.13353440337179065,0.6890311837772871,-0.1809220990769754,0.6138000663804213,0.6388910451738188,0.2849714294390042,0.21123375542274955,0.5503006941593771,0.22730958979506108,-0.19729755578273636,0.23074929309221445,-0.029293284090726273,0.5425960164138932,0.6294325825823575,-0.07411744059849532,0.7546533504972964,-0.34106510429176795,0.6883470591969179,0.20973563700633566,0.06138553890441001,0.13633446119758488,0.6626884335224227,0.39164090817727687,0.5440782388048735,0.4368219673464605,0.47379284147379164,-0.12272060464308317,0.6610556752243407,0.4510616806527917,-0.1527295864664348,0.5028103593362975,-0.030705101715353875,0.2159616795290987,-0.11635587448800204,0.006662201841425078,0.6092028601722153,0.40617447041503096,-0.0006779627220807421,-0.16979158130948063,0.17602877156103458,0.44480448030398656,0.3207614024877653,0.20693595185479233,0.6991961553077132,-0.2699688677982008,0.5916076897499918,0.7229921053676663,0.6607232649250824,-0.1053679624284454,0.17399168825760752
Insula_R,0.3885955943554228,0.8404222932022634,-0.042010426164055106,0.10156548467921642,0.18919506430459043,0.4323095019354589,-0.048193604462122376,0.629543134635678,0.7622560495575486,-0.5663353532918556,0.25604057897154053,-0.254582747763903,0.408237439349978,0.17572483043895498,0.10115557719988995,-0.06421805598250674,0.5352248028073714,0.6407636173334581,0.4793770653486003,0.24469387020333971,0.7969873470838571,0.18590911892153697,0.19510842178216897,-0.025849506079768915,0.5295327285829617,0.24222165076325888,1.0,0.19835076873495824,0.5115005989816008,0.36772312516401257,0.25642252611106897,0.23702955399787196,-0.3977390968300832,0.1427699084219329,0.2712301894268116,0.18548285920396065,0.3274952964070152,0.23089268336399174,0.07799307498376444,-0.5846598919283612,0.11240212978274254,-0.5514974517553479,0.13892873974433537,0.19828746856215865,-0.02628212573937495,0.2586105418884785,-0.3293300462752116,0.2639642869709848,0.22682229063392437,-0.4637877939923848,-0.43313313137656617,0.18611461816154096,0.46513870321701106,0.5069131989273424,-0.09986338766752301,-0.07923607303145826,0.33774447270230473,0.15713608748466065,0.010366868512888117,0.27595583014511216,0.03885214772236171,-0.1592374470083493,0.5671281095202222,-0.10984532246974688,-0.0870028856268578,0.6776058865794178,0.2862214694628656,0.022096143329625017,-0.38899561851505254,0.413074282295476,0.05583081672872309,0.4407411404916934,0.0077576697601430475,0.43673821692202197,-0.2330552176934298,0.34864182889249007,0.183478685466767,0.18573952387466008,-0.3796105905321067,-0.0755570001402627
