,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_M,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L
Parietal_Sup_L,0.3633327069026799,0.1897025588706023,0.3057078582165464,0.43664558846847246,-0.15314614446058708,0.21421599510421338,0.4317206867936379,0.39509049976812805,0.2481592412297915,0.27721263323120204,0.22867408668335706,0.031046251703106917,0.16893357038955648,0.6758054446401484,0.36794102390779876,0.23037975752943776,0.2892716162135429,0.40375707124675636,0.09263971740451468,0.6713826626442803,0.31092203623183695,0.11665797463112383,0.21948222064499384,0.6941905420227255,-0.023419992558375378,0.5774033183693302,-0.06486855969777436,1.0,0.7541418118626394,0.6088298498486424,0.06504023988792496,0.49865785609260393,0.6252464988694239,0.6106527318601292,0.7555536968770329,0.6764293164453693,0.18582099303053276,0.5664802179680293,0.08261098946243485,-0.015845827841347918,0.6384553106331783,0.5577706823402074,0.1293825627574031,0.36772887951790334,0.5270474893300248,0.11846114727371153,0.5817690358083853,0.3887907597859688,0.2178610228043385,0.6395708781946957,0.4878736493139165,0.39933996704523694,0.5654475665555364,0.2536340908498479,0.0020598056863634596,0.15550793762286488,0.5189714723290892,0.19636294788612435,0.41610907184940293,0.7020476870960274,0.6142003401068679,0.4101593703727782,0.553351365942109,0.11930476415876651,0.3076006531063067,0.3255721289464653,0.2962442101325152,0.5951499034947199,0.3898031442167247,-0.03813250133234284,0.27493999421046716,0.5508511172277039,0.33047923281432967,0.64123407634411,0.30635650438233514,0.2296053784061394,0.5711611872533051,0.20207275398673927,0.6821371305130495,-0.05163084457928234,0.3101324896975581,0.6982780208049509,0.41165903086045347,0.5541916631610723,0.41425084442984983,0.041320497813800136,0.4745223653426446,0.31597437025331576,0.45970748993814115,0.21447363517492182,0.5143517571719759,0.5434500034690545,0.6638035099289804,0.47470799384258544,0.4679676946708754,0.6701858067983275,0.8834967347436068,0.4371069315849582,-0.16326542423025134,0.21477181311408008,0.3649314221628837,0.2852194095541951,0.5979090059660639,0.6687330975234583,0.3770998395908828
Precuneus_L,0.3677455490050963,0.36963225982087927,0.17832372956700407,0.5850938865354931,-0.05766749747396923,0.3483137726278205,0.5178160592601213,0.4635232422527393,0.362305108291936,0.5110000675576668,0.0879797491051033,0.21359268048754088,0.3625320691319486,0.873470110690671,0.2571653051932443,0.20680222435295842,0.15882543337152877,0.5171160909336763,0.37946070754543365,0.8406643471772431,0.4298085039555219,0.35140489346806725,0.1619955916964913,0.8043996482452738,-0.2055219401035598,0.8023013200540946,-0.11340725839007774,0.7541418118626394,1.0,0.7760030885690861,-0.049833148506854795,0.6243686974587997,0.6354657955243986,0.5884910478133433,0.8870914487872977,0.7898610844401242,0.08368121531934285,0.5604319489794384,0.2242372067820383,-0.046428539901250586,0.8473067873413268,0.7759452075404047,0.3424049548256425,0.2968934420645291,0.686282399467479,0.2088088851877514,0.5284143998584389,0.40741206275938396,0.28073868237806976,0.49699890174270595,0.6762302428732019,0.43615485027739426,0.6805745671541062,0.35217348009169297,0.1059659025194896,0.22971675738524994,0.5389978648538587,0.19038536688207955,0.500643706029987,0.8976985197825311,0.6505209539592448,0.39872185307131075,0.49440363697203316,0.1143882129037925,0.5039362147773662,0.3015463124652024,0.503547003668441,0.5512155134549453,0.5585744385909442,-0.04922782528077292,0.36655446581032586,0.6370289236349274,0.4066986974221652,0.6926046169445399,0.21293767754254775,0.3479154401983895,0.8727487780615215,0.2638297110897775,0.8608812662265584,-0.039587677610224,0.5488389790218449,0.7981048872334947,0.5404891096191671,0.620010480922119,0.5089928374822971,0.2910766528902543,0.45570709306397705,0.172997279923322,0.4642681885190404,0.47771858278843504,0.5563083872349777,0.5169696502810303,0.6765214984719634,0.6934186298039864,0.472720119062205,0.812479359515555,0.8390850058775884,0.6888535469744621,0.02098848001636952,0.21333168047996728,0.36242278169467085,0.2780883420681157,0.7859458976724399,0.7761079634351691,0.3906729989116659
SupraMarginal_R,0.2968401470301104,0.3218544569635303,0.26769086734838304,0.7623475063009326,-0.052445121882486456,0.4818402468338926,0.4126040037395474,0.5038076184760116,0.35881796011411526,0.5370578564697716,0.021448001843903625,0.21944332102136588,0.3405035804915579,0.8127667746924573,0.04692607429588503,0.23551608352751952,-0.14569632629068696,0.40078161022706466,0.3023035175748888,0.5755132576887673,0.4546459825328071,0.2736816641260468,-0.09683132329483873,0.5106868829114612,-0.22804559090718413,0.7021442598510227,-0.3132728445245947,0.6088298498486424,0.7760030885690861,1.0,-0.19875154130041078,0.5348722339611827,0.5644567746274093,0.3304268566416606,0.7066648684761058,0.5729396545562838,0.09309913006221388,0.6391804251383749,0.21524685404738927,0.022721714264499152,0.6251834362640949,0.5953083616015065,0.386792272948262,0.22331489717386255,0.4424714811962845,0.41521020751982374,0.23924497894708766,0.3537536158550967,0.25639346166594,0.7474388329072649,0.5490616092528001,0.2786616374993821,0.5051931502089004,0.41028318654684576,0.25313445230957143,-0.050504965954124036,0.4816380264166797,0.38168353261859356,0.44045362080614314,0.85776835294886,0.4418271406255315,0.21072738058116866,0.4692763936715038,0.11031524240599035,0.4791294420630084,0.3805136920220392,0.6454253292261534,0.2631168962008017,0.4805673893782574,-0.07783932109410711,0.3614268936976611,0.5892324261395987,0.4606441702306816,0.5604065011337146,-0.14958504778875473,0.1710877503058195,0.7132657860789817,0.09175795988356222,0.6920387619087078,0.08418902029162643,0.5593043478861747,0.5199976233907309,0.4469797913358984,0.4265246212525144,0.4314089176716279,0.33549436667708255,0.47902188007228463,0.1628746311416463,0.22962731027864242,0.3493599245925645,0.3364169983684254,0.26615554685905507,0.6294850748509657,0.6767971770477575,0.3505614477634961,0.7430763349405337,0.7466596027046,0.6920685671220342,0.06279871408501485,0.1610257371889381,0.46861374436365955,0.24849158942891414,0.603752770890477,0.705271269428365,0.1203442330431066
Vermis_6,0.1599996488897902,-0.20865839598611324,0.16610620763664785,-0.5121015885580648,-0.1389495656718673,-0.4630441889601723,-0.10216713968664884,-0.1176284284519966,-0.16041773803069048,-0.3841829714467417,0.40605219443775237,-0.3513294263194993,-0.1901721058326922,-0.00022530647353637302,0.41184321796555096,0.10497498367203163,0.1838824254903678,0.06287357726068446,-0.36026548094747163,0.07248309781538505,-0.1660990625426829,-0.06398027733313381,0.33006498278792185,0.14706209664782385,0.43210225748736825,-0.2981601420246608,0.28652073051535687,0.06504023988792496,-0.049833148506854795,-0.19875154130041078,1.0,0.1409446857457719,0.04442081320829078,0.21358941342709553,-0.0024020064871965066,0.015606486320589594,0.23832702460746183,-0.16168012009279967,-0.14485147523332617,-0.15322022180232675,0.08673113132518155,-0.05717276288165347,-0.4997084030318665,0.11630306976661105,0.048531535367134504,-0.4262504335785462,0.1456490974549807,-0.16329180627965778,-0.20732105834841696,-0.13280229112946737,-0.11550768070029943,0.17714553634645347,0.09449522178205734,-0.14096571559994772,-0.4001527519643051,0.18755777165220497,0.23296810621592198,-0.5706499467120814,-0.11719475567063577,-0.11294704322737822,0.09167516816099515,-0.27806625212301767,-0.12227352259352366,-0.04836999821102336,-0.2954568642023787,0.11481598028676598,-0.3365919764572618,0.23336577643510278,-0.21141303911277295,-0.03909316139720992,-0.13049173225320415,0.005784593081646296,-0.016638954026490693,-0.07073824841416242,0.34248938993965894,0.0604462922245384,-0.06548879986350375,0.037119947101451875,0.0003070357667664076,-0.10438576284784931,-0.256511735260952,0.11217733660510387,0.014835924763246593,0.02075739920752776,0.019350478485187683,-0.4600106127327738,0.07231022868331831,0.07864101151230077,0.12799175876754956,-0.13503443705209978,-0.12746232849655534,0.1523674529586875,-0.29769344954468874,-0.44614076985305434,0.17757293837021498,-0.011310285319161666,0.012403814921584854,-0.38323794172991094,-0.3190819226861935,0.153552224528283,-0.1438327335774099,0.09511484328589835,-0.09251078236207605,-0.09790615912421505,0.28934456646489193
Thal_PuL_L,0.2734237663451065,0.18378045149899325,0.36721135169831554,0.2863605448348935,-0.1862294654785305,0.12657500589728266,0.3401094264456392,0.40216390946404673,0.11186268028103108,0.2372452333897273,0.22754762918307694,0.115709333576894,0.29025221256995515,0.6491132168713573,0.22899256020983333,0.19144122136246722,0.09474095692316363,0.6209892763856981,0.1999473835871082,0.5907496741264655,0.4367637849553184,0.1865917908185873,0.2534763064587826,0.5718124870819795,-0.025527948647725666,0.45172738836427556,-0.1289022766290393,0.49865785609260393,0.6243686974587997,0.5348722339611827,0.1409446857457719,1.0,0.3791182694565788,0.43171184406515434,0.6107479782130253,0.5694232239638666,0.19143394330973895,0.28746756126878925,0.0812430666731259,0.12764943493929973,0.6542735020552355,0.5524436349760469,0.05628533879790443,0.23725050727854047,0.45089087695886937,0.07370755286632558,0.3980814716720625,0.06313720764009643,-0.022778307954712848,0.3540067342440159,0.6062141992934654,0.30688513616481117,0.5906656990191599,0.42217474760448315,0.0351135443979581,0.299243213124282,0.5294986140305943,0.0030673835191217316,0.06793969329409509,0.6056409204471368,0.5333795635383074,0.158193309820895,0.43170009482240085,0.07665215608917299,0.30944837306256695,0.26148709569993467,0.3560117020003947,0.4851409222927919,0.4593071872656418,-0.10841265107460941,0.22995055441630669,0.5788258236761487,0.38658096479778714,0.5412571087084792,0.20599917055735856,0.46048186026555393,0.6638593159364926,0.13882736822395209,0.6528371448805131,-0.003650041959290221,0.32109100750189756,0.531730323674243,0.5702555393054692,0.42734851972058047,0.37096515820490666,0.04662257569053994,0.4443009868899153,0.18111190255217213,0.25582027191478546,0.11778154191589674,0.35418022577086516,0.4242979005397338,0.5003451406804208,0.3553102833424111,0.4969492241800566,0.6221696051396756,0.564874164071311,0.4366263101051721,-0.15414523249195022,0.31337868489911536,0.26397505176807756,0.3476073526441374,0.6287656864329326,0.5287263433021229,0.3914152128345674
Occipital_Sup_R,0.2181201449665609,0.11656938261364638,0.19390659769795418,0.39476566095992144,-0.06695002568404207,0.07818253874010245,0.7432228529649644,0.5168859650942383,0.46482154078960225,0.2994134592233672,0.027310531561738773,0.01460395738068067,-0.07634088913340988,0.48619037339381727,0.0519803419725468,0.2648144539962485,0.05888663612586541,0.08953198959404547,0.05542973247742769,0.5091827643973815,0.444889436559919,0.27202734461953054,-0.0776391766822991,0.41050226728724065,-0.30209218482727895,0.39994698219567165,-0.08237891514372786,0.6252464988694239,0.6354657955243986,0.5644567746274093,0.04442081320829078,0.3791182694565788,1.0,0.22241071560006506,0.512809431807862,0.496084830613104,0.003332333641202878,0.4479458898811044,0.20495448942226657,-0.035934275428638626,0.42433813110500673,0.38603338685325217,0.13506634963889866,0.32861718253048144,0.4780322319220686,-0.16025957736508814,0.7234644515120775,0.24218918070409648,0.2228928442495589,0.37694008021239256,0.20801261707440002,0.1864692226376898,0.2609623492136265,0.13617953733772978,-0.04524031708680606,-0.05028490538907468,0.1843927765220004,0.15043191339389328,0.3932120540103442,0.49407711146677674,0.45838659573877255,0.3596731276342417,0.26490232001526665,0.17886129396911418,0.24421223365653136,0.00310358064369958,0.1918300573878825,0.24670062281020294,0.13616321898683573,0.026242802637893418,0.1546533987486901,0.1586366803429423,0.26044528221285923,0.39263411662055564,0.22991046943878968,-0.016642312951023554,0.5408703596428603,0.2978852854015432,0.5111659649543966,-0.17340535510035432,0.20898360715087352,0.40381873368858806,0.3763341255277288,0.31220355819758244,0.7477918693704378,0.08920039322278975,0.3574718987769778,0.22125044667892177,0.17209611891937532,0.4301626073683203,0.7007807042554628,0.6101278068830356,0.4030185854775519,0.3430804675362456,0.301382729249097,0.41481438073299126,0.5815904856680912,0.32651587539909277,-0.10810229054262954,0.2338157267593918,0.7192991783566345,0.29258859533450465,0.6209754301815179,0.48567667537325343,0.12192911289619683
ParaHippocampal_L,0.34829095476404304,0.2784003513686789,0.275747600554263,0.022853972420639357,-0.1526294799904951,0.10700251051249399,-0.03513542485016174,0.16788443532384306,-0.09110046324673632,0.06609223727321467,0.478784807773569,-0.00943653029833073,0.29163206395782865,0.6558480635394133,0.6559978134086376,0.13829704430125656,0.6914764922766864,0.5959863362111678,0.15013406645667215,0.7767215034766212,0.0014133391384082948,-0.004914011894039498,0.7367785376162583,0.8531904360079704,0.3340566441355461,0.4539238587177228,0.23628588396392497,0.6106527318601292,0.5884910478133433,0.3304268566416606,0.21358941342709553,0.43171184406515434,0.22241071560006506,1.0,0.7025416082311565,0.7702513440648527,0.37695733639789364,0.2379032829602808,-0.003902016517051747,-0.18557041215509879,0.7341820436903435,0.5361917267761757,0.05196939681820281,0.31855406984508655,0.5023605138876683,-0.005323392211347187,0.2958323609016525,0.3708502637072911,0.23072469914029847,0.39282551496976426,0.6555076585036782,0.6112036831457826,0.7279696728477577,-0.045038558273170395,-0.20967357469938366,0.5576368658765489,0.6070541622812945,-0.168737278289805,0.2900397790231065,0.5765693766734555,0.5165811401700139,0.48727309268275737,0.439255104793131,0.12273673696766986,0.13355059877721126,0.3818257428504159,0.024055060117617214,0.8783085418759293,0.4988395168888986,-0.09795402158738546,0.24623317050722018,0.5651757125268433,0.18937153356848155,0.7258587292591393,0.6638180175918025,0.4756719282979668,0.45692178633370134,0.13701635902840628,0.6247677399565488,-0.06891270176823588,0.2148655308226021,0.8923774119338428,0.37334900505576424,0.6813574886112482,0.016727757675074638,-0.12467614897652113,0.373415821702583,0.21398926442357744,0.7976482784383492,0.13103125960131587,0.2926653858218802,0.4251690104211242,0.47879312496373966,0.295633833990716,0.5558625551901663,0.627113579345994,0.6640087645402166,0.2826003728693311,-0.2755082830541865,0.23555263311733599,-0.1303613201130484,0.12822316627523306,0.4947263373106905,0.6051736280112988,0.8179139899021363
Supp_Motor_Area_L,0.4440574018017827,0.356244677230345,0.2553412741412233,0.489037950590389,-0.09880889153173146,0.27646907959132766,0.40228592492204857,0.46257393470218283,0.31764766764121166,0.49332727423698625,0.21264735347759073,0.19617257914495778,0.45148153140476727,0.9205355797499976,0.42538059932521244,0.11774623656809007,0.22968946244070526,0.6243348881445477,0.37721074105522434,0.8868796232360596,0.42705462742873684,0.32126371123141373,0.30100955792907974,0.851873511966693,-0.11585929474153632,0.8215505624461277,-0.06970537241318589,0.7555536968770329,0.8870914487872977,0.7066648684761058,-0.0024020064871965066,0.6107479782130253,0.512809431807862,0.7025416082311565,1.0,0.8119257205457945,0.10987510367276566,0.63475078252274,0.14990986093398664,-0.019709369189429515,0.876302486804964,0.8546359791245458,0.33025381873785165,0.362387824922427,0.7822691904218619,0.2062015917570817,0.46533913925739107,0.5180390804834355,0.37549092784254634,0.5399849867889616,0.7560526135396458,0.518099073774147,0.8377706293643375,0.28871887092915777,0.07387109141309245,0.34911510048556843,0.6509364278175447,0.10305409809563662,0.5183362748923915,0.89907313694318,0.7651074566773475,0.37016537018101414,0.6464599549207968,0.13332586803327565,0.5055939945088984,0.3932307157870569,0.5014086825184253,0.6647102843938565,0.6330972943478105,-0.03154766228742342,0.4490752956690152,0.7871226492461579,0.4461122066073173,0.7748905305236251,0.27563896038247454,0.4572014136939073,0.790583146920447,0.2662128656212886,0.9383753728166744,-0.02600952440612036,0.5233951339653716,0.8454725567374827,0.5331266363037894,0.6727818730491663,0.39497210013075806,0.2634405824868179,0.5409020596248495,0.30630979058590685,0.5496446116107281,0.3722519830902413,0.4993094329624279,0.4725733729471037,0.64699615926651,0.6358495698419445,0.5227055929613759,0.931868414713406,0.8589393434456394,0.6740820472708952,-0.09340486158883177,0.25962434881078067,0.29062401059648685,0.3447195885734144,0.7886565264719001,0.8519728641293327,0.5365737242707697
Cerebellum_3_L,0.22367900209562683,0.35050895014825584,0.2455653243927614,0.3558908338624235,-0.11885037567935436,0.3022005379975308,0.30547010869949254,0.3648704916015068,0.11751896379129524,0.27949201779202093,0.18983799745941998,0.14965061348401912,0.3239009377508121,0.7687007436098949,0.3518717571975729,0.21197369444928416,0.49133051666115557,0.5735258249183511,0.3007347093929948,0.8648290372090847,0.35665974172864595,0.09467197856120137,0.5072777251498043,0.8599944376577303,0.010811686367585963,0.6002493332045632,0.011213362185733423,0.6764293164453693,0.7898610844401242,0.5729396545562838,0.015606486320589594,0.5694232239638666,0.496084830613104,0.7702513440648527,0.8119257205457945,1.0,0.1910333787659912,0.4840908271733794,0.1514389871781843,-0.07218051685049363,0.8036527644996481,0.7154952802667489,0.2706926924205914,0.29700679612475417,0.6019010515038404,0.08673202574816205,0.45840742969643794,0.463133800502108,0.38235208470724735,0.4618957291949154,0.7077498431310282,0.43538751242736695,0.7165278184408505,0.13659295563063217,0.07029830725889653,0.3976984809587722,0.5272534109195632,0.18065647504820004,0.41289069334851736,0.7540602495087659,0.5494742674207778,0.6157680713096103,0.5202397111625943,0.07476759878511745,0.30448214508696975,0.26542245911993795,0.33753203364851314,0.727163212414843,0.5850286909312573,-0.08954648485704471,0.39409467805154025,0.6514974811611688,0.3416712834658353,0.7746993760328359,0.48021922809344325,0.3440004216778942,0.7260758463026732,0.18326371758237292,0.7901980091557367,-0.05794277314323674,0.38095038031331513,0.835554237048394,0.48951967652250616,0.5925970763983076,0.3565222733957045,0.09464943453659408,0.4020567589415775,0.13824402802234192,0.6594065914223967,0.29006075906708234,0.5940702591208618,0.46620761895130697,0.7105576645333742,0.431020082545896,0.5754923866293439,0.7483891996464636,0.7079494383057439,0.5105329771161871,-0.0951636225744226,0.14574385527104805,0.1922140633342154,0.15376886419894173,0.7894314684481453,0.7716638011044632,0.6640099638690842
OFCant_R,0.267718287090347,-0.008417965026405447,0.262546990490475,-0.04178744096435918,-0.31787564722911765,0.12320514595969405,-0.2836839591678811,-0.012900825282697558,-0.31450464213955803,-0.20999659187107889,0.424166970030382,-0.2965892765542642,0.096971334856527,0.13064024196364724,0.3361222280586341,0.2076285797200171,0.25103098379518024,0.17954564981962673,-0.22850622402540804,0.1023826753052663,-0.22132030027133498,-0.3511265148056041,0.33563099989907036,0.23140578418038885,0.5248423242883686,-0.09923325046152756,0.28961568806621485,0.18582099303053276,0.08368121531934285,0.09309913006221388,0.23832702460746183,0.19143394330973895,0.003332333641202878,0.37695733639789364,0.10987510367276566,0.1910333787659912,1.0,0.10062975700671532,-0.11031754261914083,-0.0627300144262951,0.19475302879376966,-0.07965835401789216,-0.2668220130200938,0.2735404271793993,-0.20894304173511943,0.09756746559712655,-0.028520142499117298,0.04813028142988869,-0.13804706247756818,0.15709636936913868,0.1626147422920236,0.42889748538670136,0.16687844565566717,-0.08445698341007582,-0.2516646901907192,0.13821624464145305,0.3499758255315141,-0.19983783059730806,-0.03815732996561818,0.11545746456829795,0.027638178312292032,0.03655914918850995,-0.16216445509577637,-0.18869506891863752,-0.08919098557803501,0.38794211438069953,-0.03974645252243514,0.41898741071818313,0.11783428178660978,-0.04635304766639447,0.02401193651880269,0.2201825666503096,0.10056328578606598,0.22529070390307718,0.2132522089090065,0.2229523187158667,0.08622110673043071,-0.1550407109501486,-0.005148844173125538,-0.03449199671044499,0.025768472606230136,0.27279853223261413,0.12638306743334946,0.2719596770102982,-0.24506817034212444,-0.34101437073570606,0.10137364145200109,0.08326651540515756,0.22965966730237009,-0.35280229703359356,-0.10929494072890646,-0.029554587843157475,0.1827939676887154,-0.017343744684313125,0.26319822333972315,0.16099229725423322,0.2271754521150682,-0.06740849978672189,0.023882378644632638,0.04497775513091628,-0.2543923332631087,0.08201330746725151,-0.07614271296454252,0.03300286258615973,0.28591026909656225
Cerebellum_Crus1_R,0.26467009241359657,0.10305145660512867,0.13815698050883707,0.5979706712797176,-0.09100687166388648,0.313983334787983,0.36166829727071687,0.43729468266803995,0.42855769131287974,0.36687543512457266,0.15515809135136804,-0.019138439102396456,0.225967894422335,0.57738947509209,0.1322258686723576,0.06657677644850012,-0.10792487681711273,0.16964418493485553,0.11345189216516803,0.4584921431057231,0.3705605710372702,0.16694785881575164,-0.11592496936187029,0.3880345949262101,-0.11889983581778557,0.5532665531132722,-0.2832796096504763,0.5664802179680293,0.5604319489794384,0.6391804251383749,-0.16168012009279967,0.28746756126878925,0.4479458898811044,0.2379032829602808,0.63475078252274,0.4840908271733794,0.10062975700671532,1.0,0.008754009572283644,0.04246550323246105,0.439931726548884,0.4897693548291246,0.22571822858829937,0.45254455903766666,0.3935016501311785,0.34337376765467814,0.2785210221553242,0.6100562098518174,0.4827326833356986,0.5439298985533386,0.37003161500759624,0.24911156530139686,0.4502387674565561,0.1748150164963163,0.1932381000507274,-0.0720124535917324,0.4296760999435654,0.37021059277352864,0.5587289586471845,0.6475547208822552,0.5278163710642887,0.15077832272950284,0.43696814835689873,0.06134996258612601,0.38363312389180154,0.4065206623316525,0.5551289138903929,0.29022319309409433,0.36499521524689993,-0.06146759014487626,0.5493981449268556,0.5711546384477921,0.44939889667360317,0.4684691663886643,-0.10683155260367375,0.03118055947512312,0.5146265306183035,0.04864011214661078,0.565996320884187,-0.094629146472408,0.5027347861125119,0.4189473549128825,0.4283184279615785,0.3463713937797973,0.3564229106392288,0.1857237179722972,0.440281843856298,0.06975281351744571,0.14252983411712186,0.2760030443179977,0.33318176834298885,0.22071955035593577,0.5258639155838251,0.4547711255657773,0.25822213214438194,0.6992378522012619,0.6464505257193941,0.47332549552248043,0.07585087751955474,0.04690010721287996,0.36324967336985964,0.31025555084393425,0.45207350912648475,0.589118757272634,0.07114306028094045
Thal_AV_R,0.011267838035005822,0.5816584863691227,-0.04227114305061053,0.20040966619727504,0.19716500217301003,0.2770907209489881,0.19815876732775767,0.26599074615216967,0.10611788330566177,0.22255268179479135,-0.16324058932475377,0.34157375666710643,-0.014813445349741926,0.19214686652283708,-0.17458771814043106,-0.00332605133210136,-0.05473975290383275,0.10342540398732465,0.38876196302261323,0.13288134206279548,0.13804239883139793,0.2526322262358039,-0.09566537621271069,0.11755263378388836,-0.23676971564065624,0.1901101824864185,0.10101254988304055,0.08261098946243485,0.2242372067820383,0.21524685404738927,-0.14485147523332617,0.0812430666731259,0.20495448942226657,-0.003902016517051747,0.14990986093398664,0.1514389871781843,-0.11031754261914083,0.008754009572283644,1.0,-0.09794105839241003,0.14677720367763042,0.15888865994248863,0.24230992499885007,-0.07879690351588375,0.20924275023439068,0.07089766857451361,0.054067360856342554,-0.020693286243827342,0.14385512010750062,0.05057012457246679,0.17419153939716125,-0.0516565267899215,0.10453961653149846,0.1416505798877794,0.06399857218667623,-0.07151253861599242,-0.11307070279363719,0.26150873749351117,0.19725930874047776,0.1801923510088922,0.05310435453081804,0.06091802906779601,0.14005362806121685,0.07666610371614382,0.3516438930781614,-0.1220777766252042,0.1542492893918739,-0.06703208091155052,0.10120307735932527,0.048546805671092354,-0.04627460548053158,0.009785972872287696,-0.08854397010754593,0.04874079723166105,-0.005170548515158044,0.021571561933331734,0.1759400719935713,0.14939144694932835,0.15345097968445098,0.1621652876126217,-0.030147156559229206,0.077199225971921,-0.029236486543999136,0.01707688095891688,0.2045389620071896,0.4510334898163354,-0.007363174613174531,0.13105953170939422,0.11399517012687718,0.2043766171831464,0.06291889018879068,0.1048538306646957,0.1960296492149056,0.2646772610222407,0.057578138849601564,0.04545109345161367,0.07951190162658492,0.32503905093848906,0.09315940676542189,0.22707993123885592,0.09006231733347353,0.05686862506123706,0.2030311853893347,0.1007370179214563,-0.011091557142517293
Amygdala_L,0.011489442947699612,-0.06638309002408382,0.0005701935527640745,0.12348061823239453,-0.0655473950031978,0.04396385356753188,0.09986148806939844,-0.11603549295228294,0.01685695177467507,0.025725917444806873,-0.019245387144463465,0.1320063258303546,0.03340486574592615,0.0058809289609666315,-0.1339499075475891,0.05171507965744136,-0.20015549399513483,0.038168468453099715,0.0511821094785085,-0.060827871266343154,0.17366514140524159,-0.0545901703908727,-0.10570345743898749,-0.0963578898288903,-0.16407380812345732,0.053516205339502666,-0.12739929908076916,-0.015845827841347918,-0.046428539901250586,0.022721714264499152,-0.15322022180232675,0.12764943493929973,-0.035934275428638626,-0.18557041215509879,-0.019709369189429515,-0.07218051685049363,-0.0627300144262951,0.04246550323246105,-0.09794105839241003,1.0,-0.07042547817116454,0.035325010288049255,0.13910638266497247,-0.1404936146186593,-0.02787374121144337,0.15747729052845102,0.05266905636055407,-0.15262270754524068,-0.1494070260459067,0.12845621580370425,-0.010155734402279227,-0.25405117557803375,-0.04588685129265887,0.2657191076075593,0.2146130794347931,-0.02826727881452843,-0.07339217232741384,0.1609359947961435,-0.15655456940886942,0.04143772758263848,0.05889812470947405,-0.08058889700296215,0.048950451738223225,0.000576499830460016,0.07696875220084991,0.023945931887804306,0.18588305834536697,-0.1445047945739397,0.05112210939642871,0.03176269434811675,-0.10746087492611071,0.09248517335596104,0.0758214593263162,-0.03905209701258562,-0.1906754662786704,0.08701893514870318,-0.03713342552925901,-0.06022077726287198,0.027285203300817584,0.13153884234444738,-0.07914304606430264,-0.17191526525977258,-0.10526996128789821,-0.1402566938885927,0.12632377203799416,0.18483423426341405,-0.0357413300613107,0.04048071880152046,-0.1639905272641871,-0.11039883013914639,0.010639630411008934,-0.0606765592600456,0.10734748377787069,0.002305803382880183,-0.10797394886658972,0.04155819552815033,-0.004618019152790123,0.0806297335266538,0.01412757892058722,0.019633885240687165,0.25135467442486564,0.11647268877581135,-0.011813681174686544,-0.0431569155589355,-0.12805500498710673
