,Parietal_Sup_L,Thal_MDl_L,Postcentral_R,Vermis_7,Thal_VL_R,Thal_PuI_R,Thal_AV_L,Cerebellum_8_L,Angular_R,Temporal_Mid_R,Raphe_M,Thal_VPL_R,Thal_VA_R,Thal_AV_R,Heschl_R,VTA_R,Vermis_9,ACC_pre_R,Temporal_Sup_L,Rolandic_Oper_R,Thal_MGN_L,Amygdala_R,OFCant_R,Hippocampus_L,Thal_MDm_L,Red_N_L,Frontal_Sup_2_L,Frontal_Inf_Oper_L,Pallidum_R,Paracentral_Lobule_L,Raphe_D,Cerebellum_6_L,Vermis_3,Thal_PuA_L,Temporal_Inf_R,Thal_VPL_L,Frontal_Mid_2_R,Heschl_L,Frontal_Sup_Medial_L,Cerebellum_8_R,Cerebellum_Crus2_R,SN_pr_R,Vermis_8,Angular_L,Thal_PuL_L,ACC_pre_L,ACC_sub_L,SN_pr_L,Calcarine_R,Cerebellum_9_R
Thal_MGN_L,0.16893357038955648,0.45438339857052995,0.47173726008096334,-0.05235356189644038,0.6023521015519145,0.6000314696050668,0.4234475903790914,0.25676233677989535,0.11843875239445238,0.15111498294825967,0.3891568607523048,0.5830803766485579,0.18422806275222667,-0.014813445349741926,0.3811897683896185,0.24492429479384448,0.20736299550401457,0.11716510374463703,0.04409641829430507,0.4564840227826298,1.0,-0.12200038181186851,0.096971334856527,0.43774843733501245,0.6134452319638328,0.3880544397586086,0.5082634760876846,-0.01846399089656216,0.3974251244659892,0.42876927449353597,0.16245222687950137,-0.11754666821458191,0.3184592475582871,0.1717119454063696,-0.017129291155349936,0.6541658946917257,0.4539395438751436,0.3432513703909384,0.48277773410435276,0.17316099584155273,0.21746061240586806,0.5995624012624989,-0.08416705805335598,-0.14693002281058637,0.29025221256995515,-0.18018097737632585,0.13027620214257699,0.4130077475814988,0.224702241141699,0.2722427195941666
Amygdala_R,0.23037975752943776,-0.11700534560154348,0.12704683639068468,0.07287274215357996,-0.14528496433527222,-0.013877881291810742,-0.1419382645757748,-0.04262886999446751,0.20693595185479233,0.19465131426571555,-0.062336084021904256,0.010336034660576771,-0.15710783112320678,-0.00332605133210136,0.0011747378969009154,0.3135044437427263,0.00245204274357537,0.023032244477498253,-0.0005737060364745071,-0.12820986056136754,-0.12200038181186851,1.0,0.2076285797200171,0.11802108194092525,-0.22678530460951563,-0.10802317243173619,-0.028559955462981568,-0.03764644362668484,-0.18595011782820914,0.1127276260743168,0.00919049675464026,-0.18672937963939149,0.05391348797684967,0.2683586340291114,-0.027251069271434857,0.033890595880457536,0.10526488631957959,0.015974896767807972,0.01966974349048764,-0.14094514242550346,-0.022034132654440083,-0.11415858793861307,0.015245344082252065,0.16516913190822838,0.19144122136246722,0.05456893932589833,0.18493299815842854,0.10715515312942557,0.14694990231325988,0.059053089044603484
OFCant_R,0.18582099303053276,-0.20597707804815976,0.11545746456829795,0.5248423242883686,-0.12417855632739366,0.11783428178660978,-0.2965892765542642,0.027638178312292032,0.006662201841425078,-0.0050047008913807174,-0.16216445509577637,-0.06740849978672189,-0.12111173683888131,-0.11031754261914083,0.12320514595969405,-0.08445698341007582,0.3361222280586341,-0.03449199671044499,0.25103098379518024,0.09756746559712655,0.096971334856527,0.2076285797200171,1.0,0.27279853223261413,-0.22850622402540804,0.159343086452729,-0.07965835401789216,0.16822592382076082,-0.2354849579568277,-0.005148844173125538,-0.22132030027133498,-0.05333274758892575,-0.07614271296454252,0.26319822333972315,-0.31450464213955803,0.1626147422920236,0.19475302879376966,0.22965966730237009,0.16687844565566717,-0.20397474672724467,-0.6060262137494977,-0.20999659187107889,0.424166970030382,0.03166894853684828,0.19143394330973895,0.18797420471528076,0.17078395995540308,0.267718287090347,0.004178568427953475,0.2719596770102982
Hippocampus_L,0.6982780208049509,0.28948166068491143,0.7622838119750748,0.15185515454968837,0.4521498296886221,0.5726400078004038,0.10139838738056045,0.6377280384512803,0.482853906277766,0.1050073219407219,0.5221110028907513,0.4982069505259058,0.18954526913052974,0.077199225971921,0.21237535669592122,0.058739246051391615,0.5789255131561138,-0.07662610908952729,0.5199571259099541,0.1233768861583215,0.43774843733501245,0.11802108194092525,0.27279853223261413,1.0,0.314096596336817,0.5369440704129312,0.7071714497029228,0.4162102196911416,0.02616239462376205,0.7813058962685081,0.15953198872819932,0.3991894855658848,0.6549126906965583,0.5522278039898834,0.09423873423829512,0.731943705423563,0.8791071677924837,0.7342555434211924,0.788221001520441,0.5243753474714272,-0.12524832887756004,0.34241484500402924,0.3874632991717838,0.3751214641389889,0.531730323674243,-0.0015999468889693798,0.12134821289796684,0.4617875880912317,0.5012265284861356,0.7024962088562117
Thal_MDm_L,0.09263971740451468,0.8345245330845098,0.44295778765061894,-0.38571630106446647,0.7708980362069736,0.5227013457869374,0.7376866811480748,0.27120194450350305,0.17602877156103458,0.17479039725965312,0.3920455927266421,0.7320463425900475,0.5520608775111168,0.38876196302261323,0.45282723099958194,0.23278980023398685,-0.06708936638602325,0.17082246491335154,-0.004651833018972788,0.4224041581856405,0.6134452319638328,-0.22678530460951563,-0.22850622402540804,0.314096596336817,1.0,0.5602337588519178,0.5187318200038937,-0.03545796120716395,0.44575152555500897,0.452502391824961,0.3059223704055924,0.033865369735243,0.43291112952675426,0.028498052337775658,0.20638746022330887,0.6498396502925261,0.41214707658261307,0.3551045168850833,0.4295699722502052,0.3908682492219151,0.4118014963700358,0.686135299767975,-0.2524639902299267,-0.022405385033371084,0.1999473835871082,-0.205259052014049,0.2203389977759684,0.208696295911856,0.27919308890147043,0.1908694722078789
Red_N_L,0.3052353153595047,0.4872993882448466,0.39180426108598515,0.036586041818085425,0.4367008500515113,0.3701433144426486,0.21025543941125882,0.47165235047020665,0.22703902704246318,-0.0039011477703640917,0.33762309774783444,0.44118904521072866,0.336023556661053,0.4133355009084646,0.11783993818950417,0.057804325410657775,0.4518089442308965,-0.14567338871316257,0.2893261566690899,0.07711956795244237,0.3880544397586086,-0.10802317243173619,0.159343086452729,0.5369440704129312,0.5602337588519178,1.0,0.37957947143601417,0.21264287364948486,0.0948177966777666,0.4238805464937292,0.00648006931822876,0.18061020129003552,0.3185234007095132,0.1630221370561788,0.16420648858580275,0.5821904092042411,0.4995395396698634,0.519344306192725,0.5325345788381084,0.4011481836660998,-0.10533623362038366,0.2945492142540721,0.25107644376554433,0.20339632283147807,0.25709817005014884,-0.002307238174225571,0.21748139844131675,0.4696039853799139,0.14286860804739768,0.4318120581587704
Frontal_Sup_2_L,0.5577706823402074,0.4563569970989506,0.7917852127530388,-0.27377791877138774,0.599044597981528,0.6408005237808745,0.34772851259032395,0.6554484687338734,0.5278964632817968,0.2597635457063431,0.6167150819575972,0.6813099155845771,0.27982186205105675,0.15888865994248863,0.27155768943043657,0.2990536662932713,0.2784948007660468,0.08085788422794273,0.17065504949455793,0.2146396743556465,0.5082634760876846,-0.028559955462981568,-0.07965835401789216,0.7071714497029228,0.5187318200038937,0.37957947143601417,1.0,0.15335779227903862,0.2258667343626345,0.8627597919751433,0.4694818242504618,0.2498013689078325,0.7623563347423541,0.406141858148715,0.33112622059972796,0.7530778624770852,0.7561387797201394,0.5179128222036019,0.8180630679866102,0.6790026546105742,0.3757724978179554,0.5121843299580301,0.003319993562231884,0.322686179459869,0.5524436349760469,-0.06556902834393091,0.05642934692656904,0.2598508862860907,0.51928982486504,0.5109542181580702
Frontal_Inf_Oper_L,0.07005680710491814,-0.09593859854294566,-0.05875296625163989,0.3914452005102101,0.023115560722417685,0.14867930125633833,-0.09240202686683774,0.22857103612017596,-0.19729755578273636,-0.5557339467176309,0.12972374893607125,-0.2834561927519009,0.25259293835171426,-0.12075144262568688,-0.3062927371170619,-0.45052249570968816,0.47890829684508796,-0.1867320208613204,0.8088281874109052,-0.38683343557995215,-0.01846399089656216,-0.03764644362668484,0.16822592382076082,0.4162102196911416,-0.03545796120716395,0.21264287364948486,0.15335779227903862,1.0,-0.2282552969081908,0.1105359905079022,-0.11093694862452588,0.6660319635325911,0.1575539561802716,0.22975966063885186,-0.32586991519514985,0.1852762041191513,0.2892016099573578,0.5264080799605412,0.3690068216109692,0.20013216267284345,-0.32013208637378976,-0.3052893133184002,0.40745800462042225,0.34603187972835564,0.11169448034834098,0.18543682796134642,-0.11987595538110943,0.016024557847613915,0.11094349359855017,0.18341476567940765
Pallidum_R,-0.018092535202502442,0.4121095021939417,0.23836690124097265,-0.35883342897686893,0.6225422636814429,0.3041117049062747,0.25366407218831905,0.0767867110892539,0.1934156112546302,0.3212196712152791,0.24251897506116368,0.4359784156042775,0.11153866156139383,0.14840745595786864,0.27669639551722397,-0.02656069823410892,-0.24046993019767815,-0.17091452260715723,-0.21387673125409354,0.3327212774523797,0.3974251244659892,-0.18595011782820914,-0.2354849579568277,0.02616239462376205,0.44575152555500897,0.0948177966777666,0.2258667343626345,-0.2282552969081908,1.0,0.1627531983130173,0.30667124746169827,0.0018316077507977246,0.24764040859936587,-0.11470774501980159,0.27796885447379327,0.23019803015783136,0.047806097521631,-0.027974705240699966,0.06958399018819872,0.14335205870681977,0.3756340102953474,0.48452514520948803,-0.3323312423647961,-0.22998404595900632,-0.09344528533168743,0.02232767565685595,0.08541188527595911,-0.04070182606913114,0.17341897144589075,-0.0738382347318538
Paracentral_Lobule_L,0.6821371305130495,0.4068570774452879,0.87382271649993,-0.2208957420666929,0.5138091082085569,0.6300624413584704,0.2871795969682636,0.7185159497647122,0.6294325825823575,0.3231632414857252,0.6575562260836137,0.7068225614708917,0.17452940777710083,0.15345097968445098,0.25192139444726463,0.34009501940287384,0.33485381263044833,0.005615693508533553,0.17076828443228406,0.16108259190435736,0.42876927449353597,0.1127276260743168,-0.005148844173125538,0.7813058962685081,0.452502391824961,0.4238805464937292,0.8627597919751433,0.1105359905079022,0.1627531983130173,1.0,0.4904477357823997,0.238898702963383,0.8278047864500978,0.4967154702899023,0.35148081949489346,0.7716960721836511,0.8348163931589219,0.528626116469763,0.7900956388485608,0.7416769598474219,0.3052707674534172,0.5324985430467067,0.125837129052827,0.4247142730500047,0.6528371448805131,-0.10360553477952439,0.13452018921308856,0.3516046076077481,0.564451007477875,0.6099286625962441
Raphe_D,0.31092203623183695,0.31732123995079664,0.4347886852040637,-0.45152946884305345,0.349714907475976,0.3938779366161854,0.24906445343414835,0.37003589538992293,0.460599406662944,0.3705509130921588,0.44250384477309535,0.4345164888581978,0.026526265285705224,0.13804239883139793,0.15544797943541752,0.13273951301365763,-0.19365097794254435,-0.045485091427154116,-0.15156377333969406,0.13961494102084268,0.16245222687950137,0.00919049675464026,-0.22132030027133498,0.15953198872819932,0.3059223704055924,0.00648006931822876,0.4694818242504618,-0.11093694862452588,0.30667124746169827,0.4904477357823997,1.0,0.10538049142543505,0.6299652117782018,0.17747574322522794,0.32686084604744126,0.2851926590252291,0.30766766620826475,-0.039010065648384405,0.2989868417469213,0.5135537669279092,0.47992346512846507,0.33654949253309524,-0.22580727018164504,0.2929573012749157,0.4367637849553184,-0.05874169392247659,-0.09660566703464828,-0.03631018793826308,0.4866603676619154,0.12369606966270771
Cerebellum_6_L,0.2357767807635508,0.11710297693926175,0.12296244328384624,0.03301256422462638,0.1689694884838692,0.11940384972908567,-0.05991849089999825,0.3991732733752831,0.13633446119758488,-0.22339219789948783,0.2510354819368171,-0.10889358234695164,0.17098658253320279,0.027408349069490273,-0.1919316167155727,-0.41391451992503087,0.36040491855033746,-0.2971326607722784,0.7312854481951478,-0.2947500938210354,-0.11754666821458191,-0.18672937963939149,-0.05333274758892575,0.3991894855658848,0.033865369735243,0.18061020129003552,0.2498013689078325,0.6660319635325911,0.0018316077507977246,0.238898702963383,0.10538049142543505,1.0,0.31455613508169805,0.16956734535686957,0.08982774804578882,0.17473604755065175,0.26187589042496545,0.5271886961404585,0.32230184234817405,0.46875781253405147,-0.11006049962405928,-0.08458083428613128,0.2828328165187875,0.3210468059666883,0.06841050783748184,0.20492495900507532,-0.09790658699975983,-0.08726624187071304,0.3005080466625086,0.31051594610515515
Vermis_3,0.5979090059660639,0.3747562040898392,0.7360862177921967,-0.3634167417144317,0.4567254423994742,0.6036557978867474,0.2542716408103195,0.6128628412837053,0.6607232649250824,0.3345759207245377,0.5804469210854667,0.6525457111488345,0.10372360526738435,0.2030311853893347,0.23110165364942553,0.18550543200355615,0.12071035621736433,-0.12915602813650243,0.22195710904914934,0.037750311735424535,0.3184592475582871,0.05391348797684967,-0.07614271296454252,0.6549126906965583,0.43291112952675426,0.3185234007095132,0.7623563347423541,0.1575539561802716,0.24764040859936587,0.8278047864500978,0.6299652117782018,0.31455613508169805,1.0,0.4148194828410289,0.3770707826448305,0.6720582929878526,0.7259264168586705,0.4375472715777408,0.6253816004036125,0.7340605131170884,0.3702416486649045,0.4505812899931373,-0.030314542639034006,0.41358003694204937,0.6287656864329326,-0.07229614714804004,0.03825941148189906,0.1463625780812536,0.6772064598015469,0.5326219046614806
Thal_PuA_L,0.4679676946708754,0.06157383396100246,0.4186969143352487,0.03622664553602074,0.13954183666175318,0.2181864377631194,-0.01251607013615574,0.32805039825479604,0.29090887682695626,0.10611934091201985,0.2814272434869215,0.21256293197834825,0.10572228737852066,0.057578138849601564,0.05134261196687889,0.15729038642057955,0.2592006570014135,0.15496934091309789,0.2168616355532579,-0.021179077644035166,0.1717119454063696,0.2683586340291114,0.26319822333972315,0.5522278039898834,0.028498052337775658,0.1630221370561788,0.406141858148715,0.22975966063885186,-0.11470774501980159,0.4967154702899023,0.17747574322522794,0.16956734535686957,0.4148194828410289,1.0,-0.05986582274058604,0.4294889460081672,0.5538386089538077,0.30808350634025894,0.49176029864982435,0.2802787767615909,-0.10968478402510728,0.06653888982520192,0.1965340796728978,0.4544143615596398,0.4969492241800566,0.016098521417319434,0.03837723075045597,0.3136908984281323,0.28041275102243673,0.3999899624294186
Temporal_Inf_R,0.2481592412297915,0.23427438639642856,0.34159505407594387,-0.517828615432174,0.18408139779106442,0.07137155587339931,-0.024408787149081092,0.3911559043457466,0.4898624019740749,0.38515737234220737,0.1588159574046927,0.3767091471157057,-0.06542475753697999,0.10611788330566177,0.009637517738574873,0.23197142580767996,-0.0747520923430093,-0.2934598086370201,-0.1881676187205145,-0.018484946735618974,-0.017129291155349936,-0.027251069271434857,-0.31450464213955803,0.09423873423829512,0.20638746022330887,0.16420648858580275,0.33112622059972796,-0.32586991519514985,0.27796885447379327,0.35148081949489346,0.32686084604744126,0.08982774804578882,0.3770707826448305,-0.05986582274058604,1.0,0.12927751806150312,0.1481886720650739,-0.01602358442578761,0.15838256062468759,0.4813896081700279,0.4481029754926151,0.31901114483151327,-0.20223562711689425,0.01632887465314315,0.11186268028103108,0.048303145396181406,0.08013081596381189,0.03935739872405639,0.3021495978793138,0.17820660855994927
Thal_VPL_L,0.4878736493139165,0.5163524320128755,0.742926653392901,-0.07156447834254127,0.6119577472518342,0.7695455109959641,0.37182556553260754,0.533147586894423,0.40617447041503096,0.19094886459076071,0.5280498049320562,0.7715580944855766,0.2554022357632968,0.17419153939716125,0.4000158997557253,0.29978686832711915,0.36862620966699683,0.02299243601031411,0.301954638418234,0.30982328648616253,0.6541658946917257,0.033890595880457536,0.1626147422920236,0.731943705423563,0.6498396502925261,0.5821904092042411,0.7530778624770852,0.1852762041191513,0.23019803015783136,0.7716960721836511,0.2851926590252291,0.17473604755065175,0.6720582929878526,0.4294889460081672,0.12927751806150312,1.0,0.7665376470328881,0.683997060771843,0.7583336157997905,0.49293350768863653,0.129228130377226,0.49425189193688623,0.08282667734443432,0.17280047948787922,0.6062141992934654,-0.008542483323639568,0.2133609184131875,0.3021017048376535,0.41833162221672504,0.6048439360944017
Frontal_Mid_2_R,0.6384553106331783,0.32090653841795425,0.8601107851136305,0.028967775909639424,0.4675560675084062,0.61625294184417,0.23188094878698182,0.677033451112286,0.5405870777294957,0.23664200181295228,0.4986122807799857,0.6100393492010249,0.22272929625021978,0.14677720367763042,0.30227600716375996,0.22286499280430813,0.4301098742312703,0.037389988185111,0.31366204858673435,0.23428220724742524,0.4539395438751436,0.10526488631957959,0.19475302879376966,0.8791071677924837,0.41214707658261307,0.4995395396698634,0.7561387797201394,0.2892016099573578,0.047806097521631,0.8348163931589219,0.30766766620826475,0.26187589042496545,0.7259264168586705,0.5538386089538077,0.1481886720650739,0.7665376470328881,1.0,0.5948822948344422,0.7875780535553187,0.5929857608930362,0.002965947207343443,0.4839228141318745,0.3120137226151717,0.3683137817108133,0.6542735020552355,-0.10359794835407103,0.13801492087896183,0.4599973054837912,0.4862363504888402,0.6685449578984591
Heschl_L,0.45970748993814115,0.31012127719703736,0.46769878756997596,0.18236448515248374,0.3396627058032211,0.512871140276299,0.15277562221468544,0.4537490926217083,0.21187668981239666,-0.12775339489507062,0.36444489773885386,0.3147817519500575,0.27710830005516507,0.11399517012687718,0.13317900391736456,-0.055804803612924746,0.5883228846780848,-0.08808303052981634,0.7456702132495432,-0.031710526860292014,0.3432513703909384,0.015974896767807972,0.22965966730237009,0.7342555434211924,0.3551045168850833,0.519344306192725,0.5179128222036019,0.5264080799605412,-0.027974705240699966,0.528626116469763,-0.039010065648384405,0.5271886961404585,0.4375472715777408,0.30808350634025894,-0.01602358442578761,0.683997060771843,0.5948822948344422,1.0,0.579912335247954,0.3713618121727815,-0.17591098337956282,0.17940147842270726,0.2818046007173685,0.16050776733649913,0.25582027191478546,0.04605241586862373,0.20678063769286542,0.2249077537441761,0.3606186178043213,0.5771502467216231
Frontal_Sup_Medial_L,0.5654475665555364,0.40243132990004055,0.7299907247779673,0.08690788037984166,0.5601911006850897,0.6158304651017054,0.20075897907504975,0.6650358905122142,0.3936765677574143,0.10461927797566692,0.6468750227756542,0.5390646745193985,0.3537399259137299,0.10453961653149846,0.24610652023000062,0.1589441171894525,0.49347247642582537,0.065643589956812,0.3118785524658485,0.2565726705108792,0.48277773410435276,0.01966974349048764,0.16687844565566717,0.788221001520441,0.4295699722502052,0.5325345788381084,0.8180630679866102,0.3690068216109692,0.06958399018819872,0.7900956388485608,0.2989868417469213,0.32230184234817405,0.6253816004036125,0.49176029864982435,0.15838256062468759,0.7583336157997905,0.7875780535553187,0.579912335247954,1.0,0.5949139932250231,-0.022231855140097727,0.29532795511172105,0.3075862332737318,0.3723431411794516,0.5906656990191599,0.07055946980591497,0.15762182248037762,0.37307395637854296,0.38901559016962106,0.5978129509224162
Cerebellum_8_R,0.4581278757621788,0.3103031042385868,0.5711046357557321,-0.36657928880693785,0.3805341402077124,0.3809084750386004,0.23652662491041962,0.8380520163243271,0.5629563654521471,0.11822642240478475,0.5513282498022699,0.43376164930383854,0.2121421901538297,0.12368898900782967,-0.08113284569867699,0.07412644024057236,0.2780230517726437,-0.173181195334637,0.21507503205861445,-0.10810035746711605,0.17316099584155273,-0.14094514242550346,-0.20397474672724467,0.5243753474714272,0.3908682492219151,0.4011481836660998,0.6790026546105742,0.20013216267284345,0.14335205870681977,0.7416769598474219,0.5135537669279092,0.46875781253405147,0.7340605131170884,0.2802787767615909,0.4813896081700279,0.49293350768863653,0.5929857608930362,0.3713618121727815,0.5949139932250231,1.0,0.358499802274852,0.4481397402155289,0.2213643178425121,0.4563559621007934,0.4945873086493004,-0.17352270462072011,-0.07891937278271291,0.2906433157018919,0.4113825746329751,0.4722130884708831
Cerebellum_Crus2_R,-0.04872866129596152,0.3614506135757948,0.16662168354574103,-0.7402806628046883,0.29294572922443995,0.16873682990324276,0.3918745868198233,0.11096253337394606,0.2081761690835648,0.2730183056167554,0.22061526621731561,0.3955026002810056,0.024801625832682486,0.13313530852534144,0.07341003139212726,0.35331967003871356,-0.44597620332257215,0.05342695507344469,-0.3230967022079218,-0.020901686574311282,0.21746061240586806,-0.022034132654440083,-0.6060262137494977,-0.12524832887756004,0.4118014963700358,-0.10533623362038366,0.3757724978179554,-0.32013208637378976,0.3756340102953474,0.3052707674534172,0.47992346512846507,-0.11006049962405928,0.3702416486649045,-0.10968478402510728,0.4481029754926151,0.129228130377226,0.002965947207343443,-0.17591098337956282,-0.022231855140097727,0.358499802274852,1.0,0.48078941279020415,-0.6068237473036375,-0.0024585029509960814,0.10813360441127637,-0.1853987266208656,-0.13924733026966063,-0.13181455119207366,0.33012153636930197,-0.21425063179867151
SN_pr_R,0.27721263323120204,0.5680257177433938,0.5888746823831403,-0.4777408657638713,0.6043397642623365,0.4275134247356422,0.6417986626610959,0.4109332044001737,0.4499218903803729,0.46553772031871404,0.3263439730342324,0.7076229102533941,0.19399538401442293,0.22255268179479135,0.35339634216504817,0.3588742748087721,-0.025895733908229024,0.1831847181241004,-0.18650400139588597,0.40042575992544627,0.5995624012624989,-0.11415858793861307,-0.20999659187107889,0.34241484500402924,0.686135299767975,0.2945492142540721,0.5121843299580301,-0.3052893133184002,0.48452514520948803,0.5324985430467067,0.33654949253309524,-0.08458083428613128,0.4505812899931373,0.06653888982520192,0.31901114483151327,0.49425189193688623,0.4839228141318745,0.17940147842270726,0.29532795511172105,0.4481397402155289,0.48078941279020415,1.0,-0.215453553527689,-0.08372689814292616,0.2372452333897273,-0.4089559582660367,0.2357766937748911,0.4059066699986418,0.35733169584042807,0.2506205631858614
Vermis_8,0.22867408668335706,-0.26378648633085866,0.11585841468760516,0.680376028291145,-0.16604636892274435,-0.003703352227536501,-0.28976450880420257,0.3427359663293946,0.06138553890441001,-0.2442869599155583,0.13697346228866192,-0.19413522942439435,-0.07071834230932725,-0.16324058932475377,-0.23255228712146858,-0.17938537122588874,0.549756277958746,-0.16497048909732662,0.34937798091943345,-0.10474507622207871,-0.08416705805335598,0.015245344082252065,0.424166970030382,0.3874632991717838,-0.2524639902299267,0.25107644376554433,0.003319993562231884,0.40745800462042225,-0.3323312423647961,0.125837129052827,-0.22580727018164504,0.2828328165187875,-0.030314542639034006,0.1965340796728978,-0.20223562711689425,0.08282667734443432,0.3120137226151717,0.2818046007173685,0.3075862332737318,0.2213643178425121,-0.6068237473036375,-0.215453553527689,1.0,0.22032649935419754,0.22754762918307694,0.046289680901386986,-0.039964768997674274,0.32007957768891804,-0.13183868509301366,0.2452599780656787
Angular_L,0.492980558585745,0.039920138473946015,0.23186360113903323,-0.060466961770308955,0.049779097549659035,0.1005217624945325,0.016221970987729307,0.4103992965399838,0.42877819154432895,-0.0255513264372985,0.34735119098850314,0.06697639324799243,0.19700949161937267,0.1718897931497554,-0.12284944228928989,-0.036048542043477516,0.17530145485919912,-0.03090310201942644,0.2512225579251311,-0.2803765014435331,-0.14693002281058637,0.16516913190822838,0.03166894853684828,0.3751214641389889,-0.022405385033371084,0.20339632283147807,0.322686179459869,0.34603187972835564,-0.22998404595900632,0.4247142730500047,0.2929573012749157,0.3210468059666883,0.41358003694204937,0.4544143615596398,0.01632887465314315,0.17280047948787922,0.3683137817108133,0.16050776733649913,0.3723431411794516,0.4563559621007934,-0.0024585029509960814,-0.08372689814292616,0.22032649935419754,1.0,0.42781205682045487,0.05945749699107094,-0.1245112496336372,0.175739921961324,0.24703398720624645,0.3287564922801708
Thal_PuL_L,0.49865785609260393,0.05441549447132888,0.6056409204471368,-0.025527948647725666,0.14336223531429917,0.4593071872656418,0.115709333576894,0.5333795635383074,0.48882306602545195,0.2555167706730162,0.43170009482240085,0.4366263101051721,-0.058467313450452925,0.0812430666731259,0.12657500589728266,0.42217474760448315,0.22899256020983333,-0.003650041959290221,0.09474095692316363,0.07370755286632558,0.29025221256995515,0.19144122136246722,0.19143394330973895,0.531730323674243,0.1999473835871082,0.25709817005014884,0.5524436349760469,0.11169448034834098,-0.09344528533168743,0.6528371448805131,0.4367637849553184,0.06841050783748184,0.6287656864329326,0.4969492241800566,0.11186268028103108,0.6062141992934654,0.6542735020552355,0.25582027191478546,0.5906656990191599,0.4945873086493004,0.10813360441127637,0.2372452333897273,0.22754762918307694,0.42781205682045487,1.0,-0.01526488034783292,0.029792580252422596,0.2734237663451065,0.3832171184115717,0.42734851972058047
ACC_pre_L,-0.002062513683376495,-0.05333392999612381,-0.12283177888822457,0.21861515411851334,0.025551220416848982,-0.08919935258324511,-0.4383150488615996,-0.08398918305159746,-0.07411744059849532,-0.04457052332335798,-0.08792441366785352,-0.1358872889749651,-0.06297810816082283,-0.049172234446261474,-0.0803662046325297,-0.11943533930752705,0.06343341571387025,-0.30262389686477803,0.140826943114275,-0.10025569726019813,-0.18018097737632585,0.05456893932589833,0.18797420471528076,-0.0015999468889693798,-0.205259052014049,-0.002307238174225571,-0.06556902834393091,0.18543682796134642,0.02232767565685595,-0.10360553477952439,-0.05874169392247659,0.20492495900507532,-0.07229614714804004,0.016098521417319434,0.048303145396181406,-0.008542483323639568,-0.10359794835407103,0.04605241586862373,0.07055946980591497,-0.17352270462072011,-0.1853987266208656,-0.4089559582660367,0.046289680901386986,0.05945749699107094,-0.01526488034783292,1.0,0.03703694732118085,-0.2622356129555305,0.0004260599045758503,-0.014384791781209775
ACC_sub_L,0.10154402424951642,0.3224694743972108,0.2386284457293329,-0.008416628738190947,0.2324889537477491,0.11396060093279836,0.2539260102991066,0.005952163509217553,0.15962068977534855,0.29179539790566617,0.0006411104730951644,0.24886780852630355,0.22504681371460028,0.20741114950266357,0.31643541478219883,0.1689964262310606,0.04576083394619066,0.25140879290017754,-0.025468673968169524,0.2705395503521332,0.13027620214257699,0.18493299815842854,0.17078395995540308,0.12134821289796684,0.2203389977759684,0.21748139844131675,0.05642934692656904,-0.11987595538110943,0.08541188527595911,0.13452018921308856,-0.09660566703464828,-0.09790658699975983,0.03825941148189906,0.03837723075045597,0.08013081596381189,0.2133609184131875,0.13801492087896183,0.20678063769286542,0.15762182248037762,-0.07891937278271291,-0.13924733026966063,0.2357766937748911,-0.039964768997674274,-0.1245112496336372,0.029792580252422596,0.03703694732118085,1.0,0.1365610905589766,0.12470079517741305,0.22859872082422641
SN_pr_L,0.3633327069026799,0.1185702246559228,0.3858504548173597,0.0844689572453951,0.20697281924878444,0.20812036542405524,0.12202855035577236,0.5067325767373034,0.29934484548281654,0.10910411432186756,0.17656106255835008,0.21859146062221804,0.2259762431906129,0.011267838035005822,0.009069777183697843,0.12323633770443533,0.44144345547137764,0.03759332682118983,0.06751717034594046,0.09558796084789636,0.4130077475814988,0.10715515312942557,0.267718287090347,0.4617875880912317,0.208696295911856,0.4696039853799139,0.2598508862860907,0.016024557847613915,-0.04070182606913114,0.3516046076077481,-0.03631018793826308,-0.08726624187071304,0.1463625780812536,0.3136908984281323,0.03935739872405639,0.3021017048376535,0.4599973054837912,0.2249077537441761,0.37307395637854296,0.2906433157018919,-0.13181455119207366,0.4059066699986418,0.32007957768891804,0.175739921961324,0.2734237663451065,-0.2622356129555305,0.1365610905589766,1.0,0.09825043881352519,0.3769605854601347
Calcarine_R,0.5265906202385053,0.4187071832798361,0.5605787822525579,-0.2643677873376003,0.3891716744021462,0.4677625907517548,0.18510972808590417,0.38214789413027184,0.5107704846751326,0.5274205647467483,0.38733142856705854,0.4171867166624683,-0.0476700544308819,0.14009719147722827,0.36512298420311196,0.16346797240063843,0.014646553249100155,-0.10483094146425122,0.29214665562530256,0.13553407363889272,0.224702241141699,0.14694990231325988,0.004178568427953475,0.5012265284861356,0.27919308890147043,0.14286860804739768,0.51928982486504,0.11094349359855017,0.17341897144589075,0.564451007477875,0.4866603676619154,0.3005080466625086,0.6772064598015469,0.28041275102243673,0.3021495978793138,0.41833162221672504,0.4862363504888402,0.3606186178043213,0.38901559016962106,0.4113825746329751,0.33012153636930197,0.35733169584042807,-0.13183868509301366,0.24703398720624645,0.3832171184115717,0.0004260599045758503,0.12470079517741305,0.09825043881352519,1.0,0.33542694454093097
